
[00:00:00.000 --> 00:00:05.380]  好,各位你們好,今晚我們會第二次查考彼得前書
[00:02:04.400 --> 00:02:07.600]  就是我們基督徒跟不信的人是有分別的
[00:02:07.600 --> 00:02:13.200]  接著聖靈就會啟迪先知
[00:02:13.200 --> 00:02:14.700]  特別是舊約裡面
[00:02:14.700 --> 00:02:17.900]  去教導子民認識神之外
[00:02:17.900 --> 00:02:20.900]  也都會預告基督耶穌的救贖
[00:02:20.900 --> 00:02:23.400]  而更加重要就是在全福音讀
[00:02:23.400 --> 00:02:24.400]  今天也是
[00:02:24.400 --> 00:02:26.900]  在全福音的人身上給他力量
[00:02:26.900 --> 00:02:30.000]  給他能力去宣講神的救贖
[00:02:30.000 --> 00:02:32.500]  而主耶穌基督他做什麼呢?
[00:02:32.500 --> 00:02:35.400]  他就負責完成這個救恩
[00:02:35.400 --> 00:02:38.400]  執行這個救贖的指令
[00:02:38.400 --> 00:02:40.100]  他為我們灑血
[00:02:40.100 --> 00:02:41.000]  記住了
[00:02:41.000 --> 00:02:42.100]  上次我們已經說了
[00:02:42.100 --> 00:02:45.400]  灑血就不是只是釘十字架流血
[00:02:45.400 --> 00:02:47.900]  而是好像舊約裡面的祭司
[00:02:47.900 --> 00:02:49.100]  獻術罪祭的時候
[00:02:49.100 --> 00:02:51.400]  把血灑出來這樣
[00:02:51.400 --> 00:02:53.700]  但是這個過程是要受苦的
[00:02:53.700 --> 00:02:57.500]  他被輕視、被侮辱、被釘十字架
[00:02:57.500 --> 00:03:00.500]  但是最終完成救贖卻得到榮耀
[00:03:00.500 --> 00:03:03.600]  而我們在救恩當中做了什麼呢?
[00:03:03.600 --> 00:03:06.100]  就是我們要去信奉耶穌基督
[00:03:06.100 --> 00:03:08.700]  好了 今晚一刻我們就會看到
[00:03:08.700 --> 00:03:09.900]  我們得救之後
[00:03:09.900 --> 00:03:12.400]  我們有什麼得著
[00:03:12.400 --> 00:03:14.100]  剛才跟大家說了
[00:03:14.100 --> 00:03:16.100]  《彼得前書》我們第一次說到
[00:03:16.100 --> 00:03:18.400]  我們得救的方法是什麼呢?
[00:03:18.400 --> 00:03:20.100]  原來就是靠著聖父聖子聖靈
[00:03:20.100 --> 00:03:21.900]  而我們要去信服
[00:03:21.900 --> 00:03:23.400]  但是我們得救之後
[00:03:23.400 --> 00:03:26.100]  我們擁有什麼呢?
[00:03:26.100 --> 00:03:28.500]  絕對不是只是為了上天堂
[00:03:28.500 --> 00:03:30.200]  我經常都提醒弟兄姐妹
[00:03:30.200 --> 00:03:31.200]  跟他們傳福音
[00:03:31.200 --> 00:03:32.800]  千萬不要只是說
[00:03:32.800 --> 00:03:34.200]  信耶穌上天堂
[00:03:34.200 --> 00:03:35.700]  不信耶穌下地獄
[00:03:35.700 --> 00:03:37.500]  你看到聖經是哪一句這樣說呢?
[00:03:37.500 --> 00:03:40.100]  我不是否定我們上天堂這件事
[00:03:40.100 --> 00:03:44.300]  但這絕對不是我們信仰的最重點
[00:03:44.300 --> 00:03:46.700]  雖然這句是我們一定會上到天國
[00:03:46.700 --> 00:03:49.100]  但是原來是改變我們的生命
[00:03:49.100 --> 00:03:51.200]  讓我們活在地上的時候更有意義
[00:03:51.200 --> 00:03:52.700]  和更有價值
[00:03:52.700 --> 00:03:55.100]  不是用天堂來吸引我們
[00:03:55.100 --> 00:03:57.400]  更加不是用地獄來嚇我們
[00:03:57.400 --> 00:03:59.100]  現在特別是香港很多人說
[00:03:59.100 --> 00:04:00.600]  上天堂我寧願不上
[00:04:00.600 --> 00:04:03.700]  因為有些人自己在上面留了位給他
[00:04:03.700 --> 00:04:04.900]  如果真的看到他
[00:04:04.900 --> 00:04:06.900]  真的很不開心
[00:04:06.900 --> 00:04:10.400]  今天原來我們有很多的祝福
[00:04:10.400 --> 00:04:13.100]  這個祝福是在現世的裡面
[00:04:13.100 --> 00:04:14.100]  不過很可惜
[00:04:14.100 --> 00:04:17.200]  有時候我們沒有好好去言讀神的話語
[00:04:17.200 --> 00:04:19.900]  以致我們不太知道這個祝福是怎麼樣
[00:04:19.900 --> 00:04:21.500]  這個就好像我這樣
[00:04:21.500 --> 00:04:22.700]  很真誠地說
[00:04:22.700 --> 00:04:25.300]  我不知道大家喜不喜歡看menu
[00:04:25.300 --> 00:04:28.700]  買了一些器材回來
[00:04:28.700 --> 00:04:30.200]  可能是一些榨汁機
[00:04:30.200 --> 00:04:31.700]  可能是iPhone
[00:04:31.700 --> 00:04:34.300]  可以教你怎麼做怎麼做
[00:04:34.300 --> 00:04:35.200]  但是很真誠地說
[00:04:35.200 --> 00:04:37.000]  現在我的電話
[00:04:37.000 --> 00:04:39.200]  其實有很多很多的作用
[00:04:39.200 --> 00:04:42.000]  不過我不是很懂的
[00:04:42.000 --> 00:04:44.700]  來來去去都是電郵
[00:04:44.700 --> 00:04:45.800]  WhatsApp
[00:04:45.800 --> 00:04:47.300]  Signal
[00:04:47.300 --> 00:04:50.500]  有很多東西還沒有去摸熟
[00:04:50.500 --> 00:04:53.000]  原來有很多東西其實我可以擁有
[00:04:53.000 --> 00:04:55.200]  不過我沒有好好的運用
[00:04:55.200 --> 00:04:56.400]  這個就很可悲了
[00:04:56.400 --> 00:04:59.700]  所以今天我們只是看兩節的經文
[00:04:59.700 --> 00:05:02.400]  我們得到什麼呢?
[00:05:02.400 --> 00:05:03.100]  其實是很多
[00:05:03.100 --> 00:05:05.800]  所以下次都是說得救得到什麼
[00:05:05.800 --> 00:05:07.300]  今天只是第一部分
[00:05:07.300 --> 00:05:09.700]  我們看給了前書第一章
[00:05:09.700 --> 00:05:11.400]  第三第四兩節
[00:05:11.400 --> 00:05:14.100]  今天我們只是集中這兩節的經文
[00:05:14.100 --> 00:05:15.200]  第三第四兩節
[00:05:15.200 --> 00:05:16.700]  我們請二汪同學讀出
[00:05:34.100 --> 00:05:36.300]  這裡很清楚地說
[00:05:36.300 --> 00:05:39.700]  要歌頌讚美主耶穌基督和父神
[00:05:39.700 --> 00:05:41.700]  因為祂照著神的大黏吻
[00:05:41.700 --> 00:05:44.000]  藉著耶穌基督從死裡復活
[00:05:44.000 --> 00:05:46.000]  重生了我們
[00:05:46.000 --> 00:05:48.000]  使我們有活潑的盼望
[00:05:48.000 --> 00:05:51.700]  今天我們很重要講的是重生
[00:05:51.700 --> 00:05:54.400]  那時候主耶穌曾經講過
[00:05:54.400 --> 00:05:55.500]  一句很重要的說話
[00:05:55.500 --> 00:05:56.900]  我們一起來看
[00:05:56.900 --> 00:05:59.900]  約翰福音第三章第三節
[00:06:03.100 --> 00:06:06.800]  「人若不從生,就不能見神的國」
[00:06:06.800 --> 00:06:09.000]  剛才當我們一看的時候
[00:06:09.000 --> 00:06:11.400]  我們就會看到
[00:06:11.400 --> 00:06:15.100]  彼得一開始就歌頌讚美神
[00:06:15.100 --> 00:06:18.000]  因為當他想到
[00:06:18.000 --> 00:06:20.600]  我們這樣都可以得著神的拯救
[00:06:20.600 --> 00:06:22.300]  神的恩典的時候
[00:06:22.300 --> 00:06:25.500]  自然就流露出這份的讚美和感謝
[00:06:25.500 --> 00:06:26.600]  我不知道大家有沒有
[00:06:26.600 --> 00:06:29.800]  真的從心底裡去讚美感謝我們的神
[00:06:29.800 --> 00:06:32.800]  我自己每天起床的時候
[00:06:32.800 --> 00:06:34.400]  我仍然能夠活著
[00:06:34.400 --> 00:06:36.000]  我出去走的時候
[00:06:36.000 --> 00:06:37.400]  走公園或者什麼的
[00:06:37.400 --> 00:06:39.000]  看到大自然的美麗
[00:06:39.000 --> 00:06:40.700]  呼吸到空氣的時候
[00:06:40.700 --> 00:06:42.600]  我就很自然從心底裡
[00:06:42.600 --> 00:06:45.000]  去讚美感謝我們的天父
[00:06:45.000 --> 00:06:47.300]  縱使彼得在苦難當中
[00:06:47.300 --> 00:06:50.000]  在那時候的政府壓力底下
[00:06:50.000 --> 00:06:51.900]  他仍然能夠發出讚美
[00:06:51.900 --> 00:06:53.300]  這個是很寶貴的
[00:06:53.300 --> 00:06:55.700]  記住 我們得救絕對不是
[00:06:55.700 --> 00:06:58.100]  因為我們有什麼很優秀的條件
[00:06:58.100 --> 00:07:00.700]  去吸引神不能夠不愛我們
[00:07:00.700 --> 00:07:01.400]  上次已經看到了
[00:07:01.400 --> 00:07:04.200]  那是因為祂的憐憫
[00:07:04.200 --> 00:07:05.800]  祂憐憫我們
[00:07:05.800 --> 00:07:09.000]  所以我們才得著這個拯救
[00:07:09.000 --> 00:07:09.800]  我們要讚美
[00:07:09.800 --> 00:07:12.000]  好了 重生
[00:07:12.000 --> 00:07:14.000]  重生這個字
[00:07:14.000 --> 00:07:17.900]  在《希臘文》裡面是一個新的字
[00:07:17.900 --> 00:07:20.600]  我們有肉體的生命
[00:07:20.600 --> 00:07:21.900]  就是現在我們的肉
[00:07:21.900 --> 00:07:24.600]  啪啪啪 看到我們的身體
[00:07:24.600 --> 00:07:26.100]  有這個身體
[00:07:26.100 --> 00:07:28.000]  但是我們這個身體
[00:07:28.000 --> 00:07:29.600]  是會有衰老
[00:07:29.600 --> 00:07:31.300]  是會有腐敗
[00:07:31.300 --> 00:07:34.300]  最終的結局就是死亡
[00:07:34.300 --> 00:07:36.500]  但是聖經裡面提到重生
[00:07:36.500 --> 00:07:39.800]  而且是絕對絕對需要的
[00:07:39.800 --> 00:07:43.500]  聖經很清楚扣過耶穌基督說
[00:07:43.500 --> 00:07:45.800]  人若不重生
[00:07:45.800 --> 00:07:48.900]  就不能見神的國
[00:07:48.900 --> 00:07:51.400]  好了 我們要解釋什麼叫重生
[00:07:51.400 --> 00:07:53.400]  在當時來說這個字
[00:07:53.400 --> 00:07:55.300]  是一個新的字
[00:07:55.300 --> 00:07:57.500]  是耶穌基督所說的
[00:07:57.500 --> 00:07:59.900]  重 大家都會明白了
[00:07:59.900 --> 00:08:02.300]  就是再一次的意思
[00:08:02.300 --> 00:08:04.700]  我們重逢
[00:08:04.700 --> 00:08:06.100]  那是不是新認識的
[00:08:06.100 --> 00:08:07.000]  不是的
[00:08:07.000 --> 00:08:08.700]  就是認識了很久
[00:08:08.700 --> 00:08:10.000]  但是沒見很久了
[00:08:10.000 --> 00:08:11.600]  現在我再一次遇見
[00:08:11.600 --> 00:08:13.100]  就叫重逢
[00:08:13.100 --> 00:08:15.100]  好了 讀書
[00:08:15.100 --> 00:08:15.900]  你不是很行
[00:08:15.900 --> 00:08:16.700]  這次不合格
[00:08:16.700 --> 00:08:18.800]  不行 要重考
[00:08:18.800 --> 00:08:20.200]  這次考車
[00:08:20.200 --> 00:08:21.500]  胖了 不行
[00:08:21.500 --> 00:08:22.700]  下次再來過
[00:08:22.700 --> 00:08:23.700]  這叫重考
[00:08:23.700 --> 00:08:25.500]  就不是第一次了
[00:08:25.500 --> 00:08:27.800]  重生很自然了
[00:08:27.800 --> 00:08:31.100]  就是再一次出現新的生命
[00:08:31.100 --> 00:08:35.300]  就是神憑著祂自己那種能力
[00:08:35.300 --> 00:08:37.300]  藉著聖靈
[00:08:37.300 --> 00:08:39.800]  當人相信的時候
[00:08:39.800 --> 00:08:41.500]  就將新的生命
[00:08:41.500 --> 00:08:43.400]  屬靈的生命
[00:08:43.400 --> 00:08:46.100]  灌入我們這個肉體的生命裡面
[00:08:46.100 --> 00:08:47.300]  是什麼意思呢
[00:08:47.300 --> 00:08:50.000]  很簡單舉一個例子
[00:08:50.000 --> 00:08:54.500]  我前一陣子去看GP
[00:08:54.500 --> 00:08:56.100]  就忘記了什麼了
[00:08:56.100 --> 00:08:57.800]  他又給我打了一支針
[00:08:57.800 --> 00:09:01.500]  有些藥水打到我的手臂那裡
[00:09:01.500 --> 00:09:03.800]  那些藥水打了下來的時候
[00:09:03.800 --> 00:09:07.000]  就進入我這個肉體生命當中了
[00:09:07.000 --> 00:09:09.900]  重生就問一問大家了
[00:09:09.900 --> 00:09:13.500]  因為我們不能舉手去回答
[00:09:13.500 --> 00:09:16.300]  你是不是一個重生的人呢
[00:09:16.300 --> 00:09:20.300]  你有沒有一個重生的信徒呢
[00:09:20.300 --> 00:09:22.400]  我很常問一些人的時候
[00:09:22.400 --> 00:09:24.700]  我先問他們有多少個基督徒
[00:09:24.700 --> 00:09:25.700]  請他們舉手
[00:09:25.700 --> 00:09:27.700]  很多人都舉手了
[00:09:27.700 --> 00:09:29.000]  接著我就說
[00:09:29.000 --> 00:09:31.000]  你自己重生了沒有呢
[00:09:31.000 --> 00:09:34.500]  嘩 竟然不是所有人都舉手
[00:09:34.500 --> 00:09:37.200]  有些人就很肯定的舉手
[00:09:37.200 --> 00:09:39.200]  我再問多兩次 不是吧
[00:09:39.200 --> 00:09:41.200]  有些人猶疑
[00:09:41.200 --> 00:09:43.500]  有些人就不敢舉手
[00:09:43.500 --> 00:09:44.600]  為什麼呢
[00:09:44.600 --> 00:09:46.500]  大部份人都會這樣想
[00:09:46.500 --> 00:09:49.000]  我還在犯罪
[00:09:49.000 --> 00:09:51.100]  我曾經失敗過的
[00:09:51.100 --> 00:09:53.400]  我怎麼會重生呢
[00:09:53.400 --> 00:09:56.100]  原來重生是什麼呢
[00:09:56.100 --> 00:09:58.900]  是過去經驗中的一個事實
[00:09:58.900 --> 00:10:01.900]  是一次完成的確定行為
[00:10:01.900 --> 00:10:03.400]  是什麼意思呢
[00:10:03.400 --> 00:10:05.700]  我們在英文裡面
[00:10:05.700 --> 00:10:08.100]  或者中文都有的
[00:10:08.100 --> 00:10:10.900]  現在和過去 是不是
[00:10:10.900 --> 00:10:13.500]  過去的事可能會重複的
[00:10:13.500 --> 00:10:15.900]  我們八點半茶經
[00:10:15.900 --> 00:10:17.900]  應該很多人都已經吃飯了
[00:10:17.900 --> 00:10:18.900]  你今晚有沒有吃飯呢
[00:10:18.900 --> 00:10:20.400]  吃了是不是
[00:10:20.400 --> 00:10:22.400]  但是你昨晚有沒有吃呢
[00:10:22.400 --> 00:10:23.900]  應該有的
[00:10:23.900 --> 00:10:25.900]  就是說其實
[00:10:25.900 --> 00:10:26.900]  一些過去的事
[00:10:26.900 --> 00:10:30.700]  是可以重複重複地出現的
[00:10:30.700 --> 00:10:33.400]  但是這次重生這個字
[00:10:33.400 --> 00:10:34.900]  就很特別
[00:10:34.900 --> 00:10:36.900]  是過去的事
[00:10:36.900 --> 00:10:39.400]  但是只可以出現一次而已
[00:10:39.400 --> 00:10:42.200]  是不會再重複地出現的
[00:10:42.200 --> 00:10:43.900]  很簡單舉一個例子
[00:10:43.900 --> 00:10:45.900]  寶寶出生
[00:10:45.900 --> 00:10:48.400]  媽媽來生下這個寶寶
[00:10:48.400 --> 00:10:51.900]  當然有些人很快就生下來了
[00:10:51.900 --> 00:10:53.900]  有些人痛了很久
[00:10:53.900 --> 00:10:55.900]  但是終於生下來了
[00:10:55.900 --> 00:10:57.400]  寶寶生下來了
[00:10:57.400 --> 00:10:59.900]  這就是一個歷史的事實
[00:10:59.900 --> 00:11:01.400]  他已經有生命了
[00:11:01.400 --> 00:11:05.400]  但是他不會再生下一次的
[00:11:05.400 --> 00:11:07.400]  他有了這個生命
[00:11:07.400 --> 00:11:08.900]  但是正如我問一些基督徒
[00:11:08.900 --> 00:11:10.400]  特別是他剛剛信主
[00:11:10.400 --> 00:11:12.400]  你重生了沒有
[00:11:12.400 --> 00:11:14.400]  他沒有這個把握的
[00:11:14.400 --> 00:11:15.900]  正如你問一個寶寶
[00:11:15.900 --> 00:11:20.900]  你知不知道你有生命的
[00:11:20.900 --> 00:11:22.900]  你猜那個寶寶會不會回答你
[00:11:22.900 --> 00:11:23.900]  如果他說
[00:11:23.900 --> 00:11:24.900]  是啊 我有 你就捏死他吧
[00:11:24.900 --> 00:11:26.400]  那個魔鬼怪嬰來的
[00:11:26.400 --> 00:11:28.900]  那個寶寶
[00:11:28.900 --> 00:11:30.400]  他有生命
[00:11:30.400 --> 00:11:33.900]  但是他絕對不知道自己有生命的
[00:11:33.900 --> 00:11:35.900]  重生是什麼呢
[00:11:35.900 --> 00:11:38.400]  人就是神的性情
[00:11:38.400 --> 00:11:40.400]  在我們當中
[00:11:40.400 --> 00:11:42.400]  慢慢慢慢是越來越
[00:11:42.400 --> 00:11:44.900]  如果我們有追求渴望的心
[00:11:44.900 --> 00:11:48.900]  我們是會更加地去像神的
[00:11:48.900 --> 00:11:53.900]  正如父母就有他自己的孩子
[00:11:53.900 --> 00:11:57.400]  孩子可能在樣貌上
[00:11:57.400 --> 00:11:59.900]  是會像爸爸或者像媽媽
[00:11:59.900 --> 00:12:01.900]  不單單樣貌
[00:12:01.900 --> 00:12:04.400]  還有可能他的性格
[00:12:04.400 --> 00:12:05.900]  他的皮性
[00:12:05.900 --> 00:12:08.900]  很多東西有時候都會像爸爸媽媽的
[00:12:08.900 --> 00:12:11.900]  前一刻有個伯母來我們家裡吃飯
[00:12:11.900 --> 00:12:13.400]  今天是她生日
[00:12:13.400 --> 00:12:14.900]  但我們不能跟她慶祝生日
[00:12:14.900 --> 00:12:16.900]  所以昨晚就請她來跟她吃飯
[00:12:16.900 --> 00:12:19.900]  她看著我的女兒
[00:12:19.900 --> 00:12:22.900]  然後說 你像爸爸
[00:12:22.900 --> 00:12:25.900]  對她來說是侮辱的
[00:12:25.900 --> 00:12:26.900]  像媽媽就好
[00:12:26.900 --> 00:12:27.900]  不是啊
[00:12:27.900 --> 00:12:31.900]  你的鼻子和嘴巴就像爸爸
[00:12:31.900 --> 00:12:33.900]  看起來就好像有點像
[00:12:33.900 --> 00:12:37.900]  我們每個人都會有自己父母的基因
[00:12:37.900 --> 00:12:39.900]  這個生命是什麼呢
[00:12:39.900 --> 00:12:41.900]  我們一起來看《義忽所書》
[00:12:41.900 --> 00:12:45.900]  第四章第二十四節
[00:12:45.900 --> 00:12:48.900]  這新人是照著神的形象做的
[00:12:48.900 --> 00:12:51.900]  有真理的仁義和性別
[00:12:51.900 --> 00:12:52.900]  好了
[00:12:52.900 --> 00:12:55.900]  他說到這個重生的生命是照著神的形象做的
[00:12:55.900 --> 00:12:57.900]  所以我再清楚講一次
[00:12:57.900 --> 00:12:59.900]  原來重生是什麼時候呢
[00:12:59.900 --> 00:13:02.900]  就是當你認識耶穌基督
[00:13:02.900 --> 00:13:04.900]  也都看到自己有罪
[00:13:04.900 --> 00:13:07.900]  然後你接受耶穌基督的救贖
[00:13:07.900 --> 00:13:10.900]  就像上一次我所講的信復
[00:13:10.900 --> 00:13:11.900]  當你信復的時候
[00:13:11.900 --> 00:13:13.900]  就在那一刻裡面
[00:13:13.900 --> 00:13:15.900]  我就立刻有神的生命
[00:13:15.900 --> 00:13:18.900]  我就立刻重生了
[00:13:18.900 --> 00:13:20.900]  是一次過
[00:13:20.900 --> 00:13:21.900]  但正如剛才我所講的
[00:13:21.900 --> 00:13:24.900]  孩子他有了生命了
[00:13:24.900 --> 00:13:27.900]  但是他要慢慢去餵養的
[00:13:27.900 --> 00:13:29.900]  要去栽培的
[00:13:29.900 --> 00:13:31.900]  慢慢慢慢生命會成長的
[00:13:31.900 --> 00:13:34.900]  所以重生是一剎那
[00:13:34.900 --> 00:13:38.900]  但是這個生命是不斷要延續下去
[00:13:38.900 --> 00:13:40.900]  是要去追求 要去學習的
[00:13:40.900 --> 00:13:43.900]  還有就是在《創世紀》裡面
[00:13:43.900 --> 00:13:45.900]  在講的
[00:13:45.900 --> 00:13:50.900]  今天我們是照著神的形象和樣式去做人
[00:13:50.900 --> 00:13:54.900]  以前我就不是很明白
[00:13:54.900 --> 00:13:56.900]  那神是怎樣的樣子呢
[00:13:56.900 --> 00:13:58.900]  神又說是零
[00:13:58.900 --> 00:13:59.900]  應該是沒有樣子的
[00:13:59.900 --> 00:14:01.900]  但是為什麼我是這麼傻
[00:14:01.900 --> 00:14:02.900]  這麼惡心
[00:14:02.900 --> 00:14:03.900]  有些人是這麼漂亮的呢
[00:14:03.900 --> 00:14:06.900]  究竟神的樣子是漂亮還是不漂亮呢
[00:14:06.900 --> 00:14:10.900]  原來形象不是指樣子
[00:14:10.900 --> 00:14:12.900]  我想現在大家就會熟悉
[00:14:12.900 --> 00:14:13.900]  image
[00:14:13.900 --> 00:14:15.900]  就是一個人的image是什麼呢
[00:14:15.900 --> 00:14:17.900]  很簡單舉個例子
[00:14:17.900 --> 00:14:18.900]  周潤發
[00:14:18.900 --> 00:14:22.900]  就是很多人都覺得他的形象是怎樣的呢
[00:14:22.900 --> 00:14:24.900]  就是很親民的
[00:14:24.900 --> 00:14:26.900]  就是在九龍城吃東西
[00:14:26.900 --> 00:14:27.900]  和他們打招呼
[00:14:27.900 --> 00:14:29.900]  照樣行山 很casual
[00:14:29.900 --> 00:14:31.900]  那些人要和他拍照
[00:14:31.900 --> 00:14:32.900]  他不會擺款
[00:14:32.900 --> 00:14:33.900]  那就和他拍吧
[00:14:33.900 --> 00:14:35.900]  我和你一起拍吧
[00:14:35.900 --> 00:14:37.900]  那他給人的形象
[00:14:37.900 --> 00:14:38.900]  不是指樣子
[00:14:38.900 --> 00:14:40.900]  是很親民的
[00:14:40.900 --> 00:14:41.900]  好了
[00:14:41.900 --> 00:14:43.900]  曾志偉
[00:14:43.900 --> 00:14:44.900]  一定是怎樣呢
[00:14:44.900 --> 00:14:45.900]  猥瑣
[00:14:45.900 --> 00:14:47.900]  經常討人便宜的
[00:14:47.900 --> 00:14:48.900]  那這個不只是樣子
[00:14:48.900 --> 00:14:51.900]  這個就叫形象了
[00:14:51.900 --> 00:14:53.900]  所以你留意到這段經文也很清楚的說
[00:14:53.900 --> 00:14:55.900]  形象不是指樣子
[00:14:55.900 --> 00:14:57.900]  新人士照著神的形象做的有
[00:14:57.900 --> 00:15:01.900]  真理的仁義和聖潔
[00:15:01.900 --> 00:15:03.900]  那這裡就是很清楚
[00:15:03.900 --> 00:15:06.900]  原來就是我們擁有了神的生命的時候
[00:15:06.900 --> 00:15:10.900]  我們就有這份仁義聖潔和神美麗的特性
[00:15:10.900 --> 00:15:14.900]  慢慢慢慢在我們的生命當中彰顯出來
[00:15:14.900 --> 00:15:20.900]  我們再看《二不所書》第二章第十節
[00:15:20.900 --> 00:15:23.900]  我們原是他的工作
[00:15:23.900 --> 00:15:25.900]  在基督耶穌裡造成的
[00:15:25.900 --> 00:15:27.900]  唯要叫我們行善
[00:15:27.900 --> 00:15:30.900]  就是神所預備叫我們行的
[00:15:30.900 --> 00:15:32.900]  原來那就是神的工作
[00:15:32.900 --> 00:15:35.900]  去造就我們建立我們的生命
[00:15:35.900 --> 00:15:38.900]  主持這個重生的是什麼呢
[00:15:38.900 --> 00:15:40.900]  就是父神
[00:15:40.900 --> 00:15:43.900]  具體運作就是聖靈在我們當中
[00:15:43.900 --> 00:15:45.900]  去更生我們
[00:15:45.900 --> 00:15:47.900]  很簡單舉個例子
[00:15:47.900 --> 00:15:51.900]  寶寶能不能自己說我要生出來
[00:15:51.900 --> 00:15:53.900]  是不行的
[00:15:53.900 --> 00:15:55.900]  所以都不是靠我們自己的
[00:15:55.900 --> 00:15:57.900]  靈性的改變
[00:15:57.900 --> 00:15:59.900]  也都不是我們自己
[00:15:59.900 --> 00:16:01.900]  讀多些書
[00:16:01.900 --> 00:16:04.900]  我們就有對道德上了解更多
[00:16:04.900 --> 00:16:06.900]  於是我們有道德上的規範
[00:16:06.900 --> 00:16:08.900]  我不否定這些
[00:16:08.900 --> 00:16:11.900]  但並不能夠將一個人完全的改變
[00:16:11.900 --> 00:16:14.900]  一段經文都很大的感受
[00:16:14.900 --> 00:16:17.900]  《耶利米書》第十三章第23節
[00:16:17.900 --> 00:16:20.900]  古實人豈能改變皮膚呢
[00:16:20.900 --> 00:16:22.900]  靠豈能改變包點呢
[00:16:22.900 --> 00:16:27.900]  若能,你們者習慣行惡的變能行事了
[00:16:27.900 --> 00:16:28.900]  這裡很清楚的說
[00:16:28.900 --> 00:16:33.900]  古實人,即那些埋及黑人
[00:16:33.900 --> 00:16:35.900]  怎能夠改變他的皮膚呢
[00:16:35.900 --> 00:16:38.900]  不是啊,麥可傑克遜都改變了
[00:16:38.900 --> 00:16:40.900]  那麼大出了問題了
[00:16:40.900 --> 00:16:44.900]  豹豈能改變他的包點呢
[00:16:44.900 --> 00:16:47.900]  若你們這些習慣行惡的人能夠行善
[00:16:47.900 --> 00:16:50.900]  即原來我們有這個罪性
[00:16:50.900 --> 00:16:52.900]  我們恆常都會犯罪
[00:16:52.900 --> 00:16:53.900]  不是靠我們自己
[00:16:53.900 --> 00:16:56.900]  一個意志堅強的道德君子
[00:16:56.900 --> 00:16:58.900]  是,是不錯
[00:16:58.900 --> 00:17:01.900]  有時他都或者會改變到
[00:17:01.900 --> 00:17:03.900]  一些不好的嗜好或者行為
[00:17:03.900 --> 00:17:07.900]  但是如果沒有這種新生命的力量在當中
