
[00:00:00.000 --> 00:00:04.000]  讓我們在長大之前一起禱告
[00:02:02.000 --> 00:02:05.000]  有很多人都感覺得到痛心
[00:02:05.000 --> 00:02:06.000]  難過
[00:02:06.000 --> 00:02:08.000]  憤怒
[00:02:08.000 --> 00:02:11.000]  覺得我們的家變了
[00:02:11.000 --> 00:02:14.000]  變得讓我們覺得陌生
[00:02:14.000 --> 00:02:19.000]  有時候讓人感到有不安有害怕
[00:02:19.000 --> 00:02:25.000]  甚至可能有些人會覺得無望的感覺
[00:02:25.000 --> 00:02:32.000]  我們這裡就是坐在我們中間的弟兄姊妹
[00:02:32.000 --> 00:02:35.000]  在幾個月裡面
[00:02:35.000 --> 00:02:43.000]  有沒有經歷過剛才我說的那幾種的感覺
[00:02:43.000 --> 00:02:47.000]  有沒有
[00:02:47.000 --> 00:02:48.000]  痛心
[00:02:48.000 --> 00:02:50.000]  難過
[00:02:50.000 --> 00:02:51.000]  憤怒
[00:02:51.000 --> 00:02:52.000]  不安
[00:02:52.000 --> 00:02:53.000]  害怕
[00:02:53.000 --> 00:02:55.000]  無望
[00:02:55.000 --> 00:02:58.000]  這就是許多我們香港的市民
[00:02:58.000 --> 00:03:00.000]  共同的經歷
[00:03:00.000 --> 00:03:02.000]  我們都經歷了
[00:03:02.000 --> 00:03:06.000]  而且我們還在經歷當中
[00:03:06.000 --> 00:03:07.000]  有不少的人
[00:03:07.000 --> 00:03:08.000]  包括我自己
[00:03:08.000 --> 00:03:12.000]  在我們有時候會跟我們身邊的人去談論
[00:03:12.000 --> 00:03:15.000]  去說我們的想法感受
[00:03:15.000 --> 00:03:17.000]  可能我們都說過一句話
[00:03:17.000 --> 00:03:19.000]  就是說
[00:03:19.000 --> 00:03:21.000]  我不懂說
[00:03:21.000 --> 00:03:23.000]  我不知道應該怎麼說
[00:03:23.000 --> 00:03:25.000]  你們有記得嗎
[00:03:25.000 --> 00:03:27.000]  你們跟別人談的時候有沒有這樣說
[00:03:27.000 --> 00:03:31.000]  我不知道應該怎麼說
[00:03:31.000 --> 00:03:35.000]  其實要認真的去感受自己的感受
[00:03:35.000 --> 00:03:38.000]  並且能輕視的表達出來
[00:03:38.000 --> 00:03:41.000]  是容易的事情嗎
[00:03:41.000 --> 00:03:43.000]  你們覺得容易嗎
[00:03:43.000 --> 00:03:45.000]  談自己的想法感受
[00:03:45.000 --> 00:03:47.000]  很清楚的說出來
[00:03:47.000 --> 00:03:52.000]  容易嗎
[00:03:52.000 --> 00:03:55.000]  我想是不容易吧
[00:03:55.000 --> 00:03:58.000]  在《聖經的咒約》裡面有一位先知
[00:03:58.000 --> 00:04:00.000]  他用了一卷書
[00:04:00.000 --> 00:04:02.000]  一共五章的《聖經》
[00:04:02.000 --> 00:04:05.000]  去訴說他的感受
[00:04:05.000 --> 00:04:06.000]  他的難過
[00:04:06.000 --> 00:04:07.000]  他的憤怒
[00:04:07.000 --> 00:04:08.000]  他的悲痛
[00:04:08.000 --> 00:04:11.000]  還有其他的感受
[00:04:11.000 --> 00:04:14.000]  他就是先知耶利米
[00:04:14.000 --> 00:04:18.000]  有人稱他為流淚的先知
[00:04:18.000 --> 00:04:21.000]  埃哥就是在苦難之時
[00:04:21.000 --> 00:04:25.000]  在遭遇極大的傷痛的時候
[00:04:25.000 --> 00:04:27.000]  人們用來抒發情感
[00:04:27.000 --> 00:04:29.000]  發出愛好的
[00:04:29.000 --> 00:04:32.000]  在耶利米埃哥裡面
[00:04:32.000 --> 00:04:33.000]  耶利米他描述
[00:04:33.000 --> 00:04:35.000]  他親眼所見
[00:04:35.000 --> 00:04:39.000]  耶路撒冷被巴比倫攻陷的景象
[00:04:39.000 --> 00:04:41.000]  是一個很可怕的
[00:04:41.000 --> 00:04:44.000]  滿目瘡痍的圖畫
[00:04:44.000 --> 00:04:45.000]  而且他向神
[00:04:45.000 --> 00:04:49.000]  發出心底裡面最深的哀嘆
[00:04:49.000 --> 00:04:51.000]  你們有讀過整卷的
[00:04:51.000 --> 00:04:54.000]  耶利米埃哥嗎
[00:04:54.000 --> 00:04:56.000]  有嗎
[00:04:56.000 --> 00:04:58.000]  今天你們的景很緊
[00:04:58.000 --> 00:05:04.000]  好像都沒有什麼動作
[00:05:04.000 --> 00:05:08.000]  如果沒有的話
[00:05:08.000 --> 00:05:09.000]  就算你之前有
[00:05:09.000 --> 00:05:12.000]  我鼓勵今天講到之後
[00:05:12.000 --> 00:05:13.000]  回去找一個時間
[00:05:13.000 --> 00:05:17.000]  去看看整卷的耶利米埃哥
[00:05:17.000 --> 00:05:19.000]  如果能配合耶利米書
[00:05:19.000 --> 00:05:20.000]  一起看更好
[00:05:20.000 --> 00:05:22.000]  但是耶利米書比較長
[00:05:22.000 --> 00:05:24.000]  所以你會發現
[00:05:24.000 --> 00:05:27.000]  經過這幾個月的經歷
[00:05:27.000 --> 00:05:30.000]  你會對這個耶利米埃哥這卷書
[00:05:30.000 --> 00:05:33.000]  有更深刻的體會
[00:05:33.000 --> 00:05:37.000]  而且你會有更多的共鳴
[00:05:37.000 --> 00:05:40.000]  剛才主席幫我們讀了
[00:05:40.000 --> 00:05:43.000]  耶利米埃哥三章19到33節
[00:05:43.000 --> 00:05:47.000]  今天我們會把它分作四部分
[00:05:47.000 --> 00:05:50.000]  第一部分是19到20節
[00:05:50.000 --> 00:05:52.000]  眼前的苦難
[00:05:52.000 --> 00:05:57.000]  然後21到24是不變的慈愛
[00:05:57.000 --> 00:06:01.000]  25到30是常在的神恩
[00:06:01.000 --> 00:06:08.000]  31到33是未完的等候
[00:06:08.000 --> 00:06:11.000]  你看到我們中間有不同的
[00:06:11.000 --> 00:06:13.000]  就是我們有眼前的
[00:06:13.000 --> 00:06:14.000]  我們有不變的
[00:06:14.000 --> 00:06:15.000]  我們有常在的
[00:06:15.000 --> 00:06:18.000]  我們有未完的
[00:06:18.000 --> 00:06:20.000]  這個好像我們的人生
[00:06:20.000 --> 00:06:22.000]  其實都是跟我們的狀態
[00:06:22.000 --> 00:06:26.000]  跟我們的實踐有關係的
[00:06:26.000 --> 00:06:32.000]  我們等一下就會去每一部分去看
[00:06:32.000 --> 00:06:34.000]  我們一起來慢慢讀
[00:06:34.000 --> 00:06:37.000]  在讀這個19到20節的時候
[00:06:37.000 --> 00:06:39.000]  我希望你們慢慢讀的時候
[00:06:39.000 --> 00:06:42.000]  嘗試去感受裡面那個感受
[00:06:42.000 --> 00:06:44.000]  我們有時候可能沒有很多空間
[00:06:44.000 --> 00:06:46.000]  去感受我們的感受
[00:06:46.000 --> 00:06:49.000]  尤其是我們也是華人
[00:06:49.000 --> 00:06:51.000]  所以我們也是中國人
[00:06:51.000 --> 00:06:53.000]  所以我們有時候也不太會說
[00:06:53.000 --> 00:06:54.000]  不太會感受
[00:06:54.000 --> 00:06:56.000]  但是我想在今天這個機會裡面
[00:06:56.000 --> 00:06:58.000]  我們一起慢慢讀的時候
[00:06:58.000 --> 00:07:01.000]  我們去感受《聖經》裡面所說的
[00:07:01.000 --> 00:07:02.000]  我們一起來讀
[00:07:02.000 --> 00:07:06.000]  求你記得我的困苦和流離
[00:07:06.000 --> 00:07:10.000]  它與陰沉和苦短一般
[00:07:10.000 --> 00:07:13.000]  我心想念這事
[00:07:13.000 --> 00:07:17.000]  就在我裡面幽悶
[00:07:17.000 --> 00:07:19.000]  現在停留一下
[00:07:19.000 --> 00:07:20.000]  感受一下
[00:07:20.000 --> 00:07:24.000]  我們常常讀《聖經》是用哪裡讀的
[00:07:24.000 --> 00:07:26.000]  我們是用這裡讀的是吧
[00:07:26.000 --> 00:07:27.000]  頭腦
[00:07:27.000 --> 00:07:30.000]  但是我們也要用我們的心去讀
[00:07:30.000 --> 00:07:34.000]  我們去感受先知他說的感受
[00:07:34.000 --> 00:07:36.000]  如果你讀哀歌的時候
[00:07:36.000 --> 00:07:37.000]  你只用頭腦去讀
[00:07:37.000 --> 00:07:39.000]  你是讀不懂的
[00:07:39.000 --> 00:07:41.000]  因為它裡面有很多很多
[00:07:41.000 --> 00:07:48.000]  它裡面的一些的情感
[00:07:48.000 --> 00:07:50.000]  困苦
[00:07:50.000 --> 00:07:52.000]  流離
[00:07:52.000 --> 00:07:54.000]  困苦是什麼意思呢
[00:07:54.000 --> 00:07:59.000]  就是說它貧窮的意思
[00:07:59.000 --> 00:08:01.000]  貧窮
[00:08:01.000 --> 00:08:04.000]  流離是什麼意思
[00:08:04.000 --> 00:08:07.000]  是它無家可歸的意思
[00:08:07.000 --> 00:08:08.000]  沒有家了
[00:08:08.000 --> 00:08:10.000]  因為他們是在戰亂的裡面
[00:08:10.000 --> 00:08:12.000]  沒有家
[00:08:12.000 --> 00:08:16.000]  幽悶
[00:08:16.000 --> 00:08:19.000]  我的心在我裡面幽悶
[00:08:19.000 --> 00:08:24.000]  你們試過你的心在你裡面幽悶嗎
[00:08:24.000 --> 00:08:29.000]  能夠明白幽悶的感覺嗎
[00:08:29.000 --> 00:08:34.000]  幽悶的原文有向下沉的意思
[00:08:34.000 --> 00:08:38.000]  在英語本裡面把它翻譯為depressed
[00:08:38.000 --> 00:08:41.000]  你們知道depressed是什麼意思嗎
[00:08:41.000 --> 00:08:42.000]  抑鬱
[00:08:42.000 --> 00:08:45.000]  我們現在常常說的抑鬱
[00:08:45.000 --> 00:08:48.000]  因為抑鬱可以是一種情緒病
[00:08:48.000 --> 00:08:52.000]  你們知道那個抑鬱的症狀是什麼嗎
[00:08:52.000 --> 00:08:53.000]  可能你們身邊
[00:08:53.000 --> 00:08:56.000]  可能你們也可能有經歷過我不知道
[00:08:56.000 --> 00:08:58.000]  你們知道那個
[00:08:58.000 --> 00:08:59.000]  裡面有幾種
[00:08:59.000 --> 00:09:02.000]  我在網上找的圖片
[00:09:02.000 --> 00:09:08.000]  我們看看我們有中了多少架呢
[00:09:08.000 --> 00:09:11.000]  所以我就是最上面一句很有意思
[00:09:11.000 --> 00:09:12.000]  時常不開心
[00:09:12.000 --> 00:09:14.000]  是不是代表有抑鬱症
[00:09:14.000 --> 00:09:16.000]  是不是啊
[00:09:16.000 --> 00:09:18.000]  不是的
[00:09:18.000 --> 00:09:19.000]  所以就是我們
[00:09:19.000 --> 00:09:20.000]  其實是我們不懂表達
[00:09:20.000 --> 00:09:23.000]  我們只是懂說我們開心不開心
[00:09:23.000 --> 00:09:25.000]  然後我們不懂具體的去表達
[00:09:25.000 --> 00:09:26.000]  它裡面有很多不同的
[00:09:26.000 --> 00:09:27.000]  我們來看看
[00:09:27.000 --> 00:09:32.000]  就是持續兩星期以上情緒低落
[00:09:32.000 --> 00:09:36.000]  有嗎
[00:09:36.000 --> 00:09:38.000]  沒有那就很好
[00:09:38.000 --> 00:09:44.000]  有沒有時常感到疲倦有沒有
[00:09:44.000 --> 00:09:48.000]  有沒有脾氣暴躁坐立不安
[00:09:48.000 --> 00:09:52.000]  有沒有寄心心低落
[00:09:52.000 --> 00:09:55.000]  有沒有不合理的自責和內疚
[00:09:55.000 --> 00:09:57.000]  明明是不關自己事的
[00:09:57.000 --> 00:09:59.000]  還是覺得詐鄙自己
[00:09:59.000 --> 00:10:02.000]  常常覺得自己做得不好
[00:10:02.000 --> 00:10:05.000]  另外一個是對日常的生活
[00:10:05.000 --> 00:10:09.000]  嗜好失去興趣
[00:10:09.000 --> 00:10:11.000]  有沒有
[00:10:11.000 --> 00:10:15.000]  可能你說我平常都沒有什麼興趣
[00:10:15.000 --> 00:10:19.000]  然後思考能力跟專注力下降
[00:10:19.000 --> 00:10:21.000]  有沒有呢
[00:10:21.000 --> 00:10:23.000]  睡眠指數不佳
[00:10:23.000 --> 00:10:25.000]  就是睡得不好
[00:10:25.000 --> 00:10:27.000]  有嗎
[00:10:27.000 --> 00:10:29.000]  然後胃口改變
[00:10:29.000 --> 00:10:32.000]  可能吃很多或者吃特別少
[00:10:32.000 --> 00:10:34.000]  也算是的
[00:10:34.000 --> 00:10:37.000]  然後最後這個是比較嚴重
[00:10:37.000 --> 00:10:41.000]  不斷有關於自殺的念頭
[00:10:41.000 --> 00:10:43.000]  我不知道你中了多少戰
[00:10:43.000 --> 00:10:48.000]  其實如果我們中一個戰就算是的話
[00:10:48.000 --> 00:10:50.000]  很多人都已經有了
[00:10:50.000 --> 00:10:51.000]  但是其實不是的
[00:10:51.000 --> 00:10:54.000]  它是說要持續
[00:10:54.000 --> 00:10:56.000]  它是說如果你已經中很多戰
[00:10:56.000 --> 00:11:00.000]  而且症狀持續一段時間
[00:11:00.000 --> 00:11:02.000]  影響到了日常的生活
[00:11:02.000 --> 00:11:08.000]  就可能需要考慮去尋求專業的幫助
[00:11:08.000 --> 00:11:10.000]  但是我覺得其實在這個月裡面
[00:11:10.000 --> 00:11:13.000]  幾個月裡面我們或多或少
[00:11:13.000 --> 00:11:19.000]  有一點這種的現象吧
[00:11:19.000 --> 00:11:21.000]  葉利米他自己也中了戰
[00:11:21.000 --> 00:11:25.000]  而且他是知道原因的
[00:11:25.000 --> 00:11:26.000]  第二時間
[00:11:26.000 --> 00:11:28.000]  他說他幽悶
[00:11:28.000 --> 00:11:31.000]  因為他身處在耶路撒冷
[00:11:31.000 --> 00:11:33.000]  戰敗的城市
[00:11:33.000 --> 00:11:35.000]  看見許多人民受害
[00:11:35.000 --> 00:11:37.000]  人民傷亡
[00:11:37.000 --> 00:11:40.000]  也見到許多不公義
[00:11:40.000 --> 00:11:42.000]  不公平的事情
[00:11:42.000 --> 00:11:44.000]  而且他不只自己記住
[00:11:44.000 --> 00:11:47.000]  十九節他叫誰去記住
[00:11:47.000 --> 00:11:49.000]  十九節他求你記得
[00:11:49.000 --> 00:11:51.000]  他求誰去記得
[00:11:51.000 --> 00:11:53.000]  他求神去記得
[00:11:53.000 --> 00:11:58.000]  所以我們看到他的注意力是在哪裡
[00:11:58.000 --> 00:12:00.000]  他的注意力不是在神裡面
[00:12:00.000 --> 00:12:04.000]  他的注意力是在眼前的苦難裡面
[00:12:04.000 --> 00:12:05.000]  有沒有看到
[00:12:05.000 --> 00:12:08.000]  他求神去紀念他的苦難
[00:12:08.000 --> 00:12:10.000]  他自己的苦難
[00:12:10.000 --> 00:12:15.000]  而且他心不斷地去想念他的苦難
[00:12:15.000 --> 00:12:19.000]  所以他的心就向下沉
[00:12:19.000 --> 00:12:20.000]  在這幾個月裡面
[00:12:20.000 --> 00:12:22.000]  我不知道你們有沒有覺得
[00:12:22.000 --> 00:12:26.000]  生活的習慣有一點改變
[00:12:26.000 --> 00:12:28.000]  有嗎
[00:12:28.000 --> 00:12:30.000]  有沒有 有些人可能沒有
[00:12:30.000 --> 00:12:31.000]  有些人可能有
[00:12:31.000 --> 00:12:35.000]  我覺得可能比較明顯的可能是交通吧
[00:12:35.000 --> 00:12:38.000]  晚上很早要回家是吧
[00:12:38.000 --> 00:12:43.000]  星期六星期天也不會出去太遠的地方
[00:12:43.000 --> 00:12:51.000]  還有一些就是比較嚴重的
[00:12:51.000 --> 00:12:53.000]  可能以前不是這樣的
[00:12:53.000 --> 00:12:56.000]  就是常常不同的畫手機
[00:12:56.000 --> 00:12:58.000]  有沒有這個現象
[00:12:58.000 --> 00:13:00.000]  不停地畫手機
[00:13:00.000 --> 00:13:01.000]  為什麼呢
[00:13:01.000 --> 00:13:03.000]  要看新聞 看報導
[00:13:03.000 --> 00:13:06.000]  很怕自己錯過什麼消息
[00:13:06.000 --> 00:13:11.000]  所以每天睡覺之前做的最後一件事情是什麼
[00:13:11.000 --> 00:13:12.000]  畫手機
[00:13:12.000 --> 00:13:15.000]  然後每天一起床做的是什麼
[00:13:15.000 --> 00:13:17.000]  拿手機 畫手機
[00:13:17.000 --> 00:13:21.000]  要看看昨天一個晚上會不會又發生什麼事情
[00:13:21.000 --> 00:13:24.000]  今天香港變成什麼樣子
[00:13:24.000 --> 00:13:28.000]  有這樣的經歷嗎
[00:13:28.000 --> 00:13:31.000]  所以如果我們常常是在這樣的狀態
[00:13:31.000 --> 00:13:34.000]  我們晚上都睡不好
[00:13:34.000 --> 00:13:37.000]  可能尤其是我聽不少人這樣說
[00:13:37.000 --> 00:13:40.000]  他在睡覺之前他看到一些消息
[00:13:40.000 --> 00:13:42.000]  或者他看一些文章
[00:13:42.000 --> 00:13:44.000]  或者是一些影片
[00:13:44.000 --> 00:13:46.000]  然後他睡不著
[00:13:46.000 --> 00:13:48.000]  睡不著
[00:13:48.000 --> 00:13:50.000]  但我們想念這一切
[00:13:50.000 --> 00:13:54.000]  我們不停地專注在這一切的事情上面
[00:13:54.000 --> 00:13:57.000]  我們也會好像葉利米先知一樣
[00:13:57.000 --> 00:14:01.000]  我們心不斷向下沉
[00:14:01.000 --> 00:14:09.000]  憾憂 抑鬱的當中
[00:14:09.000 --> 00:14:12.000]  但是在21到24節
[00:14:12.000 --> 00:14:14.000]  葉利米的心突然轉變了
[00:14:14.000 --> 00:14:16.000]  我們一起來讀
[00:14:16.000 --> 00:14:21.000]  當我的心迴轉過來 因此就有指望
[00:14:21.000 --> 00:14:25.000]  因耶和華的慈愛 我們不知滅絕
[00:14:25.000 --> 00:14:29.000]  因祂的憐憫 永不斷絕
[00:14:29.000 --> 00:14:32.000]  每早晨這都是新的
[00:14:32.000 --> 00:14:35.000]  你的信使極其廣大
[00:14:35.000 --> 00:14:39.000]  我心裡說 耶和華是我的福分
[00:14:39.000 --> 00:14:42.000]  因此我要仰望祂
[00:14:42.000 --> 00:14:45.000]  我們看到第21節
[00:14:45.000 --> 00:14:50.000]  葉利米他突然從抑鬱變成有指望
[00:14:50.000 --> 00:14:52.000]  有沒有看到
[00:14:52.000 --> 00:14:55.000]  他之前還在抑鬱 還在下沉
[00:14:55.000 --> 00:14:58.000]  然後他突然有指望
[00:14:58.000 --> 00:15:00.000]  如果抑鬱是向下沉
[00:15:00.000 --> 00:15:03.000]  那有指望是怎麼樣
[00:15:03.000 --> 00:15:05.000]  這是上升 是吧
[00:15:05.000 --> 00:15:07.000]  他的心好像向上升了
[00:15:07.000 --> 00:15:13.000]  是什麼導致這個變化呢
[00:15:13.000 --> 00:15:15.000]  你們看到嗎
[00:15:15.000 --> 00:15:19.000]  從經文裡面能看到為什麼有這個變化嗎
[00:15:19.000 --> 00:15:26.000]  從20到21節有沒有發生什麼事情啊
[00:15:26.000 --> 00:15:27.000]  有嗎
[00:15:27.000 --> 00:15:31.000]  是不是葉利米受咒消失
[00:15:31.000 --> 00:15:35.000]  說以色列反敗為勝啊
[00:15:35.000 --> 00:15:39.000]  是不是有其他援助來到呢
[00:15:39.000 --> 00:15:42.000]  沒有 這邊沒有說
[00:15:42.000 --> 00:15:46.000]  是不是有朋友來給他一點安慰呢
[00:15:46.000 --> 00:15:49.000]  也沒有看到
[00:15:49.000 --> 00:15:51.000]  所以看的時候
[00:15:51.000 --> 00:15:54.000]  你以前讀的時候有沒有覺得奇怪
[00:15:54.000 --> 00:15:57.000]  完全的轉變一個方向
[00:15:57.000 --> 00:16:00.000]  本來就是下沉的 突然上升
[00:16:00.000 --> 00:16:02.000]  沒有原因的
[00:16:02.000 --> 00:16:09.000]  好像這樣就變了
[00:16:09.000 --> 00:16:16.000]  現在去想想為什麼會有這樣的變化
[00:16:16.000 --> 00:16:21.000]  原因就是在22到24節
[00:16:21.000 --> 00:16:25.000]  其實那個變化是在心裡面發生的
[00:16:25.000 --> 00:16:26.000]  有時候 你有聽過嗎
[00:16:26.000 --> 00:16:28.000]  我們不能改變環境
[00:16:28.000 --> 00:16:31.000]  但是我們能改變我們的心境
[00:16:31.000 --> 00:16:32.000]  現在葉利米就是這樣
[00:16:32.000 --> 00:16:33.000]  他環境沒有改變
[00:16:33.000 --> 00:16:35.000]  但是他心裡面改變了
[00:16:35.000 --> 00:16:38.000]  他的心發生什麼變化呢
[00:16:38.000 --> 00:16:42.000]  他剛才注視的是什麼
[00:16:42.000 --> 00:16:45.000]  自己的困苦難處
[00:16:45.000 --> 00:16:49.000]  但是他現在注視的是哪裡啊
[00:16:49.000 --> 00:16:53.000]  葉赫華的慈愛
[00:16:53.000 --> 00:16:58.000]  他想起神的慈愛是不會只是的
[00:16:58.000 --> 00:17:00.000]  在這裡 這個慈愛的原文
[00:17:00.000 --> 00:17:02.000]  是一個特別的詞
[00:17:02.000 --> 00:17:05.000]  是用來形容神對人的愛
[00:17:05.000 --> 00:17:07.000]  是利悅的愛
[00:17:07.000 --> 00:17:10.000]  他的跟人利的悅是有關係的
[00:17:10.000 --> 00:17:12.000]  所以我們說神是信實的神
[00:17:12.000 --> 00:17:13.000]  他跟人的利悅
[00:17:13.000 --> 00:17:15.000]  他會不會更改啊
[00:17:15.000 --> 00:17:19.000]  不會 神守不守悅
[00:17:19.000 --> 00:17:20.000]  人就可能不守悅
[00:17:20.000 --> 00:17:22.000]  但是神永遠是守悅的
[00:17:22.000 --> 00:17:25.000]  所以這種愛是可靠的
[00:17:25.000 --> 00:17:27.000]  這種愛是永在的
[00:17:27.000 --> 00:17:31.000]  是不變的 是長存的
[00:17:31.000 --> 00:17:34.000]  因為這份不變的慈愛
[00:17:34.000 --> 00:17:37.000]  神不會失憐憫
[00:17:37.000 --> 00:17:39.000]  神的慈愛跟憐憫
[00:17:39.000 --> 00:17:42.000]  從來就是密不可分的
[00:17:42.000 --> 00:17:43.000]  第二十三節
[00:17:43.000 --> 00:17:46.000]  每早晨這都是新的
[00:17:46.000 --> 00:17:48.000]  又是什麼意思呢
[00:17:48.000 --> 00:17:50.000]  剛才你們讀的經文
[00:17:50.000 --> 00:17:51.000]  應該是和合版
[00:17:51.000 --> 00:17:54.000]  裡面是每早晨都是新的
[00:17:54.000 --> 00:17:55.000]  是有不同的是吧
[00:17:55.000 --> 00:17:59.000]  這個是信義版
[00:17:59.000 --> 00:18:00.000]  這個是什麼意思啊
[00:18:00.000 --> 00:18:01.000]  你們以前讀的時候
[00:18:01.000 --> 00:18:04.000]  你說每早晨都是新的
[00:18:04.000 --> 00:18:05.000]  是什麼意思啊
[00:18:05.000 --> 00:18:06.000]  是不是說
[00:18:06.000 --> 00:18:08.000]  每天早晨都是一個新的早晨
[00:18:08.000 --> 00:18:11.000]  因為今天跟過去的每一天都不一樣
[00:18:11.000 --> 00:18:12.000]  是不是這樣
[00:18:12.000 --> 00:18:16.000]  你是不是這樣去理解
[00:18:16.000 --> 00:18:18.000]  但是其實這裡不是說
[00:18:18.000 --> 00:18:21.000]  每早晨都是新的一天
[00:18:21.000 --> 00:18:25.000]  他是說每早晨這都是新的
[00:18:25.000 --> 00:18:28.000]  新的是什麼
[00:18:28.000 --> 00:18:29.000]  新的不是早晨
[00:18:29.000 --> 00:18:32.000]  是神的慈愛
[00:18:32.000 --> 00:18:33.000]  神的愛
[00:18:33.000 --> 00:18:35.000]  每天都是新鮮的
[00:18:35.000 --> 00:18:36.000]  活潑的
[00:18:36.000 --> 00:18:38.000]  而不是陰純的
[00:18:38.000 --> 00:18:40.000]  守舊的
[00:18:40.000 --> 00:18:42.000]  那我就再問你們
[00:18:42.000 --> 00:18:43.000]  一份愛
[00:18:43.000 --> 00:18:45.000]  每天新鮮的愛
[00:18:45.000 --> 00:18:47.000]  跟一份不新鮮的愛
[00:18:47.000 --> 00:18:49.000]  有什麼分別
[00:18:49.000 --> 00:18:52.000]  有多少人結婚啊
[00:18:52.000 --> 00:18:55.000]  這個比較好講
[00:18:55.000 --> 00:18:58.000]  我們通常會說老夫老妻
[00:18:58.000 --> 00:19:00.000]  老夫老妻是什麼意思啊
[00:19:00.000 --> 00:19:03.000]  是不是說那個丈夫很老
[00:19:03.000 --> 00:19:04.000]  妻子很老
[00:19:04.000 --> 00:19:06.000]  所以就老夫老妻啊
[00:19:06.000 --> 00:19:07.000]  不是
[00:19:07.000 --> 00:19:10.000]  老夫老妻是形容什麼
[00:19:10.000 --> 00:19:12.000]  形容他們的關係
[00:19:12.000 --> 00:19:17.000]  有些人他可能年紀不是很大
[00:19:17.000 --> 00:19:18.000]  有些人還沒結婚
[00:19:18.000 --> 00:19:20.000]  已經說自己老夫老妻了
[00:19:20.000 --> 00:19:22.000]  可能他們拍拖很久
[00:19:22.000 --> 00:19:25.000]  戀愛很久
[00:19:25.000 --> 00:19:30.000]  就是說兩個人之間沒有過往的熱情
[00:19:30.000 --> 00:19:32.000]  可能曾經只要想起對方
[00:19:32.000 --> 00:19:35.000]  見到對方已經覺得很甜蜜
[00:19:35.000 --> 00:19:38.000]  心跳加速
[00:19:38.000 --> 00:19:42.000]  但是如果感情好像老夫老妻的意思
[00:19:42.000 --> 00:19:47.000]  就是拖手也沒有什麼感覺
[00:19:47.000 --> 00:19:50.000]  你們有試過自己的左手拖自己的右手
[00:19:50.000 --> 00:19:51.000]  現在試試看
[00:19:51.000 --> 00:19:53.000]  左手拖你的右手
[00:19:53.000 --> 00:19:55.000]  有什麼感覺
[00:19:55.000 --> 00:19:58.000]  就是沒有感覺
[00:19:58.000 --> 00:19:59.000]  老夫老妻
[00:19:59.000 --> 00:20:01.000]  拖手就好像有人這樣說
