
[00:00:00.000 --> 00:00:02.320]  大英主義平安
[00:05:57.880 --> 00:06:02.480]  是和世人有一個完全不一樣的身份
[00:06:02.480 --> 00:06:04.960]  身份弟兄姊妹
[00:06:04.960 --> 00:06:08.760]  見證福音不單單是教會
[00:06:08.760 --> 00:06:11.760]  見證福音不單單是你的口去講
[00:06:11.760 --> 00:06:17.240]  而是你的身份有關於
[00:06:17.240 --> 00:06:19.120]  就如我所講就關係到今天的經文
[00:06:19.120 --> 00:06:24.560]  教會怎樣去看待歧視
[00:06:24.560 --> 00:06:27.480]  他們做事的手法為何
[00:06:27.480 --> 00:06:29.960]  非常值得我們今天的參考
[00:06:29.960 --> 00:06:33.680]  因為他們是否真的就像路加所講
[00:06:33.680 --> 00:06:36.400]  信的人都在一處販物公用
[00:06:36.400 --> 00:06:39.520]  賣了田產照國人所需的分給國人
[00:06:39.520 --> 00:06:41.920]  天天同心
[00:06:41.920 --> 00:06:44.320]  行徹地在店裏面
[00:06:44.320 --> 00:06:45.560]  在家中抹餅
[00:06:45.560 --> 00:06:48.040]  傳著歡喜誠實的心用飯
[00:06:48.040 --> 00:06:50.080]  他們是否一班這樣的人
[00:06:50.080 --> 00:06:52.280]  還是這只不過是一個目標
[00:06:52.280 --> 00:06:54.040]  是一個口號
[00:06:54.040 --> 00:06:57.720]  其實他們行不出他們自己的教導
[00:06:57.720 --> 00:06:58.520]  不
[00:06:58.520 --> 00:07:01.320]  教會需要在這些事件當中
[00:07:01.320 --> 00:07:04.040]  堅定地依靠上帝
[00:07:04.040 --> 00:07:08.000]  去活出他們在地上的身份
[00:07:08.000 --> 00:07:11.880]  以印證他們的地位
[00:07:11.880 --> 00:07:15.480]  不單單是用口去講
[00:07:15.480 --> 00:07:17.040]  我們去看今次這件事
[00:07:17.040 --> 00:07:21.840]  怎樣去印證初期教會的身份
[00:07:21.840 --> 00:07:24.280]  路加記載
[00:07:24.280 --> 00:07:25.840]  那時門徒爭多
[00:07:25.840 --> 00:07:27.600]  有好說希臘話的猶太人
[00:07:27.600 --> 00:07:30.160]  向希伯來人發怨言
[00:07:30.160 --> 00:07:36.520]  在天天供給上忽略了他們的寡婦
[00:07:36.520 --> 00:07:39.080]  在這裏要處理的第一個問題就是
[00:07:39.080 --> 00:07:41.120]  發怨言
[00:07:41.120 --> 00:07:44.240]  我沒有時間從舊約到新約
[00:07:44.240 --> 00:07:46.200]  去總結出有關於發怨言的問題
[00:07:46.200 --> 00:07:48.360]  但是抱怨
[00:07:48.360 --> 00:07:51.680]  對神長時間不斷的抱怨
[00:07:51.680 --> 00:07:54.480]  無論在新舊約裏面去看聖經
[00:07:54.480 --> 00:07:55.800]  都是大罪
[00:07:55.800 --> 00:07:58.360]  因為常常發怨言的人
[00:07:58.360 --> 00:08:00.440]  這個人就代表
[00:08:00.440 --> 00:08:03.280]  他不認為上帝在他身上施恩
[00:08:03.280 --> 00:08:06.600]  所以他要抱怨
[00:08:06.600 --> 00:08:07.960]  為何會遇到這樣的事情
[00:08:07.960 --> 00:08:09.200]  為何會臨到我身上
[00:08:09.200 --> 00:08:09.960]  為何不這樣
[00:08:09.960 --> 00:08:12.080]  為何上帝不給我最好的
[00:08:12.080 --> 00:08:14.160]  這個人就沒有辦法相信
[00:08:14.160 --> 00:08:17.800]  上帝已經將他最大的恩典給了他
[00:08:17.800 --> 00:08:22.000]  就是他的獨生兒子耶穌基督
[00:08:22.000 --> 00:08:25.000]  因此一個不信的人
[00:08:25.000 --> 00:08:27.080]  一個經常抱怨的人
[00:08:27.080 --> 00:08:28.760]  最終必被審判
[00:08:28.760 --> 00:08:30.680]  就好像舊約裏面
[00:08:30.680 --> 00:08:34.000]  那一群在抗野的以色列人一樣
[00:08:34.000 --> 00:08:38.160]  尤大叔說在眾人身上行審判
[00:08:38.160 --> 00:08:39.440]  要在眾人身上行審判
[00:08:39.440 --> 00:08:41.400]  這些人是私下議論
[00:08:41.400 --> 00:08:43.560]  常發怨言
[00:08:43.560 --> 00:08:44.760]  為何要審判
[00:08:44.760 --> 00:08:46.520]  就是因為他們沒有信心
[00:08:46.520 --> 00:08:48.040]  如果你沒有信心
[00:08:48.040 --> 00:08:50.480]  相信上帝賜下耶穌基督給你
[00:08:50.480 --> 00:08:52.200]  成為最大的恩典
[00:08:52.200 --> 00:09:00.560]  你就必然被審判
[00:09:00.560 --> 00:09:04.160]  抱怨的確是容易令到人犯罪
[00:09:04.160 --> 00:09:05.720]  但是我們要問司徒行轉
[00:09:05.720 --> 00:09:07.880]  六章一節這裏
[00:09:07.880 --> 00:09:09.640]  到底抱怨
[00:09:09.640 --> 00:09:15.080]  到底這群人抱怨是否有道理
[00:09:15.080 --> 00:09:18.320]  教會是否無論怎樣都不可以發怨言
[00:09:18.320 --> 00:09:20.320]  遇到不好的事都不可以發怨言
[00:09:20.320 --> 00:09:23.480]  我們都教導
[00:09:23.480 --> 00:09:26.200]  按照經文來看
[00:09:26.200 --> 00:09:30.360]  我們的確可以對狀況有所不滿
[00:09:30.360 --> 00:09:34.320]  當時的情況我們知道得不是很多
[00:09:34.320 --> 00:09:35.160]  路加記載
[00:09:35.160 --> 00:09:39.560]  講希臘話的猶太人和希伯來人
[00:09:39.560 --> 00:09:40.960]  明顯在這裏
[00:09:40.960 --> 00:09:44.160]  經文區分了兩個群體
[00:09:44.160 --> 00:09:47.680]  兩個被語言所區分的群體
[00:09:47.680 --> 00:09:51.680]  一個是講希臘話的猶太人
[00:09:51.680 --> 00:09:53.480]  一群是希伯來人
[00:09:53.480 --> 00:09:54.760]  講希臘話的猶太人
[00:09:54.760 --> 00:10:00.920]  你可以將他們想像為一群散居猶太地以外的群體
[00:10:00.920 --> 00:10:03.720]  很長時間的群體
[00:10:03.720 --> 00:10:06.040]  這群人除了在語言
[00:10:06.040 --> 00:10:07.760]  生活習慣上面
[00:10:07.760 --> 00:10:11.720]  都跟希伯來人有所不同
[00:10:11.720 --> 00:10:12.720]  簡單來說
[00:10:12.720 --> 00:10:17.880]  就是說這群講希臘話的猶太人
[00:10:17.880 --> 00:10:23.400]  是移民了去外地幾代的人
[00:10:23.400 --> 00:10:28.200]  所以他們跟原來的猶太人非常不一樣
[00:10:28.200 --> 00:10:30.680]  這群講希臘話的猶太人指出
[00:10:30.680 --> 00:10:38.240]  教會在供給的事上面忽略了他們的寡婦
[00:10:38.240 --> 00:10:40.560]  聽起來好像
[00:10:40.560 --> 00:10:44.080]  那就多給一點點不是很嚴重的指控
[00:10:44.080 --> 00:10:48.680]  不!這是一個不容忽視的指控
[00:10:48.680 --> 00:10:51.320]  對於教會這個身份來說
[00:10:51.320 --> 00:10:55.680]  如果有群體在教會當中被忽略
[00:10:55.680 --> 00:10:57.800]  被不公平對待
[00:10:57.800 --> 00:11:00.080]  是一個不容忽視的指控
[00:11:00.080 --> 00:11:05.000]  因為這個指控包含了兩個小的指控在裏面
[00:11:05.000 --> 00:11:06.040]  第一個就是說
[00:11:06.040 --> 00:11:11.120]  教會當中某一個族群的人被輕視
[00:11:11.120 --> 00:11:12.440]  或者放到今天去講
[00:11:12.440 --> 00:11:16.280]  就是教會當中有人被歧視
[00:11:16.280 --> 00:11:17.880]  這個是第一個的指控
[00:11:17.880 --> 00:11:19.440]  而第二個的指控就是
[00:11:19.440 --> 00:11:26.440]  教會沒有在供給寡婦的事情上面盡忠
[00:11:26.440 --> 00:11:31.400]  他們在供給寡婦的事情上面缺失
[00:11:31.400 --> 00:11:38.360]  這裏的指控包含了這兩個非常之嚴重的指控
[00:11:38.360 --> 00:11:41.640]  為甚麼我會說非常之嚴重呢
[00:11:41.640 --> 00:11:45.680]  因為如果第一個的指控是真的
[00:11:45.680 --> 00:11:50.200]  教會當中真的有一班人去分種族
[00:11:50.200 --> 00:11:54.080]  分語言、分高端人才、分低端人才
[00:11:54.080 --> 00:11:56.440]  社會精英基層
[00:11:56.440 --> 00:12:00.560]  這樣教會就沒有辦法兌現保羅的教導
[00:12:00.560 --> 00:12:06.800]  保羅說你們所受洗歸入基督的人
[00:12:06.800 --> 00:12:09.960]  都是披戴基督
[00:12:09.960 --> 00:12:14.440]  不分猶太人、不分希臘人
[00:12:14.440 --> 00:12:17.120]  作勞僕的自由的男的女的
[00:12:17.120 --> 00:12:23.240]  因為你們在基督、耶穌裏都成為一體了
[00:12:23.240 --> 00:12:26.000]  保羅說不分
[00:12:26.000 --> 00:12:29.920]  不過教會居然分
[00:12:29.920 --> 00:12:35.320]  被指控他們分
[00:12:35.320 --> 00:12:38.880]  但是保羅說在耶穌基督裏都成為一體
[00:12:38.880 --> 00:12:42.320]  他的意思是甚麼呢
[00:12:42.320 --> 00:12:45.120]  我們要思考到一個很重要的問題
[00:12:45.120 --> 00:12:48.480]  就是我們怎樣在主裏合一
[00:12:48.480 --> 00:12:50.120]  合一是甚麼意思呢
[00:12:50.120 --> 00:12:52.400]  弟兄姊妹
[00:12:52.400 --> 00:12:57.880]  合一是否合作一點
[00:12:57.880 --> 00:12:59.880]  是否不要吵架
[00:12:59.880 --> 00:13:03.440]  安安靜靜、平平穩穩
[00:13:03.440 --> 00:13:05.720]  或者是否維繫一下感情
[00:13:05.720 --> 00:13:10.760]  是否合某一個人的心意就叫做合一呢
[00:13:10.760 --> 00:13:13.160]  不,合一的意思是
[00:13:13.160 --> 00:13:20.040]  藉著相信、信心與我們的救主合一
[00:13:20.040 --> 00:13:24.160]  保羅勸誡在耶穌基督裏面都成為一體了
[00:13:24.160 --> 00:13:26.480]  意思就是教會當中
[00:13:26.480 --> 00:13:30.560]  我和你坐在你身邊的弟兄姊妹
[00:13:30.560 --> 00:13:35.240]  都因同一個信心相信救主耶穌基督
[00:13:35.240 --> 00:13:39.600]  於是藉著這個信心與基督聯合
[00:13:39.600 --> 00:13:42.800]  因此你們就成為了一個新造的人
[00:13:42.800 --> 00:13:45.560]  因此你們就成為了神的後子
[00:13:45.560 --> 00:13:51.400]  你們有同一個地位
[00:13:51.400 --> 00:13:55.760]  不是希臘人、不是希臘人
[00:13:55.760 --> 00:13:57.360]  不是說希臘話的猶太人
[00:13:57.360 --> 00:13:59.240]  而是說希伯來文的猶太人
[00:13:59.240 --> 00:14:06.240]  不,你們有同一個地位
[00:14:06.240 --> 00:14:08.160]  因此你在地位上面
[00:14:08.160 --> 00:14:10.880]  就和你旁邊的人都是一樣
[00:14:10.880 --> 00:14:13.440]  被上帝的兒子所拯救
[00:14:13.440 --> 00:14:15.320]  有著新生的樣式
[00:14:15.320 --> 00:14:16.920]  領受同一種身份
[00:14:16.920 --> 00:14:19.720]  沒有高低之分
[00:14:19.720 --> 00:14:23.960]  連盧卜和自主的都沒有分
[00:14:23.960 --> 00:14:27.480]  因此如果教會發生不合一
[00:14:27.480 --> 00:14:30.920]  不彼此相愛就只有兩個的可能性
[00:14:30.920 --> 00:14:36.560]  一是他們在否定他們自己是一個基督徒
[00:14:36.560 --> 00:14:40.280]  他們在否定他們自己在基督裡面的身份
[00:14:40.280 --> 00:14:47.040]  他們否認別人是和他聯於同一位救主
[00:14:47.040 --> 00:14:49.480]  所以這幫人和我不一樣
[00:14:49.480 --> 00:14:53.360]  所以他們應當要被不同的對待
[00:14:53.360 --> 00:14:55.720]  我應當要被更好的對待
[00:14:55.720 --> 00:14:59.360]  NO!
[00:14:59.360 --> 00:15:03.200]  我們不可以在教會當中搞分裂的意思就是
[00:15:03.200 --> 00:15:07.600]  我們不應當按著我們相信耶穌基督的心
[00:15:07.600 --> 00:15:11.280]  去區分出你是否基督徒
[00:15:11.280 --> 00:15:12.560]  我是否基督徒
[00:15:12.560 --> 00:15:16.960]  這樣不單止失去見證
[00:15:16.960 --> 00:15:19.000]  更加會令他們沒辦法傳福音
[00:15:19.000 --> 00:15:22.360]  或者會令他們所傳的福音
[00:15:22.360 --> 00:15:24.000]  一點也不可信
[00:15:24.000 --> 00:15:25.760]  原來教會不合一
[00:15:25.760 --> 00:15:28.200]  會令他們所傳的福音不可信
[00:15:28.200 --> 00:15:29.840]  為什麼Johnny你會這樣說
[00:15:29.840 --> 00:15:31.400]  是不是你自己這樣說的
[00:15:31.400 --> 00:15:33.280]  NO!
[00:15:33.280 --> 00:15:37.720]  耶穌基督在他的約翰福音裡面這樣禱告
[00:15:37.720 --> 00:15:39.600]  我不但為他們求
[00:15:39.600 --> 00:15:49.440]  也為那些因為他們的話而信我的人去求
[00:15:49.440 --> 00:15:51.800]  使他們都合而為一
[00:15:51.800 --> 00:15:53.800]  我不但為他們求
[00:15:53.800 --> 00:15:56.080]  他們就是指著門徒
[00:15:56.080 --> 00:15:59.120]  耶穌基督為當時的門徒祈禱
[00:15:59.120 --> 00:16:00.200]  不單止這樣
[00:16:00.200 --> 00:16:03.680]  也為因著他們的話而信我的人祈求
[00:16:03.680 --> 00:16:04.520]  換言之
[00:16:04.520 --> 00:16:10.840]  他為後來所有你和我歷世歷代的教會祈求
[00:16:10.840 --> 00:16:13.680]  令他們合一
[00:16:13.680 --> 00:16:15.840]  好像負你在我裡面
[00:16:15.840 --> 00:16:17.880]  我在你裡面一樣
[00:16:17.880 --> 00:16:22.960]  使得他們都和我們合一
[00:16:22.960 --> 00:16:27.680]  以至於世人相信你猜了我來
[00:16:27.680 --> 00:16:28.360]  換言之
[00:16:28.360 --> 00:16:30.320]  如果邏輯沒有錯的話
[00:16:30.320 --> 00:16:35.200]  教會如果只看重一班的人
[00:16:35.200 --> 00:16:39.760]  只是被某一班的人有所謂特權
[00:16:39.760 --> 00:16:43.560]  我們不單止不是在聽保羅的教導
[00:16:43.560 --> 00:16:45.560]  更加去到在哄訴盧家
[00:16:45.560 --> 00:16:47.160]  作假見證
[00:16:47.160 --> 00:16:48.400]  甚至我們會說
[00:16:48.400 --> 00:16:52.720]  我們的主耶穌基督所祈求的都是無效的
[00:16:52.720 --> 00:16:53.840]  教會不合一
[00:16:53.840 --> 00:16:55.280]  就沒有辦法
[00:16:55.280 --> 00:17:04.440]  或者不能夠有效地見證父猜了子利
[00:17:04.440 --> 00:17:05.920]  熟悉我的弟兄姊妹都知道
[00:17:05.920 --> 00:17:10.600]  我是一個很強調團契
[00:17:10.600 --> 00:17:12.600]  和一同吃飯
[00:17:12.600 --> 00:17:13.880]  一同用飯
[00:17:13.880 --> 00:17:16.040]  一同祈禱
[00:17:16.040 --> 00:17:19.640]  我經常都強調這些事情的一個人
[00:17:19.640 --> 00:17:24.160]  我會說人與人之間的確需要有不多不少的距離感
[00:17:24.160 --> 00:17:30.400]  但是你對於你身邊和你同一個地位的弟兄姊妹
[00:17:30.400 --> 00:17:34.560]  不應該只是停留在吻後一下
[00:17:34.560 --> 00:17:37.040]  打聲招呼
[00:17:37.040 --> 00:17:40.240]  你應該和她一同吃飯
[00:17:40.240 --> 00:17:43.920]  你應該和她一同團契
[00:17:43.920 --> 00:17:46.120]  你應該和她一同禱告
[00:17:46.120 --> 00:17:51.120]  你才真正知道一個人的需要是甚麼
[00:17:51.120 --> 00:17:55.280]  你才真正能夠好像耶穌基督一樣
[00:17:55.280 --> 00:17:57.080]  進入到祂的生命裡面
[00:17:57.080 --> 00:18:03.000]  就好像耶穌基督從天降到地一樣
[00:18:03.000 --> 00:18:06.120]  這個是合一的意思
[00:18:06.120 --> 00:18:07.320]  我們剛剛去到講
[00:18:07.320 --> 00:18:11.320]  第一項的控告已經夠糟糕
[00:18:11.320 --> 00:18:12.680]  歧視
[00:18:12.680 --> 00:18:16.520]  第二項的控告也不容忽視
[00:18:16.520 --> 00:18:21.800]  它說他們輕忽救濟寡婦
[00:18:21.800 --> 00:18:25.200]  有一些解經書它在這裡指出
[00:18:25.200 --> 00:18:27.640]  猶太社會當時如果死了老公
[00:18:27.640 --> 00:18:29.440]  即是寡婦的話
[00:18:29.440 --> 00:18:33.480]  他們生存需要卑躬屈膝
[00:18:33.480 --> 00:18:36.680]  沒有社會制度去幫助
[00:18:36.680 --> 00:18:39.800]  要生存就要養人鼻息
[00:18:39.800 --> 00:18:45.280]  又要求人去幫助
[00:18:45.280 --> 00:18:48.440]  因此我們會去到講寡婦在當時
[00:18:48.440 --> 00:18:51.640]  猶太社會裡面是一群最沒有地位
[00:18:51.640 --> 00:18:53.720]  最沒有後台的一群人
[00:18:53.720 --> 00:18:59.800]  也是最容易欺負的一群人
[00:18:59.800 --> 00:19:04.400]  沒有老公沒有後台的一群人
[00:19:04.400 --> 00:19:06.280]  他們無可仰賴
[00:19:06.280 --> 00:19:10.960]  他們只可以求人給他們憐憫
[00:19:10.960 --> 00:19:16.200]  施捨做下好心
[00:19:16.200 --> 00:19:18.640]  因此無論是新約和舊約
[00:19:18.640 --> 00:19:23.120]  大量的經文都在這裡顯示
[00:19:23.120 --> 00:19:27.160]  照顧孤兒寡婦
[00:19:27.160 --> 00:19:29.240]  這個是上帝給舊約
[00:19:29.240 --> 00:19:30.880]  和新約教會的命令
[00:19:30.880 --> 00:19:32.240]  可能你在這裡就會去想
[00:19:32.240 --> 00:19:38.720]  哦 寡婦 慈惠
[00:19:38.720 --> 00:19:40.400]  Oh yes
[00:19:40.400 --> 00:19:43.480]  你知不知道我們今天真正的問題是什麼
[00:19:43.480 --> 00:19:45.720]  我們真正的問題就是
[00:19:45.720 --> 00:19:48.960]  當我們想慈惠的時候
[00:19:48.960 --> 00:19:53.760]  我們只能想起世俗的那一套慈惠
[00:19:53.760 --> 00:19:55.280]  當我們想起慈惠的時候
[00:19:55.280 --> 00:19:58.440]  我們就一鼓老鐘下去去做
[00:19:58.440 --> 00:20:02.200]  按照社會給我們的原則
[00:20:02.200 --> 00:20:05.800]  我們要去問一個問題
[00:20:05.800 --> 00:20:09.680]  就是聖經當中有沒有一套屬於基督徒
[00:20:09.680 --> 00:20:12.720]  我們教會的慈惠
[00:20:12.720 --> 00:20:14.280]  Charity Ministry
[00:20:14.280 --> 00:20:20.600]  我們有沒有一套合乎屬靈原則的慈惠侍公
[00:20:20.600 --> 00:20:21.400]  我會這樣說
[00:20:21.400 --> 00:20:24.480]  教會和一般社福的慈惠理念
[00:20:24.480 --> 00:20:27.880]  有所根基性上的不一樣
[00:20:27.880 --> 00:20:30.480]  基督教的慈惠侍公
[00:20:30.480 --> 00:20:36.840]  首先是因為上帝的兒子從天降下
[00:20:36.840 --> 00:20:39.280]  到誠肉身
[00:20:39.280 --> 00:20:44.240]  來到世上尋找拯救失散的人
[00:20:44.240 --> 00:20:47.240]  尋找拯救
[00:20:47.240 --> 00:20:49.920]  是一個主動的動作 弟兄姊妹
[00:20:49.920 --> 00:20:50.960]  為什麼要主動
[00:20:50.960 --> 00:20:52.640]  就是因為被拯救的人
[00:20:52.640 --> 00:20:55.960]  他沒有什麼可以做的
[00:20:55.960 --> 00:20:58.800]  就好像那位站在聖殿的歲年一樣
[00:20:58.800 --> 00:21:00.800]  開恩可憐我這個罪人
[00:21:00.800 --> 00:21:03.560]  就好像那個寡婦一樣
[00:21:03.560 --> 00:21:06.400]  在希伯來社會當中的寡婦
[00:21:06.400 --> 00:21:07.880]  低賤
[00:21:07.880 --> 00:21:11.680]  沒辦法靠著任何的背景求生
[00:21:11.680 --> 00:21:14.480]  只有可憐我
[00:21:14.480 --> 00:21:19.960]  上帝的獨生兒子主動來到開恩拯救罪人
[00:21:19.960 --> 00:21:27.240]  這就是基督教的最大最根本的原則
[00:21:27.240 --> 00:21:30.080]  不是因為好像外面這樣說
[00:21:30.080 --> 00:21:33.040]  你有多餘就給
[00:21:33.040 --> 00:21:34.000]  你有多餘就給
[00:21:34.000 --> 00:21:36.800]  少少益善
[00:21:36.800 --> 00:21:38.840]  多多益善
[00:21:38.840 --> 00:21:41.760]  少少無拘
