
[00:00:00.000 --> 00:00:05.000]  鄧少祖安,感恩再次跟大家分享神的話語
[00:02:47.000 --> 00:02:49.000]  坐在教師中間
[00:02:49.000 --> 00:02:56.000]  一面聽一面問
[00:02:56.000 --> 00:02:59.000]  他父母看見他就開啟旗
[00:02:59.000 --> 00:03:01.000]  他母親對他說
[00:03:01.000 --> 00:03:04.000]  我兒為什麼向我們這樣行呢
[00:03:04.000 --> 00:03:14.000]  但你父親和我雙心來找你
[00:03:14.000 --> 00:03:27.000]  他所說的話他們不知道
[00:03:27.000 --> 00:03:29.000]  耶穌的智慧和新量
[00:03:29.000 --> 00:03:46.000]  並神和人喜愛他的心都一齊增長
[00:03:46.000 --> 00:03:50.000]  耶穌見母親和他所愛的門徒站在旁邊
[00:03:50.000 --> 00:04:02.000]  對母親說:母親看你的兒子
[00:04:02.000 --> 00:04:04.000]  今天訊息裡面有三點
[00:04:04.000 --> 00:04:06.000]  主要是大綱裡面
[00:04:06.000 --> 00:04:09.000]  第一個就是耶穌生平裡面
[00:04:09.000 --> 00:04:13.000]  有一個願意引導孩子走敬虔的路的父母
[00:04:13.000 --> 00:04:15.000]  如果我們要做父母的話
[00:04:15.000 --> 00:04:19.000]  我們是不是引導我們兒子走敬虔的路呢
[00:04:19.000 --> 00:04:21.000]  或者我們反思我們的父母
[00:04:21.000 --> 00:04:23.000]  他們是怎樣的父母呢
[00:04:23.000 --> 00:04:27.000]  第二點就是有不同類型兩代的張力
[00:04:27.000 --> 00:04:29.000]  敬虔都會有張力
[00:04:29.000 --> 00:04:31.000]  何況有些不敬虔的故事
[00:04:31.000 --> 00:04:36.000]  第三點是特別用耶穌在十字架生命的表達
[00:04:36.000 --> 00:04:40.000]  去顯示到能夠有一份持續的愛
[00:04:40.000 --> 00:04:43.000]  愛到老,血濃於水的親情
[00:04:43.000 --> 00:04:45.000]  何等的寶貴
[00:04:45.000 --> 00:04:49.000]  今天經文第一段就說到耶穌十二歲的時候
[00:04:49.000 --> 00:04:53.000]  就陪家人去耶路撒冷
[00:04:53.000 --> 00:04:56.000]  聖經記載就說到
[00:04:56.000 --> 00:05:00.000]  馬尼亞的家庭每年都去逾節
[00:05:00.000 --> 00:05:02.000]  都想去耶路撒冷
[00:05:02.000 --> 00:05:04.000]  按聖經要求是男士去
[00:05:04.000 --> 00:05:06.000]  可能馬尼亞也好
[00:05:06.000 --> 00:05:08.000]  表示這個家庭很重視
[00:05:08.000 --> 00:05:11.000]  究竟十二歲之前耶穌有沒有去呢
[00:05:11.000 --> 00:05:13.000]  聖經又沒有說得很清楚
[00:05:13.000 --> 00:05:15.000]  是親戚在看著還是怎樣
[00:05:15.000 --> 00:05:17.000]  總之十二歲去的時候
[00:05:17.000 --> 00:05:19.000]  有個事件發生
[00:05:19.000 --> 00:05:22.000]  或者會帶著耶穌去也不奇怪
[00:05:22.000 --> 00:05:24.000]  當時在舊約的觀念就是
[00:05:24.000 --> 00:05:28.000]  逾節和除孝節是同期的節日
[00:05:28.000 --> 00:05:31.000]  加上鑄棚節和收割節
[00:05:31.000 --> 00:05:33.000]  聖經裡面說過
[00:05:33.000 --> 00:05:38.000]  一切男丁要一年三次去朝見主
[00:05:38.000 --> 00:05:40.000]  當然當時不是做足的
[00:05:40.000 --> 00:05:43.000]  可能有些人只是選擇一些時期去
[00:05:43.000 --> 00:05:45.000]  特別如果住在遠的地方
[00:05:45.000 --> 00:05:48.000]  可能最多人去的地方就是逾節
[00:05:48.000 --> 00:05:49.000]  無論如何
[00:05:49.000 --> 00:05:52.000]  看到這個約室是很敬虔去的
[00:05:52.000 --> 00:05:56.000]  逾節大概是他們的其中一個彌散月
[00:05:56.000 --> 00:06:01.000]  在現在我們所謂的陽曆的時間
[00:06:01.000 --> 00:06:03.000]  大概是三四月的時間
[00:06:03.000 --> 00:06:07.000]  而耶穌由那撒勒去到耶路撒冷
[00:06:07.000 --> 00:06:08.000]  看繞什麼路
[00:06:08.000 --> 00:06:09.000]  聖經說有幾條路
[00:06:09.000 --> 00:06:11.000]  所以不知道走哪條路
[00:06:11.000 --> 00:06:15.000]  短的路大概是七十多到八十英里
[00:06:15.000 --> 00:06:17.000]  長的路可能一百多公里
[00:06:17.000 --> 00:06:19.000]  如果一些人是走中等速度
[00:06:19.000 --> 00:06:20.000]  二十里的話
[00:06:20.000 --> 00:06:22.000]  走四天左右
[00:06:22.000 --> 00:06:23.000]  有些人走快三天
[00:06:23.000 --> 00:06:25.000]  走一萬五天左右
[00:06:25.000 --> 00:06:28.000]  你想像如果去一個節期
[00:06:28.000 --> 00:06:29.000]  去一程要四五天
[00:06:29.000 --> 00:06:31.000]  回來要四五天
[00:06:31.000 --> 00:06:35.000]  請問至少留了多少天
[00:06:35.000 --> 00:06:37.000]  再停在耶路撒冷幾天的話
[00:06:37.000 --> 00:06:38.000]  就十幾天了
[00:06:38.000 --> 00:06:40.000]  所以其實都是一個很大的毀身
[00:06:40.000 --> 00:06:43.000]  可能很熱鬧很開心也不奇怪
[00:06:43.000 --> 00:06:45.000]  但另一方面也是有些代價
[00:06:45.000 --> 00:06:48.000]  好像教會裡面有個長孫
[00:06:48.000 --> 00:06:49.000]  去了二十天
[00:06:49.000 --> 00:06:51.000]  都是一個一定的代價
[00:06:51.000 --> 00:06:53.000]  當時有這樣的情況
[00:06:53.000 --> 00:06:57.000]  當時猶太人很重視家庭的教育
[00:06:57.000 --> 00:07:00.000]  其中一個很重視的教育就是
[00:07:00.000 --> 00:07:03.000]  他們有一個長期早晚的禱文
[00:07:03.000 --> 00:07:06.000]  跟大家曾經分享過叫謝媽的禱文
[00:07:06.000 --> 00:07:10.000]  其中一節是引用《生命記》第六章第四節
[00:07:10.000 --> 00:07:11.000]  不如我讀一次中文
[00:07:11.000 --> 00:07:12.000]  一二三
[00:07:12.000 --> 00:07:17.000]  以色列你要聽耶華王的神是獨一的主
[00:07:17.000 --> 00:07:21.000]  因為原來希伯留民的讀音
[00:07:21.000 --> 00:07:23.000]  是以聽為開始
[00:07:23.000 --> 00:07:26.000]  謝媽 Israel
[00:07:26.000 --> 00:07:30.000]  所以這個禱文叫謝媽聽的意思
[00:07:30.000 --> 00:07:33.000]  這個也是他們很長期
[00:07:33.000 --> 00:07:35.000]  以色列人小時候就背的
[00:07:35.000 --> 00:07:37.000]  我們今天背主禱文
[00:07:37.000 --> 00:07:39.000]  他們背《生命記》第六章
[00:07:39.000 --> 00:07:41.000]  而背的時候
[00:07:41.000 --> 00:07:43.000]  隨後一段是很重要的
[00:07:43.000 --> 00:07:44.000]  六至七節
[00:07:44.000 --> 00:07:46.000]  六至七節是怎樣的
[00:07:46.000 --> 00:07:49.000]  我今日所吩咐你的話
[00:07:49.000 --> 00:07:51.000]  都要記在心上
[00:07:51.000 --> 00:07:53.000]  也要殷勤教訓你的兒女
[00:07:53.000 --> 00:07:55.000]  無論你在家裡
[00:07:55.000 --> 00:07:57.000]  行在路上
[00:07:57.000 --> 00:07:58.000]  躺下起來
[00:07:58.000 --> 00:08:00.000]  都要談論
[00:08:00.000 --> 00:08:01.000]  以前在教會很強調
[00:08:01.000 --> 00:08:04.000]  這個信仰要傳遞給下一代
[00:08:04.000 --> 00:08:05.000]  所以背誦裡面
[00:08:05.000 --> 00:08:06.000]  祈禱裡面就是
[00:08:06.000 --> 00:08:08.000]  你要信這個道理
[00:08:08.000 --> 00:08:10.000]  然後再傳給你下一代
[00:08:10.000 --> 00:08:13.000]  所以是世代相傳的信仰
[00:08:13.000 --> 00:08:14.000]  所以《針研》有一句話
[00:08:14.000 --> 00:08:15.000]  要教養孩童
[00:08:15.000 --> 00:08:17.000]  使他走當行的路
[00:08:17.000 --> 00:08:20.000]  就算到老他也不偏離
[00:08:20.000 --> 00:08:21.000]  所以《聖經》裡面
[00:08:21.000 --> 00:08:23.000]  其中一個很寶貴的聖經
[00:08:23.000 --> 00:08:24.000]  就是《針研》
[00:08:24.000 --> 00:08:25.000]  講到很多道理
[00:08:25.000 --> 00:08:28.000]  都是用一個父親的角色
[00:08:28.000 --> 00:08:30.000]  向教兒女去說話
[00:08:30.000 --> 00:08:31.000]  所以在《針研》為例
[00:08:31.000 --> 00:08:34.000]  我用一些搜索的網站
[00:08:34.000 --> 00:08:35.000]  搜索《針研》裡面
[00:08:35.000 --> 00:08:37.000]  開頭以「我兒」這句話
[00:08:37.000 --> 00:08:39.000]  出現二十二次
[00:08:39.000 --> 00:08:40.000]  即是我兒子啊
[00:08:40.000 --> 00:08:41.000]  要聽啊
[00:08:41.000 --> 00:08:42.000]  我兒子啊 要聽啊
[00:08:42.000 --> 00:08:43.000]  我兒子啊 要聽啊
[00:08:43.000 --> 00:08:44.000]  講二十二次
[00:08:44.000 --> 00:08:45.000]  如果你的媽媽
[00:08:45.000 --> 00:08:46.000]  每天都跟你講二十二次
[00:08:46.000 --> 00:08:47.000]  你會怎樣
[00:08:47.000 --> 00:08:49.000]  有時父母有時很好的教你
[00:08:49.000 --> 00:08:50.000]  有時很煩
[00:08:50.000 --> 00:08:52.000]  但《針研》這樣講二十二次
[00:08:52.000 --> 00:08:54.000]  我兒啊 我兒啊 我兒啊 我兒啊
[00:08:54.000 --> 00:08:55.000]  很多提醒
[00:08:55.000 --> 00:08:58.000]  試試我讀一章第八節
[00:08:58.000 --> 00:08:59.000]  好嗎 一二三
[00:08:59.000 --> 00:09:02.000]  我兒 要聽你父親的吩咐
[00:09:02.000 --> 00:09:06.000]  不可離棄你母親的法則
[00:09:06.000 --> 00:09:07.000]  所以很明顯
[00:09:07.000 --> 00:09:10.000]  他們很重視對兒女的
[00:09:10.000 --> 00:09:14.000]  屬靈的 宗教的 聖經的教養
[00:09:14.000 --> 00:09:16.000]  在一些講法裡面
[00:09:16.000 --> 00:09:19.000]  當時耶穌時代的傳統
[00:09:19.000 --> 00:09:21.000]  至少會背誦
[00:09:21.000 --> 00:09:24.000]  《生命記》的六章四到第九節
[00:09:24.000 --> 00:09:26.000]  這段祥媽的經文
[00:09:26.000 --> 00:09:29.000]  有些是背誦詩篇 某些是詩篇
[00:09:29.000 --> 00:09:31.000]  有些是稍為好的家庭
[00:09:31.000 --> 00:09:33.000]  當地有會堂的話
[00:09:33.000 --> 00:09:35.000]  五六歲左右就去到會堂
[00:09:35.000 --> 00:09:37.000]  或者附近地方的拉比去學習
[00:09:37.000 --> 00:09:41.000]  第十歲就背多一些聖經的道理
[00:09:41.000 --> 00:09:46.000]  他們十三歲就好像一個堅信禮
[00:09:46.000 --> 00:09:49.000]  有些少少成人的感覺
[00:09:49.000 --> 00:09:51.000]  因為當代可能結婚都比較早
[00:09:51.000 --> 00:09:52.000]  成人都早
[00:09:52.000 --> 00:09:55.000]  十三歲就成為律法之子
[00:09:55.000 --> 00:09:58.000]  英文翻譯叫做Son of Law
[00:09:58.000 --> 00:10:01.000]  耶穌十二歲可能都是差不多這個時期
[00:10:01.000 --> 00:10:06.000]  差不多開始進入一個階段的時候
[00:10:06.000 --> 00:10:09.000]  聖經記載耶穌當時
[00:10:09.000 --> 00:10:11.000]  人們聽到耶穌的聰明
[00:10:11.000 --> 00:10:13.000]  究竟耶穌是天生聰明
[00:10:13.000 --> 00:10:14.000]  色上道理
[00:10:14.000 --> 00:10:16.000]  還是他有受過訓練很好呢
[00:10:16.000 --> 00:10:18.000]  聖經沒有詳細解釋
[00:10:18.000 --> 00:10:21.000]  當時除了講到培養子女
[00:10:21.000 --> 00:10:24.000]  培養他們的屬靈的知識之外
[00:10:24.000 --> 00:10:28.000]  很重要猶太人培養他們的技能
[00:10:28.000 --> 00:10:30.000]  猶太人的一句術語就說
[00:10:30.000 --> 00:10:33.000]  如果不教兒子去有謀生的技能
[00:10:33.000 --> 00:10:36.000]  就等於教他做賊
[00:10:36.000 --> 00:10:38.000]  因為如果沒有進入謀生的技能
[00:10:38.000 --> 00:10:41.000]  他長大就可能失敗
[00:10:41.000 --> 00:10:43.000]  沒錢的時候做傻事
[00:10:43.000 --> 00:10:44.000]  就會貪
[00:10:44.000 --> 00:10:45.000]  就會犯罪
[00:10:45.000 --> 00:10:49.000]  聖經說希望讓我不要太富貴
[00:10:49.000 --> 00:10:50.000]  也不要太貧窮
[00:10:50.000 --> 00:10:51.000]  富貴忘記神
[00:10:51.000 --> 00:10:52.000]  貧窮做傻事
[00:10:52.000 --> 00:10:53.000]  做壞事
[00:10:53.000 --> 00:10:56.000]  所以聖經裡面說到這樣的情況
[00:10:56.000 --> 00:10:57.000]  所以聖經記載
[00:10:57.000 --> 00:10:59.000]  耶穌其中一個特質就是
[00:10:59.000 --> 00:11:02.000]  他賣的丈夫
[00:11:02.000 --> 00:11:03.000]  所謂的耶穌的爸爸
[00:11:03.000 --> 00:11:06.000]  避上養大他的爸爸
[00:11:06.000 --> 00:11:08.000]  不是天父
[00:11:08.000 --> 00:11:10.000]  這個爸爸是約瑟做木匠
[00:11:10.000 --> 00:11:13.000]  耶穌稱為木匠的兒子
[00:11:13.000 --> 00:11:14.000]  所以有這樣的教養
[00:11:14.000 --> 00:11:18.000]  所以父母一方面就是要養育他
[00:11:18.000 --> 00:11:19.000]  一方面
[00:11:19.000 --> 00:11:22.000]  因為敬虔的父母有敬虔的教育
[00:11:22.000 --> 00:11:24.000]  一方面要教育技能
[00:11:24.000 --> 00:11:26.000]  有求生的情況
[00:11:26.000 --> 00:11:29.000]  在現代父母可能都離不開這些情況
[00:11:29.000 --> 00:11:31.000]  產生了很多張力
[00:11:31.000 --> 00:11:34.000]  在現代講到敬虔的教養
[00:11:34.000 --> 00:11:36.000]  其實都有很多的道理
[00:11:36.000 --> 00:11:39.000]  道理都有不同的變化
[00:11:39.000 --> 00:11:41.000]  最近西方開始檢討
[00:11:41.000 --> 00:11:43.000]  過去二三十年
[00:11:43.000 --> 00:11:45.000]  西方其中一個大主流就是
[00:11:45.000 --> 00:11:46.000]  不要罵
[00:11:46.000 --> 00:11:47.000]  多點鼓勵
[00:11:47.000 --> 00:11:48.000]  不要打
[00:11:48.000 --> 00:11:50.000]  多點讚
[00:11:50.000 --> 00:11:52.000]  其實發覺西方這一套
[00:11:52.000 --> 00:11:54.000]  有它的某些好處
[00:11:54.000 --> 00:11:56.000]  如果再很古代
[00:11:56.000 --> 00:11:58.000]  經常罵到人自卑
[00:11:58.000 --> 00:12:00.000]  但聖經裏面的道理
[00:12:00.000 --> 00:12:02.000]  我經常說是兩條線的神學
[00:12:02.000 --> 00:12:04.000]  由一個極端有時走到一個極端
[00:12:04.000 --> 00:12:06.000]  以前罵得過多
[00:12:06.000 --> 00:12:07.000]  變成自卑
[00:12:07.000 --> 00:12:08.000]  現在讚得太多
[00:12:08.000 --> 00:12:10.000]  變成自戀
[00:12:10.000 --> 00:12:12.000]  西方發覺人是自戀的
[00:12:12.000 --> 00:12:14.000]  小朋友讀書
[00:12:14.000 --> 00:12:16.000]  小朋友肥佬也是好的
[00:12:16.000 --> 00:12:17.000]  甚麼都好的
[00:12:17.000 --> 00:12:19.000]  結果考試突然去到大學
[00:12:19.000 --> 00:12:21.000]  有個老師給他一個B
[00:12:21.000 --> 00:12:23.000]  他當老師是傻的
[00:12:23.000 --> 00:12:25.000]  開槍射他都可以
[00:12:25.000 --> 00:12:26.000]  因為我從來都是
[00:12:26.000 --> 00:12:28.000]  只是拿A做A減的
[00:12:28.000 --> 00:12:30.000]  我沒有做甚麼都是A減的
[00:12:30.000 --> 00:12:31.000]  我隨便畫個畫
[00:12:31.000 --> 00:12:33.000]  骯髒了拆媽媽都是好的
[00:12:33.000 --> 00:12:35.000]  所以突然有人說我不好
[00:12:35.000 --> 00:12:38.000]  他就不知如何面對這個現實
[00:12:38.000 --> 00:12:40.000]  可能在不同的教養法裏面
[00:12:40.000 --> 00:12:43.000]  都是一個很大的挑戰
[00:12:43.000 --> 00:12:45.000]  我自己喜歡聖經的道理
[00:12:45.000 --> 00:12:47.000]  還有中文一句說話很有意思
[00:12:47.000 --> 00:12:48.000]  孔子說一句說話
[00:12:48.000 --> 00:12:50.000]  在教學法裏都有意思
[00:12:50.000 --> 00:12:52.000]  知之為知之
[00:12:52.000 --> 00:12:53.000]  不知為不知
[00:12:53.000 --> 00:12:55.000]  是知也
[00:12:55.000 --> 00:12:56.000]  其實你知道自己懂不懂
[00:12:56.000 --> 00:12:57.000]  都是一個知道
[00:12:57.000 --> 00:12:59.000]  連自己傻都不知道
[00:12:59.000 --> 00:13:00.000]  其實真的很傻
[00:13:00.000 --> 00:13:03.000]  到你長大了才知道自己甚麼都不懂
[00:13:03.000 --> 00:13:04.000]  然後怎樣做
[00:13:04.000 --> 00:13:05.000]  但是猶太人很真實
[00:13:05.000 --> 00:13:06.000]  就不會這樣做
[00:13:06.000 --> 00:13:07.000]  會有管教
[00:13:07.000 --> 00:13:10.000]  和真的有技之長等情況
[00:13:10.000 --> 00:13:13.000]  其實要好像耶穌的家庭那樣
[00:13:13.000 --> 00:13:15.000]  帶領兒女有競權的路
[00:13:15.000 --> 00:13:18.000]  其實都是很多的挑戰
[00:13:18.000 --> 00:13:19.000]  聖經裏面說到
[00:13:19.000 --> 00:13:21.000]  就算是一些競權的
[00:13:21.000 --> 00:13:22.000]  或者是一些
[00:13:22.000 --> 00:13:25.000]  所謂有崗位有競權的領袖
[00:13:25.000 --> 00:13:28.000]  不等於他的兒女一定是很競權
[00:13:28.000 --> 00:13:30.000]  當中可能有忽略
[00:13:30.000 --> 00:13:31.000]  有子女的因素
[00:13:31.000 --> 00:13:35.000]  用撒姆基為例
[00:13:35.000 --> 00:13:37.000]  以撒姆基上下為例
[00:13:37.000 --> 00:13:38.000]  有伊利
[00:13:38.000 --> 00:13:39.000]  有撒姆爾
[00:13:39.000 --> 00:13:40.000]  有大衛
[00:13:40.000 --> 00:13:43.000]  這三代的一個領袖
[00:13:43.000 --> 00:13:46.000]  都是子女一般般
[00:13:46.000 --> 00:13:47.000]  有很多子女一般般
[00:13:47.000 --> 00:13:51.000]  伊利自己都未必很好的一個領袖
[00:13:51.000 --> 00:13:55.000]  他的兒子隨意搶耶華的祭物
[00:13:55.000 --> 00:13:59.000]  然後又和會幕裏面的婦人糾合
[00:13:59.000 --> 00:14:01.000]  有些可能亂來
[00:14:01.000 --> 00:14:03.000]  這些等於情況
[00:14:03.000 --> 00:14:04.000]  做了一個祭司
[00:14:04.000 --> 00:14:07.000]  竟然和這些婦女糾合
[00:14:07.000 --> 00:14:08.000]  其實真是很失敗
[00:14:08.000 --> 00:14:10.000]  這個伊利的家庭
[00:14:10.000 --> 00:14:14.000]  先講到伊利之後有一個很好的家庭
[00:14:14.000 --> 00:14:16.000]  很好的領袖撒姆爾
[00:14:16.000 --> 00:14:19.000]  先講到撒姆爾的媽媽也很好
[00:14:19.000 --> 00:14:21.000]  哈拿每天都去探望她
[00:14:21.000 --> 00:14:22.000]  鼓勵她競權
[00:14:22.000 --> 00:14:24.000]  撒姆爾的生命也很好
[00:14:24.000 --> 00:14:25.000]  但經歷了一個悲哀
[00:14:25.000 --> 00:14:28.000]  就是他的兒子不是很好
[00:14:28.000 --> 00:14:31.000]  在第八章第一到第三節
[00:14:31.000 --> 00:14:32.000]  一起讀嗎
[00:14:41.000 --> 00:14:43.000]  他們在別事吧作事時
[00:14:43.000 --> 00:14:45.000]  他兒子不行他的道
[00:14:45.000 --> 00:14:46.000]  貪圖財利
[00:14:46.000 --> 00:14:48.000]  收受賄賂
[00:14:48.000 --> 00:14:49.000]  屈往正直
[00:14:49.000 --> 00:14:51.000]  請問他兒子好嗎
[00:14:51.000 --> 00:14:53.000]  比較差
[00:14:53.000 --> 00:14:56.000]  他看著伊利的家族不好
[00:14:56.000 --> 00:14:59.000]  伊利的兒子後來被神的懲罰
[00:14:59.000 --> 00:15:02.000]  但雖然他自己很忠心
[00:15:02.000 --> 00:15:05.000]  但他的家庭不知為何
[00:15:05.000 --> 00:15:06.000]  聖保解釋
[00:15:06.000 --> 00:15:07.000]  可能他忙過頭
[00:15:07.000 --> 00:15:10.000]  他兒子特別有問題
[00:15:10.000 --> 00:15:11.000]  聖保解釋
[00:15:11.000 --> 00:15:15.000]  總之他撒姆爾的家族都不好
[00:15:15.000 --> 00:15:17.000]  然後經過索羅王之後
[00:15:17.000 --> 00:15:19.000]  就到大衛王
[00:15:19.000 --> 00:15:22.000]  大衛王的家庭教育好嗎
[00:15:22.000 --> 00:15:25.000]  請記住大衛真的更慘
[00:15:25.000 --> 00:15:28.000]  他的一個兒子暗聯
[00:15:28.000 --> 00:15:30.000]  強暴了他另一個女兒
[00:15:30.000 --> 00:15:32.000]  就是他媽
[00:15:32.000 --> 00:15:34.000]  然後另一個兒子阿薩隆
[00:15:34.000 --> 00:15:36.000]  搶了王位
[00:15:36.000 --> 00:15:40.000]  跟父親的妃嬪公開親近
[00:15:40.000 --> 00:15:46.000]  請問大衛的部分子女好嗎
[00:15:46.000 --> 00:15:48.000]  都不太好
[00:15:48.000 --> 00:15:53.000]  其實教養兒女一點都不容易
[00:15:53.000 --> 00:15:55.000]  我們看生命很有趣
[00:15:55.000 --> 00:15:57.000]  我們看我們自己的生命
[00:15:57.000 --> 00:15:59.000]  有時不能亂罵人
[00:15:59.000 --> 00:16:01.000]  我們甚麼不好就罵父母
[00:16:01.000 --> 00:16:03.000]  不太公道
[00:16:03.000 --> 00:16:05.000]  但有時父母
[00:16:05.000 --> 00:16:07.000]  好像有些事情相近
[00:16:07.000 --> 00:16:09.000]  我記得有個親戚
[00:16:09.000 --> 00:16:11.000]  有一段時間
[00:16:11.000 --> 00:16:13.000]  他的兒子懶一點
[00:16:13.000 --> 00:16:15.000]  他跟我說
[00:16:15.000 --> 00:16:17.000]  哎呀
[00:16:17.000 --> 00:16:20.000]  他叫我某個親戚的名字
[00:16:20.000 --> 00:16:22.000]  哎呀
[00:16:22.000 --> 00:16:23.000]  當作撞牧師
[00:16:23.000 --> 00:16:25.000]  撞牧師呀
[00:16:25.000 --> 00:16:27.000]  我真的很惹他兒子生氣
[00:16:27.000 --> 00:16:29.000]  越看他越恥笑
[00:16:29.000 --> 00:16:32.000]  他懶就好像我小時候
[00:16:32.000 --> 00:16:34.000]  做事不認真又散心
[00:16:34.000 --> 00:16:37.000]  搞到我以前做事不認真又散心
[00:16:37.000 --> 00:16:39.000]  搞到現在我做事不好
[00:16:39.000 --> 00:16:41.000]  他又教其他人這樣
[00:16:41.000 --> 00:16:43.000]  有時就是有些影子
[00:16:43.000 --> 00:16:45.000]  延續性的影子
[00:16:45.000 --> 00:16:48.000]  在幾年前
[00:16:48.000 --> 00:16:53.000]  有個教出好品格的教會研究
[00:16:53.000 --> 00:16:56.000]  他說在一些受訪家庭裏
[00:16:56.000 --> 00:16:58.000]  有四成的家長
[00:16:58.000 --> 00:17:00.000]  是品行欠介
[00:17:00.000 --> 00:17:03.000]  他們用新教、賢教去做比喻
[00:17:03.000 --> 00:17:05.000]  即是低薪教
[00:17:05.000 --> 00:17:08.000]  其中這批人裏面
[00:17:08.000 --> 00:17:12.000]  有七成是低薪教、低賢教
[00:17:12.000 --> 00:17:14.000]  即是自己表現不好
[00:17:14.000 --> 00:17:15.000]  又少教他
[00:17:15.000 --> 00:17:17.000]  即是超級放縱
[00:17:17.000 --> 00:17:18.000]  你死死吧
[00:17:18.000 --> 00:17:19.000]  又脾氣這樣
[00:17:19.000 --> 00:17:20.000]  很多東西
[00:17:20.000 --> 00:17:22.000]  但另一類有三成是
[00:17:22.000 --> 00:17:25.000]  低薪教、高賢教
[00:17:25.000 --> 00:17:27.000]  即是口就教你了
[00:17:27.000 --> 00:17:29.000]  我叫你不要說謊
[00:17:29.000 --> 00:17:31.000]  我爸爸又說謊
[00:17:31.000 --> 00:17:33.000]  叫你愛家
[00:17:33.000 --> 00:17:34.000]  你爸爸又不愛家
[00:17:34.000 --> 00:17:35.000]  又少三少四
[00:17:35.000 --> 00:17:37.000]  他們又說笑
[00:17:37.000 --> 00:17:38.000]  等等的情況
[00:17:38.000 --> 00:17:39.000]  即是這樣的情況
[00:17:39.000 --> 00:17:41.000]  就是家裏有很多問題
[00:17:41.000 --> 00:17:43.000]  然後他們做調查裏面
[00:17:43.000 --> 00:17:45.000]  一個很有意思的對比
[00:17:45.000 --> 00:17:49.000]  他嘗試問小朋友生活的態度
