
[00:00:00.000 --> 00:00:06.500]  這次我們來到看到《時事記》第13次了
[00:03:57.680 --> 00:04:00.940]  但其實這個執行法律是錯的
[00:04:00.940 --> 00:04:01.760]  為什麼呢?
[00:04:01.760 --> 00:04:03.860]  因為按照摩西律法
[00:04:03.860 --> 00:04:07.780]  一個人去繼承他父親的產業
[00:04:07.780 --> 00:04:10.180]  是因為那個人是他父親
[00:04:10.180 --> 00:04:13.100]  與母親沒有關係
[00:04:13.100 --> 00:04:15.500]  摩西律法裡面甚至說到
[00:04:15.500 --> 00:04:18.520]  可能那個正室他生了一個兒子
[00:04:18.520 --> 00:04:22.020]  但做丈夫的人不喜歡這個正室
[00:04:22.020 --> 00:04:24.060]  喜歡那個妾室、喜歡那個小三
[00:04:24.060 --> 00:04:25.860]  他喜歡小三的兒子
[00:04:25.860 --> 00:04:28.880]  但仍然要將雙份的產業
[00:04:28.880 --> 00:04:32.440]  給他不喜歡的正室的兒子
[00:04:32.440 --> 00:04:36.240]  我們看看《新穎記》21章15到17節
[00:04:36.240 --> 00:04:37.900]  「人若有兒妻
[00:04:37.900 --> 00:04:40.240]  一為所愛一為所護
[00:04:40.240 --> 00:04:41.880]  所愛的所護的
[00:04:41.880 --> 00:04:43.880]  都給他生了兒子
[00:04:43.880 --> 00:04:46.680]  但長子是所護之妻生的
[00:04:46.680 --> 00:04:50.080]  到了把產業分給兒子承受的時候
[00:04:50.080 --> 00:04:54.000]  不可將所愛之妻生的兒子立為長子
[00:04:54.000 --> 00:04:56.820]  在所護之妻生的兒子以上
[00:04:56.820 --> 00:05:00.280]  卻要認所護之妻生的兒子為長子
[00:05:00.280 --> 00:05:03.420]  將產業多加一份給他
[00:05:03.420 --> 00:05:06.860]  因此兒子是他力量強壯的時候生的
[00:05:06.860 --> 00:05:09.460]  長子的名份本當歸他」
[00:05:09.460 --> 00:05:13.720]  所以很清楚說那個產業是在乎父親的
[00:05:13.720 --> 00:05:15.080]  不是在乎母親的
[00:05:15.080 --> 00:05:17.440]  所以他們要趕走耶佛他
[00:05:17.440 --> 00:05:19.440]  因為耶佛他媽媽是妓女
[00:05:19.440 --> 00:05:21.100]  某個程度是錯誤的
[00:05:21.100 --> 00:05:23.740]  因為他始終是他爸爸的親生兒子
[00:05:23.740 --> 00:05:26.140]  長老就答應耶佛他
[00:05:26.140 --> 00:05:27.720]  我們給你做領袖
[00:05:27.720 --> 00:05:29.960]  耶佛他就不太信任他
[00:05:29.960 --> 00:05:33.420]  所以後來他們要他們在神面前起誓
[00:05:33.420 --> 00:05:38.520]  其實這班長老也是利用神的名字作保證
[00:05:38.520 --> 00:05:41.400]  讓耶佛他有信心
[00:05:41.400 --> 00:05:43.320]  如果我們看回上一次
[00:05:43.320 --> 00:05:46.580]  在聖經裏面神是未曾發過一言的
[00:05:46.580 --> 00:05:51.080]  也未曾讓他們去祈禱求神幫助我
[00:05:51.080 --> 00:05:56.180]  原來神只是讓耶佛他和這班長老利用
[00:05:56.180 --> 00:05:58.640]  去增強自己說話的力量
[00:05:58.640 --> 00:06:02.680]  耶佛他因為曾經被自己的百姓離棄
[00:06:02.680 --> 00:06:04.900]  所以他有興趣的是甚麼呢?
[00:06:04.900 --> 00:06:08.160]  就是我一定要有權利去管理你們
[00:06:08.160 --> 00:06:13.480]  今天我們所看見的就是「妄如朝猶」
[00:06:13.480 --> 00:06:15.660]  我們今天會看兩個「妄」字
[00:06:15.660 --> 00:06:20.360]  如果沒有看PowerPoint就看不到我的心思
[00:06:20.360 --> 00:06:22.860]  這個是狂妄過妄
[00:06:22.860 --> 00:06:24.100]  即是妄看
[00:06:24.100 --> 00:06:26.480]  即是一個很妄狀的人
[00:06:26.480 --> 00:06:29.860]  他所說的話就引致了一些問題
[00:06:29.860 --> 00:06:34.160]  這場與阿們人爭戰的起動者其實就是神
[00:06:34.160 --> 00:06:37.400]  耶和華的靈感在耶佛他身上
[00:06:37.400 --> 00:06:39.840]  祂就招聚軍人進入戰場
[00:06:39.840 --> 00:06:43.240]  再從神那裏得到力量來得勝
[00:06:43.240 --> 00:06:46.700]  這是上次我們查經時所看到的
[00:06:46.700 --> 00:06:49.780]  好 不過我們再看《史詩記》第十一章
[00:06:49.780 --> 00:06:51.440]  三十二、三十三兩節
[00:06:51.440 --> 00:06:54.540]  看到是神怎樣使用耶佛他
[00:06:54.540 --> 00:06:58.260]  於是耶佛他往阿們人那裏去
[00:06:58.260 --> 00:06:59.780]  與他們爭戰
[00:06:59.780 --> 00:07:02.520]  耶和華將他們交在他手中
[00:07:02.520 --> 00:07:04.720]  他就大大殺敗他們
[00:07:04.720 --> 00:07:09.800]  從阿萊爾到米尼直到阿比、納、基、拉、明
[00:07:09.800 --> 00:07:11.720]  攻取了二十座城
[00:07:11.720 --> 00:07:14.960]  這樣阿們人就被以色列人制服了
[00:07:14.960 --> 00:07:21.100]  這裏很清楚講耶和華將這班敵人交在耶佛他手裏
[00:07:21.100 --> 00:07:24.360]  即是說是神幫助他們
[00:07:24.360 --> 00:07:27.840]  但是耶佛他在開戰之前
[00:07:27.840 --> 00:07:32.040]  他竟然向神許下了一個盟誓
[00:07:32.040 --> 00:07:34.440]  這個都是很多時候基督徒會做的事
[00:07:34.440 --> 00:07:36.240]  當我們面對一些很重要的抉擇
[00:07:36.240 --> 00:07:37.980]  或者面對一些危機的時候
[00:07:37.980 --> 00:07:40.320]  我們就會求神來幫助我們
[00:07:40.320 --> 00:07:41.780]  神如果答應了的時候
[00:07:41.780 --> 00:07:43.480]  我們就會怎樣怎樣
[00:07:43.480 --> 00:07:45.040]  我已經多次講過
[00:07:45.040 --> 00:07:48.360]  神從來沒有逼我們去許願的
[00:07:48.360 --> 00:07:51.160]  如果那個是合神心意的話
[00:07:51.160 --> 00:07:52.800]  就算我們不許願
[00:07:52.800 --> 00:07:57.140]  神都會一樣來祝福我們、幫助我們
[00:07:57.140 --> 00:07:59.200]  但如果我們許了願的時候
[00:07:59.200 --> 00:08:01.460]  我們一定要償還的
[00:08:01.460 --> 00:08:04.840]  所以我們許願的時候開出一個條件
[00:08:04.840 --> 00:08:06.860]  就是要很小心
[00:08:06.860 --> 00:08:09.260]  我們的能力能否做到呢?
[00:08:09.260 --> 00:08:12.260]  做不到的時候就不要隨便許願了
[00:08:12.260 --> 00:08:14.560]  這是聖經裏面很清楚的教導
[00:08:14.560 --> 00:08:17.760]  傳道書第五章第四到第五節
[00:08:17.760 --> 00:08:19.360]  「你向神許願
[00:08:19.360 --> 00:08:21.360]  償還不可前言
[00:08:21.360 --> 00:08:23.240]  因他不是月如梅人
[00:08:23.240 --> 00:08:25.840]  所以你許的願應當償還
[00:08:25.840 --> 00:08:28.560]  你許願不還不如不許」
[00:08:28.560 --> 00:08:30.800]  所以當我們向神許願的時候
[00:08:30.800 --> 00:08:31.940]  我們一定要償還
[00:08:31.940 --> 00:08:33.940]  如果不能夠償還就不要許願了
[00:08:33.940 --> 00:08:36.140]  所以有時候我們都很莽撞地
[00:08:36.140 --> 00:08:39.400]  去許一些願
[00:08:39.400 --> 00:08:42.380]  我自己跟一些人曾經分享過
[00:08:42.380 --> 00:08:44.580]  我在一個很傳統的家庭裏面長大的
[00:08:44.580 --> 00:08:46.080]  農曆新年的時候
[00:08:46.080 --> 00:08:48.580]  我們要回家跟爸爸拜年
[00:08:48.580 --> 00:08:50.320]  因為我媽媽很早去世了
[00:08:50.320 --> 00:08:52.480]  沒有機會去跟她拜年
[00:08:52.480 --> 00:08:55.320]  我們要跪下去斟茶的
[00:08:55.320 --> 00:08:57.480]  包括我太太
[00:08:57.480 --> 00:09:01.900]  或者嫁進來的都要這樣做
[00:09:01.900 --> 00:09:03.780]  講一些很吉利的說話
[00:09:03.780 --> 00:09:05.680]  然後收她6元利是
[00:09:05.680 --> 00:09:07.800]  當我結婚第一年的時候
[00:09:07.800 --> 00:09:11.500]  我太太就按照我們香港家庭傳統
[00:09:11.500 --> 00:09:12.700]  我沒有叫她跪
[00:09:12.700 --> 00:09:13.660]  她都沒有跪
[00:09:13.660 --> 00:09:15.160]  她倒杯茶給我
[00:09:15.160 --> 00:09:18.220]  然後講一些吉利的說話
[00:09:18.220 --> 00:09:20.400]  我就封了500元利是給她
[00:09:20.400 --> 00:09:21.400]  我又很開心
[00:09:21.400 --> 00:09:23.080]  「下年有沒有啊?」
[00:09:23.080 --> 00:09:24.220]  我說「當然有了」
[00:09:24.220 --> 00:09:26.680]  我願意我們的感情一直下去
[00:09:26.680 --> 00:09:28.340]  我每一年都加倍給你
[00:09:28.340 --> 00:09:30.600]  「下年就一千了」
[00:09:30.600 --> 00:09:34.180]  記住不是每年加500元
[00:09:34.180 --> 00:09:36.680]  是每年加倍上去
[00:09:36.680 --> 00:09:38.000]  複式地計算
[00:09:38.000 --> 00:09:40.180]  即是第三年就2000元
[00:09:40.180 --> 00:09:42.280]  第四年就4000元
[00:09:42.280 --> 00:09:44.980]  第五年就8000元
[00:09:44.980 --> 00:09:48.460]  我今年結婚第46年了
[00:09:48.460 --> 00:09:51.580]  麻煩你用計算機幫我計算一下
[00:09:51.580 --> 00:09:52.400]  死定了
[00:09:52.400 --> 00:09:54.600]  所以我結果後來要怎樣呢?
[00:09:54.600 --> 00:09:57.280]  認錯了 原來我許錯了這個願
[00:09:57.280 --> 00:09:59.080]  當然要獻贖罪祭
[00:09:59.080 --> 00:10:00.440]  所以我們要很小心
[00:10:00.440 --> 00:10:03.480]  耶佛他向神許願
[00:10:03.480 --> 00:10:04.440]  祝福我
[00:10:04.440 --> 00:10:05.680]  叫我打贏這場仗
[00:10:05.680 --> 00:10:07.560]  我就會做些什麼呢?
[00:10:07.560 --> 00:10:11.780]  這個願是非常魯莽和輕率的
[00:10:11.780 --> 00:10:13.320]  好 我們看看這是什麼願
[00:10:13.320 --> 00:10:16.160]  《史詩記》第11章30到31節
[00:10:16.160 --> 00:10:18.900]  耶佛他就向耶護華許願說
[00:10:18.900 --> 00:10:21.480]  「你若將阿們人交在我手中
[00:10:21.480 --> 00:10:24.920]  我從阿們人那裡平平安安回來的時候
[00:10:24.920 --> 00:10:26.200]  無論什麼人
[00:10:26.200 --> 00:10:28.680]  先從我家門出來迎接我
[00:10:28.680 --> 00:10:29.980]  就必歸你
[00:10:29.980 --> 00:10:33.280]  我也必將他獻上為凡濟」
[00:10:33.280 --> 00:10:37.600]  從他的許願外看到他是急於求成
[00:10:37.600 --> 00:10:41.000]  也顯示他很想快些得到這個領袖的地位
[00:10:41.000 --> 00:10:44.320]  因為打贏仗就可以來做領袖
[00:10:44.320 --> 00:10:48.660]  如果他打敗就沒有了
[00:10:48.660 --> 00:10:49.640]  所以他很想
[00:10:49.640 --> 00:10:50.980]  那就是神幫他了
[00:10:50.980 --> 00:10:54.140]  於是他就很魯莽地說了這個願
[00:10:54.140 --> 00:10:56.400]  「如果我回到家外傳而歸
[00:10:56.400 --> 00:10:59.800]  哪一個人第一個出來迎接我的時候
[00:10:59.800 --> 00:11:02.640]  我就將他獻上當作凡濟」
[00:11:02.640 --> 00:11:04.560]  凡濟是殺了、燒了的
[00:11:04.560 --> 00:11:06.680]  就顯示他的決心
[00:11:06.680 --> 00:11:09.140]  他藉著這樣想討神的喜悅
[00:11:09.140 --> 00:11:11.280]  以及得到神的應運
[00:11:11.280 --> 00:11:14.020]  耶佛他許願之前
[00:11:14.020 --> 00:11:17.640]  神的靈已經放在身上
[00:11:17.640 --> 00:11:22.720]  剛才我們不是看了29、30、31節嗎?
[00:11:22.720 --> 00:11:26.180]  剛才我們看了第30、31節
[00:11:26.180 --> 00:11:29.960]  但是我們來看看第29節
[00:11:29.960 --> 00:11:30.740]  曾經讀過
[00:11:30.740 --> 00:11:33.660]  我們再讀一次第29節
[00:11:33.660 --> 00:11:36.380]  耶和華的靈降在耶佛他身上
[00:11:36.380 --> 00:11:38.820]  他就經過基列和馬那西
[00:11:38.820 --> 00:11:40.740]  來到基列的米斯巴
[00:11:40.740 --> 00:11:43.400]  又從米斯巴來到阿門人那裡
[00:11:43.400 --> 00:11:46.720]  看不到神的靈已經降在他身上
[00:11:46.720 --> 00:11:49.360]  所以他用許願來與神交易
[00:11:49.360 --> 00:11:53.120]  他期待利用神來達到自己的目的
[00:11:53.120 --> 00:11:58.620]  他的許願實際上是打斷了神的靈的運行
[00:11:58.620 --> 00:12:02.160]  而且支配了日後的發展
[00:12:02.160 --> 00:12:03.860]  勝利與否
[00:12:03.860 --> 00:12:04.860]  剛才已經說了
[00:12:04.860 --> 00:12:06.860]  對他影響是很大的
[00:12:06.860 --> 00:12:08.500]  他必定要全力以赴
[00:12:08.500 --> 00:12:09.660]  如果他失敗了之後
[00:12:09.660 --> 00:12:11.520]  基列人就會再離棄他
[00:12:11.520 --> 00:12:14.160]  所以他甚至要獻人為祭的方法
[00:12:14.160 --> 00:12:15.920]  來換取神的幫助
[00:12:15.920 --> 00:12:17.780]  因為在第十章第十三節
[00:12:17.780 --> 00:12:18.740]  上次我們看到
[00:12:18.740 --> 00:12:21.740]  神曾經拒絕說不再幫助你們了
[00:12:21.740 --> 00:12:23.620]  所以他必定要覺得
[00:12:23.620 --> 00:12:25.920]  我要得到神的幫助
[00:12:25.920 --> 00:12:27.460]  就要做這件事
[00:12:27.460 --> 00:12:30.060]  但是神的靈已經賜予了他
[00:12:30.060 --> 00:12:32.100]  他似乎不是很知道
[00:12:32.100 --> 00:12:36.360]  記住一個單單注視自己利益的人
[00:12:36.360 --> 00:12:40.200]  其實很難看到神在他身上的工作
[00:12:40.200 --> 00:12:44.420]  他企圖利用神聖的誓言
[00:12:44.420 --> 00:12:48.460]  為自己的政治前途服務
[00:12:48.460 --> 00:12:53.160]  這也表示他極度缺乏安全感
[00:12:53.160 --> 00:12:58.740]  如果他能夠有好的信仰教育
[00:12:58.740 --> 00:13:01.720]  相信他不會覺得神是這麼遙遠的
[00:13:01.720 --> 00:13:05.400]  他更加不會說要獻人為祭給神
[00:13:05.400 --> 00:13:07.400]  他似乎對神有認識
[00:13:07.400 --> 00:13:09.960]  但是很膚淺
[00:13:09.960 --> 00:13:11.560]  很表面
[00:13:11.560 --> 00:13:15.540]  因為他的父親沒有好好地
[00:13:15.540 --> 00:13:19.600]  把神以色列的信仰教給他
[00:13:19.600 --> 00:13:23.780]  他就成為沒有信仰產業和歷史記憶的一代
[00:13:23.780 --> 00:13:24.680]  所以很糟糕
[00:13:24.680 --> 00:13:26.140]  為什麼我說是士司祭呢?
[00:13:26.140 --> 00:13:28.940]  其實很著重家庭
[00:13:28.940 --> 00:13:31.740]  正如現在我們在英國
[00:13:31.740 --> 00:13:35.740]  很多年輕人可能都知道誰叫耶穌
[00:13:35.740 --> 00:13:39.720]  但是他對主耶穌的認識很膚淺
[00:13:39.720 --> 00:13:41.940]  可能偶爾聽到爺爺奶奶
[00:13:41.940 --> 00:13:44.440]  黎大爺講關於這個信仰
[00:13:44.440 --> 00:13:47.240]  但是他們沒有生命裏面的經歷
[00:13:47.240 --> 00:13:51.320]  父母沒有好的宗教教育
[00:13:51.320 --> 00:13:54.560]  所以令他們對神好像認識
[00:13:54.560 --> 00:13:55.840]  但是很膚淺
[00:13:55.840 --> 00:13:57.840]  這就是我們今天做父母的
[00:13:57.840 --> 00:13:59.680]  是要好好地反思
[00:13:59.680 --> 00:14:02.640]  耶佛他因為父親沒有好好地教育他
[00:14:02.640 --> 00:14:03.940]  父親也其身不正
[00:14:03.940 --> 00:14:05.820]  黎大爺和妓女發生關係
[00:14:05.820 --> 00:14:07.620]  後來這個兒子還要被趕走
[00:14:07.620 --> 00:14:09.820]  所以某個程度
[00:14:09.820 --> 00:14:13.820]  耶佛他對神的認識膚淺
[00:14:13.820 --> 00:14:15.820]  都不可以全部怪罪他
[00:14:15.820 --> 00:14:16.580]  好了
[00:14:16.580 --> 00:14:17.740]  他打贏仗了
[00:14:17.740 --> 00:14:20.260]  我們今天就看回悲劇
[00:14:20.260 --> 00:14:22.260]  黎大爺怎樣去產生
[00:14:22.260 --> 00:14:23.740]  當他回家的時候
[00:14:23.740 --> 00:14:25.740]  誰知出來迎接他的
[00:14:25.740 --> 00:14:30.060]  竟然是他的獨生女
[00:14:30.060 --> 00:14:35.920]  我們一起來看士司祭第十一章第三十四節
[00:14:35.920 --> 00:14:38.860]  「耶佛他回米斯巴到了自己的家
[00:14:38.860 --> 00:14:42.440]  不料他女兒拿著鼓跳舞出來迎接他
[00:14:42.440 --> 00:14:43.620]  是他獨生的
[00:14:43.620 --> 00:14:45.620]  此外無兒無女」
[00:14:45.620 --> 00:14:47.620]  有沒有留意聖經特別強調
[00:14:47.620 --> 00:14:49.940]  這是他的獨生女
[00:14:49.940 --> 00:14:53.220]  另外說到他無兒無女
[00:14:53.220 --> 00:14:55.820]  這好像是多餘的描繪
[00:14:55.820 --> 00:14:58.340]  但是其實是表明
[00:14:58.340 --> 00:15:03.020]  耶佛他非常非常愛惜這個唯一的女兒
[00:15:03.020 --> 00:15:05.520]  所以要把她獻為梵濟
[00:15:05.520 --> 00:15:07.520]  這真的很難去執行
[00:15:07.520 --> 00:15:08.520]  要把他殺了
[00:15:08.520 --> 00:15:10.120]  黎大爺去燒死
[00:15:10.120 --> 00:15:12.120]  其實這個誓言也顯示
[00:15:12.120 --> 00:15:14.120]  他是很草率
[00:15:14.120 --> 00:15:15.620]  很魯莽的
[00:15:15.620 --> 00:15:17.020]  黎大爺去立誓
[00:15:17.020 --> 00:15:21.020]  因為耶佛他未必是一個大富之家
[00:15:21.020 --> 00:15:24.620]  不會有非常多的僕人婢女
[00:15:24.620 --> 00:15:26.120]  可能有
[00:15:26.120 --> 00:15:27.520]  但是只有一兩個
[00:15:27.520 --> 00:15:29.520]  如果只是他一個女兒
[00:15:29.520 --> 00:15:33.420]  聖經也沒有描繪到他和太太一起
[00:15:33.420 --> 00:15:35.420]  所以他的女兒
[00:15:35.420 --> 00:15:38.920]  很可能是第一個出來迎接他的人
[00:15:38.920 --> 00:15:40.420]  如果他之前
[00:15:40.420 --> 00:15:41.620]  許誓之前
[00:15:41.620 --> 00:15:44.120]  能夠細細思想的時候
[00:15:44.120 --> 00:15:46.120]  就不會那麼容易
[00:15:46.120 --> 00:15:47.120]  那麼魯莽
[00:15:47.120 --> 00:15:49.620]  許下這個誓言
[00:15:49.620 --> 00:15:52.320]  而且也顯示他對神的信仰偏差
[00:15:52.320 --> 00:15:55.520]  因為之前神從來沒有要求人
[00:15:55.520 --> 00:15:59.120]  黎大爺他把人要獻上
[00:15:59.120 --> 00:16:03.320]  神曾經要阿伯拉罕把兒子以實獻上
[00:16:03.320 --> 00:16:06.420]  但是他應該知道如果有好的信仰教育
[00:16:06.420 --> 00:16:09.920]  就知道神已經用了一隻羔羊
[00:16:09.920 --> 00:16:11.720]  代替了兒子
[00:16:11.720 --> 00:16:14.320]  所以阿伯拉罕沒有把兒子殺死
[00:16:14.320 --> 00:16:18.520]  甚至稱羊為耶華爾納
[00:16:18.520 --> 00:16:20.520]  所以他對神的認識
[00:16:20.520 --> 00:16:24.120]  也會受外邦宗教的影響
[00:16:24.120 --> 00:16:26.320]  對神有錯誤的理解
[00:16:26.320 --> 00:16:29.920]  因為當時的摩洛人或者外邦人
[00:16:29.920 --> 00:16:34.920]  是會把那些嬰孩活生生燒死獻給他們所拜的神
[00:16:34.920 --> 00:16:37.820]  所以耶佛他叫自己的女兒出來的時候
[00:16:37.820 --> 00:16:39.320]  他很痛苦
[00:16:39.320 --> 00:16:41.320]  第十一章第35節
[00:16:41.320 --> 00:16:57.120]  其實很可悲
[00:16:57.120 --> 00:17:03.920]  這個做爸爸的完全沒有檢討自己的責任
[00:17:03.920 --> 00:17:05.920]  這個禮拜天很特別
[00:17:05.920 --> 00:17:09.620]  我去Lis的教會講道
[00:17:09.620 --> 00:17:15.120]  他就叫我可不可以講關於做父親怎樣對待孩子呢?
[00:17:15.120 --> 00:17:18.720]  我說這些往往不是崇拜講的
[00:17:18.720 --> 00:17:21.720]  是專題講座來講的
[00:17:21.720 --> 00:17:25.420]  但是你知道我一定會按照教會的要求
[00:17:25.420 --> 00:17:27.620]  所以我終於寫了一篇講章
[00:17:27.620 --> 00:17:29.620]  就叫《舊生兩代情》
[00:17:29.620 --> 00:17:33.420]  我將舊約一的父親和新約一的父親來做對照
[00:17:33.420 --> 00:17:36.920]  怎樣來帶去跟我們的兒女來溝通
[00:17:36.920 --> 00:17:38.920]  應該會錄音放上網
[00:17:38.920 --> 00:17:41.720]  你留意到好時做父親的
[00:17:41.720 --> 00:17:44.020]  往往就算自己犯了錯也好
[00:17:44.020 --> 00:17:48.420]  他是沒有來帶去檢討自己的錯誤
[00:17:48.420 --> 00:17:50.220]  反而把責任推在別人身上
[00:17:50.220 --> 00:17:53.120]  你想想這次女兒出來迎接我很開心
[00:17:53.120 --> 00:17:57.920]  誰知道他就說女兒你令到我很苦
[00:17:57.920 --> 00:18:05.220]  他竟然把責任推在女兒身上
[00:18:05.220 --> 00:18:10.220]  這些都是很多時掌權者犯了的錯誤
[00:18:10.220 --> 00:18:19.120]  完全沒有來帶去遵照他自己的責任去承擔
[00:18:19.120 --> 00:18:20.820]  這個很悲
[00:18:20.820 --> 00:18:23.820]  正如黃福遠事件 你想想現在出了一個報告
[00:18:23.820 --> 00:18:27.420]  這個報告講到很多部門都要負責
[00:18:27.420 --> 00:18:31.220]  但到現在都沒有一個部門出來承擔責任的
[00:18:31.220 --> 00:18:34.820]  但至少我們肯欣賞耶佛他是什麼呢?
[00:18:34.820 --> 00:18:40.820]  他肯接受進行自己許下的承諾
[00:18:40.820 --> 00:18:44.320]  下兩次我們會看參宣
[00:18:44.320 --> 00:18:47.020]  都會看許下承諾要承擔的
