
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,父親節快樂
[00:05:30.000 --> 00:05:33.000]  接受上帝所給他的第一件任務
[00:05:33.000 --> 00:05:39.000]  就是為地上的昆蟲走獸和空中的飛鳥來命名
[00:05:39.000 --> 00:05:44.000]  上帝的旨意就是要阿當來治理大地
[00:05:44.000 --> 00:05:45.000]  管理萬物
[00:05:45.000 --> 00:05:48.000]  他都將這個權柄交給阿當
[00:05:48.000 --> 00:05:54.000]  所以阿當為昆蟲走獸、飛鳥、動物等命名之後
[00:05:54.000 --> 00:05:59.000]  而萬物就歸屬於阿當的權柄下
[00:05:59.000 --> 00:06:01.000]  接受阿當的管理
[00:06:01.000 --> 00:06:05.000]  然後大家再看看聖經的進路
[00:06:05.000 --> 00:06:12.000]  當在這些為動物命名的工作大致去到尾聲的時候
[00:06:12.000 --> 00:06:15.000]  聖經就記載
[00:06:15.000 --> 00:06:18.000]  在當中他找不到配偶
[00:06:18.000 --> 00:06:21.000]  然後上帝就說
[00:06:21.000 --> 00:06:28.000]  「那人獨居不好,我要為他做一個配偶幫助他。」
[00:06:28.000 --> 00:06:32.000]  然後上帝就做了一個女人
[00:06:32.000 --> 00:06:34.000]  讓他和阿當一起生活
[00:06:34.000 --> 00:06:40.000]  阿當就為自己和他一起生活的人成為了他的妻子
[00:06:40.000 --> 00:06:44.000]  阿當就為自己的妻子取名為女人
[00:06:44.000 --> 00:06:50.000]  來表明這個女人是上帝特別為他而做
[00:06:50.000 --> 00:06:54.000]  由一個命名的工作
[00:06:54.000 --> 00:07:02.000]  去到藉著命名再跳入了一個夫妻的關係裏面
[00:07:02.000 --> 00:07:06.000]  因為聖經那裏說
[00:07:06.000 --> 00:07:12.000]  這個女人是上帝特別為阿當而做的
[00:07:12.000 --> 00:07:16.000]  如果我們按照上文來看
[00:07:16.000 --> 00:07:18.000]  我們會問一個問題
[00:07:18.000 --> 00:07:23.000]  妻子是否都歸屬於丈夫、歸屬於阿當
[00:07:23.000 --> 00:07:29.000]  是否成為了丈夫轄下要管理的一個人呢?
[00:07:29.000 --> 00:07:32.000]  或者是否成為了丈夫的附屬品?
[00:07:32.000 --> 00:07:35.000]  如果這樣問我怕走不出去
[00:07:35.000 --> 00:07:38.000]  林全道理會給個甚麼答案呢?
[00:07:38.000 --> 00:07:40.000]  答案當然不是
[00:07:40.000 --> 00:07:43.000]  這次的命名大家會觀察到
[00:07:43.000 --> 00:07:50.000]  和過去他為動物天上的飛鵰命名是截然不同的
[00:07:50.000 --> 00:07:52.000]  因為聖經那裏這樣說
[00:07:52.000 --> 00:07:55.000]  上帝照著自己的形象做人
[00:07:55.000 --> 00:07:58.000]  還是照著他的形象做男做女
[00:07:58.000 --> 00:08:00.000]  上帝就賜福給他們
[00:08:00.000 --> 00:08:03.000]  又對他們說要新養眾多
[00:08:03.000 --> 00:08:05.000]  遍滿地面治理這地
[00:08:05.000 --> 00:08:07.000]  就是要管理海內的魚
[00:08:07.000 --> 00:08:11.000]  空中的鳥和地上各樣行動的活物
[00:08:11.000 --> 00:08:13.000]  一段聖經讓我們明白
[00:08:13.000 --> 00:08:18.000]  女人和男人都一樣蒙受上帝的賜福
[00:08:18.000 --> 00:08:21.000]  同樣接受上帝所託付的使命
[00:08:21.000 --> 00:08:25.000]  女人和男人都有上帝尊貴的形象
[00:08:25.000 --> 00:08:32.000]  亦都一起來承受管理大地的責任和權兵
[00:08:32.000 --> 00:08:40.000]  只是女人有一個比較特別的責任和身份角色
[00:08:40.000 --> 00:08:44.000]  她就是要成為丈夫的幫助者
[00:08:44.000 --> 00:08:47.000]  讓上帝所交託的使命
[00:08:47.000 --> 00:08:50.000]  是透過夫婦的關係
[00:08:50.000 --> 00:08:55.000]  透過當中的互補來達成這個使命
[00:08:55.000 --> 00:08:57.000]  大家可以想一下
[00:08:57.000 --> 00:09:00.000]  女人是怎樣創造而來的
[00:09:00.000 --> 00:09:04.000]  不是像阿當那樣拿著泥吹一口氣下去
[00:09:04.000 --> 00:09:10.000]  而是在阿當的胸口附近
[00:09:10.000 --> 00:09:12.000]  應該拿了一些組織
[00:09:12.000 --> 00:09:13.000]  有人說不是肋骨
[00:09:13.000 --> 00:09:15.000]  我不敢說得那麼實
[00:09:15.000 --> 00:09:16.000]  因為有醫生在
[00:09:16.000 --> 00:09:18.000]  是不是真的肋骨呢
[00:09:18.000 --> 00:09:21.000]  可能大家可以研究一下
[00:09:21.000 --> 00:09:25.000]  在心臟附近當是肋骨
[00:09:25.000 --> 00:09:35.000]  在當中拿了一條肋骨來造成一個女人
[00:09:35.000 --> 00:09:38.000]  大家有沒有覺得很特別
[00:09:38.000 --> 00:09:41.000]  或者有沒有覺得沒什麼特別
[00:09:41.000 --> 00:09:49.000]  拿一些組織來造一個女人就成為了她骨中的骨肉中的肉就超喜歡
[00:09:49.000 --> 00:09:51.000]  如果這樣就很淡化
[00:09:51.000 --> 00:09:53.000]  如果這樣看就已經很dry
[00:09:53.000 --> 00:09:58.000]  你想一下人體這麼多塊骨
[00:09:58.000 --> 00:10:00.000]  幾百塊骨
[00:10:00.000 --> 00:10:05.000]  為什麼要選心臟附近的那塊骨呢
[00:10:05.000 --> 00:10:08.000]  我想有些電影節目已經想到
[00:10:08.000 --> 00:10:13.000]  舉例為什麼不拿天靈蓋的那塊骨呢
[00:10:13.000 --> 00:10:16.000]  應該是我們一個很尊貴的部位
[00:10:16.000 --> 00:10:18.000]  頭頂
[00:10:18.000 --> 00:10:20.000]  不可以亂碰的
[00:10:20.000 --> 00:10:23.000]  為什麼
[00:10:23.000 --> 00:10:26.000]  上帝沒有在阿當的頭頂
[00:10:26.000 --> 00:10:30.000]  拿一塊骨來造女人
[00:10:30.000 --> 00:10:32.000]  有學者說
[00:10:32.000 --> 00:10:34.000]  或者有專家說
[00:10:34.000 --> 00:10:40.000]  免得女人來核製管轄阿當
[00:10:40.000 --> 00:10:41.000]  我們也會問
[00:10:41.000 --> 00:10:44.000]  為什麼不從腳踭那裡
[00:10:44.000 --> 00:10:48.000]  拿一塊腳底的骨呢
[00:10:48.000 --> 00:10:49.000]  大家很容易明白
[00:10:49.000 --> 00:10:51.000]  如果這樣說就
[00:10:51.000 --> 00:10:55.000]  免得男人來踐踏女人
[00:10:55.000 --> 00:10:58.000]  上帝從心臟旁邊的位置
[00:10:58.000 --> 00:11:01.000]  拿出一條肋骨
[00:11:01.000 --> 00:11:03.000]  或者一塊組織
[00:11:03.000 --> 00:11:09.000]  意思是男人和女人是同等
[00:11:09.000 --> 00:11:11.000]  同等的不是他的能力
[00:11:11.000 --> 00:11:13.000]  或者大家鬥快
[00:11:13.000 --> 00:11:17.000]  或者鬥力量多
[00:11:17.000 --> 00:11:18.000]  不是
[00:11:18.000 --> 00:11:20.000]  再加多一點點東西
[00:11:20.000 --> 00:11:23.000]  而是靠近心臟的位置
[00:11:23.000 --> 00:11:27.000]  讓女人成為男人的心上人
[00:11:27.000 --> 00:11:30.000]  也在腳底附近的位置
[00:11:30.000 --> 00:11:33.000]  大家有沒有拿盾牌
[00:11:33.000 --> 00:11:37.000]  如果你有研究古代聖經
[00:11:37.000 --> 00:11:40.000]  格鬥或者打仗的方法
[00:11:40.000 --> 00:11:42.000]  盾牌在哪裡
[00:11:42.000 --> 00:11:44.000]  盾牌應該在左邊
[00:11:44.000 --> 00:11:46.000]  右手是很大力的
[00:11:46.000 --> 00:11:47.000]  拿劍
[00:11:47.000 --> 00:11:50.000]  你會保護著你心臟
[00:11:50.000 --> 00:11:53.000]  這個這麼重要的組織
[00:11:53.000 --> 00:11:55.000]  在這個部位
[00:11:55.000 --> 00:11:57.000]  你拿一塊組織出來
[00:11:57.000 --> 00:12:02.000]  就是要男人來保護女人
[00:12:02.000 --> 00:12:06.000]  也要讓女人在男人的保護下
[00:12:06.000 --> 00:12:09.000]  和他一起生活
[00:12:09.000 --> 00:12:12.000]  所以受亞當的命名下
[00:12:12.000 --> 00:12:16.000]  女人雖然歸屬於自己的丈夫
[00:12:16.000 --> 00:12:19.000]  在我們現在的生活都會看到
[00:12:19.000 --> 00:12:24.000]  有很多太太是冠以夫姓
[00:12:24.000 --> 00:12:28.000]  你叫我什麼什麼
[00:12:28.000 --> 00:12:31.000]  用夫姓來行頭
[00:12:31.000 --> 00:12:34.000]  但是女人絕不是男人的附屬品
[00:12:34.000 --> 00:12:39.000]  也不代表女人因此被男人矮了一截
[00:12:39.000 --> 00:12:42.000]  而是上帝將治理家庭的責任
[00:12:42.000 --> 00:12:44.000]  交了給亞當
[00:12:44.000 --> 00:12:47.000]  所以家裡發生了任何大小的事務
[00:12:47.000 --> 00:12:49.000]  無論是好還是壞
[00:12:49.000 --> 00:12:55.000]  丈夫都是第一手在上帝面前要負責的人
[00:12:55.000 --> 00:12:58.000]  所以亞當盡了本份來愛惜
[00:12:58.000 --> 00:13:01.000]  上帝為他所做的配偶
[00:13:01.000 --> 00:13:03.000]  讓配偶能夠在愛裡面
[00:13:03.000 --> 00:13:06.000]  來補足丈夫的需要
[00:13:06.000 --> 00:13:09.000]  這個原是上帝做男人
[00:13:09.000 --> 00:13:14.000]  在世界和夫妻關係之中的心意
[00:13:14.000 --> 00:13:22.000]  亦都讓男人作為頭來體會太太的心情
[00:13:22.000 --> 00:13:27.000]  有時女士的心情都會有大喜樂的時間
[00:13:27.000 --> 00:13:33.000]  做男人就要在當中調適去緩和
[00:13:33.000 --> 00:13:36.000]  去處理去了解
[00:13:36.000 --> 00:13:39.000]  舉個例子
[00:13:39.000 --> 00:13:44.000]  老婆不在應該講得輕鬆點
[00:13:44.000 --> 00:13:49.000]  昨晚回家洗澡
[00:13:49.000 --> 00:13:54.000]  在圓滿一份講章
[00:13:54.000 --> 00:14:00.000]  在想有沒有東西可以再豐富一點
[00:14:00.000 --> 00:14:04.000]  很開心在廁所逗留比較久
[00:14:04.000 --> 00:14:05.000]  繼續洗澡
[00:14:05.000 --> 00:14:09.000]  洗澡的時候
[00:14:09.000 --> 00:14:11.000]  最不想的事發生了
[00:14:11.000 --> 00:14:17.000]  聽到兒子在大叫
[00:14:17.000 --> 00:14:21.000]  原來跟媽媽吵架
[00:14:21.000 --> 00:14:27.000]  原來小學生都頗有火
[00:14:27.000 --> 00:14:30.000]  媽媽繼續跟兒子吵架
[00:14:30.000 --> 00:14:37.000]  我聽到就馬上打亂了我這麼舒服的洗澡程序
[00:14:37.000 --> 00:14:40.000]  還在默想聖經
[00:14:40.000 --> 00:14:43.000]  那一刻是世外桃源
[00:14:43.000 --> 00:14:46.000]  忽然間原來是假象
[00:14:46.000 --> 00:14:48.000]  是天幕打開
[00:14:48.000 --> 00:14:55.000]  你要面對的是你在外面老婆和兒子吵架
[00:14:55.000 --> 00:14:58.000]  洗完澡那一刻馬上不想講章
[00:14:58.000 --> 00:15:01.000]  想想他們在外面搞什麼
[00:15:01.000 --> 00:15:02.000]  吵什麼架
[00:15:02.000 --> 00:15:04.000]  洗完澡出去
[00:15:04.000 --> 00:15:06.000]  首先看老婆
[00:15:06.000 --> 00:15:07.000]  老婆板著臉
[00:15:07.000 --> 00:15:09.000]  想罵
[00:15:09.000 --> 00:15:14.000]  你等我聽你講一點
[00:15:14.000 --> 00:15:15.000]  小聲一點
[00:15:15.000 --> 00:15:20.000]  免得觸動兒子某些情緒
[00:15:20.000 --> 00:15:22.000]  講完一段時間
[00:15:22.000 --> 00:15:24.000]  兒子躲進房間
[00:15:24.000 --> 00:15:30.000]  他似乎期待我進來
[00:15:30.000 --> 00:15:32.000]  他眼泛淚光
[00:15:32.000 --> 00:15:36.000]  我坐下來問他發生什麼事
[00:15:36.000 --> 00:15:41.000]  為什麼見到你這麼不開心
[00:15:41.000 --> 00:15:43.000]  他沒有說任何話
[00:15:43.000 --> 00:15:45.000]  在我面前哭
[00:15:45.000 --> 00:15:49.000]  爸爸明白你的心情
[00:15:49.000 --> 00:15:52.000]  不過現在收拾好心情
[00:15:52.000 --> 00:15:55.000]  先去洗澡
[00:15:55.000 --> 00:15:57.000]  洗完澡後
[00:15:57.000 --> 00:15:59.000]  其實我也不知道怎麼處理
[00:15:59.000 --> 00:16:01.000]  在洗澡過程中聽太太說
[00:16:01.000 --> 00:16:03.000]  今天發生什麼事
[00:16:03.000 --> 00:16:07.000]  兒子開始動手動腳
[00:16:07.000 --> 00:16:09.000]  是不對的
[00:16:09.000 --> 00:16:12.000]  這樣真的不太好
[00:16:12.000 --> 00:16:14.000]  辛苦太太了
[00:16:14.000 --> 00:16:16.000]  追腳就是辛苦你了
[00:16:16.000 --> 00:16:18.000]  這麼難搞的事也要處理
[00:16:18.000 --> 00:16:22.000]  在街上很難搞
[00:16:22.000 --> 00:16:24.000]  我會處理
[00:16:24.000 --> 00:16:26.000]  只是頭痛
[00:16:26.000 --> 00:16:30.000]  心裡想怎麼辦
[00:16:30.000 --> 00:16:34.000]  兒子洗完澡出來
[00:16:34.000 --> 00:16:36.000]  走去媽媽那裡
[00:16:36.000 --> 00:16:38.000]  媽媽我不生你的氣
[00:16:38.000 --> 00:16:39.000]  我自己處理了
[00:16:39.000 --> 00:16:41.000]  真的可以
[00:16:41.000 --> 00:16:46.000]  有時候我也會發現
[00:16:46.000 --> 00:16:48.000]  有時候我也不知道怎麼處理
[00:16:48.000 --> 00:16:52.000]  但是上帝也會有他自己的心意
[00:16:52.000 --> 00:16:54.000]  會不會在裡面
[00:16:54.000 --> 00:16:56.000]  作為爸爸疏導了
[00:16:56.000 --> 00:16:59.000]  某一些緊張的關係
[00:16:59.000 --> 00:17:03.000]  令到在這個位置有一個轉機
[00:17:03.000 --> 00:17:06.000]  我不知道
[00:17:06.000 --> 00:17:07.000]  回到聖經
[00:17:07.000 --> 00:17:09.000]  照樣的安排
[00:17:09.000 --> 00:17:12.000]  如果按著在伊甸園
[00:17:12.000 --> 00:17:14.000]  這樣的一個情節
[00:17:14.000 --> 00:17:16.000]  再鋪排下去
[00:17:16.000 --> 00:17:19.000]  大家會看到是很浪漫的一件事
[00:17:19.000 --> 00:17:22.000]  那人說這是我骨中的骨肉中的肉
[00:17:22.000 --> 00:17:24.000]  可以稱他為女人
[00:17:24.000 --> 00:17:26.000]  因為他是從男人身上取出來的
[00:17:26.000 --> 00:17:29.000]  因此人要離開父母與妻子結合
[00:17:29.000 --> 00:17:30.000]  二人成為一體
[00:17:30.000 --> 00:17:33.000]  當時夫婦二人赤身露體
[00:17:33.000 --> 00:17:36.000]  並不覺得羞恥
[00:17:36.000 --> 00:17:42.000]  以為我在說結婚典禮的片面
[00:17:42.000 --> 00:17:44.000]  如果照樣的安排
[00:17:44.000 --> 00:17:48.000]  兩口子應該從此快快樂樂地生活下去
[00:17:48.000 --> 00:17:51.000]  何來我們現代這麼多家庭問題
[00:17:51.000 --> 00:17:53.000]  這麼多夫妻關係的緊張
[00:17:53.000 --> 00:17:55.000]  甚至在世故我們見到
[00:17:55.000 --> 00:18:02.000]  有不少的離婚身邊發生這樣的事
[00:18:02.000 --> 00:18:06.000]  或者我們會聽到很多姊妹
[00:18:06.000 --> 00:18:08.000]  說男人這樣不行
[00:18:08.000 --> 00:18:10.000]  那樣不行
[00:18:10.000 --> 00:18:12.000]  我們再看看聖經
[00:18:12.000 --> 00:18:16.000]  接下來發生什麼事
[00:18:16.000 --> 00:18:18.000]  接下來的情節
[00:18:18.000 --> 00:18:20.000]  就是暴露了男人
[00:18:20.000 --> 00:18:23.000]  可以說是其中一個的弱點
[00:18:23.000 --> 00:18:26.000]  有一天挑戰來了
[00:18:26.000 --> 00:18:28.000]  聖經描述了蛇
[00:18:28.000 --> 00:18:32.000]  來引誘女人在當中去吃禁果
[00:18:32.000 --> 00:18:35.000]  聖經說女人被撒旦欺凶之後
[00:18:35.000 --> 00:18:37.000]  就摘下了禁果
[00:18:37.000 --> 00:18:42.000]  吃了又吸了和她在一起的丈夫
[00:18:42.000 --> 00:18:44.000]  他也吃了
[00:18:44.000 --> 00:18:46.000]  結果女人吃了禁果
[00:18:46.000 --> 00:18:50.000]  還遞了給她的男人吃
[00:18:50.000 --> 00:18:52.000]  當看到最後
[00:18:52.000 --> 00:18:56.000]  你會不會忽然之間心裡一離
[00:18:56.000 --> 00:18:57.000]  看聖經
[00:18:57.000 --> 00:19:01.000]  原來阿當在隔離嗎
[00:19:01.000 --> 00:19:04.000]  我第一次看就很震撼
[00:19:04.000 --> 00:19:07.000]  搞錯了原來在隔離
[00:19:07.000 --> 00:19:10.000]  不在隔離整件事就沒那麼複雜
[00:19:10.000 --> 00:19:12.000]  女人不對
[00:19:12.000 --> 00:19:14.000]  蛇也不對
[00:19:14.000 --> 00:19:16.000]  搞那麼多事
[00:19:16.000 --> 00:19:18.000]  原來他站在隔離
[00:19:18.000 --> 00:19:21.000]  我不知道他在隔離
[00:19:21.000 --> 00:19:24.000]  是否見證著整個過程
[00:19:24.000 --> 00:19:28.000]  聽著蛇對女人說的每一句話
[00:19:28.000 --> 00:19:30.000]  如果阿當在那裡的時候
[00:19:30.000 --> 00:19:33.000]  為什麼阿當一聲不響
[00:19:33.000 --> 00:19:35.000]  在那裡凹水呢
[00:19:35.000 --> 00:19:37.000]  上帝創造女人之前
[00:19:37.000 --> 00:19:40.000]  已經指定了那棵樹
[00:19:40.000 --> 00:19:42.000]  他很清楚吩咐阿當
[00:19:42.000 --> 00:19:47.000]  不可以吃那棵樹的果子
[00:19:47.000 --> 00:19:52.000]  當他的妻子在事發地點出現的時候
[00:19:52.000 --> 00:19:53.000]  阿當
[00:19:53.000 --> 00:19:54.000]  我們有理由相信
[00:19:54.000 --> 00:19:56.000]  阿當已經將這個禁令
[00:19:56.000 --> 00:19:59.000]  過去曾經傳達給女人
[00:19:59.000 --> 00:20:01.000]  因為女人大致上說得出
[00:20:01.000 --> 00:20:04.000]  上帝對禁止吃禁果
[00:20:04.000 --> 00:20:07.000]  這件事裡面的情節和內容
[00:20:07.000 --> 00:20:11.000]  然而當蛇和女人攀談起來的時候
[00:20:11.000 --> 00:20:15.000]  圖謀扭曲上帝的心意
[00:20:15.000 --> 00:20:17.000]  混亂了夏娃的思想
[00:20:17.000 --> 00:20:22.000]  當時阿當卻是一言不發
[00:20:22.000 --> 00:20:23.000]  我們會問
[00:20:23.000 --> 00:20:25.000]  阿當為什麼你在那時候
[00:20:25.000 --> 00:20:27.000]  要保持沉默呢
[00:20:27.000 --> 00:20:28.000]  為什麼呢
[00:20:28.000 --> 00:20:33.000]  是不是連阿當自己也被蛇的說話迷惑了呢
[00:20:33.000 --> 00:20:35.000]  阿當沒有被迷惑
[00:20:35.000 --> 00:20:38.000]  在提摩太前書2章14節說
[00:20:38.000 --> 00:20:40.000]  夏娃是被蛇氣控了
[00:20:40.000 --> 00:20:42.000]  但阿當卻沒有
[00:20:42.000 --> 00:20:44.000]  他很清醒
[00:20:44.000 --> 00:20:46.000]  他那時候沒有被蛇迷惑
[00:20:46.000 --> 00:20:51.000]  他知道這段對話的內容是在說什麼
[00:20:51.000 --> 00:20:53.000]  但為什麼他不出聲呢
[00:20:53.000 --> 00:20:55.000]  或者他起碼應該說
[00:20:55.000 --> 00:20:58.000]  老婆,這裡蛇說的話
[00:20:58.000 --> 00:21:00.000]  有些問題
[00:21:00.000 --> 00:21:01.000]  不盡不實
[00:21:01.000 --> 00:21:03.000]  可能有些圖謀不軌
[00:21:03.000 --> 00:21:07.000]  我看穿了他有些惡毒的搞計
[00:21:07.000 --> 00:21:09.000]  這裡蛇在騙你
[00:21:09.000 --> 00:21:11.000]  要聰明一點
[00:21:11.000 --> 00:21:12.000]  要小心一點
[00:21:12.000 --> 00:21:14.000]  或者
[00:21:14.000 --> 00:21:16.000]  他是不是可以這樣說
[00:21:16.000 --> 00:21:20.000]  不如將上帝之前跟我說的話
[00:21:20.000 --> 00:21:22.000]  我再跟你說一次吧
[00:21:22.000 --> 00:21:24.000]  你是不是忘記了
[00:21:24.000 --> 00:21:27.000]  我們沒理由懷疑上帝的尾線
[00:21:27.000 --> 00:21:28.000]  然後
[00:21:28.000 --> 00:21:30.000]  或者我們應該作為一個男人
[00:21:30.000 --> 00:21:33.000]  他應該要勇敢一點對著蛇說
[00:21:33.000 --> 00:21:36.000]  蛇,對話完了
[00:21:36.000 --> 00:21:39.000]  你應該要離開了
[00:21:39.000 --> 00:21:41.000]  不要再說下去了
[00:21:41.000 --> 00:21:43.000]  然而阿當卻一言不發
[00:21:43.000 --> 00:21:46.000]  他站在那裡沉默
[00:21:46.000 --> 00:21:49.000]  目睹整件事的發生
