
[00:00:00.000 --> 00:00:02.000]  各位弟兄姐妹早安
[00:11:47.000 --> 00:11:49.000]  就是這個媽媽也過了
[00:11:49.000 --> 00:11:51.000]  這才不曉得
[00:11:51.000 --> 00:11:53.000]  如果一個人
[00:11:53.000 --> 00:11:56.000]  他本來是要看見另外一個人
[00:11:56.000 --> 00:11:58.000]  他是過了
[00:11:58.000 --> 00:11:59.000]  過了
[00:11:59.000 --> 00:12:00.000]  告訴他
[00:12:00.000 --> 00:12:02.000]  你喝這個冷的東西呢
[00:12:02.000 --> 00:12:03.000]  對你的身體不好呀
[00:12:03.000 --> 00:12:04.000]  說了一遍
[00:12:04.000 --> 00:12:05.000]  他還是在喝
[00:12:05.000 --> 00:12:07.000]  再說另外一遍
[00:12:07.000 --> 00:12:09.000]  還在喝
[00:12:09.000 --> 00:12:11.000]  但是再說的時候呢
[00:12:11.000 --> 00:12:15.000]  就過了
[00:12:15.000 --> 00:12:19.000]  如果他過了
[00:12:19.000 --> 00:12:22.000]  其實他需要別人告訴他
[00:12:22.000 --> 00:12:23.000]  哎呀夠了
[00:12:23.000 --> 00:12:25.000]  夠了
[00:12:25.000 --> 00:12:28.000]  夠了
[00:12:28.000 --> 00:12:30.000]  那些說夠了的人
[00:12:30.000 --> 00:12:32.000]  要預備
[00:12:32.000 --> 00:12:34.000]  預備什麼呢
[00:12:34.000 --> 00:12:37.000]  別人不聽他了
[00:12:37.000 --> 00:12:40.000]  如果你說了
[00:12:40.000 --> 00:12:42.000]  別人不聽你
[00:12:42.000 --> 00:12:43.000]  結果呢
[00:12:43.000 --> 00:12:45.000]  就是反彈
[00:12:45.000 --> 00:12:47.000]  你要小心了
[00:12:47.000 --> 00:12:49.000]  小心什麼呢
[00:12:49.000 --> 00:12:52.000]  就是你裡面這個不服
[00:12:52.000 --> 00:12:54.000]  裡面的不高興
[00:12:54.000 --> 00:12:55.000]  一出來的時候
[00:12:55.000 --> 00:12:57.000]  魔鬼就引誘你
[00:12:57.000 --> 00:13:00.000]  你也過了
[00:13:00.000 --> 00:13:04.000]  你也過了
[00:13:04.000 --> 00:13:06.000]  這個例子很好的
[00:13:06.000 --> 00:13:08.000]  我很喜歡舉的例子是什麼呢
[00:13:08.000 --> 00:13:10.000]  就一起唱歌
[00:13:10.000 --> 00:13:11.000]  唱歌
[00:13:11.000 --> 00:13:13.000]  一起唱歌
[00:13:13.000 --> 00:13:16.000]  如果有一個人過了
[00:13:16.000 --> 00:13:18.000]  怎麼過呢
[00:13:18.000 --> 00:13:20.000]  他的音調不對呀
[00:13:20.000 --> 00:13:26.000]  就是差了一點
[00:13:26.000 --> 00:13:27.000]  你聽出來了
[00:13:27.000 --> 00:13:31.000]  你給他這個很古怪的聲音的影響呢
[00:13:31.000 --> 00:13:33.000]  你有兩個選擇
[00:13:33.000 --> 00:13:34.000]  一
[00:13:34.000 --> 00:13:39.000]  留心自己的耳朵聽到鋼琴的聲音
[00:13:39.000 --> 00:13:41.000]  然後保持著這個音調
[00:13:41.000 --> 00:13:45.000]  不給他適應
[00:13:45.000 --> 00:13:48.000]  如果你的心一分開呢
[00:13:48.000 --> 00:13:52.000]  你也過了
[00:13:52.000 --> 00:13:58.000]  這個彼此的影響很厲害的
[00:13:58.000 --> 00:14:07.000]  我們需要群體來讓我們找回正路
[00:14:07.000 --> 00:14:15.000]  這個是一個很重要的一個行動
[00:14:15.000 --> 00:14:17.000]  保羅說
[00:14:17.000 --> 00:14:21.000]  你們個人的重擔要互相擔當
[00:14:21.000 --> 00:14:24.000]  將這承傳了基督的律法
[00:14:24.000 --> 00:14:27.000]  這個重擔這個事呢
[00:14:27.000 --> 00:14:30.000]  跟第五節那個重擔這個字呢
[00:14:30.000 --> 00:14:32.000]  有些不同
[00:14:32.000 --> 00:14:34.000]  這個重擔呢
[00:14:34.000 --> 00:14:36.000]  它原來這個字
[00:14:36.000 --> 00:14:38.000]  Barros
[00:14:38.000 --> 00:14:43.000]  是講一些難處
[00:14:43.000 --> 00:14:45.000]  難處
[00:14:45.000 --> 00:14:48.000]  令人辛苦的
[00:14:48.000 --> 00:14:53.000]  但是後來第五節的個人自己的擔子呢
[00:14:53.000 --> 00:14:55.000]  這個字呢
[00:14:55.000 --> 00:14:57.000]  馬牌福音十一章裡面說
[00:14:57.000 --> 00:15:00.000]  我的惡是容易的
[00:15:00.000 --> 00:15:03.000]  我的擔子是輕鬆的
[00:15:03.000 --> 00:15:07.000]  這個擔子是一個貨物
[00:15:07.000 --> 00:15:09.000]  一個重量
[00:15:09.000 --> 00:15:10.000]  一個責任
[00:15:10.000 --> 00:15:13.000]  是每一個人自己要承擔的責任
[00:15:13.000 --> 00:15:14.000]  有些不同
[00:15:14.000 --> 00:15:15.000]  就是說
[00:15:15.000 --> 00:15:17.000]  個人的難處
[00:15:17.000 --> 00:15:20.000]  我們要互相擔當
[00:15:20.000 --> 00:15:25.000]  就是每一個人都會過的
[00:15:25.000 --> 00:15:29.000]  我們都需要別人來幫助我們
[00:15:29.000 --> 00:15:33.000]  找回這個正確的這條路
[00:15:33.000 --> 00:15:37.000]  如果我們明白
[00:15:37.000 --> 00:15:40.000]  這個就是基督的設計
[00:15:40.000 --> 00:15:44.000]  基督設計我們在一個群體裡面
[00:15:44.000 --> 00:15:46.000]  這是互相幫助的
[00:15:46.000 --> 00:15:50.000]  互相幫助這個就是愛了
[00:15:50.000 --> 00:15:54.000]  這個愛的表現
[00:15:54.000 --> 00:15:58.000]  不是因為我比你們大
[00:15:58.000 --> 00:16:00.000]  所以我可以告訴你
[00:16:00.000 --> 00:16:02.000]  你過了
[00:16:02.000 --> 00:16:06.000]  原來每一個人都有這個
[00:16:06.000 --> 00:16:10.000]  這個可以怎麼說呢
[00:16:10.000 --> 00:16:13.000]  義務啊
[00:16:13.000 --> 00:16:18.000]  義務就是
[00:16:18.000 --> 00:16:23.000]  這個義務跟責任不同
[00:16:23.000 --> 00:16:27.000]  責任你脫不了
[00:16:27.000 --> 00:16:32.000]  義務你要願意去承擔
[00:16:32.000 --> 00:16:37.000]  你作為一個家的一個成員
[00:16:37.000 --> 00:16:41.000]  你有這個義務去承擔
[00:16:41.000 --> 00:16:44.000]  這個家裡面發生的事情
[00:16:44.000 --> 00:16:49.000]  有義務去愛你家裡面的成員
[00:16:49.000 --> 00:16:53.000]  所以這個愛的表達
[00:16:53.000 --> 00:16:56.000]  過了
[00:16:56.000 --> 00:16:59.000]  要幫他
[00:16:59.000 --> 00:17:01.000]  在這個過程裡面
[00:17:01.000 --> 00:17:07.000]  我們是為了表達我們是順服的
[00:17:07.000 --> 00:17:10.000]  不是我們要別人順服我
[00:17:10.000 --> 00:17:16.000]  是我們一起來順服基督
[00:17:16.000 --> 00:17:19.000]  保羅就是說一句很奇怪的話
[00:17:19.000 --> 00:17:21.000]  第三節他怎麼說呢
[00:17:21.000 --> 00:17:26.000]  如果有人本來沒有什麼了不起
[00:17:26.000 --> 00:17:30.000]  卻自以為是了不起的
[00:17:30.000 --> 00:17:33.000]  就是欺騙自己
[00:17:33.000 --> 00:17:35.000]  這個跟第一節的
[00:17:35.000 --> 00:17:38.000]  如果有人是一模一樣的
[00:17:38.000 --> 00:17:41.000]  這什麼意思呢
[00:17:41.000 --> 00:17:46.000]  就是我們都會這樣想的
[00:17:46.000 --> 00:17:50.000]  但是從這個我們是了不起的
[00:17:50.000 --> 00:17:52.000]  這個錯誤裡面
[00:17:52.000 --> 00:17:57.000]  我們要回轉過來
[00:17:57.000 --> 00:17:59.000]  我們是特別的
[00:17:59.000 --> 00:18:02.000]  個人每一個人都是不同的
[00:18:02.000 --> 00:18:07.000]  不同不等於我們是了不起
[00:18:07.000 --> 00:18:09.000]  這個肉體的世界
[00:18:09.000 --> 00:18:11.000]  這個世界就是這樣的
[00:18:11.000 --> 00:18:12.000]  我們要做大
[00:18:12.000 --> 00:18:14.000]  我們要做黃
[00:18:14.000 --> 00:18:16.000]  我們要了不起
[00:18:16.000 --> 00:18:18.000]  其他人就壓下去
[00:18:18.000 --> 00:18:20.000]  這是這個世界的想法
[00:18:20.000 --> 00:18:22.000]  但是保羅說
[00:18:22.000 --> 00:18:25.000]  如果你認為你是了不起
[00:18:25.000 --> 00:18:31.000]  就是說沒有人可以對你說什麼話
[00:18:31.000 --> 00:18:37.000]  你就糟糕了
[00:18:37.000 --> 00:18:41.000]  那些人聽不進其他人說話
[00:18:41.000 --> 00:18:46.000]  他糟糕了
[00:18:46.000 --> 00:18:49.000]  做爸爸媽媽的
[00:18:49.000 --> 00:18:51.000]  是不是就是完美的呢
[00:18:51.000 --> 00:18:53.000]  都對呢
[00:18:53.000 --> 00:18:55.000]  做牧師傳道的
[00:18:55.000 --> 00:18:57.000]  就是不會犯錯呢
[00:18:57.000 --> 00:18:59.000]  不是
[00:18:59.000 --> 00:19:01.000]  我們都是成年人
[00:19:01.000 --> 00:19:05.000]  我們都曉得自己是那麼的笨
[00:19:05.000 --> 00:19:06.000]  那麼的惡
[00:19:06.000 --> 00:19:08.000]  那麼的討厭
[00:19:08.000 --> 00:19:10.000]  自己也討厭自己
[00:19:10.000 --> 00:19:12.000]  要說錯話了
[00:19:12.000 --> 00:19:14.000]  要忘記一件事了
[00:19:14.000 --> 00:19:16.000]  又過了
[00:19:16.000 --> 00:19:18.000]  我們都是這樣
[00:19:18.000 --> 00:19:21.000]  保羅說
[00:19:21.000 --> 00:19:24.000]  如果我們在群體裡面
[00:19:24.000 --> 00:19:25.000]  我們就發現
[00:19:25.000 --> 00:19:28.000]  每一個人都了不起
[00:19:28.000 --> 00:19:34.000]  每一個人都沒有什麼了不起
[00:19:34.000 --> 00:19:36.000]  我很喜歡做這件事情
[00:19:36.000 --> 00:19:37.000]  你看看你左邊的
[00:19:37.000 --> 00:19:38.000]  看看你右邊的
[00:19:38.000 --> 00:19:39.000]  看看你前面的
[00:19:39.000 --> 00:19:41.000]  看看你後面的
[00:19:41.000 --> 00:19:43.000]  他們都是特別的
[00:19:43.000 --> 00:19:46.000]  都有了不起的地方
[00:19:46.000 --> 00:19:48.000]  你看到沒有
[00:19:48.000 --> 00:19:49.000]  如果你沒有看到
[00:19:49.000 --> 00:19:52.000]  你還不認識他
[00:19:52.000 --> 00:19:55.000]  但是沒有一個人是了不起到了一個地步
[00:19:55.000 --> 00:20:03.000]  他不需要人去幫助他
[00:20:03.000 --> 00:20:06.000]  就是這樣
[00:20:06.000 --> 00:20:11.000]  我們都需要弟兄姐妹
[00:20:11.000 --> 00:20:13.000]  這個群體的道理
[00:20:13.000 --> 00:20:16.000]  就是我們是相依的
[00:20:16.000 --> 00:20:18.000]  我們不可以脫離這個群體
[00:20:18.000 --> 00:20:20.000]  說我不要需要你們
[00:20:20.000 --> 00:20:24.000]  我一個人就夠了
[00:20:24.000 --> 00:20:27.000]  我一個人就夠了
[00:20:27.000 --> 00:20:29.000]  不可以
[00:20:29.000 --> 00:20:33.000]  第四節跟第五節
[00:20:33.000 --> 00:20:34.000]  保羅說
[00:20:34.000 --> 00:20:38.000]  個人應該審查自己所做的怎樣
[00:20:38.000 --> 00:20:43.000]  引以為榮的就只在自己而不在別人了
[00:20:43.000 --> 00:20:50.000]  因為個人的擔子是要自己擔當的
[00:20:50.000 --> 00:20:52.000]  不要誤會
[00:20:52.000 --> 00:20:54.000]  誤會什麼呢?
[00:20:54.000 --> 00:20:58.000]  就是你看見別人過了
[00:20:58.000 --> 00:21:03.000]  你就是了不起
[00:21:03.000 --> 00:21:06.000]  不要以為你看到別人過了
[00:21:06.000 --> 00:21:09.000]  你就是對的
[00:21:09.000 --> 00:21:11.000]  我們看見別人過了
[00:21:11.000 --> 00:21:13.000]  就是我們看見別人過了
[00:21:13.000 --> 00:21:15.000]  自己是不是對呢?
[00:21:15.000 --> 00:21:17.000]  不一定
[00:21:17.000 --> 00:21:20.000]  不一定
[00:21:20.000 --> 00:21:26.000]  這要我們做什麼呢?
[00:21:26.000 --> 00:21:29.000]  我們要盡自己的本分
[00:21:29.000 --> 00:21:32.000]  做自己份內的事情
[00:21:32.000 --> 00:21:34.000]  就是這樣
[00:21:34.000 --> 00:21:40.000]  個人的擔子是個人自己擔當的
[00:21:40.000 --> 00:21:42.000]  所以不要說
[00:21:42.000 --> 00:21:50.000]  張姑娘她沒有教導我,所以我不懂
[00:21:50.000 --> 00:21:55.000]  羅慕斯沒有幫助我,所以做不來
[00:21:55.000 --> 00:21:58.000]  我們每一個人都做不來
[00:21:58.000 --> 00:22:07.000]  除非靠著聖靈做不來
[00:22:07.000 --> 00:22:14.000]  你就是尋求一個溫柔的心吧
[00:22:14.000 --> 00:22:17.000]  溫柔是什麼一回事呢?
[00:22:17.000 --> 00:22:28.000]  這個字是形容一匹損了這個馬
[00:22:28.000 --> 00:22:31.000]  這個訓練過了
[00:22:31.000 --> 00:22:34.000]  受訓練過的這個馬
[00:22:34.000 --> 00:22:39.000]  受這個主人的指令
[00:22:39.000 --> 00:22:41.000]  要它起步就起步
[00:22:41.000 --> 00:22:43.000]  要它轉過來就轉過來
[00:22:43.000 --> 00:22:45.000]  要它停就停
[00:22:45.000 --> 00:22:50.000]  這個馬就是溫柔的馬
[00:22:50.000 --> 00:22:51.000]  馬太夫人說
[00:22:51.000 --> 00:22:55.000]  溫柔的人承受地土
[00:22:55.000 --> 00:22:58.000]  這個人有福了
[00:22:58.000 --> 00:23:02.000]  溫柔的人不是沒有自己的主將、主見
[00:23:02.000 --> 00:23:04.000]  他有自己的意見
[00:23:04.000 --> 00:23:09.000]  但是他是順服耶穌的
[00:23:09.000 --> 00:23:12.000]  他的意見、他的選擇
[00:23:12.000 --> 00:23:15.000]  是在聖靈的引導之下
[00:23:15.000 --> 00:23:18.000]  是跟基督配合的
[00:23:18.000 --> 00:23:20.000]  是順服的
[00:23:20.000 --> 00:23:22.000]  就是說
[00:23:22.000 --> 00:23:29.000]  說了一句夠了就夠了
[00:23:29.000 --> 00:23:33.000]  就是說走就走、停就停
[00:23:33.000 --> 00:23:36.000]  說就說、不說就不說
[00:23:36.000 --> 00:23:39.000]  這個是溫柔的人
[00:23:39.000 --> 00:23:42.000]  溫和地去勸人
[00:23:42.000 --> 00:23:45.000]  就是說跟著聖靈的引導
