
[00:00:00.000 --> 00:00:03.640]  去年原本想說今年我要講菲律賓書
[00:06:43.920 --> 00:06:45.920]  聖靈同樣感動
[00:06:45.920 --> 00:06:47.920]  所以你們應該啟示錄讀過一遍吧
[00:06:47.920 --> 00:06:52.920]  有多少人啟示錄讀過一遍
[00:06:52.920 --> 00:06:53.920]  請放下
[00:06:53.920 --> 00:06:55.920]  鼓勵你今年好好多
[00:06:55.920 --> 00:06:56.920]  不要讀一遍
[00:06:56.920 --> 00:06:57.920]  多讀幾遍
[00:06:57.920 --> 00:07:01.920]  我們今年好好的要來認識啟示錄
[00:07:01.920 --> 00:07:02.920]  從這個當中最重要的是
[00:07:02.920 --> 00:07:04.920]  來認識神在這個末世
[00:07:04.920 --> 00:07:07.920]  我們提醒預備的是什麼
[00:07:07.920 --> 00:07:10.920]  在這裡提到說要讀
[00:07:10.920 --> 00:07:12.920]  而且聽見
[00:07:12.920 --> 00:07:14.920]  最重要這裡說什麼呢
[00:07:14.920 --> 00:07:17.920]  要遵守其中所記載的
[00:07:17.920 --> 00:07:18.920]  遵守
[00:07:18.920 --> 00:07:20.920]  照著神的話去做
[00:07:20.920 --> 00:07:23.920]  這是一個很重要的一件事情
[00:07:23.920 --> 00:07:27.920]  今天你會發現在網路上面
[00:07:27.920 --> 00:07:30.920]  視頻上開始出現一些
[00:07:30.920 --> 00:07:32.920]  甚至教會裡面也開始出現一些
[00:07:32.920 --> 00:07:34.920]  解釋啟示錄的
[00:07:34.920 --> 00:07:37.920]  或者是講末世現象的
[00:07:37.920 --> 00:07:39.920]  我不點名
[00:07:39.920 --> 00:07:41.920]  我看到一些
[00:07:41.920 --> 00:07:43.920]  都在講什麼東西呢
[00:07:43.920 --> 00:07:45.920]  你看
[00:07:45.920 --> 00:07:49.920]  這個可能是迪基督
[00:07:49.920 --> 00:07:53.920]  你看這個雪紅月出來了
[00:07:53.920 --> 00:07:54.920]  所以呢
[00:07:54.920 --> 00:07:57.920]  這是歷史上多少世紀都沒有出現過的
[00:07:57.920 --> 00:07:58.920]  所以雪紅月出現了
[00:07:58.920 --> 00:07:59.920]  好
[00:07:59.920 --> 00:08:01.920]  講這些東西
[00:08:01.920 --> 00:08:02.920]  就好像我說
[00:08:02.920 --> 00:08:03.920]  我今天跟你講饑荒了
[00:08:03.920 --> 00:08:04.920]  我講蝗災了
[00:08:04.920 --> 00:08:06.920]  我講這些東西
[00:08:06.920 --> 00:08:07.920]  請問視頻上有沒有說
[00:08:07.920 --> 00:08:08.920]  有
[00:08:08.920 --> 00:08:10.920]  對不對
[00:08:10.920 --> 00:08:12.920]  但是
[00:08:12.920 --> 00:08:16.920]  這些東西一直在歷史上面都出現
[00:08:16.920 --> 00:08:18.920]  但是有一些在視頻上裡面
[00:08:18.920 --> 00:08:20.920]  可能在歷史上沒有出現的
[00:08:20.920 --> 00:08:21.920]  不知道你有沒有聽過
[00:08:21.920 --> 00:08:22.920]  好像說
[00:08:22.920 --> 00:08:25.920]  有一些的解經的講到說
[00:08:25.920 --> 00:08:26.920]  耶穌再來之前
[00:08:26.920 --> 00:08:28.920]  以色列要重建聖殿
[00:08:28.920 --> 00:08:30.920]  有沒有
[00:08:30.920 --> 00:08:32.920]  所以有人就針對這個主題
[00:08:32.920 --> 00:08:34.920]  就開始一直在講
[00:08:34.920 --> 00:08:36.920]  就是一直在講
[00:08:36.920 --> 00:08:40.920]  這個牽扯到一些解經的流派的問題
[00:08:40.920 --> 00:08:42.920]  我不在這裡提
[00:08:42.920 --> 00:08:43.920]  但丁子妹
[00:08:43.920 --> 00:08:45.920]  這個東西的解釋
[00:08:45.920 --> 00:08:48.920]  往往就把我們的焦點從
[00:08:48.920 --> 00:08:51.920]  為什麼今天我們要談末世
[00:08:51.920 --> 00:08:54.920]  為什麼要講主再來
[00:08:54.920 --> 00:08:56.920]  講這些東西
[00:08:56.920 --> 00:08:58.920]  其實重點是要讓我們知道
[00:08:58.920 --> 00:08:59.920]  主快來了
[00:08:59.920 --> 00:09:00.920]  Amen
[00:09:00.920 --> 00:09:01.920]  是不是
[00:09:01.920 --> 00:09:02.920]  然後怎麼樣
[00:09:02.920 --> 00:09:04.920]  我們應該預備主的再來
[00:09:04.920 --> 00:09:06.920]  在這個末世的日子
[00:09:06.920 --> 00:09:07.920]  我們應當如何
[00:09:07.920 --> 00:09:10.920]  這個是重點
[00:09:10.920 --> 00:09:11.920]  而這些的解釋
[00:09:11.920 --> 00:09:15.920]  或者這些的對預言的這種
[00:09:15.920 --> 00:09:19.920]  帶著一種所謂的prediction
[00:09:19.920 --> 00:09:22.920]  好像是要讓我們感覺到說
[00:09:22.920 --> 00:09:25.920]  這個日期就是這時候了
[00:09:25.920 --> 00:09:26.920]  你懂我意思嗎
[00:09:26.920 --> 00:09:29.920]  雖然他還不敢直接的講說
[00:09:29.920 --> 00:09:32.920]  某年某月某一天
[00:09:32.920 --> 00:09:36.920]  但是那個會把我們的焦點放在哪裡
[00:09:36.920 --> 00:09:38.920]  放在什麼時候
[00:09:38.920 --> 00:09:39.920]  什麼時候
[00:09:39.920 --> 00:09:40.920]  你懂我意思嗎
[00:09:40.920 --> 00:09:41.920]  丁子妹
[00:09:41.920 --> 00:09:43.920]  不要等武漢肺炎發生
[00:09:43.920 --> 00:09:45.920]  你我都應該預備好
[00:09:45.920 --> 00:09:46.920]  Amen
[00:09:46.920 --> 00:09:48.920]  今天是因為武漢肺炎這件事情
[00:09:48.920 --> 00:09:51.920]  這麼大的一件事情發生
[00:09:51.920 --> 00:09:55.920]  可能今天很多基督徒才會開始有感覺
[00:09:55.920 --> 00:09:59.920]  所以我們要好好的來讀神的話
[00:09:59.920 --> 00:10:02.920]  所有的一切還是回到神的話裡面來講
[00:10:02.920 --> 00:10:04.920]  這就是為什麼
[00:10:04.920 --> 00:10:07.920]  我們今天要在這裡講到
[00:10:07.920 --> 00:10:10.920]  主來的日期近了
[00:10:10.920 --> 00:10:14.920]  好了第二個
[00:10:14.920 --> 00:10:15.920]  在啟示論裡面
[00:10:15.920 --> 00:10:19.920]  第一章剛才我們所讀的聖經裡面
[00:10:19.920 --> 00:10:24.920]  他連續的提到兩次
[00:10:24.920 --> 00:10:29.920]  第一章講的說耶穌基督的啟示
[00:10:29.920 --> 00:10:34.920]  然後你再看第五節
[00:10:34.920 --> 00:10:37.920]  第五節提到說
[00:10:37.920 --> 00:10:39.920]  為了誠實做見證
[00:10:39.920 --> 00:10:42.920]  從死裡首先復活為司上君王元首的
[00:10:42.920 --> 00:10:46.920]  耶穌基督
[00:10:46.920 --> 00:10:48.920]  所以啟示論也好
[00:10:48.920 --> 00:10:50.920]  其實整本聖經也好
[00:10:50.920 --> 00:10:53.920]  什麼是我們今天聖經的中心呢
[00:10:53.920 --> 00:10:55.920]  耶穌基督
[00:10:55.920 --> 00:10:59.920]  耶穌基督是整個啟示論的中心
[00:10:59.920 --> 00:11:03.920]  耶穌基督也是整本聖經的中心
[00:11:03.920 --> 00:11:06.920]  所以親愛的弟兄姊妹
[00:11:06.920 --> 00:11:08.920]  我們讀聖經
[00:11:08.920 --> 00:11:12.920]  如果你讀出來讀的不是基督
[00:11:12.920 --> 00:11:15.920]  那你讀經讀錯了
[00:11:15.920 --> 00:11:19.920]  如果我們的中心不是讀出基督來
[00:11:19.920 --> 00:11:21.920]  那麼我們讀經
[00:11:21.920 --> 00:11:25.920]  我們就走偏路了
[00:11:25.920 --> 00:11:28.920]  所以整個啟示論裡提醒我們一件事情
[00:11:28.920 --> 00:11:32.920]  就是講到這一位再來的基督
[00:11:32.920 --> 00:11:34.920]  耶穌基督要再來
[00:11:34.920 --> 00:11:41.920]  耶穌基督是我們所傳講的中心
[00:11:41.920 --> 00:11:42.920]  好了
[00:11:42.920 --> 00:11:43.920]  那弟兄姊妹
[00:11:43.920 --> 00:11:46.920]  我們都知道耶穌基督
[00:11:46.920 --> 00:11:51.920]  那請問耶穌是誰
[00:11:51.920 --> 00:11:55.920]  耶穌是誰
[00:11:55.920 --> 00:11:57.920]  耶穌是神的兒子
[00:11:57.920 --> 00:11:59.920]  那耶穌這個字是什麼意思
[00:11:59.920 --> 00:12:09.920]  耶穌這個名字是什麼意思
[00:12:09.920 --> 00:12:13.920]  這就好像說有機會你去問問那些信佛的朋友
[00:12:13.920 --> 00:12:14.920]  你問他說你信佛嗎
[00:12:14.920 --> 00:12:15.920]  他說他信
[00:12:15.920 --> 00:12:17.920]  那你問他說什麼是佛
[00:12:17.920 --> 00:12:24.920]  我可以保證你十個有十個答不出來
[00:12:24.920 --> 00:12:26.920]  弟兄姊妹
[00:12:26.920 --> 00:12:29.920]  盼望我們不會人家問我們說耶穌是誰
[00:12:29.920 --> 00:12:31.920]  耶穌是什麼意思
[00:12:31.920 --> 00:12:32.920]  我們講不出來
[00:12:32.920 --> 00:12:40.920]  所以請問耶穌是什麼意思
[00:12:40.920 --> 00:12:47.920]  這個開卷考試
[00:12:47.920 --> 00:12:49.920]  耶穌這個字
[00:12:49.920 --> 00:13:01.920]  其實希臘文它的翻譯是從約書亞來的
[00:13:01.920 --> 00:13:07.920]  希伯來文約書亞這個字的意思就是
[00:13:07.920 --> 00:13:14.920]  耶和華他就是拯救
[00:13:14.920 --> 00:13:15.920]  所以這個意思
[00:13:15.920 --> 00:13:19.920]  簡單的說馬太福音就直接把它講出來了
[00:13:19.920 --> 00:13:20.920]  馬太福音說什麼
[00:13:20.920 --> 00:13:28.920]  因他要將自己的百姓從罪惡裡救出來
[00:13:28.920 --> 00:13:30.920]  所以我們講耶穌是誰呢
[00:13:30.920 --> 00:13:33.920]  從他的名字的意思來講
[00:13:33.920 --> 00:13:37.920]  簡單的說耶穌就是救主
[00:13:37.920 --> 00:13:45.920]  跟你旁邊說耶穌是救主
[00:13:45.920 --> 00:13:48.920]  什麼叫耶穌是救主
[00:13:48.920 --> 00:13:49.920]  救什麼
[00:13:49.920 --> 00:13:53.920]  我們為什麼需要一個救主
[00:13:53.920 --> 00:13:56.920]  為什麼
[00:13:56.920 --> 00:14:00.920]  因為
[00:14:00.920 --> 00:14:03.920]  在其實第一章這裡也講了
[00:14:03.920 --> 00:14:08.920]  我們看一下第五節
[00:14:08.920 --> 00:14:10.920]  第五節他這裡說
[00:14:10.920 --> 00:14:18.920]  他愛我們用自己的血使我們脫離罪惡
[00:14:18.920 --> 00:14:22.920]  所以耶穌他用自己的血意思就是說
[00:14:22.920 --> 00:14:24.920]  耶穌為我們遞死之價
[00:14:24.920 --> 00:14:27.920]  要使我們脫離罪惡
[00:14:27.920 --> 00:14:30.920]  因此今天為什麼你需要耶穌
[00:14:30.920 --> 00:14:31.920]  你說我有錢
[00:14:31.920 --> 00:14:32.920]  你說我有房子
[00:14:32.920 --> 00:14:33.920]  我什麼都有
[00:14:33.920 --> 00:14:34.920]  我為什麼需要耶穌
[00:14:34.920 --> 00:14:35.920]  今天很多人很驕傲
[00:14:35.920 --> 00:14:38.920]  今天覺得他不需要耶穌對不對
[00:14:38.920 --> 00:14:40.920]  但遲到到有一天他突然發現
[00:14:40.920 --> 00:14:42.920]  他得到武漢肺炎
[00:14:42.920 --> 00:14:45.920]  他開始思想人生的意義
[00:14:45.920 --> 00:14:46.920]  他開始發現說
[00:14:46.920 --> 00:14:49.920]  也許我的生命就馬上要走了
[00:14:49.920 --> 00:14:51.920]  這時候我想說
[00:14:51.920 --> 00:14:52.920]  我的錢不能夠幫助我
[00:14:52.920 --> 00:14:54.920]  我的這些房子不能夠幫助我
[00:14:54.920 --> 00:14:56.920]  所以我人生的意義是什麼呢
[00:14:56.920 --> 00:15:00.920]  這時候他就開始問了對不對
[00:15:00.920 --> 00:15:03.920]  那問了一個問題就是說
[00:15:03.920 --> 00:15:07.920]  那死了之後怎麼辦
[00:15:07.920 --> 00:15:09.920]  馬上就牽扯到末世關了
[00:15:09.920 --> 00:15:12.920]  死了之後去哪裡
[00:15:12.920 --> 00:15:19.920]  去哪裡
[00:15:19.920 --> 00:15:23.920]  所以如果你問到這些問題的時候
[00:15:23.920 --> 00:15:25.920]  就要回到
[00:15:25.920 --> 00:15:31.920]  我怎麼才能夠離開這個地獄
[00:15:31.920 --> 00:15:34.920]  我怎麼樣才能夠進入神的國
[00:15:34.920 --> 00:15:36.920]  所有的宗教都在講這個東西
[00:15:36.920 --> 00:15:37.920]  對不對
[00:15:37.920 --> 00:15:39.920]  天國天國 天堂天堂
[00:15:39.920 --> 00:15:41.920]  樂園樂園
[00:15:41.920 --> 00:15:43.920]  但親愛的同志們
[00:15:43.920 --> 00:15:48.920]  講到這個救恩關的時候
[00:15:48.920 --> 00:15:50.920]  所有其他的這些宗教裡面
[00:15:50.920 --> 00:15:52.920]  大部分都是講到什麼
[00:15:52.920 --> 00:15:54.920]  要靠自己的贖罪
[00:15:54.920 --> 00:15:57.920]  只有聖經裡面講到說
[00:15:57.920 --> 00:16:01.920]  耶穌基督為我們遞死之加
[00:16:01.920 --> 00:16:03.920]  所以因著祂的死
[00:16:03.920 --> 00:16:05.920]  我們可以從罪惡裡面
[00:16:05.920 --> 00:16:10.920]  怎麼樣被釋放出來
[00:16:10.920 --> 00:16:12.920]  所以耶穌是救主
[00:16:12.920 --> 00:16:14.920]  祂不但能過去救我們
[00:16:14.920 --> 00:16:15.920]  祂現在救我們
[00:16:15.920 --> 00:16:17.920]  祂將來還要救我們
[00:16:17.920 --> 00:16:18.920]  那個意思就是說
[00:16:18.920 --> 00:16:20.920]  我信耶穌的時候
[00:16:20.920 --> 00:16:21.920]  我剛信主的時候
[00:16:21.920 --> 00:16:23.920]  因為祂赦免我的罪
[00:16:23.920 --> 00:16:25.920]  所以我得救了對不對
[00:16:25.920 --> 00:16:26.920]  親愛的同志們
[00:16:26.920 --> 00:16:27.920]  從你得救的那一天開始
[00:16:27.920 --> 00:16:28.920]  你不要忘記
[00:16:28.920 --> 00:16:31.920]  每一天我們都在跟罪惡怎麼樣
[00:16:31.920 --> 00:16:33.920]  征戰
[00:16:33.920 --> 00:16:36.920]  所以每一天我們都需要耶穌
[00:16:36.920 --> 00:16:39.920]  因為祂要把我們從罪惡裡面
[00:16:39.920 --> 00:16:42.920]  拯救出來
[00:16:42.920 --> 00:16:46.920]  第二個 什麼是基督
[00:16:46.920 --> 00:16:48.920]  什麼是基督
[00:16:48.920 --> 00:16:49.920]  這個不給你看
[00:16:49.920 --> 00:16:50.920]  先看答案了
[00:16:50.920 --> 00:16:52.920]  什麼是基督
[00:16:52.920 --> 00:16:56.920]  基督是受高澤
[00:16:56.920 --> 00:17:04.920]  什麼叫受高澤
[00:17:04.920 --> 00:17:08.920]  你知道以色列人 猶太人
[00:17:08.920 --> 00:17:13.920]  一直盼望彌賽亞再來對不對
[00:17:13.920 --> 00:17:15.920]  彌賽亞
[00:17:15.920 --> 00:17:20.920]  其實它的意思就是受高澤
[00:17:20.920 --> 00:17:22.920]  所以在希臘文裡面
[00:17:22.920 --> 00:17:27.920]  把這個基督 Crystal
[00:17:27.920 --> 00:17:30.920]  這個意思就是受高澤
[00:17:30.920 --> 00:17:32.920]  舊約裡面你看
[00:17:32.920 --> 00:17:35.920]  凡是先知 君王 祭司
[00:17:35.920 --> 00:17:37.920]  都需要被高對不對
[00:17:37.920 --> 00:17:40.920]  所以你還記得那個詩篇裡面
[00:17:40.920 --> 00:17:42.920]  就好像那
[00:17:42.920 --> 00:17:45.920]  就好像那歸宗帝
[00:17:45.920 --> 00:17:47.920]  怎麼樣
[00:17:47.920 --> 00:17:49.920]  留在亞倫頭上
[00:17:49.920 --> 00:17:51.920]  凡是什麼
[00:17:51.920 --> 00:17:52.920]  祭司
[00:17:52.920 --> 00:17:53.920]  所以怎麼樣
[00:17:53.920 --> 00:17:55.920]  有高在他手上
[00:17:55.920 --> 00:17:58.920]  所以凡是先知 君王 祭司
[00:17:58.920 --> 00:18:00.920]  都需要被高立的
[00:18:00.920 --> 00:18:02.920]  這是一個在舊約裡面的
[00:18:02.920 --> 00:18:03.920]  告訴我們的
[00:18:03.920 --> 00:18:05.920]  釘子妹
[00:18:05.920 --> 00:18:07.920]  耶穌基督 耶穌是基督
[00:18:07.920 --> 00:18:09.920]  意思就是說
[00:18:09.920 --> 00:18:13.920]  祂是集先知 君王 祭司
[00:18:13.920 --> 00:18:19.920]  三個唯一生的這一位
[00:18:19.920 --> 00:18:22.920]  所以耶穌是君王
[00:18:22.920 --> 00:18:24.920]  祂是萬王之王
[00:18:24.920 --> 00:18:26.920]  祂還不單單是美國的王
[00:18:26.920 --> 00:18:28.920]  不單單是中國的王
[00:18:28.920 --> 00:18:30.920]  祂是萬王之王
[00:18:30.920 --> 00:18:32.920]  Amen
[00:18:32.920 --> 00:18:34.920]  所以聖經裡面多次提到說
[00:18:34.920 --> 00:18:37.920]  我們的主已經做王了
[00:18:37.920 --> 00:18:38.920]  Amen
[00:18:38.920 --> 00:18:40.920]  在喜書這邊也說
[00:18:40.920 --> 00:18:43.920]  因祂從死裡首先復活
[00:18:43.920 --> 00:18:46.920]  就為君王為元首
[00:18:46.920 --> 00:18:50.920]  Amen
[00:18:50.920 --> 00:18:51.920]  這就是
[00:18:51.920 --> 00:18:54.920]  使徒們在耶穌升天之後
[00:18:54.920 --> 00:18:56.920]  他一直在傳講的信息就是說
[00:18:56.920 --> 00:18:58.920]  耶穌已經復活了
[00:18:58.920 --> 00:19:00.920]  所以祂已經做王了
[00:19:00.920 --> 00:19:02.920]  Amen
[00:19:02.920 --> 00:19:03.920]  釘子妹
[00:19:03.920 --> 00:19:06.920]  祂也在我們的生命當中要做王
[00:19:06.920 --> 00:19:07.920]  Amen
[00:19:07.920 --> 00:19:09.920]  祂在我們的心中要做王
[00:19:09.920 --> 00:19:11.920]  在你們家要做王
[00:19:11.920 --> 00:19:12.920]  Amen
[00:19:12.920 --> 00:19:14.920]  你們家不是老公做王
[00:19:14.920 --> 00:19:16.920]  也不是太太做王
[00:19:16.920 --> 00:19:20.920]  不是七管炎
[00:19:20.920 --> 00:19:23.920]  是誰做王
[00:19:23.920 --> 00:19:24.920]  耶穌做王
[00:19:24.920 --> 00:19:25.920]  Amen
[00:19:25.920 --> 00:19:27.920]  真的嗎
