
[00:00:00.000 --> 00:00:01.700]  我們回到《創世紀》
[00:04:26.200 --> 00:04:27.680]  如果轉一次屋
[00:04:27.680 --> 00:04:28.920]  搬一次家
[00:04:28.920 --> 00:04:30.160]  換一次工作
[00:04:30.160 --> 00:04:32.040]  或者甚至移民到另一個地方
[00:04:32.040 --> 00:04:34.520]  這個實在有很大的適應
[00:04:34.520 --> 00:04:35.560]  很大的挑戰
[00:04:35.560 --> 00:04:38.960]  亦都有很多未知的將來
[00:04:38.960 --> 00:04:40.320]  今天我們可能
[00:04:40.320 --> 00:04:41.560]  已經安定了
[00:04:41.560 --> 00:04:43.840]  在我們的工作或者我們家居
[00:04:43.840 --> 00:04:45.080]  但當然
[00:04:45.080 --> 00:04:46.640]  仍然在變遷當中
[00:04:46.640 --> 00:04:48.200]  可能忽然失去工作
[00:04:48.200 --> 00:04:51.000]  可能忽然間要轉換他的環境
[00:04:51.000 --> 00:04:52.360]  甚至到我們
[00:04:52.360 --> 00:04:53.840]  接下來這幾個星期
[00:04:53.840 --> 00:04:54.960]  究竟
[00:04:54.960 --> 00:04:57.040]  我們的生活有什麼轉變呢?
[00:04:57.040 --> 00:04:59.000]  我們的社區有什麼
[00:04:59.000 --> 00:05:00.520]  不同了呢?
[00:05:00.520 --> 00:05:03.480]  我們的生活有什麼前景呢?
[00:05:03.480 --> 00:05:05.440]  我們可能都有很多
[00:05:05.440 --> 00:05:07.160]  未知之數
[00:05:07.160 --> 00:05:09.040]  阿伯拉罕他
[00:05:09.040 --> 00:05:10.080]  一路
[00:05:10.080 --> 00:05:13.320]  走他未知前面的人生
[00:05:13.320 --> 00:05:14.360]  待會我們
[00:05:14.360 --> 00:05:16.480]  再看那些經文更加清楚
[00:05:16.480 --> 00:05:20.840]  但他卻是不斷的來跟隨上帝
[00:05:20.840 --> 00:05:21.840]  與神同行
[00:05:21.840 --> 00:05:25.000]  今天我們看看阿伯拉罕有幾個質素
[00:05:25.000 --> 00:05:26.000]  是很重要的
[00:05:26.000 --> 00:05:27.960]  讓我們彼此互勉
[00:05:27.960 --> 00:05:29.160]  一同學習
[00:05:29.160 --> 00:05:31.560]  第一個我們見到阿伯拉罕
[00:05:31.560 --> 00:05:32.240]  或者阿伯蘭
[00:05:32.240 --> 00:05:35.240]  他是一個信服的人
[00:05:35.240 --> 00:05:38.840]  與神同行一定是信服的
[00:05:38.840 --> 00:05:39.960]  即是他這樣
[00:05:39.960 --> 00:05:41.040]  你就這樣
[00:05:41.040 --> 00:05:42.000]  他這樣走
[00:05:42.000 --> 00:05:42.600]  你就這樣走
[00:05:42.600 --> 00:05:43.400]  他這樣指示
[00:05:43.400 --> 00:05:45.600]  你就這樣跟他做
[00:05:45.600 --> 00:05:48.080]  阿伯拉罕能夠在神面前
[00:05:48.080 --> 00:05:49.080]  一路學習
[00:05:49.080 --> 00:05:50.040]  一路進步
[00:05:50.040 --> 00:05:52.440]  而且一路提升他的質素
[00:05:52.440 --> 00:05:56.040]  以致他能夠在他人生未知
[00:05:56.040 --> 00:05:57.320]  雖然看不到前景
[00:05:57.320 --> 00:05:58.760]  但他卻是信服
[00:05:58.760 --> 00:06:00.840]  來跟隨上帝
[00:06:00.840 --> 00:06:03.000]  這個信服不僅是信服神
[00:06:03.000 --> 00:06:04.160]  他也很信服人
[00:06:04.160 --> 00:06:08.760]  因為這是他操練的一種美德
[00:06:08.760 --> 00:06:10.520]  阿伯拉罕的父親
[00:06:10.520 --> 00:06:12.040]  大家剛才讀過的經文
[00:06:12.040 --> 00:06:13.600]  他是塔拉
[00:06:13.600 --> 00:06:16.640]  塔拉帶著阿伯蘭
[00:06:16.640 --> 00:06:19.880]  和他的妻子撒萊
[00:06:19.880 --> 00:06:21.680]  和阿伯蘭的侄兒
[00:06:21.680 --> 00:06:23.160]  就是羅德
[00:06:23.160 --> 00:06:24.920]  他們一起離開了吾爾
[00:06:24.920 --> 00:06:26.720]  當然羅德那時候還是幼小
[00:06:26.720 --> 00:06:29.440]  所以跟著阿伯
[00:06:29.440 --> 00:06:31.920]  相信可能他父親已經離世了
[00:06:31.920 --> 00:06:35.680]  所以他被阿伯蘭收養了
[00:06:35.680 --> 00:06:36.240]  提攜他
[00:06:36.240 --> 00:06:37.560]  帶領他
[00:06:37.560 --> 00:06:40.920]  他和阿伯蘭一家
[00:06:40.920 --> 00:06:42.880]  跟著父親塔拉
[00:06:42.880 --> 00:06:46.400]  其實這已經是一個信服的表現
[00:06:46.400 --> 00:06:52.760]  因為吾爾那裡是一個很繁茂的城市
[00:06:52.760 --> 00:06:54.760]  無端端要離開那個地方
[00:06:54.760 --> 00:06:56.160]  去一個新的境界
[00:06:56.160 --> 00:06:58.200]  其實這已經不簡單了
[00:06:58.200 --> 00:06:59.560]  但是他很信服
[00:06:59.560 --> 00:07:01.000]  塔拉這樣說
[00:07:01.000 --> 00:07:02.960]  他就跟隨
[00:07:02.960 --> 00:07:05.280]  而且帶著他的家人一起
[00:07:05.280 --> 00:07:09.160]  大家留意阿伯蘭當時是成年人
[00:07:09.160 --> 00:07:12.440]  而且已經有家室了
[00:07:12.440 --> 00:07:14.600]  而且不是新婚
[00:07:14.600 --> 00:07:15.080]  為什麼呢?
[00:07:15.080 --> 00:07:17.840]  因為如果你回去讀十一章三十節
[00:07:17.840 --> 00:07:19.160]  剛才我們沒有讀
[00:07:19.160 --> 00:07:20.960]  上一節你就看到
[00:07:20.960 --> 00:07:21.640]  他說
[00:07:21.640 --> 00:07:23.600]  撒萊不生育
[00:07:23.600 --> 00:07:25.360]  沒有孩子
[00:07:25.360 --> 00:07:26.960]  當聖經這樣記載
[00:07:26.960 --> 00:07:29.320]  有一個這樣的注釋的時候
[00:07:29.320 --> 00:07:32.960]  就告訴我們當時他的家庭的情況
[00:07:32.960 --> 00:07:34.840]  撒萊沒有生育
[00:07:34.840 --> 00:07:37.600]  當然他不是剛剛結婚
[00:07:37.600 --> 00:07:39.600]  如果結婚一天沒有生育
[00:07:39.600 --> 00:07:43.120]  那就值得奇怪了
[00:07:43.120 --> 00:07:44.240]  但是呢
[00:07:44.240 --> 00:07:44.720]  不是
[00:07:44.720 --> 00:07:46.160]  值得不奇怪
[00:07:46.160 --> 00:07:48.480]  但是他們結婚肯定有一段時間
[00:07:48.480 --> 00:07:50.920]  可能一年兩年甚至幾年
[00:07:50.920 --> 00:07:52.840]  而當時這樣記載說
[00:07:52.840 --> 00:07:55.240]  撒萊不生育
[00:07:55.240 --> 00:07:58.480]  一定是經過了結婚一段時間了
[00:07:58.480 --> 00:07:59.440]  換句話說
[00:07:59.440 --> 00:08:02.240]  阿伯蘭當時他結婚一段時間
[00:08:02.240 --> 00:08:04.040]  是成年人有家室
[00:08:04.040 --> 00:08:07.400]  還有能力去撫養羅德
[00:08:07.400 --> 00:08:10.800]  但是他已經有一個這麼美好的
[00:08:10.800 --> 00:08:13.840]  一個心態或者品格
[00:08:13.840 --> 00:08:16.600]  就是他很信服
[00:08:16.600 --> 00:08:18.840]  人長大了不容易
[00:08:18.840 --> 00:08:19.920]  越大
[00:08:19.920 --> 00:08:22.040]  可能越固執
[00:08:22.040 --> 00:08:23.680]  但是我們看到當時的阿伯蘭
[00:08:23.680 --> 00:08:25.960]  他非常信服撒萊
[00:08:25.960 --> 00:08:27.000]  跟著他
[00:08:27.000 --> 00:08:29.400]  去到哈蘭
[00:08:29.400 --> 00:08:30.520]  就停在那裡了
[00:08:30.520 --> 00:08:31.600]  後來呢
[00:08:31.600 --> 00:08:35.880]  這個撒萊就在哈蘭離世
[00:08:35.880 --> 00:08:37.720]  我們看到
[00:08:37.720 --> 00:08:39.200]  阿伯蘭再一次
[00:08:39.200 --> 00:08:41.480]  他沒有停留在哈蘭
[00:08:41.480 --> 00:08:44.680]  當神指示他要去的地方的時候
[00:08:44.680 --> 00:08:46.640]  希伯來書就特別這樣說
[00:08:46.640 --> 00:08:48.120]  他說他去的時候
[00:08:48.120 --> 00:08:50.920]  還不知往哪裡去
[00:08:50.920 --> 00:08:52.800]  還不知往哪裡去
[00:08:52.800 --> 00:08:55.080]  那神叫你去
[00:08:55.080 --> 00:08:55.960]  那怎麼辦?
[00:08:55.960 --> 00:08:56.960]  都不知道去哪裡
[00:08:56.960 --> 00:08:57.800]  那怎麼辦?
[00:08:57.800 --> 00:08:59.320]  但是他信服
[00:08:59.320 --> 00:09:01.640]  阿伯蘭就照著耶和華所吩咐
[00:09:01.640 --> 00:09:03.400]  剛才我讀過經文
[00:09:03.400 --> 00:09:08.200]  再一次你看到阿伯蘭是一個很信服的人
[00:09:08.200 --> 00:09:09.680]  信服我們可以說
[00:09:09.680 --> 00:09:14.560]  才是一個能夠與神同心同行的
[00:09:14.560 --> 00:09:17.720]  很重要的一個因素
[00:09:17.720 --> 00:09:22.520]  而信服更加是一個美德
[00:09:22.520 --> 00:09:23.720]  我們相信
[00:09:23.720 --> 00:09:25.560]  現在這個世界越來越
[00:09:25.560 --> 00:09:27.280]  不去標榜這件事
[00:09:27.280 --> 00:09:30.160]  但其實在我們過往
[00:09:30.160 --> 00:09:31.200]  或者在我們童年
[00:09:31.200 --> 00:09:33.480]  或者在我們中國的文化裡面
[00:09:33.480 --> 00:09:37.240]  其中一個很寶貴的東西就是信服
[00:09:37.240 --> 00:09:39.200]  其實不單止中國文化
[00:09:39.200 --> 00:09:40.760]  戴德生
[00:09:40.760 --> 00:09:42.920]  一個英國的宣教士
[00:09:42.920 --> 00:09:44.600]  我們很熟悉他的
[00:09:44.600 --> 00:09:47.960]  他說到信服的重要
[00:09:47.960 --> 00:09:48.600]  他怎麼說呢?
[00:09:48.600 --> 00:09:53.360]  他說一個不肯投降的意志
[00:09:53.360 --> 00:09:58.120]  就產生一種不滿意的生活
[00:09:58.120 --> 00:10:02.640]  原來怎樣才能夠有滿意的生活呢?
[00:10:02.640 --> 00:10:03.520]  很多時候
[00:10:03.520 --> 00:10:07.360]  就是願意在意志上面
[00:10:07.360 --> 00:10:08.360]  願意信服
[00:10:08.360 --> 00:10:09.720]  投降的意思
[00:10:09.720 --> 00:10:11.440]  就是代表submissive
[00:10:11.440 --> 00:10:14.080]  我們願意去降服
[00:10:14.080 --> 00:10:15.600]  將我們的意志降服
[00:10:15.600 --> 00:10:16.760]  在一些對的事情
[00:10:16.760 --> 00:10:18.080]  或者神所指示的
[00:10:18.080 --> 00:10:22.920]  或者人給我們一些正確的勸戒
[00:10:22.920 --> 00:10:24.680]  我們反過來說
[00:10:24.680 --> 00:10:28.280]  如果我們事事都不滿意
[00:10:28.280 --> 00:10:30.320]  會不會是因為這個原因呢?
[00:10:30.320 --> 00:10:33.120]  會不會是因為我們不願意
[00:10:33.120 --> 00:10:35.120]  信那個環境
[00:10:35.120 --> 00:10:37.040]  信神的安排
[00:10:37.040 --> 00:10:40.680]  或者信在人的一些
[00:10:40.680 --> 00:10:44.480]  去帶領的一些情況呢?
[00:10:44.480 --> 00:10:46.640]  如果我們凡事總是
[00:10:46.640 --> 00:10:47.680]  人家說一句
[00:10:47.680 --> 00:10:53.520]  我們心裡面肯定是有一種抗拒的
[00:10:53.520 --> 00:10:56.200]  立刻有一種不同意的
[00:10:56.200 --> 00:10:58.240]  或者甚至在行動上面
[00:10:58.240 --> 00:10:59.760]  不去合作的
[00:10:59.760 --> 00:11:01.400]  這種可能表現出
[00:11:01.400 --> 00:11:06.720]  有一種不願意信服的情況
[00:11:06.720 --> 00:11:08.520]  當然我們不是盲目
[00:11:08.520 --> 00:11:11.960]  但是那些信服的好的地方
[00:11:11.960 --> 00:11:13.760]  會不會我們訓練了自己呢?
[00:11:13.760 --> 00:11:16.080]  或者已經受其他環境的影響
[00:11:16.080 --> 00:11:19.680]  或者已經有這種不好的
[00:11:19.680 --> 00:11:21.960]  這個世界給我們的影響
[00:11:21.960 --> 00:11:23.680]  可能事事都不滿意
[00:11:23.680 --> 00:11:27.400]  事事都不願意信服
[00:11:27.400 --> 00:11:29.720]  阿伯拉罕到後期的時候
[00:11:29.720 --> 00:11:32.240]  他二十二章的時候
[00:11:32.240 --> 00:11:33.360]  他已經改了名字
[00:11:33.360 --> 00:11:35.280]  叫做阿伯拉罕
[00:11:35.280 --> 00:11:38.960]  阿伯拉罕這個多國之父
[00:11:38.960 --> 00:11:40.320]  他信命神
[00:11:40.320 --> 00:11:41.240]  去到二十二章
[00:11:41.240 --> 00:11:42.000]  我們很熟悉的
[00:11:42.000 --> 00:11:44.760]  是他一個信服的高峰
[00:11:44.760 --> 00:11:47.120]  他高峰的意思就是說
[00:11:47.120 --> 00:11:50.360]  他完全沒有了自己的意思
[00:11:50.360 --> 00:11:52.440]  照著神的吩咐
[00:11:52.440 --> 00:11:56.160]  當時這個獨身的愛者
[00:11:56.160 --> 00:11:57.040]  以撒
[00:11:57.040 --> 00:11:59.560]  神說要將他獻為祭
[00:11:59.560 --> 00:12:01.120]  獻為梵祭
[00:12:01.120 --> 00:12:02.960]  當時這個阿伯拉罕
[00:12:02.960 --> 00:12:05.600]  如果要跟神爭辯
[00:12:05.600 --> 00:12:06.520]  來辯駁
[00:12:06.520 --> 00:12:08.200]  或者跟他自己的理智
[00:12:08.200 --> 00:12:11.600]  或者他人生的經驗等等
[00:12:11.600 --> 00:12:15.920]  很多令他很可以不聽話的
[00:12:15.920 --> 00:12:17.480]  但是我們看到阿伯拉罕不是
[00:12:17.480 --> 00:12:19.680]  他信服已經操練到
[00:12:19.680 --> 00:12:22.080]  從十二章開始
[00:12:22.080 --> 00:12:23.360]  一路去到
[00:12:23.360 --> 00:12:25.200]  剛才我們讀的經文第十七章
[00:12:25.200 --> 00:12:28.720]  後來一路去到二十二章
[00:12:28.720 --> 00:12:31.720]  我們看到他信服的生命
[00:12:31.720 --> 00:12:35.160]  已經操練到一個高峰
[00:12:35.160 --> 00:12:37.560]  他就照著神的吩咐
[00:12:37.560 --> 00:12:39.400]  獻上以撒
[00:12:39.400 --> 00:12:42.320]  其實讀那章經文有點奇怪
[00:12:42.320 --> 00:12:43.560]  因為我們知道
[00:12:43.560 --> 00:12:45.560]  阿伯拉罕願意而已
[00:12:45.560 --> 00:12:47.640]  不代表以撒也願意
[00:12:47.640 --> 00:12:48.880]  因為以撒當時
[00:12:48.880 --> 00:12:50.280]  他不是嬰兒
[00:12:50.280 --> 00:12:51.360]  不是我們獻嬰禮
[00:12:51.360 --> 00:12:53.480]  任你擺佈
[00:12:53.480 --> 00:12:55.840]  他已經是一個少年人
[00:12:55.840 --> 00:12:58.080]  照練到一個
[00:12:58.080 --> 00:12:59.520]  究竟有多少歲呢?
[00:12:59.520 --> 00:13:02.520]  在希伯來的傳統裏面
[00:13:02.520 --> 00:13:05.760]  十幾歲可以去到
[00:13:05.760 --> 00:13:06.800]  二十歲
[00:13:06.800 --> 00:13:10.400]  這個Lat這個字
[00:13:10.400 --> 00:13:12.240]  當時這個以撒
[00:13:12.240 --> 00:13:13.360]  是可以強壯到
[00:13:13.360 --> 00:13:15.640]  背上足夠
[00:13:15.640 --> 00:13:18.720]  可以在壇上擺的柴
[00:13:18.720 --> 00:13:21.800]  來燒梵祭的那麼多柴
[00:13:21.800 --> 00:13:25.080]  阿伯拉罕叫他背著這些柴上山
[00:13:25.080 --> 00:13:26.800]  我們知道行平路也容易一點
[00:13:26.800 --> 00:13:27.680]  上山
[00:13:27.680 --> 00:13:31.000]  所以顯明以撒當時
[00:13:31.000 --> 00:13:34.880]  已經是一個強壯的少年人
[00:13:34.880 --> 00:13:38.680]  相反阿伯拉罕是一個老年人
[00:13:38.680 --> 00:13:40.160]  所以他已經超過一百歲
[00:13:40.160 --> 00:13:41.520]  百幾歲
[00:13:41.520 --> 00:13:45.400]  他要來將以撒綁住
[00:13:45.400 --> 00:13:46.880]  放在祭壇上
[00:13:46.880 --> 00:13:49.040]  一定以撒要合作
[00:13:49.040 --> 00:13:50.520]  如果以撒不合作
[00:13:50.520 --> 00:13:51.720]  或者抗拒
[00:13:51.720 --> 00:13:53.200]  阿伯拉罕也做不到
[00:13:53.200 --> 00:13:55.120]  獻以撒這件事
[00:13:55.120 --> 00:13:57.200]  最後拿刀預備殺他的時候
[00:13:57.200 --> 00:13:58.400]  多大都走了
[00:13:58.400 --> 00:13:59.320]  多大都掙扎了
[00:13:59.320 --> 00:14:00.840]  無論如何都會滾下來
[00:14:00.840 --> 00:14:03.080]  但是以撒竟然
[00:14:03.080 --> 00:14:06.840]  可以像羔羊般信服
[00:14:06.840 --> 00:14:07.760]  到最後一刻
[00:14:07.760 --> 00:14:09.080]  當然我們知道
[00:14:09.080 --> 00:14:12.880]  神就顯出試驗阿伯拉罕信心
[00:14:12.880 --> 00:14:15.560]  的一個考驗已經過關
[00:14:15.560 --> 00:14:16.920]  以撒就沒事了
[00:14:16.920 --> 00:14:18.720]  但是整個過程裏我們見到
[00:14:18.720 --> 00:14:22.280]  原來以撒也是一個非常信服的人
[00:14:22.280 --> 00:14:24.320]  我相信以撒的信服
[00:14:24.320 --> 00:14:29.200]  後來以撒在他人生中很明顯的
[00:14:29.200 --> 00:14:32.200]  是他長大之後的一個美德
[00:14:32.200 --> 00:14:34.200]  如果看以撒生平沒有什麼好記載
[00:14:34.200 --> 00:14:35.440]  但是其中一樣
[00:14:35.440 --> 00:14:37.640]  就是他是一個很信服的人
[00:14:37.640 --> 00:14:39.240]  就凸顯出來
[00:14:39.240 --> 00:14:41.160]  以撒為什麼會這麼信服呢?
[00:14:41.160 --> 00:14:43.240]  我相信有一個很大的原因
[00:14:43.240 --> 00:14:46.200]  就是受阿伯拉罕影響
[00:14:46.200 --> 00:14:47.800]  我相信大家會同意
[00:14:47.800 --> 00:14:50.640]  我們看見阿伯拉罕的情況
[00:14:50.640 --> 00:14:51.920]  他也信服神了
[00:14:51.920 --> 00:14:53.280]  他也信服了
[00:14:53.280 --> 00:14:56.240]  我就受他的影響
[00:14:56.240 --> 00:14:57.760]  就跟著阿伯拉罕
[00:14:57.760 --> 00:14:59.200]  也信任他
[00:14:59.200 --> 00:15:02.920]  信任上帝的安排
[00:15:02.920 --> 00:15:06.200]  上一個主日是母親節
[00:15:06.200 --> 00:15:07.600]  節目的訊息提到
[00:15:07.600 --> 00:15:09.240]  《生命記》第六章
[00:15:09.240 --> 00:15:10.920]  在《生命記》裏面很強調
[00:15:10.920 --> 00:15:13.520]  以色列人有一個很重要的傳統
[00:15:13.520 --> 00:15:17.680]  就是將神的道教訓你的下一代
[00:15:17.680 --> 00:15:19.520]  你的子孫
[00:15:19.520 --> 00:15:23.440]  而且凡事隨時隨在地影響他們
[00:15:23.440 --> 00:15:24.400]  所以我們發覺
[00:15:24.400 --> 00:15:26.400]  這個實在在阿伯拉罕的身上
[00:15:26.400 --> 00:15:27.160]  我們看見的
[00:15:27.160 --> 00:15:29.880]  他將他的愛心、信心
[00:15:29.880 --> 00:15:32.680]  以及他的信服、美德
[00:15:32.680 --> 00:15:34.920]  傳承下去
[00:15:34.920 --> 00:15:36.120]  如果我們今天看見
[00:15:36.120 --> 00:15:37.960]  我們的子女很不聽話
[00:15:37.960 --> 00:15:39.480]  很不信服
[00:15:39.480 --> 00:15:41.360]  我們可以想一想
[00:15:41.360 --> 00:15:42.640]  當然有很多不同的原因
[00:15:42.640 --> 00:15:43.800]  會不會因為
[00:15:43.800 --> 00:15:47.240]  我們自己不是一個很信服的人呢?
[00:15:47.240 --> 00:15:48.920]  以致他在我們身上也看見
[00:15:48.920 --> 00:15:52.280]  我們有很多怨氣
[00:15:52.280 --> 00:15:55.360]  有甚麼事經常唱反調
[00:15:55.360 --> 00:16:01.520]  或者我們不容易信服
[00:16:01.520 --> 00:16:03.960]  阿伯拉罕有這個權威
[00:16:03.960 --> 00:16:04.880]  獻以撒
[00:16:04.880 --> 00:16:06.360]  他有影響力
[00:16:06.360 --> 00:16:08.840]  來影響以撒的信明
[00:16:08.840 --> 00:16:12.280]  我們相信是因為他以身作則
[00:16:12.280 --> 00:16:15.120]  他本身是一個很信服的人
[00:16:15.120 --> 00:16:16.760]  所以有一句說話這樣說
[00:16:16.760 --> 00:16:18.240]  也很有意思
[00:16:18.240 --> 00:16:21.960]  當你已被神征服之後
[00:16:21.960 --> 00:16:24.960]  祂就將指派你
[00:16:24.960 --> 00:16:27.680]  出去過德性的生活
[00:16:27.680 --> 00:16:30.720]  或者能夠顯出你的德性
[00:16:30.720 --> 00:16:33.480]  你的成功
[00:16:33.480 --> 00:16:36.080]  如何能夠被神使用
[00:16:36.080 --> 00:16:38.680]  去顯出德性呢?
[00:16:38.680 --> 00:16:41.160]  就是先要被神征服
[00:16:41.160 --> 00:16:45.160]  正如戴德生所說的一樣
[00:16:45.160 --> 00:16:49.560]  一個在神面前投降的意志
[00:16:49.560 --> 00:16:51.280]  有一本書
[00:16:51.280 --> 00:16:54.920]  名為《培養基督品格》
[00:16:54.920 --> 00:16:57.640]  裏面列了基督徒
[00:16:57.640 --> 00:16:59.480]  學校耶穌基督
[00:16:59.480 --> 00:17:01.160]  有很多不同的品格
