
[00:00:00.000 --> 00:00:03.640]  以佛所述第六章第一到第四節的經文
[00:02:04.400 --> 00:02:06.400]  在現今的家庭當中
[00:02:06.400 --> 00:02:08.400]  的確在親子關係上
[00:02:08.400 --> 00:02:12.400]  我們面對極大的挑戰
[00:02:12.400 --> 00:02:13.400]  但作為一個神的兒女
[00:02:13.400 --> 00:02:15.400]  我們需要確信一件事情
[00:02:15.400 --> 00:02:19.400]  那就是無論這個世界怎麼改變
[00:02:19.400 --> 00:02:21.400]  神的話語
[00:02:21.400 --> 00:02:26.400]  就是神所給我們生活的準則
[00:02:26.400 --> 00:02:30.400]  是永遠不改變的真理
[00:02:30.400 --> 00:02:33.400]  所以今天早上我們從幾方面
[00:02:33.400 --> 00:02:35.400]  來看怎麼樣
[00:02:35.400 --> 00:02:36.400]  從聖經當中
[00:02:36.400 --> 00:02:40.400]  我們能夠學習享受一個
[00:02:40.400 --> 00:02:44.400]  在家庭裡面和諧的親子關係呢
[00:02:44.400 --> 00:02:45.400]  三方面
[00:02:45.400 --> 00:02:46.400]  第一個
[00:02:46.400 --> 00:02:48.400]  我們看見這個雖然經文講到
[00:02:48.400 --> 00:02:50.400]  做兒女的要孝敬父母
[00:02:50.400 --> 00:02:51.400]  各位同學來說
[00:02:51.400 --> 00:02:54.400]  做兒女的要孝敬父母
[00:02:54.400 --> 00:02:57.400]  保羅在以佛所書第六章第一節到第三節
[00:02:57.400 --> 00:02:58.400]  講得很清楚
[00:02:58.400 --> 00:03:00.400]  這裡說你們做兒女
[00:03:00.400 --> 00:03:02.400]  要在主禮聽從父母
[00:03:02.400 --> 00:03:04.400]  這是理所當然
[00:03:04.400 --> 00:03:07.400]  要孝敬父母使你得福再次長壽
[00:03:07.400 --> 00:03:11.400]  這是第一條帶著應許的誡命
[00:03:11.400 --> 00:03:12.400]  在這裡我們看見
[00:03:12.400 --> 00:03:13.400]  第一個
[00:03:13.400 --> 00:03:15.400]  孝敬父母是神的誡命
[00:03:15.400 --> 00:03:16.400]  各位同學來說
[00:03:16.400 --> 00:03:20.400]  孝敬父母是神的誡命
[00:03:20.400 --> 00:03:23.400]  你知道很多時候我們很少想到說
[00:03:23.400 --> 00:03:26.400]  孝敬父母是一個神的誡命
[00:03:26.400 --> 00:03:30.400]  而且還是十誡當中的一誡
[00:03:30.400 --> 00:03:31.400]  很多時候我們以為孝敬父母
[00:03:31.400 --> 00:03:34.400]  是我們個人的選擇而已
[00:03:34.400 --> 00:03:36.400]  方便的時候就孝敬一下
[00:03:36.400 --> 00:03:39.400]  不方便的時候以後再說吧
[00:03:39.400 --> 00:03:42.400]  但神的話卻不是這樣說的
[00:03:42.400 --> 00:03:43.400]  神的話沒有說
[00:03:43.400 --> 00:03:47.400]  當你方便的時候就孝敬一下吧
[00:03:47.400 --> 00:03:48.400]  神的話也沒有說
[00:03:48.400 --> 00:03:50.400]  當你與父母的關係好的時候
[00:03:50.400 --> 00:03:53.400]  就孝敬父母一下吧
[00:03:53.400 --> 00:03:56.400]  神在生命記第五章十六節
[00:03:56.400 --> 00:03:58.400]  講到十誡的經文當中
[00:03:58.400 --> 00:04:01.400]  神很清楚在這裡告訴我們說
[00:04:01.400 --> 00:04:05.400]  當照耶和華你神所吩咐的怎麼樣
[00:04:05.400 --> 00:04:08.400]  孝敬父母
[00:04:08.400 --> 00:04:10.400]  所以從兩方面來看這條誡命
[00:04:10.400 --> 00:04:11.400]  第一個
[00:04:11.400 --> 00:04:16.400]  這是一個與人的關係的第一條誡命
[00:04:16.400 --> 00:04:18.400]  這是一個與人的關係的第一條誡命
[00:04:18.400 --> 00:04:21.400]  你要知道十誡分兩部分
[00:04:21.400 --> 00:04:24.400]  頭四誡是講到我們與神的關係
[00:04:24.400 --> 00:04:29.400]  後六誡是講到我們與人的一個關係
[00:04:29.400 --> 00:04:30.400]  很有意思
[00:04:30.400 --> 00:04:32.400]  這條孝敬父母
[00:04:32.400 --> 00:04:36.400]  是這個後六誡裡面的第一誡
[00:04:36.400 --> 00:04:37.400]  很有意思
[00:04:37.400 --> 00:04:39.400]  這個與人的關係的誡命
[00:04:39.400 --> 00:04:42.400]  你發現第一誡不是不可殺人
[00:04:42.400 --> 00:04:45.400]  第一誡也不是不可偷盜
[00:04:45.400 --> 00:04:49.400]  第一誡卻是要孝敬父母
[00:04:49.400 --> 00:04:52.400]  可見了家庭是多麼重要
[00:04:52.400 --> 00:04:56.400]  家庭才是整個社會結構的基礎
[00:04:56.400 --> 00:05:00.400]  你們家庭的次序對了
[00:05:00.400 --> 00:05:03.400]  社會才可能有次序
[00:05:03.400 --> 00:05:04.400]  今天很多時候我們看見
[00:05:04.400 --> 00:05:07.400]  整個美國社會的亂象
[00:05:07.400 --> 00:05:08.400]  很多時候我們以為
[00:05:08.400 --> 00:05:09.400]  那是政治的問題
[00:05:09.400 --> 00:05:11.400]  那是種族的問題
[00:05:11.400 --> 00:05:12.400]  那是貧富的問題
[00:05:12.400 --> 00:05:17.400]  其實歸根結底都是家庭的問題
[00:05:17.400 --> 00:05:20.400]  家庭的根基若毀壞了
[00:05:20.400 --> 00:05:23.400]  社會國家就不可能擁有
[00:05:23.400 --> 00:05:26.400]  真正的穩定跟平安
[00:05:26.400 --> 00:05:28.400]  這為什麼神這麼看重這條誡命
[00:05:28.400 --> 00:05:34.400]  把它放在與人的關係的誡命的第一條
[00:05:34.400 --> 00:05:35.400]  第二我們看見這條誡命
[00:05:35.400 --> 00:05:39.400]  是帶著應許的誡命
[00:05:39.400 --> 00:05:41.400]  保羅特別說要孝敬父母
[00:05:41.400 --> 00:05:45.400]  使你得福使你在世長壽
[00:05:45.400 --> 00:05:48.400]  我們相信我們都很喜歡長壽
[00:05:48.400 --> 00:05:51.400]  但這裡所說的長壽到底多長呢
[00:05:51.400 --> 00:05:54.400]  那就不是絕對的了
[00:05:54.400 --> 00:05:56.400]  在聖經裡面很多次講到
[00:05:56.400 --> 00:05:59.400]  連蒙神祝福的人
[00:05:59.400 --> 00:06:04.400]  都是活到日子滿足的時候
[00:06:04.400 --> 00:06:06.400]  換句話說這裡的長壽
[00:06:06.400 --> 00:06:11.400]  是跟神在你我身上的心意是有關係的
[00:06:11.400 --> 00:06:12.400]  但無論如何
[00:06:12.400 --> 00:06:14.400]  當一個人在地上的時候
[00:06:14.400 --> 00:06:16.400]  如果他懂得孝敬父母
[00:06:16.400 --> 00:06:18.400]  他必然能夠從他父母身上
[00:06:18.400 --> 00:06:22.400]  能夠得到生活的智慧
[00:06:22.400 --> 00:06:24.400]  而這些智慧就能夠使他
[00:06:24.400 --> 00:06:26.400]  凡他手中所做的事情
[00:06:26.400 --> 00:06:29.400]  就能夠盡都順利
[00:06:29.400 --> 00:06:31.400]  孝敬父母一定能夠
[00:06:31.400 --> 00:06:35.400]  讓我們在世的日子得享神的祝福的
[00:06:35.400 --> 00:06:36.400]  Amen
[00:06:36.400 --> 00:06:38.400]  第二方面我們看見
[00:06:38.400 --> 00:06:42.400]  孝敬父母是要在凡事上尊榮父母
[00:06:42.400 --> 00:06:43.400]  各位同學說來
[00:06:43.400 --> 00:06:48.400]  孝敬父母是要在凡事上尊榮父母
[00:06:48.400 --> 00:06:50.400]  怎麼樣尊榮父母呢
[00:06:50.400 --> 00:06:55.400]  第一個要紀念父母的好處
[00:06:55.400 --> 00:06:58.400]  要紀念父母的好處
[00:06:58.400 --> 00:07:01.400]  中國話說得好
[00:07:01.400 --> 00:07:03.400]  天下沒有不是的父母
[00:07:03.400 --> 00:07:06.400]  今天無論你與你的父母關係是如何
[00:07:06.400 --> 00:07:08.400]  其實如果我們仔細去看
[00:07:08.400 --> 00:07:10.400]  我們父母的生命
[00:07:10.400 --> 00:07:11.400]  我們都會發現
[00:07:11.400 --> 00:07:15.400]  在他們身上有許許多多的好處
[00:07:15.400 --> 00:07:16.400]  而且你也會發現
[00:07:16.400 --> 00:07:19.400]  我們的生命無形中也傳承了
[00:07:19.400 --> 00:07:22.400]  很多他們在生命中的特質
[00:07:22.400 --> 00:07:24.400]  不是嗎
[00:07:24.400 --> 00:07:27.400]  我就常想到我的父母親
[00:07:27.400 --> 00:07:30.400]  他是一個很堅忍的人
[00:07:30.400 --> 00:07:31.400]  在他一生當中
[00:07:31.400 --> 00:07:35.400]  他其實經歷過很多的艱難跟困苦
[00:07:35.400 --> 00:07:37.400]  但我發現在他一生當中
[00:07:37.400 --> 00:07:40.400]  他從來沒有埋怨過
[00:07:40.400 --> 00:07:42.400]  他總是勤奮堅忍地
[00:07:42.400 --> 00:07:46.400]  走過人生一切的難關
[00:07:46.400 --> 00:07:48.400]  我就發現在我身上
[00:07:48.400 --> 00:07:51.400]  不也是充滿他的樣子嗎
[00:07:51.400 --> 00:07:54.400]  除了頭跟他一樣禿之外
[00:07:54.400 --> 00:07:58.400]  我也傳承了他的堅忍跟勤奮
[00:07:58.400 --> 00:08:00.400]  無論走過多少的困苦
[00:08:00.400 --> 00:08:01.400]  我告訴你
[00:08:01.400 --> 00:08:05.400]  你絕對不會聽過我埋怨過一句話
[00:08:05.400 --> 00:08:08.400]  你也絕對不會聽到我口中說出苦這個字
[00:08:08.400 --> 00:08:10.400]  沒有的
[00:08:10.400 --> 00:08:11.400]  二十幾年來
[00:08:11.400 --> 00:08:15.400]  我勤奮地牧養這個教會
[00:08:15.400 --> 00:08:17.400]  很少休息
[00:08:17.400 --> 00:08:20.400]  不是我刻意如此
[00:08:20.400 --> 00:08:25.400]  我就感覺好像父親的生命在我身上就是如此
[00:08:25.400 --> 00:08:29.400]  是父親對我的影響
[00:08:29.400 --> 00:08:31.400]  我的母親是個禱告的人
[00:08:31.400 --> 00:08:34.400]  我從小長大印象最深刻
[00:08:34.400 --> 00:08:37.400]  就是我母親每天跪在床的旁邊
[00:08:37.400 --> 00:08:39.400]  為兒女來禱告
[00:08:39.400 --> 00:08:42.400]  當然禱告的最多是為我
[00:08:42.400 --> 00:08:44.400]  因為我從小讀書就讀不好
[00:08:44.400 --> 00:08:47.400]  聯考從來沒考上的
[00:08:47.400 --> 00:08:52.400]  多少次我幾乎要踏入歧途的時候
[00:08:52.400 --> 00:08:56.400]  都是想起母親禱告那個畫面
[00:08:56.400 --> 00:08:59.400]  一次一次讓我回頭
[00:08:59.400 --> 00:09:03.400]  多少次我遇見艱難想要放棄的時候
[00:09:03.400 --> 00:09:05.400]  我都是想到母親的禱告
[00:09:05.400 --> 00:09:06.400]  然後我不敢放棄
[00:09:06.400 --> 00:09:10.400]  讓我一次一次堅持下來
[00:09:10.400 --> 00:09:14.400]  回想起來自己這些年在神面前的服侍
[00:09:14.400 --> 00:09:17.400]  其實都是父母親多年來
[00:09:17.400 --> 00:09:23.400]  潛移默化塑造所帶出來的結果
[00:09:23.400 --> 00:09:26.400]  所以你要紀念你父母的好處
[00:09:26.400 --> 00:09:28.400]  當你越多紀念他們
[00:09:28.400 --> 00:09:34.400]  你就越多懂得敬重他們
[00:09:34.400 --> 00:09:40.400]  第二要顧念父母的需要
[00:09:40.400 --> 00:09:44.400]  我們常常期待父母來照顧我們
[00:09:44.400 --> 00:09:45.400]  來供養我們
[00:09:45.400 --> 00:09:49.400]  有需要的時候來幫助我們安慰我們
[00:09:49.400 --> 00:09:52.400]  可是我們有多少時候回過頭來
[00:09:52.400 --> 00:09:55.400]  會去了解他們的需要
[00:09:55.400 --> 00:09:58.400]  去顧念他們的需要呢
[00:09:58.400 --> 00:10:01.400]  特別是當我們父母親年紀越來越大的時候
[00:10:01.400 --> 00:10:02.400]  我告訴你
[00:10:02.400 --> 00:10:07.400]  他們的身體跟心靈都有極大的需要
[00:10:07.400 --> 00:10:12.400]  我們需要學習去連續我們的父母
[00:10:12.400 --> 00:10:13.400]  你知道以前我常常有機會
[00:10:13.400 --> 00:10:16.400]  在金聖年華跟年長的弟兄姊妹分享
[00:10:16.400 --> 00:10:19.400]  當然現在我自己也年長了
[00:10:19.400 --> 00:10:22.400]  我就明白人年紀一大
[00:10:22.400 --> 00:10:26.400]  講來講去就是講身體
[00:10:26.400 --> 00:10:29.400]  身體上的不舒服真的常常
[00:10:29.400 --> 00:10:34.400]  帶給人很大的限制跟不方便不是嗎
[00:10:34.400 --> 00:10:37.400]  不但是身體上有很大的需要
[00:10:37.400 --> 00:10:40.400]  他們在心靈上有很大的需要
[00:10:40.400 --> 00:10:46.400]  以前常常聽到人說養兒方知父母心
[00:10:46.400 --> 00:10:50.400]  後來發現其實並不盡然
[00:10:50.400 --> 00:10:52.400]  因為當孩子小的時候
[00:10:52.400 --> 00:10:56.400]  我們還是不大容易明白父母心的
[00:10:56.400 --> 00:10:58.400]  我們只忙著照顧小孩
[00:10:58.400 --> 00:11:02.400]  甚至還嫌小孩煩
[00:11:02.400 --> 00:11:06.400]  事實上一直是到孩子們長大了
[00:11:06.400 --> 00:11:08.400]  離開家了
[00:11:08.400 --> 00:11:10.400]  忽然間我們才開始明白
[00:11:10.400 --> 00:11:14.400]  什麼叫父母心
[00:11:14.400 --> 00:11:15.400]  你知道以前我們年輕的時候
[00:11:15.400 --> 00:11:18.400]  常常覺得父母很嘮叨不是嗎
[00:11:18.400 --> 00:11:22.400]  後來一直等到我自己的孩子長大了
[00:11:22.400 --> 00:11:24.400]  離開家了
[00:11:24.400 --> 00:11:27.400]  我才發現我跟孩子們的
[00:11:27.400 --> 00:11:31.400]  在電話上的內容常常是這樣的
[00:11:31.400 --> 00:11:32.400]  我會打電話給老大說
[00:11:32.400 --> 00:11:35.400]  嘿你在幹什麼
[00:11:35.400 --> 00:11:37.400]  他說Dad我很忙了
[00:11:37.400 --> 00:11:39.400]  我現在正在Zoom Meeting
[00:11:39.400 --> 00:11:42.400]  我待會再打電話給你
[00:11:42.400 --> 00:11:45.400]  當然一等就等了好久
[00:11:45.400 --> 00:11:47.400]  打完電話給老大就打個電話
[00:11:47.400 --> 00:11:48.400]  二
[00:11:48.400 --> 00:11:51.400]  我從來不知道我這麼無聊你知道嗎
[00:11:51.400 --> 00:11:52.400]  你在幹什麼
[00:11:52.400 --> 00:11:55.400]  Dad我在上班
[00:11:55.400 --> 00:11:57.400]  待會還要帶貓貓去看醫生
[00:11:57.400 --> 00:11:59.400]  我待會再打電話給你
[00:11:59.400 --> 00:12:02.400]  OKOKOKOK
[00:12:02.400 --> 00:12:05.400]  我才發現自己真的很嘮叨
[00:12:05.400 --> 00:12:08.400]  人家日子過得好好的
[00:12:08.400 --> 00:12:09.400]  我幹嘛一天到晚說
[00:12:09.400 --> 00:12:12.400]  你在幹嘛你在幹嘛
[00:12:12.400 --> 00:12:14.400]  什麼時候變那麼嘮叨
[00:12:14.400 --> 00:12:17.400]  你能想像劉姆斯那麼嘮叨嗎
[00:12:17.400 --> 00:12:18.400]  我平常話很少
[00:12:18.400 --> 00:12:21.400]  怎麼現在變那麼嘮叨
[00:12:21.400 --> 00:12:23.400]  其實說穿了
[00:12:23.400 --> 00:12:27.400]  就是想念不是嗎
[00:12:27.400 --> 00:12:31.400]  父母的心什麼是父母心
[00:12:31.400 --> 00:12:36.400]  就對兒女的想念
[00:12:36.400 --> 00:12:39.400]  一旦你明白了
[00:12:39.400 --> 00:12:43.400]  你就不會嫌父母嘮叨了
[00:12:43.400 --> 00:12:47.400]  你會體恤他們的心
[00:12:47.400 --> 00:12:52.400]  我們真的要堂堂紀念父母的需要
[00:12:52.400 --> 00:12:54.400]  就算距離很遙遠
[00:12:54.400 --> 00:12:57.400]  但是時間
[00:12:57.400 --> 00:13:00.400]  最起碼能夠花時間
[00:13:00.400 --> 00:13:04.400]  在神面前為他們禱告
[00:13:04.400 --> 00:13:05.400]  不是蜻蜓點水
[00:13:05.400 --> 00:13:06.400]  一筆帶過的禱告
[00:13:06.400 --> 00:13:09.400]  而是花時間在神的面前
[00:13:09.400 --> 00:13:11.400]  把他們放在腦海當中
[00:13:11.400 --> 00:13:15.400]  深切的為他們祈求
[00:13:15.400 --> 00:13:16.400]  唯有這樣
[00:13:16.400 --> 00:13:17.400]  我們才能夠在主裡面
[00:13:17.400 --> 00:13:19.400]  看見他們的需要
[00:13:19.400 --> 00:13:22.400]  唯有這樣深切的呼求
[00:13:22.400 --> 00:13:26.400]  才能帶出真正關懷的行動
[00:13:26.400 --> 00:13:29.400]  所以做兒女的要孝敬父母
[00:13:29.400 --> 00:13:30.400]  第二
[00:13:30.400 --> 00:13:33.400]  做父母的要教導兒女
[00:13:33.400 --> 00:13:34.400]  各位同學來說
[00:13:34.400 --> 00:13:37.400]  做父母的要教導兒女
[00:13:37.400 --> 00:13:39.400]  寶容在佛祖第六章第四節
[00:13:39.400 --> 00:13:43.400]  很清楚的教導我們做父母的人
[00:13:43.400 --> 00:13:44.400]  我們的責任
[00:13:44.400 --> 00:13:48.400]  就照著主的教訓和警戒養育他們
[00:13:48.400 --> 00:13:51.400]  就是要教導兒女
[00:13:51.400 --> 00:13:54.400]  首先要按照主的教訓教導他們
[00:13:54.400 --> 00:13:55.400]  各位同學說
[00:13:55.400 --> 00:14:00.400]  要按照主的教訓來教導
[00:14:00.400 --> 00:14:02.400]  那你說要教導什麼呢?
[00:14:02.400 --> 00:14:06.400]  我們看見一個人在成長的過程當中
[00:14:06.400 --> 00:14:08.400]  他有三方面的需要
[00:14:08.400 --> 00:14:11.400]  第一個他需要認識他的神
[00:14:11.400 --> 00:14:16.400]  第二他需要有正確的自我形象
[00:14:16.400 --> 00:14:20.400]  第三他需要明白他的社會責任
[00:14:20.400 --> 00:14:22.400]  三方面的需要
[00:14:22.400 --> 00:14:26.400]  所以我們需要按照三方面來教導我們的兒女
[00:14:26.400 --> 00:14:29.400]  第一個要教導他們來認識神
[00:14:29.400 --> 00:14:31.400]  很重要
[00:14:31.400 --> 00:14:33.400]  做父母的我們需要明白
[00:14:33.400 --> 00:14:39.400]  神所託付給我們教導兒女的目標是什麼
[00:14:39.400 --> 00:14:43.400]  我相信絕對不只是叫他出人頭地而已
[00:14:43.400 --> 00:14:47.400]  我看神託付給我們教導兒女的目標
[00:14:47.400 --> 00:14:53.400]  是要他們抽一個屬靈的人
[00:14:53.400 --> 00:14:56.400]  哥倫前書第二章十五節一同來念
[00:14:56.400 --> 00:14:58.400]  屬靈的人怎麼樣
[00:14:58.400 --> 00:15:00.400]  能夠看透萬事
[00:15:00.400 --> 00:15:03.400]  卻沒有一個人能夠看透了他
[00:15:03.400 --> 00:15:04.400]  這裡講到說
[00:15:04.400 --> 00:15:07.400]  一個屬靈的人能夠看透萬事
[00:15:07.400 --> 00:15:10.400]  要注意不是說看破萬事
[00:15:10.400 --> 00:15:13.400]  或是像看破紅塵一樣
[00:15:13.400 --> 00:15:16.400]  是看透不是看破
[00:15:16.400 --> 00:15:18.400]  什麼是看透萬事
[00:15:18.400 --> 00:15:22.400]  是因為有神的智慧了
[00:15:22.400 --> 00:15:25.400]  是能夠明白神的心意了
[00:15:25.400 --> 00:15:29.400]  能夠按照神的心意來行事
[00:15:29.400 --> 00:15:33.400]  今天當我們生活在這樣一個錯綜複雜的社會當中
[00:15:33.400 --> 00:15:38.400]  難道這個不是正是我們所需要的智慧嗎
[00:15:38.400 --> 00:15:39.400]  因為我告訴你
[00:15:39.400 --> 00:15:43.400]  有一天你的兒女都會長大
[00:15:43.400 --> 00:15:46.400]  他們必須要獨立的去面對
[00:15:46.400 --> 00:15:51.400]  這個充滿各樣選擇的一個世界
[00:15:51.400 --> 00:15:52.400]  很多時候當他們在面對
[00:15:52.400 --> 00:15:54.400]  他們所需要做的選擇的時候
[00:15:54.400 --> 00:15:59.400]  是你我愛莫能助的
[00:15:59.400 --> 00:16:03.400]  無論你說你把他送到多好的學區
[00:16:03.400 --> 00:16:05.400]  無論你說你把他放到多好的學校
[00:16:05.400 --> 00:16:08.400]  名校私校基督教學校
[00:16:08.400 --> 00:16:12.400]  甚至在家裡home schooling
[00:16:12.400 --> 00:16:14.400]  沒有一件事情能夠保證
[00:16:14.400 --> 00:16:19.400]  他們在生命當中能夠做正確的決定
[00:16:19.400 --> 00:16:25.400]  唯有當他們裡面有上帝的同在的時候
[00:16:25.400 --> 00:16:30.400]  唯有他們裡面有神的聖靈來引導他們的時候
[00:16:30.400 --> 00:16:34.400]  聖靈要帶領他們在每一天的生活當中
[00:16:34.400 --> 00:16:39.400]  能夠來走在神的道路上
[00:16:39.400 --> 00:16:41.400]  所以你要教導他們認識神
[00:16:41.400 --> 00:16:43.400]  第二個
[00:16:43.400 --> 00:16:48.400]  教導他們建立正確的自我形象
[00:16:48.400 --> 00:16:51.400]  你知道在美國的華人的孩子
[00:16:51.400 --> 00:16:55.400]  一般來講自我形象都很低
[00:16:55.400 --> 00:17:00.400]  所以常常我們的孩子常缺乏自信心
[00:17:00.400 --> 00:17:03.400]  我們需要幫助他們建立一個正確的自我形象
[00:17:03.400 --> 00:17:04.400]  怎麼幫助
[00:17:04.400 --> 00:17:06.400]  第一個要常常鼓勵他們
[00:17:06.400 --> 00:17:08.400]  要鼓勵
[00:17:08.400 --> 00:17:10.400]  人都是需要鼓勵的
[00:17:10.400 --> 00:17:12.400]  不但做得好的時候要鼓勵
[00:17:12.400 --> 00:17:16.400]  做得不好也要大大鼓勵
[00:17:16.400 --> 00:17:18.400]  趙庸基的牧師
[00:17:18.400 --> 00:17:20.400]  我最喜歡他講的故事
[00:17:20.400 --> 00:17:21.400]  他的孩子小時候
[00:17:21.400 --> 00:17:25.400]  考試回家一看成績單30分
[00:17:25.400 --> 00:17:26.400]  氣死
[00:17:26.400 --> 00:17:28.400]  誰會這麼笨
[00:17:28.400 --> 00:17:30.400]  怎麼考30分
[00:17:30.400 --> 00:17:32.400]  正想大罵他孩子的時候
[00:17:32.400 --> 00:17:34.400]  突然間神的話出來
[00:17:34.400 --> 00:17:37.400]  不可惹兒女的氣
[00:17:37.400 --> 00:17:39.400]  不能惹兒女的氣
[00:17:39.400 --> 00:17:40.400]  他就在孩子說
[00:17:40.400 --> 00:17:41.400]  孩子啊
[00:17:41.400 --> 00:17:43.400]  你這次考試考30分
[00:17:43.400 --> 00:17:47.400]  真的難能可貴啊
[00:17:47.400 --> 00:17:50.400]  下次可不可以多考5分啊
[00:17:50.400 --> 00:17:54.400]  不求多5分就好啊
[00:17:54.400 --> 00:17:55.400]  他說從那一天開始
[00:17:55.400 --> 00:17:57.400]  他的孩子從來沒有考低過60分
[00:17:57.400 --> 00:18:00.400]  Hallelujah
[00:18:00.400 --> 00:18:03.400]  人需要鼓勵的
[00:18:03.400 --> 00:18:05.400]  你也千萬不要把你的孩子
[00:18:05.400 --> 00:18:10.400]  一天到晚拿他跟別人的孩子來比較
[00:18:10.400 --> 00:18:12.400]  中國話說人比人怎麼樣
[00:18:12.400 --> 00:18:15.400]  絕對是氣死人的
[00:18:15.400 --> 00:18:18.400]  我常說特別在我們家中
[00:18:18.400 --> 00:18:20.400]  如果你有兩個孩子
[00:18:20.400 --> 00:18:21.400]  特別那個排行老二的
[00:18:21.400 --> 00:18:22.400]  我告訴你
[00:18:22.400 --> 00:18:25.400]  你要特別的鼓勵他
[00:18:25.400 --> 00:18:26.400]  因為老大無論做什麼
[00:18:26.400 --> 00:18:29.400]  都是驚喜萬分
[00:18:29.400 --> 00:18:30.400]  老二無論做什麼
[00:18:30.400 --> 00:18:33.400]  是本來應該做的
[00:18:33.400 --> 00:18:36.400]  所以常常最不受重視的就是老二
[00:18:36.400 --> 00:18:39.400]  你要常常鼓勵他
[00:18:39.400 --> 00:18:41.400]  做父母的
[00:18:41.400 --> 00:18:43.400]  我常說就應該像個教練
[00:18:43.400 --> 00:18:45.400]  你就是個教練嘛
[00:18:45.400 --> 00:18:46.400]  神把這孩子給你
[00:18:46.400 --> 00:18:48.400]  就是你要coach他們
[00:18:48.400 --> 00:18:50.400]  希望能幫助孩子
[00:18:50.400 --> 00:18:53.400]  找到他合適的崗位
[00:18:53.400 --> 00:18:55.400]  能夠發揮所長
[00:18:55.400 --> 00:18:56.400]  有些人要打中鋒
[00:18:56.400 --> 00:18:57.400]  有些人要打前鋒
[00:18:57.400 --> 00:18:59.400]  有些人要打後衛
[00:18:59.400 --> 00:19:00.400]  這是教練的工作
