
[00:00:00.000 --> 00:00:03.240]  我們中國人有一句說話就是
[00:03:48.440 --> 00:03:50.360]  弟兄姊妹的「愛」
[00:03:50.360 --> 00:03:53.280]  弟兄姊妹的「愛」就是孝法基督的「愛」
[00:03:53.280 --> 00:03:54.160]  這個就是「阿加平」
[00:03:54.160 --> 00:03:58.040]  就是「愛」最高層次的「愛」
[00:03:58.040 --> 00:04:01.440]  就是耶穌基督無條件犧牲的「愛」
[00:04:01.440 --> 00:04:03.600]  這個就是那種的「情」
[00:04:03.600 --> 00:04:05.840]  這種的「情」就是剛才崇拜的主席
[00:04:05.840 --> 00:04:07.800]  他說回香港一個月
[00:04:07.800 --> 00:04:10.240]  回來就很掛念我們
[00:04:10.240 --> 00:04:11.840]  重點是他回香港一個月
[00:04:11.840 --> 00:04:12.920]  我們是妒忌的
[00:04:12.920 --> 00:04:15.200]  重點不是掛念我們
[00:04:15.200 --> 00:04:16.960]  大家聽到那個重點嗎
[00:04:16.960 --> 00:04:17.680]  是的
[00:04:17.680 --> 00:04:19.640]  但是他掛念我們是對的
[00:04:19.640 --> 00:04:21.560]  主要是弟兄姊妹有時候
[00:04:21.560 --> 00:04:22.920]  誰今天不去崇拜
[00:04:22.920 --> 00:04:24.120]  我們一眼就看到
[00:04:24.120 --> 00:04:25.040]  牧師是最厲害的
[00:04:25.040 --> 00:04:27.200]  看到誰不在
[00:04:27.200 --> 00:04:29.600]  就會留意到
[00:04:29.600 --> 00:04:33.040]  兩個星期、三個星期不見了
[00:04:33.040 --> 00:04:35.120]  就開始掛念了
[00:04:35.120 --> 00:04:36.840]  會不會病了
[00:04:36.840 --> 00:04:39.280]  會不會是對教會的意見
[00:04:39.280 --> 00:04:40.440]  我們會擔心
[00:04:40.440 --> 00:04:41.640]  好像家人一樣
[00:04:41.640 --> 00:04:44.440]  其實比家人之中是更加
[00:04:44.440 --> 00:04:46.200]  這個「愛」是更加深
[00:04:46.200 --> 00:04:47.760]  大家說回「Philadelphia」的教會
[00:04:47.760 --> 00:04:49.800]  就是很特別的
[00:04:49.800 --> 00:04:51.880]  在這七間教會
[00:04:51.880 --> 00:04:53.680]  大家不知道有沒有留意
[00:04:53.680 --> 00:04:57.040]  有三間教會有談有讚的
[00:04:57.040 --> 00:04:59.360]  有兩間是讚的
[00:04:59.360 --> 00:05:00.640]  沒有怎麼談的
[00:05:00.640 --> 00:05:02.280]  第一間就是「士梅拿教會」
[00:05:02.280 --> 00:05:03.040]  是第二間教會
[00:05:03.040 --> 00:05:04.040]  之前說過了
[00:05:04.040 --> 00:05:06.000]  第二間就是今天的「菲拉帖菲」
[00:05:06.000 --> 00:05:08.400]  有兩間就是罵的
[00:05:08.400 --> 00:05:11.400]  上次說到的那間「薩迪教會」
[00:05:11.400 --> 00:05:13.800]  就是罵多的
[00:05:13.800 --> 00:05:16.440]  還有下次說的「魯迪嘉教會」
[00:05:16.440 --> 00:05:19.080]  又是不太好的教會
[00:05:19.080 --> 00:05:20.680]  這次的「士梅拿教會」
[00:05:20.680 --> 00:05:25.880]  其實是一個比較上是稱讚多的教會
[00:05:25.880 --> 00:05:31.480]  今天主要說的是說它那個「冠冕」
[00:05:31.480 --> 00:05:37.760]  這個「冠冕」是不會被拿走的
[00:05:37.760 --> 00:05:39.960]  這個「冠冕」是什麼呢
[00:05:39.960 --> 00:05:40.800]  「Crown」
[00:05:40.800 --> 00:05:42.200]  英文就是「Crown」
[00:05:42.200 --> 00:05:43.200]  有兩個字的
[00:05:43.200 --> 00:05:44.440]  英文有一個字叫「Laurel」
[00:05:44.440 --> 00:05:45.280]  待會再說
[00:05:45.280 --> 00:05:47.280]  「Crown」這個字大家都熟悉
[00:05:47.280 --> 00:05:49.440]  今天我們說「皇冠」
[00:05:49.440 --> 00:05:50.280]  說「冠冕」
[00:05:50.280 --> 00:05:51.680]  我們是看物質的
[00:05:51.680 --> 00:05:54.480]  譬如英女皇
[00:05:54.480 --> 00:05:55.480]  如果有機會
[00:05:55.480 --> 00:05:56.240]  不是英女皇
[00:05:56.240 --> 00:05:57.560]  我經常都忘記了
[00:05:57.560 --> 00:05:59.080]  英國國王
[00:05:59.080 --> 00:06:03.160]  如果想看她那個「Crown Jewels」
[00:06:03.160 --> 00:06:05.200]  就要去倫敦塔
[00:06:05.200 --> 00:06:06.600]  OK 倫敦塔
[00:06:06.600 --> 00:06:11.640]  倫敦塔那裡要付錢排隊進去
[00:06:11.640 --> 00:06:14.200]  看兩眼她那個「Crown Jewels」
[00:06:14.200 --> 00:06:17.320]  那些皇冠上高的珠寶
[00:06:17.320 --> 00:06:20.000]  有一個不知道什麼非洲之星
[00:06:20.000 --> 00:06:21.800]  不知道180卡
[00:06:21.800 --> 00:06:26.200]  你男朋友送給你3卡已經不得了
[00:06:26.200 --> 00:06:27.240]  180卡
[00:06:27.240 --> 00:06:29.440]  想想轉成可以大到多厲害
[00:06:29.440 --> 00:06:30.440]  好像飯碗那麼大
[00:06:30.440 --> 00:06:33.320]  你想像不到是不是
[00:06:33.320 --> 00:06:35.880]  真的值得去看看
[00:06:35.880 --> 00:06:37.600]  當然是眼看手勿動
[00:06:37.600 --> 00:06:39.600]  它是隔幾層玻璃的
[00:06:39.600 --> 00:06:41.080]  它那個隔萬的厚度
[00:06:41.080 --> 00:06:43.160]  真的兩三尺厚
[00:06:43.160 --> 00:06:44.680]  可以排隊進去看
[00:06:44.680 --> 00:06:45.760]  我覺得值得看
[00:06:45.760 --> 00:06:48.040]  這些是英國的國寶
[00:06:48.040 --> 00:06:50.600]  我們不是說那些「Crown Jewels」
[00:06:50.600 --> 00:06:51.680]  聖經裡面那些「Crown Jewels」
[00:06:51.680 --> 00:06:55.440]  希臘文原文的那個字是Stefanon
[00:06:55.440 --> 00:06:56.800]  Stefanon這個字
[00:06:56.800 --> 00:07:00.000]  和英文名的Steven是一樣的字
[00:07:00.000 --> 00:07:00.920]  Steven
[00:07:00.920 --> 00:07:02.440]  很多人改一個兒子的名字叫Steven
[00:07:02.440 --> 00:07:05.040]  或者在座宗徒之後叫Steven好像
[00:07:05.040 --> 00:07:07.040]  Steven的字就是這樣解釋
[00:07:07.040 --> 00:07:09.120]  Steven的字就是聖經裡面
[00:07:09.120 --> 00:07:11.160]  第一個殉道的基督徒
[00:07:11.160 --> 00:07:12.960]  記不記得 史提反
[00:07:12.960 --> 00:07:14.720]  被人用石頭扔死
[00:07:14.720 --> 00:07:16.400]  因為宣揚主耶穌基督
[00:07:16.400 --> 00:07:18.400]  猶太人就不喜歡聽
[00:07:18.400 --> 00:07:20.160]  這個Stefanon的字是什麼呢
[00:07:20.160 --> 00:07:22.000]  是解「花環」的意思
[00:07:22.000 --> 00:07:24.000]  「花環」的英文就是Reef
[00:07:24.000 --> 00:07:25.680]  我都說聽到學英文的意思
[00:07:25.680 --> 00:07:26.520]  Reef
[00:07:26.520 --> 00:07:28.880]  Reef這個字有幾個用途的
[00:07:28.880 --> 00:07:31.480]  喪禮的花圈也是Reef
[00:07:31.480 --> 00:07:35.040]  聖誕節不是有一個很漂亮的環
[00:07:35.040 --> 00:07:37.040]  那個用葉織成
[00:07:37.040 --> 00:07:38.400]  自己做也可以的 小朋友
[00:07:38.400 --> 00:07:39.280]  可以做的
[00:07:39.280 --> 00:07:40.840]  那個就是Reef
[00:07:40.840 --> 00:07:42.520]  意思就是「花環」
[00:07:42.520 --> 00:07:43.800]  「花環」代表什麼
[00:07:43.800 --> 00:07:44.960]  為什麼有一個「花環」呢
[00:07:44.960 --> 00:07:46.960]  原來「花環」在希臘
[00:07:46.960 --> 00:07:48.760]  是代表一種榮譽
[00:07:48.760 --> 00:07:50.760]  和一個勝利的感覺
[00:07:50.760 --> 00:07:51.800]  勝利的感覺
[00:07:51.800 --> 00:07:56.480]  所以傳統的古奧林匹克運動會
[00:07:56.480 --> 00:07:58.480]  Asian Olympic Games
[00:07:58.480 --> 00:08:01.960]  它的獎狀
[00:08:01.960 --> 00:08:05.680]  就是掛上那些「花環」在頭上
[00:08:05.680 --> 00:08:07.080]  大家有沒有見過
[00:08:07.080 --> 00:08:08.400]  沒見過
[00:08:08.400 --> 00:08:09.840]  頭畫見過
[00:08:09.840 --> 00:08:10.640]  其實見過
[00:08:10.640 --> 00:08:12.800]  2004年
[00:08:12.800 --> 00:08:15.480]  我們的奧林匹克運動會在希臘
[00:08:15.480 --> 00:08:17.480]  幾百年回到希臘
[00:08:17.480 --> 00:08:20.440]  所以那年除了有金牌銅牌銀牌
[00:08:20.440 --> 00:08:23.560]  頒獎他撞了加多個冠
[00:08:23.560 --> 00:08:25.160]  就是用這個Reef
[00:08:25.160 --> 00:08:27.960]  用樹枝做成的冠
[00:08:27.960 --> 00:08:29.400]  因為它保持傳統
[00:08:29.400 --> 00:08:32.200]  原來有這樣的意思在裡面
[00:08:32.200 --> 00:08:35.280]  用什麼織呢
[00:08:35.280 --> 00:08:37.440]  希臘最多是什麼樹呢
[00:08:37.440 --> 00:08:39.080]  橄欖樹
[00:08:39.080 --> 00:08:40.960]  橄欖樹的樹枝
[00:08:40.960 --> 00:08:43.920]  還有一種樹叫做月桂
[00:08:43.920 --> 00:08:45.160]  月桂我們有時候
[00:08:45.160 --> 00:08:46.240]  Bay Leaf
[00:08:46.240 --> 00:08:48.440]  我們煮飯煮意大利餐
[00:08:48.440 --> 00:08:49.520]  有時候放一些Bay Leaf
[00:08:49.520 --> 00:08:50.720]  一種Herbs
[00:08:50.720 --> 00:08:52.520]  因為中國人用芫荽
[00:08:52.520 --> 00:08:53.880]  他們很喜歡用Bay Leaf
[00:08:53.880 --> 00:08:55.600]  這些月桂的枝葉
[00:08:55.600 --> 00:08:57.120]  或者一些橄欖的枝葉
[00:08:57.120 --> 00:08:59.480]  織成一個「環」
[00:08:59.480 --> 00:09:00.720]  值不值錢
[00:09:00.720 --> 00:09:02.440]  其實不值錢的
[00:09:02.440 --> 00:09:04.200]  我先拿金牌進去
[00:09:04.200 --> 00:09:07.360]  所以今天就
[00:09:07.360 --> 00:09:08.680]  我們講錢的
[00:09:08.680 --> 00:09:09.920]  物質世界
[00:09:09.920 --> 00:09:11.960]  你贏了奧林匹克
[00:09:11.960 --> 00:09:12.640]  給你一個花環
[00:09:12.640 --> 00:09:14.320]  你的花環又不能擺放
[00:09:14.320 --> 00:09:16.320]  所以2004年那一年
[00:09:16.320 --> 00:09:17.440]  那些選手
[00:09:17.440 --> 00:09:18.720]  他拿到花環
[00:09:18.720 --> 00:09:19.840]  拿不到回自己國家
[00:09:19.840 --> 00:09:21.920]  尤其是澳洲紐西蘭很嚴謹
[00:09:21.920 --> 00:09:23.800]  不准帶植物回去
[00:09:23.800 --> 00:09:24.320]  知道嗎
[00:09:24.320 --> 00:09:26.120]  所以他連那個獎狀
[00:09:26.120 --> 00:09:28.280]  都不可以拿回自己國家
[00:09:28.280 --> 00:09:30.600]  當然拿金牌銀牌比較好
[00:09:30.600 --> 00:09:33.040]  我小時候聽別人說
[00:09:33.040 --> 00:09:33.720]  不知道真的還是假的
[00:09:33.720 --> 00:09:35.440]  他說其實拿一拿銅牌最好
[00:09:35.440 --> 00:09:36.800]  銅牌整個是銅
[00:09:36.800 --> 00:09:38.040]  值錢很多
[00:09:38.040 --> 00:09:39.960]  金牌銀牌是金到銀的
[00:09:39.960 --> 00:09:40.840]  其實很便宜
[00:09:40.840 --> 00:09:42.040]  很便宜的
[00:09:42.040 --> 00:09:44.800]  那你是不是想真的拿銅牌呢
[00:09:44.800 --> 00:09:46.600]  當然不是
[00:09:46.600 --> 00:09:48.720]  因為它的價值
[00:09:48.720 --> 00:09:53.240]  它的價值不是它賣到多少錢
[00:09:53.240 --> 00:09:56.200]  雖然聽說那些運動的選手
[00:09:56.200 --> 00:09:57.800]  窮了
[00:09:57.800 --> 00:09:58.520]  很多年後
[00:09:58.520 --> 00:10:01.200]  拿去eBay就賣了金牌出來
[00:10:01.200 --> 00:10:02.280]  有的
[00:10:02.280 --> 00:10:04.560]  你到eBay可以買到奧林匹克金牌出來
[00:10:04.560 --> 00:10:06.600]  因為他窮要賣出來
[00:10:06.600 --> 00:10:11.040]  但是其實意義不是他的金屬
[00:10:11.040 --> 00:10:12.800]  意義是他的獎狀
[00:10:12.800 --> 00:10:14.120]  是他的榮譽
[00:10:14.120 --> 00:10:15.760]  和勝利
[00:10:15.760 --> 00:10:16.920]  這個才是重點
[00:10:16.920 --> 00:10:20.240]  所以今天我們想到生命的冠冕
[00:10:20.240 --> 00:10:23.440]  我們很多時候不知道是什麼
[00:10:23.440 --> 00:10:24.800]  聖經講的冠冕
[00:10:24.800 --> 00:10:26.240]  聖經有幾個冠冕
[00:10:26.240 --> 00:10:27.040]  不過我不是講主義
[00:10:27.040 --> 00:10:29.520]  講生命的冠冕
[00:10:29.520 --> 00:10:32.640]  因為我們用人的腦去想
[00:10:32.640 --> 00:10:33.920]  我們想不通
[00:10:33.920 --> 00:10:35.240]  為什麼上到天堂
[00:10:35.240 --> 00:10:36.840]  為什麼有個冠冕
[00:10:36.840 --> 00:10:38.840]  我記得我媽媽經常提醒我
[00:10:38.840 --> 00:10:39.720]  上到天堂
[00:10:39.720 --> 00:10:41.400]  很久我冠冕大了
[00:10:41.400 --> 00:10:43.400]  不是人平等嗎
[00:10:43.400 --> 00:10:44.200]  不是的聖經
[00:10:44.200 --> 00:10:45.080]  真的有分別
[00:10:45.080 --> 00:10:46.240]  有冠冕的
[00:10:46.240 --> 00:10:47.200]  不同的
[00:10:47.200 --> 00:10:49.240]  天堂不是什麼都有的嗎
[00:10:49.240 --> 00:10:50.600]  為什麼要冠冕
[00:10:50.600 --> 00:10:53.240]  因為我們用人那種
[00:10:53.240 --> 00:10:56.400]  熟悉的眼光去衡量冠冕
[00:10:56.400 --> 00:10:57.280]  重不重要
[00:10:57.280 --> 00:10:58.160]  有多大
[00:10:58.160 --> 00:10:59.560]  有多值錢
[00:10:59.560 --> 00:11:01.800]  但是現在講的是屬靈上的冠冕
[00:11:01.800 --> 00:11:03.480]  是主耶穌基督
[00:11:03.480 --> 00:11:05.120]  親自的賞賜
[00:11:05.120 --> 00:11:07.400]  這個就很不同
[00:11:07.400 --> 00:11:08.360]  我讀書的時候
[00:11:08.360 --> 00:11:11.920]  在中學的時候
[00:11:11.920 --> 00:11:14.120]  彈琴
[00:11:14.120 --> 00:11:14.880]  小提琴
[00:11:14.880 --> 00:11:16.440]  都彈得不錯
[00:11:16.440 --> 00:11:17.600]  到中六的時候
[00:11:17.600 --> 00:11:20.680]  學校頒了個獎學金給我
[00:11:20.680 --> 00:11:22.400]  Music Scholarship
[00:11:22.400 --> 00:11:23.720]  威了
[00:11:23.720 --> 00:11:25.640]  我回去跟我爸爸媽媽說
[00:11:25.640 --> 00:11:28.080]  我拿了個Music Scholarship
[00:11:28.080 --> 00:11:29.080]  爸爸媽媽就一句問
[00:11:29.080 --> 00:11:32.520]  有多少錢
[00:11:32.520 --> 00:11:35.160]  他們不太像他
[00:11:35.160 --> 00:11:37.720]  不過他很貴
[00:11:37.720 --> 00:11:38.680]  供我讀書
[00:11:38.680 --> 00:11:39.920]  省就省
[00:11:39.920 --> 00:11:41.520]  省學費也好
[00:11:41.520 --> 00:11:43.040]  我說沒錢的
[00:11:43.040 --> 00:11:45.040]  他說學琴不用錢
[00:11:45.040 --> 00:11:46.640]  我說你學一百樣就可以
[00:11:46.640 --> 00:11:49.160]  我說沒人學一百樣的
[00:11:49.160 --> 00:11:50.800]  他說學琴以後不用錢
[00:11:50.800 --> 00:11:52.440]  我說你學多少而已
[00:11:52.440 --> 00:11:55.840]  但是重點不是價值
[00:11:55.840 --> 00:11:59.000]  重點是學校的肯定
[00:11:59.000 --> 00:12:00.440]  很肯定
[00:12:00.440 --> 00:12:03.480]  所以這個才是重點
[00:12:03.480 --> 00:12:06.320]  所以今天我們講這個Crown
[00:12:06.320 --> 00:12:09.440]  上帝給我們的冠冕
[00:12:09.440 --> 00:12:13.080]  就不要用人的幼稚的角度去看
[00:12:13.080 --> 00:12:15.080]  去衡量它的價值
[00:12:15.080 --> 00:12:16.720]  這個Crown of Life是什麼
[00:12:16.720 --> 00:12:18.080]  有些人說是永生
[00:12:18.080 --> 00:12:20.280]  其實不是永生
[00:12:20.280 --> 00:12:22.960]  因為他說接著會奪去
[00:12:22.960 --> 00:12:27.760]  永生是因信而稱義
[00:12:27.760 --> 00:12:30.480]  是約翰福音三章十六節
[00:12:30.480 --> 00:12:33.160]  耶穌記得講得很清楚的
[00:12:33.160 --> 00:12:36.480]  就是一切信他的人
[00:12:36.480 --> 00:12:38.200]  不至滅亡返得永生
[00:12:38.200 --> 00:12:39.600]  不是靠行為
[00:12:39.600 --> 00:12:40.560]  是靠信心
[00:12:40.560 --> 00:12:43.200]  這個不會被那麼容易
[00:12:43.200 --> 00:12:45.360]  也不會被奪去
[00:12:45.360 --> 00:12:46.520]  所以不是永生
[00:12:46.520 --> 00:12:48.320]  如果再看約翰福音十章
[00:12:48.320 --> 00:12:49.160]  耶穌怎麼說呢
[00:12:49.160 --> 00:12:50.440]  這個講得更加清楚
[00:12:50.440 --> 00:12:52.440]  他說我的羊聽我的聲音
[00:12:52.440 --> 00:12:53.960]  我認識他們
[00:12:53.960 --> 00:12:55.960]  他們也跟從我
[00:12:55.960 --> 00:12:58.960]  並且我刺激他們永生
[00:12:58.960 --> 00:13:00.520]  Eternal life
[00:13:00.520 --> 00:13:02.560]  他們永不滅亡
[00:13:02.560 --> 00:13:04.040]  接著那句才是重點
[00:13:04.040 --> 00:13:08.360]  誰也不能從我手裡把他們奪去
[00:13:08.360 --> 00:13:09.400]  不用怕
[00:13:09.400 --> 00:13:10.840]  魔鬼不會把你請走
[00:13:10.840 --> 00:13:12.440]  你都是永生
[00:13:12.440 --> 00:13:14.000]  這個生命的冠冕
[00:13:14.000 --> 00:13:15.840]  就有一點不同了
[00:13:15.840 --> 00:13:16.840]  這個不是永生
[00:13:16.840 --> 00:13:19.440]  因為可以失去了這個冠冕
[00:13:19.440 --> 00:13:21.320]  因為這是一個賞賜
[00:13:21.320 --> 00:13:24.320]  是上帝認定我們
[00:13:24.320 --> 00:13:26.440]  跟從他 愛他
[00:13:26.440 --> 00:13:27.840]  經歷過什麼呢
[00:13:27.840 --> 00:13:29.680]  經歷過試煉之後
[00:13:29.680 --> 00:13:31.880]  仍然是站立得穩
[00:13:31.880 --> 00:13:33.800]  那種賞賜就是生命的冠冕
[00:13:33.800 --> 00:13:37.000]  因為雅各書一章十二節講得很清楚
[00:13:37.000 --> 00:13:40.480]  他說忍受試煉的人有福
[00:13:40.480 --> 00:13:42.560]  因為他經過考驗之後
[00:13:42.560 --> 00:13:45.560]  必得生命的冠冕
[00:13:45.560 --> 00:13:47.640]  者是主應許給愛他之人
[00:13:47.640 --> 00:13:48.480]  這是應許的
[00:13:48.480 --> 00:13:50.320]  生命的冠冕 Crown of life
[00:13:50.320 --> 00:13:53.280]  就是你經過試煉的人有福
[00:13:53.280 --> 00:13:55.160]  今天我們有沒有經過試煉呢
[00:13:55.160 --> 00:13:56.640]  一定是有
[00:13:56.640 --> 00:13:57.760]  當然我們經過試煉
[00:13:57.760 --> 00:14:00.200]  沒有說保羅那些被人鞭打
[00:14:00.200 --> 00:14:02.120]  又沉船 又被蛇咬
[00:14:02.120 --> 00:14:03.320]  又關進去監獄
[00:14:03.320 --> 00:14:06.320]  我們未經歷過的那些
[00:14:06.320 --> 00:14:07.040]  很難說的
[00:14:07.040 --> 00:14:10.040]  遲些這個政治氣候可以隨時變的
[00:14:10.040 --> 00:14:11.520]  這個你不知道將來會怎樣
[00:14:11.520 --> 00:14:14.920]  但是今天我們也有經過人生的試煉
[00:14:14.920 --> 00:14:17.280]  人生的試煉是很大的
[00:14:17.280 --> 00:14:19.360]  來了英國
[00:14:19.360 --> 00:14:20.800]  舉家移民
[00:14:20.800 --> 00:14:22.520]  這是一個試煉
[00:14:22.520 --> 00:14:23.800]  好與不好
[00:14:23.800 --> 00:14:25.160]  或者未來的日子
[00:14:25.160 --> 00:14:26.960]  清不清楚我們不知道
[00:14:26.960 --> 00:14:28.640]  我們只能夠交託給神
[00:14:28.640 --> 00:14:29.640]  所以大家來到
[00:14:29.640 --> 00:14:32.120]  最重要就是找一間教會
[00:14:32.120 --> 00:14:32.760]  是不是
[00:14:32.760 --> 00:14:34.120]  一定是
[00:14:34.120 --> 00:14:34.720]  是嗎
[00:14:34.720 --> 00:14:36.000]  Swingdon沒有什麼好東西
[00:14:36.000 --> 00:14:38.000]  但大家說教會是最好的
[00:14:38.000 --> 00:14:39.400]  你們知不知道
[00:14:39.400 --> 00:14:42.920]  全Swingdon最厲害的那個牧師
[00:14:42.920 --> 00:14:44.920]  都是在我們Swingdon
[00:14:44.920 --> 00:14:45.520]  OK
[00:14:45.520 --> 00:14:46.320]  大家知道了
[00:14:46.320 --> 00:14:47.320]  OK
[00:14:47.320 --> 00:14:48.640]  所以呢
[00:14:48.640 --> 00:14:49.680]  華人牧師
[00:14:49.680 --> 00:14:50.560]  最厲害的華人牧師
[00:14:50.560 --> 00:14:51.600]  香港人牧師
[00:14:51.600 --> 00:14:52.800]  都是我們Swingdon
[00:14:52.800 --> 00:14:53.440]  有多厲害
[00:14:53.440 --> 00:14:56.720]  所以呢
[00:14:56.720 --> 00:15:01.040]  我們不用經歷過試煉之後
