
[00:00:00.000 --> 00:00:05.000]  一位蔡兆浩弟兄曾經這樣分享
[00:06:45.000 --> 00:06:47.000]  你知道嗎?
[00:06:47.000 --> 00:06:52.000]  這裏用了七個反文的語句
[00:06:52.000 --> 00:06:56.000]  頭四個指向宇宙地域的定律
[00:06:56.000 --> 00:07:01.000]  之後三個就是一個尋求答案
[00:07:01.000 --> 00:07:04.000]  讓聽眾透過這些反文
[00:07:04.000 --> 00:07:08.000]  可以重複反思
[00:07:08.000 --> 00:07:11.000]  得著一個肯定
[00:07:11.000 --> 00:07:14.000]  經過重複的反文
[00:07:14.000 --> 00:07:18.000]  作者承認自己的有限
[00:07:18.000 --> 00:07:22.000]  愚昧、沒有聰明智慧
[00:07:22.000 --> 00:07:24.000]  因為他沒有認識這位
[00:07:24.000 --> 00:07:27.000]  至聖者、獨一的神
[00:07:27.000 --> 00:07:30.000]  阿古爾用一連串的問題
[00:07:30.000 --> 00:07:34.000]  說明眾物主的偉大
[00:07:34.000 --> 00:07:37.000]  他知道這位全能的創造主
[00:07:37.000 --> 00:07:39.000]  就是一位的真神
[00:07:39.000 --> 00:07:42.000]  所以在第五節說出
[00:07:42.000 --> 00:07:45.000]  神的言語是非常可靠
[00:07:45.000 --> 00:07:48.000]  是人真正的倚靠
[00:07:48.000 --> 00:07:50.000]  正如哥林多前書
[00:07:50.000 --> 00:07:54.000]  八章第二節裏說
[00:07:54.000 --> 00:07:56.000]  知識是叫人自高自大
[00:07:56.000 --> 00:07:59.000]  唯有愛心能造就人
[00:07:59.000 --> 00:08:03.000]  如果有人以為自己知道什麽
[00:08:03.000 --> 00:08:05.000]  按他所當知道的
[00:08:05.000 --> 00:08:08.000]  他仍是不知道
[00:08:08.000 --> 00:08:14.000]  講到愛心比世上的知識更重要
[00:08:14.000 --> 00:08:17.000]  因為知識叫我們有滿足感
[00:08:17.000 --> 00:08:19.000]  有榮譽感
[00:08:19.000 --> 00:08:24.000]  但是很容易令我們驕傲自大
[00:08:24.000 --> 00:08:30.000]  自以為是不願意聽神或別人的說話
[00:08:30.000 --> 00:08:35.000]  從人身上和神的裏邊學習
[00:08:35.000 --> 00:08:39.000]  只有謙卑又愛心的人
[00:08:39.000 --> 00:08:43.000]  他們容易去認識這位真神
[00:08:43.000 --> 00:08:45.000]  又為神所去認識
[00:08:45.000 --> 00:08:50.000]  這種認識是最重要的
[00:08:50.000 --> 00:08:53.000]  去認識神是最重要的
[00:08:53.000 --> 00:08:56.000]  唯有神是全智全能
[00:08:56.000 --> 00:09:00.000]  絕對掌權一位創造主
[00:09:00.000 --> 00:09:06.000]  和大家分享一位弟兄的親身經歷
[00:09:06.000 --> 00:09:08.000]  他叫蔡翁失馬
[00:09:08.000 --> 00:09:10.000]  他叫陳國柱
[00:09:10.000 --> 00:09:13.000]  蔡翁失馬焉知肺腑
[00:09:13.000 --> 00:09:19.000]  這句說話能夠在漫長的歲月中屹立不倒
[00:09:19.000 --> 00:09:23.000]  回想過往大喜大樂的人生
[00:09:23.000 --> 00:09:27.000]  上帝在我生命裏很奇妙的帶領
[00:09:27.000 --> 00:09:36.000]  確是讓我對禍福有另一種體驗
[00:09:36.000 --> 00:09:39.000]  我至少讀書不濟
[00:09:39.000 --> 00:09:43.000]  中三之後跟爸爸去行選
[00:09:43.000 --> 00:09:47.000]  幾年晉升為副三車
[00:09:47.000 --> 00:09:51.000]  即是機房裏第三位的工程師
[00:09:51.000 --> 00:09:55.000]  可惜我在船上賭錢
[00:09:55.000 --> 00:09:57.000]  失去積蓄
[00:09:57.000 --> 00:09:59.000]  之後離職
[00:09:59.000 --> 00:10:01.000]  當時哥哥在瑞士洋行
[00:10:01.000 --> 00:10:05.000]  賣一些高質素的機器潤滑劑
[00:10:05.000 --> 00:10:11.000]  鼓勵我入貨轉售給廠商
[00:10:11.000 --> 00:10:17.000]  爸爸給我500元的本錢去做生意
[00:10:17.000 --> 00:10:20.000]  於是我在1976年
[00:10:20.000 --> 00:10:26.000]  賣高級機器潤滑劑
[00:10:26.000 --> 00:10:30.000]  適逢香港的工業起飛
[00:10:30.000 --> 00:10:32.000]  我的生意愈做愈大
[00:10:32.000 --> 00:10:36.000]  後來更成為石油化工業的龍頭
[00:10:36.000 --> 00:10:41.000]  亦是同業當中首間在國內發展的公司
[00:10:41.000 --> 00:10:46.000]  我是一位工作狂
[00:10:46.000 --> 00:10:51.000]  需要常常在中港兩邊走
[00:10:51.000 --> 00:10:54.000]  十年裏都沒有放假
[00:10:54.000 --> 00:10:55.000]  壓力很大
[00:10:55.000 --> 00:10:57.000]  常常失眠
[00:10:57.000 --> 00:11:00.000]  漸漸患上工作的恐懼症
[00:11:00.000 --> 00:11:06.000]  後來惡化至嚴重的抑鬱症
[00:11:06.000 --> 00:11:08.000]  常常全身乏力
[00:11:08.000 --> 00:11:11.000]  提不起勁做任何事情
[00:11:11.000 --> 00:11:13.000]  很怕去面對人
[00:11:13.000 --> 00:11:15.000]  面對工作
[00:11:15.000 --> 00:11:19.000]  亦都需要去吃抗抑鬱藥
[00:11:19.000 --> 00:11:23.000]  有一日在公司裏突然痛哭
[00:11:23.000 --> 00:11:26.000]  都不知道怎麼做
[00:11:26.000 --> 00:11:28.000]  秘書關心我
[00:11:28.000 --> 00:11:30.000]  為我和我講
[00:11:30.000 --> 00:11:32.000]  陳生
[00:11:32.000 --> 00:11:37.000]  不知道可不可以和你一齊禱告
[00:11:37.000 --> 00:11:40.000]  求主耶穌去幫你好不好
[00:11:40.000 --> 00:11:43.000]  當時自己六神無主
[00:11:43.000 --> 00:11:45.000]  就和他一齊去禱告
[00:11:45.000 --> 00:11:47.000]  一句一句的禱告
[00:11:47.000 --> 00:11:50.000]  禱告的內容大約是這樣
[00:11:50.000 --> 00:11:53.000]  告訴耶穌自己有病
[00:11:53.000 --> 00:11:56.000]  不知道為什麼哭泣
[00:11:56.000 --> 00:11:57.000]  很不開心
[00:11:57.000 --> 00:12:00.000]  求他去醫治我
[00:12:00.000 --> 00:12:01.000]  禱告之後
[00:12:01.000 --> 00:12:04.000]  好像整個人沉在水底一樣
[00:12:04.000 --> 00:12:06.000]  很平靜
[00:12:06.000 --> 00:12:07.000]  很舒服
[00:12:07.000 --> 00:12:08.000]  沒有壓力
[00:12:08.000 --> 00:12:10.000]  憂慮盡消
[00:12:10.000 --> 00:12:12.000]  更加奇妙的是
[00:12:12.000 --> 00:12:15.000]  抑鬱症慢慢可以康復
[00:12:15.000 --> 00:12:18.000]  醫生說我不再需要吃藥
[00:12:18.000 --> 00:12:21.000]  秘書給我一本聖經
[00:12:21.000 --> 00:12:25.000]  當時我剛剛移民去加拿大
[00:12:25.000 --> 00:12:30.000]  在加港兩地做一個太空人
[00:12:30.000 --> 00:12:32.000]  有四年的時間
[00:12:32.000 --> 00:12:35.000]  在飛機上來看聖經
[00:12:35.000 --> 00:12:39.000]  但因為都不知道裏面講什麼
[00:12:39.000 --> 00:12:43.000]  不太明白所以仍然未相信
[00:12:43.000 --> 00:12:47.000]  在國內做生意要靠一些人脈
[00:12:47.000 --> 00:12:50.000]  好處是生意可以越做越大
[00:12:50.000 --> 00:12:55.000]  壞處是隨時都會被連累
[00:12:55.000 --> 00:12:59.000]  於是自己經營了22年的公司
[00:12:59.000 --> 00:13:01.000]  將它賣掉
[00:13:01.000 --> 00:13:06.000]  套現可以去加拿大享受生命
[00:13:06.000 --> 00:13:10.000]  在97年8月成功出售了公司
[00:13:10.000 --> 00:13:12.000]  手上拿了一筆巨款
[00:13:12.000 --> 00:13:16.000]  當時正值香港股市氣氛炙熱
[00:13:16.000 --> 00:13:21.000]  我將所有資金拿去炒股炒樓
[00:13:21.000 --> 00:13:24.000]  初時買什麼都是升值
[00:13:24.000 --> 00:13:27.000]  財迷心竅的我
[00:13:27.000 --> 00:13:30.000]  想越賺越多
[00:13:30.000 --> 00:13:33.000]  竟然借孖展炒股
[00:13:33.000 --> 00:13:40.000]  結果在十月股災裏全軍覆沒
[00:13:40.000 --> 00:13:43.000]  股價、樓價狂卸
[00:13:43.000 --> 00:13:47.000]  這一刻欠下巨債
[00:13:47.000 --> 00:13:53.000]  同月我按原定計劃去加拿大定居
[00:13:53.000 --> 00:13:56.000]  本來拿著一袋袋鑽石
[00:13:56.000 --> 00:13:58.000]  想去嘆世界
[00:13:58.000 --> 00:14:02.000]  豈料累累負債
[00:14:02.000 --> 00:14:05.000]  內心痛苦難明
[00:14:05.000 --> 00:14:10.000]  在加拿大日日都想自殺
[00:14:10.000 --> 00:14:13.000]  99年信了耶穌的媽媽
[00:14:13.000 --> 00:14:16.000]  叫我們一起去報道會
[00:14:16.000 --> 00:14:20.000]  我和太太都有出席報道會
[00:14:20.000 --> 00:14:25.000]  講到耶穌基督是一位獨一的真神
[00:14:25.000 --> 00:14:29.000]  神猜祂來到世上拯救世人
[00:14:29.000 --> 00:14:32.000]  無罪的祂替罪人代贖
[00:14:32.000 --> 00:14:35.000]  被釘在十架上面
[00:14:35.000 --> 00:14:38.000]  第三日祂復活
[00:14:38.000 --> 00:14:42.000]  只要願意去接受認罪悔改
[00:14:42.000 --> 00:14:45.000]  祂會賜給我們有豐盛生命
[00:14:45.000 --> 00:14:50.000]  我很深感受到自己真是一個罪人
[00:14:50.000 --> 00:14:52.000]  脾氣大又愛賭博
[00:14:52.000 --> 00:14:56.000]  一夜之間輸光所有的財富
[00:14:56.000 --> 00:15:00.000]  自知罪孽深重死不足惜
[00:15:00.000 --> 00:15:02.000]  當時我想
[00:15:02.000 --> 00:15:06.000]  如果信耶穌可以經歷到祂給的豐盛
[00:15:06.000 --> 00:15:10.000]  也許我人生能夠起死回生
[00:15:10.000 --> 00:15:12.000]  一個轉捩點
[00:15:12.000 --> 00:15:14.000]  於是鼓起勇氣
[00:15:14.000 --> 00:15:18.000]  舉手來決志信耶穌
[00:15:18.000 --> 00:15:22.000]  禱告的時候感動流淚
[00:15:22.000 --> 00:15:25.000]  原來耶穌真是那麼愛我
[00:15:25.000 --> 00:15:30.000]  祂在多年前曾經醫治了我的抑鬱病
[00:15:30.000 --> 00:15:32.000]  只是我貪愛世界
[00:15:32.000 --> 00:15:36.000]  沒有把握機會早些悔改
[00:15:36.000 --> 00:15:38.000]  倚靠祂
[00:15:38.000 --> 00:15:40.000]  這位弟兄
[00:15:40.000 --> 00:15:44.000]  體會到倚靠自己的愚昧
[00:15:44.000 --> 00:15:46.000]  因為貪愛錢財
[00:15:46.000 --> 00:15:49.000]  失去了他的健康財物
[00:15:49.000 --> 00:15:54.000]  因著信靠主眾言是清茶淡飯
[00:15:54.000 --> 00:15:56.000]  他也感到安然
[00:15:56.000 --> 00:15:58.000]  生活快樂
[00:15:58.000 --> 00:16:02.000]  因為他和神和別人有好的關係
[00:16:02.000 --> 00:16:05.000]  感到心滿意足
[00:16:05.000 --> 00:16:06.000]  第二方面
[00:16:06.000 --> 00:16:11.000]  作者他自己有一個肯定去靠主
[00:16:11.000 --> 00:16:13.000]  在第五第六節提到
[00:16:13.000 --> 00:16:20.000]  他在之前一個尋索真理
[00:16:20.000 --> 00:16:24.000]  和之後一個討問之間
[00:16:24.000 --> 00:16:27.000]  加了第五第六節的經文
[00:16:27.000 --> 00:16:32.000]  肯定的中心是上帝念正的說話
[00:16:32.000 --> 00:16:35.000]  是很可靠很真實
[00:16:35.000 --> 00:16:39.000]  可以作為有需要的人的一個盾牌
[00:16:39.000 --> 00:16:42.000]  正如詩篇十二篇第六節說到
[00:16:42.000 --> 00:16:44.000]  是純正的言語
[00:16:44.000 --> 00:16:50.000]  如同銀紙在泥爐當中練過七次
[00:16:50.000 --> 00:16:54.000]  所以絲毫不用我們去擔憂
[00:16:54.000 --> 00:16:57.000]  這個念正是講到精煉
[00:16:57.000 --> 00:17:00.000]  沒有渣子的意思
[00:17:00.000 --> 00:17:03.000]  神的說話不需要加添
[00:17:03.000 --> 00:17:06.000]  也沒有需要改進
[00:17:06.000 --> 00:17:07.000]  要注意第五節
[00:17:07.000 --> 00:17:09.000]  他說要投靠他的
[00:17:09.000 --> 00:17:12.000]  他就作他們的盾牌
[00:17:12.000 --> 00:17:13.000]  這個啟示的目的
[00:17:13.000 --> 00:17:17.000]  就是提升我們對神的信靠
[00:17:17.000 --> 00:17:21.000]  而不是只有知識去認識他
[00:17:21.000 --> 00:17:24.000]  而是要和他有關係
[00:17:24.000 --> 00:17:29.000]  信得過他在我們生命當中的帶領
[00:17:29.000 --> 00:17:32.000]  去信靠這位講說話的神
[00:17:32.000 --> 00:17:37.000]  對一位正在沮喪懊悔的阿古爾
[00:17:37.000 --> 00:17:41.000]  確實是一個合時的肯定
[00:17:41.000 --> 00:17:44.000]  怎樣去投靠神呢?
[00:17:44.000 --> 00:17:46.000]  神藉著他的說話
[00:17:46.000 --> 00:17:49.000]  向我們顯明他的心意
[00:17:49.000 --> 00:17:53.000]  所以當我們能夠勤讀聖經
[00:17:53.000 --> 00:17:56.000]  就可以從神的說話裡
[00:17:56.000 --> 00:17:58.000]  得著他的教導
[00:17:58.000 --> 00:17:59.000]  他的指引
[00:17:59.000 --> 00:18:01.000]  他的幫助
[00:18:01.000 --> 00:18:04.000]  讓我們去面對不同的挑戰
[00:18:04.000 --> 00:18:07.000]  都可以得著神的帶領
[00:18:07.000 --> 00:18:10.000]  正如在《約翰福音》十五章
[00:18:10.000 --> 00:18:13.000]  五至八節裡邊這樣說
[00:18:13.000 --> 00:18:15.000]  主說:我是葡萄樹
[00:18:15.000 --> 00:18:17.000]  你們是枝子
[00:18:17.000 --> 00:18:19.000]  尚在我裡面的
[00:18:19.000 --> 00:18:21.000]  我也尚在他裡面
[00:18:21.000 --> 00:18:23.000]  這人就多結果子
[00:18:23.000 --> 00:18:24.000]  因為來了我
[00:18:24.000 --> 00:18:26.000]  你們就不能作甚麼
[00:18:26.000 --> 00:18:28.000]  人也不尚在我裡面
[00:18:28.000 --> 00:18:31.000]  就像枝子凋在外面枯乾
[00:18:31.000 --> 00:18:32.000]  人拾起來
[00:18:32.000 --> 00:18:35.000]  冰在火裡燒了
[00:18:35.000 --> 00:18:37.000]  你們也尚在我裡面
[00:18:37.000 --> 00:18:39.000]  我的話也尚在你們裡面
[00:18:39.000 --> 00:18:42.000]  凡你們所願意的祈求
[00:18:42.000 --> 00:18:44.000]  就給你們成就
[00:18:44.000 --> 00:18:46.000]  你們多結果子
[00:18:46.000 --> 00:18:48.000]  我附就得榮耀
[00:18:48.000 --> 00:18:50.000]  你們也就是我的門徒了
[00:18:50.000 --> 00:18:52.000]  耶穌告訴我們
[00:18:52.000 --> 00:18:55.000]  要真正活得有意思
[00:18:55.000 --> 00:18:59.000]  就好像葡萄樹的枝子一樣
[00:18:59.000 --> 00:19:04.000]  來跟樹幹有一個直接的
[00:19:04.000 --> 00:19:07.000]  緊緊的抓住自己
[00:19:07.000 --> 00:19:10.000]  如果離開了他
[00:19:10.000 --> 00:19:13.000]  我們就不能做甚麼
[00:19:13.000 --> 00:19:16.000]  我們所做的都是徒然
[00:19:16.000 --> 00:19:17.000]  沒有意思
[00:19:17.000 --> 00:19:19.000]  沒有價值
[00:19:19.000 --> 00:19:21.000]  我們是不是每天都可以
[00:19:21.000 --> 00:19:24.000]  跟我們的主去連繫
[00:19:24.000 --> 00:19:29.000]  得到他生命的滋養呢?
[00:19:29.000 --> 00:19:31.000]  第七節說
[00:19:31.000 --> 00:19:34.000]  我們如果在主裡面
[00:19:34.000 --> 00:19:36.000]  主的話也尚在我們裡面
[00:19:36.000 --> 00:19:39.000]  凡我們所願意的祈求
[00:19:39.000 --> 00:19:42.000]  就給我們成就
[00:19:42.000 --> 00:19:45.000]  當我們去祈求的時候
[00:19:45.000 --> 00:19:47.000]  神就為我們去成就
[00:19:47.000 --> 00:19:49.000]  當然我們的祈求
[00:19:49.000 --> 00:19:52.000]  就是合乎神的心意
[00:19:52.000 --> 00:19:54.000]  葡萄樹豐收之日
[00:19:54.000 --> 00:19:57.000]  就是神得著榮耀的時間
[00:19:57.000 --> 00:20:00.000]  因為祂每一天都賜下陽光
[00:20:00.000 --> 00:20:03.000]  空氣或者雨水
[00:20:03.000 --> 00:20:07.000]  讓萬物來滋長
[00:20:07.000 --> 00:20:09.000]  這個比喻告訴我們
[00:20:09.000 --> 00:20:13.000]  當人跟神去建立一個良好的關係
[00:20:13.000 --> 00:20:15.000]  就豐盛的果子
[00:20:15.000 --> 00:20:19.000]  神的榮耀就是可以得著彰顯
[00:20:19.000 --> 00:20:24.000]  我們能夠跟主去建立親密的關係
[00:20:24.000 --> 00:20:26.000]  被主的愛去激勵我們
[00:20:26.000 --> 00:20:29.000]  可以去多結果子
[00:20:29.000 --> 00:20:34.000]  正如我們能夠活出主的愛
[00:20:34.000 --> 00:20:38.000]  愛神自己樂意跟祂更加親近
[00:20:38.000 --> 00:20:41.000]  常常去讀神的說話
[00:20:41.000 --> 00:20:44.000]  以致我們尚在主裡面
[00:20:44.000 --> 00:20:46.000]  我們去仰望
[00:20:46.000 --> 00:20:48.000]  向祂祈求
[00:20:48.000 --> 00:20:49.000]  依靠祂
[00:20:49.000 --> 00:20:51.000]  活出主愛
[00:20:51.000 --> 00:20:55.000]  帶領別人去到祂的根祠
[00:20:55.000 --> 00:20:56.000]  信靠祂
[00:20:56.000 --> 00:20:58.000]  讓祂得著尊榮
[00:20:58.000 --> 00:21:01.000]  我們就是祂的門徒
[00:21:01.000 --> 00:21:04.000]  學校主去跟隨祂
[00:21:04.000 --> 00:21:07.000]  怎樣來到現代人
[00:21:07.000 --> 00:21:10.000]  主為我們捨命
[00:21:10.000 --> 00:21:14.000]  我們從此就知道何為愛
[00:21:14.000 --> 00:21:17.000]  主耶穌吩咐我們
[00:21:17.000 --> 00:21:19.000]  成為祂的兒女
[00:21:19.000 --> 00:21:21.000]  彼此相愛
[00:21:21.000 --> 00:21:24.000]  我們也以一個捨己的愛
[00:21:24.000 --> 00:21:26.000]  來愛弟兄姊妹
[00:21:26.000 --> 00:21:31.000]  另外,禎言在二十九章十八節說
[00:21:31.000 --> 00:21:34.000]  「沒有異象民就放肆
[00:21:34.000 --> 00:21:39.000]  為遵守律法的便為有福」
[00:21:39.000 --> 00:21:44.000]  異象是說道神給先知的說話
[00:21:44.000 --> 00:21:48.000]  如果神的子民不去理會神自己的話語
[00:21:48.000 --> 00:21:52.000]  罪惡會肆無忌憚橫行
[00:21:52.000 --> 00:21:57.000]  我們的道德是於我們對神的認識
[00:21:57.000 --> 00:22:03.000]  也在乎我們能否遵守神的律法
[00:22:03.000 --> 00:22:06.000]  我們能夠常常住在主裡面
[00:22:06.000 --> 00:22:08.000]  可以跟祂結連
[00:22:08.000 --> 00:22:10.000]  藉著神的話語
[00:22:10.000 --> 00:22:13.000]  讓我們明白祂的心意
[00:22:13.000 --> 00:22:20.000]  祂激勵我們盡心盡意盡力愛祂
[00:22:20.000 --> 00:22:23.000]  也能夠愛人如己
[00:22:23.000 --> 00:22:26.000]  勤讀聖經可以幫助我們
[00:22:26.000 --> 00:22:30.000]  對耶穌基督有一個紮實的認識
[00:22:30.000 --> 00:22:35.000]  可以激勵我們跟主建立更加親密的關係
[00:22:35.000 --> 00:22:41.000]  不單止去投老認識這位又真又活的主
[00:22:41.000 --> 00:22:44.000]  我們跟祂有相交
[00:22:44.000 --> 00:22:47.000]  體會到神自己同在
[00:22:47.000 --> 00:22:50.000]  祂的幫助和帶領
[00:22:50.000 --> 00:22:55.000]  所以有一班弟兄姊妹經常在主日的清晨
[00:22:55.000 --> 00:22:59.000]  來到我們的茶經班
[00:22:59.000 --> 00:23:04.000]  願意在神的話裡擺上更多的時間
[00:23:04.000 --> 00:23:10.000]  因為知道神的話對他們的生命很寶貴
[00:23:10.000 --> 00:23:12.000]  很有意思
[00:23:12.000 --> 00:23:14.000]  在團契小組裡
[00:23:14.000 --> 00:23:16.000]  弟兄姊妹都很樂意
[00:23:16.000 --> 00:23:19.000]  去查考神的話
[00:23:19.000 --> 00:23:23.000]  持續去參與生命之道
[00:23:23.000 --> 00:23:27.000]  一個研讀聖經的課程
[00:23:27.000 --> 00:23:30.000]  讓弟兄姊妹可以彼此來激勵
[00:23:30.000 --> 00:23:33.000]  繼續去研讀神的話
[00:23:33.000 --> 00:23:37.000]  可以從神的話裡得著激勵
[00:23:37.000 --> 00:23:40.000]  得著指引、亮光
[00:23:40.000 --> 00:23:44.000]  讓我們知道怎樣去更新我們的生命
