
[00:00:00.000 --> 00:00:10.000]  首先我們要看看,上帝如何看待貧窮人,或者一些貧困的人。
[00:02:34.000 --> 00:02:38.000]  聽說,如果不是這樣做的話,可能會犯法。
[00:02:38.000 --> 00:02:44.000]  但是摩西的律法,它是說我們要給貧困者十為。
[00:02:44.000 --> 00:02:50.000]  現今的商業社會是說什麼?賺到盡。
[00:02:50.000 --> 00:02:58.000]  我有一個問題,賺到盡,賺很多的錢,那些錢是從哪裡來的呢?
[00:02:58.000 --> 00:03:05.000]  同時之間,是不是這些賺到的錢是應份得到的呢?
[00:03:05.000 --> 00:03:10.000]  摩西律法是要求給條路有需要的人。
[00:03:10.000 --> 00:03:17.000]  所以第一個,我們要注意的,我們要給機會有需要的人。
[00:03:17.000 --> 00:03:25.000]  我有時候都會去街市買菜,我發覺街市都很有人情味。
[00:03:25.000 --> 00:03:32.000]  例如我買魚,七十多元,摩西律法說不用七十多元,七十元就可以了。
[00:03:32.000 --> 00:03:34.000]  不知道大家有沒有這樣的經歷?
[00:03:34.000 --> 00:03:38.000]  買牛肉,四十多元,摩西律法說四十元就可以了。
[00:03:38.000 --> 00:03:47.000]  還有我注意到,在一些菜鋪,在生鋪之前,會將一些菜比較便宜去賣。
[00:03:47.000 --> 00:03:52.000]  一方面,摩西律法不想菜負擔,過了夜又不新鮮。
[00:03:52.000 --> 00:03:58.000]  但是另一方面,確實幫助到很多很多貧困的人。
[00:03:58.000 --> 00:04:03.000]  我認識一些街坊,他們真的在這些時候去買菜。
[00:04:03.000 --> 00:04:11.000]  省得一元就一元,對於基層的人來說,省得一元就一元。
[00:04:11.000 --> 00:04:18.000]  雖然完全不是摩西的律法,但是這是社會的寫照。
[00:04:18.000 --> 00:04:25.000]  另一個我們需要注意的,就是有需要的人都需要付出努力。
[00:04:25.000 --> 00:04:32.000]  摩西律法不助長,即人是懶惰,不勞而獲。
[00:04:32.000 --> 00:04:37.000]  所以同時亦是提升人的自我價值。
[00:04:37.000 --> 00:04:42.000]  我是有用的,最低限度我都可以去做一些修葛的事。
[00:04:42.000 --> 00:04:50.000]  所以當這兩樣東西都實現的時候,人的尊嚴就會得到肯定。
[00:04:50.000 --> 00:04:59.000]  神不單止給我們物質,祂亦是顧及人的尊嚴。
[00:04:59.000 --> 00:05:07.000]  我認識一個婆婆,這個婆婆是住劏房的,很節儉。
[00:05:07.000 --> 00:05:16.000]  有些便宜的東西她就會買,例如菜,有時會買多了。
[00:05:16.000 --> 00:05:24.000]  我每次去探望她的時候,總被我發現,有一些爛了的水果和蔬菜。
[00:05:24.000 --> 00:05:28.000]  接著我跟她說,這些東西爛了,我扔掉吧。
[00:05:28.000 --> 00:05:30.000]  但她跟我說,我不捨得扔掉。
[00:05:30.000 --> 00:05:36.000]  接著她說,批了爛的部分就可以了,其他部分可以吃的。
[00:05:36.000 --> 00:05:42.000]  接著她跟我說,不要浪費,不要浪費,她很節儉。
[00:05:42.000 --> 00:05:52.000]  她死坑死地不捨得花錢,但是她卻很幫助別人。
[00:05:52.000 --> 00:05:58.000]  她有時甚至用錢去幫助別人,她死坑死地。
[00:05:58.000 --> 00:06:07.000]  我很佩服這位婆婆,她不但活得有意義,她還活得很有尊嚴。
[00:06:07.000 --> 00:06:12.000]  另外一個經文,詩篇。
[00:06:12.000 --> 00:06:25.000]  詩篇說到我們要讚美神去關顧貧窮,關顧被囚禁的,被合制的,孤兒寡婦和寄居的人。
[00:06:25.000 --> 00:06:30.000]  詩篇149篇第七節第九節。
[00:06:30.000 --> 00:06:33.000]  我們又來看看新約。
[00:06:33.000 --> 00:06:39.000]  如果去到新約,當然不能缺少耶穌基督的教導和榜樣。
[00:06:39.000 --> 00:06:42.000]  今天跟大家集中去看路加福音。
[00:06:42.000 --> 00:06:48.000]  路加福音有十八次提到耶穌和貧困的人。
[00:06:48.000 --> 00:06:54.000]  可想而知,耶穌是傾向這個群體。
[00:06:54.000 --> 00:06:56.000]  我們先看看一些經文。
[00:06:56.000 --> 00:06:58.000]  我們一起讀吧。
[00:06:58.000 --> 00:06:59.000]  1,2,3。
[00:06:59.000 --> 00:07:07.000]  耶穌回答說:你們去,把所看見所聽見的事告訴約翰。
[00:07:07.000 --> 00:07:14.000]  就是赫子看見,徹子行走,長大麻瘋的潔淨。
[00:07:14.000 --> 00:07:20.000]  死人復活,窮人有福音傳給他們。
[00:07:20.000 --> 00:07:25.000]  凡不因我跌倒的,我就有福了。
[00:07:25.000 --> 00:07:31.000]  耶穌說這番說話之前,是屍世約翰,
[00:07:31.000 --> 00:07:34.000]  差派一些人去問耶穌。
[00:07:34.000 --> 00:07:38.000]  耶穌,耶穌,你是不是將會來那位?
[00:07:38.000 --> 00:07:41.000]  你是不是離賽?
[00:07:41.000 --> 00:07:44.000]  還是我們要再等另一個人呢?
[00:07:44.000 --> 00:07:47.000]  耶穌沒有直接回答,很明顯。
[00:07:47.000 --> 00:07:52.000]  他這樣說,當他這樣說的時候,我們就意會到了,
[00:07:52.000 --> 00:07:56.000]  耶穌是優先去用時間在被壓迫,
[00:07:56.000 --> 00:08:01.000]  被邊緣化的人,一些貧窮的人,
[00:08:01.000 --> 00:08:06.000]  醫治他們,和他們宣講天國的福音。
[00:08:06.000 --> 00:08:08.000]  所以我們看到,耶穌的心腸,
[00:08:08.000 --> 00:08:11.000]  耶穌的心意是怎樣?
[00:08:11.000 --> 00:08:14.000]  什麼是優先次序,在耶穌的生命,
[00:08:14.000 --> 00:08:19.000]  在耶穌在再世的日子當中。
[00:08:19.000 --> 00:08:22.000]  不知道大家有沒有看過這一則新聞?
[00:08:22.000 --> 00:08:25.000]  兩個多星期前而已。
[00:08:25.000 --> 00:08:30.000]  就是說有兩個兄弟缺乏智力,有問題的,
[00:08:30.000 --> 00:08:34.000]  缺乏照顧,懷疑,缺乏照顧會不會餓死。
[00:08:34.000 --> 00:08:36.000]  因為他媽媽照顧好,
[00:08:36.000 --> 00:08:39.000]  那個媽媽進了醫院,沒有人照顧。
[00:08:39.000 --> 00:08:45.000]  而這兩個兄弟是大概五十歲左右。
[00:08:45.000 --> 00:08:47.000]  我看到很心痛,
[00:08:47.000 --> 00:08:52.000]  大家看到不知道有什麼東西的感覺。
[00:08:52.000 --> 00:08:54.000]  會不會有很多的責備呢?
[00:08:54.000 --> 00:08:57.000]  為什麼社工不做好一點?
[00:08:57.000 --> 00:09:03.000]  為什麼政府不給他們更多的支援?
[00:09:03.000 --> 00:09:07.000]  為什麼這樣,為什麼那樣?
[00:09:07.000 --> 00:09:11.000]  我自己就有一個反思,
[00:09:11.000 --> 00:09:13.000]  我的反思就是說,
[00:09:13.000 --> 00:09:17.000]  如果我是住在他旁邊,在他的鄰舍的話,
[00:09:17.000 --> 00:09:19.000]  這件事情未發生之前,
[00:09:19.000 --> 00:09:22.000]  我會怎樣去做呢?
[00:09:22.000 --> 00:09:24.000]  我會怎樣去做呢?
[00:09:24.000 --> 00:09:25.000]  這個反思。
[00:09:25.000 --> 00:09:28.000]  等姐妹,這個可能只是冰山一個,
[00:09:28.000 --> 00:09:32.000]  在社會上需要被關顧、關心的家庭,
[00:09:32.000 --> 00:09:34.000]  其實很多很多的,
[00:09:34.000 --> 00:09:36.000]  只是我們沒有去發掘。
[00:09:36.000 --> 00:09:39.000]  剛才說到窮人。
[00:09:39.000 --> 00:09:43.000]  大家會問窮人究竟在說什麼呢?
[00:09:43.000 --> 00:09:45.000]  什麼是窮人呢?
[00:09:45.000 --> 00:09:48.000]  窮民的原文希臘文,
[00:09:48.000 --> 00:09:50.000]  原文是Titohos,
[00:09:50.000 --> 00:09:52.000]  說的是三樣東西,
[00:09:52.000 --> 00:09:54.000]  貧窮的,大家都會意會到。
[00:09:54.000 --> 00:09:57.000]  第二,是說缺乏屬靈價值的。
[00:09:57.000 --> 00:10:01.000]  第三,是說低劣堪憐的。
[00:10:01.000 --> 00:10:04.000]  低劣堪憐說到什麼呢?
[00:10:04.000 --> 00:10:06.000]  是社會地位低微,
[00:10:06.000 --> 00:10:11.000]  接觸不到社會充滿自卑的人。
[00:10:11.000 --> 00:10:17.000]  很明顯,那兩兄弟就是接觸不到社會。
[00:10:17.000 --> 00:10:21.000]  這個字很明顯是包括四樣東西,
[00:10:21.000 --> 00:10:26.000]  包括物質、心理上、社會上,
[00:10:26.000 --> 00:10:28.000]  還有屬靈層面上。
[00:10:28.000 --> 00:10:32.000]  所以耶穌關注的人類,
[00:10:32.000 --> 00:10:34.000]  關注我們什麼呢?
[00:10:34.000 --> 00:10:37.000]  是關注我們身心舍靈的全人使命。
[00:10:37.000 --> 00:10:39.000]  所以我剛才的分享,
[00:10:39.000 --> 00:10:41.000]  如果大家聽到的話,
[00:10:41.000 --> 00:10:44.000]  不難得出一個結論,
[00:10:44.000 --> 00:10:47.000]  上帝是偏向貧困的人,
[00:10:47.000 --> 00:10:50.000]  所以我們對他們的關懷,
[00:10:50.000 --> 00:10:53.000]  是不可以推諉的使命。
[00:10:53.000 --> 00:10:55.000]  大家留意,
[00:10:55.000 --> 00:10:58.000]  這是神的使命,
[00:10:58.000 --> 00:11:01.000]  我們是要參與其中。
[00:11:01.000 --> 00:11:05.000]  神的使命是必定會成就的,
[00:11:05.000 --> 00:11:06.000]  而我們要做的,
[00:11:06.000 --> 00:11:09.000]  就是參與神的使命當中,
[00:11:09.000 --> 00:11:11.000]  活出去的使命。
[00:11:11.000 --> 00:11:14.000]  有了對窮人的理解,
[00:11:14.000 --> 00:11:18.000]  我們可以進一步去理解這兩個問題。
[00:11:18.000 --> 00:11:19.000]  什麼是貧窮?
[00:11:19.000 --> 00:11:22.000]  為什麼人會貧窮呢?
[00:11:22.000 --> 00:11:24.000]  我們會思想,
[00:11:24.000 --> 00:11:26.000]  跟我們有什麼關係?
[00:11:26.000 --> 00:11:29.000]  如果要說什麼是貧窮,
[00:11:29.000 --> 00:11:32.000]  很明顯我們要說世間的標準。
[00:11:32.000 --> 00:11:34.000]  世界銀行是這樣說,
[00:11:34.000 --> 00:11:39.000]  「極貧」(Extreme Poverty)
[00:11:39.000 --> 00:11:40.000]  是什麼意思呢?
[00:11:40.000 --> 00:11:42.000]  就是每天的生活費,
[00:11:42.000 --> 00:11:44.000]  低於2.1美元,
[00:11:44.000 --> 00:11:47.000]  即是16.8港幣的人,
[00:11:47.000 --> 00:11:51.000]  都被視為生活在「極貧」之下。
[00:11:51.000 --> 00:11:53.000]  2019年,
[00:11:53.000 --> 00:11:56.000]  全球有6億4800萬人,
[00:11:56.000 --> 00:11:59.000]  在這個類別裡面,
[00:11:59.000 --> 00:12:03.000]  佔人口的比例是8.4%。
[00:12:03.000 --> 00:12:05.000]  那麼16.8是什麼概念呢?
[00:12:05.000 --> 00:12:07.000]  我查過一下,
[00:12:07.000 --> 00:12:11.000]  去一些包店看過了。
[00:12:11.000 --> 00:12:13.000]  有些包店賣一個菜肉包,
[00:12:13.000 --> 00:12:14.000]  有些是9元,
[00:12:14.000 --> 00:12:15.000]  有些是8元,
[00:12:15.000 --> 00:12:17.000]  有些是8.6元。
[00:12:17.000 --> 00:12:18.000]  即是8元那些,
[00:12:18.000 --> 00:12:20.000]  就可以買兩個菜肉包,
[00:12:20.000 --> 00:12:23.000]  9元那些只可以買到一個。
[00:12:23.000 --> 00:12:26.000]  買個湯大概17元左右,
[00:12:26.000 --> 00:12:28.000]  勉強都可能可以。
[00:12:28.000 --> 00:12:29.000]  就是這樣的情況。
[00:12:29.000 --> 00:12:35.000]  另外有些的,
[00:12:35.000 --> 00:12:37.000]  就是「絕對貧窮」。
[00:12:37.000 --> 00:12:38.000]  說的是什麼呢?
[00:12:38.000 --> 00:12:40.000]  是收入不足以應付,
[00:12:40.000 --> 00:12:43.000]  日常基本的需要。
[00:12:43.000 --> 00:12:45.000]  另外一些的定義,
[00:12:45.000 --> 00:12:47.000]  第三個定義,
[00:12:47.000 --> 00:12:48.000]  是說「相對貧窮」,
[00:12:48.000 --> 00:12:51.000]  即是說收入相對比其他人低。
[00:12:51.000 --> 00:12:53.000]  香港是什麼狀況呢?
[00:12:53.000 --> 00:12:55.000]  香港主要的貧困的人,
[00:12:55.000 --> 00:12:57.000]  是屬於相對貧窮的。
[00:12:57.000 --> 00:12:58.000]  為什麼呢?
[00:12:58.000 --> 00:13:00.000]  因為香港都有一個,
[00:13:00.000 --> 00:13:02.000]  有系統的社會福利,
[00:13:02.000 --> 00:13:05.000]  以及有不少的社福機構,
[00:13:05.000 --> 00:13:06.000]  提供一些的援助。
[00:13:06.000 --> 00:13:08.000]  我們再看回這個字,
[00:13:08.000 --> 00:13:10.000]  Petrols,
[00:13:10.000 --> 00:13:13.000]  再加上一些學者的見解,
[00:13:13.000 --> 00:13:16.000]  「貧窮」可以是什麼呢?
[00:13:16.000 --> 00:13:18.000]  「貧窮」可以是物質,
[00:13:18.000 --> 00:13:19.000]  貴乏,
[00:13:19.000 --> 00:13:20.000]  大家都很清晰,
[00:13:20.000 --> 00:13:23.000]  第二是缺乏社群參與。
[00:13:23.000 --> 00:13:25.000]  「缺乏社群參與」的意思是,
[00:13:25.000 --> 00:13:29.000]  沒有辦法去擔當社會應有的角色,
[00:13:29.000 --> 00:13:31.000]  又或者進入不到社會,
[00:13:31.000 --> 00:13:33.000]  又或者被社會忽略的,
[00:13:33.000 --> 00:13:35.000]  好像那兩個兄弟一樣。
[00:13:35.000 --> 00:13:36.000]  第三,
[00:13:36.000 --> 00:13:37.000]  這個比較特別,
[00:13:37.000 --> 00:13:41.000]  沒有任何有價值的東西可以去交換。
[00:13:41.000 --> 00:13:42.000]  什麼意思呢?
[00:13:42.000 --> 00:13:44.000]  沒有特別的東西可以交換,
[00:13:44.000 --> 00:13:46.000]  即是說一文不值,
[00:13:46.000 --> 00:13:51.000]  又或者說沒有工作的能力。
[00:13:51.000 --> 00:13:52.000]  第三,
[00:13:52.000 --> 00:13:55.000]  失去各方面的盼望、信心,
[00:13:55.000 --> 00:13:56.000]  失去神。
[00:13:56.000 --> 00:14:00.000]  這個很明顯講的是一些靈裡面的貧窮。
[00:14:00.000 --> 00:14:02.000]  而第五個就是說,
[00:14:02.000 --> 00:14:06.000]  非貧窮的人可以活在貧窮當中。
[00:14:06.000 --> 00:14:09.000]  即是有錢人是可以是貧窮的。
[00:14:09.000 --> 00:14:10.000]  的意思就是說,
[00:14:10.000 --> 00:14:13.000]  這些人他不懂得用錢,
[00:14:13.000 --> 00:14:15.000]  他自己不會在錢裡面享受,
[00:14:15.000 --> 00:14:20.000]  也不會把錢用在有意義的地方。
[00:14:20.000 --> 00:14:21.000]  那些錢是放在銀行,
[00:14:21.000 --> 00:14:24.000]  只有一個洞,
[00:14:24.000 --> 00:14:25.000]  即是只有一個零頭,
[00:14:25.000 --> 00:14:28.000]  很多個零零零這些洞。
[00:14:28.000 --> 00:14:32.000]  窮得只剩下錢。
[00:14:32.000 --> 00:14:35.000]  而第六方面就是關係的失效,
[00:14:35.000 --> 00:14:37.000]  的意思就是說失去各方面的平安。
[00:14:37.000 --> 00:14:43.000]  這就是正正為什麼人會貧窮的最主要原因,
[00:14:43.000 --> 00:14:45.000]  就是關係失效,
[00:14:45.000 --> 00:14:47.000]  失去各方面的平安,
[00:14:47.000 --> 00:14:52.000]  我會講多些,分享多些這一方面的東西。
[00:14:52.000 --> 00:14:54.000]  關係失效是什麼意思呢?
[00:14:54.000 --> 00:14:57.000]  有一個很著名的學者,
[00:14:57.000 --> 00:15:00.000]  也是負貧的一個學者,
[00:15:00.000 --> 00:15:01.000]  寫了很多書,
[00:15:01.000 --> 00:15:02.000]  很多的實踐。
[00:15:02.000 --> 00:15:04.000]  他這樣說,
[00:15:04.000 --> 00:15:07.000]  他說貧窮的根源,
[00:15:07.000 --> 00:15:10.000]  從根本上是屬靈的。
[00:15:10.000 --> 00:15:15.000]  他也是這樣說,罪是扭曲了人性和當中的關係,
[00:15:15.000 --> 00:15:19.000]  即是失去神創造原先有的平安。
[00:15:19.000 --> 00:15:21.000]  大家都看過《創世紀》,
[00:15:21.000 --> 00:15:23.000]  神創造說了多少次好的?
[00:15:23.000 --> 00:15:25.000]  七次,對不對?
[00:15:25.000 --> 00:15:27.000]  而最後一次是甚好,
[00:15:27.000 --> 00:15:28.000]  的意思是什麼呢?
[00:15:28.000 --> 00:15:31.000]  神的創造是一種和諧,
[00:15:31.000 --> 00:15:34.000]  很平安,很沈淪那種狀況的底下。
[00:15:34.000 --> 00:15:37.000]  但是因為罪入了世界,
[00:15:37.000 --> 00:15:39.000]  這種和諧、平安,
[00:15:39.000 --> 00:15:41.000]  各方面的關係,
[00:15:41.000 --> 00:15:43.000]  就是扭曲了。
[00:15:43.000 --> 00:15:45.000]  以至到有欺騙,
[00:15:45.000 --> 00:15:47.000]  很多的扭曲支配,
[00:15:47.000 --> 00:15:52.000]  影響著構成我們生活五個關係中的每一種。
[00:15:52.000 --> 00:15:54.000]  那我們生活裡面有哪五個關係,
[00:15:54.000 --> 00:15:56.000]  大家會覺得?
[00:15:56.000 --> 00:15:57.000]  不問大家了,
[00:15:57.000 --> 00:16:00.000]  給大家看看這幅圖。
[00:16:00.000 --> 00:16:01.000]  這五個關係,
[00:16:01.000 --> 00:16:03.000]  其實很容易理解的。
[00:16:03.000 --> 00:16:05.000]  第一個關係是和自己的關係。
[00:16:05.000 --> 00:16:07.000]  如果懶惰躺平,
[00:16:07.000 --> 00:16:09.000]  很明顯你也會貧窮。
[00:16:09.000 --> 00:16:12.000]  受損的身份,
[00:16:12.000 --> 00:16:16.000]  受損的身份其實說的是什麼呢?
[00:16:16.000 --> 00:16:20.000]  就是自我價值、自我形象低落。
[00:16:20.000 --> 00:16:21.000]  所事的貧窮,
[00:16:21.000 --> 00:16:23.000]  大家可能不明白了。
[00:16:23.000 --> 00:16:25.000]  我們經常基督徒都會說,
[00:16:25.000 --> 00:16:28.000]  神想我們所事,
[00:16:28.000 --> 00:16:30.000]  多過我們所做的事,對不對?
[00:16:30.000 --> 00:16:32.000]  所事的意思就是,
[00:16:32.000 --> 00:16:35.000]  我們是一個什麼樣的人?
[00:16:35.000 --> 00:16:39.000]  應該有的行事為人是怎麼樣的?
[00:16:39.000 --> 00:16:43.000]  如果我們應有的行事為人做不到的話,
[00:16:43.000 --> 00:16:45.000]  我們所事是貧窮的。
[00:16:45.000 --> 00:16:49.000]  社群很明顯有壓迫、缺乏進入,
[00:16:49.000 --> 00:16:53.000]  和這個社會斷絕了,
[00:16:53.000 --> 00:16:55.000]  好像那兩個兄弟一樣。
[00:16:55.000 --> 00:16:58.000]  道德的貧窮,滿佈謊言。
[00:16:58.000 --> 00:17:00.000]  到其他人了,
[00:17:00.000 --> 00:17:04.000]  有貪婪、暴力、種族歧視、摸索、支配等等。
[00:17:04.000 --> 00:17:06.000]  到環境,
[00:17:06.000 --> 00:17:10.000]  濫用地球資源、不環保。
[00:17:10.000 --> 00:17:12.000]  最後到神,
[00:17:12.000 --> 00:17:14.000]  這是最重要的,
[00:17:14.000 --> 00:17:18.000]  就是拜別神、民間宗教。
[00:17:18.000 --> 00:17:20.000]  我想問大家一個問題,
[00:17:20.000 --> 00:17:22.000]  大家真的細心去想,
[00:17:22.000 --> 00:17:24.000]  這個問題,
[00:17:24.000 --> 00:17:27.000]  我有沒有份做成的呢?
[00:17:27.000 --> 00:17:30.000]  大家不要表示,
[00:17:30.000 --> 00:17:32.000]  有沒有額頭,有沒有領頭。
[00:17:32.000 --> 00:17:36.000]  類似那兩個兄弟的事件。
[00:17:36.000 --> 00:17:39.000]  另外,我有沒有份貪婪呢?
[00:17:39.000 --> 00:17:41.000]  有沒有份貪心呢?
[00:17:41.000 --> 00:17:43.000]  投資和投機,
[00:17:43.000 --> 00:17:45.000]  有時候都很模糊,
[00:17:45.000 --> 00:17:47.000]  什麼是投資,什麼是投機。
[00:17:47.000 --> 00:17:49.000]  有沒有貪心的元素在裏面?
[00:17:49.000 --> 00:17:51.000]  有沒有貪婪的元素在裏面?
[00:17:51.000 --> 00:17:53.000]  講到資源,
[00:17:53.000 --> 00:17:56.000]  地球的資源其實是足夠的,
[00:17:56.000 --> 00:17:58.000]  但是不平均,
[00:17:58.000 --> 00:18:00.000]  很多的浪費,
[00:18:00.000 --> 00:18:03.000]  很多資源去不了有需要的人手裏面,
[00:18:03.000 --> 00:18:06.000]  以致會有人餓死,
[00:18:06.000 --> 00:18:09.000]  會有人營養不良。
[00:18:09.000 --> 00:18:12.000]  我問大家一個問題,
[00:18:12.000 --> 00:18:15.000]  你有沒有浪費資源呢?
[00:18:15.000 --> 00:18:18.000]  你回去看看你的衣櫃,
[00:18:18.000 --> 00:18:20.000]  衣櫃,衣櫃,
[00:18:20.000 --> 00:18:22.000]  我自己很多時候都會有,
[00:18:22.000 --> 00:18:24.000]  我得以承認這一點。
[00:18:24.000 --> 00:18:27.000]  有沒有浪費資源呢?
[00:18:27.000 --> 00:18:30.000]  輔助貧困者,
[00:18:30.000 --> 00:18:32.000]  很明顯,
[00:18:32.000 --> 00:18:35.000]  剛才那五個關係,
[00:18:35.000 --> 00:18:38.000]  我這裏主要都是講,
[00:18:38.000 --> 00:18:40.000]  一些物質缺乏,
[00:18:40.000 --> 00:18:42.000]  而相對貧窮的對象,
[00:18:42.000 --> 00:18:44.000]  以下我所講的,
[00:18:44.000 --> 00:18:46.000]  因為貧窮的定義很大,很闊,
[00:18:46.000 --> 00:18:48.000]  我們集中在裏面的人。
[00:18:48.000 --> 00:18:50.000]  大家可能會說,
[00:18:50.000 --> 00:18:53.000]  恢復這五個關係就可以了,
[00:18:53.000 --> 00:18:54.000]  對不對?
[00:18:54.000 --> 00:18:57.000]  而且大家都會想到,
[00:18:57.000 --> 00:19:00.000]  不單止是一些物質上的供應,
[00:19:00.000 --> 00:19:02.000]  但是大家心裏會講,
[00:19:02.000 --> 00:19:05.000]  談賀用意,
[00:19:05.000 --> 00:19:07.000]  憑我個人的能力,
[00:19:07.000 --> 00:19:08.000]  我的能力有限,
[00:19:08.000 --> 00:19:10.000]  這個世界又這麼複雜,
[00:19:10.000 --> 00:19:11.000]  怎樣搞?
[00:19:11.000 --> 00:19:12.000]  搞不定。
[00:19:12.000 --> 00:19:14.000]  但是我想問大家一句,
[00:19:14.000 --> 00:19:16.000]  大家可不可以做到這件事呢?
[00:19:16.000 --> 00:19:19.000]  不知道大家會怎樣去衡量,
[00:19:19.000 --> 00:19:21.000]  就是這一個圖,
[00:19:21.000 --> 00:19:23.000]  帶著一個人去行,
[00:19:23.000 --> 00:19:25.000]  關懷同行,
[00:19:25.000 --> 00:19:29.000]  大家可不可以這樣做到呢?
[00:19:29.000 --> 00:19:32.000]  我在去年做了一個研究,
[00:19:32.000 --> 00:19:33.000]  這個研究就是說,
[00:19:33.000 --> 00:19:35.000]  在探訪的當中,
[00:19:35.000 --> 00:19:37.000]  怎樣可以提升,
[00:19:37.000 --> 00:19:39.000]  又或者在探訪裏面提升,
[00:19:39.000 --> 00:19:42.000]  一些被訪者的幸福指數,
[00:19:42.000 --> 00:19:44.000]  或者平安指數。
[00:19:44.000 --> 00:19:46.000]  研究發現是什麼呢?
[00:19:46.000 --> 00:19:48.000]  被訪者最看重的,
[00:19:48.000 --> 00:19:50.000]  最體重的,
[00:19:50.000 --> 00:19:53.000]  就是關係和友誼。
[00:19:53.000 --> 00:19:57.000]  是他們親身跟我說的,
[00:19:57.000 --> 00:19:59.000]  比物質更重要。
[00:19:59.000 --> 00:20:01.000]  而同時間,
[00:20:01.000 --> 00:20:02.000]  他們說到,
[00:20:02.000 --> 00:20:03.000]  當我有了友誼,
[00:20:03.000 --> 00:20:05.000]  當我有了關係,
[00:20:05.000 --> 00:20:07.000]  特別是當我們去探訪,
[00:20:07.000 --> 00:20:08.000]  去關心,
[00:20:08.000 --> 00:20:09.000]  去跟他們聊天的時候,
[00:20:09.000 --> 00:20:13.000]  他們的平安指數都會提升。
[00:20:13.000 --> 00:20:15.000]  這個是透過幾樣東西,
[00:20:15.000 --> 00:20:16.000]  才可以做到的。
[00:20:16.000 --> 00:20:17.000]  第一,
[00:20:17.000 --> 00:20:18.000]  聆聽,
[00:20:18.000 --> 00:20:19.000]  陪伴,
[00:20:19.000 --> 00:20:20.000]  分享,
[00:20:20.000 --> 00:20:22.000]  適切的幫助,
[00:20:22.000 --> 00:20:24.000]  給錢的尊重等等,
[00:20:24.000 --> 00:20:26.000]  才可以建立到,
[00:20:26.000 --> 00:20:28.000]  這個關係。
[00:20:28.000 --> 00:20:29.000]  最後,
[00:20:29.000 --> 00:20:30.000]  我想跟大家分享,
[00:20:30.000 --> 00:20:33.000]  關於貧窮者,
[00:20:33.000 --> 00:20:35.000]  貧困者的意義是什麼呢?
[00:20:35.000 --> 00:20:37.000]  首先問大家這個問題,
[00:20:37.000 --> 00:20:39.000]  哪一樣比較容易呢?
[00:20:39.000 --> 00:20:40.000]  付出時間比較容易,
[00:20:40.000 --> 00:20:44.000]  但是付出金錢比較容易呢?
[00:20:44.000 --> 00:20:45.000]  大家沒有反應。
[00:20:45.000 --> 00:20:47.000]  又沒有反應。
[00:20:47.000 --> 00:20:48.000]  不要緊。
[00:20:48.000 --> 00:20:51.000]  金錢奉獻固然重要,
