
[00:00:00.000 --> 00:00:03.000]  以前我在讀神學院的時候
[00:02:43.000 --> 00:02:46.000]  他就很生氣因為他們還沒有同房
[00:02:46.000 --> 00:02:51.000]  那他就暗暗的思想說要把瑪麗亞給休掉
[00:02:51.000 --> 00:02:54.000]  要解除這個婚約
[00:02:54.000 --> 00:02:57.000]  但是神就在夜間
[00:02:57.000 --> 00:02:59.000]  在約瑟做夢的時候
[00:02:59.000 --> 00:03:01.000]  差點天使在夢中跟他說話
[00:03:01.000 --> 00:03:06.000]  跟他說瑪麗亞是因著聖靈的緣故懷孕的
[00:03:06.000 --> 00:03:08.000]  所以這個兒子要生下來
[00:03:08.000 --> 00:03:11.000]  生下來你要給他起名叫耶穌
[00:03:11.000 --> 00:03:15.000]  耶穌的意思就是把人從罪中救出來
[00:03:15.000 --> 00:03:19.000]  那這件事情我們都明白
[00:03:19.000 --> 00:03:21.000]  因為我們要信耶穌的時候
[00:03:21.000 --> 00:03:24.000]  首先要面對的一件事情就是
[00:03:24.000 --> 00:03:27.000]  我們要承認我們是一個罪人
[00:03:27.000 --> 00:03:30.000]  當我們謙卑願意承認自己是罪人的時候
[00:03:30.000 --> 00:03:34.000]  我們才會想到要接受耶穌
[00:03:34.000 --> 00:03:36.000]  那為什麼呢
[00:03:36.000 --> 00:03:40.000]  因為耶穌祂有一個祝福要臨到我們
[00:03:40.000 --> 00:03:44.000]  就是把我們從罪中救出來
[00:03:44.000 --> 00:03:46.000]  那但是這件事情呢
[00:03:46.000 --> 00:03:51.000]  是要應驗以賽亞先知書上說的話
[00:03:51.000 --> 00:03:54.000]  就是必有同女懷孕生子
[00:03:54.000 --> 00:03:58.000]  那人要稱祂的名為以瑪內利
[00:03:58.000 --> 00:03:59.000]  所以就告訴我們說
[00:03:59.000 --> 00:04:04.000]  耶穌有另外一個名字叫做以瑪內利
[00:04:04.000 --> 00:04:06.000]  那我們中國人都很清楚
[00:04:06.000 --> 00:04:09.000]  人其實不是只有一個名字
[00:04:09.000 --> 00:04:13.000]  我們中國人一個人身上常常有好多個名字
[00:04:13.000 --> 00:04:15.000]  所以耶穌是很東方的
[00:04:15.000 --> 00:04:17.000]  所以祂不只是叫耶穌
[00:04:17.000 --> 00:04:20.000]  祂另外一個名字叫以瑪內利
[00:04:20.000 --> 00:04:22.000]  那以瑪內利是什麼意思呢
[00:04:22.000 --> 00:04:24.000]  就是神與我們同在
[00:04:24.000 --> 00:04:29.000]  所以我要從這一節經文我們要來看
[00:04:29.000 --> 00:04:31.000]  那神同在是什麼呢
[00:04:31.000 --> 00:04:33.000]  神同在的本質呢
[00:04:33.000 --> 00:04:37.000]  第一個祂是神同在是神的應許
[00:04:37.000 --> 00:04:39.000]  就是耶穌還沒有來
[00:04:39.000 --> 00:04:42.000]  在耶穌來之前的八百年之前
[00:04:42.000 --> 00:04:46.000]  神就藉著以賽亞先知說耶穌要來
[00:04:46.000 --> 00:04:49.000]  而耶穌要來會帶來一件事情
[00:04:49.000 --> 00:04:52.000]  彰顯在祂名字裡面就是神與我們同在
[00:04:52.000 --> 00:04:55.000]  所以這是一個應許
[00:04:55.000 --> 00:05:00.000]  然後神同在是耶穌的名字
[00:05:00.000 --> 00:05:04.000]  所以我們要來看神同在是個應許
[00:05:04.000 --> 00:05:05.000]  那是什麼意思呢
[00:05:05.000 --> 00:05:07.000]  我們看哥林托後書一章二十節
[00:05:07.000 --> 00:05:08.000]  我們一起來念
[00:05:08.000 --> 00:05:10.000]  神的應許不論有多少
[00:05:10.000 --> 00:05:12.000]  在基督都是是的
[00:05:12.000 --> 00:05:15.000]  所以藉著祂也都是實在的
[00:05:15.000 --> 00:05:18.000]  教神因我們得榮耀
[00:05:18.000 --> 00:05:21.000]  這一節經文告訴我們應許是什麼
[00:05:21.000 --> 00:05:31.000]  應許的意思就是
[00:05:31.000 --> 00:05:33.000]  祂會兌現
[00:05:33.000 --> 00:05:35.000]  所有的應許不論多少
[00:05:35.000 --> 00:05:37.000]  在基督裡都是是的
[00:05:37.000 --> 00:05:40.000]  就是神應許你很多很多
[00:05:40.000 --> 00:05:42.000]  沒有關係每一樣都會兌現
[00:05:42.000 --> 00:05:45.000]  你不用擔心
[00:05:45.000 --> 00:05:47.000]  所以神同在是一個應許
[00:05:47.000 --> 00:05:48.000]  意思就是說
[00:05:48.000 --> 00:05:51.000]  神同在這件事情一定會發生的
[00:05:51.000 --> 00:05:53.000]  會發生在我們生命當中的
[00:05:53.000 --> 00:05:56.000]  不用擔心
[00:05:56.000 --> 00:05:58.000]  我是什麼人
[00:05:58.000 --> 00:06:01.000]  我可能很貧窮神會同在
[00:06:01.000 --> 00:06:04.000]  我可能很愚昧神會同在
[00:06:04.000 --> 00:06:07.000]  我可能很富有神也同在
[00:06:07.000 --> 00:06:10.000]  我可能很聰明神也是同在
[00:06:10.000 --> 00:06:15.000]  就是不管我們是一個什麼樣狀態的人
[00:06:15.000 --> 00:06:18.000]  或是我們處在一個什麼光景當中
[00:06:18.000 --> 00:06:19.000]  神都會同在
[00:06:19.000 --> 00:06:21.000]  這是一個應許
[00:06:21.000 --> 00:06:24.000]  然後神同在是耶穌的名字
[00:06:24.000 --> 00:06:27.000]  我們來看約翰福音一章十二節
[00:06:27.000 --> 00:06:28.000]  我們一起來念
[00:06:28.000 --> 00:06:31.000]  凡接待他的就是信他名的人
[00:06:31.000 --> 00:06:35.000]  他就是他們權柄做神的兒女
[00:06:35.000 --> 00:06:38.000]  這一節經文是非常寶貴的
[00:06:38.000 --> 00:06:40.000]  就是告訴我們說
[00:06:40.000 --> 00:06:42.000]  接待他就是接受
[00:06:42.000 --> 00:06:45.000]  接受耶穌就是信他名
[00:06:45.000 --> 00:06:48.000]  就是信耶穌名的人
[00:06:48.000 --> 00:06:50.000]  那信耶穌名的人呢
[00:06:50.000 --> 00:06:52.000]  就有一個權柄做神的兒女
[00:06:52.000 --> 00:06:54.000]  也就是我們有一個身份
[00:06:54.000 --> 00:06:56.000]  一個新的身份
[00:06:56.000 --> 00:06:58.000]  就是神兒女這個身份
[00:06:58.000 --> 00:06:59.000]  那這個身份呢
[00:06:59.000 --> 00:07:01.000]  就帶來神的同在
[00:07:01.000 --> 00:07:03.000]  就是因為你是神的兒女
[00:07:03.000 --> 00:07:08.000]  就有神的同在就在我們的裡面
[00:07:08.000 --> 00:07:10.000]  所以你信耶穌
[00:07:10.000 --> 00:07:14.000]  耶穌的名就在你的心裡面
[00:07:14.000 --> 00:07:15.000]  那耶穌另外一個名
[00:07:15.000 --> 00:07:16.000]  以馬內利呢
[00:07:16.000 --> 00:07:19.000]  也在你心裡面
[00:07:19.000 --> 00:07:22.000]  所以神同在是耶穌的名字
[00:07:22.000 --> 00:07:23.000]  就是告訴你
[00:07:23.000 --> 00:07:25.000]  你信了耶穌的時候
[00:07:25.000 --> 00:07:27.000]  你就信了神同在
[00:07:27.000 --> 00:07:34.000]  你就相信神是跟你同在的
[00:07:34.000 --> 00:07:37.000]  然後我們接下來要來看
[00:07:37.000 --> 00:07:39.000]  那神同在呢
[00:07:39.000 --> 00:07:41.000]  有什麼特質
[00:07:41.000 --> 00:07:43.000]  神同在有什麼特質
[00:07:43.000 --> 00:07:44.000]  神同在的特質呢
[00:07:44.000 --> 00:07:47.000]  神同在是有記號的
[00:07:47.000 --> 00:07:49.000]  有記號
[00:07:49.000 --> 00:07:53.000]  然後神同在是有福氣的
[00:07:53.000 --> 00:07:55.000]  神的同在
[00:07:55.000 --> 00:07:59.000]  那你會說你把神同在拿給我看
[00:07:59.000 --> 00:08:01.000]  我拿不出來
[00:08:01.000 --> 00:08:02.000]  但是呢
[00:08:02.000 --> 00:08:05.000]  神同在是有記號的
[00:08:05.000 --> 00:08:06.000]  是有記號
[00:08:06.000 --> 00:08:08.000]  就是我可以指給你看
[00:08:08.000 --> 00:08:10.000]  什麼叫做神
[00:08:10.000 --> 00:08:13.000]  神同在
[00:08:13.000 --> 00:08:15.000]  我們來看一段經文
[00:08:15.000 --> 00:08:17.000]  以賽亞書七章十到十四節
[00:08:17.000 --> 00:08:18.000]  我們一起來念
[00:08:18.000 --> 00:08:20.000]  耶和華又小喻雅哈斯說
[00:08:20.000 --> 00:08:23.000]  你向耶和華你的神求一個兆頭
[00:08:23.000 --> 00:08:25.000]  或求顯在深處
[00:08:25.000 --> 00:08:27.000]  或求顯在高處
[00:08:27.000 --> 00:08:29.000]  雅哈斯說我不求
[00:08:29.000 --> 00:08:31.000]  我不試探耶和華
[00:08:31.000 --> 00:08:32.000]  以賽亞說
[00:08:32.000 --> 00:08:34.000]  大衛家你們當聽
[00:08:34.000 --> 00:08:37.000]  你們使人厭煩豈算小事
[00:08:37.000 --> 00:08:40.000]  還要使我的神厭煩嗎
[00:08:40.000 --> 00:08:42.000]  因此主自己要給你們一個兆頭
[00:08:42.000 --> 00:08:45.000]  必有同女懷孕生子
[00:08:45.000 --> 00:08:47.000]  給他起名叫伊瑪內利
[00:08:47.000 --> 00:08:51.000]  就是神與我們同在的意思
[00:08:51.000 --> 00:08:55.000]  所以在耶穌降生前八百多年前
[00:08:55.000 --> 00:08:58.000]  那個時候有一個王叫雅哈斯
[00:08:58.000 --> 00:09:01.000]  他掌理國政的時候
[00:09:01.000 --> 00:09:04.000]  正是他們國家最軟弱的時候
[00:09:04.000 --> 00:09:07.000]  那外面有強權環事
[00:09:07.000 --> 00:09:09.000]  那裡面呢
[00:09:09.000 --> 00:09:12.000]  有飢荒瘟疫
[00:09:12.000 --> 00:09:15.000]  所以他非常軟弱的時候
[00:09:15.000 --> 00:09:18.000]  他就一心一意想要尋求國外的幫助
[00:09:18.000 --> 00:09:22.000]  他想尋求南方埃及王國的幫助
[00:09:22.000 --> 00:09:23.000]  那這個時候
[00:09:23.000 --> 00:09:25.000]  神就差遣雅哈斯先知跟他說
[00:09:25.000 --> 00:09:27.000]  你去求一個兆頭
[00:09:27.000 --> 00:09:29.000]  兆頭的意思就是記號
[00:09:29.000 --> 00:09:32.000]  你去求一個記號
[00:09:32.000 --> 00:09:35.000]  那這個記號呢
[00:09:35.000 --> 00:09:39.000]  你讓它顯在高處或顯在深處
[00:09:39.000 --> 00:09:42.000]  那個記號其實顯在一個
[00:09:42.000 --> 00:09:44.000]  很難看見的地方呢
[00:09:44.000 --> 00:09:46.000]  那個記號都會出現的
[00:09:46.000 --> 00:09:49.000]  都會出現的
[00:09:49.000 --> 00:09:53.000]  那求這個記號要做什麼呢
[00:09:53.000 --> 00:09:55.000]  就是要顯明一件事情
[00:09:55.000 --> 00:09:59.000]  就是神跟我們同在
[00:09:59.000 --> 00:10:02.000]  以賽亞的意思是告訴雅哈斯王說
[00:10:02.000 --> 00:10:05.000]  你不要去求埃及國幫助
[00:10:05.000 --> 00:10:09.000]  那個埃及國幫助你是沒辦法的
[00:10:09.000 --> 00:10:11.000]  你要去求神幫助
[00:10:11.000 --> 00:10:13.000]  求神跟你同在
[00:10:13.000 --> 00:10:15.000]  那同在呢
[00:10:15.000 --> 00:10:16.000]  看不見啊
[00:10:16.000 --> 00:10:18.000]  因為神看不見
[00:10:18.000 --> 00:10:21.000]  但是呢我們可以求一個記號
[00:10:21.000 --> 00:10:23.000]  當這個記號顯明的時候呢
[00:10:23.000 --> 00:10:28.000]  就知道神跟我們同在
[00:10:28.000 --> 00:10:32.000]  那這個雅哈斯呢
[00:10:32.000 --> 00:10:35.000]  他大概鬼迷心竅
[00:10:35.000 --> 00:10:38.000]  他竟然悍然的說我不求
[00:10:38.000 --> 00:10:41.000]  還說了一個冠冕堂皇的理由說
[00:10:41.000 --> 00:10:47.000]  我不試探耶和華
[00:10:47.000 --> 00:10:50.000]  那以賽亞就很難過
[00:10:50.000 --> 00:10:53.000]  以賽亞說大衛家你們當聽
[00:10:53.000 --> 00:10:55.000]  你們使人厭煩豈算小事
[00:10:55.000 --> 00:11:00.000]  還要使我的神厭煩嗎
[00:11:00.000 --> 00:11:01.000]  然後呢
[00:11:01.000 --> 00:11:04.000]  以賽亞就很堅定的宣告神的心儀說
[00:11:04.000 --> 00:11:06.000]  主自己要給你們一個兆頭
[00:11:06.000 --> 00:11:09.000]  你不求但是這個記號還是要來臨
[00:11:09.000 --> 00:11:11.000]  必有同女懷孕生子
[00:11:11.000 --> 00:11:15.000]  給他起名叫伊瑪內利
[00:11:15.000 --> 00:11:18.000]  也就是說你不相信你不求
[00:11:18.000 --> 00:11:20.000]  你不相信你不求
[00:11:20.000 --> 00:11:21.000]  可是呢
[00:11:21.000 --> 00:11:25.000]  神同在這件事情還是要發生
[00:11:25.000 --> 00:11:27.000]  有一個記號就是
[00:11:27.000 --> 00:11:29.000]  同女懷孕生子的時候
[00:11:29.000 --> 00:11:33.000]  這件事情就發生
[00:11:33.000 --> 00:11:35.000]  那這個同女懷孕
[00:11:35.000 --> 00:11:36.000]  他生下了孩子
[00:11:36.000 --> 00:11:39.000]  人就要給他起名叫伊瑪內利
[00:11:39.000 --> 00:11:41.000]  意思就是提醒人
[00:11:41.000 --> 00:11:44.000]  神是跟人同在的
[00:11:44.000 --> 00:11:45.000]  當耶穌來臨的時候
[00:11:45.000 --> 00:11:47.000]  就宣告一件事情
[00:11:47.000 --> 00:11:51.000]  就是神要跟人同在
[00:11:51.000 --> 00:11:53.000]  雖然魔鬼有很多的打擊
[00:11:53.000 --> 00:11:55.000]  很多的試探
[00:11:55.000 --> 00:11:58.000]  要讓我們跟神隔絕
[00:11:58.000 --> 00:12:01.000]  讓我們不認識神為神
[00:12:01.000 --> 00:12:03.000]  但是神說
[00:12:03.000 --> 00:12:05.000]  藉著耶穌基督的來臨
[00:12:05.000 --> 00:12:08.000]  不管魔鬼有多大的攔阻
[00:12:08.000 --> 00:12:11.000]  神都堅定他的心意
[00:12:11.000 --> 00:12:13.000]  他要跟我們同在
[00:12:13.000 --> 00:12:16.000]  那這是以賽亞先知
[00:12:16.000 --> 00:12:21.000]  在耶穌降生前八百年前的宣告
[00:12:21.000 --> 00:12:25.000]  那我們再來看
[00:12:25.000 --> 00:12:27.000]  約翰福音三章二節
[00:12:27.000 --> 00:12:29.000]  我們一起來念
[00:12:29.000 --> 00:12:31.000]  這人夜裡來見耶穌說
[00:12:31.000 --> 00:12:34.000]  拉比我們知道你是由神那裡來做師父的
[00:12:34.000 --> 00:12:37.000]  因為你所行的神蹟若沒有神童在
[00:12:37.000 --> 00:12:41.000]  無人能行
[00:12:41.000 --> 00:12:43.000]  我們看見
[00:12:43.000 --> 00:12:48.000]  這段話是有一個很尊貴的人
[00:12:48.000 --> 00:12:49.000]  他是當時的教育家
[00:12:49.000 --> 00:12:51.000]  叫尼戈底姆
[00:12:51.000 --> 00:12:54.000]  這個尼戈底姆他很有智慧
[00:12:54.000 --> 00:12:56.000]  當耶穌出來傳道的時候
[00:12:56.000 --> 00:12:58.000]  他就四處觀察
[00:12:58.000 --> 00:13:01.000]  他看見耶穌使蝦子行走
[00:13:01.000 --> 00:13:05.000]  蝦眼看見
[00:13:05.000 --> 00:13:09.000]  耳聾聽見
[00:13:09.000 --> 00:13:10.000]  他就判斷
[00:13:10.000 --> 00:13:14.000]  這個人所行的神蹟若是沒有神童在
[00:13:14.000 --> 00:13:16.000]  無人能行
[00:13:16.000 --> 00:13:21.000]  因為他看見了神童在的記號
[00:13:21.000 --> 00:13:24.000]  所以我們記得上星期發生
[00:13:24.000 --> 00:13:26.000]  講施洗約翰
[00:13:26.000 --> 00:13:30.000]  當他在監牢裡面軟弱的時候
[00:13:30.000 --> 00:13:33.000]  他就猜人去問耶穌說
[00:13:33.000 --> 00:13:38.000]  我們是等候你還是等候別人
[00:13:38.000 --> 00:13:42.000]  耶穌就請門徒去跟施洗約翰說什麼
[00:13:42.000 --> 00:13:44.000]  說你去告訴施洗約翰
[00:13:44.000 --> 00:13:48.000]  耶穌所做的就是使蝦眼的看見
[00:13:48.000 --> 00:13:50.000]  蝦子行走
[00:13:50.000 --> 00:13:53.000]  耳聾聽見
[00:13:53.000 --> 00:13:56.000]  意思就是告訴施洗約翰
[00:13:56.000 --> 00:14:00.000]  耶穌是神童在的
[00:14:00.000 --> 00:14:02.000]  有這些顯然的記號
[00:14:02.000 --> 00:14:08.000]  證明耶穌是神童在的
[00:14:08.000 --> 00:14:15.000]  讓施洗約翰他清醒過來
[00:14:15.000 --> 00:14:17.000]  但是我們看施洗約翰
[00:14:17.000 --> 00:14:19.000]  他是了不起
[00:14:19.000 --> 00:14:21.000]  當他有這些疑惑的時候
[00:14:21.000 --> 00:14:23.000]  他沒有跌倒
[00:14:23.000 --> 00:14:25.000]  當他有這些疑惑的時候
[00:14:25.000 --> 00:14:29.000]  他把這疑惑仍然去詢問耶穌
[00:14:29.000 --> 00:14:31.000]  他問明白一件事情
[00:14:31.000 --> 00:14:34.000]  就是耶穌有沒有神童在
[00:14:34.000 --> 00:14:38.000]  那耶穌就把這個記號
[00:14:38.000 --> 00:14:41.000]  向施洗約翰來顯明
[00:14:41.000 --> 00:14:45.000]  所以我們看見神童在是有記號的
[00:14:45.000 --> 00:14:49.000]  那我們看約翰福音20章的30到31節
[00:14:49.000 --> 00:14:53.000]  耶穌在門徒面前另外行了許多神蹟
[00:14:53.000 --> 00:14:55.000]  沒有記在這書上
[00:14:55.000 --> 00:15:00.000]  但記這些事要叫你們信耶穌是基督是神的兒子
[00:15:00.000 --> 00:15:02.000]  並且叫你們信了他
[00:15:02.000 --> 00:15:06.000]  就可以因他的名得生命
[00:15:06.000 --> 00:15:11.000]  所以約翰福音是一本叫做記號之書
[00:15:11.000 --> 00:15:12.000]  為什麼呢
[00:15:12.000 --> 00:15:15.000]  因為約翰福音裡面記載了很多神蹟
[00:15:15.000 --> 00:15:19.000]  神蹟這個字的意思就是記號
[00:15:19.000 --> 00:15:23.000]  那就是呢 藉著這些神蹟
[00:15:23.000 --> 00:15:27.000]  要叫我們相信耶穌是基督是神的兒子
[00:15:27.000 --> 00:15:29.000]  叫我們能夠信
[00:15:29.000 --> 00:15:33.000]  所以呢 神童在是有記號的
[00:15:33.000 --> 00:15:34.000]  什麼記號呢
[00:15:34.000 --> 00:15:38.000]  就是會有神蹟奇事發生
[00:15:38.000 --> 00:15:41.000]  會有神蹟奇事發生
[00:15:41.000 --> 00:15:44.000]  所以一個教會有沒有神童在
[00:15:44.000 --> 00:15:50.000]  你就看這個教會有沒有神蹟發生
[00:15:50.000 --> 00:15:55.000]  你就知道神童在
[00:15:55.000 --> 00:16:01.000]  那在我們教會我可以講很多神蹟奇事來告訴你
[00:16:01.000 --> 00:16:03.000]  就過去的歷史
[00:16:03.000 --> 00:16:10.000]  很多的神蹟奇事在這個教會發生過
[00:16:10.000 --> 00:16:14.000]  那這是神童在的特質是有記號的
[00:16:14.000 --> 00:16:18.000]  你透過記號就知道神跟你同在
[00:16:18.000 --> 00:16:20.000]  所以呢 你就會發現說
[00:16:20.000 --> 00:16:23.000]  當你信了耶穌以後呢
[00:16:23.000 --> 00:16:26.000]  你在你生命當中就會發生一些
[00:16:26.000 --> 00:16:30.000]  本來不可能的事情成為可能
[00:16:30.000 --> 00:16:32.000]  在人是不人的事情呢
[00:16:32.000 --> 00:16:37.000]  在神卻不然 在神凡事都人
[00:16:37.000 --> 00:16:39.000]  就是你就會經歷這個
[00:16:39.000 --> 00:16:42.000]  然後呢 神童在的特質另外一個
[00:16:42.000 --> 00:16:44.000]  就是有福氣的
[00:16:44.000 --> 00:16:46.000]  當你有神童在呢
[00:16:46.000 --> 00:16:48.000]  你就會成為一個有福氣的人
[00:16:48.000 --> 00:16:50.000]  我們來看創世紀三十九章二節怎麼說
[00:16:50.000 --> 00:16:54.000]  約瑟住在他主人埃及人的家中
[00:16:54.000 --> 00:16:58.000]  耶和華與他同在 他就百事順利
[00:16:58.000 --> 00:17:00.000]  我們再看下一節
[00:17:00.000 --> 00:17:03.000]  凡在約瑟手下的事 事欲一概不差
[00:17:03.000 --> 00:17:06.000]  因為耶和華與約瑟同在
[00:17:06.000 --> 00:17:10.000]  耶和華使他所做的事盡都順利
[00:17:10.000 --> 00:17:13.000]  這是創世紀三十九章二十三節記載
[00:17:13.000 --> 00:17:18.000]  我們看見呢 神童在會讓你有福氣
[00:17:18.000 --> 00:17:23.000]  有什麼福氣呢 讓你凡事順利
[00:17:23.000 --> 00:17:27.000]  那這裡面就有一些弔詭的事情發生
[00:17:27.000 --> 00:17:29.000]  就是約瑟他凡事順利
[00:17:29.000 --> 00:17:31.000]  他什麼時候凡事順利呢
[00:17:31.000 --> 00:17:33.000]  就是約瑟他那個時候的景況
[00:17:33.000 --> 00:17:36.000]  就是他是被他哥哥出賣
[00:17:36.000 --> 00:17:38.000]  然後他被賣在以斯瑪利人手中
[00:17:38.000 --> 00:17:40.000]  以斯瑪利人就把他帶到埃及
[00:17:40.000 --> 00:17:42.000]  就賣給埃及一個貴族
[00:17:42.000 --> 00:17:45.000]  叫做波提法的首領
[00:17:45.000 --> 00:17:48.000]  然後他就在波提法家中做奴婦
[00:17:48.000 --> 00:17:50.000]  所以約瑟就住在他主人
[00:17:50.000 --> 00:17:53.000]  就是這個波提法埃及人的家中
[00:17:53.000 --> 00:17:57.000]  結果耶和華與他同在 讓他凡事順利
[00:17:57.000 --> 00:18:04.000]  順利順利的結果呢 結果他竟然被他祖母陷害
[00:18:04.000 --> 00:18:08.000]  被他祖母誣告 誣告之後就下到牢獄
[00:18:08.000 --> 00:18:11.000]  那所以我說有一件弔詭的事情
[00:18:11.000 --> 00:18:14.000]  就是有神童在 凡事順利順利
[00:18:14.000 --> 00:18:18.000]  為什麼又被下到監牢裡面
[00:18:18.000 --> 00:18:19.000]  所以你會看見呢
[00:18:19.000 --> 00:18:24.000]  神童在不關乎你所處的位置
[00:18:24.000 --> 00:18:29.000]  就是跟你的位階高低是沒有關係的
[00:18:29.000 --> 00:18:34.000]  神童在不在乎你的智慧跟愚昧
[00:18:34.000 --> 00:18:37.000]  反正神定義跟你同在
[00:18:37.000 --> 00:18:43.000]  所以神童在是讓你無論處豐盛 處貧寒
[00:18:43.000 --> 00:18:47.000]  讓你處高處或處卑賤
[00:18:47.000 --> 00:18:50.000]  都攔阻不了神跟你同在的
[00:18:50.000 --> 00:18:51.000]  攔阻不了
[00:18:51.000 --> 00:18:54.000]  所以我們不是用你的地位的高下
[00:18:54.000 --> 00:18:58.000]  來判斷神是不是跟你同在
[00:18:58.000 --> 00:19:01.000]  我們也不是用你這個人聰明或愚昧
[00:19:01.000 --> 00:19:04.000]  來判斷你是不是神跟你同在
[00:19:04.000 --> 00:19:07.000]  而是看你是不是你所做的事
[00:19:07.000 --> 00:19:12.000]  能不能順利來判斷
[00:19:12.000 --> 00:19:17.000]  所以神給我們的福氣呢 是叫我們順利
[00:19:17.000 --> 00:19:21.000]  因為有一個人他就說
[00:19:21.000 --> 00:19:29.000]  我不禱告 神給我平坦的路可以走
[00:19:29.000 --> 00:19:30.000]  他說我禱告呢
[00:19:30.000 --> 00:19:33.000]  神給我一雙可以走任何路的腳
[00:19:33.000 --> 00:19:36.000]  你看哪一個禱告
[00:19:36.000 --> 00:19:38.000]  我們一般人的頭腦就是希望
[00:19:38.000 --> 00:19:42.000]  禱告我們一生平坦
[00:19:42.000 --> 00:19:48.000]  以為這個叫做順利
[00:19:48.000 --> 00:19:50.000]  但是真正的順利是
[00:19:50.000 --> 00:19:52.000]  你有一雙腳
[00:19:52.000 --> 00:19:53.000]  任何路你都可以
[00:19:53.000 --> 00:19:54.000]  高山可以去
[00:19:54.000 --> 00:19:57.000]  低谷你可以走
[00:19:57.000 --> 00:19:59.000]  石頭路你可以走
[00:19:59.000 --> 00:20:01.000]  水泥地你也可以走
[00:20:01.000 --> 00:20:04.000]  這個叫順利
[00:20:04.000 --> 00:20:07.000]  所以聖經上所記載的這些思想呢
[00:20:07.000 --> 00:20:09.000]  是跟我們一般人的想法
[00:20:09.000 --> 00:20:11.000]  是不太一樣的
[00:20:11.000 --> 00:20:15.000]  遠遠超過我們的腦袋所能想的
