
[00:00:00.000 --> 00:00:05.360]  我們上禮拜講到的這個信息講到保羅他在監獄的時候
[00:06:25.680 --> 00:06:28.160]  這個整個表就是在講這些
[00:06:28.160 --> 00:06:32.880]  那也有一些人從來不想never
[00:06:32.880 --> 00:06:36.880]  我很想認識這些人
[00:06:36.880 --> 00:06:38.320]  親愛的柚子妹
[00:06:38.320 --> 00:06:41.280]  這代表著今天美國人的思想
[00:06:41.280 --> 00:06:43.600]  至少表明多數的美國人
[00:06:43.600 --> 00:06:45.360]  他們還是在思想
[00:06:45.360 --> 00:06:50.000]  他們會想問人生的意義到底是什麼
[00:06:50.000 --> 00:06:52.800]  那麼2023年也就是疫情之後
[00:06:52.800 --> 00:06:54.560]  做了一個調查
[00:06:54.560 --> 00:06:56.160]  這個調查裡面
[00:06:56.160 --> 00:06:59.680]  我特別highlight這一部分
[00:06:59.680 --> 00:07:02.160]  就是說他其中一個問題就問說
[00:07:02.160 --> 00:07:04.880]  他說你有一個獨特的
[00:07:04.880 --> 00:07:11.040]  上帝賦予你人生的呼召或目的
[00:07:11.040 --> 00:07:15.920]  這種問卷大概只有在美國會這樣問
[00:07:15.920 --> 00:07:17.440]  因為美國畢竟還是一個
[00:07:17.440 --> 00:07:19.840]  有基督教背景歷史的國家
[00:07:19.840 --> 00:07:21.680]  所以這個問卷就問這個
[00:07:21.680 --> 00:07:23.360]  他問的不是只是基督徒
[00:07:23.360 --> 00:07:25.840]  他問的是一般的美國人
[00:07:25.840 --> 00:07:28.320]  問說你有一個獨特的
[00:07:28.320 --> 00:07:32.240]  上帝的賦予你人生的呼召和目的
[00:07:32.240 --> 00:07:35.040]  你知道嗎 你相信嗎
[00:07:35.040 --> 00:07:40.800]  那麼在2020年的時候有60%
[00:07:40.800 --> 00:07:43.680]  多少 6%
[00:07:43.680 --> 00:07:51.120]  那麼到了2023年呢
[00:07:51.120 --> 00:07:55.280]  少了多少 少了20%
[00:07:55.280 --> 00:07:58.720]  也就是說這很奇怪
[00:07:58.720 --> 00:08:02.320]  疫情之後很多的人
[00:08:02.320 --> 00:08:05.040]  有20%的人竟然
[00:08:05.040 --> 00:08:09.360]  把這個認為自己的人生的呼召和目的
[00:08:09.360 --> 00:08:10.800]  是上帝所賦予他的
[00:08:10.800 --> 00:08:17.360]  這件事情反而沒有了
[00:08:17.360 --> 00:08:20.320]  那這是目前的情況
[00:08:20.320 --> 00:08:26.080]  那表示說已經是低於50%了
[00:08:26.080 --> 00:08:27.520]  那麼第二個
[00:08:27.520 --> 00:08:32.480]  這個是針對基督徒的做一個調查
[00:08:32.480 --> 00:08:34.640]  這個第一個問題是說
[00:08:34.640 --> 00:08:36.880]  他的人生的目的是為了
[00:08:36.880 --> 00:08:40.320]  盡心盡力愛神服侍神
[00:08:40.320 --> 00:08:44.480]  那麼在2020年的時候有56%
[00:08:44.480 --> 00:08:48.080]  到了2023年的時候呢
[00:08:48.080 --> 00:08:50.560]  是增多了還減少了
[00:08:50.560 --> 00:08:52.560]  增多了變成65%
[00:08:52.560 --> 00:08:56.640]  換句話說增長了9%
[00:08:56.640 --> 00:08:58.160]  也就是說對基督徒來講
[00:08:58.160 --> 00:09:01.120]  疫情所帶來的一個結果是什麼
[00:09:01.120 --> 00:09:03.920]  讓很多的基督徒更多的去思想
[00:09:03.920 --> 00:09:06.000]  更深的去思想
[00:09:06.000 --> 00:09:07.600]  人生的意義
[00:09:07.600 --> 00:09:09.800]  應當是為了盡心盡力
[00:09:09.800 --> 00:09:10.880]  盡力去愛主的神
[00:09:10.880 --> 00:09:13.280]  這就是所謂聖經上講的大誡命
[00:09:13.280 --> 00:09:15.120]  是不是
[00:09:15.120 --> 00:09:18.160]  好了那對成功的定義呢
[00:09:18.160 --> 00:09:22.880]  成功的定義是對上帝始終如一的順服
[00:09:22.880 --> 00:09:27.040]  那麼大概有從45%增長到50%
[00:09:27.040 --> 00:09:29.840]  也就是說有5%的增長
[00:09:29.840 --> 00:09:32.800]  也表明疫情帶來的是對基督徒
[00:09:32.800 --> 00:09:35.280]  有更好的一個影響是不是
[00:09:35.280 --> 00:09:37.200]  讓更多的基督徒
[00:09:37.200 --> 00:09:38.960]  他們覺得人生的目的
[00:09:38.960 --> 00:09:41.120]  應當是盡心盡心的愛神
[00:09:41.120 --> 00:09:44.480]  認為成功不是所謂的發財
[00:09:44.480 --> 00:09:46.000]  成功不是做官
[00:09:46.000 --> 00:09:47.040]  成功是什麼
[00:09:47.040 --> 00:09:51.680]  成功是順服上帝
[00:09:51.680 --> 00:09:53.040]  但是親愛的兄弟妹
[00:09:53.040 --> 00:09:55.200]  很多其實你會發現
[00:09:55.200 --> 00:10:00.000]  今天很多的人
[00:10:00.000 --> 00:10:05.760]  他們的人生觀不是如此
[00:10:05.760 --> 00:10:08.160]  Dr. Wilman
[00:10:08.160 --> 00:10:16.640]  一個美國的一個很有名的一個學者
[00:10:16.640 --> 00:10:21.120]  那麼他在尋求生命的意義
[00:10:21.120 --> 00:10:25.360]  這一本書裡面他指出來
[00:10:25.360 --> 00:10:27.120]  他說今天美國社會
[00:10:27.120 --> 00:10:29.360]  充滿了許多不快樂的人
[00:10:29.360 --> 00:10:33.360]  孤獨焦慮挫折感破壞性等等
[00:10:33.360 --> 00:10:36.080]  許多的人的生活陷入無聊
[00:10:36.080 --> 00:10:40.080]  還有沒有目標的苦悶
[00:10:40.080 --> 00:10:42.640]  根據美國Duke大學
[00:10:42.640 --> 00:10:44.560]  所做的一個調查
[00:10:44.560 --> 00:10:47.760]  美國大學生一連喝掉了
[00:10:47.760 --> 00:10:51.040]  四十億罐的啤酒
[00:10:51.040 --> 00:10:53.600]  以及每一個人平均
[00:10:53.600 --> 00:10:58.640]  三十咖倫的酒
[00:10:58.640 --> 00:10:59.440]  不得了
[00:10:59.440 --> 00:11:01.360]  每一年三十咖倫
[00:11:01.360 --> 00:11:03.600]  三十咖倫是什麼概念
[00:11:03.600 --> 00:11:06.400]  可能你開一個SUV
[00:11:06.400 --> 00:11:10.880]  加滿一次要不要三十咖倫
[00:11:10.880 --> 00:11:13.360]  可能不需要
[00:11:13.360 --> 00:11:17.840]  二十咖倫就可以了
[00:11:17.840 --> 00:11:21.040]  他這裡講的酒不是啤酒
[00:11:21.040 --> 00:11:21.920]  懂我意思嗎
[00:11:21.920 --> 00:11:22.880]  啤酒是前面的
[00:11:22.880 --> 00:11:25.600]  四十億罐啤酒
[00:11:25.600 --> 00:11:28.080]  三十咖倫的酒
[00:11:28.080 --> 00:11:29.680]  那可能是比較屬於這種
[00:11:29.680 --> 00:11:31.840]  比較烈酒性的
[00:11:31.840 --> 00:11:33.120]  親愛的兄弟妹
[00:11:33.120 --> 00:11:34.720]  為什麼要喝酒
[00:11:34.720 --> 00:11:36.160]  為什麼今天的大學生
[00:11:36.160 --> 00:11:38.320]  他們要去喝酒
[00:11:38.320 --> 00:11:39.920]  其實你可以看見
[00:11:39.920 --> 00:11:41.280]  喝酒也好抽菸也好
[00:11:41.280 --> 00:11:42.480]  甚至在美國
[00:11:42.480 --> 00:11:44.640]  現在很多的大學生洗大拔
[00:11:44.640 --> 00:11:45.920]  是不是
[00:11:45.920 --> 00:11:48.640]  為什麼
[00:11:48.640 --> 00:11:53.520]  其實那代表著心裡面的空虛
[00:11:53.520 --> 00:11:58.800]  上網看這些prography
[00:11:58.800 --> 00:12:00.240]  今天的人你可以看見
[00:12:00.240 --> 00:12:02.080]  我們越來越多的這些
[00:12:02.080 --> 00:12:03.760]  擁有這些物質的東西
[00:12:03.760 --> 00:12:05.040]  但是我們的心靈
[00:12:05.040 --> 00:12:07.200]  卻越來越空虛
[00:12:07.200 --> 00:12:09.360]  這是今天美國的光景
[00:12:09.360 --> 00:12:16.320]  那我們看看我們中國好不好
[00:12:16.320 --> 00:12:20.880]  多麼好
[00:12:20.880 --> 00:12:22.080]  我們這個年代的人
[00:12:22.080 --> 00:12:25.040]  絕對幹不出這種事情來
[00:12:25.040 --> 00:12:28.400]  躺也不會躺在大庭廣眾之下
[00:12:28.400 --> 00:12:33.280]  那種躺法是吧
[00:12:33.280 --> 00:12:37.200]  那大家都聽過躺平嗎
[00:12:37.200 --> 00:12:41.760]  聽過沒有
[00:12:41.760 --> 00:12:42.960]  其實很難怪
[00:12:42.960 --> 00:12:45.680]  今天中國的年輕人
[00:12:45.680 --> 00:12:48.880]  因為根據統計
[00:12:48.880 --> 00:12:51.360]  現在中國的經濟很不好
[00:12:51.360 --> 00:12:53.920]  2023年的統計
[00:12:53.920 --> 00:12:59.200]  16歲到24歲的年輕人失業率
[00:12:59.200 --> 00:13:06.480]  達到了21.3%
[00:13:06.480 --> 00:13:09.280]  官方到後來不再統計數據
[00:13:09.280 --> 00:13:11.680]  為什麼
[00:13:11.680 --> 00:13:17.280]  這統計的太難看了
[00:13:17.280 --> 00:13:22.640]  所以有一個95後的陳先生他這麼說
[00:13:22.640 --> 00:13:24.560]  他說沒有壓力就沒有壓力
[00:13:24.560 --> 00:13:27.280]  你自己不卷就不卷了
[00:13:27.280 --> 00:13:30.160]  擺爛就完事了
[00:13:30.160 --> 00:13:31.200]  聽得懂就聽得懂
[00:13:31.200 --> 00:13:35.520]  聽不懂會後再來問我
[00:13:35.520 --> 00:13:41.440]  他是一個1996年
[00:13:41.440 --> 00:13:47.600]  有一個1996年出生在河北的陳先生
[00:13:47.600 --> 00:13:52.160]  他是在北京的一家半導體公司的工程師
[00:13:52.160 --> 00:13:53.360]  他已經有北京的戶口
[00:13:53.360 --> 00:13:55.280]  也可以買房落戶北京
[00:13:55.280 --> 00:13:56.640]  但他覺得沒必要
[00:13:56.640 --> 00:13:59.520]  他說不買就沒有買房的壓力
[00:13:59.520 --> 00:14:03.840]  女朋友也覺得不用買
[00:14:03.840 --> 00:14:06.160]  雖然官方推出什麼認房不認貸
[00:14:06.160 --> 00:14:07.760]  他說但是房價還是很貴
[00:14:07.760 --> 00:14:09.600]  所以不買不買房子
[00:14:09.600 --> 00:14:14.640]  這個代表著今天這一代的中國年輕人的想法
[00:14:14.640 --> 00:14:17.520]  他旁邊的公司裡面有一個實習生
[00:14:17.520 --> 00:14:20.000]  是從國外一個名校畢業的
[00:14:20.000 --> 00:14:24.320]  可能是威斯康辛吧
[00:14:24.320 --> 00:14:27.200]  回國在他的公司裡面做實習生
[00:14:27.200 --> 00:14:31.200]  他說在外投了六十七十份的簡歷
[00:14:31.200 --> 00:14:34.720]  都沒有下文
[00:14:34.720 --> 00:14:36.960]  很多一起今年畢業的
[00:14:36.960 --> 00:14:39.360]  他說今年畢業就是2023年畢業的
[00:14:39.360 --> 00:14:42.560]  家人朋友也還沒有找到工作
[00:14:42.560 --> 00:14:50.240]  很多人只能夠說過一天算一天
[00:14:50.240 --> 00:14:56.880]  所以這是今天年輕一代的人他們的思想
[00:14:56.880 --> 00:14:58.640]  當然你我這一輩
[00:14:58.640 --> 00:15:00.160]  你我這一輩的人
[00:15:00.160 --> 00:15:03.840]  不管你是台灣的或者是大陸的
[00:15:03.840 --> 00:15:05.520]  我想都差不多
[00:15:05.520 --> 00:15:07.840]  我們這一代很難了解下一代
[00:15:07.840 --> 00:15:09.920]  也很難跟下一代溝通
[00:15:09.920 --> 00:15:12.000]  你跟他講講努力工作
[00:15:12.000 --> 00:15:13.440]  不要講說跟中國的
[00:15:13.440 --> 00:15:15.200]  或台灣長大的孩子溝通
[00:15:15.200 --> 00:15:17.040]  你跟你下一代的ABC溝通
[00:15:17.040 --> 00:15:18.160]  你也很難溝通
[00:15:18.160 --> 00:15:18.640]  為什麼
[00:15:18.640 --> 00:15:22.240]  因為他們的思想觀念不一樣的
[00:15:22.240 --> 00:15:25.840]  我看到很多我們這一代的工作是
[00:15:25.840 --> 00:15:29.920]  哎呀那個真是加班賺錢打兩份工
[00:15:29.920 --> 00:15:31.040]  那真是把不得
[00:15:31.040 --> 00:15:34.160]  真是把自己所有的時間都拼上去了
[00:15:34.160 --> 00:15:35.840]  為什麼
[00:15:35.840 --> 00:15:39.120]  為什麼這拼請告訴我
[00:15:39.120 --> 00:15:41.200]  請告訴我為什麼要這麼拼
[00:15:41.200 --> 00:15:44.080]  我們中國為什麼要這麼拼
[00:15:44.080 --> 00:15:48.480]  為什麼
[00:15:48.480 --> 00:15:51.360]  從小我們就被這樣教導是吧
[00:15:51.360 --> 00:15:53.520]  你要有出息
[00:15:53.520 --> 00:15:56.720]  什麼叫有出息
[00:15:56.720 --> 00:15:58.000]  什麼叫有出息
[00:15:58.000 --> 00:16:01.440]  讀書要讀怎麼樣
[00:16:01.440 --> 00:16:06.000]  讀到博士最好是不是
[00:16:06.000 --> 00:16:11.440]  一定要讀強春藤大學
[00:16:11.440 --> 00:16:14.560]  然後畢業出來之後要做賺錢
[00:16:14.560 --> 00:16:17.280]  要高薪水是不是
[00:16:17.280 --> 00:16:22.240]  連薪至少十五萬以上
[00:16:22.240 --> 00:16:23.600]  你跟他講說
[00:16:23.600 --> 00:16:28.560]  先做做連薪五萬塊錢好不好
[00:16:28.560 --> 00:16:32.560]  他說人家沒有讀大學的都可以賺五萬
[00:16:32.560 --> 00:16:35.120]  你叫我這一個碩士畢業去做五萬的
[00:16:35.120 --> 00:16:37.680]  不幹
[00:16:37.680 --> 00:16:40.720]  但是美國今天現在的光景
[00:16:40.720 --> 00:16:43.360]  真的是跟以前也不一樣了
[00:16:43.360 --> 00:16:46.800]  很多的年輕人也是找不到工作
[00:16:46.800 --> 00:16:48.480]  親兄弟妹
[00:16:48.480 --> 00:16:50.000]  所以你會發現
[00:16:50.000 --> 00:16:53.280]  我們的人生觀其實
[00:16:53.280 --> 00:16:58.080]  其實無論古今中外都差不多
[00:16:58.080 --> 00:17:00.560]  不代表今天的年輕人擺平
[00:17:00.560 --> 00:17:03.760]  就表示說他們不想要追求更好的生活
[00:17:03.760 --> 00:17:07.280]  或者是說他們不想要有更多的收入
[00:17:07.280 --> 00:17:09.280]  不是
[00:17:09.280 --> 00:17:12.320]  只是大環境讓他們很無奈
[00:17:12.320 --> 00:17:16.400]  就擺平唄
[00:17:16.400 --> 00:17:17.680]  但是親愛的兄弟妹
[00:17:17.680 --> 00:17:21.120]  人生到底是為什麼
[00:17:21.120 --> 00:17:24.800]  為錢
[00:17:24.800 --> 00:17:28.400]  功成名就
[00:17:28.400 --> 00:17:32.800]  人生到底是為什麼
[00:17:32.800 --> 00:17:37.440]  有一次有一個
[00:17:37.440 --> 00:17:39.680]  哲學家叫羅素
[00:17:39.680 --> 00:17:44.480]  那麼他的學生就問他這麼一個問題
[00:17:44.480 --> 00:17:47.280]  他說羅老師
[00:17:47.280 --> 00:17:50.240]  請問
[00:17:50.240 --> 00:17:54.880]  生命到底的意義是什麼
[00:17:54.880 --> 00:17:59.680]  這個羅老師想了一想
[00:17:59.680 --> 00:18:02.880]  深深的吸了一口煙
[00:18:02.880 --> 00:18:04.720]  然後吐出來說
[00:18:04.720 --> 00:18:06.800]  就對著這個學生說
[00:18:06.800 --> 00:18:13.280]  你問我生命的意義又有何意義
[00:18:13.280 --> 00:18:16.240]  不愧是哲學家
[00:18:16.240 --> 00:18:19.360]  回答問題真哲學
[00:18:19.360 --> 00:18:24.240]  你聽得懂他的意思是什麼嗎
[00:18:24.240 --> 00:18:25.840]  我年輕的時候聽他講這句話
[00:18:25.840 --> 00:18:29.440]  我真覺得這個人好酷
[00:18:29.440 --> 00:18:34.080]  這個人回答的真是
[00:18:34.080 --> 00:18:36.560]  因為那個年紀的時候
[00:18:36.560 --> 00:18:40.320]  我也聽不太懂他在講什麼
[00:18:40.320 --> 00:18:43.680]  等到我比較成熟
[00:18:43.680 --> 00:18:45.360]  年紀大一點我就講
[00:18:45.360 --> 00:18:49.680]  他回答問題了嗎
[00:18:49.680 --> 00:18:52.800]  他沒有回答問題
[00:18:52.800 --> 00:18:56.240]  其實他也不知道人生的意義是什麼
[00:18:56.240 --> 00:18:58.080]  這就是今天很多那一個年代
[00:18:58.080 --> 00:19:00.400]  在我們這個年代直到今天
[00:19:00.400 --> 00:19:02.160]  還在影響著存在主義
[00:19:02.160 --> 00:19:04.240]  人文主義的問題在這裡
[00:19:04.240 --> 00:19:06.080]  很多人把羅當作是哲學大師
[00:19:06.080 --> 00:19:08.560]  因為他們是很高深的思想家
[00:19:08.560 --> 00:19:10.720]  其實他們把整個的世界
[00:19:10.720 --> 00:19:12.960]  帶往一個虛無主義
[00:19:12.960 --> 00:19:19.760]  帶往一個不知道到底是為什麼而活
[00:19:19.760 --> 00:19:25.840]  所以保羅的人生觀不是如此
[00:19:25.840 --> 00:19:27.200]  保羅的人生說
[00:19:27.200 --> 00:19:33.920]  總教基督在我身上照常顯大
[00:19:33.920 --> 00:19:38.160]  保羅在講到他認識的這一個人
[00:19:38.160 --> 00:19:40.800]  叫做耶穌基督
[00:19:40.800 --> 00:19:43.360]  他要在他的身上照常顯大
[00:19:43.360 --> 00:19:44.640]  什麼叫顯大
[00:19:44.640 --> 00:19:51.600]  顯大的意思就是使他變大
[00:19:51.600 --> 00:19:57.200]  enlarge或者是說榮耀
[00:19:57.200 --> 00:19:59.440]  稱讚榮耀
[00:19:59.440 --> 00:20:01.680]  他要使基督被榮耀
[00:20:01.680 --> 00:20:04.080]  他要使基督被稱讚
[00:20:04.080 --> 00:20:05.600]  這個意思
[00:20:05.600 --> 00:20:09.520]  保羅說他的人生只有這麼一個目的
[00:20:09.520 --> 00:20:11.680]  他的人生觀他人生的目的
[00:20:11.680 --> 00:20:15.600]  就是怎麼樣子能夠讓耶穌基督
[00:20:15.600 --> 00:20:18.240]  能夠在他的身上透過他
[00:20:18.240 --> 00:20:22.320]  能夠被高舉被榮耀被傳揚
[00:20:22.320 --> 00:20:26.320]  這是保羅的人生觀
[00:20:26.320 --> 00:20:29.200]  千秋姊妹
[00:20:29.200 --> 00:20:33.280]  所以剛才我問你的人生觀是什麼呢
[00:20:33.280 --> 00:20:35.920]  這兩個哪一個
[00:20:35.920 --> 00:20:37.840]  或者你又跟我說
[00:20:37.840 --> 00:20:40.960]  兩個都不是
[00:20:40.960 --> 00:20:42.480]  千秋姊妹
[00:20:42.480 --> 00:20:45.920]  無論如何你一定有人生觀
[00:20:45.920 --> 00:20:47.440]  你什麼都不幹
[00:20:47.440 --> 00:20:51.600]  你什麼都沒有也是一種人生觀對不對
[00:20:51.600 --> 00:21:01.200]  這個人生觀就是像老子一樣無為
[00:21:01.200 --> 00:21:02.560]  但是千秋姊妹
[00:21:02.560 --> 00:21:08.080]  你的人生觀就在決定你的人生
[00:21:08.080 --> 00:21:09.360]  而且你的人生觀
[00:21:09.360 --> 00:21:11.200]  不僅你決定你自己的人生
[00:21:11.200 --> 00:21:14.320]  你的人生觀也決定你下一代
[00:21:14.320 --> 00:21:16.640]  下下一代的人生是不是
[00:21:16.640 --> 00:21:20.960]  我們中國的父母親幾乎可以說大多數
[00:21:20.960 --> 00:21:24.880]  告訴孩子都會說好好怎麼樣
[00:21:24.880 --> 00:21:25.840]  好好讀書
[00:21:25.840 --> 00:21:32.480]  請問為什麼好好讀書
[00:21:32.480 --> 00:21:35.200]  因為萬般皆下屏
[00:21:35.200 --> 00:21:37.520]  唯有讀書高
[00:21:37.520 --> 00:21:39.200]  是不是
[00:21:39.200 --> 00:21:41.840]  所以你為什麼要讀威斯康辛
[00:21:41.840 --> 00:21:45.600]  你怎麼不來讀幼稚園呢
[00:21:45.600 --> 00:21:47.120]  威斯康辛跟幼稚園
[00:21:47.120 --> 00:21:51.520]  不知道排名哪一個高
[00:21:51.520 --> 00:21:58.560]  幼稚園也高
[00:21:58.560 --> 00:22:00.800]  你這樣子不要亂講
[00:22:00.800 --> 00:22:02.320]  沒有關係
[00:22:02.320 --> 00:22:03.920]  哪個高都不重要了
[00:22:03.920 --> 00:22:06.000]  真是
[00:22:06.000 --> 00:22:06.880]  到我們這個年紀
[00:22:06.880 --> 00:22:12.480]  我跟你講都覺得不重要了
[00:22:12.480 --> 00:22:14.240]  你看我們中國人
[00:22:14.240 --> 00:22:15.840]  我們強調讀書
[00:22:15.840 --> 00:22:17.440]  我們認為讀書重要
[00:22:17.440 --> 00:22:19.680]  所以我們就教導孩子怎麼樣
[00:22:19.680 --> 00:22:21.920]  好好讀書
[00:22:21.920 --> 00:22:22.880]  但是你看看
[00:22:22.880 --> 00:22:28.640]  幫你在你們家裡面除草的那些朋友
[00:22:28.640 --> 00:22:31.920]  他們的人生觀是不一樣的
[00:22:31.920 --> 00:22:34.000]  我自己在墨西哥宣教
[00:22:34.000 --> 00:22:37.040]  我覺得其實當然不是說每一個都是這樣的
