
[00:00:00.000 --> 00:00:05.000]  父神姐妹,早晨,讓我們再次在聆聽主的說話之前,
[00:02:48.000 --> 00:02:53.000]  都很喜歡用一些吹噓人的屬靈的用語,
[00:02:53.000 --> 00:02:59.000]  來收買或者籠絡很多人的心意。
[00:02:59.000 --> 00:03:03.000]  譬如最普遍的,我看見的就是,
[00:03:03.000 --> 00:03:10.000]  不少有名的傳道的人,或者這些名人,
[00:03:10.000 --> 00:03:13.000]  他們去到這些大小小的群體裡面,
[00:03:13.000 --> 00:03:18.000]  都很喜歡去跟大家去搭一些關係,
[00:03:18.000 --> 00:03:22.000]  從而希望用這些人際的關係,
[00:03:22.000 --> 00:03:25.000]  來講我和你是多麼親密,
[00:03:25.000 --> 00:03:29.000]  又講到你們的靈性一直都很好的。
[00:03:29.000 --> 00:03:31.000]  我曾經記得有一次,
[00:03:31.000 --> 00:03:38.000]  在美國一個朕信會的宗派的聯會主席,
[00:03:38.000 --> 00:03:43.000]  來到多倫多的時候,在同工團契的裡面,
[00:03:43.000 --> 00:03:47.000]  第一句開口出來講的說話就是,
[00:03:47.000 --> 00:03:53.000]  我已經在美國聲聞大家很久了,
[00:03:53.000 --> 00:03:56.000]  因為多倫多的華人教會出名,
[00:03:56.000 --> 00:04:00.000]  同心合意,興旺福音。
[00:04:00.000 --> 00:04:03.000]  這句說話他說出來,
[00:04:03.000 --> 00:04:05.000]  大家都拍掌,
[00:04:05.000 --> 00:04:08.000]  但是在我心裡面,
[00:04:08.000 --> 00:04:10.000]  多倫多的教會是否真的有這樣的現象,
[00:04:10.000 --> 00:04:14.000]  你認識的多倫多教會是否真的如此呢?
[00:04:14.000 --> 00:04:19.000]  我相信這句說話未必是反映了事實。
[00:04:19.000 --> 00:04:23.000]  這類的吹噓的屬靈的手段,
[00:04:23.000 --> 00:04:27.000]  我甚至講這個叫做宗教屬靈手段,
[00:04:27.000 --> 00:04:29.000]  是很普遍的。
[00:04:29.000 --> 00:04:32.000]  但是更可怕的,或者可惜的現象就是,
[00:04:32.000 --> 00:04:36.000]  在基督教當中,很多的信徒對於這些說話,
[00:04:36.000 --> 00:04:41.000]  也是照單全收,並且十分之歡迎。
[00:04:41.000 --> 00:04:44.000]  就好像我剛才所講的同工團契一樣,
[00:04:44.000 --> 00:04:47.000]  當有人講到你們出名,
[00:04:47.000 --> 00:04:49.000]  同心合意,興旺福音,
[00:04:49.000 --> 00:04:53.000]  全場二百多個同工在鼓掌拍掌。
[00:04:53.000 --> 00:04:58.000]  這種想法,這種密講話,
[00:04:58.000 --> 00:05:03.000]  我相信是令到很多人感覺良好,
[00:05:03.000 --> 00:05:07.000]  於是乎又俗成一個這樣的後果,
[00:05:07.000 --> 00:05:10.000]  就是教會的人越來越覺得,
[00:05:10.000 --> 00:05:12.000]  我的靈性應該真的很好,
[00:05:12.000 --> 00:05:16.000]  你又吹我,我又吹你。
[00:05:16.000 --> 00:05:20.000]  於是乎大家彼此吹捧的結局之後,
[00:05:20.000 --> 00:05:24.000]  就以為自己可以在一個屬靈的高地上,
[00:05:24.000 --> 00:05:29.000]  能夠作一個屬靈的批判的角色。
[00:05:29.000 --> 00:05:31.000]  於是乎怎樣呢?
[00:05:31.000 --> 00:05:34.000]  很多人在這個時候就出來,
[00:05:34.000 --> 00:05:37.000]  好像扮江湖大佬一樣,
[00:05:37.000 --> 00:05:42.000]  曾經有一個牧者寫過一本書,
[00:05:42.000 --> 00:05:45.000]  叫做《武俠與神學》,
[00:05:45.000 --> 00:05:47.000]  在這本書裡面,
[00:05:47.000 --> 00:05:50.000]  他曾經介紹過一個這樣的現象,
[00:05:50.000 --> 00:05:52.000]  當時他在香港,
[00:05:52.000 --> 00:05:55.000]  他說香港的教會,
[00:05:55.000 --> 00:05:59.000]  真是跟一個武林沒什麼分別,
[00:05:59.000 --> 00:06:01.000]  好像一班的人,
[00:06:01.000 --> 00:06:06.000]  在一個武林當中爭取做武林盟主,
[00:06:06.000 --> 00:06:09.000]  最終能夠成為武林盟主的人,
[00:06:09.000 --> 00:06:16.000]  就成為基督教會的最高組織的領袖。
[00:06:16.000 --> 00:06:19.000]  這種循環原來,
[00:06:19.000 --> 00:06:22.000]  不斷在華人教會裡面,
[00:06:22.000 --> 00:06:25.000]  不斷的循環起來。
[00:06:25.000 --> 00:06:27.000]  但是這種現象,
[00:06:27.000 --> 00:06:30.000]  也不是單單在華人教會當中,
[00:06:30.000 --> 00:06:33.000]  普世教會也有這樣的現象。
[00:06:33.000 --> 00:06:34.000]  表表者,
[00:06:34.000 --> 00:06:36.000]  天主教教會,
[00:06:36.000 --> 00:06:38.000]  或者聖公會的教會,
[00:06:38.000 --> 00:06:42.000]  就有這種的表現。
[00:06:42.000 --> 00:06:43.000]  屬靈吹噓的話,
[00:06:43.000 --> 00:06:44.000]  成為了教會的主流。
[00:06:44.000 --> 00:06:46.000]  很多信徒因為很喜歡聽,
[00:06:46.000 --> 00:06:50.000]  於是不說這些話似乎過不了日子。
[00:06:50.000 --> 00:06:51.000]  不少的傳道人,
[00:06:51.000 --> 00:06:53.000]  也都用了這種思想,
[00:06:53.000 --> 00:06:56.000]  成為一個不定的行規,
[00:06:56.000 --> 00:06:58.000]  來在教會之間,
[00:06:58.000 --> 00:07:04.000]  去乞求信徒的認同。
[00:07:04.000 --> 00:07:06.000]  這種風氣,
[00:07:06.000 --> 00:07:09.000]  是不是聖經裡面,
[00:07:09.000 --> 00:07:12.000]  要教會所做的事呢?
[00:07:12.000 --> 00:07:13.000]  還是聖經裡面,
[00:07:13.000 --> 00:07:17.000]  是要打擊,甚至要針對這種現象,
[00:07:17.000 --> 00:07:20.000]  來作出提醒呢?
[00:07:20.000 --> 00:07:22.000]  今天我們去看這段經文,
[00:07:22.000 --> 00:07:25.000]  其實是要討論這個問題。
[00:07:25.000 --> 00:07:28.000]  因為我們要明白到,
[00:07:28.000 --> 00:07:31.000]  當我們不跟隨這個大圍的風氣,
[00:07:31.000 --> 00:07:33.000]  這樣去運作的時候,
[00:07:33.000 --> 00:07:35.000]  這些傳道人,
[00:07:35.000 --> 00:07:37.000]  或者甚至這些信徒,
[00:07:37.000 --> 00:07:41.000]  就很容易成為宗教會之的,
[00:07:41.000 --> 00:07:43.000]  來去攻擊他們。
[00:07:43.000 --> 00:07:46.000]  是很可怕的一件現象來的。
[00:07:46.000 --> 00:07:49.000]  當時有信徒在教會當中,
[00:07:49.000 --> 00:07:51.000]  按照真理而活,
[00:07:51.000 --> 00:07:53.000]  而不按照這些不合真理的做法,
[00:07:53.000 --> 00:07:54.000]  而做的時候,
[00:07:54.000 --> 00:07:57.000]  反而成為教會內的,
[00:07:57.000 --> 00:08:01.000]  被受迫害的對象。
[00:08:01.000 --> 00:08:02.000]  今天我們作為信徒,
[00:08:02.000 --> 00:08:05.000]  能不能夠在這樣的狀態之下,
[00:08:05.000 --> 00:08:08.000]  去面對這種風高浪急的,
[00:08:08.000 --> 00:08:12.000]  屬靈的錯誤的風浪呢?
[00:08:12.000 --> 00:08:15.000]  所以今天跟大家一起去看的這段經文,
[00:08:15.000 --> 00:08:17.000]  我給了一個很有趣的題目給他,
[00:08:17.000 --> 00:08:20.000]  而這個題目似乎好像很俗套,
[00:08:20.000 --> 00:08:22.000]  但是絕對不俗套,
[00:08:22.000 --> 00:08:26.000]  因為這個標題是從耶穌基督的陳述裡面,
[00:08:26.000 --> 00:08:28.000]  而出的這個題目,
[00:08:28.000 --> 00:08:29.000]  叫做「辯明」,
[00:08:29.000 --> 00:08:34.000]  以及「抵禦茅廁神學的入侵」。
[00:08:34.000 --> 00:08:38.000]  什麼叫做「茅廁」呢?文雅那一方。
[00:08:38.000 --> 00:08:40.000]  「茅廁」就是「廁所」。
[00:08:40.000 --> 00:08:46.000]  其實按照聖經的原文的字譯,
[00:08:46.000 --> 00:08:48.000]  應該譯作「屎坑」。
[00:08:48.000 --> 00:08:51.000]  不過我已經很文雅地把它修飾一下了,
[00:08:51.000 --> 00:08:53.000]  不過讓我們一起去看看,
[00:08:53.000 --> 00:08:55.000]  藉著這段聖經,
[00:08:55.000 --> 00:08:57.000]  怎樣耶穌教導我們,
[00:08:57.000 --> 00:09:00.000]  特別當時甚至他的門徒,
[00:09:00.000 --> 00:09:04.000]  辯明和抵禦茅廁神學的入侵,
[00:09:04.000 --> 00:09:08.000]  進到這個屬靈的群體當中。
[00:09:08.000 --> 00:09:12.000]  好了,我們去看看這段聖經說些什麼吧!
[00:09:12.000 --> 00:09:15.000]  剛才Joe已經幫我們讀了一次,
[00:09:15.000 --> 00:09:20.000]  在第15章第10節開始讀到第20節。
[00:09:20.000 --> 00:09:24.000]  一一說說之前看過些什麼。
[00:09:24.000 --> 00:09:25.000]  其實在上一課,
[00:09:25.000 --> 00:09:28.000]  剛剛第15章第1至第9節裡面,
[00:09:28.000 --> 00:09:33.000]  我們說了耶穌被法尼賽人和民事祭司,
[00:09:33.000 --> 00:09:41.000]  挑戰你憑什麼去違背古人的遺傳,
[00:09:41.000 --> 00:09:43.000]  吃飯之前要洗手。
[00:09:43.000 --> 00:09:45.000]  這個題目已經說過了,
[00:09:45.000 --> 00:09:47.000]  詳細的我不說了。
[00:09:47.000 --> 00:09:50.000]  這些其實只不過是人為的傳統,
[00:09:50.000 --> 00:09:53.000]  而耶穌也針對他們這一句話,
[00:09:53.000 --> 00:09:55.000]  就說憑什麼,
[00:09:55.000 --> 00:09:57.000]  耶穌就很清楚地告訴他,
[00:09:57.000 --> 00:10:01.000]  我不是憑什麼來否定你的遺傳,
[00:10:01.000 --> 00:10:04.000]  而是只是表達出,
[00:10:04.000 --> 00:10:08.000]  原來你們這些聲稱牽手主導的人,
[00:10:08.000 --> 00:10:12.000]  原來你只是牽手在人的主權裡面。
[00:10:12.000 --> 00:10:17.000]  我們上課已經說了耶路撒冷的猶太人公會,
[00:10:17.000 --> 00:10:19.000]  但耶穌的回應就是說,
[00:10:19.000 --> 00:10:23.000]  其實你們所違背的是上帝的命令,
[00:10:23.000 --> 00:10:27.000]  用人的遺傳的尊重,
[00:10:27.000 --> 00:10:30.000]  去否定了對上帝說話的尊重,
[00:10:30.000 --> 00:10:35.000]  還反過來用這種手段去威脅其他的人。
[00:10:35.000 --> 00:10:36.000]  很典型的例子,
[00:10:36.000 --> 00:10:37.000]  第十五章,
[00:10:37.000 --> 00:10:41.000]  這幫人專誠從耶路撒冷被差派來的時候,
[00:10:41.000 --> 00:10:47.000]  是主動地作為一個宗教的權勢,
[00:10:47.000 --> 00:10:52.000]  來迫害或迫迫不耶穌基督,
[00:10:52.000 --> 00:10:55.000]  甚至直將矛頭指向耶穌基督。
[00:10:55.000 --> 00:10:57.000]  這個已經是馳名的現象,
[00:10:57.000 --> 00:10:59.000]  我們可以明白的。
[00:10:59.000 --> 00:11:00.000]  來到今天這段經文,
[00:11:00.000 --> 00:11:01.000]  說些什麼呢?
[00:11:01.000 --> 00:11:02.000]  我們讀多一次,好嗎?
[00:11:02.000 --> 00:11:05.000]  讀多一次讓我們去看看那個連貫性,
[00:11:05.000 --> 00:11:06.000]  究竟為什麼耶穌在這裡,
[00:11:06.000 --> 00:11:10.000]  突然說一些有關於吃的問題,
[00:11:10.000 --> 00:11:12.000]  或者甚至去廁所的問題。
[00:11:12.000 --> 00:11:15.000]  我們一起打開馬太福音,
[00:11:15.000 --> 00:11:17.000]  第十五章十至二十節,
[00:11:17.000 --> 00:11:18.000]  我們讀一次,
[00:11:18.000 --> 00:11:23.000]  耶穌就叫眾人來對他們說,
[00:11:23.000 --> 00:11:26.000]  你們要聽也要明白,
[00:11:26.000 --> 00:11:28.000]  入口的不能污衊人,
[00:11:28.000 --> 00:11:31.000]  出口的乃能污衊人。
[00:11:31.000 --> 00:11:35.000]  當時門徒進前來對他說,
[00:11:35.000 --> 00:11:39.000]  法利塞人聽見者說不服,
[00:11:39.000 --> 00:11:40.000]  你知道嗎?
[00:11:40.000 --> 00:11:43.000]  當時門徒進前來對他說,
[00:11:43.000 --> 00:11:46.000]  法利塞人聽見者說不服,
[00:11:46.000 --> 00:11:48.000]  你知道嗎?
[00:11:48.000 --> 00:11:52.000]  耶穌回答說,凡栽種的物,
[00:11:52.000 --> 00:11:55.000]  若不是我天父栽種的,
[00:11:55.000 --> 00:11:58.000]  必要拔出來,任憑他們罷!
[00:11:58.000 --> 00:12:01.000]  他們是核眼領路的,
[00:12:01.000 --> 00:12:04.000]  若是核子領核子,
[00:12:04.000 --> 00:12:07.000]  兩個人都要吊在坑裡。
[00:12:07.000 --> 00:12:09.000]  彼得對耶穌說,
[00:12:09.000 --> 00:12:12.000]  請將這比喻講給我們聽。
[00:12:12.000 --> 00:12:17.000]  耶穌說,你們到如今還不明白嗎?
[00:12:17.000 --> 00:12:19.000]  豈不知凡入口的,
[00:12:19.000 --> 00:12:21.000]  是運到肚子裡,
[00:12:21.000 --> 00:12:24.000]  又落在茅廁裡嗎?
[00:12:24.000 --> 00:12:26.000]  唯獨出口的,
[00:12:26.000 --> 00:12:28.000]  是從心裡發出來的,
[00:12:28.000 --> 00:12:30.000]  者才污衊人。
[00:12:30.000 --> 00:12:33.000]  因為從心裡發出來的,
[00:12:33.000 --> 00:12:36.000]  有惡念,兇殺,姦淫,
[00:12:36.000 --> 00:12:41.000]  糾合,偷渡,妄政,妄毒,
[00:12:41.000 --> 00:12:44.000]  這都是污衊人的,
[00:12:44.000 --> 00:12:46.000]  至於不洗手吃飯,
[00:12:46.000 --> 00:12:50.000]  那卻不污衊人。
[00:12:50.000 --> 00:12:52.000]  我會分兩部份給大家看,
[00:12:52.000 --> 00:12:53.000]  這一段的經文,
[00:12:53.000 --> 00:12:55.000]  第一件事我們首先去看的,
[00:12:55.000 --> 00:12:58.000]  就是辨明污衊的真正的現象,
[00:12:58.000 --> 00:13:00.000]  從第十節和第十一節,
[00:13:00.000 --> 00:13:02.000]  然後從第十二節,
[00:13:02.000 --> 00:13:05.000]  到去第十四節往後的經文,
[00:13:05.000 --> 00:13:07.000]  我們就可以看見,
[00:13:07.000 --> 00:13:11.000]  他們不能阻止別人犯更多的罪,
[00:13:11.000 --> 00:13:13.000]  這份智慧,
[00:13:13.000 --> 00:13:15.000]  我們要明白有這份智慧,
[00:13:15.000 --> 00:13:19.000]  我們嘗試從這兩個部份一起去看,
[00:13:19.000 --> 00:13:22.000]  到最後第三個部份,
[00:13:22.000 --> 00:13:26.000]  就是辨明和抵禦茅廁神學的入侵,
[00:13:26.000 --> 00:13:28.000]  從第十五節至第二十節,
[00:13:28.000 --> 00:13:30.000]  在大家的程序表上,
[00:13:30.000 --> 00:13:32.000]  我給錯了Joe,
[00:13:32.000 --> 00:13:33.000]  請大家留意,
[00:13:33.000 --> 00:13:39.000]  第十五至二十節是辨明和抵禦茅廁神學的入侵。
[00:13:39.000 --> 00:13:41.000]  好,我們第一部份去看的,
[00:13:41.000 --> 00:13:43.000]  第十至到第十一節,
[00:13:43.000 --> 00:13:46.000]  辨明污衊的真正的現象。
[00:13:46.000 --> 00:13:47.000]  在這兩節,
[00:13:47.000 --> 00:13:49.000]  頭兩節的裏面,
[00:13:49.000 --> 00:13:54.000]  講到耶穌回應完法利塞人和民事之後,
[00:13:54.000 --> 00:13:58.000]  馬上就招聚眾人,
[00:13:58.000 --> 00:14:00.000]  有趣吧,
[00:14:00.000 --> 00:14:02.000]  耶穌馬上叫那些人走過來,
[00:14:02.000 --> 00:14:04.000]  然後就問他們一條,
[00:14:04.000 --> 00:14:07.000]  很莫名其妙的問題,
[00:14:07.000 --> 00:14:08.000]  他說對他們說,
[00:14:08.000 --> 00:14:10.000]  你們要聽,
[00:14:10.000 --> 00:14:12.000]  也要明白,
[00:14:12.000 --> 00:14:14.000]  入口的不能污衊人,
[00:14:14.000 --> 00:14:17.000]  出口的乃能污衊人。
[00:14:17.000 --> 00:14:19.000]  這兩句的,
[00:14:19.000 --> 00:14:20.000]  不是兩句,
[00:14:20.000 --> 00:14:22.000]  這整個說話裏面,
[00:14:22.000 --> 00:14:25.000]  其實表現出一種很,
[00:14:25.000 --> 00:14:29.000]  我們叫做箴言式的一種的陳述,
[00:14:29.000 --> 00:14:31.000]  陳述到有關於污衊與不污衊的問題,
[00:14:31.000 --> 00:14:35.000]  因為上文他講到有關於這個遺傳,
[00:14:35.000 --> 00:14:36.000]  洗手等等的問題,
[00:14:36.000 --> 00:14:39.000]  這個關於是潔淨與不潔淨的題目,
[00:14:39.000 --> 00:14:41.000]  不過更重要的是,
[00:14:41.000 --> 00:14:42.000]  耶穌首先問了一條,
[00:14:42.000 --> 00:14:43.000]  很有趣的題目,
[00:14:43.000 --> 00:14:45.000]  你們要聽,
[00:14:45.000 --> 00:14:47.000]  也要明白。
[00:14:47.000 --> 00:14:49.000]  這個陳述,
[00:14:49.000 --> 00:14:53.000]  其實是一個反思的問題,
[00:14:53.000 --> 00:14:55.000]  就是問到你們這班人,
[00:14:55.000 --> 00:14:59.000]  在我對答的過程當中,
[00:14:59.000 --> 00:15:02.000]  你聽不聽得懂,
[00:15:02.000 --> 00:15:05.000]  這個對答的意義呢?
[00:15:05.000 --> 00:15:08.000]  在這裏讓我做一點點的,
[00:15:08.000 --> 00:15:13.000]  一個屬名的指導。
[00:15:13.000 --> 00:15:16.000]  我在神學院讀書的時候,
[00:15:16.000 --> 00:15:18.000]  我有一個教授很有趣的,
[00:15:18.000 --> 00:15:20.000]  我讀希臘文的時候,
[00:15:20.000 --> 00:15:21.000]  這個教授很厲害的,
[00:15:21.000 --> 00:15:23.000]  他上課其實就拿著一本,
[00:15:23.000 --> 00:15:25.000]  希臘文聖經進來的,
[00:15:25.000 --> 00:15:26.000]  他英文都沒有的,
[00:15:26.000 --> 00:15:27.000]  他那本聖經,
[00:15:27.000 --> 00:15:29.000]  最初我都很印象深刻,
[00:15:29.000 --> 00:15:31.000]  因為我讀希臘文的時候,
[00:15:31.000 --> 00:15:34.000]  其實之前我已經讀了希臘文,
[00:15:34.000 --> 00:15:37.000]  我都沒有做到可以拿著一本,
[00:15:37.000 --> 00:15:39.000]  希臘文直接讀的那時候,
[00:15:39.000 --> 00:15:43.000]  看到一個教授這麼印象深刻我的,
[00:15:43.000 --> 00:15:46.000]  就是可以拿著一本希臘文來上課,
[00:15:46.000 --> 00:15:48.000]  不過他講口講英文的,
[00:15:48.000 --> 00:15:50.000]  在那個過程當中,
[00:15:50.000 --> 00:15:52.000]  他上課就不講很多東西的,
[00:15:52.000 --> 00:15:54.000]  就是講一些小小的技術性,
[00:15:54.000 --> 00:15:57.000]  語法,經文的解釋,
[00:15:57.000 --> 00:15:59.000]  跟著就說回去背生字,
[00:15:59.000 --> 00:16:03.000]  跟著就下課了,
[00:16:03.000 --> 00:16:06.000]  每次上完課我就很不滿足,
[00:16:06.000 --> 00:16:11.000]  老師,上學都不是容易的,
[00:16:11.000 --> 00:16:12.000]  又冷,
[00:16:12.000 --> 00:16:14.000]  但那時候我記得剛剛開始入冬,
[00:16:14.000 --> 00:16:17.000]  很冷的,
[00:16:17.000 --> 00:16:21.000]  這麼辛苦掙扎了回來神學院,
[00:16:21.000 --> 00:16:25.000]  上課你應該講多一點點,
[00:16:25.000 --> 00:16:29.000]  我們一班有幾個,
[00:16:29.000 --> 00:16:30.000]  不是一班的,
[00:16:30.000 --> 00:16:33.000]  幾個就很不滿足,
[00:16:33.000 --> 00:16:36.000]  通常一下課第一時間就找一個同學,
[00:16:36.000 --> 00:16:38.000]  坐在班房門口,
[00:16:38.000 --> 00:16:39.000]  行著那個教授,
[00:16:39.000 --> 00:16:40.000]  教授我有事問,
[00:16:40.000 --> 00:16:43.000]  然後我們就全部用蜂擁上去的,
[00:16:43.000 --> 00:16:44.000]  那幾個,
[00:16:44.000 --> 00:16:45.000]  幾個而已,
[00:16:45.000 --> 00:16:46.000]  多都沒有,
[00:16:46.000 --> 00:16:48.000]  就問教授,
[00:16:48.000 --> 00:16:52.000]  你剛才上課說這些好像講一點不講一點似的,
[00:16:52.000 --> 00:16:55.000]  教授說那你哪些你不明白,
[00:16:55.000 --> 00:16:56.000]  他又說,
[00:16:56.000 --> 00:17:00.000]  往往下課聊的時間,
[00:17:00.000 --> 00:17:04.000]  還可以變成課堂的一半時間都有多,
[00:17:04.000 --> 00:17:06.000]  一課兩個小時,
[00:17:06.000 --> 00:17:12.000]  他有時真的坐在那裏一個小時跟他們聊,
[00:17:12.000 --> 00:17:13.000]  在黑板上畫,
[00:17:13.000 --> 00:17:16.000]  在黑板上寫希臘文,
[00:17:16.000 --> 00:17:19.000]  解釋grammar的結構,
[00:17:19.000 --> 00:17:22.000]  很有趣的一個討論,
[00:17:22.000 --> 00:17:28.000]  當眾人有問題的時候,
[00:17:28.000 --> 00:17:35.000]  你的反應是怎樣呢?
[00:17:35.000 --> 00:17:39.000]  今天很多的信徒,
[00:17:39.000 --> 00:17:42.000]  究竟是不是真的追求上帝呢?
[00:17:42.000 --> 00:17:44.000]  我作為牧者很簡單,
[00:17:44.000 --> 00:17:46.000]  很容易知道的,
[00:17:46.000 --> 00:17:49.000]  我自己以前做老師我都很明白,
[00:17:49.000 --> 00:17:51.000]  我以前是教地理學的,
[00:17:51.000 --> 00:17:52.000]  我教geography,
[00:17:52.000 --> 00:17:54.000]  我雖然不是教了很久書,
[00:17:54.000 --> 00:17:57.000]  但我教書的時候很有趣,
[00:17:57.000 --> 00:17:58.000]  上課講完之後,
[00:17:58.000 --> 00:17:59.000]  有些學生不明白,
[00:17:59.000 --> 00:18:01.000]  他真的追著你,
[00:18:01.000 --> 00:18:03.000]  老師你先不要走,
[00:18:03.000 --> 00:18:05.000]  你先講多一點讓我知道,
[00:18:05.000 --> 00:18:09.000]  因為我很想知道這件事是怎樣的,
[00:18:09.000 --> 00:18:14.000]  跟著有些學生有追求就會來,
[00:18:14.000 --> 00:18:15.000]  湧在一起,
[00:18:15.000 --> 00:18:17.000]  一起來聽,
[00:18:17.000 --> 00:18:19.000]  特別那時候我教御科班,
[00:18:19.000 --> 00:18:21.000]  御科班通常班不多人,
[00:18:21.000 --> 00:18:23.000]  二十多人左右,
[00:18:23.000 --> 00:18:25.000]  讀地理科學,
[00:18:25.000 --> 00:18:26.000]  必修科,
[00:18:26.000 --> 00:18:28.000]  那時候我記得上課有一個學生,
[00:18:28.000 --> 00:18:30.000]  我講完下課就準備走了,
[00:18:30.000 --> 00:18:32.000]  下一課他們沒有課,
[00:18:32.000 --> 00:18:34.000]  我又沒有課,
[00:18:34.000 --> 00:18:35.000]  所以他就走來,
[00:18:35.000 --> 00:18:36.000]  老師我有些問題問你,
[00:18:36.000 --> 00:18:37.000]  我都可以的,
[00:18:37.000 --> 00:18:38.000]  我沒有課,
[00:18:38.000 --> 00:18:39.000]  他說你們有沒有課,
[00:18:39.000 --> 00:18:41.000]  有課就不要問了,
[00:18:41.000 --> 00:18:42.000]  他說有啊,
[00:18:42.000 --> 00:18:43.000]  有問題啊,
[00:18:43.000 --> 00:18:44.000]  我們沒有課,
[00:18:44.000 --> 00:18:45.000]  不過可以問,
[00:18:45.000 --> 00:18:46.000]  一個來問,
[00:18:46.000 --> 00:18:49.000]  跟著一班走來問,
[00:18:49.000 --> 00:18:53.000]  今日的信徒是怎樣的呢?
[00:18:53.000 --> 00:18:54.000]  聽完唐道,
[00:18:54.000 --> 00:18:56.000]  走都走不前,
[00:18:56.000 --> 00:18:58.000]  趕著去喝茶,
[00:18:58.000 --> 00:19:03.000]  趕著約了誰?
[00:19:03.000 --> 00:19:05.000]  耶穌問,
[00:19:05.000 --> 00:19:08.000]  講完所有東西了,
[00:19:08.000 --> 00:19:10.000]  跟高手過招了,
[00:19:10.000 --> 00:19:13.000]  你們整班人圍著聽到的,
[00:19:13.000 --> 00:19:14.000]  聽完之後,
[00:19:14.000 --> 00:19:18.000]  耶穌召你們回來,
[00:19:18.000 --> 00:19:20.000]  然後怎樣?
[00:19:20.000 --> 00:19:24.000]  首先問的是你們有沒有聽清楚,
[00:19:24.000 --> 00:19:26.000]  然後去明白,
[00:19:26.000 --> 00:19:28.000]  但這個教導,
[00:19:28.000 --> 00:19:30.000]  我相信不只是屬靈學習,
[00:19:30.000 --> 00:19:32.000]  你做人都應該這樣,
[00:19:32.000 --> 00:19:34.000]  你跟人交談,
[00:19:34.000 --> 00:19:37.000]  人家講了一些東西給你聽,
[00:19:37.000 --> 00:19:40.000]  你有沒有先聽清楚祂講的東西,
[00:19:40.000 --> 00:19:43.000]  然後去明白祂講的東西之後,
[00:19:43.000 --> 00:19:45.000]  才作出回應呢?
[00:19:45.000 --> 00:19:46.000]  還是急不及待,
[00:19:46.000 --> 00:19:48.000]  你馬上要反射回應呢?
[00:19:48.000 --> 00:19:51.000]  不需要的,
[00:19:51.000 --> 00:19:53.000]  耶穌在這裡,
