
[00:00:00.000 --> 00:00:02.560]  各位頂姐妹,平安!早晨!
[00:02:48.760 --> 00:02:54.240]  她懷了人在生產的艱難中疼痛呼叫
[00:02:54.240 --> 00:02:57.280]  天上又現出異象來
[00:02:57.280 --> 00:02:59.320]  有一條大紅龍
[00:02:59.320 --> 00:03:00.680]  七頭十角
[00:03:00.680 --> 00:03:03.640]  七頭上戴七個冠冕
[00:03:03.640 --> 00:03:08.480]  她的尾巴拖拉天上星辰的三分之一
[00:03:08.480 --> 00:03:10.280]  摔在地上
[00:03:10.280 --> 00:03:15.320]  龍就站在那將要生產的婦人面前
[00:03:15.320 --> 00:03:20.600]  等她生產以後要吞吃她的孩子
[00:03:20.600 --> 00:03:24.200]  婦人生了一個男孩子
[00:03:24.200 --> 00:03:28.240]  是將來要用鐵杖核管萬國的
[00:03:28.240 --> 00:03:33.320]  她的孩子被提到神寶座那裡去了
[00:03:33.320 --> 00:03:37.680]  這五章的經文敘述了三個人物
[00:03:37.680 --> 00:03:39.720]  大家找到哪三個人物嗎
[00:03:39.720 --> 00:03:44.280]  就是婦人、大紅龍和男孩子
[00:03:44.280 --> 00:03:48.520]  你即時會聯想婦人代表什麼呢
[00:03:48.520 --> 00:03:50.120]  大紅龍又代表什麼呢
[00:03:50.120 --> 00:03:51.680]  男孩子又代表什麼呢
[00:03:51.680 --> 00:03:54.680]  三個角色都是很鮮明的
[00:03:54.680 --> 00:03:57.600]  情節亦都很有動感的
[00:03:57.600 --> 00:04:00.880]  這個婦人可以籠統地說
[00:04:00.880 --> 00:04:02.560]  象徵著舊約
[00:04:02.560 --> 00:04:04.680]  那些忠於神
[00:04:04.680 --> 00:04:09.600]  期盼尼塞亞來臨的一班子民
[00:04:09.600 --> 00:04:11.520]  而對應在新約的裡面
[00:04:11.520 --> 00:04:16.760]  就是那些對耶穌基督致死忠心的門徒
[00:04:16.760 --> 00:04:17.920]  當我們一邊看的時候
[00:04:17.920 --> 00:04:22.440]  其實這個角色也包含著以色列人
[00:04:22.440 --> 00:04:25.360]  因為耶穌就是從這個民族而出
[00:04:25.360 --> 00:04:29.040]  我們亦都會想起都頗像瑪利亞
[00:04:29.040 --> 00:04:33.400]  因為耶穌就是由瑪利亞所生出來的
[00:04:33.400 --> 00:04:34.880]  當讀著讀著的時候
[00:04:34.880 --> 00:04:37.960]  亦都有跟教會
[00:04:37.960 --> 00:04:43.880]  即是隔守新的誡命願意為耶穌作見證的門徒
[00:04:43.880 --> 00:04:45.520]  都息息相關
[00:04:45.520 --> 00:04:47.880]  所以當我們去讀啟示錄的時候
[00:04:47.880 --> 00:04:51.440]  我們就發現每一個角色人物
[00:04:51.440 --> 00:04:55.240]  其實那個含韻都很寬闊的
[00:04:55.240 --> 00:04:57.200]  以至到我們體會到
[00:04:57.200 --> 00:05:00.720]  經文那個承載的力量
[00:05:00.720 --> 00:05:02.920]  十二章五節裡面
[00:05:02.920 --> 00:05:06.400]  就告訴我們婦人生了一個男孩子
[00:05:06.400 --> 00:05:10.600]  將來要用鐵杖核管萬國
[00:05:10.600 --> 00:05:12.760]  我不知道你有沒有印象這段經文
[00:05:12.760 --> 00:05:14.240]  這一節的經文
[00:05:14.240 --> 00:05:17.080]  在詩篇第二篇的時候
[00:05:17.080 --> 00:05:21.080]  亦都有類似的字句出現過
[00:05:21.080 --> 00:05:26.920]  這個男孩子就是以色列人所期待的尼塞亞君王
[00:05:26.920 --> 00:05:31.400]  對新約教會來說就是耶穌基督
[00:05:31.400 --> 00:05:33.160]  至於大紅龍
[00:05:33.160 --> 00:05:35.560]  其實再繼續看下去的時候
[00:05:35.560 --> 00:05:37.400]  在第九節
[00:05:37.400 --> 00:05:41.240]  「大龍就善,古蛇名叫魔鬼,又叫撒旦,
[00:05:41.240 --> 00:05:44.080]  是迷惑土天下的」
[00:05:44.080 --> 00:05:46.200]  很呼之欲出是吧
[00:05:46.200 --> 00:05:49.920]  就是那惡者罪惡的根源
[00:05:49.920 --> 00:05:51.720]  對大紅龍
[00:05:51.720 --> 00:05:53.960]  剛才我們都讀到了
[00:05:53.960 --> 00:05:58.320]  約翰看到這隻龍有七頭十角
[00:05:58.320 --> 00:06:01.240]  頭上戴著七個冠冕
[00:06:01.240 --> 00:06:04.160]  我不知道你有沒有嘗試去想一下
[00:06:04.160 --> 00:06:06.120]  他的樣子是怎樣呢
[00:06:06.120 --> 00:06:08.160]  不過其實不重要
[00:06:08.160 --> 00:06:09.840]  我們不需要考究
[00:06:09.840 --> 00:06:12.120]  究竟他的樣子應該是怎樣呢
[00:06:12.120 --> 00:06:15.400]  好像他的樣子很搞笑
[00:06:15.400 --> 00:06:17.800]  不過其實他在表示
[00:06:17.800 --> 00:06:20.560]  這隻龍是帶有權力
[00:06:20.560 --> 00:06:22.600]  帶來影響力的
[00:06:22.600 --> 00:06:26.080]  我們當去看約翰福音的時候
[00:06:26.080 --> 00:06:30.080]  約翰就描述這隻東西
[00:06:30.080 --> 00:06:31.880]  這一個冷惡者
[00:06:31.880 --> 00:06:35.760]  他就用世界的統治者來形容他
[00:06:35.760 --> 00:06:38.680]  如果我們看保羅的書信的時候
[00:06:38.680 --> 00:06:40.200]  在爾忽所書的裡面
[00:06:40.200 --> 00:06:45.240]  保羅就說他是空中掌權者的首領
[00:06:45.240 --> 00:06:48.080]  約翰在這裡看到一個什麼畫面呢
[00:06:48.080 --> 00:06:52.480]  他看到的是龍的墮落
[00:06:52.480 --> 00:06:56.320]  我們看到龍和他的暴眾首都大刑罰
[00:06:56.320 --> 00:06:58.080]  被逐出天庭
[00:06:58.080 --> 00:06:59.600]  告訴我們一個訊息
[00:06:59.600 --> 00:07:04.000]  他已經徹底被打敗
[00:07:04.000 --> 00:07:06.800]  龍殺鷹不遂
[00:07:06.800 --> 00:07:11.960]  就是說男孩子就能夠繼續活下來
[00:07:11.960 --> 00:07:13.520]  不是你死就是他亡
[00:07:13.520 --> 00:07:17.880]  所以龍已經沒有什麼機會可以活得太長
[00:07:17.880 --> 00:07:21.800]  於是乎吃不了那個鷹鞋
[00:07:21.800 --> 00:07:23.680]  當我們一直看下去的時候
[00:07:23.680 --> 00:07:27.040]  他就轉身去逼迫那個婦人
[00:07:27.040 --> 00:07:33.040]  這也意味著為什麼信仰的群體會受迫害的原因
[00:07:33.040 --> 00:07:34.360]  經文就繼續說
[00:07:34.360 --> 00:07:38.640]  上帝知道婦人的難處
[00:07:38.640 --> 00:07:42.000]  於是乎就帶她逃到曠野
[00:07:42.000 --> 00:07:47.800]  經文說給她預備的地方並供養她1260天
[00:07:47.800 --> 00:07:50.600]  這個時候耶穌基督已經升天了
[00:07:50.600 --> 00:07:54.360]  在這裡所說的婦人正正就是代表著新約的群體
[00:07:54.360 --> 00:07:57.000]  也就是教會
[00:07:57.000 --> 00:08:01.280]  經文的意思就是說新約的教會和舊約的子民一樣
[00:08:01.280 --> 00:08:05.640]  都是要經歷曠野的考驗
[00:08:05.640 --> 00:08:07.800]  我們每一個跟隨主
[00:08:07.800 --> 00:08:12.080]  其實我們在人生的路上都有很多的艱難
[00:08:12.080 --> 00:08:13.720]  很多的危險
[00:08:13.720 --> 00:08:16.520]  前路好像漆黑一片
[00:08:16.520 --> 00:08:18.440]  我們只能夠去仰望神
[00:08:18.440 --> 00:08:21.440]  就好像昔日舊約的時代
[00:08:21.440 --> 00:08:25.160]  以色列的子民靠著雲柱火柱
[00:08:25.160 --> 00:08:27.400]  一步一步地前行
[00:08:27.400 --> 00:08:31.120]  去到上帝為他們預備的地方
[00:08:31.120 --> 00:08:32.520]  在這個過程中
[00:08:32.520 --> 00:08:34.160]  神有祂的保護
[00:08:34.160 --> 00:08:35.440]  有祂的力量
[00:08:35.440 --> 00:08:38.120]  也有祂的供養
[00:08:38.120 --> 00:08:40.640]  這裡提及到1260天
[00:08:40.640 --> 00:08:42.880]  即是三載半
[00:08:42.880 --> 00:08:44.160]  當我們一路看下去的時候
[00:08:44.160 --> 00:08:45.760]  在十二章的十四節
[00:08:45.760 --> 00:08:47.320]  一載、二載、半載
[00:08:47.320 --> 00:08:48.960]  以及十三章的五節
[00:08:48.960 --> 00:08:51.400]  四十二個月
[00:08:51.400 --> 00:08:53.160]  可能我們也會考究一下
[00:08:53.160 --> 00:08:54.880]  這些日子代表什麼
[00:08:54.880 --> 00:08:57.280]  其實這些都是象徵的數字
[00:08:57.280 --> 00:09:00.400]  好像跟七都是有關係的
[00:09:00.400 --> 00:09:03.480]  不在乎時間的長短
[00:09:03.480 --> 00:09:05.360]  那個意義的精髓
[00:09:05.360 --> 00:09:08.520]  就是代表著這些時間都是有限的
[00:09:08.520 --> 00:09:13.760]  代表著神祂的眷顧和保守
[00:09:13.760 --> 00:09:18.080]  當經文繼續提及到
[00:09:18.080 --> 00:09:20.280]  在十三和十四節裡面
[00:09:20.280 --> 00:09:24.000]  看到婦人套到去曠野的時候
[00:09:24.000 --> 00:09:27.400]  有一個更詳細的描述
[00:09:27.400 --> 00:09:28.400]  經文就告訴我們
[00:09:28.400 --> 00:09:32.600]  她被賜予大鷹的兩個翅膀
[00:09:32.600 --> 00:09:35.320]  能夠飛到去曠野
[00:09:35.320 --> 00:09:38.960]  這個意象其實是出於出埃及記
[00:09:38.960 --> 00:09:41.520]  描述以色列人出埃及的時候
[00:09:41.520 --> 00:09:46.160]  那一幕是多麼的令人驚訝
[00:09:46.160 --> 00:09:49.360]  神對他們的拯救
[00:09:49.360 --> 00:09:53.040]  跟今天我們會不會所經歷的
[00:09:53.040 --> 00:09:55.920]  都有相類似
[00:09:55.920 --> 00:09:57.400]  在這段時間
[00:09:57.400 --> 00:09:59.480]  過去我接觸很多弟兄姊妹
[00:09:59.480 --> 00:10:01.840]  當去關心問候他們的時候
[00:10:01.840 --> 00:10:04.120]  其實都會聽到很多
[00:10:04.120 --> 00:10:08.880]  在這兩年有很多很不容易的經歷
[00:10:08.880 --> 00:10:10.280]  片段
[00:10:10.280 --> 00:10:12.240]  就是當一路聽的時候
[00:10:12.240 --> 00:10:14.840]  心裡面都很紮心
[00:10:14.840 --> 00:10:16.240]  因為在那一刻
[00:10:16.240 --> 00:10:18.080]  我們因著疫情的緣故
[00:10:18.080 --> 00:10:22.680]  我們要在家裡面去敬拜
[00:10:22.680 --> 00:10:28.680]  我體會到不能夠在他們的期中的時候
[00:10:28.680 --> 00:10:30.680]  心裡面都是很不容易
[00:10:30.680 --> 00:10:33.160]  當一路聽每一個的故事
[00:10:33.160 --> 00:10:35.440]  其實都會很感受到
[00:10:35.440 --> 00:10:38.600]  很難用言語去解釋
[00:10:38.600 --> 00:10:41.400]  怎樣在這麼艱難的裏面
[00:10:41.400 --> 00:10:42.800]  很感謝主
[00:10:42.800 --> 00:10:45.920]  他們仍然能夠去經歷到
[00:10:45.920 --> 00:10:47.840]  神給他們的眷顧
[00:10:47.840 --> 00:10:49.440]  仍然能夠經歷到
[00:10:49.440 --> 00:10:54.560]  那份從神而來的盼望和喜樂
[00:10:54.560 --> 00:10:57.520]  當一路去聽他們分享的時候
[00:10:57.520 --> 00:11:01.280]  很感受到他們不再問為什麼
[00:11:01.280 --> 00:11:02.840]  而是他們在禱告裡面
[00:11:02.840 --> 00:11:06.120]  都求神指教他們怎樣
[00:11:06.120 --> 00:11:10.360]  去面對他們的人生的路
[00:11:10.360 --> 00:11:13.560]  好體會到當到最後
[00:11:13.560 --> 00:11:15.800]  就是每一次的分享完之後
[00:11:15.800 --> 00:11:19.600]  其實都會感受到他們生命的豐盛
[00:11:19.600 --> 00:11:24.280]  就好像經歷神供應瑪拿一樣
[00:11:24.280 --> 00:11:26.960]  是很奇妙的
[00:11:26.960 --> 00:11:27.920]  在曠野裡面
[00:11:27.920 --> 00:11:28.520]  沒錯
[00:11:28.520 --> 00:11:32.280]  我們會經歷那個所謂的荒涼
[00:11:32.280 --> 00:11:34.560]  但原來神已經為我們
[00:11:34.560 --> 00:11:37.560]  預備了他自己的地方
[00:11:37.560 --> 00:11:39.400]  這裡所說的不是一間
[00:11:39.400 --> 00:11:42.760]  很實在的一間屋
[00:11:42.760 --> 00:11:47.920]  而是說神隨時隨地的同在
[00:11:47.920 --> 00:11:50.760]  經文說要躲避那蛇
[00:11:50.760 --> 00:11:51.880]  意思就是
[00:11:51.880 --> 00:11:52.400]  沒錯
[00:11:52.400 --> 00:11:55.160]  我們會面對很多的艱難
[00:11:55.160 --> 00:11:58.200]  但原來最安全的地方
[00:11:58.200 --> 00:12:03.360]  就是神同在的地方
[00:12:03.360 --> 00:12:05.400]  所以當我們一路看啟示錄
[00:12:05.400 --> 00:12:06.360]  十二章的時候
[00:12:06.360 --> 00:12:09.360]  其實就先再一次告訴我們
[00:12:09.360 --> 00:12:11.000]  那個結局
[00:12:11.000 --> 00:12:13.280]  我們是sure win
[00:12:13.280 --> 00:12:15.880]  我們是必然得勝
[00:12:15.880 --> 00:12:18.440]  接著就因著這個結局
[00:12:18.440 --> 00:12:19.800]  我們就要繼續
[00:12:19.800 --> 00:12:22.080]  來面對現實
[00:12:22.080 --> 00:12:25.160]  因為經文說在十二章十二節裡面
[00:12:25.160 --> 00:12:26.160]  我們一起讀出來好嗎
[00:12:26.160 --> 00:12:26.400]  預備
[00:12:26.400 --> 00:12:27.960]  一二三起
[00:12:27.960 --> 00:12:28.760]  所以
[00:12:28.760 --> 00:12:31.360]  諸天和住在其中的
[00:12:31.360 --> 00:12:33.640]  你們都快樂吧
[00:12:33.640 --> 00:12:37.000]  只是地與海有和了
[00:12:37.000 --> 00:12:40.240]  因為魔鬼知道自己的時候不多
[00:12:40.240 --> 00:12:46.680]  就氣憤憤地嚇到你們哪裏去了
[00:12:46.680 --> 00:12:52.360]  魔鬼知道自己時日無多
[00:12:52.360 --> 00:12:53.960]  沒錯
[00:12:53.960 --> 00:12:56.200]  祂都有祂的權柄
[00:12:56.200 --> 00:12:59.520]  不過祂的影響力都是受到限制的
[00:12:59.520 --> 00:13:02.560]  所以在祂倒數之際
[00:13:02.560 --> 00:13:07.000]  其實祂就不斷地在這個世界裡面張牙舞爪
[00:13:07.000 --> 00:13:10.560]  約翰從一個屬天的角度
[00:13:10.560 --> 00:13:13.160]  很想去指出一個事實
[00:13:13.160 --> 00:13:14.480]  我們作為主的門徒
[00:13:14.480 --> 00:13:18.000]  我們要勇敢地去跟隨耶穌基督
[00:13:18.000 --> 00:13:20.560]  這個聖局
[00:13:20.560 --> 00:13:24.160]  勝利的聖局已經是定了
[00:13:24.160 --> 00:13:27.000]  因為隨著耶穌基督的復活
[00:13:27.000 --> 00:13:28.920]  以及升天
[00:13:28.920 --> 00:13:30.160]  神的救恩
[00:13:30.160 --> 00:13:31.080]  能力
[00:13:31.080 --> 00:13:31.960]  國度
[00:13:31.960 --> 00:13:35.160]  以及祂所立的基督的權柄
[00:13:35.160 --> 00:13:38.600]  都已經來到
[00:13:38.600 --> 00:13:43.040]  所以當我們每一次遇到不同的危難
[00:13:43.040 --> 00:13:46.160]  那惡者張牙舞爪的時候
[00:13:46.160 --> 00:13:49.720]  剛才我不知道在我們看十二章的裏面
[00:13:49.720 --> 00:13:52.680]  不知道你看不看到這三節
[00:13:52.680 --> 00:13:56.320]  神祂自己的應許
[00:13:56.320 --> 00:13:59.560]  神帶領這個婦人逃到曠野
[00:13:59.560 --> 00:14:02.960]  預備給她的地方也有養活
[00:14:02.960 --> 00:14:05.320]  也有大英兩個的翅膀
[00:14:05.320 --> 00:14:07.000]  賜給這個婦人
[00:14:07.000 --> 00:14:08.560]  叫她飛到曠野
[00:14:08.560 --> 00:14:11.280]  到自己的地方躲避那蛇
[00:14:11.280 --> 00:14:13.400]  她在那裏被養活一載
[00:14:13.400 --> 00:14:13.880]  二載
[00:14:13.880 --> 00:14:15.080]  半載
[00:14:15.080 --> 00:14:15.960]  在第十六節
[00:14:15.960 --> 00:14:18.440]  地卻幫助婦人開口
[00:14:18.440 --> 00:14:23.080]  吞了從龍口吐出來的水
[00:14:23.080 --> 00:14:25.160]  我們看到歷世歷代
[00:14:25.160 --> 00:14:29.680]  其實宗教會在很多艱難的裏面
[00:14:29.680 --> 00:14:32.000]  艱難的歲月裏面
[00:14:32.000 --> 00:14:37.440]  都有神祂自己親自的保護保障
[00:14:37.440 --> 00:14:41.200]  所以教會永遠都不會滅亡
[00:14:41.200 --> 00:14:43.120]  無論邪惡的力量怎樣張狂
[00:14:43.120 --> 00:14:45.880]  他們只有一個結局
[00:14:45.880 --> 00:14:49.600]  就是一個終極的失敗
[00:14:49.600 --> 00:14:54.160]  所以那惡者在垂死的掙扎裏面
[00:14:54.160 --> 00:14:55.080]  在這一場
[00:14:55.080 --> 00:14:58.640]  我們都面對著一場肅靈的真戰裏面
[00:14:58.640 --> 00:15:00.160]  我們作為主的門徒
[00:15:00.160 --> 00:15:03.200]  就是主要的戰場
[00:15:03.200 --> 00:15:05.160]  十二章十七節讓我們一起讀出
[00:15:05.160 --> 00:15:06.400]  預備起
[00:15:06.400 --> 00:15:08.920]  龍向婦人發怒
[00:15:08.920 --> 00:15:12.360]  去與他其餘的兒女爭戰
[00:15:12.360 --> 00:15:15.680]  這兒女就是那守神誡命
[00:15:15.680 --> 00:15:19.120]  為耶穌作見證的
[00:15:19.120 --> 00:15:19.720]  在這裏說
[00:15:19.720 --> 00:15:22.760]  龍就會向婦人去發怒
[00:15:22.760 --> 00:15:26.560]  就去與他其餘的兒女去爭戰
[00:15:26.560 --> 00:15:29.200]  這些兒女是有一個特性的
[00:15:29.200 --> 00:15:32.400]  就是他們是一班守神誡命
[00:15:32.400 --> 00:15:36.360]  願意為耶穌作見證
[00:15:36.360 --> 00:15:40.560]  那惡者一定是會專門針對這些人
[00:15:40.560 --> 00:15:42.600]  去攻擊他們
[00:15:42.600 --> 00:15:47.600]  所以當你越去追求信仰
[00:15:47.600 --> 00:15:52.800]  越努力去尋求神的時候
[00:15:52.800 --> 00:15:55.880]  其實我們都會很確實
[00:15:55.880 --> 00:15:58.040]  都會面對很多的衝擊
[00:15:58.040 --> 00:15:58.520]  為甚麼
[00:15:58.520 --> 00:16:01.520]  因為那惡者就是用盡千方百計
[00:16:01.520 --> 00:16:02.840]  來攻擊教會
[00:16:02.840 --> 00:16:07.000]  迫使我們離棄離開我們的信仰
[00:16:07.000 --> 00:16:11.640]  在十三章裏面提到兩隻獸
[00:16:11.640 --> 00:16:13.200]  一隻是由海出來
[00:16:13.200 --> 00:16:15.200]  一隻是由地出來
[00:16:15.200 --> 00:16:16.880]  在啟示的那個裏面
[00:16:16.880 --> 00:16:23.400]  地和海都是象徵著邪惡的所在和根源
[00:16:23.400 --> 00:16:28.880]  海獸和地獸是大龍的具體的一個展現
[00:16:28.880 --> 00:16:32.240]  因為經文亦都描述到
[00:16:32.240 --> 00:16:36.880]  這條龍將自己的能力座位和大權柄
[00:16:36.880 --> 00:16:39.680]  都給了這兩隻獸
[00:16:39.680 --> 00:16:42.920]  那究竟海獸又預表著甚麼呢
[00:16:42.920 --> 00:16:44.800]  十三章裏面
[00:16:44.800 --> 00:16:47.360]  即是至少有三個含義
[00:16:47.360 --> 00:16:49.640]  第一個含義就是在歷史的背景裏面
[00:16:49.640 --> 00:16:53.840]  這隻獸預表著羅馬的君王
[00:16:53.840 --> 00:16:56.360]  我們知道如果我們翻查歷史的時候
[00:16:56.360 --> 00:17:01.320]  凱撒大帝很多時候都說自己是主是神
[00:17:01.320 --> 00:17:03.440]  甚至乎是神的兒子
[00:17:03.440 --> 00:17:08.280]  那就和這裏的經文有所切合
[00:17:08.280 --> 00:17:11.320]  就講到褻瀆的名號誇大
[00:17:11.320 --> 00:17:13.520]  褻瀆的華
[00:17:13.520 --> 00:17:14.840]  另一個的解釋就是
[00:17:14.840 --> 00:17:18.840]  這隻獸同時間亦都是代表著歷代的暴君
[00:17:18.840 --> 00:17:26.520]  特別是要強迫人民去俯伏在這些暴君的裏面
[00:17:26.520 --> 00:17:30.160]  因為撒旦其實亦都是一個很誇大的勢力
[00:17:30.160 --> 00:17:34.440]  七頭十角不一定指到是個別的君王國家
[00:17:34.440 --> 00:17:41.360]  而是一個更加整體與神為敵的勢力
[00:17:41.360 --> 00:17:48.280]  往往就是埋藏在政權背後的制度性的邪惡
[00:17:48.280 --> 00:17:50.320]  最後第三在末世的裏面
[00:17:50.320 --> 00:17:55.960]  這隻獸亦都會迷惑人去慕拜他
[00:17:55.960 --> 00:17:57.760]  在經文裏面就講到
[00:17:57.760 --> 00:18:00.640]  七頭之一似乎受了致命傷
[00:18:00.640 --> 00:18:01.720]  那傷卻醫好了
[00:18:01.720 --> 00:18:03.280]  全地的人都很驚訝
[00:18:03.280 --> 00:18:06.240]  跟從了那獸
[00:18:06.240 --> 00:18:09.720]  這隻獸亦都迷惑地上的人去跟從他
[00:18:09.720 --> 00:18:11.360]  去拜那條龍
[00:18:11.360 --> 00:18:16.720]  亦都是伏在撒旦的權勢之下
[00:18:16.720 --> 00:18:21.280]  海獸就是藉著武力的權勢
[00:18:21.280 --> 00:18:24.160]  所帶來的是任意而行
[00:18:24.160 --> 00:18:32.280]  踐踏剝削和欺壓的威嚇能力
[00:18:32.280 --> 00:18:34.960]  似乎所向披靡
[00:18:34.960 --> 00:18:39.040]  當我們看到第七和第八節的時候
[00:18:39.040 --> 00:18:42.560]  被我們看到這個邪惡的權勢
[00:18:42.560 --> 00:18:45.640]  剛才都講了因為時日無多
[00:18:45.640 --> 00:18:48.800]  所以跟世界和教會面對的處境
[00:18:48.800 --> 00:18:52.640]  必定是更加凶險
[00:18:52.640 --> 00:18:55.640]  在第一個世紀的處境的時候
[00:18:55.640 --> 00:18:58.440]  如果當我們去看回約翰時代
[00:18:58.440 --> 00:19:01.560]  羅馬帝國的勢力和它的影響
[00:19:01.560 --> 00:19:06.360]  其實是貫穿當時生活裏面每一個的層面
[00:19:06.360 --> 00:19:08.960]  當我們去認同去服從
[00:19:08.960 --> 00:19:12.720]  羅馬帝國所鼓吹的宗教文化思想
[00:19:12.720 --> 00:19:19.160]  那你在生活裏面就一定會有穩妥和依靠
[00:19:19.160 --> 00:19:22.880]  相反你背道而行
[00:19:22.880 --> 00:19:25.120]  你不願意降服的話
[00:19:25.120 --> 00:19:27.600]  其實就會面對很多的排斥
[00:19:27.600 --> 00:19:30.240]  很多的迫害危險
[00:19:30.240 --> 00:19:33.640]  信我者生 逆我者亡
[00:19:33.640 --> 00:19:35.840]  這個就是海獸
[00:19:35.840 --> 00:19:39.040]  如果我們看回在人類的歷史裏面
[00:19:39.040 --> 00:19:42.040]  是從來沒有消失過
[00:19:42.040 --> 00:19:44.480]  所以經文就再說
[00:19:44.480 --> 00:19:48.040]  凡有矣的就應當聽
[00:19:48.040 --> 00:19:49.800]  擄掠人的必被擄掠
[00:19:49.800 --> 00:19:52.520]  用刀殺人的必被刀殺
[00:19:52.520 --> 00:19:58.880]  聖徒的忍耐和信心就是如此
[00:19:58.880 --> 00:20:01.720]  當政權要逼迫
[00:20:01.720 --> 00:20:04.720]  或者消滅基督教會的時候
[00:20:04.720 --> 00:20:10.320]  求主賜給我們有一份忍耐和信心
[00:20:10.320 --> 00:20:13.080]  堅定地來到跟從神
[00:20:13.080 --> 00:20:16.280]  求神保守我們不要被迷惑
[00:20:16.280 --> 00:20:19.640]  使我們能夠始終如一地
[00:20:19.640 --> 00:20:22.400]  敬拜這個獨一的真神
[00:20:22.400 --> 00:20:25.320]  沒錯海獸雖然囂張狂妄
[00:20:25.320 --> 00:20:28.040]  他的權柄和他誇大的口
[00:20:28.040 --> 00:20:30.600]  亦都是受到掌控
[00:20:30.600 --> 00:20:36.400]  真正掌權的那位仍然是上帝他自己
[00:20:36.400 --> 00:20:41.080]  接下來我們就看地裏面上來這隻獸
[00:20:41.080 --> 00:20:43.920]  經文就說他如同羊羔
[00:20:43.920 --> 00:20:46.160]  有兩隻角
[00:20:46.160 --> 00:20:48.200]  他說話好像龍
