
[00:00:00.000 --> 00:00:02.000]  各位弟子朋友安安
[00:05:44.240 --> 00:05:47.640]  「所以,我們既因信稱義
[00:05:47.640 --> 00:05:50.360]  就藉著我們的主耶穌基督
[00:05:50.360 --> 00:05:53.000]  得以與上帝和好
[00:05:53.000 --> 00:05:54.880]  我們又藉著祂
[00:05:54.880 --> 00:05:59.800]  因信得以進入現在所站立的恩典中
[00:05:59.800 --> 00:06:01.880]  並且歡歡喜喜
[00:06:01.880 --> 00:06:04.960]  盼望上帝的榮耀」
[00:06:04.960 --> 00:06:08.120]  如果用我們現代人的說話來說
[00:06:08.120 --> 00:06:09.960]  保羅的意思是
[00:06:09.960 --> 00:06:11.760]  各位
[00:06:11.760 --> 00:06:14.200]  你們可以停下來
[00:06:14.200 --> 00:06:17.120]  停在內心那一台
[00:06:17.120 --> 00:06:22.280]  拼命要證明自己的跑步機
[00:06:22.280 --> 00:06:26.440]  這裡出現了兩個極其重要的神學詞彙
[00:06:26.440 --> 00:06:27.800]  不過
[00:06:27.800 --> 00:06:29.520]  他們一點都不抽象
[00:06:29.520 --> 00:06:31.360]  一個叫「稱義」
[00:06:31.360 --> 00:06:33.400]  一個叫「和好」
[00:06:33.400 --> 00:06:35.400]  什麼叫「稱義」?
[00:06:35.400 --> 00:06:38.720]  「稱義」不是指你變成了一個
[00:06:38.720 --> 00:06:39.840]  道德完美
[00:06:39.840 --> 00:06:42.360]  從來都不犯錯
[00:06:42.360 --> 00:06:43.040]  不是
[00:06:43.040 --> 00:06:44.400]  不是這個意思
[00:06:44.400 --> 00:06:46.960]  「稱義」指的是在全宇宙
[00:06:46.960 --> 00:06:48.880]  最高的審判者
[00:06:48.880 --> 00:06:51.400]  創造你和我的上帝面前
[00:06:51.400 --> 00:06:54.480]  去看著你
[00:06:54.480 --> 00:06:58.360]  他就敲下這個法官的定音槌
[00:06:58.360 --> 00:06:59.640]  去告訴你
[00:06:59.640 --> 00:07:01.520]  他也告訴所有的人
[00:07:01.520 --> 00:07:03.760]  你已經沒有罪了
[00:07:03.760 --> 00:07:07.480]  你是我所接納的
[00:07:07.480 --> 00:07:08.800]  現代流行心理學
[00:07:08.800 --> 00:07:09.880]  每天在電視上
[00:07:09.880 --> 00:07:11.920]  在書本上告訴我們
[00:07:11.920 --> 00:07:14.360]  我們要自我肯定
[00:07:14.360 --> 00:07:16.880]  我們要愛自己
[00:07:16.880 --> 00:07:19.200]  這個沒有錯
[00:07:19.200 --> 00:07:21.280]  很有安慰
[00:07:21.280 --> 00:07:22.960]  不過自我肯定
[00:07:22.960 --> 00:07:25.000]  也有一個致命傷
[00:07:25.000 --> 00:07:27.320]  也有一個弱點
[00:07:27.320 --> 00:07:29.160]  這個弱點是什麼呢?
[00:07:29.160 --> 00:07:30.680]  它很脆弱
[00:07:30.680 --> 00:07:33.400]  以及不穩定
[00:07:33.400 --> 00:07:34.600]  因為自我肯定
[00:07:34.600 --> 00:07:36.120]  是由我自己
[00:07:36.120 --> 00:07:39.000]  做我自己的審判官
[00:07:39.000 --> 00:07:41.720]  是我去評論我自己
[00:07:41.720 --> 00:07:44.280]  今天你工作很順利
[00:07:44.280 --> 00:07:46.640]  你減肥達標
[00:07:46.640 --> 00:07:48.920]  你得到別人的稱讚
[00:07:48.920 --> 00:07:51.360]  你內心的法庭就會宣判
[00:07:51.360 --> 00:07:52.760]  你很厲害
[00:07:52.760 --> 00:07:55.920]  你很有價值
[00:07:55.920 --> 00:07:59.280]  不過當明天你搞砸了一個項目
[00:07:59.280 --> 00:08:03.280]  搞砸了上頭給你的項目
[00:08:03.280 --> 00:08:07.520]  又或者搞砸了一個關係
[00:08:07.520 --> 00:08:09.720]  你面臨中年危機
[00:08:09.720 --> 00:08:10.920]  或者你年紀大了
[00:08:10.920 --> 00:08:14.760]  覺得為什麼這麼力不從心
[00:08:14.760 --> 00:08:16.760]  你內心的法庭
[00:08:16.760 --> 00:08:19.200]  就會馬上跟你說
[00:08:19.200 --> 00:08:24.280]  你真的失敗
[00:08:24.280 --> 00:08:26.360]  不過聖經的恩順清義
[00:08:26.360 --> 00:08:28.200]  是完全不同的
[00:08:28.200 --> 00:08:29.360]  順利到你的接納
[00:08:29.360 --> 00:08:31.840]  不是由你自己的感覺
[00:08:31.840 --> 00:08:35.120]  由你自己擁有什麼來決定
[00:08:35.120 --> 00:08:37.600]  也不是由這個社會告訴你
[00:08:37.600 --> 00:08:39.880]  你在這個社會的表現是怎樣
[00:08:39.880 --> 00:08:42.720]  去決定你有沒有價值
[00:08:42.720 --> 00:08:44.480]  那是什麼呢?
[00:08:44.480 --> 00:08:49.360]  是由耶穌基督的表現來決定的
[00:08:49.360 --> 00:08:51.920]  是祂所做的救贖計劃
[00:08:51.920 --> 00:08:56.040]  救贖工作來決定你有沒有價值
[00:08:56.040 --> 00:08:57.760]  因為主耶穌基督在十字架上面
[00:08:57.760 --> 00:09:00.480]  替我們還清了代價
[00:09:00.480 --> 00:09:03.760]  所以上帝接納每一個相信祂的人
[00:09:03.760 --> 00:09:05.160]  這個意味著
[00:09:05.160 --> 00:09:08.840]  你在宇宙中最重要的審判者面前
[00:09:08.840 --> 00:09:13.400]  你已經拿到這張合格證書了
[00:09:13.400 --> 00:09:18.600]  這張合格證書不會因為你明天失業
[00:09:18.600 --> 00:09:23.080]  就會過期
[00:09:23.080 --> 00:09:26.160]  不會因為你今天考試搞砸了
[00:09:26.160 --> 00:09:30.040]  就沒收了這張合格證書
[00:09:30.040 --> 00:09:32.640]  也不因為你年老體弱
[00:09:32.640 --> 00:09:37.040]  喪失了對這個世界的生產力
[00:09:37.040 --> 00:09:40.960]  就被上帝看低你
[00:09:40.960 --> 00:09:45.120]  當你拿到宣判這份合格證書
[00:09:45.120 --> 00:09:49.840]  你和上帝的關係就進入了和好的狀態
[00:09:49.840 --> 00:09:53.640]  你不需要再戰戰兢兢地在上帝面前
[00:09:53.640 --> 00:09:57.880]  在人面前去演戲
[00:09:57.880 --> 00:10:00.240]  基督信仰給現代人最大的解放
[00:10:00.240 --> 00:10:05.240]  就是容許你放下你的面具
[00:10:05.240 --> 00:10:10.040]  大方地承認我自己是不完美的
[00:10:10.040 --> 00:10:11.680]  其實聖經也說了
[00:10:11.680 --> 00:10:14.520]  沒有一個人完美
[00:10:14.520 --> 00:10:18.720]  因為你已經被造物主無條件地接納了
[00:10:18.720 --> 00:10:23.080]  而且你也被他增殖了
[00:10:23.080 --> 00:10:24.960]  我相信大家聽到這裡的時候
[00:10:24.960 --> 00:10:29.280]  我都會覺得上帝這份愛太美妙了
[00:10:29.280 --> 00:10:33.440]  恩上清二所帶來的平安實在太好了
[00:10:33.440 --> 00:10:35.120]  問一問大家
[00:10:35.120 --> 00:10:41.920]  知不知道教會這三年的主題是什麼名字?
[00:10:41.920 --> 00:10:43.040]  如果你忘記了
[00:10:43.040 --> 00:10:45.400]  打開你的秩序表程序表
[00:10:45.400 --> 00:10:47.880]  去到報告那一欄
[00:10:47.880 --> 00:10:51.760]  寫在這裡
[00:10:51.760 --> 00:10:55.880]  我們看看我們這三年的全年主題是什麼
[00:10:55.880 --> 00:10:57.480]  如果看到的話要大聲說
[00:10:57.480 --> 00:10:59.040]  預備起
[00:10:59.040 --> 00:11:03.920]  「深化生命 令人歸主 榮耀上帝」
[00:11:03.920 --> 00:11:05.880]  我們期望在三年裡
[00:11:05.880 --> 00:11:07.880]  希望大家可以深化生命
[00:11:07.880 --> 00:11:09.200]  可以去令人歸主
[00:11:09.200 --> 00:11:12.840]  可以去榮耀上帝
[00:11:12.840 --> 00:11:15.720]  特別我今天跟大家看「令人歸主」
[00:11:15.720 --> 00:11:17.840]  當你聽到這個主題的時候
[00:11:17.840 --> 00:11:21.440]  你心裡面第一個是興奮
[00:11:21.440 --> 00:11:25.880]  抑或是有一份壓力呢?
[00:11:25.880 --> 00:11:28.600]  尤其我看到很多大型節目都跟我一樣
[00:11:28.600 --> 00:11:30.840]  比較內向的
[00:11:30.840 --> 00:11:34.200]  不是很擅長用說話去說服別人
[00:11:34.200 --> 00:11:38.720]  於是大家看到我每一次講到一定是寫完的
[00:11:38.720 --> 00:11:42.400]  我們都不是很擅長用說話去說服別人
[00:11:42.400 --> 00:11:44.320]  所以聽到「令人歸主」的時候
[00:11:44.320 --> 00:11:45.520]  可能你會覺得
[00:11:45.520 --> 00:11:48.960]  嘩 教會為什麼給我這麼大壓力
[00:11:48.960 --> 00:11:50.560]  又給我KPI
[00:11:50.560 --> 00:11:54.480]  又給我業績壓力
[00:11:54.480 --> 00:11:56.280]  今天在這裡我想跟大家
[00:11:56.280 --> 00:12:01.760]  我想代表大家向上帝做一個最誠實的靈魂拷問
[00:12:01.760 --> 00:12:04.520]  鼓勵大家對上帝誠實一點
[00:12:04.520 --> 00:12:05.600]  不需要回答出來
[00:12:05.600 --> 00:12:09.600]  你在心裡面回答上來就可以了
[00:12:09.600 --> 00:12:11.840]  我們當中有多少人
[00:12:11.840 --> 00:12:15.320]  雖然每一個禮拜來崇拜
[00:12:15.320 --> 00:12:17.480]  參與團契
[00:12:17.480 --> 00:12:19.760]  參與侍奉
[00:12:19.760 --> 00:12:23.280]  不過其實我們自己都已經很久很久
[00:12:23.280 --> 00:12:26.800]  沒有經歷過第五節
[00:12:26.800 --> 00:12:28.720]  第五節經文所說
[00:12:28.720 --> 00:12:36.600]  我們被上帝的愛所囂觀的呢?
[00:12:36.600 --> 00:12:39.640]  因為當你被上帝的愛所囂觀的時候
[00:12:39.640 --> 00:12:45.720]  你就會有真正的平安
[00:12:45.720 --> 00:12:53.440]  當我們面對生活的成本不斷上漲的壓力
[00:12:53.440 --> 00:12:56.560]  當我們面對職場的惡性競爭
[00:12:56.560 --> 00:12:58.880]  報紙說的
[00:12:58.880 --> 00:13:01.360]  又說今年大學畢業的同學
[00:13:01.360 --> 00:13:03.680]  他們投身職場的時候
[00:13:03.680 --> 00:13:04.880]  對比起以前
[00:13:04.880 --> 00:13:12.320]  有65%的職位是沒有了
[00:13:12.320 --> 00:13:15.680]  職場的惡性競爭很大
[00:13:15.680 --> 00:13:20.240]  或者你面對身體有慢性疾病
[00:13:20.240 --> 00:13:25.760]  或者你面對家庭關係很冰冷
[00:13:25.760 --> 00:13:29.280]  我們都跟一些未信的人一樣
[00:13:29.280 --> 00:13:31.280]  我們很害怕
[00:13:31.280 --> 00:13:33.640]  很憂慮
[00:13:33.640 --> 00:13:35.440]  如果這個時候
[00:13:35.440 --> 00:13:40.600]  我們自己的心都好像一口沽乾了的井
[00:13:40.600 --> 00:13:43.000]  裡面一滴水都沒有
[00:13:43.000 --> 00:13:47.560]  我們到底要拿些什麼去跟別人分享呢?
[00:13:47.560 --> 00:13:52.040]  難道我們要變成一個推銷員
[00:13:52.040 --> 00:13:55.960]  去跟別人推銷一個連我自己都感受不到
[00:13:55.960 --> 00:13:59.360]  都不相信的產品嗎?
[00:13:59.360 --> 00:14:02.360]  如果我們自己都沒有被上帝愛過
[00:14:02.360 --> 00:14:04.280]  沒有經歷過上帝的愛
[00:14:04.280 --> 00:14:08.600]  我們怎樣跟別人分享信耶穌呢?
[00:14:08.600 --> 00:14:15.760]  跟自己欺人和自圓其說其實沒有分別
[00:14:15.760 --> 00:14:18.400]  多謝大家的盛失
[00:14:18.400 --> 00:14:22.920]  如果你現在心裡都在經歷這種沽乾
[00:14:22.920 --> 00:14:25.320]  保羅接下來的經文
[00:14:25.320 --> 00:14:28.520]  要為你解開這個困境
[00:14:28.520 --> 00:14:29.640]  我們要重新來看
[00:14:29.640 --> 00:14:34.280]  《羅馬書》第五章的屬靈次序是怎樣
[00:14:34.280 --> 00:14:37.920]  保羅不是一開口就叫羅馬信徒去傳福音
[00:14:37.920 --> 00:14:38.960]  去帶人信耶穌
[00:14:38.960 --> 00:14:40.320]  不是這樣的
[00:14:40.320 --> 00:14:42.200]  保羅說
[00:14:42.200 --> 00:14:44.840]  這份從上帝而來的愛
[00:14:44.840 --> 00:14:47.880]  我們要在我們的現實生活裡面
[00:14:47.880 --> 00:14:51.560]  特別是要在我們的患難裡面
[00:14:51.560 --> 00:14:53.880]  能夠驗證得到
[00:14:53.880 --> 00:14:57.200]  我們來看看第三至第五節
[00:14:57.200 --> 00:14:58.480]  第三至第五節
[00:14:58.480 --> 00:14:59.080]  我們一起讀
[00:14:59.080 --> 00:15:00.520]  預備起
[00:15:00.520 --> 00:15:02.120]  「不但如此
[00:15:02.120 --> 00:15:06.040]  就是在患難中也是歡歡喜喜的
[00:15:06.040 --> 00:15:08.680]  因為知道患難生忍耐
[00:15:08.680 --> 00:15:10.520]  忍耐生老年
[00:15:10.520 --> 00:15:12.440]  老年生盼望
[00:15:12.440 --> 00:15:15.000]  盼望不至於落空
[00:15:15.000 --> 00:15:16.320]  因為上帝的愛
[00:15:16.320 --> 00:15:19.440]  以藉著所賜給我們的聖靈
[00:15:19.440 --> 00:15:24.720]  囂冠在我們心裡」
[00:15:24.720 --> 00:15:26.360]  請大家注意
[00:15:26.360 --> 00:15:31.880]  保羅不是給我們一帖廉價的心靈雞湯
[00:15:31.880 --> 00:15:37.360]  他沒有說信耶穌一帆風順沒有痛苦
[00:15:37.360 --> 00:15:41.560]  因為當時羅馬教會信徒的患難
[00:15:41.560 --> 00:15:43.360]  是真的很大
[00:15:43.360 --> 00:15:45.160]  而「患難」這個字原文的意思就是
[00:15:45.160 --> 00:15:47.240]  他們在很窄縫的地方
[00:15:47.240 --> 00:15:52.480]  在很強烈的重壓之下
[00:15:52.480 --> 00:15:53.960]  當時的信徒
[00:15:53.960 --> 00:15:55.360]  願意信耶穌
[00:15:55.360 --> 00:15:56.840]  去做一個信徒
[00:15:56.840 --> 00:16:00.000]  是一點都不容易
[00:16:00.000 --> 00:16:02.480]  保羅給了一個非常反主流文化的
[00:16:02.480 --> 00:16:04.280]  生命提煉的方式
[00:16:04.280 --> 00:16:05.520]  去告訴我們
[00:16:05.520 --> 00:16:07.960]  原來患難會生忍耐
[00:16:07.960 --> 00:16:10.080]  忍耐會生老年
[00:16:10.080 --> 00:16:13.040]  老年會生盼望
[00:16:13.040 --> 00:16:14.880]  這個不是叫你咬緊牙關
[00:16:14.880 --> 00:16:17.760]  死頂死撐
[00:16:17.760 --> 00:16:20.800]  在心理學上給了我們的知識
[00:16:20.800 --> 00:16:25.080]  他說當人面對無法改變的打擊的時候
[00:16:25.080 --> 00:16:29.880]  我們要學會去接納那個實況
[00:16:29.880 --> 00:16:32.760]  這樣做是會能夠止血
[00:16:32.760 --> 00:16:34.560]  止蝕
[00:16:34.560 --> 00:16:38.640]  止住我們內心的虛耗
[00:16:38.640 --> 00:16:42.560]  我們不再消耗自己裏面的能量
[00:16:42.560 --> 00:16:45.680]  聖經神學帶給我們走得更加遠
[00:16:45.680 --> 00:16:50.960]  當我們在具體生活的壓力和挫折當中
[00:16:50.960 --> 00:16:53.240]  我們不去問為甚麼
[00:16:53.240 --> 00:16:55.600]  我們是要找一個地方下來
[00:16:55.600 --> 00:16:58.120]  去讓自己安靜
[00:16:58.120 --> 00:17:00.520]  向上帝承認
[00:17:00.520 --> 00:17:02.760]  我們是多麼無力
[00:17:02.760 --> 00:17:05.120]  多麼枯乾
[00:17:05.120 --> 00:17:08.120]  你記不記得以利亞
[00:17:08.120 --> 00:17:12.440]  以利亞她面對很大的壓力的時候
[00:17:12.440 --> 00:17:16.440]  她和上帝呼吸
[00:17:16.440 --> 00:17:19.760]  她覺得自己不好
[00:17:19.760 --> 00:17:22.680]  她甚至向上帝求死
[00:17:22.680 --> 00:17:27.200]  這個就是忍耐的開始
[00:17:27.200 --> 00:17:30.440]  我們在重壓之下沒有逃避
[00:17:30.440 --> 00:17:36.080]  當然要逃離那個殺你的地方
[00:17:36.080 --> 00:17:38.880]  也沒有向世界妥協
[00:17:38.880 --> 00:17:42.240]  而是選擇去找上帝
[00:17:42.240 --> 00:17:45.680]  站在上帝的面前
[00:17:45.680 --> 00:17:48.680]  我們記得以利亞的故事
[00:17:48.680 --> 00:17:51.120]  天使來接待她
[00:17:51.120 --> 00:17:56.840]  讓她在休息和飲食當中得到飽足
[00:17:56.840 --> 00:17:59.480]  在這種安靜的堅持當中
[00:17:59.480 --> 00:18:03.960]  上帝要在我們裡面的戰場
[00:18:03.960 --> 00:18:07.120]  去熬煉出老年靈
[00:18:07.120 --> 00:18:08.960]  老年圓滿的意思就是
[00:18:08.960 --> 00:18:13.080]  金屬經過烈火的提煉之後
[00:18:13.080 --> 00:18:17.800]  出了純淨的品質
[00:18:17.800 --> 00:18:21.080]  我們會在這個挫折當中突然發現
[00:18:21.080 --> 00:18:25.560]  過去我們以為最實在最寶貴的學歷
[00:18:25.560 --> 00:18:28.360]  職位和財產
[00:18:28.360 --> 00:18:34.120]  其實根本撐不住我們的靈魂
[00:18:34.120 --> 00:18:38.480]  就在我們發現的這一刻
[00:18:38.480 --> 00:18:42.920]  我們來到上帝面前尋求平安的那一刻
[00:18:42.920 --> 00:18:45.960]  我們體會到一種超乎理性
[00:18:45.960 --> 00:18:50.080]  從神而來的安靜和平安
[00:18:50.080 --> 00:18:53.120]  我們發現大環境
[00:18:53.120 --> 00:18:57.040]  雖然仍然很糟糕
[00:18:57.040 --> 00:19:01.560]  但我們竟然沒有崩潰
[00:19:01.560 --> 00:19:04.560]  我這樣跟大家說不是在書本內
[00:19:04.560 --> 00:19:07.160]  是我曾經都經歷過
[00:19:07.160 --> 00:19:08.720]  當我面對很大的難題
[00:19:08.720 --> 00:19:12.440]  心裡又害怕又憤怒又擔心的時候
[00:19:12.440 --> 00:19:15.000]  我不知道怎樣去面對
[00:19:15.000 --> 00:19:16.240]  簡直是真的
[00:19:16.240 --> 00:19:23.840]  覺得心裡好像有個洞,逃空了,很虛弱
[00:19:23.840 --> 00:19:29.040]  不過我就是選擇坐在那裡,安靜下來
[00:19:29.040 --> 00:19:30.520]  整整三個小時裡面
[00:19:30.520 --> 00:19:32.080]  我只跟上帝說了兩個字
[00:19:32.080 --> 00:19:35.960]  不停重複又重複說了兩個字
[00:19:35.960 --> 00:19:41.080]  「上帝,請祢賜我平安」
[00:19:41.080 --> 00:19:45.800]  「請祢將祢的平安賜給我們」
[00:19:45.800 --> 00:19:47.800]  然後經過這三個小時的安靜
[00:19:47.800 --> 00:19:49.360]  坐下來之後
[00:19:49.360 --> 00:19:55.360]  慢慢我覺得心裡變得很實
[00:19:55.360 --> 00:19:57.680]  這口枯乾的井
[00:19:57.680 --> 00:20:01.560]  就在我們願意去對上帝誠實
[00:20:01.560 --> 00:20:05.040]  在患難裡面去仰望祂的時刻
[00:20:05.040 --> 00:20:11.320]  就被聖靈的愛重新挑灌,滿到寫
[00:20:11.320 --> 00:20:14.560]  今年我們的教會主題是「令人歸主」
[00:20:14.560 --> 00:20:17.040]  上帝對你第一個的心意
[00:20:17.040 --> 00:20:21.280]  不是要你勉強去拉兩個人回來教會
[00:20:21.280 --> 00:20:23.800]  上帝今年對你第一個的心意
[00:20:23.800 --> 00:20:30.320]  是請你將你自己先帶到上帝的面前
[00:20:30.320 --> 00:20:33.480]  讓祂的愛先填滿你一口
[00:20:33.480 --> 00:20:38.160]  你內心裡面很枯乾的井
[00:20:38.160 --> 00:20:40.200]  當我們願意回到上帝面前的時候
[00:20:40.200 --> 00:20:42.160]  我們會看得到
[00:20:42.160 --> 00:20:44.080]  看得到是一幅什麼圖畫呢?
[00:20:44.080 --> 00:20:46.200]  原來我們所相信
[00:20:46.200 --> 00:20:50.000]  所要跟人分享的這位上帝
[00:20:50.000 --> 00:20:53.440]  祂的愛不是我們想像出來的
[00:20:53.440 --> 00:20:57.720]  是真真實實我們會經歷得到
[00:20:57.720 --> 00:21:01.040]  我們一起讀第六節第八節吧
