
[00:00:00.000 --> 00:00:03.720]  歡迎大家來到我們會點教會,我們主一的崇拜
[00:09:54.680 --> 00:09:56.000]  我講到今天的時候
[00:09:56.000 --> 00:09:57.560]  我講到這一點的時候
[00:09:57.560 --> 00:10:03.040]  我就想分享我自己的
[00:10:03.040 --> 00:10:04.880]  Jeff哥哥幫幫手
[00:10:04.880 --> 00:10:08.720]  去回
[00:10:08.720 --> 00:10:10.720]  梁牧師最近教我們講到
[00:10:10.720 --> 00:10:12.680]  要用一些catchy的東西
[00:10:12.680 --> 00:10:15.120]  要用一些有些動詞
[00:10:15.120 --> 00:10:16.200]  有些明白
[00:10:16.200 --> 00:10:18.360]  Pastor Paul都在聽我
[00:10:18.360 --> 00:10:19.360]  但我說你知不知道
[00:10:19.360 --> 00:10:22.880]  我中文是大概三年級暑假的程度
[00:10:22.880 --> 00:10:24.880]  我英文步來的
[00:10:24.880 --> 00:10:26.400]  我就想有什麼
[00:10:26.400 --> 00:10:28.320]  我今天叫今天的講題叫做
[00:10:28.320 --> 00:10:32.280]  "眼火爆到知足的見證人"
[00:10:32.280 --> 00:10:35.600]  "眼火爆到知足的見證人"
[00:10:35.600 --> 00:10:39.080]  為什麼我們今天要講這個知足的問題
[00:10:39.080 --> 00:10:40.440]  其實這個知足的問題
[00:10:40.440 --> 00:10:42.040]  在世界上是很不符合
[00:10:42.040 --> 00:10:44.480]  是很脫節的問題
[00:10:44.480 --> 00:10:46.160]  因為這個世界
[00:10:46.160 --> 00:10:49.160]  再不是一個飲水思源的世界
[00:10:49.160 --> 00:10:50.440]  現在這個世界是飲水
[00:10:50.440 --> 00:10:52.880]  你連源都要給我
[00:10:52.880 --> 00:10:56.040]  如果我自己可以去形容
[00:10:56.040 --> 00:10:59.120]  上一代的我爸爸的一代
[00:10:59.120 --> 00:11:02.480]  我會形容他們是可以克服
[00:11:02.480 --> 00:11:05.760]  他們真的可以克服
[00:11:05.760 --> 00:11:08.880]  走難共產黨
[00:11:08.880 --> 00:11:10.360]  去到香港還要被人欺負
[00:11:10.360 --> 00:11:12.080]  因為不懂英文
[00:11:12.080 --> 00:11:16.440]  那一代真的什麼都沒事
[00:11:16.440 --> 00:11:19.680]  你生癌你睡一晚就可以了
[00:11:19.680 --> 00:11:21.160]  到我們這一代
[00:11:21.160 --> 00:11:24.440]  是追求建業
[00:11:24.440 --> 00:11:26.160]  大家都很緊張
[00:11:26.160 --> 00:11:27.880]  我們要怎麼去讀多一個學位
[00:11:27.880 --> 00:11:31.120]  怎麼去從不同的方面要做建立
[00:11:31.120 --> 00:11:33.040]  為下一代
[00:11:33.040 --> 00:11:35.560]  但是我今天會形容下一代的時候
[00:11:35.560 --> 00:11:39.880]  我也請你們給我有很多的恩典
[00:11:39.880 --> 00:11:41.680]  我只不過是對他們有希望
[00:11:41.680 --> 00:11:44.320]  也都想指出我們現在的問題
[00:11:44.320 --> 00:11:45.120]  今代的人
[00:11:45.120 --> 00:11:47.760]  我可以說他們是可以形容兩樣東西
[00:11:47.760 --> 00:11:49.120]  一樣是抱怨
[00:11:49.120 --> 00:11:52.080]  全部都是職業抱怨者
[00:11:52.080 --> 00:11:55.800]  第二件事就是一個怨天尤人
[00:11:55.800 --> 00:11:57.080]  我們可以分析的時候
[00:11:57.080 --> 00:11:59.520]  這個可能是一個文化上的東西
[00:11:59.520 --> 00:12:03.040]  文化上現在我們是消費者心態
[00:12:03.040 --> 00:12:04.720]  最近在蘋果電腦
[00:12:04.720 --> 00:12:07.320]  在Carpitino那個WDC的時候
[00:12:07.320 --> 00:12:08.640]  你發覺很多這些人
[00:12:08.640 --> 00:12:10.200]  只不過廠商叫到你
[00:12:10.200 --> 00:12:11.320]  對你很好
[00:12:11.320 --> 00:12:12.760]  請你吃很好的東西
[00:12:12.760 --> 00:12:15.200]  看完全部閃亮亮Apple的東西
[00:12:15.200 --> 00:12:16.920]  一半的東西看到我也流口水
[00:12:16.920 --> 00:12:19.560]  叫一些影響者來
[00:12:19.560 --> 00:12:20.440]  你看完我的東西
[00:12:20.440 --> 00:12:23.360]  就是想在網上推廣我的東西
[00:12:23.360 --> 00:12:24.720]  但是如果我們再看看
[00:12:24.720 --> 00:12:26.160]  現在就是消費者心態
[00:12:26.160 --> 00:12:28.120]  不是你要不要什麼東西
[00:12:28.120 --> 00:12:31.680]  是廠方告訴你你要不要什麼
[00:12:31.680 --> 00:12:33.040]  坦白說
[00:12:33.040 --> 00:12:34.160]  給你的iPhone 3
[00:12:34.160 --> 00:12:36.720]  你有一半的功能你都不會用
[00:12:36.720 --> 00:12:38.640]  現在要買iPhone 14
[00:12:38.640 --> 00:12:40.560]  後面越多孔越好
[00:12:40.560 --> 00:12:43.160]  不夠孔你的電話真的不行
[00:12:43.160 --> 00:12:45.080]  而且還有些人
[00:12:45.080 --> 00:12:46.920]  現在特別年輕的人
[00:12:46.920 --> 00:12:48.360]  或者現代的人
[00:12:48.360 --> 00:12:50.560]  看到你的電話不符合
[00:12:50.560 --> 00:12:51.920]  脫幾代的時候
[00:12:51.920 --> 00:12:53.920]  好像你不要打電話給我
[00:12:53.920 --> 00:12:57.280]  你惹我生病那樣
[00:12:57.280 --> 00:12:59.360]  現在就是這樣
[00:12:59.360 --> 00:13:00.720]  不是消費者心態
[00:13:00.720 --> 00:13:04.160]  我可以說他是消費者變態
[00:13:04.160 --> 00:13:06.040]  不是你要不要
[00:13:06.040 --> 00:13:10.440]  是我告訴你要不要是什麼潮流
[00:13:10.440 --> 00:13:11.960]  第二樣東西再看看就是
[00:13:11.960 --> 00:13:13.120]  你記不記得幾年前
[00:13:13.120 --> 00:13:14.840]  我們有一樣東西叫什麼
[00:13:14.840 --> 00:13:16.040]  社會正義者
[00:13:16.040 --> 00:13:17.520]  Social Justice Warrior
[00:13:17.520 --> 00:13:19.960]  你有沒有聽到
[00:13:19.960 --> 00:13:20.960]  Social Justice Warrior
[00:13:20.960 --> 00:13:22.480]  開始是不錯的
[00:13:22.480 --> 00:13:23.600]  是為一些種族
[00:13:23.600 --> 00:13:25.160]  為一些事情
[00:13:25.160 --> 00:13:26.280]  是歧視
[00:13:26.280 --> 00:13:27.960]  是人民裡面沒辦法
[00:13:27.960 --> 00:13:30.120]  為自己去討好公平的時候
[00:13:30.120 --> 00:13:32.720]  網民就為他說公平的話
[00:13:32.720 --> 00:13:34.040]  但是到今天
[00:13:34.040 --> 00:13:34.880]  我Social Justice
[00:13:34.880 --> 00:13:36.440]  我自己都沒分到是什麼
[00:13:36.440 --> 00:13:38.320]  才是真正的公平
[00:13:38.320 --> 00:13:40.040]  總之我知道有個感受就是
[00:13:40.040 --> 00:13:41.720]  你要當人要去罵人的時候
[00:13:41.720 --> 00:13:44.160]  你不跟著那些人一起去罵的時候
[00:13:44.160 --> 00:13:47.160]  還罵得夠厲害的時候
[00:13:47.160 --> 00:13:50.320]  你真的不行
[00:13:50.320 --> 00:13:51.720]  我記得幾年前
[00:13:51.720 --> 00:13:54.560]  香港裡面有政治的事件
[00:13:54.560 --> 00:13:58.120]  我以前教會裡面有個弟兄
[00:13:58.120 --> 00:14:00.160]  他真的是一個很有心的弟兄
[00:14:00.160 --> 00:14:01.480]  他就變成了什麼叫做
[00:14:01.480 --> 00:14:03.840]  鍵盤勇士
[00:14:03.840 --> 00:14:05.240]  他見到鍵盤勇士
[00:14:05.240 --> 00:14:06.520]  他什麼都要上去
[00:14:06.520 --> 00:14:09.000]  他每天花就要五六個小時在上面
[00:14:09.000 --> 00:14:11.120]  看完新聞他什麼都要有
[00:14:11.120 --> 00:14:14.040]  他越講就越有人喜歡他講
[00:14:14.040 --> 00:14:16.840]  他越罵就越罵越緊要
[00:14:16.840 --> 00:14:18.800]  變成了我們看到的生命之中
[00:14:18.800 --> 00:14:20.080]  就是那六個月的時間
[00:14:20.080 --> 00:14:21.480]  他可以罵人罵三十分鐘
[00:14:21.480 --> 00:14:25.680]  罵得自己出汗
[00:14:25.680 --> 00:14:27.800]  但是那樣東西
[00:14:27.800 --> 00:14:29.160]  是不是做到一個正義
[00:14:29.160 --> 00:14:30.560]  但是我們不知道
[00:14:30.560 --> 00:14:33.160]  但是人好識抱怨
[00:14:33.160 --> 00:14:36.120]  最後我們看到的東西就是
[00:14:36.120 --> 00:14:39.480]  你有沒有聽過一些詞叫做Karen
[00:14:39.480 --> 00:14:40.360]  你Karen
[00:14:40.360 --> 00:14:41.840]  我在Casco都給過Karen
[00:14:41.840 --> 00:14:44.320]  我催著車突然間有個人看著我
[00:14:44.320 --> 00:14:45.880]  我戴著帽子看著他
[00:14:45.880 --> 00:14:46.600]  我說not now
[00:14:46.600 --> 00:14:48.840]  他還沒開聲我說not now
[00:14:48.840 --> 00:14:52.920]  我要去買次子
[00:14:52.920 --> 00:14:55.160]  都不知道做過什麼事
[00:14:55.160 --> 00:14:57.040]  都不知道做過什麼事
[00:14:57.040 --> 00:15:00.120]  但是給我們有一個恐懼的感覺
[00:15:00.120 --> 00:15:02.840]  最後這個遠天遊人的生命之中
[00:15:02.840 --> 00:15:04.040]  就是看到最近
[00:15:04.040 --> 00:15:05.200]  我們在社會之中
[00:15:05.200 --> 00:15:06.880]  特別在北加州裡面
[00:15:06.880 --> 00:15:08.080]  發覺現在的人
[00:15:08.080 --> 00:15:09.920]  根本對神的不滿度
[00:15:09.920 --> 00:15:11.440]  就說你做我出來
[00:15:11.440 --> 00:15:13.760]  將我男女的軟件
[00:15:13.760 --> 00:15:17.960]  放錯在我的硬件裡面
[00:15:17.960 --> 00:15:18.920]  但是我們看到的就是
[00:15:18.920 --> 00:15:22.080]  這個就是世界上的正常態
[00:15:22.080 --> 00:15:28.160]  但是這個正常態正不正常
[00:15:28.160 --> 00:15:30.000]  有時候真的看到的時候
[00:15:30.000 --> 00:15:34.040]  我們是好眼火爆
[00:15:34.040 --> 00:15:36.000]  今天我們會開始討論
[00:15:36.000 --> 00:15:37.480]  我們今天這個問題的時候
[00:15:37.480 --> 00:15:38.960]  我們會看一本書
[00:15:38.960 --> 00:15:41.120]  是我們比較少看的書
[00:15:41.120 --> 00:15:42.080]  是猶大
[00:15:42.080 --> 00:15:44.520]  猶大是耶穌的弟弟
[00:15:44.520 --> 00:15:47.120]  當耶穌復活升天之後
[00:15:47.120 --> 00:15:49.760]  猶大才發覺原來我
[00:15:49.760 --> 00:15:53.200]  被我三父全部hand me down的時候
[00:15:53.200 --> 00:15:55.360]  他就是尼採亞
[00:15:55.360 --> 00:15:57.720]  但是他寫這本猶大書裡面
[00:15:57.720 --> 00:16:00.960]  是一個好心互教的意思
[00:16:00.960 --> 00:16:02.200]  但是他在猶大書裡面
[00:16:02.200 --> 00:16:04.560]  一章十四節十六節裡面說
[00:16:04.560 --> 00:16:08.360]  他的漢下主必同他千萬聖者降臨
[00:16:08.360 --> 00:16:09.840]  要審判眾人
[00:16:09.840 --> 00:16:12.720]  又要定所有不敬乾人的罪
[00:16:12.720 --> 00:16:17.880]  因為他們妄行各樣不敬乾的事
[00:16:17.880 --> 00:16:19.160]  神為什麼這麼生氣
[00:16:19.160 --> 00:16:20.800]  不是神要扯馬
[00:16:20.800 --> 00:16:23.040]  神要下來做一件公義的事情
[00:16:23.040 --> 00:16:25.000]  要做給他的聖者看
[00:16:25.000 --> 00:16:27.160]  代表他的公義存在
[00:16:27.160 --> 00:16:28.760]  我們常常忘記
[00:16:28.760 --> 00:16:31.800]  就是耶穌基督是一個有慈愛的人
[00:16:31.800 --> 00:16:34.400]  但是我們會不會忘記
[00:16:34.400 --> 00:16:37.560]  這個有慈愛的神是有公義的神
[00:16:37.560 --> 00:16:41.040]  有什麼可以激到神那麼厲害
[00:16:41.040 --> 00:16:43.240]  拜偶像
[00:16:43.240 --> 00:16:45.080]  殺人
[00:16:45.080 --> 00:16:48.480]  放火
[00:16:48.480 --> 00:16:52.120]  我們再看看
[00:16:52.120 --> 00:16:56.280]  其實這裡會是三次的不敬乾
[00:16:56.280 --> 00:16:57.920]  我用的是新逆本
[00:16:57.920 --> 00:16:58.960]  因為他眾說
[00:16:58.960 --> 00:17:03.040]  並且剛逼的說頂葬神
[00:17:03.040 --> 00:17:04.920]  這些人常發牢騷
[00:17:04.920 --> 00:17:06.440]  怨天尤人
[00:17:06.440 --> 00:17:08.800]  借著自己的私慾行事
[00:17:08.800 --> 00:17:10.400]  口說誇張的話
[00:17:10.400 --> 00:17:11.480]  為要利益
[00:17:11.480 --> 00:17:14.640]  就不惜阿彌奉承
[00:17:14.640 --> 00:17:16.000]  如果連接來說
[00:17:16.000 --> 00:17:17.360]  我解這一段聖經
[00:17:17.360 --> 00:17:18.720]  我是這樣解的
[00:17:18.720 --> 00:17:19.280]  第一件事
[00:17:19.280 --> 00:17:22.520]  我要和你討論這個不敬乾的問題
[00:17:22.520 --> 00:17:24.520]  什麼叫不敬乾
[00:17:24.520 --> 00:17:26.520]  ungodly
[00:17:26.520 --> 00:17:29.000]  什麼是ungodly
[00:17:29.000 --> 00:17:30.840]  我覺得原文、英文
[00:17:30.840 --> 00:17:33.280]  任何文字都不及廣東話
[00:17:33.280 --> 00:17:36.600]  廣東話有一個字是完全可以代表
[00:17:36.600 --> 00:17:37.840]  這個叫做不敬乾
[00:17:37.840 --> 00:17:38.440]  ungodly
