
[00:00:00.000 --> 00:00:04.500]  我們很感恩上主給我們能夠一同去敬拜祂
[00:06:51.300 --> 00:06:52.800]  而是我們看來
[00:06:52.800 --> 00:06:54.400]  作者要聚焦的
[00:06:54.400 --> 00:06:57.200]  是赤著父親醉酒這件事
[00:06:57.200 --> 00:06:59.200]  只是提供了一個場景
[00:06:59.200 --> 00:07:01.800]  因應他的兒子不同的反應
[00:07:01.800 --> 00:07:06.300]  引發羅亞對地的奏作和祝福
[00:07:06.300 --> 00:07:08.500]  我們看二十二至二十三節
[00:07:08.500 --> 00:07:12.600]  三個兒子對羅亞失意的反應
[00:07:12.600 --> 00:07:14.100]  二十二節
[00:07:14.100 --> 00:07:15.900]  嘉嵐的父親含
[00:07:15.900 --> 00:07:17.100]  又說嘉嵐的
[00:07:17.100 --> 00:07:19.500]  故意提一提嘉嵐的父親
[00:07:19.500 --> 00:07:21.000]  嘉嵐的父親含
[00:07:21.000 --> 00:07:23.200]  看見他的父親赤身
[00:07:23.200 --> 00:07:24.200]  就到外面
[00:07:24.200 --> 00:07:27.200]  告訴兩個兄弟
[00:07:27.200 --> 00:07:28.500]  二十三節
[00:07:28.500 --> 00:07:31.300]  閃童雅忽拿了一件外衣
[00:07:31.300 --> 00:07:33.400]  搭在他們的肩膀上
[00:07:33.400 --> 00:07:35.200]  倒轉地走
[00:07:35.200 --> 00:07:37.500]  去遮住父親的赤身
[00:07:37.500 --> 00:07:39.300]  因為他們背著臉
[00:07:39.300 --> 00:07:42.200]  看不到父親的赤身
[00:07:42.200 --> 00:07:44.400]  我們看見兒子的反應
[00:07:44.400 --> 00:07:47.000]  有很強烈的對比
[00:07:47.000 --> 00:07:48.900]  廈文的二十四節就說
[00:07:48.900 --> 00:07:51.300]  當羅亞酒醒之後
[00:07:51.300 --> 00:07:53.500]  知道含和他所做的事
[00:07:53.500 --> 00:07:55.800]  發出了奏作
[00:07:55.800 --> 00:07:57.200]  我們很自然會問
[00:07:57.200 --> 00:08:00.600]  含做錯了什麼
[00:08:00.600 --> 00:08:02.500]  有學者就這樣說
[00:08:02.500 --> 00:08:04.100]  這裡作者描述
[00:08:04.100 --> 00:08:07.000]  含看見他父親赤身
[00:08:07.000 --> 00:08:09.500]  這個意思有點隱晦
[00:08:09.500 --> 00:08:11.600]  會不會是含和他的父親
[00:08:11.600 --> 00:08:13.900]  甚或是和他父親的母親
[00:08:13.900 --> 00:08:15.800]  不是 和他父親的妻子
[00:08:15.800 --> 00:08:17.600]  即是他自己的母親
[00:08:17.600 --> 00:08:20.200]  發生性關係
[00:08:20.200 --> 00:08:21.700]  在舊約的聖經裡面
[00:08:21.700 --> 00:08:24.800]  赤身露體確實常常是一個
[00:08:24.800 --> 00:08:29.200]  很隱晦地去描述發生性關係
[00:08:29.200 --> 00:08:30.400]  不過在一段經文裡面
[00:08:30.400 --> 00:08:32.000]  我覺得這樣的詮釋
[00:08:32.000 --> 00:08:34.200]  有點牽強
[00:08:34.200 --> 00:08:37.700]  如果含真的做了亂倫的惡事
[00:08:37.700 --> 00:08:40.400]  我為他還偷偷地快點離場
[00:08:40.400 --> 00:08:43.400]  還要告訴兩個兄弟
[00:08:43.400 --> 00:08:45.100]  而出版經文的鋪排
[00:08:45.100 --> 00:08:47.500]  明顯是在對比含
[00:08:47.500 --> 00:08:52.000]  和其他兩個兄弟不同的反應
[00:08:52.000 --> 00:08:53.700]  我相信含的惡行
[00:08:53.700 --> 00:08:57.000]  是對父親的不敬不孝
[00:08:57.000 --> 00:08:59.300]  在希伯來文化裡面
[00:08:59.300 --> 00:09:01.900]  赤身露體是很羞辱的事
[00:09:01.900 --> 00:09:06.300]  我曾看見父親的赤身
[00:09:06.300 --> 00:09:08.700]  應該是一件衣服和他遮著身體
[00:09:08.700 --> 00:09:11.200]  盡量避免父親去蒙羞
[00:09:11.200 --> 00:09:14.300]  好像阿閃和阿忽之後所做的那樣
[00:09:14.300 --> 00:09:17.700]  但是他就走去告訴兩個兄弟
[00:09:17.700 --> 00:09:21.300]  宣揚父親的醜態
[00:09:21.300 --> 00:09:23.300]  以色列人很重視孝道
[00:09:23.300 --> 00:09:26.400]  對父母不敬是彌天大罪
[00:09:26.400 --> 00:09:29.500]  我們很熟悉的十誡裡面的第五誡
[00:09:29.500 --> 00:09:31.500]  提到要敲經父母
[00:09:31.500 --> 00:09:34.600]  使你的日子在你的神所賜給你的地上
[00:09:34.600 --> 00:09:36.500]  得以長久
[00:09:36.500 --> 00:09:39.100]  Tricup的二十一章更加提到
[00:09:39.100 --> 00:09:41.500]  打父母的要將他致死
[00:09:41.500 --> 00:09:44.800]  咒罵父母的一定要將他致死
[00:09:44.800 --> 00:09:46.500]  可見在當時的文化裡面
[00:09:46.500 --> 00:09:50.200]  尊敬父母是很重要的
[00:09:50.200 --> 00:09:51.600]  含的不孝
[00:09:51.600 --> 00:09:53.600]  相對閃和阿忽
[00:09:53.600 --> 00:09:57.600]  對父親的尊敬成為了很強烈的對比
[00:09:57.600 --> 00:10:00.200]  成為了之後父親羅亞
[00:10:00.200 --> 00:10:03.900]  去宣告咒咒和祝福的基礎
[00:10:03.900 --> 00:10:07.800]  我們看二十四至二十七節
[00:10:07.800 --> 00:10:09.500]  二十四節
[00:10:09.500 --> 00:10:11.500]  羅亞酒醒之後
[00:10:11.500 --> 00:10:13.900]  知道小兒子向他所做的事
[00:10:13.900 --> 00:10:15.200]  就說
[00:10:15.200 --> 00:10:17.900]  家南當受咒咒
[00:10:17.900 --> 00:10:21.600]  必給他弟兄作盧卜的盧卜
[00:10:21.600 --> 00:10:22.700]  第一樣
[00:10:22.700 --> 00:10:25.000]  我們會問一個問題
[00:10:25.000 --> 00:10:26.400]  誰做錯事?
[00:10:26.400 --> 00:10:28.100]  一直在形容
[00:10:28.100 --> 00:10:29.500]  含是不是?
[00:10:29.500 --> 00:10:31.700]  被咒咒的是誰?
[00:10:31.700 --> 00:10:33.000]  家南
[00:10:33.000 --> 00:10:36.500]  有點奇怪
[00:10:36.500 --> 00:10:38.500]  為何含做錯事
[00:10:38.500 --> 00:10:40.700]  咒咒的是他兒子家南?
[00:10:40.700 --> 00:10:41.500]  剛才說了
[00:10:41.500 --> 00:10:42.900]  如果參考上文
[00:10:42.900 --> 00:10:45.500]  其實作者一早留下了伏筆
[00:10:45.500 --> 00:10:48.400]  十八節明明是說他三個兒子
[00:10:48.400 --> 00:10:51.500]  要多刮一句含是家南的父親
[00:10:51.500 --> 00:10:52.400]  二十二節
[00:10:52.400 --> 00:10:54.100]  是說含看見他父親赤身前
[00:10:54.100 --> 00:10:55.300]  又形容他是什麼?
[00:10:55.300 --> 00:10:57.900]  家南的父親
[00:10:57.900 --> 00:11:00.200]  作者提出很多的可能
[00:11:00.200 --> 00:11:02.200]  例如因為含之前
[00:11:02.200 --> 00:11:04.500]  已經受了上帝的祝福
[00:11:04.500 --> 00:11:07.700]  所以羅亞不可以再咒咒含了
[00:11:07.700 --> 00:11:11.500]  所以轉去咒咒他的兒子家南
[00:11:11.500 --> 00:11:12.900]  又提出會不會家南
[00:11:12.900 --> 00:11:17.700]  其實是有份參與其中的惡行?
[00:11:17.700 --> 00:11:19.100]  我們要很明確
[00:11:19.100 --> 00:11:20.600]  找一個很肯定的解釋
[00:11:20.600 --> 00:11:22.400]  確實不容易
[00:11:22.400 --> 00:11:26.800]  我會傾向選擇以下的向導去詮釋
[00:11:26.800 --> 00:11:28.600]  在地理位置裡面
[00:11:28.600 --> 00:11:30.800]  家南的後代成為
[00:11:30.800 --> 00:11:33.100]  居住在古代巴勒斯坦
[00:11:33.100 --> 00:11:36.300]  家南第一代的家南人
[00:11:36.300 --> 00:11:39.100]  如果根據聖經後續的記載
[00:11:39.100 --> 00:11:41.400]  家南人他們信奉異教
[00:11:41.400 --> 00:11:44.500]  他們的生活充滿了敗壞的惡行
[00:11:44.500 --> 00:11:47.900]  如果回顧整個創世紀的神學脈絡
[00:11:47.900 --> 00:11:50.100]  吉羅亞咒咒家南
[00:11:50.100 --> 00:11:52.900]  可能是一種像先知的形式
[00:11:52.900 --> 00:11:55.700]  一個預言式的咒咒
[00:11:55.700 --> 00:11:57.800]  預示著以色列人之後
[00:11:57.800 --> 00:12:00.400]  進入家南地的歷史場景
[00:12:00.400 --> 00:12:02.900]  預告了含的子孫
[00:12:02.900 --> 00:12:06.500]  家南人將會受到刑罰
[00:12:06.500 --> 00:12:10.000]  如果我們繼續看之後的25至27節
[00:12:10.000 --> 00:12:12.500]  羅亞對三個兒子的宣告
[00:12:12.500 --> 00:12:15.200]  我們看見有高低的分別
[00:12:15.200 --> 00:12:18.400]  預示了聖經後續的場景
[00:12:18.400 --> 00:12:22.600]  我們看25至27節
[00:12:22.600 --> 00:12:24.600]  25節
[00:12:24.600 --> 00:12:29.900]  家南當受咒咒必給他弟兄作盧卜的盧卜
[00:12:29.900 --> 00:12:34.900]  又說耶和華閃的神是應當稱重的
[00:12:34.900 --> 00:12:38.100]  願家南作閃的盧卜
[00:12:38.100 --> 00:12:40.500]  願神使也忽擴張
[00:12:40.500 --> 00:12:43.100]  願他住在閃的帳棚裡
[00:12:43.100 --> 00:12:45.700]  願家南作他的盧卜
[00:12:45.700 --> 00:12:48.100]  我們看見第25節
[00:12:48.100 --> 00:12:50.100]  是咒咒家南
[00:12:50.100 --> 00:12:52.900]  26節祝福閃
[00:12:52.900 --> 00:12:56.400]  27節祝福雅忽
[00:12:56.400 --> 00:12:58.400]  我們先看家南
[00:12:58.400 --> 00:13:02.200]  家南要作他弟兄盧卜的盧卜
[00:13:02.200 --> 00:13:07.500]  即是一個極度低微的位置
[00:13:07.500 --> 00:13:11.100]  26節再次說家南要作閃的盧卜
[00:13:11.100 --> 00:13:14.800]  27節再次說家南要作雅忽的盧卜
[00:13:14.800 --> 00:13:17.500]  即是說家南在三個兒子裡
[00:13:17.500 --> 00:13:20.300]  他的地位最低的
[00:13:20.300 --> 00:13:21.500]  接著我們看閃
[00:13:21.500 --> 00:13:26.900]  26節說耶和華閃的神是應當稱重的
[00:13:26.900 --> 00:13:28.900]  周作完之後
[00:13:28.900 --> 00:13:31.100]  羅雅去讚美
[00:13:31.100 --> 00:13:33.600]  讚美的對象是否閃自己?
[00:13:33.600 --> 00:13:36.500]  不是,讚美的對象是誰?
[00:13:36.500 --> 00:13:38.700]  是閃的神
[00:13:38.700 --> 00:13:43.600]  而且還很刻意提到耶和華
[00:13:43.600 --> 00:13:45.600]  似乎要通過讚美
[00:13:45.600 --> 00:13:49.300]  預言閃和他的後代耶和華
[00:13:49.300 --> 00:13:51.800]  是很特別被揀選的
[00:13:51.800 --> 00:13:54.200]  如果我們看接著的11章
[00:13:54.200 --> 00:13:57.000]  作者就列出了閃的後代
[00:13:57.000 --> 00:13:59.500]  其中有一位人物我們很熟悉的
[00:13:59.500 --> 00:14:02.400]  是阿伯拉罕
[00:14:02.400 --> 00:14:06.800]  留下了伏筆去推進上帝的救贖計劃
[00:14:06.800 --> 00:14:10.200]  在11章的時候我們會繼續去看
[00:14:10.200 --> 00:14:12.600]  接著我們看看雅忽
[00:14:12.600 --> 00:14:14.800]  願神使雅忽擴張
[00:14:14.800 --> 00:14:17.600]  願祂住在閃的帳棚
[00:14:17.600 --> 00:14:21.500]  雅忽得到上帝的賜福可以擴張
[00:14:21.500 --> 00:14:24.200]  雅忽住在閃的帳棚意味著
[00:14:24.200 --> 00:14:27.500]  閃是主,雅忽是賓客
[00:14:27.500 --> 00:14:29.500]  雅忽的地位低於閃
[00:14:29.500 --> 00:14:33.800]  是藉著祂的蔭秘得到一些護佑
[00:14:33.800 --> 00:14:36.300]  所以整體的關係上我們看到
[00:14:36.300 --> 00:14:40.000]  閃是最高,之後是雅忽
[00:14:40.000 --> 00:14:46.600]  而迦南是重屬閃和雅忽作奴僕的
[00:14:46.600 --> 00:14:50.600]  廿五至廿七節有兩點很想特別去提出
[00:14:50.600 --> 00:14:53.900]  第一,洪水之後
[00:14:53.900 --> 00:14:56.800]  我們看到奏作再次的出現
[00:14:56.800 --> 00:15:00.900]  不過這次是出自羅亞向上帝的祈求
[00:15:00.900 --> 00:15:05.500]  而不是上帝自己宣告審判
[00:15:05.500 --> 00:15:07.900]  總言某程度上我們可以預視到
[00:15:07.900 --> 00:15:10.300]  這三兄弟所衍生不同的
[00:15:10.300 --> 00:15:13.500]  族群之後一些的關係
[00:15:13.500 --> 00:15:16.900]  作為阿伯拉罕的先祖的閃
[00:15:16.900 --> 00:15:19.400]  預示了以色列
[00:15:19.400 --> 00:15:24.100]  含也預示了他的敵人迦南
[00:15:24.100 --> 00:15:27.500]  其次雖然這裡在奏作迦南
[00:15:27.500 --> 00:15:31.000]  但真正針對的不是某個民族
[00:15:31.000 --> 00:15:33.700]  被其他民族去低劣
[00:15:33.700 --> 00:15:35.900]  針對的是迦南地裡面的生活
[00:15:35.900 --> 00:15:38.200]  他們的宗教情況
[00:15:38.200 --> 00:15:40.000]  當地的人道德敗壞
[00:15:40.000 --> 00:15:43.600]  玷污了他們的地土,並且威脅以色列民
[00:15:43.600 --> 00:15:45.800]  對耶和華的忠誠
[00:15:45.800 --> 00:15:48.600]  這裡針對的不是一個種族的問題
[00:15:48.600 --> 00:15:50.400]  而是迦南文化裡面
[00:15:50.400 --> 00:15:53.900]  邪惡、習俗的特質
[00:15:53.900 --> 00:15:55.800]  聖經很明確地指出
[00:15:55.800 --> 00:15:58.500]  如果以色列民自己也受到
[00:15:58.500 --> 00:16:01.300]  迦南人習俗的玷污同化
[00:16:01.300 --> 00:16:04.000]  同樣會被驅逐
[00:16:04.000 --> 00:16:06.500]  所有民族源出一源
[00:16:06.500 --> 00:16:09.100]  血脈上互相關連
[00:16:09.100 --> 00:16:12.500]  都是按神的形象被造
[00:16:12.500 --> 00:16:16.200]  縱然神的選民是出自閃的後裔阿伯拉罕
[00:16:16.200 --> 00:16:18.500]  但最終是要藉著阿伯拉罕
[00:16:18.500 --> 00:16:22.900]  使得萬民都可以蒙風
[00:16:22.900 --> 00:16:23.900]  來到這個段落
[00:16:23.900 --> 00:16:28.300]  最後的部分28至29節
[00:16:28.300 --> 00:16:32.200]  洪水以後,羅亞又活了350年
[00:16:32.200 --> 00:16:37.600]  羅亞一個活了950年就死了
[00:16:37.600 --> 00:16:40.600]  在第五章列出阿當的後裔
[00:16:40.600 --> 00:16:42.200]  塞特的家舖的時候
[00:16:42.200 --> 00:16:44.300]  是用羅亞活到500年
[00:16:44.300 --> 00:16:47.100]  生了閃、含、瓦忽就結束了
[00:16:47.100 --> 00:16:48.500]  而在這裡
[00:16:48.500 --> 00:16:54.100]  用羅亞的死亡結束了洪水時代的敘事
[00:16:54.100 --> 00:16:58.900]  羅亞是結連了洪水之前的時代
[00:16:58.900 --> 00:17:02.400]  和洪水之後的時代
[00:17:02.400 --> 00:17:06.000]  之後由他的兒子閃、含、瓦忽延續
[00:17:06.000 --> 00:17:09.400]  所以之後的第十章、第十一章
[00:17:09.400 --> 00:17:15.100]  就會列出了閃、含、瓦忽他們的家舖
[00:17:15.100 --> 00:17:19.500]  不少學者將阿當墮落之後的場景
[00:17:19.500 --> 00:17:21.500]  和洪水之後
[00:17:21.500 --> 00:17:25.900]  羅亞和他兒子的場景做一個類比
[00:17:25.900 --> 00:17:28.100]  羅亞是做農夫的
[00:17:28.100 --> 00:17:31.600]  這個時代的原文是屬於土地的人
[00:17:31.600 --> 00:17:35.300]  可以指是一個以耕地為生的職業
[00:17:35.300 --> 00:17:38.800]  也可以指與地很有關係的人
[00:17:38.800 --> 00:17:40.600]  我們很快地想到
[00:17:40.600 --> 00:17:45.100]  阿當是上帝用地上的塵土所造
[00:17:45.100 --> 00:17:49.600]  人是出自塵土,又要歸回塵土
[00:17:49.600 --> 00:17:54.200]  阿當吃了分別善惡樹上的果子而犯罪
[00:17:54.200 --> 00:18:01.200]  羅亞是源於葡萄釀製出來的酒而犯罪
[00:18:01.200 --> 00:18:06.000]  神為阿當穿上皮衣,遮蓋身體
[00:18:06.000 --> 00:18:11.400]  閃和瓦忽為羅亞,遮蓋身體
[00:18:11.400 --> 00:18:14.700]  阿當犯罪之後,蛇受到咒咒
[00:18:14.700 --> 00:18:18.300]  含犯罪之後,家男受到咒咒
[00:18:18.300 --> 00:18:20.000]  阿當有三個兒子
[00:18:20.000 --> 00:18:23.800]  阿伯和塞特是善良,那人是惡的
[00:18:23.800 --> 00:18:25.200]  羅亞有三個兒子
[00:18:25.200 --> 00:18:30.400]  閃和瓦忽是善良,含是惡的等等
[00:18:30.400 --> 00:18:35.900]  無論洪水之後,羅亞醉酒和兒子的場景
[00:18:35.900 --> 00:18:39.900]  是否可以類比阿當墮落之後的場景
[00:18:39.900 --> 00:18:44.300]  但我們很明顯看到人再次犯罪
[00:18:44.300 --> 00:18:47.200]  歷史不斷地重演
[00:18:47.200 --> 00:18:49.900]  以羅亞為首的新人類
[00:18:49.900 --> 00:18:53.900]  也和之前的阿當一樣再次失敗
[00:18:53.900 --> 00:18:58.900]  之後的巴別塔事件更加印證人類重蹈覆轍
[00:18:58.900 --> 00:19:01.400]  洪水沒有改變人性
[00:19:01.400 --> 00:19:06.900]  人類根深蒂固的罪性仍然存留
[00:19:06.900 --> 00:19:08.900]  我們看見洪水過後
[00:19:08.900 --> 00:19:11.900]  上帝繼續賜福護佑
[00:19:11.900 --> 00:19:16.900]  地上人口多了,長出了農作物
[00:19:16.900 --> 00:19:21.900]  神的應許,人生養眾多,自利大地兌現了
[00:19:21.900 --> 00:19:27.400]  不過與此同時,罪惡一樣在此持續
[00:19:27.400 --> 00:19:30.900]  洪水過後,是新時代的開始
[00:19:30.900 --> 00:19:34.900]  也是舊問題的延續
[00:19:34.900 --> 00:19:38.400]  這段經文給我們有什麼提醒?
