
[00:00:00.000 --> 00:00:02.560]  今天的題目大家看到是「心中自有你」
[00:07:09.760 --> 00:07:12.640]  或者你被人請去打魚
[00:07:12.640 --> 00:07:13.520]  打工
[00:07:13.520 --> 00:07:15.680]  特加明打工來打魚
[00:07:15.680 --> 00:07:19.200]  但唯獨約翰和雅各西比泰
[00:07:19.200 --> 00:07:21.680]  他們是請工人幫他們打魚的
[00:07:21.680 --> 00:07:22.560]  行不行?
[00:07:22.560 --> 00:07:24.000]  所以在那個時代來講
[00:07:24.000 --> 00:07:26.080]  請得起工人也不會太差
[00:07:26.080 --> 00:07:27.120]  當然這樣算了
[00:07:27.120 --> 00:07:28.720]  未必是跨國企業
[00:07:28.720 --> 00:07:30.880]  最低限度可能中小企或者小企
[00:07:30.880 --> 00:07:31.760]  應該會是
[00:07:31.760 --> 00:07:33.520]  因為請人幫他打魚
[00:07:33.520 --> 00:07:36.720]  價值也不算太差
[00:07:36.720 --> 00:07:39.760]  他媽媽薩羅米
[00:07:39.760 --> 00:07:41.040]  我們比較陌生
[00:07:41.040 --> 00:07:42.480]  薩羅米究竟是誰呢?
[00:07:42.480 --> 00:07:43.360]  很少出現
[00:07:43.360 --> 00:07:45.920]  其實在耶穌釘十字架之前
[00:07:45.920 --> 00:07:48.880]  在十字架下面有幾個婦女
[00:07:48.880 --> 00:07:50.880]  一直都跟著耶穌
[00:07:50.880 --> 00:07:52.880]  莫迪拉瑪利亞
[00:07:52.880 --> 00:07:53.920]  瑪利亞
[00:07:53.920 --> 00:07:55.120]  然後有薩羅米
[00:07:55.120 --> 00:07:56.480]  薩羅米是誰呢?
[00:07:56.480 --> 00:07:59.520]  薩羅米原來就是使徒約翰的媽媽
[00:07:59.520 --> 00:08:01.520]  哦
[00:08:01.520 --> 00:08:04.640]  使徒約翰的媽媽薩羅米
[00:08:04.640 --> 00:08:06.160]  和瑪利亞有什麼關係?
[00:08:06.160 --> 00:08:07.600]  原來是姊妹
[00:08:07.600 --> 00:08:09.600]  姊妹不一定是肉身的
[00:08:09.600 --> 00:08:10.800]  大家都知道姊妹
[00:08:10.800 --> 00:08:12.800]  她的姊妹不一定是媽媽生的
[00:08:12.800 --> 00:08:14.480]  這樣說吧
[00:08:14.480 --> 00:08:18.240]  很親密的密友
[00:08:18.240 --> 00:08:21.200]  即是說原來約翰的家族
[00:08:21.200 --> 00:08:25.200]  和耶穌的家庭其實是很親
[00:08:25.200 --> 00:08:27.200]  很密,很熟
[00:08:27.200 --> 00:08:30.480]  約翰跟耶穌之前
[00:08:30.480 --> 00:08:32.960]  他跟過使徒約翰
[00:08:32.960 --> 00:08:36.560]  記住,使徒約翰是兩個人
[00:08:36.560 --> 00:08:37.440]  施洗約翰
[00:08:37.440 --> 00:08:40.240]  施洗約翰,如果大家知道聖經
[00:08:40.240 --> 00:08:42.240]  耶穌出來傳道之前
[00:08:42.240 --> 00:08:44.080]  有一個人叫施洗約翰
[00:08:44.080 --> 00:08:46.080]  出來說
[00:08:46.080 --> 00:08:49.200]  阿伯他的子孫,我們要悔改
[00:08:49.200 --> 00:08:51.680]  我們要清潔
[00:08:51.680 --> 00:08:53.680]  以致我們要清潔自己
[00:08:53.680 --> 00:08:56.320]  在約翰河洗禮
[00:08:56.320 --> 00:08:57.760]  潔淨自己
[00:08:57.760 --> 00:09:00.640]  否則神的審判就會倒下
[00:09:00.640 --> 00:09:02.640]  當時這麼難聽的話
[00:09:02.640 --> 00:09:04.640]  不是讚的說話
[00:09:04.640 --> 00:09:06.640]  是審判的說話
[00:09:06.640 --> 00:09:08.640]  當然是善意的
[00:09:08.640 --> 00:09:10.640]  不過裡面的說話很硬
[00:09:10.640 --> 00:09:12.640]  但很多人湧出來聽
[00:09:12.640 --> 00:09:14.640]  湧出來聽施洗約翰
[00:09:14.640 --> 00:09:16.640]  甚至接受施洗約翰的洗禮
[00:09:16.640 --> 00:09:18.640]  我猜
[00:09:18.640 --> 00:09:20.640]  大家也想得到
[00:09:20.640 --> 00:09:22.640]  說話不是投人所好
[00:09:22.640 --> 00:09:24.640]  不是投你心頭很喜歡聽的說話
[00:09:24.640 --> 00:09:26.640]  有時是很嘴硬的說話
[00:09:26.640 --> 00:09:28.640]  但也有這麼多人來聽
[00:09:28.640 --> 00:09:30.640]  即是證明當時人的心裏
[00:09:30.640 --> 00:09:32.640]  有一個渴求
[00:09:32.640 --> 00:09:34.640]  這個渴求
[00:09:34.640 --> 00:09:36.640]  是不滿足於當時的生活
[00:09:36.640 --> 00:09:38.640]  大家心裏想著一個更好的
[00:09:38.640 --> 00:09:40.640]  和現在
[00:09:40.640 --> 00:09:42.640]  更好的現在
[00:09:42.640 --> 00:09:44.640]  裏面有一個渴求
[00:09:44.640 --> 00:09:46.640]  當時約翰是其中一個
[00:09:46.640 --> 00:09:48.640]  跟施洗約翰的人
[00:09:48.640 --> 00:09:50.640]  我估計約翰也是其中一個
[00:09:50.640 --> 00:09:52.640]  覺得很想有變有轉動
[00:09:52.640 --> 00:09:54.640]  希望見到神更多的臨到
[00:09:54.640 --> 00:09:56.640]  在他眼前裏面
[00:09:56.640 --> 00:09:58.640]  這麼榮耀的神,這麼豐富的神
[00:09:58.640 --> 00:10:00.640]  有更多工作
[00:10:00.640 --> 00:10:02.640]  期望見到更多
[00:10:02.640 --> 00:10:04.640]  施洗約翰的媽媽
[00:10:04.640 --> 00:10:06.640]  你知不知道是誰?
[00:10:06.640 --> 00:10:08.640]  伊麗莎白
[00:10:08.640 --> 00:10:10.640]  如果你讀盧家福就知道
[00:10:10.640 --> 00:10:12.640]  當瑪利亞懷孕的時候
[00:10:12.640 --> 00:10:14.640]  去探望伊麗莎白
[00:10:14.640 --> 00:10:16.640]  未到伊麗莎白的胎兒就在動
[00:10:16.640 --> 00:10:18.640]  聖靈的工作
[00:10:18.640 --> 00:10:20.640]  即是說原來施洗約翰的媽媽
[00:10:20.640 --> 00:10:22.640]  伊麗莎白
[00:10:22.640 --> 00:10:24.640]  和耶穌的媽媽瑪利亞原來是表姊妹
[00:10:24.640 --> 00:10:26.640]  大家明白了嗎?
[00:10:26.640 --> 00:10:28.640]  原來這班人
[00:10:28.640 --> 00:10:30.640]  全部都是親戚關係
[00:10:30.640 --> 00:10:32.640]  可以理解
[00:10:32.640 --> 00:10:34.640]  所以將我們的觀念
[00:10:34.640 --> 00:10:36.640]  弄清楚,不是耶穌走到哪裏
[00:10:36.640 --> 00:10:38.640]  見到新的門徒有感動
[00:10:38.640 --> 00:10:40.640]  呼召他,跟著我,那個人就傻傻的跟著他
[00:10:40.640 --> 00:10:42.640]  三不識七的跟著他,這是我們想的
[00:10:42.640 --> 00:10:44.640]  當時耶穌不是這樣的
[00:10:44.640 --> 00:10:46.640]  原來呼召這班門徒
[00:10:46.640 --> 00:10:48.640]  其實已經很熟悉
[00:10:48.640 --> 00:10:50.640]  從小玩到大的
[00:10:50.640 --> 00:10:52.640]  一班門徒
[00:10:52.640 --> 00:10:54.640]  那麼
[00:10:54.640 --> 00:10:56.640]  其實
[00:10:56.640 --> 00:10:58.640]  約翰被施洗約翰的見證
[00:10:58.640 --> 00:11:00.640]  吸引了
[00:11:00.640 --> 00:11:02.640]  施洗約翰說
[00:11:02.640 --> 00:11:04.640]  我不是你們等待的那個
[00:11:04.640 --> 00:11:06.640]  我不是你們要跟隨的那個
[00:11:06.640 --> 00:11:08.640]  我和他玩偶也不配
[00:11:08.640 --> 00:11:10.640]  我用水施洗
[00:11:10.640 --> 00:11:12.640]  將來用聖靈施洗的那個
[00:11:12.640 --> 00:11:14.640]  才是神的羔羊
[00:11:14.640 --> 00:11:16.640]  很吸引約翰
[00:11:16.640 --> 00:11:18.640]  你那麼厲害
[00:11:18.640 --> 00:11:20.640]  都不是那個
[00:11:20.640 --> 00:11:22.640]  還有一個更厲害的,預備好了
[00:11:22.640 --> 00:11:24.640]  當耶穌出現的時候
[00:11:24.640 --> 00:11:26.640]  施洗約翰就跟著
[00:11:26.640 --> 00:11:28.640]  他後面有兩個門徒
[00:11:28.640 --> 00:11:30.640]  一個是安德烈
[00:11:30.640 --> 00:11:32.640]  另一個聖經沒有寫名字的
[00:11:32.640 --> 00:11:34.640]  叫做那門徒
[00:11:34.640 --> 00:11:36.640]  其實大家都知道
[00:11:36.640 --> 00:11:38.640]  約翰寫的就是這樣,他不寫自己的名字
[00:11:38.640 --> 00:11:40.640]  那個門徒就是他自己
[00:11:40.640 --> 00:11:42.640]  約翰和安德烈
[00:11:42.640 --> 00:11:44.640]  跟著施洗約翰
[00:11:44.640 --> 00:11:46.640]  聽到說這是神的羔羊
[00:11:46.640 --> 00:11:48.640]  聽到這句話之後
[00:11:48.640 --> 00:11:50.640]  本來跟隨施洗約翰的
[00:11:50.640 --> 00:11:52.640]  馬上過檔就跟隨了耶穌
[00:11:52.640 --> 00:11:54.640]  古代人跟隨人這麼簡單
[00:11:54.640 --> 00:11:56.640]  原來是隨時過檔
[00:11:56.640 --> 00:11:58.640]  我估計
[00:11:58.640 --> 00:12:00.640]  因為約翰心裡面
[00:12:00.640 --> 00:12:02.640]  其實他不一定要跟隨施洗約翰
[00:12:02.640 --> 00:12:04.640]  他被施洗約翰
[00:12:04.640 --> 00:12:06.640]  所提出來的訊息吸引了
[00:12:06.640 --> 00:12:08.640]  他要等的那個
[00:12:08.640 --> 00:12:10.640]  他知道不是等施洗約翰
[00:12:10.640 --> 00:12:12.640]  施洗約翰也說了他自己不是
[00:12:12.640 --> 00:12:14.640]  還有一個,即將到來的那個
[00:12:14.640 --> 00:12:16.640]  所以約翰
[00:12:16.640 --> 00:12:18.640]  心裡面已經準備好了
[00:12:18.640 --> 00:12:20.640]  一見到耶穌的時候
[00:12:20.640 --> 00:12:22.640]  你不用再上網搜尋
[00:12:22.640 --> 00:12:24.640]  耶穌不是和我一起長大的嗎
[00:12:24.640 --> 00:12:26.640]  還打過架
[00:12:26.640 --> 00:12:28.640]  竟然就是我跟隨的那個
[00:12:28.640 --> 00:12:30.640]  完全沒有這些
[00:12:30.640 --> 00:12:32.640]  因為他裡面已經準備好了
[00:12:32.640 --> 00:12:34.640]  他眼見到的東西和他心裡面準備好的渴求
[00:12:34.640 --> 00:12:36.640]  很快就很吻合
[00:12:36.640 --> 00:12:38.640]  很多時候我們都是這樣的
[00:12:38.640 --> 00:12:40.640]  你裡面想了很多,做了很多
[00:12:40.640 --> 00:12:42.640]  一見到就說,that's it,這個就是我的了
[00:12:42.640 --> 00:12:44.640]  很快的
[00:12:44.640 --> 00:12:46.640]  你裡面已經準備好
[00:12:46.640 --> 00:12:48.640]  馬上就是了
[00:12:48.640 --> 00:12:50.640]  約翰就是這樣
[00:12:50.640 --> 00:12:52.640]  所以第一件事跟各位頂尖會說的
[00:12:52.640 --> 00:12:54.640]  就是人人都喜歡見到神的
[00:12:54.640 --> 00:12:56.640]  更偉大的工作
[00:12:56.640 --> 00:12:58.640]  如果我問大家
[00:12:58.640 --> 00:13:00.640]  你想不想見到第二天
[00:13:00.640 --> 00:13:02.640]  多過104個人信耶穌
[00:13:02.640 --> 00:13:04.640]  夠膽說不想
[00:13:04.640 --> 00:13:06.640]  現在一定不會坐在這裡
[00:13:06.640 --> 00:13:08.640]  個個都說想,不會說不想
[00:13:08.640 --> 00:13:10.640]  但當我們心裡面準備好的時候
[00:13:10.640 --> 00:13:12.640]  你會見到一些
[00:13:12.640 --> 00:13:14.640]  平時出現了你不為意的事
[00:13:14.640 --> 00:13:16.640]  但是你裡面
[00:13:16.640 --> 00:13:18.640]  我們叫聖靈裡面給你一種文銳
[00:13:18.640 --> 00:13:20.640]  那種文銳
[00:13:20.640 --> 00:13:22.640]  是讓你平時看不見的
[00:13:22.640 --> 00:13:24.640]  但是在那一刻裡面見到
[00:13:24.640 --> 00:13:26.640]  that's it,那裡神的工作就在那裡
[00:13:26.640 --> 00:13:28.640]  that's it,神的榮耀就在那裡
[00:13:28.640 --> 00:13:30.640]  that's it,神的羔羊就在那裡
[00:13:30.640 --> 00:13:32.640]  約翰就是這樣
[00:13:32.640 --> 00:13:34.640]  所以我們的心要準備好
[00:13:34.640 --> 00:13:36.640]  如果我們心不準備好,神做很大的工作
[00:13:36.640 --> 00:13:38.640]  我們都不覺意的
[00:13:38.640 --> 00:13:40.640]  哦,200,哦
[00:13:40.640 --> 00:13:42.640]  我不是說大家
[00:13:42.640 --> 00:13:44.640]  而是說我們裡面要有一種很強烈的
[00:13:44.640 --> 00:13:46.640]  readiness,你跟神說
[00:13:46.640 --> 00:13:48.640]  我要渴求
[00:13:48.640 --> 00:13:50.640]  要見到你更大的榮耀,你知不知道耶穌說過一句話
[00:13:50.640 --> 00:13:52.640]  心裡面飢渴無意的人
[00:13:52.640 --> 00:13:54.640]  必得飽足
[00:13:54.640 --> 00:13:58.640]  你不渴就不用餵你
[00:13:58.640 --> 00:14:00.640]  你不餓
[00:14:00.640 --> 00:14:02.640]  是我們飢渴的時候,神說我必
[00:14:02.640 --> 00:14:04.640]  餵養你們,這個很簡單的道理
[00:14:04.640 --> 00:14:06.640]  我想約翰在他
[00:14:06.640 --> 00:14:08.640]  跟隨耶穌初期裡面
[00:14:08.640 --> 00:14:10.640]  已經開始慢慢慢慢去體會這件事
[00:14:10.640 --> 00:14:12.640]  裡面要準備好
[00:14:12.640 --> 00:14:14.640]  很渴求我們見到神的榮耀
[00:14:14.640 --> 00:14:16.640]  好了,接下來
[00:14:16.640 --> 00:14:18.640]  就用
[00:14:18.640 --> 00:14:20.640]  唉
[00:14:20.640 --> 00:14:22.640]  20分鐘時間
[00:14:22.640 --> 00:14:24.640]  跟大家說約翰一生裡面的
[00:14:24.640 --> 00:14:26.640]  跟從耶穌,我分開上下集來說
[00:14:26.640 --> 00:14:28.640]  但我不會分開兩次
[00:14:28.640 --> 00:14:30.640]  我一次過說完上下集給你聽
[00:14:30.640 --> 00:14:32.640]  第一件事
[00:14:32.640 --> 00:14:34.640]  約翰和其他門徒一樣
[00:14:34.640 --> 00:14:36.640]  跟著耶穌的初期
[00:14:36.640 --> 00:14:38.640]  一定會見到耶穌行很多神蹟奇事
[00:14:38.640 --> 00:14:40.640]  醫病趕鬼,叫死人復活
[00:14:40.640 --> 00:14:42.640]  平靜風浪
[00:14:42.640 --> 00:14:44.640]  這些全部是超自然的
[00:14:44.640 --> 00:14:46.640]  我想告訴大家,在那個年代
[00:14:46.640 --> 00:14:48.640]  不是沒有人醫病趕鬼,是有的
[00:14:48.640 --> 00:14:50.640]  除了耶穌之外,還有很多不同的人
[00:14:50.640 --> 00:14:52.640]  都醫病趕鬼,不過從來沒有見過
[00:14:52.640 --> 00:14:54.640]  一個像耶穌那樣醫病趕鬼
[00:14:54.640 --> 00:14:56.640]  那麼powerful
[00:14:56.640 --> 00:14:58.640]  當時那些人可能
[00:14:58.640 --> 00:15:00.640]  搞很多法事,做很多事
[00:15:00.640 --> 00:15:02.640]  都趕不到鬼出來
[00:15:02.640 --> 00:15:04.640]  但耶穌出來就出來了
[00:15:04.640 --> 00:15:06.640]  不是叫人,是叫鬼
[00:15:06.640 --> 00:15:08.640]  所以是很powerful
[00:15:08.640 --> 00:15:10.640]  耶路撒冷的人
[00:15:10.640 --> 00:15:12.640]  聽見下來挑戰耶穌
[00:15:12.640 --> 00:15:14.640]  質問耶穌,所以我耶穌的把柄
[00:15:14.640 --> 00:15:16.640]  想很多
[00:15:16.640 --> 00:15:20.640]  你知道在暗的容易
