
[00:00:00.000 --> 00:00:01.500]  各位師傅早晨
[00:02:23.220 --> 00:02:26.680]  多數都是放我自己的書
[00:02:26.680 --> 00:02:28.280]  以及放一本聖經
[00:02:28.280 --> 00:02:29.980]  可能回完崇拜
[00:02:29.980 --> 00:02:33.460]  放了一本聖經在車的後座裡面
[00:02:33.460 --> 00:02:35.700]  有幾個同學就意話不說
[00:02:35.700 --> 00:02:36.800]  說好了
[00:02:36.800 --> 00:02:38.900]  今天有順風車坐了
[00:02:38.900 --> 00:02:40.260]  一開車門
[00:02:40.260 --> 00:02:42.460]  然後立刻跳上去後座
[00:02:42.460 --> 00:02:43.940]  然後一坐下去
[00:02:43.940 --> 00:02:45.040]  糟糕了
[00:02:45.040 --> 00:02:46.340]  他說什麼來的
[00:02:46.340 --> 00:02:48.640]  誰知道一坐下去原來發現
[00:02:48.640 --> 00:02:50.940]  原來就是我的聖經
[00:02:50.940 --> 00:02:54.140]  當他一看到是聖經的時候
[00:02:54.140 --> 00:02:55.940]  又坐上去
[00:02:55.940 --> 00:02:58.920]  他的臉容立刻變了
[00:02:58.920 --> 00:03:00.420]  我說什麼事
[00:03:00.420 --> 00:03:01.480]  他說死就死就死了
[00:03:01.480 --> 00:03:03.060]  我說什麼這麼大件事
[00:03:03.060 --> 00:03:07.920]  然後他馬上又拜又祈禱很狠切地
[00:03:07.920 --> 00:03:08.660]  上主啊
[00:03:08.660 --> 00:03:09.360]  對不起啊
[00:03:09.360 --> 00:03:10.860]  我錯了你的說話
[00:03:10.860 --> 00:03:12.600]  錯了你的話語
[00:03:12.600 --> 00:03:14.060]  求主赦免我
[00:03:14.060 --> 00:03:16.140]  這些罪很大的
[00:03:16.140 --> 00:03:20.740]  聽起來就好像很好笑的一個表現
[00:03:20.740 --> 00:03:25.240]  但是其實這種思想思維
[00:03:25.240 --> 00:03:28.520]  很多時候基督徒真的暗暗地
[00:03:28.520 --> 00:03:30.740]  其實藏在自己心裡
[00:03:30.740 --> 00:03:34.780]  當然我沒有叫你找一本聖經來當
[00:03:34.780 --> 00:03:37.760]  好像電話簿一樣墊底
[00:03:37.760 --> 00:03:38.380]  不是
[00:03:38.380 --> 00:03:41.720]  我們要對聖經有尊重
[00:03:41.720 --> 00:03:43.220]  但是那種尊重不是尊重
[00:03:43.220 --> 00:03:46.620]  它只是一本書或者一本印刷品
[00:03:46.620 --> 00:03:50.260]  而是我們尊重裡面所說的內容
[00:03:50.260 --> 00:03:53.660]  所啟示的那位主
[00:03:53.660 --> 00:03:56.940]  這種思維其實很多時候
[00:03:56.940 --> 00:04:01.380]  我們沒有清楚在教會裡面去訂定清楚
[00:04:01.380 --> 00:04:03.140]  反而有些時候
[00:04:03.140 --> 00:04:06.720]  有些傳道人還利用這種心態
[00:04:06.720 --> 00:04:13.180]  來讓信徒模糊不清地活在基督徒的人生當中
[00:04:13.180 --> 00:04:16.460]  今天我們差不多可以講到
[00:04:16.460 --> 00:04:21.900]  來看登山寶訓最後的一個部分
[00:04:21.900 --> 00:04:27.440]  這個部分在裡面其實仍然沒有離開過耶穌
[00:04:27.440 --> 00:04:31.380]  在整本的登山寶訓裡面的主旨
[00:04:31.380 --> 00:04:33.980]  就是要教導我們作為信徒
[00:04:33.980 --> 00:04:38.320]  要辨別清楚什麼才是真信
[00:04:38.320 --> 00:04:40.280]  什麼是假信
[00:04:40.280 --> 00:04:45.080]  如果我們不好好在這個功課上面去做得好的話
[00:04:45.080 --> 00:04:48.760]  我們就很容易在這個時間
[00:04:48.760 --> 00:04:51.260]  我們縱使稱為基督徒也好
[00:04:51.260 --> 00:04:54.060]  我們其實會走歪路
[00:04:54.060 --> 00:04:58.100]  可惜的是在今天的教會有時流傳一些
[00:04:58.100 --> 00:05:01.260]  我剛才所說的類似的歪理
[00:05:01.260 --> 00:05:04.800]  特別對聖經有些解釋的扭曲
[00:05:04.800 --> 00:05:06.540]  譬如不要論斷
[00:05:06.540 --> 00:05:09.240]  不要論斷它就發展到成為一種
[00:05:09.240 --> 00:05:13.840]  不要去需要辨認任何的基督徒是真是假
[00:05:13.840 --> 00:05:15.980]  它說是就是囉
[00:05:15.980 --> 00:05:18.720]  如果我們落在一種這樣的狀態的時候
[00:05:18.720 --> 00:05:20.060]  你說是就是囉
[00:05:20.060 --> 00:05:22.820]  那我又當真是你是基督徒的話
[00:05:22.820 --> 00:05:26.100]  如果現象是你不是一個真的基督徒
[00:05:26.100 --> 00:05:27.860]  結局會造成什麼現象
[00:05:27.860 --> 00:05:31.260]  你就很容易被錯誤引導
[00:05:31.260 --> 00:05:36.440]  這類型的錯誤的觀念信仰
[00:05:36.440 --> 00:05:41.840]  信仰其實在教會裡面很流行地去存留
[00:05:41.840 --> 00:05:44.440]  很多傳道人也不想去處理這個問題
[00:05:44.440 --> 00:05:48.140]  甚至不想去將這個問題去清楚陳述
[00:05:48.140 --> 00:05:48.920]  為什麼?
[00:05:48.920 --> 00:05:52.920]  因為越模糊就越方便他們在教會當中
[00:05:52.920 --> 00:05:56.220]  做一些事情可以為所欲為
[00:05:56.220 --> 00:06:00.400]  今天我們去到登山寶墳最後一刻
[00:06:00.400 --> 00:06:03.160]  耶穌仍然不離開這個題目
[00:06:03.160 --> 00:06:05.660]  希望我們搞清楚
[00:06:05.660 --> 00:06:08.940]  作為信徒活在這個時代裡面
[00:06:08.940 --> 00:06:11.800]  我們必須要去辨識
[00:06:11.800 --> 00:06:15.540]  誰才是真正的基督徒
[00:06:15.540 --> 00:06:18.580]  誰才是神的子民
[00:06:18.580 --> 00:06:22.620]  這也是今天我們一起從《馬太福音》第七章
[00:06:22.620 --> 00:06:28.020]  第24至27節裡面一起來看的一個主題
[00:06:28.020 --> 00:06:32.660]  希望積聚耶穌這段聖經裡面的教導
[00:06:32.660 --> 00:06:36.160]  再次去提醒我們
[00:06:36.160 --> 00:06:39.900]  原來要辨識真正神的子民
[00:06:39.900 --> 00:06:45.380]  這個功課是絕對不能夠缺少的一件事
[00:06:45.380 --> 00:06:46.040]  好了
[00:06:46.040 --> 00:06:50.940]  不如在聆聽我如何繼續幫助大家去解釋
[00:06:50.940 --> 00:06:52.540]  了解這段經文之前
[00:06:52.540 --> 00:06:54.580]  我們再讀讀這段經文
[00:06:54.580 --> 00:06:57.760]  是一段很多基督徒經常引用的經文
[00:06:57.760 --> 00:07:01.860]  也是一個很常見的一個比喻式的陳述
[00:07:01.860 --> 00:07:06.160]  讓我們先去理解一下這段經文的內容
[00:07:06.160 --> 00:07:10.900]  然後我們去一點一滴地去了解當中的教訓
[00:07:10.900 --> 00:07:11.400]  好了
[00:07:11.400 --> 00:07:13.240]  如果大家有聖經的話
[00:07:13.240 --> 00:07:19.140]  讓我們一起打開《馬太福音》第七章
[00:07:19.140 --> 00:07:21.740]  第24至27節
[00:07:21.740 --> 00:07:23.880]  我們一起去讀了
[00:07:23.880 --> 00:07:26.120]  我有些老花的
[00:07:26.120 --> 00:07:27.380]  不是有些老花
[00:07:27.380 --> 00:07:28.980]  現在很老花
[00:07:28.980 --> 00:07:33.780]  所以我要特意印了一張大字聖經來讀
[00:07:33.780 --> 00:07:35.220]  我也怕我讀錯了
[00:07:35.220 --> 00:07:36.260]  看不到
[00:07:36.260 --> 00:07:36.760]  好了
[00:07:36.760 --> 00:07:39.160]  找到之後我們一起讀了
[00:07:39.160 --> 00:07:44.160]  所以凡聽而我者話就去行的
[00:07:44.160 --> 00:07:50.300]  好比一個聰明人把防止蓋在盤石上
[00:07:50.300 --> 00:07:55.800]  雨淋水沖風吹撞著那防止
[00:07:55.800 --> 00:07:58.420]  防止種不倒榻
[00:07:58.420 --> 00:08:02.380]  因為根基立在盤石上
[00:08:02.380 --> 00:08:05.920]  凡聽而我者話不去行的
[00:08:05.920 --> 00:08:12.300]  好比一個無知的人把防止蓋在沙土上
[00:08:12.300 --> 00:08:17.660]  雨淋水沖風吹撞著那防止
[00:08:17.660 --> 00:08:20.000]  防止就倒榻了
[00:08:20.000 --> 00:08:23.600]  並且倒榻得很大
[00:08:23.600 --> 00:08:30.580]  首先我們去了解一下總共四節經文的結構
[00:08:30.580 --> 00:08:34.340]  其實這段聖經的結構很簡單
[00:08:34.340 --> 00:08:38.560]  由24至25節成為一個部分
[00:08:38.560 --> 00:08:41.780]  然後26至27節又成為一個部分
[00:08:41.780 --> 00:08:50.860]  而這兩個部分如果我們將它合併起來作一個量度比對的時候
[00:08:50.860 --> 00:08:55.260]  我們就會發現到一個很特別的現象
[00:08:55.260 --> 00:09:01.100]  基本上這段聖經兩個部分今天是一樣很類似的東西
[00:09:01.100 --> 00:09:05.640]  只不過作者或者耶穌基督在陳述的時候
[00:09:05.640 --> 00:09:10.080]  改動了幾個名詞或者是形容詞
[00:09:10.080 --> 00:09:17.560]  來將一件事從兩個角度來將它展述
[00:09:17.560 --> 00:09:21.760]  有哪幾個字我們可以特別去看見有改變的呢?
[00:09:21.760 --> 00:09:28.260]  首先這裡說「所以」
[00:09:28.260 --> 00:09:32.780]  在圓聞聖經「所以」就是解釋上聞所說的東西
[00:09:32.780 --> 00:09:34.780]  簡單來講
[00:09:34.780 --> 00:09:44.080]  這個比喻其實是嘗試將上聞所有的東西進入一個總括的陳述
[00:09:44.080 --> 00:09:47.920]  有哪些地方是我們特別需要留意的呢?
[00:09:47.920 --> 00:09:51.720]  耶穌說凡聽我者說「去行的」
[00:09:51.720 --> 00:09:58.360]  在第24節「去行的」就比對第26節「不去行的」
[00:09:58.360 --> 00:10:01.660]  然後「去行」那個人是甚麼人來的?
[00:10:01.660 --> 00:10:04.160]  好比一個聰明人
[00:10:04.160 --> 00:10:06.540]  但如果比對26節的時候
[00:10:06.540 --> 00:10:08.680]  好比一個不去行的人是甚麼?
[00:10:08.680 --> 00:10:11.380]  是一個無知的人
[00:10:11.380 --> 00:10:16.380]  無知的人是甚麼?我們一會兒會詳細再解釋
[00:10:16.380 --> 00:10:19.380]  這個聰明的人做了甚麼事呢?
[00:10:19.380 --> 00:10:22.220]  如果他是聽了主耶穌的話就會去行的人
[00:10:22.220 --> 00:10:24.720]  他是聰明過耶穌給了他一個評語
[00:10:24.720 --> 00:10:26.360]  為甚麼呢?
[00:10:26.360 --> 00:10:30.860]  因為他將房子蓋在盤石上
[00:10:30.860 --> 00:10:34.840]  但比對第26節裡面那個無知的人
[00:10:34.840 --> 00:10:39.040]  那個不去照著耶穌說的話去行的人是甚麼?
[00:10:39.040 --> 00:10:45.840]  他只是好像一個人將房子蓋在沙土的上面
[00:10:45.840 --> 00:10:50.220]  我們看到基本上只是改了幾個字而已
[00:10:50.220 --> 00:10:52.420]  結果是怎樣呢?
[00:10:52.420 --> 00:10:58.520]  他們經過一個試驗或者一個災難
[00:10:58.520 --> 00:11:04.560]  我們說雨淋水沖風吹撞著那房子
[00:11:04.560 --> 00:11:07.240]  四連串活動
[00:11:07.240 --> 00:11:09.880]  房子會怎樣呢?如果一個聰明的人
[00:11:09.880 --> 00:11:12.580]  那間房子最後不倒塌
[00:11:12.580 --> 00:11:15.280]  因為他將房子蓋在盤石上
[00:11:15.280 --> 00:11:16.720]  但比對27節
[00:11:16.720 --> 00:11:21.420]  這個無知的人的房子最後的結局是甚麼呢?
[00:11:21.420 --> 00:11:23.020]  就是倒塌
[00:11:23.020 --> 00:11:27.760]  並且倒塌得很大
[00:11:27.760 --> 00:11:29.520]  那你說穆斯林我也懂得看了
[00:11:29.520 --> 00:11:31.720]  用不著你說這麼多
[00:11:31.720 --> 00:11:33.660]  說這麼多浪費力氣
[00:11:33.660 --> 00:11:35.560]  不是浪費力氣
[00:11:35.560 --> 00:11:38.500]  我要問一條問題
[00:11:38.500 --> 00:11:42.000]  為甚麼要用相同的事件
[00:11:42.000 --> 00:11:49.580]  相類似的情況要反轉說一次呢?
[00:11:49.580 --> 00:11:57.480]  這一種是在希伯來人典型的心言式的陳述
[00:11:57.480 --> 00:11:59.020]  我再重新說一次
[00:11:59.020 --> 00:12:01.820]  這是一種心言式的陳述
[00:12:01.820 --> 00:12:07.400]  英文叫proverbial expression
[00:12:07.400 --> 00:12:09.700]  在舊約聖經裡
[00:12:09.700 --> 00:12:13.500]  其實這類型的心言式的陳述是非常之多
[00:12:13.500 --> 00:12:16.740]  就算在我們馬太福音登山的部分裡
[00:12:16.740 --> 00:12:23.980]  也有很多心言式的陳述出現一次又一次
[00:12:23.980 --> 00:12:25.180]  目的是甚麼呢?
[00:12:25.180 --> 00:12:28.020]  我們要問這個問題
[00:12:28.020 --> 00:12:30.860]  目的為甚麼耶穌要用心言式的講道呢?
[00:12:30.860 --> 00:12:34.060]  舊約聖經裡為甚麼有這麼多心言式的講話呢?
[00:12:34.060 --> 00:12:35.800]  特別我們有一本書
[00:12:35.800 --> 00:12:40.360]  甚至在舊約裡面叫做Proverbs心言
[00:12:40.360 --> 00:12:45.760]  為甚麼它要有這麼多這類型的陳述呢?
[00:12:45.760 --> 00:12:48.200]  只有一個原因
[00:12:48.200 --> 00:12:51.700]  就是要讓聽到的人
[00:12:51.700 --> 00:12:54.280]  要很容易記得這件事
[00:12:54.280 --> 00:12:58.380]  難怪很多基督徒十年不讀聖經
[00:12:58.380 --> 00:12:59.220]  二十年不讀聖經
[00:12:59.220 --> 00:13:02.220]  只不過說到這個例子就一定記得
[00:13:02.220 --> 00:13:03.620]  很容易記得
[00:13:03.620 --> 00:13:08.160]  一個人要建一間屋
[00:13:08.160 --> 00:13:11.160]  一個聰明的人就要建在盆石上
[00:13:11.160 --> 00:13:15.800]  那個無知的人就要建在沙土上
[00:13:15.800 --> 00:13:19.600]  最後那個建在盆石上就不倒塌
[00:13:19.600 --> 00:13:22.240]  那個建在沙土上就倒塌
[00:13:22.240 --> 00:13:24.100]  很容易記得
[00:13:24.100 --> 00:13:26.640]  但是這個心言式的比喻
[00:13:26.640 --> 00:13:29.780]  最重要想講的是甚麼信息?
[00:13:29.780 --> 00:13:30.980]  你記得那個例子
[00:13:30.980 --> 00:13:31.980]  記得那個故事
[00:13:31.980 --> 00:13:34.120]  就好像很多信徒回教會
[00:13:34.120 --> 00:13:36.360]  只記得傳道人講很多很漂亮
[00:13:36.360 --> 00:13:39.260]  很有趣的故事一樣
[00:13:39.260 --> 00:13:40.460]  我曾經記得
[00:13:40.460 --> 00:13:42.060]  我有一次去參加一間教會
[00:13:42.060 --> 00:13:44.060]  跟另一個信徒談到
[00:13:44.060 --> 00:13:47.760]  今天在崇拜裡面有甚麼學習?
[00:13:47.760 --> 00:13:50.760]  他說我最記得就是牧師講的那個故事
[00:13:50.760 --> 00:13:52.840]  很深刻
[00:13:52.840 --> 00:13:53.740]  那個甚麼故事?
[00:13:53.740 --> 00:13:55.640]  其實我現在還記得
[00:13:55.640 --> 00:13:58.400]  有一個人是船長
[00:13:58.400 --> 00:14:01.080]  他拿著一隻大洋輪
[00:14:01.080 --> 00:14:04.080]  然後在大洋輪的行行當中
[00:14:04.080 --> 00:14:06.420]  很大霧
[00:14:06.420 --> 00:14:12.580]  於是大洋輪的船長就跟對方說
[00:14:12.580 --> 00:14:15.000]  喂!現在我們差不多就撞了
[00:14:15.000 --> 00:14:17.600]  請你向右轉三十度
[00:14:17.600 --> 00:14:21.360]  我又向右轉三十度
[00:14:21.360 --> 00:14:23.340]  對方說我不會轉的
[00:14:23.340 --> 00:14:25.300]  你轉吧
[00:14:25.300 --> 00:14:27.800]  接著差不多再近一點的時候
[00:14:27.800 --> 00:14:29.480]  這邊的船長又再說
[00:14:29.480 --> 00:14:31.240]  你快點轉三十度
[00:14:31.240 --> 00:14:33.040]  不然我們撞了
[00:14:33.040 --> 00:14:36.880]  對方仍然說我不會轉的
[00:14:36.880 --> 00:14:39.220]  到最後最後一刻
[00:14:39.220 --> 00:14:40.120]  對方就說
[00:14:40.120 --> 00:14:41.980]  請你馬上轉三十度
[00:14:41.980 --> 00:14:44.280]  不然你的船就會撞了
[00:14:44.280 --> 00:14:45.020]  這個船長說
[00:14:45.020 --> 00:14:46.460]  為甚麼要我轉?
[00:14:46.460 --> 00:14:49.620]  你不能轉嗎?
[00:14:49.620 --> 00:14:51.820]  那個故事的結局是甚麼?
[00:14:51.820 --> 00:14:57.600]  最後是原來對方是一座燈塔
[00:14:57.600 --> 00:15:01.460]  船是對著燈塔駕駛
[00:15:01.460 --> 00:15:03.980]  燈塔怎麼轉?
[00:15:03.980 --> 00:15:05.340]  但那個故事講甚麼?
[00:15:05.340 --> 00:15:08.180]  想講甚麼?
[00:15:08.180 --> 00:15:09.640]  不記得
[00:15:09.640 --> 00:15:12.980]  這個故事講甚麼?
[00:15:12.980 --> 00:15:15.780]  這個故事有一個很重要的訊息
[00:15:15.780 --> 00:15:19.660]  凡聽見我的話就去行的
[00:15:19.660 --> 00:15:25.100]  這就是整個耶穌在最後登山的裏面
[00:15:25.100 --> 00:15:30.000]  要嚴肅地去陳述給所有的信徒知道
[00:15:30.000 --> 00:15:34.300]  包括特別是當時聽他的群眾
[00:15:34.300 --> 00:15:36.700]  稱之為門徒的人
[00:15:36.700 --> 00:15:38.940]  當時很多
[00:15:38.940 --> 00:15:41.740]  上一課講到第四章最後已經講到
[00:15:41.740 --> 00:15:45.340]  很多人從加利利、巴勒斯坦
[00:15:45.340 --> 00:15:49.320]  甚至是約旦河外都跟著耶穌
[00:15:49.320 --> 00:15:53.560]  耶穌講這麼多道
[00:15:53.560 --> 00:15:57.460]  是否用來娛樂觀眾、歡樂今宵?
[00:15:57.460 --> 00:15:59.660]  不是
[00:15:59.660 --> 00:16:06.540]  是要讓他們知道聽了又行的人
[00:16:06.540 --> 00:16:10.740]  登山補訓聽了又要去行的人
[00:16:10.740 --> 00:16:12.940]  是甚麼人?
[00:16:12.940 --> 00:16:16.880]  這段聖經就想講這個主題讓他們知道
[00:16:16.880 --> 00:16:20.440]  而這個主題最重要讓他們知道
[00:16:20.440 --> 00:16:25.560]  聽了這些事情最重要去做些甚麼呢?
[00:16:25.560 --> 00:16:27.620]  剛才我講過了
[00:16:27.620 --> 00:16:30.960]  登山補訓其實最重要的目的
[00:16:30.960 --> 00:16:37.100]  是要幫助每一個聽到的人去辨別
[00:16:37.100 --> 00:16:40.600]  究竟在你身邊所有的人
[00:16:40.600 --> 00:16:42.700]  哪些是真正神的子民
[00:16:42.700 --> 00:16:44.640]  哪些不是神的子民
[00:16:44.640 --> 00:16:46.640]  不是因為他說他是神的子民
[00:16:46.640 --> 00:16:48.280]  不是因為他說他是門徒
[00:16:48.280 --> 00:16:50.380]  不是因為他說他是司徒
[00:16:50.380 --> 00:16:52.620]  不是因為他說他是牧師
[00:16:52.620 --> 00:16:54.320]  你就一定相信他是好牧師
[00:16:54.320 --> 00:16:55.120]  好傳道人
[00:16:55.120 --> 00:16:56.820]  一定是神的子民
[00:16:56.820 --> 00:16:58.620]  不是
[00:16:58.620 --> 00:17:00.620]  怎樣分辨呢?
[00:17:00.620 --> 00:17:03.100]  今天就講給我們聽
[00:17:03.100 --> 00:17:08.160]  我們嘗試看看怎樣解釋
[00:17:08.160 --> 00:17:10.200]  第一部份我們去看的
[00:17:10.200 --> 00:17:18.240]  聽了主導的人 又會行主導的神國子民
[00:17:18.240 --> 00:17:21.920]  從第七章第24至25節
[00:17:21.920 --> 00:17:24.480]  我們再看看這節經文是甚麼
[00:17:24.480 --> 00:17:26.220]  我讀給大家聽
[00:17:26.220 --> 00:17:32.160]  我讀的時候你聽可能有一個更深刻的印象
[00:17:32.160 --> 00:17:35.900]  所以 凡聽見我者話就去行的
[00:17:35.900 --> 00:17:42.000]  好比一個聰明人把房子蓋在盤石上
[00:17:42.000 --> 00:17:47.300]  雨淋 水沖 風吹 撞著那房子
[00:17:47.300 --> 00:17:49.700]  房子總不倒塌
[00:17:49.700 --> 00:17:55.520]  因為根基立在盤石上
[00:17:55.520 --> 00:17:58.480]  第一件事我們要了解這段聖經就是
[00:17:58.480 --> 00:18:11.100]  切忌過份地去嘗試 過度演繹每一樣東西是甚麼
[00:18:11.100 --> 00:18:14.160]  甚麼是過度演繹呢?
[00:18:14.160 --> 00:18:16.740]  用神學的說法
[00:18:16.740 --> 00:18:22.000]  就是叫做 讀入去聖經的裏面
[00:18:22.000 --> 00:18:25.140]  你將你的意思 你的理解
[00:18:25.140 --> 00:18:28.040]  讀入去聖經的裏面
[00:18:28.040 --> 00:18:31.580]  神學有一個字眼叫做 I say Jesus
[00:18:31.580 --> 00:18:35.420]  我的意思去解釋聖經的意思
[00:18:35.420 --> 00:18:37.960]  很多弟兄姊妹都經常以為
[00:18:37.960 --> 00:18:39.720]  牧師在台上說
[00:18:39.720 --> 00:18:43.660]  聖經這句聖經的翻譯不是太好
[00:18:43.660 --> 00:18:45.600]  應該是這樣翻譯的
[00:18:45.600 --> 00:18:48.360]  以為是個人的意願
[00:18:48.360 --> 00:18:50.240]  有些牧者是這樣說
[00:18:50.240 --> 00:18:51.600]  我沒有否認
[00:18:51.600 --> 00:18:54.840]  但真正如果一個牧者是這樣說的時候
[00:18:54.840 --> 00:18:58.100]  你就要先問原文聖經說了甚麼
[00:18:58.100 --> 00:19:02.540]  然後重新澄清聖經的內容
[00:19:02.540 --> 00:19:07.280]  不然的話 如果我覺得那段聖經是甚麼意思的話
[00:19:07.280 --> 00:19:08.060]  就很危險
[00:19:08.060 --> 00:19:09.720]  很多信徒解釋這段聖經
[00:19:09.720 --> 00:19:14.060]  嘗試去解讀 屋代表甚麼呢?
[00:19:14.060 --> 00:19:16.660]  雨林又是甚麼呢?
[00:19:16.660 --> 00:19:19.060]  水涌又是甚麼呢?
[00:19:19.060 --> 00:19:21.160]  風又是指甚麼呢?
[00:19:21.160 --> 00:19:24.900]  還有盆石和沙土是甚麼呢?
[00:19:24.900 --> 00:19:27.640]  以為教我們怎樣做基督徒
[00:19:27.640 --> 00:19:32.340]  用盆石避開沙土 是這樣嗎?
[00:19:32.340 --> 00:19:34.440]  不是 我們仔細去看看
[00:19:34.440 --> 00:19:37.520]  首先第七章第24節
[00:19:37.520 --> 00:19:39.180]  之前我們已經說過了
[00:19:39.180 --> 00:19:43.620]  所以其實是承接上文所說的意思
[00:19:43.620 --> 00:19:46.360]  最近說的去承接的意思
[00:19:46.360 --> 00:19:50.520]  就是在第七章第21節裡面
[00:19:50.520 --> 00:19:53.960]  因為承接在這裡我所說的
[00:19:53.960 --> 00:19:56.360]  「遵行我天賦的旨意
[00:19:56.360 --> 00:19:59.340]  與及凡聽我的話就去行的」
[00:19:59.340 --> 00:20:02.140]  是有一個直接連貫的關係
[00:20:02.140 --> 00:20:05.480]  甚至是一種延續的關係
[00:20:05.480 --> 00:20:08.720]  說到耶穌基督的教導
[00:20:08.720 --> 00:20:11.340]  耶穌基督的說話
[00:20:11.340 --> 00:20:16.460]  其實是等同於父神的旨意
[00:20:16.460 --> 00:20:20.860]  這個解釋是按照上文下理的
[00:20:20.860 --> 00:20:23.620]  直接的連貫性而去做的
[00:20:23.620 --> 00:20:26.000]  但在這裡更強調的就是
[00:20:26.000 --> 00:20:31.800]  你會按照教導這些新術
[00:20:31.800 --> 00:20:34.000]  由耶穌基督直接傳來的
[00:20:34.000 --> 00:20:37.740]  你會去實行
[00:20:37.740 --> 00:20:40.040]  這種由天賦的旨意
[00:20:40.040 --> 00:20:43.240]  發展到去耶穌基督的講話
[00:20:43.240 --> 00:20:46.520]  聽起來只不過是一個似乎
[00:20:46.520 --> 00:20:49.620]  一個物理上的聆聽活動
[00:20:49.620 --> 00:20:50.920]  所以這裡聖經說
[00:20:50.920 --> 00:20:52.720]  「凡聽見我的話」
[00:20:52.720 --> 00:20:54.260]  只是聽到而已
[00:20:54.260 --> 00:21:00.760]  但是其實聽到又去行這個旨意的組合
[00:21:00.760 --> 00:21:06.460]  就是指到一個人的信服
[00:21:06.460 --> 00:21:08.160]  簡單地說
[00:21:08.160 --> 00:21:11.680]  Obedience
[00:21:11.680 --> 00:21:14.140]  永遠有一個同義詞
[00:21:14.140 --> 00:21:16.340]  Full Submission
[00:21:16.340 --> 00:21:20.020]  全程投入
[00:21:20.020 --> 00:21:23.660]  當一個人聽了一些東西
[00:21:23.660 --> 00:21:26.320]  但是他又會按照去做的人
[00:21:26.320 --> 00:21:27.620]  這種的組合
[00:21:27.620 --> 00:21:30.020]  就是說這個人對發出這個信息
[00:21:30.020 --> 00:21:31.100]  這個指示的人
[00:21:31.100 --> 00:21:37.140]  是沒有任何的懷疑
[00:21:37.140 --> 00:21:41.640]  別人的意見是很容易錯的
[00:21:41.640 --> 00:21:44.840]  我的意見也有可能錯的
[00:21:44.840 --> 00:21:46.980]  但是這裡想講的是什麼?
