
[00:00:00.000 --> 00:00:03.600]  根據聯合國最新的統計,
[00:03:46.400 --> 00:03:51.600]  施洗約翰,施洗約翰是耶穌基督的表哥,
[00:03:51.600 --> 00:03:55.400]  所以其實有親戚關係,
[00:03:55.400 --> 00:04:00.600]  門徒將施洗約翰的屍首安放在墳墓裏,
[00:04:00.600 --> 00:04:03.000]  然後告訴耶穌知道,
[00:04:03.000 --> 00:04:08.000]  那時亦為耶穌基督差派門徒出去傳福音,
[00:04:08.000 --> 00:04:11.000]  他們回來向耶穌基督彙報,
[00:04:11.000 --> 00:04:19.000]  耶穌基督說你們這麼勞苦,
[00:04:19.000 --> 00:04:22.000]  我們一起去抗夜休息一下,
[00:04:22.000 --> 00:04:25.000]  因為他們忙到連吃飯的時間都沒有,
[00:04:25.000 --> 00:04:30.000]  在這樣的環境下就出現了這件事,
[00:04:30.000 --> 00:04:36.000]  我們看到耶穌基督本來請他們搭一艘搖的船,
[00:04:36.000 --> 00:04:44.000]  不是摩打船,由卡利尼海的東北走到西北,
[00:04:44.000 --> 00:04:48.000]  那裏有個抗夜很舒服可以休息,
[00:04:48.000 --> 00:04:55.000]  但他看到那裏很多人已經追著他,
[00:04:55.000 --> 00:05:10.000]  於是他憐憫他們,將他們全部安排坐在那裏教導他們,
[00:05:10.000 --> 00:05:12.000]  在馬可福音六章三十四節,
[00:05:12.000 --> 00:05:16.000]  耶穌基督一落船見到一大群人就憐憫他們,
[00:05:16.000 --> 00:05:19.000]  因為他們好像羊無目人一樣,
[00:05:19.000 --> 00:05:22.000]  就開始教導他們很多事,
[00:05:22.000 --> 00:05:25.000]  有時候我們遇見困難的時候,
[00:05:25.000 --> 00:05:32.000]  我們在這裏就留意到上帝幫助我們的方法就是教導我們,
[00:05:32.000 --> 00:05:35.000]  我們回到聖經裏面就得著鼓勵,
[00:05:35.000 --> 00:05:38.000]  得著上帝的應許安慰,
[00:05:38.000 --> 00:05:43.000]  所以這個神蹟發生的時候,
[00:05:43.000 --> 00:05:46.000]  其實就是納納連約翰施洗約翰被殺,
[00:05:46.000 --> 00:05:48.000]  門徒回來個個都很累,
[00:05:48.000 --> 00:05:50.000]  打算坐船去休息,
[00:05:50.000 --> 00:05:53.000]  但是就見到這麽多人,
[00:05:53.000 --> 00:05:57.000]  你會奇怪為什麽會有這麽多人在這裏,
[00:05:57.000 --> 00:06:00.000]  那時候是逾越節近,
[00:06:00.000 --> 00:06:03.000]  那些人就上去耶路撒冷過節,
[00:06:03.000 --> 00:06:05.000]  見到耶穌就追著他,
[00:06:05.000 --> 00:06:07.000]  為什麽他要追著耶穌呢?
[00:06:07.000 --> 00:06:15.000]  因為他以為耶穌能夠幫助他們從羅馬人手中取回政權回來,
[00:06:15.000 --> 00:06:21.000]  你知道逾越節就是再早1500年摩西帶領以色列人離開埃及,
[00:06:21.000 --> 00:06:24.000]  在一個曠野裏面成為一個獨立的,
[00:06:24.000 --> 00:06:28.000]  一個自由的獨立的國家,
[00:06:28.000 --> 00:06:32.000]  他們以色列人很懷念這個情況,
[00:06:32.000 --> 00:06:35.000]  因為自從巴比倫將他們滅亡之後,
[00:06:35.000 --> 00:06:38.000]  一直到現在羅馬帝國都在統治他們,
[00:06:38.000 --> 00:06:43.000]  他們看到耶穌就是有醫病講鬼,
[00:06:43.000 --> 00:06:47.000]  這個僅是上帝在舊約所允許的彌賽,
[00:06:47.000 --> 00:06:50.000]  於是他們就個個追著耶穌,
[00:06:50.000 --> 00:06:55.000]  請求他帶領他們復國,
[00:06:55.000 --> 00:06:57.000]  所以耶穌基督,
[00:06:57.000 --> 00:07:00.000]  你看世俘有沒有知道很多人逼他做皇帝他就不肯做,
[00:07:00.000 --> 00:07:03.000]  現在有些人個個都想做皇帝做特首,
[00:07:03.000 --> 00:07:06.000]  但是耶穌基督就避開他們,
[00:07:06.000 --> 00:07:11.000]  這段經文記載,
[00:07:11.000 --> 00:07:15.000]  耶穌基督吩咐人坐下教導他們,
[00:07:15.000 --> 00:07:17.000]  完了之後就要吃飯,
[00:07:17.000 --> 00:07:21.000]  這裏記載數男人的數目5000,
[00:07:21.000 --> 00:07:24.000]  因為以前歧視女性孩子,
[00:07:24.000 --> 00:07:26.000]  只計算男的不計算女的,
[00:07:26.000 --> 00:07:29.000]  男人數目5000,
[00:07:29.000 --> 00:07:31.000]  加上婦女孩子,
[00:07:31.000 --> 00:07:35.000]  解經加古計約超過一萬人,
[00:07:35.000 --> 00:07:37.000]  然後去哪裏吃東西呢?
[00:07:37.000 --> 00:07:40.000]  一萬人很不容易煮東西,
[00:07:40.000 --> 00:07:42.000]  記得我們在加拿大的時候,
[00:07:42.000 --> 00:07:46.000]  我太太在教會裏每逢過節,
[00:07:46.000 --> 00:07:51.000]  譬如聖誕節,復活節,冬節,
[00:07:51.000 --> 00:07:56.000]  我們就預備請一些內地來的,
[00:07:56.000 --> 00:07:58.000]  不只是內地,廣東話也是,
[00:07:58.000 --> 00:08:02.000]  中國的同胞,我們負責中文部,
[00:08:02.000 --> 00:08:05.000]  就做一些大餐給他們,
[00:08:05.000 --> 00:08:08.000]  500人吃東西要自己煮,
[00:08:08.000 --> 00:08:10.000]  那班義工和我太太做得很辛苦,
[00:08:10.000 --> 00:08:13.000]  500人,現在這裏超過一萬人,
[00:08:13.000 --> 00:08:17.000]  耶穌基督怎樣去為他們安排吃飯呢?
[00:08:17.000 --> 00:08:19.000]  這真是一個神蹟,
[00:08:19.000 --> 00:08:23.000]  大家知道五餅二魚有個小蚊仔,
[00:08:23.000 --> 00:08:24.000]  這裏要解釋一下,
[00:08:24.000 --> 00:08:28.000]  五個大麥餅不是五個大的麥餅,
[00:08:28.000 --> 00:08:32.000]  而是大麥做的五個小餅,
[00:08:32.000 --> 00:08:34.000]  麥有兩種,
[00:08:34.000 --> 00:08:38.000]  你今天去餅店買的是小麥,
[00:08:38.000 --> 00:08:42.000]  大麥是巴黎,
[00:08:42.000 --> 00:08:44.000]  大麥便宜過小麥,
[00:08:44.000 --> 00:08:46.000]  所以窮人家吃大麥,
[00:08:46.000 --> 00:08:48.000]  你就吃小麥,
[00:08:48.000 --> 00:08:54.000]  小蚊仔有五個大麥做的小餅,
[00:08:54.000 --> 00:08:57.000]  兩條魚是曬乾的魚,
[00:08:57.000 --> 00:08:58.000]  很小的,
[00:08:58.000 --> 00:09:04.000]  一個窮人家,一個小孩子一餐飯,
[00:09:04.000 --> 00:09:07.000]  這個小孩子天真難瞞,
[00:09:07.000 --> 00:09:09.000]  說耶穌要餵飽我們,
[00:09:09.000 --> 00:09:13.000]  他就將這個午餐交給門徒,
[00:09:13.000 --> 00:09:15.000]  我願意奉獻給耶穌,
[00:09:15.000 --> 00:09:19.000]  我們看看耶穌怎樣去處理這個問題,
[00:09:19.000 --> 00:09:22.000]  在六章十到十三節,
[00:09:22.000 --> 00:09:25.000]  耶穌吩咐他們你們叫眾人坐下,
[00:09:25.000 --> 00:09:27.000]  原來那裏有很多草,
[00:09:27.000 --> 00:09:28.000]  叫眾人坐下,
[00:09:28.000 --> 00:09:30.000]  但是男人的數目有五千,
[00:09:30.000 --> 00:09:32.000]  耶穌拿起餅來竹蔗,
[00:09:32.000 --> 00:09:33.000]  分給坐著的人,
[00:09:33.000 --> 00:09:35.000]  分魚也是這樣,
[00:09:35.000 --> 00:09:37.000]  隨他們所要的,
[00:09:37.000 --> 00:09:39.000]  你要多少就分多少,
[00:09:39.000 --> 00:09:41.000]  他們吃飽之後,
[00:09:41.000 --> 00:09:42.000]  耶穌對門徒說,
[00:09:42.000 --> 00:09:44.000]  將剩下的零碎收拾起來,
[00:09:44.000 --> 00:09:45.000]  免得浪費,
[00:09:45.000 --> 00:09:47.000]  所以我們耶穌很環保,
[00:09:47.000 --> 00:09:49.000]  你吃剩的那些打包,
[00:09:49.000 --> 00:09:50.000]  很合乎聖經原則,
[00:09:50.000 --> 00:09:52.000]  因為收拾起來,
[00:09:52.000 --> 00:09:53.000]  今天記住,
[00:09:53.000 --> 00:09:55.000]  如果你不吃那麼多,
[00:09:55.000 --> 00:09:57.000]  剩下的帶回家,
[00:09:57.000 --> 00:09:58.000]  這是很合乎的,
[00:09:58.000 --> 00:10:05.000]  門徒將剩下的餅和魚零碎收拾起來,
[00:10:05.000 --> 00:10:09.000]  裝滿十二個籃子,
[00:10:09.000 --> 00:10:12.000]  這個神蹟真是很奇妙,
[00:10:12.000 --> 00:10:14.000]  神蹟是這麼多的,
[00:10:14.000 --> 00:10:16.000]  但是江穆斯分佈的講道,
[00:10:16.000 --> 00:10:17.000]  要講起碼二十五分鐘,
[00:10:17.000 --> 00:10:20.000]  其實有很多反思和應用,
[00:10:20.000 --> 00:10:21.000]  我們想,
[00:10:21.000 --> 00:10:22.000]  這個才是最重要,
[00:10:22.000 --> 00:10:24.000]  因為故事你可能聽得多,
[00:10:24.000 --> 00:10:28.000]  反思我們看到人類的困難無助,
[00:10:28.000 --> 00:10:29.000]  我們剛才提到,
[00:10:29.000 --> 00:10:30.000]  幾千年以來,
[00:10:30.000 --> 00:10:33.000]  我們人類都沒有好日子過,
[00:10:33.000 --> 00:10:38.000]  我們沒有辦法靠自己的力量改善我們的生活,
[00:10:38.000 --> 00:10:40.000]  改善我們的素質,
[00:10:40.000 --> 00:10:42.000]  如果有辦法已經改好了,
[00:10:42.000 --> 00:10:45.000]  為什麼人類幾千年來打那麼多仗,
[00:10:45.000 --> 00:10:46.000]  那麼多流離困苦,
[00:10:46.000 --> 00:10:48.000]  為什麼又有新冠疫情,
[00:10:48.000 --> 00:10:50.000]  又有水災火災,
[00:10:50.000 --> 00:10:51.000]  又有政治鬥爭,
[00:10:51.000 --> 00:10:53.000]  又有通脹滯脹,
[00:10:53.000 --> 00:10:56.000]  現在的問題全部湧到來,
[00:10:56.000 --> 00:10:58.000]  所以我們,
[00:10:58.000 --> 00:10:59.000]  如果你是人民主義,
[00:10:59.000 --> 00:11:03.000]  你以為人定勝天可以搞定的話,
[00:11:03.000 --> 00:11:05.000]  你是錯的,
[00:11:05.000 --> 00:11:06.000]  五千年的歷史告訴你,
[00:11:06.000 --> 00:11:07.000]  我們沒有辦法,
[00:11:07.000 --> 00:11:08.000]  但是,
[00:11:08.000 --> 00:11:10.000]  辦法就在上帝那裡,
[00:11:10.000 --> 00:11:12.000]  上帝有憐憫的心象,
[00:11:12.000 --> 00:11:14.000]  我們看到耶穌基督,
[00:11:14.000 --> 00:11:16.000]  怎樣去顧念門徒,
[00:11:16.000 --> 00:11:18.000]  那些門徒很累了,
[00:11:18.000 --> 00:11:19.000]  耶穌基督說,
[00:11:19.000 --> 00:11:21.000]  你們去曠野歇一歇,
[00:11:21.000 --> 00:11:23.000]  退休,
[00:11:23.000 --> 00:11:24.000]  本來很好的,
[00:11:24.000 --> 00:11:28.000]  船仔划到一個很漂亮的曠野的地方,
[00:11:28.000 --> 00:11:30.000]  你和我都想去,
[00:11:30.000 --> 00:11:32.000]  誰知道去到那裡,
[00:11:32.000 --> 00:11:33.000]  看到一群人在那裡,
[00:11:33.000 --> 00:11:35.000]  耶穌基督就改變計劃,
[00:11:35.000 --> 00:11:37.000]  他下船看到他們,
[00:11:37.000 --> 00:11:38.000]  就憐憫他們,
[00:11:38.000 --> 00:11:41.000]  因為他們好像羊、母、牧人一樣,
[00:11:41.000 --> 00:11:43.000]  你知不知道羊、母、牧人,
[00:11:43.000 --> 00:11:44.000]  就不懂得找草吃,
[00:11:44.000 --> 00:11:46.000]  羊不懂得自己找草吃,
[00:11:46.000 --> 00:11:47.000]  其他的野獸就懂得,
[00:11:47.000 --> 00:11:48.000]  牠不懂得,
[00:11:48.000 --> 00:11:51.000]  還有那些野獸最喜歡吃羊,
[00:11:51.000 --> 00:11:53.000]  因為羊不懂得保護自己,
[00:11:53.000 --> 00:11:56.000]  其實就很淒涼,
[00:11:56.000 --> 00:12:01.000]  但是耶穌基督憐憫這麼多人的時候,
[00:12:01.000 --> 00:12:04.000]  他自己其實已經飽經憂患,
[00:12:04.000 --> 00:12:06.000]  他的表哥被人殺了,
[00:12:06.000 --> 00:12:12.000]  他自己都其實面對很多的逼迫困難,
[00:12:12.000 --> 00:12:14.000]  所以我們看到,
[00:12:14.000 --> 00:12:17.000]  耶穌基督顧念我們的時候,
[00:12:17.000 --> 00:12:19.000]  他就放下自己來顧念我們,
[00:12:19.000 --> 00:12:22.000]  在約翰福音14章更加清楚的講到,
[00:12:22.000 --> 00:12:24.000]  耶穌基督在最後晚餐,
[00:12:24.000 --> 00:12:26.000]  就是臨死之前一天,
[00:12:26.000 --> 00:12:28.000]  他和門徒一起,
[00:12:28.000 --> 00:12:29.000]  門徒就很擔心,
[00:12:29.000 --> 00:12:30.000]  耶穌就說,
[00:12:30.000 --> 00:12:32.000]  你們心裡不要難過,
[00:12:32.000 --> 00:12:34.000]  你們應該信神,
[00:12:34.000 --> 00:12:35.000]  也應該信我,
[00:12:35.000 --> 00:12:36.000]  在我父親那裡,
[00:12:36.000 --> 00:12:38.000]  我天父那裡有很多住的地方,
[00:12:38.000 --> 00:12:39.000]  如果沒有,
[00:12:39.000 --> 00:12:41.000]  我就已經告訴你了,
[00:12:41.000 --> 00:12:43.000]  我去是為你們預備地方,
[00:12:43.000 --> 00:12:45.000]  將來一定回來接你們的,
[00:12:45.000 --> 00:12:47.000]  我在哪裡你們都在哪裡,
[00:12:47.000 --> 00:12:49.000]  然後他就說,
[00:12:49.000 --> 00:12:51.000]  我不會撇下你們成為孤兒,
[00:12:51.000 --> 00:12:54.000]  我一定會回來找你們,
[00:12:54.000 --> 00:12:55.000]  耶穌基督說,
[00:12:55.000 --> 00:12:57.000]  我留下平安給你們,
[00:12:57.000 --> 00:13:00.000]  我自己的平安賜給你們,
[00:13:00.000 --> 00:13:02.000]  我給你們的不是世人所賜的,
[00:13:02.000 --> 00:13:04.000]  你們心裡不要難過,
[00:13:04.000 --> 00:13:06.000]  也不要恐懼,
[00:13:06.000 --> 00:13:09.000]  耶穌基督臨死前一晚,
[00:13:09.000 --> 00:13:11.000]  他那麼愛門徒,
[00:13:11.000 --> 00:13:13.000]  所以弟兄姊妹,
[00:13:13.000 --> 00:13:15.000]  今日如果你面對困難,
[00:13:15.000 --> 00:13:17.000]  我又沒有工作,
[00:13:17.000 --> 00:13:19.000]  我身體又不好,
[00:13:19.000 --> 00:13:23.000]  我又不知道現在香港的局勢怎麼辦,
[00:13:23.000 --> 00:13:28.000]  很多的憂患困難的時候,
[00:13:28.000 --> 00:13:30.000]  你回到耶穌那裡,
[00:13:30.000 --> 00:13:31.000]  因為耶穌說,
[00:13:31.000 --> 00:13:33.000]  我將平安賜給你,
[00:13:33.000 --> 00:13:36.000]  我給你的平安不是世人所給你的,
[00:13:36.000 --> 00:13:42.000]  我給你的平安是一個長遠美好的平安,
[00:13:42.000 --> 00:13:44.000]  聖經告訴我們,
[00:13:44.000 --> 00:13:48.000]  他最重要搞定了我們的罪的問題,
[00:13:48.000 --> 00:13:51.000]  我們解決了這個罪的問題,
[00:13:51.000 --> 00:13:52.000]  其他就好辦,
[00:13:52.000 --> 00:13:56.000]  在《耳塞亞書》53章4到6節,
[00:13:56.000 --> 00:13:59.000]  原來他擔當了我們的病患,
[00:13:59.000 --> 00:14:01.000]  背負了我們的痛苦,
[00:14:01.000 --> 00:14:04.000]  他是為我們的過犯被刺透,
[00:14:04.000 --> 00:14:06.000]  為我們的罪孽被壓傷,
[00:14:06.000 --> 00:14:09.000]  叫我們得平安的刑罰,
[00:14:09.000 --> 00:14:11.000]  加在他自己身上,
[00:14:11.000 --> 00:14:13.000]  因為他受了鞭傷,
[00:14:13.000 --> 00:14:14.000]  我們就得了醫治,
[00:14:14.000 --> 00:14:19.000]  我們眾人都好像羊一樣走迷了路,
[00:14:19.000 --> 00:14:22.000]  各人偏行己路,
[00:14:22.000 --> 00:14:23.000]  但是耶和華說,
[00:14:23.000 --> 00:14:27.000]  他把我們眾人的罪孽都歸在他身上,
[00:14:27.000 --> 00:14:31.000]  這個就是一個非常非常清楚的描寫,
[00:14:31.000 --> 00:14:32.000]  我很感恩,
[00:14:32.000 --> 00:14:33.000]  我們全印堂過去那兩個月,
[00:14:33.000 --> 00:14:35.000]  有幾位弟兄姊妹信了耶穌,
[00:14:35.000 --> 00:14:38.000]  因為這個是非常好的消息,
[00:14:38.000 --> 00:14:40.000]  因為你的生命從此得到改變,
[00:14:40.000 --> 00:14:43.000]  以前你在罪惡過犯當中,
[00:14:43.000 --> 00:14:45.000]  沒有希望沒有神,
[00:14:45.000 --> 00:14:47.000]  但是因為耶穌基督的救贖,
[00:14:47.000 --> 00:14:48.000]  你接受了祂,
[00:14:48.000 --> 00:14:50.000]  你就成為神的兒女,
[00:14:50.000 --> 00:14:52.000]  舊事已過都變成新,
[00:14:52.000 --> 00:14:54.000]  我們繼續看,
[00:14:54.000 --> 00:14:55.000]  繼續做反思,
[00:14:55.000 --> 00:14:57.000]  人類困難無助,
[00:14:57.000 --> 00:14:59.000]  耶穌的憐憫心腸,
[00:14:59.000 --> 00:15:03.000]  第三就是上帝喜歡與人同工,
[00:15:03.000 --> 00:15:07.000]  其實上帝自己本來做事是快手的,
[00:15:07.000 --> 00:15:09.000]  但是他找我們就慢了,
[00:15:09.000 --> 00:15:11.000]  不過上帝很喜歡找我們,
[00:15:11.000 --> 00:15:12.000]  譬如舉個例子,
[00:15:12.000 --> 00:15:15.000]  他用這個機會鍛鍊他的門徒,
[00:15:15.000 --> 00:15:17.000]  在約翰福音六章,
[00:15:17.000 --> 00:15:19.000]  耶穌見到那麼多人,
[00:15:19.000 --> 00:15:20.000]  他對肥力說,
[00:15:20.000 --> 00:15:23.000]  我們在哪裡買餅給人吃呢?
[00:15:23.000 --> 00:15:24.000]  耶穌這樣說的時候,
[00:15:24.000 --> 00:15:27.000]  他要試驗鍛鍊肥力,
[00:15:27.000 --> 00:15:29.000]  他原本知道自己怎麼做,
[00:15:29.000 --> 00:15:30.000]  肥力就說,
[00:15:30.000 --> 00:15:35.000]  就算用二百個銀幣買餅,
[00:15:35.000 --> 00:15:36.000]  每人分一點都不夠,
[00:15:36.000 --> 00:15:39.000]  但是一個銀幣就是一天的工資,
[00:15:39.000 --> 00:15:42.000]  二百個銀幣就差不多大半年工資,
[00:15:42.000 --> 00:15:45.000]  就算我們有那麼多錢也不夠,
[00:15:45.000 --> 00:15:46.000]  因為有一萬人,
[00:15:46.000 --> 00:15:49.000]  我們有時候就要想,
[00:15:49.000 --> 00:15:52.000]  我們跟隨耶穌要憑信心,
[00:15:52.000 --> 00:15:53.000]  不要看眼見,
[00:15:53.000 --> 00:15:56.000]  眼前的環境好像很困難,
[00:15:56.000 --> 00:15:58.000]  但是肥力就是看眼前的環境,
[00:15:58.000 --> 00:16:02.000]  他跟隨了耶穌那麼長時間做門徒,
[00:16:02.000 --> 00:16:05.000]  但是他沒有看到耶穌的神聖,
[00:16:05.000 --> 00:16:07.000]  所以他看到眼前很困難,
[00:16:07.000 --> 00:16:10.000]  但是這個小孩子其實沒有跟隨耶穌,
[00:16:10.000 --> 00:16:11.000]  他第一次來可能,
[00:16:11.000 --> 00:16:15.000]  他就憑信心依靠神,
[00:16:15.000 --> 00:16:16.000]  弟兄姊妹,
[00:16:16.000 --> 00:16:17.000]  我鼓勵你,
[00:16:17.000 --> 00:16:19.000]  當你面對前面的挑戰的時候,
[00:16:19.000 --> 00:16:20.000]  不要只看環境,
[00:16:20.000 --> 00:16:22.000]  你要看著耶穌,
[00:16:22.000 --> 00:16:25.000]  我們全恩堂幾年前開始,
[00:16:25.000 --> 00:16:27.000]  都是憑信心走過來,
[00:16:27.000 --> 00:16:30.000]  以後的日子都是憑信心繼續走下去,
[00:16:30.000 --> 00:16:33.000]  開始的時候我們只有幾個人沒有錢,
[00:16:33.000 --> 00:16:34.000]  什麼都沒有,
[00:16:34.000 --> 00:16:36.000]  很奇妙,
[00:16:36.000 --> 00:16:37.000]  註冊成功,
[00:16:37.000 --> 00:16:39.000]  上帝為我們開路,
[00:16:39.000 --> 00:16:40.000]  一直到現在,
[00:16:40.000 --> 00:16:43.000]  我們仍然招聚了你在這裡,
[00:16:43.000 --> 00:16:45.000]  你成為我們的骨幹,
[00:16:45.000 --> 00:16:46.000]  又有小孩子在這裡,
[00:16:46.000 --> 00:16:48.000]  疫情又打我們不沉,
[00:16:48.000 --> 00:16:53.000]  我們一直憑信心依靠上帝,
[00:16:53.000 --> 00:16:55.000]  耶穌與人同工,
[00:16:55.000 --> 00:16:57.000]  他又與一個小孩子同工,
[00:16:57.000 --> 00:17:00.000]  這個小孩子拿了五餅二魚出來,
[00:17:00.000 --> 00:17:04.000]  一個社稷,其實是一個很好的榜樣,
[00:17:04.000 --> 00:17:06.000]  小孩子很簡單,
[00:17:06.000 --> 00:17:07.000]  見到這麼多人,
[00:17:07.000 --> 00:17:09.000]  他能夠天真爛漫地說,
[00:17:09.000 --> 00:17:11.000]  主耶穌我有這個午餐,
[00:17:11.000 --> 00:17:13.000]  我奉獻給你,
[00:17:13.000 --> 00:17:16.000]  有時候我們看到這個世界艱難,
[00:17:16.000 --> 00:17:18.000]  都可能沒有這樣的一心,
[00:17:18.000 --> 00:17:20.000]  這個世界這麼多困難,
[00:17:20.000 --> 00:17:23.000]  我就算怎樣捐錢都幫不了人,
[00:17:23.000 --> 00:17:28.000]  但是你只要憑信心,
[00:17:28.000 --> 00:17:30.000]  將你自己奉獻給上帝,
[00:17:30.000 --> 00:17:31.000]  你所有的,
[00:17:31.000 --> 00:17:32.000]  不是一定錢,
[00:17:32.000 --> 00:17:33.000]  或者你的時間,
[00:17:33.000 --> 00:17:35.000]  或者你的恩賜,
[00:17:35.000 --> 00:17:36.000]  你的才能,
[00:17:36.000 --> 00:17:39.000]  或者你所有的東西,
[00:17:39.000 --> 00:17:42.000]  你的五餅二魚奉獻給耶穌,
[00:17:42.000 --> 00:17:46.000]  他就將它變到千萬人得福,
[00:17:46.000 --> 00:17:49.000]  我想那個小孩子那晚可能興奮到睡不著,
[00:17:49.000 --> 00:17:51.000]  我五餅二魚有沒有搞錯,
[00:17:51.000 --> 00:17:52.000]  吃了一萬人,
[00:17:52.000 --> 00:17:54.000]  做了十月兩顏男子情,
[00:17:54.000 --> 00:17:55.000]  真的很開心,
[00:17:55.000 --> 00:17:59.000]  你想不想做小孩子,
[00:17:59.000 --> 00:18:02.000]  我們再看看下一個反思,
[00:18:02.000 --> 00:18:07.000]  有什麼令我們有永恆的滿足,
[00:18:07.000 --> 00:18:11.000]  耶穌基督做完這個神蹟第二天,
[00:18:11.000 --> 00:18:13.000]  那些人又來找他,
[00:18:13.000 --> 00:18:15.000]  耶穌基督就告訴你,
[00:18:15.000 --> 00:18:17.000]  我實實在在告訴你,
[00:18:17.000 --> 00:18:20.000]  你找我是因為吃飽了,
[00:18:20.000 --> 00:18:21.000]  希望再吃,
[00:18:21.000 --> 00:18:25.000]  但你不要為那些能夠壞的食物操勞,
[00:18:25.000 --> 00:18:28.000]  要為存到永生的食物操勞,
[00:18:28.000 --> 00:18:30.000]  就是我要賜給你的,
[00:18:30.000 --> 00:18:33.000]  因為我人子是父神所引證的,
[00:18:33.000 --> 00:18:36.000]  然後跟著他說了一句很厲害的話,
[00:18:36.000 --> 00:18:38.000]  這句話我希望大家記住,
[00:18:38.000 --> 00:18:41.000]  就是約翰福音六章三十五字,
[00:18:41.000 --> 00:18:42.000]  耶穌說,
[00:18:42.000 --> 00:18:44.000]  我就是生命的食物,
[00:18:44.000 --> 00:18:46.000]  到我這裡來的必定不餓,
[00:18:46.000 --> 00:18:49.000]  信我的永遠不渴。
[00:18:49.000 --> 00:18:52.000]  在兩個月前,
[00:18:52.000 --> 00:18:56.000]  美國法庭判處一個六十二歲的女士,
[00:18:56.000 --> 00:18:57.000]  二十三年徒刑,
[00:18:57.000 --> 00:18:59.000]  這個女士是一個美國人,
