
[00:00:00.000 --> 00:00:03.000]  正如剛才在聖餐的時候說過
[00:10:10.000 --> 00:10:13.000]  其實就是要他想一想
[00:10:13.000 --> 00:10:18.000]  如果他接受了師姐的要求
[00:10:18.000 --> 00:10:20.000]  施行祝福和奏作
[00:10:20.000 --> 00:10:22.000]  他要巴蘭知道
[00:10:22.000 --> 00:10:28.000]  究竟你的能力在哪裡來的
[00:10:28.000 --> 00:10:34.000]  摩亞王是不是真的有力量去獎賞你
[00:10:34.000 --> 00:10:36.000]  巴蘭怎麼回應呢
[00:10:36.000 --> 00:10:41.000]  他在第十一節就回覆給神聽
[00:10:41.000 --> 00:10:46.000]  巴蘭跟他說的話是這樣的
[00:10:46.000 --> 00:10:50.000]  從埃及出來的紋遮滿地面
[00:10:50.000 --> 00:10:52.000]  你來為我奏作他們
[00:10:52.000 --> 00:10:55.000]  或者我能與他們爭戰
[00:10:55.000 --> 00:10:59.000]  把他們趕出去
[00:10:59.000 --> 00:11:02.000]  我們來比較一下
[00:11:02.000 --> 00:11:06.000]  剛才第五至第六節
[00:11:06.000 --> 00:11:09.000]  巴蘭就猜拳師姐
[00:11:09.000 --> 00:11:14.000]  就跟巴蘭說了一番話
[00:11:14.000 --> 00:11:17.000]  我們來比較一下有什麼不同
[00:11:17.000 --> 00:11:20.000]  第五至第六節這樣說
[00:11:20.000 --> 00:11:22.000]  有一種紋從埃及出來
[00:11:22.000 --> 00:11:25.000]  遮滿地面與我對居
[00:11:25.000 --> 00:11:27.000]  這紋比我強盛
[00:11:27.000 --> 00:11:30.000]  現在求你來為我奏作他們
[00:11:30.000 --> 00:11:33.000]  或者我能得勝攻打他們
[00:11:33.000 --> 00:11:34.000]  趕出此地
[00:11:34.000 --> 00:11:37.000]  因為我知道你為誰祝福
[00:11:37.000 --> 00:11:39.000]  誰就得福
[00:11:39.000 --> 00:11:40.000]  你奏作誰
[00:11:40.000 --> 00:11:42.000]  誰就受受作
[00:11:42.000 --> 00:11:47.000]  你一看已經知道第五至第六節
[00:11:47.000 --> 00:11:49.000]  長很多
[00:11:49.000 --> 00:11:51.000]  其實他漏了一些東西
[00:11:51.000 --> 00:11:54.000]  最主要漏了兩點
[00:11:54.000 --> 00:11:55.000]  第一
[00:11:55.000 --> 00:11:57.000]  他沒有說到
[00:11:57.000 --> 00:12:03.000]  以色列民在巴蘭旁邊與我同居
[00:12:03.000 --> 00:12:05.000]  即是怎樣
[00:12:05.000 --> 00:12:07.000]  其實在那個階段
[00:12:07.000 --> 00:12:11.000]  以色列民是沒有攻打摩押的
[00:12:11.000 --> 00:12:14.000]  所以摩押就不可以說
[00:12:14.000 --> 00:12:16.000]  出於自慰
[00:12:16.000 --> 00:12:17.000]  不是的
[00:12:17.000 --> 00:12:19.000]  而是他先下手為強
[00:12:19.000 --> 00:12:21.000]  要打回頭
[00:12:21.000 --> 00:12:23.000]  還有
[00:12:23.000 --> 00:12:28.000]  巴蘭也沒有跟神提到
[00:12:28.000 --> 00:12:32.000]  巴蘭怎樣抬舉自己
[00:12:32.000 --> 00:12:33.000]  說得他多厲害
[00:12:33.000 --> 00:12:36.000]  因為我知道你為誰祝福
[00:12:36.000 --> 00:12:37.000]  誰就得福
[00:12:37.000 --> 00:12:39.000]  你奏作誰
[00:12:39.000 --> 00:12:42.000]  誰就受奏作
[00:12:42.000 --> 00:12:43.000]  當然
[00:12:43.000 --> 00:12:45.000]  他更加沒有說到
[00:12:45.000 --> 00:12:48.000]  如果他這樣做的時候
[00:12:48.000 --> 00:12:51.000]  他會收到一些非常貴重的禮物
[00:12:51.000 --> 00:12:54.000]  提都不提
[00:12:54.000 --> 00:12:55.000]  其實
[00:12:55.000 --> 00:12:59.000]  神在第十二節那裡
[00:12:59.000 --> 00:13:04.000]  給巴蘭的指示清楚得不得了
[00:13:04.000 --> 00:13:05.000]  神對巴蘭說
[00:13:05.000 --> 00:13:09.000]  你不可跟他們去也不可奏作那民
[00:13:09.000 --> 00:13:11.000]  因為那民是蒙福的
[00:13:11.000 --> 00:13:13.000]  是吧
[00:13:13.000 --> 00:13:15.000]  但我們看看
[00:13:15.000 --> 00:13:17.000]  究竟第二招
[00:13:17.000 --> 00:13:18.000]  即是過了一晚
[00:13:18.000 --> 00:13:22.000]  巴蘭怎樣回覆那些使者
[00:13:22.000 --> 00:13:24.000]  第十三節下半節
[00:13:24.000 --> 00:13:26.000]  你們會本地去吧
[00:13:26.000 --> 00:13:27.000]  因為耶穌說
[00:13:27.000 --> 00:13:30.000]  不容我和你們同去
[00:13:30.000 --> 00:13:33.000]  巴蘭完全沒有提到
[00:13:33.000 --> 00:13:35.000]  神很清楚告訴她
[00:13:35.000 --> 00:13:38.000]  你不可以奏作那民
[00:13:38.000 --> 00:13:41.000]  也沒有說到為什麼
[00:13:41.000 --> 00:13:42.000]  原因很簡單
[00:13:42.000 --> 00:13:45.000]  因為那民是蒙福的
[00:13:45.000 --> 00:13:48.000]  當你這樣看的時候
[00:13:48.000 --> 00:13:50.000]  我不知道你看不看得出來
[00:13:50.000 --> 00:13:55.000]  巴蘭是刻意留下一條門
[00:13:55.000 --> 00:13:59.000]  究竟她心裡在想什麼
[00:13:59.000 --> 00:14:01.000]  當然是想去
[00:14:01.000 --> 00:14:04.000]  當神叫我們去的時候
[00:14:04.000 --> 00:14:06.000]  我們就去
[00:14:06.000 --> 00:14:09.000]  叫我們不要去就不要去
[00:14:09.000 --> 00:14:13.000]  如果我們非要吐槽
[00:14:13.000 --> 00:14:16.000]  拼命吐槽的話
[00:14:16.000 --> 00:14:20.000]  非要得到我們想要的答案
[00:14:20.000 --> 00:14:21.000]  我想說
[00:14:21.000 --> 00:14:26.000]  最終我們一定會撞板
[00:14:26.000 --> 00:14:29.000]  來到接下來的那一段
[00:14:29.000 --> 00:14:31.000]  十四節到二十節
[00:14:31.000 --> 00:14:34.000]  當使者聽到巴蘭說
[00:14:34.000 --> 00:14:38.000]  耶穌說不容我和你們同去
[00:14:38.000 --> 00:14:40.000]  沒辦法是不是
[00:14:40.000 --> 00:14:42.000]  所以他們就回頭
[00:14:42.000 --> 00:14:46.000]  去匯報給摩押王巴勒知道
[00:14:46.000 --> 00:14:48.000]  我們看看第十四節
[00:14:48.000 --> 00:14:52.000]  他們究竟從巴蘭的口裡
[00:14:52.000 --> 00:14:55.000]  收到一個怎樣的訊息
[00:14:55.000 --> 00:14:58.000]  他們告訴摩押王巴勒
[00:14:58.000 --> 00:15:03.000]  巴蘭不肯和我們同來
[00:15:03.000 --> 00:15:04.000]  即是什麼意思
[00:15:04.000 --> 00:15:07.000]  他的口裡說不肯
[00:15:07.000 --> 00:15:12.000]  其實他的心裡也不知多想去
[00:15:12.000 --> 00:15:14.000]  如果這樣聽起來的時候
[00:15:14.000 --> 00:15:17.000]  他怎樣才肯去呢
[00:15:17.000 --> 00:15:20.000]  巴蘭作為一個
[00:15:20.000 --> 00:15:23.000]  非常有名望的術士
[00:15:23.000 --> 00:15:25.000]  這裡告訴你們文數的
[00:15:25.000 --> 00:15:27.000]  二十四章第一節
[00:15:27.000 --> 00:15:30.000]  和約書記十三章二十二節
[00:15:30.000 --> 00:15:32.000]  都是這樣描述他的
[00:15:32.000 --> 00:15:35.000]  他也要生活也要謀生
[00:15:35.000 --> 00:15:37.000]  人如其名
[00:15:37.000 --> 00:15:42.000]  原來巴蘭的名字叫做貪食者
[00:15:42.000 --> 00:15:48.000]  所以他只是想人出高點價給他
[00:15:48.000 --> 00:15:51.000]  他的名字和這個人的性格
[00:15:51.000 --> 00:15:53.000]  非常相襯
[00:15:53.000 --> 00:15:56.000]  所以第十五節他就這樣說
[00:15:56.000 --> 00:16:01.000]  巴蘭又差遣世臣給先前的
[00:16:01.000 --> 00:16:03.000]  又多又尊貴
[00:16:03.000 --> 00:16:06.000]  於是巴蘭就說不如這樣
[00:16:06.000 --> 00:16:11.000]  我帶一張沒有寫銀碼的支票給你
[00:16:11.000 --> 00:16:13.000]  夠誠意了吧
[00:16:13.000 --> 00:16:17.000]  這次巴蘭怎樣回應呢
[00:16:17.000 --> 00:16:19.000]  第十八節
[00:16:19.000 --> 00:16:21.000]  巴蘭回答巴蘭的臣僕說
[00:16:21.000 --> 00:16:25.000]  巴蘭就是將他滿屋的金銀給我
[00:16:25.000 --> 00:16:27.000]  我行大事小事
[00:16:27.000 --> 00:16:29.000]  也不得越過耶和華
[00:16:29.000 --> 00:16:31.000]  我臣的命
[00:16:31.000 --> 00:16:35.000]  嘩!這個回應真的沒得談
[00:16:35.000 --> 00:16:40.000]  簡直是冠冕堂皇的模範答案
[00:16:40.000 --> 00:16:42.000]  但是紙包不住火的
[00:16:42.000 --> 00:16:44.000]  因為再下一節
[00:16:44.000 --> 00:16:46.000]  去到第十九節
[00:16:46.000 --> 00:16:48.000]  他就間接講出
[00:16:48.000 --> 00:16:50.000]  其實他心裡在想什麼
[00:16:50.000 --> 00:16:53.000]  露出了一條尾巴
[00:16:53.000 --> 00:16:55.000]  第十九節是這樣講的
[00:16:55.000 --> 00:16:59.000]  現在我請你們今夜在這裡住宿
[00:16:59.000 --> 00:17:04.000]  等我得知姚華還要對我說什麼
[00:17:04.000 --> 00:17:05.000]  喂!
[00:17:05.000 --> 00:17:08.000]  神在十二節的時候
[00:17:08.000 --> 00:17:11.000]  已經講得很清楚了
[00:17:11.000 --> 00:17:13.000]  就給了你一個答案
[00:17:13.000 --> 00:17:18.000]  為什麼巴蘭不叫使者馬上走
[00:17:18.000 --> 00:17:21.000]  又留多一晚
[00:17:21.000 --> 00:17:25.000]  他還想等神說什麼
[00:17:25.000 --> 00:17:29.000]  很明顯他是別有用心
[00:17:29.000 --> 00:17:33.000]  他希望神不要阻止他
[00:17:33.000 --> 00:17:35.000]  去奏奏以色列人
[00:17:35.000 --> 00:17:39.000]  又或者不如神你讓我去吧
[00:17:39.000 --> 00:17:41.000]  隨便去到那裡
[00:17:41.000 --> 00:17:43.000]  敷衍兩句就算了
[00:17:43.000 --> 00:17:46.000]  免得手上那張
[00:17:46.000 --> 00:17:51.000]  原本差不多到手的支票飛走了
[00:17:51.000 --> 00:17:56.000]  這就是巴蘭的想法
[00:17:56.000 --> 00:17:58.000]  有一個故事講到
[00:17:58.000 --> 00:18:04.000]  金錢是怎樣能夠蒙蔽人的心
[00:18:04.000 --> 00:18:07.000]  有一個猶太拉比
[00:18:07.000 --> 00:18:10.000]  因為需要收緝聖殿
[00:18:10.000 --> 00:18:15.000]  所以鼓勵會眾來奉獻
[00:18:15.000 --> 00:18:16.000]  有一天
[00:18:16.000 --> 00:18:19.000]  有一個很有錢的信徒
[00:18:19.000 --> 00:18:21.000]  來到聖殿敬拜
[00:18:21.000 --> 00:18:23.000]  雖然他有錢
[00:18:23.000 --> 00:18:25.000]  不過他比較孤寒
[00:18:25.000 --> 00:18:31.000]  所以他對於拉比的呼籲不以為然
[00:18:31.000 --> 00:18:37.000]  當拉比看到這個信徒這樣的面孔
[00:18:37.000 --> 00:18:40.000]  他就請他過來
[00:18:40.000 --> 00:18:42.000]  跟他講兩句
[00:18:42.000 --> 00:18:46.000]  帶他到窗邊叫他望出去窗口
[00:18:46.000 --> 00:18:48.000]  你看到什麼
[00:18:48.000 --> 00:18:52.000]  他就說外面很多人
[00:18:52.000 --> 00:18:54.000]  來來往往
[00:18:54.000 --> 00:18:57.000]  然後這個拉比
[00:18:57.000 --> 00:19:01.000]  又拉他去一塊鏡面前
[00:19:01.000 --> 00:19:02.000]  又問他
[00:19:02.000 --> 00:19:05.000]  你現在又看到什麼
[00:19:05.000 --> 00:19:07.000]  我正在照鏡
[00:19:07.000 --> 00:19:10.000]  當然看到自己的樣子
[00:19:10.000 --> 00:19:14.000]  於是拉比就解釋給他聽
[00:19:14.000 --> 00:19:17.000]  他說其實窗和鏡
[00:19:17.000 --> 00:19:20.000]  同樣都是玻璃做的
[00:19:20.000 --> 00:19:23.000]  兩者唯一的分別
[00:19:23.000 --> 00:19:25.000]  只不過是鏡上面
[00:19:25.000 --> 00:19:30.000]  如果多了這麼多薄薄的銀
[00:19:30.000 --> 00:19:32.000]  就完全不同了
[00:19:32.000 --> 00:19:35.000]  只要加上少少的銀
[00:19:35.000 --> 00:19:38.000]  其實什麼都看不到
[00:19:38.000 --> 00:19:42.000]  只看到自己
[00:19:42.000 --> 00:19:48.000]  所以到了新約比特後書二章十五節
[00:19:48.000 --> 00:19:50.000]  其實都有提及過這件事
[00:19:50.000 --> 00:19:54.000]  比特不斷斥責巴蘭
[00:19:54.000 --> 00:19:56.000]  他們離棄正路
[00:19:56.000 --> 00:20:00.000]  就走差了隨從比爾之子巴蘭的路
[00:20:00.000 --> 00:20:06.000]  巴蘭就是那貪愛不義之公價的先知
[00:20:06.000 --> 00:20:10.000]  當神很清楚地
[00:20:10.000 --> 00:20:12.000]  向我們展示祂的心意
[00:20:12.000 --> 00:20:14.000]  我們要做的
[00:20:14.000 --> 00:20:18.000]  就是接納和跟隨
[00:20:18.000 --> 00:20:21.000]  不要做那些門面功夫
[00:20:21.000 --> 00:20:24.000]  去遮掩我們不良的動機
[00:20:24.000 --> 00:20:27.000]  我們試圖去問神
[00:20:27.000 --> 00:20:31.000]  可不可以有另外的選擇
[00:20:31.000 --> 00:20:34.000]  當我們這樣做的時候
[00:20:34.000 --> 00:20:40.000]  這就是虛假的虔誠
[00:20:40.000 --> 00:20:46.000]  不過神今次的回覆有點奇怪
[00:20:46.000 --> 00:20:49.000]  我們看看第二十節怎麼說
[00:20:49.000 --> 00:20:54.000]  經文說:當夜神臨到巴蘭那裡說
[00:20:54.000 --> 00:20:56.000]  這些人約來召你
[00:20:56.000 --> 00:20:59.000]  你就起來和他們去
[00:20:59.000 --> 00:21:03.000]  你只要遵行我對你所說的話
[00:21:03.000 --> 00:21:05.000]  驟眼看來
[00:21:05.000 --> 00:21:07.000]  這個指示就是說
[00:21:07.000 --> 00:21:11.000]  你就起來和他們去
[00:21:11.000 --> 00:21:14.000]  跟剛才第十二節
[00:21:14.000 --> 00:21:16.000]  你不可和他們去
[00:21:16.000 --> 00:21:19.000]  剛剛相反
[00:21:19.000 --> 00:21:21.000]  不過我們看清楚一點
[00:21:21.000 --> 00:21:26.000]  在這句前面有幾個字
[00:21:26.000 --> 00:21:31.000]  這些人約來召你
[00:21:31.000 --> 00:21:35.000]  連這一句也是很奇怪
[00:21:35.000 --> 00:21:39.000]  明明那些使者來了
[00:21:39.000 --> 00:21:41.000]  那為什麼你還要說
[00:21:41.000 --> 00:21:45.000]  這些人約來召你都來了
[00:21:45.000 --> 00:21:48.000]  記不記得我剛剛提過
[00:21:48.000 --> 00:21:51.000]  第九節神問問題
[00:21:51.000 --> 00:21:52.000]  它是全知的
[00:21:52.000 --> 00:21:54.000]  那裡就問
[00:21:54.000 --> 00:21:59.000]  就你這裏的人都是誰
[00:21:59.000 --> 00:22:03.000]  如果我們參考第九節
[00:22:03.000 --> 00:22:05.000]  其實這裏也是一樣
[00:22:05.000 --> 00:22:07.000]  其實神想說什麼
[00:22:07.000 --> 00:22:11.000]  即使這些人來找你又怎樣
[00:22:11.000 --> 00:22:14.000]  難道他們給你的報酬
[00:22:14.000 --> 00:22:17.000]  還要得過我給你的命令
