
[00:00:00.000 --> 00:00:04.000]  今天輪到我講
[00:02:01.000 --> 00:02:05.800]  我們能夠真的活在真理的光裏面
[00:02:05.800 --> 00:02:10.000]  不只是我們說活在光中
[00:02:10.000 --> 00:02:14.600]  你是需要用行動去表明你是行真理的人
[00:02:14.600 --> 00:02:17.800]  第二章就說到一個正確的信仰
[00:02:17.800 --> 00:02:21.600]  去分辨那些所謂的嫡基督者
[00:02:21.600 --> 00:02:24.400]  那些是抵擋神的真理
[00:02:24.400 --> 00:02:27.000]  抵擋神的那些人
[00:02:27.000 --> 00:02:29.400]  他們包括第一世紀的時候
[00:02:29.400 --> 00:02:32.600]  當時的一些假先知、假師傅
[00:02:32.600 --> 00:02:35.200]  他們是要引誘神的兒女
[00:02:35.200 --> 00:02:38.000]  離開那個真道
[00:02:38.000 --> 00:02:40.200]  我們看到去到第三章
[00:02:40.200 --> 00:02:44.000]  這裏他其實要強調的就是愛
[00:02:44.000 --> 00:02:45.800]  神就是愛
[00:02:45.800 --> 00:02:48.000]  神愛我們的地步
[00:02:48.000 --> 00:02:49.200]  到一個地步就是
[00:02:49.200 --> 00:02:51.800]  為差引他的獨生兒子耶穌
[00:02:51.800 --> 00:02:53.800]  來到世間為我們送人的罪
[00:02:53.800 --> 00:02:55.400]  死在十字架上
[00:02:55.400 --> 00:02:57.000]  所以這個神就是光
[00:02:57.000 --> 00:02:58.200]  神就是愛
[00:02:58.200 --> 00:03:00.400]  要我們學習去彼此相愛
[00:03:00.400 --> 00:03:03.000]  我們要行在光中
[00:03:03.000 --> 00:03:07.600]  這兩個部份就是構成了整個約翰一書
[00:03:07.600 --> 00:03:10.000]  很重要的訊息
[00:03:10.000 --> 00:03:12.400]  第一章五節和三章十一節
[00:03:12.400 --> 00:03:14.800]  都會提到這個訊息這個字
[00:03:14.800 --> 00:03:18.200]  其實原文希臘文的訊息就是
[00:03:18.200 --> 00:03:19.200]  Angelir
[00:03:19.200 --> 00:03:22.800]  這個字可以解為就是福音
[00:03:22.800 --> 00:03:26.800]  我們今天要人與我們同得福音的因典的時候
[00:03:26.800 --> 00:03:29.600]  就要教導他們明白真理
[00:03:29.600 --> 00:03:35.000]  亦都讓他們活出上帝這一份無條件的愛
[00:03:35.000 --> 00:03:37.800]  我們再看下去
[00:03:37.800 --> 00:03:40.600]  我們今天要看的章節裏面
[00:03:40.600 --> 00:03:43.200]  其實第三章七到十節
[00:03:43.200 --> 00:03:45.200]  第七節裏面講到
[00:03:45.200 --> 00:03:48.600]  小子們是一個很親切的稱呼
[00:03:48.600 --> 00:03:50.800]  是要提醒神的兒女們
[00:03:50.800 --> 00:03:53.600]  行義的先是二人
[00:03:53.600 --> 00:03:56.400]  怎樣去界定你是否神的兒女
[00:03:56.400 --> 00:03:58.600]  你是真正的門徒
[00:03:58.600 --> 00:04:00.800]  與那些假冒為善
[00:04:00.800 --> 00:04:04.600]  掛名的不是真正神的兒女
[00:04:04.600 --> 00:04:06.800]  那些是敵基督者
[00:04:06.800 --> 00:04:10.600]  本文在我們今天要講的這一段落裏面
[00:04:10.600 --> 00:04:13.600]  在結束的其中一個小段落十八節
[00:04:13.600 --> 00:04:14.600]  他亦都是這樣講
[00:04:14.600 --> 00:04:19.400]  小子們你們現在就知道什麼是真正的愛
[00:04:19.400 --> 00:04:24.000]  你們亦都需要學習這樣彼此切實的來相愛
[00:04:24.000 --> 00:04:28.200]  這個就是證明我們是真正神的兒女
[00:04:28.200 --> 00:04:30.400]  彼此能夠去顯出
[00:04:30.400 --> 00:04:32.400]  哪些是屬神的兒女
[00:04:32.400 --> 00:04:34.400]  哪些是魔鬼的
[00:04:34.400 --> 00:04:36.400]  這個就是兒女
[00:04:36.400 --> 00:04:38.600]  這個分別就很大了
[00:04:38.600 --> 00:04:42.200]  所以當我們今天要去打開《約翰日書》
[00:04:42.200 --> 00:04:45.400]  我們一起來研讀去思考的時候
[00:04:45.400 --> 00:04:48.400]  讓我們再一次我們一起同心禱告
[00:04:48.400 --> 00:04:49.600]  親愛的主
[00:04:49.600 --> 00:04:51.800]  我們願意打開祢的聖言
[00:04:51.800 --> 00:04:53.400]  求真理的聖靈
[00:04:53.400 --> 00:04:55.600]  亦都張開我們的心眼
[00:04:55.600 --> 00:04:59.000]  讓我們的心靈是能夠被主的道
[00:04:59.000 --> 00:05:02.600]  來去光照和鼓勵
[00:05:02.600 --> 00:05:05.600]  讓我們都切實去遵行祢的吩咐
[00:05:05.600 --> 00:05:08.200]  叫我們真是彼此相愛
[00:05:08.200 --> 00:05:09.200]  我們願意
[00:05:09.200 --> 00:05:12.800]  上帝祢在這個疫症這麼嚴重的時代
[00:05:12.800 --> 00:05:15.000]  我們好好能夠彰顯
[00:05:15.000 --> 00:05:17.200]  真是神兒女那份的愛心
[00:05:17.200 --> 00:05:19.600]  在整個社區裏面
[00:05:19.600 --> 00:05:24.200]  我們去幫助貧苦有需要的所有的人
[00:05:24.200 --> 00:05:26.800]  主祢在我們當中親自去掌管
[00:05:26.800 --> 00:05:28.400]  今天講的聽的
[00:05:28.400 --> 00:05:29.800]  我們要同感一靈
[00:05:29.800 --> 00:05:31.000]  同德造就
[00:05:31.000 --> 00:05:32.600]  逃避激勵
[00:05:32.600 --> 00:05:34.800]  我們亦都避理猜險
[00:05:34.800 --> 00:05:38.200]  我們去到每一個有需要的人的旁邊
[00:05:38.200 --> 00:05:39.400]  透過禱告
[00:05:39.400 --> 00:05:40.400]  透過物資
[00:05:40.400 --> 00:05:42.800]  透過各方面我們能夠做的
[00:05:42.800 --> 00:05:45.000]  來去安慰
[00:05:45.000 --> 00:05:47.000]  愛顧每一個有需要的人
[00:05:47.000 --> 00:05:48.000]  同心祈禱
[00:05:48.000 --> 00:05:49.400]  奉主名求
[00:05:49.400 --> 00:05:50.600]  阿們
[00:05:50.600 --> 00:05:54.800]  好讓我們今天來看這個題目的時候
[00:05:54.800 --> 00:05:57.200]  彼此相愛在第一個小段落
[00:05:57.200 --> 00:05:58.800]  十一到十二節
[00:05:58.800 --> 00:06:00.800]  老約翰跟我們這樣講
[00:06:00.800 --> 00:06:03.600]  他說我們要彼此相愛
[00:06:03.600 --> 00:06:07.800]  這就是你們從起初所聽到的訊息
[00:06:07.800 --> 00:06:09.600]  不要像該隱
[00:06:09.600 --> 00:06:12.000]  他是屬那邪惡者
[00:06:12.000 --> 00:06:14.000]  殺了自己的弟弟
[00:06:14.000 --> 00:06:15.800]  為什麼殺了他呢
[00:06:15.800 --> 00:06:18.800]  因為自己的行為是邪惡的
[00:06:18.800 --> 00:06:23.200]  而弟弟的行為是正直的
[00:06:23.200 --> 00:06:25.400]  約翰一書整本書
[00:06:25.400 --> 00:06:27.600]  只是提過一個舊約的例子
[00:06:27.600 --> 00:06:29.200]  就是該隱
[00:06:29.200 --> 00:06:32.200]  該隱大家都知道是誰了
[00:06:32.200 --> 00:06:33.600]  他就是亞當夏娃
[00:06:33.600 --> 00:06:35.200]  我們的始祖
[00:06:35.200 --> 00:06:37.000]  第一個的兒子
[00:06:37.000 --> 00:06:38.600]  這個長子該隱
[00:06:38.600 --> 00:06:41.200]  和他的弟弟亞伯
[00:06:41.200 --> 00:06:46.200]  兩兄弟大家分別來到這個
[00:06:46.200 --> 00:06:51.400]  元初的神所創造的世界裏面
[00:06:51.400 --> 00:06:55.000]  好好地來生活和工作
[00:06:55.000 --> 00:06:56.800]  但是竟然有一天
[00:06:56.800 --> 00:07:01.600]  該隱帶著他的憲制
[00:07:01.600 --> 00:07:03.200]  來到神的面前
[00:07:03.200 --> 00:07:04.200]  神沒有閱立
[00:07:04.200 --> 00:07:07.800]  相反他閱立了亞伯的憲制
[00:07:07.800 --> 00:07:12.200]  該隱充滿了責度和仇恨
[00:07:12.200 --> 00:07:14.400]  這種仇恨
[00:07:14.400 --> 00:07:17.200]  聖經說是屬那邪惡者
[00:07:17.200 --> 00:07:18.800]  The evil one
[00:07:18.800 --> 00:07:21.800]  其實人類第一宗的謀殺案
[00:07:21.800 --> 00:07:24.600]  竟然是兄弟相殘
[00:07:24.600 --> 00:07:28.000]  而且是哥哥殺了弟弟
[00:07:28.000 --> 00:07:29.800]  為何他要這樣做呢?
[00:07:29.800 --> 00:07:33.000]  聖經給我們一個很直接了當的答案
[00:07:33.000 --> 00:07:36.400]  他自己的行為是邪惡的
[00:07:36.400 --> 00:07:37.400]  他的行為
[00:07:37.400 --> 00:07:40.800]  該隱邪惡行為的背後
[00:07:40.800 --> 00:07:43.800]  是有那惡者
[00:07:43.800 --> 00:07:46.800]  這個源自魔鬼仇敵
[00:07:46.800 --> 00:07:49.600]  他要來挑撥離間
[00:07:49.600 --> 00:07:53.600]  他要我們來心中窒道
[00:07:53.600 --> 00:07:56.400]  窒道到連我們的親兄弟
[00:07:56.400 --> 00:07:58.400]  竟然他都來妒忌
[00:07:58.400 --> 00:08:01.000]  妒忌神去閱立他的憲制
[00:08:01.000 --> 00:08:02.800]  而不閱立他自己的憲制
[00:08:02.800 --> 00:08:05.200]  但聖經已經首先說
[00:08:05.200 --> 00:08:08.600]  是因為該隱的行為是邪惡的
[00:08:08.600 --> 00:08:12.200]  神今天不是只看我們獻的祭物
[00:08:12.200 --> 00:08:14.400]  神是先看那個憲制者
[00:08:14.400 --> 00:08:16.000]  你的生命
[00:08:16.000 --> 00:08:18.800]  你的內心如果是假冒為善
[00:08:18.800 --> 00:08:22.000]  你的內心如果是充滿著仇恨
[00:08:22.000 --> 00:08:25.000]  苦毒很多的怨憤
[00:08:25.000 --> 00:08:29.000]  但你沒有真正去處理這些問題的時候
[00:08:29.000 --> 00:08:33.800]  你帶多少的所謂祭物來到神的面前
[00:08:33.800 --> 00:08:36.000]  神說你先要搞定
[00:08:36.000 --> 00:08:38.400]  你自己裡頭這些的罪
[00:08:38.400 --> 00:08:40.400]  我們今天我們看見
[00:08:40.400 --> 00:08:42.000]  我們在神的面前
[00:08:42.000 --> 00:08:43.400]  我們都一樣
[00:08:43.400 --> 00:08:45.200]  我們每一個神的兒女
[00:08:45.200 --> 00:08:49.800]  我們要學習真正彼此切實相愛的話
[00:08:49.800 --> 00:08:52.000]  我們有一個貼地的應用
[00:08:52.000 --> 00:08:53.400]  就是在13到15節
[00:08:53.400 --> 00:08:57.600]  這裡其實用恨和愛來形容
[00:08:57.600 --> 00:08:59.000]  13節這樣說
[00:08:59.000 --> 00:09:02.800]  「弟兄們!世人若恨你們不要驚訝
[00:09:02.800 --> 00:09:06.200]  我們知道我們已經出死入生了
[00:09:06.200 --> 00:09:08.600]  因為我們愛弟兄
[00:09:08.600 --> 00:09:11.800]  沒有愛心的仍住在死中
[00:09:11.800 --> 00:09:15.800]  凡恨自己弟兄的就是殺人的
[00:09:15.800 --> 00:09:21.200]  你們知道凡殺人的沒有永生住在他裡面」
[00:09:21.200 --> 00:09:24.800]  這一段經文是很重要的
[00:09:24.800 --> 00:09:27.200]  約翰他來提醒我們
[00:09:27.200 --> 00:09:28.800]  其實殺人以先
[00:09:28.800 --> 00:09:32.200]  這個是裡面有這個動機
[00:09:32.200 --> 00:09:35.000]  這個動機是仇恨
[00:09:35.000 --> 00:09:39.800]  這種仇恨不是屬於神的兒女應該有的
[00:09:39.800 --> 00:09:43.400]  他說我們已經是出死入生的
[00:09:43.400 --> 00:09:46.600]  我們是經歷過如果信主耶穌的話
[00:09:46.600 --> 00:09:50.800]  我們是從一個與神為敵的境況
[00:09:50.800 --> 00:09:54.200]  我們是進入一個與神和好
[00:09:54.200 --> 00:09:58.400]  亦都能夠與別人和好的一個狀態
[00:09:58.400 --> 00:10:02.800]  我們如果連眼裡我們見到的弟兄
[00:10:02.800 --> 00:10:05.200]  你都不能夠去愛他的話
[00:10:05.200 --> 00:10:08.800]  其實我們仍然是住在一種死中
[00:10:08.800 --> 00:10:13.400]  這種是表示屬靈的一個死亡的狀態
[00:10:13.400 --> 00:10:15.200]  我們是與神為敵
[00:10:15.200 --> 00:10:18.600]  亦都與神所創造的人類
[00:10:18.600 --> 00:10:21.400]  我們沒有真正用上帝的本意
[00:10:21.400 --> 00:10:24.600]  我們去愛他們關懷他們
[00:10:24.600 --> 00:10:27.800]  所以好像主耶穌說
[00:10:27.800 --> 00:10:31.800]  你去憎恨一個人就好比去殺他一樣
[00:10:31.800 --> 00:10:35.000]  在《馬太福音》第五章登山補訓裡面
[00:10:35.000 --> 00:10:36.800]  耶穌很清楚地說
[00:10:36.800 --> 00:10:39.600]  你如果見到一個婦女
[00:10:39.600 --> 00:10:41.400]  你心中動淫念的
[00:10:41.400 --> 00:10:44.000]  你等於跟她犯了姦淫罪
[00:10:44.000 --> 00:10:47.800]  原來神看到我們內心的深處
[00:10:47.800 --> 00:10:50.800]  我們這個人不只是外表的行為
[00:10:50.800 --> 00:10:56.000]  原來神是要我們生命的內在的本質
[00:10:56.000 --> 00:10:57.800]  都是要純潔
[00:10:57.800 --> 00:11:01.600]  都是要單純在上帝的面前
[00:11:01.600 --> 00:11:08.400]  剛才前文講到那個該隱的問題
[00:11:08.400 --> 00:11:10.800]  亦都是有其中一個原因
[00:11:10.800 --> 00:11:12.800]  就是源自那邪惡者
[00:11:12.800 --> 00:11:17.200]  這個邪惡者就是魔鬼
[00:11:17.200 --> 00:11:21.200]  魔鬼就是說方者之人的父親
[00:11:21.200 --> 00:11:23.400]  他從起初就是殺人的
[00:11:23.400 --> 00:11:26.000]  《約翰福音》八章四十四節就是這樣說
[00:11:26.000 --> 00:11:28.400]  魔鬼最喜歡搞搞震
[00:11:28.400 --> 00:11:30.800]  搞破壞 搞分化
[00:11:30.800 --> 00:11:33.600]  唯恐天下不亂就是魔鬼
[00:11:33.600 --> 00:11:36.400]  魔鬼是不想人得著建立
[00:11:36.400 --> 00:11:40.800]  不想各與各人與人之間得著和平
[00:11:40.800 --> 00:11:45.000]  我們看見今天很多的戰爭都是這樣
[00:11:45.000 --> 00:11:49.000]  曾經朱利亞·桑潔
[00:11:49.000 --> 00:11:52.400]  他是維基解密的創立人
[00:11:52.400 --> 00:11:55.600]  他曾經有一個言論
[00:11:55.600 --> 00:12:00.800]  他說在過去世界上的五十年的歷史裏面
[00:12:00.800 --> 00:12:04.200]  他說很多都是因為傳媒報道的失實
[00:12:04.200 --> 00:12:06.800]  那個謊言medialize
[00:12:06.800 --> 00:12:10.600]  令到有很多戰爭根本是不必要去發生的
[00:12:10.600 --> 00:12:12.200]  但竟然發生
[00:12:12.200 --> 00:12:16.200]  如果你問一問今天世界各地的人民
[00:12:16.200 --> 00:12:20.200]  其實沒有一個民眾是喜歡去戰爭的
[00:12:20.200 --> 00:12:25.000]  但很多時候無辜的百姓被捲入這個戰爭
[00:12:25.000 --> 00:12:29.200]  令到人生泥塘灘甚至家破人亡
[00:12:29.200 --> 00:12:34.800]  這個其實亦都看到很多時候是因為人的無知
[00:12:34.800 --> 00:12:38.200]  人對世界過去的歷史現況
[00:12:38.200 --> 00:12:42.000]  他們沒有一個深刻清晰的了解
[00:12:42.000 --> 00:12:48.400]  所以我們今天說在各與各之間那些戰爭
[00:12:48.400 --> 00:12:50.800]  為甚麼大家不可以因著愛
[00:12:50.800 --> 00:12:55.600]  重建一種信任可以坐下來很好的談判
[00:12:55.600 --> 00:12:57.600]  可以達致和平呢
[00:12:57.600 --> 00:13:02.000]  同樣你看見今天在社會裏面都一樣
[00:13:02.000 --> 00:13:05.400]  我們在疫症是非常嚴峻的時候
[00:13:05.400 --> 00:13:08.800]  不要再爭論是中藥還是西藥
[00:13:08.800 --> 00:13:12.600]  哪樣好呢不用爭論的
[00:13:12.600 --> 00:13:16.400]  救到一條生命必然是最有效的藥
[00:13:16.400 --> 00:13:18.600]  很簡單的一個邏輯
[00:13:18.600 --> 00:13:22.600]  所以早前因為有蓮花清瘟膠囊
[00:13:22.600 --> 00:13:27.400]  我們看見祖國都是大量的來供應我們的時候
[00:13:27.400 --> 00:13:32.000]  但是我們也看見有些人也都在這方面去爭議
[00:13:32.000 --> 00:13:35.200]  這個爭議帶到甚至我過去這個星期
[00:13:35.200 --> 00:13:38.400]  遇到有一個家庭都出現一個情況就是
[00:13:38.400 --> 00:13:43.400]  爸爸買到這些蓮花清瘟膠囊
[00:13:43.400 --> 00:13:46.200]  給一個女兒發高燒想她吃
[00:13:46.200 --> 00:13:49.800]  但媽媽就死都不肯只可以吃西藥
[00:13:49.800 --> 00:13:53.600]  原來一個的社會一個家庭
[00:13:53.600 --> 00:13:59.000]  都可以因為一些意見導致有很強烈的紛爭
[00:13:59.000 --> 00:14:03.800]  今天我們看到家庭裏面有另外一些的情況
[00:14:03.800 --> 00:14:10.000]  我和師母做很多年的婚姻家庭輔導的工作
[00:14:10.000 --> 00:14:16.200]  我看到你如果有看過一些婚姻輔導的書的時候
[00:14:16.200 --> 00:14:20.600]  不同的專家都會有一個相同的結論
[00:14:20.600 --> 00:14:25.200]  就是在婚姻歷程裏面所謂有七年之癢
[00:14:25.200 --> 00:14:26.600]  去到第七年的時候
[00:14:26.600 --> 00:14:29.400]  當小朋友開始出生的時候
[00:14:29.400 --> 00:14:35.200]  太太可能忽略了丈夫多方面的一些需要
[00:14:35.200 --> 00:14:40.000]  只是將全副的精神投注在小朋友身上
[00:14:40.000 --> 00:14:43.400]  結果就發生婚外情
[00:14:43.400 --> 00:14:47.200]  但這個不只是婚姻在第七年的時候
[00:14:47.200 --> 00:14:50.400]  很多的婚姻輔導專家都會告訴我們
[00:14:50.400 --> 00:14:53.800]  原來婚姻去到三十年或者以上
[00:14:53.800 --> 00:14:57.800]  就是當一個人開始進入退休的狀態
[00:14:57.800 --> 00:15:00.400]  兒女已經長大成人了
[00:15:00.400 --> 00:15:03.800]  甚至離開家庭成家立室了
[00:15:03.800 --> 00:15:07.600]  竟然兩夫婦在那個時候才來駡離婚
[00:15:07.600 --> 00:15:10.200]  你有時會覺得很奇怪
[00:15:10.200 --> 00:15:11.200]  為什麼會這樣呢
[00:15:11.200 --> 00:15:14.800]  原來都是因為人那種的自我
[00:15:14.800 --> 00:15:19.000]  個人要堅持自己的想法 看法 做法
[00:15:19.000 --> 00:15:21.400]  是要你全部要跟著我
[00:15:21.400 --> 00:15:23.800]  但為什麼不可以好好
[00:15:23.800 --> 00:15:25.400]  因為大家是差異
[00:15:25.400 --> 00:15:27.000]  我們可以彼此尊重
[00:15:27.000 --> 00:15:29.400]  大家尋求是一種共識
[00:15:29.400 --> 00:15:31.400]  一起去解決那些問題呢
[00:15:31.400 --> 00:15:37.000]  教會一樣 如果教會有時為了一些事情
[00:15:37.000 --> 00:15:39.800]  有很多不同的意見的時候
[00:15:39.800 --> 00:15:44.800]  不要讓一些不必要的不同的看法
[00:15:44.800 --> 00:15:47.200]  導致大家要分裂
[00:15:47.200 --> 00:15:49.200]  不需要的 不需要
[00:15:49.200 --> 00:15:51.800]  我們相信如果跟大原則
[00:15:51.800 --> 00:15:53.800]  真理的前提底下
[00:15:53.800 --> 00:15:55.600]  不是有抵觸的話
[00:15:55.600 --> 00:15:57.200]  我們大家需要彼此接納
[00:15:57.200 --> 00:16:01.200]  有一個科學家他曾經做過一個很有趣的研究
[00:16:01.200 --> 00:16:03.400]  他在一個玻璃瓶裏面
[00:16:03.400 --> 00:16:07.200]  他放了100隻紅蟻
[00:16:07.200 --> 00:16:10.000]  跟著也有100隻黑蟻
[00:16:10.000 --> 00:16:13.000]  他們在這個玻璃瓶生活的時候
[00:16:13.000 --> 00:16:15.600]  彼此是相安無事的
[00:16:15.600 --> 00:16:17.600]  很和諧共處的
[00:16:17.600 --> 00:16:18.800]  突然有一天
[00:16:18.800 --> 00:16:24.000]  有一個人將這個透明的玻璃瓶
[00:16:24.000 --> 00:16:26.200]  有個蓋的 封實的
[00:16:26.200 --> 00:16:28.200]  跟著不斷地搖晃
[00:16:28.200 --> 00:16:29.800]  搖了一段時間之後
[00:16:29.800 --> 00:16:32.400]  你就開始發覺大亂
[00:16:32.400 --> 00:16:34.600]  那些紅蟻會攻擊黑蟻
[00:16:34.600 --> 00:16:36.800]  黑蟻也會攻擊紅蟻
[00:16:36.800 --> 00:16:39.600]  他們就會彼此互相為仇
[00:16:39.600 --> 00:16:41.800]  去殘殺對方
[00:16:41.800 --> 00:16:45.400]  原來我們今天這個世界很多時候都是一樣
[00:16:45.400 --> 00:16:48.800]  有些人是唯恐天下不亂的
[00:16:48.800 --> 00:16:50.400]  在疫情的時候
[00:16:50.400 --> 00:16:53.800]  為什麼有些人還要製造一些謊言
[00:16:53.800 --> 00:16:57.400]  製造一些謠言在網上不斷地傳遞
[00:16:57.400 --> 00:17:00.000]  叫到很多人心慌慌
[00:17:00.000 --> 00:17:03.000]  過去一個星期我就經歷了一件這樣的事
[00:17:03.000 --> 00:17:09.000]  過去這兩個星期已經非常忙碌
[00:17:09.000 --> 00:17:11.200]  好像打仗一樣
[00:17:11.200 --> 00:17:12.200]  由早到晚
[00:17:12.200 --> 00:17:14.600]  經常都有那些Zoom的會議
[00:17:14.600 --> 00:17:15.600]  又要開會
[00:17:15.600 --> 00:17:18.200]  也要關顧一些家庭
[00:17:18.200 --> 00:17:22.800]  同時間要跟整個的同工團隊
[00:17:22.800 --> 00:17:26.400]  我們要很密切地聯繫 開會
[00:17:26.400 --> 00:17:29.000]  我們看到整個過程裏面
[00:17:29.000 --> 00:17:31.800]  在當中有一天
[00:17:31.800 --> 00:17:36.600]  我開完會之後到黃昏的時候
[00:17:36.600 --> 00:17:40.400]  走去想著去超市買些東西
[00:17:40.400 --> 00:17:44.600]  買些東西的時候發現所有雞蛋都沒有了
[00:17:44.600 --> 00:17:47.600]  所有菜都沒有了
[00:17:47.600 --> 00:17:49.400]  最後只剩下一棵菜
[00:17:49.400 --> 00:17:51.800]  我突然之間說什麼事 發生什麼事
[00:17:51.800 --> 00:17:55.800]  原來當日有很多網上的謠傳
[00:17:55.800 --> 00:18:00.400]  說到要封城 要立刻禁足令
[00:18:00.400 --> 00:18:04.000]  很多市民就非常的徬徨
[00:18:04.000 --> 00:18:07.000]  你知道香港人就不執輸的
[00:18:07.000 --> 00:18:09.400]  突然之間一知道有什麼風吹草動
[00:18:09.400 --> 00:18:12.800]  很容易就產生這種神經過敏
[00:18:12.800 --> 00:18:16.200]  但是很可惜我們都看到很多資訊
[00:18:16.200 --> 00:18:20.800]  政府也沒有第一時間去澄清
[00:18:20.800 --> 00:18:24.600]  結果我們一直需要在這些事情裏面
[00:18:24.600 --> 00:18:26.400]  我們真的要學習
[00:18:26.400 --> 00:18:31.800]  不要被一些謠言來影響我們的心情
[00:18:31.800 --> 00:18:34.800]  我們再看這個段落裏面
[00:18:34.800 --> 00:18:37.600]  在結束的時候在16到18節
[00:18:37.600 --> 00:18:41.000]  說到彼此相愛一個貼地的意義就是
[00:18:41.000 --> 00:18:46.000]  他用耶穌基督來成為一個正面的例子
[00:18:46.000 --> 00:18:48.000]  不是這個該人
[00:18:48.000 --> 00:18:51.000]  他用基督耶穌為我們寫命
[00:18:51.000 --> 00:18:53.400]  我們從此就知道何謂愛
[00:18:53.400 --> 00:18:56.200]  我們也當為弟兄去寫命
[00:18:56.200 --> 00:18:59.000]  凡有世上財物的看見弟兄缺乏
[00:18:59.000 --> 00:19:01.200]  卻關閉了惻隱的心
[00:19:01.200 --> 00:19:04.000]  神的愛怎能住在他裏面
[00:19:04.000 --> 00:19:08.800]  孩子們啊 我們相愛不要只在言語或舌頭上
[00:19:08.800 --> 00:19:14.000]  總要以行為和真誠表現出來
[00:19:14.000 --> 00:19:16.000]  這裏聖經說得真是好
[00:19:16.000 --> 00:19:18.600]  老約翰告訴我們
[00:19:18.600 --> 00:19:21.200]  神是用一個什麼標準給我們看
[00:19:21.200 --> 00:19:22.600]  我們去彼此相愛
[00:19:22.600 --> 00:19:27.400]  他是以耶穌基督怎樣為我們捨棄他的生命
[00:19:27.400 --> 00:19:30.800]  這個生命是最寶貴的
[00:19:30.800 --> 00:19:35.600]  原來上帝是用最高的代價去拯救了我們的時候
[00:19:35.600 --> 00:19:42.400]  今天你猜有什麼比主耶穌犧牲他的生命還貴重呢?
[00:19:42.400 --> 00:19:45.200]  我相信沒有
[00:19:45.200 --> 00:19:48.200]  全世界任何東西都屬於我們這位主
[00:19:48.200 --> 00:19:51.400]  祂都願意為我們擺上祂的生命的時候
[00:19:51.400 --> 00:19:54.200]  所以今天如果我們見到有一個弟兄缺乏
[00:19:54.200 --> 00:19:58.800]  我們竟然有這個世上財物的
[00:19:58.800 --> 00:20:03.200]  這個是擁有世界的財物
[00:20:03.200 --> 00:20:07.800]  財物這個字其實在希臘文用一個Bios這個字
[00:20:07.800 --> 00:20:11.800]  這個Bios這個字就是物質的一些資產
[00:20:11.800 --> 00:20:14.200]  其實弟兄姐妹如果你明白
[00:20:14.200 --> 00:20:17.400]  我們今天擁有所有物質的資產
[00:20:17.400 --> 00:20:19.400]  有一天到我們離開這個世界的時候
[00:20:19.400 --> 00:20:21.200]  我們是帶不走的
[00:20:21.200 --> 00:20:24.800]  但你能夠帶走的就是你在今生裡面
[00:20:24.800 --> 00:20:28.200]  你怎樣運用上帝給你物質的資產
[00:20:28.200 --> 00:20:36.800]  你來奉獻和應用在每一個有需要的弟兄身上
