
[00:00:00.000 --> 00:00:04.420]  主我們來到禰面前,我們打開我們的心
[00:02:22.600 --> 00:02:26.000]  這個聖經如何形容那個小兒子呢
[00:02:26.000 --> 00:02:27.200]  四個字
[00:02:27.200 --> 00:02:29.200]  任意放蕩
[00:02:29.200 --> 00:02:32.600]  所以就很合乎浪子的條件
[00:02:32.600 --> 00:02:35.600]  所以聖經去形容浪子的比喻就是
[00:02:35.600 --> 00:02:38.000]  在說這個小兒子
[00:02:38.000 --> 00:02:40.100]  很多人都是這樣說
[00:02:40.100 --> 00:02:42.400]  這個兒子就走去跟爸爸說
[00:02:42.400 --> 00:02:43.800]  他說爸爸
[00:02:43.800 --> 00:02:49.200]  麻煩你把我應得的家產分給我
[00:02:49.200 --> 00:02:51.400]  按照猶太規矩
[00:02:51.400 --> 00:02:52.800]  其實
[00:02:52.800 --> 00:02:57.000]  他是要等爸爸死了之後纔可以拿家產
[00:02:57.000 --> 00:02:59.800]  但他覺得這個是應得的
[00:02:59.800 --> 00:03:02.800]  也都按照他們的猶太律法
[00:03:02.800 --> 00:03:04.500]  長子是雙倍的
[00:03:04.500 --> 00:03:06.200]  即是有雙份的
[00:03:06.200 --> 00:03:07.200]  那他只有兩個兒子
[00:03:07.200 --> 00:03:08.400]  那你知不知道怎麼算
[00:03:08.400 --> 00:03:09.800]  他就分三份
[00:03:09.800 --> 00:03:11.800]  小兒子就拿三分之一
[00:03:11.800 --> 00:03:13.200]  大兒子就拿三分之二
[00:03:13.200 --> 00:03:15.600]  那就是雙倍
[00:03:15.600 --> 00:03:16.800]  但他覺得應得
[00:03:16.800 --> 00:03:18.000]  無論他要得多少
[00:03:18.000 --> 00:03:19.200]  或者他是不是應得
[00:03:19.200 --> 00:03:21.400]  但時間是不是都錯了
[00:03:21.400 --> 00:03:22.200]  都錯了
[00:03:22.200 --> 00:03:25.000]  因爲是爸爸死了之後纔可以拿
[00:03:25.000 --> 00:03:28.000]  他在那個時候向爸爸拿這個家產
[00:03:28.000 --> 00:03:31.800]  其實是當面羞辱爸爸
[00:03:31.800 --> 00:03:33.000]  就是這樣
[00:03:33.000 --> 00:03:34.800]  加上他拿了這些錢
[00:03:34.800 --> 00:03:35.800]  他走得很遠
[00:03:35.800 --> 00:03:37.600]  是離開了家族
[00:03:37.600 --> 00:03:39.400]  離開了家鄉
[00:03:39.400 --> 00:03:41.800]  令到他爸爸在社羣裏面
[00:03:41.800 --> 00:03:44.000]  聲譽受損
[00:03:44.000 --> 00:03:46.400]  就好像兒子
[00:03:46.400 --> 00:03:49.600]  搏逆或者離家出走
[00:03:49.600 --> 00:03:52.800]  所以對爸爸是很大影響
[00:03:52.800 --> 00:03:55.200]  但這個爸爸照給他
[00:03:55.200 --> 00:03:56.400]  給了他之後
[00:03:56.400 --> 00:03:59.000]  這個人就走到很遠的地方
[00:03:59.000 --> 00:04:01.000]  說去玩
[00:04:01.000 --> 00:04:02.600]  用盡他的錢
[00:04:02.600 --> 00:04:04.400]  去happy happy
[00:04:04.400 --> 00:04:07.000]  用到的地步已經花光了
[00:04:07.000 --> 00:04:08.200]  《聖經》說他
[00:04:08.200 --> 00:04:09.400]  任意放蕩
[00:04:09.400 --> 00:04:11.400]  浪費錢財
[00:04:11.400 --> 00:04:13.200]  好像他二世祖那樣
[00:04:13.200 --> 00:04:14.200]  我想都明白
[00:04:14.200 --> 00:04:15.600]  坐食山崩
[00:04:15.600 --> 00:04:17.800]  所以有一天他已經沒了錢
[00:04:17.800 --> 00:04:20.400]  加上當地是饑荒
[00:04:20.400 --> 00:04:22.000]  他唯有找工作
[00:04:22.000 --> 00:04:23.600]  他就投靠了一個居民
[00:04:23.600 --> 00:04:25.200]  那個居民給他一份工作
[00:04:25.200 --> 00:04:27.200]  他就放豬
[00:04:27.200 --> 00:04:28.400]  《聖經》這樣說
[00:04:28.400 --> 00:04:29.600]  其實他投靠的人
[00:04:29.600 --> 00:04:31.200]  應該是一個外邦人
[00:04:31.200 --> 00:04:32.600]  外邦人的意思就是
[00:04:32.600 --> 00:04:35.200]  猶太人以外的那些叫外邦人
[00:04:35.200 --> 00:04:35.800]  爲什麼?
[00:04:35.800 --> 00:04:38.000]  因爲猶太人是不喫豬的
[00:04:38.000 --> 00:04:39.000]  豬是不結的
[00:04:39.000 --> 00:04:40.400]  所以很清楚了
[00:04:40.400 --> 00:04:43.400]  他去了一個外邦的地方
[00:04:43.400 --> 00:04:46.000]  本來找一份工作應該可以餬口
[00:04:46.000 --> 00:04:47.200]  但是《聖經》怎樣說呢?
[00:04:47.200 --> 00:04:48.800]  說他恨不得餓到
[00:04:48.800 --> 00:04:53.600]  恨不得想要那些餵豬的豆蔥雞
[00:04:53.600 --> 00:04:56.600]  就算是想喫這些都不行
[00:04:56.600 --> 00:04:57.800]  你可以想象
[00:04:57.800 --> 00:04:59.000]  他的境況
[00:04:59.000 --> 00:05:00.600]  用粗俗一點的兩個字
[00:05:00.600 --> 00:05:01.800]  或者刻薄一點來說
[00:05:01.800 --> 00:05:04.200]  就是很拙動
[00:05:04.200 --> 00:05:06.600]  是很窮途末路的
[00:05:06.600 --> 00:05:08.400]  山窮水盡
[00:05:08.400 --> 00:05:10.800]  《聖經》說他醒悟過來
[00:05:10.800 --> 00:05:12.400]  他說爲什麼我這麼傻呢?
[00:05:12.400 --> 00:05:14.200]  我爸爸有這麼多工人
[00:05:14.200 --> 00:05:15.400]  他有這麼多糧食
[00:05:15.400 --> 00:05:16.400]  這麼有錢
[00:05:16.400 --> 00:05:19.000]  我爲什麼要在這裏餓死呢?
[00:05:19.000 --> 00:05:20.400]  他說我要回家了
[00:05:20.400 --> 00:05:21.400]  我要起來
[00:05:21.400 --> 00:05:22.400]  我要回去找爸爸
[00:05:22.400 --> 00:05:23.000]  跟爸爸說
[00:05:23.000 --> 00:05:24.200]  爸爸我得罪了天
[00:05:24.200 --> 00:05:25.400]  又得罪了你
[00:05:25.400 --> 00:05:27.400]  從今之後我不配做你的兒子
[00:05:27.400 --> 00:05:28.200]  我不做兒子了
[00:05:28.200 --> 00:05:29.200]  我只做工人就行
[00:05:29.200 --> 00:05:31.800]  起碼有一餐溫飽
[00:05:31.800 --> 00:05:34.600]  所以《聖經》形容這個小兒子是浪子
[00:05:34.600 --> 00:05:36.000]  很合理
[00:05:36.000 --> 00:05:39.200]  合乎所有條件
[00:05:39.200 --> 00:05:43.200]  如果這個爸爸知道兒子落到這個境況
[00:05:43.200 --> 00:05:46.400]  他會不會給錢他呢?
[00:05:46.400 --> 00:05:47.800]  我們試想象一下
[00:05:47.800 --> 00:05:49.200]  如果兒子去問爸爸
[00:05:49.200 --> 00:05:50.800]  拿十萬
[00:05:50.800 --> 00:05:51.800]  我做生意
[00:05:51.800 --> 00:05:52.800]  可能爸爸也會想想
[00:05:52.800 --> 00:05:54.400]  先算一算
[00:05:54.400 --> 00:05:55.400]  是不是划算的
[00:05:55.400 --> 00:05:57.200]  你是不是賺錢的
[00:05:57.200 --> 00:05:58.200]  這也要想一想
[00:05:58.200 --> 00:05:59.200]  但如果兒子說
[00:05:59.200 --> 00:06:01.400]  我拿大海賭
[00:06:01.400 --> 00:06:03.000]  博一把
[00:06:03.000 --> 00:06:06.400]  爸爸應該不會給他的
[00:06:06.400 --> 00:06:07.600]  如果讀到這裏
[00:06:07.600 --> 00:06:08.200]  我們會想想
[00:06:08.200 --> 00:06:10.400]  爸爸給了他錢
[00:06:10.400 --> 00:06:12.800]  兒子落到這個境況
[00:06:12.800 --> 00:06:14.400]  似乎爸爸也有責任
[00:06:14.400 --> 00:06:15.600]  因爲他縱容了他
[00:06:15.600 --> 00:06:16.400]  他也不懂教
[00:06:16.400 --> 00:06:20.000]  他就要上家長契法
[00:06:20.000 --> 00:06:21.200]  你會覺得
[00:06:21.200 --> 00:06:24.000]  這個爸爸是拿來的
[00:06:24.000 --> 00:06:25.400]  但當我讀這段經文
[00:06:25.400 --> 00:06:26.600]  我體會的是
[00:06:26.600 --> 00:06:30.000]  這段經文是講天父如何接納
[00:06:30.000 --> 00:06:31.800]  講天父的心
[00:06:31.800 --> 00:06:34.600]  這個爸爸是天父
[00:06:34.600 --> 00:06:38.200]  我去體會有一個很新的體會
[00:06:38.200 --> 00:06:40.600]  就是那個愛是什麼愛呢
[00:06:40.600 --> 00:06:43.400]  是一個放手的愛
[00:06:43.400 --> 00:06:44.400]  曾經有個視頻
[00:06:44.400 --> 00:06:46.600]  是講一隻紅媽媽
[00:06:46.600 --> 00:06:48.400]  和一隻紅寶寶
[00:06:48.400 --> 00:06:50.000]  背景是說
[00:06:50.000 --> 00:06:51.600]  因爲有個航拍機
[00:06:51.600 --> 00:06:52.800]  嘩嘩嘩嘩嘩嘩
[00:06:52.800 --> 00:06:54.000]  嚇得他們不得了
[00:06:54.000 --> 00:06:56.000]  於是他們就向上爬
[00:06:56.000 --> 00:06:57.600]  打算走了
[00:06:57.600 --> 00:06:58.400]  那個紅媽媽
[00:06:58.400 --> 00:07:00.600]  當然身手很敏捷
[00:07:00.600 --> 00:07:01.600]  又這麼大
[00:07:01.600 --> 00:07:03.800]  她就爬爬爬爬上去
[00:07:03.800 --> 00:07:06.200]  但那個紅寶寶就爬爬又滑滑
[00:07:06.200 --> 00:07:07.800]  有沒有人看過
[00:07:07.800 --> 00:07:08.800]  都看過吧
[00:07:08.800 --> 00:07:09.600]  很有趣
[00:07:09.600 --> 00:07:10.800]  爬爬滑滑
[00:07:10.800 --> 00:07:15.400]  最後爬到滑到谷底
[00:07:15.400 --> 00:07:17.800]  很害怕
[00:07:17.800 --> 00:07:19.600]  我看完之後
[00:07:19.600 --> 00:07:20.600]  我二話不說
[00:07:20.600 --> 00:07:24.000]  就發了到我兩個兒子的Facebook
[00:07:24.000 --> 00:07:25.000]  因爲想告訴他們
[00:07:25.000 --> 00:07:26.800]  其實我就好像一隻紅媽媽
[00:07:26.800 --> 00:07:29.800]  雖然不是講身形
[00:07:29.800 --> 00:07:33.000]  就好像他很想要學放手
[00:07:33.000 --> 00:07:34.000]  我說我就是這樣
[00:07:34.000 --> 00:07:36.800]  有個姐妹就在Facebook回應
[00:07:36.800 --> 00:07:39.600]  明明是紅媽媽推那隻兒子下去
[00:07:39.600 --> 00:07:41.000]  我就心想你怎麼看到
[00:07:41.000 --> 00:07:42.000]  我就回答她
[00:07:42.000 --> 00:07:43.000]  那也是
[00:07:43.000 --> 00:07:46.800]  我說都是我推那兩個兒子上飛機
[00:07:46.800 --> 00:07:49.600]  我想每個人看這個視頻都會有不同
[00:07:49.600 --> 00:07:52.200]  但我體會這個紅媽媽是忍心
[00:07:52.200 --> 00:07:55.400]  讓那個小寶寶慢慢爬
[00:07:55.400 --> 00:07:56.800]  他跌下來慢慢爬
[00:07:56.800 --> 00:07:58.000]  爬上去
[00:07:58.000 --> 00:08:00.800]  這個是他成長必須要經歷
[00:08:00.800 --> 00:08:03.800]  我想沒有父母會希望看到自己的子女
[00:08:03.800 --> 00:08:05.800]  走一條艱難的路
[00:08:05.800 --> 00:08:07.200]  沒理由
[00:08:07.200 --> 00:08:08.800]  所以爲什麼很想我們讀書呢
[00:08:08.800 --> 00:08:10.400]  我經常和青少年說
[00:08:10.400 --> 00:08:13.000]  爲什麼爸爸媽媽會緊張呢
[00:08:13.000 --> 00:08:17.000]  其實他很怕你將來很艱難
[00:08:17.000 --> 00:08:19.800]  所以我想我們不會想看到子女
[00:08:19.800 --> 00:08:23.600]  走一條錯的路
[00:08:23.600 --> 00:08:27.800]  我認識或者聽過一些故事
[00:08:27.800 --> 00:08:31.200]  見證故事
[00:08:31.200 --> 00:08:35.800]  有些家裏人在賭博
[00:08:35.800 --> 00:08:37.000]  一次又一次
[00:08:37.000 --> 00:08:38.600]  賭完一次又一次
[00:08:38.600 --> 00:08:41.000]  家裏人幫他還完一次又一次
[00:08:41.000 --> 00:08:41.800]  去到那個地步
[00:08:41.800 --> 00:08:46.800]  可能家裏的經濟狀況都拖累了
[00:08:46.800 --> 00:08:49.200]  我在神學院讀過一科
[00:08:49.200 --> 00:08:50.400]  是關於尋溺的
[00:08:50.400 --> 00:08:52.000]  即是成癮
[00:08:52.000 --> 00:08:55.400]  老師說如果家裏人這樣幫他還
[00:08:55.400 --> 00:08:56.600]  其實幫不到他
[00:08:56.600 --> 00:08:58.000]  因爲這是一個病
[00:08:58.000 --> 00:08:59.800]  尋溺
[00:08:59.800 --> 00:09:03.200]  因爲當他知道每次賭完他又幫他
[00:09:03.200 --> 00:09:05.800]  他就減低了戒賭的動力
[00:09:05.800 --> 00:09:07.600]  而且他會永遠知道後面有人
[00:09:07.600 --> 00:09:09.600]  支撐着他
[00:09:09.600 --> 00:09:11.000]  所以很多時候
[00:09:11.000 --> 00:09:13.400]  就鼓勵父母不要幫他還
[00:09:13.400 --> 00:09:16.200]  甚至有些可能要去到警方
[00:09:16.200 --> 00:09:18.200]  真的幫了很多次
[00:09:18.200 --> 00:09:19.400]  試過很多次
[00:09:19.400 --> 00:09:20.800]  都不行
[00:09:20.800 --> 00:09:24.400]  甚至趕了他出家
[00:09:24.400 --> 00:09:28.200]  哇 你說這是天賦
[00:09:28.200 --> 00:09:30.800]  這麼殘忍 這麼忍心
[00:09:30.800 --> 00:09:32.800]  但我真的會體會
[00:09:32.800 --> 00:09:35.200]  你看當阿當夏娃犯罪
[00:09:35.200 --> 00:09:37.000]  聖經怎樣說
[00:09:37.000 --> 00:09:40.400]  神是將他們趕出了伊甸園
[00:09:40.400 --> 00:09:43.800]  我們再看看以色列人的歷史
[00:09:43.800 --> 00:09:45.800]  他們每次犯罪
[00:09:45.800 --> 00:09:47.200]  落在困局
[00:09:47.200 --> 00:09:48.200]  他就呼求神
[00:09:48.200 --> 00:09:50.400]  神就差派事司拯救
[00:09:50.400 --> 00:09:51.600]  他們又再犯罪
[00:09:51.600 --> 00:09:54.800]  神又差派事司拯救他們
[00:09:54.800 --> 00:09:57.800]  如是者有七次
[00:09:57.800 --> 00:10:00.400]  但在整個以色列歷史裏
[00:10:00.400 --> 00:10:02.600]  他們是多次犯罪
[00:10:02.600 --> 00:10:05.400]  行耶和華眼中看爲惡的事
[00:10:05.400 --> 00:10:06.800]  所以你會發現
[00:10:06.800 --> 00:10:10.200]  最後神是將他們交給了阿述
[00:10:10.200 --> 00:10:11.600]  和巴比倫
[00:10:11.600 --> 00:10:15.800]  他們被捕了七十年
[00:10:15.800 --> 00:10:17.400]  這個是不是一個
[00:10:17.400 --> 00:10:19.600]  雖然神願意看到他們的子民
[00:10:19.600 --> 00:10:21.200]  落在這個境況
[00:10:21.200 --> 00:10:23.600]  但這也是他要學的
[00:10:23.600 --> 00:10:26.400]  神放手的愛
[00:10:26.400 --> 00:10:32.400]  讓以色列民在裏面經歷成長
[00:10:32.400 --> 00:10:35.600]  我們有時覺得放手很難
[00:10:35.600 --> 00:10:38.200]  當中我們有些兒童
[00:10:38.200 --> 00:10:40.000]  不知道會不會覺得
[00:10:40.000 --> 00:10:42.200]  都想爸爸媽媽學放手
[00:10:42.200 --> 00:10:45.400]  因爲爸爸媽媽永遠都抓得很緊
[00:10:45.400 --> 00:10:48.000]  很怕他們會犯錯
[00:10:48.000 --> 00:10:50.400]  想一切都在我們的掌控
[00:10:50.400 --> 00:10:51.800]  按照我們的格式
[00:10:51.800 --> 00:10:52.800]  按照我們的要求
[00:10:52.800 --> 00:10:54.200]  按照我們的程序
[00:10:54.200 --> 00:10:56.600]  希望這樣做就最好了
[00:10:56.600 --> 00:10:58.600]  就可以成功了
[00:10:58.600 --> 00:10:59.400]  但我們有時發覺
[00:10:59.400 --> 00:11:01.000]  當我們抓得太緊
[00:11:01.000 --> 00:11:03.000]  抓得太緊
[00:11:03.000 --> 00:11:05.000]  小朋友很容易反彈
[00:11:05.000 --> 00:11:08.600]  又或者小朋友有時會很怕錯
[00:11:08.600 --> 00:11:10.000]  多走一步都怕
[00:11:10.000 --> 00:11:12.000]  左想右想
[00:11:12.000 --> 00:11:14.000]  是因爲
[00:11:14.000 --> 00:11:15.200]  他害怕
[00:11:15.200 --> 00:11:18.800]  他害怕自己會錯的時候令人失望
[00:11:18.800 --> 00:11:23.400]  我有機會和一些年輕人做服事討告
[00:11:23.400 --> 00:11:25.000]  很多時候都是這樣
[00:11:25.000 --> 00:11:26.400]  他們很害怕
[00:11:26.400 --> 00:11:28.400]  很害怕自己做得不好
[00:11:28.400 --> 00:11:29.600]  很害怕會出錯
[00:11:29.600 --> 00:11:33.800]  很害怕令父母失望
[00:11:33.800 --> 00:11:35.400]  所以今天我們的思想就是
[00:11:35.400 --> 00:11:36.800]  無論我們面對
[00:11:36.800 --> 00:11:38.000]  我們的家人
[00:11:38.000 --> 00:11:38.800]  子女
[00:11:38.800 --> 00:11:40.000]  配偶
[00:11:40.000 --> 00:11:42.200]  甚至可能是弟兄姊妹
[00:11:42.200 --> 00:11:45.800]  我們要學放手
[00:11:45.800 --> 00:11:46.800]  放手
[00:11:46.800 --> 00:11:48.600]  在何師母有一句話這樣說
[00:11:48.600 --> 00:11:51.400]  她是讓他作主
[00:11:51.400 --> 00:11:54.200]  Ken哥上次也有提到
[00:11:54.200 --> 00:11:55.800]  放手其實不容易
[00:11:55.800 --> 00:11:57.800]  很難的
[00:11:57.800 --> 00:11:59.200]  可能真的要跌一跌
[00:11:59.200 --> 00:12:01.600]  好像媽媽要忍心看着熊
[00:12:01.600 --> 00:12:04.000]  滑到差不多落谷底
[00:12:04.000 --> 00:12:06.400]  要慢慢等它回來
[00:12:06.400 --> 00:12:07.800]  很難的功課
[00:12:07.800 --> 00:12:09.800]  但當我們放手
[00:12:09.800 --> 00:12:11.400]  讓神作主
[00:12:11.400 --> 00:12:14.400]  卻是令我們最輕散的功課
[00:12:14.400 --> 00:12:15.600]  原來放手
[00:12:15.600 --> 00:12:18.400]  也是一個愛的表現
[00:12:18.400 --> 00:12:20.000]  智慧的放手
[00:12:20.000 --> 00:12:22.000]  不代表我們什麼都不管
[00:12:22.000 --> 00:12:24.600]  而是以神爲神
[00:12:24.600 --> 00:12:29.200]  不再是以自我中心
[00:12:29.200 --> 00:12:30.200]  但我們要留意
[00:12:30.200 --> 00:12:33.000]  放手不代表放棄
[00:12:33.000 --> 00:12:34.600]  放手不代表放棄
[00:12:34.600 --> 00:12:36.400]  放棄是帶着絕望
[00:12:36.400 --> 00:12:38.400]  覺得沒得救了
[00:12:38.400 --> 00:12:39.200]  沒希望了
[00:12:39.200 --> 00:12:40.200]  不要再試了
[00:12:40.200 --> 00:12:41.200]  很累了
[00:12:41.200 --> 00:12:42.400]  不管了
[00:12:42.400 --> 00:12:44.400]  那些叫放棄
[00:12:44.400 --> 00:12:46.600]  但放手是帶着一份信心
[00:12:46.600 --> 00:12:47.600]  盼望
[00:12:47.600 --> 00:12:48.400]  等候
[00:12:48.400 --> 00:12:50.800]  相信會有迴轉
[00:12:50.800 --> 00:12:53.600]  也會有改變
[00:12:53.600 --> 00:12:55.400]  這個小孩到了人生的盡頭
[00:12:55.400 --> 00:12:56.400]  他醒不過來
[00:12:56.400 --> 00:12:59.400]  於是他想起要回到爸爸那裏
[00:12:59.400 --> 00:13:02.400]  以往他覺得自己是應得的
[00:13:02.400 --> 00:13:04.400]  但留意當他迴轉的時候
[00:13:04.400 --> 00:13:06.400]  他知道他不配
[00:13:06.400 --> 00:13:08.600]  他不配作爸爸的兒子
[00:13:08.600 --> 00:13:11.200]  他只可以當自己是一個故宮
[00:13:11.200 --> 00:13:14.400]  他自知令爸爸丟臉
[00:13:14.400 --> 00:13:17.000]  自知令這個關係破損
[00:13:17.000 --> 00:13:19.000]  甚至破裂
[00:13:19.000 --> 00:13:21.400]  他自知不配
[00:13:21.400 --> 00:13:24.400]  如果你是爸爸你會怎樣呢
[00:13:24.400 --> 00:13:26.600]  在這個比喻裏面的爸爸
[00:13:26.600 --> 00:13:28.600]  兒子還沒回到家
[00:13:28.600 --> 00:13:30.600]  他已經是相離縱遠的時候
[00:13:30.600 --> 00:13:32.000]  他已經看到他
[00:13:32.000 --> 00:13:33.200]  他就跑到他
[00:13:33.200 --> 00:13:34.000]  抱着他
[00:13:34.000 --> 00:13:35.200]  吻他
[00:13:35.200 --> 00:13:37.400]  是因爲他對這個兒子有一份思念
[00:13:37.400 --> 00:13:40.200]  很渴望等候他回來
[00:13:40.200 --> 00:13:42.000]  最後他等候到這個兒子
[00:13:42.000 --> 00:13:43.000]  一個很圓滿的結局
[00:13:43.000 --> 00:13:44.800]  兒子迴轉
[00:13:44.800 --> 00:13:46.000]  所以那份激動
[00:13:46.000 --> 00:13:47.000]  那份感動
[00:13:47.000 --> 00:13:49.800]  那份喜樂是掩不住的
[00:13:49.800 --> 00:13:51.600]  他不再顧自己的面子
[00:13:51.600 --> 00:13:53.200]  是否爸爸
[00:13:53.200 --> 00:13:55.400]  還是兒子做過什麼
[00:13:55.400 --> 00:13:57.600]  他不再顧這些
[00:13:57.600 --> 00:14:01.200]  你說每個爸爸都是這樣的
[00:14:01.200 --> 00:14:03.400]  我曾經聽過這句話
[00:14:03.400 --> 00:14:06.000]  但在我認識的裏面
[00:14:06.000 --> 00:14:07.200]  我都發現
[00:14:07.200 --> 00:14:08.200]  雖然我們經常聽
[00:14:08.200 --> 00:14:09.600]  虎父不喫耳
[00:14:09.600 --> 00:14:12.200]  或者兩父子無隔夜守
[00:14:12.200 --> 00:14:13.800]  但在我認識的裏面
[00:14:13.800 --> 00:14:16.600]  有些爸爸可能因爲一些事
[00:14:16.600 --> 00:14:18.600]  可能因爲對兒子很失望
[00:14:18.600 --> 00:14:20.200]  覺得兒子很沒出息
[00:14:20.200 --> 00:14:22.000]  等等等等
[00:14:22.000 --> 00:14:25.600]  到死不相往還
[00:14:25.600 --> 00:14:26.800]  有時
[00:14:26.800 --> 00:14:28.800]  人的愛很有限
[00:14:28.800 --> 00:14:30.800]  但在這裏說這個爸爸
[00:14:30.800 --> 00:14:33.400]  我們的天父不是這樣
[00:14:33.400 --> 00:14:34.600]  有一個弟兄
[00:14:34.600 --> 00:14:37.800]  他吸毒了很多年
[00:14:37.800 --> 00:14:40.800]  每次他去戒毒的時候
[00:14:40.800 --> 00:14:42.400]  社工就跟他說
[00:14:42.400 --> 00:14:45.600]  他說你要成功的時候
[00:14:45.600 --> 00:14:49.200]  就好像畫了一個圓圈一個句號
[00:14:49.200 --> 00:14:50.400]  鼓勵他
[00:14:50.400 --> 00:14:53.200]  但他每次戒完出來又再吸毒
[00:14:53.200 --> 00:14:55.200]  戒完出來又再吸毒
[00:14:55.200 --> 00:14:57.400]  如是者你看到
[00:14:57.400 --> 00:14:59.200]  他用了15年
[00:14:59.200 --> 00:15:01.800]  才畫了這個句號
[00:15:01.800 --> 00:15:05.600]  他媽媽很傷心很氣餒很失望
[00:15:05.600 --> 00:15:07.000]  15年
[00:15:07.000 --> 00:15:09.000]  他說他媽媽曾經說過
[00:15:09.000 --> 00:15:11.400]  真的很想弄死他
[00:15:11.400 --> 00:15:13.600]  很難受
[00:15:13.600 --> 00:15:17.400]  但後來這個媽媽信了耶穌
[00:15:17.400 --> 00:15:18.600]  他信了耶穌之後
[00:15:18.600 --> 00:15:21.600]  兒子看着他很奇怪
[00:15:21.600 --> 00:15:23.800]  他媽媽也是一個煙不離手的人
[00:15:23.800 --> 00:15:25.400]  甚至可能到死那刻
[00:15:25.400 --> 00:15:28.400]  都拿着一支菸在棺材
[00:15:28.400 --> 00:15:30.400]  爲什麼他會戒到煙
[00:15:30.400 --> 00:15:32.600]  於是他就去
[00:15:32.600 --> 00:15:34.800]  認真去相信耶穌
[00:15:34.800 --> 00:15:35.800]  他就跟神說
[00:15:35.800 --> 00:15:38.400]  他說神啊我以往用15年靠自己
[00:15:38.400 --> 00:15:39.800]  我戒不到
[00:15:39.800 --> 00:15:42.200]  我在這刻我說要靠你
[00:15:42.200 --> 00:15:43.400]  求你幫助我
[00:15:43.400 --> 00:15:45.800]  最後他真的戒了
[00:15:45.800 --> 00:15:47.400]  用了15年的圓圈
[00:15:47.400 --> 00:15:49.600]  終於都畫完了
