
[00:00:00.000 --> 00:00:09.160]  提督書及提摩太前後書
[00:06:58.120 --> 00:07:00.980]  去勸導不同年紀的信徒的時候
[00:07:00.980 --> 00:07:03.020]  是有針對性的
[00:07:03.020 --> 00:07:06.280]  還有實際的行動
[00:07:06.280 --> 00:07:09.520]  譬如說勸年長的婦女的時候
[00:07:09.520 --> 00:07:11.400]  譬如說勸年長的婦女的時候
[00:07:11.400 --> 00:07:15.860]  就要勸年長的婦女不要說殘言
[00:07:15.860 --> 00:07:18.760]  就要勸年長的婦女不要說殘言
[00:07:18.760 --> 00:07:20.240]  不要喝飲酒過度
[00:07:20.240 --> 00:07:24.000]  以免被酒精控制
[00:07:24.000 --> 00:07:30.640]  相信這兩件事情是當時的婦女經常有的漏襲
[00:07:30.640 --> 00:07:35.020]  相信這兩件事情是當時的婦女常有的漏襲
[00:07:35.020 --> 00:07:39.360]  這兩方面的教導不禁令我們自問一下
[00:07:39.360 --> 00:07:42.760]  這方面的教導會讓我們去問一問
[00:07:42.760 --> 00:07:47.700]  我們現今有沒有同樣染上一些漏襲
[00:07:47.700 --> 00:07:50.900]  我們現今有沒有同樣染上一些漏襲
[00:07:50.900 --> 00:07:53.700]  而這些漏襲我們是不知道的
[00:07:53.700 --> 00:07:55.100]  而這些漏襲我們是不知道的
[00:07:55.100 --> 00:07:59.340]  譬如說殘言
[00:07:59.340 --> 00:08:04.040]  就是背後說人的壞話
[00:08:04.040 --> 00:08:07.640]  是會重傷別人的
[00:08:07.640 --> 00:08:12.660]  在摩太前書裏面提到執事的資格
[00:08:12.660 --> 00:08:15.160]  在摩太前書裏面提到執事的資格
[00:08:15.160 --> 00:08:19.400]  就是不可以一口兩舌
[00:08:19.400 --> 00:08:23.840]  女執事也是要這樣
[00:08:23.840 --> 00:08:26.260]  不說殘言
[00:08:26.260 --> 00:08:32.600]  所以我們是不可以在人家背後說人的壞話
[00:08:32.600 --> 00:08:35.580]  所以我們不能在人家背後說人家的壞話
[00:08:35.580 --> 00:08:38.440]  至於飲酒方面
[00:08:38.440 --> 00:08:42.680]  聖經的教導是否不准飲酒呢?
[00:08:42.680 --> 00:08:47.380]  聖經的教導是否不讓我們喝酒呢?
[00:08:47.380 --> 00:08:55.120]  是可以的,因為提摩太也有喝酒
[00:08:55.120 --> 00:09:03.160]  但是說我們不能醉酒
[00:09:03.160 --> 00:09:07.720]  因為飲酒過量會令人失去自制的能力
[00:09:07.720 --> 00:09:11.420]  因為飲酒太多會讓人失去自制的能力
[00:09:11.420 --> 00:09:13.920]  因為飲酒太多會讓人失去自制的能力
[00:09:13.920 --> 00:09:16.360]  所以酒就變成能夠下制別人
[00:09:16.360 --> 00:09:20.220]  我們要學習節制
[00:09:20.220 --> 00:09:26.460]  以免落入美酒的試探當中
[00:09:26.460 --> 00:09:28.920]  除了喝酒以外
[00:09:28.920 --> 00:09:34.660]  除了說殘言以外
[00:09:34.660 --> 00:09:39.620]  有很多人都會被其他的嗜好或陋習所控制著
[00:09:39.620 --> 00:09:44.160]  有很多人會被其他的嗜好或陋習所影響
[00:09:44.160 --> 00:09:51.680]  例如賭博、吸煙、色情等
[00:09:51.680 --> 00:09:59.220]  這些事我們甚至要下定決心
[00:09:59.220 --> 00:10:02.680]  禁戒不要去做
[00:10:02.680 --> 00:10:09.820]  以上提出的只是消極的做法
[00:10:09.820 --> 00:10:14.120]  信徒要禁戒陋習
[00:10:14.120 --> 00:10:18.220]  以免自己被下制
[00:10:18.220 --> 00:10:21.880]  除此之外信徒也可以採取積極的做法
[00:10:21.880 --> 00:10:25.220]  除此之外信徒也可以採取積極的做法
[00:10:25.220 --> 00:10:28.820]  第一方面對事的方面
[00:10:28.820 --> 00:10:32.420]  我們可以凡事節制
[00:10:32.420 --> 00:10:34.880]  我們可以凡事端莊
[00:10:34.880 --> 00:10:38.660]  說到節制的時候
[00:10:38.660 --> 00:10:41.360]  我們不單止說一些不好的事情
[00:10:41.360 --> 00:10:43.520]  我們不單止說一些不好的事情
[00:10:43.520 --> 00:10:45.520]  有時候還包括一些好的事情
[00:10:45.520 --> 00:10:48.820]  有時候還包括一些好的事情
[00:10:48.820 --> 00:10:50.820]  例如有兩件事都是好事
[00:10:50.820 --> 00:10:53.920]  我們都要選擇做一件最好的事
[00:10:53.920 --> 00:10:55.920]  兩件都是好事
[00:10:55.920 --> 00:10:57.520]  我們要選擇一件比較好的事情
[00:10:57.520 --> 00:10:59.920]  這也是節制
[00:10:59.920 --> 00:11:02.320]  在對人方面
[00:11:02.320 --> 00:11:04.520]  我們要信服
[00:11:04.520 --> 00:11:09.620]  要恩待人去愛人
[00:11:09.620 --> 00:11:12.820]  以當時的盧埔為例
[00:11:12.820 --> 00:11:17.120]  以當時的盧埔為例
[00:11:17.120 --> 00:11:20.220]  服人要信服自己的主人
[00:11:20.220 --> 00:11:22.420]  盧埔要信服自己的主人
[00:11:22.420 --> 00:11:24.120]  這是消極的方面
[00:11:24.120 --> 00:11:25.620]  這是消極的方面
[00:11:25.620 --> 00:11:28.820]  做盧埔的不可以頂撞主人
[00:11:28.820 --> 00:11:34.820]  做盧埔的不要頂撞主人
[00:11:34.820 --> 00:11:37.020]  剛才說的信服應該是積極方面
[00:11:37.020 --> 00:11:40.720]  我們講的信服應該是積極方面
[00:11:40.720 --> 00:11:43.020]  在消極方面
[00:11:43.020 --> 00:11:47.420]  那些服人是不能夠偷東西的
[00:11:47.420 --> 00:11:49.020]  在消極方面
[00:11:49.020 --> 00:11:51.520]  服人不能偷東西
[00:11:51.520 --> 00:11:54.820]  當然我們知道現今的環境
[00:11:54.820 --> 00:11:57.220]  很多服事人的人
[00:11:57.220 --> 00:12:00.120]  都會私下做很多偷竊的行為
[00:12:00.120 --> 00:12:02.220]  我們當然看到現在服事人的人
[00:12:02.220 --> 00:12:04.520]  可能私下會做一些偷竊的行為
[00:12:04.520 --> 00:12:06.620]  我們禁戒這些是消極方面
[00:12:06.620 --> 00:12:09.520]  我們禁止這些是消極的
[00:12:09.520 --> 00:12:14.520]  但相反我們要信服主人
[00:12:14.520 --> 00:12:18.820]  服人要討主人的喜悅
[00:12:18.820 --> 00:12:21.620]  處事忠心
[00:12:21.620 --> 00:12:26.720]  更加要凡事尊榮神的道
[00:12:26.720 --> 00:12:30.820]  這是一個積極的生活態度
[00:12:30.820 --> 00:12:36.720]  保羅知道格裡底的信徒
[00:12:36.720 --> 00:12:40.320]  或者會難以遵行提多的教導
[00:12:40.320 --> 00:12:45.320]  他們可能會難以遵循保羅的一些教導
[00:12:45.320 --> 00:12:48.120]  所以他就叫提多去做一些事
[00:12:48.120 --> 00:12:50.820]  所以他們叫提多去做一些事情
[00:12:50.820 --> 00:12:57.120]  保羅教導提多要作為信徒真理的教師
[00:12:57.120 --> 00:12:59.520]  他要提多作為信徒真理的教師
[00:12:59.520 --> 00:13:01.820]  要在善行上作榜樣
[00:13:01.820 --> 00:13:03.720]  要在善行上作榜樣
[00:13:03.720 --> 00:13:05.820]  教訓上要正直
[00:13:05.820 --> 00:13:07.220]  教訓上要正直
[00:13:07.220 --> 00:13:09.820]  言語上要無可指責
[00:13:09.820 --> 00:13:11.420]  要言語上無可指責
[00:13:11.420 --> 00:13:16.420]  令對頭人因為無可挑剔而自覺羞愧
[00:13:16.420 --> 00:13:21.020]  令對頭人因為無可挑剔而自覺羞愧
[00:13:21.020 --> 00:13:23.220]  總言之
[00:13:23.220 --> 00:13:30.120]  保羅吩咐提多去教導信徒
[00:13:30.120 --> 00:13:35.920]  要以神純正的道作為行事為人的準則
[00:13:35.920 --> 00:13:42.320]  要以神純正的道作為行事為人的準則
[00:13:42.320 --> 00:13:47.920]  信徒要憑著信心和愛心去謹守遵行
[00:13:47.920 --> 00:13:51.320]  信徒要憑著信心和愛心去謹守遵行
[00:13:51.320 --> 00:13:59.220]  接下來看提多書的二章十一、十二節
[00:13:59.220 --> 00:14:02.520]  接下來看提多書的二章十一、十二節
[00:14:02.520 --> 00:14:09.820]  保羅指出基督徒應該如何在現今的世界生活行事
[00:14:09.820 --> 00:14:13.620]  保羅指出基督徒應該如何在現今的世界生活行事
[00:14:13.620 --> 00:14:19.820]  這兩節的聖經可以說是最重要的經節
[00:14:19.820 --> 00:14:24.520]  這兩節的經文特別是十二節是非常重要的經節
[00:14:24.520 --> 00:14:37.420]  我們聽十一、十二節
[00:14:37.420 --> 00:14:43.420]  首先保羅指出人類已經到了一個很重要的歷史時刻
[00:14:43.420 --> 00:14:47.320]  首先保羅指出人類已經到了一個很重要的歷史時刻
[00:14:47.320 --> 00:14:52.720]  就是神施恩的關鍵時刻
[00:14:52.720 --> 00:14:55.220]  因為在那個時候
[00:14:55.220 --> 00:14:59.120]  神的救恩已經顯明出來
[00:14:59.120 --> 00:15:03.720]  在大約二千年前
[00:15:03.720 --> 00:15:09.320]  主耶穌基督第一次來到這個世上
[00:15:09.320 --> 00:15:15.520]  信徒要在生活上正確行事
[00:15:15.520 --> 00:15:19.120]  去回應神的救恩
[00:15:19.120 --> 00:15:23.520]  但主耶穌的來臨是為人類帶來莫大的福氣
[00:15:23.520 --> 00:15:26.520]  主耶穌的來臨是要為人類帶來莫大的福氣
[00:15:26.520 --> 00:15:27.520]  十三、十四節
[00:15:27.520 --> 00:15:29.920]  我們看第十三、十四節
[00:15:29.920 --> 00:15:33.220]  等候所盼望的福並等候至大的神
[00:15:33.220 --> 00:15:36.820]  和我們救主耶穌基督的榮耀顯現
[00:15:36.820 --> 00:15:38.520]  祂為我們捨了自己
[00:15:38.520 --> 00:15:40.720]  要贖我們脫離一切罪惡
[00:15:40.720 --> 00:15:42.320]  又潔淨我們
[00:15:42.320 --> 00:15:45.320]  特作自己的子民熱心為善
[00:15:45.320 --> 00:15:49.220]  我們的救主耶穌基督為我們的罪捨去了自己
[00:15:49.220 --> 00:15:52.620]  我們的救主耶穌基督為我們的罪捨去了自己
[00:15:52.620 --> 00:15:55.320]  救贖信徒脫離一切的罪惡
[00:15:55.320 --> 00:15:57.220]  救贖信徒脫離一切的罪惡
[00:15:57.220 --> 00:15:59.020]  讓我們免於死亡
[00:15:59.020 --> 00:16:01.120]  以致可以出死入生
[00:16:01.120 --> 00:16:03.620]  使我們免於死亡可以出死入生
[00:16:03.620 --> 00:16:08.720]  並要使我們成為神的兒子
[00:16:08.720 --> 00:16:12.720]  得以在這個世上行善
[00:16:12.720 --> 00:16:15.720]  信徒要在現今的世上行善
[00:16:15.720 --> 00:16:17.420]  要怎麼做呢?
[00:16:17.420 --> 00:16:19.520]  信徒要在先進的事上行善
[00:16:19.520 --> 00:16:20.820]  要怎麼做呢?
[00:16:20.820 --> 00:16:25.520]  信徒在今世當作的事是什麼呢?
[00:16:25.520 --> 00:16:28.520]  所以我們信徒在當世要做的事情是什麼呢?
[00:16:28.520 --> 00:16:30.120]  我們來看
[00:16:30.120 --> 00:16:32.320]  我們看第十二節再讀一次
[00:16:32.320 --> 00:16:34.420]  我們看十二節再讀一次
[00:16:34.420 --> 00:16:38.220]  教訓我們除去不盡錢的心和世俗的情慾
[00:16:38.220 --> 00:16:39.820]  在今世自守
[00:16:39.820 --> 00:16:42.220]  公益盡錢度日
[00:16:42.220 --> 00:16:43.320]  在消極方面
[00:16:43.320 --> 00:16:45.820]  信徒要除去兩件事
[00:16:45.820 --> 00:16:46.920]  在消極方面
[00:16:46.920 --> 00:16:48.520]  信徒要除去兩件事
[00:16:48.520 --> 00:16:51.120]  首先就要除去世俗的情慾
[00:16:51.120 --> 00:16:53.620]  首先我們要除去世俗的情慾
[00:16:53.620 --> 00:16:58.320]  我們會被世界的風俗潮流牽引著我們
[00:16:58.320 --> 00:17:01.320]  我們被世界的潮流風俗去牽引我們
[00:17:01.320 --> 00:17:04.820]  是牽引著我們的思想和行為
[00:17:04.820 --> 00:17:06.820]  是牽引著我們的思想和行為
[00:17:06.820 --> 00:17:09.720]  以致我們貪愛金錢和物質享受
[00:17:09.720 --> 00:17:12.220]  以致我們貪愛金錢和物質享受
[00:17:12.220 --> 00:17:17.120]  在有意無意之間會犯罪玻璃神
[00:17:17.120 --> 00:17:20.720]  在有意無意之間會犯罪玻璃神
[00:17:20.720 --> 00:17:23.620]  所以作為基督徒
[00:17:23.620 --> 00:17:27.120]  我們要抗衡不良的風俗潮流
[00:17:27.120 --> 00:17:29.620]  我們要抗衡不良的風俗潮流
[00:17:29.620 --> 00:17:34.420]  讓我舉出兩個會被風俗潮流牽引的例子
[00:17:34.420 --> 00:17:39.020]  讓我舉出兩個會被風俗潮流牽引的例子
[00:17:39.020 --> 00:17:42.420]  第一方面是資訊
[00:17:42.420 --> 00:17:44.620]  第一方面是資訊
[00:17:44.620 --> 00:17:47.320]  為什麼資訊會牽引著我們
[00:17:47.320 --> 00:17:49.220]  為什麼資訊會牽引著我們
[00:17:49.220 --> 00:17:53.520]  因為現今有太多可以觀賞的東西
[00:17:53.520 --> 00:17:56.720]  因為現今有太多可以觀賞的東西
[00:17:56.720 --> 00:18:01.320]  包括各種透過不同電子媒介的資訊
[00:18:01.320 --> 00:18:05.820]  包括很多不同的電子媒介的資訊
[00:18:05.820 --> 00:18:09.020]  大家有沒有發覺現在看書看少很多
[00:18:09.020 --> 00:18:11.120]  大家有沒有發覺現在看書看少很多
[00:18:11.120 --> 00:18:11.920]  大家有沒有發覺現在看書看少很多
[00:18:11.920 --> 00:18:13.420]  有沒有覺得
[00:18:13.420 --> 00:18:15.220]  看手機多
[00:18:15.220 --> 00:18:16.320]  看手機多
[00:18:16.320 --> 00:18:17.420]  看電腦多
[00:18:17.420 --> 00:18:17.420]  看電腦多
[00:18:17.420 --> 00:18:18.520]  還是看書多
[00:18:18.520 --> 00:18:22.620]  還是看書多
[00:18:22.620 --> 00:18:25.320]  還是看書多
[00:18:25.320 --> 00:18:27.320]  手機多
[00:18:27.320 --> 00:18:29.020]  手機不離手
[00:18:29.020 --> 00:18:33.220]  手機不離手
[00:18:33.220 --> 00:18:34.920]  所以我們要抗衡
[00:18:34.920 --> 00:18:36.220]  所以我們要抗衡
[00:18:36.220 --> 00:18:38.320]  這些風俗
[00:18:38.320 --> 00:18:42.820]  因為在不知不覺之間
[00:18:42.820 --> 00:18:44.320]  因為在不知不覺之中
[00:18:44.320 --> 00:18:46.720]  各式各樣的電子資訊
[00:18:46.720 --> 00:18:49.920]  已經充斥著我們身處的環境
[00:18:49.920 --> 00:18:51.620]  各式各樣的電子資訊
[00:18:51.620 --> 00:18:54.020]  已經充斥在我們各樣身處的環境裏
[00:18:54.020 --> 00:18:56.220]  是誘惑我們的心
[00:18:56.220 --> 00:18:59.220]  可能會令我們不知道怎麼選擇
[00:18:59.220 --> 00:19:02.120]  有可能會讓我們不知道怎麼去選擇
[00:19:02.120 --> 00:19:03.820]  以及不知道怎麼去節制
[00:19:03.820 --> 00:19:05.620]  也不知道怎麼去節制
[00:19:05.620 --> 00:19:07.020]  以我自己為例
[00:19:07.020 --> 00:19:08.320]  以我自己為例
[00:19:08.320 --> 00:19:10.020]  或者我年老一點
[00:19:10.020 --> 00:19:11.520]  可能我年長一點
[00:19:11.520 --> 00:19:18.220]  有時候我拿起手機去看電郵
[00:19:18.220 --> 00:19:20.920]  有時候我拿手機去看電郵
[00:19:20.920 --> 00:19:24.120]  但一打開機的時候看到有WhatsApp
[00:19:24.120 --> 00:19:26.420]  但一打開機器的時候發現有WhatsApp來了
[00:19:26.420 --> 00:19:28.920]  不知是誰又發個WhatsApp
[00:19:28.920 --> 00:19:31.520]  不曉得是哪一個人發這個訊息過來
[00:19:31.520 --> 00:19:34.620]  不知是哪一個群組有很多WhatsApp的內容
[00:19:34.620 --> 00:19:35.720]  我要看了
[00:19:35.720 --> 00:19:38.620]  那個群組裏面有很多內容要去看
[00:19:38.620 --> 00:19:40.920]  看完之後我忘記再去看電郵了
[00:19:40.920 --> 00:19:44.420]  後來我就忘了要去看電郵了
[00:19:44.420 --> 00:19:44.920]  是不是
[00:19:44.920 --> 00:19:45.720]  我真的是這樣
[00:19:45.720 --> 00:19:46.620]  或者我老了
[00:19:46.620 --> 00:19:47.620]  可能真的是這樣
[00:19:47.620 --> 00:19:48.120]  我也會
[00:19:48.120 --> 00:19:50.620]  你們會不會呢
[00:19:50.620 --> 00:19:54.120]  我好像那個龜兔勁跑的兔子
[00:19:54.120 --> 00:19:57.220]  好像我是那個龜兔賽跑的兔子一樣
[00:19:57.220 --> 00:20:00.720]  跑跑下就不知道自己原來是賽跑的
[00:20:00.720 --> 00:20:03.720]  跑到一半的時候就忘了自己是在賽跑當中
[00:20:03.720 --> 00:20:04.920]  原來在那裏睡覺
[00:20:04.920 --> 00:20:06.520]  原來在那裏睡覺去了
[00:20:06.520 --> 00:20:07.920]  是不是
[00:20:07.920 --> 00:20:08.720]  是否這樣
[00:20:08.720 --> 00:20:10.920]  同樣我們是傳福音出來的
[00:20:10.920 --> 00:20:12.920]  同樣我們傳福音也是這樣
[00:20:12.920 --> 00:20:14.720]  我們做很多事情
[00:20:14.720 --> 00:20:16.620]  到最後我們忘記了傳福音
[00:20:16.620 --> 00:20:17.620]  我們做了很多事情
[00:20:17.620 --> 00:20:19.420]  最後我們忘了傳福音
[00:20:19.420 --> 00:20:21.920]  這是一種潮流
[00:20:21.920 --> 00:20:22.620]  這個是一種潮流
[00:20:22.620 --> 00:20:23.620]  誘惑
[00:20:23.620 --> 00:20:25.020]  誘惑來的
[00:20:25.020 --> 00:20:27.020]  第二方面就是教育制度
[00:20:27.020 --> 00:20:28.820]  第二方面是教育的制度
[00:20:28.820 --> 00:20:31.020]  現今香港的學校
[00:20:31.020 --> 00:20:34.420]  跟隨這個既定的教育政策
[00:20:34.420 --> 00:20:36.620]  現在香港的教育制度是
[00:20:36.620 --> 00:20:38.020]  跟隨這個教育
[00:20:38.020 --> 00:20:39.720]  既定的一些教育政策
[00:20:39.720 --> 00:20:40.520]  和制度
[00:20:40.520 --> 00:20:41.320]  一些的制度
[00:20:41.320 --> 00:20:44.420]  往往只是著重這個成績
[00:20:44.420 --> 00:20:46.020]  往往只是看中了成績
[00:20:46.020 --> 00:20:48.120]  鼓吹不停的競爭
[00:20:48.120 --> 00:20:49.620]  鼓吹一個不停的競爭
[00:20:49.620 --> 00:20:52.320]  這個已經成為了社會風俗的潮流
[00:20:52.320 --> 00:20:54.720]  這個已經成為社會風俗的一個潮流
[00:20:54.720 --> 00:20:57.420]  很多家長為了子女的前途
[00:20:57.420 --> 00:20:59.420]  變成了怪獸家長
[00:20:59.420 --> 00:21:02.620]  很多家長為了子女的前途
[00:21:02.620 --> 00:21:03.920]  變成了怪獸家長
[00:21:03.920 --> 00:21:07.320]  但是現在的教育理念是否正確
[00:21:07.320 --> 00:21:10.320]  但是現在的教育理念是否正確
[00:21:10.320 --> 00:21:13.120]  真正實際的果效又如何
[00:21:13.120 --> 00:21:15.220]  真正實際的果效又如何
[00:21:15.220 --> 00:21:19.620]  最近有很多失敗被淘汰者
[00:21:19.620 --> 00:21:21.620]  最近有很多失敗被淘汰的人
[00:21:21.620 --> 00:21:23.320]  讀不成書的人
[00:21:23.320 --> 00:21:24.720]  讀書讀得不好的人
[00:21:24.720 --> 00:21:27.320]  是因為希望破滅而自殺
[00:21:27.320 --> 00:21:29.420]  是因為希望破滅而自殺
[00:21:29.420 --> 00:21:30.920]  為什麼?
[00:21:30.920 --> 00:21:35.220]  一名從事多年的教育工作者這樣說
[00:21:35.220 --> 00:21:37.720]  一名從事多年的教育工作者這樣說
[00:21:37.720 --> 00:21:42.920]  以前的教育制度只是強調工具價值和競爭
[00:21:42.920 --> 00:21:46.220]  現在的教育制度只是強調工具價值和競爭
[00:21:46.220 --> 00:21:51.220]  學校的教育不自覺地為了服務這兩個目標
[00:21:51.220 --> 00:21:55.720]  學校的教育不自覺地只是服務這兩個目標
[00:21:55.720 --> 00:21:58.120]  教師是身處其中
[00:21:58.120 --> 00:21:59.820]  教師是身處其中
[00:21:59.820 --> 00:22:01.820]  很多時候是愛莫能助
[00:22:01.820 --> 00:22:03.220]  很多時候是愛莫能助
[00:22:03.220 --> 00:22:07.520]  只可以在夾縫當中做有限的教育工作
[00:22:07.520 --> 00:22:10.520]  只能夠在夾縫當中做有限的教育工作
[00:22:10.520 --> 00:22:14.520]  我們的制度基本上是沒有足夠的空間
[00:22:14.520 --> 00:22:17.420]  基本上我們制度是沒有足夠的空間
