
[00:00:00.000 --> 00:00:02.240]  對上一個星期是父親節
[00:05:26.400 --> 00:05:30.560]  我們看見保留在維護真理的原則上
[00:05:30.560 --> 00:05:33.920]  我們可以學校和借鏡
[00:05:33.920 --> 00:05:35.200]  所以第一個我們看見
[00:05:35.200 --> 00:05:38.000]  就是上一次我們在二十二章
[00:05:38.000 --> 00:05:42.720]  有四個原則在保羅身上我們可以發現的
[00:05:42.720 --> 00:05:44.240]  這四個第一個就是
[00:05:44.240 --> 00:05:46.800]  他帶著和平親切的態度
[00:05:46.800 --> 00:05:47.920]  這個我們上次講過的了
[00:05:47.920 --> 00:05:49.240]  如果大家記得
[00:05:49.240 --> 00:05:51.520]  我們看見保羅他開頭的時候
[00:05:51.520 --> 00:05:55.000]  是用很親切充滿著愛心
[00:05:55.000 --> 00:05:59.120]  用一種很和平的態度來去分訴
[00:05:59.120 --> 00:06:00.840]  所以這個也是提醒我們基督徒
[00:06:00.840 --> 00:06:02.480]  我們有的態度
[00:06:02.480 --> 00:06:03.720]  向微信主的人
[00:06:03.720 --> 00:06:07.040]  我們維護真理很嚴格很認真
[00:06:07.040 --> 00:06:10.320]  但卻不為與人爭論爭辯
[00:06:10.320 --> 00:06:12.800]  更加不為充滿敵意
[00:06:12.800 --> 00:06:15.280]  其實我們只是告訴對方
[00:06:15.280 --> 00:06:16.840]  我們是蒙恩的人
[00:06:16.840 --> 00:06:19.000]  我們都是神所憐憫的兒女
[00:06:19.000 --> 00:06:20.080]  我們都是罪人
[00:06:20.080 --> 00:06:22.840]  不過我們找到神的救恩
[00:06:22.840 --> 00:06:25.080]  和祂給我們的愛
[00:06:25.080 --> 00:06:29.600]  所以我們以和平親切的態度去接觸
[00:06:29.600 --> 00:06:35.640]  第二我們看見保羅用對方懂的語言文化
[00:06:35.640 --> 00:06:37.880]  所以他就開始知道
[00:06:37.880 --> 00:06:40.360]  這班的受眾是希伯來人
[00:06:40.360 --> 00:06:41.680]  是猶太人
[00:06:41.680 --> 00:06:43.760]  所以他就用希伯來話
[00:06:43.760 --> 00:06:45.560]  一個他們能夠懂的
[00:06:45.560 --> 00:06:48.200]  而且他講他自己過往一些背景
[00:06:48.200 --> 00:06:49.960]  都是猶太人背景
[00:06:49.960 --> 00:06:55.800]  所以他講他自己是在加伯列門下受教
[00:06:55.800 --> 00:06:59.880]  他以前都是迫不及理基督教的
[00:06:59.880 --> 00:07:03.640]  但現在他明白到耶穌基督才是救主
[00:07:03.640 --> 00:07:07.640]  所以他就用一些對方能夠懂的語言和文化
[00:07:07.640 --> 00:07:09.320]  來成為一個橋樑
[00:07:09.320 --> 00:07:15.360]  以致他能夠爭取到對方的信任和共鳴
[00:07:15.360 --> 00:07:20.160]  以致他能夠表達我們有的信仰
[00:07:20.160 --> 00:07:21.800]  這實在是很重要
[00:07:21.800 --> 00:07:24.080]  我們要不斷學習
[00:07:24.080 --> 00:07:28.880]  第三我們看見保羅講述自己的見證和經歷
[00:07:28.880 --> 00:07:32.120]  他在那裡講明他自己怎樣夢照
[00:07:32.120 --> 00:07:34.760]  怎樣悔改 怎樣得救
[00:07:34.760 --> 00:07:39.280]  他來解釋神在他身上的改變
[00:07:39.280 --> 00:07:42.000]  這就好像今天我們來跟別人分享
[00:07:42.000 --> 00:07:43.560]  我們信主的見證
[00:07:43.560 --> 00:07:46.120]  分享我們在生活上經歷到主耶穌基督
[00:07:46.120 --> 00:07:49.720]  給我們在生活上的帶領
[00:07:49.720 --> 00:07:51.720]  我們可以用我們的見證來表明
[00:07:51.720 --> 00:07:53.600]  這個神是很真實的
[00:07:53.600 --> 00:07:55.840]  這個神是改變了我的生命的
[00:07:55.840 --> 00:07:58.920]  這個神是可以將我以往一些
[00:07:58.920 --> 00:08:02.000]  是很不對的觀念來扭轉過來
[00:08:02.000 --> 00:08:04.480]  成為明白真理
[00:08:04.480 --> 00:08:09.720]  知道真道的人生的轉捩
[00:08:09.720 --> 00:08:13.840]  所以我們看到這是他講述他自己的得救夢照
[00:08:13.840 --> 00:08:16.160]  他經歷神的見證
[00:08:16.160 --> 00:08:20.240]  最後我們看見他也引述別人客觀的明證
[00:08:20.240 --> 00:08:22.480]  他不只是講述他主觀的一些經歷
[00:08:22.480 --> 00:08:24.920]  這固然是很重要的 很有力的
[00:08:24.920 --> 00:08:28.720]  但他也用一些客觀的助證幫助別人
[00:08:28.720 --> 00:08:31.240]  去明白到這不只是我一個人
[00:08:31.240 --> 00:08:32.680]  是很多基督徒
[00:08:32.680 --> 00:08:34.560]  甚至是一些名人
[00:08:34.560 --> 00:08:36.760]  一些科學家
[00:08:36.760 --> 00:08:38.440]  一些政治家
[00:08:38.440 --> 00:08:42.760]  在他來講是一個很有名聲的猶太人
[00:08:42.760 --> 00:08:44.720]  你們個個都尊敬他的
[00:08:44.720 --> 00:08:46.040]  這個阿拿尼亞
[00:08:46.040 --> 00:08:49.960]  他是可以證實我所經歷這位神是真的
[00:08:49.960 --> 00:08:52.000]  所以他就引述阿拿尼亞
[00:08:52.000 --> 00:08:54.520]  就是別人一些客觀的見證
[00:08:54.520 --> 00:08:56.160]  一些客觀的助證
[00:08:56.160 --> 00:08:59.120]  來證實他的一些經歷
[00:08:59.120 --> 00:09:01.120]  不只是他自己的
[00:09:01.120 --> 00:09:02.520]  是很多人都經歷過的
[00:09:02.520 --> 00:09:04.920]  這位神你也可以相信的
[00:09:04.920 --> 00:09:06.800]  你也可以經歷到的
[00:09:06.800 --> 00:09:11.400]  所以這就是我們看見保羅在頭一個的分數裏
[00:09:11.400 --> 00:09:16.280]  給我們好幾個很好的學習原則
[00:09:16.280 --> 00:09:18.080]  今天我們除了這四個之外
[00:09:18.080 --> 00:09:21.400]  我們另外從23到26章
[00:09:21.400 --> 00:09:24.120]  另外這三次的申訴我們歸納起來
[00:09:24.120 --> 00:09:26.080]  另外有四個原則
[00:09:26.080 --> 00:09:29.480]  今天我們一起學習 一起分享
[00:09:29.480 --> 00:09:33.360]  第一個就是平日活出美好的德行
[00:09:33.360 --> 00:09:35.080]  在23到25章
[00:09:35.080 --> 00:09:36.800]  我們知道他是不同的對象
[00:09:36.800 --> 00:09:39.400]  但是他都說類似的說話
[00:09:39.400 --> 00:09:41.800]  23章 首先他說什麼呢
[00:09:41.800 --> 00:09:43.720]  第一節 我們一起來讀讀
[00:09:43.720 --> 00:09:45.960]  23章的第一節 請讀
[00:09:45.960 --> 00:09:50.800]  保羅定征看著工會的人說
[00:09:50.800 --> 00:09:56.320]  大兄們 我在上帝面前行事為人
[00:09:56.320 --> 00:10:02.840]  都是憑著良心 直到今日
[00:10:02.840 --> 00:10:07.120]  他在猶太公會領袖和公會成員說
[00:10:07.120 --> 00:10:13.640]  大兄們 我在上帝面前行事為人
[00:10:13.640 --> 00:10:17.800]  是憑著什麼 憑著良心
[00:10:17.800 --> 00:10:19.440]  他說我在神的面前
[00:10:19.440 --> 00:10:21.880]  也在人的面前行事為人
[00:10:21.880 --> 00:10:25.080]  都是憑著良心 直到今日
[00:10:25.080 --> 00:10:27.840]  這可以說是他一半以來
[00:10:27.840 --> 00:10:31.680]  他的生活是活出一個美好的德行
[00:10:31.680 --> 00:10:34.160]  他很多時候都說
[00:10:34.160 --> 00:10:36.560]  我存一個無虧的良心
[00:10:36.560 --> 00:10:39.240]  就是他證明在神在人面前
[00:10:39.240 --> 00:10:43.000]  要保持一個美好的德行 一個見證
[00:10:43.000 --> 00:10:47.560]  24章是向著巡撫所說的
[00:10:47.560 --> 00:10:50.280]  14到16節有類似的說話
[00:10:50.280 --> 00:10:52.200]  我們一起來讀 好不好 請讀
[00:10:52.200 --> 00:10:56.000]  但有一件事 我向你承認
[00:10:56.000 --> 00:10:59.800]  就是他們所稱為異端的道
[00:10:59.800 --> 00:11:04.840]  我正按著那道 侍奉我祖宗的上帝
[00:11:04.840 --> 00:11:07.320]  又信合乎律法的
[00:11:07.320 --> 00:11:11.800]  和先知書上一切所記載的
[00:11:11.800 --> 00:11:15.880]  並且靠著上帝盼望死人
[00:11:15.880 --> 00:11:19.200]  無論善惡都要復活
[00:11:19.200 --> 00:11:23.760]  就是他們自己也有這樣盼望
[00:11:23.760 --> 00:11:27.560]  我因此自己勉勵
[00:11:27.560 --> 00:11:34.000]  對上帝 對人 常存 無虧的良心
[00:11:34.000 --> 00:11:38.440]  這裡他是向外邦這些羅馬官長去分析
[00:11:38.440 --> 00:11:39.880]  所以他就解釋一下
[00:11:39.880 --> 00:11:43.080]  他說我們是按著我們所侍奉
[00:11:43.080 --> 00:11:46.160]  這個就是我們祖宗所侍奉的上帝
[00:11:46.160 --> 00:11:49.080]  是合乎這個律法
[00:11:49.080 --> 00:11:51.840]  就是說沒有違反任何的法例
[00:11:51.840 --> 00:11:57.080]  以及在神的話語 先知上面所記載給我們的東西
[00:11:57.080 --> 00:12:00.080]  所以我們靠著神 我們有盼望
[00:12:00.080 --> 00:12:04.000]  無論善惡 其實都要面對神將來的審判
[00:12:04.000 --> 00:12:07.000]  所以我們有著這個盼望來活著
[00:12:07.000 --> 00:12:10.640]  所以他說 因此我自己勉勵自己
[00:12:10.640 --> 00:12:12.440]  我的生活為人是怎樣的呢
[00:12:12.440 --> 00:12:16.040]  我的生活為人就是對得住神 對得住人
[00:12:16.040 --> 00:12:19.040]  常存無虧的良心
[00:12:19.040 --> 00:12:23.520]  這個就是保羅有力的申訴
[00:12:23.520 --> 00:12:27.400]  是他的見證 是他生活的榜樣和原則
[00:12:27.400 --> 00:12:30.680]  真的可以頂天立地
[00:12:30.680 --> 00:12:34.520]  所以這個我們看到保羅再一次來講述
[00:12:34.520 --> 00:12:39.400]  他一些美好 得幸的生活模式
[00:12:39.400 --> 00:12:43.200]  二十五章再來我們看保羅分數
[00:12:43.200 --> 00:12:44.560]  第八節請讀
[00:12:44.560 --> 00:12:46.000]  保羅分數說
[00:12:46.000 --> 00:12:49.200]  無論猶太人的律法
[00:12:49.200 --> 00:12:52.960]  或是聖典 或是該殺
[00:12:52.960 --> 00:12:55.760]  我都沒有幹犯
[00:12:55.760 --> 00:12:58.600]  所以他說無論猶太人的律法
[00:12:58.600 --> 00:13:01.560]  或是羅馬 該殺即是羅馬
[00:13:01.560 --> 00:13:05.160]  羅馬的法律我都沒有幹犯
[00:13:05.160 --> 00:13:08.880]  所以他可以說對得住天地良心
[00:13:08.880 --> 00:13:14.840]  覺得自己完全沒有任何觸犯法例
[00:13:14.840 --> 00:13:18.160]  沒有任何幹犯猶太人的律法
[00:13:18.160 --> 00:13:19.640]  任何的罪
[00:13:19.640 --> 00:13:22.640]  這個就是保羅那種的清白
[00:13:22.640 --> 00:13:29.280]  保羅那種是得幸他有力的見證
[00:13:29.280 --> 00:13:31.360]  所以我們看到這個就是
[00:13:31.360 --> 00:13:33.960]  第二個申訴 第三個申訴
[00:13:33.960 --> 00:13:35.880]  無論向不同的人
[00:13:35.880 --> 00:13:38.640]  保羅都是講類似的說話
[00:13:38.640 --> 00:13:43.200]  可見這個真是他自己生活的一種原則
[00:13:43.200 --> 00:13:46.000]  頂之無這起不是我們很重要的
[00:13:46.000 --> 00:13:49.600]  我們今天說我們要來維護真道 是不是
[00:13:49.600 --> 00:13:50.880]  怎樣維護
[00:13:50.880 --> 00:13:53.080]  不是只用嘴維護
[00:13:53.080 --> 00:13:56.520]  他是用他的得行來維護
[00:13:56.520 --> 00:13:59.200]  用他的生活的榜樣來維護
[00:13:59.200 --> 00:14:02.880]  證明這個信仰是真實的 是可信的
[00:14:02.880 --> 00:14:07.160]  是清潔的 是高尚的
[00:14:07.160 --> 00:14:10.560]  所以他表明自己良心的清潔
[00:14:10.560 --> 00:14:14.600]  在神 在人面前都有無虧的良心
[00:14:14.600 --> 00:14:20.960]  亦都在法律上沒有任何不義干犯法律的罪
[00:14:20.960 --> 00:14:23.080]  所以這種長期的引證
[00:14:23.080 --> 00:14:26.200]  他自己一次一次地提及的時候
[00:14:26.200 --> 00:14:29.160]  我見到被對方明白到
[00:14:29.160 --> 00:14:32.440]  我今天這個信仰不是一些迷信
[00:14:32.440 --> 00:14:34.480]  不是一些哲學
[00:14:34.480 --> 00:14:37.880]  不是好像希臘的一些哲學思想
[00:14:37.880 --> 00:14:42.720]  或者人生的理念是不可以實現出來的
[00:14:42.720 --> 00:14:45.960]  他這個信仰是可以實踐出來的
[00:14:45.960 --> 00:14:49.600]  這個信仰是在他生活上影響他的人生的
[00:14:49.600 --> 00:14:51.760]  這個不是說理論
[00:14:51.760 --> 00:14:55.600]  是說他的人生 他的取向
[00:14:55.600 --> 00:14:57.320]  他的實在的生活
[00:14:57.320 --> 00:14:58.640]  所以今天我們看見
[00:14:58.640 --> 00:15:00.840]  如果我們都能夠活出一種
[00:15:00.840 --> 00:15:03.040]  被人覺得可靠的
[00:15:03.040 --> 00:15:05.400]  被人覺得有誠信的
[00:15:05.400 --> 00:15:07.040]  是忠誠的
[00:15:07.040 --> 00:15:09.080]  是處事公義的
[00:15:09.080 --> 00:15:10.720]  是清潔的
[00:15:10.720 --> 00:15:13.520]  是走出來有端正的
[00:15:13.520 --> 00:15:15.480]  是有禮貌的
[00:15:15.480 --> 00:15:18.160]  懂得顧及別人的感受的
[00:15:18.160 --> 00:15:21.600]  能夠考慮到別人的需要的
[00:15:21.600 --> 00:15:23.360]  有責任感的
[00:15:23.360 --> 00:15:25.800]  我們有紀律的
[00:15:25.800 --> 00:15:27.320]  我們有守法的
[00:15:27.320 --> 00:15:29.400]  我們有家庭的見證的
[00:15:29.400 --> 00:15:31.720]  我們有高尚的道德標準的
[00:15:31.720 --> 00:15:36.800]  這些都構成我們信仰表達的各方面
[00:15:36.800 --> 00:15:41.360]  這個就是具體的去維護真道一個最好的明證
[00:15:41.360 --> 00:15:42.520]  因為讓人知道
[00:15:42.520 --> 00:15:45.160]  原來我們這個信仰是真實的
[00:15:45.160 --> 00:15:46.640]  是可敬的
[00:15:46.640 --> 00:15:49.360]  是可信的
[00:15:49.360 --> 00:15:51.200]  所以求神幫助
[00:15:51.200 --> 00:15:53.240]  今天我們在這個世界
[00:15:53.240 --> 00:15:55.080]  很少說這些話
[00:15:55.080 --> 00:15:57.400]  說的是你賺到多少錢
[00:15:57.400 --> 00:15:59.800]  你擁有多少的物業
[00:15:59.800 --> 00:16:02.800]  你考試成績不錯
[00:16:02.800 --> 00:16:06.200]  你的工作是甚上尊敬
[00:16:06.200 --> 00:16:09.120]  這個世界都是追求這些的
[00:16:09.120 --> 00:16:10.640]  連今天我們的兒女
[00:16:10.640 --> 00:16:11.680]  我們在學校裏面
[00:16:11.680 --> 00:16:15.880]  他們都不會教導我們這些道德標準
[00:16:15.880 --> 00:16:17.360]  這些責任感
[00:16:17.360 --> 00:16:21.440]  或者這些是我們平時生活的
[00:16:21.440 --> 00:16:24.360]  這些操守品德這些東西
[00:16:24.360 --> 00:16:26.800]  追求的就是你要考上名校
[00:16:26.800 --> 00:16:28.080]  你要拿到A
[00:16:28.080 --> 00:16:31.000]  你要怎樣將來要出人頭地
[00:16:31.000 --> 00:16:32.800]  不知道我們教我們的子女
[00:16:32.800 --> 00:16:34.680]  是不是都是這樣教的
[00:16:34.680 --> 00:16:36.840]  還是我們跟他們說
[00:16:36.840 --> 00:16:38.080]  這些都重要
[00:16:38.080 --> 00:16:40.640]  不過這些都是很次要的
[00:16:40.640 --> 00:16:42.520]  最重要的是你的人格
[00:16:42.520 --> 00:16:44.520]  最重要的是你的品德
[00:16:44.520 --> 00:16:48.280]  最重要的是你有沒有在你的人生當中
[00:16:48.280 --> 00:16:52.520]  活出一個高尚有意義的人生
[00:16:52.520 --> 00:16:54.320]  說起這些學生的時候
[00:16:54.320 --> 00:16:59.440]  最近我們很多學子都進大學
[00:16:59.440 --> 00:17:03.760]  多數都已經塵埃落定去什麼學校
[00:17:03.760 --> 00:17:05.160]  不過在申請過程中
[00:17:05.160 --> 00:17:07.360]  我都知道是很辛苦的
[00:17:07.360 --> 00:17:11.560]  因為申請過程不只是申請那一下
[00:17:11.560 --> 00:17:16.880]  是整個從高中開始的各方面的表現
[00:17:16.880 --> 00:17:17.760]  那些什麼表現呢
[00:17:17.760 --> 00:17:19.000]  學校要求他們的
[00:17:19.000 --> 00:17:22.280]  那些學校將來大學收他們看的
[00:17:22.280 --> 00:17:26.720]  很多時候就看他們有沒有技能
[00:17:26.720 --> 00:17:29.120]  需要做什麼領袖
[00:17:29.120 --> 00:17:29.760]  什麼都好
[00:17:29.760 --> 00:17:33.520]  找一些技能證明他們是很厲害的
[00:17:33.520 --> 00:17:34.880]  證明他們讀書很厲害的
[00:17:34.880 --> 00:17:37.840]  因為那些成績都要很好的
[00:17:37.840 --> 00:17:39.920]  多數都是要看這些
[00:17:39.920 --> 00:17:41.160]  所以他申請的時候
[00:17:41.160 --> 00:17:43.360]  其實就要說他的成績
[00:17:43.360 --> 00:17:45.600]  說他參加過什麼會議
[00:17:45.600 --> 00:17:46.880]  做過什麼領袖
[00:17:46.880 --> 00:17:50.960]  有什麼對社區有什麼領導力
[00:17:50.960 --> 00:17:53.040]  影響力等等
[00:17:53.040 --> 00:17:57.760]  很多時候那些大學的修生
[00:17:57.760 --> 00:17:59.440]  那些admission counsellor
[00:17:59.440 --> 00:18:02.480]  就是看他們所寫的那些東西
[00:18:02.480 --> 00:18:03.760]  很多時候他寫的
[00:18:03.760 --> 00:18:07.520]  就可能說一下他自己的一些理念
[00:18:07.520 --> 00:18:09.040]  他的人生理念
[00:18:09.040 --> 00:18:12.800]  或者他爸爸媽媽是怎樣
[00:18:12.800 --> 00:18:14.040]  他的家庭是怎樣
[00:18:14.040 --> 00:18:16.640]  或者他是第一代能夠入大學的人
[00:18:16.640 --> 00:18:18.160]  等等很多這些東西
[00:18:18.160 --> 00:18:19.920]  說他自己
[00:18:19.920 --> 00:18:24.360]  有一個見證的故事很特別
[00:18:24.360 --> 00:18:26.120]  就是有一個admission counsellor
[00:18:26.120 --> 00:18:31.960]  就是專門看這些修生的申請表
[00:18:31.960 --> 00:18:35.720]  來評估究竟這個學生是否值得去學校修
[00:18:35.720 --> 00:18:39.160]  這個admission counsellor
[00:18:39.160 --> 00:18:43.080]  他是長青藤大學其中一間
[00:18:43.080 --> 00:18:44.360]  我不說是哪一間
[00:18:44.360 --> 00:18:46.560]  我們知道這些ivy league是最難入
[00:18:46.560 --> 00:18:49.640]  也有很多人很想入的名校在美國
[00:18:49.640 --> 00:18:51.000]  他在這個名校裏面
[00:18:51.000 --> 00:18:55.480]  就專門評估究竟這些申請人
[00:18:55.480 --> 00:18:58.040]  有什麼具備的條件
[00:18:58.040 --> 00:19:02.040]  值得我們這間這麼高尚的名校去修
[00:19:02.040 --> 00:19:03.240]  很多時候他們都是看
[00:19:03.240 --> 00:19:05.080]  當然就是看剛才我說的那些東西
[00:19:05.080 --> 00:19:06.680]  究竟學業
[00:19:06.680 --> 00:19:07.920]  他的技能
[00:19:07.920 --> 00:19:09.400]  他有沒有天份
[00:19:09.400 --> 00:19:10.680]  很多這些東西
[00:19:10.680 --> 00:19:13.960]  但是這個姊妹
[00:19:13.960 --> 00:19:15.680]  她特別去留意到
[00:19:15.680 --> 00:19:20.680]  希望找到一些品行的質素
[00:19:20.680 --> 00:19:24.080]  但是其實很少人去寫這些東西
[00:19:24.080 --> 00:19:28.800]  她就發現到有一個申請者
[00:19:28.800 --> 00:19:31.680]  在她的班裏排名很高
[00:19:31.680 --> 00:19:33.000]  成績
[00:19:33.000 --> 00:19:35.920]  老師對她很好的稱讚
[00:19:35.920 --> 00:19:40.280]  實際上她在另外一個同校的
[00:19:40.280 --> 00:19:43.400]  批鼓counsellor這個輔導員
[00:19:43.400 --> 00:19:46.560]  也寫推薦信推薦學生
[00:19:46.560 --> 00:19:48.560]  不過這些其實她說
[00:19:48.560 --> 00:19:52.520]  太多學生有這些條件
[00:19:52.520 --> 00:19:56.280]  申請的長青藤那些都不是少的
[00:19:56.280 --> 00:19:58.760]  所以她就發現這個學生特別的地方
[00:19:58.760 --> 00:20:00.680]  因為有一封推薦信
[00:20:00.680 --> 00:20:01.840]  是誰寫的呢
[00:20:01.840 --> 00:20:04.120]  是她中學學校裏面
[00:20:04.120 --> 00:20:08.680]  一個清潔員 Janitor寫的
[00:20:08.680 --> 00:20:10.640]  這個就令到她
[00:20:10.640 --> 00:20:12.960]  當然非常覺得很特別
[00:20:12.960 --> 00:20:14.280]  就留意
[00:20:14.280 --> 00:20:16.920]  原來這個 Janitor 這個清潔員寫
[00:20:16.920 --> 00:20:21.640]  她說我去舉薦你們學校要修這個學生
[00:20:21.640 --> 00:20:23.000]  原因是什麼呢
[00:20:23.000 --> 00:20:24.280]  她說原因是因為
[00:20:24.280 --> 00:20:30.040]  她實在是一個非常懂得去關心人的人
[00:20:30.040 --> 00:20:31.840]  她這個人很kind
[00:20:31.840 --> 00:20:33.400]  很仁慈
[00:20:33.400 --> 00:20:36.520]  她說這種質素是很特別的
[00:20:36.520 --> 00:20:42.360]  因為她叫得出我們整隊清潔人員的名字
[00:20:42.360 --> 00:20:43.440]  跟我們打招呼
