
[00:00:00.000 --> 00:00:03.460]  怎樣信耶穌才算是信得好呢?
[00:06:33.540 --> 00:06:35.540]  信耶穌信得好呢?
[00:06:35.540 --> 00:06:37.540]  在聖經這裡
[00:06:37.540 --> 00:06:40.540]  他說到有兩點
[00:06:40.540 --> 00:06:41.540]  有兩點
[00:06:41.540 --> 00:06:43.540]  怎樣稱為信耶穌信得好呢?
[00:06:43.540 --> 00:06:47.540]  在十一節裡面說
[00:06:47.540 --> 00:06:50.540]  這地方的人言於帖撒羅尼加的人
[00:06:50.540 --> 00:06:52.540]  甘心領受者道
[00:06:52.540 --> 00:06:54.540]  天天考察聖經
[00:06:54.540 --> 00:06:58.540]  大家是否覺得這句話有點矛盾呢?
[00:07:00.540 --> 00:07:04.540]  甘心領受者道,天天考察聖經
[00:07:04.540 --> 00:07:05.540]  意思是什麼呢?
[00:07:05.540 --> 00:07:11.540]  為什麼比利亞的人甘心樂意領受了這個道
[00:07:11.540 --> 00:07:13.540]  他又要去考察聖經呢?
[00:07:13.540 --> 00:07:15.540]  駱惠寧
[00:07:15.540 --> 00:07:17.540]  為什麼呢?
[00:07:17.540 --> 00:07:19.540]  有什麼看法呢?
[00:07:27.540 --> 00:07:30.540]  他想理解多一點,甘心領受了
[00:07:30.540 --> 00:07:32.540]  為什麼又要理解呢?
[00:07:32.540 --> 00:07:36.540]  想理解多一點
[00:07:36.540 --> 00:07:39.540]  你覺不覺得這句話有矛盾呢?
[00:07:39.540 --> 00:07:41.540]  不覺得
[00:07:41.540 --> 00:07:43.540]  朱玲呢?
[00:07:43.540 --> 00:07:45.540]  不覺得
[00:07:45.540 --> 00:07:47.540]  為什麼不覺得呢?
[00:07:47.540 --> 00:07:50.540]  因為是兩回事
[00:07:50.540 --> 00:07:52.540]  我去看這段經文的時候
[00:07:52.540 --> 00:07:54.540]  我覺得有點矛盾
[00:07:54.540 --> 00:07:57.540]  他們甘心領受了這個道
[00:07:57.540 --> 00:07:59.540]  然後又去查經
[00:07:59.540 --> 00:08:01.540]  很奇怪
[00:08:01.540 --> 00:08:06.540]  然後我們看看什麼叫做甘心領受者道呢?
[00:08:06.540 --> 00:08:08.540]  什麼叫做甘心領受者道呢?
[00:08:08.540 --> 00:08:10.540]  我們看看不同的譯本
[00:08:10.540 --> 00:08:12.540]  我們看看不同的聖經譯本
[00:08:12.540 --> 00:08:15.540]  什麼叫做甘心領受者道呢?
[00:08:15.540 --> 00:08:16.540]  哦
[00:08:16.540 --> 00:08:19.540]  原來甘心領受者道
[00:08:19.540 --> 00:08:22.540]  聖經說這一群比利亞人
[00:08:22.540 --> 00:08:27.540]  for they received the message with great eagerness
[00:08:27.540 --> 00:08:33.540]  for they received the message with great eagerness
[00:08:33.540 --> 00:08:34.540]  是什麼呢?
[00:08:34.540 --> 00:08:38.540]  什麼叫做eagerness呢?
[00:08:38.540 --> 00:08:40.540]  什麼?
[00:08:40.540 --> 00:08:41.540]  eagerness
[00:08:41.540 --> 00:08:45.540]  eagerness是說
[00:08:45.540 --> 00:08:47.540]  eager, eagerness
[00:08:47.540 --> 00:08:50.540]  eagerness是說一種
[00:08:50.540 --> 00:08:53.540]  很熱切渴慕
[00:08:53.540 --> 00:08:55.540]  eagerness
[00:08:55.540 --> 00:08:57.540]  意思是說
[00:08:57.540 --> 00:08:58.540]  熱切渴慕
[00:08:58.540 --> 00:09:00.540]  即是他很想
[00:09:00.540 --> 00:09:01.540]  很想
[00:09:01.540 --> 00:09:02.540]  很熱切
[00:09:02.540 --> 00:09:03.540]  很想
[00:09:03.540 --> 00:09:04.540]  很想做什麼呢?
[00:09:04.540 --> 00:09:08.540]  他不僅是在說熱切渴慕
[00:09:08.540 --> 00:09:09.540]  他是
[00:09:09.540 --> 00:09:10.540]  greek
[00:09:10.540 --> 00:09:11.540]  greek是什麼意思呢?
[00:09:11.540 --> 00:09:13.540]  很大
[00:09:13.540 --> 00:09:16.540]  極度熱切渴慕
[00:09:16.540 --> 00:09:18.540]  形容這一群人
[00:09:18.540 --> 00:09:19.540]  很想做什麼呢?
[00:09:19.540 --> 00:09:20.540]  很想
[00:09:20.540 --> 00:09:23.540]  很想聽更多保羅說的話
[00:09:23.540 --> 00:09:27.540]  很想接受更多保羅說的話
[00:09:27.540 --> 00:09:29.540]  是吧?
[00:09:29.540 --> 00:09:30.540]  很想聽更多保羅說的話
[00:09:30.540 --> 00:09:31.540]  即是說他們怎樣呢?
[00:09:31.540 --> 00:09:32.540]  即是在說
[00:09:32.540 --> 00:09:33.540]  聖經在說
[00:09:33.540 --> 00:09:34.540]  這一群人
[00:09:34.540 --> 00:09:37.540]  他可能剛剛聽別人說福音的時候
[00:09:37.540 --> 00:09:40.540]  他心裡面有一種很好的態度
[00:09:40.540 --> 00:09:41.540]  就是怎樣呢?
[00:09:41.540 --> 00:09:42.540]  很有心
[00:09:42.540 --> 00:09:45.540]  很想知道更多是什麼一回事
[00:09:45.540 --> 00:09:47.540]  很想收更多資料
[00:09:48.540 --> 00:09:49.540]  即是心裡面很想
[00:09:49.540 --> 00:09:50.540]  很想
[00:09:50.540 --> 00:09:51.540]  很想聽更多
[00:09:51.540 --> 00:09:52.540]  很想
[00:09:52.540 --> 00:09:53.540]  很想知道更多
[00:09:53.540 --> 00:09:54.540]  是吧?
[00:09:54.540 --> 00:09:57.540]  信仰有什麼吸引他呢?
[00:09:57.540 --> 00:09:58.540]  同樣
[00:09:58.540 --> 00:10:00.540]  大家會不會呢
[00:10:00.540 --> 00:10:02.540]  平時你都花很多時間
[00:10:02.540 --> 00:10:05.540]  去看你的手機的facebook
[00:10:05.540 --> 00:10:09.540]  會不會也有這種greek eagerness呢?
[00:10:09.540 --> 00:10:12.540]  三兩分鐘就拿出來看看有沒有人找你
[00:10:12.540 --> 00:10:16.540]  三兩分鐘就看看那本念書有沒有更新
[00:10:16.540 --> 00:10:18.540]  三兩分鐘就拿出手機
[00:10:18.540 --> 00:10:21.540]  看看whatsapp有沒有人傳whatsapp給你
[00:10:21.540 --> 00:10:23.540]  有沒有呢?
[00:10:23.540 --> 00:10:25.540]  聖經就說
[00:10:25.540 --> 00:10:27.540]  比利亞的人
[00:10:27.540 --> 00:10:30.540]  他有一種極大的渴想
[00:10:30.540 --> 00:10:34.540]  要去聽保羅想說的話
[00:10:34.540 --> 00:10:35.540]  這個是
[00:10:35.540 --> 00:10:36.540]  即是在說他們怎樣呢?
[00:10:36.540 --> 00:10:37.540]  很有心
[00:10:37.540 --> 00:10:40.540]  在說他們很有心
[00:10:40.540 --> 00:10:42.540]  很想知道保羅說的更多什麼
[00:10:42.540 --> 00:10:44.540]  說更多他的信息
[00:10:44.540 --> 00:10:47.540]  然後他說甘心領受
[00:10:47.540 --> 00:10:48.540]  領受是什麼意思呢?
[00:10:48.540 --> 00:10:51.540]  領受英文是翻譯做receive
[00:10:51.540 --> 00:10:54.540]  receive
[00:10:54.540 --> 00:10:55.540]  什麼是receive呢?
[00:10:55.540 --> 00:10:59.540]  領受囉
[00:10:59.540 --> 00:11:01.540]  領受呢
[00:11:01.540 --> 00:11:04.540]  receive跟另一個字很相似
[00:11:04.540 --> 00:11:06.540]  什麼叫accept呢?
[00:11:06.540 --> 00:11:09.540]  接受
[00:11:09.540 --> 00:11:11.540]  接受呢
[00:11:12.540 --> 00:11:15.540]  接受和領受有沒有分別呢?
[00:11:15.540 --> 00:11:19.540]  差不多
[00:11:19.540 --> 00:11:22.540]  receive和accept有沒有分別呢?
[00:11:22.540 --> 00:11:26.540]  receive是什麼意思呢?
[00:11:26.540 --> 00:11:31.540]  別人給你東西你收了它
[00:11:31.540 --> 00:11:32.540]  那些叫receive
[00:11:32.540 --> 00:11:33.540]  是不是?
[00:11:33.540 --> 00:11:34.540]  accept呢?
[00:11:34.540 --> 00:11:38.540]  接受和接收有什麼分別呢?
[00:11:40.540 --> 00:11:42.540]  有什麼分別呢?
[00:11:42.540 --> 00:11:45.540]  我再舉一個例子
[00:11:45.540 --> 00:11:49.540]  你有時候會收到一些廣告的短信
[00:11:49.540 --> 00:11:51.540]  是不是?
[00:11:51.540 --> 00:11:52.540]  會不會收到一些廣告短信呢?
[00:11:52.540 --> 00:11:57.540]  或者是收到一些別人打電話來的
[00:11:57.540 --> 00:11:58.540]  那些電話
[00:11:58.540 --> 00:11:59.540]  是不是?
[00:11:59.540 --> 00:12:00.540]  這個就是什麼呢?
[00:12:00.540 --> 00:12:02.540]  這個就是receive
[00:12:02.540 --> 00:12:03.540]  你聽一些電話
[00:12:03.540 --> 00:12:04.540]  receive
[00:12:04.540 --> 00:12:06.540]  那什麼叫accept呢?
[00:12:06.540 --> 00:12:09.540]  accept就是那個人可能說了一段話給你聽之後
[00:12:09.540 --> 00:12:10.540]  你買不買啊?
[00:12:10.540 --> 00:12:12.540]  簽不簽合約啊?
[00:12:12.540 --> 00:12:14.540]  那你就要做一個決定了
[00:12:14.540 --> 00:12:15.540]  決定是什麼呢?
[00:12:15.540 --> 00:12:17.540]  買
[00:12:17.540 --> 00:12:18.540]  不買
[00:12:18.540 --> 00:12:20.540]  在這裡是在說什麼呢?
[00:12:20.540 --> 00:12:21.540]  receive
[00:12:21.540 --> 00:12:22.540]  就是說
[00:12:22.540 --> 00:12:24.540]  這一群的比利亞人
[00:12:24.540 --> 00:12:32.540]  他們心裡面極度渴望聽保羅說一些有關保羅所傳的信仰的東西
[00:12:32.540 --> 00:12:35.540]  但是他只不過是停留在一個什麼階段呢?
[00:12:35.540 --> 00:12:38.540]  收了的階段而已
[00:12:38.540 --> 00:12:39.540]  是不是?
[00:12:39.540 --> 00:12:41.540]  他認同了
[00:12:41.540 --> 00:12:42.540]  信了主了沒有?
[00:12:42.540 --> 00:12:44.540]  還沒有
[00:12:44.540 --> 00:12:45.540]  還沒有
[00:12:45.540 --> 00:12:47.540]  他是receive而已
[00:12:47.540 --> 00:12:48.540]  接收了而已
[00:12:48.540 --> 00:12:49.540]  他還沒有accept的
[00:12:49.540 --> 00:12:50.540]  他還沒有認同的
[00:12:50.540 --> 00:12:51.540]  是不是?
[00:12:51.540 --> 00:12:54.540]  我不知道大家去完這幾天的四思
[00:12:54.540 --> 00:12:57.540]  不知道有沒有人還在想
[00:12:57.540 --> 00:12:59.540]  這個信仰信什麼呢?
[00:12:59.540 --> 00:13:02.540]  這個信仰信什麼呢?
[00:13:02.540 --> 00:13:04.540]  可不可以多說一點給我聽?
[00:13:07.540 --> 00:13:09.540]  有些人可能是
[00:13:09.540 --> 00:13:11.540]  有些人可能信了主一段時間
[00:13:11.540 --> 00:13:15.540]  你會不會有一種渴想
[00:13:15.540 --> 00:13:16.540]  到底我信耶穌
[00:13:16.540 --> 00:13:18.540]  到底我信什麼呢?
[00:13:18.540 --> 00:13:20.540]  特別是什麼呢?
[00:13:20.540 --> 00:13:22.540]  特別是你看到一些人
[00:13:22.540 --> 00:13:23.540]  信了耶穌之後
[00:13:23.540 --> 00:13:27.540]  他的生命有一百八十度的轉變
[00:13:27.540 --> 00:13:30.540]  為什麼
[00:13:30.540 --> 00:13:31.540]  他又信耶穌
[00:13:31.540 --> 00:13:32.540]  我又信耶穌
[00:13:32.540 --> 00:13:35.540]  為什麼他的生命是一百八十度的改變
[00:13:36.540 --> 00:13:38.540]  而我信耶穌
[00:13:38.540 --> 00:13:39.540]  生命是怎樣的呢?
[00:13:39.540 --> 00:13:41.540]  三百六十度的改變
[00:13:41.540 --> 00:13:44.540]  是不是?
[00:13:44.540 --> 00:13:46.540]  三百六十度的改變是怎樣的呢?
[00:13:46.540 --> 00:13:49.540]  就是沒有變
[00:13:49.540 --> 00:13:51.540]  站回原位
[00:13:51.540 --> 00:13:53.540]  是不是?
[00:13:53.540 --> 00:13:55.540]  你有沒有去追問一下這些問題?
[00:13:55.540 --> 00:13:58.540]  你有沒有去追問一下這些問題?
[00:13:58.540 --> 00:14:00.540]  為什麼有些人信了主
[00:14:00.540 --> 00:14:01.540]  信了耶穌之後
[00:14:01.540 --> 00:14:03.540]  生命會一百八十度的改變
[00:14:04.540 --> 00:14:06.540]  而我會三百六十度的改變
[00:14:06.540 --> 00:14:09.540]  這個問題值不值得你去問呢?
[00:14:09.540 --> 00:14:11.540]  是不是?
[00:14:11.540 --> 00:14:12.540]  聖經就說
[00:14:12.540 --> 00:14:14.540]  比利亞人他們很有心
[00:14:14.540 --> 00:14:16.540]  要去認識這個信仰
[00:14:16.540 --> 00:14:24.540]  他心裡面有一團火
[00:14:24.540 --> 00:14:27.540]  他心裡面有一個極大的渴望
[00:14:27.540 --> 00:14:29.540]  很想去認識這個信仰
[00:14:29.540 --> 00:14:32.540]  很想去知道這個信仰
[00:14:32.540 --> 00:14:34.540]  清清楚楚是什麼一回事
[00:14:34.540 --> 00:14:36.540]  年輕人
[00:14:36.540 --> 00:14:38.540]  你可能是剛剛信主
[00:14:38.540 --> 00:14:40.540]  你可能呢
[00:14:40.540 --> 00:14:43.540]  從祖父祖母那一代已經信耶穌
[00:14:43.540 --> 00:14:44.540]  信到現在
[00:14:44.540 --> 00:14:47.540]  一個很真實的問題
[00:14:47.540 --> 00:14:49.540]  在信仰裡面
[00:14:49.540 --> 00:14:52.540]  你有沒有心去追求認識呢?
[00:14:52.540 --> 00:14:55.540]  在信仰裡面
[00:14:55.540 --> 00:14:58.540]  你心裡面有沒有一種渴想
[00:14:58.540 --> 00:15:01.540]  要去認識這個耶穌
[00:15:01.540 --> 00:15:05.540]  為什麼能夠帶給我生命這麼大的改變呢?
[00:15:05.540 --> 00:15:09.540]  有時候
[00:15:09.540 --> 00:15:11.540]  有時候
[00:15:11.540 --> 00:15:15.540]  我們去買平板電腦
[00:15:15.540 --> 00:15:17.540]  買手機
[00:15:17.540 --> 00:15:20.540]  買手提電腦
[00:15:20.540 --> 00:15:22.540]  我們都會做什麼呢?
[00:15:22.540 --> 00:15:25.540]  我們都會做一些比較
[00:15:25.540 --> 00:15:28.540]  我們都會做一些資料搜集
[00:15:29.540 --> 00:15:31.540]  去理解一下
[00:15:31.540 --> 00:15:32.540]  到底
[00:15:32.540 --> 00:15:35.540]  到底那些手機
[00:15:35.540 --> 00:15:37.540]  那些平板電腦
[00:15:37.540 --> 00:15:40.540]  那些手提電腦有什麼功能呢?
[00:15:40.540 --> 00:15:42.540]  我們都會做一些資料搜集
[00:15:42.540 --> 00:15:44.540]  做一些比較
[00:15:44.540 --> 00:15:48.540]  在信耶穌這件事裡面
[00:15:48.540 --> 00:15:51.540]  我們有沒有這種心
[00:15:51.540 --> 00:15:53.540]  要去認識多一點呢?
[00:15:53.540 --> 00:15:55.540]  可能我們會覺得
[00:15:55.540 --> 00:15:56.540]  四師很好玩
[00:15:56.540 --> 00:15:58.540]  我很喜歡這個群體
[00:15:58.540 --> 00:16:00.540]  回到教會裡面
[00:16:00.540 --> 00:16:02.540]  但是
[00:16:02.540 --> 00:16:03.540]  年輕人
[00:16:03.540 --> 00:16:05.540]  你來得快
[00:16:05.540 --> 00:16:07.540]  可能也走得快
[00:16:07.540 --> 00:16:10.540]  有什麼可以幫你
[00:16:10.540 --> 00:16:12.540]  在信仰裡面
[00:16:12.540 --> 00:16:14.540]  扎穩你的根基呢?
[00:16:14.540 --> 00:16:17.540]  就是你的心態要正確
[00:16:17.540 --> 00:16:20.540]  就是你的心態要正確
[00:16:20.540 --> 00:16:21.540]  喂!
[00:16:21.540 --> 00:16:24.540]  我是不是很認真去面對我這個信仰呢?
[00:16:26.540 --> 00:16:28.540]  每個人都說信耶穌很正
[00:16:28.540 --> 00:16:29.540]  信耶穌好
[00:16:29.540 --> 00:16:32.540]  你有沒有去
[00:16:32.540 --> 00:16:35.540]  認認真真去查考一下這件事呢?
[00:16:35.540 --> 00:16:37.540]  有沒有認認真真去找一下
[00:16:37.540 --> 00:16:39.540]  是不是真的呢?
[00:16:39.540 --> 00:16:42.540]  是不是信耶穌真的能夠帶來生命的改變呢?
[00:16:42.540 --> 00:16:45.540]  你心裡面有沒有這團火要走去什麼呢?
[00:16:45.540 --> 00:16:47.540]  考究一下
[00:16:47.540 --> 00:16:50.540]  我們買手機
[00:16:50.540 --> 00:16:52.540]  我們都會做比較
[00:16:52.540 --> 00:16:53.540]  信仰
[00:16:53.540 --> 00:16:55.540]  到底在你心裡面
[00:16:55.540 --> 00:16:57.540]  重不重要呢?
[00:16:57.540 --> 00:16:59.540]  如果你真的重要的話
[00:16:59.540 --> 00:17:01.540]  你真的要好好去考究一下
[00:17:01.540 --> 00:17:04.540]  這是聖經裡面
[00:17:04.540 --> 00:17:06.540]  稱讚比利亞人的第一件事
[00:17:06.540 --> 00:17:07.540]  就是什麼呢?
[00:17:07.540 --> 00:17:08.540]  他們
[00:17:08.540 --> 00:17:13.540]  就是說他們很有心
[00:17:13.540 --> 00:17:16.540]  很有心要去認識這個信仰
[00:17:16.540 --> 00:17:19.540]  很有那團火要去認識這個信仰
[00:17:19.540 --> 00:17:21.540]  第二方面呢
[00:17:21.540 --> 00:17:23.540]  第二方面呢
[00:17:23.540 --> 00:17:25.540]  聖經裡面說到有心呢
[00:17:25.540 --> 00:17:26.540]  不僅如此
[00:17:26.540 --> 00:17:28.540]  這群人還怎麼樣呢?
[00:17:28.540 --> 00:17:30.540]  有心有力啊
[00:17:30.540 --> 00:17:31.540]  有行動啊
[00:17:31.540 --> 00:17:33.540]  下文裡面說
[00:17:33.540 --> 00:17:37.540]  這地方的人言於帖撒羅利加的人
[00:17:37.540 --> 00:17:39.540]  甘心領受這道
[00:17:39.540 --> 00:17:40.540]  然後怎麼樣呢?
[00:17:40.540 --> 00:17:42.540]  天天考察聖經
[00:17:42.540 --> 00:17:45.540]  要曉得這道是與不是
[00:17:45.540 --> 00:17:48.540]  甘心領受這道
[00:17:48.540 --> 00:17:49.540]  天天考察聖經
