
[00:00:00.000 --> 00:00:02.360]  頂尖們,午安!
[00:03:44.780 --> 00:03:46.500]  大家懂不懂?
[00:03:46.500 --> 00:03:48.900]  可能你們每個人都懂吧
[00:03:48.900 --> 00:03:50.700]  其實就是告訴我們
[00:03:50.700 --> 00:03:51.780]  讀經
[00:03:51.780 --> 00:03:52.940]  查經
[00:03:52.940 --> 00:03:54.820]  這樣你才知道
[00:03:54.820 --> 00:03:56.260]  上帝說什麼
[00:03:56.260 --> 00:03:58.580]  上帝聖經的教導是什麼
[00:03:58.580 --> 00:04:00.260]  靈修、祈禱
[00:04:00.260 --> 00:04:03.500]  這樣你才可以親近神
[00:04:03.500 --> 00:04:05.420]  團契、見證
[00:04:05.420 --> 00:04:09.700]  你才可以將你的信心和行為
[00:04:09.700 --> 00:04:12.620]  活活地流露出來
[00:04:12.620 --> 00:04:13.740]  讓別人看到
[00:04:13.740 --> 00:04:16.180]  原來就是這樣去學習
[00:04:16.180 --> 00:04:18.300]  去明白上帝的意思
[00:04:18.300 --> 00:04:23.140]  去學習跟著神的意思去做
[00:04:23.140 --> 00:04:24.380]  聖經裡面有句話
[00:04:24.380 --> 00:04:26.340]  它說你們或吃或喝
[00:04:26.340 --> 00:04:28.260]  無論做什麼
[00:04:28.260 --> 00:04:30.140]  都要榮耀神而行
[00:04:30.140 --> 00:04:31.860]  吃或喝
[00:04:31.860 --> 00:04:34.860]  我想這個應該是你生活上
[00:04:34.860 --> 00:04:37.180]  不需要思考、不需要思考的
[00:04:37.180 --> 00:04:40.820]  一會兒完了崇拜之後你們應該要去做的
[00:04:40.820 --> 00:04:43.060]  就是吃午餐
[00:04:43.060 --> 00:04:46.220]  你應該不會問一問祈禱
[00:04:46.220 --> 00:04:48.820]  怎樣?去不去吃好呢?
[00:04:48.820 --> 00:04:50.300]  我相信你也不會
[00:04:50.300 --> 00:04:52.260]  祈禱一會兒坐下來叫什麼飯
[00:04:52.260 --> 00:04:54.260]  叫什麼菜之前先祈禱
[00:04:54.260 --> 00:04:56.420]  有沒有人會這樣做的?
[00:04:56.420 --> 00:04:57.140]  應該不會
[00:04:57.140 --> 00:04:59.660]  你只會謝飯祈禱
[00:04:59.660 --> 00:05:01.140]  這裡說或吃或喝
[00:05:01.140 --> 00:05:02.340]  無論做什麼
[00:05:02.340 --> 00:05:03.740]  其實你做什麼
[00:05:03.740 --> 00:05:06.380]  很瑣碎、很瑣碎的事情
[00:05:06.380 --> 00:05:08.980]  其實你也應該要跟著上帝的意思
[00:05:08.980 --> 00:05:10.980]  去榮耀上帝
[00:05:10.980 --> 00:05:13.580]  原來那個導師走過來
[00:05:13.580 --> 00:05:16.060]  這樣隨隨便便問我一句話
[00:05:16.060 --> 00:05:17.940]  我以為他作弄我
[00:05:17.940 --> 00:05:20.060]  原來真的很有深度
[00:05:20.060 --> 00:05:22.820]  想真原來很有意思
[00:05:22.820 --> 00:05:26.020]  原來我們的人生當中
[00:05:26.020 --> 00:05:27.620]  真的無論什麼事情
[00:05:27.620 --> 00:05:30.140]  就算幾十歲也好
[00:05:30.140 --> 00:05:32.540]  或者你認為很重要的事情
[00:05:32.540 --> 00:05:35.740]  更加都應該要跟著上帝的意思去做
[00:05:35.740 --> 00:05:38.860]  保羅就是一個這樣的人
[00:05:38.860 --> 00:05:40.180]  保羅呢
[00:05:40.180 --> 00:05:42.580]  我們一直從哥林多前書
[00:05:42.580 --> 00:05:44.580]  講到現在哥林多後書
[00:05:44.580 --> 00:05:46.580]  你應該對保羅很熟悉的
[00:05:46.580 --> 00:05:48.900]  他就是跟著上帝的意思
[00:05:48.900 --> 00:05:50.460]  上帝叫他去傳福音
[00:05:50.460 --> 00:05:53.020]  於是他就走到很遠的地方
[00:05:53.020 --> 00:05:55.220]  去到一個地方叫哥林多
[00:05:55.220 --> 00:05:57.460]  建立了一個教會
[00:05:57.460 --> 00:05:59.580]  向他們傳福音
[00:05:59.580 --> 00:06:01.740]  但是當中你也記得
[00:06:01.740 --> 00:06:04.020]  其實哥林多教會的信徒
[00:06:04.020 --> 00:06:06.100]  對他有很多的誤解
[00:06:06.100 --> 00:06:08.940]  也令到他自己在當中去服侍
[00:06:08.940 --> 00:06:10.620]  是非常辛苦的
[00:06:10.620 --> 00:06:13.100]  而在這個哥林多教會當中
[00:06:13.100 --> 00:06:14.820]  更加有一些弟兄姊妹
[00:06:14.820 --> 00:06:17.620]  在當中他是犯錯的
[00:06:17.620 --> 00:06:19.020]  於是保羅怎麼樣呢?
[00:06:19.020 --> 00:06:21.740]  保羅其實今天這一段經文
[00:06:21.740 --> 00:06:24.380]  其實是在延續第二章十三節
[00:06:24.380 --> 00:06:27.220]  當時他知道有這樣的情況之下
[00:06:27.220 --> 00:06:28.620]  他就寫了一封信
[00:06:28.620 --> 00:06:30.860]  那封信我們叫做很嚴厲的信
[00:06:30.860 --> 00:06:31.780]  是遺失了的
[00:06:31.780 --> 00:06:34.020]  不是前書也不是後書
[00:06:34.020 --> 00:06:37.780]  在當中找人送到哥林多教會裡面
[00:06:37.780 --> 00:06:39.820]  告訴他們你們犯錯
[00:06:39.820 --> 00:06:43.380]  那個錯可能是行為上、紀律上
[00:06:43.380 --> 00:06:46.060]  甚至是信仰上的錯誤
[00:06:46.060 --> 00:06:48.740]  他指責他們告訴他們
[00:06:48.740 --> 00:06:50.980]  你們這樣做是不對的
[00:06:50.980 --> 00:06:53.580]  信就送出了
[00:06:53.580 --> 00:06:57.180]  但是之後他們的反應是怎麼樣?
[00:06:57.180 --> 00:06:58.380]  一直在等
[00:06:58.380 --> 00:07:00.660]  保羅就在馬其頓的地方
[00:07:00.660 --> 00:07:04.660]  一直在等待消息是怎麼樣的
[00:07:04.660 --> 00:07:06.700]  而提多他是一個好的弟兄
[00:07:06.700 --> 00:07:10.500]  他就去到哥林多教會裡面去探望他
[00:07:10.500 --> 00:07:13.020]  今天這一段經文就講到
[00:07:13.020 --> 00:07:16.180]  保羅在等的時候的心情
[00:07:16.180 --> 00:07:18.780]  也講到提多這個弟兄
[00:07:18.780 --> 00:07:20.300]  他去探望他之後
[00:07:20.300 --> 00:07:24.900]  他回來將當地哥林多教會的信徒
[00:07:24.900 --> 00:07:26.540]  他們的回應是怎麼樣的呢?
[00:07:26.540 --> 00:07:28.660]  就告訴保羅
[00:07:28.660 --> 00:07:29.980]  就是一段這樣的情況
[00:07:29.980 --> 00:07:31.900]  讓我們一起去看看
[00:07:31.900 --> 00:07:33.900]  今天這一段經文
[00:07:33.900 --> 00:07:35.220]  今天這一段經文當中
[00:07:35.220 --> 00:07:36.300]  就像講題一樣
[00:07:36.300 --> 00:07:37.620]  有憂愁有喜樂
[00:07:37.620 --> 00:07:38.380]  但是你看到
[00:07:38.380 --> 00:07:40.340]  其實憂愁
[00:07:40.340 --> 00:07:41.540]  保羅想告訴我們
[00:07:41.540 --> 00:07:44.900]  其實並不是這封書信的目的
[00:07:44.900 --> 00:07:46.020]  反而是什麼呢?
[00:07:46.020 --> 00:07:48.940]  反而是帶出悔改
[00:07:48.940 --> 00:07:50.580]  才是這封書信的目的
[00:07:50.580 --> 00:07:53.620]  讓他們重新得到這裡的喜樂
[00:07:53.620 --> 00:07:54.940]  這個才是最重要的
[00:07:54.940 --> 00:07:56.660]  經文這裡一開始
[00:07:56.660 --> 00:07:58.100]  第五節
[00:07:58.100 --> 00:07:59.180]  這裡說到
[00:07:59.180 --> 00:08:02.220]  保羅,我們從前到了馬其頓的時候
[00:08:02.220 --> 00:08:04.460]  身體沒有絲毫的安寧
[00:08:04.460 --> 00:08:07.020]  反而到處遭患難
[00:08:07.020 --> 00:08:08.420]  外有紛爭
[00:08:08.420 --> 00:08:10.540]  內有懼怕
[00:08:10.540 --> 00:08:13.420]  到處遭到患難
[00:08:13.420 --> 00:08:14.540]  身心靈
[00:08:14.540 --> 00:08:17.980]  都很多的真的不得安寧
[00:08:17.980 --> 00:08:19.620]  外有紛爭
[00:08:19.620 --> 00:08:22.540]  當時在當地的教會
[00:08:22.540 --> 00:08:27.540]  外面是身處在羅馬政府當中
[00:08:27.540 --> 00:08:32.260]  也是在當時的猶太教裡面
[00:08:32.260 --> 00:08:33.940]  有很多的逼迫
[00:08:33.940 --> 00:08:38.660]  他們真的非常不得安寧
[00:08:38.660 --> 00:08:40.460]  內有恐懼
[00:08:40.460 --> 00:08:43.220]  保羅他寫了這封這麼嚴厲的信
[00:08:43.220 --> 00:08:46.100]  送到哥倫多教會當中
[00:08:46.100 --> 00:08:47.980]  真的不知道他們會怎樣
[00:08:47.980 --> 00:08:49.180]  他們聽完之後
[00:08:49.180 --> 00:08:52.060]  他們願不願意接受這個教導呢?
[00:08:52.060 --> 00:08:55.100]  一直在等待當中
[00:08:55.100 --> 00:08:58.740]  那種七上八下的心情
[00:08:58.740 --> 00:09:00.780]  真的不得安寧
[00:09:00.780 --> 00:09:02.700]  內有懼怕
[00:09:02.700 --> 00:09:03.860]  他們不聽教
[00:09:03.860 --> 00:09:05.700]  會不會在他們的信仰上
[00:09:05.700 --> 00:09:08.380]  有所虧損、有所損失呢?
[00:09:08.380 --> 00:09:10.780]  就是在這樣的困境當中
[00:09:10.780 --> 00:09:12.460]  向前也不是
[00:09:12.460 --> 00:09:13.900]  向後也不是
[00:09:13.900 --> 00:09:15.820]  唯有坐在這裡等
[00:09:15.820 --> 00:09:16.940]  等消息
[00:09:16.940 --> 00:09:21.020]  這是一種挺辛苦的情景
[00:09:21.020 --> 00:09:21.980]  前幾天
[00:09:21.980 --> 00:09:23.780]  我們教會有一個童工
[00:09:23.780 --> 00:09:27.780]  他想回來教會聚會、團契
[00:09:27.780 --> 00:09:28.780]  在外面
[00:09:28.780 --> 00:09:30.940]  阿加魯街有條天橋
[00:09:30.940 --> 00:09:32.460]  車子下來之後
[00:09:32.460 --> 00:09:34.740]  應該去到松山府那裡有個站
[00:09:34.740 --> 00:09:36.540]  他就可以下車回來
[00:09:36.540 --> 00:09:38.620]  跟弟兄姊妹一起團契
[00:09:38.620 --> 00:09:39.540]  但是
[00:09:39.540 --> 00:09:42.700]  他發了個WhatsApp出來告訴我們
[00:09:42.700 --> 00:09:45.020]  在天橋口那裡
[00:09:45.020 --> 00:09:46.900]  剛剛才有交通意外
[00:09:46.900 --> 00:09:48.220]  於是怎樣呢?
[00:09:48.220 --> 00:09:50.700]  於是所有在上面準備出來的車
[00:09:50.700 --> 00:09:51.820]  全部都塞了
[00:09:51.820 --> 00:09:54.100]  一路排隊排到橋上
[00:09:54.100 --> 00:09:56.980]  向前走不了
[00:09:56.980 --> 00:09:58.780]  向後也不可能
[00:09:58.780 --> 00:10:01.060]  在天橋上也不可以下車
[00:10:01.060 --> 00:10:02.340]  唯有可以怎樣呢?
[00:10:02.340 --> 00:10:05.500]  唯有困在這裡等
[00:10:05.500 --> 00:10:07.580]  一直這樣等
[00:10:07.580 --> 00:10:11.820]  保羅他當時其實就是有這樣的情景
[00:10:11.820 --> 00:10:13.820]  其實人生當中
[00:10:13.820 --> 00:10:15.340]  我們很多時候
[00:10:15.340 --> 00:10:17.940]  很多時候都有這些情況
[00:10:17.940 --> 00:10:20.700]  困在當中
[00:10:21.020 --> 00:10:21.940]  怎樣呢?
[00:10:21.940 --> 00:10:23.900]  保羅就是這樣
[00:10:23.900 --> 00:10:26.180]  經歷著這樣的艱難
[00:10:26.180 --> 00:10:29.500]  但是經文這裡告訴我們
[00:10:29.500 --> 00:10:31.020]  他經歷了什麼
[00:10:31.020 --> 00:10:33.380]  在第六節這裡
[00:10:33.380 --> 00:10:37.660]  他經歷了一個安慰灰心之人的神
[00:10:37.660 --> 00:10:41.580]  在他困境裡面
[00:10:41.580 --> 00:10:44.500]  他竟然遇到神
[00:10:44.500 --> 00:10:47.020]  他遇到的神
[00:10:47.020 --> 00:10:48.700]  平時我們看聖經
[00:10:48.700 --> 00:10:50.500]  就只有一個神
[00:10:51.140 --> 00:10:52.540]  但是今天這裡
[00:10:52.540 --> 00:10:55.180]  他加了一個形容詞在前面
[00:10:55.180 --> 00:10:56.580]  是什麼呢?
[00:10:56.580 --> 00:10:58.020]  神是怎樣的呢?
[00:10:58.020 --> 00:11:00.980]  神是安慰灰心之人
[00:11:00.980 --> 00:11:04.740]  所以當我們在困境裡面的時候
[00:11:04.740 --> 00:11:06.940]  你不要說只有神
[00:11:06.940 --> 00:11:09.380]  神真的會曉得去安慰你
[00:11:09.380 --> 00:11:11.580]  因為祂明白你的情況
[00:11:11.580 --> 00:11:14.500]  祂知道你在困局裡面
[00:11:15.180 --> 00:11:23.620]  上帝可以給我們那一份同在甚至給我們一份安慰
[00:11:23.620 --> 00:11:25.020]  安慰這個詞
[00:11:25.020 --> 00:11:28.260]  其實是有鼓勵的意思的
[00:11:28.260 --> 00:11:31.020]  當你灰心失意的時候
[00:11:31.020 --> 00:11:32.980]  你需要安慰
[00:11:32.980 --> 00:11:35.460]  你也需要鼓勵
[00:11:35.460 --> 00:11:38.700]  神就是這樣去幫助我們
[00:11:38.700 --> 00:11:40.140]  很多時候我們
[00:11:40.140 --> 00:11:41.940]  在困難裡面
[00:11:41.940 --> 00:11:44.820]  我們有時候真的忘記了上帝
[00:11:45.180 --> 00:11:47.180]  但是其實神幾時都在
[00:11:47.180 --> 00:11:48.620]  幾時都在
[00:11:48.620 --> 00:11:49.500]  所以
[00:11:49.500 --> 00:11:51.580]  在我們的困難當中
[00:11:51.580 --> 00:11:53.340]  無論可能現在在座的弟兄姊妹
[00:11:53.340 --> 00:11:55.260]  你真的在困境裡面
[00:11:55.260 --> 00:11:57.100]  無論可能你是患病
[00:11:57.100 --> 00:11:59.260]  無論是工作上有阻滯
[00:11:59.260 --> 00:12:02.140]  無論可能家庭上可能有紛爭
[00:12:02.140 --> 00:12:03.340]  在這個時候
[00:12:03.340 --> 00:12:05.020]  不要忘記了
[00:12:05.020 --> 00:12:06.380]  不要忘記了
[00:12:06.380 --> 00:12:07.460]  有神的
[00:12:07.460 --> 00:12:08.940]  有神的
[00:12:08.940 --> 00:12:12.100]  神在我們的生命裡面
[00:12:12.100 --> 00:12:16.420]  祂是安慰灰心的人的神
[00:12:16.420 --> 00:12:18.420]  祂是會與我們同行
[00:12:18.420 --> 00:12:20.420]  與我們同在的神
[00:12:20.420 --> 00:12:22.420]  所以說有神
[00:12:22.420 --> 00:12:24.420]  是很不同的
[00:12:24.420 --> 00:12:26.220]  除了神之外
[00:12:26.220 --> 00:12:29.460]  神也在我們身邊擺了很多的
[00:12:29.460 --> 00:12:31.460]  弟兄姊妹
[00:12:31.460 --> 00:12:33.780]  有很多
[00:12:33.780 --> 00:12:36.380]  在我們當中跟我們一起成長
[00:12:36.380 --> 00:12:39.060]  跟我們一起遇困難的時候
[00:12:39.060 --> 00:12:41.500]  一起流眼淚的弟兄姊妹
[00:12:42.100 --> 00:12:43.860]  這是上帝給我們的恩典
[00:12:43.860 --> 00:12:45.860]  保羅他同樣有這個恩典
[00:12:45.860 --> 00:12:47.580]  在他艱難的時候
[00:12:47.580 --> 00:12:48.820]  他有一個好弟兄
[00:12:48.820 --> 00:12:49.740]  這個叫做什麼?
[00:12:49.740 --> 00:12:50.900]  叫做提多
[00:12:50.900 --> 00:12:52.380]  叫做提多
[00:12:52.380 --> 00:12:55.260]  在第七節這裡告訴我們
[00:12:55.260 --> 00:12:57.540]  神藉著提多這個弟兄
[00:12:57.540 --> 00:13:00.020]  他將哥林多的情況
[00:13:00.020 --> 00:13:02.700]  帶到保羅面前
[00:13:02.700 --> 00:13:04.420]  他將他們的思念
[00:13:04.420 --> 00:13:06.180]  他們的思念
[00:13:06.180 --> 00:13:07.700]  就是渴慕很快
[00:13:07.700 --> 00:13:10.820]  他們聽到保羅這封嚴厲的信之後
[00:13:10.820 --> 00:13:12.700]  他們願意去迴轉
[00:13:12.700 --> 00:13:15.340]  他們很想再一次跟保羅在一起
[00:13:15.340 --> 00:13:17.580]  他們的哀動
[00:13:17.580 --> 00:13:20.500]  他們聽到保羅的指責之後
[00:13:20.500 --> 00:13:22.780]  他們自己的心靈裡面
[00:13:22.780 --> 00:13:24.420]  他們願意去悔改
[00:13:24.420 --> 00:13:29.100]  他們很不想再一次在罪的當中
[00:13:29.100 --> 00:13:30.380]  他們的哀動
[00:13:30.380 --> 00:13:31.700]  他們的熱忱
[00:13:31.700 --> 00:13:34.060]  他們很盼望再一次能夠
[00:13:34.060 --> 00:13:36.980]  跟保羅一起在侍奉上的同工
[00:13:36.980 --> 00:13:38.860]  這些情景
[00:13:39.300 --> 00:13:42.940]  提多也一一的告訴了保羅
[00:13:42.940 --> 00:13:44.980]  所以在等待的當中
[00:13:44.980 --> 00:13:47.180]  保羅有一個很好的弟兄
[00:13:47.180 --> 00:13:50.180]  被他帶來莫大的安慰
[00:13:50.180 --> 00:13:52.460]  所以在第七節的最後
[00:13:52.460 --> 00:13:54.260]  保羅聽到之後
[00:13:54.260 --> 00:13:56.780]  他開始有歡喜
[00:13:56.780 --> 00:13:59.740]  他在等待的心情裡面
[00:13:59.740 --> 00:14:00.540]  他很鬱結
[00:14:00.540 --> 00:14:04.100]  但是聽到這個好弟兄帶來的訊息之後
[00:14:04.100 --> 00:14:06.900]  他真的鬆了
[00:14:06.900 --> 00:14:08.420]  是不是?
[00:14:08.420 --> 00:14:09.580]  很開心
[00:14:09.580 --> 00:14:11.620]  可以再一次的歡喜
[00:14:11.620 --> 00:14:14.940]  我們怎樣才可以像保羅一樣
[00:14:14.940 --> 00:14:17.180]  有一個這麼好的弟兄
[00:14:17.180 --> 00:14:19.420]  有一份這麼好的兄弟情
[00:14:19.420 --> 00:14:20.780]  在我們的教會
[00:14:20.780 --> 00:14:22.100]  在我們的團契裡面
[00:14:22.100 --> 00:14:25.740]  能夠建立一個這麼好的關懷的網絡呢?
[00:14:25.740 --> 00:14:29.420]  在我們的教會裡面
[00:14:29.420 --> 00:14:30.940]  其實很多時候
[00:14:30.940 --> 00:14:32.500]  我們在團契
[00:14:32.500 --> 00:14:34.820]  甚至乎在聚會
[00:14:34.820 --> 00:14:36.180]  在崇拜當中
[00:14:36.180 --> 00:14:38.820]  我們會聽到很多肢體的需要
[00:14:38.820 --> 00:14:40.340]  譬如說
[00:14:40.340 --> 00:14:43.260]  可能有弟兄姐妹剛剛失業
[00:14:43.260 --> 00:14:45.820]  又或者可能有弟兄姐妹
[00:14:45.820 --> 00:14:48.180]  剛剛知道自己有重病
[00:14:48.180 --> 00:14:51.740]  又或者在我們團契當中
[00:14:51.740 --> 00:14:53.140]  你聽到有弟兄姐妹
[00:14:53.140 --> 00:14:55.260]  其實她是長期有病患
[00:14:55.260 --> 00:14:57.780]  又或者在我們當中
[00:14:57.780 --> 00:14:59.140]  可能有家庭
[00:14:59.140 --> 00:15:00.300]  她有些子女
[00:15:00.300 --> 00:15:02.180]  是有特別的需要
[00:15:02.180 --> 00:15:06.100]  在家庭裡面需要付出很多特別的
[00:15:06.100 --> 00:15:08.980]  時間、能力去照顧她們
[00:15:08.980 --> 00:15:10.900]  其實在我們教會當中
[00:15:10.900 --> 00:15:11.820]  我們看到
[00:15:11.820 --> 00:15:13.660]  我們知道有很多弟兄姐妹
[00:15:13.660 --> 00:15:15.060]  有這個需要
[00:15:15.060 --> 00:15:17.940]  但是我們會不會有這個敏感
[00:15:17.940 --> 00:15:19.580]  有這個敏感度
[00:15:19.580 --> 00:15:22.220]  真的能夠去體會得到呢?
[00:15:22.220 --> 00:15:25.620]  好像我們在這裡兩條柱裡面
[00:15:25.620 --> 00:15:27.820]  寫著「會在主愛」
[00:15:27.820 --> 00:15:30.940]  我們回到教會當中
[00:15:30.940 --> 00:15:34.860]  我們是不是真的能夠浸淫在神的愛裡面呢?
[00:15:34.860 --> 00:15:36.900]  因為我們只顧著自己
[00:15:36.900 --> 00:15:40.140]  正所謂我整個星期已經很忙了
[00:15:40.140 --> 00:15:42.500]  回到教會我真的想休息一下
[00:15:42.500 --> 00:15:43.780]  讓我安靜一下
[00:15:43.780 --> 00:15:47.100]  所謂「國家自掃門前雪」
[00:15:47.100 --> 00:15:48.180]  顧著自己
[00:15:48.180 --> 00:15:51.180]  看不到隔離左右的弟兄姐妹的需要
[00:15:51.180 --> 00:15:54.140]  其實我們回到聚會
[00:15:54.140 --> 00:15:55.900]  我們經常都說
[00:15:55.900 --> 00:15:57.540]  你們坐在那裡崇拜
[00:15:57.540 --> 00:15:58.780]  就應該在那裡了
[00:15:58.780 --> 00:16:01.620]  其實你對隔離左右的弟兄姐妹
[00:16:01.620 --> 00:16:02.700]  認不認識呢?
[00:16:03.620 --> 00:16:05.620]  就算你不知道她的名字
[00:16:05.620 --> 00:16:07.620]  你應該也認得她的
[00:16:07.620 --> 00:16:08.900]  是不是?
[00:16:08.900 --> 00:16:10.220]  是不是?
[00:16:10.220 --> 00:16:11.980]  一年這麼長來了這麼多次
[00:16:11.980 --> 00:16:14.500]  你應該不多不少見過她的
[00:16:14.500 --> 00:16:15.500]  是不是?
[00:16:15.500 --> 00:16:17.700]  其實有時候我們回到教會
[00:16:17.700 --> 00:16:19.900]  有時候可能天氣轉
[00:16:19.900 --> 00:16:21.740]  你看到她戴著口罩
[00:16:21.740 --> 00:16:23.060]  就算你不認識她
[00:16:23.060 --> 00:16:25.260]  其實也可以問候一聲的
[00:16:25.260 --> 00:16:26.980]  是不是?
[00:16:26.980 --> 00:16:29.060]  彼此有多一個招呼
[00:16:29.060 --> 00:16:31.420]  比靜嬰嬰好
[00:16:31.700 --> 00:16:34.340]  我自己就很怕回到教會
[00:16:34.340 --> 00:16:36.340]  真的無聲無息
[00:16:36.340 --> 00:16:38.700]  在我疏信主的時候
[00:16:38.700 --> 00:16:40.300]  回到教會
[00:16:40.300 --> 00:16:42.820]  什麼人都不認識
[00:16:42.820 --> 00:16:44.060]  那怎麼辦?
[00:16:44.060 --> 00:16:45.260]  回到去崇拜
[00:16:45.260 --> 00:16:46.540]  除了衙門
[00:16:46.540 --> 00:16:48.500]  或者唱詩需要說話
