
[00:00:00.000 --> 00:00:02.360]  我們真的要給我們的爸爸一個很大的掌聲
[00:02:16.300 --> 00:02:17.260]  煮東西也很厲害的
[00:02:17.260 --> 00:02:17.840]  我就問
[00:02:17.840 --> 00:02:19.800]  為什麼你煮東西這麼厲害呢?
[00:02:19.800 --> 00:02:22.460]  他說因為我爸爸煮東西也很厲害的
[00:02:22.460 --> 00:02:24.920]  所以原來今天爸爸的生命
[00:02:24.920 --> 00:02:26.880]  也在影響著我們的下一代
[00:02:26.880 --> 00:02:30.200]  或者今天如果爸爸很重視成績
[00:02:30.200 --> 00:02:33.800]  我們的下一代可能就會用成績去定義自己
[00:02:33.800 --> 00:02:36.040]  今天如果爸爸很重視金錢
[00:02:36.040 --> 00:02:39.660]  可能我們的下一代就會用收入去衡量價值
[00:02:39.660 --> 00:02:43.260]  但是今天如果作為爸爸的重視信仰
[00:02:43.260 --> 00:02:45.660]  也會影響我們的下一代
[00:02:45.660 --> 00:02:48.120]  如何很真實地去跟隨神
[00:02:48.120 --> 00:02:51.240]  所以今天原來我們不只是為自己做決定
[00:02:51.240 --> 00:02:55.040]  因為原來我們的決定也在影響著我們的下一代
[00:02:55.040 --> 00:02:57.480]  今天作為爸爸真的是辛苦的
[00:02:57.480 --> 00:02:58.720]  要供樓
[00:02:58.720 --> 00:03:00.320]  要養家
[00:03:00.320 --> 00:03:02.120]  希望給最好的家
[00:03:02.120 --> 00:03:03.480]  這些都是很重要的
[00:03:03.480 --> 00:03:06.420]  我們要確實感謝每一位爸爸的付出
[00:03:06.420 --> 00:03:09.480]  但是今天我們進入一個更加深的問題
[00:03:09.480 --> 00:03:11.480]  就是爸爸不僅是養家
[00:03:11.480 --> 00:03:14.940]  原來也是在帶領著這個家的方向
[00:03:14.940 --> 00:03:17.180]  所以今天在聖經裡面
[00:03:17.180 --> 00:03:20.380]  約書亞比以色列人一個的挑戰
[00:03:20.380 --> 00:03:24.620]  就是今天你要選擇所侍奉的是哪一個
[00:03:24.620 --> 00:03:29.180]  而今天約書亞首先在聖經裡面作出了一個宣告
[00:03:29.180 --> 00:03:30.280]  我們一起讀好不好?
[00:03:30.280 --> 00:03:31.380]  一二三
[00:03:31.380 --> 00:03:33.780]  至於我和我家
[00:03:33.780 --> 00:03:37.120]  我們必定侍奉耶和華
[00:03:37.120 --> 00:03:40.520]  今天我們未必每一個都是爸爸的
[00:03:40.520 --> 00:03:43.520]  但是今天我們也在影響著我們下一代
[00:03:43.520 --> 00:03:46.180]  今天我們可能當中有做爸爸的
[00:03:46.180 --> 00:03:48.520]  我們當中有做媽媽的
[00:03:48.520 --> 00:03:52.880]  我們當中呢,剛剛Pandy說我們有屬靈的父母的
[00:03:52.880 --> 00:03:55.620]  但是可能你覺得這些字實在太老了
[00:03:55.620 --> 00:03:57.280]  叫我是屬靈的父母
[00:03:57.280 --> 00:03:59.820]  那麼今天你可能是屬靈的哥哥
[00:03:59.820 --> 00:04:01.820]  屬靈的姐姐
[00:04:01.820 --> 00:04:04.980]  同樣今天我們每一個都是一個基督的門徒
[00:04:04.980 --> 00:04:06.120]  我們作為門徒
[00:04:06.120 --> 00:04:09.120]  原來我們的生命也在影響著我們身邊的人
[00:04:09.120 --> 00:04:10.980]  影響著我們的下一代
[00:04:10.980 --> 00:04:14.120]  也在影響著我們教會的下一代
[00:04:14.120 --> 00:04:15.680]  所以今天原來很重要
[00:04:15.680 --> 00:04:17.980]  我們不僅是作為爸爸作為媽媽
[00:04:17.980 --> 00:04:19.820]  或者我們作為屬靈的父母
[00:04:19.820 --> 00:04:21.620]  或者屬靈的哥哥姐姐
[00:04:21.620 --> 00:04:23.720]  今天其實我們作為門徒
[00:04:23.720 --> 00:04:26.920]  原來我們的生命也在影響著我們身邊的人
[00:04:26.920 --> 00:04:28.820]  影響著我們的下一代
[00:04:28.820 --> 00:04:30.720]  甚至是教會的下一代
[00:04:30.720 --> 00:04:34.220]  今天我們又怎麼樣去影響身邊的人
[00:04:34.220 --> 00:04:38.420]  讓我們的生命一生侍奉耶和華呢?
[00:04:38.420 --> 00:04:42.920]  很想今天去用一段我們可能也熟悉的聖經
[00:04:42.920 --> 00:04:46.320]  去學習三個很重要的功課
[00:04:46.620 --> 00:04:48.420]  今天我們第一個功課
[00:04:48.420 --> 00:04:52.420]  是我們要選擇認定我們所侍奉的
[00:04:52.420 --> 00:04:56.520]  我們首先一起去讀二十四章十四至十八節
[00:04:56.520 --> 00:04:56.920]  好不好呢?
[00:04:56.920 --> 00:04:57.320]  一起讀
[00:04:57.320 --> 00:04:58.620]  一二三
[00:04:58.620 --> 00:05:01.920]  現在你們要敬畏耶和華
[00:05:01.920 --> 00:05:04.820]  誠心實意地侍奉他
[00:05:04.820 --> 00:05:08.220]  將你們列祖在大河那邊
[00:05:08.220 --> 00:05:11.820]  和在埃及所侍奉的神除掉
[00:05:11.820 --> 00:05:13.920]  去侍奉耶和華
[00:05:13.920 --> 00:05:17.920]  若是你們以侍奉耶和華為不好
[00:05:17.920 --> 00:05:21.820]  今天就可以選擇所要侍奉的
[00:05:21.820 --> 00:05:26.620]  是你們列祖在大河那邊所侍奉的神呢?
[00:05:26.620 --> 00:05:31.220]  是你們所住這地的阿摩利亞的神呢?
[00:05:31.220 --> 00:05:33.220]  至於我和我家
[00:05:33.220 --> 00:05:36.220]  我們必定侍奉耶和華
[00:05:36.220 --> 00:05:37.920]  百姓回答說
[00:05:37.920 --> 00:05:40.820]  我們斷不敢離棄耶和華
[00:05:40.820 --> 00:05:42.520]  去侍奉別神
[00:05:42.520 --> 00:05:44.920]  因耶和華我們的神
[00:05:44.920 --> 00:05:47.720]  曾將我們和我們列祖
[00:05:47.720 --> 00:05:51.520]  從埃及地的遺牢之間引出來
[00:05:51.520 --> 00:05:55.520]  在我們眼前行了那些大神蹟
[00:05:55.520 --> 00:05:58.120]  在我們所行的道上
[00:05:58.120 --> 00:06:01.920]  所經過的諸國都保護了我們
[00:06:01.920 --> 00:06:05.720]  耶和華又把著此地的阿摩利亞
[00:06:05.720 --> 00:06:08.720]  都從我們面前趕出去
[00:06:08.720 --> 00:06:11.920]  所以我們必侍奉耶和華
[00:06:11.920 --> 00:06:14.320]  因為祂是我們的神
[00:06:14.320 --> 00:06:15.720]  當我們看完聖經
[00:06:15.720 --> 00:06:17.620]  我們從第十四節開始看
[00:06:17.620 --> 00:06:20.120]  原來第一到第十三節
[00:06:20.120 --> 00:06:24.320]  是在回顧神拯救以色列人的歷史
[00:06:24.320 --> 00:06:27.120]  而在這裡約書亞就呼籲以色列人
[00:06:27.120 --> 00:06:29.320]  你的生命要作出回應
[00:06:29.320 --> 00:06:31.620]  既然神這樣對待我們
[00:06:31.620 --> 00:06:34.820]  我們這一刻就要作出生命的回應
[00:06:34.820 --> 00:06:37.220]  所以在十四節一開始
[00:06:37.220 --> 00:06:40.020]  這裡說你們要敬畏耶和華
[00:06:40.020 --> 00:06:42.120]  敬畏就不是恐懼
[00:06:42.120 --> 00:06:43.920]  敬畏是尊崇
[00:06:43.920 --> 00:06:48.320]  並且知道神在我們生命中間的主權
[00:06:48.320 --> 00:06:50.420]  而誠心實意就是說
[00:06:50.420 --> 00:06:53.320]  我們不是只有一張嘴去說我們侍奉神
[00:06:53.320 --> 00:06:57.720]  而是我們真的整個生命內外一致地去跟隨
[00:06:57.720 --> 00:07:00.520]  而以色列人要去除掉
[00:07:00.520 --> 00:07:04.920]  他們在大海那邊和埃及所侍奉的神
[00:07:04.920 --> 00:07:07.320]  我們知道以色列人在他們的歷史裡面
[00:07:07.320 --> 00:07:09.120]  他們有拜偶像的歷史
[00:07:09.120 --> 00:07:12.720]  因為他們被身邊不同的群體影響
[00:07:12.720 --> 00:07:13.720]  但是在這裡
[00:07:13.720 --> 00:07:16.020]  今天他們要搞清楚
[00:07:16.020 --> 00:07:19.020]  究竟他們所侍奉的是哪一個
[00:07:19.020 --> 00:07:20.320]  而到了第十五節
[00:07:20.320 --> 00:07:23.020]  我們看到約書亞用一個反面的問題問
[00:07:23.020 --> 00:07:27.520]  他說如果你覺得侍奉耶和華是不好的話
[00:07:27.520 --> 00:07:31.320]  你今天就要選擇你所侍奉的是哪一個
[00:07:31.320 --> 00:07:33.020]  如果你不選擇耶和華
[00:07:33.020 --> 00:07:34.320]  你會選擇什麼呢?
[00:07:34.320 --> 00:07:39.020]  你可能會選擇列祖在大河那邊所侍奉的
[00:07:39.020 --> 00:07:42.120]  或者你會去選擇阿摩利人的神
[00:07:42.120 --> 00:07:45.320]  其實今天我們都面對這兩個選擇
[00:07:45.320 --> 00:07:46.220]  你可能說
[00:07:46.220 --> 00:07:47.820]  不是的,梁牧師
[00:07:47.820 --> 00:07:51.220]  我沒有拜過以色列列祖拜過的神
[00:07:51.220 --> 00:07:52.720]  是什麼來的?
[00:07:52.720 --> 00:07:55.420]  我又沒有拜過阿摩利的神
[00:07:55.420 --> 00:07:57.120]  因為其實阿摩利在哪裡?
[00:07:57.120 --> 00:07:59.220]  地圖在哪裡我也不是很清楚
[00:07:59.220 --> 00:08:01.820]  但其實這裡是在說兩件事
[00:08:01.820 --> 00:08:05.220]  原來我們可能在我們的原生家庭
[00:08:05.220 --> 00:08:10.520]  或者我們文化傳統裡面都拜過民間一些的神
[00:08:10.520 --> 00:08:14.320]  而那些神的價值觀可能正在影響我們
[00:08:14.320 --> 00:08:17.020]  同樣什麼叫做阿摩利人的神
[00:08:17.020 --> 00:08:20.220]  就是現在當今世界流行的價值觀
[00:08:20.220 --> 00:08:24.520]  今天我們也可能被現在世界流行的價值觀影響我們
[00:08:24.520 --> 00:08:26.520]  面對我們可能原生家庭
[00:08:26.520 --> 00:08:28.920]  或者傳統民間宗教的神
[00:08:28.920 --> 00:08:30.920]  面對現在世界的價值觀
[00:08:30.920 --> 00:08:35.120]  我們要選擇我們所侍奉的是哪一個
[00:08:35.120 --> 00:08:37.120]  而約書亞選擇了
[00:08:37.120 --> 00:08:40.120]  他說至於我和我家
[00:08:40.120 --> 00:08:43.220]  我們必定侍奉耶和華
[00:08:43.220 --> 00:08:46.020]  可能到了這裡你會覺得梁牧師我沒有問題
[00:08:46.020 --> 00:08:46.720]  是不是?
[00:08:46.720 --> 00:08:49.120]  我們這裡誰有侍奉崗位的?
[00:08:49.120 --> 00:08:50.220]  你舉舉手
[00:08:50.220 --> 00:08:51.220]  你有侍奉崗位的
[00:08:51.220 --> 00:08:52.220]  是的,謝謝你
[00:08:52.220 --> 00:08:53.020]  給他們掌聲
[00:08:53.020 --> 00:08:54.020]  有侍奉崗位的
[00:08:54.020 --> 00:08:58.320]  剛才你有沒有敬拜?
[00:08:58.320 --> 00:09:00.920]  幫Peggy跟我們說
[00:09:00.920 --> 00:09:02.920]  萬有都歸你
[00:09:02.920 --> 00:09:05.520]  你是永耀,你有沒有唱?
[00:09:05.520 --> 00:09:08.220]  有,我聽到你唱得很大聲
[00:09:08.220 --> 00:09:09.720]  今天你說不是
[00:09:09.720 --> 00:09:11.720]  梁牧師,我又有侍奉崗位
[00:09:11.720 --> 00:09:12.620]  我又有敬拜
[00:09:12.620 --> 00:09:13.820]  那就是我選擇了
[00:09:13.820 --> 00:09:15.920]  但其實這裡說的侍奉
[00:09:15.920 --> 00:09:18.420]  是更加深層的侍奉
[00:09:18.420 --> 00:09:22.120]  當約書亞說至於我和我家
[00:09:22.120 --> 00:09:24.720]  我們必定侍奉耶和華
[00:09:24.720 --> 00:09:27.320]  這個侍奉不只是侍奉崗位這麼簡單
[00:09:27.320 --> 00:09:30.420]  這個侍奉不只是我們星期日回來敬拜這麼簡單
[00:09:30.420 --> 00:09:33.820]  這個侍奉是你跟隨著哪一個神
[00:09:33.820 --> 00:09:34.720]  跟隨著哪一個神
[00:09:34.720 --> 00:09:37.520]  就是你的生命追求著什麼
[00:09:37.520 --> 00:09:40.220]  你生命所追求的目標是什麼
[00:09:40.220 --> 00:09:43.020]  你生命追求的方向是什麼
[00:09:43.020 --> 00:09:44.920]  今天我們可能有侍奉
[00:09:44.920 --> 00:09:47.320]  但今天我追求的可能是名利
[00:09:47.320 --> 00:09:48.920]  今天我可能有侍奉
[00:09:48.920 --> 00:09:50.820]  但我追求的是金錢
[00:09:50.820 --> 00:09:52.320]  今天我可以有侍奉
[00:09:52.320 --> 00:09:54.420]  但我追求這個世界的地位
[00:09:54.420 --> 00:09:55.620]  今天我可能有侍奉
[00:09:55.620 --> 00:09:57.620]  我追求這個世界的享樂
[00:09:57.620 --> 00:10:01.820]  所以原來侍奉不只是侍奉崗位這麼簡單
[00:10:01.820 --> 00:10:05.620]  侍奉是說你的生命追求的目標
[00:10:05.620 --> 00:10:08.120]  你生命追求的方向
[00:10:08.120 --> 00:10:10.820]  你跟隨著什麼
[00:10:10.820 --> 00:10:13.820]  而在這裡約書亞選得很清楚
[00:10:13.820 --> 00:10:16.220]  他說至於我和我家
[00:10:16.220 --> 00:10:21.620]  我們必定追隨跟隨侍奉耶和華
[00:10:21.620 --> 00:10:23.820]  所以今天我們也要選
[00:10:23.820 --> 00:10:25.320]  但是以色列人怎麼選呢?
[00:10:25.320 --> 00:10:27.520]  我們看看十六至十八節
[00:10:27.520 --> 00:10:31.820]  十六至十八節以色列人在這裡做了三個部分的回應
[00:10:31.820 --> 00:10:37.820]  第一個部分就是他們宣告他們的生命不離棄耶和華
[00:10:37.820 --> 00:10:38.720]  而第二
[00:10:38.720 --> 00:10:42.620]  他們說出他們去侍奉耶和華的理由
[00:10:42.620 --> 00:10:44.120]  這裡有四個部分
[00:10:44.120 --> 00:10:48.520]  都是分別說過去耶和華在他們生命裡面的恩典
[00:10:48.520 --> 00:10:50.820]  他們說我們必定侍奉耶和華
[00:10:50.820 --> 00:10:51.620]  第一
[00:10:51.620 --> 00:10:57.520]  因為耶和華就是領我們從埃及圍爐之地出來的神
[00:10:57.520 --> 00:10:58.720]  而第二
[00:10:58.720 --> 00:11:03.020]  就是在這個過程當我們離開埃及進入迦南地的時候
[00:11:03.020 --> 00:11:05.520]  我們經歷了神的大神蹟
[00:11:05.520 --> 00:11:07.720]  無論當時過紅海
[00:11:07.720 --> 00:11:09.620]  在曠野裡面的公營
[00:11:09.620 --> 00:11:11.020]  躍蕩河的乾地
[00:11:11.020 --> 00:11:13.320]  我們都經歷了神的大神蹟
[00:11:13.320 --> 00:11:15.420]  第三個不只是這樣
[00:11:15.420 --> 00:11:17.620]  他說在我們走的路上
[00:11:17.620 --> 00:11:19.720]  經過了不同的國家
[00:11:19.720 --> 00:11:22.520]  耶和華都保護了我們
[00:11:22.520 --> 00:11:26.120]  而最後當我們進入耶和華為我們預備地的時候
[00:11:26.120 --> 00:11:29.220]  他又將那個地方的阿摩利人
[00:11:29.220 --> 00:11:31.520]  從我們前面趕出去
[00:11:31.520 --> 00:11:33.120]  所以到了第三個部分
[00:11:33.120 --> 00:11:34.020]  他們再次宣告
[00:11:34.020 --> 00:11:38.120]  所以我們必侍奉耶和華
[00:11:38.120 --> 00:11:41.920]  因為祂是我們的神
[00:11:41.920 --> 00:11:43.320]  今天我們也要選擇
[00:11:43.320 --> 00:11:45.920]  究竟我們的生命追隨的目標是什麼
[00:11:45.920 --> 00:11:48.420]  我們的生命追隨的方向是什麼
[00:11:48.420 --> 00:11:51.820]  今天我們究竟跟隨著哪一個神
[00:11:51.820 --> 00:11:55.520]  今天我們選好了沒有
[00:11:55.520 --> 00:11:57.120]  你問一問你旁邊的那個
[00:11:57.120 --> 00:12:01.220]  你選好了沒有
[00:12:01.220 --> 00:12:03.120]  大家一起笑而已
[00:12:03.120 --> 00:12:04.320]  選好了沒有
[00:12:04.320 --> 00:12:06.020]  選好了
[00:12:06.020 --> 00:12:07.820]  但是我們要小心
[00:12:07.820 --> 00:12:11.720]  因為我們可能也會被傳統的價值觀影響
[00:12:11.720 --> 00:12:15.120]  或者我們也會被世界的價值觀影響
[00:12:15.120 --> 00:12:17.320]  我曾經認識一位肢體
[00:12:17.320 --> 00:12:21.520]  他父親是典型上一代拼搏的香港人
[00:12:21.520 --> 00:12:25.520]  我想問哪一個是上一代典型拼搏的香港人
[00:12:25.520 --> 00:12:27.620]  有的
[00:12:27.620 --> 00:12:28.920]  有的
[00:12:28.920 --> 00:12:30.420]  辛苦你了
[00:12:30.420 --> 00:12:31.720]  我不是
[00:12:31.720 --> 00:12:33.320]  但是我父親是
[00:12:33.320 --> 00:12:37.220]  我父親是上一代典型拼搏的香港人
[00:12:37.220 --> 00:12:41.520]  但是有時候我們在這個典型拼搏香港人的環境成長
[00:12:41.520 --> 00:12:43.820]  我們也會被這個價值觀影響
[00:12:43.820 --> 00:12:45.220]  所以我認識這位肢體
[00:12:45.220 --> 00:12:46.720]  他從小到大
[00:12:46.720 --> 00:12:48.320]  他父親也是這樣教導他的
[00:12:48.320 --> 00:12:50.120]  要出人頭地
[00:12:50.120 --> 00:12:52.920]  所以要努力讀書
[00:12:52.920 --> 00:12:54.020]  努力讀書
[00:12:54.020 --> 00:12:56.220]  以前他說考第一
[00:12:56.220 --> 00:12:58.720]  每個人都會很尊崇你
[00:12:58.720 --> 00:13:00.020]  但是現在我做少年人
[00:13:00.020 --> 00:13:00.920]  我發現你考第一
[00:13:00.920 --> 00:13:04.320]  人們就會說你是學霸
[00:13:04.320 --> 00:13:07.620]  他說我們那個年代要很努力讀書
[00:13:07.620 --> 00:13:09.920]  然後最好努力賺錢
[00:13:09.920 --> 00:13:11.920]  努力賺錢之後要做什麼
[00:13:11.920 --> 00:13:13.220]  真的很好
[00:13:13.220 --> 00:13:15.320]  四堂大家都能回答我
[00:13:15.320 --> 00:13:17.120]  努力讀書
[00:13:17.120 --> 00:13:18.420]  努力賺錢
[00:13:18.420 --> 00:13:19.620]  然後買房子
[00:13:19.620 --> 00:13:22.420]  他說他在這個環境裡面成長
[00:13:22.420 --> 00:13:24.720]  他說原來他發現他信了主之後
[00:13:24.720 --> 00:13:28.520]  雖然他的頭腦知道要以神為首
[00:13:28.520 --> 00:13:30.720]  但是他說他的時間表
[00:13:30.720 --> 00:13:34.820]  他的價值觀仍然是成就至上
[00:13:34.820 --> 00:13:37.020]  工作至上
[00:13:37.020 --> 00:13:39.120]  所以有一次他說
[00:13:39.120 --> 00:13:41.320]  人生裡面有一個很大的掙扎
[00:13:41.320 --> 00:13:46.220]  就是他的老闆要他進入一些灰色地帶
[00:13:46.220 --> 00:13:48.720]  有一次老闆就走來跟他說
[00:13:48.720 --> 00:13:51.320]  我們現在要拿到這個大廈
[00:13:51.320 --> 00:13:53.720]  所以待會你做那個報告
[00:13:53.720 --> 00:13:56.620]  你美化一下數據
[00:13:56.620 --> 00:13:58.620]  每個人都是這麼做的
[00:13:58.620 --> 00:14:00.120]  你想不想升職?
[00:14:00.120 --> 00:14:02.320]  想升職就做吧
[00:14:02.320 --> 00:14:05.920]  在那一刻他說他裡面有一個很大的掙扎
[00:14:05.920 --> 00:14:08.920]  如果他知道他 say no
[00:14:08.920 --> 00:14:09.920]  一定沒得升的
[00:14:09.920 --> 00:14:11.620]  一定不是他
[00:14:11.620 --> 00:14:12.920]  就是他裡面有一個掙扎
[00:14:12.920 --> 00:14:15.820]  他說如果我跟老闆 say yes
[00:14:15.820 --> 00:14:19.320]  他說原來我侍奉的不是耶和華
[00:14:19.320 --> 00:14:23.720]  我侍奉的就變成了這個職場文化的神
[00:14:23.720 --> 00:14:27.320]  所以侍奉不只是說一個崗位這麼簡單
[00:14:27.320 --> 00:14:30.620]  侍奉是說我們生命的方向
[00:14:30.620 --> 00:14:32.320]  他在那一刻有一個掙扎
[00:14:32.320 --> 00:14:33.820]  我跟老闆 say yes
[00:14:33.820 --> 00:14:35.620]  我不再侍奉耶和華了
[00:14:35.620 --> 00:14:38.320]  我侍奉這個職場文化的神
[00:14:38.320 --> 00:14:40.220]  但是跟老闆 say no
[00:14:40.220 --> 00:14:42.220]  你不用自以為升職了
[00:14:42.220 --> 00:14:44.920]  他說在那一刻他有很大的掙扎
[00:14:44.920 --> 00:14:49.520]  但是他說最後他決定跟老闆 say no
[00:14:49.520 --> 00:14:51.920]  他說我要侍奉耶和華
[00:14:51.920 --> 00:14:53.920]  當他跟老闆 say no 之後
[00:14:53.920 --> 00:14:56.820]  你猜升職的人是不是他?
[00:14:56.820 --> 00:14:58.720]  當然不是他了
[00:14:58.720 --> 00:15:00.620]  升職的人是其他人了
[00:15:00.620 --> 00:15:04.320]  但是他說那一刻他發現他要重整他的生命
[00:15:04.320 --> 00:15:06.320]  他說以前我是成功至上
[00:15:06.320 --> 00:15:07.920]  工作至上
[00:15:07.920 --> 00:15:10.220]  但是他說我重整我的時間表
[00:15:10.220 --> 00:15:12.220]  我要給回時間我的家
[00:15:12.220 --> 00:15:14.420]  給回時間我的教會侍奉
[00:15:14.420 --> 00:15:18.520]  然後他說雖然我得不到升職帶來額外的收入
[00:15:18.520 --> 00:15:22.620]  但是我生命卻有額外的滿足和喜樂
[00:15:22.620 --> 00:15:25.020]  原來今天我們的決定
[00:15:25.020 --> 00:15:26.720]  或者我們正在做的事情
[00:15:26.720 --> 00:15:28.720]  是在影響我們的下一代的
[00:15:28.720 --> 00:15:30.420]  特別是今天父親節
[00:15:30.420 --> 00:15:31.620]  我們作為爸爸
[00:15:31.620 --> 00:15:33.920]  我們正在做的事情是在影響我們下一代的
[00:15:33.920 --> 00:15:36.420]  有一次我跟少年去唱K
[00:15:36.420 --> 00:15:38.920]  我經常覺得去唱K也輪不到我
[00:15:38.920 --> 00:15:41.120]  他認識的也不是我認識的
[00:15:41.120 --> 00:15:44.320]  突然間看到一個少年人唱
[00:15:44.320 --> 00:15:48.120]  為何偏偏喜歡你
[00:15:48.120 --> 00:15:49.120]  他就說哇
[00:15:49.120 --> 00:15:50.320]  可以唱啊
[00:15:50.320 --> 00:15:51.520]  拿個麥克風來
[00:15:51.520 --> 00:15:53.920]  拿個麥克風來
[00:15:53.920 --> 00:15:55.420]  大家如果知道這是誰唱的
[00:15:55.420 --> 00:15:57.220]  你跟我同一個年代了
[00:15:57.220 --> 00:15:58.220]  陳百強
[00:15:58.220 --> 00:15:59.320]  沒錯
[00:15:59.320 --> 00:16:02.020]  陳百強不是陳百祥
[00:16:02.020 --> 00:16:03.420]  然後
[00:16:03.420 --> 00:16:04.920]  我問他
[00:16:04.920 --> 00:16:06.720]  你為何會認識的
[00:16:06.720 --> 00:16:09.120]  他說因為我爸爸經常唱
[00:16:09.120 --> 00:16:09.920]  是啊
[00:16:09.920 --> 00:16:11.220]  我說你跟你爸爸一起唱
[00:16:11.220 --> 00:16:11.720]  他說不是啊
[00:16:11.720 --> 00:16:13.420]  我只是看他唱而已
[00:16:13.420 --> 00:16:16.720]  原來今天我們正在做的事情
[00:16:16.720 --> 00:16:18.220]  是在影響我們的下一代
[00:16:18.220 --> 00:16:20.620]  今天我們怎麼去選擇我們的生命
[00:16:20.620 --> 00:16:22.520]  都在影響我們的下一代
[00:16:22.520 --> 00:16:23.520]  所以今天很重要
[00:16:23.520 --> 00:16:24.720]  我們要問自己
[00:16:24.720 --> 00:16:26.520]  我們今天是不是選擇好
[00:16:26.520 --> 00:16:27.820]  我們跟隨的是誰
[00:16:27.820 --> 00:16:29.720]  因為我們今天所選擇的
[00:16:29.720 --> 00:16:32.420]  其實是在影響我們的下一代
[00:16:32.420 --> 00:16:34.220]  而當我們選擇了之後
[00:16:34.220 --> 00:16:36.320]  我們去到今天的第二點
[00:16:36.320 --> 00:16:38.720]  就是我們要去移除
