
[00:00:00.000 --> 00:00:05.360]  我們今天會講大衛被數羅追殺
[00:04:24.040 --> 00:04:26.080]  對他說:不要懼怕
[00:04:26.080 --> 00:04:29.320]  我父素來的仇必不加害於你
[00:04:29.320 --> 00:04:31.160]  你必作以色列的王
[00:04:31.160 --> 00:04:33.080]  我也作你的宰相
[00:04:33.080 --> 00:04:35.640]  只是我父素來知道了」
[00:04:35.640 --> 00:04:38.440]  於是二人在耶和華面前立約
[00:04:38.440 --> 00:04:40.480]  大衛仍住在樹林裡
[00:04:40.480 --> 00:04:43.000]  約拿丹回家去了
[00:04:43.000 --> 00:04:45.240]  記不記得我說過「肝膽相照」
[00:04:45.240 --> 00:04:49.840]  約拿丹的感情其實是讓我們很欣賞
[00:04:49.840 --> 00:04:51.880]  甚至是過於大衛
[00:04:51.880 --> 00:04:54.760]  因為他是應該皇位的繼承人
[00:04:54.760 --> 00:04:56.600]  但是他知道神的心意
[00:04:56.600 --> 00:05:00.880]  所以他甘心的放下自己這個地位
[00:05:00.880 --> 00:05:04.160]  他說:好吧 你如果有機會作王
[00:05:04.160 --> 00:05:06.280]  你讓我做你的宰相吧
[00:05:06.280 --> 00:05:08.360]  你想想 如果有一個奸險的人
[00:05:08.360 --> 00:05:12.160]  當他跟大衛一起的時候
[00:05:12.160 --> 00:05:14.200]  隨時可以殺了大衛的
[00:05:14.200 --> 00:05:15.640]  但是他沒有這樣做
[00:05:15.640 --> 00:05:17.840]  接著他們就分開了
[00:05:17.840 --> 00:05:20.920]  直到死 他們沒有機會再見面
[00:05:20.920 --> 00:05:24.200]  看到這裡 我有一個很大的感慨
[00:05:24.200 --> 00:05:28.600]  我就說到 有時候有些人見面之後
[00:05:28.600 --> 00:05:30.480]  有一種很大的惋惜
[00:05:30.480 --> 00:05:32.000]  我在香港的時候 有機會
[00:05:32.000 --> 00:05:33.560]  我想大家都可能會熟悉的
[00:05:33.560 --> 00:05:36.440]  小金子 就是喬王的太太
[00:05:36.440 --> 00:05:37.960]  她已經一把年紀
[00:05:37.960 --> 00:05:41.320]  但是很欣賞她 她還是不斷為主作見證
[00:05:41.320 --> 00:05:43.920]  那時候她回到香港 我有機會見到她
[00:05:43.920 --> 00:05:45.600]  每一次見到她跟她分手的時候
[00:05:45.600 --> 00:05:48.120]  有一種很依依不捨的感受就是
[00:05:48.120 --> 00:05:51.280]  其實不知道什麼時候會再見面
[00:05:51.280 --> 00:05:54.840]  可能是沒有機會 因為她已經年長了
[00:05:54.840 --> 00:05:58.040]  也都在美國 在西雅圖那裡住
[00:05:58.040 --> 00:06:00.040]  就經常回到香港
[00:06:00.040 --> 00:06:03.760]  所以每一次見完面的時候離開
[00:06:03.760 --> 00:06:06.360]  那種感慨是很大的
[00:06:06.360 --> 00:06:10.280]  正如我自己所說 我都一把年紀了
[00:06:10.280 --> 00:06:12.680]  下一年我也有機會特意去菲律賓
[00:06:12.680 --> 00:06:17.320]  去馬尼拉 見我兩個姨妹
[00:06:17.320 --> 00:06:22.000]  那時候 我都不知道我走之後
[00:06:22.000 --> 00:06:23.640]  會不會是最後一次見面
[00:06:23.640 --> 00:06:25.600]  但是無論如何 要珍惜了
[00:06:25.600 --> 00:06:29.200]  好了 我不再去查這段聖經了
[00:06:29.200 --> 00:06:31.760]  接著23章的19節
[00:06:31.760 --> 00:06:33.840]  到26章的25節
[00:06:33.840 --> 00:06:36.680]  就記載了三件事
[00:06:36.680 --> 00:06:41.000]  就是隱姬底事件 拿拔事件
[00:06:41.000 --> 00:06:44.200]  和大衛晚上入敵營
[00:06:44.200 --> 00:06:46.080]  即是掃羅的營裡面
[00:06:46.080 --> 00:06:49.640]  可以都是殺掃羅
[00:06:49.640 --> 00:06:51.320]  但是他沒有這樣做到
[00:06:51.320 --> 00:06:54.360]  今天我們就會講隱姬底事件
[00:06:54.360 --> 00:06:57.240]  下個星期就會講拿拔事件
[00:06:57.240 --> 00:07:00.520]  但我們就不會講大衛夜入敵營這件事了
[00:07:00.520 --> 00:07:04.560]  因為和今天的那段經文很相同的
[00:07:04.560 --> 00:07:08.640]  但這三樣都是有一個主題的
[00:07:08.640 --> 00:07:10.480]  相同的主題是什麼呢
[00:07:10.480 --> 00:07:14.920]  大衛是有機會去殺死他的敵人
[00:07:14.920 --> 00:07:17.400]  包括拿拔
[00:07:17.400 --> 00:07:21.560]  但是因為他的克制和別人的濫阻
[00:07:21.560 --> 00:07:24.960]  使他沒有犯了流人血的罪
[00:07:24.960 --> 00:07:27.800]  同樣我們看到在經文裡面
[00:07:27.800 --> 00:07:31.520]  我們看到神是介入他們的當中
[00:07:31.520 --> 00:07:34.760]  有神的安排和預定在當中
[00:07:34.760 --> 00:07:39.080]  所以一切的事絕對不是偶然發生的
[00:07:39.080 --> 00:07:43.000]  這一次我們就會探討隱姬底事件
[00:07:43.000 --> 00:07:46.000]  而剛才我講的第三件事
[00:07:46.000 --> 00:07:47.640]  就是大衛入軍營的時候
[00:07:47.640 --> 00:07:49.960]  可以殺掃羅而不殺這件事
[00:07:49.960 --> 00:07:51.760]  肯定和隱姬底事件
[00:07:51.760 --> 00:07:54.480]  今天我們所看是兩件不同的事
[00:07:54.480 --> 00:07:55.920]  但是很相似
[00:07:55.920 --> 00:07:58.120]  所以我不去講
[00:07:58.120 --> 00:07:59.920]  希望弟兄姊妹
[00:07:59.920 --> 00:08:02.360]  你自己再去研讀神的懷疑 好不好
[00:08:02.360 --> 00:08:05.040]  好了 我們看看隱姬底事件
[00:08:05.040 --> 00:08:07.360]  第一就是通風報信
[00:08:07.360 --> 00:08:10.400]  剛才我們看到大衛
[00:08:10.400 --> 00:08:13.680]  就在西忽人那些樹樓裡面居住
[00:08:13.680 --> 00:08:17.480]  西忽人就向掃羅通風報信
[00:08:17.480 --> 00:08:20.560]  就告訴掃羅大衛住在那裡
[00:08:20.560 --> 00:08:21.720]  為什麼呢
[00:08:21.720 --> 00:08:27.000]  是掃羅出重賞去追捕大衛的
[00:08:27.000 --> 00:08:30.800]  如果有消息抓到他的時候
[00:08:30.800 --> 00:08:33.840]  就可以領到這個賞賜
[00:08:33.840 --> 00:08:35.160]  好 我們看看
[00:08:35.160 --> 00:08:40.400]  撒姆爾記上23章的19到20節
[00:08:40.400 --> 00:08:44.400]  西忽人上到基比亞遍掃羅說
[00:08:44.400 --> 00:08:48.240]  大衛不是在我們那裡的樹林裡山寨中
[00:08:48.240 --> 00:08:51.880]  抗野南邊的哈迪拉山藏著嗎
[00:08:51.880 --> 00:08:55.040]  王啊 請你除你的心願下來
[00:08:55.040 --> 00:08:59.000]  我們必親自將他交在王的手裡
[00:08:59.000 --> 00:09:03.120]  他們這幫西忽人為了利益
[00:09:03.120 --> 00:09:06.800]  就要來大衛去出賣大衛
[00:09:06.800 --> 00:09:08.360]  知道大衛在那裡
[00:09:08.360 --> 00:09:09.920]  但是也不怪他們
[00:09:09.920 --> 00:09:13.120]  因為他們跟大衛是沒有任何的關係的
[00:09:13.120 --> 00:09:16.000]  為什麼不去做這件事呢
[00:09:16.000 --> 00:09:18.840]  好了 他們請掃羅去追捕大衛
[00:09:18.840 --> 00:09:20.640]  而第二十節
[00:09:20.640 --> 00:09:26.080]  掃羅就說到會來大衛親自來大衛
[00:09:26.080 --> 00:09:28.560]  原來意思就是 是我們的責任
[00:09:28.560 --> 00:09:31.200]  我們必親自將他交在王的手裡
[00:09:31.200 --> 00:09:34.480]  我們有責任將他交在王的手裡
[00:09:34.480 --> 00:09:40.000]  效忠王是百姓應有的責任
[00:09:40.000 --> 00:09:43.240]  如果政府通緝一些罪犯
[00:09:43.240 --> 00:09:45.520]  你知情就要報
[00:09:45.520 --> 00:09:48.800]  你知情而不報 你就犯法了
[00:09:48.800 --> 00:09:51.720]  所以當大衛逃離王宮之後
[00:09:51.720 --> 00:09:56.240]  不知道掃羅究竟加了大衛什麼罪名
[00:09:56.240 --> 00:09:58.800]  一定是很嚴重的罪名
[00:09:58.800 --> 00:10:01.680]  使得他成為社會裡面的邊緣人
[00:10:01.680 --> 00:10:03.760]  被印尼大衛拒絕
[00:10:03.760 --> 00:10:08.080]  所以他被出賣是一件必然的事
[00:10:08.080 --> 00:10:12.080]  掃羅就馬上給他們很多的獎勵
[00:10:12.080 --> 00:10:15.160]  第二十一節到二十三節
[00:10:15.160 --> 00:10:18.320]  掃羅說 鴛鴦會說 此福與你們
[00:10:18.320 --> 00:10:21.480]  因你們姑恤我 請你們回去
[00:10:21.480 --> 00:10:24.560]  再確實查明他的住處和行蹤
[00:10:24.560 --> 00:10:26.640]  是誰看見他在那裡
[00:10:26.640 --> 00:10:29.200]  因為我聽見人說他甚狡猾
[00:10:29.200 --> 00:10:31.880]  所以要看準他藏匿的地方
[00:10:31.880 --> 00:10:36.040]  會來據實地告訴我 我就與你們同去
[00:10:36.040 --> 00:10:37.960]  他若在猶大的境內
[00:10:37.960 --> 00:10:42.720]  我必從斯門或萬戶中搜出他來
[00:10:42.720 --> 00:10:45.640]  掃羅見到這幫人通風報信
[00:10:45.640 --> 00:10:49.640]  馬上很開心 欣賞他們 讚賞他們
[00:10:49.640 --> 00:10:53.160]  接著鴛鴦會說 此福與你們
[00:10:53.160 --> 00:10:58.400]  因你們連姑恤我 其實很可悲
[00:10:58.400 --> 00:11:01.120]  他仍然可以來帶去
[00:11:01.120 --> 00:11:04.240]  說鴛鴦會說 此福與你們
[00:11:04.240 --> 00:11:05.720]  但是大家已經知道
[00:11:05.720 --> 00:11:07.120]  掃羅已經被神棄絕
[00:11:07.120 --> 00:11:09.480]  神已經不再與他有任何的交往
[00:11:09.480 --> 00:11:12.080]  不再與他有任何的溝通
[00:11:12.080 --> 00:11:14.960]  但是他仍然覺得神在祝福他
[00:11:14.960 --> 00:11:16.800]  他仍然來帶他奉神的名
[00:11:16.800 --> 00:11:18.720]  來帶他去祝福人
[00:11:18.720 --> 00:11:20.320]  是很可悲的事
[00:11:20.320 --> 00:11:21.040]  所以我在想
[00:11:21.040 --> 00:11:24.360]  有些人 可能甚至是傳道人 牧者
[00:11:24.360 --> 00:11:27.880]  或者一些政要 他們說自己是基督徒
[00:11:27.880 --> 00:11:31.680]  但是會不會 其實神已經不再用他們
[00:11:31.680 --> 00:11:33.320]  但他仍然是在說
[00:11:33.320 --> 00:11:36.560]  我是奉神的名 說些某些東西
[00:11:36.560 --> 00:11:38.120]  這是很可悲的
[00:11:38.120 --> 00:11:41.040]  好了 最諷刺的是什麼呢
[00:11:41.040 --> 00:11:47.360]  他說到 神祝福你 因你們姑恤我
[00:11:47.360 --> 00:11:49.960]  他曾指責自己同族的人
[00:11:49.960 --> 00:11:53.680]  記不記得 你們沒有為我來分憂
[00:11:53.680 --> 00:11:56.000]  不來是去姑恤我
[00:11:56.000 --> 00:11:59.120]  現在他卻是向南方的民族
[00:11:59.120 --> 00:12:01.760]  不是他自己的親人
[00:12:01.760 --> 00:12:03.360]  不是自己同族的人
[00:12:03.360 --> 00:12:04.960]  就來多謝他
[00:12:04.960 --> 00:12:11.280]  而一個王 要人民來姑恤他
[00:12:11.280 --> 00:12:13.320]  其實是很可悲的
[00:12:13.320 --> 00:12:15.560]  所以這是一件很慘的事情
[00:12:15.560 --> 00:12:20.440]  好了 更加要他們查清楚大衛的落腳點
[00:12:20.440 --> 00:12:22.360]  他又誣衊大衛
[00:12:22.360 --> 00:12:25.960]  因為這個人是甚為狡猾
[00:12:25.960 --> 00:12:27.000]  這個時候
[00:12:27.000 --> 00:12:31.000]  因為我多次追捕他 都追捕不成
[00:12:31.000 --> 00:12:32.320]  但是剛才我看到
[00:12:32.320 --> 00:12:35.320]  是神沒有把大衛交在他手裡
[00:12:35.320 --> 00:12:38.760]  就不是因為大衛的狡猾
[00:12:38.760 --> 00:12:40.240]  雖然大衛很聰明
[00:12:40.240 --> 00:12:42.640]  但是在這方面又不是他的狡猾
[00:12:42.640 --> 00:12:44.400]  好了 還有一樣東西是怎樣呢
[00:12:44.400 --> 00:12:46.440]  你看到那種的恨意
[00:12:46.440 --> 00:12:51.200]  我必從千門環湖中搜出他來
[00:12:51.200 --> 00:12:57.080]  那件恨是使人失去了常性
[00:12:57.080 --> 00:13:00.680]  究竟大衛犯了什麼錯呢
[00:13:00.680 --> 00:13:04.280]  正如你看到有些人犯了什麼錯呢
[00:13:04.280 --> 00:13:09.400]  是要不斷的被拘留超過三年
[00:13:09.400 --> 00:13:12.400]  甚至未來的判刑
[00:13:12.400 --> 00:13:15.400]  是非常非常的重
[00:13:15.400 --> 00:13:17.480]  我們已經預計到了
[00:13:17.480 --> 00:13:23.080]  在昨天上載的永善聯談就說到
[00:13:23.080 --> 00:13:27.880]  現在香港的法例其實已經有很大的改變
[00:13:27.880 --> 00:13:30.600]  原來在共產國家裡面
[00:13:30.600 --> 00:13:33.040]  他們是以國家安全為重的
[00:13:33.040 --> 00:13:35.600]  所以如果一有什麼觸犯這些東西
[00:13:35.600 --> 00:13:39.600]  就會特別重重的被帶去加刑
[00:13:39.600 --> 00:13:41.480]  所以你留意到大衛其實
[00:13:41.480 --> 00:13:43.280]  他沒有犯過什麼錯
[00:13:43.280 --> 00:13:46.280]  但是就產生了這麼大的決心
[00:13:46.280 --> 00:13:50.280]  我要從千門環湖裡面搜他出來
[00:13:50.280 --> 00:13:53.680]  所以你看到 如果我們積怨的時候
[00:13:53.680 --> 00:13:57.280]  這種怨恨是會越來越濃烈
[00:13:57.280 --> 00:14:00.080]  是令到我們有很不理性的體會
[00:14:00.080 --> 00:14:01.480]  或者行動的
[00:14:01.480 --> 00:14:05.000]  好了 第二就是火燒後庭
[00:14:05.000 --> 00:14:08.200]  廣東話就是火燒後欄
[00:14:08.200 --> 00:14:14.400]  23章24到29節就記載了大衛繼續逃亡
[00:14:14.400 --> 00:14:17.280]  至少有一幫人 記不記得
[00:14:17.280 --> 00:14:18.480]  上一次我們已經看到了
[00:14:18.480 --> 00:14:21.080]  超過600人有跟隨他
[00:14:21.080 --> 00:14:25.280]  所以大衛的行蹤是比較容易暴露出來的
[00:14:25.280 --> 00:14:27.480]  你一個人就容易躲藏
[00:14:27.480 --> 00:14:30.080]  600多人 甚至更多的人
[00:14:30.080 --> 00:14:34.480]  你的行動一定會很容易被人看到
[00:14:34.480 --> 00:14:37.680]  也不容易被帶進去隱藏
[00:14:37.680 --> 00:14:40.480]  掃羅得到準確的情報
[00:14:40.480 --> 00:14:44.280]  就要帶兵預備追殺他
[00:14:44.280 --> 00:14:50.080]  而大衛最終就陷在掃羅那個重重的包圍裡面
[00:14:50.080 --> 00:14:53.280]  《十字記》上23章第26節
[00:14:53.280 --> 00:14:55.480]  掃羅再山者邊走
[00:14:55.480 --> 00:14:58.680]  大衛和跟隨他的人再山那邊走
[00:14:58.680 --> 00:15:00.880]  大衛急忙躲避掃羅
[00:15:00.880 --> 00:15:03.080]  因為掃羅和跟隨他的人
[00:15:03.080 --> 00:15:06.080]  四面圍著大衛和跟隨他的人
[00:15:06.080 --> 00:15:08.280]  要拿入他們
[00:15:08.280 --> 00:15:10.280]  你看到《聖經》裡面記載
[00:15:10.280 --> 00:15:12.280]  掃羅帶著很多兵馬
[00:15:12.280 --> 00:15:14.680]  已經包圍了大衛
[00:15:14.680 --> 00:15:18.080]  慢慢慢慢將這個網離開去縮小
[00:15:18.080 --> 00:15:21.680]  預備會離開去 抓到他們了
[00:15:21.680 --> 00:15:26.880]  這個時候大衛的處境可以說是岌岌可危
[00:15:26.880 --> 00:15:28.280]  但是在這個時候
[00:15:28.280 --> 00:15:32.080]  神的保護就臨到他們當中
[00:15:32.080 --> 00:15:33.680]  為什麼呢?
[00:15:33.680 --> 00:15:37.080]  原來 他火燒後欄了
[00:15:37.080 --> 00:15:40.880]  頁13章第27到29節
[00:15:40.880 --> 00:15:43.680]  一有事者來報告掃羅說
[00:15:43.680 --> 00:15:47.080]  菲律師人犯警搶掠
[00:15:47.080 --> 00:15:48.880]  請王快快回去
[00:15:48.880 --> 00:15:51.080]  於是掃羅不追趕大衛
[00:15:51.080 --> 00:15:53.080]  回去攻打菲律師人
[00:15:53.080 --> 00:15:57.480]  因此那地方名叫西拉哈瑪伊洛傑
[00:15:57.480 --> 00:15:59.280]  大衛從那裡上去
[00:15:59.280 --> 00:16:02.480]  住在隱基底的山寨裡
[00:16:02.480 --> 00:16:07.680]  原來當他快要抓到大衛的時候
[00:16:07.680 --> 00:16:11.680]  突然之間神就容容菲律師人
[00:16:11.680 --> 00:16:14.480]  來攻擊以色列人
[00:16:14.480 --> 00:16:18.080]  於是有人馬上去報告掃羅
[00:16:18.080 --> 00:16:19.680]  不行啊 菲律師人要打我們
[00:16:19.680 --> 00:16:22.880]  你擺點腰去對付菲律師人
[00:16:22.880 --> 00:16:26.680]  於是掃羅不得不暫時放棄
[00:16:26.680 --> 00:16:28.080]  不追趕大衛
[00:16:28.080 --> 00:16:30.080]  回去攻打菲律師人
[00:16:30.080 --> 00:16:34.880]  因此那地方名叫西拉哈瑪伊洛傑
[00:16:34.880 --> 00:16:38.680]  而大衛就可以得到解救了
[00:16:38.680 --> 00:16:40.880]  菲律師人的來襲
[00:16:40.880 --> 00:16:44.080]  作為一個王是需要保護自己的子民
[00:16:44.080 --> 00:16:46.680]  不應該受到外敵入侵的
[00:16:46.680 --> 00:16:50.280]  所以掃羅暫時放棄追殺大衛
[00:16:50.280 --> 00:16:53.880]  班斯回朝和菲律師人爭奪
[00:16:53.880 --> 00:16:57.680]  菲律師人要去攻擊以色列人
[00:16:57.680 --> 00:16:59.480]  於是怎樣呢
[00:16:59.480 --> 00:17:01.680]  掃羅只可以暫時放棄
[00:17:01.680 --> 00:17:03.680]  不去追捕大衛
[00:17:03.680 --> 00:17:07.280]  就去對付菲律師人
[00:17:07.280 --> 00:17:12.680]  那大衛就得到暫時的安穩
[00:17:12.680 --> 00:17:16.480]  所以神一定會介入保守他所愛的人
[00:17:16.480 --> 00:17:18.080]  而保護的方法
[00:17:18.080 --> 00:17:20.480]  有時都不是我們預期之內的
[00:17:20.480 --> 00:17:22.880]  所以對神要有信心這個很重要
[00:17:22.880 --> 00:17:24.280]  好了 大衛要怎樣走呢
[00:17:24.280 --> 00:17:27.080]  我們再看23章第29節
[00:17:27.080 --> 00:17:32.880]  大衛從哪裏上去住在隱姬底的山寨裏
[00:17:32.880 --> 00:17:36.480]  他們就住在隱姬底的山寨裏
[00:17:36.480 --> 00:17:38.480]  隱姬底在哪裏呢
[00:17:38.480 --> 00:17:41.480]  如果我們有機會去以色列的時候
[00:17:41.480 --> 00:17:43.480]  基本上都會在這個地方
[00:17:43.480 --> 00:17:46.280]  就是在死海的附近來的
[00:17:46.280 --> 00:17:50.480]  死海是一個秒無人居住的地方來的
[00:17:50.480 --> 00:17:52.480]  那麼大衛再逃亡
[00:17:52.480 --> 00:17:55.280]  就在死海的西岸的隱姬底
[00:17:55.280 --> 00:17:58.280]  剛才已經說了死海是很荒蕪的
[00:17:58.280 --> 00:18:01.480]  現在死海除了有一些酒店
[00:18:01.480 --> 00:18:03.080]  給人們來居住
[00:18:03.080 --> 00:18:05.280]  因為讓你去浸死海的水之外
[00:18:05.280 --> 00:18:08.680]  就很少很少民居在當中
[00:18:08.680 --> 00:18:10.680]  沒有城市沒有人居住
[00:18:10.680 --> 00:18:12.680]  所以就成為一些罪犯
[00:18:12.680 --> 00:18:15.680]  甚至被追捕的人躲藏的地方
[00:18:15.680 --> 00:18:22.280]  隱姬底就是比死海的海平面高1900米的
[00:18:22.280 --> 00:18:27.280]  死海就在水平線以下
[00:18:27.280 --> 00:18:30.680]  所以如果我們有機會去以色列的時候
[00:18:30.680 --> 00:18:32.680]  我們就會去一個地方
[00:18:32.680 --> 00:18:34.680]  在這個地方立了一個碑
[00:18:34.680 --> 00:18:36.680]  叫做水平線
[00:18:36.680 --> 00:18:38.680]  一路就往下去
[00:18:38.680 --> 00:18:43.680]  這個時候比地中海的海平線低200米
[00:18:43.680 --> 00:18:47.280]  但是隱姬底是在死海附近的一個綠洲
[00:18:47.280 --> 00:18:49.280]  是很少有的地方
[00:18:49.280 --> 00:18:53.280]  那裡還有很多的羚羊很多的動物
[00:18:53.280 --> 00:18:55.280]  大衛就逃亡到這裡
[00:18:55.280 --> 00:18:59.280]  就出現了24張隱姬底事件
[00:18:59.280 --> 00:19:02.280]  就叫割袍棄殺
[00:19:02.280 --> 00:19:04.280]  其實上次已經說了
[00:19:04.280 --> 00:19:10.280]  這個標題其實是改編自一句成語
[00:19:10.280 --> 00:19:12.280]  就叫割鬚棄袍
[00:19:12.280 --> 00:19:14.280]  或者叫割袍棄甲
[00:19:14.280 --> 00:19:16.280]  就是盔甲的甲
[00:19:16.280 --> 00:19:17.280]  在中國歷史裡面
[00:19:17.280 --> 00:19:19.280]  大家記得曹操
[00:19:19.280 --> 00:19:23.280]  就是發生割鬚棄袍的事件
[00:19:23.280 --> 00:19:27.280]  西梁兵馬騰在許昌的時候
[00:19:27.280 --> 00:19:29.280]  就被曹操所殺
[00:19:29.280 --> 00:19:31.280]  他的兒子馬超
[00:19:31.280 --> 00:19:33.280]  大家都聽過馬超這個名字
[00:19:33.280 --> 00:19:35.280]  如果你讀三國志的時候
[00:19:35.280 --> 00:19:36.280]  就率領軍隊
[00:19:36.280 --> 00:19:38.280]  打贏了曹操
[00:19:38.280 --> 00:19:41.280]  就想為自己的父親去報仇
