
[00:00:00.000 --> 00:00:04.200]  今天跟大家講傳道書的最後一章
[00:03:16.400 --> 00:03:18.600]  記住曉得感恩
[00:03:20.920 --> 00:03:23.680]  傳道書在這張聖經裡
[00:03:23.680 --> 00:03:26.320]  對人生的終局的描寫
[00:03:26.320 --> 00:03:29.440]  其實是相當悲觀的
[00:03:29.440 --> 00:03:35.880]  但是它在悲觀的黑暗隧道裡
[00:03:35.880 --> 00:03:42.600]  盡頭那裡有一點曙光
[00:03:42.600 --> 00:03:48.200]  人看到這一點曙光的時候
[00:03:48.200 --> 00:03:53.040]  心裡就生發出一點希望
[00:03:53.040 --> 00:03:58.360]  為我們新約的信徒來說
[00:03:58.360 --> 00:04:02.880]  這一點的曙光就是耶穌基督的生命之光
[00:04:02.880 --> 00:04:11.680]  耶穌基督的生命之光能夠使人從必死的困局裡
[00:04:11.680 --> 00:04:17.920]  扭轉為進入永恆生命的幸福裡
[00:04:18.880 --> 00:04:23.160]  這就是我今天要和大家分享的主題訊息
[00:04:23.160 --> 00:04:25.400]  耶穌基督的生命之光
[00:04:25.400 --> 00:04:28.920]  為我們扭轉必死的困局
[00:04:28.920 --> 00:04:34.200]  使我們可以進入永恆福樂的幸福裡
[00:04:34.200 --> 00:04:39.000]  我們看今天的經文
[00:04:39.000 --> 00:04:41.600]  傳道書十二章一節
[00:04:46.600 --> 00:04:52.920]  "你趁著年幼,衰敗的日子尚未來到,
[00:04:52.920 --> 00:04:56.760]  就是你所說我毫無喜樂的那些年日,
[00:04:56.760 --> 00:05:01.240]  未曾臨近之先,當紀念做你的主。"
[00:05:01.240 --> 00:05:06.400]  傳道書上一章
[00:05:06.400 --> 00:05:10.680]  叫人趁年輕的時候要及時行樂
[00:05:10.680 --> 00:05:13.640]  不過千萬不要犯罪
[00:05:13.640 --> 00:05:15.960]  不要享受罪終之樂
[00:05:15.960 --> 00:05:18.760]  因為神會審問
[00:05:18.760 --> 00:05:22.120]  到了這一章
[00:05:22.120 --> 00:05:25.520]  傳道者就直接叫人
[00:05:25.520 --> 00:05:30.200]  要從年輕的時候就要開始準備
[00:05:30.200 --> 00:05:35.800]  準備怎樣去面對晚年的生活困境
[00:05:35.800 --> 00:05:41.480]  當我們至少有所準備
[00:05:41.480 --> 00:05:44.440]  至少已經有這種知識的準備的時候
[00:05:44.440 --> 00:05:47.960]  我們就不會被晚年所遇到的困境
[00:05:47.960 --> 00:05:51.160]  將我們打到一蹶不振
[00:05:51.160 --> 00:05:56.000]  怎樣準備呢?
[00:05:56.000 --> 00:05:58.640]  準備的方法就是
[00:05:58.640 --> 00:06:01.280]  這套經文所說的紀念
[00:06:01.280 --> 00:06:02.560]  當然
[00:06:02.560 --> 00:06:04.960]  紀念這個字是較為輕
[00:06:04.960 --> 00:06:06.960]  翻譯得較為輕
[00:06:06.960 --> 00:06:11.000]  你可以去想就是記住
[00:06:11.000 --> 00:06:11.880]  記得
[00:06:11.880 --> 00:06:13.440]  這樣會重一點
[00:06:13.440 --> 00:06:16.920]  因為紀念通常只是想一下
[00:06:16.920 --> 00:06:20.040]  記得或記住你就會知道
[00:06:20.040 --> 00:06:21.760]  你要去做
[00:06:21.760 --> 00:06:24.280]  記住今天帶了什麼
[00:06:24.280 --> 00:06:26.360]  記得了,那你是不是說說就算了
[00:06:26.360 --> 00:06:27.200]  不是的
[00:06:27.200 --> 00:06:30.080]  你真的會帶那些東西
[00:06:30.080 --> 00:06:31.120]  你記住做什麼
[00:06:31.120 --> 00:06:31.840]  你就知道
[00:06:31.840 --> 00:06:32.720]  記得了
[00:06:32.720 --> 00:06:34.920]  你真的要做的
[00:06:34.920 --> 00:06:37.240]  和紀念就很不同了
[00:06:37.240 --> 00:06:40.400]  所以翻譯成記住
[00:06:40.400 --> 00:06:44.920]  才會令到你有感覺
[00:06:44.920 --> 00:06:46.760]  怎樣記住呢?
[00:06:46.760 --> 00:06:51.360]  記住我們有一位造物主
[00:06:51.360 --> 00:06:56.920]  同時要記得我們是受造物
[00:06:56.920 --> 00:07:00.080]  我們是被神所造
[00:07:00.080 --> 00:07:03.760]  受造物就有一定的限制
[00:07:03.760 --> 00:07:06.560]  受造物而且會有完結的一天
[00:07:06.560 --> 00:07:09.960]  會有衰敗的日子
[00:07:09.960 --> 00:07:12.720]  所謂天地都會過去
[00:07:12.720 --> 00:07:16.240]  何況我們是人
[00:07:16.240 --> 00:07:22.400]  要我們記住這一點
[00:07:22.400 --> 00:07:26.520]  衰敗的日子是指人在晚年的時候
[00:07:26.520 --> 00:07:30.560]  所謂體弱氣衰的時候
[00:07:30.560 --> 00:07:35.120]  如果我們沒有好好準備這一刻的臨到
[00:07:35.120 --> 00:07:36.960]  到那個日子臨到的時候
[00:07:36.960 --> 00:07:39.800]  我們就會怨天尤人
[00:07:39.800 --> 00:07:42.480]  所謂真是毫無喜樂
[00:07:42.480 --> 00:07:44.280]  所以我們要有所準備
[00:07:44.280 --> 00:07:48.440]  要有心理準備
[00:07:48.440 --> 00:07:50.240]  第二節
[00:07:50.240 --> 00:07:55.400]  不要等到日頭光明月亮星秀變為黑暗
[00:07:55.400 --> 00:07:58.000]  雨後雲彩返回
[00:07:58.000 --> 00:08:01.000]  不要等到那個時候才考慮
[00:08:01.000 --> 00:08:02.280]  要早些考慮
[00:08:02.280 --> 00:08:05.760]  日頭月亮星秀變為黑暗
[00:08:05.760 --> 00:08:06.880]  是什麼意思呢?
[00:08:06.880 --> 00:08:10.480]  就是指人老了
[00:08:10.480 --> 00:08:13.200]  視力衰退
[00:08:13.200 --> 00:08:16.520]  看東西蒙嘈嘈
[00:08:16.520 --> 00:08:19.720]  眼睛昏花
[00:08:19.720 --> 00:08:23.440]  我想我們都開始有這些經驗了
[00:08:23.440 --> 00:08:26.920]  如果沒有心理準備就很難面對
[00:08:26.920 --> 00:08:30.520]  你會很煩躁
[00:08:30.520 --> 00:08:32.320]  還有
[00:08:32.320 --> 00:08:34.800]  內心的灰暗
[00:08:34.800 --> 00:08:42.520]  令我們眼看外面的世界都會變成灰暗
[00:08:42.520 --> 00:08:46.560]  所以我們要靠著神的話語恩典
[00:08:46.560 --> 00:08:49.320]  要我們的內心歡樂
[00:08:49.320 --> 00:08:55.800]  我們看到這個世界就會很明亮
[00:08:55.800 --> 00:08:58.320]  雨後雲彩返回
[00:08:58.320 --> 00:09:00.400]  這句話是什麼意思呢?
[00:09:00.400 --> 00:09:03.800]  看起來好像有個感覺
[00:09:03.800 --> 00:09:06.080]  雨過天青
[00:09:06.080 --> 00:09:07.880]  有新希望
[00:09:07.880 --> 00:09:10.880]  這是錯覺
[00:09:10.880 --> 00:09:14.480]  這是翻譯上令我們有這個錯覺
[00:09:14.480 --> 00:09:20.680]  其實雲彩的字原文只是指雲
[00:09:20.680 --> 00:09:24.320]  不是彩虹
[00:09:24.320 --> 00:09:25.760]  是雲
[00:09:25.760 --> 00:09:29.520]  根據上下文一直在說的
[00:09:29.520 --> 00:09:33.080]  衰敗的日子這個情景的時候
[00:09:33.080 --> 00:09:41.440]  這個雲字更加應該翻譯成烏雲
[00:09:41.440 --> 00:09:46.240]  雨後烏雲返回是什麼意思呢?
[00:09:46.240 --> 00:09:50.760]  大家馬上就很清楚了
[00:09:50.760 --> 00:09:52.280]  下完雨等好天嗎?
[00:09:52.280 --> 00:09:55.600]  誰知道下完雨整個黑雲又在
[00:09:55.600 --> 00:09:59.440]  再下一次
[00:09:59.440 --> 00:10:03.520]  我記得我小時候預備了有一天去旅行
[00:10:03.520 --> 00:10:07.600]  誰知道那天一早就下雷閃電下大雨
[00:10:07.600 --> 00:10:09.520]  想著快點下完雨
[00:10:09.520 --> 00:10:12.360]  雨過天青就可以去
[00:10:12.360 --> 00:10:17.520]  誰知道一直都是雨後黑雲返回
[00:10:17.520 --> 00:10:20.000]  整天下雨
[00:10:20.000 --> 00:10:24.000]  事隔五十年我還記得這件陷事
[00:10:29.640 --> 00:10:33.000]  雨後烏雲返回
[00:10:33.000 --> 00:10:36.480]  很簡單就是困難
[00:10:36.480 --> 00:10:39.600]  一波未停一波猶豫
[00:10:39.600 --> 00:10:43.800]  這就是人生
[00:10:43.800 --> 00:10:46.560]  在現實生活裡面可以說
[00:10:46.560 --> 00:10:50.280]  和我們的健康來引述
[00:10:50.280 --> 00:10:53.120]  分極都恢復不了精神
[00:10:53.120 --> 00:10:56.480]  有沒有這樣的感覺
[00:10:56.480 --> 00:11:00.080]  粗極都不能夠粗健
[00:11:00.080 --> 00:11:02.640]  是什麼問題?
[00:11:02.640 --> 00:11:05.160]  衰老
[00:11:05.160 --> 00:11:07.520]  不關訓練的事
[00:11:07.520 --> 00:11:10.840]  我記得十六年前我初初來明州的時候
[00:11:10.840 --> 00:11:17.280]  我很喜歡圍著我家住的附近去跑步
[00:11:17.280 --> 00:11:20.880]  跑一個圈大約是兩里半
[00:11:20.880 --> 00:11:26.080]  當時我自己的計時是十八分鐘就跑完兩里半
[00:11:26.080 --> 00:11:27.280]  我不滿意
[00:11:27.280 --> 00:11:29.440]  因為以前我最佳狀態的時候
[00:11:29.440 --> 00:11:33.320]  十八分鐘是跑三里的
[00:11:33.320 --> 00:11:35.840]  現在縮水了
[00:11:35.840 --> 00:11:38.800]  我心裡想我用心再操練
[00:11:38.800 --> 00:11:41.640]  應該就可以回復狀態
[00:11:41.640 --> 00:11:46.080]  誰知道跑來跑去不單止沒有進步
[00:11:46.080 --> 00:11:48.480]  一年比一年差
[00:11:48.480 --> 00:11:51.480]  每年就退後一分鐘
[00:11:51.480 --> 00:12:00.760]  如是者十幾年你幫我計算好了
[00:12:00.760 --> 00:12:02.920]  其實很久沒有去跑了
[00:12:02.920 --> 00:12:05.720]  起碼一年多沒有去跑了
[00:12:05.720 --> 00:12:07.840]  上一次最後的時候是怎樣呢?
[00:12:07.840 --> 00:12:12.280]  三四十分鐘才連跑連走
[00:12:12.280 --> 00:12:13.960]  還要走一半
[00:12:13.960 --> 00:12:18.760]  連跑連走才完成那兩里半
[00:12:18.760 --> 00:12:21.680]  我開始明白什麼叫做
[00:12:21.680 --> 00:12:25.680]  想不認老都不行
[00:12:25.680 --> 00:12:31.160]  衰老不是訓練的問題
[00:12:31.160 --> 00:12:34.080]  我們年輕的時候就要去想
[00:12:34.080 --> 00:12:36.080]  到時怎麼做呢?
[00:12:36.080 --> 00:12:42.240]  沒事的,不跑就走,還要走很久的
[00:12:42.240 --> 00:12:44.240]  傳道者叫我們早一點
[00:12:44.240 --> 00:12:46.040]  在年輕的時候就要想好
[00:12:46.040 --> 00:12:50.520]  預備怎樣將來面對年老的日子
[00:12:50.520 --> 00:12:52.840]  要勇敢去想和面對
[00:12:52.840 --> 00:12:55.200]  不要害怕
[00:12:55.200 --> 00:12:59.480]  這就是人生的智慧
[00:12:59.480 --> 00:13:01.160]  話說回頭
[00:13:01.160 --> 00:13:05.040]  如果我們現在已經年紀不輕了
[00:13:05.040 --> 00:13:07.440]  已經過了年幼的時期了
[00:13:07.440 --> 00:13:09.120]  甚至已經是年老了
[00:13:09.120 --> 00:13:10.600]  那我們怎麼辦呢?
[00:13:10.600 --> 00:13:15.480]  現在這些教訓對我們合不合用呢?
[00:13:15.480 --> 00:13:17.960]  我告訴大家
[00:13:17.960 --> 00:13:19.120]  是合用的
[00:13:19.120 --> 00:13:22.240]  是非常適用的
[00:13:22.240 --> 00:13:27.920]  而且還要更加用心學習和去準備
[00:13:27.920 --> 00:13:31.120]  因為我們現在雖然可以說
[00:13:31.120 --> 00:13:31.920]  如果你是年老的話
[00:13:31.920 --> 00:13:33.720]  現在雖然年老
[00:13:33.720 --> 00:13:36.680]  但是明年兩三年後
[00:13:36.680 --> 00:13:38.040]  十年後,二十年後
[00:13:38.040 --> 00:13:41.200]  或者更長遠的時間之後
[00:13:41.200 --> 00:13:42.680]  我們會怎樣呢?
[00:13:42.680 --> 00:13:45.840]  會更加年老
[00:13:45.840 --> 00:13:48.720]  我們更加需要
[00:13:48.720 --> 00:13:52.440]  我們有心理準備和知識
[00:13:52.440 --> 00:13:57.320]  來去面對年老的困境
[00:13:57.320 --> 00:13:58.720]  不要怕
[00:13:58.720 --> 00:14:04.720]  只要準備好
[00:14:04.720 --> 00:14:06.240]  接下來的經文
[00:14:06.240 --> 00:14:07.640]  三至六節
[00:14:07.640 --> 00:14:13.960]  是描寫一個人衰老的表現
[00:14:13.960 --> 00:14:16.480]  傳道者他描寫的方法
[00:14:16.480 --> 00:14:18.960]  是非常婉轉
[00:14:18.960 --> 00:14:20.560]  但是很諷刺的
[00:14:20.560 --> 00:14:23.960]  但是也是非常真實的
[00:14:23.960 --> 00:14:26.920]  而且毫不保留
[00:14:26.920 --> 00:14:28.640]  毫不
[00:14:28.640 --> 00:14:29.480]  不給面子
[00:14:29.480 --> 00:14:33.920]  是無情地直指我們的問題
[00:14:33.920 --> 00:14:35.920]  說出了我們早已經知道
[00:14:35.920 --> 00:14:42.040]  但是不想提的事實
[00:14:42.040 --> 00:14:47.240]  傳道者他用描寫街道房屋的衰落
[00:14:47.240 --> 00:14:57.000]  來去隱喻我們人的衰老狀況
[00:14:57.000 --> 00:15:02.200]  我們看第三節
[00:15:02.200 --> 00:15:07.320]  看守房屋的發展
[00:15:07.320 --> 00:15:09.040]  在說那些看監
[00:15:09.040 --> 00:15:10.600]  或者好聽一點
[00:15:10.600 --> 00:15:13.960]  是security
[00:15:13.960 --> 00:15:17.840]  那些做保安
[00:15:17.840 --> 00:15:19.640]  或者我們叫保安人員
[00:15:19.640 --> 00:15:22.360]  做保安的那些呢
[00:15:22.360 --> 00:15:23.520]  應該是怎樣呢?
[00:15:23.520 --> 00:15:26.680]  很鎮定的
[00:15:26.680 --> 00:15:27.560]  很鎮定
[00:15:27.560 --> 00:15:33.360]  或者是身手應該是靈活敏捷的人
[00:15:33.360 --> 00:15:39.160]  但是這裡說現在他們手腳發展
[00:15:39.160 --> 00:15:41.600]  這個是形容人衰老的時候
[00:15:41.600 --> 00:15:46.320]  手震腳震不能自制
[00:15:46.320 --> 00:15:51.960]  我們很明白這件事
[00:15:51.960 --> 00:15:54.760]  接著有力的屈身
[00:15:54.760 --> 00:15:58.520]  這裡是說年輕的時候恐怖有力
[00:15:58.520 --> 00:16:01.800]  腰背怎樣?挺到不直
[00:16:01.800 --> 00:16:03.720]  到年老的時候怎樣?
[00:16:03.720 --> 00:16:05.520]  腰酸背痛
[00:16:05.520 --> 00:16:09.160]  又彎腰曲背
[00:16:09.160 --> 00:16:11.040]  我們知道會是怎樣?
[00:16:11.040 --> 00:16:15.720]  骨質疏鬆症
[00:16:15.720 --> 00:16:17.600]  奉勸各位
[00:16:17.600 --> 00:16:20.200]  如果你到這麼上一年紀
[00:16:20.200 --> 00:16:22.480]  其實你開始要吃supplement
[00:16:22.480 --> 00:16:29.520]  要補各樣的補品或者補藥
[00:16:29.520 --> 00:16:32.440]  要留意
[00:16:32.440 --> 00:16:35.560]  接著推磨的稀少就止息
[00:16:35.560 --> 00:16:36.720]  推磨的
[00:16:36.720 --> 00:16:43.800]  在這裡可以引譯為用牙齒來咀嚼
[00:16:43.800 --> 00:16:46.040]  就是說在年老的時候
[00:16:46.040 --> 00:16:49.400]  牙齒就開始稀疏
[00:16:49.400 --> 00:16:51.480]  是很難去咀嚼食物
[00:16:51.480 --> 00:16:54.560]  很辛苦
[00:16:54.560 --> 00:16:58.960]  但幸好現在科學昌明怎樣?
[00:16:58.960 --> 00:17:02.600]  我相信有些人都有些假牙
[00:17:02.600 --> 00:17:03.760]  這個是幫到很多
[00:17:03.760 --> 00:17:09.040]  令到我們能夠延長我們可以吸收食物營養的年齡
[00:17:09.040 --> 00:17:10.760]  的年期
[00:17:10.760 --> 00:17:14.560]  對我們的健康或者年歲有幫助
[00:17:14.560 --> 00:17:22.080]  亦都好好去護理自己的牙齒
[00:17:22.080 --> 00:17:24.800]  第四
[00:17:24.800 --> 00:17:28.400]  從窗戶往外看的都昏暗
[00:17:28.400 --> 00:17:30.360]  這句說話應該容易理解
[00:17:30.360 --> 00:17:34.400]  形容人老了的時候視力出現問題
[00:17:34.400 --> 00:17:39.480]  看東西模糊不清
[00:17:39.480 --> 00:17:42.440]  視覺神經開始衰老
[00:17:42.440 --> 00:17:50.200]  或者我們最普遍的就是白內障
[00:17:50.200 --> 00:17:57.920]  亦都提醒我們需要好好去護理我們的眼睛
[00:17:57.920 --> 00:18:03.520]  這一章經文講了很多關於衰老的問題
[00:18:03.520 --> 00:18:08.440]  可能會令到一些長者聽得不舒服
[00:18:08.440 --> 00:18:09.920]  希望你不會
[00:18:09.920 --> 00:18:12.600]  我更加很真心鼓勵你們
[00:18:12.600 --> 00:18:17.120]  特別是長者要勇敢面對這些蹤跡
[00:18:17.120 --> 00:18:18.360]  留心聽
[00:18:18.360 --> 00:18:23.360]  甚至將所聽到的各種衰老的現象
[00:18:23.360 --> 00:18:26.480]  將它列成一張清單
[00:18:26.480 --> 00:18:33.200]  來提醒自己怎樣好好護理自己身體各樣的機能
[00:18:33.200 --> 00:18:37.480]  又或者將來我再去長者團契那裏
[00:18:37.480 --> 00:18:38.960]  去再講這段經文
[00:18:38.960 --> 00:18:43.040]  甚至邀請一些有醫學護理常識的弟兄姊妹一起去
[00:18:43.040 --> 00:18:45.800]  教大家怎樣逐項針對它
[00:18:45.800 --> 00:18:49.400]  能夠去護理我們身體各樣的機能
[00:18:49.400 --> 00:18:51.080]  好嗎?
[00:18:51.080 --> 00:18:52.600]  各位長者好嗎?
[00:18:52.600 --> 00:18:57.200]  可能年輕的都說好
[00:18:57.200 --> 00:18:59.080]  好了 回到經文
[00:18:59.080 --> 00:19:03.680]  我們看第四節
[00:19:03.680 --> 00:19:05.680]  街門關閉
[00:19:05.680 --> 00:19:09.160]  街門可以是指一間屋的大門
[00:19:09.160 --> 00:19:12.520]  又或者一條街 或者城門
[00:19:12.520 --> 00:19:15.800]  街門也好 大門也好 城門也好
[00:19:15.800 --> 00:19:21.280]  總會有人 或者很多人會出入來往
[00:19:21.280 --> 00:19:24.560]  現在到大門就關了
[00:19:24.560 --> 00:19:26.440]  那即是怎樣?
[00:19:26.440 --> 00:19:29.760]  再沒有人出入 沒有人來往
[00:19:29.760 --> 00:19:38.560]  這裏是說 人老了之後 社交活動會開始停止
[00:19:38.560 --> 00:19:41.480]  要提醒各位長者
[00:19:41.480 --> 00:19:45.320]  盡量去多些社交
[00:19:45.320 --> 00:19:49.160]  多些參與聚會
[00:19:49.160 --> 00:19:53.680]  第六 推磨的響聲微小
[00:19:53.680 --> 00:20:00.240]  在這裏推磨的是指需要用體力勞動的工作
[00:20:00.240 --> 00:20:03.720]  即是說人老了之後
[00:20:03.720 --> 00:20:10.080]  就不能夠再做很多體力勞動的工作
[00:20:10.080 --> 00:20:16.400]  通常我們怎樣知道我們不可以再做體力勞動的工作?
[00:20:16.400 --> 00:20:19.360]  總有一次你扭傷了腰
[00:20:19.360 --> 00:20:22.560]  是嗎? 我也是
[00:20:22.560 --> 00:20:26.120]  終於有一次突然間 不知道是剷舌還是掃樹葉
[00:20:26.120 --> 00:20:29.680]  掃完之後痛了兩天腰 就知道
[00:20:29.680 --> 00:20:32.840]  我已經進入那個年紀了
[00:20:32.840 --> 00:20:35.680]  要認命了
[00:20:35.680 --> 00:20:43.600]  那為長者來計 我們需要改變我們
[00:20:43.600 --> 00:20:45.480]  不是叫大家不要再工作
[00:20:45.480 --> 00:20:48.280]  我們要改變 轉換我們的工作
[00:20:48.280 --> 00:20:50.560]  即是性質的工作
[00:20:50.560 --> 00:20:53.680]  不能夠再太過粗魯
[00:20:53.680 --> 00:21:03.600]  第七 鳥鳥一跳 人就起來
[00:21:03.600 --> 00:21:09.960]  請問這裏有沒有誰試過被鳥鳥的聲音吵醒?
[00:21:09.960 --> 00:21:11.320]  我試過好幾次
[00:21:11.320 --> 00:21:15.280]  有時候 尤其是當天氣都幾涼
[00:21:15.280 --> 00:21:18.320]  不用開冷氣 暖氣那些季節
[00:21:18.320 --> 00:21:20.480]  打開窗就睡覺很舒服
[00:21:20.480 --> 00:21:24.840]  但一大早就被鳥鳥的聲音吵醒
[00:21:24.840 --> 00:21:26.560]  不過有時候想想
[00:21:26.560 --> 00:21:30.080]  被鳥鳥的聲音吵醒是一個很幸福的事
[00:21:30.080 --> 00:21:35.080]  一大早起來聽見鳥鳥的聲音是一個福氣
[00:21:35.080 --> 00:21:42.120]  這裏是說人老了 睡眠質素不好
[00:21:42.120 --> 00:21:46.120]  稍有一點點聲音就會驚醒
[00:21:46.120 --> 00:21:49.040]  有沒有這樣的現象?
[00:21:49.040 --> 00:21:55.040]  所以我們要多想想一些好的一面
[00:21:55.040 --> 00:22:05.360]  有時候我們能夠被一些聲音吵醒
[00:22:05.360 --> 00:22:07.560]  都是一個好事
[00:22:07.560 --> 00:22:11.200]  有一天我們聽不到吵聲的時候
[00:22:11.200 --> 00:22:13.200]  糟糕了
[00:22:15.200 --> 00:22:20.200]  第八 唱歌的女子也都衰微
[00:22:20.200 --> 00:22:22.200]  這裏是說人老了
[00:22:22.200 --> 00:22:26.200]  唱歌的能力技巧會衰退
[00:22:26.200 --> 00:22:31.200]  我們的聲音也都會改變
[00:22:31.200 --> 00:22:34.200]  所以當還可以唱歌的時候
[00:22:34.200 --> 00:22:38.200]  應該開心快樂地盡力去唱
[00:22:38.200 --> 00:22:42.200]  享受我們在神面前歌唱
[00:22:42.200 --> 00:22:45.200]  第九 亦都是第五節
[00:22:45.200 --> 00:22:48.200]  人怕高處
[00:22:48.200 --> 00:22:51.200]  這句說話很容易明白
[00:22:51.200 --> 00:22:55.200]  當然它不是說我們有畏高症
[00:22:55.200 --> 00:22:59.200]  而是說人老了的時候很怕爬高爬低
[00:22:59.200 --> 00:23:03.200]  而且千萬不要爬高爬低
[00:23:03.200 --> 00:23:09.200]  你知道老人家眼有夢
[00:23:09.200 --> 00:23:12.200]  腳也震動
[00:23:12.200 --> 00:23:15.200]  所以千萬不要爬上屋頂做事
[00:23:15.200 --> 00:23:18.200]  不是開玩笑的
[00:23:18.200 --> 00:23:20.200]  做年輕人的要留意
[00:23:20.200 --> 00:23:23.200]  不要讓老人家爬高爬低
[00:23:23.200 --> 00:23:27.200]  幫他做 免得發生危險
[00:23:27.200 --> 00:23:35.200]  第十 路上有驚慌
[00:23:35.200 --> 00:23:39.200]  老人家會怕外出
[00:23:39.200 --> 00:23:42.200]  特別怕自己一個人外出
[00:23:42.200 --> 00:23:45.200]  因為如果有危險的時候
[00:23:45.200 --> 00:23:48.200]  很怕應付不了
[00:23:48.200 --> 00:23:53.200]  所以又請年輕人要多些陪同老人家
[00:23:53.200 --> 00:23:58.200]  出去走走 散步 逛街 或者去旅行
[00:23:58.200 --> 00:24:00.200]  一家人 特別是我自己
[00:24:00.200 --> 00:24:05.200]  一家人去旅行很開心 特別我知道很多長者
[00:24:05.200 --> 00:24:11.200]  整年期待那一刻 或者那一個星期
[00:24:11.200 --> 00:24:16.200]  可以跟家人 跟子女一起去旅行
[00:24:16.200 --> 00:24:19.200]  這是一個很大的福氣
[00:24:19.200 --> 00:24:26.200]  第十 一 倖書可言
[00:24:26.200 --> 00:24:31.200]  第十一 倖書開花
[00:24:31.200 --> 00:24:39.200]  這句話是最難解釋的
[00:24:39.200 --> 00:24:41.200]  也有很多爭論
[00:24:41.200 --> 00:24:44.200]  很多學者有不同的解釋
[00:24:44.200 --> 00:24:47.200]  我只能夠簡單地說
[00:24:47.200 --> 00:24:49.200]  我較為接受的解釋是
[00:24:49.200 --> 00:24:52.200]  去形容滿頭白髮
[00:24:52.200 --> 00:24:55.200]  因為倖書在春天開花
[00:24:55.200 --> 00:24:58.200]  離遠可以看到
[00:24:58.200 --> 00:25:00.200]  開花滿滿都是白色的
[00:25:00.200 --> 00:25:04.200]  離遠看就是一頭白髮的樣子
[00:25:04.200 --> 00:25:15.200]  年老了 當然是滿頭白髮
[00:25:15.200 --> 00:25:18.200]  我也是染的
[00:25:20.200 --> 00:25:25.200]  不過 有得染也比沒有頭髮好
[00:25:25.200 --> 00:25:28.200]  也感恩
[00:25:28.200 --> 00:25:33.200]  但要承認是老了 是衰老
[00:25:33.200 --> 00:25:38.200]  十二 渣猛成為重擔
[00:25:38.200 --> 00:25:41.200]  成為重擔這個字
[00:25:41.200 --> 00:25:43.200]  更加貼切的翻譯會是
[00:25:43.200 --> 00:25:47.200]  滿山而行 噎噎下
[00:25:49.200 --> 00:25:52.200]  渣猛的本幹是怎樣
[00:25:52.200 --> 00:25:57.200]  蹦蹦跳 跳跳砸 跳得很厲害
[00:25:57.200 --> 00:26:00.200]  現在的渣猛滿山而行
[00:26:00.200 --> 00:26:03.200]  甚至會形容是拖著腳來走
[00:26:03.200 --> 00:26:06.200]  慘不慘
[00:26:06.200 --> 00:26:10.200]  這是說人老了
[00:26:10.200 --> 00:26:17.200]  我們知道我們行動會有不便 衰退
[00:26:18.200 --> 00:26:22.200]  十三 人所願的也都廢掉
[00:26:22.200 --> 00:26:25.200]  這是說人老了之後
[00:26:25.200 --> 00:26:30.200]  他的意欲或興趣都會消減
[00:26:30.200 --> 00:26:34.200]  很多大計大字都會消滅
[00:26:34.200 --> 00:26:35.200]  會沒有
