
[00:00:00.000 --> 00:00:05.240]  在《針研》裏面有很多格言
[00:03:55.840 --> 00:03:57.800]  是大衛所寫的
[00:03:57.800 --> 00:04:00.760]  或者他收集了大衛在生平裡面
[00:04:00.760 --> 00:04:02.880]  講過一些很重要的說話
[00:04:02.880 --> 00:04:04.080]  然後第二段
[00:04:04.080 --> 00:04:06.040]  也是所羅門的「瞻賢」
[00:04:06.040 --> 00:04:08.080]  又不強調它是大衛的兒子
[00:04:08.080 --> 00:04:08.640]  為甚麼?
[00:04:08.640 --> 00:04:10.640]  即是它是有些意思的
[00:04:10.640 --> 00:04:13.040]  到第五、第六、第七
[00:04:13.040 --> 00:04:16.040]  原來就講另外希西格
[00:04:16.040 --> 00:04:18.360]  又是有另外的皇帝
[00:04:18.360 --> 00:04:21.520]  然後另一個人物叫做阿古爾
[00:04:21.520 --> 00:04:25.200]  最後有一個人物叫做利慕伊勒王
[00:04:25.200 --> 00:04:27.600]  特別是他媽媽勸戒他
[00:04:27.600 --> 00:04:29.920]  即是收集了不同的部份
[00:04:29.920 --> 00:04:34.600]  就將他有不同的信息要來表達
[00:04:34.600 --> 00:04:36.680]  剛才讀的經文
[00:04:36.680 --> 00:04:39.680]  就是23章12節
[00:04:39.680 --> 00:04:42.440]  至到24章第4節
[00:04:42.440 --> 00:04:47.000]  學者就將它分作一大段來的
[00:04:47.000 --> 00:04:50.240]  因為它有一些重複的字
[00:04:50.240 --> 00:04:52.400]  或者有一些特別的結構
[00:04:52.400 --> 00:04:54.240]  我們可以找的
[00:04:54.240 --> 00:04:57.400]  我嘗試請幹事幫我來到去
[00:04:57.400 --> 00:04:58.800]  預備這一章
[00:04:58.800 --> 00:05:00.400]  即是讀經那個powerpoint的時候
[00:05:00.400 --> 00:05:02.160]  將某些重複的字
[00:05:02.160 --> 00:05:03.680]  用不同顏色
[00:05:03.680 --> 00:05:05.040]  不過發現都有漏了
[00:05:05.040 --> 00:05:05.600]  有兩版
[00:05:05.600 --> 00:05:06.400]  你有沒有發現
[00:05:06.400 --> 00:05:08.880]  有個字應該前面都有特別的顏色
[00:05:08.880 --> 00:05:09.640]  後面沒有的呢?
[00:05:09.640 --> 00:05:11.320]  一會兒再講
[00:05:11.320 --> 00:05:15.520]  分成十個小段
[00:05:15.520 --> 00:05:16.800]  十個小段特別
[00:05:16.800 --> 00:05:19.960]  第一個小段和第十個小段
[00:05:19.960 --> 00:05:26.560]  即是第十二節和最後的兩節
[00:05:26.560 --> 00:05:29.920]  大家都是有一些重複的字
[00:05:29.920 --> 00:05:32.840]  智慧和聰明
[00:05:32.840 --> 00:05:34.440]  接著在第六個小段
[00:05:34.440 --> 00:05:36.520]  又用智慧和聰明
[00:05:36.520 --> 00:05:41.000]  甚至再加訓誨一起出現
[00:05:41.000 --> 00:05:42.800]  又和知識一起並排
[00:05:42.800 --> 00:05:45.000]  即是你將它們併在一起的時候
[00:05:45.000 --> 00:05:46.680]  學者就嘗試告訴你
[00:05:46.680 --> 00:05:49.440]  這裡就是頭和尾
[00:05:49.440 --> 00:05:52.240]  所以這裡是一個整個段落
[00:05:52.240 --> 00:05:54.320]  有時候我們看聖經要學一下這樣看
[00:05:54.320 --> 00:05:56.760]  所以要很有心機研究一下
[00:05:56.760 --> 00:05:58.440]  當然不是只靠我們
[00:05:58.440 --> 00:06:01.160]  很多參考的資料我們都可以看
[00:06:01.160 --> 00:06:03.080]  另外大家都可以識做的
[00:06:03.080 --> 00:06:06.400]  就是找一些我們叫做重複的字眼
[00:06:06.400 --> 00:06:08.160]  我喜歡帶影子妹查經的時候
[00:06:08.160 --> 00:06:08.880]  你嘗試找
[00:06:08.880 --> 00:06:10.640]  找這些重複的字眼
[00:06:10.640 --> 00:06:14.000]  你就會經常見到在這段經文裏面
[00:06:14.000 --> 00:06:18.160]  重複的字眼是出現「心」這個字
[00:06:18.160 --> 00:06:21.600]  第十二節出現「心」這個字
[00:06:21.600 --> 00:06:25.360]  它原本直接的翻譯是
[00:06:25.360 --> 00:06:27.920]  你的心要走向訓誨
[00:06:27.920 --> 00:06:32.160]  你的耳要向知識的言語
[00:06:32.160 --> 00:06:33.520]  你的心
[00:06:33.520 --> 00:06:37.200]  畫本就翻譯成你要留心領受訓誨
[00:06:37.200 --> 00:06:39.200]  它說你的心要怎樣做呢?
[00:06:39.200 --> 00:06:42.720]  我說是留意那些訓誨
[00:06:42.720 --> 00:06:44.480]  迎向那些訓誨
[00:06:44.480 --> 00:06:50.080]  第十五節有提到你的心是怎樣
[00:06:50.080 --> 00:06:52.480]  你心若存智慧
[00:06:52.480 --> 00:06:54.880]  就是你的心是智慧
[00:06:54.880 --> 00:06:57.360]  我的心亦都歡喜
[00:06:57.360 --> 00:06:59.520]  我的心又出現心
[00:06:59.520 --> 00:07:01.920]  第十七節吩咐
[00:07:01.920 --> 00:07:05.360]  你的心不要習道罪人
[00:07:05.360 --> 00:07:08.080]  不要為罪人而激動你的心
[00:07:08.080 --> 00:07:09.440]  但我們很容易的
[00:07:09.440 --> 00:07:10.880]  被人激動一下
[00:07:10.880 --> 00:07:14.400]  我們會怎樣呢?可能就是習道
[00:07:14.400 --> 00:07:16.400]  第十九、二十節
[00:07:16.400 --> 00:07:23.840]  又警誡你的心不要和那些貪食好酒的人來往
[00:07:23.840 --> 00:07:28.960]  心怎樣和貪食好酒的人來往呢?
[00:07:28.960 --> 00:07:34.560]  原來它原本是整個人和那些貪食好酒的人來往
[00:07:34.560 --> 00:07:38.960]  原來它說你的心
[00:07:38.960 --> 00:07:42.240]  你的心不要和他們一起
[00:07:42.240 --> 00:07:44.080]  第廿六節
[00:07:44.080 --> 00:07:46.800]  就是我今天很想說的一節
[00:07:46.800 --> 00:07:50.640]  要將你的心歸我
[00:07:50.640 --> 00:07:52.000]  第三十三節
[00:07:52.000 --> 00:07:53.760]  原來都再有出現
[00:07:53.760 --> 00:07:56.880]  你眼必看見怪異的事
[00:07:56.880 --> 00:08:02.400]  你心必發出怪貌的說話
[00:08:02.400 --> 00:08:03.920]  三十四節
[00:08:03.920 --> 00:08:05.920]  我本來是看不到的
[00:08:05.920 --> 00:08:10.400]  它說你必將躺在海中
[00:08:10.400 --> 00:08:11.840]  躺在海中即是怎樣呢?
[00:08:11.840 --> 00:08:16.000]  原來它原本是海中心
[00:08:16.000 --> 00:08:17.440]  即是海的中間
[00:08:17.440 --> 00:08:18.560]  海的中心
[00:08:18.560 --> 00:08:20.880]  它是用了心那個字去表達
[00:08:20.880 --> 00:08:22.080]  不過不是人的心
[00:08:22.080 --> 00:08:22.960]  是甚麼?
[00:08:22.960 --> 00:08:26.320]  是海的心
[00:08:26.320 --> 00:08:29.840]  廿四章第一、第二節
[00:08:29.840 --> 00:08:34.240]  有些惡人或者那些好酒的人
[00:08:34.240 --> 00:08:39.200]  他們的心圖謀強暴
[00:08:39.200 --> 00:08:42.480]  他們的口談論奸惡
[00:08:42.480 --> 00:08:46.080]  你看見重複出現「心」這個字
[00:08:46.080 --> 00:08:47.520]  所以經文的重點
[00:08:47.520 --> 00:08:49.680]  如果擺在全段的經文
[00:08:49.680 --> 00:08:50.800]  就似乎要告訴我們
[00:08:50.800 --> 00:08:53.920]  我們要處理我們的心
[00:08:53.920 --> 00:08:57.440]  處理我們的心
[00:08:57.440 --> 00:08:59.840]  心是很重要的意思
[00:08:59.840 --> 00:09:03.360]  我們知道心是重要的器官
[00:09:03.360 --> 00:09:06.240]  當心臟停頓的時候
[00:09:06.240 --> 00:09:09.280]  我們的生命就要結束
[00:09:09.280 --> 00:09:11.840]  當心跳得慢的時候
[00:09:11.840 --> 00:09:15.440]  我們做事都沒有甚麼氣力
[00:09:15.440 --> 00:09:18.240]  當心跳得很急的時候
[00:09:18.240 --> 00:09:20.880]  又可能是代表我們有問題
[00:09:20.880 --> 00:09:24.080]  所以心是一個很重要的器官
[00:09:24.080 --> 00:09:26.080]  是生命的源頭
[00:09:26.080 --> 00:09:28.640]  但同樣當聖經講到心的時候
[00:09:28.640 --> 00:09:32.800]  其實都是講我們記憶、思想、意志、感情
[00:09:32.800 --> 00:09:35.920]  是一個很重要的地方
[00:09:35.920 --> 00:09:37.440]  那麼重要是做些甚麼呢
[00:09:37.440 --> 00:09:41.200]  原來是負責控制我們個人的行為
[00:09:41.200 --> 00:09:43.520]  抉擇、思想所在
[00:09:43.520 --> 00:09:44.560]  我們經常說
[00:09:44.560 --> 00:09:46.480]  你的心不在想甚麼
[00:09:46.480 --> 00:09:48.240]  但是不是心是負責想東西的
[00:09:48.240 --> 00:09:49.760]  不是的 我們知道
[00:09:49.760 --> 00:09:52.480]  我們的心似乎是在表達
[00:09:52.480 --> 00:09:58.320]  我們個人要抉擇、行為的決定
[00:09:58.320 --> 00:10:00.400]  所以心在舊約聖經裏面
[00:10:00.400 --> 00:10:02.160]  其實是代表一個整體
[00:10:02.160 --> 00:10:05.680]  不單單是重要的器官
[00:10:05.680 --> 00:10:06.880]  生命的源頭
[00:10:06.880 --> 00:10:09.760]  也是我們思想、感情、意志、決擇
[00:10:09.760 --> 00:10:12.640]  一個很重要的地方
[00:10:12.640 --> 00:10:17.360]  23章26節為上文做了一個小結
[00:10:17.360 --> 00:10:19.280]  就是說「我而」
[00:10:19.280 --> 00:10:21.200]  要將你的心歸我
[00:10:21.200 --> 00:10:23.840]  上文講了心很多的事情
[00:10:23.840 --> 00:10:26.320]  也為下文講別人的心
[00:10:26.320 --> 00:10:28.720]  或者你再這樣醉酒
[00:10:28.720 --> 00:10:31.040]  或者受情慾
[00:10:31.040 --> 00:10:32.960]  網羅跌下去的時候
[00:10:32.960 --> 00:10:35.520]  你就有禍患
[00:10:35.520 --> 00:10:38.400]  你要處理你的心
[00:10:38.400 --> 00:10:40.960]  在23章26節
[00:10:40.960 --> 00:10:43.360]  我們很熟悉的經文
[00:10:43.360 --> 00:10:47.280]  編修者是用父親的身份來呼籲
[00:10:47.280 --> 00:10:49.760]  做人子女的
[00:10:49.760 --> 00:10:51.120]  「我而」
[00:10:51.120 --> 00:10:53.120]  要將你的心歸我
[00:10:53.120 --> 00:10:54.400]  不單單是講子女
[00:10:54.400 --> 00:10:56.000]  甚至是講兒孫
[00:10:56.000 --> 00:10:57.680]  講後裔
[00:10:57.680 --> 00:11:00.080]  要將你的心歸我
[00:11:00.080 --> 00:11:02.080]  要將你的心歸我
[00:11:02.080 --> 00:11:03.920]  是什麼意思呢?
[00:11:03.920 --> 00:11:05.920]  原來在聖經裏面
[00:11:05.920 --> 00:11:11.840]  父親是代表著神管教兒女
[00:11:11.840 --> 00:11:12.880]  有這個位份的
[00:11:12.880 --> 00:11:14.720]  所以在舊的聖經裏面
[00:11:14.720 --> 00:11:16.960]  你不可以是頂撞父親的
[00:11:16.960 --> 00:11:20.080]  因為他是那個權柄的代表
[00:11:20.080 --> 00:11:22.640]  上帝賦予做爸爸的
[00:11:22.640 --> 00:11:24.000]  有那種屬靈的權柄
[00:11:24.000 --> 00:11:25.600]  彷彿他好像上帝一樣
[00:11:25.600 --> 00:11:28.960]  不過是上帝賦予給他屬靈的權柄
[00:11:28.960 --> 00:11:33.520]  所以當編修者記下這句格言
[00:11:33.520 --> 00:11:35.920]  父親和兒孫講
[00:11:35.920 --> 00:11:39.360]  「我而」要將心歸我的時候
[00:11:39.360 --> 00:11:41.680]  表示做兒女是要怎樣呢?
[00:11:41.680 --> 00:11:43.920]  放下你的主權
[00:11:43.920 --> 00:11:46.240]  交給父親管理
[00:11:46.240 --> 00:11:48.240]  不再自以為是
[00:11:48.240 --> 00:11:51.520]  不再任意妄為
[00:11:51.520 --> 00:11:54.880]  這是在當時的社會很清楚的意思
[00:11:54.880 --> 00:11:57.600]  父親有那種權柄
[00:11:57.600 --> 00:12:00.880]  去掌管兒女
[00:12:00.880 --> 00:12:03.760]  用他的心代表他的主權
[00:12:03.760 --> 00:12:05.840]  你將生命的主權
[00:12:05.840 --> 00:12:10.880]  你將你行為、抉擇、事情、感情等等的主權
[00:12:10.880 --> 00:12:14.560]  交給作為父親的去管理
[00:12:14.560 --> 00:12:16.160]  不是任意妄為
[00:12:16.160 --> 00:12:18.720]  不是自以為是
[00:12:18.720 --> 00:12:20.320]  將這段經文應用在我們身上
[00:12:20.320 --> 00:12:21.680]  我們就明白
[00:12:21.680 --> 00:12:24.560]  天上的父親都在呼籲我們
[00:12:24.560 --> 00:12:28.400]  「我而」要將你的心歸我
[00:12:28.400 --> 00:12:31.920]  你真的將我們的心交給他管理
[00:12:31.920 --> 00:12:33.280]  不再自以為是
[00:12:33.280 --> 00:12:35.200]  不再任意妄為
[00:12:35.200 --> 00:12:37.840]  而是凡事以他為重
[00:12:37.840 --> 00:12:39.120]  所以在這一點上
[00:12:39.120 --> 00:12:41.040]  我很想請姐妹們去思想
[00:12:41.040 --> 00:12:43.360]  今天你的心
[00:12:43.360 --> 00:12:47.760]  是給誰管理的呢?
[00:12:47.760 --> 00:12:54.480]  又給誰或甚麼事情來佔據呢?
[00:12:54.480 --> 00:12:56.960]  當地上的父親呼籲
[00:12:56.960 --> 00:12:59.040]  地上的兒女要將心歸給他
[00:12:59.040 --> 00:13:03.200]  就是將主權交出來給他管理的時候
[00:13:03.200 --> 00:13:06.400]  我們知道同時也是上帝在呼籲我們
[00:13:06.400 --> 00:13:08.160]  將我們的心
[00:13:08.160 --> 00:13:10.240]  就是我們生命的主權
[00:13:10.240 --> 00:13:16.400]  我們思想、行為、我們情感的主權
[00:13:16.400 --> 00:13:18.800]  交給上帝
[00:13:18.800 --> 00:13:19.760]  我不知道,弟兄姊妹
[00:13:19.760 --> 00:13:21.440]  你的心給誰管理呢?
[00:13:21.440 --> 00:13:22.960]  是給上帝嗎?
[00:13:22.960 --> 00:13:24.800]  你說你自己
[00:13:24.800 --> 00:13:27.680]  還是給世界管理呢?
[00:13:27.680 --> 00:13:31.360]  當我們想我們的心是被甚麼佔據的時候
[00:13:31.360 --> 00:13:33.520]  我們又想到甚麼呢?
[00:13:33.520 --> 00:13:35.440]  是被事業佔據著
[00:13:35.440 --> 00:13:38.080]  是被我們的子女佔據著
[00:13:38.080 --> 00:13:39.600]  還是婚姻的境況
[00:13:39.600 --> 00:13:41.920]  我們的家庭、我們的朋友
[00:13:41.920 --> 00:13:46.400]  又或者是被我們銀行的存款佔據著
[00:13:46.400 --> 00:13:49.600]  被物質享受佔據著呢?
[00:13:49.600 --> 00:13:51.040]  耶穌祂曾經說
[00:13:51.040 --> 00:13:54.160]  有幾段的經文大家會很熟悉
[00:13:54.160 --> 00:13:55.040]  耶穌曾經說
[00:13:55.040 --> 00:13:56.800]  你的財寶在哪裏
[00:13:56.800 --> 00:13:59.760]  你的心就在哪裏
[00:13:59.760 --> 00:14:00.960]  你的財寶在哪裏
[00:14:00.960 --> 00:14:02.720]  你的心在哪裏
[00:14:02.720 --> 00:14:06.000]  你的財寶擺在銀行
[00:14:06.000 --> 00:14:12.720]  你的心經常記掛銀行的存款有多少
[00:14:12.720 --> 00:14:14.080]  有沒有多到有沒有少到
[00:14:14.080 --> 00:14:15.280]  或者做投資的那些
[00:14:15.280 --> 00:14:16.480]  你就是每一天
[00:14:16.480 --> 00:14:18.080]  勤力地看聖經
[00:14:18.080 --> 00:14:21.120]  就是看那個開市的情況
[00:14:21.120 --> 00:14:22.720]  看你可能買外幣
[00:14:22.720 --> 00:14:26.640]  究竟升了兩號還是跌了兩號呢?
[00:14:26.640 --> 00:14:28.000]  我們會很留意這些
[00:14:28.000 --> 00:14:28.960]  你的財寶在哪裏
[00:14:28.960 --> 00:14:30.080]  你的心在哪裏
[00:14:30.080 --> 00:14:30.720]  你的財寶
[00:14:30.720 --> 00:14:33.120]  你說我的財寶就是我的家人
[00:14:33.120 --> 00:14:35.760]  我們很多電影姊妹生了小朋友
[00:14:35.760 --> 00:14:38.160]  我的財寶就是我的小朋友
[00:14:38.160 --> 00:14:43.040]  或許你的心就是被你的小朋友去佔據
[00:14:43.040 --> 00:14:44.560]  思想一下
[00:14:44.560 --> 00:14:47.920]  我們的心被誰佔據
[00:14:47.920 --> 00:14:51.680]  被誰去管理
[00:14:51.680 --> 00:14:53.680]  約翰也都曾經說
[00:14:53.680 --> 00:14:56.720]  不要愛世界和世界上的事
[00:14:56.720 --> 00:14:59.600]  人如果愛世界愛父的心
[00:14:59.600 --> 00:15:03.360]  就不在他裏面
[00:15:03.360 --> 00:15:06.400]  愛世界和世界上的事
[00:15:06.400 --> 00:15:07.680]  有甚麼問題呢?
[00:15:07.680 --> 00:15:09.200]  當然我們世界上的事
[00:15:09.200 --> 00:15:12.800]  和世界代表著我們這個肉身的世界
[00:15:12.800 --> 00:15:14.800]  在聖經裏面當講到世界的時候
[00:15:14.800 --> 00:15:19.920]  往往都有一種觀念就是與神為敵
[00:15:19.920 --> 00:15:22.800]  本身世界很多的事情是忠誠
[00:15:22.800 --> 00:15:25.200]  我們知道錢財是忠誠的
[00:15:25.200 --> 00:15:28.800]  如果你要用得好
[00:15:28.800 --> 00:15:32.480]  如果我們經常說有些有錢的基督徒
[00:15:32.480 --> 00:15:34.720]  他能夠隨意漏少少出來
[00:15:34.720 --> 00:15:37.440]  給一座大廈或一個單位教會
[00:15:37.440 --> 00:15:39.920]  不用擴堂擴得那麼辛苦
[00:15:39.920 --> 00:15:42.160]  可以用得好好在信仰在宗教裏
[00:15:42.160 --> 00:15:43.520]  建一間神學院又不用
[00:15:43.520 --> 00:15:45.520]  有些院長經常去籌款
[00:15:45.520 --> 00:15:47.120]  幫助宣教士又不用
[00:15:47.120 --> 00:15:51.760]  他又要寫信向頂尖會理隊發出呼籲
[00:15:51.760 --> 00:15:56.720]  錢財可以是很好的被運用
[00:15:56.720 --> 00:16:00.480]  但都可以霸佔我們的心
[00:16:00.480 --> 00:16:03.200]  如果我們愛世界愛父的心
[00:16:03.200 --> 00:16:06.560]  就不在我們裏面
[00:16:06.560 --> 00:16:11.920]  原來世界會搶走我們的心
[00:16:11.920 --> 00:16:16.400]  第三段,保羅在勸勉哥倫多教會信徒時提到
[00:16:16.400 --> 00:16:20.960]  原來我們的心會容易被撒旦各樣的計謀
[00:16:20.960 --> 00:16:26.000]  各樣難阻人認識神的至高之事所佔據
[00:16:26.000 --> 00:16:30.560]  以致我們需要靠神將被奪去的心意奪回
[00:16:30.560 --> 00:16:32.400]  我們一起讀這段經文好嗎?
[00:16:32.400 --> 00:16:34.400]  我們一起讀,一二三
[00:16:34.400 --> 00:16:38.400]  「我們真正的兵器本不是屬血器的
[00:16:38.400 --> 00:16:41.200]  乃是在神面前有能力
[00:16:41.200 --> 00:16:44.000]  可以攻破堅固的形壘
[00:16:44.000 --> 00:16:46.000]  將各樣的計謀
[00:16:46.000 --> 00:16:50.400]  各樣難阻人認識神的那些至高之事
[00:16:50.400 --> 00:16:52.400]  一概攻破了
[00:16:52.400 --> 00:16:55.520]  又將人所有的心意奪回
[00:16:55.520 --> 00:16:59.120]  使他都信服基督」
[00:16:59.120 --> 00:17:02.320]  保羅提起,原來我們會在這個世上
[00:17:02.320 --> 00:17:04.400]  爭戰,和甚麼人爭戰呢?
[00:17:04.400 --> 00:17:06.400]  有時會和我們的肉體爭戰
[00:17:06.400 --> 00:17:08.080]  有時會和撒旦爭戰
[00:17:08.080 --> 00:17:11.200]  不過他說我們的兵器不是屬血器
[00:17:11.200 --> 00:17:12.400]  不是靠我們的意志
[00:17:12.400 --> 00:17:13.360]  不是靠我們的感情
[00:17:13.360 --> 00:17:15.360]  不是靠我們的性格
[00:17:15.360 --> 00:17:18.960]  是靠上帝,因為上帝祂給我們能力
[00:17:18.960 --> 00:17:24.080]  我們要奪回一些被奪取了的心意
[00:17:24.080 --> 00:17:26.960]  在忙碌的香港社會生活裏面
[00:17:26.960 --> 00:17:32.480]  我們的心很容易被不同的事情佔據
[00:17:32.480 --> 00:17:35.920]  或者被不同的事情奪去了我們的心
[00:17:35.920 --> 00:17:38.480]  有時我們的生活真的失去焦點
[00:17:38.480 --> 00:17:41.280]  忙忙碌碌,日日奕奕
[00:17:41.280 --> 00:17:43.280]  一早可能有些人六點起床
[00:17:43.280 --> 00:17:44.880]  有些人七點起床,有些人八點起床
[00:17:44.880 --> 00:17:47.520]  然後上班就不見天日
[00:17:47.520 --> 00:17:49.920]  到了晚上,第二天又再來
[00:17:49.920 --> 00:17:53.200]  尤其是我近期聽一些上夜班的頂姐妹說
[00:17:53.200 --> 00:17:54.480]  其實真的很慘
[00:17:54.480 --> 00:17:57.120]  晚上沒有朋友,幾乎斷六親
[00:17:57.120 --> 00:17:59.360]  因為晚上她上班,上通宵
[00:17:59.360 --> 00:18:00.880]  第二天早上一回來就要睡覺
[00:18:00.880 --> 00:18:03.440]  睡到晚上吃飯,然後又再上班
[00:18:03.440 --> 00:18:06.160]  那些人和你的節奏格格不入
[00:18:06.160 --> 00:18:07.280]  有時都問自己
[00:18:07.280 --> 00:18:09.440]  我為了甚麼我要這樣生活呢?
[00:18:09.440 --> 00:18:11.120]  除了為了兩餐
[00:18:11.120 --> 00:18:12.800]  為了要給家用
[00:18:12.800 --> 00:18:15.360]  為了可能要供樓或者租地方住
[00:18:15.360 --> 00:18:18.640]  為了要應付我們那些資訊
[00:18:18.640 --> 00:18:21.760]  要供電話各樣的東西
[00:18:21.760 --> 00:18:22.800]  我還為了甚麼呢?
[00:18:22.800 --> 00:18:26.480]  很容易被這些事情佔據
[00:18:26.480 --> 00:18:30.960]  頂姐妹有時其實我們都很容易被侍奉
[00:18:30.960 --> 00:18:35.040]  那個成就奪去我們的心
[00:18:35.040 --> 00:18:38.080]  以致可能我們在其中都會任意妄為
[00:18:38.080 --> 00:18:40.640]  近期我聽了兩個見證
[00:18:40.640 --> 00:18:42.640]  我覺得都很大的提醒
[00:18:42.640 --> 00:18:46.800]  一個是被稱為「敬拜讚美新易」
[00:18:46.800 --> 00:18:50.160]  他就用了哥倫多前書一段的經文
[00:18:50.160 --> 00:18:55.600]  去提醒自己作為敬拜讚美者
[00:18:55.600 --> 00:18:57.600]  要留意的事情
[00:18:57.600 --> 00:19:00.800]  他說如果我能夠帶領萬人敬拜
[00:19:00.800 --> 00:19:03.440]  並像天使般讚美
[00:19:03.440 --> 00:19:05.920]  卻沒有以神為焦點
[00:19:05.920 --> 00:19:11.760]  我就成了「明的羅響的笪」一般
