
[00:00:00.000 --> 00:00:06.000]  大兄姐妹平安,我們先一齊同心祈禱
[00:03:41.000 --> 00:03:45.000]  只喜歡吃朱古力糖
[00:03:45.000 --> 00:03:47.000]  他沒有結婚
[00:03:47.000 --> 00:03:49.000]  又無兒無女
[00:03:49.000 --> 00:03:53.000]  現在我們的投票開始了
[00:03:53.000 --> 00:03:57.000]  還有一個規則
[00:03:57.000 --> 00:03:59.000]  投票每人投一次
[00:03:59.000 --> 00:04:01.000]  即是三選一
[00:04:01.000 --> 00:04:06.000]  如果你想選第一位
[00:04:06.000 --> 00:04:08.000]  現在可以投票
[00:04:08.000 --> 00:04:10.000]  開始投票
[00:04:10.000 --> 00:04:16.000]  請問我們負責直播的同工有沒有收到票
[00:04:16.000 --> 00:04:17.000]  沒有
[00:04:17.000 --> 00:04:21.000]  我又檢查群組
[00:04:21.000 --> 00:04:24.000]  結果沒有人投票
[00:04:24.000 --> 00:04:28.000]  現在可以投第二位
[00:04:28.000 --> 00:04:31.000]  負責直播的同工收到多少票
[00:04:31.000 --> 00:04:32.000]  沒有
[00:04:32.000 --> 00:04:35.000]  我檢查我的手機
[00:04:35.000 --> 00:04:38.000]  有六位
[00:04:38.000 --> 00:04:40.000]  第三位
[00:04:40.000 --> 00:04:42.000]  現在可以投票
[00:04:42.000 --> 00:04:45.000]  負責直播的同工有多少票
[00:04:45.000 --> 00:04:46.000]  有很多
[00:04:46.000 --> 00:04:48.000]  數不清
[00:04:48.000 --> 00:04:50.000]  我檢查手機
[00:04:50.000 --> 00:04:52.000]  有一位選三位
[00:04:52.000 --> 00:04:55.000]  但無論如何都會超過六位
[00:04:55.000 --> 00:04:56.000]  換句話說
[00:04:56.000 --> 00:04:59.000]  大部分人都選第三位
[00:04:59.000 --> 00:05:01.000]  現在我可以告訴大家
[00:05:01.000 --> 00:05:03.000]  其實這三位
[00:05:03.000 --> 00:05:07.000]  我都是參考了一些古人的資料
[00:05:07.000 --> 00:05:12.000]  第一位曾經做過澳洲總理的
[00:05:12.000 --> 00:05:15.000]  叫做Bob Hawke
[00:05:15.000 --> 00:05:20.000]  第二位曾經做過英國的總理
[00:05:20.000 --> 00:05:23.000]  在第二次世界大戰的時候的總理
[00:05:23.000 --> 00:05:25.000]  就是Winston Churchill
[00:05:25.000 --> 00:05:28.000]  是邱吉爾
[00:05:28.000 --> 00:05:30.000]  第三位都曾經做過總理
[00:05:30.000 --> 00:05:34.000]  也是在第二次世界大戰的時候做的
[00:05:34.000 --> 00:05:36.000]  他是德國的希特勒
[00:05:36.000 --> 00:05:40.000]  Adolf Hitler
[00:05:40.000 --> 00:05:43.000]  我們大部分人都選第三位
[00:05:43.000 --> 00:05:45.000]  其實我們所選的人
[00:05:45.000 --> 00:05:49.000]  是反映出我們對領袖的期望
[00:05:49.000 --> 00:05:54.000]  我們今天想從保羅對提多的祝福當中
[00:05:54.000 --> 00:05:57.000]  看看保羅對領袖的要求
[00:05:57.000 --> 00:05:59.000]  和他自己作為領袖
[00:05:59.000 --> 00:06:02.000]  在領導力方面有什麼表現
[00:06:02.000 --> 00:06:05.000]  是值得我們效法的
[00:06:05.000 --> 00:06:10.000]  我們先來看經文一章四到五節
[00:06:10.000 --> 00:06:13.000]  我們看到保羅和提多的關係
[00:06:13.000 --> 00:06:17.000]  保羅稱提多是在共同的信仰上
[00:06:17.000 --> 00:06:19.000]  作我真兒子
[00:06:19.000 --> 00:06:23.000]  由於保羅稱提多是信仰上的兒子
[00:06:23.000 --> 00:06:25.000]  最有可能的推測
[00:06:25.000 --> 00:06:29.000]  就是保羅帶領了提多信主
[00:06:29.000 --> 00:06:33.000]  而保羅也花了一些時間
[00:06:33.000 --> 00:06:38.000]  去訓練提多成為一位真實的門徒
[00:06:38.000 --> 00:06:42.000]  所以保羅很信任提多
[00:06:42.000 --> 00:06:46.000]  他將提多留在克里特
[00:06:46.000 --> 00:06:50.000]  是要你將那沒有辦完的事都辦妥
[00:06:50.000 --> 00:06:53.000]  有照我所吩咐你的
[00:06:53.000 --> 00:06:57.000]  在郭城設立長老
[00:06:57.000 --> 00:07:03.000]  據傳提多是克里特總督的侄子
[00:07:03.000 --> 00:07:09.000]  保羅留提多擔任主教的工作
[00:07:09.000 --> 00:07:14.000]  由於他本來已經是受人尊敬
[00:07:14.000 --> 00:07:16.000]  有影響力的人
[00:07:16.000 --> 00:07:22.000]  克里特是位於地中海的第五大島
[00:07:22.000 --> 00:07:24.000]  是屬於現在的希臘
[00:07:24.000 --> 00:07:27.000]  我們看看這幅地圖
[00:07:27.000 --> 00:07:31.000]  稍為了解一下克里特島的地理位置
[00:07:31.000 --> 00:07:36.000]  地圖最下面用紅字標記著的就是克里特島
[00:07:36.000 --> 00:07:38.000]  根據考古的研究
[00:07:38.000 --> 00:07:42.000]  發現在這個島上真的有很多個城
[00:07:42.000 --> 00:07:48.000]  所以保羅吩咐提多要在郭城設立長老
[00:07:48.000 --> 00:07:53.000]  保羅不但將任務交給提多
[00:07:53.000 --> 00:07:59.000]  他也指示提多要選擇什麼、是怎樣的人
[00:07:59.000 --> 00:08:02.000]  來做教會的長老
[00:08:02.000 --> 00:08:05.000]  相當於現在我們的主任牧師
[00:08:05.000 --> 00:08:09.000]  要負起帶領教會的職責
[00:08:09.000 --> 00:08:14.000]  保羅在第六和第七兩節經文
[00:08:14.000 --> 00:08:19.000]  都提到牧師要「無可指責」
[00:08:19.000 --> 00:08:24.000]  但保羅並非要求牧師是一個完全人
[00:08:24.000 --> 00:08:27.000]  因為保羅是有繼續解釋
[00:08:27.000 --> 00:08:31.000]  他提到的「無可指責」的意思
[00:08:31.000 --> 00:08:37.000]  在第六節是說牧師要在家庭方面「無可指責」
[00:08:37.000 --> 00:08:43.000]  而第七節是要在個人品德方面「無可指責」
[00:08:43.000 --> 00:08:48.000]  家庭方面的「無可指責」是怎樣的呢?
[00:08:48.000 --> 00:08:54.000]  第一就是「指責一個婦人的丈夫」
[00:08:54.000 --> 00:08:56.000]  為什麼呢?
[00:08:56.000 --> 00:09:01.000]  原因是在古代世界的道德生活
[00:09:01.000 --> 00:09:04.000]  其實是很黑暗混亂
[00:09:04.000 --> 00:09:09.000]  甚至猶太人的社會都是這樣
[00:09:09.000 --> 00:09:14.000]  有些猶太人是多妻的
[00:09:14.000 --> 00:09:20.000]  有一位古代的教父叫做殉道者尤斯汀Justin Martyr
[00:09:20.000 --> 00:09:23.000]  他在一份文獻中提到
[00:09:23.000 --> 00:09:30.000]  甚至現在猶太人仍然可以擁有四至五個妻子
[00:09:30.000 --> 00:09:34.000]  這個原因其實都不難理解
[00:09:34.000 --> 00:09:36.000]  如果我們看回舊約聖經
[00:09:36.000 --> 00:09:44.000]  阿布拉罕不是只有一個妻子
[00:09:44.000 --> 00:09:52.000]  到他的孫子雅各
[00:09:52.000 --> 00:09:55.000]  雅各有四位妻子
[00:09:55.000 --> 00:10:00.000]  所以猶太人不是很著重一夫一妻
[00:10:00.000 --> 00:10:03.000]  羅馬人的文化又怎樣呢?
[00:10:03.000 --> 00:10:07.000]  簡單來說是非常腐敗的
[00:10:07.000 --> 00:10:11.000]  男男女女都有很多淫亂的行為
[00:10:11.000 --> 00:10:15.000]  所以作為一個教會的牧師
[00:10:15.000 --> 00:10:21.000]  指責一個婦人的丈夫是一個很重要的條件
[00:10:21.000 --> 00:10:29.000]  接著保羅還要求牧師的兒女也是信主的
[00:10:29.000 --> 00:10:33.000]  沒有人告他們放蕩不受約束
[00:10:33.000 --> 00:10:36.000]  為什麼又有這個要求呢?
[00:10:36.000 --> 00:10:38.000]  對我們現代人來說
[00:10:38.000 --> 00:10:40.000]  信仰是個人的自由
[00:10:40.000 --> 00:10:43.000]  我們不能強迫兒女信主
[00:10:43.000 --> 00:10:46.000]  為什麼保羅會有這個要求呢?
[00:10:46.000 --> 00:10:55.000]  這個要求其實和古代羅馬社會的風俗有關
[00:10:55.000 --> 00:10:58.000]  在保羅時代的羅馬社會
[00:10:58.000 --> 00:11:03.000]  男人是家庭的一家之主
[00:11:03.000 --> 00:11:06.000]  是很有地位的
[00:11:06.000 --> 00:11:09.000]  如果作為一家之主
[00:11:09.000 --> 00:11:11.000]  他信耶穌的話
[00:11:11.000 --> 00:11:15.000]  他的家人都一定會跟著信
[00:11:15.000 --> 00:11:18.000]  讓我順帶講一句
[00:11:18.000 --> 00:11:21.000]  在《士徒行傳》十六章三十一節
[00:11:21.000 --> 00:11:25.000]  保羅對肥勒比的玉卒說
[00:11:25.000 --> 00:11:29.000]  信主耶穌你和你一家就會得救
[00:11:29.000 --> 00:11:35.000]  保羅說這句話其實是回應玉卒提出的問題
[00:11:35.000 --> 00:11:39.000]  玉卒問:我該做什麼才能得救呢?
[00:11:39.000 --> 00:11:45.000]  保羅的回答其實是反映出當時羅馬社會的習俗
[00:11:45.000 --> 00:11:50.000]  如果那位玉卒願意信主耶穌的話
[00:11:50.000 --> 00:11:55.000]  他的家人都一定會跟著他信主耶穌
[00:11:55.000 --> 00:12:00.000]  因此一家人都會得救
[00:12:00.000 --> 00:12:04.000]  並不是上帝給所有人的普遍應許
[00:12:04.000 --> 00:12:08.000]  只要一家人中有任何一個人信了耶穌
[00:12:08.000 --> 00:12:11.000]  全家人都會必然得救
[00:12:11.000 --> 00:12:16.000]  所以假如我們的家人未信主或者是不信主的話
[00:12:16.000 --> 00:12:20.000]  我們不可以說上帝不守諾言
[00:12:20.000 --> 00:12:24.000]  但是我們必須為家人不著禱告
[00:12:24.000 --> 00:12:27.000]  求主施恩 拯救他們
[00:12:27.000 --> 00:12:32.000]  話說回來 作為一位教會的牧師或者領袖
[00:12:32.000 --> 00:12:38.000]  這位領袖也應該在家庭裡有好的領導表現
[00:12:38.000 --> 00:12:42.000]  以致他的兒女不單止信主
[00:12:42.000 --> 00:12:46.000]  並且不會在外面有不檢點的行為
[00:12:46.000 --> 00:12:52.000]  甚至會有人去控訴他的兒女不受約束
[00:12:52.000 --> 00:12:56.000]  正如保羅在提摩大禪書三章五節都說
[00:12:56.000 --> 00:12:59.000]  人若不知道管理自己的家
[00:12:59.000 --> 00:13:03.000]  怎能照管上帝的教會呢?
[00:13:03.000 --> 00:13:09.000]  所以保羅對牧師的家庭背景是有要求的
[00:13:09.000 --> 00:13:15.000]  現在讓我們看看七至九節是有關牧師的個人品格
[00:13:15.000 --> 00:13:19.000]  在第七節無可指責之後
[00:13:19.000 --> 00:13:21.000]  保羅提出了五個不
[00:13:21.000 --> 00:13:27.000]  然後在第八至九節提出了七個正面的要求
[00:13:27.000 --> 00:13:29.000]  我們先看那五個不
[00:13:29.000 --> 00:13:36.000]  不自負 不暴躁 不語酒 不好鬥 不貪財
[00:13:36.000 --> 00:13:43.000]  自負、暴躁、好鬥都是會影響人際關係的
[00:13:43.000 --> 00:13:49.000]  如果教會的牧師都未能學會心裡柔和謙卑的話
[00:13:49.000 --> 00:13:51.000]  那就很難向人傳福音
[00:13:51.000 --> 00:13:54.000]  也很難成為會友的榜樣
[00:13:54.000 --> 00:13:58.000]  使弟兄姊妹能夠和諧相處
[00:13:58.000 --> 00:14:00.000]  從相反方面去想
[00:14:00.000 --> 00:14:06.000]  如果一位牧師又自負、又暴躁、又好鬥
[00:14:06.000 --> 00:14:09.000]  教會又會有柔養學養
[00:14:09.000 --> 00:14:12.000]  教會又會變成怎樣呢?
[00:14:12.000 --> 00:14:19.000]  所以我們雖然不可能找到一位聖人來做牧師
[00:14:19.000 --> 00:14:23.000]  但亦不能找一位心裡驕傲
[00:14:23.000 --> 00:14:28.000]  自負、暴躁、好鬥的人來領導教會
[00:14:28.000 --> 00:14:32.000]  不語酒
[00:14:32.000 --> 00:14:36.000]  我們留意這裏不是牧師不可以飲酒
[00:14:36.000 --> 00:14:39.000]  而是不能語酒
[00:14:39.000 --> 00:14:44.000]  即是毫無節制地事上飲醉酒
[00:14:44.000 --> 00:14:47.000]  最後是講不貪財
[00:14:47.000 --> 00:14:51.000]  錢財是有很大的誘惑力
[00:14:51.000 --> 00:14:55.000]  有人為了錢財出賣身體和靈魂
[00:14:55.000 --> 00:14:59.000]  貪污仇賄的事我們都聽得多
[00:14:59.000 --> 00:15:03.000]  為了錢而殺人的案例都不少
[00:15:03.000 --> 00:15:07.000]  正如保羅在提摩大前書六章十節說
[00:15:07.000 --> 00:15:11.000]  貪財是萬惡之根
[00:15:11.000 --> 00:15:16.000]  錢財本身無罪惡性
[00:15:16.000 --> 00:15:19.000]  只是一種生活上的工具
[00:15:19.000 --> 00:15:23.000]  但貪卻容易使人犯罪
[00:15:23.000 --> 00:15:27.000]  在十節中的後面幾條都教訓人
[00:15:27.000 --> 00:15:31.000]  不要貪
[00:15:31.000 --> 00:15:34.000]  講完負面清單之後
[00:15:34.000 --> 00:15:38.000]  現在我們來看正面的要求
[00:15:38.000 --> 00:15:43.000]  第七節一開始就要求牧師要樂意接待外人
[00:15:43.000 --> 00:15:45.000]  為什麼呢?
[00:15:45.000 --> 00:15:49.000]  原因是古時候的客丁迷很差
[00:15:49.000 --> 00:15:53.000]  希臘哲學家帕拉圖曾說過
[00:15:53.000 --> 00:15:58.000]  有位酒店像海盜般的客丁主人
[00:15:58.000 --> 00:16:02.000]  他捉拿客人並要求贖金
[00:16:02.000 --> 00:16:06.000]  其實當時的客丁一般情況
[00:16:06.000 --> 00:16:10.000]  都是非常骯髒、租金昂貴
[00:16:10.000 --> 00:16:15.000]  最壞一點是時時用作不道德場所
[00:16:15.000 --> 00:16:21.000]  所以古代人就有一種招待客人的風俗
[00:16:21.000 --> 00:16:27.000]  家庭朋友之間都會安排彼此接待陌生人
[00:16:27.000 --> 00:16:31.000]  當然有些介紹信之類的憑證
[00:16:31.000 --> 00:16:37.000]  所以教會的牧師都要在這方面為信做榜樣
[00:16:37.000 --> 00:16:42.000]  至於好善、乞己、正直、誠潔、節制
[00:16:42.000 --> 00:16:46.000]  都是有關品格方面的事
[00:16:46.000 --> 00:16:49.000]  有關善的意思
[00:16:49.000 --> 00:16:52.000]  最後符聖基的解釋大概是
[00:16:52.000 --> 00:16:56.000]  《媒家書》六章八節提到
[00:16:56.000 --> 00:17:00.000]  「西人也說要指示你何為善
[00:17:00.000 --> 00:17:03.000]  他向你所要的是什麼呢?
[00:17:03.000 --> 00:17:08.000]  只要你行公義、好憐憫、全謙卑的心
[00:17:08.000 --> 00:17:11.000]  與你的上帝同行」
[00:17:11.000 --> 00:17:14.000]  聖潔又是什麼意思呢?
[00:17:14.000 --> 00:17:18.000]  從舊約上帝對以色列人的要求來看
[00:17:18.000 --> 00:17:23.000]  聖潔的意思是《雅各書》一章二十七節所說的
[00:17:23.000 --> 00:17:29.000]  「並且保守自己,不沾染世俗」
[00:17:29.000 --> 00:17:34.000]  非信徒可以偶然吸食軟性毒品、看三級電影
[00:17:34.000 --> 00:17:37.000]  基督徒就不可以沾染這些事
[00:17:37.000 --> 00:17:41.000]  要從世俗分別出來
[00:17:41.000 --> 00:17:44.000]  就會成為聖潔
[00:17:44.000 --> 00:17:46.000]  還有第九節的要求
[00:17:46.000 --> 00:17:51.000]  「堅守合乎教義的可靠之道
[00:17:51.000 --> 00:17:55.000]  就能將健全的教道勸勉人
[00:17:55.000 --> 00:17:58.000]  又能博到增便的人」
[00:17:58.000 --> 00:18:01.000]  這個要求是很重要的
[00:18:01.000 --> 00:18:04.000]  因為虔誠的會教徒或者佛教徒
[00:18:04.000 --> 00:18:08.000]  都可能做得到六至八節的要求
[00:18:08.000 --> 00:18:13.000]  但作為教會領袖就一定要一位真信徒
[00:18:13.000 --> 00:18:16.000]  並且能夠堅守信約
[00:18:16.000 --> 00:18:22.000]  目的是要教導其他信徒和護教
[00:18:22.000 --> 00:18:26.000]  將這個要求應用在今時今日的教會
[00:18:26.000 --> 00:18:29.000]  就說牧師應該受過神學訓練
[00:18:29.000 --> 00:18:35.000]  才能分辨出何謂合乎教義的可靠之道
[00:18:35.000 --> 00:18:40.000]  才能將健全的道理教導勸勉人
[00:18:40.000 --> 00:18:45.000]  並且可以和愛增便的人辯論
[00:18:45.000 --> 00:18:49.000]  普羅提出這些對牧師的要求
[00:18:49.000 --> 00:18:51.000]  是有當時的處境的
[00:18:51.000 --> 00:18:54.000]  在十至十六節我們看到
[00:18:54.000 --> 00:18:56.000]  當時在克里特教會裏面
[00:18:56.000 --> 00:19:01.000]  有些將不該教導的是教導人
[00:19:01.000 --> 00:19:03.000]  敗壞人的全家
[00:19:03.000 --> 00:19:08.000]  他們宣稱認識上帝卻在行為上否認他
[00:19:08.000 --> 00:19:12.000]  即是說異端在教會內部出現
[00:19:12.000 --> 00:19:15.000]  導致了嚴重的後果
[00:19:15.000 --> 00:19:17.000]  甚至敗壞人的全家
[00:19:17.000 --> 00:19:23.000]  而傳異端的人就是那些有名無實的信徒
[00:19:23.000 --> 00:19:27.000]  口裏說自己認識上帝是基督徒
[00:19:27.000 --> 00:19:32.000]  行為上他是完全違背自己的認信
[00:19:32.000 --> 00:19:39.000]  看過普羅對教會領導或牧師的要求後
[00:19:39.000 --> 00:19:42.000]  我們回頭看看一至三節
[00:19:42.000 --> 00:19:45.000]  看看普羅自己的領導力表現
[00:19:45.000 --> 00:19:49.000]  首先他很清楚知道自己的身份
[00:19:49.000 --> 00:19:55.000]  他說他是上帝的僕人 耶穌基督的使徒
[00:19:55.000 --> 00:19:59.000]  我聽過有些牧師會混淆自己的身份
[00:19:59.000 --> 00:20:01.000]  以為自己是會友的僕人
[00:20:01.000 --> 00:20:03.000]  將會友當成老闆
[00:20:03.000 --> 00:20:07.000]  時時聽會友的指揮去辦事
[00:20:07.000 --> 00:20:09.000]  普羅就不一樣
[00:20:09.000 --> 00:20:15.000]  他知道自己是上帝的僕人 耶穌基督的使徒
[00:20:15.000 --> 00:20:20.000]  其次他亦都很清楚知道自己的使命
[00:20:20.000 --> 00:20:25.000]  他知道上帝命令他去傳揚福音
[00:20:25.000 --> 00:20:29.000]  作為教會的牧師除了知道自己的身份之外
[00:20:29.000 --> 00:20:31.000]  還要記得自己的使命
[00:20:31.000 --> 00:20:35.000]  並且要記住我們將來會有一日
[00:20:35.000 --> 00:20:40.000]  要向命令我們的主 教掌
[00:20:40.000 --> 00:20:45.000]  第一節你可能會覺得今天的經文跟你沒什麼關係
[00:20:45.000 --> 00:20:51.000]  因為你只想做會友 從來沒想過要做牧師
[00:20:51.000 --> 00:20:54.000]  但即使你不想做牧師
[00:20:54.000 --> 00:20:59.000]  你都要知道上帝要怎樣的人做牧師
[00:20:59.000 --> 00:21:02.000]  不單止是要問他在哪間神學院畢業
[00:21:02.000 --> 00:21:04.000]  有沒有牧養經驗
[00:21:04.000 --> 00:21:08.000]  更加重要的是他個人的品格
[00:21:08.000 --> 00:21:10.000]  他的家庭狀況
[00:21:10.000 --> 00:21:16.000]  他對自己身份的認知和他的使命感
[00:21:16.000 --> 00:21:23.000]  此外有很多大英姐妹不做牧師都會成為教會領袖
[00:21:23.000 --> 00:21:27.000]  例如小組的組長 主要學的老師
[00:21:27.000 --> 00:21:33.000]  其實我們都要清楚知道那些是教會重要的領袖崗位
[00:21:33.000 --> 00:21:38.000]  我們不要將不該教導的事教導人
[00:21:38.000 --> 00:21:41.000]  敗壞人的全家
[00:21:41.000 --> 00:21:45.000]  我們同樣要知道自己的身份和使命
[00:21:45.000 --> 00:21:48.000]  我們要記住我們在教會侍奉
[00:21:48.000 --> 00:21:52.000]  都是由於我們是蒙上帝之恩的人
[00:21:52.000 --> 00:21:56.000]  不要太看重人的情面來侍奉
[00:21:56.000 --> 00:22:01.000]  在第二章最後一節 保羅吩咐提多要責備人
[00:22:01.000 --> 00:22:08.000]  在第三章十節 又吩咐提多要和那些分門結黨的人割席
[00:22:08.000 --> 00:22:11.000]  拒絕和他來往
[00:22:11.000 --> 00:22:18.000]  教會領袖是需要有勇氣去進行聖經的教導
[00:22:18.000 --> 00:22:23.000]  而不是只看重友誼 和其光同其塵
[00:22:23.000 --> 00:22:28.000]  求求無所謂 什麼都無所謂就算數
[00:22:28.000 --> 00:22:33.000]  由我對教會領導人的要求做一個很簡單的總結
[00:22:33.000 --> 00:22:39.000]  1. 要有好的品格 包括無不良嗜好
[00:22:39.000 --> 00:22:42.000]  2. 要清楚明白信仰
[00:22:42.000 --> 00:22:47.000]  3. 要在家庭中做好領導家庭的責任
[00:22:47.000 --> 00:22:50.000]  4. 要知道自己的身份和使命
[00:22:50.000 --> 00:22:57.000]  5. 要有勇氣 站在真理的立場上去勸導人
[00:22:57.000 --> 00:23:00.000]  由我們同心低頭祈禱
[00:23:00.000 --> 00:23:05.000]  親愛的主耶穌 感謝祢揀選了我們在同一間教會侍奉祢
[00:23:05.000 --> 00:23:11.000]  求祢在我們中間揀選合理心意的人做領袖 帶領我們
[00:23:11.000 --> 00:23:15.000]  求祢賜給我們的領袖 有屬靈的眼界
[00:23:15.000 --> 00:23:18.000]  明白祢要帶領我們前進的方向
[00:23:18.000 --> 00:23:22.000]  有智慧將真理的道教導我們
[00:23:22.000 --> 00:23:27.000]  還要有勇氣鼓勵我們忠心地跟隨祢
[00:23:27.000 --> 00:23:31.000]  奉耶穌基督的名祈禱 阿門
