
[00:00:00.000 --> 00:00:03.760]  我們過去的日子是查過舊約的祈禱的
[00:05:10.540 --> 00:05:13.380]  有些人是很想跟一個古神
[00:05:13.380 --> 00:05:14.740]  叫巴菲特
[00:05:14.740 --> 00:05:16.460]  來這裡吃飯的
[00:05:16.460 --> 00:05:18.380]  巴菲特每一年都會跟一些人
[00:05:18.380 --> 00:05:19.540]  來這裡吃飯的
[00:05:19.540 --> 00:05:20.860]  但是要給錢的
[00:05:20.860 --> 00:05:22.460]  要捐錢捐得多的
[00:05:22.460 --> 00:05:24.060]  才可以入圍
[00:05:24.060 --> 00:05:25.420]  但是這次巴菲特說
[00:05:25.420 --> 00:05:26.900]  他最後一次
[00:05:26.900 --> 00:05:29.620]  來這裡這樣公開跟別人吃飯
[00:05:29.620 --> 00:05:30.940]  但是他收到的錢
[00:05:30.940 --> 00:05:31.780]  不是他自己要的
[00:05:31.780 --> 00:05:32.740]  是給慈善機構
[00:05:32.740 --> 00:05:34.180]  而今年是什麼呢?
[00:05:34.180 --> 00:05:36.300]  一個神秘的競爭者
[00:05:36.300 --> 00:05:37.900]  創了紀錄
[00:05:37.900 --> 00:05:41.100]  用了1,900萬美金
[00:05:41.100 --> 00:05:42.220]  捐出來
[00:05:42.220 --> 00:05:44.860]  跟巴菲特吃一頓飯
[00:05:44.860 --> 00:05:46.460]  你想想多厲害呢?
[00:05:46.460 --> 00:05:48.820]  之前也曾經試過
[00:05:48.820 --> 00:05:52.260]  在中國有一個叫做私務教父
[00:05:52.260 --> 00:05:54.020]  叫做趙丹陽
[00:05:54.020 --> 00:05:55.660]  在2008年
[00:05:55.660 --> 00:05:58.860]  用了211美元
[00:05:58.860 --> 00:06:00.260]  去投標
[00:06:00.260 --> 00:06:03.380]  可以跟巴菲特吃一頓午餐
[00:06:03.380 --> 00:06:04.700]  跟他聊天
[00:06:04.700 --> 00:06:06.700]  你看到這些人要這樣來
[00:06:06.700 --> 00:06:07.860]  但是他給很多錢
[00:06:07.860 --> 00:06:09.420]  才可以跟一個名人
[00:06:09.420 --> 00:06:10.860]  去聊天
[00:06:10.860 --> 00:06:13.220]  但是我們竟然忽略了
[00:06:13.220 --> 00:06:15.940]  原來我們是完全不需要給任何的費用
[00:06:15.940 --> 00:06:17.740]  我們可以跟我們的父神
[00:06:17.740 --> 00:06:19.500]  創造天地萬物的主宰
[00:06:19.500 --> 00:06:20.660]  來聊天
[00:06:20.660 --> 00:06:23.780]  這是一個很寶貴的權利
[00:06:23.780 --> 00:06:26.180]  但是有些感慨就是
[00:06:26.180 --> 00:06:27.980]  我們沒有珍惜這個權利
[00:06:27.980 --> 00:06:29.700]  只有神的兒女
[00:06:29.700 --> 00:06:32.540]  應該就會關心父的姓名
[00:06:32.540 --> 00:06:34.340]  旨意和角度
[00:06:34.340 --> 00:06:36.460]  但是現實又是怎麼樣呢?
[00:06:36.460 --> 00:06:38.260]  往往是父母關心兒女
[00:06:38.260 --> 00:06:39.740]  多過兒女關心父母
[00:06:39.740 --> 00:06:41.780]  我們的神愛我們關心我們
[00:06:41.780 --> 00:06:44.500]  多過我們愛神和關心神的事
[00:06:44.500 --> 00:06:46.260]  在耶穌那個年代裡面
[00:06:46.260 --> 00:06:47.580]  一些宗教領袖
[00:06:47.580 --> 00:06:49.100]  他們的祈禱
[00:06:49.100 --> 00:06:50.780]  好像念咒語一樣
[00:06:50.780 --> 00:06:52.540]  或者將傳統
[00:06:52.540 --> 00:06:54.820]  或者別人留下的那些土文
[00:06:54.820 --> 00:06:57.900]  一字不漏地背誦
[00:06:57.900 --> 00:07:01.180]  根據固有的宗教儀式
[00:07:01.180 --> 00:07:03.180]  就成為有效的禱告
[00:07:03.180 --> 00:07:05.300]  原來當時的猶太人
[00:07:05.300 --> 00:07:08.060]  他們制定了很多不同的祈禱文
[00:07:08.060 --> 00:07:09.500]  在不同的情況裡面
[00:07:09.500 --> 00:07:10.780]  都是去禱告的
[00:07:10.780 --> 00:07:13.260]  在結婚的時候有結婚的祈禱文
[00:07:13.260 --> 00:07:15.860]  旅遊的時候有旅遊的祈禱文
[00:07:15.860 --> 00:07:17.420]  原意是好的
[00:07:17.420 --> 00:07:20.180]  是使人懂得立法的要求
[00:07:20.180 --> 00:07:22.380]  但是猶太人往往以為
[00:07:22.380 --> 00:07:24.860]  這些祈禱文就是有效的祈禱
[00:07:24.860 --> 00:07:26.620]  只是你背熟它
[00:07:26.620 --> 00:07:27.860]  重複
[00:07:27.860 --> 00:07:29.900]  不斷地講的時候
[00:07:29.900 --> 00:07:31.260]  就會成功了
[00:07:31.260 --> 00:07:32.500]  但是很可惜
[00:07:32.500 --> 00:07:35.260]  這些祈禱文在歷代的教會裡面
[00:07:35.260 --> 00:07:37.060]  都廣泛被使用的
[00:07:37.060 --> 00:07:38.940]  今天有很多的教會
[00:07:38.940 --> 00:07:39.980]  他們是怎樣呢?
[00:07:39.980 --> 00:07:41.580]  在崇拜的開始
[00:07:41.580 --> 00:07:43.580]  或者崇拜的結束的時候
[00:07:43.580 --> 00:07:45.820]  就會叫護友一起背誦的
[00:07:45.820 --> 00:07:48.300]  或者在守聖餐的時候也會背誦的
[00:07:48.300 --> 00:07:50.540]  有些修道士一天
[00:07:50.540 --> 00:07:52.660]  早上、下午、晚上
[00:07:52.660 --> 00:07:54.540]  都是來讀三次
[00:07:54.540 --> 00:07:57.860]  很怕這種背誦式如果僵化
[00:07:57.860 --> 00:07:59.060]  公式化了
[00:07:59.060 --> 00:08:00.820]  就離開了
[00:08:00.820 --> 00:08:02.460]  禱告的原意
[00:08:02.460 --> 00:08:04.060]  原來禱告的原意就是
[00:08:04.060 --> 00:08:08.540]  父親和孩子的聊天和交談
[00:08:08.540 --> 00:08:10.460]  所以今天我們的祈禱
[00:08:10.460 --> 00:08:11.940]  很在意的是什麼?
[00:08:11.940 --> 00:08:13.140]  講的是什麼?
[00:08:13.140 --> 00:08:15.060]  但是耶穌教我們的禱告
[00:08:15.060 --> 00:08:16.540]  祂教我們怎麼祈禱呢?
[00:08:16.540 --> 00:08:20.500]  我們在天上的父
[00:08:20.500 --> 00:08:21.820]  這個重點就是
[00:08:21.820 --> 00:08:24.460]  究竟我們是向誰來祈禱
[00:08:24.460 --> 00:08:27.500]  而不是禱告的時候要講什麼
[00:08:27.500 --> 00:08:30.140]  因為向誰祈禱
[00:08:30.140 --> 00:08:34.100]  是比講什麼更加重要的
[00:08:34.100 --> 00:08:36.180]  你跟父親聊天
[00:08:36.180 --> 00:08:37.900]  或者跟另一個陌生人聊天
[00:08:37.900 --> 00:08:39.500]  是兩回事
[00:08:39.500 --> 00:08:42.540]  天父是亞拿文的"阿爸"
[00:08:42.540 --> 00:08:43.900]  那麼
[00:08:43.900 --> 00:08:45.500]  是不是有一隊樂隊很久之前
[00:08:45.500 --> 00:08:47.180]  叫做"阿爸"呢?
[00:08:47.180 --> 00:08:49.300]  但是其實"阿爸"是什麼呢?
[00:08:49.300 --> 00:08:52.420]  就是兒子對父親一種很親密
[00:08:52.420 --> 00:08:54.460]  又尊敬的稱呼
[00:08:54.460 --> 00:08:57.820]  當時門徒對"阿爸"的感受
[00:08:57.820 --> 00:09:00.460]  是受當時的文化影響的
[00:09:00.460 --> 00:09:02.740]  因為在耶穌那個年代
[00:09:02.740 --> 00:09:04.460]  甚至是之前那個年代
[00:09:04.460 --> 00:09:07.220]  兒女是屬於父親的
[00:09:07.220 --> 00:09:10.700]  他要完全依賴父親的供應
[00:09:10.700 --> 00:09:12.140]  養育
[00:09:12.140 --> 00:09:13.420]  保護
[00:09:13.420 --> 00:09:15.420]  否則他不能有好的成長
[00:09:15.420 --> 00:09:18.660]  如果兒女沒有了父親的保護和供應
[00:09:18.660 --> 00:09:21.660]  他沒有辦法活得開心
[00:09:21.660 --> 00:09:23.100]  所以當我們祈禱的時候
[00:09:23.100 --> 00:09:24.980]  我們稱之為天父
[00:09:24.980 --> 00:09:30.900]  是一種無依無靠的兒女的態度
[00:09:30.900 --> 00:09:31.900]  只有"阿爸"
[00:09:31.900 --> 00:09:32.580]  如果不是你
[00:09:32.580 --> 00:09:33.460]  我真的不行了
[00:09:33.460 --> 00:09:35.060]  這樣向神祈禱呼求
[00:09:35.060 --> 00:09:37.820]  所以這篇的圖文
[00:09:37.820 --> 00:09:41.540]  不是一個自滿自足的人的圖告
[00:09:41.540 --> 00:09:44.060]  而是一個開心
[00:09:44.060 --> 00:09:45.340]  哀動
[00:09:45.340 --> 00:09:46.420]  溫柔
[00:09:46.420 --> 00:09:47.580]  飢渴的人
[00:09:47.580 --> 00:09:50.620]  向天父發出的圖告
[00:09:50.620 --> 00:09:54.220]  這篇圖文不是教導我們圖告的文字
[00:09:54.220 --> 00:09:57.460]  而是調整我們禱告的態度
[00:09:57.460 --> 00:10:00.380]  產生了方向性的改變
[00:10:00.380 --> 00:10:01.380]  很簡單舉個例子
[00:10:01.380 --> 00:10:02.300]  我經常這樣說
[00:10:02.300 --> 00:10:05.860]  譬如我們教子女去為考試祈禱
[00:10:05.860 --> 00:10:07.940]  不只是為了考取好的成績
[00:10:07.940 --> 00:10:09.700]  神說讓我能夠有好的成績
[00:10:09.700 --> 00:10:10.740]  我可以進大學
[00:10:10.740 --> 00:10:13.100]  我希望將來可以有一份好的工作
[00:10:13.100 --> 00:10:14.900]  可以賺取更多的金錢
[00:10:14.900 --> 00:10:16.660]  來帶上去奉獻給你
[00:10:16.660 --> 00:10:18.820]  又或者我可以有影響力
[00:10:18.820 --> 00:10:20.660]  可以幫到更多的人
[00:10:20.660 --> 00:10:22.460]  神說我很想做這份義工
[00:10:22.460 --> 00:10:25.460]  因為這份義工我可以發揮到我的所長
[00:10:25.460 --> 00:10:27.900]  甚至可以幫助到很需要的人
[00:10:27.900 --> 00:10:30.620]  我們的圖告的方向是怎樣
[00:10:30.620 --> 00:10:31.980]  這是很重要的
[00:10:31.980 --> 00:10:35.460]  所以耶穌的祈禱就是說到阿巴乎
[00:10:35.460 --> 00:10:37.780]  門徒發現了耶穌的圖告
[00:10:37.780 --> 00:10:41.820]  與當時宗教領袖的祈禱是很不同的
[00:10:41.820 --> 00:10:44.300]  耶穌的圖告是直接的
[00:10:44.300 --> 00:10:48.060]  很貼身地去對神傾談
[00:10:48.060 --> 00:10:49.660]  好像情人
[00:10:49.660 --> 00:10:53.460]  又好像一個小朋友和父親來談話
[00:10:53.460 --> 00:10:56.620]  是很單純很真摯的
[00:10:56.620 --> 00:10:58.580]  所以門徒是很羨慕的
[00:10:58.580 --> 00:11:00.260]  請你記住
[00:11:00.260 --> 00:11:03.700]  圖告不是一種宗教責任
[00:11:03.700 --> 00:11:05.580]  你留意一下回教徒
[00:11:05.580 --> 00:11:07.420]  每天有五次祈禱
[00:11:07.420 --> 00:11:08.660]  會打鐘
[00:11:08.660 --> 00:11:10.060]  9點鐘就要去祈禱
[00:11:10.060 --> 00:11:11.580]  這是宗教責任
[00:11:11.580 --> 00:11:14.260]  但原來我們祈禱不是宗教的責任
[00:11:14.260 --> 00:11:16.900]  是我們生活中一種很自然的流露
[00:11:16.900 --> 00:11:20.780]  正如大家現在在呼吸
[00:11:20.780 --> 00:11:23.780]  呼吸不是生存的責任一樣
[00:11:23.780 --> 00:11:25.380]  呼吸是我們很自然
[00:11:25.380 --> 00:11:28.260]  維持我們生命的一種方法
[00:11:28.260 --> 00:11:31.620]  耶穌的圖告和天賦
[00:11:31.620 --> 00:11:35.700]  就好像嬰兒和母親的懷孕期間
[00:11:35.700 --> 00:11:39.660]  磁帶的連繫一樣
[00:11:39.660 --> 00:11:43.220]  屬靈的生命是需要養鳥才可以成長的
[00:11:43.220 --> 00:11:47.340]  又自然又活潑又親密又可以隱藏的
[00:11:47.340 --> 00:11:52.460]  主耶穌從來沒有去炫耀祂自己的圖告生活
[00:11:52.460 --> 00:11:53.500]  剛才我已經說了
[00:11:53.500 --> 00:11:57.300]  《萬口福音》中看到祂行常是怎樣呢
[00:11:57.300 --> 00:12:01.020]  是個人在神的面前去圖告的
[00:12:01.020 --> 00:12:04.140]  所以今天我們要記住
[00:12:04.140 --> 00:12:05.900]  我們沒有什麼祈禱
[00:12:05.900 --> 00:12:10.460]  耶穌向父神圖告是抱著謙卑的態度
[00:12:10.460 --> 00:12:11.860]  今天我們很清楚
[00:12:11.860 --> 00:12:14.420]  祂說到耶穌的圖告
[00:12:14.420 --> 00:12:17.820]  「我一切所有的都是父教父給我的」
[00:12:17.820 --> 00:12:21.620]  「父啊,我將祢賜給我的人」
[00:12:21.620 --> 00:12:24.380]  「一個都不漏的交付給祢」
[00:12:24.380 --> 00:12:28.980]  「父啊,祢在創世以前已經為我安排好了」
[00:12:28.980 --> 00:12:29.660]  你聽到嗎?
[00:12:29.660 --> 00:12:33.660]  這些是撮錄了耶穌的祈禱文
[00:12:33.660 --> 00:12:37.060]  至高無上的聖子耶穌基督
[00:12:37.060 --> 00:12:38.860]  但祂是虛心的
[00:12:38.860 --> 00:12:41.060]  抱著兒子的態度
[00:12:41.060 --> 00:12:43.460]  真心的依靠父神
[00:12:43.460 --> 00:12:46.460]  這個圖告的生活跟宇宙不同
[00:12:46.460 --> 00:12:47.820]  所以我們都要學習
[00:12:47.820 --> 00:12:50.540]  謙卑、依靠父神的心
[00:12:50.540 --> 00:12:52.980]  好了,第一個最重要的就是
[00:12:52.980 --> 00:12:54.700]  「我們在天上的父」
[00:12:54.700 --> 00:12:55.940]  還要提醒我們
[00:12:55.940 --> 00:12:57.900]  原來我們是一個群體
[00:12:57.900 --> 00:13:01.460]  原來那個圖告不是「我在天上的父」
[00:13:01.460 --> 00:13:05.180]  這個是個人的圖告
[00:13:05.180 --> 00:13:08.140]  但會提醒我們是「我們在天上的父」
[00:13:08.140 --> 00:13:09.380]  我們是一個群體
[00:13:09.380 --> 00:13:11.780]  所以我們絕對不可以輕忽弟兄姊妹
[00:13:11.780 --> 00:13:13.740]  好了,接著第二件事
[00:13:13.740 --> 00:13:16.820]  就是為了國度來帶來祂的禱告
[00:13:16.820 --> 00:13:19.380]  這裡絕對留意到
[00:13:19.380 --> 00:13:20.660]  耶穌教導我們的禱告
[00:13:20.660 --> 00:13:23.460]  不是以自我作為中心的
[00:13:23.460 --> 00:13:26.380]  我們是要先求祂的國和祂的義
[00:13:26.380 --> 00:13:29.660]  但是第九節、下半節和第十節
[00:13:29.660 --> 00:13:32.060]  這個圖文裡面有三個祈求
[00:13:32.060 --> 00:13:34.180]  就是有三個願望
[00:13:34.180 --> 00:13:39.660]  就是「你的名」、「你的國」和「你的旨意」
[00:13:39.660 --> 00:13:42.260]  三個「你」字在原文裡面
[00:13:42.260 --> 00:13:43.740]  是放在最後的
[00:13:43.740 --> 00:13:44.860]  是強調
[00:13:44.860 --> 00:13:49.260]  就是說是為了「你」來帶來祂的禱告
[00:13:49.260 --> 00:13:52.500]  為了「你的名」被受尊重
[00:13:52.500 --> 00:13:54.460]  「你的國度降臨」
[00:13:54.460 --> 00:13:57.660]  還有就是「願意你的旨意」
[00:13:57.660 --> 00:14:00.300]  「幸在地上是被人尊為聖」
[00:14:00.300 --> 00:14:03.460]  好,我們來帶來祂逐項逐項來分析
[00:14:03.460 --> 00:14:07.340]  「願人都尊你的名為聖」
[00:14:07.340 --> 00:14:11.260]  原來這個「為聖」就是「聖潔」這個動詞
[00:14:11.260 --> 00:14:12.660]  是什麼意思呢?
[00:14:12.660 --> 00:14:16.020]  這個是很強烈的猶太人的觀念
[00:14:16.020 --> 00:14:19.340]  聖潔不是單單指到道德上
[00:14:19.340 --> 00:14:21.740]  是沒有犯錯,是好
[00:14:21.740 --> 00:14:25.100]  聖潔最基本的意思就是分別出來
[00:14:25.100 --> 00:14:26.700]  很簡單舉一個例子
[00:14:26.700 --> 00:14:28.700]  當時一些器具
[00:14:28.700 --> 00:14:31.140]  是用來做憲制之用的
[00:14:31.140 --> 00:14:35.180]  盤子是用來包製製玉來獻給神
[00:14:35.180 --> 00:14:38.500]  這個盤子就已經分別為「聖」
[00:14:38.500 --> 00:14:39.980]  是「聖潔」的
[00:14:39.980 --> 00:14:43.020]  不可以碰到那些骯髒的東西
[00:14:43.020 --> 00:14:44.740]  好了,還有
[00:14:44.740 --> 00:14:48.380]  今天「安息日」被稱為「聖日」
[00:14:48.380 --> 00:14:50.980]  我們現在「主日」被稱為「聖日」是什麼意思呢?
[00:14:50.980 --> 00:14:51.980]  就是這一天
[00:14:51.980 --> 00:14:53.940]  我們有一段時間分別出來
[00:14:53.940 --> 00:14:55.620]  去敬拜神
[00:14:55.620 --> 00:14:58.140]  這個就稱為「聖日」
[00:14:58.140 --> 00:15:01.700]  好了,聖殿是敬拜神的地方
[00:15:01.700 --> 00:15:04.300]  術禮拜堂我們敬拜神的地方
[00:15:04.300 --> 00:15:06.380]  是一個與別不同的建築物
[00:15:06.380 --> 00:15:10.260]  這些建築物不單單在乎外形是怎樣
[00:15:10.260 --> 00:15:12.900]  可能在香港,就是不同英國
[00:15:12.900 --> 00:15:15.140]  有些教堂
[00:15:15.140 --> 00:15:17.700]  他們是在住宅那裡
[00:15:17.700 --> 00:15:20.620]  就是住宅區那些堂樓
[00:15:20.620 --> 00:15:24.020]  他們都是在一個民居之內
[00:15:24.020 --> 00:15:25.740]  某個程度是沒有什麼分別的
[00:15:25.740 --> 00:15:29.940]  但是那裡是用來敬拜神的地方,就成為聖殿的所在
[00:15:29.940 --> 00:15:31.540]  這個意思就是怎樣?
[00:15:31.540 --> 00:15:33.260]  願意神的名字
[00:15:33.260 --> 00:15:35.980]  與其他的名字被分別出來
[00:15:35.980 --> 00:15:37.900]  今天你和我都有名字,對不對?
[00:15:37.900 --> 00:15:40.020]  我們的名字也代表了我們自己
[00:15:40.020 --> 00:15:41.740]  但是神是超然的
[00:15:41.740 --> 00:15:45.260]  願意祂的名字在全地被稱頌
[00:15:45.260 --> 00:15:49.980]  願意祂的名字在絕對至高的位置上
[00:15:49.980 --> 00:15:51.780]  這個才是最重要的
[00:15:51.780 --> 00:15:56.500]  這個動詞是被動式的,是passive voice
[00:15:56.500 --> 00:16:01.060]  這個就是講出一個禱告者的心願
[00:16:01.060 --> 00:16:02.740]  我們有沒有一個很渴望的心
[00:16:02.740 --> 00:16:06.260]  就是願意神的名字被別人稱頌呢?
[00:16:06.260 --> 00:16:08.740]  很簡單的舉個例子
[00:16:08.740 --> 00:16:12.220]  如果有時候我們講話長篇大論
[00:16:12.220 --> 00:16:13.500]  你被別人揶揄你
[00:16:13.500 --> 00:16:16.740]  不要跟我說耶穌
[00:16:16.740 --> 00:16:18.500]  你有什麼反應呢?
[00:16:18.500 --> 00:16:21.580]  你會不會有些不開心的人就算了
[00:16:21.580 --> 00:16:23.300]  他們說就讓他們說
[00:16:23.300 --> 00:16:24.980]  我很記得
[00:16:24.980 --> 00:16:28.820]  我也信得住後來出來工作
[00:16:28.820 --> 00:16:30.500]  不得不承認
[00:16:30.500 --> 00:16:33.380]  出來工作的時候
[00:16:33.380 --> 00:16:35.220]  我們裡面有錢拿回家
[00:16:35.220 --> 00:16:37.740]  我們的聲音可能會大一點點
[00:16:37.740 --> 00:16:40.060]  有一次我和我爸爸聊天
[00:16:40.060 --> 00:16:43.500]  就在講一些道理
[00:16:43.500 --> 00:16:44.220]  爸爸跟我說
[00:16:44.220 --> 00:16:45.580]  不要跟我說耶穌了
[00:16:45.580 --> 00:16:48.100]  我說爸爸,你說什麼?
