
[00:00:00.000 --> 00:00:06.000]  我們一同作為一個群體紀念天上的父為我們所作的一切
[00:02:36.000 --> 00:02:38.000]  不過他覺得早上剃鬚
[00:02:38.000 --> 00:02:39.000]  就感覺
[00:02:39.000 --> 00:02:40.000]  新的一天
[00:02:40.000 --> 00:02:41.000]  我剃一剃鬚
[00:02:41.000 --> 00:02:44.000]  我就像一個大人一樣
[00:02:44.000 --> 00:02:49.000]  很厲害 很舒服
[00:02:49.000 --> 00:02:52.000]  我不知道在座各位弟兄姊妹
[00:02:52.000 --> 00:02:53.000]  你會不會覺得
[00:02:53.000 --> 00:02:56.000]  弟兄姊妹每天都在剃鬚
[00:02:56.000 --> 00:03:00.000]  成長是一件很開心的事
[00:03:00.000 --> 00:03:02.000]  我再不是一個小朋友
[00:03:02.000 --> 00:03:04.000]  我現在長大了
[00:03:04.000 --> 00:03:06.000]  感覺很厲害
[00:03:06.000 --> 00:03:08.000]  我記得我小時候
[00:03:08.000 --> 00:03:11.000]  我小學小一至小三是下午班
[00:03:11.000 --> 00:03:14.000]  小四至小五至小六是上午班
[00:03:14.000 --> 00:03:15.000]  所以我小時候覺得
[00:03:15.000 --> 00:03:18.000]  小四已經長大了
[00:03:18.000 --> 00:03:20.000]  上午班已經很厲害了
[00:03:20.000 --> 00:03:22.000]  我都很期待自己
[00:03:22.000 --> 00:03:24.000]  上到小四的時候
[00:03:24.000 --> 00:03:26.000]  長大了
[00:03:26.000 --> 00:03:28.000]  上午班
[00:03:28.000 --> 00:03:31.000]  我們都會想長大
[00:03:31.000 --> 00:03:32.000]  想成長
[00:03:32.000 --> 00:03:35.000]  我相信我們做每一件事情
[00:03:35.000 --> 00:03:37.000]  當我們用心去做
[00:03:37.000 --> 00:03:41.000]  由不懂慢慢學到懂的過程
[00:03:41.000 --> 00:03:42.000]  都很享受
[00:03:42.000 --> 00:03:43.000]  可能我彈琴
[00:03:43.000 --> 00:03:44.000]  本身我不懂得彈
[00:03:44.000 --> 00:03:48.000]  我要這樣去彈
[00:03:48.000 --> 00:03:51.000]  到可以這樣彈的時候
[00:03:51.000 --> 00:03:53.000]  我們這一步有多不同
[00:03:53.000 --> 00:03:55.000]  走了多少步
[00:03:55.000 --> 00:03:56.000]  可能你本身打不琴
[00:03:56.000 --> 00:03:58.000]  你不懂得打
[00:03:58.000 --> 00:03:59.000]  到你可以寫歌
[00:03:59.000 --> 00:04:01.000]  寫得像Steph Curry那樣
[00:04:01.000 --> 00:04:03.000]  你覺得你很厲害
[00:04:03.000 --> 00:04:04.000]  可能你上班的時候
[00:04:04.000 --> 00:04:05.000]  第一天上班
[00:04:05.000 --> 00:04:06.000]  你甚麼都不懂
[00:04:06.000 --> 00:04:08.000]  原來這個人是教的
[00:04:08.000 --> 00:04:09.000]  到你做到很多東西
[00:04:09.000 --> 00:04:11.000]  就可以教人的時候
[00:04:11.000 --> 00:04:13.000]  那個一直成長
[00:04:13.000 --> 00:04:14.000]  那個滿足感
[00:04:14.000 --> 00:04:15.000]  那個成就感
[00:04:15.000 --> 00:04:18.000]  對我們來說是很重要的
[00:04:18.000 --> 00:04:20.000]  弟兄姊妹們
[00:04:20.000 --> 00:04:22.000]  我不知道對於屬靈的事物
[00:04:22.000 --> 00:04:23.000]  我們有多渴望
[00:04:23.000 --> 00:04:25.000]  繼續去成長
[00:04:25.000 --> 00:04:27.000]  不斷不斷去長大
[00:04:27.000 --> 00:04:28.000]  長大成人
[00:04:28.000 --> 00:04:31.000]  不再是小朋友那樣
[00:04:31.000 --> 00:04:32.000]  我不知道你信主多久
[00:04:32.000 --> 00:04:35.000]  但你會不會比較你初信主的時候
[00:04:35.000 --> 00:04:37.000]  你會不會舊時就很熱心追求
[00:04:37.000 --> 00:04:39.000]  久了你覺得
[00:04:39.000 --> 00:04:41.000]  這樣繼續下去都OK
[00:04:41.000 --> 00:04:43.000]  沒甚麼所謂
[00:04:43.000 --> 00:04:44.000]  這個沒甚麼所謂
[00:04:44.000 --> 00:04:46.000]  反映了甚麼呢
[00:04:46.000 --> 00:04:47.000]  可能你未信耶穌
[00:04:47.000 --> 00:04:48.000]  不過你回來教會
[00:04:48.000 --> 00:04:49.000]  你想探討
[00:04:49.000 --> 00:04:50.000]  想認識多些
[00:04:50.000 --> 00:04:52.000]  你會不會想繼續不斷認識多些
[00:04:52.000 --> 00:04:54.000]  只是覺得現在這樣已經夠了
[00:04:54.000 --> 00:04:56.000]  你會不會想更多去發掘
[00:04:56.000 --> 00:04:58.000]  究竟基督教信仰是說甚麼
[00:04:58.000 --> 00:05:01.000]  究竟耶穌基督是哪一位呢
[00:05:01.000 --> 00:05:02.000]  各位弟兄姊妹
[00:05:02.000 --> 00:05:04.000]  我們有沒有這個心
[00:05:04.000 --> 00:05:05.000]  想不斷去成長
[00:05:05.000 --> 00:05:07.000]  就是我們甘於
[00:05:07.000 --> 00:05:08.000]  作為一個小朋友
[00:05:08.000 --> 00:05:10.000]  長期是這樣都OK
[00:05:10.000 --> 00:05:12.000]  或者覺得我已經夠大了
[00:05:12.000 --> 00:05:14.000]  我現在已經是小四
[00:05:14.000 --> 00:05:15.000]  很大了
[00:05:15.000 --> 00:05:17.000]  我不用上小五小六
[00:05:17.000 --> 00:05:19.000]  或者上中學
[00:05:19.000 --> 00:05:22.000]  我們會不會願意停留在這個階段
[00:05:22.000 --> 00:05:24.000]  那就算了
[00:05:24.000 --> 00:05:27.000]  各位弟兄姊妹
[00:05:27.000 --> 00:05:28.000]  我今天想和大家講一個訊息
[00:05:28.000 --> 00:05:30.000]  就是去思想一下
[00:05:30.000 --> 00:05:31.000]  我們作為基督徒
[00:05:31.000 --> 00:05:33.000]  怎樣能夠成長
[00:05:33.000 --> 00:05:36.000]  以致我們能夠承擔更多
[00:05:36.000 --> 00:05:38.000]  亦都讓我今天在父親節
[00:05:38.000 --> 00:05:42.000]  特別的專注向弟兄們講說話
[00:05:42.000 --> 00:05:43.000]  不是和姊妹無關
[00:05:43.000 --> 00:05:45.000]  不過讓我將這個側重點
[00:05:45.000 --> 00:05:47.000]  多些向弟兄們講
[00:05:47.000 --> 00:05:49.000]  我們有多願意成長
[00:05:49.000 --> 00:05:51.000]  不再是一個小朋友
[00:05:51.000 --> 00:05:53.000]  我願意成長
[00:05:53.000 --> 00:05:57.000]  成為一個豬裏面成熟的男士
[00:05:57.000 --> 00:06:01.000]  願意為著神承擔更多
[00:06:01.000 --> 00:06:03.000]  你想想如果一般的男人
[00:06:03.000 --> 00:06:05.000]  被人說你很女人型
[00:06:05.000 --> 00:06:07.000]  或者你小朋友都不成長
[00:06:07.000 --> 00:06:09.000]  我們會很生氣
[00:06:09.000 --> 00:06:10.000]  我們會覺得
[00:06:10.000 --> 00:06:12.000]  你傷害了我男人的自尊心
[00:06:12.000 --> 00:06:16.000]  那你作為一個淑齡的人
[00:06:16.000 --> 00:06:17.000]  你會不會覺得
[00:06:17.000 --> 00:06:21.000]  我也真的要像一個男人
[00:06:21.000 --> 00:06:24.000]  我要承擔呢
[00:06:24.000 --> 00:06:26.000]  如果我好像一個小朋友
[00:06:26.000 --> 00:06:29.000]  或者一個男人不像一個男人的時候
[00:06:29.000 --> 00:06:30.000]  我會不會覺得這樣對我來說
[00:06:30.000 --> 00:06:33.000]  也過不了自己的關呢
[00:06:33.000 --> 00:06:35.000]  讓我今天去藉著一段
[00:06:35.000 --> 00:06:39.000]  在哥林多前書很簡單兩字的經文
[00:06:39.000 --> 00:06:42.000]  去思想一個很不容易的課題
[00:06:42.000 --> 00:06:44.000]  我們怎樣可以靠著主
[00:06:44.000 --> 00:06:46.000]  有更多的成長
[00:06:46.000 --> 00:06:48.000]  特別的去男士們講
[00:06:48.000 --> 00:06:50.000]  我們怎樣能夠更加
[00:06:50.000 --> 00:06:52.000]  似乎一個淑齡的男人
[00:06:52.000 --> 00:06:53.000]  當然這段經文
[00:06:53.000 --> 00:06:55.000]  不只是向男士講
[00:06:55.000 --> 00:06:57.000]  所以姊妹們你都有得著的
[00:06:57.000 --> 00:07:00.000]  我相信神都會向你講說話
[00:07:00.000 --> 00:07:03.000]  讓我們的執重點放在弟兄們
[00:07:03.000 --> 00:07:04.000]  如果你有聖經
[00:07:04.000 --> 00:07:07.000]  請打開哥林多前書第十六章
[00:07:07.000 --> 00:07:09.000]  在我們進去經文之前
[00:07:09.000 --> 00:07:11.000]  讓我們先交代一點背景
[00:07:11.000 --> 00:07:14.000]  我們知道哥林多前書是保羅所寫的
[00:07:14.000 --> 00:07:17.000]  是他第三次旅行報道的時候所寫的
[00:07:17.000 --> 00:07:19.000]  保羅的三次旅行報道
[00:07:19.000 --> 00:07:21.000]  他的旅行報道不是去旅行
[00:07:21.000 --> 00:07:23.000]  是不斷走訪各城各鄉
[00:07:23.000 --> 00:07:25.000]  去將福音傳揚
[00:07:25.000 --> 00:07:27.000]  而當他第二第三次再去的時候
[00:07:27.000 --> 00:07:29.000]  很多時候他都會探訪
[00:07:29.000 --> 00:07:31.000]  他第一次所建立的教會
[00:07:31.000 --> 00:07:33.000]  去想了解他們的狀況
[00:07:33.000 --> 00:07:35.000]  哥林多教會和保羅來說
[00:07:35.000 --> 00:07:37.000]  我相信有很多不同的情
[00:07:37.000 --> 00:07:40.000]  但當中對保羅來說有很多的眼淚
[00:07:40.000 --> 00:07:42.000]  因為哥林多教會有很多不同的問題
[00:07:42.000 --> 00:07:45.000]  保羅花很多心機去建立他們
[00:07:45.000 --> 00:07:48.000]  他們仍然難聽的說很不長進
[00:07:48.000 --> 00:07:51.000]  所以當保羅再去寫這封信的時候
[00:07:51.000 --> 00:07:56.000]  去提醒他們要在信仰上行得正站得正
[00:07:56.000 --> 00:08:01.000]  而且都處理很多很專注的教會問題
[00:08:01.000 --> 00:08:03.000]  很具體的問題
[00:08:03.000 --> 00:08:06.000]  可能處理淫亂的問題
[00:08:06.000 --> 00:08:09.000]  可能處理在教會當中有紛爭的問題
[00:08:09.000 --> 00:08:12.000]  可能處理一些敬拜上的問題
[00:08:12.000 --> 00:08:15.000]  所以很多都是很專注
[00:08:15.000 --> 00:08:19.000]  很指定地去處理一件一件的事情
[00:08:19.000 --> 00:08:21.000]  因著他們的認識
[00:08:21.000 --> 00:08:23.000]  他知道發生了什麼事
[00:08:23.000 --> 00:08:26.000]  所以幫他們逐件事去解策
[00:08:26.000 --> 00:08:28.000]  第十六章是尾聲
[00:08:28.000 --> 00:08:30.000]  在尾聲的時候
[00:08:30.000 --> 00:08:33.000]  他給了一個結尾的說話
[00:08:33.000 --> 00:08:35.000]  很多時候保羅寫信的格式
[00:08:35.000 --> 00:08:38.000]  開頭是很正規的格式
[00:08:38.000 --> 00:08:40.000]  問安 祝福這樣
[00:08:40.000 --> 00:08:41.000]  尾段的時候
[00:08:41.000 --> 00:08:43.000]  他的格式就沒那麼正規
[00:08:43.000 --> 00:08:45.000]  會有少少不同的方法去寫
[00:08:45.000 --> 00:08:49.000]  但通常都是夾雜著一個最後的券面
[00:08:49.000 --> 00:08:51.000]  和一些境界
[00:08:51.000 --> 00:08:54.000]  同樣的 保羅在第十六章裡面
[00:08:54.000 --> 00:08:57.000]  他都是去總括他之前所說的事情
[00:08:57.000 --> 00:08:59.000]  你就這樣看
[00:08:59.000 --> 00:09:01.000]  在十三 十四節
[00:09:01.000 --> 00:09:03.000]  他有五個命令式的動詞
[00:09:03.000 --> 00:09:05.000]  十三節有四個命令式的動詞
[00:09:05.000 --> 00:09:06.000]  十四節有一個
[00:09:06.000 --> 00:09:08.000]  這幾個命令式的定詞
[00:09:08.000 --> 00:09:11.000]  好像很普通 很一般 很籠統
[00:09:11.000 --> 00:09:14.000]  好像你在哪一卷書卷都說得通
[00:09:14.000 --> 00:09:15.000]  讓我們看回
[00:09:15.000 --> 00:09:17.000]  又似乎和他之前所說的事情
[00:09:17.000 --> 00:09:19.000]  有些相關的情況
[00:09:19.000 --> 00:09:22.000]  讓我們看看保羅在結尾的時候
[00:09:22.000 --> 00:09:24.000]  給到最後的勸喻
[00:09:24.000 --> 00:09:25.000]  估計那麼多人
[00:09:25.000 --> 00:09:27.000]  怎樣去持守
[00:09:27.000 --> 00:09:29.000]  保羅所傳給他們的福音
[00:09:29.000 --> 00:09:32.000]  讓他們堅守回耶穌基督
[00:09:32.000 --> 00:09:34.000]  作為他們的主
[00:09:34.000 --> 00:09:35.000]  讓他們堅守回
[00:09:35.000 --> 00:09:37.000]  耶穌基督給他們的使命
[00:09:37.000 --> 00:09:39.000]  讓他們堅守回
[00:09:39.000 --> 00:09:43.000]  作為一個基督徒應當盡的本分
[00:09:43.000 --> 00:09:44.000]  如果你有聖經的話
[00:09:44.000 --> 00:09:46.000]  請我們打開程序表的內頁
[00:09:46.000 --> 00:09:49.000]  讓我們一起讀第十三十四節
[00:09:49.000 --> 00:09:51.000]  預備 一 二 三
[00:09:51.000 --> 00:09:53.000]  你們要警醒
[00:09:53.000 --> 00:09:55.000]  在信仰上要站穩
[00:09:55.000 --> 00:09:57.000]  要勇敢 要剛強
[00:09:57.000 --> 00:09:59.000]  你們所做的一切
[00:09:59.000 --> 00:10:02.000]  都要憑愛心而做
[00:10:02.000 --> 00:10:07.000]  就讓這幾個簡單的動詞
[00:10:07.000 --> 00:10:09.000]  這兩節短短的經文
[00:10:09.000 --> 00:10:11.000]  讓我們一起思想
[00:10:11.000 --> 00:10:14.000]  今天我們作為一個成長的群體
[00:10:14.000 --> 00:10:17.000]  我們怎樣能夠靠著警醒
[00:10:17.000 --> 00:10:20.000]  怎樣能夠有勇氣
[00:10:20.000 --> 00:10:25.000]  怎樣在愛中彼此建立互相相交
[00:10:25.000 --> 00:10:27.000]  我們先看第一樣
[00:10:27.000 --> 00:10:28.000]  要警醒的時候
[00:10:28.000 --> 00:10:30.000]  我們要在真道上站立得穩
[00:10:30.000 --> 00:10:32.000]  第十三節說到
[00:10:32.000 --> 00:10:34.000]  你們要警醒
[00:10:34.000 --> 00:10:36.000]  警醒這個字
[00:10:36.000 --> 00:10:42.000]  很多時候都是用作在預備主在來的時候警醒
[00:10:42.000 --> 00:10:43.000]  無論是保羅書信
[00:10:43.000 --> 00:10:45.000]  或者是新約的其他用道
[00:10:45.000 --> 00:10:47.000]  很多時候都是說到
[00:10:47.000 --> 00:10:48.000]  在末日的時候
[00:10:48.000 --> 00:10:49.000]  主在來的時候
[00:10:49.000 --> 00:10:51.000]  我們常常有一個警醒的心
[00:10:51.000 --> 00:10:53.000]  就好像賊人來到一樣
[00:10:53.000 --> 00:10:54.000]  取消你
[00:10:54.000 --> 00:10:56.000]  所以你要常作準備
[00:10:56.000 --> 00:10:57.000]  不過這個字
[00:10:57.000 --> 00:11:00.000]  不一定要是說到主在來的時候
[00:11:00.000 --> 00:11:01.000]  在新約裡面
[00:11:01.000 --> 00:11:02.000]  起碼有兩段經文
[00:11:02.000 --> 00:11:03.000]  用到這個字
[00:11:03.000 --> 00:11:04.000]  是有不同的用法
[00:11:04.000 --> 00:11:06.000]  可以去powerpoint
[00:11:06.000 --> 00:11:10.000]  在《史童傳》
[00:11:10.000 --> 00:11:12.000]  保羅臨離開以弗所教會的時候
[00:11:12.000 --> 00:11:13.000]  他提醒他們
[00:11:13.000 --> 00:11:14.000]  他知道他離開了之後
[00:11:14.000 --> 00:11:16.000]  會有豺狼在他們當中
[00:11:16.000 --> 00:11:18.000]  我知道在我離開以後
[00:11:18.000 --> 00:11:20.000]  必有凶暴的豺狼進入你們中間
[00:11:20.000 --> 00:11:21.000]  不顧適陽群
[00:11:21.000 --> 00:11:24.000]  要引誘門徒跟從他們
[00:11:24.000 --> 00:11:25.000]  所以這裡說的是
[00:11:25.000 --> 00:11:26.000]  可能有些假教師
[00:11:26.000 --> 00:11:28.000]  可能有些異天會進入他們當中
[00:11:28.000 --> 00:11:29.000]  引他們離開
[00:11:29.000 --> 00:11:31.000]  所以你們要警醒
[00:11:31.000 --> 00:11:33.000]  紀念我三年之久
[00:11:33.000 --> 00:11:34.000]  晝夜不眠地流淚
[00:11:34.000 --> 00:11:36.000]  勸誡你們國人
[00:11:36.000 --> 00:11:37.000]  這裡的警醒是
[00:11:37.000 --> 00:11:38.000]  小心
[00:11:38.000 --> 00:11:40.000]  這些假的教師
[00:11:40.000 --> 00:11:41.000]  這些衝擊
[00:11:41.000 --> 00:11:43.000]  隨時會來到
[00:11:43.000 --> 00:11:45.000]  在彼得前書也有用到
[00:11:45.000 --> 00:11:47.000]  勿要謹慎
[00:11:47.000 --> 00:11:48.000]  要警醒
[00:11:48.000 --> 00:11:50.000]  因為你們的仇敵魔鬼
[00:11:50.000 --> 00:11:52.000]  如同咆哮的獅子
[00:11:52.000 --> 00:11:53.000]  走來走去
[00:11:53.000 --> 00:11:55.000]  尋找可吞吃的人
[00:11:55.000 --> 00:11:56.000]  這裡的警醒
[00:11:56.000 --> 00:11:58.000]  也是在說魔鬼的攻擊
[00:11:58.000 --> 00:11:59.000]  是隨時會來到的
[00:11:59.000 --> 00:12:01.000]  所以這個警醒
[00:12:01.000 --> 00:12:04.000]  不一定是主宰內
[00:12:04.000 --> 00:12:05.000]  而我相信
[00:12:05.000 --> 00:12:07.000]  在戈唔多前書第十六章裡
[00:12:07.000 --> 00:12:09.000]  這裡說到的警醒
[00:12:09.000 --> 00:12:12.000]  也不只是專指主宰內
[00:12:12.000 --> 00:12:14.000]  是說一般情況
[00:12:14.000 --> 00:12:16.000]  他們遇到問題的情況下
[00:12:16.000 --> 00:12:19.000]  他們要有警醒的心
[00:12:19.000 --> 00:12:21.000]  弟兄姊妹
[00:12:21.000 --> 00:12:23.000]  這個警醒
[00:12:23.000 --> 00:12:24.000]  意思是有一種
[00:12:24.000 --> 00:12:28.000]  長期處於戒備的狀態
[00:12:28.000 --> 00:12:31.000]  常常都很留意
[00:12:31.000 --> 00:12:33.000]  發生了什麼事情
[00:12:33.000 --> 00:12:35.000]  我們有沒有這個警醒的心
[00:12:35.000 --> 00:12:38.000]  去面對我們有可能面對的危機呢
[00:12:38.000 --> 00:12:40.000]  可以blank這個powerpoint嗎
[00:12:40.000 --> 00:12:45.000]  早前我和太太看了新聞
[00:12:45.000 --> 00:12:46.000]  有一件事情
[00:12:46.000 --> 00:12:47.000]  我們很賞心的
[00:12:47.000 --> 00:12:49.000]  就是說到在美國
[00:12:49.000 --> 00:12:53.000]  佛羅里達州的迪士尼公園裡
[00:12:53.000 --> 00:12:54.000]  有一個小朋友
[00:12:54.000 --> 00:12:55.000]  兩歲的小朋友
[00:12:55.000 --> 00:12:56.000]  被一隻鱷魚
[00:12:56.000 --> 00:12:58.000]  淹在湖上
[00:12:58.000 --> 00:12:59.000]  然後淹死了
[00:12:59.000 --> 00:13:01.000]  我們很難想像
[00:13:01.000 --> 00:13:03.000]  父母的心情會是怎樣
[00:13:03.000 --> 00:13:05.000]  尤其是我們有一個初生的嬰兒
[00:13:05.000 --> 00:13:08.000]  你打算一心帶兒子去開心玩
[00:13:08.000 --> 00:13:09.000]  誰知道新的母親
[00:13:09.000 --> 00:13:10.000]  不知從哪裡來一隻鱷魚
[00:13:10.000 --> 00:13:11.000]  淹了他走
[00:13:11.000 --> 00:13:12.000]  我們第一件事
[00:13:12.000 --> 00:13:13.000]  替他們感到難過
[00:13:13.000 --> 00:13:15.000]  但第二個反應呢
[00:13:15.000 --> 00:13:16.000]  我們很沉重地想
[00:13:16.000 --> 00:13:17.000]  我們小心
[00:13:17.000 --> 00:13:19.000]  不要被鱷魚淹走我們的兒子
[00:13:19.000 --> 00:13:21.000]  稍後會不會有鱷魚呢
[00:13:21.000 --> 00:13:24.000]  很自然的就是
[00:13:24.000 --> 00:13:26.000]  我們聽到危機的時候
[00:13:26.000 --> 00:13:28.000]  我們知道有這樣的危機
[00:13:28.000 --> 00:13:29.000]  我就覺得
[00:13:29.000 --> 00:13:30.000]  我要小心
[00:13:30.000 --> 00:13:32.000]  我不要中這個危機
[00:13:32.000 --> 00:13:34.000]  很平常的
[00:13:34.000 --> 00:13:35.000]  如果你知道
[00:13:35.000 --> 00:13:37.000]  很多電話騙案
[00:13:37.000 --> 00:13:38.000]  你就會想
[00:13:38.000 --> 00:13:39.000]  我要小心
[00:13:39.000 --> 00:13:41.000]  我不要被人騙走我的錢
[00:13:41.000 --> 00:13:42.000]  如果你知道
[00:13:42.000 --> 00:13:43.000]  下大雨
[00:13:43.000 --> 00:13:44.000]  山洪暴發
[00:13:44.000 --> 00:13:45.000]  隨時來臨
[00:13:45.000 --> 00:13:46.000]  我就提醒我自己
[00:13:46.000 --> 00:13:48.000]  這個時候我不要行山
[00:13:48.000 --> 00:13:50.000]  不然又衝走了我去
[00:13:50.000 --> 00:13:51.000]  如果我知道
[00:13:51.000 --> 00:13:53.000]  那裡交通意外
[00:13:53.000 --> 00:13:54.000]  這很重要
[00:13:54.000 --> 00:13:55.000]  我就盡量避開
[00:13:55.000 --> 00:13:56.000]  不要走那邊
[00:13:56.000 --> 00:13:58.000]  免得乘巴士
[00:13:58.000 --> 00:14:00.000]  我都走不了
[00:14:00.000 --> 00:14:01.000]  我們很多時候
[00:14:01.000 --> 00:14:03.000]  我們一知道有危機
[00:14:03.000 --> 00:14:04.000]  我們第一個反應就是
[00:14:04.000 --> 00:14:05.000]  小心
[00:14:05.000 --> 00:14:07.000]  我不要中這個危機
[00:14:07.000 --> 00:14:09.000]  弟兄姊妹
[00:14:09.000 --> 00:14:11.000]  在宿命的事物上
[00:14:11.000 --> 00:14:13.000]  我們沒有這樣的警覺性
[00:14:13.000 --> 00:14:14.000]  一聽到
[00:14:14.000 --> 00:14:15.000]  我跟自己說
[00:14:15.000 --> 00:14:16.000]  我小心
[00:14:16.000 --> 00:14:18.000]  我不要中這個危機
[00:14:18.000 --> 00:14:20.000]  當我知道
[00:14:20.000 --> 00:14:21.000]  有人在信仰上
[00:14:21.000 --> 00:14:22.000]  跌倒了
[00:14:22.000 --> 00:14:24.000]  離開了真道
[00:14:24.000 --> 00:14:25.000]  我會提醒自己
[00:14:25.000 --> 00:14:26.000]  小心
[00:14:26.000 --> 00:14:27.000]  我不要這樣做
[00:14:27.000 --> 00:14:28.000]  當我知道
[00:14:28.000 --> 00:14:29.000]  有人可能犯罪
[00:14:29.000 --> 00:14:30.000]  跌倒的時候
[00:14:30.000 --> 00:14:31.000]  我會提醒我自己
[00:14:31.000 --> 00:14:32.000]  小心
[00:14:32.000 --> 00:14:33.000]  我不要這樣做
[00:14:33.000 --> 00:14:35.000]  本來我這裡說的話
[00:14:35.000 --> 00:14:37.000]  都是跟前文有關
[00:14:37.000 --> 00:14:39.000]  都是提醒你
[00:14:39.000 --> 00:14:41.000]  不要再這樣繼續坐下去
[00:14:41.000 --> 00:14:42.000]  你要小心
[00:14:42.000 --> 00:14:44.000]  你要警醒心
[00:14:44.000 --> 00:14:45.000]  當你聽到
[00:14:45.000 --> 00:14:47.000]  教會裡面有紛爭
[00:14:47.000 --> 00:14:49.000]  有人有分黨分派的時候
[00:14:49.000 --> 00:14:50.000]  要警醒
[00:14:50.000 --> 00:14:53.000]  我不要成為一個挑釁事端
[00:14:53.000 --> 00:14:55.000]  令到教會分裂的人
[00:14:55.000 --> 00:14:57.000]  當你聽到
[00:14:57.000 --> 00:14:58.000]  有淫亂的問題的時候
[00:14:58.000 --> 00:14:59.000]  我要提醒我自己
[00:14:59.000 --> 00:15:01.000]  我也有機會跌倒
[00:15:01.000 --> 00:15:03.000]  所以我不可以在這方面犯罪
[00:15:03.000 --> 00:15:04.000]  當我知道
[00:15:04.000 --> 00:15:05.000]  有人可能
[00:15:05.000 --> 00:15:07.000]  不信耶穌的復活
[00:15:07.000 --> 00:15:09.000]  我要提醒自己
