
[00:00:00.000 --> 00:00:05.640]  活在當下求思邑平康
[00:07:56.160 --> 00:07:58.600]  應該要一起多讀聖經
[00:07:58.600 --> 00:08:01.440]  所以今天我要和大家多讀聖經
[00:08:01.440 --> 00:08:03.240]  要一起慢慢讀
[00:08:03.240 --> 00:08:06.280]  耶利利書二十九章一至十四節
[00:08:06.280 --> 00:08:09.400]  耶利利書二十九章
[00:08:09.400 --> 00:08:15.160]  就是耶利利寫給巴比倫那些猶太人
[00:08:15.160 --> 00:08:17.200]  猶太人是被放逐的人
[00:08:17.200 --> 00:08:22.600]  寫給他們的信件
[00:08:22.600 --> 00:08:24.120]  這封信
[00:08:24.120 --> 00:08:28.440]  寫在巴比倫的年代
[00:08:28.440 --> 00:08:32.800]  管治的年代大概是598 B.C.E.
[00:08:32.800 --> 00:08:36.240]  二十九章提到兩個主要的信念
[00:08:36.240 --> 00:08:37.480]  第一個信念就是
[00:08:37.480 --> 00:08:39.760]  放逐的人
[00:08:39.760 --> 00:08:40.800]  去到巴比倫
[00:08:40.800 --> 00:08:43.920]  巴比倫是安身立命的地方
[00:08:43.920 --> 00:08:45.360]  第二點就是說
[00:08:45.360 --> 00:08:49.360]  他們會有盼望將來會回家
[00:08:49.360 --> 00:08:51.480]  而第一個要點就是說
[00:08:51.480 --> 00:08:54.320]  要接受現實
[00:08:54.320 --> 00:08:56.520]  不要逃避
[00:08:56.520 --> 00:08:58.040]  第二個要點就是說
[00:08:58.040 --> 00:09:00.280]  要盼望將來
[00:09:00.280 --> 00:09:03.640]  不至於絕望
[00:09:03.640 --> 00:09:08.720]  接下來我們看二十九章一至三節
[00:09:08.720 --> 00:09:14.360]  先知耶利米從耶路撒冷寄信於秘魯的
[00:09:14.360 --> 00:09:18.800]  祭司先知和眾民並生存的長老
[00:09:18.800 --> 00:09:20.960]  就是尼布甲尼撒
[00:09:20.960 --> 00:09:25.920]  從耶路撒冷老到巴比倫去的
[00:09:25.920 --> 00:09:27.080]  第三節
[00:09:27.080 --> 00:09:28.840]  他藉沙番的兒子
[00:09:28.840 --> 00:09:31.880]  以利亞撒和希臘加的兒子
[00:09:31.880 --> 00:09:36.120]  基瑪利的手寄去
[00:09:36.120 --> 00:09:38.240]  這是一封信
[00:09:38.240 --> 00:09:40.160]  收信的人是秘魯的人
[00:09:40.160 --> 00:09:41.560]  就是秘魯的長老
[00:09:41.560 --> 00:09:44.600]  祭司先知和猶大的百姓
[00:09:44.600 --> 00:09:47.920]  原來在598 B.C.E.之後
[00:09:47.920 --> 00:09:51.160]  那時候被放逐在巴比倫的人
[00:09:51.160 --> 00:09:55.160]  他們和在耶路撒冷剩下來的人
[00:09:55.160 --> 00:09:57.800]  原來當中有矛盾意見不同
[00:09:57.800 --> 00:09:59.080]  是有張力的
[00:09:59.080 --> 00:10:02.000]  耶路撒冷的人認為我們留下來
[00:10:02.000 --> 00:10:03.800]  因為神賜福給我們
[00:10:03.800 --> 00:10:07.040]  我們不用被人擄走
[00:10:07.040 --> 00:10:11.000]  但耶利米就矯正耶路撒冷人的錯誤
[00:10:11.000 --> 00:10:13.320]  耶利米說
[00:10:13.320 --> 00:10:15.560]  秘魯的人在巴比倫
[00:10:15.560 --> 00:10:19.520]  他是猶大將來的盼望
[00:10:19.520 --> 00:10:24.800]  秘魯的人在巴比倫繼續建立和栽植
[00:10:24.800 --> 00:10:26.600]  在放逐的當中
[00:10:26.600 --> 00:10:29.960]  他們有信心過信心的生活
[00:10:29.960 --> 00:10:33.480]  巴比倫的時間不是一個壞的時間
[00:10:33.480 --> 00:10:37.200]  巴比倫的時間是神的時間
[00:10:37.200 --> 00:10:43.240]  他們的後代將會歸國回家
[00:10:43.240 --> 00:10:46.040]  接著就是第五節至第七節
[00:10:46.040 --> 00:10:50.480]  就說到秘魯的人在巴比倫的生活
[00:10:50.480 --> 00:10:52.280]  「你們要蓋造房屋
[00:10:52.280 --> 00:10:55.440]  住在其中栽種田園
[00:10:55.440 --> 00:10:57.080]  吃其中所產的
[00:10:57.080 --> 00:10:59.160]  娶妻生兒女
[00:10:59.160 --> 00:11:01.800]  為你們的兒子娶妻
[00:11:01.800 --> 00:11:04.080]  使你們的女兒嫁人
[00:11:04.080 --> 00:11:05.960]  生兒養女
[00:11:05.960 --> 00:11:08.080]  在那裡生養眾多
[00:11:08.080 --> 00:11:10.480]  不致減少」
[00:11:10.480 --> 00:11:12.080]  第五至六節的意思是
[00:11:12.080 --> 00:11:14.640]  鼓勵放逐的人在巴比倫
[00:11:14.640 --> 00:11:17.120]  繼續建立和栽植
[00:11:17.120 --> 00:11:19.280]  他們在巴比倫要建造房屋
[00:11:19.280 --> 00:11:21.400]  要開墾田地
[00:11:21.400 --> 00:11:23.760]  要吃園中的果子
[00:11:23.760 --> 00:11:26.840]  娶妻生兒養女
[00:11:26.840 --> 00:11:29.520]  第七節是一個轉捩點
[00:11:29.520 --> 00:11:32.200]  是叫人驚訝的
[00:11:32.200 --> 00:11:34.000]  你們一起讀
[00:11:34.000 --> 00:11:37.440]  「我所知秘魯道的那城
[00:11:37.440 --> 00:11:40.360]  秘魯道的那城是何地方
[00:11:40.360 --> 00:11:42.920]  那城是何地方
[00:11:42.920 --> 00:11:44.960]  那城是何地方
[00:11:44.960 --> 00:11:47.960]  秘魯道的那城是何地方」
[00:11:47.960 --> 00:11:52.000]  秘魯道的那城就是巴比倫
[00:11:52.000 --> 00:11:57.200]  耶利米叫這些秘魯到巴比倫帝國的人
[00:11:57.200 --> 00:12:00.880]  要接受巴比倫帝國的管治
[00:12:00.880 --> 00:12:08.280]  他們甚至要祈求巴比倫國的平安
[00:12:08.280 --> 00:12:13.920]  這意味著秘魯人不要仇視巴比倫
[00:12:13.920 --> 00:12:16.200]  再者,耶利米說
[00:12:16.200 --> 00:12:18.720]  這些秘魯人在巴比倫
[00:12:18.720 --> 00:12:22.040]  他們有更大的宣教責任
[00:12:22.040 --> 00:12:23.600]  具體來說的意思是
[00:12:23.600 --> 00:12:27.560]  這些秘魯人在巴比倫要因勤工作
[00:12:27.560 --> 00:12:29.000]  要關心鄰舍
[00:12:29.000 --> 00:12:32.960]  以愛心和恩慈去接觸其他人
[00:12:32.960 --> 00:12:35.040]  使人得福
[00:12:35.040 --> 00:12:41.640]  使人得福是阿伯拉罕在神領受的吩咐
[00:12:41.640 --> 00:12:44.120]  阿伯拉罕是要使人得福
[00:12:44.120 --> 00:12:47.400]  所以這些秘魯人去到巴比倫這個地方
[00:12:47.400 --> 00:12:49.240]  都要使人得福
[00:12:49.240 --> 00:12:54.920]  他們自己並且要為巴比倫人禱告求平安
[00:12:54.920 --> 00:12:58.720]  因此自己也有平安
[00:12:58.720 --> 00:13:00.840]  耶利米宣佈的信息
[00:13:00.840 --> 00:13:04.200]  當然大家不喜歡聽
[00:13:04.200 --> 00:13:06.560]  是令人驚訝的
[00:13:06.560 --> 00:13:08.480]  不但不喜歡,並且是艱難
[00:13:08.480 --> 00:13:15.200]  因為事實上巴比倫是秘魯猶大人的仇敵
[00:13:15.200 --> 00:13:16.800]  敵人來的
[00:13:16.800 --> 00:13:19.360]  如何為他們求平安呢?
[00:13:19.360 --> 00:13:26.120]  這正正就是預先說出耶穌基督對我們的教導
[00:13:26.120 --> 00:13:29.200]  耶穌基督是這樣說的
[00:13:29.200 --> 00:13:33.160]  「你們興國有話說
[00:13:33.160 --> 00:13:35.800]  要愛你的鄰舍
[00:13:35.800 --> 00:13:38.240]  恨你的仇敵
[00:13:38.240 --> 00:13:40.080]  但是我告訴你們
[00:13:40.080 --> 00:13:41.840]  要愛你們的仇敵
[00:13:41.840 --> 00:13:44.760]  為了迫害你們的禱告
[00:13:44.760 --> 00:13:50.240]  這樣你們就可以作天父的兒女」
[00:13:50.240 --> 00:13:54.280]  然後在第八至第九節就說到
[00:13:54.280 --> 00:13:58.560]  這個假先知的問題
[00:13:58.560 --> 00:14:00.560]  請大家讀出
[00:14:14.760 --> 00:14:17.520]  假先知的說話是很甜蜜的
[00:14:17.520 --> 00:14:23.360]  就是說大家很快就可以回家了
[00:14:23.360 --> 00:14:26.040]  但是耶利米宣佈
[00:14:26.040 --> 00:14:28.040]  這是一個現實
[00:14:28.040 --> 00:14:30.400]  不能夠逃避這個現實
[00:14:30.400 --> 00:14:33.880]  不能夠逃避痛苦的現實
[00:14:33.880 --> 00:14:35.720]  大家要準備
[00:14:35.720 --> 00:14:39.520]  嘗試去面對這個現實
[00:14:39.520 --> 00:14:48.280]  逃避痛苦的現實,大家要準備長時間留在巴比倫
[00:14:48.280 --> 00:14:51.560]  到目前為止,我們看了五節至九節
[00:14:51.560 --> 00:14:55.640]  五至九節是說到一種放逐的現實
[00:14:55.640 --> 00:14:58.240]  而他們需要在這個地方是怎樣呢?
[00:14:58.240 --> 00:15:00.960]  在巴比倫就是安居樂業
[00:15:00.960 --> 00:15:04.840]  在那裏又要去做宣教的工作
[00:15:04.840 --> 00:15:07.800]  然後到十節至十四節就說到
[00:15:07.800 --> 00:15:11.600]  百姓是要超越這種放逐
[00:15:11.600 --> 00:15:17.840]  並且嘗試盼望相信回歸的日子
[00:15:17.840 --> 00:15:21.280]  在二十九章的第十節
[00:15:21.280 --> 00:15:25.880]  宣佈到回家的希望和應許
[00:15:25.880 --> 00:15:27.880]  請你們讀出
[00:15:37.800 --> 00:15:48.760]  「回歸地圖」是猶太人長期以來的夢想
[00:15:48.760 --> 00:15:53.200]  在十一節就宣佈神的心意
[00:15:53.200 --> 00:15:55.680]  神的心意說
[00:15:55.680 --> 00:15:59.240]  「我知道我向你們所懷的意念
[00:15:59.240 --> 00:16:02.200]  是持平安的意念
[00:16:02.200 --> 00:16:05.000]  不是講災禍的意念
[00:16:05.000 --> 00:16:07.920]  要叫你們末後有子亡」
[00:16:07.920 --> 00:16:12.360]  這個和第七節是互相和應的
[00:16:12.360 --> 00:16:15.000]  第七節我再讀一次給大家聽
[00:16:15.000 --> 00:16:18.320]  「我所使你們被擄渡的那城
[00:16:18.320 --> 00:16:21.200]  你們要為那城求平安
[00:16:21.200 --> 00:16:23.840]  為那城禱告耶和華
[00:16:23.840 --> 00:16:25.800]  因為那城得平安
[00:16:25.800 --> 00:16:28.200]  你們也隨著得平安」
[00:16:28.200 --> 00:16:31.160]  所以原來平安這個主題
[00:16:31.160 --> 00:16:34.720]  是在這班放逐的人的心靈裏面
[00:16:34.720 --> 00:16:36.600]  在放逐的混亂當中
[00:16:36.600 --> 00:16:41.640]  那些人常常想著甚麼是平安
[00:16:41.640 --> 00:16:43.880]  甚麼是「Shalom」
[00:16:43.880 --> 00:16:46.120]  耶和華最終的心願
[00:16:46.120 --> 00:16:49.400]  就是希望他的百姓得到平安
[00:16:49.400 --> 00:16:52.440]  平安是神給的禮物
[00:16:52.440 --> 00:16:54.200]  接著在十二節
[00:16:54.200 --> 00:16:56.040]  神就繼續這樣說
[00:16:56.040 --> 00:16:57.520]  請大家讀出
[00:16:57.520 --> 00:17:00.760]  「你們要為那城禱告
[00:17:00.760 --> 00:17:04.400]  為那城禱告
[00:17:04.400 --> 00:17:06.200]  為那城禱告」
[00:17:06.200 --> 00:17:09.000]  「祈求耶和華平安」
[00:17:09.000 --> 00:17:11.800]  這兩節經文的意思是
[00:17:11.800 --> 00:17:14.520]  神是有主權的
[00:17:14.520 --> 00:17:17.600]  神可以遠離我們
[00:17:17.600 --> 00:17:20.560]  可以不幫我們
[00:17:20.560 --> 00:17:24.200]  但神又準備好聽我們
[00:17:24.200 --> 00:17:27.000]  要回應我們的祈禱
[00:17:27.000 --> 00:17:30.640]  所以被擄的人要主動
[00:17:30.640 --> 00:17:34.480]  被擄人要主動去尋求耶和華
[00:17:34.480 --> 00:17:37.840]  要主動地向神去禱告
[00:17:37.840 --> 00:17:40.840]  所以大家要繼續的敬虔
[00:17:40.840 --> 00:17:42.440]  要更加的專一
[00:17:42.440 --> 00:17:45.680]  相信耶和華是忠信的
[00:17:45.680 --> 00:17:47.720]  相信神是在四周
[00:17:47.720 --> 00:17:49.800]  在巴比倫這個地方
[00:17:49.800 --> 00:17:53.400]  神會繼續的救贖我們
[00:17:53.400 --> 00:17:55.200]  接著在第十四節
[00:17:55.200 --> 00:17:57.840]  結論就是耶和華說
[00:17:57.840 --> 00:18:00.920]  「我必被你們尋見
[00:18:00.920 --> 00:18:04.520]  我也必使你們被擄的人歸回
[00:18:04.520 --> 00:18:06.840]  將你們從各國中
[00:18:06.840 --> 00:18:10.320]  和我所說你們到的各處
[00:18:10.320 --> 00:18:12.040]  招聚了來
[00:18:12.040 --> 00:18:14.040]  又將你們帶回
[00:18:14.040 --> 00:18:19.120]  我使你們被擄掠離開的地方」
[00:18:19.120 --> 00:18:22.240]  這個結論就是說
[00:18:22.240 --> 00:18:25.440]  神會做出新的事情
[00:18:25.440 --> 00:18:28.040]  你想都想不到
[00:18:28.040 --> 00:18:32.000]  耶和華是會決定猶大的將來
[00:18:32.000 --> 00:18:36.880]  放逐是猶大很悲慘的一個審判
[00:18:36.880 --> 00:18:43.000]  但是回家是猶大得到的最佳禮物
[00:18:43.000 --> 00:18:47.440]  放逐是一個生命成熟的過程
[00:18:47.440 --> 00:18:49.800]  人在這個時間當中
[00:18:49.800 --> 00:18:53.840]  是要去悔悟、悔改和多多思考
[00:18:53.840 --> 00:18:56.240]  回家就是一種盼望的禮物
[00:18:56.240 --> 00:19:00.640]  是叫人能夠走向一個新的將來
[00:19:00.640 --> 00:19:03.040]  這個總共我們剛才所讀的
[00:19:03.040 --> 00:19:06.440]  就是一至十四節的意思
[00:19:06.440 --> 00:19:12.200]  你現在讓我將這十四節的經文再歸納一下
[00:19:12.200 --> 00:19:13.640]  在這十四節的經文
[00:19:13.640 --> 00:19:15.840]  我們所讀的經文當中
[00:19:15.840 --> 00:19:20.640]  我們見到耶利米其實是貼著神的
[00:19:20.640 --> 00:19:23.000]  他是聽從神的
[00:19:23.000 --> 00:19:26.240]  因此他講出真正的寓言
[00:19:26.240 --> 00:19:29.320]  真正的寓言就是說
[00:19:29.320 --> 00:19:33.720]  未老的人會在巴比倫那裡安居樂業
[00:19:33.720 --> 00:19:38.240]  還有大家一起要指望將來
[00:19:38.240 --> 00:19:42.320]  但是當耶利米講了這些真正的寓言之後
[00:19:42.320 --> 00:19:46.480]  他是受到周圍的先知去敵對
[00:19:46.480 --> 00:19:50.040]  所以在二十九章其他十四節之後的經文
[00:19:50.040 --> 00:19:54.320]  就講到其他的先知要抵擋耶利米
[00:19:54.320 --> 00:19:56.680]  那些先知,那些建制的先知
[00:19:56.680 --> 00:19:58.840]  那些耶路撒冷的先知
[00:19:58.840 --> 00:20:01.080]  認為耶路撒冷是特別的
[00:20:01.080 --> 00:20:04.320]  耶路撒冷的人才是蒙福的人
[00:20:04.320 --> 00:20:09.400]  猶大的將來就在於這些耶路撒冷的人
[00:20:09.400 --> 00:20:15.000]  耶利米一個人反對於大班的人
[00:20:15.000 --> 00:20:20.200]  去講出那些留在耶路撒冷的人
[00:20:20.200 --> 00:20:23.720]  他們所敬拜的
[00:20:23.720 --> 00:20:29.440]  是一種政治式的樂觀主義
[00:20:29.440 --> 00:20:34.080]  耶利米說那些被放逐在巴比倫的人
[00:20:34.080 --> 00:20:36.960]  他們會建立和栽植
[00:20:36.960 --> 00:20:39.360]  他們在那裡過信心的生活
[00:20:39.360 --> 00:20:42.960]  他們是神所揀選的
[00:20:42.960 --> 00:20:46.360]  猶大的將來就在這班人身上
[00:20:46.360 --> 00:20:48.000]  所以總括來說
[00:20:48.000 --> 00:20:49.480]  耶利米的先知
[00:20:49.480 --> 00:20:52.360]  我們說是一種實在論
[00:20:52.360 --> 00:20:53.160]  甚麼意思呢?
[00:20:53.160 --> 00:20:57.280]  就是被擄的人實實在在要被放逐
[00:20:57.280 --> 00:20:59.400]  他們必須要被放逐
[00:20:59.400 --> 00:21:02.080]  繼續活出他們的信仰
[00:21:02.080 --> 00:21:05.600]  他們繼續實實在在的結婚生子
