
[00:00:00.000 --> 00:00:01.480]  今天講呼召
[00:01:10.720 --> 00:01:11.960]  Timothy Irene
[00:01:11.960 --> 00:01:12.960]  你們記得stop我
[00:01:12.960 --> 00:01:13.960]  Gavin
[00:01:13.960 --> 00:01:16.960]  因為現在講的是我很有passion的事情
[00:01:16.960 --> 00:01:18.720]  所以我怕我會越講越興奮
[00:01:18.720 --> 00:01:20.760]  雖然我平時不是這樣的
[00:01:20.760 --> 00:01:21.960]  OK
[00:01:21.960 --> 00:01:24.240]  再介紹一下自己
[00:01:24.240 --> 00:01:27.480]  這幅照片就是我家
[00:01:27.480 --> 00:01:29.240]  我太太和兩個兒子
[00:01:29.240 --> 00:01:30.920]  可能你對我兩個兒子都有印象
[00:01:30.920 --> 00:01:32.280]  因為如果你星期六回來
[00:01:32.280 --> 00:01:34.000]  你又被他們撞過
[00:01:34.000 --> 00:01:35.160]  因為我兩個兒子不知道為什麼
[00:01:35.160 --> 00:01:37.520]  當教會真的是自己的家
[00:01:37.520 --> 00:01:39.400]  就是不斷狂奔
[00:01:39.400 --> 00:01:40.600]  如果你被他們撞過
[00:01:40.600 --> 00:01:42.480]  先跟大家說聲sorry
[00:01:42.480 --> 00:01:43.480]  希望多多包涵
[00:01:43.480 --> 00:01:46.440]  但是這個是我家
[00:01:46.440 --> 00:01:48.920]  那麼
[00:01:48.920 --> 00:01:49.640]  好
[00:01:49.640 --> 00:01:50.600]  然後呢
[00:01:50.600 --> 00:01:52.880]  因為今天是講我的負擔
[00:01:52.880 --> 00:01:54.640]  我的負擔是
[00:01:54.640 --> 00:01:56.960]  講道和教導是和經文有關的
[00:01:56.960 --> 00:01:59.680]  所以也給大家看看我的工作桌
[00:01:59.680 --> 00:02:01.600]  我的辦公室
[00:02:01.600 --> 00:02:03.840]  平時也是差不多的
[00:02:03.840 --> 00:02:05.520]  先介紹一下
[00:02:05.520 --> 00:02:08.680]  這個就是我準備講道的時候會發生的事情
[00:02:08.680 --> 00:02:12.040]  很可惜我沒有聖經
[00:02:12.040 --> 00:02:14.840]  這裡左下角是一本聖經書
[00:02:14.840 --> 00:02:17.960]  然後經文在電腦那裡
[00:02:17.960 --> 00:02:18.920]  不是,是經文
[00:02:18.920 --> 00:02:20.640]  經文在電腦那裡
[00:02:20.640 --> 00:02:22.840]  有中文
[00:02:22.840 --> 00:02:24.720]  有原文
[00:02:24.720 --> 00:02:26.960]  有字典,聖經書
[00:02:26.960 --> 00:02:28.080]  聖經書一
[00:02:28.080 --> 00:02:31.280]  下面這裡其實也是經文
[00:02:31.280 --> 00:02:32.880]  那麼多數準備經文的時候
[00:02:32.880 --> 00:02:36.280]  會看兩個版本的中文和兩個版本的英文
[00:02:36.280 --> 00:02:38.120]  再加上下面有原文
[00:02:38.120 --> 00:02:40.080]  就是看五個版本的經文
[00:02:40.080 --> 00:02:42.240]  然後左邊這一些格是什麼呢?
[00:02:42.240 --> 00:02:45.760]  這個就是專業的東西
[00:02:45.760 --> 00:02:48.320]  就是一些原文的工具
[00:02:48.320 --> 00:02:49.880]  就是看看字怎麼可以
[00:02:49.880 --> 00:02:51.520]  anyway,講也不明白
[00:02:51.520 --> 00:02:52.520]  將來讀你就知道了
[00:02:52.520 --> 00:02:55.400]  所以這張桌子大概就是講我
[00:02:55.400 --> 00:02:57.840]  平時準備講道的時候究竟是什麼一回事
[00:02:57.840 --> 00:02:59.080]  但是今天就不是這樣的
[00:02:59.080 --> 00:03:01.560]  因為今天主要是講一下自己的故事
[00:03:01.560 --> 00:03:05.320]  既然我都講了
[00:03:05.320 --> 00:03:07.080]  今天和經文有關的我的分享
[00:03:07.080 --> 00:03:11.000]  所以先來一個簡單的聖經問答比賽
[00:03:11.000 --> 00:03:13.200]  我以前小時候很喜歡參加的
[00:03:13.200 --> 00:03:15.120]  去到即興區我都有舉行了幾次
[00:03:15.120 --> 00:03:17.120]  我今天都跟大家問大家三條問題
[00:03:17.120 --> 00:03:17.960]  很簡單的
[00:03:17.960 --> 00:03:19.640]  不,不用這麼說
[00:03:19.640 --> 00:03:21.480]  由最淺的開始去到最深的
[00:03:21.480 --> 00:03:22.640]  OK,三條而已
[00:03:22.640 --> 00:03:25.200]  看看大家可以答對多少條
[00:03:25.200 --> 00:03:27.920]  好,第一條
[00:03:27.920 --> 00:03:30.480]  請問耶穌誕生的時候
[00:03:30.480 --> 00:03:32.880]  有多少位東方博士去朝見祂呢?
[00:03:32.880 --> 00:03:34.400]  三個
[00:03:34.400 --> 00:03:36.080]  是不是?簡單吧
[00:03:36.080 --> 00:03:38.120]  OK,簡單
[00:03:38.120 --> 00:03:41.240]  第二條
[00:03:41.240 --> 00:03:42.880]  請問《肥臘比書》裡面說的
[00:03:42.880 --> 00:03:44.720]  忘記背後努力面前
[00:03:44.720 --> 00:03:46.280]  是要我們忘記些什麼呢?
[00:03:46.280 --> 00:03:48.000]  A.挫敗
[00:03:48.000 --> 00:03:54.400]  B.相同C.成就D.恩典
[00:03:54.400 --> 00:03:55.880]  開始真的難些了,是不是?
[00:03:55.880 --> 00:03:58.360]  沒有立刻這麼說出來
[00:03:58.360 --> 00:03:59.960]  大概你不會說D,對不對?
[00:03:59.960 --> 00:04:02.080]  恩典,忘記恩典這樣
[00:04:02.080 --> 00:04:03.480]  也不是的,你鞭策自己的話
[00:04:03.480 --> 00:04:05.320]  就可能要自己忘恩的
[00:04:05.320 --> 00:04:06.920]  不要經常記住別人會施恩給你的
[00:04:06.920 --> 00:04:09.160]  加油這樣
[00:04:09.160 --> 00:04:11.640]  開始難了
[00:04:11.640 --> 00:04:13.160]  第三條,可能你說
[00:04:13.160 --> 00:04:14.680]  難在哪裡?第三條
[00:04:14.680 --> 00:04:16.080]  來了
[00:04:16.080 --> 00:04:17.480]  《路加福音》十五章裡面說的
[00:04:17.480 --> 00:04:19.120]  浪子回頭,大家很熟悉的
[00:04:19.120 --> 00:04:21.240]  是那個浪子回頭的
[00:04:21.240 --> 00:04:23.000]  請問裡面的主角是誰?
[00:04:23.000 --> 00:04:24.280]  第一,A.是父親
[00:04:24.280 --> 00:04:26.080]  第二,B.是大兒子
[00:04:26.080 --> 00:04:27.120]  C.是小兒子
[00:04:27.120 --> 00:04:30.000]  D.是仆人
[00:04:30.000 --> 00:04:31.080]  開始喊了
[00:04:31.080 --> 00:04:32.400]  記不記得走的是誰?
[00:04:32.400 --> 00:04:33.400]  大兒子還是小兒子?
[00:04:33.400 --> 00:04:34.160]  記不記得?
[00:04:34.160 --> 00:04:35.600]  可能是考你這件事而已,是不是?
[00:04:35.600 --> 00:04:37.720]  小兒子是不是走的那個,OK
[00:04:37.720 --> 00:04:40.560]  三個都是主角嗎?
[00:04:40.560 --> 00:04:42.160]  那…
[00:04:42.160 --> 00:04:44.160]  浪子回來找爸爸嘛
[00:04:44.160 --> 00:04:48.240]  是啊,浪子回來找爸爸嘛,對
[00:04:48.240 --> 00:04:49.880]  仆人都有份煮飯,是不是?
[00:04:49.880 --> 00:04:51.560]  都可能是主角來的,是不是?
[00:04:51.560 --> 00:04:53.440]  他們真的要煮的
[00:04:53.440 --> 00:04:55.320]  那麼
[00:04:55.320 --> 00:04:58.720]  這三條問題我一會兒會一邊說一邊解的,OK?
[00:04:58.720 --> 00:04:59.640]  記住,你的答案
[00:04:59.640 --> 00:05:01.480]  看看一會兒誰可以三個都答對
[00:05:01.480 --> 00:05:03.280]  有潛質了,接著做傳導
[00:05:03.280 --> 00:05:06.240]  好
[00:05:06.240 --> 00:05:08.200]  先說第一條
[00:05:08.200 --> 00:05:10.640]  如果你在Google搜尋
[00:05:10.640 --> 00:05:12.480]  東方博士
[00:05:12.480 --> 00:05:16.440]  真的,搜尋圖大概是這樣的
[00:05:16.440 --> 00:05:18.480]  就是類似這樣
[00:05:18.480 --> 00:05:20.360]  那麼你說下面為甚麼這裡這麼多人?
[00:05:20.360 --> 00:05:21.760]  你大概猜到了
[00:05:21.760 --> 00:05:23.720]  這個就是瑪莉亞
[00:05:23.720 --> 00:05:27.560]  這個應該就是
[00:05:27.560 --> 00:05:29.200]  牧羊人,是不是?
[00:05:29.200 --> 00:05:30.360]  因為牧羊人都有去探望牠
[00:05:30.360 --> 00:05:31.760]  拿著一些象,有些羊
[00:05:31.760 --> 00:05:32.960]  那麼這三個博士
[00:05:32.960 --> 00:05:34.600]  那麼你說藥室去了哪裡呢?
[00:05:34.600 --> 00:05:35.440]  用現代人的說法
[00:05:35.440 --> 00:05:37.840]  可能躲在廁所打機,那個爸爸
[00:05:37.840 --> 00:05:39.520]  那麼…
[00:05:39.520 --> 00:05:43.880]  真是不知道牠去了哪裡,藥室這幅圖
[00:05:43.880 --> 00:05:45.880]  那麼介紹一下自己
[00:05:45.880 --> 00:05:47.720]  再介紹多一點點
[00:05:47.720 --> 00:05:50.360]  我是一個二代信徒
[00:05:50.360 --> 00:05:51.120]  信二代
[00:05:51.120 --> 00:05:53.240]  那麼因為我爸爸媽媽都在教會那裡
[00:05:53.240 --> 00:05:54.320]  就是我一出生就…
[00:05:54.320 --> 00:05:55.560]  就是說在媽媽的肚子裡面
[00:05:55.560 --> 00:05:56.440]  都已經回教會了
[00:05:56.440 --> 00:05:59.720]  應該和大家大部分人差不多
[00:05:59.720 --> 00:06:00.800]  那麼爸爸媽媽
[00:06:00.800 --> 00:06:02.720]  爸爸是執事
[00:06:02.720 --> 00:06:04.880]  就是我們的執事是終身制那一種
[00:06:04.880 --> 00:06:06.760]  那麼媽媽其後又做執事
[00:06:06.760 --> 00:06:10.480]  所以很小時候已經在教會的人的目光下長大
[00:06:10.480 --> 00:06:14.120]  因為我是教會唯一一個小朋友
[00:06:14.120 --> 00:06:16.000]  當時我爸爸媽媽帶著我
[00:06:16.000 --> 00:06:17.560]  帶著我們…
[00:06:17.560 --> 00:06:20.400]  我們當時我們教會一個船道
[00:06:20.400 --> 00:06:22.360]  帶著一班弟兄姊妹五十個人
[00:06:22.360 --> 00:06:25.400]  那就去了建立一間新的堂會
[00:06:25.400 --> 00:06:27.400]  那麼我是唯一一個小朋友來的
[00:06:27.400 --> 00:06:29.080]  所以以前上兒童主學呢
[00:06:29.080 --> 00:06:30.360]  就只有我和我媽
[00:06:30.360 --> 00:06:31.760]  我媽就是兒童主學的導師
[00:06:31.760 --> 00:06:33.840]  我就是個學生
[00:06:33.840 --> 00:06:36.280]  那麼很長一段時間
[00:06:36.280 --> 00:06:38.760]  所以我從小就開始上兒童主學
[00:06:38.760 --> 00:06:40.560]  那麼我特別喜歡聽故事的
[00:06:40.560 --> 00:06:43.240]  所以基本上聖經裡面有的故事
[00:06:43.240 --> 00:06:45.320]  我都可以背出來的
[00:06:45.320 --> 00:06:46.880]  大家明白吧
[00:06:46.880 --> 00:06:50.840]  幼稚園三年、小學六年、九年
[00:06:50.840 --> 00:06:52.400]  聖經裡面有多少個故事呢
[00:06:52.400 --> 00:06:53.880]  聽九年
[00:06:53.880 --> 00:06:55.080]  聽幾遍是不是
[00:06:55.080 --> 00:06:56.160]  所以每一次…
[00:06:56.160 --> 00:06:58.760]  以後以前那些兒童主學的老師都很怕我
[00:06:58.760 --> 00:06:59.600]  因為說錯了一點點
[00:06:59.600 --> 00:07:01.400]  我就說你這裡說得不對
[00:07:01.400 --> 00:07:02.600]  大哥聽了五次了
[00:07:02.600 --> 00:07:04.440]  怎會不知道是不是
[00:07:04.440 --> 00:07:08.400]  就是以前我就是這樣去長大
[00:07:08.400 --> 00:07:10.600]  那麼去到中學的時候就很期待
[00:07:10.600 --> 00:07:11.240]  去到升中
[00:07:11.240 --> 00:07:13.520]  就因為以前我教會就是
[00:07:13.520 --> 00:07:16.760]  中學就可以去大堂崇拜
[00:07:16.760 --> 00:07:18.480]  那麼大堂崇拜
[00:07:18.480 --> 00:07:20.000]  那麼我就很期待就是…
[00:07:20.000 --> 00:07:21.360]  不是期待唱詩歌
[00:07:21.360 --> 00:07:24.240]  我很期待聽到
[00:07:24.240 --> 00:07:29.360]  雖然知道聽到會自己不明白
[00:07:29.360 --> 00:07:30.960]  因為那些世俗伯都經常跟我說
[00:07:30.960 --> 00:07:32.240]  聽到會很悶的
[00:07:32.240 --> 00:07:33.480]  我聽到就最好了
[00:07:33.480 --> 00:07:36.840]  因為平時失眠聽到可以睡著覺
[00:07:36.840 --> 00:07:38.080]  聽到挺好的
[00:07:38.080 --> 00:07:40.760]  所以我去到中學
[00:07:40.760 --> 00:07:41.520]  一升中的時候
[00:07:41.520 --> 00:07:43.080]  我就立志挑戰一件事
[00:07:43.080 --> 00:07:46.520]  就是我要聽到不睏
[00:07:46.520 --> 00:07:49.120]  這個心態不知好不好
[00:07:49.120 --> 00:07:50.800]  就這樣崇拜
[00:07:50.800 --> 00:07:51.640]  但anyway
[00:07:51.640 --> 00:07:53.760]  就因為這個緣故
[00:07:53.760 --> 00:07:56.160]  聽到的時候很專心
[00:07:56.160 --> 00:07:57.160]  還有很有趣的
[00:07:57.160 --> 00:08:00.560]  平時中學上課都會睏
[00:08:00.560 --> 00:08:01.040]  真的
[00:08:01.040 --> 00:08:02.440]  不知道為什麼很容易
[00:08:02.440 --> 00:08:03.440]  其實都知道為什麼
[00:08:03.440 --> 00:08:04.560]  因為在夜睡
[00:08:04.560 --> 00:08:06.800]  但不知道為什麼崇拜聽到
[00:08:06.800 --> 00:08:09.320]  可以欺負也不欺負
[00:08:09.320 --> 00:08:11.120]  那麼如果大家聽到欺負
[00:08:11.120 --> 00:08:13.000]  我鼓勵大家看一看《仕途行轉》
[00:08:13.000 --> 00:08:15.040]  看看一個叫做油推鼓的青年
[00:08:15.040 --> 00:08:19.080]  究竟他聽到欺負的時候有什麼下場
[00:08:19.080 --> 00:08:21.720]  那麼
[00:08:21.720 --> 00:08:23.520]  大概就是這樣
[00:08:23.520 --> 00:08:25.240]  那麼我那個教會生活
[00:08:25.240 --> 00:08:29.080]  去到中五其實都是平平無奇的
[00:08:29.080 --> 00:08:30.600]  就是很自然
[00:08:30.600 --> 00:08:33.680]  星期六回團禧星期日回崇拜
[00:08:33.680 --> 00:08:37.880]  接著洗禮開始就可以做服侍了
[00:08:37.880 --> 00:08:39.280]  做司班員
[00:08:39.280 --> 00:08:41.480]  敬拜隊做一下團禧職員
[00:08:41.480 --> 00:08:43.080]  可以做的那些就做
[00:08:43.080 --> 00:08:45.480]  就是這樣的
[00:08:45.480 --> 00:08:47.000]  那麼我的信仰生活
[00:08:47.000 --> 00:08:49.000]  真的開始出現變化
[00:08:49.000 --> 00:08:50.520]  就應該是去到中六
[00:08:50.520 --> 00:08:53.240]  我開始學《茶經》的時候
[00:08:53.240 --> 00:08:54.640]  那就開始
[00:08:54.640 --> 00:08:56.520]  我的passion(熱誠)
[00:08:56.520 --> 00:08:58.040]  就是對於講道、教導
[00:08:58.040 --> 00:09:01.800]  對於聖經的passion(熱誠)就真的開始來了
[00:09:01.800 --> 00:09:04.400]  那麼我記得我中六的時候去學《茶經》
[00:09:04.400 --> 00:09:05.800]  那麼出去機構
[00:09:05.800 --> 00:09:06.920]  應該是FES
[00:09:06.920 --> 00:09:09.160]  就去學《茶經》
[00:09:09.160 --> 00:09:10.800]  那麼因為有機會參加他們一個
[00:09:10.800 --> 00:09:13.360]  不知道讀經營之類的活動
[00:09:13.360 --> 00:09:14.400]  那麼當時我很記得
[00:09:14.400 --> 00:09:17.200]  他的組長問了我一條問題
[00:09:17.200 --> 00:09:19.720]  全部參與者就是這條
[00:09:19.720 --> 00:09:21.000]  耶穌誕生的時候
[00:09:21.000 --> 00:09:25.240]  究竟有多少個東方博士去朝見祂
[00:09:25.240 --> 00:09:26.760]  那麼大家都好像這樣說
[00:09:26.760 --> 00:09:30.800]  三個,誰不知道啊三個
[00:09:30.800 --> 00:09:33.960]  那麼他就跟我說
[00:09:33.960 --> 00:09:36.400]  大家看看《馬太福音》
[00:09:36.400 --> 00:09:39.320]  二章一至二節
[00:09:39.320 --> 00:09:41.600]  真的有說多少個
[00:09:41.600 --> 00:09:42.800]  但是他就說
[00:09:42.800 --> 00:09:44.000]  當希律王的時候
[00:09:44.000 --> 00:09:46.400]  耶穌生在猶太的伯利恆
[00:09:46.400 --> 00:09:53.880]  有幾個博士從東方來到耶路撒冷
[00:09:53.880 --> 00:09:55.760]  那麼我再看
[00:09:55.760 --> 00:09:56.760]  《馬太福音》第二章
[00:09:56.760 --> 00:09:58.640]  你們自己看一看
[00:09:58.640 --> 00:10:01.200]  會不會之後再說那幾個就是三個
[00:10:01.200 --> 00:10:03.440]  沒有啊
[00:10:03.440 --> 00:10:05.720]  就是幾個而已
[00:10:05.720 --> 00:10:08.720]  那麼為什麼一直印象都是三個呢
[00:10:08.720 --> 00:10:10.880]  啊,對了,三份禮物
[00:10:10.880 --> 00:10:12.880]  但是送黃金不可以送幾箱的嗎
[00:10:12.880 --> 00:10:13.800]  幾個人托不行的嗎
[00:10:13.800 --> 00:10:16.000]  這些沒想過是不是
[00:10:16.000 --> 00:10:18.640]  無三不成幾最少三個
[00:10:18.640 --> 00:10:19.640]  我想最大的問題
[00:10:19.640 --> 00:10:22.480]  都是因為伊利圖亞
[00:10:22.480 --> 00:10:24.640]  真的太入腦了
[00:10:24.640 --> 00:10:25.800]  三博士
[00:10:25.800 --> 00:10:29.200]  可能唱詩歌也有一些三博士
[00:10:29.200 --> 00:10:31.000]  但是我發現
[00:10:31.000 --> 00:10:32.320]  原來我看回聖經
[00:10:32.320 --> 00:10:35.120]  我覺得這一條是
[00:10:35.120 --> 00:10:35.880]  小時候覺得
[00:10:35.880 --> 00:10:40.560]  這一條是我絕對不會答錯的題目
[00:10:40.560 --> 00:10:42.000]  正如我之前這麼說
[00:10:42.000 --> 00:10:44.560]  兒童主義學每年聖誕節
[00:10:44.560 --> 00:10:46.960]  幼稚園加小學九年
[00:10:46.960 --> 00:10:50.840]  我聽了九次這個故事
[00:10:50.840 --> 00:10:51.720]  你哪有可能想過
[00:10:51.720 --> 00:10:56.080]  這些這麼基本的數據都可以出錯
[00:10:56.080 --> 00:10:57.120]  不是三個
[00:10:57.120 --> 00:11:00.200]  不知道是不是三個
[00:11:00.200 --> 00:11:03.120]  幾個
[00:11:03.120 --> 00:11:05.520]  就是這一刻
[00:11:05.520 --> 00:11:07.400]  那時候我也對自己的聖經知識
[00:11:07.400 --> 00:11:09.840]  也挺有信心的
[00:11:09.840 --> 00:11:13.480]  但是就給這一條這麼簡單的題目
[00:11:13.480 --> 00:11:18.880]  就開始懷疑人生了
[00:11:18.880 --> 00:11:21.440]  為什麼聖經裡面
[00:11:21.440 --> 00:11:24.920]  真的記載和我的印象
[00:11:24.920 --> 00:11:30.520]  有一個這麼大的分別呢
[00:11:30.520 --> 00:11:32.840]  於是我就決心
[00:11:32.840 --> 00:11:36.040]  中六開始算遲了應該
[00:11:36.040 --> 00:11:38.600]  就要看一次聖經
[00:11:38.600 --> 00:11:42.480]  因為我開始懷疑我對聖經的印象
[00:11:42.480 --> 00:11:46.720]  究竟是真的還是假的
[00:11:46.720 --> 00:11:48.440]  譬如我看聖經的時候
[00:11:48.440 --> 00:11:50.200]  我很想找些答案
[00:11:50.200 --> 00:11:51.440]  你們現在很容易找答案
[00:11:51.440 --> 00:11:52.560]  因為一搜尋就有了
[00:11:52.560 --> 00:11:53.320]  但是我中學的時候
[00:11:53.320 --> 00:11:54.440]  都還沒有搜尋它的功能
[00:11:54.440 --> 00:11:55.240]  所以沒有辦法了
[00:11:55.240 --> 00:11:57.080]  譬如我真的很想知道
[00:11:57.080 --> 00:12:01.480]  撒旦以前是不是司班長
[00:12:01.480 --> 00:12:05.000]  傳聞什麼Lucifer
[00:12:05.000 --> 00:12:07.280]  是管理聖惡的
[00:12:07.280 --> 00:12:08.600]  然後墮落
[00:12:08.600 --> 00:12:09.720]  很想知道有沒有
[00:12:09.720 --> 00:12:10.600]  你們很簡單
[00:12:10.600 --> 00:12:12.800]  現在一搜尋撒旦就知道有沒有
[00:12:12.800 --> 00:12:13.600]  我以前不是的
[00:12:13.600 --> 00:12:14.440]  要看整本聖經
[00:12:14.440 --> 00:12:16.680]  要揭開每一個字才知道
[00:12:16.680 --> 00:12:19.760]  是不是真的來自聖經的
[00:12:19.760 --> 00:12:20.960]  很慘的
[00:12:20.960 --> 00:12:22.040]  看完一次之後發覺
[00:12:22.040 --> 00:12:23.760]  我還有一條問題想問
[00:12:23.760 --> 00:12:25.040]  又要再揭一次聖經
[00:12:25.040 --> 00:12:28.040]  大概一年要揭一次就很快
[00:12:28.040 --> 00:12:30.360]  然後又有一條問題就是
[00:12:30.360 --> 00:12:31.240]  曾經有團友問我
[00:12:31.240 --> 00:12:32.040]  那時候我是做團長
[00:12:32.040 --> 00:12:33.920]  他問我Jason
[00:12:33.920 --> 00:12:36.000]  是不是有一句經文是這樣說的
[00:12:36.000 --> 00:12:39.720]  不要問只要信
[00:12:39.720 --> 00:12:41.880]  他說那些非信徒挑戰他
[00:12:41.880 --> 00:12:43.480]  基督徒都霸道
[00:12:43.480 --> 00:12:44.400]  有一句經文
[00:12:44.400 --> 00:12:45.560]  不要問只要信
[00:12:45.560 --> 00:12:48.800]  問都不讓問
[00:12:48.800 --> 00:12:50.320]  我就說了
[00:12:50.320 --> 00:12:53.120]  不要怕只要信我聽過
[00:12:53.120 --> 00:12:54.400]  但我真的不確定
[00:12:54.400 --> 00:12:58.520]  有沒有一句叫做不要問只要信
[00:12:58.520 --> 00:12:59.040]  你們知不知道
[00:12:59.040 --> 00:13:01.240]  有沒有一句叫做不要問只要信
[00:13:01.240 --> 00:13:03.600]  有沒有人聽過
[00:13:03.600 --> 00:13:04.160]  敢不敢說
[00:13:04.160 --> 00:13:06.680]  說一定沒有這句
[00:13:06.680 --> 00:13:07.320]  這樣吧
[00:13:07.320 --> 00:13:09.680]  你搜尋一下有沒有就知道了
[00:13:09.680 --> 00:13:10.200]  很簡單
[00:13:10.200 --> 00:13:12.040]  以前不敢說
[00:13:12.040 --> 00:13:13.040]  聽過這句有
[00:13:13.040 --> 00:13:14.880]  不等於那句沒有
[00:13:14.880 --> 00:13:16.280]  真的很混亂
[00:13:16.280 --> 00:13:16.920]  以前那些
[00:13:16.920 --> 00:13:18.200]  所以開始懷疑
[00:13:18.200 --> 00:13:19.880]  自己對那個經文的印象
[00:13:19.880 --> 00:13:25.480]  於是乎就開始去《揭聖經》
[00:13:25.480 --> 00:13:26.560]  剛剛我也提過
[00:13:26.560 --> 00:13:27.240]  我去《揭聖經》
[00:13:27.240 --> 00:13:29.840]  是因為我參加了一個獨經營
[00:13:29.840 --> 00:13:31.800]  那時候就做組長
[00:13:31.800 --> 00:13:33.960]  做籌委
[00:13:33.960 --> 00:13:35.320]  參加完一次獨經營之後
[00:13:35.320 --> 00:13:39.800]  就被人邀請去搞福音營
[00:13:39.800 --> 00:13:42.920]  出去機構搞福音營
[00:13:42.920 --> 00:13:46.080]  那時候已經中六了
[00:13:46.080 --> 00:13:49.560]  認識了一班志同道合的弟兄姊妹
[00:13:49.560 --> 00:13:50.840]  那時候一起查經
[00:13:50.840 --> 00:13:51.440]  一起學
[00:13:51.440 --> 00:13:52.520]  一起查
[00:13:52.520 --> 00:13:56.720]  都挺友好
[00:13:56.720 --> 00:14:00.040]  那時候就查經查了一段經文
[00:14:00.040 --> 00:14:02.240]  第二條
[00:14:02.240 --> 00:14:04.680]  忘記背後努力面前
[00:14:04.680 --> 00:14:06.720]  向著標竿直跑
[00:14:06.720 --> 00:14:10.000]  大家都認識的
[00:14:10.000 --> 00:14:13.720]  這句經文
[00:14:13.720 --> 00:14:16.480]  我都曾經在失戀的時候收過
[00:14:16.480 --> 00:14:18.560]  就是那些金句卡
[00:14:18.560 --> 00:14:20.400]  我不知道大家有沒有人
[00:14:20.400 --> 00:14:21.160]  收過金句卡
[00:14:21.160 --> 00:14:22.760]  收過這段經文
[00:14:22.760 --> 00:14:24.320]  又或者
[00:14:24.320 --> 00:14:26.480]  有人送過這段經文給你
[00:14:26.480 --> 00:14:27.640]  是誰
[00:14:27.640 --> 00:14:30.920]  忘記背後努力面前
[00:14:30.920 --> 00:14:32.400]  或者你想想
[00:14:32.400 --> 00:14:34.840]  如果你要將這段經文送給一個人
[00:14:34.840 --> 00:14:39.520]  你會送給一個經歷了什麼事的人呢
[00:14:39.520 --> 00:14:42.960]  是DSE放榜的狀元
[00:14:42.960 --> 00:14:46.080]  還是送給一個DSE失敗了
[00:14:46.080 --> 00:14:49.160]  進不了自己想進的U的人呢
[00:14:49.160 --> 00:14:52.160]  你會送給一個拍到拖結到婚的人呢
[00:14:52.160 --> 00:14:53.880]  還是會送給一個剛剛失戀的人呢
[00:14:53.880 --> 00:14:57.040]  很老實
[00:14:57.040 --> 00:14:57.680]  我以前
[00:14:57.680 --> 00:14:58.360]  我不知道大家
[00:14:58.360 --> 00:14:59.760]  我以前收這些
[00:14:59.760 --> 00:15:01.760]  或者我給這些出去的時候
[00:15:01.760 --> 00:15:04.320]  多數就是想別人忘記那些挫敗
[00:15:04.320 --> 00:15:06.520]  想說不要記得那些
[00:15:06.520 --> 00:15:11.680]  明天會更好這樣
[00:15:11.680 --> 00:15:13.160]  但是呢
[00:15:13.160 --> 00:15:15.400]  當我去查經的時候
[00:15:15.400 --> 00:15:17.720]  我就發現一件事
[00:15:17.720 --> 00:15:20.800]  原來保羅在《菲勒比書》三章
[00:15:20.800 --> 00:15:23.240]  說忘記背後努力面前
[00:15:23.240 --> 00:15:25.600]  這一句話之前
[00:15:25.600 --> 00:15:29.960]  他有說自己要忘記些什麼的
[00:15:29.960 --> 00:15:31.520]  就是這一堆
[00:15:31.520 --> 00:15:32.360]  很快到一次
