
[00:00:00.000 --> 00:00:05.000]  好,欣賞過上帝創造的大自然美色
[00:14:17.000 --> 00:14:20.000]  去修葺他們的教堂和整個花園
[00:14:20.000 --> 00:14:23.000]  結果上帝真的醫好了她
[00:14:23.000 --> 00:14:26.000]  他也很樂意慷慨奉獻
[00:14:26.000 --> 00:14:29.000]  來資助這間教會
[00:14:29.000 --> 00:14:34.000]  思想過我們為什麼會慷慨奉獻之後
[00:14:34.000 --> 00:14:36.000]  我又想思想一下
[00:14:36.000 --> 00:14:40.000]  為什麼很多基督徒都不能夠慷慨奉獻呢?
[00:14:40.000 --> 00:14:42.000]  我想都有幾個原因
[00:14:42.000 --> 00:14:45.000]  第一個是貪婪
[00:14:45.000 --> 00:14:49.000]  我們現在活在這個世代是一個很貪婪的世代
[00:14:49.000 --> 00:14:53.000]  人人只顧著累積財富
[00:14:53.000 --> 00:14:57.000]  一切都是向錢看
[00:14:57.000 --> 00:15:01.000]  最近澳洲新聞四大銀行之一的聯邦銀行
[00:15:01.000 --> 00:15:04.000]  竟然被發現不守法例
[00:15:04.000 --> 00:15:08.000]  以致被人利用來洗黑錢
[00:15:08.000 --> 00:15:11.000]  連帶也揭發了另外一些事
[00:15:11.000 --> 00:15:14.000]  原來他們為了賺錢
[00:15:14.000 --> 00:15:17.000]  不理客戶的保險合不合用
[00:15:17.000 --> 00:15:20.000]  照樣賣保險給客戶
[00:15:20.000 --> 00:15:22.000]  有時客戶都死了
[00:15:22.000 --> 00:15:27.000]  繼續收他們的保險費
[00:15:27.000 --> 00:15:34.000]  甚至連員工的公積金都給少了
[00:15:34.000 --> 00:15:37.000]  起碼給少了一千六百萬
[00:15:37.000 --> 00:15:40.000]  貪婪
[00:15:40.000 --> 00:15:43.000]  不知道銀行的高管行政人員
[00:15:43.000 --> 00:15:46.000]  是做出這樣的事
[00:15:46.000 --> 00:15:48.000]  因為當銀行賺錢的時候
[00:15:48.000 --> 00:15:52.000]  他們的花紅都會大大增加
[00:15:52.000 --> 00:15:59.000]  但聖經已忽所書五章五節教導我們
[00:15:59.000 --> 00:16:03.000]  貪婪就等於拜偶像
[00:16:03.000 --> 00:16:08.000]  當人將錢財視為最重要的時候
[00:16:08.000 --> 00:16:12.000]  錢財就會成為那個人的上帝
[00:16:12.000 --> 00:16:17.000]  這樣的人自然不會慷慨奉獻
[00:16:17.000 --> 00:16:22.000]  第二個難阻我們慷慨奉獻的原因
[00:16:22.000 --> 00:16:25.000]  可能就是憂慮
[00:16:25.000 --> 00:16:28.000]  錢不是萬能
[00:16:28.000 --> 00:16:31.000]  沒有錢就是萬萬不能
[00:16:31.000 --> 00:16:34.000]  於是很多人就要有錢
[00:16:34.000 --> 00:16:37.000]  來做他們的定心丸
[00:16:37.000 --> 00:16:40.000]  尤其是退休人士
[00:16:40.000 --> 00:16:44.000]  我們教會過去幾年都陸續有人退休
[00:16:44.000 --> 00:16:49.000]  在澳洲多數退休人士都會有一筆退休金
[00:16:49.000 --> 00:16:54.000]  除非那些退休人士將退休金放入投資戶口
[00:16:54.000 --> 00:16:58.000]  以後每年或每個月在戶口拿錢出來生活
[00:16:58.000 --> 00:17:00.000]  英文叫annuity
[00:17:00.000 --> 00:17:05.000]  不過教會雖然過去幾年都陸續有人退休
[00:17:05.000 --> 00:17:09.000]  卻從來沒有收到大筆的奉獻
[00:17:09.000 --> 00:17:14.000]  我的意思是一萬元以上的奉獻沒有收過
[00:17:14.000 --> 00:17:19.000]  三年前我們曾經收到一筆港幣十萬元的奉獻
[00:17:19.000 --> 00:17:23.000]  不過捐錢那位弟兄不是我們的會友
[00:17:23.000 --> 00:17:26.000]  我還有幾年就退休了
[00:17:26.000 --> 00:17:31.000]  我開始明白可能退休人士的心理是這樣想的
[00:17:31.000 --> 00:17:35.000]  從此以後我沒有收入
[00:17:35.000 --> 00:17:39.000]  退休後的生活就變成「識摸」
[00:17:39.000 --> 00:17:41.000]  「食識行摸」
[00:17:41.000 --> 00:17:44.000]  如果我將錢奉獻給教會
[00:17:44.000 --> 00:17:48.000]  我的本金就會減低了
[00:17:48.000 --> 00:17:51.000]  沒什麼「識食」,不夠「食」
[00:17:51.000 --> 00:17:55.000]  於是就不奉獻
[00:17:55.000 --> 00:17:59.000]  這樣才能夠保證我退休後的生活
[00:17:59.000 --> 00:18:01.000]  都過得捨矣
[00:18:01.000 --> 00:18:03.000]  其實歸根究底
[00:18:03.000 --> 00:18:05.000]  這是憂慮
[00:18:05.000 --> 00:18:08.000]  為明日的生活憂慮
[00:18:08.000 --> 00:18:10.000]  為了退休之後
[00:18:10.000 --> 00:18:14.000]  不知道我們還活了多少年
[00:18:14.000 --> 00:18:16.000]  我們就憂慮了
[00:18:16.000 --> 00:18:20.000]  主耶穌對憂慮的人說
[00:18:20.000 --> 00:18:23.000]  你們不要為明天憂慮
[00:18:23.000 --> 00:18:26.000]  明天自有明天的憂慮
[00:18:26.000 --> 00:18:30.000]  一天的難處,一天擔當
[00:18:30.000 --> 00:18:32.000]  就夠了
[00:18:32.000 --> 00:18:36.000]  事實上,當我們為將來憂慮的時候
[00:18:36.000 --> 00:18:40.000]  就表現出我們對上帝的信心不足夠
[00:18:40.000 --> 00:18:43.000]  我們應該回想一下
[00:18:43.000 --> 00:18:46.000]  上帝是不是慈愛的呢?
[00:18:46.000 --> 00:18:52.000]  當我們稱上帝為天父的時候
[00:18:52.000 --> 00:18:55.000]  其實我們就應該想一想
[00:18:56.000 --> 00:19:01.000]  祂會不會不照顧我們呢?
[00:19:01.000 --> 00:19:04.000]  祂只是照顧我們年輕的日子?
[00:19:04.000 --> 00:19:07.000]  退休之後就丟下我們不理?
[00:19:07.000 --> 00:19:09.000]  會不會是這樣呢?
[00:19:09.000 --> 00:19:13.000]  主耶穌說你們的天父
[00:19:13.000 --> 00:19:16.000]  知道你們需要這一切東西
[00:19:16.000 --> 00:19:20.000]  你們要先追求上帝主權的實現
[00:19:20.000 --> 00:19:22.000]  遵行祂的旨意
[00:19:22.000 --> 00:19:27.000]  祂就會把這一切都供給你們
[00:19:27.000 --> 00:19:32.000]  小孩子就從來不會憂慮父母
[00:19:32.000 --> 00:19:34.000]  不照顧他們
[00:19:34.000 --> 00:19:38.000]  我有一個孫子,他很聰明的
[00:19:38.000 --> 00:19:40.000]  他現在三歲多了
[00:19:40.000 --> 00:19:42.000]  懂得問很多問題
[00:19:42.000 --> 00:19:44.000]  經常問考核
[00:19:44.000 --> 00:19:49.000]  但他從來不會問他父母
[00:19:49.000 --> 00:19:52.000]  你明天會不會不給我飯吃?
[00:19:52.000 --> 00:19:57.000]  難怪主耶穌教導我們
[00:19:57.000 --> 00:20:00.000]  要回復小孩子的樣式
[00:20:00.000 --> 00:20:04.000]  要對天父充滿信心
[00:20:04.000 --> 00:20:08.000]  對天父的慈愛供應
[00:20:08.000 --> 00:20:10.000]  充滿信心
[00:20:10.000 --> 00:20:14.000]  讓我總結一下今天的經文
[00:20:14.000 --> 00:20:17.000]  還有我們應該怎樣應用
[00:20:20.000 --> 00:20:23.000]  馬可福音中的女士
[00:20:23.000 --> 00:20:28.000]  是一個非常慷慨奉獻的姐妹
[00:20:28.000 --> 00:20:33.000]  她將價值高昂的香油膏
[00:20:33.000 --> 00:20:36.000]  倒在耶穌的頭上
[00:20:36.000 --> 00:20:38.000]  絕不手軟
[00:20:38.000 --> 00:20:45.000]  我們要效法她那種慷慨奉獻的精神
[00:20:45.000 --> 00:20:50.000]  樂意將自己最寶貴的東西獻給上主
[00:20:50.000 --> 00:20:55.000]  第二方面,當我們看到
[00:20:55.000 --> 00:21:00.000]  主耶穌表揚祂所做的時候
[00:21:00.000 --> 00:21:09.000]  說祂是為祂的埋葬作準備
[00:21:09.000 --> 00:21:13.000]  就說祂把握了好的時機
[00:21:14.000 --> 00:21:17.000]  當我們願意慷慨奉獻的時候
[00:21:17.000 --> 00:21:23.000]  無論是錢財或者是我們的財蓋
[00:21:23.000 --> 00:21:26.000]  我們都應該把握好時機
[00:21:26.000 --> 00:21:28.000]  請按一下電腦
[00:21:28.000 --> 00:21:33.000]  第三方面
[00:21:33.000 --> 00:21:36.000]  主耶穌吩咐門徒
[00:21:36.000 --> 00:21:40.000]  要紀念這個女人所做的事
[00:21:42.000 --> 00:21:44.000]  門徒很聰明
[00:21:44.000 --> 00:21:47.000]  他將這件事記在福音書裏
[00:21:47.000 --> 00:21:49.000]  這是提醒我們
[00:21:49.000 --> 00:21:55.000]  為天國慷慨奉獻的事和人
[00:21:55.000 --> 00:21:59.000]  是會永遠被上帝紀念的
[00:21:59.000 --> 00:22:03.000]  最後我想鼓勵大家
[00:22:03.000 --> 00:22:05.000]  自己反省一下
[00:22:05.000 --> 00:22:08.000]  有沒有貪婪的心
[00:22:08.000 --> 00:22:10.000]  以致我們不肯慷慨奉獻
[00:22:11.000 --> 00:22:12.000]  我們也要反省
[00:22:12.000 --> 00:22:16.000]  我們對上帝的信心究竟有多大
[00:22:16.000 --> 00:22:19.000]  是不是只有頭腦上的知識
[00:22:19.000 --> 00:22:21.000]  知道上帝是天父
[00:22:21.000 --> 00:22:23.000]  知道上帝是慈愛
[00:22:23.000 --> 00:22:26.000]  但一說到慷慨奉獻的時候
[00:22:26.000 --> 00:22:27.000]  手就沒有信心
[00:22:27.000 --> 00:22:28.000]  腦就有信心
[00:22:28.000 --> 00:22:30.000]  手就不夠信心
[00:22:30.000 --> 00:22:33.000]  我們一起祈禱
[00:22:33.000 --> 00:22:35.000]  親愛的天父
[00:22:35.000 --> 00:22:39.000]  感謝祢愛我們和看顧我們的主
[00:22:39.000 --> 00:22:42.000]  我們的生命和我們所擁有的一切
[00:22:42.000 --> 00:22:44.000]  都是從祢而來
