
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹,大家好
[00:05:34.920 --> 00:05:36.920]  我們早上當然有組會
[00:05:36.920 --> 00:05:38.920]  我們就在Airbnb
[00:05:38.920 --> 00:05:40.920]  大屋那裡
[00:05:40.920 --> 00:05:42.920]  我們就有小組的靈修
[00:05:42.920 --> 00:05:44.920]  不知道哪個人就選了這一段來讀
[00:05:44.920 --> 00:05:46.920]  就是25章
[00:05:46.920 --> 00:05:48.920]  就一讀就讀了4、5章
[00:05:48.920 --> 00:05:50.920]  如果你想知道
[00:05:50.920 --> 00:05:52.920]  細節的話你回去看一下
[00:05:52.920 --> 00:05:54.920]  我不會讀
[00:05:54.920 --> 00:05:56.920]  他一路讀一路讀
[00:05:56.920 --> 00:05:58.920]  就是讀那些會幕
[00:05:58.920 --> 00:06:00.920]  那些萬紙的curtain
[00:06:00.920 --> 00:06:02.920]  那些尺寸
[00:06:02.920 --> 00:06:04.920]  幾多爪幾多爪
[00:06:04.920 --> 00:06:06.920]  然後就做金燈台
[00:06:06.920 --> 00:06:08.920]  要多大多小
[00:06:08.920 --> 00:06:10.920]  全部都是尺寸的東西
[00:06:10.920 --> 00:06:12.920]  全部都是home depot的東西
[00:06:12.920 --> 00:06:14.920]  home depot就要量度
[00:06:14.920 --> 00:06:16.920]  幾多尺幾多寸
[00:06:16.920 --> 00:06:18.920]  讀得我們很悶
[00:06:18.920 --> 00:06:20.920]  那我心想
[00:06:20.920 --> 00:06:22.920]  什麼時候讀完
[00:06:22.920 --> 00:06:24.920]  這些就是我們沒興趣的東西
[00:06:24.920 --> 00:06:26.920]  讀完之後有一個弟兄就說得很對
[00:06:26.920 --> 00:06:28.920]  他說不如我們來祈禱
[00:06:28.920 --> 00:06:30.920]  我說祈禱?
[00:06:30.920 --> 00:06:32.920]  去完home depot怎麼會祈禱
[00:06:32.920 --> 00:06:34.920]  去完home depot
[00:06:34.920 --> 00:06:36.920]  全部都要看間隔
[00:06:36.920 --> 00:06:38.920]  量度一下
[00:06:38.920 --> 00:06:40.920]  kitchen counter有多大有多長有多闊
[00:06:40.920 --> 00:06:42.920]  接著我們不如祈禱
[00:06:42.920 --> 00:06:44.920]  他說有什麼好祈禱
[00:06:44.920 --> 00:06:46.920]  他真的祈禱
[00:06:46.920 --> 00:06:48.920]  那個弟兄就祈禱
[00:06:48.920 --> 00:06:50.920]  他說多謝主
[00:06:50.920 --> 00:06:52.920]  因為我們見到你的居所
[00:06:52.920 --> 00:06:54.920]  有幾個細節的安排
[00:06:54.920 --> 00:06:58.920]  他這樣祈禱的時候
[00:06:58.920 --> 00:07:00.920]  我覺得很有道理
[00:07:00.920 --> 00:07:02.920]  很有道理
[00:07:02.920 --> 00:07:04.920]  對我們現代人的耳朵來說
[00:07:04.920 --> 00:07:06.920]  我們沒什麼興趣去看這些東西
[00:07:06.920 --> 00:07:08.920]  但是呢
[00:07:08.920 --> 00:07:10.920]  上帝是建造他的居所
[00:07:10.920 --> 00:07:12.920]  在他的子民中間
[00:07:12.920 --> 00:07:14.920]  住在他們中間的時候
[00:07:14.920 --> 00:07:16.920]  他是很細微的很細節的
[00:07:16.920 --> 00:07:18.920]  去講出他是一個怎樣的神
[00:07:18.920 --> 00:07:20.920]  所以那些家具和間隔
[00:07:20.920 --> 00:07:22.920]  會幕的設計
[00:07:22.920 --> 00:07:24.920]  其實是一些
[00:07:24.920 --> 00:07:26.920]  建築的神學
[00:07:26.920 --> 00:07:28.920]  architectural
[00:07:28.920 --> 00:07:30.920]  theology
[00:07:30.920 --> 00:07:32.920]  用一些architect
[00:07:32.920 --> 00:07:34.920]  或者建築的
[00:07:34.920 --> 00:07:36.920]  藍圖的方法
[00:07:36.920 --> 00:07:38.920]  來表達他是一個怎樣的上帝
[00:07:38.920 --> 00:07:40.920]  我記得
[00:07:40.920 --> 00:07:42.920]  最近有一個朋友
[00:07:42.920 --> 00:07:44.920]  聊天
[00:07:44.920 --> 00:07:46.920]  他來了芝加哥很久
[00:07:46.920 --> 00:07:48.920]  我問他你有沒有去過architecture tour
[00:07:48.920 --> 00:07:50.920]  你知道我們
[00:07:50.920 --> 00:07:52.920]  navy pier那裡
[00:07:52.920 --> 00:07:54.920]  可以上船然後在chicago river上去
[00:07:54.920 --> 00:07:56.920]  然後去介紹不同的建築物
[00:07:56.920 --> 00:07:58.920]  有誰去過
[00:07:58.920 --> 00:08:00.920]  有誰沒去過
[00:08:00.920 --> 00:08:02.920]  然後我想沒理由沒去過
[00:08:02.920 --> 00:08:04.920]  不是吧
[00:08:04.920 --> 00:08:06.920]  我說這個是
[00:08:06.920 --> 00:08:08.920]  芝加哥的one of the best
[00:08:08.920 --> 00:08:10.920]  one of the best
[00:08:10.920 --> 00:08:12.920]  是不是
[00:08:12.920 --> 00:08:14.920]  在那個tour
[00:08:14.920 --> 00:08:16.920]  他記下所有的建築物
[00:08:16.920 --> 00:08:18.920]  然後告訴你
[00:08:18.920 --> 00:08:20.920]  芝加哥是一個怎樣的城市
[00:08:20.920 --> 00:08:22.920]  就是用這些architect
[00:08:22.920 --> 00:08:24.920]  to tell the story
[00:08:24.920 --> 00:08:26.920]  it's amazing
[00:08:26.920 --> 00:08:28.920]  去看一下上帝
[00:08:28.920 --> 00:08:30.920]  怎樣去設計他的居所
[00:08:30.920 --> 00:08:32.920]  在我們中間
[00:08:32.920 --> 00:08:34.920]  以色列南部有一個地方
[00:08:34.920 --> 00:08:36.920]  你開車去開幾個小時
[00:08:36.920 --> 00:08:38.920]  就是為了看這個東西
[00:08:38.920 --> 00:08:40.920]  就是一個1比1的
[00:08:40.920 --> 00:08:42.920]  匯膜的模型
[00:08:42.920 --> 00:08:44.920]  你見到一個匯膜
[00:08:44.920 --> 00:08:46.920]  其實就是純粹好像你平時露營
[00:08:46.920 --> 00:08:48.920]  出去露營的時候
[00:08:48.920 --> 00:08:50.920]  你開的營是一樣的
[00:08:50.920 --> 00:08:52.920]  就開一個tent
[00:08:52.920 --> 00:08:54.920]  在他的神的指紋中間
[00:08:54.920 --> 00:08:56.920]  對於我們
[00:08:56.920 --> 00:08:58.920]  對聖經不是很熟的
[00:08:58.920 --> 00:09:00.920]  我們就會很奇怪
[00:09:00.920 --> 00:09:02.920]  為何上帝會這樣做
[00:09:02.920 --> 00:09:04.920]  原來在這些
[00:09:04.920 --> 00:09:06.920]  architect
[00:09:06.920 --> 00:09:08.920]  architecture裏面
[00:09:08.920 --> 00:09:10.920]  他想表達一件事
[00:09:10.920 --> 00:09:12.920]  就是神學
[00:09:12.920 --> 00:09:14.920]  上帝是一個怎樣的上帝
[00:09:14.920 --> 00:09:16.920]  你見到
[00:09:16.920 --> 00:09:18.920]  這個匯膜的平面圖
[00:09:18.920 --> 00:09:20.920]  由右至左我們進去的時候
[00:09:20.920 --> 00:09:22.920]  右邊就是入口
[00:09:22.920 --> 00:09:24.920]  然後有一個外園
[00:09:24.920 --> 00:09:26.920]  外園就是長方形
[00:09:26.920 --> 00:09:28.920]  然後你慢慢進展
[00:09:28.920 --> 00:09:30.920]  進入最中心的地方的時候
[00:09:30.920 --> 00:09:32.920]  就變成一個perfect square
[00:09:32.920 --> 00:09:34.920]  一個完美的
[00:09:34.920 --> 00:09:36.920]  方形
[00:09:36.920 --> 00:09:38.920]  在古代近東的
[00:09:38.920 --> 00:09:40.920]  畫藍圖
[00:09:40.920 --> 00:09:42.920]  你找一個近東的結節計師去畫藍圖的時候
[00:09:42.920 --> 00:09:44.920]  他畫
[00:09:44.920 --> 00:09:46.920]  畫一個perfect square的時候
[00:09:46.920 --> 00:09:48.920]  就代表這個地方是最聖潔
[00:09:48.920 --> 00:09:50.920]  和最神聖的地方
[00:09:50.920 --> 00:09:52.920]  perfect square
[00:09:52.920 --> 00:09:54.920]  長和闊都是一模一樣
[00:09:54.920 --> 00:09:56.920]  但你走出來的時候就是一個長方形
[00:09:56.920 --> 00:09:58.920]  或者兩個正方形
[00:09:58.920 --> 00:10:00.920]  你在外園裏面
[00:10:00.920 --> 00:10:02.920]  見到甚麼設備呢
[00:10:02.920 --> 00:10:04.920]  第一個設備你見到的就是
[00:10:04.920 --> 00:10:06.920]  祭壇
[00:10:06.920 --> 00:10:08.920]  和銅盤
[00:10:08.920 --> 00:10:10.920]  這裏是在說祭祀的東西
[00:10:10.920 --> 00:10:12.920]  就是說你approach上帝
[00:10:12.920 --> 00:10:14.920]  進入去見上帝的時候
[00:10:14.920 --> 00:10:16.920]  你就要知道
[00:10:16.920 --> 00:10:18.920]  原來是有代價在
[00:10:18.920 --> 00:10:20.920]  那個代價就是上帝所提供的
[00:10:20.920 --> 00:10:22.920]  祭祀
[00:10:22.920 --> 00:10:24.920]  所以以色列神的子民
[00:10:24.920 --> 00:10:26.920]  要進去上帝這條路
[00:10:26.920 --> 00:10:28.920]  他就需要去獻祭
[00:10:28.920 --> 00:10:30.920]  你不可以空手隨隨便便來
[00:10:30.920 --> 00:10:32.920]  你要帶著梵祭
[00:10:32.920 --> 00:10:34.920]  其他的祭物等等
[00:10:34.920 --> 00:10:36.920]  在摩西五經裏面有提及
[00:10:36.920 --> 00:10:38.920]  就是上帝給一條路
[00:10:38.920 --> 00:10:40.920]  給人進入去
[00:10:40.920 --> 00:10:42.920]  他自己的童宅裏面
[00:10:42.920 --> 00:10:44.920]  你經過這個外園
[00:10:44.920 --> 00:10:46.920]  洗過手
[00:10:46.920 --> 00:10:48.920]  銅盤就是水盤
[00:10:48.920 --> 00:10:50.920]  祭壇
[00:10:50.920 --> 00:10:52.920]  其實就是燒烤的燒烤
[00:10:52.920 --> 00:10:54.920]  煮了之後
[00:10:54.920 --> 00:10:56.920]  燒了之後
[00:10:56.920 --> 00:10:58.920]  你就知道
[00:10:58.920 --> 00:11:00.920]  it cost something to approach
[00:11:00.920 --> 00:11:02.920]  然後你就去到另一個空間
[00:11:02.920 --> 00:11:04.920]  就是一個小的長方形空間
[00:11:04.920 --> 00:11:06.920]  那個就叫holy place
[00:11:06.920 --> 00:11:08.920]  或者聖所
[00:11:08.920 --> 00:11:10.920]  裏面有多少件傢俬
[00:11:10.920 --> 00:11:12.920]  有三件
[00:11:12.920 --> 00:11:14.920]  第一件就叫陳設餅桌
[00:11:14.920 --> 00:11:16.920]  table of showbread
[00:11:16.920 --> 00:11:18.920]  其實那裏就有
[00:11:18.920 --> 00:11:20.920]  十二塊的麵包在那裏
[00:11:20.920 --> 00:11:22.920]  十二塊的餅在那裏
[00:11:22.920 --> 00:11:24.920]  每天都要去
[00:11:24.920 --> 00:11:26.920]  弄出來的
[00:11:26.920 --> 00:11:28.920]  等於你今天去bakery買東西
[00:11:28.920 --> 00:11:30.920]  每天早上廚師就會
[00:11:30.920 --> 00:11:32.920]  弄些新鮮的麵包出來
[00:11:32.920 --> 00:11:34.920]  每一天
[00:11:34.920 --> 00:11:36.920]  在曠野裏面行走的時候
[00:11:36.920 --> 00:11:38.920]  以色列人
[00:11:38.920 --> 00:11:40.920]  會幕在他們中間
[00:11:40.920 --> 00:11:42.920]  神的會幕在他們中間
[00:11:42.920 --> 00:11:44.920]  祭司
[00:11:44.920 --> 00:11:46.920]  他們就是預備這些東西
[00:11:46.920 --> 00:11:48.920]  然後十二塊的麵包
[00:11:48.920 --> 00:11:50.920]  為什麼是十二塊
[00:11:50.920 --> 00:11:52.920]  因為十二支牌是整個神的子民
[00:11:52.920 --> 00:11:54.920]  每天就會放在那裏
[00:11:54.920 --> 00:11:56.920]  就是那些
[00:11:56.920 --> 00:11:58.920]  陳設餅
[00:11:58.920 --> 00:12:00.920]  就是去remind
[00:12:00.920 --> 00:12:02.920]  去提醒我們
[00:12:02.920 --> 00:12:04.920]  原來上帝是住在
[00:12:04.920 --> 00:12:06.920]  整個神的子民的中間
[00:12:06.920 --> 00:12:08.920]  去供應我們一切的需要
[00:12:08.920 --> 00:12:10.920]  然後第二件傢俬就是
[00:12:10.920 --> 00:12:12.920]  燈台
[00:12:12.920 --> 00:12:14.920]  燈台是每一天
[00:12:14.920 --> 00:12:16.920]  會添加橄欖油
[00:12:16.920 --> 00:12:18.920]  然後就要
[00:12:18.920 --> 00:12:20.920]  長年去燃亮它
[00:12:20.920 --> 00:12:22.920]  就代表上帝是光
[00:12:22.920 --> 00:12:24.920]  是不是
[00:12:24.920 --> 00:12:26.920]  然後我們就見到一個香壇
[00:12:26.920 --> 00:12:28.920]  Incense altar
[00:12:28.920 --> 00:12:30.920]  那裏就是點一些香
[00:12:30.920 --> 00:12:32.920]  或者那些
[00:12:32.920 --> 00:12:34.920]  以前有的spice等等
[00:12:34.920 --> 00:12:36.920]  他們會點了它
[00:12:36.920 --> 00:12:38.920]  然後那些香上升的時候
[00:12:38.920 --> 00:12:40.920]  就代表祈禱
[00:12:40.920 --> 00:12:42.920]  是上到上帝的面前
[00:12:42.920 --> 00:12:44.920]  上帝是聆聽我們禱告的
[00:12:44.920 --> 00:12:46.920]  如果你這樣看這些傢俬的設計的時候
[00:12:46.920 --> 00:12:48.920]  其實都是很practical的東西
[00:12:48.920 --> 00:12:50.920]  其實那些香是隨抽的
[00:12:50.920 --> 00:12:52.920]  因為你有barbecue
[00:12:52.920 --> 00:12:54.920]  你有祭祀
[00:12:54.920 --> 00:12:56.920]  所以那個地方要衛生的話
[00:12:56.920 --> 00:12:58.920]  有很多東西就需要有銅盤有水
[00:12:58.920 --> 00:13:00.920]  然後有香
[00:13:00.920 --> 00:13:02.920]  但是那個神學的意味
[00:13:02.920 --> 00:13:04.920]  就是說你進到這個聖所的時候
[00:13:04.920 --> 00:13:06.920]  你面對這個上帝
[00:13:06.920 --> 00:13:08.920]  祂是光
[00:13:08.920 --> 00:13:10.920]  但是祂願意去聽我們的禱告
[00:13:10.920 --> 00:13:12.920]  然後過了這個聖所
[00:13:12.920 --> 00:13:14.920]  就有一塊的
[00:13:14.920 --> 00:13:16.920]  簾
[00:13:16.920 --> 00:13:18.920]  一塊的布
[00:13:18.920 --> 00:13:20.920]  你揭開這塊布然後走到裏面
[00:13:20.920 --> 00:13:22.920]  你就會見到一件東西
[00:13:22.920 --> 00:13:24.920]  一個箱
[00:13:24.920 --> 00:13:26.920]  就叫做約櫃
[00:13:26.920 --> 00:13:28.920]  Ark of the Covenant
[00:13:28.920 --> 00:13:30.920]  這個箱裏面裝了些什麼
[00:13:30.920 --> 00:13:32.920]  其中一樣就是那個法板
[00:13:32.920 --> 00:13:34.920]  上一次我們講到律法的時候
[00:13:34.920 --> 00:13:36.920]  有兩塊法板
[00:13:36.920 --> 00:13:38.920]  一塊代表上帝這個國王
[00:13:38.920 --> 00:13:40.920]  還有另外一塊代表以色列國
[00:13:40.920 --> 00:13:42.920]  他們大家是
[00:13:42.920 --> 00:13:44.920]  建立了這個
[00:13:44.920 --> 00:13:46.920]  聖約的關係
[00:13:46.920 --> 00:13:48.920]  在這個盒上面
[00:13:48.920 --> 00:13:50.920]  就有兩隻天使叫做基魯柏
[00:13:50.920 --> 00:13:52.920]  其實就是上帝的座駕
[00:13:52.920 --> 00:13:54.920]  上帝的座駕
[00:13:54.920 --> 00:13:56.920]  這些全部的
[00:13:56.920 --> 00:13:58.920]  建築的
[00:13:58.920 --> 00:14:00.920]  方法、藍圖
[00:14:00.920 --> 00:14:02.920]  這些都是古埃及
[00:14:02.920 --> 00:14:04.920]  法老王去出征
[00:14:04.920 --> 00:14:06.920]  周圍出征的時候帶著軍隊
[00:14:06.920 --> 00:14:08.920]  帶著他的子民
[00:14:08.920 --> 00:14:10.920]  他的帳幕都在他們中間
[00:14:10.920 --> 00:14:12.920]  其實用這個背景來跟他們講
[00:14:12.920 --> 00:14:14.920]  現在上帝
[00:14:14.920 --> 00:14:16.920]  不再是法老
[00:14:16.920 --> 00:14:18.920]  耶和華是你的上帝
[00:14:18.920 --> 00:14:20.920]  現在你不再屬於
[00:14:20.920 --> 00:14:22.920]  以前埃及那個
[00:14:22.920 --> 00:14:24.920]  欺壓你的君王
[00:14:24.920 --> 00:14:26.920]  現在是屬於一個跟你
[00:14:26.920 --> 00:14:28.920]  恩典裏面立約的上帝
[00:14:28.920 --> 00:14:30.920]  是一個愛的statement來的
[00:14:30.920 --> 00:14:32.920]  是一個愛的statement
[00:14:32.920 --> 00:14:34.920]  是一個愛的statement
[00:14:34.920 --> 00:14:36.920]  然後每一次、每年
[00:14:36.920 --> 00:14:38.920]  只有一日叫做Yom Kippur
[00:14:38.920 --> 00:14:40.920]  Yom Kippur大概九月、十月的時候
[00:14:40.920 --> 00:14:42.920]  贖罪日的時候
[00:14:42.920 --> 00:14:44.920]  只有大祭司才能進去
[00:14:44.920 --> 00:14:46.920]  這個致勝所
[00:14:46.920 --> 00:14:48.920]  他就由外院然後結證了之後
[00:14:48.920 --> 00:14:50.920]  來到去
[00:14:50.920 --> 00:14:52.920]  致勝所裏面
[00:14:52.920 --> 00:14:54.920]  然後代表上帝的子民
[00:14:54.920 --> 00:14:56.920]  去獻祭
[00:14:56.920 --> 00:14:58.920]  整個的每一個器具
[00:14:58.920 --> 00:15:00.920]  其實都是講到上帝去赦免我們的罪
[00:15:00.920 --> 00:15:02.920]  去供應我們一切需要
[00:15:02.920 --> 00:15:04.920]  去聆聽我們
[00:15:04.920 --> 00:15:06.920]  和在各樣東西裏面去引導我們
[00:15:06.920 --> 00:15:08.920]  是跟我們同在的
[00:15:08.920 --> 00:15:10.920]  這個上帝不是一個高攀
[00:15:10.920 --> 00:15:12.920]  不能的上帝
[00:15:12.920 --> 00:15:14.920]  並且他是
[00:15:14.920 --> 00:15:16.920]  下來我們中間、住在我們中間
[00:15:16.920 --> 00:15:18.920]  將他的家放在我們中間
[00:15:18.920 --> 00:15:20.920]  的一個上帝
[00:15:20.920 --> 00:15:22.920]  所以二十九章這裡講什麼呢
[00:15:22.920 --> 00:15:24.920]  他說我
[00:15:24.920 --> 00:15:26.920]  耶和華要住在以色列人中間
[00:15:26.920 --> 00:15:28.920]  作他們的上帝
