
[00:00:00.000 --> 00:00:03.580]  唔知大家開心嘅時候你嘅反應係點樣㗎啦
[00:03:11.240 --> 00:03:14.300]  更加慘嘅就係仲輸咗慘
[00:03:14.300 --> 00:03:18.400]  整個嘅以色列民被呢一個嘅非利士人呢打到一鋪一碌
[00:03:18.400 --> 00:03:23.000]  唔單止係咁 連個約桂都俾敵軍呢嚟到搶走咗
[00:03:23.000 --> 00:03:27.620]  咁呢一個約桂被敵人所搶走呢
[00:03:27.620 --> 00:03:32.220]  對以色列嚟講係一個好重大的打擊 點解呀
[00:03:32.220 --> 00:03:35.300]  因為約桂就係代表住神嘅能力
[00:03:35.300 --> 00:03:38.360]  約桂就係代表住神嘅同在
[00:03:38.360 --> 00:03:42.980]  主喺民族當中俾福氣佢哋㗎嘛
[00:03:42.980 --> 00:03:45.280]  好啦若幹年之後
[00:03:45.280 --> 00:03:49.620]  當大衛成為以色列嘅皇帝之後呢
[00:03:49.620 --> 00:03:54.480]  大衛好想將呢一個約桂攞返返嚟
[00:03:54.480 --> 00:03:56.540]  幾經轉折
[00:03:56.540 --> 00:03:57.560]  終於呢
[00:03:57.560 --> 00:04:00.640]  約桂可以被安排
[00:04:00.640 --> 00:04:02.420]  返返到耶路撒冷
[00:04:02.420 --> 00:04:06.780]  聖經冇話畀我哋聽嗰段冇咗約桂嘅時間究竟係幾耐
[00:04:06.780 --> 00:04:10.620]  一般估計都應該有20年以上
[00:04:10.620 --> 00:04:11.640]  大家想像下
[00:04:11.640 --> 00:04:13.180]  20年嘅時間
[00:04:13.180 --> 00:04:16.760]  冇咗呢一個象徵住神同在嘅約桂
[00:04:16.760 --> 00:04:20.100]  而家終於返返嚟啦
[00:04:20.100 --> 00:04:21.620]  終於返返嚟啦
[00:04:21.620 --> 00:04:28.280]  返返嚟之後呢就擺喺大衛所搭嘅帳幕裏面
[00:04:28.280 --> 00:04:30.840]  聖經話畀我哋聽呢
[00:04:30.840 --> 00:04:33.140]  喺約桂返返嚟之後呢
[00:04:33.140 --> 00:04:38.520]  大衛第一件事做嘅就係獻梵祭同埋平安祭
[00:04:38.520 --> 00:04:43.120]  呢個梵祭呢就代表住贖罪
[00:04:43.120 --> 00:04:44.920]  代表住復和啦
[00:04:44.920 --> 00:04:53.100]  而因為呢個祭僧呢喺整個梵祭個過程裏面呢係成隻被燒曬去嘅
[00:04:53.100 --> 00:04:54.900]  所以由於咁嘅原因呢
[00:04:54.900 --> 00:04:57.460]  梵祭亦都係代表住人
[00:04:57.460 --> 00:05:00.780]  完全嘅奉獻畀神嘅意思
[00:05:00.780 --> 00:05:06.420]  而平安祭呢平安祭就係代表住人與神之間嘅復和
[00:05:06.420 --> 00:05:10.780]  亦都引申至人與人之間嗰個嘅和睦
[00:05:10.780 --> 00:05:15.120]  代表住呢就係人係享受神嘅福氣
[00:05:15.120 --> 00:05:18.460]  亦都為到神所賜嘅恩典而感恩
[00:05:18.460 --> 00:05:23.560]  平安祭同梵祭唔同梵祭就係燒曬成個祭僧
[00:05:23.560 --> 00:05:25.100]  平安祭就唔係嘅
[00:05:25.100 --> 00:05:30.220]  就淨返好多肉呢就可以係畀百姓㗎
[00:05:30.220 --> 00:05:31.760]  而聖經話畀我哋聽呢
[00:05:31.760 --> 00:05:33.820]  喺呢個慶祝
[00:05:33.820 --> 00:05:37.640]  若貴返返嚟耶路撒冷呢一個嘅慶典上面呢
[00:05:37.640 --> 00:05:40.720]  大衛商所平安祭嗰啲嘅肉呢
[00:05:40.720 --> 00:05:43.780]  就分畀百姓
[00:05:43.780 --> 00:05:45.580]  無論男女
[00:05:45.580 --> 00:05:48.400]  個人人有份好似中國人
[00:05:48.400 --> 00:05:49.680]  因為廣東人呀
[00:05:49.680 --> 00:05:53.260]  中國人有句笑話㗎嘛太公分諸肉
[00:05:53.260 --> 00:05:56.340]  太公分諸肉即係人人有份永不落空
[00:05:56.340 --> 00:05:58.380]  唔單止係
[00:05:58.380 --> 00:06:02.220]  人人有份每人有個餅有塊肉
[00:06:02.220 --> 00:06:06.580]  聖經話畀我哋聽呢大衛當時呢就派咗啲嘅利微人呢
[00:06:06.580 --> 00:06:08.880]  喺藥櫃前面呢嚟到係侍奉
[00:06:08.880 --> 00:06:10.420]  侍奉啲咩嘢呀
[00:06:10.420 --> 00:06:11.700]  頌讚
[00:06:11.700 --> 00:06:12.980]  讚美
[00:06:12.980 --> 00:06:15.780]  稱謝耶和華佢哋嘅神
[00:06:15.780 --> 00:06:20.660]  仲安排一啲嘅彈奏樂器嘅人呢就擊鼓彈琴
[00:06:20.660 --> 00:06:23.460]  即係早期嘅師班出現啦
[00:06:23.460 --> 00:06:25.520]  喺度大發響聲
[00:06:25.520 --> 00:06:26.800]  喺藥櫃之前
[00:06:26.800 --> 00:06:31.160]  嚟到係去吹號咁好明顯啦整個嘅慶典我哋睇到係咩呀
[00:06:31.160 --> 00:06:33.960]  全國上上下下都參與嘅
[00:06:33.960 --> 00:06:35.760]  好犀利喎
[00:06:35.760 --> 00:06:37.040]  當然啦唔係淨係
[00:06:37.040 --> 00:06:40.360]  唔係淨係因為參與有塊肉可以分到係咪
[00:06:40.360 --> 00:06:41.400]  亦都係因為咩呀
[00:06:41.400 --> 00:06:42.680]  頭先我哋咪講過囉
[00:06:42.680 --> 00:06:45.480]  當開心嘅時候人總係會咩呀
[00:06:45.480 --> 00:06:47.800]  發出呢一個嘅
[00:06:47.800 --> 00:06:50.360]  高歡呼嘅聲音
[00:06:50.360 --> 00:06:52.660]  唱歌跳舞係咪呀
[00:06:52.660 --> 00:06:55.980]  呢啲都係人自然嘅反應
[00:06:55.980 --> 00:06:57.760]  原因就係好簡單
[00:06:57.760 --> 00:07:00.320]  因為呢個消失咗好耐嘅藥櫃
[00:07:00.320 --> 00:07:02.120]  而家再一次返返嚟
[00:07:02.120 --> 00:07:06.980]  嚟嚟到百姓嘅當中進入耶路撒冷代表著神嘅同在
[00:07:06.980 --> 00:07:08.000]  大家想像呀
[00:07:08.000 --> 00:07:13.640]  呢個藥櫃有形有體嘅就代表著神進入百姓當中
[00:07:13.640 --> 00:07:15.180]  住在他門當中
[00:07:15.180 --> 00:07:20.560]  呢個故事話畀我哋聽呢一個最自然嘅反應呢就係
[00:07:20.560 --> 00:07:23.360]  好開心嘅嚟到有慶祝囉
[00:07:23.360 --> 00:07:30.260]  獻祭呢有餅有肉感恩讚美高聲嘅歡呼
[00:07:30.260 --> 00:07:31.040]  吹號
[00:07:31.040 --> 00:07:34.360]  歌唱彈琴嘩好開心
[00:07:34.360 --> 00:07:40.000]  如果中國嘅話再加多一樣燒埋炮仗呀如果中國係咪
[00:07:40.000 --> 00:07:41.540]  大家有冇覺得
[00:07:41.540 --> 00:07:44.080]  呢一個情景
[00:07:44.080 --> 00:07:46.900]  好似喺新約都出現過喎大家有冇印象
[00:07:46.900 --> 00:07:51.000]  好類似嘅情景喺新約都出現過一次
[00:07:51.000 --> 00:07:53.820]  當呢個耶穌
[00:07:53.820 --> 00:07:56.380]  最後一次進入耶路撒冷嘅時候
[00:07:56.380 --> 00:07:59.700]  曾經話畀我哋聽當佢去到耶路撒冷
[00:07:59.700 --> 00:08:04.820]  就嚟要入耶路撒冷嘅時候呢嗰啲人因為見到耶穌曾經行過咁多
[00:08:04.820 --> 00:08:10.980]  個神蹟所以當耶穌要進入耶路撒冷嘅時候呢就歡呼起來大聲嘅讚美
[00:08:10.980 --> 00:08:13.280]  神話奉主命來嘅
[00:08:13.280 --> 00:08:14.040]  王
[00:08:14.040 --> 00:08:15.840]  係應當稱重的
[00:08:15.840 --> 00:08:20.440]  喺天上有和平在至高之處有榮光
[00:08:20.440 --> 00:08:23.760]  好開心係咁嚟到高呼
[00:08:23.760 --> 00:08:27.360]  隔離嗰啲嘅法利賽人見到我呀當然咩呀
[00:08:27.360 --> 00:08:30.940]  我入城嘅時候都唔見有咁嘅招呼呀嘛
[00:08:30.940 --> 00:08:33.240]  好嫉妒好妒忌
[00:08:33.240 --> 00:08:35.540]  跟住同阿耶穌講話
[00:08:35.540 --> 00:08:39.380]  唔該你管一管你嗰啲門徒叫佢哋唔好咁大聲呀
[00:08:39.380 --> 00:08:40.920]  耶穌跟住同佢講話
[00:08:40.920 --> 00:08:42.960]  我告訴你們
[00:08:42.960 --> 00:08:46.040]  若是他們閉口不說
[00:08:46.040 --> 00:08:50.140]  地上面嘅石頭都會呼叫起嚟
[00:08:50.140 --> 00:08:51.420]  咩意思呢
[00:08:51.420 --> 00:08:52.960]  點解會咁樣呢
[00:08:52.960 --> 00:08:56.800]  雖然當時嘅人呀當時嘅百姓呢
[00:08:56.800 --> 00:09:00.120]  並未知道耶穌就成為如此
[00:09:00.120 --> 00:09:01.660]  耶穌就係呢個
[00:09:01.660 --> 00:09:02.940]  神自己呢
[00:09:02.940 --> 00:09:05.500]  當耶穌進入耶路撒冷嘅時候
[00:09:05.500 --> 00:09:07.540]  其實有少少似
[00:09:07.540 --> 00:09:10.100]  約瑰進入耶路撒冷
[00:09:10.100 --> 00:09:11.380]  因為點解
[00:09:11.380 --> 00:09:15.220]  約瑰頭先講過係代表住神嘅同在
[00:09:15.220 --> 00:09:17.540]  神進入呢個耶路撒冷
[00:09:17.540 --> 00:09:20.360]  所以無論舊約或新約嘅百姓
[00:09:20.360 --> 00:09:21.380]  都
[00:09:21.380 --> 00:09:26.000]  滿心嘅歡喜快樂高聲歡呼讚美感恩
[00:09:26.000 --> 00:09:27.020]  通過
[00:09:27.020 --> 00:09:30.860]  佢哋讚美神嘅屬性
[00:09:30.860 --> 00:09:34.700]  嚟到將榮耀歸比天賦上帝
[00:09:34.700 --> 00:09:42.380]  大家知唔知道呢一種人自然嘅反應自然嘅感受嘅流露叫做乜嘢
[00:09:42.380 --> 00:09:44.420]  叫做敬拜
[00:09:44.420 --> 00:09:47.740]  當神所在嘅地方
[00:09:47.740 --> 00:09:50.300]  就有屬神嘅人
[00:09:50.300 --> 00:09:52.360]  對神嘅敬拜
[00:09:52.360 --> 00:09:54.400]  點解會咁呢
[00:09:54.400 --> 00:09:57.220]  有啲人會問點解神係都要
[00:09:57.220 --> 00:09:58.500]  人
[00:09:58.500 --> 00:10:00.040]  去敬拜佢呢
[00:10:00.040 --> 00:10:03.100]  神點解係都要人榮耀佢呢
[00:10:03.100 --> 00:10:06.940]  係咪神有呢一個嘅自我形象嘅問題呢
[00:10:06.940 --> 00:10:10.020]  係咪神需要人嚟到去不斷嘅讚佢
[00:10:10.020 --> 00:10:14.380]  先可以提高自己嘅自我嘅呢
[00:10:14.380 --> 00:10:16.180]  如果大家咁樣諗嘅時候
[00:10:16.180 --> 00:10:19.760]  我可以好信有信心地話畀你聽你搞錯咗啦
[00:10:19.760 --> 00:10:21.300]  首先
[00:10:21.300 --> 00:10:22.320]  神
[00:10:22.320 --> 00:10:26.660]  並唔係因為佢缺乏啲乜嘢
[00:10:26.660 --> 00:10:29.480]  而需要人去敬拜佢
[00:10:29.480 --> 00:10:32.300]  神是
[00:10:32.300 --> 00:10:34.340]  神是完美的
[00:10:34.340 --> 00:10:36.900]  神從來唔會有缺陷什麼
[00:10:36.900 --> 00:10:41.260]  所以神唔會因為我哋嘅敬拜以致神嘅榮耀可以得到滿足
[00:10:41.260 --> 00:10:42.540]  唔係呀
[00:10:42.540 --> 00:10:44.860]  神嘅榮耀不嬲都係完全嘅
[00:10:44.860 --> 00:10:49.700]  神嘅榮耀不嬲都係完美嘅唔需要我哋去補充
[00:10:49.700 --> 00:10:53.300]  而神要求人去敬拜佢
[00:10:53.300 --> 00:10:54.320]  反而係
[00:10:54.320 --> 00:10:56.360]  啱啱相反
[00:10:56.360 --> 00:10:59.180]  並唔係神需要人去敬拜
[00:10:59.180 --> 00:11:00.460]  而係人
[00:11:00.460 --> 00:11:02.260]  需要敬拜神
[00:11:02.260 --> 00:11:04.560]  點解呀點解人需要敬拜神呢
[00:11:04.560 --> 00:11:06.100]  好簡單啲
[00:11:06.100 --> 00:11:08.400]  如果我哋係
[00:11:08.400 --> 00:11:09.680]  受造之物
[00:11:09.680 --> 00:11:12.500]  如果神係創造者嘅時候
[00:11:12.500 --> 00:11:18.640]  我哋當敬拜神嘅時候我哋就係將我哋嘅生命嘅重心
[00:11:18.640 --> 00:11:25.040]  或者我哋生命嘅方向同上主創造生命嘅源頭
[00:11:25.040 --> 00:11:27.600]  終極嘅美善同埋真理
[00:11:27.600 --> 00:11:30.420]  連結埋一齊
[00:11:30.420 --> 00:11:31.960]  如果唔係嘅話
[00:11:31.960 --> 00:11:35.280]  人就好似一個冇落撈嘅船一樣
[00:11:35.280 --> 00:11:37.840]  大家想像下一個船如果冇落撈點呀
[00:11:37.840 --> 00:11:39.640]  冇問題啦
[00:11:39.640 --> 00:11:44.000]  當然冇問題啦風和日麗藍天碧海嘅時候咪冇問題囉
[00:11:44.000 --> 00:11:45.780]  想去邊就去邊係咪
[00:11:45.780 --> 00:11:47.840]  但係當一個唐風浪
[00:11:47.840 --> 00:11:50.900]  一個暴風嚟到嘅時候如果你試下
[00:11:50.900 --> 00:11:53.200]  你唔係個船唔係個避風港
[00:11:53.200 --> 00:11:56.800]  因為呢隻船係冇落撈嘅時候呢隻船可能好快
[00:11:56.800 --> 00:11:58.840]  就玩完啦
[00:11:58.840 --> 00:12:00.380]  所以
[00:12:00.380 --> 00:12:01.660]  敬拜
[00:12:01.660 --> 00:12:02.940]  並唔係
[00:12:02.940 --> 00:12:04.980]  我哋要做嘅一件事情
[00:12:04.980 --> 00:12:07.280]  去滿足神嘅要求
[00:12:07.280 --> 00:12:10.600]  而係我哋作為被造之物
[00:12:10.600 --> 00:12:14.440]  當嚟到創造主嘅面前嘅時候
[00:12:14.440 --> 00:12:15.980]  一個最自然
[00:12:15.980 --> 00:12:19.060]  要會有嘅一個嘅流露
[00:12:19.060 --> 00:12:21.100]  大家知唔知Worship英文係Worship
[00:12:21.100 --> 00:12:23.400]  Worship其實由兩個英文字所組成嘅
[00:12:23.400 --> 00:12:25.460]  大家知唔知邊兩個英文字呀
[00:12:25.460 --> 00:12:26.220]  Worth
[00:12:26.220 --> 00:12:27.240]  價值
[00:12:27.240 --> 00:12:28.020]  Ship
[00:12:28.020 --> 00:12:29.560]  就係狀態
[00:12:29.560 --> 00:12:31.860]  Worth加Ship加埋就係Worship
[00:12:31.860 --> 00:12:36.460]  咩意思呀意思就係話當我哋敬拜神嘅時候其實就係將神
[00:12:36.460 --> 00:12:38.000]  當得嘅
[00:12:38.000 --> 00:12:39.020]  榮耀
[00:12:39.020 --> 00:12:41.320]  當得佢嘅價值
[00:12:41.320 --> 00:12:44.140]  嚟到表揚出嚟凸顯出嚟
[00:12:44.140 --> 00:12:48.240]  所以我哋經常講嚟到神面前講神你當得嘅榮耀
[00:12:48.240 --> 00:12:49.000]  Because
[00:12:49.000 --> 00:12:50.540]  God is Worth it
[00:12:50.540 --> 00:12:53.360]  神係配得呢一個嘅
[00:12:53.360 --> 00:12:54.380]  榮耀
[00:12:54.380 --> 00:12:56.940]  好啦喺呢度彼得話畀我哋聽
[00:12:56.940 --> 00:12:59.240]  當我哋第一樣要做
[00:12:59.240 --> 00:13:02.320]  要去話要將榮耀歸比神嘅時候
[00:13:02.320 --> 00:13:05.640]  第一樣嘢我哋要做嘅呢就係
[00:13:05.640 --> 00:13:07.180]  要誇耀
[00:13:07.180 --> 00:13:09.740]  他的聖名
[00:13:09.740 --> 00:13:10.500]  誇耀
[00:13:10.500 --> 00:13:11.540]  他的聖名
[00:13:11.540 --> 00:13:13.060]  咩意思呀
[00:13:13.060 --> 00:13:14.860]  明治係咩意思呀
[00:13:14.860 --> 00:13:20.500]  喺聖經裏面呢明治並唔係單係一個嘅即係去辨別
[00:13:20.500 --> 00:13:21.520]  某一個人
[00:13:21.520 --> 00:13:25.360]  嘅一個嘅稱呼唔單係咁樣嘅呀
[00:13:25.360 --> 00:13:29.960]  我哋好多時候喇喺中國嘅文化裏面個名係代表咩意思呀
[00:13:29.960 --> 00:13:32.020]  個名好多時候都係代表
[00:13:32.020 --> 00:13:34.320]  我哋父母
[00:13:34.320 --> 00:13:36.360]  嘅期望係咪呀
[00:13:36.360 --> 00:13:39.440]  所以唔知大家有冇留意呢我呢一代啦
[00:13:39.440 --> 00:13:40.980]  我呢一代
[00:13:40.980 --> 00:13:46.100]  嘅唔知大家朋友你哋嗰代嘅朋友
[00:13:46.100 --> 00:13:50.700]  有冇留意到有啲名字好常用㗎
[00:13:50.700 --> 00:13:53.520]  當呢個中國嘅國勢好弱嘅時候
[00:13:53.520 --> 00:13:55.560]  我哋嗰代最多咩呀
[00:13:55.560 --> 00:13:57.360]  國強
[00:13:57.360 --> 00:13:59.160]  建華啦
[00:13:59.160 --> 00:14:01.720]  多到不得了
[00:14:01.720 --> 00:14:04.020]  又或者生幾多女嘅
[00:14:04.020 --> 00:14:05.040]  突然間個女
[00:14:05.040 --> 00:14:08.380]  唔得啦要改個萊帝
[00:14:08.380 --> 00:14:11.960]  將父母嘅意願嚟到表達出嚟㗎嘛
[00:14:11.960 --> 00:14:14.780]  不過聖經唔單係將父母嘅意願
[00:14:14.780 --> 00:14:16.060]  嚟到係喺
[00:14:16.060 --> 00:14:18.620]  兒女嘅名字上面顯露出嚟
[00:14:18.620 --> 00:14:20.400]  聖經係遠
[00:14:20.400 --> 00:14:23.740]  唔單止係將唔單止係表達我哋對
[00:14:23.740 --> 00:14:27.060]  我哋嘅希望我哋對身份嘅識別
[00:14:27.060 --> 00:14:29.360]  聖經嘅名字更加
[00:14:29.360 --> 00:14:35.760]  講到人嘅身份性格命運同埋同神嘅關係
[00:14:35.760 --> 00:14:37.820]  我想問大家神嘅名字係咩呀
[00:14:37.820 --> 00:14:39.860]  神叫咩名呀
[00:14:39.860 --> 00:14:40.880]  耶和華
[00:14:40.880 --> 00:14:44.460]  係咩
[00:14:44.460 --> 00:14:48.560]  聖經話曾經有一次當摩西問神
[00:14:48.560 --> 00:14:49.580]  你叫咩名
[00:14:49.580 --> 00:14:51.640]  記唔記得神點樣答
[00:14:51.640 --> 00:14:53.420]  神話
[00:14:53.420 --> 00:14:56.240]  我是自有永有的
[00:14:56.240 --> 00:14:58.280]  英文係I am
[00:14:58.280 --> 00:15:00.840]  就咁樣I am
[00:15:00.840 --> 00:15:03.660]  所以呢個自有永有呢係
[00:15:03.660 --> 00:15:06.480]  中文聖經嘅翻譯
[00:15:06.480 --> 00:15:09.300]  係讓我哋更加嘅容易明白
[00:15:09.300 --> 00:15:10.060]  咁你話
[00:15:10.060 --> 00:15:11.340]  我是
[00:15:11.340 --> 00:15:12.620]  自有的
[00:15:12.620 --> 00:15:14.920]  呢個名字都唔似一個名嘅
[00:15:14.920 --> 00:15:20.300]  神點解要用一個唔似名字嘅名字嚟到去
[00:15:20.300 --> 00:15:22.340]  同摩西講呢個就係我嘅名
[00:15:22.340 --> 00:15:24.660]  點解神要咁樣做呢
[00:15:24.660 --> 00:15:26.700]  我真係好簡單
[00:15:26.700 --> 00:15:29.780]  因為呢個世界上沒有一個名字
[00:15:29.780 --> 00:15:32.080]  能夠好具體
[00:15:32.080 --> 00:15:34.900]  好概括或者完全嘅
[00:15:34.900 --> 00:15:36.180]  將神嘅
[00:15:36.180 --> 00:15:37.960]  本性本質
[00:15:37.960 --> 00:15:40.280]  屬性完全嘅表達出嚟
[00:15:40.280 --> 00:15:42.060]  冇一個字能夠係講得到出嚟
[00:15:42.060 --> 00:15:47.960]  自有永有冇錯係講到神嗰個嘅咩呀永恆同埋神聖
[00:15:47.960 --> 00:15:52.560]  所以當摩西叫佢嘅百姓你要榮耀
[00:15:52.560 --> 00:15:54.100]  神嘅名字
[00:15:54.100 --> 00:15:56.400]  係按住神嘅
[00:15:56.400 --> 00:15:57.160]  本質
[00:15:57.160 --> 00:15:59.720]  按住神嘅屬性
[00:15:59.720 --> 00:16:01.260]  歸榮耀畀佢
[00:16:01.260 --> 00:16:03.060]  當我咁樣做嘅時候呢
[00:16:03.060 --> 00:16:06.380]  我哋就能夠可以喺喜樂歌裏面
[00:16:06.380 --> 00:16:09.960]  用詩歌音樂讚你感恩
[00:16:09.960 --> 00:16:12.780]  嚟到做呢個嘅
[00:16:12.780 --> 00:16:17.140]  感情嘅流露呢個就係我哋所講嘅敬拜
[00:16:17.140 --> 00:16:19.440]  呢個就係我哋所講嘅榮耀神
[00:16:19.440 --> 00:16:25.580]  除咗我哋讚美神個屬性同埋本質之外呢
[00:16:25.580 --> 00:16:29.420]  大衛再進一步話畀我哋聽我哋需要做第二樣嘢
[00:16:29.420 --> 00:16:33.000]  為神喺我哋生命裏面所做過嘅事情
[00:16:33.000 --> 00:16:34.540]  所用嘅
[00:16:34.540 --> 00:16:40.940]  詞語就係奇妙嘅作為將神喺我哋身上奇妙嘅作為嚟到講出嚟
[00:16:40.940 --> 00:16:42.220]  呢個就係
[00:16:42.220 --> 00:16:46.580]  我哋敬拜神嘅另外一樣嘢我哋需要做嘅
[00:16:46.580 --> 00:16:51.700]  所以呢度我要問一個好重要問題你覺得神喺你嘅生命裏面
[00:16:51.700 --> 00:16:53.220]  有冇做過咩嘢呀
[00:16:53.220 --> 00:16:56.420]  有冇呢度所講嘅奇妙嘅作為呀
[00:16:56.420 --> 00:16:58.580]  對大衛嚟講
[00:16:58.580 --> 00:17:05.500]  佢嚟到神面前我哋睇到佢哋好感謝神呀感謝神咩呀感謝神揀選以色列民
[00:17:05.500 --> 00:17:07.040]  做佢嘅選民
[00:17:07.040 --> 00:17:09.600]  佢願意成為呢一班
[00:17:09.600 --> 00:17:12.940]  我哋睇到經常犯罪經常軟弱嘅以色列民
[00:17:12.940 --> 00:17:15.500]  神願意成為佢哋嘅神
[00:17:15.500 --> 00:17:19.340]  願意同呢班人納弱願意嚟都係施行救恩
[00:17:19.340 --> 00:17:26.240]  同樣今日我哋每一個真心相信耶穌基督成為基督徒嘅人其實我哋都經驗過
[00:17:26.240 --> 00:17:28.560]  神嘅奇妙嘅作為
[00:17:28.560 --> 00:17:31.120]  呢個咩奇妙作為呀
[00:17:31.120 --> 00:17:35.720]  呢個就係耶穌基督十字架上面所成就嘅救恩
[00:17:35.720 --> 00:17:40.320]  通過佢所寫嘅身體佢所流過嘅血
[00:17:40.320 --> 00:17:42.880]  嚟到同人建立
[00:17:42.880 --> 00:17:44.420]  一個新嘅約
[00:17:44.420 --> 00:17:50.560]  一時間陣間我哋就會去通過餅同埋杯去重新嘅體驗呢一個嘅
[00:17:50.560 --> 00:17:52.100]  餅同埋杯嘅約
[00:17:52.100 --> 00:17:54.660]  但係通過呢個約神嘅應許就係話
[00:17:54.660 --> 00:17:57.740]  你相信我嘅兒子耶穌基督
[00:17:57.740 --> 00:17:59.780]  你就能夠得到永生
