
[00:00:00.000 --> 00:00:02.560]  上個星期是父親節
[00:02:07.760 --> 00:02:09.300]  我爸爸在旁邊
[00:02:09.300 --> 00:02:11.640]  他一定把魚竿一丟
[00:02:11.640 --> 00:02:17.000]  然後衣服一脫 然後啪 跳進去 然後把我抱住 把我救起來這樣
[00:02:17.000 --> 00:02:19.520]  我心裡在想 他救爸爸了嘛 對不對
[00:02:19.520 --> 00:02:21.840]  沒想到我在那邊救命救命的時候
[00:02:21.840 --> 00:02:23.620]  他還坐在那裡
[00:02:23.620 --> 00:02:24.640]  還在釣魚
[00:02:25.960 --> 00:02:26.960]  看著我
[00:02:26.960 --> 00:02:29.260]  看著我這樣
[00:02:29.260 --> 00:02:30.560]  自己爬起來
[00:02:30.560 --> 00:02:32.000]  自己爬起來
[00:02:32.000 --> 00:02:37.000]  我一看 他這麼冷靜這樣
[00:02:37.000 --> 00:02:38.600]  我這麼緊張這樣
[00:02:38.600 --> 00:02:40.880]  但是我看到他的冷靜
[00:02:40.880 --> 00:02:43.360]  我忽然之間就冷靜下來了這樣
[00:02:43.360 --> 00:02:45.720]  我就自己這樣游上來這樣
[00:02:45.720 --> 00:02:49.200]  假如說我很慌張 他又很慌張的話
[00:02:49.200 --> 00:02:52.680]  他跳下去 可能我把他抱住 他又沉下去了這樣
[00:02:53.280 --> 00:02:57.920]  所以你就可以看到 我的父親 我就從他的身上學到他是很
[00:02:57.920 --> 00:03:01.800]  很沉著這樣 面對這個事情
[00:03:01.800 --> 00:03:04.040]  不是太驚慌這樣
[00:03:04.040 --> 00:03:08.540]  他很喜歡運動
[00:03:08.540 --> 00:03:10.840]  所以我也很喜歡運動
[00:03:10.840 --> 00:03:13.800]  我們家有三個弟兄
[00:03:13.800 --> 00:03:16.360]  所以我爸爸很喜歡打球
[00:03:16.360 --> 00:03:20.240]  所以我們家三個弟兄 再加上我爸爸去打網球的時候
[00:03:20.240 --> 00:03:22.200]  我們剛好打雙打這樣
[00:03:22.360 --> 00:03:25.360]  不用再請別人了 所以我們就常常運動這樣
[00:03:25.360 --> 00:03:30.800]  那我爸爸65歲退休的時候
[00:03:30.800 --> 00:03:32.640]  他常常跟我媽媽去游泳
[00:03:32.640 --> 00:03:37.880]  所以他66歲的時候 拿到這個救生員執照
[00:03:37.880 --> 00:03:41.800]  跟我媽媽一起拿到救生員執照
[00:03:41.800 --> 00:03:45.440]  所以他們就很喜歡運動這樣
[00:03:45.440 --> 00:03:50.480]  那所以我也從他的身上有一些學習這樣
[00:03:51.320 --> 00:03:57.400]  我幾乎沒有聽過我爸爸跟我媽媽講一次說我愛你這樣
[00:03:57.400 --> 00:03:59.640]  因為中文好像講不出來這樣
[00:03:59.640 --> 00:04:02.520]  但是有一次在吃飯的時候 氣氛特別好
[00:04:02.520 --> 00:04:05.720]  我爸爸就跟我媽媽說 I love you 這樣
[00:04:05.720 --> 00:04:08.920]  用英文講就講得出來 用中文講就講不出來
[00:04:08.920 --> 00:04:12.600]  用中文講 你試試看 你愛他
[00:04:12.600 --> 00:04:16.640]  你知道我媽媽是怎麼回答的 你知道嗎
[00:04:16.640 --> 00:04:19.200]  我媽媽也沒有讀過什麼英文這樣
[00:04:19.480 --> 00:04:22.000]  她就說 I love you too
[00:04:22.000 --> 00:04:26.360]  還加一個too 我不曉得哪裡學的這樣
[00:04:26.360 --> 00:04:32.360]  所以你可以感覺我爸爸對我的影響蠻大的這樣
[00:04:32.360 --> 00:04:35.480]  那從他的身上我也學到很多這樣
[00:04:35.480 --> 00:04:38.240]  在這裡有一句話說
[00:04:38.240 --> 00:04:47.080]  Daddy, you are someone to look up to, no matter how tall I have grown
[00:04:47.680 --> 00:04:54.880]  就是說父親 不管我長得多高 你都是我所崇拜的這樣
[00:04:54.880 --> 00:05:00.400]  所以你可以看到兒子對父親 女兒對父親這樣
[00:05:00.400 --> 00:05:16.120]  我們父親的念一下好了 對不起
[00:05:17.800 --> 00:05:23.480]  一起來念 Daddy, a son's first hero, a daughter's first love
[00:05:23.480 --> 00:05:28.280]  父親是兒子第一個心目中的英雄
[00:05:28.280 --> 00:05:34.080]  女兒心目中的第一個所愛
[00:05:34.080 --> 00:05:39.280]  哇 真是 我有一個女兒這樣 盼望她也能夠跟我這麼說
[00:05:43.000 --> 00:05:48.320]  所以你可以看到這個父親對兒女的影響這樣
[00:05:48.320 --> 00:05:54.720]  那我在網上查了一下 應該怎麼做一個好的父親
[00:05:54.720 --> 00:05:57.480]  那這可能不是基督徒的網站這樣
[00:05:57.480 --> 00:06:04.240]  所以十個top ten 做父親top ten的一個行為這樣
[00:06:04.240 --> 00:06:08.760]  一個loving father 第一個是什麼
[00:06:08.760 --> 00:06:12.160]  要love their children's mom
[00:06:12.840 --> 00:06:15.760]  不是love their children, love their children's mom
[00:06:15.760 --> 00:06:20.120]  意思就是第一件事情 top ten裡面的top one
[00:06:20.120 --> 00:06:23.640]  就是要愛兒女的媽媽
[00:06:23.640 --> 00:06:26.760]  你們覺得有沒有道理啊
[00:06:26.760 --> 00:06:30.360]  這很有道理的 很有道理這樣
[00:06:30.360 --> 00:06:34.840]  有人說你能夠給你兒女最好的
[00:06:34.840 --> 00:06:40.680]  你看我們華人啊 以前在台灣在中國都是補習啊
[00:06:40.760 --> 00:06:44.160]  你現在去中國也是 哇 哪裡補習班
[00:06:44.160 --> 00:06:48.440]  有一次回去中國探訪
[00:06:48.440 --> 00:06:51.040]  我們教會回去的訪問學者
[00:06:51.040 --> 00:06:54.400]  你知道長江學者啊 百人計畫 千人計畫
[00:06:54.400 --> 00:06:56.320]  回去都在做領導了嘛
[00:06:56.320 --> 00:07:00.920]  回去以後小孩子一年級二年級
[00:07:00.920 --> 00:07:03.880]  都送到那個boarding school 你們知道嗎
[00:07:03.880 --> 00:07:07.640]  就是送到那個寄宿學校這樣
[00:07:07.640 --> 00:07:10.600]  就住在那裡這樣 從小就訓練這樣
[00:07:11.520 --> 00:07:15.000]  我說怎麼從小就沒有跟爸爸媽媽住在一起這樣
[00:07:15.000 --> 00:07:20.320]  因為這個小孩子要看父母親的榜樣
[00:07:20.320 --> 00:07:26.280]  所以這個愛父母 這個爸爸要愛母親
[00:07:26.280 --> 00:07:30.480]  這是爸爸能夠給兒女最大的一個禮物這樣
[00:07:30.480 --> 00:07:33.440]  第二個是無條件的愛
[00:07:33.440 --> 00:07:36.280]  就是說不管他做錯什麼
[00:07:36.280 --> 00:07:40.040]  當然要管教 但是也無條件的愛他們
[00:07:40.880 --> 00:07:42.680]  要有父親的樣式這樣
[00:07:42.680 --> 00:07:46.320]  現在我們常常說父親跟兒子是什麼
[00:07:46.320 --> 00:07:50.000]  buddy best friend best friend這樣
[00:07:50.000 --> 00:07:52.840]  他已經有很多buddy了這樣
[00:07:52.840 --> 00:07:55.040]  他已經有很多好朋友了
[00:07:55.040 --> 00:07:56.840]  他很多這個同伴了這樣
[00:07:56.840 --> 00:07:59.360]  不需要再多一個buddy這樣
[00:07:59.360 --> 00:08:01.880]  他需要的是一個什麼 爸爸
[00:08:01.880 --> 00:08:03.840]  爸爸要做決定
[00:08:03.840 --> 00:08:07.160]  要有困難的時候要做困難的決定
[00:08:07.240 --> 00:08:10.880]  要管理這個家 有時候要管教他
[00:08:10.880 --> 00:08:13.240]  所以這個蠻有意思的這樣
[00:08:13.240 --> 00:08:16.480]  所以Daddy not buddy
[00:08:16.480 --> 00:08:19.360]  因為現在的這些很多的思想
[00:08:19.360 --> 00:08:21.000]  常常告訴我們做父親的
[00:08:21.000 --> 00:08:24.880]  于婕你要跟你的兒子好像good friend一樣
[00:08:24.880 --> 00:08:25.360]  對不對
[00:08:25.360 --> 00:08:27.080]  當然有時候是good friend
[00:08:27.080 --> 00:08:28.840]  但是總是還是爸爸這樣
[00:08:28.840 --> 00:08:29.960]  就是這樣
[00:08:29.960 --> 00:08:33.240]  那要grow up
[00:08:33.880 --> 00:08:38.240]  要花時間 要provide 要管教
[00:08:38.240 --> 00:08:39.680]  注重教育這樣
[00:08:39.680 --> 00:08:42.840]  那我們華人大概最注重這個教育了這樣
[00:08:42.840 --> 00:08:46.120]  這個有時候太注重了這樣
[00:08:46.120 --> 00:08:48.360]  其他的要平衡一下
[00:08:48.360 --> 00:08:51.560]  我們要預備他們離開
[00:08:51.560 --> 00:08:56.280]  現在很多小孩子大學畢業以後再回來
[00:08:56.280 --> 00:08:59.280]  就不想走了這樣
[00:08:59.280 --> 00:09:01.560]  所以在回來的時候要跟他簽約
[00:09:01.800 --> 00:09:04.600]  所以只能待一年或者半年這樣
[00:09:04.600 --> 00:09:06.480]  或者是你要付房租這樣
[00:09:06.480 --> 00:09:10.600]  要預備他們離開這樣
[00:09:10.600 --> 00:09:12.440]  教導他們要負責任
[00:09:12.440 --> 00:09:14.640]  教導他們喜愛生命
[00:09:14.640 --> 00:09:17.880]  我覺得這第十點蠻好
[00:09:17.880 --> 00:09:20.560]  教導他們喜愛生命
[00:09:20.560 --> 00:09:25.720]  因為怎麼教導他喜愛生命
[00:09:25.720 --> 00:09:28.880]  那你這個做爸爸的喜不喜愛生命
[00:09:29.440 --> 00:09:31.840]  他看著你啊 你enjoy your life
[00:09:31.840 --> 00:09:33.720]  你有沒有enjoy這個life這樣
[00:09:33.720 --> 00:09:35.880]  他才能夠enjoy這個life這樣
[00:09:35.880 --> 00:09:40.680]  所以這幾條我覺得可以讓我們思想了這樣
[00:09:40.680 --> 00:09:43.160]  那今天我們回到聖經裡面
[00:09:43.160 --> 00:09:45.840]  如何成為一個好的父親這樣
[00:09:45.840 --> 00:09:48.920]  在以佛所書裡面
[00:09:48.920 --> 00:09:52.120]  告訴我們說你們做丈夫的
[00:09:52.120 --> 00:09:55.640]  我們做先生的一起來念一下好嗎
[00:09:56.160 --> 00:10:00.560]  弟兄 你們做丈夫的要愛你們的妻子
[00:10:00.560 --> 00:10:04.240]  正如基督愛教會 為教會捨命
[00:10:04.240 --> 00:10:07.440]  丈夫也當照樣愛妻子
[00:10:07.440 --> 00:10:09.440]  如同愛自己的生子
[00:10:09.440 --> 00:10:11.920]  愛妻子便是愛自己
[00:10:11.920 --> 00:10:14.680]  從來沒有人恨惡自己的生子
[00:10:14.680 --> 00:10:16.640]  總是保養顧喜
[00:10:16.640 --> 00:10:20.000]  我覺得有一次我在神學院的時候
[00:10:20.000 --> 00:10:22.920]  我的roommate跟我住在一起這樣
[00:10:23.840 --> 00:10:28.800]  那他也 我們一起讀在神學院裡面
[00:10:28.800 --> 00:10:31.040]  他講一句話他說
[00:10:31.040 --> 00:10:36.360]  在這裡說要愛妻子
[00:10:36.360 --> 00:10:38.480]  好像要主耶穌愛教會
[00:10:38.480 --> 00:10:40.120]  甚至為教會死對不對
[00:10:40.120 --> 00:10:44.480]  他說假如我太太順服我的話
[00:10:44.480 --> 00:10:46.920]  我就願意為她而死
[00:10:46.920 --> 00:10:51.320]  你覺得這個話有沒有什麼錯誤的地方
[00:10:51.320 --> 00:10:52.280]  好像怪怪的
[00:10:53.280 --> 00:10:55.840]  他有一個先決的條件是什麼
[00:10:55.840 --> 00:11:00.160]  太太順服 要順服這樣
[00:11:00.160 --> 00:11:02.760]  聖經有沒有說
[00:11:02.760 --> 00:11:08.040]  你太太要順服你 你才為她死
[00:11:08.040 --> 00:11:11.200]  教會其實有時候很不順服基督的對不對
[00:11:11.200 --> 00:11:13.000]  但是基督還是為教會
[00:11:13.000 --> 00:11:14.840]  我們做罪人的時候
[00:11:14.840 --> 00:11:16.560]  主耶穌就為我們死這樣
[00:11:16.560 --> 00:11:21.520]  所以這是對弟兄的勸勉
[00:11:22.120 --> 00:11:23.640]  要愛
[00:11:23.640 --> 00:11:25.960]  那聖經的愛不是一個感情的
[00:11:25.960 --> 00:11:27.840]  不是一個emotion的這樣
[00:11:27.840 --> 00:11:29.400]  聖經的愛是什麼
[00:11:29.400 --> 00:11:30.800]  愛的真諦是什麼
[00:11:30.800 --> 00:11:34.440]  長久忍耐
[00:11:34.440 --> 00:11:40.880]  愛是很久忍耐 悠悠忍吃
[00:11:40.880 --> 00:11:46.320]  很久忍耐 原文叫做long suffering
[00:11:46.320 --> 00:11:48.360]  long suffering
[00:11:48.360 --> 00:11:51.480]  忍耐嘛 一定要suffering才能夠忍耐
[00:11:51.480 --> 00:11:52.280]  對不對
[00:11:52.280 --> 00:11:54.560]  你一切都是花香
[00:11:54.560 --> 00:11:57.560]  這個美好還需要忍耐嗎
[00:11:57.560 --> 00:12:00.040]  愛是很久
[00:12:00.040 --> 00:12:03.240]  在這個苦難當中很久忍耐這樣
[00:12:03.240 --> 00:12:05.360]  所以每次這些
[00:12:05.360 --> 00:12:07.360]  因為我們教會在學校旁邊
[00:12:07.360 --> 00:12:11.640]  所以常常有一些年輕的大學畢業要結婚了這樣
[00:12:11.640 --> 00:12:13.640]  我就叫他們唱這首歌
[00:12:13.640 --> 00:12:17.360]  愛是很久忍耐 悠悠忍吃
[00:12:17.360 --> 00:12:18.800]  有恩慈
[00:12:18.800 --> 00:12:21.360]  今天誰要煮飯
[00:12:22.080 --> 00:12:24.240]  今天誰要洗碗
[00:12:24.240 --> 00:12:27.320]  今天誰要把垃圾拿出去
[00:12:27.320 --> 00:12:31.360]  你有沒有很恩慈 很實際的這樣
[00:12:31.360 --> 00:12:32.840]  所以聖經裡面
[00:12:32.840 --> 00:12:35.320]  愛是一個行動
[00:12:35.320 --> 00:12:36.920]  愛是一個決定
[00:12:36.920 --> 00:12:38.320]  不是一個感情這樣
[00:12:38.320 --> 00:12:40.480]  所以要愛妻子這樣
[00:12:40.480 --> 00:12:46.480]  現在很多弟兄常常去gym
[00:12:46.480 --> 00:12:49.520]  哇 這個跑步啊
[00:12:51.480 --> 00:12:52.840]  這裡有一個弟兄今天沒來
[00:12:52.840 --> 00:12:56.080]  他以前有時候騎bicycle騎到這裡來
[00:12:56.080 --> 00:12:59.800]  哇 從這個American River騎過來
[00:12:59.800 --> 00:13:04.680]  現在常常騎自行車現在很流行
[00:13:04.680 --> 00:13:06.680]  為什麼要這麼辛苦
[00:13:06.680 --> 00:13:08.680]  要鍛鍊身體嘛
[00:13:08.680 --> 00:13:11.480]  有時候去打球也是鍛鍊身體
[00:13:11.480 --> 00:13:15.280]  現在的運動
[00:13:15.280 --> 00:13:18.280]  人家說不只是為了要減肥
[00:13:18.280 --> 00:13:22.480]  為了要保持身體健康
[00:13:22.480 --> 00:13:26.080]  現在的運動有時候增加你腦子的記憶力
[00:13:26.080 --> 00:13:29.280]  不會讓你得到depression
[00:13:29.280 --> 00:13:32.000]  或者是退化
[00:13:32.000 --> 00:13:33.280]  Dementia
[00:13:33.280 --> 00:13:36.480]  還有Alzheimer
[00:13:36.480 --> 00:13:38.680]  所以現在運動有很多的好處
[00:13:38.680 --> 00:13:43.200]  所以現在弟兄越來越關心自己
[00:13:43.200 --> 00:13:45.280]  其實我也蠻關心自己的
[00:13:45.280 --> 00:13:47.080]  于婕你關不關心你自己
[00:13:47.080 --> 00:13:49.280]  他關不關心他自己
[00:13:49.280 --> 00:13:53.280]  當然都會照顧自己嘛
[00:13:53.280 --> 00:13:56.280]  但是這裡有一句話
[00:13:56.280 --> 00:13:57.480]  我們弟兄一起來唸
[00:13:57.480 --> 00:13:58.280]  跟我一起唸
[00:13:58.280 --> 00:13:59.880]  愛妻子
[00:13:59.880 --> 00:14:00.680]  一起來
[00:14:00.680 --> 00:14:04.080]  愛妻子便是愛自己
[00:14:04.080 --> 00:14:07.480]  怎麼愛妻子去關心他
[00:14:07.480 --> 00:14:10.880]  哇 今天為家裡煮飯倒垃圾
[00:14:10.880 --> 00:14:12.880]  哇 把家裡清理得乾乾淨淨的
[00:14:12.880 --> 00:14:14.080]  還家裡vacuum
[00:14:14.080 --> 00:14:15.880]  哇 照顧妻子
[00:14:15.880 --> 00:14:18.280]  變成照顧我了
[00:14:18.280 --> 00:14:19.880]  你了解意思嗎
[00:14:19.880 --> 00:14:21.680]  所以要改變一個思想
[00:14:21.680 --> 00:14:24.080]  不要說我為家裡犧牲啊
[00:14:24.080 --> 00:14:24.880]  服侍啊
[00:14:24.880 --> 00:14:27.680]  為太太服侍啊
[00:14:27.680 --> 00:14:28.680]  太太洗車啊
[00:14:28.680 --> 00:14:31.280]  或者vacuum車子啊
[00:14:31.280 --> 00:14:32.680]  我們家會有一個姊妹
[00:14:32.680 --> 00:14:35.080]  我真是很羨慕她
[00:14:35.080 --> 00:14:41.480]  她說她從來沒有去加油一次
[00:14:41.480 --> 00:14:48.480]  哇 我真不敢讓我太太知道
[00:14:48.480 --> 00:14:50.080]  她先生
[00:14:50.080 --> 00:14:51.480]  反正車子的事情
[00:14:51.480 --> 00:14:53.680]  全部她先生負責
[00:14:53.680 --> 00:14:55.080]  所以去加油
[00:14:55.080 --> 00:14:58.080]  全部先生替她包辦這樣
[00:14:58.080 --> 00:15:02.280]  所以說先生很照顧家的這樣
[00:15:02.280 --> 00:15:04.280]  但是弟兄們
[00:15:04.280 --> 00:15:06.080]  你若愛妻子
[00:15:06.080 --> 00:15:07.680]  就是愛自己
[00:15:07.680 --> 00:15:09.880]  哇 改變一下思想哦
[00:15:09.880 --> 00:15:11.480]  不要以為是犧牲哦
[00:15:11.480 --> 00:15:13.280]  不要以為是受苦哦
[00:15:13.280 --> 00:15:16.680]  愛妻子就是愛自己這樣
[00:15:16.680 --> 00:15:18.880]  因為兩個人是一體的嘛
[00:15:18.880 --> 00:15:20.080]  對不對
[00:15:20.080 --> 00:15:21.880]  有一句話說
[00:15:21.880 --> 00:15:24.880]  If mom is happy
[00:15:24.880 --> 00:15:28.880]  everyone is happy
[00:15:28.880 --> 00:15:30.480]  各位同意嗎
[00:15:30.480 --> 00:15:31.880]  于婕同意嗎
[00:15:31.880 --> 00:15:32.880]  mom is happy
[00:15:32.880 --> 00:15:34.280]  everyone is happy
[00:15:34.280 --> 00:15:35.280]  媽媽高興
[00:15:35.280 --> 00:15:36.680]  全家都高興
[00:15:36.680 --> 00:15:37.480]  媽媽不高興
[00:15:37.480 --> 00:15:40.280]  全家都遭殃了
[00:15:40.280 --> 00:15:41.680]  媽媽高興
[00:15:41.680 --> 00:15:43.280]  家裡就很開心
[00:15:43.280 --> 00:15:45.480]  家裡是一體的嘛
[00:15:45.480 --> 00:15:51.680]  所以在這裡就提到
[00:15:51.680 --> 00:15:56.680]  要愛妻子
[00:15:56.680 --> 00:15:57.880]  我們都知道聖經裡面
[00:15:57.880 --> 00:16:00.480]  有浪子回頭的故事
[00:16:00.480 --> 00:16:02.080]  浪子跟爸爸說
[00:16:02.080 --> 00:16:04.480]  我要財產一半給我
[00:16:04.480 --> 00:16:07.080]  我不要在鄉村
[00:16:07.080 --> 00:16:09.280]  我要去San Francisco這樣
[00:16:09.280 --> 00:16:10.880]  沒想到去了以後
[00:16:10.880 --> 00:16:12.280]  把那個錢都花掉了
[00:16:12.280 --> 00:16:13.480]  然後沒錢了
[00:16:13.480 --> 00:16:14.680]  在那裡養豬
[00:16:14.680 --> 00:16:16.080]  跟豬一起吃食物
[00:16:16.080 --> 00:16:18.080]  然後想到父親
[00:16:18.080 --> 00:16:19.680]  我爸爸一定會原諒我
[00:16:19.680 --> 00:16:21.280]  爸爸有很多工人
[00:16:21.280 --> 00:16:23.080]  我去幫他打工
[00:16:23.080 --> 00:16:23.880]  所以父親就
[00:16:23.880 --> 00:16:25.680]  他兒子就回來了
[00:16:25.680 --> 00:16:27.680]  哇 這個還沒走到家
[00:16:27.680 --> 00:16:29.080]  爸爸就在那裡看到
[00:16:29.080 --> 00:16:30.480]  哇 我兒子回來
[00:16:30.480 --> 00:16:31.680]  爸爸就衝進去
[00:16:31.680 --> 00:16:32.480]  把他抱住
[00:16:32.480 --> 00:16:34.480]  哇 全身都是豬臭味
[00:16:34.480 --> 00:16:35.680]  沒關係 好香哦
[00:16:35.680 --> 00:16:39.480]  哇 然後就帶他換衣服
[00:16:39.480 --> 00:16:41.080]  最好的戒指戴上去
[00:16:41.080 --> 00:16:43.880]  對不對
[00:16:43.880 --> 00:16:47.080]  現在有新版的浪子回頭
[00:16:47.080 --> 00:16:48.080]  新版的 我告訴你
[00:16:48.080 --> 00:16:48.880]  那是舊版的
[00:16:48.880 --> 00:16:50.680]  現在新版的是這樣
[00:16:50.680 --> 00:16:52.080]  新版的也是這樣
[00:16:52.080 --> 00:16:53.080]  這個浪子就
[00:16:53.080 --> 00:16:54.680]  哇 把錢都拿去了
[00:16:54.680 --> 00:16:56.080]  花光了這樣
[00:16:56.080 --> 00:16:57.880]  心裡想
[00:16:57.880 --> 00:17:00.280]  聖經不是說有浪子回頭嗎
[00:17:00.280 --> 00:17:01.880]  我應該再回去這樣
[00:17:01.880 --> 00:17:03.080]  回去找爸爸
[00:17:03.080 --> 00:17:04.880]  再跟他說道歉這樣
[00:17:04.880 --> 00:17:06.880]  然後我爸爸一定把最好的
[00:17:06.880 --> 00:17:07.880]  傳在我身上
[00:17:07.880 --> 00:17:09.480]  把戒指戴在我身上
[00:17:09.480 --> 00:17:11.680]  然後在家裡又是能夠
[00:17:11.680 --> 00:17:13.880]  掌管父親的產業這樣
[00:17:13.880 --> 00:17:15.880]  所以他就一直回來
[00:17:15.880 --> 00:17:17.480]  就一直走 一直走
[00:17:17.480 --> 00:17:19.680]  就看 家裡快到了
[00:17:19.680 --> 00:17:21.680]  怎麼沒有看到爸爸了
[00:17:21.680 --> 00:17:24.280]  然後就再走近一點這樣
[00:17:24.280 --> 00:17:27.280]  身體讓爸爸能夠看見
[00:17:27.280 --> 00:17:29.280]  怎麼越近都
[00:17:29.280 --> 00:17:32.080]  好像沒有想像中的
[00:17:32.080 --> 00:17:34.480]  然後就敲門
[00:17:34.480 --> 00:17:37.680]  嘿 我爸爸住在這裡了沒有
[00:17:37.680 --> 00:17:38.680]  你是誰啊
[00:17:38.680 --> 00:17:40.480]  喔 我爸爸已經住在這裡了
[00:17:40.480 --> 00:17:41.080]  是誰
[00:17:41.080 --> 00:17:43.080]  喔 你爸爸
[00:17:43.080 --> 00:17:47.080]  你爸爸跟你媽媽早就離婚了這樣
[00:17:47.080 --> 00:17:48.680]  好像房產就吵得要命
[00:17:48.680 --> 00:17:51.080]  把這個個人分一半就走了這樣
[00:17:51.080 --> 00:17:54.080]  你爸不住在這裡了這樣
[00:17:54.080 --> 00:17:57.280]  這是新版的這個浪子回頭
[00:17:57.280 --> 00:17:58.480]  找不到家了
[00:17:58.480 --> 00:18:00.680]  找不到 沒有人接待他這樣
[00:18:00.680 --> 00:18:03.680]  是不是這樣 是不是這樣
[00:18:03.680 --> 00:18:06.680]  你知道這個美國最出名的步道家
[00:18:06.680 --> 00:18:09.280]  就比利.克朗 格裡漢穆斯
[00:18:09.280 --> 00:18:11.680]  他到處步道帶領
[00:18:11.680 --> 00:18:14.680]  多少萬人慶祝這樣
[00:18:14.680 --> 00:18:18.280]  他的女兒離婚了這樣
[00:18:18.280 --> 00:18:21.480]  爸爸是全世界最出名的步道家
[00:18:21.480 --> 00:18:22.880]  女兒離婚了
[00:18:22.880 --> 00:18:24.680]  然後回到家
[00:18:24.680 --> 00:18:26.680]  爸爸就抱抱她
[00:18:26.680 --> 00:18:29.280]  回來就好 回來就好
[00:18:29.280 --> 00:18:31.680]  有一個家 你看
[00:18:31.680 --> 00:18:33.880]  爸爸跟媽媽還在
[00:18:33.880 --> 00:18:36.280]  有一個家 回來就好
[00:18:36.280 --> 00:18:39.280]  就是外面遇到了多大的風浪
[00:18:39.280 --> 00:18:41.280]  但是有一個避風港
[00:18:41.280 --> 00:18:42.480]  能夠回來
[00:18:42.480 --> 00:18:45.480]  這是非常重要的這樣
[00:18:45.480 --> 00:18:49.280]  家 能夠
[00:18:49.280 --> 00:18:53.280]  在一個愛的家庭當中成長的小孩
[00:18:53.280 --> 00:18:56.680]  真是有這個安全感這樣
[00:18:56.680 --> 00:18:59.480]  安全感
[00:18:59.480 --> 00:19:01.280]  再講一個故事
[00:19:01.280 --> 00:19:04.280]  我太太很喜歡動物 很喜歡貓
[00:19:04.280 --> 00:19:06.280]  所以就去領養了一隻貓
[00:19:06.280 --> 00:19:09.280]  領養以後覺得那隻貓滿孤單的這樣
[00:19:09.280 --> 00:19:13.280]  胖胖再去領養另外一隻貓
[00:19:13.280 --> 00:19:15.280]  你們聽過賽米嗎
[00:19:15.280 --> 00:19:20.280]  賽米 這個很漂亮 長毛的
[00:19:20.280 --> 00:19:22.280]  咖啡色的 咖啡色的
[00:19:22.280 --> 00:19:25.280]  所以去Animal Show領來的時候
[00:19:25.280 --> 00:19:27.280]  這貓很漂亮
[00:19:27.280 --> 00:19:32.280]  但是他一進門就看到另外一隻貓
[00:19:32.280 --> 00:19:35.280]  就衝去
[00:19:35.280 --> 00:19:37.280]  就攻擊另外一隻貓
[00:19:37.280 --> 00:19:39.280]  本來那隻貓在這個家已經很久了
[00:19:39.280 --> 00:19:41.280]  他來應該是客人
[00:19:41.280 --> 00:19:45.280]  沒想到就攻擊這樣
