
[00:00:00.000 --> 00:00:03.320]  弟兄姊妹,我們今天一齊來看
[00:03:53.280 --> 00:03:55.280]  帶領他去信主
[00:03:55.280 --> 00:03:57.280]  於是保羅幫他寫一封信
[00:03:57.280 --> 00:04:02.280]  要給肥利門,請求肥利門做一些事情
[00:04:02.280 --> 00:04:05.280]  這個就是交代了我們這本書的背景
[00:04:05.280 --> 00:04:08.280]  有25節經文大概是我們可以說
[00:04:08.280 --> 00:04:11.280]  有開始的一些禮貌的說話
[00:04:11.280 --> 00:04:12.280]  祝福的說話
[00:04:12.280 --> 00:04:15.280]  到結尾又是一些民安祝福
[00:04:15.280 --> 00:04:18.280]  中間就是我們最著力一起去看的內容
[00:04:18.280 --> 00:04:20.280]  不如讓我先讀
[00:04:20.280 --> 00:04:22.280]  頭的那些七節的引言的部分
[00:04:22.280 --> 00:04:24.280]  請大家聽我讀
[00:04:24.280 --> 00:04:26.280]  為基督耶穌被囚的保羅
[00:04:26.280 --> 00:04:28.280]  同兄弟提摩太
[00:04:28.280 --> 00:04:32.280]  寫信給我們所親愛的同工肥利門
[00:04:32.280 --> 00:04:34.280]  和妹子瓦菲瓦
[00:04:34.280 --> 00:04:36.280]  並與我們同當兵的瓦基布
[00:04:36.280 --> 00:04:39.280]  以及在你家的教會
[00:04:39.280 --> 00:04:42.280]  願因為平安從臣我們的父
[00:04:42.280 --> 00:04:45.280]  和主耶穌基督歸與你們
[00:04:45.280 --> 00:04:48.280]  這封信是保羅寫這麼多的保羅書信裡
[00:04:48.280 --> 00:04:50.280]  是最短的一章
[00:04:50.280 --> 00:04:52.280]  而且看上去是很詩人的
[00:04:52.280 --> 00:04:54.280]  不過我們大家仔細留意到
[00:04:54.280 --> 00:04:57.280]  這本書不只是給肥利門
[00:04:57.280 --> 00:05:00.280]  包括妹子可能是肥利門的太太
[00:05:00.280 --> 00:05:02.280]  瓦菲瓦
[00:05:02.280 --> 00:05:04.280]  有另一個同工瓦基布
[00:05:04.280 --> 00:05:06.280]  以及在你家的教會
[00:05:06.280 --> 00:05:08.280]  就是說這本書
[00:05:08.280 --> 00:05:10.280]  也是在教會裡宣讀出來
[00:05:10.280 --> 00:05:12.280]  所以裡面所說的內容
[00:05:12.280 --> 00:05:14.280]  不會只是關乎肥利門一個人
[00:05:14.280 --> 00:05:16.280]  是關乎家庭的教會
[00:05:16.280 --> 00:05:19.280]  在教會裡聚集的弟兄姊妹
[00:05:19.280 --> 00:05:22.280]  第四節我禱告的時候就提到你了
[00:05:22.280 --> 00:05:24.280]  常為你感謝我的神
[00:05:24.280 --> 00:05:27.280]  因聽到你的愛心並利向主耶穌
[00:05:27.280 --> 00:05:29.280]  和眾聖徒的信心
[00:05:29.280 --> 00:05:33.280]  願你與你所同有的信心顯出功效
[00:05:33.280 --> 00:05:35.280]  使人知道你們各樣善事
[00:05:35.280 --> 00:05:37.280]  都是為基督做的
[00:05:37.280 --> 00:05:38.280]  兄弟啊
[00:05:38.280 --> 00:05:41.280]  我為你的愛心大有快樂
[00:05:41.280 --> 00:05:42.280]  大得安慰
[00:05:42.280 --> 00:05:45.280]  因眾聖徒的心從你得了暢快
[00:05:45.280 --> 00:05:48.280]  這裡就是讚賞肥利門的特質
[00:05:48.280 --> 00:05:50.280]  他是一個眾人都知道的
[00:05:50.280 --> 00:05:53.280]  有愛心表現的一個弟兄
[00:05:53.280 --> 00:05:56.280]  保祿說我很希望你的愛心
[00:05:56.280 --> 00:06:01.280]  要令眾聖徒都得著暢快是開心的
[00:06:01.280 --> 00:06:03.280]  所以接著第八節至二十節
[00:06:03.280 --> 00:06:08.280]  就說他究竟有些什麼主要的請求
[00:06:08.280 --> 00:06:10.280]  問安完了之後
[00:06:10.280 --> 00:06:14.280]  第六節我們特別要留意
[00:06:14.280 --> 00:06:15.280]  第六節這裡
[00:06:15.280 --> 00:06:17.280]  我們用另一個版本的翻譯聖經
[00:06:17.280 --> 00:06:19.280]  或者將它這樣翻譯
[00:06:19.280 --> 00:06:21.280]  在新漢語裡這樣說
[00:06:21.280 --> 00:06:22.280]  整句經文可以說
[00:06:22.280 --> 00:06:25.280]  願你那從信心而來的慷慨
[00:06:25.280 --> 00:06:28.280]  能夠發揮功效
[00:06:28.280 --> 00:06:31.280]  使你或者使人
[00:06:31.280 --> 00:06:34.280]  可以充分認識到我們所做的各樣美事
[00:06:34.280 --> 00:06:37.280]  都是為了基督而做的
[00:06:37.280 --> 00:06:41.280]  其實保祿寫信很有技巧
[00:06:41.280 --> 00:06:43.280]  他說了肥利門的特質
[00:06:43.280 --> 00:06:47.280]  也說了很希望你慷慨的特質
[00:06:47.280 --> 00:06:48.280]  是發揮功效
[00:06:48.280 --> 00:06:52.280]  讓其他人看到你做的好事
[00:06:52.280 --> 00:06:55.280]  能夠知道這些是為基督而做的
[00:06:55.280 --> 00:06:57.280]  保祿將他想說的話放在後面
[00:06:57.280 --> 00:06:59.280]  其實就是說
[00:06:59.280 --> 00:07:02.280]  增加了他的說服力
[00:07:02.280 --> 00:07:04.280]  保祿做些什麼呢
[00:07:04.280 --> 00:07:06.280]  在這個主要的信件的內涵裡
[00:07:06.280 --> 00:07:09.280]  保祿其實是想為了阿彌西謀
[00:07:09.280 --> 00:07:11.280]  去做一個請求
[00:07:11.280 --> 00:07:12.280]  鄧小姐妹
[00:07:12.280 --> 00:07:14.280]  你可以跟我一起去讀以下的經文
[00:07:14.280 --> 00:07:15.280]  由第八節
[00:07:15.280 --> 00:07:17.280]  我們一起讀到二十節
[00:07:17.280 --> 00:07:19.280]  我雖然靠著基督
[00:07:19.280 --> 00:07:22.280]  能放膽吩咐你俠義的事
[00:07:22.280 --> 00:07:25.280]  然而像我這有年紀的保祿
[00:07:25.280 --> 00:07:28.280]  現在又是為基督耶穌被囚的
[00:07:28.280 --> 00:07:31.280]  寧可憑著愛心求你
[00:07:31.280 --> 00:07:35.280]  就自為我在困所中所生的兒子
[00:07:35.280 --> 00:07:37.280]  阿彌西謀求你
[00:07:37.280 --> 00:07:39.280]  他從前與你沒有益處
[00:07:39.280 --> 00:07:43.280]  但如今與你我都有益處
[00:07:43.280 --> 00:07:46.280]  我現在打發他親自回你那裡去
[00:07:46.280 --> 00:07:48.280]  他是我心上的人
[00:07:48.280 --> 00:07:51.280]  我本來有意將他留下
[00:07:51.280 --> 00:07:54.280]  在我為福音所受的困所中
[00:07:54.280 --> 00:07:56.280]  替你侍候我
[00:07:56.280 --> 00:07:57.280]  但不知道你的意思
[00:07:57.280 --> 00:07:59.280]  我就不願意這樣行
[00:07:59.280 --> 00:08:02.280]  叫你的善行不是出於勉強
[00:08:02.280 --> 00:08:04.280]  乃是出於甘心
[00:08:04.280 --> 00:08:05.280]  他暫時離開你
[00:08:05.280 --> 00:08:08.280]  或者是叫你永遠得著他
[00:08:08.280 --> 00:08:09.280]  不再是勞僕
[00:08:09.280 --> 00:08:11.280]  乃是高過勞僕
[00:08:11.280 --> 00:08:13.280]  是親愛的兄弟
[00:08:13.280 --> 00:08:15.280]  在我實在是如此
[00:08:15.280 --> 00:08:18.280]  這也不拘是按肉體說
[00:08:18.280 --> 00:08:20.280]  是按主說
[00:08:20.280 --> 00:08:21.280]  我若以我
[00:08:21.280 --> 00:08:23.280]  你若以我為同伴
[00:08:23.280 --> 00:08:25.280]  就收納他
[00:08:25.280 --> 00:08:26.280]  如同收納我一樣
[00:08:26.280 --> 00:08:28.280]  他若虧負你
[00:08:28.280 --> 00:08:29.280]  或欠你什麼
[00:08:29.280 --> 00:08:31.280]  都歸在我的賬上
[00:08:31.280 --> 00:08:32.280]  我必償還
[00:08:32.280 --> 00:08:35.280]  這是我保羅親不捨的
[00:08:35.280 --> 00:08:37.280]  我並不用對你說
[00:08:37.280 --> 00:08:40.280]  連你自己也是虧欠於我
[00:08:40.280 --> 00:08:41.280]  兄弟啊
[00:08:41.280 --> 00:08:43.280]  望你使我在主裡
[00:08:43.280 --> 00:08:44.280]  因你得快樂
[00:08:44.280 --> 00:08:46.280]  並望你使我的心
[00:08:46.280 --> 00:08:49.280]  在基督裡得暢快
[00:08:49.280 --> 00:08:53.280]  有很多人去研究這本書
[00:08:53.280 --> 00:08:55.280]  想知道究竟背景是怎樣
[00:08:55.280 --> 00:08:58.280]  因為經文只是提到
[00:08:58.280 --> 00:08:59.280]  阿彌西謀曾經
[00:08:59.280 --> 00:09:01.280]  或者幫過阿保羅
[00:09:01.280 --> 00:09:02.280]  又提到
[00:09:02.280 --> 00:09:05.280]  菲利門就是阿彌西謀的主人
[00:09:05.280 --> 00:09:07.280]  但是沒有提到的前文後理
[00:09:07.280 --> 00:09:08.280]  一向來說
[00:09:08.280 --> 00:09:10.280]  大部分傳統裏面
[00:09:10.280 --> 00:09:11.280]  我們比較接受
[00:09:11.280 --> 00:09:13.280]  很多時候都覺得
[00:09:13.280 --> 00:09:15.280]  阿彌西謀就是一個
[00:09:15.280 --> 00:09:16.280]  得罪了他的主人
[00:09:16.280 --> 00:09:18.280]  菲利門的一個奴隸
[00:09:18.280 --> 00:09:22.280]  他逃跑到羅馬找阿保羅
[00:09:22.280 --> 00:09:23.280]  可能第一
[00:09:23.280 --> 00:09:25.280]  找他做一個請求者
[00:09:25.280 --> 00:09:26.280]  請他幫忙
[00:09:26.280 --> 00:09:29.280]  做他和主人的和事佬
[00:09:29.280 --> 00:09:30.280]  有另一個說法
[00:09:30.280 --> 00:09:33.280]  因為他是逃跑了的奴隸
[00:09:33.280 --> 00:09:35.280]  偷了主人的東西
[00:09:35.280 --> 00:09:38.280]  所以他被捉拿到羅馬坐牢
[00:09:38.280 --> 00:09:41.280]  剛巧和保羅在一個監獄裡
[00:09:41.280 --> 00:09:43.280]  保羅就和他傳福音
[00:09:43.280 --> 00:09:44.280]  等等
[00:09:44.280 --> 00:09:46.280]  有不同的這種說法
[00:09:46.280 --> 00:09:48.280]  不過最近年
[00:09:48.280 --> 00:09:50.280]  越來越多就會發現
[00:09:50.280 --> 00:09:51.280]  這種的理解
[00:09:51.280 --> 00:09:52.280]  這種假設
[00:09:52.280 --> 00:09:54.280]  那個難處在哪裡
[00:09:54.280 --> 00:09:56.280]  難處就是當時的奴隸
[00:09:56.280 --> 00:09:58.280]  根本上他們是沒有權利
[00:09:58.280 --> 00:10:00.280]  如果他得罪了主人
[00:10:00.280 --> 00:10:01.280]  而逃走的話
[00:10:01.280 --> 00:10:04.280]  其實他是需要被鞭打
[00:10:04.280 --> 00:10:06.280]  收監甚至死亡
[00:10:06.280 --> 00:10:07.280]  就算他被人捉了
[00:10:07.280 --> 00:10:08.280]  要去坐牢
[00:10:08.280 --> 00:10:11.280]  也沒有什麼理由
[00:10:11.280 --> 00:10:13.280]  會去到一個羅馬公民
[00:10:13.280 --> 00:10:16.280]  去扣留一個羅馬公民的監獄裡
[00:10:16.280 --> 00:10:18.280]  來坐在一起
[00:10:18.280 --> 00:10:21.280]  以致阿黎西謀就這樣的緣故
[00:10:21.280 --> 00:10:23.280]  可以認識到保羅
[00:10:23.280 --> 00:10:26.280]  因此有另一些的學者
[00:10:26.280 --> 00:10:28.280]  有另一種的說法
[00:10:28.280 --> 00:10:30.280]  而我取了其中一個的說法
[00:10:30.280 --> 00:10:31.280]  就是差派的說法
[00:10:31.280 --> 00:10:33.280]  就是說為什麼阿黎西謀
[00:10:33.280 --> 00:10:36.280]  會去到保羅那裡呢
[00:10:36.280 --> 00:10:38.280]  由哥羅西二千里
[00:10:38.280 --> 00:10:39.280]  條條去到羅馬呢
[00:10:39.280 --> 00:10:41.280]  其實有理由相信
[00:10:41.280 --> 00:10:43.280]  也可以這樣理解
[00:10:43.280 --> 00:10:46.280]  菲利門其實派他去到羅馬
[00:10:46.280 --> 00:10:48.280]  來去服侍照顧
[00:10:48.280 --> 00:10:50.280]  在監獄裡的保羅
[00:10:50.280 --> 00:10:52.280]  在這個過程裡
[00:10:52.280 --> 00:10:54.280]  保羅或者他的團隊
[00:10:54.280 --> 00:10:55.280]  就帶領阿黎西謀
[00:10:55.280 --> 00:10:58.280]  這個盧卜信耶穌
[00:10:58.280 --> 00:11:00.280]  當他認識了主之後
[00:11:00.280 --> 00:11:03.280]  保羅就特地寫一封信
[00:11:03.280 --> 00:11:05.280]  讓阿黎西謀帶回去給他的主人
[00:11:05.280 --> 00:11:08.280]  去說一些內容
[00:11:08.280 --> 00:11:10.280]  是保羅的一些請求
[00:11:10.280 --> 00:11:12.280]  剛才所讀的那段經文就說了
[00:11:12.280 --> 00:11:15.280]  他那個請求的內容有什麼
[00:11:15.280 --> 00:11:16.280]  簡單來說
[00:11:16.280 --> 00:11:18.280]  我將它列為有三樣東西
[00:11:18.280 --> 00:11:19.280]  第一
[00:11:19.280 --> 00:11:20.280]  保羅投下阿黎西謀
[00:11:20.280 --> 00:11:21.280]  去請求一件事
[00:11:21.280 --> 00:11:23.280]  其實保羅想
[00:11:23.280 --> 00:11:25.280]  阿黎西謀能夠留下
[00:11:25.280 --> 00:11:28.280]  在羅馬繼續來照顧
[00:11:28.280 --> 00:11:31.280]  在監獄裡的保羅
[00:11:31.280 --> 00:11:33.280]  但是保羅
[00:11:33.280 --> 00:11:35.280]  未得到肥利門的同意
[00:11:35.280 --> 00:11:37.280]  所以他不想
[00:11:37.280 --> 00:11:39.280]  跨越了他的主人的批准
[00:11:39.280 --> 00:11:40.280]  就做這件事
[00:11:40.280 --> 00:11:41.280]  所以寫這封信
[00:11:41.280 --> 00:11:42.280]  第一
[00:11:42.280 --> 00:11:43.280]  他希望
[00:11:43.280 --> 00:11:45.280]  阿黎西謀可以再次
[00:11:45.280 --> 00:11:48.280]  被派遣回去羅馬
[00:11:48.280 --> 00:11:49.280]  保羅坐牢那裡
[00:11:49.280 --> 00:11:50.280]  來照顧他
[00:11:50.280 --> 00:11:51.280]  第二
[00:11:51.280 --> 00:11:52.280]  他請求的內容
[00:11:52.280 --> 00:11:54.280]  也可以包括
[00:11:54.280 --> 00:11:55.280]  他希望
[00:11:55.280 --> 00:11:57.280]  肥利門不要再當
[00:11:57.280 --> 00:11:59.280]  阿黎西謀是奴隸
[00:11:59.280 --> 00:12:00.280]  盧卜
[00:12:00.280 --> 00:12:01.280]  因為阿黎西謀
[00:12:01.280 --> 00:12:03.280]  已經缺置信主
[00:12:03.280 --> 00:12:06.280]  而且在保羅的侍奉裡
[00:12:06.280 --> 00:12:07.280]  阿黎西謀
[00:12:07.280 --> 00:12:09.280]  帶給他有很多的益處
[00:12:09.280 --> 00:12:10.280]  所以
[00:12:10.280 --> 00:12:11.280]  他這裡就說
[00:12:11.280 --> 00:12:13.280]  不單止不要當他是一個奴隸
[00:12:13.280 --> 00:12:15.280]  而是要當他是一個
[00:12:15.280 --> 00:12:17.280]  親愛的兄弟
[00:12:17.280 --> 00:12:19.280]  是一個很
[00:12:19.280 --> 00:12:21.280]  顛覆性的要求
[00:12:21.280 --> 00:12:23.280]  或者一個建議
[00:12:23.280 --> 00:12:25.280]  第三個要求
[00:12:25.280 --> 00:12:27.280]  包括在內容裡
[00:12:27.280 --> 00:12:28.280]  就是要求肥利門
[00:12:28.280 --> 00:12:29.280]  對待阿黎西謀
[00:12:29.280 --> 00:12:32.280]  好像對待保羅一樣
[00:12:32.280 --> 00:12:33.280]  剛才第二個請求
[00:12:33.280 --> 00:12:34.280]  就是當他是一個
[00:12:34.280 --> 00:12:36.280]  主內的兄弟
[00:12:36.280 --> 00:12:37.280]  第三這個要求
[00:12:37.280 --> 00:12:38.280]  你對待他
[00:12:38.280 --> 00:12:39.280]  要好像你對待我一樣
[00:12:39.280 --> 00:12:40.280]  保羅和肥利門
[00:12:40.280 --> 00:12:42.280]  是什麼關係呢
[00:12:42.280 --> 00:12:43.280]  肥利門信主
[00:12:43.280 --> 00:12:44.280]  很有可能
[00:12:44.280 --> 00:12:45.280]  是和保羅有關
[00:12:45.280 --> 00:12:46.280]  無論是保羅
[00:12:46.280 --> 00:12:48.280]  直接的跟他傳福音
[00:12:48.280 --> 00:12:49.280]  或者是保羅
[00:12:49.280 --> 00:12:50.280]  間接跟他傳福音
[00:12:50.280 --> 00:12:51.280]  總而言之
[00:12:51.280 --> 00:12:52.280]  肥利門的信主
[00:12:52.280 --> 00:12:54.280]  都是和保羅有關
[00:12:54.280 --> 00:12:56.280]  保羅是一個的前輩
[00:12:56.280 --> 00:12:57.280]  所以剛才讀經文
[00:12:57.280 --> 00:12:58.280]  他說
[00:12:58.280 --> 00:13:00.280]  保羅是一個已經有些年紀的人
[00:13:00.280 --> 00:13:02.280]  所以是一個長輩
[00:13:02.280 --> 00:13:04.280]  是一個當時教會的領袖
[00:13:04.280 --> 00:13:07.280]  甚至是肥利門信主的
[00:13:07.280 --> 00:13:08.280]  一個幫助者
[00:13:08.280 --> 00:13:10.280]  一個的帶領者
[00:13:10.280 --> 00:13:11.280]  所以保羅在這裡
[00:13:11.280 --> 00:13:13.280]  跟肥利門說
[00:13:13.280 --> 00:13:15.280]  他說你對阿黎西謀
[00:13:15.280 --> 00:13:18.280]  不單止要當他是親愛的兄弟
[00:13:18.280 --> 00:13:19.280]  你對待他的情況
[00:13:19.280 --> 00:13:22.280]  要好像你對待我一樣
[00:13:22.280 --> 00:13:23.280]  所以
[00:13:23.280 --> 00:13:24.280]  看《新漢語聖經》
[00:13:24.280 --> 00:13:25.280]  章十七節翻譯
[00:13:25.280 --> 00:13:28.280]  所以你如果把我當作夥伴
[00:13:28.280 --> 00:13:29.280]  夥伴這個字
[00:13:29.280 --> 00:13:32.280]  就是今天我們說團契的這個字
[00:13:32.280 --> 00:13:33.280]  就要接納他
[00:13:33.280 --> 00:13:35.280]  好像你接納我一樣
[00:13:35.280 --> 00:13:36.280]  這個是一個
[00:13:36.280 --> 00:13:39.280]  很高規格的接待
[00:13:39.280 --> 00:13:41.280]  將本來他的奴僕
[00:13:41.280 --> 00:13:42.280]  今天要當作兄弟
[00:13:42.280 --> 00:13:43.280]  還要對待他的情況
[00:13:43.280 --> 00:13:47.280]  好像等於他是我的恩師
[00:13:47.280 --> 00:13:49.280]  保羅一樣
[00:13:49.280 --> 00:13:53.280]  保羅為什麼這樣作出請求
[00:13:53.280 --> 00:13:56.280]  整篇書最核心
[00:13:56.280 --> 00:13:58.280]  如果我們要說他最重要的經文
[00:13:58.280 --> 00:14:00.280]  就是十六節
[00:14:00.280 --> 00:14:02.280]  不再當他是奴僕
[00:14:02.280 --> 00:14:04.280]  而是高過奴僕
[00:14:04.280 --> 00:14:06.280]  是親愛的兄弟
[00:14:06.280 --> 00:14:09.280]  在羅馬帝國的時期
[00:14:09.280 --> 00:14:10.280]  在第一世紀
[00:14:10.280 --> 00:14:14.280]  奴隸制度是很合法地存在
[00:14:14.280 --> 00:14:15.280]  一個奴隸
[00:14:15.280 --> 00:14:18.280]  他的身份是屬於他的主人
[00:14:18.280 --> 00:14:21.280]  他不過被看為是一件物件一樣
[00:14:21.280 --> 00:14:23.280]  是主人的財產
[00:14:23.280 --> 00:14:25.280]  他自己反而沒有什麼權
[00:14:25.280 --> 00:14:26.280]  沒有什麼位
[00:14:26.280 --> 00:14:28.280]  沒有什麼擁有物
[00:14:28.280 --> 00:14:30.280]  但是保羅在這裡
[00:14:30.280 --> 00:14:33.280]  跟一個主人去說
[00:14:33.280 --> 00:14:36.280]  要當他家庭裏面的那個奴隸
[00:14:36.280 --> 00:14:38.280]  那個奴僕
[00:14:38.280 --> 00:14:41.280]  看他為一個親愛的弟兄
[00:14:41.280 --> 00:14:44.280]  這個是一個顛覆的要求
[00:14:44.280 --> 00:14:46.280]  對於當時代來說
[00:14:46.280 --> 00:14:49.280]  簡直一定不是主流的觀念
[00:14:49.280 --> 00:14:52.280]  是講出來可能令人嘩然
[00:14:52.280 --> 00:14:55.280]  震撼 震蕩
[00:14:55.280 --> 00:14:57.280]  保羅在整本書裏面
[00:14:57.280 --> 00:15:01.280]  沒有在針對當時的奴隸制度
[00:15:01.280 --> 00:15:02.280]  要不斷地抨擊
[00:15:02.280 --> 00:15:04.280]  我們看過其他保羅的書信
[00:15:04.280 --> 00:15:06.280]  保羅如果要去爭拗一件事
[00:15:06.280 --> 00:15:07.280]  辯論一件事
[00:15:07.280 --> 00:15:09.280]  他可以很清晰 很有理由
[00:15:09.280 --> 00:15:11.280]  在這裏你發覺整個肥利門書
[00:15:11.280 --> 00:15:14.280]  他的重點不是他跟你辯論
[00:15:14.280 --> 00:15:16.280]  應不應該怎樣去做
[00:15:16.280 --> 00:15:19.280]  而是他用很多感情
[00:15:19.280 --> 00:15:21.280]  很多充滿著情感的說話
[00:15:21.280 --> 00:15:23.280]  去提醒你 去愛他
[00:15:23.280 --> 00:15:26.280]  當他是一個兄弟
[00:15:26.280 --> 00:15:27.280]  不是一個奴僕
[00:15:27.280 --> 00:15:29.280]  是高過一個奴僕
[00:15:29.280 --> 00:15:31.280]  簡直在當時代來說
[00:15:31.280 --> 00:15:34.280]  是很顛覆性的一個要求
[00:15:34.280 --> 00:15:36.280]  一個這樣的教導
[00:15:36.280 --> 00:15:38.280]  一個這樣的提醒
[00:15:38.280 --> 00:15:41.280]  保羅還未停止他的信函
[00:15:41.280 --> 00:15:42.280]  他繼續這樣說
[00:15:42.280 --> 00:15:43.280]  我寫這封信給你
[00:15:43.280 --> 00:15:45.280]  我很深信你會信服
[00:15:45.280 --> 00:15:46.280]  我知道你所做的
[00:15:46.280 --> 00:15:48.280]  會超過我所說的
[00:15:48.280 --> 00:15:50.280]  而且我麻煩你
[00:15:50.280 --> 00:15:51.280]  幫我預備一個住處
[00:15:51.280 --> 00:15:54.280]  因為我很想過來探望你
[00:15:54.280 --> 00:15:57.280]  這裏是第21 22節
[00:15:57.280 --> 00:16:00.280]  你可以再次說保羅好像加施壓
[00:16:00.280 --> 00:16:02.280]  但是保羅他很有信心
[00:16:02.280 --> 00:16:05.280]  肥利門的品格 他的人格
[00:16:05.280 --> 00:16:07.280]  他會照著去做
[00:16:07.280 --> 00:16:09.280]  當我們看到哥羅西斯
[00:16:09.280 --> 00:16:11.280]  去第四章結尾的時候
[00:16:11.280 --> 00:16:14.280]  保羅和同工去問候教會
[00:16:14.280 --> 00:16:17.280]  包括了亞利西姆這個名字
[00:16:17.280 --> 00:16:20.280]  因此我們可以知道
[00:16:20.280 --> 00:16:22.280]  也相信肥利門收到這封信
[00:16:22.280 --> 00:16:26.280]  他真的實踐保羅的提醒教導
[00:16:26.280 --> 00:16:31.280]  去看亞利西姆為一個兄弟
[00:16:31.280 --> 00:16:33.280]  甚至是參與在
[00:16:33.280 --> 00:16:36.280]  像保羅一樣的方工作的裏面
[00:16:36.280 --> 00:16:38.280]  結尾的時候
