
[00:00:00.000 --> 00:00:04.500]  我哋一齊低頭嚟對祈禱
[00:07:28.000 --> 00:07:30.000]  就係呢個時候出現第十五節
[00:07:30.000 --> 00:07:31.000]  第十五節講咩呢
[00:07:31.000 --> 00:07:34.000]  第十五節係交代猶大出權
[00:07:34.000 --> 00:07:36.000]  佢話哪時有好多人聚會
[00:07:36.000 --> 00:07:38.000]  有一百二十名
[00:07:38.000 --> 00:07:42.000]  彼得就係弟兄中間站起嚟
[00:07:42.000 --> 00:07:44.000]  就喺群龍無首嘅時候
[00:07:44.000 --> 00:07:45.000]  耶穌已經唔喺度啦
[00:07:45.000 --> 00:07:47.000]  已經升咗天啦
[00:07:47.000 --> 00:07:50.000]  佢提出要重整呢個團隊
[00:07:50.000 --> 00:07:51.000]  呢個團隊係咩呀
[00:07:51.000 --> 00:07:52.000]  十二個門徒
[00:07:52.000 --> 00:07:54.000]  十二好重要嘅當時
[00:07:54.000 --> 00:07:56.000]  因為舊約係十二支派
[00:07:56.000 --> 00:07:57.000]  喺新約嘅時候
[00:07:57.000 --> 00:07:59.000]  十二個門徒少咗一個
[00:07:59.000 --> 00:08:01.000]  十一係卡住㗎咁
[00:08:01.000 --> 00:08:03.000]  所以點呀 補選
[00:08:03.000 --> 00:08:05.000]  就喺十六節之後
[00:08:05.000 --> 00:08:06.000]  佢引用點解要補選呢
[00:08:06.000 --> 00:08:11.000]  就係因為猶大本來係十二使徒之一
[00:08:11.000 --> 00:08:15.000]  不過因為佢放棄呢個職位
[00:08:15.000 --> 00:08:17.000]  佢點樣放棄呢
[00:08:17.000 --> 00:08:20.000]  佢用錢同祭司文士
[00:08:20.000 --> 00:08:22.000]  等等夾埋
[00:08:22.000 --> 00:08:24.000]  畀個記號呢個就係耶穌
[00:08:24.000 --> 00:08:27.000]  之後佢就交代猶大點死嘅呢
[00:08:27.000 --> 00:08:29.000]  按照馬太方嘅記載
[00:08:29.000 --> 00:08:31.000]  猶大出去吊頸死嘅
[00:08:31.000 --> 00:08:33.000]  但係呢度就話佢長穿肚爛
[00:08:33.000 --> 00:08:34.000]  咁即係點呀
[00:08:34.000 --> 00:08:35.000]  應該係吊咗之後跌落嚟呀
[00:08:35.000 --> 00:08:36.000]  定係點呢
[00:08:36.000 --> 00:08:37.000]  跟住就長穿肚爛
[00:08:37.000 --> 00:08:39.000]  都幾恐怖嘅
[00:08:39.000 --> 00:08:41.000]  好似呢段嘅經文
[00:08:41.000 --> 00:08:43.000]  並且猶大嘅死
[00:08:43.000 --> 00:08:47.000]  好似佢自己攞嚟咁
[00:08:47.000 --> 00:08:49.000]  但係佢交代嘅時候就講
[00:08:49.000 --> 00:08:50.000]  背景
[00:08:50.000 --> 00:08:52.000]  原來好多嘢都係
[00:08:52.000 --> 00:08:53.000]  似乎喺寓言嘅裏面
[00:08:53.000 --> 00:08:54.000]  當然寓言本來嘅經文
[00:08:54.000 --> 00:08:55.000]  唔係講呢啲嘢
[00:08:55.000 --> 00:08:57.000]  但係新約嘅人呢
[00:08:57.000 --> 00:08:59.000]  用我哋叫做新約嘅亮光
[00:08:59.000 --> 00:09:00.000]  睇返舊約
[00:09:00.000 --> 00:09:01.000]  哦係喎
[00:09:01.000 --> 00:09:03.000]  其實一早講咗㗎啦
[00:09:03.000 --> 00:09:05.000]  但係講咗冇出現猶大嘅名㗎
[00:09:05.000 --> 00:09:06.000]  冇
[00:09:06.000 --> 00:09:07.000]  總之有人係咁樣
[00:09:07.000 --> 00:09:10.000]  佢哋就理解做呢個係猶大
[00:09:10.000 --> 00:09:11.000]  意思即係話咩呢
[00:09:11.000 --> 00:09:14.000]  呢度會引申一啲神學嘅問題
[00:09:14.000 --> 00:09:16.000]  就係神係預知嘅
[00:09:16.000 --> 00:09:18.000]  預知佢都唔阻止
[00:09:18.000 --> 00:09:20.000]  咁呢個猶大咪慘囉
[00:09:20.000 --> 00:09:22.000]  好似只係被利用嘅棋子
[00:09:22.000 --> 00:09:24.000]  但係頂尖我哋唔可以用咁樣眼光去睇
[00:09:24.000 --> 00:09:25.000]  點解呢
[00:09:25.000 --> 00:09:27.000]  因為神俾人係有自由意志嘅
[00:09:27.000 --> 00:09:28.000]  耶穌都問佢
[00:09:28.000 --> 00:09:29.000]  你要做嘅事你係咪要做
[00:09:29.000 --> 00:09:31.000]  如果要去做你就做
[00:09:31.000 --> 00:09:32.000]  耶穌被釘十字架
[00:09:32.000 --> 00:09:34.000]  佢引用呢度講緊嘅
[00:09:34.000 --> 00:09:35.000]  唔係偶然嘅
[00:09:35.000 --> 00:09:37.000]  耶穌唔係一個被動嘅
[00:09:37.000 --> 00:09:38.000]  其實上帝一早就講咗
[00:09:38.000 --> 00:09:41.000]  佢嚟呢個世界就係要承擔人嘅罪
[00:09:41.000 --> 00:09:42.000]  被釘喺十字架上
[00:09:42.000 --> 00:09:44.000]  所以就算冇猶大的出現
[00:09:44.000 --> 00:09:45.000]  耶穌都要死
[00:09:45.000 --> 00:09:47.000]  無論如何
[00:09:47.000 --> 00:09:50.000]  猶大離開咗呢個崗位
[00:09:50.000 --> 00:09:52.000]  要補損
[00:09:52.000 --> 00:09:54.000]  即係佢哋建議要處理
[00:09:54.000 --> 00:09:57.000]  第二就建議用補損嘅方式
[00:09:57.000 --> 00:09:59.000]  第二節22節
[00:09:59.000 --> 00:10:01.000]  有一節彼得話
[00:10:01.000 --> 00:10:05.000]  所以主耶穌喺我哋中間始終出入嘅時候
[00:10:05.000 --> 00:10:07.000]  就係從約翰斯洗起
[00:10:07.000 --> 00:10:11.000]  直到主離開我哋被接上升嘅日子為止
[00:10:11.000 --> 00:10:14.000]  必須從那常與我哋作伴嘅人中
[00:10:14.000 --> 00:10:18.000]  立一位與我哋同作耶穌復活的見證
[00:10:18.000 --> 00:10:20.000]  喺呢度佢提出一個補損嘅建議
[00:10:20.000 --> 00:10:23.000]  而呢個候選人係有兩個資格嘅
[00:10:23.000 --> 00:10:25.000]  呢個資格係乜呢
[00:10:25.000 --> 00:10:27.000]  跟隨主嘅年份
[00:10:27.000 --> 00:10:31.000]  從耶穌喺我哋中間始終出入嘅時候
[00:10:31.000 --> 00:10:32.000]  即係幾時呀
[00:10:32.000 --> 00:10:33.000]  佢自己解釋
[00:10:33.000 --> 00:10:34.000]  即係由約翰斯洗
[00:10:34.000 --> 00:10:36.000]  約翰為耶穌施洗
[00:10:36.000 --> 00:10:37.000]  約翰為耶穌施洗嘅時候
[00:10:37.000 --> 00:10:38.000]  就係佢身份被確認
[00:10:38.000 --> 00:10:40.000]  因為天上有聲音
[00:10:40.000 --> 00:10:41.000]  說這是我的愛
[00:10:41.000 --> 00:10:42.000]  指我所喜悅的
[00:10:42.000 --> 00:10:44.000]  耶穌出嚟傳道
[00:10:44.000 --> 00:10:45.000]  直至到幾時呀
[00:10:45.000 --> 00:10:46.000]  耶穌被接升天
[00:10:46.000 --> 00:10:48.000]  耶穌出嚟傳道幾耐呀
[00:10:48.000 --> 00:10:50.000]  三年幾囉
[00:10:50.000 --> 00:10:54.000]  呢個人要係跟隨耶穌三年幾嘅人
[00:10:54.000 --> 00:10:55.000]  呢個第一個條件
[00:10:55.000 --> 00:10:56.000]  資深信徒嚟嘅
[00:10:56.000 --> 00:10:57.000]  經得起考驗嘅
[00:10:57.000 --> 00:10:59.000]  三年幾就資深信徒啦
[00:10:59.000 --> 00:11:00.000]  弟兄姊妹
[00:11:00.000 --> 00:11:02.000]  你哋都係㗎啦應該
[00:11:02.000 --> 00:11:05.000]  第二個嘅資格係
[00:11:05.000 --> 00:11:09.000]  常與我哋作伴
[00:11:09.000 --> 00:11:12.000]  喺常與我哋作伴嘅人中
[00:11:12.000 --> 00:11:14.000]  揀一個同門徒一齊嘅
[00:11:14.000 --> 00:11:16.000]  同門徒一齊好重要
[00:11:16.000 --> 00:11:17.000]  又用我哋今日嘅處境
[00:11:17.000 --> 00:11:18.000]  你唔係淨係信咗主
[00:11:18.000 --> 00:11:19.000]  我信耶穌啦
[00:11:19.000 --> 00:11:20.000]  跟住你以後就唔返教會
[00:11:20.000 --> 00:11:21.000]  亦都唔侍奉啦
[00:11:21.000 --> 00:11:22.000]  佢睇到係點呀
[00:11:22.000 --> 00:11:24.000]  除咗跟隨主三年幾
[00:11:24.000 --> 00:11:26.000]  主要係同門徒一齊
[00:11:26.000 --> 00:11:27.000]  同門徒一齊做咩呀
[00:11:27.000 --> 00:11:29.000]  耶穌做咩佢哋就做咩
[00:11:29.000 --> 00:11:31.000]  係咁樣嘅資格
[00:11:31.000 --> 00:11:33.000]  立呢個使徒做啲乜嘢呢
[00:11:33.000 --> 00:11:35.000]  佢話立呢一位
[00:11:35.000 --> 00:11:38.000]  與我哋同作耶穌復活嘅見證
[00:11:38.000 --> 00:11:40.000]  係要為耶穌呢位復活嘅主
[00:11:40.000 --> 00:11:42.000]  嚟對佢做見證
[00:11:42.000 --> 00:11:44.000]  見證呢個字我哋成日講
[00:11:44.000 --> 00:11:45.000]  即係講下啦
[00:11:45.000 --> 00:11:47.000]  或者我哋嘅行為咪見證囉
[00:11:47.000 --> 00:11:48.000]  但原來呢個見證
[00:11:48.000 --> 00:11:50.000]  係用生命嚟對佢做見證
[00:11:50.000 --> 00:11:51.000]  點解見證呢個字
[00:11:51.000 --> 00:11:53.000]  係有殉道嘅意思
[00:11:53.000 --> 00:11:55.000]  係成為見證者
[00:11:55.000 --> 00:11:57.000]  甚至成為殉道者
[00:11:57.000 --> 00:11:58.000]  所以你再諗
[00:11:58.000 --> 00:11:59.000]  嗰兩個資格
[00:11:59.000 --> 00:12:00.000]  一路跟隨耶穌嘅
[00:12:00.000 --> 00:12:01.000]  同門徒一齊嘅
[00:12:01.000 --> 00:12:05.000]  甚至如果我哋係提名委員會
[00:12:05.000 --> 00:12:07.000]  你提名一個點樣嘅人
[00:12:07.000 --> 00:12:09.000]  先至符合資格呢
[00:12:09.000 --> 00:12:12.000]  一個呢應該係要擔得起大旗嘅
[00:12:12.000 --> 00:12:13.000]  面對當時咩呀
[00:12:13.000 --> 00:12:14.000]  種種嘅挑戰
[00:12:14.000 --> 00:12:15.000]  可能好多嘅危險
[00:12:15.000 --> 00:12:16.000]  宗教繼續迫害
[00:12:16.000 --> 00:12:18.000]  無論猶太人迫害也好
[00:12:18.000 --> 00:12:20.000]  當時羅馬政府嘅迫害也好
[00:12:20.000 --> 00:12:22.000]  佢要有號召力
[00:12:22.000 --> 00:12:24.000]  或者要有拼搏嘅精神
[00:12:24.000 --> 00:12:25.000]  拼死嘅精神
[00:12:25.000 --> 00:12:26.000]  亦都要肯擔當
[00:12:26.000 --> 00:12:27.000]  喺耶穌唔喺度嘅時候
[00:12:27.000 --> 00:12:30.000]  就同其他嘅門徒一齊起嚟
[00:12:30.000 --> 00:12:32.000]  有人話
[00:12:32.000 --> 00:12:34.000]  究竟呢個馬蹄亞
[00:12:34.000 --> 00:12:35.000]  係咪真係合資格嘅呢
[00:12:35.000 --> 00:12:37.000]  會唔會另有其人呢
[00:12:37.000 --> 00:12:38.000]  一陣我哋再講
[00:12:38.000 --> 00:12:40.000]  無論如何佢哋建議咗保存
[00:12:40.000 --> 00:12:42.000]  咁跟住嘅結果係點呢
[00:12:42.000 --> 00:12:44.000]  結果係23至26節
[00:12:44.000 --> 00:12:46.000]  係選出馬蹄亞
[00:12:46.000 --> 00:12:48.000]  佢哋推舉兩個人
[00:12:48.000 --> 00:12:50.000]  一個叫巴薩巴
[00:12:50.000 --> 00:12:53.000]  又叫尤士督嘅約瑟
[00:12:53.000 --> 00:12:55.000]  同樣呢個人嘅資料唔多
[00:12:55.000 --> 00:12:56.000]  有人話呢
[00:12:56.000 --> 00:12:57.000]  佢曾經好似飲毒酒
[00:12:57.000 --> 00:12:59.000]  不過都冇事咁樣
[00:12:59.000 --> 00:13:01.000]  另一個就係馬蹄亞
[00:13:01.000 --> 00:13:04.000]  佢哋推舉咗兩個人之後
[00:13:04.000 --> 00:13:06.000]  下一步就係祈禱
[00:13:06.000 --> 00:13:07.000]  求神指引
[00:13:07.000 --> 00:13:09.000]  眾人就禱告說主
[00:13:09.000 --> 00:13:11.000]  你知道萬人嘅心
[00:13:11.000 --> 00:13:13.000]  求你從呢兩個人中間
[00:13:13.000 --> 00:13:15.000]  你對指明你所揀選嘅係邊個
[00:13:15.000 --> 00:13:16.000]  交畀神
[00:13:16.000 --> 00:13:18.000]  神你揀邊個就係邊個
[00:13:18.000 --> 00:13:20.000]  叫佢哋得呢個使徒嘅職份
[00:13:20.000 --> 00:13:21.000]  因為猶大已經凋棄咗
[00:13:21.000 --> 00:13:23.000]  佢自己嘅地方
[00:13:23.000 --> 00:13:24.000]  第26節
[00:13:24.000 --> 00:13:26.000]  於是眾人為佢哋搖籤
[00:13:26.000 --> 00:13:28.000]  佢哋點知道神嘅指引呢
[00:13:28.000 --> 00:13:30.000]  咁就用搖籤嘅方法
[00:13:30.000 --> 00:13:32.000]  兩支籤搖邊個就係邊個
[00:13:32.000 --> 00:13:35.000]  結果就搖出馬蹄亞
[00:13:35.000 --> 00:13:38.000]  佢就同11個使徒同列
[00:13:38.000 --> 00:13:44.000]  先由彼得提出要處理
[00:13:44.000 --> 00:13:45.000]  有個空缺
[00:13:45.000 --> 00:13:47.000]  跟住一班人嚟對商議
[00:13:47.000 --> 00:13:48.000]  120人
[00:13:48.000 --> 00:13:51.000]  佢哋選舉出兩個人
[00:13:51.000 --> 00:13:53.000]  再將呢個兩個人
[00:13:53.000 --> 00:13:54.000]  祈禱交托
[00:13:54.000 --> 00:13:55.000]  求神指引
[00:13:55.000 --> 00:13:57.000]  搖咗就係馬蹄亞
[00:13:57.000 --> 00:14:00.000]  喺呢度我哋可以做一啲嘅反省
[00:14:00.000 --> 00:14:03.000]  有三方面
[00:14:03.000 --> 00:14:04.000]  頂姐妹
