
[00:00:00.000 --> 00:00:02.640]  講起父親節
[00:01:29.880 --> 00:01:31.160]  其實我不知道叫什麼名字
[00:01:31.160 --> 00:01:33.200]  不過想起頭四個字都是
[00:01:33.200 --> 00:01:34.560]  世上只有
[00:01:34.560 --> 00:01:36.280]  叫媽媽好
[00:01:36.280 --> 00:01:39.040]  但容祖兒那首《世上只有》
[00:01:39.040 --> 00:01:40.120]  是不是唱給媽媽的?
[00:01:40.120 --> 00:01:42.000]  不是吧?
[00:01:42.000 --> 00:01:43.840]  所以我不太懂流行曲
[00:01:43.840 --> 00:01:46.760]  但現在越來越難
[00:01:46.760 --> 00:01:48.120]  你突然間聽到
[00:01:48.120 --> 00:01:50.640]  我家只有媽媽
[00:01:50.640 --> 00:01:51.960]  母親節
[00:01:52.160 --> 00:01:53.560]  或者父親節
[00:01:53.560 --> 00:01:55.080]  在幼稚園的老師說
[00:01:55.080 --> 00:01:57.480]  我家父親不在
[00:01:57.480 --> 00:01:59.160]  這樣拗頭
[00:01:59.160 --> 00:02:00.360]  如果那個
[00:02:00.360 --> 00:02:04.040]  他父母也沒份照顧他
[00:02:04.040 --> 00:02:05.680]  父親節、母親節
[00:02:05.680 --> 00:02:08.960]  有時候也不知道跟他學什麼也好
[00:02:08.960 --> 00:02:10.960]  是困難的
[00:02:10.960 --> 00:02:13.280]  但今天我們很想在聖經裡面
[00:02:13.280 --> 00:02:14.560]  學習
[00:02:14.560 --> 00:02:17.440]  究竟神是一個怎樣的神
[00:02:17.440 --> 00:02:18.960]  我們做基督徒
[00:02:18.960 --> 00:02:21.680]  我們認識現代的父親
[00:02:21.680 --> 00:02:23.680]  有什麼難處
[00:02:23.680 --> 00:02:27.400]  我們又怎樣對待肉身的父親
[00:02:27.400 --> 00:02:29.400]  又怎樣學做父親
[00:02:29.400 --> 00:02:33.240]  更加怎樣學做天父的兒女
[00:02:33.240 --> 00:02:38.080]  我們一起讀一讀今天一段聖經
[00:02:38.080 --> 00:02:40.960]  今天用《耳乏所書》裡面說到
[00:02:40.960 --> 00:02:42.160]  神的家
[00:02:42.160 --> 00:02:44.440]  或者在基督徒的家庭裡面
[00:02:44.440 --> 00:02:45.840]  我很想選擇
[00:02:45.840 --> 00:02:48.280]  其中五章的第一、第二節
[00:02:48.280 --> 00:02:51.160]  《耳乏所書》五章的第一、第二節
[00:02:51.160 --> 00:02:52.360]  我們一起讀,好嗎?
[00:02:52.360 --> 00:02:53.360]  預備起
[00:02:53.360 --> 00:03:07.360]  (天父對兒女說話)
[00:03:07.360 --> 00:03:09.000]  祭物
[00:03:09.000 --> 00:03:10.680]  我們一起祈禱
[00:03:10.680 --> 00:03:12.160]  天父好像聖經說
[00:03:12.160 --> 00:03:15.480]  我們要學做蒙愛的兒女
[00:03:15.480 --> 00:03:17.840]  我們是天父所愛的兒女
[00:03:17.840 --> 00:03:19.320]  求祢指教我們
[00:03:19.320 --> 00:03:20.960]  好像基督那樣
[00:03:20.960 --> 00:03:23.240]  去愛別人
[00:03:23.240 --> 00:03:26.160]  愛到一個肯為我們的親人
[00:03:26.160 --> 00:03:27.800]  為我們的父母
[00:03:27.800 --> 00:03:29.400]  為我們的子女
[00:03:29.400 --> 00:03:32.240]  肯愛到一種犧牲的愛
[00:03:32.240 --> 00:03:34.040]  因為在你裡面
[00:03:34.040 --> 00:03:37.640]  愛是最美麗、最寶貴的
[00:03:37.640 --> 00:03:39.280]  只有愛與被愛
[00:03:39.280 --> 00:03:40.640]  在我們親情裡面
[00:03:40.640 --> 00:03:42.320]  在我們家庭裡面
[00:03:42.320 --> 00:03:43.880]  我們更加體現
[00:03:43.880 --> 00:03:46.200]  神在我們當中
[00:03:46.200 --> 00:03:48.120]  祢的愛是無微不至
[00:03:48.120 --> 00:03:49.400]  我們感激祢
[00:03:49.400 --> 00:03:54.200]  求祢幫助我們重尋天父與祢的關係
[00:03:54.200 --> 00:03:56.680]  祢是我們最好、最完美的父親
[00:03:56.680 --> 00:03:59.000]  我們願意敬拜祢
[00:03:59.000 --> 00:04:00.920]  聽我們祈禱奉耶穌的聖名
[00:04:00.920 --> 00:04:09.680]  做父親是一件很不容易的事
[00:04:09.680 --> 00:04:11.920]  我也曾經想做父親
[00:04:11.920 --> 00:04:14.880]  我有計劃,我想做父親
[00:04:14.880 --> 00:04:17.240]  當年我結婚的一年
[00:04:17.240 --> 00:04:22.360]  不知是三年還是五年
[00:04:22.360 --> 00:04:24.360]  好像是了,差不多
[00:04:24.360 --> 00:04:29.560]  應該是三年左右
[00:04:29.560 --> 00:04:31.720]  我跟太太決定
[00:04:31.720 --> 00:04:34.440]  不如我們計劃生育
[00:04:34.440 --> 00:04:36.720]  不是內地那種
[00:04:36.720 --> 00:04:43.480]  我就說我們Open計劃生兒育女
[00:04:43.480 --> 00:04:47.480]  我知道女性生產
[00:04:47.480 --> 00:04:52.800]  生產後至少要有五年的刑期
[00:04:52.800 --> 00:04:56.640]  頭五年哪裏都不用去
[00:04:56.640 --> 00:05:00.440]  不止,你懷孕之前的十個月
[00:05:00.440 --> 00:05:02.960]  除非你不知道
[00:05:02.960 --> 00:05:06.400]  知道之後很多地方都不能去
[00:05:06.400 --> 00:05:08.600]  所以有五年多的徒刑
[00:05:08.600 --> 00:05:12.800]  純粹體力化的學做父母
[00:05:12.800 --> 00:05:15.440]  我覺得自己很有計劃
[00:05:15.440 --> 00:05:17.440]  我跟太太說
[00:05:17.440 --> 00:05:21.840]  跟你去歐洲十天
[00:05:21.840 --> 00:05:25.280]  計劃七天去英格蘭
[00:05:25.280 --> 00:05:27.280]  三天去蘇格蘭
[00:05:27.280 --> 00:05:33.160]  差不多四天去倫敦
[00:05:33.160 --> 00:05:35.160]  在那裏探望哥哥
[00:05:35.160 --> 00:05:36.160]  他在那裏讀書
[00:05:36.160 --> 00:05:39.160]  在倫敦旅遊
[00:05:39.160 --> 00:05:41.160]  坐火車去蘇格蘭
[00:05:41.160 --> 00:05:43.160]  去到愛丁堡
[00:05:43.160 --> 00:05:45.160]  就在火車站附近問路
[00:05:45.160 --> 00:05:48.040]  請問哪裏有超級市場
[00:05:48.040 --> 00:05:50.600]  他說我們在曼徹斯特
[00:05:50.600 --> 00:05:51.400]  我們不知道
[00:05:51.400 --> 00:05:52.200]  不過再問
[00:05:52.200 --> 00:05:54.200]  這個推著嬰兒車
[00:05:54.200 --> 00:05:55.920]  這個好像在附近
[00:05:55.920 --> 00:05:58.720]  請問我們在百名巷裏
[00:05:58.720 --> 00:06:00.720]  全部都是遊客
[00:06:00.720 --> 00:06:07.160]  還想著看到這家似乎在這裏住
[00:06:07.160 --> 00:06:11.200]  誰知回來後沒有
[00:06:11.200 --> 00:06:13.200]  後來看生育科醫生
[00:06:13.200 --> 00:06:19.320]  說我們懷孕的成功率近乎零
[00:06:19.320 --> 00:06:22.520]  接著我們有點失落
[00:06:22.520 --> 00:06:24.120]  就祈禱
[00:06:24.120 --> 00:06:26.120]  曾經有一次
[00:06:26.120 --> 00:06:31.360]  懷孕的移民以為懷孕了
[00:06:31.360 --> 00:06:33.760]  請假在家裏休息
[00:06:33.760 --> 00:06:36.880]  誰知後來不是
[00:06:36.880 --> 00:06:39.400]  在那七個星期裏
[00:06:39.400 --> 00:06:41.400]  我們有點緊張
[00:06:41.400 --> 00:06:43.400]  誰知又不是
[00:06:43.400 --> 00:06:49.080]  生育科醫生的報告很準確
[00:06:49.080 --> 00:06:50.840]  我們就教託
[00:06:50.840 --> 00:06:52.120]  我未生之前
[00:06:52.120 --> 00:06:55.640]  我還有一個生兒子的疑雲
[00:06:55.640 --> 00:06:58.120]  就是我有遺傳病
[00:06:58.120 --> 00:07:00.120]  如果我將來
[00:07:00.120 --> 00:07:03.120]  我的遺傳病會怎樣呢
[00:07:03.120 --> 00:07:05.120]  經過漢因的介紹
[00:07:05.120 --> 00:07:07.120]  漢因在波士頓留學
[00:07:07.120 --> 00:07:09.120]  介紹了一個美國很出名的
[00:07:09.120 --> 00:07:11.120]  波士頓醫學院的教授
[00:07:11.120 --> 00:07:14.120]  介紹我看另外一個眼科的教授
[00:07:14.120 --> 00:07:17.120]  1994年
[00:07:17.120 --> 00:07:19.120]  世界盃在美國打
[00:07:19.120 --> 00:07:20.120]  我就飛去美國
[00:07:20.120 --> 00:07:21.120]  不是看世界盃
[00:07:21.120 --> 00:07:23.120]  只是看醫生
[00:07:23.120 --> 00:07:25.120]  去看眼科醫生之前
[00:07:25.120 --> 00:07:27.120]  萬一有東西可以做
[00:07:27.120 --> 00:07:29.120]  我就
[00:07:29.120 --> 00:07:34.120]  萬一眼科有得醫
[00:07:34.120 --> 00:07:37.120]  看醫生之前
[00:07:37.120 --> 00:07:39.120]  我就先去旅行
[00:07:39.120 --> 00:07:41.120]  所以我首先在西岸登陸
[00:07:41.120 --> 00:07:42.120]  在洛杉磯登陸
[00:07:42.120 --> 00:07:43.120]  玩完迪士尼
[00:07:43.120 --> 00:07:45.120]  再上溫哥華
[00:07:45.120 --> 00:07:48.120]  然後在溫哥華玩Lick Louie
[00:07:48.120 --> 00:07:50.120]  你知不知道甚麼是Lick Louie
[00:07:50.120 --> 00:07:53.120]  一生人只可以去一次
[00:07:53.120 --> 00:07:55.120]  沒有機會
[00:07:55.120 --> 00:07:59.120]  然後再飛去多倫多看大瀑布
[00:07:59.120 --> 00:08:03.120]  再上滿地可探我一個死黨
[00:08:03.120 --> 00:08:07.120]  然後再飛去波士頓看醫生
[00:08:07.120 --> 00:08:09.120]  留到最後一個星期
[00:08:09.120 --> 00:08:11.120]  怎樣看醫生
[00:08:11.120 --> 00:08:12.120]  一個上午
[00:08:12.120 --> 00:08:15.120]  他說香港醫生的治療和診斷
[00:08:15.120 --> 00:08:17.120]  是正確的
[00:08:17.120 --> 00:08:19.120]  即是沒有東西可以做
[00:08:19.120 --> 00:08:20.120]  因為香港說沒有得醫
[00:08:20.120 --> 00:08:22.120]  所以他說香港的是正確的
[00:08:22.120 --> 00:08:24.120]  然後我就知道
[00:08:24.120 --> 00:08:26.120]  給了幾百元美金之後
[00:08:26.120 --> 00:08:28.120]  就沒有東西可以做
[00:08:28.120 --> 00:08:30.120]  然後我就轉機票
[00:08:30.120 --> 00:08:32.120]  將我最後一個星期
[00:08:32.120 --> 00:08:34.120]  去到夏威夷
[00:08:34.120 --> 00:08:37.120]  你說這麼好
[00:08:37.120 --> 00:08:39.120]  這輩子去了三十多天旅行
[00:08:39.120 --> 00:08:42.120]  橫跨東西岸加拿大美國
[00:08:42.120 --> 00:08:43.120]  去到夏威夷
[00:08:43.120 --> 00:08:45.120]  經日本
[00:08:45.120 --> 00:08:47.120]  我長這麼大沒去過日本
[00:08:47.120 --> 00:08:50.120]  只是在成田機場轉過機
[00:08:50.120 --> 00:08:52.120]  日劇我看得多
[00:08:52.120 --> 00:08:55.120]  去過一次沖繩
[00:08:55.120 --> 00:08:57.120]  差點忘記了
[00:08:57.120 --> 00:09:01.120]  失明之後有些東西忘記了
[00:09:01.120 --> 00:09:04.120]  因為我看失明
[00:09:04.120 --> 00:09:06.120]  趁我還看到東西
[00:09:06.120 --> 00:09:08.120]  我就花點錢
[00:09:08.120 --> 00:09:10.120]  去看看這個世界
[00:09:10.120 --> 00:09:12.120]  看看冰川
[00:09:12.120 --> 00:09:14.120]  看看這樣那樣
[00:09:14.120 --> 00:09:16.120]  最後都說沒有得醫
[00:09:16.120 --> 00:09:18.120]  但因為我遺傳病
[00:09:18.120 --> 00:09:19.120]  我很深刻
[00:09:19.120 --> 00:09:22.120]  在醫學院教授的家
[00:09:22.120 --> 00:09:25.120]  他和那個眼科醫生談完
[00:09:25.120 --> 00:09:28.120]  他給了我一個這樣的報告
[00:09:28.120 --> 00:09:29.120]  他說
[00:09:29.120 --> 00:09:32.120]  我兒子不知道我有沒有下一代
[00:09:32.120 --> 00:09:34.120]  但是他就說
[00:09:34.120 --> 00:09:35.120]  我這個遺傳病
[00:09:35.120 --> 00:09:38.120]  是遺傳給兒子的
[00:09:38.120 --> 00:09:40.120]  兒子的
[00:09:40.120 --> 00:09:41.120]  不對
[00:09:41.120 --> 00:09:42.120]  搞錯了
[00:09:42.120 --> 00:09:44.120]  我的下一代是沒事的
[00:09:44.120 --> 00:09:47.120]  因為我是媽媽的基因
[00:09:47.120 --> 00:09:49.120]  就會帶給我的女兒
[00:09:49.120 --> 00:09:50.120]  如果我生女兒
[00:09:50.120 --> 00:09:52.120]  我的女兒就會有這個基因
[00:09:52.120 --> 00:09:53.120]  有病的基因
[00:09:53.120 --> 00:09:54.120]  但她不會發病的
[00:09:54.120 --> 00:09:55.120]  隱性的
[00:09:55.120 --> 00:09:57.120]  如果我生個兒子
[00:09:57.120 --> 00:09:58.120]  就沒有這個基因
[00:09:58.120 --> 00:10:00.120]  所以我下一代是一定沒事的
[00:10:00.120 --> 00:10:01.120]  這個好消息
[00:10:01.120 --> 00:10:03.120]  第二個消息就是
[00:10:03.120 --> 00:10:05.120]  我的女兒如果她結婚
[00:10:05.120 --> 00:10:06.120]  她又生女兒
[00:10:06.120 --> 00:10:07.120]  就算有這個基因
[00:10:07.120 --> 00:10:08.120]  都沒事的
[00:10:08.120 --> 00:10:09.120]  不會發病的
[00:10:09.120 --> 00:10:11.120]  但如果她生個兒子
[00:10:11.120 --> 00:10:13.120]  就有一半機會拿到我太太
[00:10:13.120 --> 00:10:14.120]  不是
[00:10:14.120 --> 00:10:17.120]  我女兒有問題的基因
[00:10:17.120 --> 00:10:18.120]  但他相信
[00:10:18.120 --> 00:10:20.120]  到我女兒25年後
[00:10:20.120 --> 00:10:22.120]  她結婚又生了孩子
[00:10:22.120 --> 00:10:23.120]  至少25年
[00:10:23.120 --> 00:10:25.120]  當時的基因工程
[00:10:25.120 --> 00:10:26.120]  他很樂觀的
[00:10:26.120 --> 00:10:28.120]  他說應該可以處理的
[00:10:28.120 --> 00:10:30.120]  所以他鼓勵我生孩子
[00:10:30.120 --> 00:10:33.120]  但我問過張陳友
[00:10:33.120 --> 00:10:35.120]  問過很多朋友
[00:10:35.120 --> 00:10:38.120]  如果有眼疾的遺傳病
[00:10:38.120 --> 00:10:40.120]  不如選擇不要生孩子
[00:10:40.120 --> 00:10:41.120]  我就很大掙扎
[00:10:41.120 --> 00:10:43.120]  跟他一起祈禱
[00:10:43.120 --> 00:10:45.120]  但原來不用祈禱
[00:10:45.120 --> 00:10:49.120]  因為我們懷孕的機會是零
[00:10:49.120 --> 00:10:50.120]  你明白嗎
[00:10:50.120 --> 00:10:51.120]  但那幾年
[00:10:51.120 --> 00:10:52.120]  我就禱告
[00:10:52.120 --> 00:10:54.120]  我可以有下一代
[00:10:54.120 --> 00:10:57.120]  會不會我的外孫
[00:10:57.120 --> 00:10:59.120]  會有我這個病呢
[00:10:59.120 --> 00:11:01.120]  我就禱告神讓我生孩子
[00:11:01.120 --> 00:11:03.120]  生孩子就斷了
[00:11:03.120 --> 00:11:05.120]  但人生就是這樣
[00:11:05.120 --> 00:11:07.120]  我覺得人生最有幾個痛苦
[00:11:07.120 --> 00:11:09.120]  想起做爸爸
[00:11:09.120 --> 00:11:11.120]  第一你很想生
[00:11:11.120 --> 00:11:13.120]  你沒得生
[00:11:13.120 --> 00:11:14.120]  香港現在很難的
[00:11:14.120 --> 00:11:17.120]  有那些人工受孕
[00:11:17.120 --> 00:11:18.120]  你知不知道人工受孕
[00:11:18.120 --> 00:11:20.120]  一次要給多少錢
[00:11:20.120 --> 00:11:22.120]  萬萬聲
[00:11:22.120 --> 00:11:24.120]  萬萬不能
[00:11:24.120 --> 00:11:27.120]  很艱難的
[00:11:27.120 --> 00:11:29.120]  十幾萬一次
[00:11:29.120 --> 00:11:31.120]  不一定中
[00:11:31.120 --> 00:11:35.120]  還有一些道德倫理學上的關注
[00:11:35.120 --> 00:11:36.120]  第一
[00:11:36.120 --> 00:11:37.120]  生不到是掙扎
[00:11:37.120 --> 00:11:39.120]  很想有
[00:11:39.120 --> 00:11:41.120]  所以我曾經去過兩次
[00:11:41.120 --> 00:11:44.120]  社署聽領養課程
[00:11:44.120 --> 00:11:46.120]  幾乎遞表了
[00:11:46.120 --> 00:11:48.120]  但臨門一腳之前
[00:11:48.120 --> 00:11:50.120]  我讀社工一個舊同學
[00:11:50.120 --> 00:11:52.120]  在領養組做的
[00:11:52.120 --> 00:11:54.120]  他說阿全
[00:11:54.120 --> 00:11:56.120]  多數都領養不到
[00:11:56.120 --> 00:11:58.120]  因為每一次
[00:11:58.120 --> 00:12:00.120]  都是公平競爭
[00:12:00.120 --> 00:12:02.120]  如果我成為合資格的領養夫婦
[00:12:02.120 --> 00:12:04.120]  每一次有個嬰兒
[00:12:04.120 --> 00:12:06.120]  可以被領養的時候
[00:12:06.120 --> 00:12:08.120]  就是全部合資格的夫婦
[00:12:08.120 --> 00:12:11.120]  同一時間找最好的那一對
[00:12:11.120 --> 00:12:13.120]  如果現在
[00:12:13.120 --> 00:12:15.120]  要找我來幫忙照顧兒童子女
[00:12:15.120 --> 00:12:17.120]  一個小朋友
[00:12:17.120 --> 00:12:19.120]  在我們當中找最適合的那個
[00:12:19.120 --> 00:12:21.120]  他會不會選擇我這個失明呢
[00:12:21.120 --> 00:12:22.120]  不會
[00:12:22.120 --> 00:12:23.120]  所以點稱
[00:12:23.120 --> 00:12:25.120]  就算我有份入圍
[00:12:25.120 --> 00:12:27.120]  我都不會出線
[00:12:27.120 --> 00:12:29.120]  這個就是
[00:12:29.120 --> 00:12:31.120]  那個社工同學告訴我
[00:12:31.120 --> 00:12:33.120]  在香港你不會領養到
[00:12:33.120 --> 00:12:35.120]  我就問內地
[00:12:35.120 --> 00:12:37.120]  說這麼多
[00:12:37.120 --> 00:12:39.120]  今天說不到道
[00:12:39.120 --> 00:12:41.120]  哈哈
[00:12:41.120 --> 00:12:42.120]  所以你以為
[00:12:42.120 --> 00:12:43.120]  我不是爸爸
[00:12:43.120 --> 00:12:45.120]  都這麼多想法
[00:12:45.120 --> 00:12:47.120]  第一件事做不到爸爸
[00:12:47.120 --> 00:12:49.120]  生不出來又掙扎
[00:12:49.120 --> 00:12:51.120]  後來接納了
[00:12:51.120 --> 00:12:53.120]  就契了個女兒
[00:12:53.120 --> 00:12:55.120]  我有一個
[00:12:55.120 --> 00:12:57.120]  傷殘人士的頂姐妹
[00:12:57.120 --> 00:12:59.120]  阿達和麗君
[00:12:59.120 --> 00:13:01.120]  他們是小兒麻痺症的
[00:13:01.120 --> 00:13:03.120]  他們生了個女兒
[00:13:03.120 --> 00:13:05.120]  到這個時候
[00:13:05.120 --> 00:13:07.120]  他們發覺他們這種病
[00:13:07.120 --> 00:13:09.120]  原來他們的生活期望
[00:13:09.120 --> 00:13:11.120]  他們通常
[00:13:11.120 --> 00:13:13.120]  有很多是四十多歲就去世
[00:13:13.120 --> 00:13:15.120]  他們想如果他四十多歲
[00:13:15.120 --> 00:13:17.120]  或者五十歲前去世
[00:13:17.120 --> 00:13:19.120]  他女兒可能就十歲
[00:13:19.120 --> 00:13:21.120]  或者十幾歲
[00:13:21.120 --> 00:13:23.120]  他就很想找我做他第二家戶人
[00:13:23.120 --> 00:13:25.120]  第一家戶人就是
[00:13:25.120 --> 00:13:27.120]  那個媽媽的妹妹
[00:13:27.120 --> 00:13:29.120]  是基督徒
[00:13:29.120 --> 00:13:31.120]  他很想考慮托孤
[00:13:31.120 --> 00:13:33.120]  這個就是
[00:13:33.120 --> 00:13:35.120]  我學做爸爸
[00:13:35.120 --> 00:13:37.120]  做乾爸的一個
[00:13:37.120 --> 00:13:39.120]  我直到他七歲
[00:13:39.120 --> 00:13:41.120]  我討估了兩年
[00:13:41.120 --> 00:13:43.120]  我才接受
[00:13:43.120 --> 00:13:45.120]  一個女兒叫敏玲
[00:13:45.120 --> 00:13:47.120]  剛剛大學一年班一年
[00:13:47.120 --> 00:13:49.120]  學做爸爸
[00:13:49.120 --> 00:13:51.120]  我都沒有學過
[00:13:51.120 --> 00:13:53.120]  但在過程中
[00:13:53.120 --> 00:13:55.120]  第一件事我發覺
[00:13:55.120 --> 00:13:57.120]  你想得的東西得不到
[00:13:57.120 --> 00:13:59.120]  這是第一種空虛
[00:13:59.120 --> 00:14:01.120]  第二種就慘了
[00:14:01.120 --> 00:14:03.120]  就是我想有
[00:14:03.120 --> 00:14:05.120]  有了之後
[00:14:05.120 --> 00:14:07.120]  懷孕沒了或者生了出來
[00:14:07.120 --> 00:14:09.120]  夭折
[00:14:09.120 --> 00:14:11.120]  白頭人送黑頭人
[00:14:11.120 --> 00:14:13.120]  這些很痛苦
[00:14:13.120 --> 00:14:15.120]  很痛苦的
[00:14:15.120 --> 00:14:17.120]  但還有更痛苦的
[00:14:17.120 --> 00:14:19.120]  就是要去赤柱探兒子
[00:14:19.120 --> 00:14:21.120]  要去監獄探兒子
[00:14:21.120 --> 00:14:23.120]  我見過這些父母
[00:14:23.120 --> 00:14:25.120]  很難過
[00:14:25.120 --> 00:14:27.120]  兒子很壞
[00:14:27.120 --> 00:14:29.120]  很不長進 吸毒
[00:14:29.120 --> 00:14:33.120]  做父母艱難的
[00:14:33.120 --> 00:14:35.120]  是很多很多
[00:14:35.120 --> 00:14:39.120]  說到現代的家庭
[00:14:39.120 --> 00:14:41.120]  要說
[00:14:41.120 --> 00:14:43.120]  在家庭教育裡面
[00:14:43.120 --> 00:14:45.120]  有兩個
[00:14:45.120 --> 00:14:47.120]  講家教的理論
[00:14:47.120 --> 00:14:49.120]  家教很重要
[00:14:49.120 --> 00:14:51.120]  第一就是
[00:14:51.120 --> 00:14:53.120]  家庭有一個
[00:14:53.120 --> 00:14:55.120]  固有的功能
[00:14:55.120 --> 00:14:57.120]  固有功能就是
[00:14:57.120 --> 00:14:59.120]  要拍拖戀愛結婚生子
[00:14:59.120 --> 00:15:01.120]  養大他
[00:15:01.120 --> 00:15:03.120]  這些是普遍
[00:15:03.120 --> 00:15:05.120]  不變的
[00:15:05.120 --> 00:15:07.120]  三千年是這樣
[00:15:07.120 --> 00:15:09.120]  兩千年是這樣
[00:15:09.120 --> 00:15:11.120]  五百年前是這樣
[00:15:11.120 --> 00:15:13.120]  今天家庭的功能都是這樣
[00:15:13.120 --> 00:15:15.120]  這些不變的
[00:15:15.120 --> 00:15:17.120]  第二種家庭教育的功能
[00:15:17.120 --> 00:15:19.120]  就是歷史性的
[00:15:19.120 --> 00:15:21.120]  那些書教
[00:15:21.120 --> 00:15:23.120]  有個叫Vergis的人
[00:15:23.120 --> 00:15:25.120]  寫的
[00:15:25.120 --> 00:15:27.120]  隨著不同的年代
[00:15:27.120 --> 00:15:29.120]  家庭的教育
[00:15:29.120 --> 00:15:31.120]  家庭的作用
[00:15:31.120 --> 00:15:33.120]  是有不同的
[00:15:33.120 --> 00:15:35.120]  很明顯
[00:15:35.120 --> 00:15:37.120]  上一代傳統的好爸爸
[00:15:37.120 --> 00:15:39.120]  主要做到六件事
[00:15:39.120 --> 00:15:41.120]  第一
[00:15:41.120 --> 00:15:43.120]  你會幫自己的子女
[00:15:43.120 --> 00:15:45.120]  做好的決定
[00:15:45.120 --> 00:15:47.120]  幫他定目標
[00:15:47.120 --> 00:15:49.120]  怎樣照顧他
[00:15:49.120 --> 00:15:51.120]  讀書 供書教學
[00:15:51.120 --> 00:15:53.120]  幫他定目標
[00:15:53.120 --> 00:15:55.120]  第二 你供養他 養育他
[00:15:55.120 --> 00:15:57.120]  第一個幫他做決定
[00:15:57.120 --> 00:15:59.120]  為他做好的決定
[00:15:59.120 --> 00:16:01.120]  第二 養育他
[00:16:01.120 --> 00:16:03.120]  第三
[00:16:03.120 --> 00:16:05.120]  要知道什麼對他好
[00:16:05.120 --> 00:16:07.120]  第四 教他
[00:16:07.120 --> 00:16:09.120]  要學好
[00:16:09.120 --> 00:16:11.120]  要聽話
[00:16:11.120 --> 00:16:13.120]  學好之前要聽話
[00:16:13.120 --> 00:16:15.120]  所以傳統的一代就是
[00:16:15.120 --> 00:16:17.120]  我知道什麼對你好
[00:16:17.120 --> 00:16:19.120]  你要學好 你要聽話
[00:16:19.120 --> 00:16:21.120]  第五 就是要展示一個堅強的
[00:16:21.120 --> 00:16:23.120]  爸爸的形象
[00:16:23.120 --> 00:16:25.120]  讓他知道 流血不流淚
[00:16:25.120 --> 00:16:27.120]  男人就是這樣
[00:16:27.120 --> 00:16:29.120]  最後
[00:16:29.120 --> 00:16:31.120]  就是要有責任心
[00:16:31.120 --> 00:16:33.120]  這個很明顯
[00:16:33.120 --> 00:16:35.120]  我們以往看寓殘片
[00:16:35.120 --> 00:16:37.120]  這些就是好爸爸
[00:16:37.120 --> 00:16:39.120]  在我心目中除了張活柔
[00:16:39.120 --> 00:16:41.120]  吳楚帆
[00:16:41.120 --> 00:16:43.120]  那些都是好爸爸的形象
[00:16:43.120 --> 00:16:45.120]  但是在發展的階段
[00:16:45.120 --> 00:16:47.120]  這些好爸爸的
[00:16:47.120 --> 00:16:49.120]  不單止是眉條
[00:16:49.120 --> 00:16:51.120]  不是眼眉條
[00:16:51.120 --> 00:16:53.120]  是些微的
[00:16:53.120 --> 00:16:55.120]  微小的調節
[00:16:55.120 --> 00:16:57.120]  還有很大的轉變
[00:16:57.120 --> 00:16:59.120]  現在這一代的爸爸
[00:16:59.120 --> 00:17:01.120]  是不同了
[00:17:01.120 --> 00:17:03.120]  第一 現在爸爸要尊重子女
[00:17:03.120 --> 00:17:05.120]  他有自主的能力
[00:17:05.120 --> 00:17:07.120]  希望幫他自立
[00:17:07.120 --> 00:17:09.120]  自決
[00:17:09.120 --> 00:17:11.120]  他有自己
[00:17:11.120 --> 00:17:13.120]  看重他自己
[00:17:13.120 --> 00:17:15.120]  他有自我
[00:17:15.120 --> 00:17:17.120]  的
[00:17:17.120 --> 00:17:19.120]  自決
