
[00:00:00.000 --> 00:00:06.000]  此錄音或錄影的版權 是屬基督教宣導會不割堂所有
[00:06:13.000 --> 00:06:15.000]  總是覺得基督徒看漫畫
[00:06:15.000 --> 00:06:16.000]  不知道怎樣
[00:06:16.000 --> 00:06:18.000]  我就膚淺一點
[00:06:18.000 --> 00:06:21.000]  我看電視那些動漫
[00:06:21.000 --> 00:06:24.000]  這些圖片都是網上很多截圖
[00:06:24.000 --> 00:06:27.000]  其中就是向廖三明先生致敬
[00:06:27.000 --> 00:06:29.000]  龍珠這個漫畫
[00:06:29.000 --> 00:06:30.000]  如果大家知道
[00:06:30.000 --> 00:06:33.000]  是一個生命成長的過程
[00:06:33.000 --> 00:06:35.000]  當中講到很多生和死
[00:06:35.000 --> 00:06:37.000]  講到很多修煉
[00:06:37.000 --> 00:06:40.000]  講到很多要對付衰人 敵人
[00:06:40.000 --> 00:06:42.000]  廖三明的作品
[00:06:42.000 --> 00:06:45.000]  其實特別透過龍珠想講什麼呢
[00:06:45.000 --> 00:06:48.000]  死亡不是裡面角色的終結
[00:06:48.000 --> 00:06:49.000]  因為死了之後
[00:06:49.000 --> 00:06:52.000]  吳空都會繼續有另一個層次
[00:06:52.000 --> 00:06:54.000]  再修煉 當然打劫都不會死
[00:06:54.000 --> 00:06:56.000]  對我來說都是有點悶的
[00:06:56.000 --> 00:06:59.000]  但重點是死亡不是角色的終結
[00:06:59.000 --> 00:07:03.000]  放棄才是終結
[00:07:03.000 --> 00:07:05.000]  其實對基督信仰都很大提醒
[00:07:05.000 --> 00:07:07.000]  我們很容易放棄的
[00:07:07.000 --> 00:07:09.000]  因為我們有很多軟弱
[00:07:09.000 --> 00:07:10.000]  不放棄
[00:07:10.000 --> 00:07:11.000]  想繼續走的時候
[00:07:11.000 --> 00:07:13.000]  我們把嘴都不收的
[00:07:13.000 --> 00:07:14.000]  我們會埋怨
[00:07:14.000 --> 00:07:16.000]  我們會指責
[00:07:16.000 --> 00:07:18.000]  在埃及打邊爐
[00:07:18.000 --> 00:07:22.000]  好過在曠野吃這些晚霞
[00:07:22.000 --> 00:07:25.000]  埃及人的埋怨
[00:07:25.000 --> 00:07:27.000]  跟我們今天不遑多讓
[00:07:27.000 --> 00:07:29.000]  我們很容易放棄
[00:07:29.000 --> 00:07:31.000]  但在信仰培育上
[00:07:31.000 --> 00:07:33.000]  會不會有些東西提醒我們呢
[00:07:33.000 --> 00:07:35.000]  我們先進入十九章
[00:07:35.000 --> 00:07:37.000]  十九章的背景很簡單
[00:07:37.000 --> 00:07:41.000]  以色列文在西內山腳扎營
[00:07:41.000 --> 00:07:42.000]  聖經是這樣講的
[00:07:42.000 --> 00:07:45.000]  以色列人從埃及地出來以後
[00:07:45.000 --> 00:07:47.000]  滿了三個月
[00:07:47.000 --> 00:07:51.000]  那一天就來到西內的曠野
[00:07:51.000 --> 00:07:55.000]  他們從利非丁起行
[00:07:55.000 --> 00:07:56.000]  就在曠野安營
[00:07:56.000 --> 00:08:00.000]  以色列人在那座山前安了營
[00:08:00.000 --> 00:08:01.000]  那座山是什麼山呢
[00:08:01.000 --> 00:08:03.000]  當然是西內山
[00:08:03.000 --> 00:08:05.000]  聖經在這段篇幅
[00:08:05.000 --> 00:08:08.000]  很重複講摩西上山
[00:08:08.000 --> 00:08:10.000]  以色列文上山
[00:08:10.000 --> 00:08:11.000]  不可不提
[00:08:11.000 --> 00:08:13.000]  他上山究竟去到哪裡呢
[00:08:13.000 --> 00:08:15.000]  是山頂?山腰?
[00:08:15.000 --> 00:08:17.000]  還是去到山腳聚集呢
[00:08:17.000 --> 00:08:19.000]  聖經沒有多講
[00:08:19.000 --> 00:08:21.000]  所以你要留心上下文
[00:08:21.000 --> 00:08:24.000]  我都會在適當的時候講給大家聽
[00:08:24.000 --> 00:08:26.000]  摩西上到山的時候
[00:08:26.000 --> 00:08:29.000]  耶和華就從山上呼喚他
[00:08:29.000 --> 00:08:30.000]  簡單來說
[00:08:30.000 --> 00:08:32.000]  都是要把上帝的說話
[00:08:32.000 --> 00:08:34.000]  告訴亞國家
[00:08:34.000 --> 00:08:36.000]  吩咐以色列人
[00:08:36.000 --> 00:08:37.000]  所以摩西是一個
[00:08:37.000 --> 00:08:39.000]  很重要的上帝的代言人
[00:08:39.000 --> 00:08:41.000]  在西內山上面
[00:08:41.000 --> 00:08:43.000]  接受了上帝的吩咐
[00:08:43.000 --> 00:08:46.000]  而傳給以色列人聽
[00:08:46.000 --> 00:08:49.000]  在四到八節就是很重要了
[00:08:49.000 --> 00:08:51.000]  一會兒我們會逐一去看
[00:08:51.000 --> 00:08:53.000]  上帝的子民得著救贖之後
[00:08:53.000 --> 00:08:57.000]  其實跟他們的屬靈生命息息相關
[00:08:57.000 --> 00:09:00.000]  也就是反映在盟約之下
[00:09:00.000 --> 00:09:04.000]  人和神的相互的關係
[00:09:04.000 --> 00:09:06.000]  彼此的承諾
[00:09:06.000 --> 00:09:08.000]  當中你不單止見到
[00:09:08.000 --> 00:09:11.000]  以色列人要遵行上帝的吩咐
[00:09:11.000 --> 00:09:13.000]  不單止這一點
[00:09:13.000 --> 00:09:15.000]  先不說做事
[00:09:15.000 --> 00:09:18.000]  你會見到上帝都是很堅持的
[00:09:18.000 --> 00:09:21.000]  以色列人在上帝眼中
[00:09:21.000 --> 00:09:24.000]  經常會埋怨
[00:09:24.000 --> 00:09:26.000]  自怨自捱
[00:09:26.000 --> 00:09:27.000]  可能他們心裏面
[00:09:27.000 --> 00:09:29.000]  聽上帝的話的時候
[00:09:29.000 --> 00:09:31.000]  都很害怕
[00:09:31.000 --> 00:09:33.000]  可以還是不行呢
[00:09:33.000 --> 00:09:35.000]  可能他們在聽上帝的話的時候
[00:09:35.000 --> 00:09:37.000]  在想今晚買什麼菜呢
[00:09:37.000 --> 00:09:39.000]  一會兒會有誰呢
[00:09:39.000 --> 00:09:40.000]  可能好像我們這樣
[00:09:40.000 --> 00:09:42.000]  我們未必很專心
[00:09:42.000 --> 00:09:44.000]  以色列人也有不專心的時候
[00:09:44.000 --> 00:09:48.000]  但是上帝所呈現的是他的信實
[00:09:48.000 --> 00:09:50.000]  我經常說
[00:09:50.000 --> 00:09:52.000]  聖經說信實是什麼意思呢
[00:09:52.000 --> 00:09:54.000]  用廣東話說
[00:09:54.000 --> 00:09:56.000]  就是「牙齒當金駛」
[00:09:56.000 --> 00:09:58.000]  上帝的屬性就是信實
[00:09:58.000 --> 00:10:03.000]  知道以色列人有好的地方
[00:10:03.000 --> 00:10:05.000]  有乖的地方
[00:10:05.000 --> 00:10:08.000]  但也知道以色列人有不聽話的時候
[00:10:08.000 --> 00:10:10.000]  有撥逸的時候
[00:10:10.000 --> 00:10:12.000]  但是上帝的信實
[00:10:12.000 --> 00:10:14.000]  正正就是因為他和以色列人立了約
[00:10:14.000 --> 00:10:17.000]  所以他堅持對他們的慈愛
[00:10:17.000 --> 00:10:21.000]  人也要學習這份信守承諾
[00:10:21.000 --> 00:10:23.000]  以色列人就要學習這份堅持
[00:10:23.000 --> 00:10:26.000]  而不是放棄
[00:10:26.000 --> 00:10:28.000]  到了四到八節
[00:10:28.000 --> 00:10:30.000]  用另一個類比
[00:10:30.000 --> 00:10:33.000]  就是好比人初初信主的時候
[00:10:33.000 --> 00:10:35.000]  經歷的生命歷程
[00:10:35.000 --> 00:10:36.000]  如果你在北宣家成長
[00:10:36.000 --> 00:10:37.000]  你一定會經歷過
[00:10:37.000 --> 00:10:39.000]  福音班、初信班
[00:10:39.000 --> 00:10:40.000]  接著三個月
[00:10:40.000 --> 00:10:42.000]  以前是半年
[00:10:42.000 --> 00:10:43.000]  現在也是半年的
[00:10:43.000 --> 00:10:45.000]  接著受浸班
[00:10:45.000 --> 00:10:46.000]  三個月
[00:10:46.000 --> 00:10:47.000]  一步一步成長
[00:10:47.000 --> 00:10:49.000]  那旅程裡面
[00:10:49.000 --> 00:10:52.000]  我不知道你還記得多少點滴呢
[00:10:52.000 --> 00:10:54.000]  四到八節是這樣的
[00:10:54.000 --> 00:10:56.000]  上帝賜給人八百
[00:10:56.000 --> 00:10:58.000]  但是重價的救贖之恩
[00:10:58.000 --> 00:11:00.000]  去出埃及寄
[00:11:00.000 --> 00:11:03.000]  就是領他們出埃及過紅海
[00:11:03.000 --> 00:11:06.000]  脫離法老王的合祭
[00:11:06.000 --> 00:11:11.000]  上帝帶領人要單單歸向他
[00:11:11.000 --> 00:11:15.000]  只是可以敬拜耶和華獨一的神
[00:11:15.000 --> 00:11:19.000]  不可以去叩拜其他神明
[00:11:19.000 --> 00:11:22.000]  上帝看他的子民如珍寶
[00:11:22.000 --> 00:11:24.000]  繼而對他們很大的期許
[00:11:24.000 --> 00:11:26.000]  就是第五、第六節
[00:11:26.000 --> 00:11:28.000]  特別珍寶這個字
[00:11:28.000 --> 00:11:31.000]  其實《新命記》第七章講過類似的說法
[00:11:31.000 --> 00:11:35.000]  耶和華視他的子民為神聖的子民
[00:11:35.000 --> 00:11:40.000]  在萬民中特別簡選以色列民
[00:11:40.000 --> 00:11:42.000]  作他寶貴的子民
[00:11:42.000 --> 00:11:44.000]  耶和華專愛他們
[00:11:44.000 --> 00:11:45.000]  簡選他們
[00:11:45.000 --> 00:11:47.000]  耶和華很愛以色列民
[00:11:47.000 --> 00:11:49.000]  因為他向他列祖
[00:11:49.000 --> 00:11:51.000]  阿伯拉罕、以撒、雅各起過誓
[00:11:51.000 --> 00:11:53.000]  所以要救贖他們
[00:11:53.000 --> 00:11:56.000]  所以這個正正就是耶和華的信實
[00:11:56.000 --> 00:11:57.000]  牙齒當公仔
[00:11:57.000 --> 00:11:59.000]  耶和華看這幫子民
[00:11:59.000 --> 00:12:01.000]  儘管會撥逆
[00:12:01.000 --> 00:12:04.000]  耶和華視他們如珍寶
[00:12:04.000 --> 00:12:06.000]  最後第八節
[00:12:06.000 --> 00:12:09.000]  上帝要人毀身抉擇
[00:12:09.000 --> 00:12:11.000]  篤信力行
[00:12:11.000 --> 00:12:12.000]  不是聽完就算
[00:12:12.000 --> 00:12:15.000]  很想他們認識上帝的腳步
[00:12:15.000 --> 00:12:18.000]  繼而去調教自己的步伐
[00:12:18.000 --> 00:12:20.000]  這點是非常重要
[00:12:20.000 --> 00:12:21.000]  逐節看
[00:12:21.000 --> 00:12:23.000]  我向埃及人所行的
[00:12:23.000 --> 00:12:25.000]  你們都聽見了
[00:12:25.000 --> 00:12:26.000]  原文很簡單
[00:12:26.000 --> 00:12:29.000]  你們是放在句子的開頭
[00:12:29.000 --> 00:12:32.000]  還要重複出現這個pronoun
[00:12:32.000 --> 00:12:34.000]  所以如果中文翻譯可以說
[00:12:34.000 --> 00:12:37.000]  你們親自看見了
[00:12:37.000 --> 00:12:39.000]  包含上帝兩方面的作為
[00:12:39.000 --> 00:12:40.000]  看到什麼?
[00:12:40.000 --> 00:12:41.000]  我們想想
[00:12:41.000 --> 00:12:44.000]  十九章之前經文是什麼事?
[00:12:44.000 --> 00:12:47.000]  十災的打擊
[00:12:47.000 --> 00:12:51.000]  印證著耶和華的信實
[00:12:51.000 --> 00:12:55.000]  和上帝施行歧視
[00:12:55.000 --> 00:12:58.000]  大水淹沒埃及軍兵
[00:12:58.000 --> 00:13:00.000]  記不記得出埃及那一幕?
[00:13:00.000 --> 00:13:02.000]  記不記得出埃及那一幕?
[00:13:02.000 --> 00:13:05.000]  想著死到臨頭
[00:13:05.000 --> 00:13:08.000]  都沒時間給他們怨的時候
[00:13:08.000 --> 00:13:10.000]  他們已經想著跌下心水死
[00:13:10.000 --> 00:13:14.000]  誰不知摩西就聽耶和華的吩咐
[00:13:14.000 --> 00:13:16.000]  舉起他的像
[00:13:16.000 --> 00:13:19.000]  就洗到埃及分開
[00:13:19.000 --> 00:13:21.000]  再舉起他的像
[00:13:21.000 --> 00:13:24.000]  就洗到追兵被淹沒
[00:13:24.000 --> 00:13:25.000]  過程中
[00:13:25.000 --> 00:13:27.000]  你看見上帝奇妙的作為
[00:13:27.000 --> 00:13:29.000]  和他的彰顯
[00:13:29.000 --> 00:13:31.000]  人是沒有任何功勞的
[00:13:31.000 --> 00:13:33.000]  所以在第四節
[00:13:33.000 --> 00:13:34.000]  聖經說得很清楚
[00:13:34.000 --> 00:13:36.000]  我向埃及人所行的
[00:13:36.000 --> 00:13:39.000]  你們親自見到了
[00:13:39.000 --> 00:13:41.000]  到了第四節下半段
[00:13:41.000 --> 00:13:43.000]  我怎樣像鷹一樣
[00:13:43.000 --> 00:13:45.000]  把你們背在翅膀上
[00:13:45.000 --> 00:13:48.000]  帶你們到我這裡來
[00:13:48.000 --> 00:13:52.000]  聖經很喜歡用鷹這個比喻
[00:13:52.000 --> 00:13:55.000]  去代表耶和華
[00:13:55.000 --> 00:13:56.000]  帶給以色列民
[00:13:56.000 --> 00:13:58.000]  特別是在曠野的以色列民
[00:13:58.000 --> 00:14:01.000]  引導、供應、保護
[00:14:01.000 --> 00:14:03.000]  好像大的母鷹
[00:14:03.000 --> 00:14:05.000]  怎樣去看顧初鷹
[00:14:05.000 --> 00:14:08.000]  顯明上帝的恩慈和大能
[00:14:08.000 --> 00:14:10.000]  《新令記》三十二章
[00:14:10.000 --> 00:14:12.000]  也用鷹的圖像
[00:14:12.000 --> 00:14:14.000]  鷹的比喻
[00:14:14.000 --> 00:14:17.000]  講到鷹怎樣剪開他的翅膀
[00:14:17.000 --> 00:14:20.000]  去接住初鷹
[00:14:20.000 --> 00:14:21.000]  看顧初鷹
[00:14:21.000 --> 00:14:23.000]  保護他環繞他
[00:14:23.000 --> 00:14:24.000]  特別是在曠野
[00:14:24.000 --> 00:14:28.000]  鳥毛人煙很荒蕪
[00:14:28.000 --> 00:14:30.000]  物資是非常缺乏
[00:14:30.000 --> 00:14:32.000]  人的心靈很容易
[00:14:32.000 --> 00:14:34.000]  跌到谷底的情況之下
[00:14:34.000 --> 00:14:37.000]  上主怎樣去眷顧以色列民
[00:14:37.000 --> 00:14:38.000]  十二節
[00:14:38.000 --> 00:14:41.000]  耶和華也照樣獨自引導他
[00:14:41.000 --> 00:14:45.000]  不同你們以前拜的那些埃及神明
[00:14:45.000 --> 00:14:47.000]  十九章繼續
[00:14:47.000 --> 00:14:48.000]  第五節
[00:14:48.000 --> 00:14:51.000]  現在你們若實在聽我的話
[00:14:51.000 --> 00:14:53.000]  遵守我的約
[00:14:53.000 --> 00:14:55.000]  這是他們唯一要做的
[00:14:55.000 --> 00:14:57.000]  就是實在聽我的話
[00:14:57.000 --> 00:14:59.000]  原本的意思是什麼
[00:14:59.000 --> 00:15:03.000]  是實實在在聽從主的聲音
[00:15:03.000 --> 00:15:05.000]  聽主的聲音
[00:15:05.000 --> 00:15:06.000]  去敏銳
[00:15:06.000 --> 00:15:09.000]  去洞察他的心意
[00:15:09.000 --> 00:15:12.000]  聆聽是非常重要的
[00:15:12.000 --> 00:15:14.000]  我多數都講
[00:15:14.000 --> 00:15:18.000]  我自從二零一五年聽國壽選之後
[00:15:18.000 --> 00:15:20.000]  逢見到聖經聆聽這個字
[00:15:20.000 --> 00:15:22.000]  我就豎起另一隻耳朵
[00:15:22.000 --> 00:15:24.000]  僅有的聽力
[00:15:24.000 --> 00:15:26.000]  現在還有聽力
[00:15:26.000 --> 00:15:28.000]  好好聽上帝的說話
[00:15:28.000 --> 00:15:32.000]  好好敏銳小弟兄小姊妹他們的困難
[00:15:32.000 --> 00:15:34.000]  繼而為他們擺上禱告
[00:15:34.000 --> 00:15:36.000]  擺上守望
[00:15:36.000 --> 00:15:37.000]  聽
[00:15:37.000 --> 00:15:39.000]  正正就是要聽到聲音
[00:15:39.000 --> 00:15:42.000]  繼而可以遵守上帝的說話
[00:15:42.000 --> 00:15:45.000]  接著在第五節和第六節中間
[00:15:45.000 --> 00:15:47.000]  就講了三個很重要
[00:15:47.000 --> 00:15:49.000]  在恩約之下的身份
[00:15:49.000 --> 00:15:51.000]  這三個身份你不會陌生
[00:15:51.000 --> 00:15:53.000]  特別今年我們的年度察經
[00:15:53.000 --> 00:15:56.000]  是看彼得前後書
[00:15:56.000 --> 00:15:58.000]  崔俠記講到
[00:15:58.000 --> 00:16:01.000]  是屬我的產業歸我作君尊的祭司
[00:16:01.000 --> 00:16:03.000]  和聖潔的國民
[00:16:03.000 --> 00:16:06.000]  這些身份正正就是表徵
[00:16:06.000 --> 00:16:09.000]  以色列民是屬乎上帝的
[00:16:09.000 --> 00:16:12.000]  是上帝的祭司
[00:16:12.000 --> 00:16:16.000]  還要是皇家去擔當祭司
[00:16:16.000 --> 00:16:19.000]  不是那些小祭司輕輕功夫那些
[00:16:19.000 --> 00:16:21.000]  反而是有尊貴的身份
[00:16:21.000 --> 00:16:23.000]  所以他們要聖潔
[00:16:23.000 --> 00:16:26.000]  要分別為聖被主所用
[00:16:26.000 --> 00:16:31.000]  關鍵都是他們有沒有聽到上帝的聲音
[00:16:31.000 --> 00:16:35.000]  彼得前書這段經文大家不陌生吧
[00:16:35.000 --> 00:16:39.000]  也是表明那四種屬乎上帝的身份
[00:16:39.000 --> 00:16:43.000]  外邦人以前不是上帝的子民
[00:16:43.000 --> 00:16:45.000]  今天是上帝的子民
[00:16:45.000 --> 00:16:49.000]  以前經歷不到從神而來的憐憫
[00:16:49.000 --> 00:16:52.000]  現在重新得救之後
[00:16:52.000 --> 00:16:54.000]  在教會成長
[00:16:54.000 --> 00:16:56.000]  他們經歷到上帝的憐憫
[00:16:56.000 --> 00:16:59.000]  豈不是他們要去活好這個身份呢
[00:16:59.000 --> 00:17:03.000]  所以摩西接著在第七第八節
[00:17:03.000 --> 00:17:06.000]  就很強調耶和華吩咐
[00:17:06.000 --> 00:17:08.000]  耶和華吩咐
[00:17:08.000 --> 00:17:10.000]  希伯來文是不同的動詞
[00:17:10.000 --> 00:17:12.000]  但是這裡都是不重要
[00:17:12.000 --> 00:17:15.000]  重要的是啡色字那裡
[00:17:15.000 --> 00:17:17.000]  耶和華吩咐的一切話
[00:17:17.000 --> 00:17:20.000]  他們都要進行
[00:17:20.000 --> 00:17:22.000]  他們自己都promise
[00:17:22.000 --> 00:17:24.000]  我們都要進行
[00:17:24.000 --> 00:17:26.000]  希伯來文是這個字
[00:17:26.000 --> 00:17:29.000]  總共在十九到二十四章
[00:17:29.000 --> 00:17:33.000]  又是出現了三次很關鍵
[00:17:33.000 --> 00:17:36.000]  以色列文自己親口說的
[00:17:36.000 --> 00:17:38.000]  我們都要進行
[00:17:38.000 --> 00:17:40.000]  不如我們試一試好嗎
[00:17:40.000 --> 00:17:42.000]  一二三
[00:17:42.000 --> 00:17:45.000]  我們都要進行
[00:17:45.000 --> 00:17:47.000]  犯耶和華所吩咐的
[00:17:47.000 --> 00:17:49.000]  香港人說什麼
[00:17:49.000 --> 00:17:51.000]  重要的事說多少次
[00:17:51.000 --> 00:17:55.000]  大家都明白這個說法
[00:17:55.000 --> 00:17:58.000]  聖經真的出現了三次
[00:17:58.000 --> 00:18:00.000]  到二十四章我們跳過去
[00:18:00.000 --> 00:18:02.000]  特別啡色字highlight
[00:18:02.000 --> 00:18:04.000]  耶和華一切的典章
[00:18:04.000 --> 00:18:06.000]  一切的話一切的話
[00:18:06.000 --> 00:18:08.000]  第七節二十四章
