
[00:00:00.000 --> 00:00:01.920]  各位弟兄姐妹,平安!
[00:02:36.840 --> 00:02:42.840]  甚至兩千年之後仍然在影響我們世上的每一個人,包括你我在內。
[00:02:42.840 --> 00:02:47.680]  我們可以說耶穌基督的生命的確是成爲這個世界裏面影響最大,
[00:02:47.680 --> 00:02:54.920]  可以說是空前絕後的一個人,特別是祂的門徒之一的使徒保羅,
[00:02:54.920 --> 00:02:59.080]  生命被耶穌基督影響可以說是特別特別的大,
[00:02:59.080 --> 00:03:05.000]  但是保羅的生命因此也成爲許多人的祝福,祂的生命也繼續不斷地影響世代。
[00:03:05.000 --> 00:03:07.520]  到底耶穌基督的生命如何影響保羅呢?
[00:03:07.520 --> 00:03:12.840]  我們來看看保羅在寫《格林多前書》第十一章第一節,保羅如此說,
[00:03:12.840 --> 00:03:18.000]  他說:你們該效法我,像我效法基督一樣。
[00:03:18.000 --> 00:03:23.200]  如果保羅只說你們該效法我就停止的話,那保羅你好驕傲哦,要我們效法你。
[00:03:23.200 --> 00:03:26.760]  他說你們效法我,像我效法基督一樣。
[00:03:26.760 --> 00:03:33.320]  保羅回想他的生命過去是一個逼迫教會殺害基督徒的一個法力善人,
[00:03:33.320 --> 00:03:43.760]  當他經歷了耶穌,遇見了耶穌之後,他的生命完全被耶穌翻轉成爲一個建立教會造就門徒的一個大使徒。
[00:03:43.760 --> 00:03:47.040]  至今保羅的生命仍然在影響着我們。
[00:03:47.040 --> 00:03:53.640]  所以我們可以思想,到底保羅說要我們學習基督,像他效法基督一樣,到底要我們學習什麼呢?
[00:03:53.640 --> 00:03:59.120]  我們可以從保羅的書信裏面看到,保羅很少提到耶穌基督行什麼神機其事。
[00:03:59.120 --> 00:04:04.480]  到底耶穌基督的生命是如何影響我們的生命,如何影響保羅的生命呢?
[00:04:04.480 --> 00:04:08.160]  我們來看看菲律比書第二章第五到第八節。
[00:04:08.160 --> 00:04:11.600]  接着保羅說你們當以基督耶穌的心爲心,
[00:04:11.600 --> 00:04:15.200]  他把有神的形象,不一致的餘生同等爲強奪的,
[00:04:15.200 --> 00:04:18.920]  反倒虛極,取得奴僕的形象,成爲人的樣子。
[00:04:18.920 --> 00:04:26.800]  既有人的樣子,就自己卑微,全心順服,以致於死,且死在死之架上。
[00:04:26.800 --> 00:04:31.960]  保羅沒有講到耶穌基督如何醫病趕鬼,如何傳承天國的福音,
[00:04:31.960 --> 00:04:37.800]  如何真的誓死,瞎眼的看見,且對行走使人復活,這些固然重要。
[00:04:37.800 --> 00:04:41.400]  但是保羅講的是耶穌基督生命的內涵,
[00:04:41.400 --> 00:04:49.040]  耶穌生命的品格,如何影響了他,也影響了世世代代的每一個人。
[00:04:49.040 --> 00:04:52.840]  過去很多的學者、神學家,包括願意跟隨耶穌基督的人,
[00:04:52.840 --> 00:04:57.640]  不得不來到費利比書第二章第五到第八節來思想。
[00:04:57.640 --> 00:05:04.520]  可以說所有保羅書信裏面講解耶穌基督最精闢的幾節聖經,就是這四節聖經。
[00:05:04.520 --> 00:05:07.920]  好不好,一起來唸一遍,費利比書第二章第五到第八節,
[00:05:07.920 --> 00:05:14.400]  如果你可以的話,把它背起來,你花一生的時間就來默想這幾節聖經,
[00:05:14.400 --> 00:05:17.400]  就供你懂得如何來效法耶穌基督。
[00:05:17.400 --> 00:05:21.200]  一起來唸來,你們當以基督耶穌的心爲心,
[00:05:21.200 --> 00:05:25.680]  他本有神的形象,不以自己與神同等爲強奪的,
[00:05:25.680 --> 00:05:30.480]  反倒須及取得奴僕的形象,成爲人的樣式。
[00:05:30.480 --> 00:05:39.800]  既有人的樣子,就自己卑微,全心順服,以致於死,且死在十字架上。
[00:05:39.800 --> 00:05:49.320]  耶穌基督他有人的樣子,就自己卑微,全心順服,以致於死,且死在十字架上。
[00:05:49.320 --> 00:05:53.600]  今天早上我們來思想,我們要如何效法耶穌,才能夠影響世代。
[00:05:53.600 --> 00:05:59.840]  從上方面來思想,從耶穌的生命裏面來流露,我們來思想如何我們那些跟隨耶穌的人,
[00:05:59.840 --> 00:06:07.040]  願意效法耶穌的人,讓我們的生命能夠流露出他的生命來,能夠成爲影響世代的一個器皿。
[00:06:07.040 --> 00:06:12.080]  首先我們來思想,耶穌基督他甘願卑微。
[00:06:12.080 --> 00:06:19.160]  效法耶穌甘願卑微,一起來講一遍來,效法耶穌的甘願卑微。
[00:06:19.160 --> 00:06:25.080]  你可以知道,耶穌基督所處的世代,是羅馬帝國當時最強盛的世代。
[00:06:25.080 --> 00:06:33.720]  羅馬帝國的凱撒也好,後來的君王也好,包括他們六百位元老院的這些義士們,
[00:06:33.720 --> 00:06:44.480]  他們都是所謂德高萬衆,追求名利、地位、頭銜的人,講謙卑的話,是被人看扁的,是被人看不起的。
[00:06:44.480 --> 00:06:49.240]  所以當時謙卑可以說是大家不看好的一個品德。
[00:06:49.240 --> 00:06:55.160]  我們看看最近的一個英國歷史學家怎麼說呢?我們看看他的畫,就是Robin Faulk.
[00:06:55.160 --> 00:07:02.240]  他說在異教徒筆下,謙卑向來不是一個褒獎的詞兒,不被人誇獎的詞兒。
[00:07:02.240 --> 00:07:12.000]  謙卑的意思就是品格卑賤低下。謙和表示什麼?卑劣兇惡,一文不值。
[00:07:12.000 --> 00:07:18.640]  一文不值。如果你聽到這樣的一個描述謙卑,你願意謙卑嗎?當然不願意謙卑啊。
[00:07:18.640 --> 00:07:32.400]  但是當時的文化背景,在當時羅馬世代追求名利、地位、頭銜的時候,謙卑就是一個卑賤低下,卑劣兇惡,一文不值。
[00:07:32.400 --> 00:07:40.200]  但是耶穌基督來了,耶穌基督完全改變了人們對謙卑的這樣的一個看法。
[00:07:40.200 --> 00:07:45.960]  所以耶穌基督他教導門徒也是如此。他不但是教導門徒,他自己也如此說。
[00:07:45.960 --> 00:07:50.560]  我們看看馬太福音帝二十章,二十五到二十八節,他如何教導門徒呢?
[00:07:50.560 --> 00:08:01.680]  耶穌教導他們來的門徒說,你們知道外伴有君王位主治理他們,有大臣超權管束他們,只是在你們中間不可這樣。
[00:08:01.680 --> 00:08:09.600]  你們中間誰願爲大,就必做你們的用人,誰願爲首,就必做你們的僕人。
[00:08:09.600 --> 00:08:16.240]  這句話的上下文乃是當時耶穌二個門徒當中有兩個門徒,一個叫約翰,一個叫雅各。
[00:08:16.240 --> 00:08:25.240]  他們肯定是受了當時羅馬追求名利、頭銜、文化的影響,他們都想要做頭,他們想要做老大。
[00:08:25.240 --> 00:08:29.840]  不但是如此,他們請他們的媽媽來,請向耶穌基督求情。
[00:08:29.840 --> 00:08:37.720]  他媽媽告訴耶穌說,當你德國的時候,在你的國度裏面,好不好,讓我一個兒子坐在右邊,一個兒子坐在左邊。
[00:08:37.720 --> 00:08:41.800]  你可以想象當時門徒聽了以後,非常的氣憤,那我們坐哪裏呢?
[00:08:41.800 --> 00:08:44.440]  一個右邊一個左邊都坐滿了,我們坐哪裏呢?
[00:08:44.440 --> 00:08:55.240]  所以他們當時受了這些文化環境的影響,所以耶穌纔對他們說,你們當中知道有君王,有權柄,超權管轄他們。
[00:08:55.240 --> 00:09:00.120]  但是你們當中怎麼樣?不可這樣,你們不可以這樣。
[00:09:00.120 --> 00:09:03.400]  你們當中誰願意做老大的?舉手,誰要做老大的?舉手。
[00:09:03.400 --> 00:09:09.240]  要做什麼?做傭人,要做頭的人,要做僕人。
[00:09:09.240 --> 00:09:15.560]  當中誰願意做手的,要做居住在手位上的人呢?要做衆人的僕人。
[00:09:15.560 --> 00:09:22.520]  這個傭人或者僕人這個字乃是講當時根本沒有自由,沒有身份的一個奴隸。
[00:09:22.520 --> 00:09:30.200]  你可以想象嗎?當時對當時的羅馬這些六百位元老院的義士們可以當頭一棒。
[00:09:30.200 --> 00:09:39.400]  哇,我們這些做頭的人要成爲那些沒有身份,沒有地位的傭人,奴僕,根本不像話。
[00:09:39.400 --> 00:09:44.520]  所以你可以想象耶穌來的時候給羅馬政府帶來何等大的威脅。
[00:09:44.520 --> 00:09:51.320]  爲什麼呢?因爲耶穌顛覆了追逐名利頭銜的傳統。
[00:09:51.320 --> 00:09:52.840]  的確是如此。
[00:09:52.840 --> 00:09:59.000]  你不要太快責備約翰和雅各,怎麼不知好歹竟然要做耶穌的右臂和左邊。
[00:09:59.000 --> 00:10:03.960]  在我們灣區有一個很出名的牧師John Offaert,也是一個很出名的作家,
[00:10:03.960 --> 00:10:13.160]  他說其實我們生活在加州的系股都是標榜卓越,敢於冒險,功成名就,在追求這一切的。
[00:10:13.160 --> 00:10:23.720]  他說系股根本不是一個培育謙卑人的搖籃,系股不是一個培育謙卑人的搖籃。
[00:10:23.720 --> 00:10:29.320]  大家都要做頭,大家都要有名分,大家都要有地位,大家都要有頭銜。
[00:10:29.320 --> 00:10:31.800]  但是耶穌基督來,他卻不是如此。
[00:10:31.800 --> 00:10:38.760]  他完全顛覆了當時追求名利,追求頭銜的這樣的一個文化,這樣的一個傳統。
[00:10:38.760 --> 00:10:48.680]  他不但是如此講,他也以身作則,也如此的示範,也活出這樣的一個生命,給門徒,給那些願意跟隨他的人。
[00:10:48.680 --> 00:10:57.640]  而且他做了一個非常非常了不起,別人想都想不到的一個動作。什麼動作呢?我們看看約翰福音第十三章。
[00:10:57.640 --> 00:11:06.680]  第十三章第三到五節,耶穌知道父已將萬有交在他手裏,且知道自己是從神出來的,要歸到神那裏去。
[00:11:06.680 --> 00:11:21.880]  就離席站起來,脫了衣服,拿一條毛巾束腰,隨後呢,把水倒在盆裏,救洗門徒的腳,並用自己所束的手巾擦乾。
[00:11:21.880 --> 00:11:34.840]  這乃是耶穌基督他在離開門徒要被出賣之前,享受最後晚餐之前的最後一個動作。
[00:11:34.840 --> 00:11:46.440]  你可以想象耶穌那時候已經是可以說離開死亡倒數時間不多的時候,他那時候沒有想到自己,他就想到說這些門徒們是否學習了他的榜樣。
[00:11:46.440 --> 00:12:02.840]  因此他就釋放什麼叫做甘願卑微,就釋放什麼叫做真正的謙卑,就開始打扮成一個僕人的這樣一個裝扮,裝上了僕人的制服,開始爲門徒們洗腳。
[00:12:02.840 --> 00:12:24.360]  你可不知道當時的羅馬社會,當時猶太人的社會里面,洗腳是一個非常低賤,非常卑賤的事情。當時只有外邦人的僕人替人家洗腳,沒有任何猶太籍的主人會強迫他們的猶太籍的僕人爲他們洗腳。
[00:12:24.360 --> 00:12:41.640]  這是非常低違在低違不過的一個動作。當時耶穌基督卻爲門徒洗腳,難怪當他洗到彼得的時候,彼得說:你永不能洗我的腳,連猶太人的僕人都不能爲他們自由的主人洗腳,你是我們的主,怎麼可以爲我們洗腳呢?
[00:12:41.640 --> 00:12:59.920]  彼得完全明白洗腳的意義,所以他就說:你永遠不能洗我的腳。但是耶穌基督爲門徒洗完他們的臭腳以後,告訴他們一個非常重要的教導,也是告訴你,告訴我的一個教導。
[00:12:59.920 --> 00:13:17.600]  第十三節,他說:你們稱呼我夫子,稱呼我主,你們說的不錯,我本來就是。By the way,這是耶穌基督第一次在門徒面前公開承認他是他們的老師,是他們的主,你們說的不錯,我本來就是。
[00:13:17.600 --> 00:13:30.600]  重要的第十四節說:我是你們的主,你們的夫子,善且洗你們的腳,你們怎麼樣?也當彼此洗腳。
[00:13:30.600 --> 00:13:47.560]  你可以想象當他洗到約翰彼得、約翰雅各的腳的時候,心中有什麼感受?一個要做右邊,一個要做左邊,現在這位坐在寶座上,將來坐在寶座上,做做委婉直到永遠的耶穌基督神的兒子爲你洗腳。
[00:13:47.560 --> 00:14:14.840]  然後跟你說:我的確是你們的主啊,今天是你們的老師啊,我善且替你們洗腳,你們應當怎麼做?應當彼此洗腳。不要再爭權奪利了,不要再講誰做右邊,誰做左邊了,好好學習做僕人吧,好好學習洗腳吧,你們也當洗腳。
[00:14:14.840 --> 00:14:32.120]  你可以想象耶穌基督這裏甘願卑微到不能再卑微的地步,你可以想象嗎?這位神的兒子從天上榮華富貴,所有的尊貴,所有的權柄,降卑到馬巢裏面誕生的陰海。
[00:14:32.120 --> 00:14:57.340]  三十三年的時間在地上,帶領着這些門徒成爲他們的主,成爲他們的老師,現在竟然願意謙卑到在當時社會里面最謙卑,最卑賤的僕人的身份,來替他們洗腳,所以你們也當彼此洗腳。門徒們聽懂了,門徒們聽懂了,也接受了,也明白了。
[00:14:57.340 --> 00:15:09.940]  親愛的地洪姐妹,彼此洗腳乃是我們效法耶穌甘願卑微的一個最好最好的模範。
[00:15:09.940 --> 00:15:23.560]  兩個禮拜前,我到佛羅里達去,我跟師母去探望我們在大學的時候,伴着我很多的我的屬靈導師,我叫他崔地兄,叫Brother Henry,他本身是化學系的博士。
[00:15:23.560 --> 00:15:29.200]  當時在南部,一個美國很大的汽油公司裏面做高級主管。
[00:15:29.200 --> 00:15:36.380]  後來53歲的時候,提早退休,神護照他,就出來念神學,然後做牧師,然後做宣教士。
[00:15:36.380 --> 00:15:42.640]  三年前,他得了癌症末期,醫生都已經覺得沒希望了。
[00:15:42.640 --> 00:15:50.320]  奇蹟般的,神就透過給他那個預向,告訴醫生怎麼做,就醫好了他的癌症的末期。
[00:15:50.320 --> 00:15:57.700]  然後他就搬到現在在佛羅里達州有一個宣教士和牧者的退休村裏面去居住。
[00:15:57.700 --> 00:16:03.860]  83歲了,三年前才得了癌症的末期。
[00:16:03.860 --> 00:16:08.960]  我去的時候,他說,禮拜三去哪裏?他說,去洗碗,去洗碗,對啊。
[00:16:08.960 --> 00:16:17.000]  他們那個老人的退休村裏面有一個養老院,就是那些不能夠自己料理的養老院,
[00:16:17.000 --> 00:16:26.720]  他就跟他的太太,師母兩個人,每個星期三12點到1點到這個養老院裏面去,替他們洗碗。
[00:16:26.720 --> 00:16:39.560]  洗碗啊!83歲,三年前得了癌症的那位崔弟兄,過去是化學博士,美國汽油公司的高級主管,
[00:16:39.560 --> 00:16:46.120]  他就是願意爲這些比他大幾歲,不能自主的老人洗腳啊,洗碗啊。
[00:16:46.120 --> 00:16:56.280]  你看我們一起洗碗的樣子,多開心。83歲,非常開心,到養老中心去洗碗,等於幫他們洗腳了。
[00:16:56.280 --> 00:17:07.600]  崔弟兄姐妹,你願意爲你的家人洗腳嗎?爲你的丈夫,爲你的太太,爲你的父母,爲你的孩子洗腳嗎?
[00:17:07.600 --> 00:17:15.880]  這個洗腳的意義就是說,你願意放下你的身段,放下你的身份,放下你的學位,放下你的頭銜,
[00:17:15.880 --> 00:17:27.240]  去服侍那些被人遺棄的,或者是身份比你低違的,或者是不被人看好的,一羣有需要的人。
[00:17:27.240 --> 00:17:44.480]  耶穌就是如此做啊,他是這位萬萬之王,萬主之主,神的兒子,竟然願意謙卑,被圍到這種地步,替門徒洗腳。
[00:17:44.480 --> 00:17:48.640]  你要效法耶穌嗎?我要效法耶穌。
[00:17:48.640 --> 00:17:57.720]  你願意爲你的家人洗腳嗎?你願意爲你的弟兄姐妹洗腳嗎?願意爲你的鄰居有效能力洗腳嗎?
[00:17:57.720 --> 00:18:10.760]  我是你們的主,你們的父子,善且替你們洗腳,你們也當彼此洗腳。
[00:18:10.760 --> 00:18:24.520]  除了我們學習耶穌基督的謙卑以外,第二我們要效法耶穌基督的肝,他的舌脊大愛,一起來讀一遍來,我們要效法耶穌的舌脊大愛,要效法耶穌的舌脊大愛。
[00:18:24.520 --> 00:18:53.840]  第八節他告訴我們說,他既有人的樣子,就自己卑微,全心順服,以至於死,且死在十字架上。這乃是耶穌基督向世人,向我們彰顯的最大的一個舌脊的愛,就全心順服,順服到一種地步,願意把他自己的生命,爲那些完全不認識他的人,爲那些頂撞他的人,
[00:18:53.840 --> 00:19:09.080]  爲那些要釘死他的人,甚至爲那些要釘死他的人,求父來赦免他們,耶穌爲他們釘死在十字架上,以至於死,且死在十字架上。
[00:19:09.080 --> 00:19:24.360]  耶穌來到世上,就是愛我們世人,爲我們捨命。所以在約翰威尼第十章,第十章第十一節他講得非常清楚,他說我是好牧人,好牧人做什麼?就是爲羊舍命。
[00:19:24.360 --> 00:19:37.560]  這裏當然有一個對比,裏面所講的有僱工跟牧人,僱工是用錢僱回來一個工人,看到狼來了,自己逃命,爲了保自己的生命,但是就只有好牧人,像耶穌這樣的一個好牧人,
[00:19:37.560 --> 00:20:01.440]  他說只有他願意留下來,甚至用他的生命來爲他的羊的緣故可以捨去。你可不知道耶穌基督有選擇的,他可以有選擇,但是保羅講得很清楚,他就是全心順服,他自己卑微,全心順服,以至於死,且死在十字架上。
[00:20:01.440 --> 00:20:11.840]  耶穌基督是完全可以有選擇,但是他卻放棄選擇,情願走上十字架的道路。
[00:20:11.840 --> 00:20:32.320]  在約翰福音第十章,耶穌基督自己告訴我們,沒有人奪我的命去,是我自己舍的,我有權柄舍了,也有權柄取回來,這是我從父所說的命令。你知道耶穌基督有多少次機會,他可以救自己嗎?
[00:20:32.320 --> 00:20:50.120]  他可以隨時拆遣色影的天使來打救他,他隨時可以巴結比拉多,他隨時也可以跟長老和好,但是他卻沒有如此做,他甘願捨棄自己的生命,爲了拯救你我。
[00:20:50.120 --> 00:21:12.280]  所以耶穌甘願爲我們的生命重新塑造什麼叫做偉大。過去的偉大,我們看到的那些英雄,非常勇敢,能勇善戰的那些英雄,爲了做了非常偉大的事情,但是耶穌基督之所以偉大,到一種地步就是甘心捨命。
[00:21:12.280 --> 00:21:29.000]  甘心爲那些頂撞他的人,甘心爲那些罪人捨命,甘心爲那些不該、不應得的人捨命,重新定義了什麼叫做偉大。
[00:21:29.000 --> 00:21:47.560]  所以另外一個歷史學家,在澳洲的一個歷史學家叫John Dixon,他說:耶穌施加捨命,影響了歷世歷代的藝術、文學、倫理、法律、哲學各個層面。若非如此,今日我們不會去羨慕什麼呀?謙卑的美德。
[00:21:47.560 --> 00:22:13.560]  即使社會文化偏離基督信仰已久,仍有什麼持價的痕跡。這裏不是大家都跑去歐洲旅遊嗎?去歐洲旅遊是看什麼?看非常雄偉的大教堂,看那些非常精美的藝術雕塑,藝術的畫畫,這許多的建築物,這許多的藝術品,都離不了跟耶穌基督和他的十字架有關係。
[00:22:13.560 --> 00:22:25.560]  因爲他甘願捨命,捨己的愛,真是重新定義什麼叫做偉大。所以你要效法耶穌,我要效法耶穌。
[00:22:25.560 --> 00:22:40.560]  耶穌怎麼說呢?在馬太福音第十六章二十四節我們可能都會背了一些經文。耶穌對門徒說:若有人要跟從我,就當捨己背起他的十字架來跟從我。
[00:22:40.560 --> 00:23:07.560]  請注意看,耶穌這裏面有說:你們來跟從我,就當捨己。他說若有人,他知道很多人是希望遠遠地跟隨耶穌,不願付代價,因此他發出一個邀請:若有人願意跟隨我的人,如果你願意的話,你真的願意效法我,你真的願意跟隨我的話,就當捨己背起你的十字架,不是我的十字架。
[00:23:07.560 --> 00:23:22.560]  背起自己的十字架來跟從我。請不要搞錯,這個十字架不是你的太太,不是你的丈夫,是你自己的十字架。這是一個選擇。
[00:23:22.560 --> 00:23:44.560]  耶穌發出下那個邀請,你要跟從我嗎?好啊,如果你願意跟從我的話,就當捨己。什麼叫捨己?捨己是沒有自己的意思,把自己的願望,把自己的慾望,把自己的喜好,把自己的夢想放下,爲了滿足身邊或者旁邊人的需要。
[00:23:44.560 --> 00:24:01.560]  耶穌不是如此嗎?他放下他自己在天上尊貴、榮耀、偉大、神兒子的名分,來到這個世上成爲衆人的僕人。
[00:24:01.560 --> 00:24:19.560]  所以他說,你要跟從我嗎?就當捨己。放下你自己,爲了是要來滿足那些有需要的人。我鼓勵你,在未來的一週裏面,嘗試一下效法耶穌基督的捨己大愛,怎麼做呢?
[00:24:19.560 --> 00:24:35.560]  先把你自己的事情放下,把你自己想要做的事情,你的夢想或者你的願望放下,花時間去了解你身邊,可能是你的配偶,可能是你的家人,你的父母,你的同事,你的同工,先了解他們的需要。
[00:24:35.560 --> 00:24:55.560]  然後呢,放下你自己要做的事情,就是單單的來滿足他的需要,單單的來幫助他,成全他。那我警告你,如果你願意這樣做的話,你的生命,我相信從此不再一樣。
[00:24:55.560 --> 00:25:06.560]  你的人際關係,從此也不再一樣。因爲當你效法耶穌的時候,耶穌的生命,耶穌的祝福就滿滿的流入在你裏面。阿們。
[00:25:06.560 --> 00:25:15.560]  所以我們要跟隨耶穌,效法耶穌,不然效法耶穌的謙卑,不然效法耶穌的捨己,然後最後我們要效法耶穌的什麼?致死忠心。
[00:25:15.560 --> 00:25:35.560]  效法耶穌的致死忠心,我們一起來講一遍,效法耶穌的致死忠心。我們很多時候想到耶穌的謙卑,捨己,我們很少想到耶穌就是致死忠心。他是忠心到底的一個最好的榜樣。
[00:25:35.560 --> 00:25:55.560]  很多人之所以成爲偉大,是因爲他們願意堅持,願意堅持到底,無論什麼困難,無論什麼挑戰,他們都願意持守他們有的夢想,或者有的意向,堅持到底,然後完成他們所要完成的目標,或者是意向,或者託付,成爲偉大。
[00:25:55.560 --> 00:26:20.560]  耶穌基督真的是在地上的時候,他完成了父所教託給他的。所以當他臨別門徒的時候,做了一個非常偉大的禱告,被稱爲大祭司的禱告,叫約翰福音第十七章。這個禱告裏面有分成三段,第一段是他向天父的禱告,第二段是爲門徒的禱告,叫他們合而爲一。第三段是爲那些後來信靠耶穌的人,就是爲我們來禱告,也是叫我們合而爲一。
[00:26:20.560 --> 00:26:37.560]  我們看看他第一段是爲他自己跟父神的關係的禱告,第十七章第四節,耶穌說:我在地上已經榮耀你,你所託付我的事,我已成全了。
[00:26:37.560 --> 00:26:54.560]  這是耶穌在地上最後一次以大祭司這樣的一個身份做禱告的時候,他說:父啊,我在地上已經榮耀你,你所託付我的,我已經成全了。
[00:26:54.560 --> 00:27:16.560]  你說耶穌就還沒有上十字架怎麼成全,他已經決定了,他已經下定了決心,無論如何他就要爲父神所託付給他的使命忠心到底,義不容辭地接受父所安排的一切,走上十字架的道路,他說:我已經成全了,你所託付我的。
[00:27:16.560 --> 00:27:29.560]  後來第五節,我們何等盼望我們每一個人在地上的時候,我們最後一句話都能夠說:父啊,我在地上已經榮耀你,你所託付我的,我已經成全了。
[00:27:29.560 --> 00:27:57.560]  耶穌基督致死忠心,過去在Menlo Park長老會的前主任牧師John Albert,他就如此的說關於耶穌基督十字架和祂的忠心,他說十字架原本代表的是人類帝國的霸權,就講到羅馬帝國,如今代表着耶穌的捨命之愛,昔日十架是死亡威脅的象徵,今日就成爲大有盼望的象徵。
[00:27:57.560 --> 00:28:09.560]  換句話說,耶穌致死,徹底顛覆了十字架原本的意義,證明了甘願犧牲的力量遠勝過政治強權的力量。
[00:28:09.560 --> 00:28:30.560]  這是爲什麼耶穌基督沒有一兵一卒,竟然能夠叫整個在羅馬時代的人的生命完全被改變。他沒有寫過一本書,沒有做過一首歌詞,但是他所講的話,卻知道如今仍然影響改變你我世人的生命。
[00:28:30.560 --> 00:28:44.560]  耶穌基督說,爲什麼?爲什麼耶穌基督要善死之駕呢?可以有別的選擇來完成救贖世人的計劃,爲什麼要善死之駕呢?
[00:28:44.560 --> 00:29:04.560]  講來講去,不是爲別人,不是爲名,不是爲利,更不是爲什麼頭銜,只是因爲什麼?因爲愛。聖經裏面只有一句話我們可以總括,耶穌就所做的一切,就是因爲愛。耶穌選擇爲世人生命了。就是因爲愛。
[00:29:04.560 --> 00:29:20.560]  我們知道世人很多時候都非常怕死的,人人都怕死嘛,對不對?所以病毒一來,哇,大家都不敢出門啊,怕得要命啊,連教會都不敢來,對不對?怕死嘛。我才能說怕死的人,是因爲他們沒有愛。當你有愛的時候,你就不怕死了。
[00:29:20.560 --> 00:29:44.560]  約翰耶穌裏面告訴我們,愛來了,就怕什麼?懼怕除掉。耶穌不怕死,爲什麼?因爲有愛嘛,因爲有愛嘛。你看到不怕死的人嗎?都是因爲有愛。耶穌因爲有愛,他不怕死,勇敢地面對世之駕。
[00:29:44.560 --> 00:30:13.560]  這不是在最後一個時刻,當他帶領三個門徒到克錦滿年禱告的時候,這是他在地上最掙扎的一段時間,在他被出賣之前,最掙扎也是最痛苦的一段時間。我們看看在克錦滿年禱告,約翰馬太宏第26章39節,他稍微往前走耶穌,俯伏在一地,禱告說:我父啊,倘若可行,求你教這輩離開我,然而不要照我的意思。
[00:30:13.560 --> 00:30:42.560]  不要照我的意思,只要照你的意思。耶穌知道這個悲是什麼悲。他說如果可以的話,他按照他的肉體來向天父說話,如果可以的話,求你教這個悲。是什麼悲啊?苦悲啊,十字架的悲啊。他生活在羅馬時代,知道十字架的死刑是很大的痛苦,把人折磨到不能再折磨,讓你身上所有的血都滴乾,讓你不能夠呼吸,最後一口氣讓你致死而死。
[00:30:42.560 --> 00:31:06.560]  何等的羞辱,何等的殘酷,何等的痛苦。耶穌肉體裏面很大的掙扎,如果可以的話,求你教這個悲挪去吧。但是他因爲已經決定要爲主忠心到底,他說:然而不要照我的意思,只要照你的意思。
