
[00:00:00.000 --> 00:00:03.600]  今年二零二五年,整晚來到八月
[00:04:39.960 --> 00:04:44.680]  聖靈降臨在新的一個時代裡面
[00:04:44.680 --> 00:04:46.080]  所以舊約也有提到聖靈
[00:04:46.080 --> 00:04:47.920]  不過沒有新約提到那麼多
[00:04:47.920 --> 00:04:49.360]  和那麼完整
[00:04:49.360 --> 00:04:50.840]  但是新約裡面
[00:04:50.840 --> 00:04:53.600]  我們看到在新約提到「靈」
[00:04:53.600 --> 00:04:56.680]  都有不同的形容詞
[00:04:56.680 --> 00:04:58.840]  或者給它有不同的名字
[00:04:58.840 --> 00:05:00.160]  例如好像在
[00:05:00.160 --> 00:05:01.560]  這些全部是新約的
[00:05:01.560 --> 00:05:05.160]  馬太福音說到祂是「父」的「靈」
[00:05:05.160 --> 00:05:07.720]  所以我們了解原來祂是「父」的「靈」
[00:05:07.720 --> 00:05:10.800]  又說到在路加和司堂轉
[00:05:10.800 --> 00:05:14.640]  說到祂是「主」的「靈」
[00:05:14.640 --> 00:05:18.600]  這個也是當耶穌引用舊約的時候
[00:05:18.600 --> 00:05:20.440]  這個「主」指耶和華
[00:05:20.440 --> 00:05:21.480]  所以耶和華的「靈」
[00:05:21.480 --> 00:05:23.960]  或者祂說「主」的「靈」
[00:05:23.960 --> 00:05:25.800]  「高立我」
[00:05:25.800 --> 00:05:27.400]  然後「我的靈」
[00:05:27.400 --> 00:05:29.000]  這個就是耶穌自己說的
[00:05:29.000 --> 00:05:30.800]  這個是「我的靈」
[00:05:30.800 --> 00:05:34.560]  然後在同第三新描寫的
[00:05:34.560 --> 00:05:36.600]  就是祂說「神兒子的靈」
[00:05:36.600 --> 00:05:37.800]  這個就是加拉太書
[00:05:37.800 --> 00:05:39.480]  一會兒我們也會看到
[00:05:39.480 --> 00:05:42.480]  這個就是神兒子的「靈」
[00:05:42.480 --> 00:05:44.120]  然後在羅馬書八章
[00:05:44.120 --> 00:05:47.520]  當保羅去解釋到
[00:05:47.520 --> 00:05:51.520]  聖靈在信徒成聖的階段的重要性
[00:05:51.520 --> 00:05:55.000]  他就用了基督的「靈」
[00:05:55.000 --> 00:05:56.600]  然後在舊約第十六章
[00:05:56.600 --> 00:05:58.320]  又說到耶穌的「靈」
[00:05:58.320 --> 00:06:00.520]  所以耶穌的「靈」就是聖靈
[00:06:00.520 --> 00:06:03.120]  然後在菲勒比書
[00:06:03.120 --> 00:06:05.480]  這裡就說到耶穌基督的「靈」
[00:06:05.480 --> 00:06:09.320]  就是當保羅去說到關乎救恩真理的時候
[00:06:09.320 --> 00:06:14.120]  這些全部都是說到關乎聖靈的衛格
[00:06:14.120 --> 00:06:16.280]  和父的關係和兒子
[00:06:16.280 --> 00:06:19.200]  這個神的兒子耶穌基督的關係
[00:06:19.200 --> 00:06:23.480]  然後祂的工作也包括活神的「靈」
[00:06:23.480 --> 00:06:24.600]  所以祂是活著的
[00:06:24.600 --> 00:06:28.680]  祂是一位有賜生命的「靈」
[00:06:28.680 --> 00:06:30.080]  活神的「靈」
[00:06:30.080 --> 00:06:31.520]  這個在哥倫多後書
[00:06:31.520 --> 00:06:33.120]  然後賜生命的「靈」
[00:06:33.120 --> 00:06:35.640]  這裡就是廣東話書就是祂的工作
[00:06:35.640 --> 00:06:37.920]  是將生命 屬神的生命
[00:06:37.920 --> 00:06:40.280]  或耶穌基督的生命賜給我們
[00:06:40.280 --> 00:06:42.160]  它又叫做真理的聖靈
[00:06:42.160 --> 00:06:43.880]  所以這個很重要的
[00:06:43.880 --> 00:06:45.840]  就是將真理啟示給我們
[00:06:45.840 --> 00:06:47.880]  整本聖經六十六卷
[00:06:47.880 --> 00:06:49.280]  不只是人的著作
[00:06:49.280 --> 00:06:54.040]  是聖靈感動人默示出來的啟示
[00:06:54.040 --> 00:06:55.520]  所以這個就是聖靈
[00:06:55.520 --> 00:06:57.280]  是真理的聖靈
[00:06:57.280 --> 00:06:58.880]  而且我們每次讀聖經
[00:06:58.880 --> 00:07:00.400]  要明白神的話語的時候
[00:07:00.400 --> 00:07:03.520]  是聖靈 真理的聖靈幫助我們
[00:07:03.520 --> 00:07:06.400]  你看到聖靈的工作也在這裡看到
[00:07:06.400 --> 00:07:07.800]  祂是有榮耀的
[00:07:07.800 --> 00:07:10.320]  祂是神榮耀的「靈」
[00:07:10.320 --> 00:07:16.400]  祂與父與子是同尊同質
[00:07:16.400 --> 00:07:17.720]  同榮同尊
[00:07:17.720 --> 00:07:20.720]  所以我們看到祂是神榮耀的「靈」
[00:07:20.720 --> 00:07:22.880]  祂是永遠的「靈」
[00:07:22.880 --> 00:07:24.040]  這個不是暫時的
[00:07:24.040 --> 00:07:27.040]  從未做世界之先直到永遠
[00:07:27.040 --> 00:07:29.280]  聖靈都存在的 同神一樣
[00:07:29.280 --> 00:07:30.560]  所以祂是永遠的「靈」
[00:07:30.560 --> 00:07:32.720]  這個在希伯來書第九章
[00:07:32.720 --> 00:07:33.960]  然後在啟示錄
[00:07:33.960 --> 00:07:36.080]  祂就提到祂叫做「七靈」
[00:07:36.080 --> 00:07:37.680]  這個完全的「靈」
[00:07:37.680 --> 00:07:39.840]  指到祂與教會之間的關係
[00:07:39.840 --> 00:07:41.240]  還有祂是七靈
[00:07:41.240 --> 00:07:43.520]  就是七個教會 七靈
[00:07:43.520 --> 00:07:46.040]  祂就去啟示
[00:07:46.040 --> 00:07:48.280]  將活後的啟示
[00:07:48.280 --> 00:07:51.000]  以及神勸勉教會的訊息
[00:07:51.000 --> 00:07:53.240]  告訴眾教會
[00:07:53.240 --> 00:07:55.280]  所以你看到這裡
[00:07:55.280 --> 00:07:59.360]  都未完全拿到所有的新約
[00:07:59.360 --> 00:08:00.960]  但你會看到從科音書
[00:08:00.960 --> 00:08:01.840]  從舌頭行轉
[00:08:01.840 --> 00:08:03.880]  從保羅的書信
[00:08:03.880 --> 00:08:05.240]  從彼得的書信
[00:08:05.240 --> 00:08:07.040]  從希伯來書
[00:08:07.040 --> 00:08:08.520]  甚至啟示錄
[00:08:08.520 --> 00:08:11.000]  我們都看到都有關乎聖靈的工作
[00:08:11.000 --> 00:08:13.160]  所以這個含括整個新約
[00:08:13.160 --> 00:08:14.960]  很多很多的篇幅
[00:08:14.960 --> 00:08:16.280]  以及祂的著作
[00:08:16.280 --> 00:08:18.320]  我們看到祂的屬性
[00:08:18.320 --> 00:08:19.600]  祂是父的「靈」
[00:08:19.600 --> 00:08:20.680]  子的「靈」等等
[00:08:20.680 --> 00:08:21.560]  祂的工作
[00:08:21.560 --> 00:08:23.720]  我們看到祂是一個賜生命的「靈」
[00:08:23.720 --> 00:08:24.920]  真理的「靈」
[00:08:24.920 --> 00:08:27.680]  「七靈」等等
[00:08:27.680 --> 00:08:30.240]  所以我們看到聖靈的名稱有很多
[00:08:30.240 --> 00:08:31.880]  也只有一個
[00:08:31.880 --> 00:08:34.080]  這裡全部都是指一個聖靈
[00:08:34.080 --> 00:08:37.000]  但是祂有不同的著重點
[00:08:37.000 --> 00:08:38.080]  祂的工作
[00:08:38.080 --> 00:08:39.480]  祂會說話
[00:08:39.480 --> 00:08:40.680]  就是去勸勉人
[00:08:40.680 --> 00:08:42.040]  感動人
[00:08:42.040 --> 00:08:42.960]  當然這個
[00:08:42.960 --> 00:08:44.720]  我們接下來這幾個月
[00:08:44.720 --> 00:08:48.520]  繼續會將這些仔細再和大家分享
[00:08:48.520 --> 00:08:51.200]  今天我從整本加勒太書
[00:08:51.200 --> 00:08:53.280]  一次過說完整本書
[00:08:53.280 --> 00:08:56.080]  裡面說到關乎聖靈的工作
[00:08:56.080 --> 00:09:00.280]  聖靈在加勒太書總共出現了八次
[00:09:00.280 --> 00:09:01.280]  也很多
[00:09:01.280 --> 00:09:03.880]  只有六章經文有八次提到
[00:09:03.880 --> 00:09:06.080]  但是其實在原文裡面
[00:09:06.080 --> 00:09:07.560]  加勒太書特別的地方就是
[00:09:07.560 --> 00:09:09.840]  祂是指哪一個「靈」
[00:09:09.840 --> 00:09:12.000]  其實祂不是用「聖靈」的
[00:09:12.000 --> 00:09:15.280]  整本加勒太書都不用「聖靈」這個字
[00:09:15.280 --> 00:09:16.760]  祂是指哪一個「靈」
[00:09:16.760 --> 00:09:18.360]  我們剛剛讀過
[00:09:18.360 --> 00:09:21.480]  你們當靠著聖靈而行為加勒太書
[00:09:21.480 --> 00:09:22.920]  原來在原文裡面
[00:09:22.920 --> 00:09:24.880]  祂是沒有這個「聖」這個字
[00:09:24.880 --> 00:09:26.440]  如果你看和合本
[00:09:26.440 --> 00:09:28.560]  你會發覺祂加了下面幾個「點」
[00:09:28.560 --> 00:09:29.040]  「點」「點」「點」
[00:09:29.040 --> 00:09:32.080]  即是翻譯的人將祂加上去
[00:09:32.080 --> 00:09:34.120]  因為祂明明指到這個「那靈」
[00:09:34.120 --> 00:09:35.520]  The Spirit
[00:09:35.520 --> 00:09:36.960]  就是聖靈
[00:09:36.960 --> 00:09:39.480]  所以為了不要混淆我們
[00:09:39.480 --> 00:09:41.360]  翻譯中文的時候
[00:09:41.360 --> 00:09:44.240]  祂就加了「聖靈」下去
[00:09:44.240 --> 00:09:46.080]  但其實這個「聖」字是「點」「點」「點」
[00:09:46.080 --> 00:09:47.440]  即是下面有幾個「點」
[00:09:47.440 --> 00:09:49.560]  即是說原文是沒有的
[00:09:49.560 --> 00:09:53.920]  所以在加勒太書這裏八次都講到這個「靈」
[00:09:53.920 --> 00:09:56.200]  這個「靈」其實即是聖靈
[00:09:56.200 --> 00:09:59.680]  這個是加勒太書特別的地方
[00:09:59.680 --> 00:10:02.480]  所以我們今天講到聖靈的時候
[00:10:02.480 --> 00:10:05.160]  我們會和大家分享有五方面
[00:10:05.160 --> 00:10:08.480]  包括在加勒太書涉及這幾方面的
[00:10:08.480 --> 00:10:10.840]  第一 聖靈與福音
[00:10:10.840 --> 00:10:12.320]  聖靈和福音的關係
[00:10:12.320 --> 00:10:14.400]  第二 聖靈與信心
[00:10:14.400 --> 00:10:15.960]  和信心的關係
[00:10:15.960 --> 00:10:19.720]  聖靈與應許和神的應許的關係
[00:10:19.720 --> 00:10:21.480]  然後聖靈與情慾
[00:10:21.480 --> 00:10:23.520]  即是我們剛才讀過的經文
[00:10:23.520 --> 00:10:25.440]  很出名的加勒太書第五章
[00:10:25.440 --> 00:10:27.200]  聖靈與情慾的關係
[00:10:27.200 --> 00:10:30.000]  然後聖靈與新生
[00:10:30.000 --> 00:10:31.840]  聖靈與新生命的關係
[00:10:31.840 --> 00:10:33.560]  我們今天在這裏看完這五方面
[00:10:33.560 --> 00:10:36.080]  第一 這裏是聖靈與福音
[00:10:36.080 --> 00:10:38.360]  所以在加勒太書第三章
[00:10:38.360 --> 00:10:39.680]  第二到第五節
[00:10:39.680 --> 00:10:41.400]  我們一起讀一讀這幾節經文
[00:10:41.400 --> 00:10:44.120]  在加勒太書第三章請讀
[00:10:44.120 --> 00:10:47.240]  我只要問你們這一件
[00:10:47.240 --> 00:10:49.240]  你們受了聖靈
[00:10:49.240 --> 00:10:51.360]  是因行律法呢
[00:10:51.360 --> 00:10:54.680]  是因聽信福音呢
[00:10:54.680 --> 00:10:57.560]  你們既靠聖靈入門
[00:10:57.560 --> 00:11:01.080]  如今還靠肉身成全嗎
[00:11:01.080 --> 00:11:04.160]  你們是這樣的無知嗎
[00:11:04.160 --> 00:11:07.360]  你們受苦如此之多
[00:11:07.360 --> 00:11:09.640]  都是圖言的嗎
[00:11:09.640 --> 00:11:13.080]  難道果真是圖言的嗎
[00:11:13.080 --> 00:11:15.720]  那似給你們聖靈
[00:11:15.720 --> 00:11:19.080]  又在你們中間行而能的
[00:11:19.080 --> 00:11:21.960]  是因你們行律法呢
[00:11:21.960 --> 00:11:26.200]  是因你們聽信福音呢
[00:11:26.200 --> 00:11:28.000]  所以很明顯
[00:11:28.000 --> 00:11:30.040]  第二節一開始那裏
[00:11:30.040 --> 00:11:32.560]  它說你們是因行律法呢
[00:11:32.560 --> 00:11:35.080]  還是聽信福音呢
[00:11:35.080 --> 00:11:36.280]  它說你們受聖靈
[00:11:36.280 --> 00:11:37.640]  究竟是因為行律法
[00:11:37.640 --> 00:11:38.960]  還是聽信福音呢
[00:11:38.960 --> 00:11:40.120]  那麼很明顯了
[00:11:40.120 --> 00:11:41.440]  寶來只是告訴你們
[00:11:41.440 --> 00:11:43.120]  你們信了那麼久
[00:11:43.120 --> 00:11:44.560]  你們都不知道嗎
[00:11:44.560 --> 00:11:46.360]  所以下個兩節
[00:11:46.360 --> 00:11:48.040]  它說你們靠聖靈入門
[00:11:48.040 --> 00:11:50.760]  不可以靠肉身來成全
[00:11:50.760 --> 00:11:54.200]  應該是靠入門的聖靈來成全的
[00:11:54.200 --> 00:11:56.120]  為甚麼你們這樣都不明白呢
[00:11:56.120 --> 00:11:57.400]  它說你們受苦如此之多
[00:11:57.400 --> 00:11:59.680]  即是說你靠肉體追求那麼多
[00:11:59.680 --> 00:12:00.720]  都是圖言的
[00:12:00.720 --> 00:12:01.960]  真是圖言的嗎
[00:12:01.960 --> 00:12:04.200]  那似給你們聖靈
[00:12:04.200 --> 00:12:05.880]  又在你們中間行而能的
[00:12:05.880 --> 00:12:06.680]  它再說一次
[00:12:06.680 --> 00:12:09.400]  所以這一句和第二節一樣
[00:12:09.400 --> 00:12:11.360]  是因你們行律法呢
[00:12:11.360 --> 00:12:14.000]  是因你們聽信福音呢
[00:12:14.000 --> 00:12:15.120]  所以它再強調一次
[00:12:15.120 --> 00:12:15.960]  所以很明顯
[00:12:15.960 --> 00:12:17.280]  這裡三文字
[00:12:17.280 --> 00:12:18.640]  所以一頭一尾
[00:12:18.640 --> 00:12:19.640]  中間那些
[00:12:19.640 --> 00:12:22.040]  即是說你們這樣追求是不對的
[00:12:22.040 --> 00:12:23.960]  一頭一尾那是最重要的
[00:12:23.960 --> 00:12:27.600]  就是這個就是聽信福音
[00:12:27.600 --> 00:12:29.480]  所以聖靈賜給我們
[00:12:29.480 --> 00:12:31.840]  是不是因為我們靠肉體
[00:12:31.840 --> 00:12:33.480]  做了些甚麼事
[00:12:33.480 --> 00:12:35.600]  來得著聖靈
[00:12:35.600 --> 00:12:37.440]  所以不需要苦修
[00:12:37.440 --> 00:12:39.600]  不需要怎樣
[00:12:39.600 --> 00:12:42.280]  二十四小時祈禱金色
[00:12:42.280 --> 00:12:44.960]  那些是幫助我們經歷聖靈的工作
[00:12:44.960 --> 00:12:47.320]  但不是得聖靈的途徑來的
[00:12:47.320 --> 00:12:48.480]  留意
[00:12:48.480 --> 00:12:49.320]  所以很多人說
[00:12:49.320 --> 00:12:51.600]  你要怎樣做
[00:12:51.600 --> 00:12:52.360]  怎樣才追求
[00:12:52.360 --> 00:12:54.520]  那聖靈就臨到你了
[00:12:54.520 --> 00:12:57.720]  我們不是靠肉身肉體
[00:12:57.720 --> 00:13:00.400]  我們自己的苦修
[00:13:00.400 --> 00:13:02.520]  來得聖靈的
[00:13:02.520 --> 00:13:03.720]  而事實上
[00:13:03.720 --> 00:13:05.080]  我們的救恩
[00:13:05.080 --> 00:13:06.480]  和我們成聖的階段
[00:13:06.480 --> 00:13:09.480]  都是因為福音
[00:13:09.480 --> 00:13:11.480]  都是因為耶穌基督的工作
[00:13:11.480 --> 00:13:12.880]  耶穌基督在十字架上
[00:13:12.880 --> 00:13:15.280]  所完成的工作
[00:13:15.280 --> 00:13:16.880]  祂死
[00:13:16.880 --> 00:13:17.920]  祂的復活
[00:13:17.920 --> 00:13:19.040]  完成了救恩
[00:13:19.040 --> 00:13:23.200]  所以我們因著聽信福音
[00:13:23.200 --> 00:13:25.360]  我們就能得著
[00:13:25.360 --> 00:13:27.000]  神所賜的聖靈
[00:13:27.000 --> 00:13:28.640]  這是同時間發生的
[00:13:28.640 --> 00:13:29.920]  當我們有新生命的時候
[00:13:29.920 --> 00:13:31.840]  一會兒我們說到聖靈與新生
[00:13:31.840 --> 00:13:33.480]  我們就明白了
[00:13:33.480 --> 00:13:35.680]  所以這個就幫助我們明白到
[00:13:35.680 --> 00:13:39.840]  原來聖靈在我們一開始入門
[00:13:39.840 --> 00:13:42.800]  直到我們一直追求成長成聖
[00:13:42.800 --> 00:13:44.720]  整個階段
[00:13:44.720 --> 00:13:47.040]  經常都要回到福音那裡
[00:13:47.040 --> 00:13:49.720]  回到最基本的福音那裡
[00:13:49.720 --> 00:13:51.960]  我們知道原來所有這些一切
[00:13:51.960 --> 00:13:55.840]  都不是因為我們靠肉身的追求
[00:13:55.840 --> 00:13:58.240]  是因為耶穌基督的工作
[00:13:58.240 --> 00:13:59.320]  所以得救也是這樣
[00:13:59.320 --> 00:14:01.360]  得救我們順著一段時間之後發覺
[00:14:01.360 --> 00:14:03.280]  我做基督徒不是很好
[00:14:03.280 --> 00:14:04.920]  不知道我能不能得救
[00:14:04.920 --> 00:14:09.360]  做基督徒不會影響我們得救
[00:14:09.360 --> 00:14:11.080]  反而是你信得清不清楚
[00:14:11.080 --> 00:14:13.960]  是不是真正有重生得救的生命
[00:14:13.960 --> 00:14:15.600]  這個才影響我們
[00:14:15.600 --> 00:14:18.320]  究竟清不清楚是不是得救
[00:14:18.320 --> 00:14:22.200]  所以我們回到整個過程
[00:14:22.200 --> 00:14:23.800]  基督徒的成聖過程
[00:14:23.800 --> 00:14:25.640]  和得救開始的時候
[00:14:25.640 --> 00:14:27.640]  都是因為福音
[00:14:27.640 --> 00:14:29.800]  都是因為耶穌基督的救恩
[00:14:29.800 --> 00:14:30.520]  祂的工作
[00:14:30.520 --> 00:14:31.680]  所以換句話說
[00:14:31.680 --> 00:14:34.360]  我們整個基督徒的人生
[00:14:34.360 --> 00:14:35.960]  從得救開始
[00:14:35.960 --> 00:14:38.000]  至到成聖
[00:14:38.000 --> 00:14:39.400]  至到將來得名要
[00:14:39.400 --> 00:14:43.320]  整個階段都是因為恩典
[00:14:43.320 --> 00:14:44.680]  都是因為恩典
[00:14:44.680 --> 00:14:46.760]  都是因為神的恩典
[00:14:46.760 --> 00:14:51.120]  所以我們做基督徒
[00:14:51.120 --> 00:14:54.600]  應該是很快樂的
[00:14:54.600 --> 00:14:55.720]  為什麼應該很快樂
[00:14:55.720 --> 00:14:59.640]  因為我們時常都在神的恩典那裡
[00:14:59.640 --> 00:15:02.160]  所以當我們回到神的恩典
[00:15:02.160 --> 00:15:03.880]  我們就能夠快樂
[00:15:03.880 --> 00:15:07.280]  因為原來不是我做了多少事情
[00:15:07.280 --> 00:15:10.040]  或者我做得不好的事情
[00:15:10.040 --> 00:15:15.120]  是影響了我們得到神的救恩
[00:15:15.120 --> 00:15:17.400]  原來這個真的很重要
[00:15:17.400 --> 00:15:18.600]  所以我們發覺
[00:15:18.600 --> 00:15:21.880]  原來我們是用恩典
[00:15:21.880 --> 00:15:26.120]  來追求做一個神所在的兒女
[00:15:26.120 --> 00:15:26.960]  做一個基督徒
[00:15:26.960 --> 00:15:28.000]  恩典的意思就是說
[00:15:28.000 --> 00:15:29.400]  我本來是不配的
[00:15:29.400 --> 00:15:31.880]  想到自己本來是不配的
[00:15:31.880 --> 00:15:35.200]  卻是神用重價買贖我們
[00:15:35.200 --> 00:15:38.320]  所以我們就存在一個感恩的心
[00:15:38.320 --> 00:15:42.200]  存在一個很愛主的心
[00:15:42.200 --> 00:15:43.560]  因為主這麼愛我
[00:15:43.560 --> 00:15:46.160]  所以我要愛主
[00:15:46.160 --> 00:15:48.800]  神這麼大的恩典臨到我身上
[00:15:48.800 --> 00:15:52.800]  所以我不可以白白的糟蹋神的恩典
[00:15:52.800 --> 00:15:56.200]  所以我要做一個祂所喜悅的兒女
[00:15:56.200 --> 00:15:58.760]  在恩典當中追求成長
[00:15:58.760 --> 00:16:01.240]  Amen
[00:16:01.240 --> 00:16:02.920]  這個就是基督徒
[00:16:02.920 --> 00:16:06.760]  很多時候為什麼有些做了很多年基督徒
[00:16:06.760 --> 00:16:13.640]  還是好像很痛苦地做基督徒
[00:16:13.640 --> 00:16:18.320]  就是因為我們沒有經常回到救恩真理那裡
[00:16:18.320 --> 00:16:20.640]  所以為什麼耶穌基督吩咐我們
[00:16:20.640 --> 00:16:23.560]  我們要事實上紀念祂
[00:16:23.560 --> 00:16:25.520]  為什麼要守聖餐
[00:16:25.520 --> 00:16:27.840]  丁子梅你如果還躲在家裡
[00:16:27.840 --> 00:16:33.280]  不回來守聖餐是很大問題的
[00:16:33.280 --> 00:16:39.840]  就是祂叫我們時常回到福音的根本那裡
[00:16:39.840 --> 00:16:43.200]  回到我們怎樣能夠成為基督徒
[00:16:43.200 --> 00:16:44.760]  就是因為福音
[00:16:44.760 --> 00:16:46.200]  因為神的恩典
[00:16:46.200 --> 00:16:47.720]  所以這就影響我們
[00:16:47.720 --> 00:16:49.760]  剛才說到影響我們得救
