
[00:00:00.000 --> 00:00:02.000]  各位地主們早安
[00:05:36.000 --> 00:05:40.000]  那些自我忠心 自私自利
[00:05:40.000 --> 00:05:44.000]  只看自己很重要而靈魂空洞的人
[00:05:44.000 --> 00:05:46.000]  不得存活
[00:05:46.000 --> 00:05:50.000]  而那些在上帝面前堅持正直忠誠
[00:05:50.000 --> 00:05:52.000]  堅心信賴他的人
[00:05:52.000 --> 00:05:55.000]  這些人被稱為忠信者
[00:05:55.000 --> 00:05:59.000]  必要存活 必得生命
[00:05:59.000 --> 00:06:03.000]  先知收到這個回應這個異象之後
[00:06:03.000 --> 00:06:07.000]  他用詩的方式去嘲諷五類的人
[00:06:07.000 --> 00:06:12.000]  他們分別是掠奪者 貪婪者 使用暴力的人
[00:06:12.000 --> 00:06:15.000]  羞辱其他人的人 以及拜偶像的人
[00:06:15.000 --> 00:06:18.000]  列五類行徑的惡人
[00:06:18.000 --> 00:06:21.000]  這一刻很自鳴得意
[00:06:21.000 --> 00:06:24.000]  不過終必會自食其果
[00:06:24.000 --> 00:06:26.000]  於是我們看到五字八字
[00:06:26.000 --> 00:06:29.000]  先知對掠奪者的諷刺
[00:06:29.000 --> 00:06:33.000]  講述他們必會遇到的災禍
[00:06:33.000 --> 00:06:35.000]  掠奪者用各樣的方法
[00:06:35.000 --> 00:06:37.000]  去贅斂不屬於自己的財物
[00:06:37.000 --> 00:06:40.000]  他們貪得無厭 不知滿足
[00:06:40.000 --> 00:06:42.000]  心很不安寧
[00:06:42.000 --> 00:06:44.000]  他們期望藉著一個又一個
[00:06:44.000 --> 00:06:46.000]  去征服一個又一個的國家
[00:06:46.000 --> 00:06:48.000]  或者征服一個一個的領域
[00:06:48.000 --> 00:06:53.000]  想著要填補自己心裏的空洞和不安
[00:06:53.000 --> 00:06:56.000]  他們渴望擁有更多
[00:06:56.000 --> 00:06:59.000]  比墳墓渴望擁有更多屍體更加離譜
[00:06:59.000 --> 00:07:02.000]  好像死亡 永不滿足
[00:07:02.000 --> 00:07:06.000]  只想要更多 更多 更多
[00:07:06.000 --> 00:07:10.000]  掠奪者藉著借貸 借錢給別人
[00:07:10.000 --> 00:07:12.000]  去謀取高息
[00:07:12.000 --> 00:07:15.000]  藉著變賣這些借貸人擺來的抵押品
[00:07:15.000 --> 00:07:17.000]  去謀取暴利
[00:07:17.000 --> 00:07:19.000]  藉著各種詭計欺騙的方式
[00:07:19.000 --> 00:07:21.000]  包括成人之危
[00:07:21.000 --> 00:07:24.000]  去轉移對方的財富到自己的名下
[00:07:24.000 --> 00:07:26.000]  第六席先知很慨嘆地說
[00:07:26.000 --> 00:07:29.000]  要到何時呢?
[00:07:29.000 --> 00:07:31.000]  表達了掠奪者的可憎
[00:07:31.000 --> 00:07:33.000]  終有一日
[00:07:33.000 --> 00:07:36.000]  被掠奪的人 被掠奪的人
[00:07:36.000 --> 00:07:38.000]  他們的人數
[00:07:38.000 --> 00:07:40.000]  會因為掠奪者不知滿足
[00:07:40.000 --> 00:07:43.000]  不斷地借貸出去 借錢出去
[00:07:43.000 --> 00:07:46.000]  讓他們的債仔增多起來的時候
[00:07:46.000 --> 00:07:49.000]  這群人忽然的警覺
[00:07:49.000 --> 00:07:52.000]  群起來去攻擊掠奪他們的人
[00:07:52.000 --> 00:07:54.000]  他們倒轉過來
[00:07:54.000 --> 00:07:59.000]  群起來去搶奪這些掠奪者
[00:07:59.000 --> 00:08:02.000]  九至十一席先知對於一堆貪婪者的諷刺
[00:08:02.000 --> 00:08:05.000]  述說他們必會遇到的災禍
[00:08:05.000 --> 00:08:09.000]  貪婪者用各種不義的方式去墜殮財物
[00:08:09.000 --> 00:08:12.000]  為自己在高處的地方去建立
[00:08:12.000 --> 00:08:14.000]  去建築自己的居所
[00:08:14.000 --> 00:08:17.000]  以為能夠令到自己安全
[00:08:17.000 --> 00:08:19.000]  以為能夠自己可以逃脫
[00:08:19.000 --> 00:08:22.000]  為自己的惡行帶來的惡果
[00:08:22.000 --> 00:08:24.000]  但是其實
[00:08:24.000 --> 00:08:26.000]  貪婪者用不義的方式
[00:08:26.000 --> 00:08:30.000]  已經讓自己和自己的家族蒙羞受辱
[00:08:30.000 --> 00:08:32.000]  貪婪者加添給別人的災難
[00:08:32.000 --> 00:08:35.000]  讓別人的居所成為廢墟
[00:08:35.000 --> 00:08:38.000]  正是逐步地自害己身
[00:08:38.000 --> 00:08:41.000]  為自己帶來毀滅
[00:08:41.000 --> 00:08:44.000]  而自己所建立的居所城邦
[00:08:44.000 --> 00:08:47.000]  終必同樣會成為廢墟
[00:08:47.000 --> 00:08:49.000]  不僅如此
[00:08:49.000 --> 00:08:50.000]  連那些死物
[00:08:50.000 --> 00:08:53.000]  牆上的石頭都呼喊攻擊貪婪者
[00:08:53.000 --> 00:08:56.000]  棟樑都一齊和應
[00:08:56.000 --> 00:08:58.000]  第十二至十四章
[00:08:58.000 --> 00:09:01.000]  是先知對於使用暴戾者的嘲諷
[00:09:01.000 --> 00:09:04.000]  去講述他們必會遇到的災禍
[00:09:04.000 --> 00:09:06.000]  那些用暴力兇殺的方式
[00:09:06.000 --> 00:09:08.000]  達到自己目的的人
[00:09:08.000 --> 00:09:10.000]  無論所建立的王國是多麼輕盛
[00:09:10.000 --> 00:09:12.000]  王朝是多麼壯大
[00:09:12.000 --> 00:09:14.000]  盛極一致
[00:09:14.000 --> 00:09:17.000]  而皇上的耶和華必然讓他們像塵土一樣
[00:09:17.000 --> 00:09:20.000]  揚起跟著墜落
[00:09:20.000 --> 00:09:22.000]  終必歸於無憂
[00:09:22.000 --> 00:09:24.000]  煙消雲散
[00:09:24.000 --> 00:09:27.000]  上帝必然令那些依賴暴力和兇殺的人
[00:09:27.000 --> 00:09:30.000]  越是去努力勤勞
[00:09:30.000 --> 00:09:32.000]  越是徒勞無功
[00:09:32.000 --> 00:09:34.000]  他們注定會失敗
[00:09:34.000 --> 00:09:36.000]  但覺醒上帝威榮的人
[00:09:36.000 --> 00:09:38.000]  就好像海洋充滿海水一樣
[00:09:38.000 --> 00:09:41.000]  充滿了大地
[00:09:41.000 --> 00:09:42.000]  第十五至十七節
[00:09:42.000 --> 00:09:45.000]  才對於羞辱別人的人的嘲諷
[00:09:45.000 --> 00:09:49.000]  講述他們必會遇到的災禍
[00:09:49.000 --> 00:09:51.000]  那些用各樣欺騙的方式
[00:09:51.000 --> 00:09:53.000]  包括令人髮指的惡行
[00:09:53.000 --> 00:09:57.000]  他們沉溺在醉酒和放蕩當中
[00:09:57.000 --> 00:10:00.000]  想著用羞辱別人
[00:10:00.000 --> 00:10:03.000]  貶低別人來抬舉自己
[00:10:03.000 --> 00:10:06.000]  其實他們正在積聚上帝對他們的憤怒
[00:10:06.000 --> 00:10:08.000]  上帝迎罰的杯
[00:10:08.000 --> 00:10:11.000]  一定會傳到他們的手中
[00:10:11.000 --> 00:10:15.000]  他們今天以為自己滿享榮耀的那一剎那
[00:10:15.000 --> 00:10:20.000]  羞辱卻是突然迎面撲向他們
[00:10:20.000 --> 00:10:23.000]  他們很努力地追求勢力
[00:10:23.000 --> 00:10:27.000]  任意將人和物件玩弄去摧殘
[00:10:27.000 --> 00:10:30.000]  包括踐踏黎巴嫩的香柏樹
[00:10:30.000 --> 00:10:32.000]  殺害遍地的野獸
[00:10:32.000 --> 00:10:33.000]  去損害大地
[00:10:33.000 --> 00:10:36.000]  他們將必自食惡果
[00:10:36.000 --> 00:10:41.000]  而群山大地的野獸將會起來驚嚇他們
[00:10:41.000 --> 00:10:43.000]  毀滅他們
[00:10:43.000 --> 00:10:45.000]  第十八至二十節
[00:10:45.000 --> 00:10:48.000]  才對敬拜偶像者的諷刺
[00:10:48.000 --> 00:10:52.000]  去講述他們一定會遇到的災禍
[00:10:52.000 --> 00:10:54.000]  偶像有什麼用呢?
[00:10:54.000 --> 00:10:57.000]  他們只不過是人手所做
[00:10:57.000 --> 00:10:58.000]  除了撒謊
[00:10:58.000 --> 00:11:00.000]  他們可以說什麼呢?
[00:11:00.000 --> 00:11:01.000]  不過做他們的人
[00:11:01.000 --> 00:11:04.000]  他是選擇相信倚靠他們
[00:11:04.000 --> 00:11:07.000]  除了用愚昧和愚蠢
[00:11:07.000 --> 00:11:11.000]  我們還可以用什麼用詞來形容他們呢?
[00:11:11.000 --> 00:11:13.000]  你們用各樣的喧鬧
[00:11:13.000 --> 00:11:15.000]  意圖去叫醒你們的偶像
[00:11:15.000 --> 00:11:17.000]  請他向你們說話
[00:11:17.000 --> 00:11:21.000]  但是他們除了用金銀包裹之外
[00:11:21.000 --> 00:11:23.000]  裡面是空空洞洞
[00:11:23.000 --> 00:11:25.000]  沒有生命氣息
[00:11:25.000 --> 00:11:29.000]  你們想他們教導你們什麼呢?
[00:11:29.000 --> 00:11:31.000]  不是癡人說夢話嗎?
[00:11:31.000 --> 00:11:33.000]  唯有耶和華在他們的聖殿當中
[00:11:33.000 --> 00:11:35.000]  而敬拜他的人
[00:11:35.000 --> 00:11:37.000]  是肅靜
[00:11:37.000 --> 00:11:39.000]  默然的肅靜
[00:11:39.000 --> 00:11:42.000]  去聽候上帝的吩咐
[00:11:42.000 --> 00:11:45.000]  這是一個很大很大的對比
[00:11:45.000 --> 00:11:49.000]  善智所嘲諷的五類行徑的人
[00:11:49.000 --> 00:11:51.000]  都是一些自高自大
[00:11:51.000 --> 00:11:53.000]  心裡面沒有上帝的人
[00:11:53.000 --> 00:11:57.000]  其實他們當自己是上帝
[00:11:57.000 --> 00:12:00.000]  歷史會和我們一起見證
[00:12:00.000 --> 00:12:02.000]  他們只不過是自掘墳墓
[00:12:02.000 --> 00:12:04.000]  將會自食其果
[00:12:04.000 --> 00:12:07.000]  上帝的審判一定會來
[00:12:07.000 --> 00:12:10.000]  從哈伯曲先知在五至二十節
[00:12:10.000 --> 00:12:12.000]  對惡人的嘲諷諷刺
[00:12:12.000 --> 00:12:15.000]  我們相信他已經對上帝的回應
[00:12:15.000 --> 00:12:17.000]  心靈覺得滿意
[00:12:17.000 --> 00:12:19.000]  並且信服
[00:12:19.000 --> 00:12:22.000]  相信忍耐等候上帝審判的實現
[00:12:22.000 --> 00:12:25.000]  惡人終局來到的那一刻
[00:12:25.000 --> 00:12:27.000]  各位弟兄姊妹
[00:12:27.000 --> 00:12:29.000]  你呢?
[00:12:29.000 --> 00:12:31.000]  當你聽到上帝的回應的時候
[00:12:31.000 --> 00:12:35.000]  你滿不滿意上帝的回應呢?
[00:12:35.000 --> 00:12:37.000]  等待是很困難的
[00:12:37.000 --> 00:12:39.000]  是很折磨人的
[00:12:39.000 --> 00:12:43.000]  特別是那些落在困難困苦的弟兄姊妹
[00:12:43.000 --> 00:12:45.000]  還要他們等
[00:12:45.000 --> 00:12:47.000]  等到什麼時候呢?
[00:12:47.000 --> 00:12:49.000]  他們心裡面不期然會吶喊
[00:12:49.000 --> 00:12:51.000]  我受夠了
[00:12:51.000 --> 00:12:53.000]  我等不住了
[00:12:53.000 --> 00:12:55.000]  我要行動了
[00:12:55.000 --> 00:12:59.000]  這個其實是信心考驗最嚴峻的時刻
[00:12:59.000 --> 00:13:02.000]  我們需要尋求上帝的幫助
[00:13:02.000 --> 00:13:04.000]  就好像《新約聖經》
[00:13:04.000 --> 00:13:07.000]  那位父親去求主耶穌的幫助一樣
[00:13:07.000 --> 00:13:09.000]  他說:主啊!我的信心不足
[00:13:09.000 --> 00:13:11.000]  求你幫助
[00:13:11.000 --> 00:13:14.000]  我們或許會被誘惑
[00:13:14.000 --> 00:13:17.000]  轉頭去姦惡的那一邊
[00:13:17.000 --> 00:13:19.000]  我們見到他們順風順水
[00:13:19.000 --> 00:13:21.000]  萬事亨通
[00:13:21.000 --> 00:13:23.000]  威榮和權力全部站在他們那邊
[00:13:23.000 --> 00:13:27.000]  簡直就是人生勝利組
[00:13:27.000 --> 00:13:29.000]  也有些人相信
[00:13:29.000 --> 00:13:31.000]  西瓜靠大便
[00:13:31.000 --> 00:13:33.000]  扶強不扶弱
[00:13:33.000 --> 00:13:35.000]  所以轉而去趨炎附勢
[00:13:35.000 --> 00:13:37.000]  轉向惡中行
[00:13:37.000 --> 00:13:39.000]  經文告訴我們
[00:13:39.000 --> 00:13:41.000]  惡人終必自食惡果
[00:13:41.000 --> 00:13:43.000]  不得存活
[00:13:43.000 --> 00:13:45.000]  義人卻要因忠信而得生命
[00:13:45.000 --> 00:13:47.000]  上帝的審判
[00:13:47.000 --> 00:13:49.000]  看來好像一再的擔言
[00:13:49.000 --> 00:13:51.000]  但是上帝說
[00:13:51.000 --> 00:13:53.000]  一定會實現
[00:13:53.000 --> 00:13:55.000]  今天轉軚的人
[00:13:55.000 --> 00:13:57.000]  不會後悔
[00:13:57.000 --> 00:13:59.000]  我們更有可能的地方
[00:13:59.000 --> 00:14:01.000]  就是我們心裡被罪所引誘
[00:14:01.000 --> 00:14:03.000]  我們每一個人
[00:14:03.000 --> 00:14:05.000]  心裡都有罪性
[00:14:05.000 --> 00:14:07.000]  牧師也有
[00:14:07.000 --> 00:14:09.000]  只不過是聖靈內在我們每一個基督徒的心中
[00:14:09.000 --> 00:14:13.000]  上帝是聖靈的幫助
[00:14:13.000 --> 00:14:15.000]  在他的幫助下
[00:14:15.000 --> 00:14:17.000]  信徒能夠覺醒
[00:14:17.000 --> 00:14:19.000]  我們不選擇去行惡
[00:14:19.000 --> 00:14:21.000]  不過是需要我們
[00:14:21.000 --> 00:14:23.000]  願意時時安靜在神面前
[00:14:23.000 --> 00:14:25.000]  我們才有能力去分辨
[00:14:25.000 --> 00:14:27.000]  哪些
[00:14:27.000 --> 00:14:31.000]  是善意底下包裝的惡念
[00:14:31.000 --> 00:14:33.000]  我們去拒絕
[00:14:33.000 --> 00:14:35.000]  而哪些才是真正的善意
[00:14:35.000 --> 00:14:37.000]  我們要去遵行
[00:14:37.000 --> 00:14:39.000]  安靜以及
[00:14:39.000 --> 00:14:41.000]  親近神是我們每一個基督徒
[00:14:41.000 --> 00:14:43.000]  每一天最重要的任務
[00:14:43.000 --> 00:14:45.000]  也是讓我們保持覺醒
[00:14:45.000 --> 00:14:47.000]  的一個很重要的方式
[00:14:47.000 --> 00:14:49.000]  在罪的誘惑底下
[00:14:49.000 --> 00:14:51.000]  在罪的蒙騙底下
[00:14:51.000 --> 00:14:53.000]  特別是在艱難困苦的當中
[00:14:53.000 --> 00:14:55.000]  信徒
[00:14:55.000 --> 00:14:57.000]  都很容易
[00:14:57.000 --> 00:14:59.000]  有惡念浮出
[00:14:59.000 --> 00:15:01.000]  這個惡念可能是
[00:15:01.000 --> 00:15:03.000]  我受救了
[00:15:03.000 --> 00:15:05.000]  我要替天行道
[00:15:05.000 --> 00:15:07.000]  我要以其人之道
[00:15:07.000 --> 00:15:09.000]  還治其人之身
[00:15:09.000 --> 00:15:11.000]  我要用姦惡來痛擊惡人
[00:15:11.000 --> 00:15:13.000]  雖然我們不是
[00:15:13.000 --> 00:15:15.000]  出賢附勢
[00:15:15.000 --> 00:15:17.000]  不過卻是和
[00:15:17.000 --> 00:15:19.000]  我們自己所憎惡的人
[00:15:19.000 --> 00:15:21.000]  他們姦惡的行為
[00:15:21.000 --> 00:15:23.000]  其實是沒有分別的
[00:15:23.000 --> 00:15:25.000]  經文告訴我們
[00:15:25.000 --> 00:15:27.000]  惡人終必自食惡果
[00:15:27.000 --> 00:15:29.000]  不得存活
[00:15:29.000 --> 00:15:31.000]  而人卻因忠信而得生命
[00:15:31.000 --> 00:15:33.000]  上帝的審判
[00:15:33.000 --> 00:15:35.000]  看來是在擔驗中
[00:15:35.000 --> 00:15:37.000]  但是一定會實現
[00:15:37.000 --> 00:15:39.000]  忠信於上帝
[00:15:39.000 --> 00:15:41.000]  是指什麼意思呢?
[00:15:41.000 --> 00:15:43.000]  我們要
[00:15:43.000 --> 00:15:45.000]  呼求上帝去給我們一個
[00:15:45.000 --> 00:15:47.000]  讓我們心靈覺得滿足
[00:15:47.000 --> 00:15:49.000]  和讓心靈覺得
[00:15:49.000 --> 00:15:51.000]  我可以安寧的答案
[00:15:51.000 --> 00:15:53.000]  未得到這個答案之前
[00:15:53.000 --> 00:15:55.000]  請你不要擔憂
[00:15:55.000 --> 00:15:57.000]  就好像哈伯古仙子一樣
[00:15:57.000 --> 00:15:59.000]  站在你的瞭望台上
[00:15:59.000 --> 00:16:01.000]  去等待上帝的回應
[00:16:01.000 --> 00:16:03.000]  不過當你得到
[00:16:03.000 --> 00:16:05.000]  這個答覆之後
[00:16:05.000 --> 00:16:07.000]  你要堅持去按照上帝對你的吩咐
[00:16:07.000 --> 00:16:09.000]  順服進行
[00:16:09.000 --> 00:16:11.000]  這個就是忠信
[00:16:11.000 --> 00:16:13.000]  這個就是經文所說的義人
[00:16:13.000 --> 00:16:15.000]  這些義人
[00:16:15.000 --> 00:16:17.000]  就是那些在神面前
[00:16:17.000 --> 00:16:19.000]  去堅持正直
[00:16:19.000 --> 00:16:21.000]  忠誠
[00:16:21.000 --> 00:16:23.000]  堅心信賴上帝的人
[00:16:23.000 --> 00:16:25.000]  這些人被稱為忠信者
[00:16:25.000 --> 00:16:27.000]  聖經說
[00:16:27.000 --> 00:16:29.000]  上帝說他們必要存活
[00:16:29.000 --> 00:16:31.000]  必得生命
[00:16:31.000 --> 00:16:33.000]  是的,沒錯
[00:16:33.000 --> 00:16:35.000]  很多事情看來是不能等的
[00:16:35.000 --> 00:16:37.000]  不過有些事情
[00:16:37.000 --> 00:16:39.000]  是需要等待的
[00:16:39.000 --> 00:16:41.000]  我們需要懂得去分辨
[00:16:41.000 --> 00:16:43.000]  我們的
[00:16:43.000 --> 00:16:45.000]  中國人有一句說話
[00:16:45.000 --> 00:16:47.000]  欲速則不達
[00:16:47.000 --> 00:16:49.000]  有些事情
[00:16:49.000 --> 00:16:51.000]  你越要趕忙去做的時候
[00:16:51.000 --> 00:16:53.000]  反而是事倍功半
[00:16:53.000 --> 00:16:55.000]  有些事情
[00:16:55.000 --> 00:16:57.000]  是真的需要等待時刻
[00:16:57.000 --> 00:16:59.000]  我們要相信
[00:16:59.000 --> 00:17:01.000]  上帝正在掌管歷史
[00:17:01.000 --> 00:17:03.000]  我們要相信
[00:17:03.000 --> 00:17:05.000]  上帝正在看顧
[00:17:05.000 --> 00:17:07.000]  更加要相信上帝的時間表
[00:17:07.000 --> 00:17:09.000]  相信上帝所答應過的事
[00:17:09.000 --> 00:17:11.000]  一定會實現
[00:17:11.000 --> 00:17:13.000]  因為上帝
[00:17:13.000 --> 00:17:15.000]  是一位
[00:17:15.000 --> 00:17:17.000]  守承諾的上帝
[00:17:17.000 --> 00:17:19.000]  其實向前望是很困難的
[00:17:19.000 --> 00:17:21.000]  特別是
[00:17:21.000 --> 00:17:23.000]  人在顏的勢力
[00:17:23.000 --> 00:17:25.000]  底下
[00:17:25.000 --> 00:17:27.000]  在他的惡勢力當中
[00:17:27.000 --> 00:17:29.000]  每一分秒
[00:17:29.000 --> 00:17:31.000]  都是很難捱
[00:17:31.000 --> 00:17:33.000]  但當我們回望我們的過去
[00:17:33.000 --> 00:17:35.000]  回望我們的歷史
[00:17:35.000 --> 00:17:37.000]  我們就會看到
[00:17:37.000 --> 00:17:39.000]  上帝的恩手從來沒有離開過
[00:17:39.000 --> 00:17:41.000]  對他忠信的人
[00:17:41.000 --> 00:17:43.000]  巴比倫
[00:17:43.000 --> 00:17:45.000]  沒錯,盛極一時
[00:17:45.000 --> 00:17:47.000]  加勒底人在當時的古代近東
[00:17:47.000 --> 00:17:49.000]  他的勢力,他的威權
[00:17:49.000 --> 00:17:51.000]  可謂一時無兩
[00:17:51.000 --> 00:17:53.000]  不過當我們看歷史的時候
[00:17:53.000 --> 00:17:55.000]  我們發現
[00:17:55.000 --> 00:17:57.000]  只不過是短短數十年
[00:17:57.000 --> 00:17:59.000]  好像經文所說
[00:17:59.000 --> 00:18:01.000]  現在已經煙消雲散
