
[00:00:00.000 --> 00:00:02.000]  今日係母親節
[00:03:36.800 --> 00:03:41.600]  神在我們見不到前路的時候
[00:03:41.600 --> 00:03:43.800]  祂沒有忘記我們
[00:03:43.800 --> 00:03:46.300]  當時的石安
[00:03:46.300 --> 00:03:50.800]  他們面對的是淪亡之後
[00:03:50.800 --> 00:03:54.600]  淪亡之後 因為他們被擄到巴比倫
[00:03:54.600 --> 00:03:58.700]  他們現在面對的是一個很艱難的環境
[00:03:58.700 --> 00:04:03.800]  很奇怪 剛才我們讀是49章第14節開始
[00:04:03.800 --> 00:04:07.200]  49章的第1至13節說什麼呢
[00:04:07.200 --> 00:04:09.500]  第1至13節的經文裏面
[00:04:09.500 --> 00:04:15.300]  其實是包含著其中一篇的「獨人之歌」
[00:04:15.300 --> 00:04:19.800]  在以塞雅書裏面總共有四首「獨人之歌」
[00:04:19.800 --> 00:04:22.900]  四首「獨人之歌」是什麼呢
[00:04:22.900 --> 00:04:30.100]  「獨人」是特別說到指向這位尼塞雅
[00:04:30.100 --> 00:04:33.700]  以塞雅先知去說「獨人之歌」的時候
[00:04:33.700 --> 00:04:36.000]  是在說給百姓聽
[00:04:36.000 --> 00:04:38.800]  「尼塞雅會來拯救你們」
[00:04:38.800 --> 00:04:42.800]  「尼塞雅會來帶來一個新的局面」
[00:04:42.800 --> 00:04:48.800]  明明在49章1至13節才說完「獨人之歌」
[00:04:48.800 --> 00:04:52.100]  為什麼去到第14節
[00:04:52.100 --> 00:04:55.200]  石安竟然發出一個這樣的呼喊
[00:04:55.200 --> 00:05:03.200]  「耶和華離棄了我 忘記了我」
[00:05:03.200 --> 00:05:08.600]  「太遠了 尼塞雅何時來」
[00:05:08.600 --> 00:05:11.900]  「太遙遠了 這個局面」
[00:05:11.900 --> 00:05:16.500]  「我看不到前面有什麼去路」
[00:05:16.500 --> 00:05:20.000]  「困在現在這個困局裏面」
[00:05:20.000 --> 00:05:25.600]  「我就是一個被擄的人」
[00:05:25.600 --> 00:05:29.500]  其實我是一個長期病患者
[00:05:29.500 --> 00:05:34.700]  我有什麼病呢?我有濕疹
[00:05:34.700 --> 00:05:39.700]  你現在看我的樣子好像沒事
[00:05:39.700 --> 00:05:43.200]  但在我最嚴重濕疹的時候
[00:05:43.200 --> 00:05:45.500]  那個情況是怎樣呢?
[00:05:45.500 --> 00:05:51.400]  除了身體很多地方都有濕疹出現
[00:05:51.400 --> 00:05:55.900]  連我的頭皮這些地方都有
[00:05:55.900 --> 00:06:01.000]  它是會自己流一些黃色的水出來
[00:06:01.000 --> 00:06:05.000]  如果你有濕疹你很明白我在說什麼
[00:06:05.000 --> 00:06:09.100]  濕疹有一個最大的特點就是什麼呢?
[00:06:09.100 --> 00:06:13.200]  癢 要嘔吐
[00:06:13.200 --> 00:06:15.900]  很多時候我晚上是癢醒的
[00:06:15.900 --> 00:06:19.200]  我就要坐著嘔吐
[00:06:19.200 --> 00:06:23.700]  嘔吐到什麼時候才可以再睡呢?
[00:06:23.700 --> 00:06:28.500]  嘔吐到流血、嘔吐到皮破
[00:06:28.500 --> 00:06:31.700]  所以很多時候我起床的時候
[00:06:31.700 --> 00:06:34.900]  我的床單和我的枕頭袋
[00:06:34.900 --> 00:06:37.800]  除了有些黃色的水印之外
[00:06:37.800 --> 00:06:41.400]  還是血漬斑斑
[00:06:41.400 --> 00:06:43.900]  在那個時候有沒有看醫生呢?
[00:06:43.900 --> 00:06:46.000]  當然有了
[00:06:46.000 --> 00:06:47.500]  我看了很多醫生
[00:06:47.500 --> 00:06:53.200]  中醫、西醫、教授、專科都看了
[00:06:53.200 --> 00:06:56.000]  我想如果我沒有記錯
[00:06:56.000 --> 00:06:59.200]  我看了六至七個醫生
[00:06:59.200 --> 00:07:00.800]  我那個時候的狀況是怎樣呢?
[00:07:00.800 --> 00:07:04.100]  好像在新約有一個血漏婦人
[00:07:04.100 --> 00:07:04.900]  她說什麼?
[00:07:04.900 --> 00:07:06.400]  《聖經》記載她
[00:07:06.400 --> 00:07:10.100]  在許多醫生手裏受了許多的苦
[00:07:10.100 --> 00:07:11.600]  花了很多的錢
[00:07:11.600 --> 00:07:14.200]  病情一直都沒有變好
[00:07:14.200 --> 00:07:17.200]  我就是這樣
[00:07:17.200 --> 00:07:21.600]  我還可以怎樣呢?
[00:07:21.600 --> 00:07:24.400]  見不到前面有路可走
[00:07:24.400 --> 00:07:26.500]  所以那個時候
[00:07:26.500 --> 00:07:29.800]  我都簽過
[00:07:29.800 --> 00:07:32.000]  神啊!你是不是忘記了我?
[00:07:32.000 --> 00:07:36.300]  我的檔案已經放上來了
[00:07:36.300 --> 00:07:38.300]  是不是疊起來了?
[00:07:38.300 --> 00:07:41.400]  你忘記了我
[00:07:41.400 --> 00:07:44.000]  當我們見不到前路
[00:07:44.000 --> 00:07:47.200]  在困局裏的時候
[00:07:47.200 --> 00:07:52.800]  我們就會很容易發出錫安的呼喊
[00:07:52.800 --> 00:07:54.800]  耶和華說你棄了我
[00:07:54.800 --> 00:07:59.400]  忘記了我
[00:07:59.400 --> 00:08:02.800]  在現實很差的環境
[00:08:02.800 --> 00:08:06.000]  同樣都會有一個這樣的呼喊
[00:08:06.000 --> 00:08:07.700]  當時的錫安
[00:08:07.700 --> 00:08:09.000]  面對耶路撒冷
[00:08:09.000 --> 00:08:10.200]  本來是一個大城
[00:08:10.200 --> 00:08:12.400]  是一個很繁榮的城市
[00:08:12.400 --> 00:08:18.600]  但是當時耶路撒冷被淪陷
[00:08:18.600 --> 00:08:20.600]  一片頹垣敗瓦
[00:08:20.600 --> 00:08:23.600]  方直一片
[00:08:23.600 --> 00:08:27.100]  看著自己的家園被毀
[00:08:27.100 --> 00:08:31.600]  自己的身份被磨滅
[00:08:31.600 --> 00:08:33.600]  可以怎樣收科?
[00:08:33.600 --> 00:08:37.800]  那個現實很難處理
[00:08:37.800 --> 00:08:41.200]  不知道怎樣處理
[00:08:41.200 --> 00:08:44.800]  當時錫安說
[00:08:44.800 --> 00:08:48.200]  神啊,你忘記了我
[00:08:48.200 --> 00:08:49.600]  有一個故事
[00:08:49.600 --> 00:08:51.200]  沙灘上的竹印
[00:08:51.200 --> 00:08:53.400]  可能我們中間有不少的電影姐妹
[00:08:53.400 --> 00:08:55.800]  都聽過這個故事
[00:08:55.800 --> 00:08:57.200]  我簡單複述一下
[00:08:57.200 --> 00:08:59.800]  這個是怎樣的故事
[00:08:59.800 --> 00:09:01.000]  是有一個主人翁
[00:09:01.000 --> 00:09:03.000]  他有一晚做夢的時候
[00:09:03.000 --> 00:09:08.000]  他做夢夢見自己在沙灘上行走
[00:09:08.000 --> 00:09:11.600]  在沙灘上行走的時候就有腳印
[00:09:11.600 --> 00:09:13.100]  他就在行走
[00:09:13.100 --> 00:09:15.400]  其實他見到
[00:09:15.400 --> 00:09:21.200]  就是他自己人生一個回顧的片段
[00:09:21.200 --> 00:09:23.200]  他在行走的時候發現
[00:09:23.200 --> 00:09:26.200]  不單是他那雙腳印在那裏
[00:09:26.200 --> 00:09:29.200]  旁邊有另一雙腳印
[00:09:29.200 --> 00:09:33.000]  原來旁邊那雙腳印是神
[00:09:33.000 --> 00:09:35.000]  他很快樂
[00:09:35.000 --> 00:09:40.000]  見到沙灘上兩雙腳印並排而走
[00:09:40.000 --> 00:09:44.000]  很開心有神與我同在
[00:09:44.000 --> 00:09:47.000]  不過當他一度回顧的時候
[00:09:47.000 --> 00:09:49.200]  他發現其中一個片段
[00:09:49.200 --> 00:09:54.000]  沙灘上只剩下一雙竹印
[00:09:54.000 --> 00:09:55.400]  而這個時刻
[00:09:55.400 --> 00:09:58.400]  就是他人生最落魄
[00:09:58.400 --> 00:09:59.600]  最坎坷
[00:09:59.600 --> 00:10:02.400]  最痛苦的時間
[00:10:02.400 --> 00:10:05.200]  只剩下一雙竹印
[00:10:05.200 --> 00:10:06.600]  他就向神問
[00:10:06.600 --> 00:10:09.200]  神啊為什麼在那段最艱難的時間
[00:10:09.200 --> 00:10:12.400]  祢離開我
[00:10:12.400 --> 00:10:15.800]  有時我們都可能像主人翁一樣
[00:10:15.800 --> 00:10:18.200]  向神發出這樣的呼喊
[00:10:18.200 --> 00:10:20.400]  在我們最痛苦的時候
[00:10:20.400 --> 00:10:21.600]  神啊祢離開我
[00:10:21.600 --> 00:10:24.400]  那我怎麼辦
[00:10:24.400 --> 00:10:26.800]  我認識一個家庭有幾姐妹
[00:10:26.800 --> 00:10:31.600]  我認識其中一個比較親的姐妹
[00:10:31.600 --> 00:10:39.000]  這個家庭在兩年時間內
[00:10:39.000 --> 00:10:42.600]  喪失了四位家人
[00:10:42.600 --> 00:10:49.600]  分別是她的爸爸、媽媽、媽媽和婆婆
[00:10:49.600 --> 00:10:54.600]  四個家人相繼安息主懷
[00:10:54.600 --> 00:10:58.200]  有一次跟這個姐妹聊天的時候
[00:10:58.200 --> 00:11:00.400]  她叫我做導師
[00:11:00.400 --> 00:11:02.400]  她說導師
[00:11:02.400 --> 00:11:05.400]  我快撐不住了
[00:11:05.400 --> 00:11:09.200]  我現在還可以怎樣
[00:11:09.200 --> 00:11:11.600]  很難過
[00:11:11.600 --> 00:11:13.600]  有時我們人生歷程中
[00:11:13.600 --> 00:11:15.400]  都有這樣的時刻
[00:11:15.400 --> 00:11:16.800]  我們撐不住了
[00:11:16.800 --> 00:11:19.400]  神啊現在這個環境很差
[00:11:19.400 --> 00:11:23.200]  何時才可以改變
[00:11:23.200 --> 00:11:25.000]  當神的百姓
[00:11:25.000 --> 00:11:28.800]  向神發出這樣的呼喊
[00:11:28.800 --> 00:11:31.800]  她不單止懷疑神
[00:11:31.800 --> 00:11:34.000]  她有機會懷疑自己
[00:11:34.000 --> 00:11:37.400]  為什麼這樣說呢
[00:11:37.400 --> 00:11:40.400]  在以賽雅書前的篇章
[00:11:40.400 --> 00:11:43.600]  神透過以賽雅才點出
[00:11:43.600 --> 00:11:47.400]  神的百姓錫安做錯了什麼
[00:11:47.400 --> 00:11:51.000]  他們投靠外邦
[00:11:51.000 --> 00:11:54.200]  離棄神
[00:11:54.200 --> 00:11:56.600]  這個時候她也會想
[00:11:56.600 --> 00:11:58.800]  最壞是我做錯了
[00:11:58.800 --> 00:12:01.200]  做錯了神就不理我
[00:12:01.200 --> 00:12:04.400]  神就懲罰我
[00:12:04.400 --> 00:12:08.000]  我發現很多弟兄姊妹
[00:12:08.000 --> 00:12:11.000]  都有這樣的概念
[00:12:11.000 --> 00:12:13.800]  一遭遇緊患難
[00:12:13.800 --> 00:12:15.800]  就會想是不是我做錯了
[00:12:15.800 --> 00:12:16.800]  得罪神了
[00:12:16.800 --> 00:12:21.600]  所以神就透過這件事懲罰我
[00:12:21.600 --> 00:12:24.400]  原來這種想法
[00:12:24.400 --> 00:12:27.000]  在跟從耶穌的門徒心裡
[00:12:27.000 --> 00:12:29.400]  也是這樣
[00:12:29.400 --> 00:12:31.200]  在新約裏有行福音
[00:12:31.200 --> 00:12:34.800]  記載了一個生來黑暗的人
[00:12:34.800 --> 00:12:37.600]  你見耶穌
[00:12:37.600 --> 00:12:42.600]  當門徒見到這個生來黑暗的人
[00:12:42.600 --> 00:12:45.000]  他就跟耶穌說
[00:12:45.000 --> 00:12:47.000]  他說夫子
[00:12:47.000 --> 00:12:49.600]  這個生來黑暗的人
[00:12:49.600 --> 00:12:51.400]  是他犯了罪
[00:12:51.400 --> 00:12:54.600]  還是他的父母犯了罪
[00:12:54.600 --> 00:12:57.000]  後面其實是隱藏了
[00:12:57.000 --> 00:13:00.000]  蘊含了一些還沒說出來的說話
[00:13:00.000 --> 00:13:01.000]  是他犯罪
[00:13:01.000 --> 00:13:02.800]  是他父母犯罪
[00:13:02.800 --> 00:13:04.600]  所以才會得到這樣的下場
[00:13:04.600 --> 00:13:08.400]  這樣的報應
[00:13:08.400 --> 00:13:11.000]  才會跌到一個這樣
[00:13:11.000 --> 00:13:14.600]  這麼慘的結果
[00:13:14.600 --> 00:13:16.200]  有時候我們
[00:13:16.200 --> 00:13:19.600]  在一些軟弱跌倒的時候
[00:13:19.600 --> 00:13:22.200]  我們心裏都會有想
[00:13:22.200 --> 00:13:24.200]  是不是我不對
[00:13:24.200 --> 00:13:27.600]  所以神忘記我
[00:13:27.600 --> 00:13:32.000]  任由我在困難裏面
[00:13:32.000 --> 00:13:38.200]  弟兄姊妹不要誤會神
[00:13:38.200 --> 00:13:42.200]  當神聽見石安這樣的呼喊
[00:13:42.200 --> 00:13:45.400]  神馬上回應
[00:13:45.400 --> 00:13:47.600]  因為錯不是這樣
[00:13:47.600 --> 00:13:49.000]  沒有忘記
[00:13:49.000 --> 00:13:52.000]  神就馬上回應
[00:13:52.000 --> 00:13:53.600]  神說
[00:13:53.600 --> 00:13:57.000]  「婦人焉能忘記她吃奶的嬰孩
[00:13:57.000 --> 00:14:00.000]  不連恤她所生的兒子
[00:14:00.000 --> 00:14:01.600]  即或有忘記的
[00:14:01.600 --> 00:14:04.800]  我卻不忘記你」
[00:14:04.800 --> 00:14:08.400]  神以一個普遍母親的特質
[00:14:08.400 --> 00:14:12.800]  去回應石安的呼喊
[00:14:12.800 --> 00:14:13.800]  這裡特別說
[00:14:13.800 --> 00:14:18.000]  媽媽怎麼能夠忘記自己的寶寶呢
[00:14:18.000 --> 00:14:21.600]  這個寶寶是什麼時段的寶寶呢
[00:14:21.600 --> 00:14:24.600]  是正在吃奶的嬰孩
[00:14:24.600 --> 00:14:28.000]  正在吃奶的嬰孩有一個特點
[00:14:28.000 --> 00:14:31.400]  就是什麼都做不到
[00:14:31.400 --> 00:14:34.400]  她自己肚餓沒得找東西吃
[00:14:34.400 --> 00:14:36.000]  她不舒服
[00:14:36.000 --> 00:14:37.200]  不知道怎樣
[00:14:37.200 --> 00:14:40.800]  不懂得處理自己
[00:14:40.800 --> 00:14:42.200]  她奶濕了
[00:14:42.200 --> 00:14:45.200]  她也不懂得幫自己處理
[00:14:45.200 --> 00:14:51.200]  她整個人依賴著媽媽的照顧和看顧
[00:14:51.200 --> 00:14:55.800]  她有什麼需要都是靠媽媽
[00:14:55.800 --> 00:14:56.800]  既然如此
[00:14:56.800 --> 00:15:02.200]  媽媽很清楚吃奶的嬰孩很需要自己
[00:15:02.200 --> 00:15:05.800]  媽媽就會很緊張這個嬰孩
[00:15:05.800 --> 00:15:08.600]  所以一哭
[00:15:08.600 --> 00:15:10.600]  很多媽媽就很緊張
[00:15:10.600 --> 00:15:13.200]  「是否冷呢?是否熱呢?
[00:15:13.200 --> 00:15:16.000]  是否濕呢?是否乾呢?」
[00:15:16.000 --> 00:15:17.600]  以前我的教會
[00:15:17.600 --> 00:15:19.000]  小小一間
[00:15:19.000 --> 00:15:21.400]  我自己的教會
[00:15:21.400 --> 00:15:24.200]  有一個地方是崇拜的
[00:15:24.200 --> 00:15:27.200]  旁邊隔著一個玻璃房
[00:15:27.200 --> 00:15:31.200]  嬰孩放在那裡
[00:15:31.200 --> 00:15:34.200]  小朋友放在那裡
[00:15:34.200 --> 00:15:38.200]  媽媽爸爸就去外面崇拜
[00:15:38.200 --> 00:15:40.400]  但是在玻璃房
[00:15:40.400 --> 00:15:43.800]  你知道小朋友的哭聲是很響亮的
[00:15:43.800 --> 00:15:47.200]  還有很高頻率的
[00:15:47.200 --> 00:15:49.800]  當一有哭聲的時候
[00:15:49.800 --> 00:15:54.400]  不會全部媽媽都衝出去
[00:15:54.400 --> 00:15:58.000]  只有一個媽媽衝出去
[00:15:58.000 --> 00:16:00.200]  不會衝錯的
[00:16:00.200 --> 00:16:04.800]  一定是自己的小朋友哭
[00:16:04.800 --> 00:16:09.200]  媽媽怎會忘記自己的孩子
[00:16:09.200 --> 00:16:10.800]  人在崇拜
[00:16:10.800 --> 00:16:15.400]  心還在連繫著嬰孩
[00:16:15.400 --> 00:16:18.600]  怎會忘記呢?
[00:16:18.600 --> 00:16:21.000]  有些媽媽這樣說
[00:16:21.000 --> 00:16:23.600]  吃奶的時候
[00:16:23.600 --> 00:16:26.200]  當餵哺母乳的時候
[00:16:26.200 --> 00:16:28.000]  有些母親這樣說
[00:16:28.000 --> 00:16:29.800]  那個時刻
[00:16:29.800 --> 00:16:31.600]  餵哺母乳的時刻
[00:16:31.600 --> 00:16:37.600]  是媽媽和嬰孩的交融
[00:16:37.600 --> 00:16:42.000]  那個交流是很快樂的交流
[00:16:42.000 --> 00:16:43.600]  我不是媽媽
[00:16:43.600 --> 00:16:45.400]  我不明白
[00:16:45.400 --> 00:16:47.200]  是一個很微妙的事
[00:16:47.200 --> 00:16:51.000]  我們中間的弟兄都不明白
[00:16:51.000 --> 00:16:53.200]  但如果我們中間的姐妹
[00:16:53.200 --> 00:16:58.400]  你曾經是餵哺母乳的媽媽
[00:16:58.400 --> 00:17:00.200]  你會體會
[00:17:00.200 --> 00:17:04.400]  這是一種很親密的關係
[00:17:04.400 --> 00:17:06.000]  很親密
[00:17:06.000 --> 00:17:09.200]  彼此在交流中
[00:17:09.200 --> 00:17:13.200]  有一種很微妙的連結
[00:17:13.200 --> 00:17:17.200]  神跟石安說
[00:17:17.200 --> 00:17:21.800]  我就是這樣不忘記你
[00:17:21.800 --> 00:17:24.600]  我沒有忘記你
[00:17:24.600 --> 00:17:25.800]  然後神說
[00:17:25.800 --> 00:17:27.200]  即或有忘記
[00:17:27.200 --> 00:17:32.400]  我覺得這個補一補非常好
[00:17:32.400 --> 00:17:36.200]  真的有這麼大頭蝦的媽媽嗎?
[00:17:36.200 --> 00:17:37.400]  真的有嗎?
[00:17:37.400 --> 00:17:39.200]  我都不會忘記你
[00:17:39.200 --> 00:17:40.600]  其實神這樣說
[00:17:40.600 --> 00:17:44.000]  是表示萬萬不可能
[00:17:44.000 --> 00:17:45.400]  石安你知不知道
[00:17:45.400 --> 00:17:47.200]  要我忘記你嗎?
[00:17:47.200 --> 00:17:48.200]  沒有可能
[00:17:48.200 --> 00:17:51.000]  我怎麼可能忘記你
[00:17:51.000 --> 00:17:56.600]  神其實是在表達一個這樣的意思
[00:17:56.600 --> 00:17:59.800]  但當我們人落在困苦的時候
[00:17:59.800 --> 00:18:03.200]  的確是真的
[00:18:03.200 --> 00:18:05.600]  我們有時都會好像石安那樣
[00:18:05.600 --> 00:18:08.400]  發出一個懷疑
[00:18:08.400 --> 00:18:11.000]  神忘記了我
[00:18:11.000 --> 00:18:15.400]  神離棄了我
[00:18:15.400 --> 00:18:16.600]  在新約
[00:18:16.600 --> 00:18:18.800]  當耶穌和門徒
[00:18:18.800 --> 00:18:23.200]  坐船渡過加利利海的時候
[00:18:23.200 --> 00:18:26.400]  刮起大風浪
[00:18:26.400 --> 00:18:28.600]  耶穌在船上睡覺
[00:18:28.600 --> 00:18:32.800]  門徒走來找耶穌
[00:18:32.800 --> 00:18:36.200]  有沒有印象門徒說什麼?
[00:18:36.200 --> 00:18:37.200]  他說夫子
[00:18:37.200 --> 00:18:38.800]  我們喪命了
[00:18:38.800 --> 00:18:40.400]  然後呢
[00:18:40.400 --> 00:18:43.200]  理不顧摸
[00:18:43.200 --> 00:18:45.000]  即是說
[00:18:45.000 --> 00:18:46.400]  耶穌
[00:18:46.400 --> 00:18:47.800]  我們快要沒命了
[00:18:47.800 --> 00:18:49.000]  很大風浪
[00:18:49.000 --> 00:18:50.800]  你不理我們
[00:18:50.800 --> 00:18:54.400]  難道任由我們死嗎?
[00:18:54.400 --> 00:18:57.600]  原來人落在困難當中
[00:18:57.600 --> 00:18:58.800]  真的會這樣
[00:18:58.800 --> 00:19:00.400]  為什麼呢?
[00:19:00.400 --> 00:19:02.000]  為什麼會出現一個
[00:19:02.000 --> 00:19:03.200]  你不理我們
[00:19:03.200 --> 00:19:04.400]  你忘記了我們
[00:19:04.400 --> 00:19:07.600]  你離棄我們的想法呢?
[00:19:07.600 --> 00:19:09.800]  是因為我們習慣了
[00:19:09.800 --> 00:19:14.600]  用看得到的東西去衡量我們的神
[00:19:14.600 --> 00:19:16.800]  我們看到的是環境
[00:19:16.800 --> 00:19:18.600]  我們看到環境不順利
[00:19:18.600 --> 00:19:20.200]  環境出現困難
[00:19:20.200 --> 00:19:21.800]  我們就覺得
[00:19:21.800 --> 00:19:24.200]  神啊,祢肯定是忘記了我
[00:19:24.200 --> 00:19:26.400]  祢肯定是不理我
[00:19:26.400 --> 00:19:27.800]  當環境很好
[00:19:27.800 --> 00:19:29.400]  很順利的時候
[00:19:29.400 --> 00:19:32.200]  神啊,多謝祢看顧我
[00:19:32.200 --> 00:19:34.400]  賜我恩典
[00:19:34.400 --> 00:19:37.800]  我們有時候會有這樣的弊病
[00:19:37.800 --> 00:19:39.400]  用看得到的東西
[00:19:39.400 --> 00:19:41.600]  去衡量我們的神
[00:19:41.600 --> 00:19:47.000]  是否真實
[00:19:47.000 --> 00:19:48.000]  不好
[00:19:48.000 --> 00:19:49.200]  神啊,不是的
[00:19:49.200 --> 00:19:50.200]  不是這樣
[00:19:50.200 --> 00:19:54.200]  我沒有忘記祢
[00:19:54.200 --> 00:19:55.400]  不僅如此
[00:19:55.400 --> 00:19:58.000]  神不僅用母親的向度
[00:19:58.000 --> 00:20:00.800]  去回應錫安的呼喊
[00:20:00.800 --> 00:20:04.000]  還怕錫安不明白
[00:20:04.000 --> 00:20:06.000]  然後祂說
[00:20:06.000 --> 00:20:07.400]  我怎樣不忘記
[00:20:07.400 --> 00:20:08.200]  我告訴你
[00:20:08.200 --> 00:20:12.200]  我不忘記你的程度
[00:20:12.200 --> 00:20:15.800]  漢啊
[00:20:15.800 --> 00:20:16.800]  我將你
[00:20:16.800 --> 00:20:17.800]  這個你就是錫安
[00:20:17.800 --> 00:20:19.800]  我將你銘刻在我掌上
[00:20:19.800 --> 00:20:24.000]  你的長緩常在我眼前
[00:20:24.000 --> 00:20:26.600]  神怎樣不忘記錫安呢
[00:20:26.600 --> 00:20:30.200]  他用了兩個意象去表達
[00:20:30.200 --> 00:20:31.600]  第一個意象
[00:20:31.600 --> 00:20:32.800]  我將你
[00:20:32.800 --> 00:20:34.000]  這個就是錫安
[00:20:34.000 --> 00:20:37.000]  銘刻在我掌上
[00:20:37.000 --> 00:20:40.200]  銘刻在我掌上
[00:20:40.200 --> 00:20:42.000]  很寶貴
[00:20:42.000 --> 00:20:45.600]  什麼是我們整個身體
[00:20:45.600 --> 00:20:46.800]  要拿著的東西
[00:20:46.800 --> 00:20:48.200]  最重要的東西要拿著
[00:20:48.200 --> 00:20:50.400]  就是這樣
[00:20:50.400 --> 00:20:52.600]  就是掌心
[00:20:52.600 --> 00:20:57.400]  銘將錫安刻的名字在他的掌上
[00:20:57.400 --> 00:20:59.800]  拿著
[00:20:59.800 --> 00:21:04.000]  拿著是很重要的東西
[00:21:04.000 --> 00:21:05.400]  大家有沒有見過
[00:21:05.400 --> 00:21:07.000]  應該有見過
[00:21:07.000 --> 00:21:11.000]  有些人很喜歡紋身
[00:21:11.000 --> 00:21:14.800]  紋什麼多
[00:21:14.800 --> 00:21:17.200]  有些弟兄姊妹今早說
[00:21:17.200 --> 00:21:19.600]  紋條龍
[00:21:19.600 --> 00:21:20.400]  都有的
[00:21:20.400 --> 00:21:22.200]  紋圖畫
[00:21:22.200 --> 00:21:24.000]  大家有沒有見過一些
[00:21:24.000 --> 00:21:26.800]  是紋一些人名下去的
[00:21:26.800 --> 00:21:28.400]  有吧
[00:21:28.400 --> 00:21:29.400]  那些是什麼人
[00:21:29.400 --> 00:21:30.800]  紋下去的人名
[00:21:30.800 --> 00:21:35.400]  通常是什麼人
[00:21:35.400 --> 00:21:38.800]  一定不會是仇人
[00:21:38.800 --> 00:21:41.200]  不會的
[00:21:41.200 --> 00:21:43.200]  通常紋什麼
[00:21:43.200 --> 00:21:45.200]  女朋友
[00:21:45.200 --> 00:21:47.800]  男朋友
[00:21:47.800 --> 00:21:50.200]  先生太太
[00:21:50.200 --> 00:21:53.000]  兒女的名字
