
[00:00:00.000 --> 00:00:03.600]  好,讓我們低頭禱告
[00:02:47.600 --> 00:02:49.300]  就好像這隻狗
[00:02:49.300 --> 00:02:50.800]  他只是爲了娛樂
[00:02:50.800 --> 00:02:52.300]  所以他不用那麼賣力
[00:02:52.300 --> 00:02:55.700]  但是兔子他爲了要逃命
[00:02:55.700 --> 00:02:59.500]  這個動力使得他跑得非常的快
[00:02:59.500 --> 00:03:02.800]  今天我們所讀的這個經文
[00:03:02.800 --> 00:03:05.600]  我們看到有一位亞蘭的元帥
[00:03:05.600 --> 00:03:06.800]  叫做乃曼
[00:03:06.800 --> 00:03:11.300]  這個故事也許在我們當中很多人都聽過了
[00:03:11.300 --> 00:03:14.700]  很多人都知道這個故事
[00:03:14.700 --> 00:03:18.300]  這個乃曼他就因爲患了一些病
[00:03:18.300 --> 00:03:19.500]  患了一種的病
[00:03:19.500 --> 00:03:21.600]  是比較難醫治的
[00:03:21.600 --> 00:03:24.800]  但是經過這一次的事情
[00:03:24.800 --> 00:03:28.000]  使到他的病能夠被醫好了
[00:03:28.000 --> 00:03:30.500]  整件的事情看來是那麼的奇妙
[00:03:30.500 --> 00:03:32.800]  那麼的順利
[00:03:32.800 --> 00:03:37.500]  神人伊麗莎她也就非常的有能力
[00:03:37.500 --> 00:03:40.300]  她甚至不需要出來見乃曼
[00:03:40.300 --> 00:03:42.200]  她只需要吩咐一句話
[00:03:42.200 --> 00:03:44.900]  她連碰都不用碰乃曼
[00:03:44.900 --> 00:03:47.500]  只叫她按照她的吩咐去做
[00:03:47.500 --> 00:03:50.200]  乃曼就被醫好了
[00:03:50.200 --> 00:03:54.900]  我們說乃曼是非常好運氣
[00:03:54.900 --> 00:03:58.800]  因爲她遇到了一個好的醫生
[00:03:58.800 --> 00:04:02.900]  這個仙姿能夠使她身上這麼難搞的病
[00:04:02.900 --> 00:04:04.900]  都被醫好了
[00:04:04.900 --> 00:04:09.300]  乃曼所患的大麻瘋
[00:04:09.300 --> 00:04:15.000]  這大麻瘋病未必是我們所認識的麻瘋病
[00:04:15.000 --> 00:04:18.100]  也許只不過是一種皮膚病
[00:04:18.100 --> 00:04:23.700]  但是這個皮膚病使她帶來很大的困擾
[00:04:23.700 --> 00:04:26.200]  根據我們所認識的麻瘋病
[00:04:26.200 --> 00:04:29.300]  我不知道有多少人真正的看過麻瘋病人
[00:04:29.300 --> 00:04:30.100]  有嗎?
[00:04:30.100 --> 00:04:32.400]  在我們當中有沒有人看過麻瘋病?
[00:04:32.400 --> 00:04:34.700]  竟然一個都沒有
[00:04:34.700 --> 00:04:39.300]  今早我在粵語堂講,至少還有一個人舉手
[00:04:39.300 --> 00:04:42.200]  沒有人看過麻瘋病
[00:04:42.200 --> 00:04:47.200]  這幾位好像是新朋友,他們是從印尼來的吧?
[00:04:47.200 --> 00:04:49.200]  從印尼來的
[00:04:49.200 --> 00:04:51.500]  我是在印尼長大的
[00:04:51.500 --> 00:04:56.500]  我們小時候看過真正的麻瘋病人
[00:04:56.500 --> 00:04:58.800]  麻瘋病人是怎麼樣的呢?
[00:04:58.800 --> 00:05:04.300]  他四肢可能因爲病的緣故會被扭曲
[00:05:04.300 --> 00:05:07.000]  就是說他往往手腫很大
[00:05:07.000 --> 00:05:09.400]  或者甚至已經扭曲了
[00:05:09.400 --> 00:05:11.700]  使他不能夠好好地抓東西
[00:05:11.700 --> 00:05:13.600]  這還不要緊
[00:05:13.600 --> 00:05:16.200]  更要緊的就是因爲他的臉
[00:05:16.200 --> 00:05:18.200]  就是麻瘋病的緣故
[00:05:18.200 --> 00:05:20.900]  很多時候都會潰爛
[00:05:20.900 --> 00:05:22.900]  他潰爛到什麼程度呢?
[00:05:22.900 --> 00:05:26.100]  就是甚至會鼻子都掉了
[00:05:26.100 --> 00:05:28.500]  看到的只是一個窟窿
[00:05:28.500 --> 00:05:30.800]  那麼在這個洞裏面
[00:05:30.800 --> 00:05:34.500]  這個孔裏面你可以看到他石頭在裏面轉
[00:05:34.500 --> 00:05:38.300]  那是非常噁心、非常可怕的一件事情
[00:05:38.300 --> 00:05:41.400]  但是也是非常值得同情的
[00:05:41.400 --> 00:05:45.600]  我小時候我父親是做生意的
[00:05:45.600 --> 00:05:47.600]  他是開店鋪的
[00:05:47.600 --> 00:05:51.100]  在一條街有很多的店鋪
[00:05:51.100 --> 00:05:53.000]  其中有一個麻瘋病人
[00:05:53.000 --> 00:05:54.300]  那時候也不知道爲什麼
[00:05:54.300 --> 00:05:57.600]  印尼就沒什麼管制他們
[00:05:57.600 --> 00:06:00.300]  就讓這些麻瘋病人到處跑
[00:06:00.300 --> 00:06:03.800]  他們沒有辦法自己找工作維生
[00:06:03.800 --> 00:06:08.400]  所以他們都到處地去向人要錢
[00:06:08.400 --> 00:06:10.200]  然後他就很聰明
[00:06:10.200 --> 00:06:12.600]  這個麻瘋病人很聰明
[00:06:12.600 --> 00:06:15.900]  他就來到這條街這麼多的店鋪
[00:06:15.900 --> 00:06:18.300]  他就每一家都去
[00:06:18.300 --> 00:06:21.200]  他的要求不算十分高
[00:06:21.200 --> 00:06:22.500]  但是也不低
[00:06:22.500 --> 00:06:25.500]  你如果以爲說用幾塊錢
[00:06:25.500 --> 00:06:28.300]  就簡簡單單就把他打發掉
[00:06:28.300 --> 00:06:30.000]  那是不行的
[00:06:30.000 --> 00:06:32.700]  因爲如果太少錢的話
[00:06:32.700 --> 00:06:34.000]  他就會把那個錢
[00:06:34.000 --> 00:06:36.200]  因爲我們的錢是紙幣
[00:06:36.200 --> 00:06:38.900]  所以他就會把那個錢
[00:06:38.900 --> 00:06:41.400]  就往他的鼻孔一摸
[00:06:41.400 --> 00:06:46.200]  然後就把他貼在你的玻璃櫃上
[00:06:46.200 --> 00:06:49.300]  那麼你就非常難處理了
[00:06:49.300 --> 00:06:52.100]  所以我們這一行的店鋪
[00:06:52.100 --> 00:06:54.600]  知道他有這樣的行爲
[00:06:54.600 --> 00:06:56.500]  我們都不敢得罪他
[00:06:56.500 --> 00:06:57.700]  我記得小時候
[00:06:57.700 --> 00:07:01.100]  我們作爲小孩子看到這些麻瘋病人
[00:07:01.100 --> 00:07:02.600]  我們都要跑的
[00:07:02.600 --> 00:07:06.100]  但是那些大人都要面對的
[00:07:06.100 --> 00:07:08.000]  所以他們就懂得了
[00:07:08.000 --> 00:07:09.600]  看到這個麻瘋病人來
[00:07:09.600 --> 00:07:15.200]  就只好拿出更多的錢來打發他
[00:07:15.200 --> 00:07:18.100]  這個麻瘋病人他要求不是很高
[00:07:18.100 --> 00:07:21.600]  他只要你不要太過隨便地打發他就可以了
[00:07:21.600 --> 00:07:23.300]  所以他拿到錢
[00:07:23.300 --> 00:07:25.100]  只要合乎他的心意
[00:07:25.100 --> 00:07:30.000]  他就可以他自己就離開了
[00:07:30.000 --> 00:07:34.400]  所以我們想象麻瘋病
[00:07:34.400 --> 00:07:36.400]  如果我知道麻瘋病人
[00:07:36.400 --> 00:07:39.700]  我就會想象麻瘋病人應該是這樣的
[00:07:39.700 --> 00:07:43.100]  他不但是身體因爲病被扭曲
[00:07:43.100 --> 00:07:45.700]  他心態也被扭曲
[00:07:45.700 --> 00:07:48.500]  很多時候都非常的扭曲
[00:07:48.500 --> 00:07:51.400]  他會覺得每個人都討厭他
[00:07:51.400 --> 00:07:54.200]  其實人家可能是怕被傳染
[00:07:54.200 --> 00:07:58.000]  人家可能是有一些的BG
[00:07:58.000 --> 00:08:00.000]  但是未必就是討厭他
[00:08:00.000 --> 00:08:02.400]  但是他會覺得說每個人都討厭他
[00:08:02.400 --> 00:08:06.600]  所以他對人也是非常的怨恨的
[00:08:06.600 --> 00:08:11.600]  但是這個乃曼看來他的病不至於這麼嚴重
[00:08:11.600 --> 00:08:16.600]  我們可以想象也許他只是一種皮膚病
[00:08:16.600 --> 00:08:18.000]  他這個皮膚病
[00:08:18.000 --> 00:08:22.600]  今天我們都認識有一種皮膚病就叫做溼疹
[00:08:22.600 --> 00:08:25.900]  溼疹也是非常難搞的一種病
[00:08:25.900 --> 00:08:31.400]  如果家裏面有皮膚病的孩子
[00:08:31.400 --> 00:08:34.200]  我們都知道是非常頭疼的事情
[00:08:34.200 --> 00:08:36.700]  也很難治療
[00:08:36.700 --> 00:08:43.400]  我小女兒小時候就有這個皮膚病就是溼疹
[00:08:43.400 --> 00:08:47.300]  但是感謝主她來了這裏一兩年以後
[00:08:47.300 --> 00:08:49.600]  她這個病就完全好了
[00:08:49.600 --> 00:08:51.000]  我們真的是很感謝主
[00:08:51.000 --> 00:08:52.800]  因爲在她小時候
[00:08:52.800 --> 00:08:55.700]  這個皮膚病是非常難搞的事情
[00:08:55.700 --> 00:08:58.300]  尤其我記得她在會考的時候
[00:08:58.300 --> 00:09:02.900]  就是考中五升中六的考試的時候
[00:09:02.900 --> 00:09:04.500]  也許太過緊張
[00:09:04.500 --> 00:09:06.800]  他們說皮膚病就是不可以太過緊張
[00:09:06.800 --> 00:09:09.400]  太緊張她這個病就發了
[00:09:09.400 --> 00:09:12.200]  所以我們那時候就非常的頭疼
[00:09:12.200 --> 00:09:13.700]  一方面她要應付考試
[00:09:13.700 --> 00:09:17.300]  另外一方面她要應付她這個皮膚病
[00:09:17.300 --> 00:09:19.500]  搞到我們大人也非常的頭疼
[00:09:19.500 --> 00:09:21.900]  又幫她難過
[00:09:21.900 --> 00:09:24.700]  但是又不知道怎麼幫助她
[00:09:24.700 --> 00:09:26.900]  所以皮膚病不要小看
[00:09:26.900 --> 00:09:29.100]  皮膚病可以很嚴重
[00:09:29.100 --> 00:09:36.300]  這個乃曼所患的皮膚病必須得到治療
[00:09:36.300 --> 00:09:39.400]  我們先來看這個乃曼
[00:09:39.400 --> 00:09:42.600]  聖經對她是怎樣描述的
[00:09:42.600 --> 00:09:43.700]  聖經說
[00:09:43.700 --> 00:09:49.500]  她在主人亞蘭王的面前爲尊爲大
[00:09:49.500 --> 00:09:50.900]  這是什麼意思呢
[00:09:50.900 --> 00:09:52.000]  意思是說
[00:09:52.000 --> 00:09:58.200]  她爲尊就是一個受寵的愛將
[00:09:58.200 --> 00:10:01.600]  爲大就是說被重視的
[00:10:01.600 --> 00:10:05.700]  她是一個被重視的受寵的勇士
[00:10:05.700 --> 00:10:06.800]  受誰的寵愛啊
[00:10:06.800 --> 00:10:09.400]  當然就是受王的寵愛啊
[00:10:09.400 --> 00:10:10.900]  而且是非常重視她
[00:10:10.900 --> 00:10:11.900]  爲什麼呢
[00:10:11.900 --> 00:10:16.900]  因爲她是一位曾經打勝仗的將軍
[00:10:16.900 --> 00:10:19.200]  是大能的勇士
[00:10:19.200 --> 00:10:23.300]  所以我們看到她是一個非常
[00:10:23.300 --> 00:10:28.100]  樣樣條件都非常理想的一個人
[00:10:28.100 --> 00:10:31.700]  但是聖經裏面加了一句話
[00:10:31.700 --> 00:10:35.700]  只是長了大麻瘋
[00:10:35.700 --> 00:10:37.200]  這句話是什麼意思呢
[00:10:37.200 --> 00:10:39.500]  這句話就好像一種遺憾
[00:10:39.500 --> 00:10:42.100]  好像是一種感嘆的意思
[00:10:42.100 --> 00:10:43.400]  也就是說
[00:10:43.400 --> 00:10:45.400]  她樣樣都好
[00:10:45.400 --> 00:10:51.400]  只可惜就是長了大麻瘋
[00:10:51.400 --> 00:10:54.000]  我們看到一個這麼好的人
[00:10:54.000 --> 00:10:56.400]  樣樣條件這麼好的人
[00:10:56.400 --> 00:10:58.400]  但是還是不夠完全
[00:10:58.400 --> 00:11:00.200]  她仍然有缺憾
[00:11:00.200 --> 00:11:03.400]  仍然有需要幫助的地方
[00:11:03.400 --> 00:11:04.600]  她雖然打勝仗
[00:11:04.600 --> 00:11:06.900]  她可以戰勝很多的人
[00:11:06.900 --> 00:11:11.200]  但是她對付不了自己身上的病
[00:11:11.200 --> 00:11:15.600]  乃曼她可以得到以麗莎的醫治
[00:11:15.600 --> 00:11:20.300]  這是我們說是非常非常幸運的事情
[00:11:20.300 --> 00:11:22.900]  按照我們看是非常幸運的事情
[00:11:22.900 --> 00:11:24.000]  但是
[00:11:24.000 --> 00:11:29.200]  是什麼把她和以麗莎聯繫起來呢
[00:11:29.200 --> 00:11:32.700]  到底是誰讓他們能夠聯繫起來
[00:11:32.700 --> 00:11:35.700]  我們就實在是不能夠忽略那一位
[00:11:35.700 --> 00:11:37.900]  地位卑微
[00:11:37.900 --> 00:11:42.200]  但是卻舉主輕重的小女子
[00:11:42.200 --> 00:11:44.200]  小女孩
[00:11:44.200 --> 00:11:45.200]  所以今天
[00:11:45.200 --> 00:11:47.500]  我要把這一段的經文
[00:11:47.500 --> 00:11:50.400]  把重點不是放在乃曼身上
[00:11:50.400 --> 00:11:54.500]  我把重點放在這個小女子的身上
[00:11:54.500 --> 00:11:56.700]  這小女子所做的
[00:11:56.700 --> 00:11:58.500]  使到我們在看
[00:11:58.500 --> 00:12:01.500]  從中我們可以學習到什麼
[00:12:01.500 --> 00:12:02.800]  這小女子
[00:12:02.800 --> 00:12:06.100]  這女孩子她不但是一位婢女
[00:12:06.100 --> 00:12:08.800]  而且是一位被擄來的
[00:12:08.800 --> 00:12:10.600]  一個以色列人
[00:12:10.600 --> 00:12:12.300]  她是以色列人
[00:12:12.300 --> 00:12:17.300]  以色列人跟亞蘭是不同的國家
[00:12:17.300 --> 00:12:20.100]  可以說是敵對的本來
[00:12:20.100 --> 00:12:21.300]  亞蘭
[00:12:21.300 --> 00:12:23.000]  對亞蘭人來說
[00:12:23.000 --> 00:12:25.200]  以色列人是外族人
[00:12:25.200 --> 00:12:28.500]  我們常常在聖經裏面看到外邦人
[00:12:28.500 --> 00:12:30.100]  這是誰說的外邦人
[00:12:30.100 --> 00:12:31.400]  這是以色列人說的
[00:12:31.400 --> 00:12:33.000]  這是猶太人說的
[00:12:33.000 --> 00:12:36.100]  他們說除了以色列人以外
[00:12:36.100 --> 00:12:37.600]  都是外邦人
[00:12:37.600 --> 00:12:38.300]  好了
[00:12:38.300 --> 00:12:40.300]  現在他們在別人的國家
[00:12:40.300 --> 00:12:43.700]  他們也被看爲異族人
[00:12:43.700 --> 00:12:45.900]  就不是他們本族的人
[00:12:45.900 --> 00:12:48.300]  不是他們本國的人
[00:12:48.300 --> 00:12:52.400]  她是一個被擄來的奴隸
[00:12:52.400 --> 00:12:56.100]  可以說身份是非常的低微
[00:12:56.100 --> 00:12:58.200]  也許在那個家庭裏面
[00:12:58.200 --> 00:13:00.300]  就是在乃曼的家庭裏面
[00:13:00.300 --> 00:13:03.300]  連說話的地位都沒有
[00:13:03.300 --> 00:13:05.300]  我們大概都
[00:13:05.300 --> 00:13:08.200]  很多人都看過宮廷劇吧
[00:13:08.200 --> 00:13:12.000]  你會看到在一個宮廷裏面
[00:13:12.000 --> 00:13:16.400]  那些爲兵爲貧爲廢的
[00:13:16.400 --> 00:13:18.500]  他們都不可以隨便地
[00:13:18.500 --> 00:13:21.700]  在皇帝的面前說話的
[00:13:21.700 --> 00:13:25.500]  何況是一個卑微身份的小女孩
[00:13:25.500 --> 00:13:27.000]  一個婢女
[00:13:27.000 --> 00:13:30.900]  更是不可以隨便在自己的主人面前
[00:13:30.900 --> 00:13:32.800]  來說話的
[00:13:32.800 --> 00:13:37.500]  所以你看當她要向主人建議什麼的時候
[00:13:37.500 --> 00:13:40.100]  她不能夠直接跟主人說的
[00:13:40.100 --> 00:13:42.800]  她必須通過她的祖母
[00:13:42.800 --> 00:13:44.600]  就是主人的太太
[00:13:44.600 --> 00:13:48.000]  來傳達她要說的話
[00:13:48.000 --> 00:13:52.200]  當她看到雖然自己的地位很卑微
[00:13:52.200 --> 00:13:53.300]  在這個家庭裏面
[00:13:53.300 --> 00:13:55.900]  她連說話的機會都沒有
[00:13:55.900 --> 00:13:57.800]  但是當她看到她的主人
[00:13:57.800 --> 00:13:59.300]  在這樣的情況當中
[00:13:59.300 --> 00:14:01.400]  在痛苦當中的時候
[00:14:01.400 --> 00:14:05.600]  她覺得她不可以再自知不理
[00:14:05.600 --> 00:14:07.700]  或者是當看不到
[00:14:07.700 --> 00:14:10.600]  或者是閉口不言
[00:14:10.600 --> 00:14:14.200]  她覺得她需要開口說一些的話
[00:14:14.200 --> 00:14:16.900]  給一些的建議
[00:14:16.900 --> 00:14:19.200]  因爲她說了一句的話
[00:14:19.200 --> 00:14:21.500]  她的主人就聽了
[00:14:21.500 --> 00:14:24.800]  你看到聖經裏面講到這兩件事情
[00:14:24.800 --> 00:14:27.300]  這個小女孩 這個婢女
[00:14:27.300 --> 00:14:30.200]  她跑到祖母的面前去表達
[00:14:30.200 --> 00:14:32.200]  去說了她這個建議以後
[00:14:32.200 --> 00:14:36.700]  很快的乃曼就進宮去見皇上
[00:14:36.700 --> 00:14:41.300]  要皇帝讓她去尋醫
[00:14:41.300 --> 00:14:43.700]  去醫好她這個病
[00:14:43.700 --> 00:14:48.000]  你看她這樣的一句話
[00:14:48.000 --> 00:14:51.900]  就能夠幫助到乃曼後來被醫治
[00:14:51.900 --> 00:14:54.200]  我們說這句話
[00:14:54.200 --> 00:14:58.200]  爲什麼這個女孩子要去說這句話呢
[00:14:58.200 --> 00:15:00.900]  背後有推動力
[00:15:00.900 --> 00:15:04.000]  我們常常以爲說我們做一件事情
[00:15:04.000 --> 00:15:05.200]  沒有意識的
[00:15:05.200 --> 00:15:06.800]  但其實不是
[00:15:06.800 --> 00:15:08.700]  我們做每一件事情
[00:15:08.700 --> 00:15:11.300]  背後如果有推動力的話
[00:15:11.300 --> 00:15:16.800]  那成功或者說能夠達到目標的情況會更好
[00:15:16.800 --> 00:15:18.600]  所以這個女孩子
[00:15:18.600 --> 00:15:21.600]  當她說出這樣的一句話的時候
[00:15:21.600 --> 00:15:23.400]  是什麼推動了她
[00:15:23.400 --> 00:15:26.100]  使她肯去說
[00:15:26.100 --> 00:15:31.700]  或者是願意去表達意見呢
[00:15:31.700 --> 00:15:35.900]  其實當中我們可以看到有幾個推動力
[00:15:35.900 --> 00:15:39.700]  第一個推動力就是她的擔心
[00:15:39.700 --> 00:15:41.400]  她擔心什麼
[00:15:41.400 --> 00:15:44.800]  她擔心她的主人
[00:15:44.800 --> 00:15:48.400]  她主人乃曼身上有大麻風
[00:15:48.400 --> 00:15:51.400]  雖然看起來就好像我們剛纔所說的
[00:15:51.400 --> 00:15:53.300]  不是什麼嚴重
[00:15:53.300 --> 00:15:56.700]  還不至於嚴重到腐爛的一種傳染病
[00:15:56.700 --> 00:15:59.200]  因爲她沒有被隔開
[00:15:59.200 --> 00:16:00.400]  如果以色列人
[00:16:00.400 --> 00:16:05.800]  他們患了麻風病就必須被隔開的
[00:16:05.800 --> 00:16:08.600]  我想在亞蘭也是一樣的
[00:16:08.600 --> 00:16:11.700]  在敘利亞這個國家也是一樣的
[00:16:11.700 --> 00:16:13.500]  但是你看到她沒有被隔開
[00:16:13.500 --> 00:16:15.800]  而且她還可以來到王的面前
[00:16:15.800 --> 00:16:17.700]  跟王面對面說話
[00:16:17.700 --> 00:16:22.700]  可見她的皮膚病還不至於太過的嚴重
[00:16:22.700 --> 00:16:26.300]  還不至於使人擔心會傳染
[00:16:26.300 --> 00:16:30.300]  但是當她這個皮膚病沒有抑制的時候
[00:16:30.300 --> 00:16:33.300]  繼續發展下去會怎麼樣的情況呢
[00:16:33.300 --> 00:16:35.700]  我們實在很難想象
[00:16:35.700 --> 00:16:37.300]  我們都知道
[00:16:37.300 --> 00:16:40.500]  或者是說患過皮膚病的人都知道
[00:16:40.500 --> 00:16:44.500]  不抑制的話最多不惡化
[00:16:44.500 --> 00:16:46.300]  很少會自己好的
[00:16:46.300 --> 00:16:48.900]  所以還是需要抑制的
[00:16:48.900 --> 00:16:53.400]  但是往往的情況是會更加的嚴重
[00:16:53.400 --> 00:16:54.400]  所以我們說
[00:16:54.400 --> 00:16:56.400]  乃曼如果她不抑制的話
[00:16:56.400 --> 00:16:58.800]  應該是會更加嚴重
[00:16:58.800 --> 00:17:01.700]  如果乃曼的大麻風繼續下去
[00:17:01.700 --> 00:17:04.400]  嚴重惡化下去的話
[00:17:04.400 --> 00:17:06.700]  到底會有什麼情況呢
[00:17:06.700 --> 00:17:10.000]  我們說其實不難想象
[00:17:10.000 --> 00:17:13.400]  她的前途很可悲
[00:17:13.400 --> 00:17:14.200]  爲什麼呢
[00:17:14.200 --> 00:17:17.400]  因爲她會失去元帥的地位
[00:17:17.400 --> 00:17:20.500]  她不再像之前所描述的
[00:17:20.500 --> 00:17:23.300]  在主人的面前爲尊爲大
[00:17:23.300 --> 00:17:25.400]  不能夠再被受寵愛
[00:17:25.400 --> 00:17:27.900]  不能夠被重視
[00:17:27.900 --> 00:17:29.100]  意思說
[00:17:29.100 --> 00:17:34.900]  她可能不能夠再在亞郎王的面前出現
[00:17:34.900 --> 00:17:36.500]  那你想想看
[00:17:36.500 --> 00:17:40.000]  對於一個曾經被重用的一個人
[00:17:40.000 --> 00:17:42.600]  又這麼風光的一個人
[00:17:42.600 --> 00:17:45.400]  有一天她竟然必須退下來
[00:17:45.400 --> 00:17:47.400]  回到家中
[00:17:47.400 --> 00:17:49.900]  就在那邊等死
[00:17:49.900 --> 00:17:50.800]  我們就可以想象
[00:17:50.800 --> 00:17:53.800]  那是多麼可悲的一種情況
[00:17:53.800 --> 00:17:57.000]  這個可能性很多人都可以聯想到
[00:17:57.000 --> 00:17:59.100]  包括這個小女孩
[00:17:59.100 --> 00:18:01.100]  就是乃曼的這個婢女
[00:18:01.100 --> 00:18:04.000]  這個以色列的小女孩
[00:18:04.000 --> 00:18:05.600]  乃曼的病
[00:18:05.600 --> 00:18:09.100]  未必會使她死亡
[00:18:09.100 --> 00:18:10.100]  但是呢
[00:18:10.100 --> 00:18:13.500]  足夠使到她的婢女或者她身邊的人
[00:18:13.500 --> 00:18:15.200]  來爲她擔心
[00:18:15.200 --> 00:18:18.100]  特別是爲她的前途來擔心
[00:18:18.100 --> 00:18:20.400]  因爲如果因此
[00:18:20.400 --> 00:18:22.400]  而使到乃曼
[00:18:22.400 --> 00:18:24.000]  就是她的病繼續下去
[00:18:24.000 --> 00:18:27.500]  使她陷入一種可悲的情況當中
[00:18:27.500 --> 00:18:31.200]  畢竟不是這個小女孩想看到的
[00:18:31.200 --> 00:18:33.000]  就算
[00:18:33.000 --> 00:18:35.200]  她也許認爲說
[00:18:35.200 --> 00:18:36.700]  不關我的事情
[00:18:36.700 --> 00:18:38.900]  但是她也不想看到
[00:18:38.900 --> 00:18:40.600]  一個這麼風光的人
[00:18:40.600 --> 00:18:42.400]  一個這麼受重視的人
[00:18:42.400 --> 00:18:45.100]  忽然間什麼都失去了
[00:18:45.100 --> 00:18:47.000]  我相信乃曼呢
[00:18:47.000 --> 00:18:48.600]  她也醒覺到
[00:18:48.600 --> 00:18:50.100]  她這種的病啊
[00:18:50.100 --> 00:18:52.900]  會帶來怎麼樣嚴重的後果
[00:18:52.900 --> 00:18:55.000]  也使到她呢很急的
[00:18:55.000 --> 00:18:56.500]  想醫好這個病
[00:18:56.500 --> 00:18:57.500]  所以你看
[00:18:57.500 --> 00:19:01.100]  這個女孩子一跟她建議以後呢
[00:19:01.100 --> 00:19:03.500]  再沒有中間再沒有交代
[00:19:03.500 --> 00:19:04.900]  她怎麼樣知道
[00:19:04.900 --> 00:19:08.100]  就說她太太是不是已經告訴她或者什麼
[00:19:08.100 --> 00:19:09.200]  就馬上說
[00:19:09.200 --> 00:19:12.600]  乃曼就進宮去見王
[00:19:12.600 --> 00:19:13.800]  不但這樣
[00:19:13.800 --> 00:19:15.400]  我們也看到
