
[00:00:00.000 --> 00:00:03.800]  我想請大家看幾張圖片
[00:04:57.000 --> 00:04:58.200]  這個「看見」
[00:04:58.200 --> 00:04:59.800]  希臘原文是在說
[00:04:59.800 --> 00:05:01.400]  不僅是肉眼看到
[00:05:01.400 --> 00:05:03.800]  是屬靈的眼睛看到
[00:05:03.800 --> 00:05:05.200]  打開了
[00:05:05.200 --> 00:05:07.000]  祂看到活著的耶穌
[00:05:07.000 --> 00:05:09.400]  祂看到耶穌已經復活了
[00:05:09.400 --> 00:05:11.600]  在約翰福音第二十章一至十八節
[00:05:11.600 --> 00:05:15.400]  在十八節四季一共出現過七個「看見」
[00:05:15.400 --> 00:05:17.400]  而這七個「看見」
[00:05:17.400 --> 00:05:19.000]  希臘原文的意思
[00:05:19.000 --> 00:05:21.000]  隨著劇情的發展
[00:05:21.000 --> 00:05:22.200]  一直在改變
[00:05:22.200 --> 00:05:25.200]  由一開始一般的頭腦肉眼看見
[00:05:25.200 --> 00:05:29.400]  變成後來屬靈眼光開啟
[00:05:29.400 --> 00:05:31.400]  屬靈眼睛開啟
[00:05:31.400 --> 00:05:35.000]  祂看到真的活著的耶穌
[00:05:35.000 --> 00:05:37.400]  在祂生命裡面出現
[00:05:37.400 --> 00:05:41.400]  究竟瑪利亞的視野
[00:05:41.400 --> 00:05:45.200]  祂的生命經歷了什麼扭轉呢
[00:05:45.200 --> 00:05:47.200]  祂有什麼改變呢
[00:05:47.200 --> 00:05:50.800]  而這些改變可不可以發生在你和我身上呢
[00:05:50.800 --> 00:05:54.600]  等一會兒我會邀請大家一起進入約翰福音
[00:05:54.600 --> 00:05:59.200]  我們一起看看瑪利亞生命改變的兩個「看見」
[00:05:59.200 --> 00:06:00.400]  第一個「看見」
[00:06:00.400 --> 00:06:04.400]  就是我們一般頭腦肉眼的「看見」
[00:06:04.400 --> 00:06:08.000]  我們一起看看約翰福音二十章一至二節
[00:06:08.000 --> 00:06:08.800]  我們一起讀
[00:06:08.800 --> 00:06:09.800]  一二三
[00:06:09.800 --> 00:06:12.000]  七日的第一日清早
[00:06:12.000 --> 00:06:14.000]  天還黑的時候
[00:06:14.000 --> 00:06:17.600]  活達拉的瑪利亞來到墳墓那裡
[00:06:17.600 --> 00:06:20.800]  看見石頭從墳墓拿開了
[00:06:20.800 --> 00:06:23.800]  就跑來見西門彼得
[00:06:23.800 --> 00:06:27.000]  和耶穌所愛的那個門徒
[00:06:27.000 --> 00:06:28.600]  對他們說
[00:06:28.600 --> 00:06:32.800]  有人把主從墳墓裡拿了去
[00:06:32.800 --> 00:06:37.000]  我們不知道放在那裡
[00:06:37.000 --> 00:06:43.000]  其實瑪利亞清晨是摸黑去耶穌的墳墓那裡
[00:06:43.000 --> 00:06:45.200]  一看見那個墳墓
[00:06:45.200 --> 00:06:47.600]  猶太人的墳墓就不像中國人那樣
[00:06:47.600 --> 00:06:48.800]  有個山洞
[00:06:48.800 --> 00:06:51.200]  有個石頭在門口塞住他
[00:06:51.200 --> 00:06:53.800]  但那天去到就看見那個石頭打開了
[00:06:53.800 --> 00:06:55.400]  墓門打開了
[00:06:55.400 --> 00:06:57.000]  他第一個想法是什麼
[00:06:57.000 --> 00:06:59.600]  糟糕 耶穌的屍體被人偷了
[00:06:59.600 --> 00:07:01.600]  大家可以想想
[00:07:01.600 --> 00:07:07.600]  那個墓門打開了是否等於耶穌的屍體被人偷了呢
[00:07:07.600 --> 00:07:09.600]  今宵和昨天的示範
[00:07:09.600 --> 00:07:11.400]  不是
[00:07:11.400 --> 00:07:12.600]  那很聰明
[00:07:12.600 --> 00:07:17.600]  那個墓門打開就等於耶穌的屍體被人偷了
[00:07:17.600 --> 00:07:19.800]  瑪利亞連那個墓穴都沒有進去
[00:07:19.800 --> 00:07:23.000]  只在門口就覺得耶穌的屍體被人偷了
[00:07:23.000 --> 00:07:25.600]  很奇怪 會不會草率了一點點呢
[00:07:25.600 --> 00:07:30.000]  是否因為他掛念耶穌過度
[00:07:30.000 --> 00:07:31.600]  傷心過度
[00:07:31.600 --> 00:07:33.800]  又或者太慌張了
[00:07:33.800 --> 00:07:36.000]  所以那個情緒掩蓋了理智
[00:07:36.000 --> 00:07:38.400]  令他看不見真相呢
[00:07:38.400 --> 00:07:40.600]  我覺得最大可能是什麼呢
[00:07:40.600 --> 00:07:45.000]  就是馬可福音和路加福音都分別描述
[00:07:45.000 --> 00:07:49.000]  原來瑪利亞一心想去耶穌的墳墓
[00:07:49.000 --> 00:07:50.400]  是想做一件事
[00:07:50.400 --> 00:07:52.600]  他是很想原寫一件工作
[00:07:52.600 --> 00:07:54.200]  就是拿著香膏
[00:07:54.200 --> 00:07:56.400]  很想高活耶穌的屍體
[00:07:56.400 --> 00:07:59.400]  而當時那個臉狀就是高活耶穌的屍體
[00:07:59.400 --> 00:08:01.200]  然後令他好好安葬
[00:08:01.200 --> 00:08:05.000]  所以瑪利亞一心是想做一件工作
[00:08:05.000 --> 00:08:07.200]  就是高活耶穌的屍體
[00:08:07.200 --> 00:08:10.200]  但是去到 屍體不見了
[00:08:10.200 --> 00:08:12.200]  那就很大件事了
[00:08:12.200 --> 00:08:14.400]  所以其實也看見一件事
[00:08:14.400 --> 00:08:16.400]  就是瑪利亞一心
[00:08:16.400 --> 00:08:17.600]  耶穌已經死了
[00:08:17.600 --> 00:08:19.600]  我高活屍體碾撞他
[00:08:19.600 --> 00:08:21.400]  在瑪利亞的腦海裡面
[00:08:21.400 --> 00:08:22.400]  在他的概念裡面
[00:08:22.400 --> 00:08:24.800]  根本沒有耶穌服務這個概念
[00:08:24.800 --> 00:08:26.400]  這個要大家明白
[00:08:26.400 --> 00:08:28.000]  無論怎樣都好
[00:08:28.000 --> 00:08:30.400]  瑪利亞發現耶穌的屍體不見了
[00:08:30.400 --> 00:08:32.800]  馬上跑回那些門徒那裡
[00:08:32.800 --> 00:08:34.400]  跟彼得和約翰說
[00:08:34.400 --> 00:08:36.600]  糟糕 耶穌的屍體不見了
[00:08:36.600 --> 00:08:40.400]  大家想像這兩個門徒當然是很驚慌
[00:08:40.400 --> 00:08:41.600]  不是吧
[00:08:41.600 --> 00:08:44.000]  於是他們兩個就跑馬拉松
[00:08:44.000 --> 00:08:45.600]  跑去墳墓那裡
[00:08:45.600 --> 00:08:48.400]  《聖經》記載誰跑得比較快呢
[00:08:48.400 --> 00:08:49.600]  就是約翰
[00:08:49.600 --> 00:08:51.800]  約翰的福音是約翰寫的
[00:08:51.800 --> 00:08:53.200]  他經常都寫自己是什麼呢
[00:08:53.200 --> 00:08:55.000]  耶穌所愛的門徒
[00:08:55.000 --> 00:08:57.000]  以及最先去到墳墓門徒
[00:08:57.000 --> 00:08:58.600]  就是說我跑得比彼得快
[00:08:58.600 --> 00:09:01.400]  這個anyway是他自己想的
[00:09:01.400 --> 00:09:02.600]  無論怎樣都好
[00:09:02.600 --> 00:09:04.800]  這兩個門徒跑去的時候
[00:09:04.800 --> 00:09:05.800]  他看到什麼呢
[00:09:05.800 --> 00:09:06.400]  我們繼續看
[00:09:06.400 --> 00:09:08.600]  約翰福音二十章五節八節
[00:09:08.600 --> 00:09:09.200]  我們一起讀
[00:09:09.200 --> 00:09:10.600]  一二三
[00:09:10.600 --> 00:09:13.400]  約翰低頭往裡看
[00:09:13.400 --> 00:09:17.000]  就見西麻布還方在那裡
[00:09:17.000 --> 00:09:19.000]  子是沒有進去
[00:09:19.000 --> 00:09:22.000]  西門彼得隨後也到了
[00:09:22.000 --> 00:09:24.000]  進墳墓裡去
[00:09:24.000 --> 00:09:27.800]  就看見西麻布還方在那裡
[00:09:27.800 --> 00:09:30.600]  又看見耶穌的果頭根
[00:09:30.600 --> 00:09:33.600]  沒有和西麻布放在一處
[00:09:33.600 --> 00:09:36.400]  是另在一處捲著
[00:09:36.400 --> 00:09:39.400]  先到墳墓的那門徒
[00:09:39.400 --> 00:09:43.000]  也進去看見就信了
[00:09:43.000 --> 00:09:46.000]  這個先到墳墓的那門徒
[00:09:46.000 --> 00:09:47.000]  剛才說過了
[00:09:47.000 --> 00:09:48.600]  就是約翰
[00:09:48.600 --> 00:09:51.000]  約翰一進去見那個西麻布
[00:09:51.000 --> 00:09:53.800]  其實西麻布就是果絲布
[00:09:53.800 --> 00:09:56.000]  果絲布和果頭根有不同
[00:09:56.000 --> 00:09:57.600]  約翰見到西麻布
[00:09:57.600 --> 00:10:02.200]  果絲布是當時包著屍體的身體的部分
[00:10:02.200 --> 00:10:03.800]  而看得見的
[00:10:03.800 --> 00:10:07.400]  果頭根就是包著屍體頭的部分
[00:10:07.400 --> 00:10:08.800]  你要留意
[00:10:08.800 --> 00:10:15.800]  這個果絲布和果頭根是原封不動的
[00:10:15.800 --> 00:10:18.600]  你想想如果耶穌復活了會怎樣呢
[00:10:18.600 --> 00:10:19.400]  如果耶穌復活了
[00:10:19.400 --> 00:10:21.000]  就不是我們一般理解的
[00:10:21.000 --> 00:10:22.400]  拆了那個布
[00:10:22.400 --> 00:10:25.400]  或者天殘變地爆出來
[00:10:25.400 --> 00:10:27.400]  不是這樣的
[00:10:27.400 --> 00:10:28.400]  如果是這樣的話
[00:10:28.400 --> 00:10:31.600]  他說沒有膠纏在一起的
[00:10:31.600 --> 00:10:33.400]  就是說我們有時換衣服
[00:10:33.400 --> 00:10:35.400]  未必這麼好守尾
[00:10:35.400 --> 00:10:37.400]  換了衣服出來把衣服摺好
[00:10:37.400 --> 00:10:39.400]  通常這樣拼起來
[00:10:39.400 --> 00:10:40.400]  穿一件新衣服就算了
[00:10:40.400 --> 00:10:41.600]  通常都是這樣的
[00:10:41.600 --> 00:10:43.800]  就是說如果耶穌
[00:10:43.800 --> 00:10:45.600]  他們好像我們理解的復活
[00:10:45.600 --> 00:10:48.200]  就拆了那塊布
[00:10:48.200 --> 00:10:50.000]  其實不久之前
[00:10:50.000 --> 00:10:53.200]  耶穌叫了一個人叫拉撒路復活
[00:10:53.200 --> 00:10:54.800]  大家記不記得他的妙術是什麼
[00:10:54.800 --> 00:10:56.800]  拉撒路是一個在墳墓走出去
[00:10:56.800 --> 00:10:59.400]  好像木乃伊似的鬼似的走出來
[00:10:59.400 --> 00:11:01.600]  耶穌說拆開它
[00:11:01.600 --> 00:11:04.200]  拆禮物把那些繃帶
[00:11:04.200 --> 00:11:05.800]  那些果絲布全部拆開它
[00:11:05.800 --> 00:11:07.000]  就是這樣
[00:11:07.000 --> 00:11:10.000]  但是現在耶穌不是這樣
[00:11:10.000 --> 00:11:11.600]  那個果絲布
[00:11:11.600 --> 00:11:12.800]  果頭根
[00:11:12.800 --> 00:11:17.400]  是齊齊整整的鋪在那裡
[00:11:17.400 --> 00:11:21.600]  就是說復活的耶穌是怎麼復活的
[00:11:21.600 --> 00:11:24.800]  祂不是拆了果絲布
[00:11:24.800 --> 00:11:26.600]  不是拆了果頭根
[00:11:26.600 --> 00:11:29.200]  祂直接在裡面冒出來
[00:11:29.200 --> 00:11:32.200]  好像煙一樣升出來
[00:11:32.200 --> 00:11:33.600]  大家有沒有想像到
[00:11:33.600 --> 00:11:36.000]  不用拆的
[00:11:36.000 --> 00:11:37.600]  就這樣升出來
[00:11:37.600 --> 00:11:40.400]  就好像一縷輕煙一樣升出來
[00:11:40.400 --> 00:11:42.200]  釋放出來
[00:11:42.200 --> 00:11:45.600]  所以復活的身體
[00:11:45.600 --> 00:11:48.000]  是超過你和我所想像的
[00:11:48.000 --> 00:11:49.600]  復活的身體
[00:11:49.600 --> 00:11:54.000]  是沒有辦法用時間和空間來限制的
[00:11:54.000 --> 00:11:56.400]  所以你後來看
[00:11:56.400 --> 00:11:58.200]  復活了的耶穌是怎樣的
[00:11:58.200 --> 00:12:00.400]  復活了的耶穌是可以吃東西的
[00:12:00.400 --> 00:12:01.600]  祂第一次
[00:12:01.600 --> 00:12:03.600]  祂向門徒顯現的那些人
[00:12:03.600 --> 00:12:04.600]  哇 鬼啊
[00:12:04.600 --> 00:12:05.600]  不是的
[00:12:05.600 --> 00:12:06.800]  耶穌說
[00:12:06.800 --> 00:12:08.200]  你覺得我是鬼嗎
[00:12:08.200 --> 00:12:10.000]  你是不是在吃燒鯖魚
[00:12:10.000 --> 00:12:11.400]  弄一件來吃一下
[00:12:11.400 --> 00:12:13.000]  可以吃東西的
[00:12:13.000 --> 00:12:15.200]  接著耶穌說你看看我的手
[00:12:15.200 --> 00:12:16.600]  有釘痕的
[00:12:16.600 --> 00:12:17.800]  你看看我的肋膀
[00:12:17.800 --> 00:12:18.600]  有個洞的
[00:12:18.600 --> 00:12:19.200]  你不相信的話
[00:12:19.200 --> 00:12:21.000]  你伸手指進去
[00:12:21.000 --> 00:12:23.200]  可以吃東西的
[00:12:23.200 --> 00:12:24.600]  有釘痕
[00:12:24.600 --> 00:12:26.000]  有傷口
[00:12:26.000 --> 00:12:27.000]  但是
[00:12:27.000 --> 00:12:28.200]  很短時間
[00:12:28.200 --> 00:12:29.200]  由以馬五師
[00:12:29.200 --> 00:12:30.600]  很多公里外面
[00:12:30.600 --> 00:12:32.000]  可以短時間
[00:12:32.000 --> 00:12:32.800]  轉一聲
[00:12:32.800 --> 00:12:34.600]  回到耶路撒冷
[00:12:34.600 --> 00:12:35.400]  還有
[00:12:35.400 --> 00:12:37.000]  穿牆過壁
[00:12:37.000 --> 00:12:37.800]  那些門徒
[00:12:37.800 --> 00:12:38.800]  幾時
[00:12:38.800 --> 00:12:40.800]  那些門徒是不敢出來的
[00:12:40.800 --> 00:12:42.200]  躲在一個洞口裡
[00:12:42.200 --> 00:12:43.000]  在那裡
[00:12:43.000 --> 00:12:44.400]  不知道在做什麼
[00:12:44.400 --> 00:12:45.800]  突然間耶穌不用敲門
[00:12:45.800 --> 00:12:47.600]  就進來了
[00:12:47.600 --> 00:12:49.200]  願你平安
[00:12:49.200 --> 00:12:50.600]  是這樣的
[00:12:50.600 --> 00:12:52.600]  所以大家想像
[00:12:52.600 --> 00:12:54.400]  復活的耶穌
[00:12:54.400 --> 00:12:57.000]  究竟今天對我們在說什麼
[00:12:57.000 --> 00:12:58.800]  耶穌的復活是代表
[00:12:58.800 --> 00:13:00.600]  祂要帶給我們生命
[00:13:00.600 --> 00:13:03.000]  無限的可能性
[00:13:03.000 --> 00:13:03.800]  這個可能性
[00:13:03.800 --> 00:13:06.400]  不是我們一般所想像
[00:13:06.400 --> 00:13:07.400]  弟兄姊妹
[00:13:07.400 --> 00:13:08.400]  今天我們很感恩
[00:13:08.400 --> 00:13:11.000]  因為我們有這個條件
[00:13:11.000 --> 00:13:12.800]  去領受耶穌的復活
[00:13:12.800 --> 00:13:16.200]  帶給我們無限的可能性
[00:13:16.200 --> 00:13:17.000]  這個可能性
[00:13:17.000 --> 00:13:20.400]  超越我們頭腦所想像
[00:13:20.400 --> 00:13:22.800]  但是最重要是什麼呢
[00:13:22.800 --> 00:13:24.800]  最重要是這個無限的可能性
[00:13:24.800 --> 00:13:27.000]  不是停留在耶穌的時代
[00:13:27.000 --> 00:13:28.200]  而是今天
[00:13:28.200 --> 00:13:30.600]  我們都可以有福分去領受
[00:13:30.600 --> 00:13:31.000]  不信的話
[00:13:31.000 --> 00:13:31.800]  我們一起看羅馬書
[00:13:31.800 --> 00:13:33.400]  八章十一節
[00:13:33.400 --> 00:13:34.200]  兩節我們一起讀
[00:13:34.200 --> 00:13:35.400]  一二三
[00:13:35.400 --> 00:13:38.200]  叫耶穌從死裡復活者的靈
[00:13:38.200 --> 00:13:41.000]  若住在你們心裡
[00:13:41.000 --> 00:13:45.000]  那叫基督耶穌從死裡復活的
[00:13:45.000 --> 00:13:49.200]  也必藉著住在你們心裡的聖靈
[00:13:49.200 --> 00:13:53.400]  使你們必死的身體又活過來
[00:13:53.400 --> 00:13:56.400]  叫耶穌從死裡復活者的靈
[00:13:56.400 --> 00:13:57.200]  讀得很難看
[00:13:57.200 --> 00:13:59.200]  其實簡單來說就是聖靈
[00:13:59.200 --> 00:14:01.000]  逢親你接受耶穌
[00:14:01.000 --> 00:14:02.000]  耶穌會藉著聖靈
[00:14:02.000 --> 00:14:03.600]  住在你的心裡
[00:14:03.600 --> 00:14:07.600]  那個聖靈就等於神與你同在
[00:14:07.600 --> 00:14:09.000]  耶穌的復活
[00:14:09.000 --> 00:14:11.200]  可以帶給你無限可能性
[00:14:11.200 --> 00:14:14.800]  包括將來耶穌回來的時候
[00:14:14.800 --> 00:14:16.400]  我們身體復活
[00:14:16.400 --> 00:14:17.400]  我們復活的身體
[00:14:17.400 --> 00:14:19.800]  會和耶穌基督復活的身體一樣
[00:14:19.800 --> 00:14:21.600]  但是今天耶穌還沒回來的時候
[00:14:21.600 --> 00:14:23.000]  祂藉著聖靈
[00:14:23.000 --> 00:14:25.400]  就可以扭轉我們生命
[00:14:25.400 --> 00:14:27.200]  扭轉我們的人生
[00:14:27.200 --> 00:14:30.200]  帶給我們有無限無限的可能性
[00:14:30.200 --> 00:14:33.000]  是超過我們所想像的
[00:14:33.000 --> 00:14:35.000]  所以
[00:14:35.000 --> 00:14:36.400]  若可以進去
[00:14:36.400 --> 00:14:39.000]  一看到那個景況
[00:14:39.000 --> 00:14:40.600]  祂就完全明白了
[00:14:40.600 --> 00:14:44.000]  於是信耶穌真的復活了
[00:14:44.000 --> 00:14:45.000]  留意
[00:14:45.000 --> 00:14:47.200]  約翰說的那個「看見」
[00:14:47.200 --> 00:14:50.600]  就是和剛才瑪利亞所說的
[00:14:50.600 --> 00:14:52.600]  約翰福音二十章十八節裡面
[00:14:52.600 --> 00:14:55.000]  那個「看見」主要的「看見」
[00:14:55.000 --> 00:14:56.600]  希臘原文是同一個字
[00:14:56.600 --> 00:14:58.800]  即是聖靈的眼睛打開
[00:14:58.800 --> 00:15:00.200]  看到耶穌已經復活
[00:15:00.200 --> 00:15:03.200]  並且相信耶穌已經復活了
[00:15:03.200 --> 00:15:05.600]  所以第二個「看見」
[00:15:05.600 --> 00:15:08.000]  瑪利亞所經歷的第二個「看見」
[00:15:08.000 --> 00:15:10.600]  是屬靈動見的「看見」
[00:15:10.600 --> 00:15:12.400]  是屬靈眼睛打開的「看見」
[00:15:12.400 --> 00:15:14.000]  也是我們今天所說的
[00:15:14.000 --> 00:15:16.400]  真正的「看見」
[00:15:16.400 --> 00:15:18.200]  剛才說的兩個門徒
[00:15:18.200 --> 00:15:20.400]  約翰和彼得
[00:15:20.400 --> 00:15:21.800]  他突然間
[00:15:21.800 --> 00:15:25.200]  雖然約翰相信了
[00:15:25.200 --> 00:15:27.800]  但是他突然間覺得
[00:15:27.800 --> 00:15:30.600]  我們其實是通緝犯
[00:15:30.600 --> 00:15:32.400]  個個都在搜捕
[00:15:32.400 --> 00:15:34.200]  於是他覺得此地不如九流
[00:15:34.200 --> 00:15:36.000]  就馬上走回家裡
[00:15:36.000 --> 00:15:37.400]  剩下來只有一個人
[00:15:37.400 --> 00:15:39.000]  就是瑪利亞
[00:15:39.000 --> 00:15:40.400]  他仍然在哭
[00:15:40.400 --> 00:15:41.600]  他為甚麼哭呢
[00:15:41.600 --> 00:15:43.400]  他為了遺憾而哭
[00:15:43.400 --> 00:15:45.200]  你記住瑪利亞是一心想去
[00:15:45.200 --> 00:15:47.200]  高沒耶穌的身體
[00:15:47.200 --> 00:15:49.600]  他當時仍然都看不見我
[00:15:49.600 --> 00:15:51.200]  他仍然都是一心想去
[00:15:51.200 --> 00:15:52.400]  高沒耶穌的身體
[00:15:52.400 --> 00:15:53.400]  他的遺憾就是
[00:15:53.400 --> 00:15:54.800]  耶穌的屍體沒有了
[00:15:54.800 --> 00:15:56.600]  我沒有辦法完成這個工作
[00:15:56.600 --> 00:15:58.200]  沒有辦法完成這個任務
[00:15:58.200 --> 00:15:59.200]  於是遺憾
[00:15:59.200 --> 00:16:01.600]  於是哭
[00:16:01.600 --> 00:16:04.000]  神怎樣幫助他
[00:16:04.000 --> 00:16:05.400]  看得見呢
[00:16:05.400 --> 00:16:06.400]  我們繼續看
[00:16:06.400 --> 00:16:08.400]  約翰福音二十章十三節
[00:16:08.400 --> 00:16:09.000]  我們一起讀
[00:16:09.000 --> 00:16:10.200]  一二三
[00:16:10.200 --> 00:16:11.600]  天使對他說
