
[00:00:00.000 --> 00:00:02.000]  我們一齊禱告
[00:02:43.000 --> 00:02:45.000]  你們記住在車上
[00:02:45.000 --> 00:02:47.000]  如果見到有需要的人
[00:02:47.000 --> 00:02:49.000]  你們就要勇於讓座了
[00:02:49.000 --> 00:02:51.000]  小明放學
[00:02:51.000 --> 00:02:53.000]  就和幾個同學搭地鐵
[00:02:53.000 --> 00:02:55.000]  一輛車一到
[00:02:55.000 --> 00:02:57.000]  他就推開那些人
[00:02:57.000 --> 00:02:59.000]  就衝入車廂
[00:02:59.000 --> 00:03:01.000]  就霸位
[00:03:01.000 --> 00:03:03.000]  接著那個同學
[00:03:03.000 --> 00:03:04.000]  小珍就說
[00:03:04.000 --> 00:03:05.000]  小明
[00:03:05.000 --> 00:03:08.000]  老師今天不是叫你讓位嗎?
[00:03:08.000 --> 00:03:11.000]  你知道小明怎麼回答嗎?
[00:03:11.000 --> 00:03:13.000]  她說我要霸位
[00:03:13.000 --> 00:03:15.000]  才可以讓位給別人
[00:03:15.000 --> 00:03:17.000]  我不霸位怎麼讓呢?
[00:03:17.000 --> 00:03:18.000]  我現在霸位了
[00:03:18.000 --> 00:03:20.000]  看我可以讓給誰
[00:03:20.000 --> 00:03:23.000]  讓位
[00:03:23.000 --> 00:03:26.000]  這個世界都很不容易
[00:03:26.000 --> 00:03:28.000]  影響力
[00:03:28.000 --> 00:03:30.000]  我們有時候有信心
[00:03:30.000 --> 00:03:31.000]  有時候沒有信心
[00:03:31.000 --> 00:03:34.000]  因為很視乎我們在哪個處境
[00:03:34.000 --> 00:03:36.000]  在哪個地方
[00:03:36.000 --> 00:03:39.000]  今天我唯一只有兩張powerpoint
[00:03:39.000 --> 00:03:42.000]  就是在一個叫做
[00:03:42.000 --> 00:03:44.000]  這是什麼時代
[00:03:44.000 --> 00:03:47.000]  這是什麼時代的一個
[00:03:47.000 --> 00:03:50.000]  類似新詩的句語
[00:03:50.000 --> 00:03:52.000]  如果大家見到
[00:03:52.000 --> 00:03:54.000]  我想請大家和我一起讀出
[00:03:54.000 --> 00:03:56.000]  很有意思的一個
[00:03:56.000 --> 00:03:57.000]  就是一個短詩
[00:03:57.000 --> 00:03:59.000]  這是什麼時代
[00:03:59.000 --> 00:04:00.000]  大家有沒有見到?
[00:04:00.000 --> 00:04:02.000]  好,我們一起讀,預備起
[00:04:02.000 --> 00:04:09.000]  這是隻腳踩頭游於太空 身形卻深陷在痛苦的時代
[00:04:09.000 --> 00:04:16.000]  這是原子能已被解放 人類卻仍然被捆綁的時代
[00:04:16.000 --> 00:04:18.000]  極度孤寂的時代
[00:04:18.000 --> 00:04:25.000]  這是生命水平逐漸上升 道德水平急劇下降的時代
[00:04:25.000 --> 00:04:30.000]  這是大企業興盛 小家庭崩潰的時代
[00:04:30.000 --> 00:04:33.000]  這是學校教育普及
[00:04:33.000 --> 00:04:39.000]  青少年卻是困惑 失落 犯罪猖獗的時代
[00:04:39.000 --> 00:04:43.000]  在這時代一切都在發展
[00:04:43.000 --> 00:04:47.000]  廣播人卻在萎縮 枯乾 死亡
[00:04:47.000 --> 00:04:56.000]  在這時代延長生命 又同時殺戮生命
[00:04:56.000 --> 00:05:02.000]  在這時代人不約一切 卻失去了自己
[00:05:02.000 --> 00:05:09.000]  在這時代人好像聖經「阿摩斯先知」所說的一樣
[00:05:09.000 --> 00:05:14.000]  人子將到耶和華 要降下饑荒
[00:05:14.000 --> 00:05:19.000]  人饑餓非因無餅 乾渴非因無水
[00:05:19.000 --> 00:05:23.000]  乃因不聽耶和華的話
[00:05:23.000 --> 00:05:32.000]  這時代決定我們能否發揮影響力
[00:05:32.000 --> 00:05:37.000]  當周圍人道德水平高 守秩序
[00:05:37.000 --> 00:05:41.000]  我們都能發揮影響力
[00:05:41.000 --> 00:05:50.000]  當公司 學校 社區都守秩序 守望相助
[00:05:50.000 --> 00:05:56.000]  當家人都肯一起幫忙 一起做的時候
[00:05:56.000 --> 00:06:01.000]  我們會發覺好像有些東西我們容易發揮
[00:06:01.000 --> 00:06:06.000]  但當周圍世界環境很惡劣的時候
[00:06:06.000 --> 00:06:10.000]  有時我們對的東西都不敢說
[00:06:10.000 --> 00:06:18.000]  你有沒有見到有些人在公共地方做些不合宜的事
[00:06:18.000 --> 00:06:23.000]  有時你見到小朋友在公眾地方跑來跑去
[00:06:23.000 --> 00:06:28.000]  我記得我小時候會有些長輩出來嚇著我們
[00:06:28.000 --> 00:06:32.000]  「小朋友」 其實一嚇就停了
[00:06:32.000 --> 00:06:36.000]  我小時候沒有聽過有同學過度活躍
[00:06:36.000 --> 00:06:40.000]  因為老師或父親一拿藤條出來
[00:06:40.000 --> 00:06:44.000]  過度活躍的都站著
[00:06:44.000 --> 00:06:47.000]  當然有些會跑了去 追不到
[00:06:47.000 --> 00:06:53.000]  但時代很多時影響我們
[00:06:53.000 --> 00:06:57.000]  覺得我們能否做到應有的影響力
[00:06:57.000 --> 00:07:02.000]  我們看時勢 如果時勢OK的我們會管
[00:07:02.000 --> 00:07:10.000]  但如果你覺得現在的學生或中學生很恐怖有力
[00:07:10.000 --> 00:07:14.000]  隨時會打我 我就不敢發聲
[00:07:14.000 --> 00:07:19.000]  如果你見到有人打尖 當時勢許可的時候
[00:07:19.000 --> 00:07:25.000]  你會說「喂!這位朋友要排隊的」
[00:07:25.000 --> 00:07:32.000]  但譬如你回到內地搭巴士或車或排隊賣東西
[00:07:32.000 --> 00:07:35.000]  我想問有這麼多人排隊嗎?
[00:07:35.000 --> 00:07:39.000]  覺得多的拍一下手 123
[00:07:39.000 --> 00:07:43.000]  覺得很少的拍一下手呢?
[00:07:43.000 --> 00:07:50.000]  我記得1990年我和朋友去北京旅行
[00:07:50.000 --> 00:07:52.000]  去青島北京 我們買火車票
[00:07:52.000 --> 00:07:57.000]  我們排隊 排到有四五隻手塞進來
[00:07:57.000 --> 00:08:01.000]  我就叫我的兄弟買票
[00:08:01.000 --> 00:08:03.000]  我就擋他們 撥開他們一手
[00:08:03.000 --> 00:08:07.000]  好像詠春一樣 這裡擋那裡擋
[00:08:07.000 --> 00:08:13.000]  我一班都是老師 放暑假
[00:08:13.000 --> 00:08:16.000]  阿全是你才夠膽擋他們
[00:08:16.000 --> 00:08:20.000]  我揹手秩序 排隊排隊
[00:08:20.000 --> 00:08:23.000]  我發覺有人覺得我傻了
[00:08:23.000 --> 00:08:26.000]  我又排隊排隊 我要維持秩序
[00:08:26.000 --> 00:08:31.000]  我拔下衣服 排隊排隊
[00:08:31.000 --> 00:08:35.000]  他們想我是否工作人員 我又不是
[00:08:35.000 --> 00:08:39.000]  我應該拿張卡去養一下 其實沒事的
[00:08:39.000 --> 00:08:42.000]  但我發覺真的沒有人排隊
[00:08:42.000 --> 00:08:48.000]  他們很斯文 但竊位 又沒有人理
[00:08:48.000 --> 00:08:52.000]  我發覺在那裡很難發揮影響力
[00:08:52.000 --> 00:08:55.000]  人生就是這樣 我不知道你做基督徒
[00:08:55.000 --> 00:08:59.000]  聖經說你是世上的炎 是世上的光
[00:08:59.000 --> 00:09:03.000]  很明顯神要我們發揮光的影響力
[00:09:03.000 --> 00:09:05.000]  或者炎的影響力
[00:09:05.000 --> 00:09:12.000]  你會否因為時代 因為時勢 因為環境
[00:09:12.000 --> 00:09:17.000]  你覺得我還是不要發揮這麼多
[00:09:17.000 --> 00:09:20.000]  還是明哲保身
[00:09:20.000 --> 00:09:24.000]  其實今天我想藉著這兩段經文給大家說
[00:09:24.000 --> 00:09:26.000]  除非你在基督裡面
[00:09:26.000 --> 00:09:30.000]  你有一個很好的屬靈生命被基督所影響
[00:09:30.000 --> 00:09:32.000]  你不被基督影響
[00:09:32.000 --> 00:09:35.000]  你是不會發揮到真正的影響力
[00:09:35.000 --> 00:09:42.000]  你會慢慢覺得自己好像一個旁觀者一樣
[00:09:42.000 --> 00:09:45.000]  沒有影響力的基督徒
[00:09:45.000 --> 00:09:50.000]  甚至人家發覺你不敢承認自己是基督徒
[00:09:50.000 --> 00:09:52.000]  你有沒有見過有些人在公司工作很久
[00:09:52.000 --> 00:09:56.000]  原來他是基督徒?
[00:09:56.000 --> 00:10:01.000]  難怪他不說髒話
[00:10:01.000 --> 00:10:06.000]  但我不見他做很多發揮影響力的事
[00:10:06.000 --> 00:10:08.000]  我們看看這兩段聖經
[00:10:08.000 --> 00:10:10.000]  耶穌給我們什麼教導
[00:10:10.000 --> 00:10:13.000]  五章第十三節說
[00:10:13.000 --> 00:10:15.000]  你們是世上的鹽
[00:10:15.000 --> 00:10:16.000]  鹽若塞了味
[00:10:16.000 --> 00:10:18.000]  有什麼可以叫它再鹹呢?
[00:10:18.000 --> 00:10:22.000]  不過可以放在地上被人踐踏
[00:10:22.000 --> 00:10:25.000]  巴勒斯坦 以前耶穌時代
[00:10:25.000 --> 00:10:28.000]  鹽是一個很普遍
[00:10:28.000 --> 00:10:32.000]  和我們現在用鹽的方式不同
[00:10:32.000 --> 00:10:38.000]  是在石上抽取鹽
[00:10:38.000 --> 00:10:41.000]  如果鹽放久了
[00:10:41.000 --> 00:10:42.000]  譬如潮濕了
[00:10:42.000 --> 00:10:45.000]  或者鹽的化學作用沒有了
[00:10:45.000 --> 00:10:50.000]  那些叫 NaCl 叫什麼 Chloride
[00:10:50.000 --> 00:10:53.000]  是 Sodium 太久離開了化學
[00:10:53.000 --> 00:10:54.000]  Sodium Chloride
[00:10:54.000 --> 00:10:58.000]  即是變質後已經沒有鹹味
[00:10:58.000 --> 00:11:03.000]  那些只能放在地上做建築材料
[00:11:03.000 --> 00:11:06.000]  所以只能放在地上被人踐踏
[00:11:06.000 --> 00:11:15.000]  因為路是用不再鹹的海邊鹽石
[00:11:15.000 --> 00:11:21.000]  放在地上被車駕駛
[00:11:21.000 --> 00:11:24.000]  它說你是世上的鹽
[00:11:24.000 --> 00:11:27.000]  鹽主要有用途
[00:11:27.000 --> 00:11:30.000]  第一是用來調味
[00:11:30.000 --> 00:11:34.000]  第二是用來保存食物
[00:11:34.000 --> 00:11:36.000]  第三是用來殺菌
[00:11:36.000 --> 00:11:38.000]  不外乎這三種用途
[00:11:38.000 --> 00:11:42.000]  鹽 你知道以前沒有雪櫃
[00:11:42.000 --> 00:11:45.000]  那你可以怎樣?
[00:11:45.000 --> 00:11:48.000]  所以我們有些叫臘肉
[00:11:48.000 --> 00:11:51.000]  有很多火腿
[00:11:51.000 --> 00:11:55.000]  人們用不同的方式保存食物
[00:11:55.000 --> 00:11:58.000]  鹽在這麼多世紀以來
[00:11:58.000 --> 00:12:02.000]  它主要的作用在家庭在社會
[00:12:02.000 --> 00:12:03.000]  很明顯的
[00:12:03.000 --> 00:12:05.000]  耶穌舉這個比喻
[00:12:05.000 --> 00:12:07.000]  你們是世上的鹽
[00:12:07.000 --> 00:12:10.000]  祂說你要做一個防腐
[00:12:10.000 --> 00:12:12.000]  做一個調和
[00:12:12.000 --> 00:12:14.000]  做一個殺菌
[00:12:14.000 --> 00:12:15.000]  這幾個功效
[00:12:15.000 --> 00:12:17.000]  祂說你們是世上的鹽
[00:12:17.000 --> 00:12:18.000]  然後祂又說
[00:12:18.000 --> 00:12:20.000]  祂這裡還沒說完
[00:12:20.000 --> 00:12:22.000]  祂說你們是世上的光
[00:12:22.000 --> 00:12:23.000]  世上的光
[00:12:23.000 --> 00:12:25.000]  祂說人點燈
[00:12:25.000 --> 00:12:28.000]  點燈就發出光芒
[00:12:28.000 --> 00:12:30.000]  不會放在籠底
[00:12:30.000 --> 00:12:31.000]  不會放在櫃底
[00:12:31.000 --> 00:12:33.000]  不會放在床下底
[00:12:33.000 --> 00:12:36.000]  祂說一定是放出來桌面
[00:12:36.000 --> 00:12:38.000]  照亮一家的人
[00:12:38.000 --> 00:12:41.000]  在城做在山上
[00:12:41.000 --> 00:12:44.000]  人們一定見到光
[00:12:44.000 --> 00:12:45.000]  如果你是光
[00:12:45.000 --> 00:12:48.000]  人們不會不見到你
[00:12:48.000 --> 00:12:50.000]  一定會見到你
[00:12:50.000 --> 00:12:52.000]  祂說你們是鹽
[00:12:52.000 --> 00:12:53.000]  是光
[00:12:53.000 --> 00:12:55.000]  第十六節那裡說得很清楚
[00:12:55.000 --> 00:12:57.000]  祂說你們的光
[00:12:57.000 --> 00:13:01.000]  都要這樣照在人的面前
[00:13:01.000 --> 00:13:02.000]  那即是代表什麼?
[00:13:02.000 --> 00:13:03.000]  靖姐妹
[00:13:03.000 --> 00:13:05.000]  什麼是鹽?
[00:13:05.000 --> 00:13:06.000]  什麼是光?
[00:13:06.000 --> 00:13:07.000]  鹽和光
[00:13:07.000 --> 00:13:11.000]  代表它在發揮一個什麼功效呢?
[00:13:11.000 --> 00:13:15.000]  關鍵就在五章十三節之前
[00:13:15.000 --> 00:13:18.000]  耶穌基督在登山寶問一開始說
[00:13:18.000 --> 00:13:20.000]  什麼人在天國有份?
[00:13:20.000 --> 00:13:22.000]  祂說天國有份的人
[00:13:22.000 --> 00:13:25.000]  就是那些生命有品格
[00:13:25.000 --> 00:13:27.000]  有神生命品格的人
[00:13:27.000 --> 00:13:29.000]  祂說那些虛心的人有福了
[00:13:29.000 --> 00:13:31.000]  因為天國是他們的
[00:13:31.000 --> 00:13:33.000]  那些哀動的人有福了
[00:13:33.000 --> 00:13:35.000]  祂一連說了八個品格
[00:13:35.000 --> 00:13:38.000]  祂說這些人就和天國有份
[00:13:38.000 --> 00:13:40.000]  什麼人合資格進天國呢?
[00:13:40.000 --> 00:13:43.000]  就是祂有屬靈生命品格的人
[00:13:43.000 --> 00:13:47.000]  祂的心靈在神面前是謙卑
[00:13:47.000 --> 00:13:51.000]  和自覺是心靈貧窮的人
[00:13:51.000 --> 00:13:54.000]  自己覺得在屬靈裡面是一個乞丐
[00:13:54.000 --> 00:13:57.000]  你有沒有覺得你是乞丐?
[00:13:57.000 --> 00:14:01.000]  沒有嗎?奉獻之後都沒有?
[00:14:01.000 --> 00:14:07.000]  重點不是說金錢物質
[00:14:07.000 --> 00:14:12.000]  是說虛心的人在屬靈裡面自覺貧窮
[00:14:12.000 --> 00:14:16.000]  覺得自己是沒有東西的
[00:14:16.000 --> 00:14:21.000]  在神面前我們應該謙卑下來
[00:14:21.000 --> 00:14:22.000]  哀動
[00:14:22.000 --> 00:14:24.000]  一個人要為自己的罪
[00:14:24.000 --> 00:14:27.000]  為世界的人所犯的罪
[00:14:27.000 --> 00:14:29.000]  為罪帶來的痛苦
[00:14:29.000 --> 00:14:34.000]  為世界因為罪帶來各樣的痛苦而哀動
[00:14:34.000 --> 00:14:38.000]  一個懂得為自己的罪,為世界的罪哀動的人
[00:14:38.000 --> 00:14:40.000]  這個人是有福的
[00:14:40.000 --> 00:14:43.000]  因為他們一定得到安慰
[00:14:43.000 --> 00:14:49.000]  一個有能力,懂得溫柔去對待人的人
[00:14:49.000 --> 00:14:54.000]  不是靠自己的力量去影響
[00:14:54.000 --> 00:14:59.000]  而是用溫柔,用品格去影響周圍的人
[00:14:59.000 --> 00:15:01.000]  這個人是有福的
[00:15:01.000 --> 00:15:06.000]  他說神一定會叫他承受地土,有產業
[00:15:06.000 --> 00:15:09.000]  聖經裡面講到要飢渴無疑
[00:15:09.000 --> 00:15:12.000]  要憐憫人,要清心
[00:15:12.000 --> 00:15:14.000]  要做和平之子
[00:15:14.000 --> 00:15:16.000]  甚至要為義受苦
[00:15:16.000 --> 00:15:17.000]  這些人有福
[00:15:17.000 --> 00:15:19.000]  但耶穌講了第九樣東西
[00:15:19.000 --> 00:15:20.000]  有福的就是說
[00:15:20.000 --> 00:15:22.000]  如果有人為耶穌的緣故
[00:15:22.000 --> 00:15:25.000]  願意為耶穌被人辱罵
[00:15:25.000 --> 00:15:27.000]  被人去誹謗
[00:15:27.000 --> 00:15:29.000]  願意為耶穌而受苦
[00:15:29.000 --> 00:15:31.000]  這個人就有福
[00:15:31.000 --> 00:15:33.000]  他在天上的賞賜大
[00:15:33.000 --> 00:15:35.000]  整個登山補訓一開始
[00:15:35.000 --> 00:15:38.000]  耶穌講我們是炎是光之前
[00:15:38.000 --> 00:15:40.000]  他說最重要的就是
[00:15:40.000 --> 00:15:42.000]  我們要有屬靈的品格
[00:15:42.000 --> 00:15:45.000]  和要和基督有關係
[00:15:45.000 --> 00:15:48.000]  要認識基督是神的兒子
[00:15:48.000 --> 00:15:50.000]  去到一個地步
[00:15:50.000 --> 00:15:52.000]  寧願為基督而受苦
[00:15:52.000 --> 00:15:54.000]  被人辱罵
[00:15:54.000 --> 00:15:56.000]  被人去誹謗
[00:15:56.000 --> 00:16:01.000]  願意企硬自己信仰的立場
[00:16:01.000 --> 00:16:04.000]  這裡就是在講做炎做光
[00:16:04.000 --> 00:16:07.000]  要活出耶穌基督的品格
[00:16:07.000 --> 00:16:08.000]  所以整個登山補訓
[00:16:08.000 --> 00:16:10.000]  耶穌重複說
[00:16:10.000 --> 00:16:12.000]  你們的生命品格
[00:16:12.000 --> 00:16:13.000]  你們的義
[00:16:13.000 --> 00:16:15.000]  要勝過那些宗教人士
[00:16:15.000 --> 00:16:18.000]  那些文士和法利賽人
[00:16:18.000 --> 00:16:20.000]  不要虛假
[00:16:20.000 --> 00:16:22.000]  不要用表面的行為
[00:16:22.000 --> 00:16:24.000]  想著討神的喜悅
[00:16:24.000 --> 00:16:30.000]  不要仰望金錢做你人生的安全感
[00:16:30.000 --> 00:16:33.000]  對人要有愛人如己的心
[00:16:33.000 --> 00:16:35.000]  不單止是己所不欲
[00:16:35.000 --> 00:16:37.000]  勿施於人
[00:16:37.000 --> 00:16:40.000]  還要己所欲施於人
[00:16:40.000 --> 00:16:42.000]  整個登山補訓
[00:16:42.000 --> 00:16:43.000]  耶穌基督說
[00:16:43.000 --> 00:16:46.000]  你們是炎是光
[00:16:46.000 --> 00:16:47.000]  他說你們的光
[00:16:47.000 --> 00:16:48.000]  都要照在人的面前
[00:16:48.000 --> 00:16:49.000]  意思就是
[00:16:49.000 --> 00:16:52.000]  我們有屬靈好品格的人
[00:16:52.000 --> 00:16:56.000]  要夠膽在人面前活出來
[00:16:56.000 --> 00:16:59.000]  不知你有沒有因為環境的問題
[00:16:59.000 --> 00:17:03.000]  然後應該說真話的時候
[00:17:03.000 --> 00:17:06.000]  你說了大話呢
[00:17:06.000 --> 00:17:07.000]  聖經說
[00:17:07.000 --> 00:17:08.000]  做炎做光
[00:17:08.000 --> 00:17:10.000]  就是這個意思
[00:17:10.000 --> 00:17:11.000]  在第一點裡面
[00:17:11.000 --> 00:17:13.000]  說到我們屬靈的身份
[00:17:13.000 --> 00:17:16.000]  每一個信耶穌的基督徒
[00:17:16.000 --> 00:17:17.000]  就是一個天國的子民
[00:17:17.000 --> 00:17:19.000]  我們都有個身份
[00:17:19.000 --> 00:17:20.000]  我們在地上
[00:17:20.000 --> 00:17:23.000]  我們就是炎就是光
[00:17:23.000 --> 00:17:25.000]  我們要有我們的身份
[00:17:25.000 --> 00:17:28.000]  還有要有我們生命的召命
[00:17:28.000 --> 00:17:30.000]  有calling
[00:17:30.000 --> 00:17:33.000]  如果你打算做一個基督徒
[00:17:33.000 --> 00:17:36.000]  你是不需要表達身份
[00:17:36.000 --> 00:17:39.000]  即是那些好像
[00:17:39.000 --> 00:17:41.000]  必要時才
[00:17:41.000 --> 00:17:44.000]  其實我也是member來的
[00:17:44.000 --> 00:17:45.000]  那些呢
[00:17:45.000 --> 00:17:48.000]  其實我也有八達通的
[00:17:48.000 --> 00:17:50.000]  那你們要小心
[00:17:50.000 --> 00:17:53.000]  因為炎和光呢
[00:17:53.000 --> 00:17:58.000]  炎是不會不發揮那種鹹的味道
[00:17:58.000 --> 00:18:02.000]  光是不會不照亮周圍的
[00:18:02.000 --> 00:18:03.000]  如果你做了基督徒
[00:18:03.000 --> 00:18:08.000]  你不是發揮炎和光的功效
[00:18:08.000 --> 00:18:11.000]  那你就會有危險
[00:18:11.000 --> 00:18:13.000]  聖經說得很清楚
[00:18:13.000 --> 00:18:14.000]  我們的身份
[00:18:14.000 --> 00:18:16.000]  我們要掌握
[00:18:16.000 --> 00:18:17.000]  我們有個召命
[00:18:17.000 --> 00:18:20.000]  就是要將這個炎和光
[00:18:20.000 --> 00:18:24.000]  同樣表達那個生命品格
[00:18:24.000 --> 00:18:26.000]  甚至願意為耶穌基督的名
[00:18:26.000 --> 00:18:28.000]  去見證耶穌的名
[00:18:28.000 --> 00:18:29.000]  被逼迫
[00:18:29.000 --> 00:18:31.000]  我們都要承認
[00:18:31.000 --> 00:18:33.000]  不會因為
[00:18:33.000 --> 00:18:37.000]  最近我有個朋友的女兒
[00:18:37.000 --> 00:18:40.000]  進了大學讀法律
[00:18:40.000 --> 00:18:44.000]  她在同學當中就說
[00:18:44.000 --> 00:18:46.000]  我是一個基督徒
[00:18:46.000 --> 00:18:47.000]  我讀法律
[00:18:47.000 --> 00:18:49.000]  那些同班同學就跟她說
[00:18:49.000 --> 00:18:52.000]  你現在在大學都承認自己是基督徒
[00:18:52.000 --> 00:18:53.000]  很吃虧的
[00:18:53.000 --> 00:18:55.000]  你知不知道現在在大學
[00:18:55.000 --> 00:18:58.000]  原來承認自己是基督徒很吃虧的
[00:18:58.000 --> 00:18:59.000]  是嗎?
[00:18:59.000 --> 00:19:00.000]  什麼吃虧?
[00:19:00.000 --> 00:19:02.000]  會有人衝擊你
[00:19:02.000 --> 00:19:04.000]  會有人挑戰你
[00:19:04.000 --> 00:19:06.000]  會有人奚落你
[00:19:06.000 --> 00:19:07.000]  因為在網上
[00:19:07.000 --> 00:19:09.000]  很多基督徒
[00:19:09.000 --> 00:19:11.000]  或者敵對基督徒的人
[00:19:11.000 --> 00:19:13.000]  會用很多攻擊
[00:19:13.000 --> 00:19:17.000]  用很多語言的暴力
[00:19:17.000 --> 00:19:19.000]  去攻擊
[00:19:19.000 --> 00:19:20.000]  那我想問
[00:19:20.000 --> 00:19:23.000]  如果你在同樣的處境
[00:19:23.000 --> 00:19:25.000]  或者你在公司
[00:19:25.000 --> 00:19:27.000]  或者在某些處境裡面
[00:19:27.000 --> 00:19:31.000]  你會不會因為這樣膽怯呢?
[00:19:31.000 --> 00:19:33.000]  我告訴你
[00:19:33.000 --> 00:19:35.000]  我會
[00:19:35.000 --> 00:19:37.000]  不過我有個好處
[00:19:37.000 --> 00:19:41.000]  我看不到
[00:19:41.000 --> 00:19:43.000]  但是
[00:19:43.000 --> 00:19:45.000]  如果有人問你的時候
[00:19:45.000 --> 00:19:47.000]  你會隱藏呢?
[00:19:47.000 --> 00:19:48.000]  因為答呢?
[00:19:48.000 --> 00:19:49.000]  但是聖經說
[00:19:49.000 --> 00:19:51.000]  如果你記住我們是世上的炎
[00:19:51.000 --> 00:19:52.000]  世上的光
[00:19:52.000 --> 00:19:53.000]  你記住
[00:19:53.000 --> 00:19:56.000]  我們存在是有一個存在的目的
[00:19:56.000 --> 00:19:57.000]  每一個人
[00:19:57.000 --> 00:19:59.000]  都有存在的目的
[00:19:59.000 --> 00:20:01.000]  神做我們人
[00:20:01.000 --> 00:20:03.000]  當我們不再被罪捆綁之後
[00:20:03.000 --> 00:20:06.000]  我們理應活出一個愛的生命
[00:20:06.000 --> 00:20:08.000]  我們理應活出一個真誠
[00:20:08.000 --> 00:20:10.000]  坦蕩的生命
[00:20:10.000 --> 00:20:11.000]  所以
[00:20:11.000 --> 00:20:13.000]  你要信得過神的保護
[00:20:13.000 --> 00:20:15.000]  你就不會害怕
[00:20:15.000 --> 00:20:18.000]  去表達自己基督徒的身份
[00:20:18.000 --> 00:20:20.000]  當然你自己都要信得清楚
[00:20:20.000 --> 00:20:21.000]  如果不是
[00:20:21.000 --> 00:20:23.000]  我記得我初信主
[00:20:23.000 --> 00:20:24.000]  我被人衝擊過
[00:20:24.000 --> 00:20:25.000]  我同學說
[00:20:25.000 --> 00:20:26.000]  你們祈禱交托
[00:20:26.000 --> 00:20:27.000]  什麼都交托了
[00:20:27.000 --> 00:20:29.000]  什麼都托了給神
[00:20:29.000 --> 00:20:31.000]  你不用負責了
[00:20:31.000 --> 00:20:32.000]  我說
[00:20:32.000 --> 00:20:34.000]  我交托是這個意思嗎?
[00:20:34.000 --> 00:20:35.000]  他說還不是
[00:20:35.000 --> 00:20:36.000]  我說是嗎?
