
[00:00:00.000 --> 00:00:10.000]  大家好,今次是我豈能代替神,誰夠膽代替神?
[00:02:45.000 --> 00:02:52.000]  或者他說是我們,照著我們從前代他的,足足地報應我們
[00:02:52.000 --> 00:02:57.000]  那怎麼辦呢?不如這樣,我們打發人去見弱勢,跟他說
[00:02:57.000 --> 00:03:05.000]  你父親未死以先就吩咐過,你們要對弱勢這樣說
[00:03:05.000 --> 00:03:12.000]  從前你哥哥們惡待你,求你饒恕他們的過犯和罪惡
[00:03:12.000 --> 00:03:17.000]  如今求你饒恕你父親臣的僕人的過犯
[00:03:17.000 --> 00:03:23.000]  他們對弱勢說者說,弱勢就哭了
[00:03:23.000 --> 00:03:30.000]  其實他們是說叫人去,叫誰去呢?
[00:03:30.000 --> 00:03:34.000]  其實是自己去,一班兄弟去找弱勢
[00:03:34.000 --> 00:03:41.000]  弱勢,爸爸死之前跟我們說,叫我們告訴你
[00:03:41.000 --> 00:03:47.000]  你要饒恕我們,饒恕你的僕人
[00:03:47.000 --> 00:03:53.000]  現在我們也是跟你,你真的大了,像和菌一樣向你下拜
[00:03:53.000 --> 00:03:56.000]  好像天上的星十一粒一樣向你下拜
[00:03:56.000 --> 00:04:01.000]  現在我們做你的僕人,你救回我們,你又饒恕我們
[00:04:01.000 --> 00:04:04.000]  如今求你饒恕你父親的僕人
[00:04:04.000 --> 00:04:11.000]  爸爸在他死之前叫我們來告訴你的
[00:04:11.000 --> 00:04:15.000]  如果你是弱勢你會怎樣?
[00:04:15.000 --> 00:04:19.000]  不是吧?真的假的?為什麼他不告訴我?
[00:04:19.000 --> 00:04:22.000]  不是,弱勢沒有
[00:04:22.000 --> 00:04:27.000]  他們對弱勢說者說,弱勢就哭了
[00:04:27.000 --> 00:04:32.000]  弱勢也經歷過不少事情,壓力也很大
[00:04:32.000 --> 00:04:35.000]  弱勢就哭了,經歷過什麼?
[00:04:35.000 --> 00:04:40.000]  經歷過被賣、圍爐、坐牢、被冤枉
[00:04:40.000 --> 00:04:48.000]  然後一人之下萬人之上去搞定整個國家的糧食
[00:04:48.000 --> 00:04:53.000]  七年豐年、七年荒年,不可以亂
[00:04:53.000 --> 00:04:56.000]  佛老又要信任他
[00:04:56.000 --> 00:05:00.000]  哇,坐這些位置,真的三十位,很大壓力
[00:05:00.000 --> 00:05:03.000]  有壓力的人是容易哭的
[00:05:03.000 --> 00:05:05.000]  而經歷了這麼多的事情
[00:05:05.000 --> 00:05:09.000]  哎呀,見不到爸爸,想念他的兄弟,想念家鄉
[00:05:09.000 --> 00:05:11.000]  是會很容易哭,弱勢就哭了
[00:05:11.000 --> 00:05:15.000]  但這個弱勢哭了,是被他們刺激到的
[00:05:15.000 --> 00:05:17.000]  這個弱勢為什麼哭了呢?
[00:05:17.000 --> 00:05:25.000]  哭了就是,其實這個弱勢哭出來就是
[00:05:25.000 --> 00:05:30.000]  哎呀,哥,為什麼你們這樣都不信我?
[00:05:30.000 --> 00:05:32.000]  為什麼你們這樣都不信我?
[00:05:32.000 --> 00:05:38.000]  弱勢這麼聰明,你以為哥走來說這些話
[00:05:38.000 --> 00:05:42.000]  哎呀,弟,現在我們都做你的僕人了
[00:05:42.000 --> 00:05:47.000]  爸爸未死之先就叫我們來跟你講求你饒恕我們
[00:05:47.000 --> 00:05:50.000]  他叫你饒恕我們呀
[00:05:50.000 --> 00:05:56.000]  唉,在弱勢來講,一早我就饒恕了
[00:05:56.000 --> 00:05:59.000]  我那天只是玩玩,搞鬼你們而已
[00:05:59.000 --> 00:06:04.000]  我一早就饒恕了,你們放心吧
[00:06:04.000 --> 00:06:08.000]  其實呢,如果我是弱勢也會想哭
[00:06:08.000 --> 00:06:11.000]  哎呀,來到這個階段,爸爸剛剛又死了
[00:06:11.000 --> 00:06:16.000]  你們就已經這樣了,唉,這樣都不信我
[00:06:16.000 --> 00:06:20.000]  如果我要害你們,我一早就害了
[00:06:20.000 --> 00:06:25.000]  根本你們回不了家接爸爸來
[00:06:25.000 --> 00:06:30.000]  弱勢哭了,其實他是愛他的兄弟
[00:06:30.000 --> 00:06:35.000]  愛他的兄弟?你們,我這麼愛你們,這麼疼你們
[00:06:35.000 --> 00:06:39.000]  為什麼你們會這樣想我?哭了
[00:06:39.000 --> 00:06:43.000]  所以這個哭了,其實我自己覺得是反映出
[00:06:43.000 --> 00:06:45.000]  弱勢是很愛他們的
[00:06:45.000 --> 00:06:49.000]  看你哥哥們又來苦苦在他面前說
[00:06:49.000 --> 00:06:52.000]  我們是你的僕人
[00:06:52.000 --> 00:06:56.000]  本來我那段就派人去講
[00:06:56.000 --> 00:07:00.000]  現在這一段就自己去,唉,我們都是你的僕人
[00:07:00.000 --> 00:07:04.000]  你都聽你的話了,你放心吧
[00:07:04.000 --> 00:07:11.000]  我們會跟著你,叫我們做什麼都做
[00:07:11.000 --> 00:07:16.000]  你對我們不要殺害,不要報仇就行了
[00:07:16.000 --> 00:07:20.000]  弱勢對他們說,不要害怕,不用怕
[00:07:20.000 --> 00:07:24.000]  不要害怕什麼?是不用怕我
[00:07:24.000 --> 00:07:27.000]  這個不用害怕,不用怕我
[00:07:27.000 --> 00:07:36.000]  第二點,我豈能代替神呢?
[00:07:36.000 --> 00:07:42.000]  我豈能代替神呢?其實是說我不會代替上帝
[00:07:42.000 --> 00:07:46.000]  這個我也在努力學習
[00:07:46.000 --> 00:07:51.000]  我豈能代替神呢?什麼意思?
[00:07:51.000 --> 00:07:55.000]  其實神是安排,神的手在背後
[00:07:55.000 --> 00:07:58.000]  我們學聖經人,聖經士就是嘗試去看
[00:07:58.000 --> 00:08:03.000]  神在背後一直工作,帶領著保護我
[00:08:03.000 --> 00:08:07.000]  又帶領著保護你們,一直到現在
[00:08:07.000 --> 00:08:10.000]  其實也不是說一定可以的
[00:08:10.000 --> 00:08:14.000]  起碼我跟我的老闆,跟法老說
[00:08:14.000 --> 00:08:18.000]  我爸爸,我的哥哥,成族人都來了
[00:08:18.000 --> 00:08:22.000]  這樣好啊,這樣娛樂啊
[00:08:22.000 --> 00:08:26.000]  我就想選一塊地給他們
[00:08:26.000 --> 00:08:28.000]  選最好的那塊地
[00:08:28.000 --> 00:08:33.000]  其實弱勢很懂的,埃及人是種田的
[00:08:33.000 --> 00:08:38.000]  講到明,埃及人是很討厭那些畜牧業的人
[00:08:38.000 --> 00:08:41.000]  不喜歡的,如果你在埃及做畜牧業
[00:08:41.000 --> 00:08:43.000]  是會看低一點的
[00:08:43.000 --> 00:08:47.000]  耕田的,看高一點的
[00:08:47.000 --> 00:08:50.000]  還有要分開吃飯
[00:08:50.000 --> 00:08:55.000]  埃及人是不喜歡跟外族或畜牧業的人一起吃的
[00:08:55.000 --> 00:09:01.000]  但是都已經安排了很好的地
[00:09:01.000 --> 00:09:03.000]  在哥山地給他們
[00:09:03.000 --> 00:09:06.000]  因此你會知道其實神的手在背後一直工作
[00:09:06.000 --> 00:09:11.000]  你要信靠神,神會一直默默地在後面工作
[00:09:11.000 --> 00:09:15.000]  可能你經過死人丘,經過青草地溪水泊
[00:09:15.000 --> 00:09:20.000]  但是祂的手沒有離開,祂的杖,祂的肝都一直帶領著你
[00:09:20.000 --> 00:09:24.000]  我弱勢就說,我豈能不代替神呢?
[00:09:24.000 --> 00:09:29.000]  神安排的這些事,我不會代替祂做什麼呢?
[00:09:29.000 --> 00:09:35.000]  審判官,其實最多人是代替神做什麼呢?
[00:09:35.000 --> 00:09:38.000]  自己走出來,這件事我已經查明了
[00:09:38.000 --> 00:09:42.000]  是你做得不對,你做得錯,你不對,你奸搞
[00:09:42.000 --> 00:09:47.000]  因此我現在代替神,替天行義
[00:09:47.000 --> 00:09:53.000]  做了審判官,這個在新約聖經叫做論斷
[00:09:53.000 --> 00:09:57.000]  論斷就是以審判官自居的意思
[00:09:57.000 --> 00:10:02.000]  論斷,好像我沒事,你有事,全部問題都在你那裡
[00:10:02.000 --> 00:10:08.000]  我就說你……論斷別人,審判別人
[00:10:08.000 --> 00:10:11.000]  我豈能代替神做審判呢?
[00:10:11.000 --> 00:10:17.000]  如果神要做工作對付你們,祂會做的
[00:10:17.000 --> 00:10:21.000]  我不能夠代替祂,我不能夠主動地代替祂
[00:10:21.000 --> 00:10:25.000]  神啊,祢多謝我,因為我已經代替祢出手了
[00:10:25.000 --> 00:10:28.000]  不會啊,神啊,我不敢出手
[00:10:28.000 --> 00:10:31.000]  如果是出手的,祢出手吧
[00:10:31.000 --> 00:10:34.000]  我豈能代替神呢?神說我會的
[00:10:34.000 --> 00:10:37.000]  神一定會的,審判的主嗎?
[00:10:37.000 --> 00:10:40.000]  我豈能代替神呢?要學這件事
[00:10:40.000 --> 00:10:44.000]  約瑟學到了,經歷過那麼多低谷
[00:10:44.000 --> 00:10:46.000]  他一定有很多怨恨
[00:10:46.000 --> 00:10:49.000]  不過他已經由自憂自恨裡面出來
[00:10:49.000 --> 00:10:54.000]  所以他會說到各位兄長,你們無需自憂自恨
[00:10:54.000 --> 00:10:57.000]  他一定是釋放了他的內心,他才會這樣
[00:10:57.000 --> 00:11:03.000]  現在再多一步,我是不會代替上帝審判你們的
[00:11:03.000 --> 00:11:06.000]  追究的,神讓他自己做吧
[00:11:06.000 --> 00:11:11.000]  第三點,從前你們的意思當時我真的明白
[00:11:11.000 --> 00:11:15.000]  我都生你的氣,你們是要害我
[00:11:15.000 --> 00:11:20.000]  不過第三點,神的意思原是好的
[00:11:20.000 --> 00:11:24.000]  原來在那麼壞的事裡面,其實神在做的事
[00:11:24.000 --> 00:11:27.000]  神的意思原是好的
[00:11:27.000 --> 00:11:30.000]  那你要看看,一件很壞的事
[00:11:30.000 --> 00:11:34.000]  臨到有什麼屬靈的功課可以學到
[00:11:34.000 --> 00:11:39.000]  我都有教基督徒生命教練
[00:11:39.000 --> 00:11:46.000]  怎樣用生命教練的方法去幫助人
[00:11:46.000 --> 00:11:49.000]  可以在他自己的問題遭遇裡面
[00:11:49.000 --> 00:11:52.000]  可以釋放出來和看到神怎樣帶領
[00:11:52.000 --> 00:11:55.000]  時時會問的就是,在這件事上
[00:11:55.000 --> 00:11:59.000]  你學到一個什麼屬靈的功課呢?
[00:11:59.000 --> 00:12:01.000]  學到什麼屬靈的功課呢?
[00:12:01.000 --> 00:12:05.000]  很多時候我們會看到,我在這件事上遭遇了金錢的損失
[00:12:05.000 --> 00:12:08.000]  遭遇了名譽的損失,被人騙了我
[00:12:08.000 --> 00:12:13.000]  感情被欺騙,被歧視,很痛苦
[00:12:13.000 --> 00:12:16.000]  在這件事上,你學到什麼?
[00:12:16.000 --> 00:12:18.000]  屬靈的功課學到什麼?
[00:12:18.000 --> 00:12:22.000]  正面的屬靈功課學到什麼?
[00:12:22.000 --> 00:12:28.000]  學習到耶穌,他怎樣經歷那些對他反對的人
[00:12:28.000 --> 00:12:32.000]  學到屬靈的功課
[00:12:32.000 --> 00:12:38.000]  第三點,神的意思,原是好的
[00:12:38.000 --> 00:12:41.000]  他本身有一個美好的旨意
[00:12:41.000 --> 00:12:42.000]  是什麼呢?
[00:12:42.000 --> 00:12:47.000]  起碼我看到的是保存許多人的性命
[00:12:47.000 --> 00:12:50.000]  許多人是指我們全族人的性命
[00:12:50.000 --> 00:12:54.000]  神這樣安排我,差遣我先來
[00:12:54.000 --> 00:12:57.000]  是要保存許多人的性命
[00:12:57.000 --> 00:12:59.000]  所以他覺得自己有任務
[00:12:59.000 --> 00:13:02.000]  第二就是成就今天的光景
[00:13:02.000 --> 00:13:05.000]  讓我們不單止保存生命
[00:13:05.000 --> 00:13:08.000]  今天還發了,厲害了
[00:13:08.000 --> 00:13:11.000]  我們家族在埃及地,全部人都認識我們
[00:13:11.000 --> 00:13:14.000]  今天這麼好的光景
[00:13:14.000 --> 00:13:16.000]  所以不要害怕
[00:13:16.000 --> 00:13:20.000]  我是會養活你們和你們的婦人孩子
[00:13:20.000 --> 00:13:23.000]  這裡講得不錯,若是真的有經歷是什麼呢?
[00:13:23.000 --> 00:13:28.000]  就是我不吃,我的婦人孩子都要
[00:13:28.000 --> 00:13:33.000]  若是你殺死我們,不要緊
[00:13:33.000 --> 00:13:36.000]  我的家爺仔那真的不知如何是好
[00:13:36.000 --> 00:13:38.000]  若是說你不用擔心
[00:13:38.000 --> 00:13:41.000]  我會養活你們,供應你們
[00:13:41.000 --> 00:13:43.000]  不單止不殺你們,供應你們
[00:13:43.000 --> 00:13:45.000]  和你們的婦人孩子
[00:13:45.000 --> 00:13:47.000]  所以放心吧
[00:13:47.000 --> 00:13:51.000]  於是若是用親愛的話安慰他們
[00:13:51.000 --> 00:13:53.000]  若是真的很好
[00:13:53.000 --> 00:14:00.000]  若是在聖經裡面被認為沒什麼過失的人
[00:14:00.000 --> 00:14:05.000]  沒什麼過失的人有一次是不得醒目
[00:14:05.000 --> 00:14:08.000]  或者是留了地步
[00:14:08.000 --> 00:14:12.000]  以致他一個人進入他主母的房間裡
[00:14:12.000 --> 00:14:13.000]  沒有其他人
[00:14:13.000 --> 00:14:15.000]  其實你找他進去,你知道是這樣的
[00:14:15.000 --> 00:14:16.000]  還這樣?
[00:14:16.000 --> 00:14:18.000]  你這樣拿著衣服給他脫?
[00:14:18.000 --> 00:14:20.000]  為什麼要拿著衣服不要讓他脫?
[00:14:20.000 --> 00:14:22.000]  脫到救命救命,引你引你
[00:14:22.000 --> 00:14:23.000]  你就沒事了
[00:14:23.000 --> 00:14:24.000]  反而他有事了
[00:14:24.000 --> 00:14:29.000]  一下子自負了之類
[00:14:29.000 --> 00:14:32.000]  他沒有做錯事
[00:14:32.000 --> 00:14:33.000]  藥室很小心
[00:14:33.000 --> 00:14:37.000]  不過有疏忽的地方也不奇怪
[00:14:37.000 --> 00:14:42.000]  但是以罪,大家找不到藥室有什麼罪
[00:14:42.000 --> 00:14:43.000]  挺好的
[00:14:43.000 --> 00:14:48.000]  而且他還用親愛的話去安慰他的哥哥
[00:14:48.000 --> 00:14:51.000]  這個就是藥室故事的結尾
[00:14:51.000 --> 00:14:53.000]  真的很感恩
[00:14:53.000 --> 00:14:54.000]  非常好
[00:14:54.000 --> 00:14:56.000]  在藥室身上學到東西
[00:14:56.000 --> 00:14:58.000]  再看看
[00:14:58.000 --> 00:15:01.000]  第一,藥室愛他的兄弟
[00:15:01.000 --> 00:15:02.000]  哭了聽到
[00:15:02.000 --> 00:15:04.000]  你們不用說這些
[00:15:04.000 --> 00:15:06.000]  拿爸爸出來騙我
[00:15:06.000 --> 00:15:07.000]  其實我不會的
[00:15:07.000 --> 00:15:09.000]  你這樣也不相信我?
[00:15:09.000 --> 00:15:13.000]  這個遭遇人家不信任是時時都有的
[00:15:13.000 --> 00:15:14.000]  第二
[00:15:14.000 --> 00:15:17.000]  我不會代替上帝做審判者
[00:15:17.000 --> 00:15:19.000]  等神自己工作
[00:15:19.000 --> 00:15:20.000]  交託給他
[00:15:20.000 --> 00:15:21.000]  第三
[00:15:21.000 --> 00:15:23.000]  神的意思是好的
[00:15:23.000 --> 00:15:26.000]  是要保住我們性命和成就今天這麼好的光景
[00:15:26.000 --> 00:15:29.000]  即是神有恩典在背後
[00:15:29.000 --> 00:15:30.000]  祂的原意是好的
[00:15:30.000 --> 00:15:31.000]  我們要信任的
[00:15:31.000 --> 00:15:34.000]  我們在地上生活要怎樣?
[00:15:34.000 --> 00:15:38.000]  彼此用親愛安慰的說話來生活就好了
[00:15:38.000 --> 00:15:40.000]  這個也是藥室教我們的
[00:15:40.000 --> 00:15:42.000]  聖經人、聖經士今天到這裡了
[00:15:42.000 --> 00:15:44.000]  我們一起禱告
[00:15:44.000 --> 00:15:47.000]  讚美我們的主
[00:15:47.000 --> 00:15:48.000]  你真是使用藥室
[00:15:48.000 --> 00:15:53.000]  讓祂成為我們今天在地上生活的一個榜樣
[00:15:53.000 --> 00:15:55.000]  祂的人生經歷
[00:15:55.000 --> 00:15:57.000]  真的可以拍一套戲
[00:15:57.000 --> 00:15:59.000]  有高有低
[00:15:59.000 --> 00:16:01.000]  經歷了很多事
[00:16:01.000 --> 00:16:02.000]  不過
[00:16:02.000 --> 00:16:04.000]  在這件事的時候看到的
[00:16:04.000 --> 00:16:07.000]  是原來祢的手在祂背後一直工作
[00:16:07.000 --> 00:16:09.000]  是祢的手扶著祂
[00:16:09.000 --> 00:16:11.000]  是祢的手托著祂
[00:16:11.000 --> 00:16:13.000]  是祢保護了祂
[00:16:13.000 --> 00:16:15.000]  是祢為祂開路
[00:16:15.000 --> 00:16:16.000]  是祢給祂智慧
[00:16:16.000 --> 00:16:18.000]  是祢給祂懂得解夢
[00:16:18.000 --> 00:16:22.000]  是祢給祂有管理國家行政的智慧
[00:16:22.000 --> 00:16:27.000]  有一個和祂的哥哥相處的智慧和愛
[00:16:27.000 --> 00:16:29.000]  主求祢自己憐憫
[00:16:29.000 --> 00:16:31.000]  幫助我們學習藥室
[00:16:31.000 --> 00:16:32.000]  讓我們看到
[00:16:32.000 --> 00:16:34.000]  祢才是真正的掌權者
[00:16:34.000 --> 00:16:36.000]  我們不會搶祢的位去做
[00:16:36.000 --> 00:16:37.000]  我們代替祢
[00:16:37.000 --> 00:16:40.000]  我們豈能代替上帝呢?
[00:16:40.000 --> 00:16:43.000]  祢的旨意完是好的
[00:16:43.000 --> 00:16:45.000]  願祢得到榮耀讚美
[00:16:45.000 --> 00:16:47.000]  祈禱奉耶穌基督的名
[00:16:47.000 --> 00:16:48.000]  阿門
