
[00:00:00.000 --> 00:00:04.000]  這樣有機會來到第二天去分享上帝的話語
[00:03:56.000 --> 00:04:00.000]  發現超過七成上班的人
[00:04:00.000 --> 00:04:05.000]  都曾經在職場被欺凌過
[00:04:05.000 --> 00:04:11.000]  其實韓國大家可能長假期去旅行過
[00:04:11.000 --> 00:04:14.000]  一個很美的地方
[00:04:14.000 --> 00:04:16.000]  講民主
[00:04:16.000 --> 00:04:17.000]  很先進
[00:04:17.000 --> 00:04:21.000]  講自由和平的一個國家
[00:04:21.000 --> 00:04:23.000]  但是裡面的人
[00:04:23.000 --> 00:04:25.000]  都有被排斥
[00:04:25.000 --> 00:04:27.000]  被侮辱
[00:04:27.000 --> 00:04:29.000]  被暴力的對待
[00:04:29.000 --> 00:04:32.000]  不知道我們處身於香港
[00:04:32.000 --> 00:04:33.000]  大家又覺得如何
[00:04:33.000 --> 00:04:36.000]  我們現在有宗教自由
[00:04:36.000 --> 00:04:38.000]  起碼大家可以回來聽道
[00:04:38.000 --> 00:04:39.000]  回來崇拜
[00:04:39.000 --> 00:04:42.000]  以前疫情嚴重的時候
[00:04:42.000 --> 00:04:44.000]  我們就先上崇拜
[00:04:44.000 --> 00:04:46.000]  但是放眼世界
[00:04:46.000 --> 00:04:49.000]  其實很多基督徒都是受迫害的
[00:04:49.000 --> 00:04:54.000]  甚至不能夠公開應信耶穌基督
[00:04:54.000 --> 00:04:56.000]  在2023年
[00:04:56.000 --> 00:04:58.000]  有一個全球首望名單
[00:04:58.000 --> 00:05:00.000]  每年都會做的
[00:05:00.000 --> 00:05:05.000]  就是研究地球最迫害基督徒的國家
[00:05:05.000 --> 00:05:07.000]  是什麼國家呢
[00:05:07.000 --> 00:05:09.000]  每年都有做的
[00:05:09.000 --> 00:05:12.000]  你心目中有什麼心水國家呢
[00:05:12.000 --> 00:05:14.000]  一定這個你們會有
[00:05:14.000 --> 00:05:16.000]  北韓
[00:05:16.000 --> 00:05:20.000]  北韓連續幾年都排在榜首
[00:05:20.000 --> 00:05:22.000]  其實有一件事我們不知道
[00:05:22.000 --> 00:05:25.000]  上個月馬來西亞有一個州
[00:05:25.000 --> 00:05:28.000]  都發出了一個追捕令
[00:05:28.000 --> 00:05:31.000]  禁止穆斯林進入基督教堂
[00:05:31.000 --> 00:05:35.000]  阻止穆斯林參加教堂裡面舉行婚禮
[00:05:35.000 --> 00:05:38.000]  或者是其他的宗教活動
[00:05:38.000 --> 00:05:40.000]  是不准的
[00:05:40.000 --> 00:05:42.000]  這些可能我們都不知道
[00:05:42.000 --> 00:05:44.000]  馬來西亞挺好的
[00:05:44.000 --> 00:05:45.000]  潛水也好
[00:05:45.000 --> 00:05:46.000]  旅遊也好
[00:05:46.000 --> 00:05:47.000]  食物也好吃
[00:05:47.000 --> 00:05:50.000]  原來對於宗教
[00:05:50.000 --> 00:05:51.000]  對於基督教
[00:05:51.000 --> 00:05:54.000]  都會有很多很多的限制
[00:05:54.000 --> 00:05:57.000]  其實大社會可能帶給我們
[00:05:57.000 --> 00:05:59.000]  有創傷
[00:05:59.000 --> 00:06:01.000]  過去幾年
[00:06:01.000 --> 00:06:02.000]  我們經常都說
[00:06:02.000 --> 00:06:04.000]  做了一個研究是不合格的
[00:06:04.000 --> 00:06:06.000]  因為我們裡面
[00:06:06.000 --> 00:06:07.000]  大社會環境
[00:06:07.000 --> 00:06:08.000]  可能給大家一些創傷
[00:06:08.000 --> 00:06:10.000]  一些難過
[00:06:10.000 --> 00:06:13.000]  基督徒可能受迫害
[00:06:13.000 --> 00:06:15.000]  可能今天我們講聖經
[00:06:15.000 --> 00:06:19.000]  應用都要很小心說話
[00:06:19.000 --> 00:06:21.000]  或者是我們個人自己
[00:06:21.000 --> 00:06:23.000]  遇到一些不幸的遭遇
[00:06:23.000 --> 00:06:25.000]  我們會在一個你傷害我
[00:06:25.000 --> 00:06:28.000]  我傷害你這樣的情況
[00:06:28.000 --> 00:06:30.000]  香港
[00:06:30.000 --> 00:06:31.000]  韓國
[00:06:31.000 --> 00:06:32.000]  北韓
[00:06:32.000 --> 00:06:33.000]  馬來西亞
[00:06:33.000 --> 00:06:35.000]  其實每個地方都有
[00:06:35.000 --> 00:06:37.000]  現實生活之中
[00:06:37.000 --> 00:06:39.000]  我們是怎樣的
[00:06:39.000 --> 00:06:41.000]  都是飢餓
[00:06:41.000 --> 00:06:43.000]  口渴
[00:06:43.000 --> 00:06:45.000]  被傷害
[00:06:45.000 --> 00:06:47.000]  肉身衰殘
[00:06:47.000 --> 00:06:49.000]  痛苦流淚
[00:06:49.000 --> 00:06:51.000]  其實我們大家都在等
[00:06:51.000 --> 00:06:53.000]  等耶穌基督再回來
[00:06:53.000 --> 00:06:56.000]  我們都說等得生天生地
[00:06:56.000 --> 00:06:57.000]  我們是不是真的
[00:06:57.000 --> 00:06:58.000]  被動地坐在那裡等呢
[00:06:58.000 --> 00:07:01.000]  這樣就成事呢
[00:07:01.000 --> 00:07:03.000]  最近很多人畢業
[00:07:03.000 --> 00:07:06.000]  我們都會跟別人拍畢業照
[00:07:06.000 --> 00:07:07.000]  可能教會都會有些
[00:07:07.000 --> 00:07:08.000]  年輕人畢業
[00:07:08.000 --> 00:07:09.000]  拍畢業照
[00:07:09.000 --> 00:07:10.000]  通常畢業的時候
[00:07:10.000 --> 00:07:11.000]  我們都會問一個人
[00:07:11.000 --> 00:07:14.000]  將來你有什麼打算
[00:07:14.000 --> 00:07:16.000]  打算找什麼工作
[00:07:16.000 --> 00:07:18.000]  還是會再讀書
[00:07:18.000 --> 00:07:20.000]  講的是什麼
[00:07:20.000 --> 00:07:22.000]  將來
[00:07:22.000 --> 00:07:24.000]  將來就是我們當下
[00:07:24.000 --> 00:07:26.000]  生活的推動力
[00:07:26.000 --> 00:07:29.000]  其實我們除了講將來
[00:07:29.000 --> 00:07:32.000]  我們還有一個向道
[00:07:32.000 --> 00:07:34.000]  就是當下
[00:07:34.000 --> 00:07:37.000]  當下我們要做什麼呢
[00:07:37.000 --> 00:07:38.000]  其實正正是在回應
[00:07:38.000 --> 00:07:41.000]  我們將來所憧憬的現象
[00:07:41.000 --> 00:07:43.000]  今天我們看的經文
[00:07:43.000 --> 00:07:46.000]  第十五章和十七節
[00:07:46.000 --> 00:07:49.000]  講一個很美的結局
[00:07:49.000 --> 00:07:52.000]  就是說我們可以一無掛慮
[00:07:52.000 --> 00:07:54.000]  在聖殿服侍
[00:07:54.000 --> 00:07:55.000]  跟神一起
[00:07:55.000 --> 00:07:56.000]  經文說到
[00:07:56.000 --> 00:07:58.000]  大家不用再飢餓
[00:07:58.000 --> 00:08:00.000]  不用再口渴
[00:08:00.000 --> 00:08:03.000]  不會再被傷害
[00:08:03.000 --> 00:08:05.000]  因為主耶穌會親自牧養我們
[00:08:05.000 --> 00:08:09.000]  擦乾我們的眼淚
[00:08:09.000 --> 00:08:11.000]  一段很美的結局
[00:08:11.000 --> 00:08:13.000]  但我們再仔細看一看
[00:08:13.000 --> 00:08:14.000]  十五到十七節
[00:08:14.000 --> 00:08:16.000]  是一個很美麗的結局
[00:08:16.000 --> 00:08:19.000]  但在之前就是有九節到十四節
[00:08:19.000 --> 00:08:21.000]  就是說有一幫人
[00:08:21.000 --> 00:08:24.000]  從各方各地去做了一些事情
[00:08:24.000 --> 00:08:26.000]  來到基督面前做了一些事情
[00:08:26.000 --> 00:08:28.000]  才有第十五節
[00:08:28.000 --> 00:08:29.000]  講的因此
[00:08:29.000 --> 00:08:31.000]  然後有一句這麼好的結局
[00:08:31.000 --> 00:08:32.000]  沒有眼淚
[00:08:32.000 --> 00:08:34.000]  大家一起
[00:08:34.000 --> 00:08:37.000]  在新天新地那裡很快樂
[00:08:37.000 --> 00:08:40.000]  九到十四節是做了一些事情
[00:08:40.000 --> 00:08:44.000]  所以才會有這個這麼美麗的結局
[00:08:44.000 --> 00:08:46.000]  所以我們一定要看一看
[00:08:46.000 --> 00:08:47.000]  究竟做了什麼
[00:08:47.000 --> 00:08:49.000]  以致可以有這麼好的結局
[00:08:49.000 --> 00:08:51.000]  以致我們當下
[00:08:51.000 --> 00:08:54.000]  都可以在地約天
[00:08:54.000 --> 00:08:55.000]  那個事情是怎樣呢
[00:08:55.000 --> 00:08:57.000]  就是鏡頭一開展
[00:08:57.000 --> 00:08:59.000]  就有一大群人
[00:08:59.000 --> 00:09:03.000]  那些人多到不可勝數
[00:09:03.000 --> 00:09:04.000]  我們可以想像一下
[00:09:04.000 --> 00:09:06.000]  怎樣多到不可勝數
[00:09:06.000 --> 00:09:07.000]  我們回想一下
[00:09:07.000 --> 00:09:08.000]  可能從前
[00:09:08.000 --> 00:09:09.000]  現在沒有了
[00:09:09.000 --> 00:09:11.000]  從前我們在香港遊行
[00:09:11.000 --> 00:09:12.000]  很多人說
[00:09:12.000 --> 00:09:14.000]  通常看新聞再拍一些照片
[00:09:14.000 --> 00:09:15.000]  一些記者
[00:09:15.000 --> 00:09:16.000]  很壯觀的
[00:09:16.000 --> 00:09:17.000]  大家都說
[00:09:17.000 --> 00:09:19.000]  全部都是人頭
[00:09:19.000 --> 00:09:21.000]  啟示屋展現出來的
[00:09:21.000 --> 00:09:24.000]  是一個這樣的非常加強版
[00:09:24.000 --> 00:09:26.000]  人多到
[00:09:26.000 --> 00:09:29.000]  好像沙灘的海沙那麼多
[00:09:29.000 --> 00:09:30.000]  很厲害
[00:09:30.000 --> 00:09:31.000]  從各方各地
[00:09:31.000 --> 00:09:34.000]  鋪滿了密密麻麻
[00:09:34.000 --> 00:09:35.000]  那群人
[00:09:35.000 --> 00:09:37.000]  手拿著棕櫚葉
[00:09:37.000 --> 00:09:38.000]  站在神面前
[00:09:38.000 --> 00:09:42.000]  就是竭力地敬拜神
[00:09:42.000 --> 00:09:44.000]  讚美神
[00:09:44.000 --> 00:09:45.000]  這個景象
[00:09:45.000 --> 00:09:48.000]  我們可以回憶一下
[00:09:48.000 --> 00:09:49.000]  一群人
[00:09:49.000 --> 00:09:51.000]  拿著棕櫚葉
[00:09:51.000 --> 00:09:53.000]  然後竭力地敬拜歡迎
[00:09:53.000 --> 00:09:54.000]  這個景況
[00:09:54.000 --> 00:09:56.000]  我們應該之前
[00:09:56.000 --> 00:09:57.000]  最近
[00:09:57.000 --> 00:09:59.000]  有見過
[00:09:59.000 --> 00:10:01.000]  中之主日
[00:10:01.000 --> 00:10:03.000]  有講過經文
[00:10:03.000 --> 00:10:04.000]  耶穌歧路盡成
[00:10:04.000 --> 00:10:07.000]  那些人夾道歡迎祂
[00:10:07.000 --> 00:10:08.000]  是的
[00:10:08.000 --> 00:10:09.000]  沒錯
[00:10:09.000 --> 00:10:11.000]  就是在回應那樣東西
[00:10:11.000 --> 00:10:12.000]  但是不同
[00:10:12.000 --> 00:10:17.000]  跟當時夾道歡迎耶穌歧路盡成那群人
[00:10:17.000 --> 00:10:18.000]  不同
[00:10:18.000 --> 00:10:19.000]  為什麼不同
[00:10:19.000 --> 00:10:22.000]  歡迎耶穌歧路盡成那群人
[00:10:22.000 --> 00:10:24.000]  最後怎樣呢
[00:10:24.000 --> 00:10:25.000]  是變念的
[00:10:25.000 --> 00:10:26.000]  是不是
[00:10:26.000 --> 00:10:27.000]  說要釋放巴拉巴
[00:10:27.000 --> 00:10:28.000]  不要釋放耶穌
[00:10:28.000 --> 00:10:29.000]  是吧
[00:10:29.000 --> 00:10:30.000]  變念的那群人
[00:10:30.000 --> 00:10:32.000]  也不是真的致死忠心
[00:10:32.000 --> 00:10:33.000]  但是
[00:10:33.000 --> 00:10:34.000]  啟示屋讓我們看到
[00:10:34.000 --> 00:10:36.000]  說從各方各地而來
[00:10:36.000 --> 00:10:38.000]  鋪得密密麻麻的那群人
[00:10:38.000 --> 00:10:40.000]  是不變念的
[00:10:40.000 --> 00:10:44.000]  他們是忠心致死地歡迎耶穌的
[00:10:44.000 --> 00:10:45.000]  這群人
[00:10:45.000 --> 00:10:46.000]  由各方各地而來
[00:10:46.000 --> 00:10:50.000]  目的只有一個
[00:10:50.000 --> 00:10:52.000]  就是要敬拜神
[00:10:52.000 --> 00:10:54.000]  他們只有一句說話
[00:10:54.000 --> 00:10:56.000]  是要從心底裡面
[00:10:56.000 --> 00:10:58.000]  盡力地大聲地吶喊出來
[00:10:58.000 --> 00:10:59.000]  那句說什麼呢
[00:10:59.000 --> 00:11:00.000]  就是
[00:11:00.000 --> 00:11:02.000]  願救恩歸給
[00:11:02.000 --> 00:11:05.000]  坐在寶座上
[00:11:05.000 --> 00:11:06.000]  我們的神
[00:11:06.000 --> 00:11:10.000]  也歸給楊高
[00:11:10.000 --> 00:11:11.000]  他們只有一句說話
[00:11:11.000 --> 00:11:15.000]  整群人來到密密麻麻滿滿
[00:11:15.000 --> 00:11:16.000]  只有一句說話
[00:11:16.000 --> 00:11:18.000]  願救恩歸給
[00:11:18.000 --> 00:11:19.000]  坐在寶座上
[00:11:19.000 --> 00:11:20.000]  我們的神
[00:11:20.000 --> 00:11:24.000]  也歸給楊高
[00:11:24.000 --> 00:11:25.000]  在啟示屋的作者
[00:11:25.000 --> 00:11:26.000]  就是用這一句說話
[00:11:26.000 --> 00:11:28.000]  救恩
[00:11:28.000 --> 00:11:31.000]  是一個強烈拯救的意思
[00:11:31.000 --> 00:11:33.000]  就是說這個楊高
[00:11:33.000 --> 00:11:35.000]  他是把這群人
[00:11:35.000 --> 00:11:37.000]  從痛苦的人生之中
[00:11:37.000 --> 00:11:38.000]  無盡的患難
[00:11:38.000 --> 00:11:43.000]  無盡的眼淚之中救拔出來
[00:11:43.000 --> 00:11:47.000]  他們是從各方各地而來的
[00:11:47.000 --> 00:11:51.000]  只有這一句說話要說
[00:11:51.000 --> 00:11:53.000]  在十六世紀
[00:11:53.000 --> 00:11:54.000]  馬丁路德就提出了
[00:11:54.000 --> 00:11:56.000]  恩信聖義
[00:11:56.000 --> 00:11:58.000]  以及唯獨聖經
[00:11:58.000 --> 00:12:01.000]  他就要改革羅馬教會的腐敗
[00:12:01.000 --> 00:12:06.000]  其實他也是撼動了整個歐洲的神學
[00:12:06.000 --> 00:12:10.000]  撼動了一個政治和權力的基礎
[00:12:10.000 --> 00:12:12.000]  當時羅馬教會當然是
[00:12:12.000 --> 00:12:14.000]  不能夠接受馬丁路德
[00:12:14.000 --> 00:12:16.000]  撼動了神學
[00:12:16.000 --> 00:12:17.000]  權力
[00:12:17.000 --> 00:12:18.000]  政治
[00:12:18.000 --> 00:12:19.000]  逼迫他
[00:12:19.000 --> 00:12:21.000]  逼害他
[00:12:21.000 --> 00:12:22.000]  好啊
[00:12:22.000 --> 00:12:25.000]  羅馬教廷就逼害馬丁路德
[00:12:25.000 --> 00:12:27.000]  後來又怎樣呢
[00:12:27.000 --> 00:12:28.000]  信義宗出現了
[00:12:28.000 --> 00:12:30.000]  信義宗的改革者
[00:12:30.000 --> 00:12:31.000]  那他們又怎樣呢
[00:12:31.000 --> 00:12:32.000]  他們又逼害人
[00:12:32.000 --> 00:12:36.000]  逼害堅持因信信而受鎮的人
[00:12:36.000 --> 00:12:37.000]  那些信世派
[00:12:37.000 --> 00:12:42.000]  叫做鎮信會的先賢
[00:12:42.000 --> 00:12:44.000]  馬丁路德被人逼害
[00:12:44.000 --> 00:12:49.000]  然後信義宗又逼害信世派
[00:12:49.000 --> 00:12:52.000]  人是維護自己
[00:12:52.000 --> 00:12:55.000]  看得見覺得的真理
[00:12:55.000 --> 00:12:57.000]  又或者指本來的利益
[00:12:57.000 --> 00:13:01.000]  然後彼此逼害
[00:13:01.000 --> 00:13:03.000]  不過去到二零零九年
[00:13:03.000 --> 00:13:05.000]  世界信義宗聯會
[00:13:05.000 --> 00:13:07.000]  就一致通過了一個宣言
[00:13:07.000 --> 00:13:10.000]  就是向信世派的信徒求寬恕
[00:13:10.000 --> 00:13:13.000]  承認歷史上的自己的錯誤失誤
[00:13:13.000 --> 00:13:15.000]  在二零零九年
[00:13:15.000 --> 00:13:18.000]  向信世派的信徒求寬恕
[00:13:18.000 --> 00:13:20.000]  然後在早幾年
[00:13:20.000 --> 00:13:22.000]  全球紀念這個宗教改革
[00:13:22.000 --> 00:13:23.000]  五百週年了
[00:13:23.000 --> 00:13:28.000]  天主教又跟信義會發了共同的聲明
[00:13:28.000 --> 00:13:29.000]  重申大家在神學上
[00:13:29.000 --> 00:13:30.000]  在聖禮上
[00:13:30.000 --> 00:13:32.000]  大家有差異
[00:13:32.000 --> 00:13:33.000]  但我們要努力
[00:13:33.000 --> 00:13:35.000]  去走到去共融
[00:13:35.000 --> 00:13:38.000]  因為我們的目標是要一起
[00:13:38.000 --> 00:13:42.000]  見證耶穌基督
[00:13:42.000 --> 00:13:43.000]  昔日你迫害我
[00:13:43.000 --> 00:13:44.000]  我迫害你
[00:13:44.000 --> 00:13:45.000]  我覺得我那個是真理
[00:13:45.000 --> 00:13:48.000]  你那個是歪理
[00:13:48.000 --> 00:13:51.000]  但是日子一路一路過
[00:13:51.000 --> 00:13:53.000]  人見到自己的軟弱
[00:13:53.000 --> 00:13:56.000]  願意走出來承擔
[00:13:56.000 --> 00:13:59.000]  在啟示錄七章第九節
[00:13:59.000 --> 00:14:01.000]  有一句說話說
[00:14:01.000 --> 00:14:04.000]  那一大群人多到不可勝數了
[00:14:04.000 --> 00:14:08.000]  有各邦國 各支派 各民族
[00:14:08.000 --> 00:14:09.000]  不同的語言
[00:14:09.000 --> 00:14:11.000]  每個都是不同的地方
[00:14:11.000 --> 00:14:12.000]  然後怎樣
[00:14:12.000 --> 00:14:17.000]  站在寶座和羔羊面前
[00:14:17.000 --> 00:14:18.000]  經文給我們看到
[00:14:18.000 --> 00:14:22.000]  他們站在寶座的前面
[00:14:22.000 --> 00:14:25.000]  不是說他們自己一個
[00:14:25.000 --> 00:14:27.000]  因為聖經作者是用一個群體
[00:14:27.000 --> 00:14:29.000]  去形容這群人
[00:14:29.000 --> 00:14:32.000]  是一個整體的形象而站立
[00:14:32.000 --> 00:14:34.000]  是各邦國 各支派
[00:14:34.000 --> 00:14:36.000]  各民族 各語言
[00:14:36.000 --> 00:14:37.000]  當中會有什麼人呢
[00:14:37.000 --> 00:14:39.000]  我們想像一下
[00:14:39.000 --> 00:14:42.000]  可能會有信義中的人
[00:14:42.000 --> 00:14:44.000]  可能會有朕信會的人
[00:14:44.000 --> 00:14:47.000]  可能會有不同基督宗派的人
[00:14:47.000 --> 00:14:50.000]  可能會有住半山豪宅的人
[00:14:50.000 --> 00:14:54.000]  可能會有一生都住在四十呎板間房的人
[00:14:54.000 --> 00:14:56.000]  可能有主人
[00:14:56.000 --> 00:14:59.000]  可能有奴隸
[00:14:59.000 --> 00:15:02.000]  可能有不同政治立場的人
[00:15:02.000 --> 00:15:05.000]  可能有你所愛的人
[00:15:05.000 --> 00:15:08.000]  可能有你所憎惡的人
[00:15:08.000 --> 00:15:11.000]  可能有傷害過你的人
[00:15:11.000 --> 00:15:17.000]  又有可能是被你傷害過的人
[00:15:17.000 --> 00:15:20.000]  全部站在當中
[00:15:20.000 --> 00:15:25.000]  在耶穌的眼前成為一體
[00:15:25.000 --> 00:15:27.000]  然後他們只有一句說話
[00:15:27.000 --> 00:15:30.000]  是要從心底裏面去吶喊出來
[00:15:30.000 --> 00:15:37.000]  就是願救恩歸給坐在寶座上
[00:15:37.000 --> 00:15:40.000]  讓我們本著這個眼界
[00:15:40.000 --> 00:15:42.000]  當下就可以做一些事情
[00:15:42.000 --> 00:15:43.000]  不是坐在那裏等著
[00:15:43.000 --> 00:15:44.000]  耶穌你快點來吧
[00:15:44.000 --> 00:15:45.000]  不是的
[00:15:45.000 --> 00:15:47.000]  本著這個眼界
[00:15:47.000 --> 00:15:52.000]  我們當下就可以放下我們的成見
[00:15:52.000 --> 00:15:55.000]  在地若天
[00:15:55.000 --> 00:15:57.000]  在大患難
[00:15:57.000 --> 00:15:58.000]  除了我們認知的
[00:15:58.000 --> 00:16:00.000]  宗教迫害
[00:16:00.000 --> 00:16:02.000]  政治迫害
[00:16:02.000 --> 00:16:05.000]  也是在說人間的種種
[00:16:05.000 --> 00:16:08.000]  我們活在一個苦罪的世界裏面
[00:16:08.000 --> 00:16:11.000]  其實不要說人家怎樣傷害我們
[00:16:11.000 --> 00:16:13.000]  我們自己
[00:16:13.000 --> 00:16:16.000]  都有很多黑暗面
[00:16:16.000 --> 00:16:18.000]  因為我們自己的黑暗面
[00:16:18.000 --> 00:16:21.000]  令我們都見不到上帝
[00:16:21.000 --> 00:16:23.000]  有一個作家可能你都很認識
[00:16:23.000 --> 00:16:24.000]  你小時候就認識了
[00:16:24.000 --> 00:16:27.000]  就是丹麥的作家安徒生
[00:16:27.000 --> 00:16:30.000]  他寫的作品給小朋友看
[00:16:30.000 --> 00:16:32.000]  大家可能都講過故事給小朋友聽
[00:16:32.000 --> 00:16:34.000]  但更令人驚訝的
[00:16:34.000 --> 00:16:38.000]  就是他在1864年發表了一個作品
[00:16:38.000 --> 00:16:41.000]  那個作品的名字叫影子
[00:16:41.000 --> 00:16:45.000]  是一個黑暗又奇幻又絕望的故事
[00:16:45.000 --> 00:16:47.000]  說完全和大家想像一下
[00:16:47.000 --> 00:16:49.000]  那些快快樂樂結局的童話故事
[00:16:49.000 --> 00:16:51.000]  是兩回事
[00:16:51.000 --> 00:16:53.000]  這個故事是講什麼呢
[00:16:53.000 --> 00:16:55.000]  影子這個故事
[00:16:55.000 --> 00:16:57.000]  是講一個年青有為
[00:16:57.000 --> 00:17:00.000]  有學問的年輕人
[00:17:00.000 --> 00:17:02.000]  這個學者很年輕
[00:17:02.000 --> 00:17:03.000]  很有前途
[00:17:03.000 --> 00:17:05.000]  他離開了他的家鄉
[00:17:05.000 --> 00:17:09.000]  就打算踏上異國旅程
[00:17:09.000 --> 00:17:11.000]  他開始他的旅行
[00:17:11.000 --> 00:17:14.000]  但發生了一個意想不到的事
[00:17:14.000 --> 00:17:16.000]  就是在這個旅途之中
[00:17:16.000 --> 00:17:19.000]  他不見了一些東西
[00:17:19.000 --> 00:17:21.000]  他不見了他的影子
[00:17:21.000 --> 00:17:24.000]  這個年輕的學者很困惑
[00:17:24.000 --> 00:17:26.000]  為什麼不見了他的影子呢
[00:17:26.000 --> 00:17:28.000]  很困惑又很沮喪
[00:17:28.000 --> 00:17:29.000]  沒有了他的影子
[00:17:29.000 --> 00:17:31.000]  不過他想到一個辦法
[00:17:31.000 --> 00:17:34.000]  就是再創造一個影子
[00:17:34.000 --> 00:17:36.000]  他完成了他的旅程
[00:17:36.000 --> 00:17:39.000]  就安全回到他的國家
[00:17:39.000 --> 00:17:41.000]  後來有一天
[00:17:41.000 --> 00:17:44.000]  突然間有人按門鈴
[00:17:44.000 --> 00:17:45.000]  誰來呢
[00:17:45.000 --> 00:17:47.000]  他就開門
[00:17:47.000 --> 00:17:49.000]  就是以前他走失了那個影子
[00:17:49.000 --> 00:17:50.000]  回來了
[00:17:50.000 --> 00:17:51.000]  但有些不同
[00:17:51.000 --> 00:17:53.000]  就是這個影子回來了的時候
[00:17:53.000 --> 00:17:55.000]  身光頸靚
