
[00:00:00.000 --> 00:00:03.860]  舊約聖經三十九卷
[00:02:15.640 --> 00:02:20.400]  在十七卷的大小先知書裏面
[00:02:20.400 --> 00:02:27.920]  以賽亞書是唯一的一卷先知書
[00:02:27.920 --> 00:02:31.640]  在結束之前
[00:02:31.640 --> 00:02:37.920]  它是記載了耶和華的百姓
[00:02:37.920 --> 00:02:47.880]  對上主的訊息有甚麼回應
[00:02:47.880 --> 00:02:55.760]  其餘你看遍就算加上希伯來正典的前先知書
[00:02:55.760 --> 00:02:57.480]  不詳細說了
[00:02:57.480 --> 00:03:04.240]  都沒有記載百姓有這樣的回應
[00:03:04.240 --> 00:03:06.960]  是先知傳道
[00:03:06.960 --> 00:03:08.800]  講到最後那句
[00:03:08.800 --> 00:03:17.640]  都是先知在那裏歷歇聲嘶的勸百姓迴轉
[00:03:17.640 --> 00:03:22.640]  以賽亞書來到總結之前
[00:03:22.640 --> 00:03:27.720]  卻是清楚記載了
[00:03:27.720 --> 00:03:34.320]  回歸耶路撒冷的猶大子民
[00:03:34.320 --> 00:03:41.480]  他們在上帝的面前怎樣祈禱
[00:03:41.480 --> 00:03:46.120]  剛才我們所讀的經文
[00:03:46.120 --> 00:03:50.480]  以賽亞書63章到64章
[00:03:50.480 --> 00:03:53.040]  你說這麼零丁
[00:03:53.040 --> 00:03:53.640]  對不起
[00:03:53.640 --> 00:03:59.680]  這些分章分節不是以賽亞做的
[00:03:59.680 --> 00:04:04.680]  是後來讀聖經的人這樣分的
[00:04:04.680 --> 00:04:06.720]  有時分得對
[00:04:06.720 --> 00:04:08.560]  有時分得不太準確
[00:04:08.560 --> 00:04:10.840]  這個不重要
[00:04:10.840 --> 00:04:13.120]  今天我們讀了的經文
[00:04:13.120 --> 00:04:17.520]  如果你要分段25句的詩歌
[00:04:17.520 --> 00:04:21.280]  很整齊可以分開五個段落
[00:04:21.280 --> 00:04:25.040]  每五句是一個小段
[00:04:25.040 --> 00:04:28.960]  一句的詩歌可以有兩行
[00:04:28.960 --> 00:04:30.440]  可以有三行
[00:04:30.440 --> 00:04:33.240]  這些是教書不是講道
[00:04:33.240 --> 00:04:35.520]  我要停了
[00:04:35.520 --> 00:04:38.040]  我想告訴大家的是
[00:04:38.040 --> 00:04:42.840]  以賽亞書63章第15節
[00:04:42.840 --> 00:04:50.080]  很清楚「求祢從天上隨故」
[00:04:50.080 --> 00:04:57.040]  這個祈求、祈禱的格式
[00:04:57.040 --> 00:05:01.280]  是我們不會錯過的
[00:05:01.280 --> 00:05:04.480]  這裡所記載的不是上帝的說話
[00:05:04.480 --> 00:05:08.280]  不是先知的宣講
[00:05:08.280 --> 00:05:13.480]  而是百姓的禱告
[00:05:13.480 --> 00:05:16.560]  「求祢開始」
[00:05:16.560 --> 00:05:22.960]  最後64章12節
[00:05:22.960 --> 00:05:30.440]  「祢仍靜默使我們心受苦難麼」
[00:05:30.440 --> 00:05:33.760]  「我們」結束
[00:05:33.760 --> 00:05:38.360]  不是一個個人的祈禱
[00:05:38.360 --> 00:05:40.560]  我們通常讀詩篇
[00:05:40.560 --> 00:05:47.120]  我們會說這是一首群體的愛歌
[00:05:47.120 --> 00:05:49.720]  Communal Lament
[00:05:49.720 --> 00:05:52.440]  不過這些不是舊約聖經的分類
[00:05:52.440 --> 00:05:57.840]  這些是德國十九世紀末的學者
[00:05:57.840 --> 00:06:02.200]  嘗試去理解聖經
[00:06:02.200 --> 00:06:06.760]  祈禱有不同的類別
[00:06:06.760 --> 00:06:13.240]  「求上帝從天上隨故」
[00:06:13.240 --> 00:06:19.800]  「顧念我們心受苦難麼」
[00:06:19.800 --> 00:06:23.640]  這個祈禱很完整
[00:06:23.640 --> 00:06:27.880]  從開始到結束
[00:06:27.880 --> 00:06:34.280]  以賽亞書記載這個禱告
[00:06:34.280 --> 00:06:38.000]  和它的開場白
[00:06:38.000 --> 00:06:39.960]  我們其中一晚說過
[00:06:39.960 --> 00:06:41.040]  甚麼呢?
[00:06:41.040 --> 00:06:44.640]  「守美復營」
[00:06:44.640 --> 00:06:47.760]  以賽亞書是怎樣開始的?
[00:06:47.760 --> 00:06:55.360]  「天要聽,地則以耳聽」
[00:06:55.360 --> 00:07:05.520]  以賽亞是效法摩西的說話
[00:07:05.520 --> 00:07:08.560]  「先知代表上帝講」
[00:07:08.560 --> 00:07:13.760]  「兒子們我養大了」
[00:07:13.760 --> 00:07:17.800]  中文聖經一百年前已經男女平等
[00:07:17.800 --> 00:07:22.920]  所以和諧本翻譯「我養育兒女」
[00:07:22.920 --> 00:07:26.840]  希伯來文沒有提及女兒
[00:07:26.840 --> 00:07:29.240]  只提及子女
[00:07:29.240 --> 00:07:32.000]  女兒留待何時說?
[00:07:32.000 --> 00:07:34.480]  下面第一章中間
[00:07:34.480 --> 00:07:38.240]  「女兒錫安」
[00:07:38.240 --> 00:07:41.480]  中文聖經譯為「錫安成」
[00:07:41.480 --> 00:07:47.240]  小字插著「成」或作「女子」
[00:07:47.240 --> 00:07:48.760]  其實那是女兒
[00:07:48.760 --> 00:07:50.360]  分別是甚麼?
[00:07:50.360 --> 00:07:53.240]  兒子就要打
[00:07:53.240 --> 00:07:56.920]  打到從頭到腳
[00:07:56.920 --> 00:07:58.640]  以賽亞書第一章說
[00:07:58.640 --> 00:08:01.360]  「遍體鱗傷」
[00:08:01.360 --> 00:08:04.960]  西方學者以人道主義出發
[00:08:04.960 --> 00:08:07.160]  這裡是說管教奴隸
[00:08:07.160 --> 00:08:08.040]  不是
[00:08:08.040 --> 00:08:10.600]  針研說得好
[00:08:10.600 --> 00:08:18.640]  「父親愛他的長子必定管教」
[00:08:18.640 --> 00:08:23.680]  不忍用杖去責打你的兒子
[00:08:23.680 --> 00:08:27.920]  是親手送他入陰間
[00:08:27.920 --> 00:08:30.880]  今天就不行了
[00:08:30.880 --> 00:08:34.840]  今天社會署就會來敲門
[00:08:34.840 --> 00:08:36.680]  但這個你明白聖經的意思
[00:08:36.680 --> 00:08:38.000]  不是看佛
[00:08:38.000 --> 00:08:42.920]  而是作為父親的心腸
[00:08:42.920 --> 00:08:46.600]  「兒子們我養大了」
[00:08:46.600 --> 00:08:51.720]  「他們撥逆我」
[00:08:51.720 --> 00:08:55.200]  希伯來文這句是獨立的代名詞
[00:08:55.200 --> 00:08:56.320]  強調
[00:08:56.320 --> 00:08:58.800]  你看看他們
[00:08:58.800 --> 00:09:02.120]  牛認識主人
[00:09:02.120 --> 00:09:05.320]  驢蠢鈍很多
[00:09:05.320 --> 00:09:13.680]  但牠也懂得主人餵牠吃東西的吵鬧
[00:09:13.680 --> 00:09:18.120]  「我的百姓不認識」
[00:09:18.120 --> 00:09:22.200]  「我的子民不留意」
[00:09:22.200 --> 00:09:28.160]  「他們轉身後退」
[00:09:28.160 --> 00:09:31.240]  但來到63、64章
[00:09:31.240 --> 00:09:36.960]  神的子民聯合一起
[00:09:36.960 --> 00:09:38.480]  回到耶路撒冷
[00:09:38.480 --> 00:09:40.880]  聖殿是否重建
[00:09:40.880 --> 00:09:44.680]  學者有不同的意見這不重要
[00:09:44.680 --> 00:09:46.360]  但他們回到耶路撒冷
[00:09:46.360 --> 00:09:49.720]  他們如何開口祈禱
[00:09:49.720 --> 00:09:54.000]  「撥逆的兒子們」
[00:09:54.000 --> 00:09:58.320]  你記得耶穌講的比喻
[00:09:58.320 --> 00:10:02.200]  那個小孩回來了
[00:10:02.200 --> 00:10:07.120]  父親跑出去迎接他
[00:10:07.120 --> 00:10:09.600]  有個漫畫很傳神
[00:10:09.600 --> 00:10:11.040]  父親跑的時候
[00:10:11.040 --> 00:10:15.240]  脫下了一隻拖鞋在後面
[00:10:15.240 --> 00:10:16.440]  兒子說
[00:10:16.440 --> 00:10:18.880]  「我得罪了天」
[00:10:18.880 --> 00:10:21.560]  「又得罪了你」
[00:10:21.560 --> 00:10:29.840]  浪子終於懂得回頭
[00:10:29.840 --> 00:10:31.440]  所以這一段的祈禱
[00:10:31.440 --> 00:10:34.880]  其實重點在哪裏
[00:10:34.880 --> 00:10:39.320]  以蔡阿書記載這一段百姓的禱告
[00:10:39.320 --> 00:10:43.560]  其實有一個焦點很突出
[00:10:43.560 --> 00:10:48.280]  三次重複同一句說話
[00:10:48.280 --> 00:10:49.880]  哪一句?
[00:10:49.880 --> 00:10:51.960]  耶和華
[00:10:51.960 --> 00:10:59.560]  「你是我們的父」
[00:10:59.560 --> 00:11:04.960]  新約的聖經學者曾經在二十世紀討論過
[00:11:04.960 --> 00:11:09.480]  主禱文耶穌教導門徒祈禱
[00:11:09.480 --> 00:11:15.680]  一開口就說「我們在天上的父」
[00:11:15.680 --> 00:11:18.880]  猶太人沒有那麼大膽
[00:11:18.880 --> 00:11:25.960]  他們連「耶和華」三個字都不敢讀出聲
[00:11:25.960 --> 00:11:30.880]  怎敢稱神為父?
[00:11:30.880 --> 00:11:32.840]  耶穌就不同了
[00:11:32.840 --> 00:11:35.360]  耶穌是神獨生的兒子
[00:11:35.360 --> 00:11:40.120]  所以祂祈禱「阿爸父啊」
[00:11:40.120 --> 00:11:41.680]  最極端
[00:11:41.680 --> 00:11:44.080]  二十世紀的研究
[00:11:44.080 --> 00:11:46.280]  就是從這四個字開始
[00:11:46.280 --> 00:11:48.040]  耶穌說過甚麼說話
[00:11:48.040 --> 00:11:49.120]  是祂說的
[00:11:49.120 --> 00:11:50.920]  不是教會後來說的
[00:11:50.920 --> 00:11:54.480]  就是「阿爸父啊」這四個字
[00:11:54.480 --> 00:11:56.440]  猶太人不敢這樣稱呼
[00:11:56.440 --> 00:11:59.120]  所以耶穌教導門徒祈禱
[00:11:59.120 --> 00:12:03.800]  是因為祂是神獨生的兒子
[00:12:03.800 --> 00:12:09.960]  才懂得這樣稱神為父
[00:12:09.960 --> 00:12:12.480]  很可惜
[00:12:12.480 --> 00:12:16.360]  我不知道這樣討論的時候
[00:12:16.360 --> 00:12:19.960]  我們有沒有打開過《以賽雅書》
[00:12:19.960 --> 00:12:23.760]  明明白白放在這裡
[00:12:23.760 --> 00:12:29.720]  回歸重見耶路撒冷的時候
[00:12:29.720 --> 00:12:37.120]  公元前第六世紀六十七十年代
[00:12:37.120 --> 00:12:40.600]  百姓三次祈禱說
[00:12:40.600 --> 00:12:49.040]  「耶和華,你是我們的父」
[00:12:49.040 --> 00:12:51.960]  所以主耶穌的祈禱
[00:12:51.960 --> 00:12:53.560]  教導門徒的祈禱
[00:12:53.560 --> 00:12:59.080]  其實是充滿了舊約聖經的典故
[00:12:59.080 --> 00:13:01.200]  不過今晚我們不重複
[00:13:01.200 --> 00:13:03.040]  逐句去解讀
[00:13:03.040 --> 00:13:04.680]  頭一句
[00:13:04.680 --> 00:13:08.000]  「我們在天上的父」
[00:13:08.000 --> 00:13:12.240]  是《以賽雅書》六十三章六十四章
[00:13:12.240 --> 00:13:17.400]  意思不是所有人都是天父的兒女
[00:13:17.400 --> 00:13:18.840]  你信耶穌也好
[00:13:18.840 --> 00:13:20.280]  你信誰也好
[00:13:20.280 --> 00:13:23.440]  天父都是認你為子女的
[00:13:23.440 --> 00:13:25.560]  普世得救論
[00:13:25.560 --> 00:13:26.920]  不是
[00:13:26.920 --> 00:13:27.840]  你這樣讀
[00:13:27.840 --> 00:13:31.560]  就是用了我們的想法
[00:13:31.560 --> 00:13:36.440]  來強解舊約聖經
[00:13:36.440 --> 00:13:40.160]  耶穌引用的典故
[00:13:40.160 --> 00:13:41.600]  很重要的
[00:13:41.600 --> 00:13:42.920]  我們要明白
[00:13:42.920 --> 00:13:44.280]  我們是在讀聖經
[00:13:44.280 --> 00:13:45.720]  在背誦聖經
[00:13:45.720 --> 00:13:47.400]  「起初神創造天地」
[00:13:47.400 --> 00:13:49.320]  你知道我背哪一句?
[00:13:49.320 --> 00:13:51.160]  「創世紀一章一節」
[00:13:51.160 --> 00:13:52.760]  「耶和華是我的目者」
[00:13:52.760 --> 00:13:54.600]  你知道我背哪一句?
[00:13:54.600 --> 00:13:56.320]  「詩篇二十三篇」
[00:13:56.320 --> 00:13:59.640]  「我的神我的神為甚麼離棄我」
[00:13:59.640 --> 00:14:02.480]  你不知道耶穌正在背誦聖經嗎?
[00:14:02.480 --> 00:14:04.320]  所以就錯了
[00:14:04.320 --> 00:14:07.680]  以為耶穌在那裡喊生喊死
[00:14:07.680 --> 00:14:10.680]  「哎呀!上帝為甚麼你離棄了我」
[00:14:10.680 --> 00:14:14.680]  「詩篇二十二篇第一節」
[00:14:14.680 --> 00:14:17.360]  你讀一次「詩篇二十二篇」
[00:14:17.360 --> 00:14:20.320]  第三節就已經告訴我們
[00:14:20.320 --> 00:14:23.920]  上帝從來都沒有離開過
[00:14:23.920 --> 00:14:25.960]  耶穌不是在那裡
[00:14:25.960 --> 00:14:29.880]  說上帝為甚麼離開了
[00:14:29.880 --> 00:14:31.080]  耶穌是說
[00:14:31.080 --> 00:14:35.360]  「雖然犬類圍繞我」
[00:14:35.360 --> 00:14:37.960]  「他們分我的衣服」
[00:14:37.960 --> 00:14:39.960]  哪有人背得這麼長
[00:14:39.960 --> 00:14:41.680]  掛在十字架上
[00:14:41.680 --> 00:14:43.480]  透一口氣
[00:14:43.480 --> 00:14:46.400]  都聽得到
[00:14:46.400 --> 00:14:48.320]  耶穌說第一句
[00:14:48.320 --> 00:14:49.960]  你要明白
[00:14:49.960 --> 00:14:52.920]  祂是在引用詩篇
[00:14:52.920 --> 00:14:56.040]  其實十加七言
[00:14:56.040 --> 00:15:01.800]  有三句都是聖經的說話
[00:15:01.800 --> 00:15:03.320]  你知道嗎?
[00:15:03.320 --> 00:15:05.320]  你就不會解錯了
[00:15:05.320 --> 00:15:08.040]  不過今晚我們不是討論十加七言
[00:15:08.040 --> 00:15:10.800]  我們是回來講以賽亞書
[00:15:10.800 --> 00:15:15.800]  「我們在天上的符」
[00:15:15.800 --> 00:15:20.360]  耶穌說「你是我們的符」
[00:15:20.360 --> 00:15:22.760]  三重的意思
[00:15:22.760 --> 00:15:24.720]  很清楚
[00:15:24.720 --> 00:15:28.560]  不是說到一定要有三點
[00:15:28.560 --> 00:15:32.040]  經文是重覆了三次
[00:15:32.040 --> 00:15:33.960]  第一次
[00:15:33.960 --> 00:15:35.960]  十六節
[00:15:35.960 --> 00:15:38.200]  六十三章
[00:15:38.200 --> 00:15:41.600]  「亞伯拉罕不認識我們」
[00:15:41.600 --> 00:15:46.000]  「以色列不承認我們」
[00:15:46.000 --> 00:15:51.720]  「你卻是我們的符」
[00:15:51.720 --> 00:15:54.800]  在說甚麼?
[00:15:54.800 --> 00:15:59.000]  這班被擄的百姓
[00:15:59.000 --> 00:16:01.600]  回到耶路撒冷
[00:16:01.600 --> 00:16:05.680]  感慨萬千
[00:16:05.680 --> 00:16:07.320]  他們衝口而出
[00:16:07.320 --> 00:16:11.640]  如果我們的先祖亞伯拉罕
[00:16:11.640 --> 00:16:14.960]  今天見到我們的樣子
[00:16:14.960 --> 00:16:18.040]  他大概不會認識我們
[00:16:18.040 --> 00:16:21.360]  如果我們的祖宗雅各
[00:16:21.360 --> 00:16:24.160]  以色列是雅各的名字
[00:16:24.160 --> 00:16:28.480]  雅各就是十二支派的父親
[00:16:28.480 --> 00:16:32.760]  如果雅各今天見到我們
[00:16:32.760 --> 00:16:35.880]  雅各很聰明
[00:16:35.880 --> 00:16:37.320]  他不會說不認識我們
[00:16:37.320 --> 00:16:40.240]  他簡直說不知道我們是誰
[00:16:40.240 --> 00:16:42.320]  不認識我們
[00:16:42.320 --> 00:16:49.200]  說的不是亞伯拉罕和雅各的性情
[00:16:49.200 --> 00:16:55.320]  說的是百姓的慘況
[00:16:55.320 --> 00:17:00.160]  他們知道自己淪落到
[00:17:00.160 --> 00:17:05.760]  連祖先都認不出
[00:17:05.760 --> 00:17:08.120]  這樣的天地
[00:17:08.120 --> 00:17:10.840]  但是
[00:17:10.840 --> 00:17:17.720]  這兩個虛構想像的例子
[00:17:17.720 --> 00:17:23.680]  是要突出第三句說話
[00:17:23.680 --> 00:17:29.680]  「你卻是我們的符」
[00:17:29.680 --> 00:17:32.240]  聽到嗎?
[00:17:32.240 --> 00:17:36.760]  上帝不會不認識我們
[00:17:36.760 --> 00:17:41.440]  上帝不會不承認我們
[00:17:41.440 --> 00:17:43.280]  一開始第一章
[00:17:43.280 --> 00:17:44.600]  上帝就說了
[00:17:44.600 --> 00:17:46.640]  「兒子們我養大了
[00:17:46.640 --> 00:17:49.840]  他們背叛我」
[00:17:49.840 --> 00:17:50.720]  是
[00:17:50.720 --> 00:17:52.800]  但如果你細心讀
[00:17:52.800 --> 00:17:56.600]  以賽亞書第一章第二到第四節
[00:17:56.600 --> 00:17:58.480]  才會聽得很清楚
[00:17:58.480 --> 00:18:02.520]  博弈的仍然是兒子
[00:18:02.520 --> 00:18:06.880]  博弈的仍然是百姓
[00:18:06.880 --> 00:18:12.040]  所以才重覆了這兩個名詞
[00:18:12.040 --> 00:18:17.840]  明白耶和華是以色列的聖者
[00:18:17.840 --> 00:18:20.640]  百姓雖然背叛
[00:18:20.640 --> 00:18:26.840]  耶和華上帝沒有離棄他的百姓
[00:18:26.840 --> 00:18:32.200]  所以稱上帝為「符」
[00:18:32.200 --> 00:18:36.800]  是百姓懂得回轉
[00:18:36.800 --> 00:18:41.840]  回到上帝的面前
[00:18:41.840 --> 00:18:46.360]  是上帝認得他們
[00:18:46.360 --> 00:18:50.120]  是上帝接納他們
[00:18:50.120 --> 00:18:52.040]  不是,是我們
[00:18:52.040 --> 00:18:57.760]  「我們在天上的符」
[00:18:57.760 --> 00:19:00.760]  主禱文的第一句
[00:19:00.760 --> 00:19:08.200]  是我們回轉的第一句
[00:19:08.200 --> 00:19:13.240]  接著十六節下半節
[00:19:13.240 --> 00:19:18.520]  耶和華「你是我們的符」
[00:19:18.520 --> 00:19:30.120]  「從萬古以來你名稱為我們的救贖主」
[00:19:30.120 --> 00:19:33.440]  又是需要多一點解釋
[00:19:33.440 --> 00:19:37.520]  你才明白這一句的祈禱
[00:19:37.520 --> 00:19:44.360]  其實有很深的關係
[00:19:44.360 --> 00:19:48.240]  關鍵是甚麼是救贖主
[00:19:48.240 --> 00:19:52.920]  Gael
[00:19:52.920 --> 00:19:58.840]  以色列的律法有這樣的規定
[00:19:58.840 --> 00:20:01.840]  記得路德記嗎
[00:20:01.840 --> 00:20:03.080]  其實不應該我說的
[00:20:03.080 --> 00:20:05.320]  周牧師寫了注釋
[00:20:05.320 --> 00:20:11.880]  應該請周牧師解釋兩句
[00:20:11.880 --> 00:20:17.800]  一個以色列人舉目無親
[00:20:17.800 --> 00:20:22.640]  田地因為貧窮變賣
[00:20:22.640 --> 00:20:24.880]  但在這個時候
[00:20:24.880 --> 00:20:32.160]  有他家族當中的其中一位
[00:20:32.160 --> 00:20:34.720]  願意站出來
[00:20:34.720 --> 00:20:45.200]  作為這個老祖的家庭的救贖主
[00:20:45.200 --> 00:20:50.920]  路德記波亞斯就是一個這樣的角色
[00:20:50.920 --> 00:20:57.720]  願意為拿俄米贖回他的地
[00:20:57.720 --> 00:20:58.840]  就是這個意思
[00:20:58.840 --> 00:21:00.200]  所以這一段的說話
[00:21:00.200 --> 00:21:02.880]  不是說耶穌基督釘十字架
[00:21:02.880 --> 00:21:04.480]  不要跳到這麼遠
[00:21:04.480 --> 00:21:07.720]  是,我們一看到救贖主這三個字
[00:21:07.720 --> 00:21:09.800]  我們就馬上想到十字架
[00:21:09.800 --> 00:21:12.880]  不是,猶太人想起的是
[00:21:12.880 --> 00:21:15.600]  沒有人幫我們
[00:21:15.600 --> 00:21:19.440]  但是有上帝
[00:21:19.440 --> 00:21:21.840]  祂是我們的天父
[00:21:21.840 --> 00:21:23.760]  祂會幫我們
[00:21:23.760 --> 00:21:28.280]  祂是我們的救贖主
[00:21:28.280 --> 00:21:31.200]  這是一個責任
[00:21:31.200 --> 00:21:32.560]  路德弄錯了
[00:21:32.560 --> 00:21:34.760]  因為他是外邦人
[00:21:34.760 --> 00:21:37.960]  所以那晚半夜他跟波亞斯說
[00:21:37.960 --> 00:21:40.360]  你是我們的救贖主
[00:21:40.360 --> 00:21:42.320]  你娶我吧
[00:21:42.320 --> 00:21:43.440]  不是
[00:21:43.440 --> 00:21:48.040]  那只是哥哥死了
[00:21:48.040 --> 00:21:51.040]  母后的弟弟有這個責任
[00:21:51.040 --> 00:21:53.400]  不過新命記講得很清楚
[00:21:53.400 --> 00:21:55.960]  弟弟可以不肯
[00:21:55.960 --> 00:21:58.240]  不肯是沒有罪的
[00:21:58.240 --> 00:22:01.480]  長老逢象的《易本五經》
[00:22:01.480 --> 00:22:03.160]  說要勸他
[00:22:03.160 --> 00:22:05.160]  希伯來文沒有這個意思
[00:22:05.160 --> 00:22:07.080]  長老只是問清楚
[00:22:07.080 --> 00:22:09.080]  講清楚肯定不肯
[00:22:09.080 --> 00:22:10.840]  不肯
[00:22:10.840 --> 00:22:12.840]  我另有心上人
[00:22:12.840 --> 00:22:14.560]  這樣就可以了
[00:22:14.560 --> 00:22:16.080]  不要勉強
[00:22:16.080 --> 00:22:18.640]  讀《易本五經》律法
[00:22:18.640 --> 00:22:21.880]  我們真的要很小心
[00:22:21.880 --> 00:22:25.240]  波亞斯有責任
[00:22:25.240 --> 00:22:31.040]  上帝有責任要救贖以色列?
[00:22:31.040 --> 00:22:32.760]  是的
[00:22:32.760 --> 00:22:35.960]  這就是他答應了的
[00:22:35.960 --> 00:22:38.600]  就是我們一直嘗試去解釋
[00:22:38.600 --> 00:22:41.520]  不是預言應驗
[00:22:41.520 --> 00:22:45.520]  而是應許實現
[00:22:45.520 --> 00:22:51.280]  上帝是守約斯慈愛的上帝
[00:22:51.280 --> 00:22:54.040]  百姓的背叛
[00:22:54.040 --> 00:23:01.960]  並沒有破壞到上帝的承諾
[00:23:01.960 --> 00:23:05.680]  所以其實舊約聖經很大膽
[00:23:05.680 --> 00:23:10.200]  他用了當時古代世界
[00:23:10.200 --> 00:23:17.120]  這個不平等條約的政治現實
[00:23:17.120 --> 00:23:24.000]  去比喻耶和華上帝和以色列的關係
[00:23:24.000 --> 00:23:25.880]  我們香港人很明白
[00:23:25.880 --> 00:23:27.720]  《南京條約》
[00:23:27.720 --> 00:23:29.880]  割地賠款
[00:23:29.880 --> 00:23:33.240]  戒閒街你有沒有行過?
[00:23:33.240 --> 00:23:35.120]  就是這個意思
[00:23:35.120 --> 00:23:42.200]  上帝是那個不平等條約的主人
[00:23:42.200 --> 00:23:45.160]  不平等在哪裡?
[00:23:45.160 --> 00:23:50.320]  不平等不是在他的部約
[00:23:50.320 --> 00:23:51.880]  在他的權力
[00:23:51.880 --> 00:23:53.200]  不是
[00:23:53.200 --> 00:23:58.160]  不平等是在以色列背約
[00:23:58.160 --> 00:24:02.200]  背叛、博弈的時候
[00:24:02.200 --> 00:24:08.960]  上帝仍然守約斯慈愛
[00:24:08.960 --> 00:24:12.320]  救贖主有責任
[00:24:12.320 --> 00:24:20.280]  有義務來拯救他的百姓
[00:24:20.280 --> 00:24:25.320]  但是還有第三個比喻
[00:24:25.320 --> 00:24:29.880]  六十四章第八節
[00:24:29.880 --> 00:24:38.360]  耶和華現在你仍是我們的父
[00:24:38.360 --> 00:24:41.520]  我們是泥
[00:24:41.520 --> 00:24:45.040]  你是窯醬
[00:24:45.040 --> 00:24:53.600]  我們都是你守的工作
[00:24:53.600 --> 00:24:59.000]  這個比喻是從《創世紀》引用過來的
[00:24:59.000 --> 00:25:01.680]  我們大家都明白的
[00:25:01.680 --> 00:25:04.440]  所以甚麼是泥?
[00:25:04.440 --> 00:25:08.520]  《創世紀》第二章
[00:25:08.520 --> 00:25:11.120]  記得嗎?第七節
[00:25:11.120 --> 00:25:18.360]  耶和華神用地上的塵土做人
[00:25:18.360 --> 00:25:24.600]  將生氣吹在他的鼻孔裏
[00:25:24.600 --> 00:25:29.720]  他就成了有靈的活人
[00:25:29.720 --> 00:25:34.080]  名叫亞當
[00:25:34.080 --> 00:25:37.520]  你沒有看聖經吧?看著我讀
[00:25:37.520 --> 00:25:40.240]  如果你有聖經在手
[00:25:40.240 --> 00:25:44.000]  你一定會留意到和合本很誠實
[00:25:44.000 --> 00:25:47.200]  在最後四個字旁邊
[00:25:47.200 --> 00:25:49.120]  他有小點
[00:25:49.120 --> 00:25:54.720]  名叫亞當本來是沒有的
[00:25:54.720 --> 00:25:57.400]  希伯來文是沒有這四個字的
[00:25:57.400 --> 00:25:58.760]  不過翻譯的人
[00:25:58.760 --> 00:26:01.040]  中文聖經翻譯的時候
[00:26:01.040 --> 00:26:03.160]  為了使意思更加完整
[00:26:03.160 --> 00:26:07.120]  所以大膽加上去
[00:26:07.120 --> 00:26:14.640]  冒著明治在生命冊上被淘沒的危險
[00:26:14.640 --> 00:26:16.120]  不是,沒那麼嚴重
[00:26:16.120 --> 00:26:17.880]  不過這裡的確不應該加上去
[00:26:17.880 --> 00:26:21.840]  所以呂鎮忠譯本一早就已經拿走了
[00:26:21.840 --> 00:26:25.120]  未,亞當這個名
[00:26:25.120 --> 00:26:28.720]  去到五章一節
[00:26:28.720 --> 00:26:34.640]  「這是亞當的屠勒道」才出現
