
[00:00:00.000 --> 00:00:01.460]  今天的講道就是
[00:01:20.820 --> 00:01:23.460]  上主的僕人摩西死後
[00:01:23.460 --> 00:01:25.820]  上主對摩西的助手
[00:01:25.820 --> 00:01:28.740]  聯的兒子約書亞說
[00:01:28.740 --> 00:01:31.900]  他說 我的僕人死後
[00:01:31.900 --> 00:01:35.060]  現在是時候由你來帶領著
[00:01:35.060 --> 00:01:37.580]  以色列民過約旦河
[00:01:37.580 --> 00:01:41.020]  終日我要賜給他們的土地了
[00:01:41.020 --> 00:01:43.140]  我怎樣應許摩西
[00:01:43.140 --> 00:01:45.260]  也照樣應許你
[00:01:45.260 --> 00:01:47.140]  你們所合資地
[00:01:47.140 --> 00:01:49.340]  我都要賜給你們
[00:01:49.340 --> 00:01:52.100]  從南部的南地曠野
[00:01:52.100 --> 00:01:54.860]  到北部的泥巴暖山嶺
[00:01:54.860 --> 00:01:57.660]  從東部的幼法拉底河
[00:01:57.660 --> 00:01:59.780]  到西部的地中海
[00:01:59.780 --> 00:02:03.300]  包括黑人的所有土地在內
[00:02:03.300 --> 00:02:05.340]  在你有生之年
[00:02:05.340 --> 00:02:07.740]  沒有人能夠抵擋你
[00:02:07.740 --> 00:02:10.220]  因為我要與你同在
[00:02:10.220 --> 00:02:14.340]  就像我過去與摩西同在一樣
[00:02:14.340 --> 00:02:18.860]  我不會失信於你
[00:02:18.860 --> 00:02:19.900]  下一章
[00:02:19.900 --> 00:02:21.820]  你要光強勇敢
[00:02:21.820 --> 00:02:26.020]  因為你要帶領這些民眾佔領那地
[00:02:26.020 --> 00:02:29.220]  就是我向他們祖先起誓
[00:02:29.220 --> 00:02:32.340]  要賜給他們的所有土地
[00:02:32.340 --> 00:02:33.700]  我要光強
[00:02:33.700 --> 00:02:35.460]  要勇敢無懼
[00:02:35.460 --> 00:02:37.740]  要謹慎稱從摩西
[00:02:37.740 --> 00:02:40.380]  給你一切的吩咐
[00:02:40.380 --> 00:02:42.300]  不可偏離左右
[00:02:42.300 --> 00:02:46.260]  這樣你所做的一切都會成功
[00:02:46.260 --> 00:02:49.660]  你要不斷研讀這份吩咐書
[00:02:49.660 --> 00:02:51.340]  晝夜勿想
[00:02:51.340 --> 00:02:54.900]  切實遵行書中所寫的一切
[00:02:54.900 --> 00:02:56.140]  只有這樣
[00:02:56.140 --> 00:03:00.020]  你所做的一切才會興旺成功
[00:03:00.020 --> 00:03:02.220]  你要光強壯勇敢
[00:03:02.220 --> 00:03:04.060]  這是我的命令
[00:03:04.060 --> 00:03:05.300]  不要懼怕
[00:03:05.300 --> 00:03:07.100]  也不要氣餒
[00:03:07.100 --> 00:03:09.380]  無論你往哪裏去
[00:03:09.380 --> 00:03:13.660]  上主你的上帝都會永遠同在
[00:03:13.660 --> 00:03:15.140]  其實我在讀聖經的時候
[00:03:15.140 --> 00:03:17.260]  讀到一些地名
[00:03:17.260 --> 00:03:19.700]  都不知道是甚麼地方
[00:03:19.700 --> 00:03:21.980]  所以我特地有一幅地圖
[00:03:21.980 --> 00:03:24.060]  先給大家了解一下
[00:03:24.060 --> 00:03:27.700]  究竟英去之地的範圍是多少
[00:03:27.700 --> 00:03:30.380]  聖經說有一個地方
[00:03:30.380 --> 00:03:32.100]  先看這個加底師
[00:03:32.100 --> 00:03:33.220]  待會兒我會說
[00:03:33.220 --> 00:03:34.620]  這個加底師就是
[00:03:34.620 --> 00:03:36.700]  當時摩西大意識人民
[00:03:36.700 --> 00:03:39.180]  進入英去之地
[00:03:39.180 --> 00:03:40.100]  離開埃及
[00:03:40.100 --> 00:03:41.860]  去到這個加底師的地方
[00:03:41.860 --> 00:03:47.500]  他派了12位探子去探入面的環境
[00:03:47.500 --> 00:03:49.580]  而入面提到很多
[00:03:49.580 --> 00:03:50.860]  比如阿摩尼達山地
[00:03:50.860 --> 00:03:51.740]  阿拉巴
[00:03:51.740 --> 00:03:54.420]  這些都是這裡的地方
[00:03:54.420 --> 00:03:56.740]  而去到有法拉底河
[00:03:56.740 --> 00:03:57.900]  就去到這個地方
[00:03:57.900 --> 00:03:59.340]  所以英去之地
[00:03:59.340 --> 00:04:02.980]  其實是一個很大的範圍
[00:04:02.980 --> 00:04:04.940]  如果你看回這個地圖
[00:04:04.940 --> 00:04:07.140]  英去之地是包括了現在
[00:04:07.140 --> 00:04:10.020]  可能是約旦或者敘利亞的地方
[00:04:10.020 --> 00:04:12.420]  換言之現在以色列
[00:04:12.420 --> 00:04:14.540]  所謂以色列的地方
[00:04:14.540 --> 00:04:19.900]  不是整個神對所謂阿巴一行
[00:04:19.900 --> 00:04:22.980]  英去的所謂英去之地
[00:04:22.980 --> 00:04:26.820]  當然究竟今天的以色列文是甚麼呢
[00:04:26.820 --> 00:04:30.140]  當然大家要參加今年的研習會
[00:04:30.140 --> 00:04:32.060]  是說今年參加研習會的
[00:04:32.060 --> 00:04:35.340]  就因為今年說以色列文是甚麼意思
[00:04:35.340 --> 00:04:36.260]  不是我說
[00:04:36.260 --> 00:04:38.900]  就是勞倫光牧師說
[00:04:38.900 --> 00:04:39.700]  他是專家
[00:04:39.700 --> 00:04:40.620]  我不是專家
[00:04:40.620 --> 00:04:43.340]  所以大家拭目以待
[00:04:43.340 --> 00:04:45.700]  或者打開我們的耳朵去聽他說
[00:04:45.700 --> 00:04:47.900]  當然剛才大家看地圖
[00:04:47.900 --> 00:04:51.020]  都能夠給我們多一點點的了解
[00:04:51.020 --> 00:04:53.700]  究竟這個英去之地的範圍
[00:04:53.700 --> 00:04:56.340]  所以為甚麼我說要大家去土耳其呢
[00:04:56.340 --> 00:04:58.580]  不是去看地圖
[00:04:58.580 --> 00:04:59.780]  直接去土耳其
[00:04:59.780 --> 00:05:01.500]  所以大家十二位
[00:05:01.500 --> 00:05:02.820]  你們還有十二個位
[00:05:02.820 --> 00:05:03.500]  你跟教練說
[00:05:03.500 --> 00:05:05.540]  快點報名
[00:05:05.540 --> 00:05:07.060]  我們可以參加
[00:05:07.060 --> 00:05:10.620]  讓大家實體看到整個土耳其
[00:05:10.620 --> 00:05:15.420]  保羅在當時的環境是怎樣
[00:05:15.420 --> 00:05:16.340]  當然我這樣說
[00:05:16.340 --> 00:05:18.340]  不是說大家一定要參加
[00:05:18.340 --> 00:05:19.700]  一定要做這些事
[00:05:19.700 --> 00:05:21.460]  而是我們看回聖經
[00:05:21.460 --> 00:05:24.340]  如果我們能夠用我們的眼睛實體
[00:05:24.340 --> 00:05:26.420]  去看回現在的環境
[00:05:26.420 --> 00:05:29.700]  再去想一想過去保羅時代
[00:05:29.700 --> 00:05:32.220]  差不多二千年前的時代
[00:05:32.220 --> 00:05:37.300]  那個環境一定比今天更加的惡劣
[00:05:37.300 --> 00:05:38.540]  都不出奇
[00:05:38.540 --> 00:05:40.940]  當然我們很體會到
[00:05:40.940 --> 00:05:44.340]  神對約書亞說
[00:05:44.340 --> 00:05:47.020]  他要腳踏之地
[00:05:47.020 --> 00:05:47.860]  踏哪裏呢
[00:05:47.860 --> 00:05:49.540]  踏了這個範圍
[00:05:49.540 --> 00:05:51.380]  這個範圍就是上帝
[00:05:51.380 --> 00:05:55.300]  應許了這塊地給了以色列人
[00:05:55.300 --> 00:05:59.700]  當然我們今年的主題就是興起發光
[00:05:59.700 --> 00:06:01.180]  為甚麼會有這個主題呢
[00:06:01.180 --> 00:06:02.740]  我絕對深信
[00:06:02.740 --> 00:06:06.020]  這是耶穌給我們的牧者的感動
[00:06:06.020 --> 00:06:07.860]  加上聖經那邊說
[00:06:07.860 --> 00:06:10.020]  耶穌說你們是甚麼
[00:06:10.020 --> 00:06:12.460]  世上的光
[00:06:12.460 --> 00:06:17.580]  好像山頂上的城市無法隱藏
[00:06:17.580 --> 00:06:18.460]  很有趣
[00:06:18.460 --> 00:06:20.700]  我們很多時看聖經就說
[00:06:20.700 --> 00:06:21.900]  你們要世界的光
[00:06:21.900 --> 00:06:22.780]  你們要世界的光
[00:06:22.780 --> 00:06:24.180]  已經說了
[00:06:24.180 --> 00:06:26.140]  但是下面還有一句
[00:06:26.140 --> 00:06:29.900]  他說好像山頂上的城市一樣
[00:06:29.900 --> 00:06:31.500]  是無法隱藏
[00:06:31.500 --> 00:06:32.980]  當然很多解經家就說
[00:06:32.980 --> 00:06:35.420]  這個城市是哪個城市呢
[00:06:35.420 --> 00:06:38.300]  有些解經家就說是耶路撒冷
[00:06:38.300 --> 00:06:39.900]  也有些解經家說
[00:06:39.900 --> 00:06:42.820]  可能是當時一座山上面一座城
[00:06:42.820 --> 00:06:44.580]  無論是甚麼
[00:06:44.580 --> 00:06:48.180]  山上的城市是無法隱藏的
[00:06:48.180 --> 00:06:50.700]  不會突然間見不到耶路撒冷
[00:06:50.700 --> 00:06:51.820]  大家明白我的意思嗎
[00:06:51.820 --> 00:06:52.740]  一定會見到
[00:06:52.740 --> 00:06:53.660]  各位聽衆們
[00:06:53.660 --> 00:06:56.860]  今天我們是世上的光
[00:06:56.860 --> 00:07:00.540]  很像山頂上的耶路撒冷
[00:07:00.540 --> 00:07:01.620]  是無法隱藏
[00:07:01.620 --> 00:07:02.580]  意思是甚麼呢
[00:07:02.580 --> 00:07:03.420]  意思就是說
[00:07:03.420 --> 00:07:04.020]  各位聽衆們
[00:07:04.020 --> 00:07:06.780]  今天我們在教會是否基督徒
[00:07:06.780 --> 00:07:08.900]  離開這個教會是否基督徒
[00:07:08.900 --> 00:07:09.900]  也是嗎
[00:07:09.900 --> 00:07:10.900]  我們去到外面
[00:07:10.900 --> 00:07:12.380]  我們也無法隱藏
[00:07:12.380 --> 00:07:13.940]  我們是基督徒的身份
[00:07:13.940 --> 00:07:17.100]  我們同樣是世上的光
[00:07:17.100 --> 00:07:17.900]  好像甚麼
[00:07:17.900 --> 00:07:21.340]  好像山頂上的耶路撒冷一樣
[00:07:21.340 --> 00:07:22.980]  是無法隱藏
[00:07:22.980 --> 00:07:24.700]  當然我們明白
[00:07:24.700 --> 00:07:29.060]  在教會做基督徒容易很多
[00:07:29.060 --> 00:07:31.100]  因為教會百分之九十九都是基督徒
[00:07:31.100 --> 00:07:32.060]  所以容易做很多
[00:07:32.060 --> 00:07:34.100]  反而在教會做非基督徒就不是那麼容易
[00:07:34.100 --> 00:07:35.100]  你知不知道
[00:07:35.100 --> 00:07:35.900]  做基督徒很容易
[00:07:35.900 --> 00:07:37.460]  做非基督徒比較難
[00:07:37.460 --> 00:07:38.700]  但是去到世界呢
[00:07:38.700 --> 00:07:40.260]  可能只有百分之四是基督徒
[00:07:40.260 --> 00:07:41.940]  你以為在百分之四的基督徒那邊
[00:07:41.940 --> 00:07:43.140]  成為一個基督徒呢
[00:07:43.140 --> 00:07:44.700]  其實挑戰是大很多
[00:07:44.700 --> 00:07:45.900]  我絕對明白
[00:07:45.900 --> 00:07:46.860]  但是另一方面
[00:07:46.860 --> 00:07:50.260]  當我們說要成為世上的光的時候
[00:07:50.260 --> 00:07:51.580]  好像甚麼
[00:07:51.580 --> 00:07:54.060]  好像山上的城市一樣
[00:07:54.060 --> 00:07:55.940]  是無法隱藏的時候
[00:07:55.940 --> 00:07:58.820]  我相信是上帝給我們有鼓勵
[00:07:58.820 --> 00:08:00.220]  有提醒
[00:08:00.220 --> 00:08:02.620]  今天我們真的要學習
[00:08:02.620 --> 00:08:05.340]  不只是單單在教會那邊做基督徒
[00:08:05.340 --> 00:08:09.060]  要在教會外面也要做一個甚麼
[00:08:09.060 --> 00:08:10.380]  基督徒嗎
[00:08:10.380 --> 00:08:13.420]  所以我們百分之一百的時間
[00:08:13.420 --> 00:08:14.420]  都是基督徒
[00:08:14.420 --> 00:08:16.940]  我們沒有一個兼職教徒
[00:08:16.940 --> 00:08:19.020]  你跟教友說是沒有兼職教徒
[00:08:19.020 --> 00:08:20.860]  我們永遠都是兼職教徒
[00:08:20.860 --> 00:08:21.940]  兼職教徒就是教會
[00:08:21.940 --> 00:08:22.660]  教會就是基督徒
[00:08:22.660 --> 00:08:23.420]  外面就不是基督徒
[00:08:23.420 --> 00:08:24.780]  是兼職教徒
[00:08:24.780 --> 00:08:26.500]  所以我們要想
[00:08:26.500 --> 00:08:28.660]  耶穌說你們是世上的光
[00:08:28.660 --> 00:08:30.860]  所以好像山上的城市一樣
[00:08:30.860 --> 00:08:31.980]  是無法隱藏
[00:08:31.980 --> 00:08:34.380]  其實是上帝給我們一個鼓勵
[00:08:34.380 --> 00:08:36.660]  當然剛才我提到
[00:08:36.660 --> 00:08:38.220]  有一個加底師
[00:08:38.220 --> 00:08:40.900]  在地圖那邊的左下角的加底師
[00:08:40.900 --> 00:08:44.900]  就是摩西帶領以色列百姓離開埃及的時候
[00:08:44.900 --> 00:08:47.340]  他就派了12個探子進去
[00:08:47.340 --> 00:08:51.980]  當然他們有探子去窺探裡面
[00:08:51.980 --> 00:08:52.940]  正常的
[00:08:52.940 --> 00:08:55.020]  就因為他們要知己知彼
[00:08:55.020 --> 00:08:56.380]  去打一場仗的時候
[00:08:56.380 --> 00:08:57.540]  要得這塊地的時候
[00:08:57.540 --> 00:08:59.100]  他一定要打這場仗
[00:08:59.100 --> 00:09:00.220]  以致到他要知道
[00:09:00.220 --> 00:09:01.580]  究竟我們的實力
[00:09:01.580 --> 00:09:02.700]  跟對方的實力
[00:09:02.700 --> 00:09:03.940]  是會怎樣看
[00:09:03.940 --> 00:09:06.500]  但當這些探子看完之後
[00:09:06.500 --> 00:09:07.660]  一出來
[00:09:07.660 --> 00:09:09.380]  有10個探子就說
[00:09:09.380 --> 00:09:11.540]  千萬不要去
[00:09:11.540 --> 00:09:12.140]  為甚麼
[00:09:12.140 --> 00:09:14.460]  全部都是巨人
[00:09:14.460 --> 00:09:16.260]  全部都是巨人
[00:09:16.260 --> 00:09:17.580]  他說我們是炸蜢
[00:09:17.580 --> 00:09:19.220]  炸蜢怎樣打巨人
[00:09:19.220 --> 00:09:20.340]  大家明白嗎
[00:09:20.340 --> 00:09:22.020]  全部都是巨人
[00:09:22.020 --> 00:09:23.820]  大家看聖經很有趣
[00:09:23.820 --> 00:09:25.780]  我們最近靈修很有趣
[00:09:25.780 --> 00:09:27.540]  我們經常都知道
[00:09:27.540 --> 00:09:29.500]  他說裡面的人是巨人
[00:09:29.500 --> 00:09:31.420]  究竟有幾巨呢
[00:09:31.420 --> 00:09:32.700]  大家有沒有想過
[00:09:32.700 --> 00:09:33.980]  有幾巨呢
[00:09:33.980 --> 00:09:35.580]  我從來沒有想過
[00:09:35.580 --> 00:09:38.140]  最近靈修看了生命記
[00:09:38.140 --> 00:09:39.340]  裡面有一句聖經
[00:09:39.340 --> 00:09:41.780]  我從來都沒有留意
[00:09:41.780 --> 00:09:43.100]  他說你知不知道
[00:09:43.100 --> 00:09:44.460]  英國之地的巨人
[00:09:44.460 --> 00:09:46.460]  床有多大
[00:09:46.460 --> 00:09:48.340]  床十多呎長
[00:09:48.340 --> 00:09:49.820]  我們的房間都沒有十多呎長
[00:09:49.820 --> 00:09:50.940]  你知不知道
[00:09:50.940 --> 00:09:52.300]  床十多呎長
[00:09:52.300 --> 00:09:54.100]  可想而知有幾巨
[00:09:54.100 --> 00:09:55.860]  我覺得挺有趣
[00:09:55.860 --> 00:09:57.780]  原來有這麼巨
[00:09:57.780 --> 00:10:00.020]  但12個探子
[00:10:00.020 --> 00:10:01.740]  10個探子就說
[00:10:01.740 --> 00:10:04.420]  進不過去不過
[00:10:04.420 --> 00:10:05.860]  但有個探子
[00:10:05.860 --> 00:10:08.500]  就是約書亞和加格
[00:10:08.500 --> 00:10:09.260]  他說什麼呢
[00:10:09.260 --> 00:10:10.180]  很有趣
[00:10:10.180 --> 00:10:13.980]  他說我們去窺探的那地
[00:10:13.980 --> 00:10:19.340]  是十分美好的地方
[00:10:19.340 --> 00:10:20.820]  大家明白嗎
[00:10:20.820 --> 00:10:25.900]  12個人去看同一個地方
[00:10:25.900 --> 00:10:27.260]  10個看到什麼
[00:10:27.260 --> 00:10:30.100]  巨人巨人巨人巨人
[00:10:30.100 --> 00:10:31.820]  但這兩個看到什麼
[00:10:31.820 --> 00:10:37.020]  這個地方是十分美好的地方
[00:10:37.020 --> 00:10:38.420]  挺有趣
[00:10:38.420 --> 00:10:40.100]  同一個地方
[00:10:40.100 --> 00:10:42.100]  然後說耶和華若是喜與我們
[00:10:42.100 --> 00:10:45.180]  就必把我們領進那地
[00:10:45.180 --> 00:10:46.620]  重點是什麼
[00:10:46.620 --> 00:10:49.820]  是重點耶和華神帶我們進去
[00:10:49.820 --> 00:10:52.180]  把那地賜給我們
[00:10:52.180 --> 00:10:59.660]  那地原是牛奶與物之地
[00:10:59.660 --> 00:11:02.020]  全部是新鮮牛奶
[00:11:02.020 --> 00:11:02.980]  苗栗卡亨尼
[00:11:02.980 --> 00:11:04.820]  沒得了
[00:11:04.820 --> 00:11:06.900]  只要你們不背叛耶和華
[00:11:06.900 --> 00:11:09.460]  就不必怕那地的人
[00:11:09.460 --> 00:11:11.620]  因為他們是我們的食物
[00:11:11.620 --> 00:11:12.980]  隱蔽他們的
[00:11:12.980 --> 00:11:15.060]  已經離開了他們
[00:11:15.060 --> 00:11:17.180]  耶和華卻與我們同在
[00:11:17.180 --> 00:11:18.420]  不要什麼
[00:11:18.420 --> 00:11:19.860]  怕他們
[00:11:19.860 --> 00:11:21.780]  同一個地方
[00:11:21.780 --> 00:11:24.740]  不同的人所看
[00:11:24.740 --> 00:11:26.940]  有不同的回應
[00:11:26.940 --> 00:11:27.740]  因為那是挺智慧
[00:11:27.740 --> 00:11:32.060]  有時我們都經歷一樣
[00:11:32.060 --> 00:11:34.180]  在新冠病毒的時候
[00:11:34.180 --> 00:11:36.460]  我們大家都不能離開香港
[00:11:36.460 --> 00:11:38.420]  大家都是在香港
[00:11:38.420 --> 00:11:40.700]  那幾年的香港
[00:11:40.700 --> 00:11:41.980]  不知為何香港人
[00:11:41.980 --> 00:11:43.580]  發覺那幾年的香港
[00:11:43.580 --> 00:11:45.540]  是特別漂亮的
[00:11:45.540 --> 00:11:47.260]  因為沒有人去
[00:11:47.260 --> 00:11:47.820]  沒有人去
[00:11:47.820 --> 00:11:49.980]  那些人說其實
[00:11:49.980 --> 00:11:52.460]  看楓葉何必去日本
[00:11:52.460 --> 00:11:54.620]  香港大堂都有
[00:11:54.620 --> 00:11:55.460]  但一開楓
[00:11:55.460 --> 00:11:57.500]  人人都去日本
[00:11:57.500 --> 00:12:00.060]  都是那些日本人
[00:12:00.060 --> 00:12:01.220]  其實很有趣
[00:12:01.220 --> 00:12:03.060]  人生你在什麼時間
[00:12:03.060 --> 00:12:05.100]  你的思維
[00:12:05.100 --> 00:12:06.860]  是影響著你所看的東西
[00:12:06.860 --> 00:12:08.060]  如我們眼睛所看的東西
[00:12:08.060 --> 00:12:10.180]  不是很準確
[00:12:10.180 --> 00:12:11.700]  因為我們的思維
[00:12:11.700 --> 00:12:12.980]  主宰著我們看
[00:12:12.980 --> 00:12:14.580]  我們今天所住的城市
[00:12:14.580 --> 00:12:15.740]  我們看著這個城市
[00:12:15.740 --> 00:12:17.100]  可以說
[00:12:17.100 --> 00:12:17.820]  很大件事
[00:12:17.820 --> 00:12:19.140]  將來不知道發生什麼事
[00:12:19.140 --> 00:12:21.620]  又有很多空置
[00:12:21.620 --> 00:12:25.540]  樓價不知跌到哪裏
[00:12:25.540 --> 00:12:26.060]  是
[00:12:26.060 --> 00:12:27.220]  我們可以這樣看
[00:12:27.220 --> 00:12:28.380]  但我們也可以看
[00:12:28.380 --> 00:12:30.180]  今天上帝仍然
[00:12:30.180 --> 00:12:32.540]  給我有生命氣息
[00:12:32.540 --> 00:12:34.660]  今天我仍然可以吃到飯
[00:12:34.660 --> 00:12:35.980]  今天我仍然可以吃到
[00:12:35.980 --> 00:12:38.180]  偶爾可以吃叉燒飯
[00:12:38.180 --> 00:12:39.420]  不錯吧
[00:12:39.420 --> 00:12:41.940]  我們不會為我們擁有的東西
[00:12:41.940 --> 00:12:43.580]  去感謝天父
[00:12:43.580 --> 00:12:45.380]  以致我們眼睛去看
[00:12:45.380 --> 00:12:46.380]  永遠都負面
[00:12:46.380 --> 00:12:48.700]  今早我出門之前
[00:12:48.700 --> 00:12:50.140]  看了一點新聞
[00:12:50.140 --> 00:12:51.620]  好像一分鐘的新聞
[00:12:51.620 --> 00:12:53.620]  這個新聞我不知道在哪裏
[00:12:53.620 --> 00:12:54.780]  香港一個地方
[00:12:54.780 --> 00:12:57.020]  記者採訪不同的人
[00:12:57.020 --> 00:12:58.580]  他說你怎樣看這個地方
[00:12:58.580 --> 00:13:00.260]  有些人說很害怕
[00:13:00.260 --> 00:13:01.660]  一到晚上就很安靜
[00:13:01.660 --> 00:13:02.980]  都不敢出街
[00:13:02.980 --> 00:13:04.180]  但有些人說不是
[00:13:04.180 --> 00:13:05.340]  我覺得很安全
[00:13:05.340 --> 00:13:07.220]  同一個地方
[00:13:07.220 --> 00:13:10.700]  不同的人的回應是不同的
[00:13:10.700 --> 00:13:11.420]  這裡一樣
[00:13:11.420 --> 00:13:13.500]  十個就說我見到一個人
[00:13:13.500 --> 00:13:14.500]  兩個就說
[00:13:14.500 --> 00:13:16.460]  這個地方是十分什麼
[00:13:16.460 --> 00:13:17.620]  美好
[00:13:17.620 --> 00:13:19.060]  所以大堅捷回
[00:13:19.060 --> 00:13:20.860]  我們今天要想
[00:13:20.860 --> 00:13:23.060]  我們所看的東西
[00:13:23.060 --> 00:13:24.740]  我們肉眼所看的東西
[00:13:24.740 --> 00:13:27.780]  其實是主宰我們背後的思維
[00:13:27.780 --> 00:13:30.020]  是主宰我們所看的東西
[00:13:30.020 --> 00:13:31.860]  當我們對神有信心的時候
[00:13:31.860 --> 00:13:32.980]  好像約書說
[00:13:32.980 --> 00:13:36.860]  因為神一定會帶我們進去這個地方
[00:13:36.860 --> 00:13:38.620]  所以他看不到那個人
[00:13:38.620 --> 00:13:40.900]  他看到這個地方是流奶與蜜
[00:13:40.900 --> 00:13:41.700]  坦白說
[00:13:41.700 --> 00:13:43.300]  如果真是去土耳其
[00:13:43.300 --> 00:13:45.060]  真是去以色列
[00:13:45.060 --> 00:13:47.500]  真的未必看到流奶與蜜
[00:13:47.500 --> 00:13:48.860]  但他覺得不是
[00:13:48.860 --> 00:13:50.460]  這個地方是神給我們的
[00:13:50.460 --> 00:13:53.140]  他一定會給我們有封聖
[00:13:53.140 --> 00:13:54.380]  所以很有趣
[00:13:54.380 --> 00:13:55.860]  對於約書說
[00:13:55.860 --> 00:13:58.340]  他面對摩西
[00:13:58.340 --> 00:13:59.420]  離世
[00:13:59.420 --> 00:14:01.660]  把棒交給了約書
[00:14:01.660 --> 00:14:03.300]  約書接了這個棒
[00:14:03.300 --> 00:14:06.500]  約書的名字就叫耶和華的拯救
[00:14:06.500 --> 00:14:09.020]  他的名字本身就是耶和華的拯救
[00:14:09.020 --> 00:14:13.220]  他信得過耶和華一定會拯救他
[00:14:13.220 --> 00:14:14.860]  以及拯救以色列民
[00:14:14.860 --> 00:14:18.100]  加上他深信腳踏之地
[00:14:18.100 --> 00:14:21.820]  上帝一定會將所有的地給他
[00:14:21.820 --> 00:14:23.860]  他有這個信心
[00:14:23.860 --> 00:14:24.900]  當然
[00:14:24.900 --> 00:14:28.100]  如果我們要仔細去看約書
[00:14:28.100 --> 00:14:31.660]  為何他能夠為主興起發光
[00:14:31.660 --> 00:14:33.140]  不是他很厲害
[00:14:33.140 --> 00:14:34.860]  不是他很特別的人
[00:14:34.860 --> 00:14:36.060]  他也是一個人
[00:14:36.060 --> 00:14:38.740]  但他有兩樣東西值得我們去反思
[00:14:38.740 --> 00:14:39.500]  第一
[00:14:39.500 --> 00:14:41.780]  他是信神的道
[00:14:41.780 --> 00:14:42.820]  他信神的道
[00:14:42.820 --> 00:14:44.020]  那我為何這樣說呢
[00:14:44.020 --> 00:14:45.260]  各位弟兄姊妹
[00:14:45.260 --> 00:14:45.740]  我問大家
[00:14:45.740 --> 00:14:49.620]  如果大家信不信聖經是神的話語
[00:14:49.620 --> 00:14:52.820]  你信不信聖經每一句說話
[00:14:52.820 --> 00:14:54.780]  每一句說話
[00:14:54.780 --> 00:14:57.060]  我都不敢這樣說
[00:14:57.060 --> 00:14:59.020]  有時候都覺得
[00:14:59.020 --> 00:15:04.140]  神的一些說話有時候真的很難忍受
[00:15:04.140 --> 00:15:06.860]  你要相信祂
[00:15:06.860 --> 00:15:10.020]  上帝你要先求祂的國和祂的義
[00:15:10.020 --> 00:15:12.260]  其他一切都給了你
[00:15:12.260 --> 00:15:13.860]  如果前面那句沒多好
[00:15:13.860 --> 00:15:14.860]  其他一切都給了你
[00:15:14.860 --> 00:15:16.340]  我選順了
[00:15:16.340 --> 00:15:17.060]  給了我
[00:15:17.060 --> 00:15:19.300]  但又要先求祂的國和祂的義
[00:15:19.300 --> 00:15:21.100]  究竟什麼是祂的國和祂的義呢
[00:15:21.100 --> 00:15:22.820]  你走在神的道
[00:15:22.820 --> 00:15:23.980]  什麼叫走在神的道
[00:15:23.980 --> 00:15:25.980]  有時候神的道
[00:15:25.980 --> 00:15:28.380]  真的有時候都是一些挑戰
[00:15:28.380 --> 00:15:29.220]  不要說那些
[00:15:29.220 --> 00:15:30.780]  就說耶穌的神蹟
[00:15:30.780 --> 00:15:32.820]  耶穌的神蹟五餅二餘
[00:15:32.820 --> 00:15:33.620]  五千人
[00:15:33.620 --> 00:15:36.380]  都算了
[00:15:36.380 --> 00:15:39.740]  但死人復活真的有時候有點難
[00:15:39.740 --> 00:15:40.580]  死人復活
