
[00:00:00.000 --> 00:00:06.000]  大家早晨,在家裡的弟兄姊妹朋友早晨
[00:08:57.000 --> 00:09:01.000]  耶穌自己其實是有身體力行的
[00:09:01.000 --> 00:09:03.000]  祂不是只有講的
[00:09:03.000 --> 00:09:05.000]  耶穌有沒有為逼迫祂的人禱告
[00:09:05.000 --> 00:09:08.000]  一個很經典的場面
[00:09:08.000 --> 00:09:11.000]  耶穌什麼時候為逼迫祂的人禱告
[00:09:11.000 --> 00:09:14.000]  在十字架上面耶穌
[00:09:14.000 --> 00:09:16.000]  為那些釘死祂的人
[00:09:16.000 --> 00:09:19.000]  耶穌怎麼禱告
[00:09:19.000 --> 00:09:20.000]  符啊
[00:09:20.000 --> 00:09:21.000]  赦免他們
[00:09:21.000 --> 00:09:23.000]  因為他們所做的
[00:09:23.000 --> 00:09:25.000]  他們不知道
[00:09:25.000 --> 00:09:26.000]  耶穌祂自己都做
[00:09:26.000 --> 00:09:30.000]  祂不只是在教我們做
[00:09:30.000 --> 00:09:31.000]  所以甚至
[00:09:31.000 --> 00:09:35.000]  這樣就可以作你們天父的兒子
[00:09:35.000 --> 00:09:37.000]  如果你認為
[00:09:37.000 --> 00:09:39.000]  你自己是神的兒女
[00:09:39.000 --> 00:09:42.000]  你就不應該恨仇敵
[00:09:42.000 --> 00:09:45.000]  反而要愛仇敵
[00:09:45.000 --> 00:09:47.000]  自己問自己我是不是神的兒女
[00:09:47.000 --> 00:09:50.000]  大部分人都應該答是
[00:09:50.000 --> 00:09:52.000]  當你答是的時候
[00:09:52.000 --> 00:09:54.000]  我們就應該愛仇敵
[00:09:54.000 --> 00:09:57.000]  耶穌接著講了兩個原因
[00:09:57.000 --> 00:09:59.000]  我們要愛仇敵的兩個原因
[00:09:59.000 --> 00:10:01.000]  四十五節下半節
[00:10:01.000 --> 00:10:02.000]  因為他
[00:10:02.000 --> 00:10:04.000]  他就是指神
[00:10:04.000 --> 00:10:06.000]  叫日頭照好人也照歹人
[00:10:06.000 --> 00:10:09.000]  降雨給義人也給不義的人
[00:10:09.000 --> 00:10:13.000]  第一個原因就是指神的性情
[00:10:13.000 --> 00:10:15.000]  神在某程度上
[00:10:15.000 --> 00:10:17.000]  他是一視同仁
[00:10:17.000 --> 00:10:18.000]  他對好人
[00:10:18.000 --> 00:10:19.000]  對壞人
[00:10:19.000 --> 00:10:20.000]  對信他的人
[00:10:20.000 --> 00:10:21.000]  對不信他的人
[00:10:21.000 --> 00:10:23.000]  對撥逸他的人
[00:10:23.000 --> 00:10:25.000]  這樣他賜下陽光
[00:10:25.000 --> 00:10:26.000]  他賜下雨水
[00:10:26.000 --> 00:10:28.000]  他賜下空氣
[00:10:28.000 --> 00:10:31.000]  在這裡講陽光和雨水
[00:10:31.000 --> 00:10:32.000]  特別對於第一世紀的
[00:10:32.000 --> 00:10:34.000]  農耕社會
[00:10:34.000 --> 00:10:37.000]  這個是生命的根源
[00:10:37.000 --> 00:10:38.000]  沒有陽光沒有雨水
[00:10:38.000 --> 00:10:44.000]  這個社會會整個不能夠存在
[00:10:44.000 --> 00:10:46.000]  其實今天也是
[00:10:46.000 --> 00:10:47.000]  我們沒有陽光沒有雨水
[00:10:47.000 --> 00:10:48.000]  沒有空氣
[00:10:48.000 --> 00:10:50.000]  生存不了
[00:10:50.000 --> 00:10:53.000]  所以神是愛世人
[00:10:53.000 --> 00:10:54.000]  你信他你不信他
[00:10:54.000 --> 00:10:55.000]  他都愛你
[00:10:55.000 --> 00:10:57.000]  這個是上帝的性情
[00:10:57.000 --> 00:10:58.000]  所以一般來講
[00:10:58.000 --> 00:11:02.000]  神的愛是普及性
[00:11:02.000 --> 00:11:04.000]  大家都同意
[00:11:04.000 --> 00:11:06.000]  而我們人的愛是怎樣
[00:11:06.000 --> 00:11:08.000]  我們很選擇性
[00:11:08.000 --> 00:11:09.000]  是吧
[00:11:09.000 --> 00:11:11.000]  自己人當然是愛
[00:11:11.000 --> 00:11:13.000]  愛得很緊張
[00:11:13.000 --> 00:11:15.000]  不認識那些
[00:11:15.000 --> 00:11:16.000]  不是怎麼理他
[00:11:16.000 --> 00:11:18.000]  我們的敵人
[00:11:18.000 --> 00:11:20.000]  我們的禱告都很少
[00:11:20.000 --> 00:11:22.000]  很少紀念他們
[00:11:22.000 --> 00:11:23.000]  但弟兄姊妹
[00:11:23.000 --> 00:11:25.000]  神的性情不是這樣
[00:11:25.000 --> 00:11:26.000]  第二個原因
[00:11:26.000 --> 00:11:28.000]  在四十六四十七節
[00:11:28.000 --> 00:11:29.000]  你們如果單愛
[00:11:29.000 --> 00:11:31.000]  那些愛你們的人
[00:11:31.000 --> 00:11:32.000]  即是自己人
[00:11:32.000 --> 00:11:34.000]  有什麼相似呢
[00:11:34.000 --> 00:11:37.000]  就是害你不也是這樣做嗎
[00:11:37.000 --> 00:11:39.000]  你們如果單請你弟兄的愛
[00:11:39.000 --> 00:11:41.000]  即是自己人
[00:11:41.000 --> 00:11:42.000]  被人有什麼長處呢
[00:11:42.000 --> 00:11:45.000]  就是愛幫人不也是這樣行嗎
[00:11:45.000 --> 00:11:47.000]  害你和那些愛幫人
[00:11:47.000 --> 00:11:49.000]  就是犯自己的罪人
[00:11:49.000 --> 00:11:52.000]  那些不信耶穌的人
[00:11:52.000 --> 00:11:53.000]  他們是怎樣
[00:11:53.000 --> 00:11:55.000]  有條件地愛人
[00:11:55.000 --> 00:11:57.000]  有條件地對待人
[00:11:57.000 --> 00:11:59.000]  我們要和這幫不信耶穌的人
[00:11:59.000 --> 00:12:01.000]  不一樣
[00:12:01.000 --> 00:12:04.000]  不要只愛鄰舍
[00:12:04.000 --> 00:12:05.000]  只愛自己人
[00:12:05.000 --> 00:12:08.000]  同樣都要愛仇敵
[00:12:08.000 --> 00:12:10.000]  所以這兩個原因
[00:12:10.000 --> 00:12:12.000]  神的性情
[00:12:12.000 --> 00:12:14.000]  和我們應該和那些
[00:12:14.000 --> 00:12:16.000]  不信的人是不同的
[00:12:16.000 --> 00:12:17.000]  這兩個原因都指向
[00:12:17.000 --> 00:12:22.000]  我們應該要愛我們的仇敵
[00:12:22.000 --> 00:12:25.000]  其實聖經有很多很多例子
[00:12:25.000 --> 00:12:26.000]  是有愛仇敵
[00:12:26.000 --> 00:12:29.000]  有很多屬於上帝的人
[00:12:29.000 --> 00:12:30.000]  都是愛仇敵
[00:12:30.000 --> 00:12:32.000]  我想起大衛
[00:12:32.000 --> 00:12:33.000]  如果你們記得
[00:12:33.000 --> 00:12:36.000]  掃羅曾經率領三千精兵
[00:12:36.000 --> 00:12:38.000]  去追殺大衛
[00:12:38.000 --> 00:12:40.000]  去到忍基底
[00:12:40.000 --> 00:12:44.000]  掃羅進了山洞去大解
[00:12:44.000 --> 00:12:46.000]  原來大衛和那些隨從
[00:12:46.000 --> 00:12:48.000]  就在山洞裏面
[00:12:48.000 --> 00:12:51.000]  那些隨從就和大衛說
[00:12:51.000 --> 00:12:53.000]  這還不是千載良機
[00:12:53.000 --> 00:12:55.000]  而是追殺你的敵人
[00:12:55.000 --> 00:12:56.000]  我們趁他大解
[00:12:56.000 --> 00:12:59.000]  可以拿他命
[00:12:59.000 --> 00:13:01.000]  大衛怎樣和那些隨從說呢
[00:13:01.000 --> 00:13:03.000]  他說耶和華曾對你說
[00:13:03.000 --> 00:13:05.000]  我要將你的仇敵
[00:13:05.000 --> 00:13:07.000]  交在你手裏
[00:13:07.000 --> 00:13:10.000]  你可以照你看為好的待他
[00:13:10.000 --> 00:13:11.000]  這不是大衛說的
[00:13:11.000 --> 00:13:14.000]  是那些隨從對大衛說的
[00:13:14.000 --> 00:13:17.000]  他帶上帝出來
[00:13:17.000 --> 00:13:18.000]  上帝都將你的仇敵
[00:13:18.000 --> 00:13:20.000]  現在交在你的手裏面
[00:13:20.000 --> 00:13:23.000]  你可以照你看為好的待他
[00:13:23.000 --> 00:13:25.000]  大衛最後有沒有殺到掃羅呢
[00:13:25.000 --> 00:13:26.000]  這是他的敵人
[00:13:26.000 --> 00:13:28.000]  這是在追殺他的敵人
[00:13:28.000 --> 00:13:29.000]  大衛沒有
[00:13:29.000 --> 00:13:31.000]  他只記得他正照照
[00:13:31.000 --> 00:13:36.000]  割了掃羅的衣服的衣角
[00:13:36.000 --> 00:13:37.000]  為什麼呢
[00:13:37.000 --> 00:13:38.000]  解釋才重要
[00:13:38.000 --> 00:13:41.000]  大衛認為神不容許
[00:13:41.000 --> 00:13:45.000]  他身手加害神的受高者掃羅
[00:13:45.000 --> 00:13:47.000]  我當然可以殺他
[00:13:47.000 --> 00:13:48.000]  這是我的敵人
[00:13:48.000 --> 00:13:51.000]  但是在大衛的眼中
[00:13:51.000 --> 00:13:54.000]  這個更加是上帝的受高者
[00:13:54.000 --> 00:13:57.000]  我不可以隨便去殺他
[00:13:57.000 --> 00:14:00.000]  他從上帝的眼光去看
[00:14:00.000 --> 00:14:01.000]  大衛姐妹
[00:14:01.000 --> 00:14:03.000]  當我們能夠愛到仇敵
[00:14:03.000 --> 00:14:05.000]  一個很重要的因素
[00:14:05.000 --> 00:14:08.000]  從上帝的眼光去看
[00:14:08.000 --> 00:14:10.000]  這是非常重要的
[00:14:10.000 --> 00:14:12.000]  另一個例子
[00:14:12.000 --> 00:14:13.000]  約瑟
[00:14:13.000 --> 00:14:15.000]  大家都很熟悉
[00:14:15.000 --> 00:14:16.000]  約瑟十七歲
[00:14:16.000 --> 00:14:18.000]  被十個哥哥出賣
[00:14:18.000 --> 00:14:19.000]  很慘
[00:14:19.000 --> 00:14:21.000]  去了埃及做奴隸
[00:14:21.000 --> 00:14:23.000]  被他主母誣告
[00:14:23.000 --> 00:14:27.000]  接著被抓去坐牢
[00:14:27.000 --> 00:14:29.000]  坐到三十歲
[00:14:29.000 --> 00:14:31.000]  人生都很慘
[00:14:31.000 --> 00:14:33.000]  後來他懂得解夢
[00:14:33.000 --> 00:14:34.000]  當了宰相
[00:14:34.000 --> 00:14:35.000]  當有饑荒的時候
[00:14:35.000 --> 00:14:37.000]  整個家庭來了
[00:14:37.000 --> 00:14:39.000]  他的哥哥來吃糧
[00:14:39.000 --> 00:14:41.000]  他不知道這是約瑟
[00:14:41.000 --> 00:14:43.000]  到最後約瑟
[00:14:43.000 --> 00:14:46.000]  他為什麼能夠原諒哥哥呢
[00:14:46.000 --> 00:14:48.000]  除了給了很多測試哥哥
[00:14:48.000 --> 00:14:50.000]  哥哥真的最後都悔改了
[00:14:50.000 --> 00:14:51.000]  沒有再出賣兄弟
[00:14:51.000 --> 00:14:52.000]  沒有出賣西面
[00:14:52.000 --> 00:14:53.000]  沒有出賣變亞敏
[00:14:53.000 --> 00:14:55.000]  一個很重要的就是
[00:14:55.000 --> 00:14:57.000]  他從上帝的眼光去看
[00:14:57.000 --> 00:14:59.000]  這個苦難
[00:14:59.000 --> 00:15:01.000]  如果你看《創世紀》
[00:15:01.000 --> 00:15:02.000]  你知道
[00:15:02.000 --> 00:15:03.000]  約瑟是從上帝的眼光
[00:15:03.000 --> 00:15:05.000]  原來我遭遇這麼多的上帝
[00:15:05.000 --> 00:15:07.000]  一早安排我來到埃及
[00:15:07.000 --> 00:15:11.000]  就是為了救亞國的全家
[00:15:11.000 --> 00:15:12.000]  丁丁姐妹
[00:15:12.000 --> 00:15:14.000]  如果我們看自己的苦難
[00:15:14.000 --> 00:15:15.000]  我們看我們的敵人
[00:15:15.000 --> 00:15:17.000]  從上帝的眼光去看
[00:15:17.000 --> 00:15:19.000]  你會截然不同
[00:15:19.000 --> 00:15:22.000]  這個是非常非常重要的角度
[00:15:22.000 --> 00:15:25.000]  耶穌教我們要愛仇敵
[00:15:25.000 --> 00:15:27.000]  不過有一點不幸
[00:15:27.000 --> 00:15:28.000]  在這一段
[00:15:28.000 --> 00:15:30.000]  耶穌沒有教我們怎麼做
[00:15:30.000 --> 00:15:32.000]  在這八角頭五個對比
[00:15:32.000 --> 00:15:34.000]  耶穌都有一些
[00:15:34.000 --> 00:15:35.000]  一則實際的原則
[00:15:35.000 --> 00:15:37.000]  一則一些具體的做法
[00:15:37.000 --> 00:15:39.000]  唯獨這個
[00:15:39.000 --> 00:15:41.000]  耶穌完全沒有說
[00:15:41.000 --> 00:15:42.000]  所以呢
[00:15:42.000 --> 00:15:44.000]  我們要回去看第五個對比
[00:15:44.000 --> 00:15:46.000]  第五個對比
[00:15:46.000 --> 00:15:48.000]  在三十八到四十二節
[00:15:48.000 --> 00:15:50.000]  就是對等報復
[00:15:50.000 --> 00:15:53.000]  對不可報復
[00:15:53.000 --> 00:15:56.000]  我們看第三十八節
[00:15:56.000 --> 00:15:58.000]  你們聽見有話說
[00:15:58.000 --> 00:15:59.000]  就是這一句
[00:15:59.000 --> 00:16:00.000]  律法的要求是怎樣呢
[00:16:00.000 --> 00:16:02.000]  以眼還眼
[00:16:02.000 --> 00:16:04.000]  以牙還牙
[00:16:04.000 --> 00:16:05.000]  不知道你知不知道
[00:16:05.000 --> 00:16:08.000]  這一句不是出自中國一些典籍
[00:16:08.000 --> 00:16:10.000]  出自聖經
[00:16:10.000 --> 00:16:11.000]  以眼還眼
[00:16:11.000 --> 00:16:12.000]  以牙還牙
[00:16:12.000 --> 00:16:14.000]  這一節是出自
[00:16:14.000 --> 00:16:17.000]  出埃及的21章24節
[00:16:17.000 --> 00:16:20.000]  在你的記和生命記都有重複
[00:16:20.000 --> 00:16:22.000]  不過出埃及的這一段
[00:16:22.000 --> 00:16:24.000]  就比較清晰一點
[00:16:24.000 --> 00:16:26.000]  二十三到二十五節
[00:16:26.000 --> 00:16:31.000]  全段都是講這個的律法要求
[00:16:31.000 --> 00:16:34.000]  二十三節講出埃及的21章
[00:16:34.000 --> 00:16:36.000]  以命償命
[00:16:36.000 --> 00:16:37.000]  接著二十四節就是
[00:16:37.000 --> 00:16:38.000]  以眼還眼
[00:16:38.000 --> 00:16:39.000]  以牙還牙
[00:16:39.000 --> 00:16:40.000]  以手還手
[00:16:40.000 --> 00:16:41.000]  以腳還腳
[00:16:41.000 --> 00:16:42.000]  二十五節就是
[00:16:42.000 --> 00:16:43.000]  以樂還樂
[00:16:43.000 --> 00:16:45.000]  樂即是灼傷
[00:16:45.000 --> 00:16:46.000]  以傷還傷
[00:16:46.000 --> 00:16:48.000]  以打還打
[00:16:48.000 --> 00:16:50.000]  這就是律法的要求
[00:16:50.000 --> 00:16:54.000]  不是說律法這麼鼓勵報復的
[00:16:54.000 --> 00:16:55.000]  不是的
[00:16:55.000 --> 00:16:57.000]  這是一個好的律法
[00:16:57.000 --> 00:17:01.000]  律法的要求就是對等報復
[00:17:01.000 --> 00:17:04.000]  人家偷了你的羊
[00:17:04.000 --> 00:17:07.000]  你會不會去殺人全家呢
[00:17:07.000 --> 00:17:08.000]  是不應該的
[00:17:08.000 --> 00:17:11.000]  你應該要求他賠償那隻羊
[00:17:11.000 --> 00:17:13.000]  或者加20%
[00:17:13.000 --> 00:17:15.000]  這是律法的要求
[00:17:15.000 --> 00:17:17.000]  所以這句以什麼還什麼
[00:17:17.000 --> 00:17:19.000]  是一個很好的要求
[00:17:19.000 --> 00:17:21.000]  是對等報復
[00:17:21.000 --> 00:17:23.000]  如果你很熟悉舊約
[00:17:23.000 --> 00:17:25.000]  你一定會有這個觀念
[00:17:25.000 --> 00:17:27.000]  舊約是很注重什麼
[00:17:27.000 --> 00:17:29.000]  公平公義
[00:17:29.000 --> 00:17:30.000]  這是很明顯的
[00:17:30.000 --> 00:17:31.000]  公平公義
[00:17:31.000 --> 00:17:35.000]  它不容許過分過激的報復
[00:17:35.000 --> 00:17:37.000]  所以這是一個很好的律法
[00:17:37.000 --> 00:17:38.000]  對等報復
[00:17:38.000 --> 00:17:41.000]  不過耶穌就這句
[00:17:41.000 --> 00:17:43.000]  指示我告訴你們
[00:17:43.000 --> 00:17:45.000]  我有更高的要求
[00:17:45.000 --> 00:17:47.000]  不要與惡人作對
[00:17:47.000 --> 00:17:49.000]  作對這個字就是抵擋
[00:17:49.000 --> 00:17:53.000]  不單止不要對等報復
[00:17:53.000 --> 00:17:55.000]  更加不要報復
[00:17:55.000 --> 00:17:58.000]  這是耶穌更高的要求
[00:17:58.000 --> 00:18:03.000]  我們中國古代有所謂的智慧
[00:18:03.000 --> 00:18:06.000]  有仇不報是怎樣
[00:18:06.000 --> 00:18:09.000]  君子報仇
[00:18:09.000 --> 00:18:13.000]  我想請問各位你想不想做君子
[00:18:13.000 --> 00:18:17.000]  如果想做君子就千萬不要跟這兩句
[00:18:17.000 --> 00:18:19.000]  真正的君子
[00:18:19.000 --> 00:18:22.000]  真正的智慧是出自聖經
[00:18:22.000 --> 00:18:23.000]  不要報仇
[00:18:23.000 --> 00:18:26.000]  你不要等十年才繼續報仇
