
[00:00:00.000 --> 00:00:03.000]  主讓你敬拜一靈,繼續在我們當中
[00:03:06.000 --> 00:03:10.000]  大衛開心到完全忘記了自己是國王的身份
[00:03:10.000 --> 00:03:14.000]  去到群眾面前積極去跳舞
[00:03:14.000 --> 00:03:16.000]  去踴躍去跳舞
[00:03:16.000 --> 00:03:18.000]  發了瘋去跳舞
[00:03:18.000 --> 00:03:20.000]  即使大衛臨終之前
[00:03:20.000 --> 00:03:25.000]  他仍然是跪在床上屈膝俯伏去敬拜神
[00:03:25.000 --> 00:03:28.000]  敬拜是大衛生命的彰顯
[00:03:28.000 --> 00:03:31.000]  也是大衛生命能力的來源
[00:03:31.000 --> 00:03:35.000]  大衛究竟怎樣用敬拜讚美與神同行呢?
[00:03:35.000 --> 00:03:39.000]  神又怎樣藉著敬拜讚美去塑造大衛的生命呢?
[00:03:39.000 --> 00:03:41.000]  大衛敬拜讚美的生命
[00:03:41.000 --> 00:03:45.000]  今天可以值得你和我學習些什麼呢?
[00:03:45.000 --> 00:03:47.000]  等下會以下的時間和大家分享
[00:03:47.000 --> 00:03:50.000]  大衛敬拜讚美生命的三個秘訣
[00:03:50.000 --> 00:03:51.000]  第一個秘訣
[00:03:51.000 --> 00:03:53.000]  大衛敬拜讚美生命的秘訣
[00:03:53.000 --> 00:03:56.000]  是大衛不絕地開口唱歌
[00:03:56.000 --> 00:03:59.000]  揚聲歡呼去敬拜上帝
[00:03:59.000 --> 00:04:02.000]  等下我們一起先看詩篇
[00:04:02.000 --> 00:04:04.000]  三十篇四至五節
[00:04:04.000 --> 00:04:06.000]  等下會看到我們一起讀
[00:04:06.000 --> 00:04:07.000]  一二三
[00:04:07.000 --> 00:04:09.000]  耶和華的聖文啊
[00:04:09.000 --> 00:04:11.000]  你們要歌頌他
[00:04:11.000 --> 00:04:14.000]  稱讚他可紀念的聖名
[00:04:14.000 --> 00:04:18.000]  因為他的怒氣不過是轉眼之間
[00:04:18.000 --> 00:04:21.000]  他的恩典乃是一生之久
[00:04:21.000 --> 00:04:23.000]  耶穌雖然有哭泣
[00:04:23.000 --> 00:04:26.000]  早晨便別歡呼
[00:04:26.000 --> 00:04:30.000]  歌頌希伯格文Sharma
[00:04:30.000 --> 00:04:36.000]  是在音樂裡面隨著音樂去開口唱歌去敬拜神
[00:04:36.000 --> 00:04:38.000]  不是聽人唱歌
[00:04:38.000 --> 00:04:41.000]  是自己開聲唱歌去敬拜神
[00:04:41.000 --> 00:04:43.000]  從來沒有一個聖經人物像大衛一樣
[00:04:43.000 --> 00:04:48.000]  經常去用音樂開聲唱歌去讚美神
[00:04:48.000 --> 00:04:49.000]  這麼多
[00:04:49.000 --> 00:04:51.000]  大衛在牧羊的時間
[00:04:51.000 --> 00:04:54.000]  他已經藉著豎琴一邊彈一邊唱歌去讚美神
[00:04:54.000 --> 00:04:56.000]  在曠野的地方去讚美神
[00:04:56.000 --> 00:04:59.000]  以致後來大衛經歷人生的坎坷
[00:04:59.000 --> 00:05:00.000]  被掃羅追殺
[00:05:00.000 --> 00:05:01.000]  走投無路
[00:05:01.000 --> 00:05:03.000]  他無論拿到什麼樂器
[00:05:03.000 --> 00:05:04.000]  他都要讚美
[00:05:04.000 --> 00:05:05.000]  無論在什麼地方
[00:05:05.000 --> 00:05:07.000]  他都會開聲讚美神
[00:05:07.000 --> 00:05:09.000]  大衛不單止開聲唱歌去讚美神
[00:05:09.000 --> 00:05:11.000]  他還歡呼
[00:05:11.000 --> 00:05:13.000]  歡呼喜伯倫文Rena
[00:05:13.000 --> 00:05:15.000]  不單止是很小聲
[00:05:15.000 --> 00:05:18.000]  歡呼的意思是揚聲讚美
[00:05:18.000 --> 00:05:22.000]  很大聲地去唱歌讚美神
[00:05:22.000 --> 00:05:23.000]  亭姐妹
[00:05:23.000 --> 00:05:26.000]  大衛為什麼會經常開口唱歌
[00:05:26.000 --> 00:05:30.000]  去歡呼揚聲讚美神呢?
[00:05:30.000 --> 00:05:31.000]  究竟我的奧秘在哪裡呢?
[00:05:31.000 --> 00:05:34.000]  我們一起看看詩篇22篇3節
[00:05:34.000 --> 00:05:35.000]  亭姐妹我們一起讀
[00:05:35.000 --> 00:05:41.000]  但你是聖潔的,是用以色列的讚美為寶座的
[00:05:41.000 --> 00:05:42.000]  以色列是什麼呢?
[00:05:42.000 --> 00:05:44.000]  以色列是代表神的子民
[00:05:44.000 --> 00:05:45.000]  換句話說
[00:05:45.000 --> 00:05:46.000]  今天我們如果說以色列
[00:05:46.000 --> 00:05:48.000]  就是代表你和我
[00:05:48.000 --> 00:05:50.000]  我們每一個都是神的子民
[00:05:50.000 --> 00:05:53.000]  神的子民讚美就是以色列的讚美
[00:05:53.000 --> 00:05:57.000]  上帝以以色列神的子民
[00:05:57.000 --> 00:06:00.000]  讚美敬拜為他的寶座
[00:06:00.000 --> 00:06:01.000]  寶座
[00:06:01.000 --> 00:06:02.000]  喜伯倫文Your shop
[00:06:02.000 --> 00:06:05.000]  不只是講寶座而是講居所
[00:06:05.000 --> 00:06:06.000]  換句話說
[00:06:06.000 --> 00:06:09.000]  當神的子民開口讚美
[00:06:09.000 --> 00:06:11.000]  揚聲歡呼去敬拜神的時候
[00:06:11.000 --> 00:06:16.000]  神就停留在他的子民的敬拜讚美裡面
[00:06:16.000 --> 00:06:17.000]  在我們當中
[00:06:17.000 --> 00:06:19.000]  神臨到我們當中
[00:06:19.000 --> 00:06:21.000]  有些什麼影響呢?
[00:06:21.000 --> 00:06:22.000]  讓我們繼續看
[00:06:22.000 --> 00:06:25.000]  以色列書54章1節
[00:06:25.000 --> 00:06:26.000]  我們一起讀
[00:06:26.000 --> 00:06:27.000]  1、2、3
[00:06:27.000 --> 00:06:32.000]  你者不懷孕不生養的要過場
[00:06:32.000 --> 00:06:37.000]  你者未曾經過難產的要發聲過場
[00:06:37.000 --> 00:06:38.000]  揚聲歡呼
[00:06:38.000 --> 00:06:43.000]  因為沒有丈夫的比有丈夫的兒女更多
[00:06:43.000 --> 00:06:45.000]  這是耶和華說的
[00:06:45.000 --> 00:06:47.000]  我先解釋一下紅色的字
[00:06:47.000 --> 00:06:49.000]  不懷孕不生養
[00:06:49.000 --> 00:06:53.000]  不單止是指肉身上是生不了BB
[00:06:53.000 --> 00:06:55.000]  並且指很多很多東西
[00:06:55.000 --> 00:06:59.000]  包括屬靈生命上枯乾凋謝
[00:06:59.000 --> 00:07:01.000]  結不出聖人的果子
[00:07:01.000 --> 00:07:03.000]  又或者沒辦法享受到
[00:07:03.000 --> 00:07:05.000]  我們每一個跟從耶穌的人
[00:07:05.000 --> 00:07:07.000]  所應該享受到的喜樂
[00:07:07.000 --> 00:07:10.000]  可能有人在心裡面極之渴望
[00:07:10.000 --> 00:07:12.000]  你心裡面所愛的人
[00:07:12.000 --> 00:07:13.000]  那些是你的朋友
[00:07:13.000 --> 00:07:14.000]  你的親人
[00:07:14.000 --> 00:07:15.000]  信耶穌
[00:07:15.000 --> 00:07:17.000]  但是他一直都心硬
[00:07:17.000 --> 00:07:19.000]  你心裡面覺得很失望
[00:07:19.000 --> 00:07:20.000]  可能有人
[00:07:20.000 --> 00:07:22.000]  我們當中可能有頂展會
[00:07:22.000 --> 00:07:23.000]  有些朋友
[00:07:23.000 --> 00:07:26.000]  正在遇到很大很大的困難
[00:07:26.000 --> 00:07:29.000]  又或者有人正在被罪捆綁
[00:07:29.000 --> 00:07:32.000]  你心裡面充滿絕望
[00:07:32.000 --> 00:07:36.000]  可能有人心裡面有些合理的期望和夢想
[00:07:36.000 --> 00:07:40.000]  但是今天離開到達的日子遙遙無期
[00:07:40.000 --> 00:07:42.000]  你心裡面極之灰心
[00:07:42.000 --> 00:07:43.000]  如果是這樣的情況
[00:07:43.000 --> 00:07:47.000]  你聽一下上帝跟那個生不了BB
[00:07:47.000 --> 00:07:50.000]  不懷孕不生養的婦人
[00:07:50.000 --> 00:07:51.000]  他們怎麼說
[00:07:51.000 --> 00:07:53.000]  你要歌唱
[00:07:53.000 --> 00:07:54.000]  發聲歌唱
[00:07:54.000 --> 00:07:55.000]  這個字
[00:07:55.000 --> 00:07:56.000]  這個希伯來文
[00:07:56.000 --> 00:07:58.000]  就是剛才說的Rena這個字
[00:07:58.000 --> 00:08:00.000]  大聲揚聲歡呼
[00:08:00.000 --> 00:08:02.000]  開口歌唱
[00:08:02.000 --> 00:08:03.000]  並且上帝應許
[00:08:03.000 --> 00:08:05.000]  這是耶和華書籍
[00:08:05.000 --> 00:08:07.000]  上帝應許當你這樣做
[00:08:07.000 --> 00:08:09.000]  當你大聲歌唱
[00:08:09.000 --> 00:08:10.000]  開口歌唱的時候
[00:08:10.000 --> 00:08:14.000]  神的創造的權能就要臨到
[00:08:14.000 --> 00:08:16.000]  要創造生命
[00:08:16.000 --> 00:08:19.000]  所以讓那個婦人有生產
[00:08:19.000 --> 00:08:20.000]  有盼望
[00:08:20.000 --> 00:08:23.000]  並且比其他的兒女更多
[00:08:23.000 --> 00:08:25.000]  比其他人更大更大的盼望
[00:08:25.000 --> 00:08:27.000]  讓這個創造的權能
[00:08:27.000 --> 00:08:30.000]  和創造天地萬物的權能完全一樣
[00:08:30.000 --> 00:08:31.000]  為什麼呢
[00:08:31.000 --> 00:08:32.000]  我們看約伯記
[00:08:32.000 --> 00:08:33.000]  三十八章
[00:08:33.000 --> 00:08:34.000]  六至七節
[00:08:34.000 --> 00:08:35.000]  讓我們一起讀
[00:08:35.000 --> 00:08:36.000]  一二三
[00:08:36.000 --> 00:08:39.000]  地的根基安置在何處
[00:08:39.000 --> 00:08:42.000]  地的角石是誰安放的
[00:08:42.000 --> 00:08:44.000]  那是神星一同歌唱
[00:08:44.000 --> 00:08:47.000]  神的宗旨也都歡呼
[00:08:47.000 --> 00:08:49.000]  大家看那個歌唱歡呼
[00:08:49.000 --> 00:08:50.000]  和剛才的詩詞很相似
[00:08:50.000 --> 00:08:51.000]  情況很相似
[00:08:51.000 --> 00:08:52.000]  我先解釋紅色的詞
[00:08:52.000 --> 00:08:53.000]  地的根基
[00:08:53.000 --> 00:08:54.000]  地的角石
[00:08:54.000 --> 00:08:56.000]  是說天地萬物
[00:08:56.000 --> 00:08:57.000]  神所創造的東西
[00:08:57.000 --> 00:08:59.000]  神創造的時間
[00:08:59.000 --> 00:09:02.000]  神星和宗旨是說眾天使
[00:09:02.000 --> 00:09:03.000]  但是耶穌說
[00:09:03.000 --> 00:09:05.000]  神作事直到如今
[00:09:05.000 --> 00:09:08.000]  所以解經教說不單止是眾天使
[00:09:08.000 --> 00:09:10.000]  今天是神的子民
[00:09:10.000 --> 00:09:11.000]  即是你和我
[00:09:11.000 --> 00:09:13.000]  當神創造的權能臨到
[00:09:13.000 --> 00:09:17.000]  會說神將祂創造的權能
[00:09:17.000 --> 00:09:21.000]  和眾天使和眾子民的敬拜讚美
[00:09:21.000 --> 00:09:23.000]  連在一起
[00:09:23.000 --> 00:09:25.000]  當我們敬拜讚美的時候
[00:09:25.000 --> 00:09:28.000]  我們和超自然的神再一次聯合
[00:09:28.000 --> 00:09:29.000]  換句話說
[00:09:29.000 --> 00:09:32.000]  神創造的權能是讓我們經歷到
[00:09:32.000 --> 00:09:33.000]  創造代表什麼
[00:09:33.000 --> 00:09:36.000]  創造和再創造
[00:09:36.000 --> 00:09:40.000]  是為這個充滿黑暗絕望的世界
[00:09:40.000 --> 00:09:41.000]  黑暗絕望的人生
[00:09:41.000 --> 00:09:43.000]  帶來極大的盼望
[00:09:43.000 --> 00:09:46.000]  所以當我們神的子民一起聚集
[00:09:46.000 --> 00:09:49.000]  開聲唱歌揚聲歡呼去敬拜的時候
[00:09:49.000 --> 00:09:53.000]  我們合理地期望超自然的神
[00:09:53.000 --> 00:09:54.000]  臨到我們當中
[00:09:54.000 --> 00:09:56.000]  釋放創造的權能
[00:09:56.000 --> 00:09:58.000]  讓我們每一個都可以經歷到
[00:09:58.000 --> 00:10:02.000]  那種拯救、釋放、恩典和盼望
[00:10:02.000 --> 00:10:04.000]  不是我們就這樣說
[00:10:04.000 --> 00:10:07.000]  大衛自己都經歷到這種
[00:10:07.000 --> 00:10:10.000]  拯救、釋放和盼望
[00:10:10.000 --> 00:10:12.000]  我們看提華詩三十二篇七節
[00:10:12.000 --> 00:10:13.000]  等一會我們一起讀
[00:10:13.000 --> 00:10:16.000]  一二三「你是我創新之處
[00:10:16.000 --> 00:10:19.000]  你必保佑我脫離苦難
[00:10:19.000 --> 00:10:23.000]  以得救的樂歌四面環繞我」
[00:10:23.000 --> 00:10:24.000]  等一會
[00:10:24.000 --> 00:10:25.000]  不要誤會我
[00:10:25.000 --> 00:10:30.000]  我不是說我們用一條方程式去操控上帝
[00:10:30.000 --> 00:10:32.000]  要祂為我們做一些事
[00:10:32.000 --> 00:10:33.000]  我不是說這件事
[00:10:33.000 --> 00:10:37.000]  我是說神以我們的敬拜讚美為居所
[00:10:37.000 --> 00:10:42.000]  所以當他的子民開聲唱歌揚聲敬拜
[00:10:42.000 --> 00:10:44.000]  誘入敬拜我們的神
[00:10:44.000 --> 00:10:46.000]  我們的神就必會臨到
[00:10:46.000 --> 00:10:47.000]  等一會我們的神是一個甚麼神?
[00:10:47.000 --> 00:10:48.000]  是一個善良的神
[00:10:48.000 --> 00:10:49.000]  是一個慈愛的神
[00:10:49.000 --> 00:10:51.000]  是一個很願意祝福我們的神
[00:10:51.000 --> 00:10:53.000]  是一個充滿能力的神
[00:10:53.000 --> 00:10:55.000]  所以當我們敬拜祂的時間
[00:10:55.000 --> 00:10:56.000]  敬拜讚美祂的時間
[00:10:56.000 --> 00:10:58.000]  我們的神就臨到
[00:10:58.000 --> 00:11:03.000]  祂會讓我們經歷到那種拯救、釋放和能力
[00:11:03.000 --> 00:11:06.000]  所以有很多等一會來到同福堂的敬拜
[00:11:06.000 --> 00:11:07.000]  你會流淚的
[00:11:07.000 --> 00:11:09.000]  你會感動的
[00:11:09.000 --> 00:11:11.000]  你會覺得神好像在這裡
[00:11:11.000 --> 00:11:14.000]  有些頂姐妹在敬拜裡面被醫治
[00:11:14.000 --> 00:11:16.000]  心靈裡面很大的重擔
[00:11:16.000 --> 00:11:17.000]  神就醫治她
[00:11:17.000 --> 00:11:19.000]  可能有肉身的醫治
[00:11:19.000 --> 00:11:20.000]  都被醫治
[00:11:20.000 --> 00:11:22.000]  可能有些聚會
[00:11:22.000 --> 00:11:24.000]  甚至在敬拜的時間
[00:11:24.000 --> 00:11:25.000]  邪靈都要離開
[00:11:25.000 --> 00:11:26.000]  頂姐妹
[00:11:26.000 --> 00:11:28.000]  這個就是在神的指紋
[00:11:28.000 --> 00:11:29.000]  敬拜讚美裡面
[00:11:29.000 --> 00:11:32.000]  聖靈就在我們當中工作
[00:11:32.000 --> 00:11:33.000]  我有一次探
[00:11:33.000 --> 00:11:36.000]  幾年前我有一次探一個小組
[00:11:36.000 --> 00:11:37.000]  那個小組我遇到一位弟兄
[00:11:37.000 --> 00:11:39.000]  是第一次參加小組的
[00:11:39.000 --> 00:11:41.000]  我第一次見這位弟兄的時候
[00:11:41.000 --> 00:11:42.000]  我看見他的樣子
[00:11:42.000 --> 00:11:44.000]  四個字形容
[00:11:44.000 --> 00:11:46.000]  面如死灰
[00:11:46.000 --> 00:11:49.000]  當小組的組員開聲
[00:11:49.000 --> 00:11:52.000]  一起去敬拜唱歌
[00:11:52.000 --> 00:11:53.000]  去敬拜讚美神
[00:11:53.000 --> 00:11:55.000]  去舉手敬拜讚美神的時候
[00:11:55.000 --> 00:11:56.000]  我就留意到他
[00:11:56.000 --> 00:11:58.000]  翹起手就放在那裡
[00:11:58.000 --> 00:11:59.000]  好像有個旁觀者一樣
[00:11:59.000 --> 00:12:01.000]  完全不關他的事
[00:12:01.000 --> 00:12:02.000]  於是完了小組
[00:12:02.000 --> 00:12:03.000]  我就和他聊天
[00:12:03.000 --> 00:12:04.000]  我第一次認識他
[00:12:04.000 --> 00:12:05.000]  第一次見到他
[00:12:05.000 --> 00:12:06.000]  於是就和他聊天
[00:12:06.000 --> 00:12:08.000]  怎樣認識他
[00:12:08.000 --> 00:12:10.000]  他說
[00:12:10.000 --> 00:12:12.000]  我現在公司很大困難
[00:12:12.000 --> 00:12:15.000]  很大很大的困難
[00:12:15.000 --> 00:12:17.000]  大到重到
[00:12:17.000 --> 00:12:19.000]  我沒辦法用言語表達
[00:12:19.000 --> 00:12:20.000]  在家裡
[00:12:20.000 --> 00:12:24.000]  我和老婆的關係進入新低點
[00:12:24.000 --> 00:12:26.000]  我徬徨無助
[00:12:26.000 --> 00:12:27.000]  但我信了耶穌這麼久
[00:12:27.000 --> 00:12:28.000]  我知道我需要神
[00:12:28.000 --> 00:12:30.000]  於是我申請加入小組
[00:12:30.000 --> 00:12:32.000]  今天是我第一次回來
[00:12:32.000 --> 00:12:34.000]  我說弟兄
[00:12:34.000 --> 00:12:36.000]  不如你試一下
[00:12:36.000 --> 00:12:38.000]  你由下一次
[00:12:38.000 --> 00:12:39.000]  這次完了小組
[00:12:39.000 --> 00:12:42.000]  但你由下次的小組聚會開始
[00:12:42.000 --> 00:12:43.000]  你試一下投入
[00:12:43.000 --> 00:12:45.000]  你試一下和其他弟兄姊妹一起
[00:12:45.000 --> 00:12:46.000]  去開聲唱歌
[00:12:46.000 --> 00:12:47.000]  你不要翹起手
[00:12:47.000 --> 00:12:49.000]  在旁邊
[00:12:49.000 --> 00:12:52.000]  你投入和弟兄姊妹一起
[00:12:52.000 --> 00:12:54.000]  去敬拜上帝
[00:12:54.000 --> 00:12:56.000]  你一起去讚美他
[00:12:56.000 --> 00:12:58.000]  無論什麼情況你都讚美他
[00:12:58.000 --> 00:13:00.000]  神已經為你們敬拜讚美
[00:13:00.000 --> 00:13:01.000]  為你們居所
[00:13:01.000 --> 00:13:03.000]  所以神一定會臨到
[00:13:03.000 --> 00:13:05.000]  這位弟兄就這樣和我說
[00:13:05.000 --> 00:13:08.000]  他說我自認識耶穌以來
[00:13:08.000 --> 00:13:10.000]  自在教會以來
[00:13:10.000 --> 00:13:12.000]  我從來都沒有唱過歌
[00:13:12.000 --> 00:13:15.000]  我從來都沒有開過聲去讚美神
[00:13:15.000 --> 00:13:16.000]  在崇拜裡面
[00:13:16.000 --> 00:13:18.000]  其他弟兄姊妹唱詩
[00:13:18.000 --> 00:13:19.000]  我就看程序表
[00:13:19.000 --> 00:13:21.000]  剛剛看完
[00:13:21.000 --> 00:13:22.000]  他們就唱完了
[00:13:22.000 --> 00:13:24.000]  就可以坐下聽了
[00:13:24.000 --> 00:13:25.000]  況且
[00:13:25.000 --> 00:13:27.000]  現在我剛才告訴你
[00:13:27.000 --> 00:13:29.000]  我很大很大的困難
[00:13:29.000 --> 00:13:30.000]  很大很大的重擔
[00:13:30.000 --> 00:13:32.000]  我實在沒有mood去敬拜神
[00:13:32.000 --> 00:13:34.000]  我就和他這樣說
[00:13:34.000 --> 00:13:35.000]  弟兄
[00:13:35.000 --> 00:13:36.000]  敬拜神不是看你
[00:13:36.000 --> 00:13:38.000]  視乎你心情好不好
[00:13:38.000 --> 00:13:39.000]  有沒有mood去敬拜神
[00:13:39.000 --> 00:13:41.000]  敬拜神是一個神的命令
[00:13:41.000 --> 00:13:43.000]  因為我們每一個被造的
[00:13:43.000 --> 00:13:45.000]  我們的目的是要敬拜他
[00:13:45.000 --> 00:13:47.000]  如果你今天
[00:13:47.000 --> 00:13:48.000]  你這麼大的重擔
[00:13:48.000 --> 00:13:49.000]  這麼大的困難
[00:13:49.000 --> 00:13:50.000]  你只是看著自己的困難
[00:13:50.000 --> 00:13:52.000]  你就等於將自己
[00:13:52.000 --> 00:13:54.000]  混入一個自我中心的黑房裡面
[00:13:54.000 --> 00:13:57.000]  如果你要真正經歷神
[00:13:57.000 --> 00:13:59.000]  你必須要踏出那間黑房
[00:13:59.000 --> 00:14:00.000]  走出來
[00:14:00.000 --> 00:14:02.000]  和弟兄姊妹一起擁抱
[00:14:02.000 --> 00:14:05.000]  那個可以救活你的真神
[00:14:05.000 --> 00:14:06.000]  這位弟兄很好
[00:14:06.000 --> 00:14:08.000]  他真的照著做
[00:14:08.000 --> 00:14:10.000]  以後那幾次小組
[00:14:10.000 --> 00:14:12.000]  他真的參與
[00:14:12.000 --> 00:14:13.000]  上次他參與
[00:14:13.000 --> 00:14:14.000]  雖然很不習慣
[00:14:14.000 --> 00:14:15.000]  但一直參與去敬拜
[00:14:15.000 --> 00:14:17.000]  他說第一次都沒什麼特別
[00:14:17.000 --> 00:14:19.000]  但第二次當他一開聲
[00:14:19.000 --> 00:14:21.000]  他就感受到有點不同
[00:14:21.000 --> 00:14:24.000]  他覺得好像聖靈捉摸他
[00:14:24.000 --> 00:14:27.000]  有些電流由他身體流過
[00:14:27.000 --> 00:14:29.000]  並且他心裡面有把聲
[00:14:29.000 --> 00:14:31.000]  有個聲音跟他說
[00:14:31.000 --> 00:14:34.000]  你必須要改變自己
[00:14:34.000 --> 00:14:37.000]  你的問題就會得著解決
[00:14:37.000 --> 00:14:38.000]  於是我就鼓勵他
[00:14:38.000 --> 00:14:40.000]  弟兄你不要只是在小組
[00:14:40.000 --> 00:14:42.000]  不要只是在教會裡面開聲
[00:14:42.000 --> 00:14:43.000]  唱歌讚美神
[00:14:43.000 --> 00:14:46.000]  你將你的敬拜讚美帶回你家裡
[00:14:46.000 --> 00:14:48.000]  你嘗試在家裡讚美敬拜
[00:14:48.000 --> 00:14:50.000]  你嘗試帶回公司
[00:14:50.000 --> 00:14:52.000]  在公司敬拜讚美
[00:14:52.000 --> 00:14:53.000]  如果你覺得不好意思
[00:14:53.000 --> 00:14:54.000]  做著做著
[00:14:54.000 --> 00:14:55.000]  無端有個人站起來
[00:14:55.000 --> 00:14:56.000]  在那裡讚美敬拜
[00:14:56.000 --> 00:14:58.000]  那些人覺得你是傻的
[00:14:58.000 --> 00:14:59.000]  你就嘗試人少
[00:14:59.000 --> 00:15:01.000]  放工或者午餐時間
[00:15:01.000 --> 00:15:02.000]  吃飯的時間
[00:15:02.000 --> 00:15:03.000]  沒什麼人在公司
[00:15:03.000 --> 00:15:04.000]  你就嘗試吧
[00:15:04.000 --> 00:15:06.000]  這位弟兄真的這樣做
[00:15:06.000 --> 00:15:09.000]  接著以下那幾個月
[00:15:09.000 --> 00:15:11.000]  我每一次見他
[00:15:11.000 --> 00:15:13.000]  他一次比一次開心
[00:15:13.000 --> 00:15:16.000]  有一天他請我吃午餐
[00:15:16.000 --> 00:15:19.000]  他說神就是神
[00:15:19.000 --> 00:15:20.000]  你知道嗎
[00:15:20.000 --> 00:15:22.000]  我公司有一單生意
[00:15:22.000 --> 00:15:24.000]  談了很久
[00:15:24.000 --> 00:15:25.000]  扯了很久
[00:15:25.000 --> 00:15:28.000]  那個客人麻煩到不得了
[00:15:28.000 --> 00:15:29.000]  甚至有一些時刻
[00:15:29.000 --> 00:15:31.000]  我覺得是沒有希望
[00:15:31.000 --> 00:15:32.000]  這單很大的生意
[00:15:32.000 --> 00:15:34.000]  我不想放棄
[00:15:34.000 --> 00:15:36.000]  但是卻是沒有希望
[00:15:36.000 --> 00:15:39.000]  上個月居然簽了整個合同
[00:15:39.000 --> 00:15:40.000]  還有
[00:15:40.000 --> 00:15:41.000]  有一晚
[00:15:41.000 --> 00:15:44.000]  當我在房間敬拜完走出來
