
[00:00:00.000 --> 00:00:04.720]  請我們低頭,我們一齊同心祈禱
[00:04:05.160 --> 00:04:08.360]  等有些人來聘請工人
[00:04:08.360 --> 00:04:11.240]  他見到有些人在這裡行站
[00:04:11.240 --> 00:04:13.240]  他就說會來來來
[00:04:13.240 --> 00:04:15.720]  我這裡有工作你做不做
[00:04:15.720 --> 00:04:18.440]  你幫我做一天多少工錢
[00:04:18.440 --> 00:04:20.200]  大家就講定
[00:04:20.200 --> 00:04:24.840]  於是在市集上面就有很多聚集的工人
[00:04:24.840 --> 00:04:27.880]  等人請的工人
[00:04:27.880 --> 00:04:31.400]  還有他們每天拿到的工錢
[00:04:31.400 --> 00:04:37.800]  剛剛好可以夠他們一家的生活
[00:04:37.800 --> 00:04:41.720]  所謂有工開就有飯吃
[00:04:41.720 --> 00:04:45.720]  沒有工開可能就要捱餓
[00:04:45.720 --> 00:04:49.080]  每天拿了工錢回家
[00:04:49.080 --> 00:04:50.680]  可能交給太太
[00:04:50.680 --> 00:04:52.840]  第二天太太就可以去買東西
[00:04:52.840 --> 00:04:56.040]  於是全家就可以有溫飽
[00:04:56.040 --> 00:04:58.840]  全家就可以得以存活
[00:04:58.840 --> 00:05:02.520]  但如果那天找不到工作怎麼辦
[00:05:02.520 --> 00:05:06.920]  所以這批工人是很渴望有工作的
[00:05:06.920 --> 00:05:11.160]  很盼望有主人來請他們做工
[00:05:11.160 --> 00:05:15.640]  我們先來看一下有第一批工人
[00:05:15.640 --> 00:05:19.160]  請大家一起看第20章的第一節
[00:05:19.160 --> 00:05:21.880]  他說天國好像家主
[00:05:21.880 --> 00:05:27.480]  清早出去僱人進他的葡萄園作工
[00:05:27.480 --> 00:05:30.680]  到底清早是幾點鐘
[00:05:30.680 --> 00:05:33.960]  原來猶太人計算時間的方法
[00:05:33.960 --> 00:05:38.920]  是三個小時一個段落
[00:05:38.920 --> 00:05:45.080]  清早就是早上六點鐘的時候
[00:05:45.080 --> 00:05:49.080]  這批工人真是很勤力
[00:05:49.080 --> 00:05:54.040]  早上六點鐘證明他們很早已經起床
[00:05:54.040 --> 00:05:57.960]  因為可能他們掛念今天能否找到工作
[00:05:57.960 --> 00:06:07.080]  於是一大早就跑到市場上面在那裏等
[00:06:07.080 --> 00:06:09.640]  他們等工作
[00:06:09.640 --> 00:06:13.480]  可能有些人是昨天沒得開工的
[00:06:13.480 --> 00:06:16.680]  他想著今天無論如何一定要找到工作
[00:06:16.680 --> 00:06:18.920]  否則在家裏就會餓了
[00:06:18.920 --> 00:06:23.480]  所以他們很早就已經來找工作
[00:06:23.480 --> 00:06:27.880]  結果很特別他們就遇到這個主人
[00:06:27.880 --> 00:06:32.120]  就邀請他們去葡萄園工作
[00:06:32.120 --> 00:06:35.240]  然後我們看一下第二批工人
[00:06:35.240 --> 00:06:37.800]  第二批工人是幾點鐘呢
[00:06:37.800 --> 00:06:41.960]  聖經那裏說約在早上出去
[00:06:41.960 --> 00:06:48.040]  早上就是早上九點鐘
[00:06:48.040 --> 00:06:53.640]  主人出去見到在市場上面仍然有人站在那裏
[00:06:53.640 --> 00:06:59.880]  於是他就說你來我的葡萄園工作
[00:06:59.880 --> 00:07:05.640]  第一批工人主人是和他們已定好工價的
[00:07:05.640 --> 00:07:08.600]  你在我這裏工作一天
[00:07:08.600 --> 00:07:12.520]  我就會給你一錢銀子
[00:07:12.520 --> 00:07:16.520]  但是第二批工人主人不是這樣說
[00:07:16.520 --> 00:07:21.640]  他說你當得的我必定會給你
[00:07:21.640 --> 00:07:25.240]  所以第二批工人可以說帶著一個信任
[00:07:25.240 --> 00:07:29.320]  帶著一個信心他就去開工
[00:07:29.320 --> 00:07:34.440]  深信這個主人是絕對不會虧待他們
[00:07:34.440 --> 00:07:39.560]  然後這個主人還繼續聘請工人
[00:07:39.560 --> 00:07:44.680]  於是第三和第四批就是在午正
[00:07:44.680 --> 00:07:46.600]  即是中午十二點
[00:07:46.600 --> 00:07:51.320]  和下午新初就是下午三點鐘
[00:07:51.320 --> 00:07:57.720]  每隔三個小時這個主人就出去聘請工人
[00:07:57.720 --> 00:08:01.800]  來他的葡萄園工作
[00:08:01.800 --> 00:08:04.840]  然後去到最後一批
[00:08:04.840 --> 00:08:07.000]  最後一批是甚麼時候呢
[00:08:07.000 --> 00:08:09.480]  就是有初的時候
[00:08:09.480 --> 00:08:15.000]  有初已經是來到下午五點鐘
[00:08:15.000 --> 00:08:19.560]  距離收工只剩下一個小時
[00:08:19.560 --> 00:08:23.480]  但是這個主人仍然很急的找工人
[00:08:23.480 --> 00:08:26.360]  進去他的葡萄園工作
[00:08:26.360 --> 00:08:32.520]  所以這個主人就說你們為甚麼會整天在這裡閒站呢
[00:08:32.520 --> 00:08:34.280]  這些工人怎麼回答呢
[00:08:34.280 --> 00:08:38.120]  因為我們碰不到有人請我們
[00:08:38.120 --> 00:08:40.600]  我們都很想開工的
[00:08:40.600 --> 00:08:43.400]  但是我們碰不到人請我們
[00:08:43.400 --> 00:08:50.680]  於是這個主人就邀請他們進去葡萄園裏面工作
[00:08:50.680 --> 00:08:56.280]  所以這個主人是很辛勤的來聘請人
[00:08:56.280 --> 00:09:00.760]  進去他的葡萄園裏面工作
[00:09:00.760 --> 00:09:04.120]  所以我們就看見這些工人
[00:09:04.120 --> 00:09:07.240]  是等待著開工
[00:09:07.240 --> 00:09:10.280]  他們很期待有工開
[00:09:10.280 --> 00:09:14.840]  現在我們來看這個主人
[00:09:14.840 --> 00:09:16.920]  我給他一個名字
[00:09:16.920 --> 00:09:22.760]  這個主人是一位十分慷慨的主人
[00:09:22.760 --> 00:09:28.200]  第一 這個主人很主動
[00:09:28.200 --> 00:09:31.080]  如果你要請工人
[00:09:31.080 --> 00:09:34.760]  是不是一定要你自己出去邀請呢
[00:09:34.760 --> 00:09:38.840]  大概這個主人可以吩咐他一個管家
[00:09:38.840 --> 00:09:42.760]  去到街市那裏就可以請人回來
[00:09:42.760 --> 00:09:44.520]  但是這個主人不是
[00:09:44.520 --> 00:09:49.880]  他很主動 他自己親自去
[00:09:49.880 --> 00:09:52.040]  他不單親自去
[00:09:52.040 --> 00:09:54.600]  他還每隔三個鐘頭
[00:09:54.600 --> 00:10:01.000]  每隔三個鐘頭又再去市場上請人回來
[00:10:01.000 --> 00:10:04.840]  為甚麼他那麼努力去請人回來呢
[00:10:04.840 --> 00:10:11.240]  就因為他的葡萄園需要很多很多的工人
[00:10:11.240 --> 00:10:15.080]  這裏也是有少少的背景
[00:10:15.080 --> 00:10:20.200]  葡萄收割的季節是很短促的
[00:10:20.200 --> 00:10:23.080]  因為當葡萄成熟之後
[00:10:23.080 --> 00:10:26.280]  就會有雨季來臨
[00:10:26.280 --> 00:10:30.440]  如果你不是趁著雨季來臨之前
[00:10:30.440 --> 00:10:33.960]  將葡萄全部割下來
[00:10:33.960 --> 00:10:36.040]  到下雨的時候
[00:10:36.040 --> 00:10:39.720]  這些葡萄就會腐爛
[00:10:39.720 --> 00:10:42.520]  於是你的損失就很大
[00:10:42.520 --> 00:10:47.720]  所以這個主人很想趁著就可以收割的時候
[00:10:47.720 --> 00:10:50.040]  趕快的收割
[00:10:50.040 --> 00:10:52.840]  所以他是不厭其煩的
[00:10:52.840 --> 00:10:58.120]  一次又一次出到市場上招請人來
[00:10:58.120 --> 00:11:01.800]  去他的葡萄園工作
[00:11:01.800 --> 00:11:09.880]  這個主人很需要工人為他工作
[00:11:09.880 --> 00:11:16.440]  後來到了下午六點鐘要分發工錢
[00:11:16.440 --> 00:11:22.440]  於是主人就叫那個管家去負責分工錢
[00:11:22.440 --> 00:11:26.200]  這次分工錢是剛剛相反
[00:11:26.200 --> 00:11:30.680]  由最遲那批開始派發的
[00:11:30.680 --> 00:11:34.760]  於是那些五點鐘來到葡萄園工作的人
[00:11:34.760 --> 00:11:38.120]  就是第一批領取工資
[00:11:38.120 --> 00:11:39.960]  很出奇
[00:11:39.960 --> 00:11:45.400]  他們竟然是拿到一錢銀紙
[00:11:45.400 --> 00:11:47.320]  有沒有搞錯
[00:11:47.320 --> 00:11:50.520]  他們做了一個小時
[00:11:50.520 --> 00:11:55.000]  為甚麼他們會拿到這麼多的工錢
[00:11:55.000 --> 00:11:58.360]  所以對於那些第一批就來的人
[00:11:58.360 --> 00:12:00.440]  覺得很詫異
[00:12:00.440 --> 00:12:04.280]  這個主人你是不是經濟學有問題
[00:12:04.280 --> 00:12:07.160]  為甚麼會這樣計數
[00:12:07.160 --> 00:12:10.520]  是應該多勞多得
[00:12:10.520 --> 00:12:13.480]  是應該公平公正
[00:12:13.480 --> 00:12:16.840]  是應該按照你做了多少事
[00:12:16.840 --> 00:12:19.560]  你就得多少的工錢
[00:12:19.560 --> 00:12:22.600]  於是這一批的工人
[00:12:22.600 --> 00:12:27.080]  就心裏面非常之不開心
[00:12:27.080 --> 00:12:30.760]  但是這個主人是分給他們
[00:12:30.760 --> 00:12:36.200]  每人都得到一錢銀紙
[00:12:36.200 --> 00:12:41.960]  這個主人是一位很慷慨的主人
[00:12:41.960 --> 00:12:45.480]  他關心這批工人的生計
[00:12:45.480 --> 00:12:48.680]  因為一錢銀紙剛剛好
[00:12:48.680 --> 00:12:52.520]  可以足夠一日的生活費用
[00:12:52.520 --> 00:12:57.960]  所以這個主人就按他們所需的來分給他們
[00:12:57.960 --> 00:13:02.520]  結果第一批的工人就投訴
[00:13:02.520 --> 00:13:05.320]  第一批的工人可能舉起一個牌
[00:13:05.320 --> 00:13:07.160]  抗議抗議
[00:13:07.160 --> 00:13:08.680]  他們在投訴
[00:13:08.680 --> 00:13:11.960]  好嗎 現在請大家遣去第20章
[00:13:11.960 --> 00:13:17.160]  我們由第11節我們看到16節
[00:13:17.160 --> 00:13:20.440]  第11節一直到16節
[00:13:20.440 --> 00:13:23.160]  請大家聽我讀出
[00:13:23.160 --> 00:13:27.880]  他們得了就埋怨家主說
[00:13:27.880 --> 00:13:31.480]  我們整天勞苦受熱
[00:13:31.480 --> 00:13:35.400]  那後來的只做了一小時
[00:13:35.400 --> 00:13:39.880]  你竟叫他們和我們一樣嗎
[00:13:39.880 --> 00:13:43.720]  家主就回答其中的一人說
[00:13:43.720 --> 00:13:47.240]  朋友 我不愧乎你
[00:13:47.240 --> 00:13:52.280]  你與我講定的不是一錢銀紙嗎
[00:13:52.280 --> 00:13:54.840]  那你的走吧
[00:13:54.840 --> 00:13:58.840]  我給那後來的和給你一樣
[00:13:58.840 --> 00:14:02.120]  這是我願意的
[00:14:02.120 --> 00:14:07.560]  我的東西難道不可隨我的意思用嗎
[00:14:07.560 --> 00:14:09.800]  因為我作好人
[00:14:09.800 --> 00:14:12.840]  你就紅了眼嗎
[00:14:12.840 --> 00:14:17.320]  這樣那在後的將要在前
[00:14:17.320 --> 00:14:24.840]  在前的將要在後了
[00:14:24.840 --> 00:14:29.640]  這一批第一批來打工的人
[00:14:29.640 --> 00:14:33.800]  他們心裏面實在有很多的不平
[00:14:33.800 --> 00:14:36.200]  為甚麼呢
[00:14:36.200 --> 00:14:41.800]  為甚麼這個主人會給那麼多錢
[00:14:41.800 --> 00:14:46.200]  給那個只工作了一小時的人
[00:14:46.200 --> 00:14:49.640]  是不是很不公道 很不對
[00:14:49.640 --> 00:14:52.520]  因為可能是他們的心裏面
[00:14:52.520 --> 00:14:54.600]  起了一些疑問
[00:14:54.600 --> 00:14:55.560]  第一
[00:14:55.560 --> 00:14:59.160]  就因為他們以為自己必要多得
[00:14:59.160 --> 00:15:03.000]  這個是他們過份的自大
[00:15:03.000 --> 00:15:08.120]  以為那個一小時的得到一錢銀紙
[00:15:08.120 --> 00:15:13.000]  那我們就起碼五錢 六錢銀紙
[00:15:13.000 --> 00:15:16.440]  或者更多的銀紙嗎
[00:15:16.440 --> 00:15:20.920]  他們心裏面有一個很高的要求
[00:15:20.920 --> 00:15:25.880]  誰知這些要求都是不切實際
[00:15:25.880 --> 00:15:30.760]  他們太過自滿了 太過自信了
[00:15:30.760 --> 00:15:36.600]  還有他們妒忌這一批遲來的人
[00:15:36.600 --> 00:15:40.920]  聖經說他們就紅了眼
[00:15:40.920 --> 00:15:43.800]  心裏面很不平
[00:15:43.800 --> 00:15:49.080]  為甚麼他們會得那麼多
[00:15:49.080 --> 00:15:50.440]  各位
[00:15:50.440 --> 00:15:54.280]  我不知道今天你在教會裏面
[00:15:54.280 --> 00:15:56.040]  會不會有很多時候
[00:15:56.040 --> 00:16:01.240]  我們都和身邊的人作一些比較
[00:16:01.240 --> 00:16:06.360]  咦 有些弟兄姐妹比我更好
[00:16:06.360 --> 00:16:10.440]  有些弟兄姐妹比我更賣力的來去侍奉
[00:16:10.440 --> 00:16:13.880]  我不知道你會不會有時心裏面就覺得
[00:16:13.880 --> 00:16:15.800]  咦 這個人配嗎
[00:16:15.800 --> 00:16:18.840]  這個人可以為神做那麼多事嗎
[00:16:18.840 --> 00:16:23.560]  我們心裏面就會有與人比較
[00:16:23.560 --> 00:16:28.200]  聖經鼓勵我們千萬不要和別人比較
[00:16:28.200 --> 00:16:30.760]  和不要過份的自信
[00:16:30.760 --> 00:16:37.400]  因為所有的一切都是神賜給我們的
[00:16:37.400 --> 00:16:41.160]  在哥倫多前書第四章第七節
[00:16:41.160 --> 00:16:43.000]  聖經這樣說
[00:16:43.000 --> 00:16:47.640]  使你與人不同的是誰呢
[00:16:47.640 --> 00:16:52.280]  你有甚麼不是領受的呢
[00:16:52.280 --> 00:17:02.120]  若是領受的為何自誇彷彿不是領受的呢
[00:17:02.120 --> 00:17:09.080]  原來所有的都是神賜給我們的
[00:17:09.080 --> 00:17:15.640]  我們只不過是白白來去領受
[00:17:15.640 --> 00:17:19.880]  一切都是出於神
[00:17:19.880 --> 00:17:23.320]  剛才我提過藤鎮輝牧師
[00:17:23.320 --> 00:17:28.600]  藤鎮輝牧師出了一本回憶錄
[00:17:28.600 --> 00:17:35.000]  這本回憶錄的名字就叫做《都市恩典》
[00:17:35.000 --> 00:17:38.440]  原來在藤牧師的生命裏面
[00:17:38.440 --> 00:17:41.240]  他覺得他能夠服侍神
[00:17:41.240 --> 00:17:43.880]  他可以為神去做少少事
[00:17:43.880 --> 00:17:48.200]  完全都是出於恩典
[00:17:48.200 --> 00:17:50.280]  是神賜給他的
[00:17:50.280 --> 00:17:53.480]  不是我們這批人有甚麼本事
[00:17:53.480 --> 00:17:58.440]  今天你和我有甚麼不是神賜給我們的呢
[00:17:58.440 --> 00:18:00.360]  我們能夠去服侍
[00:18:00.360 --> 00:18:03.560]  完全都是出於神自己的帶領
[00:18:03.560 --> 00:18:06.120]  神自己的恩典
[00:18:06.120 --> 00:18:07.960]  所以各位弟兄姊妹
[00:18:07.960 --> 00:18:11.400]  讓我們從這個比喻裏面去學習
[00:18:11.400 --> 00:18:14.920]  原來神賜給我們的是很豐盛的
[00:18:14.920 --> 00:18:18.600]  是遠超過我們想像的
[00:18:18.600 --> 00:18:22.280]  那個做了一個小時的工人
[00:18:22.280 --> 00:18:27.720]  怎麼想到這個主人會給他一錢銀子
[00:18:27.720 --> 00:18:30.120]  他真的想都沒有想過
[00:18:30.120 --> 00:18:33.480]  所有的事都是領受的
[00:18:33.480 --> 00:18:37.720]  到底這個比喻是講到甚麼呢
[00:18:37.720 --> 00:18:40.040]  我想做一個總結
[00:18:40.040 --> 00:18:42.840]  這個比喻給我們對神
[00:18:42.840 --> 00:18:46.680]  有七個很深刻的體會
[00:18:46.680 --> 00:18:49.240]  因為這個比喻最主要講的
[00:18:49.240 --> 00:18:53.560]  就是神賜給我們的救恩
[00:18:53.560 --> 00:18:56.200]  原來每一個工人
[00:18:56.200 --> 00:19:01.560]  他進來葡萄園領取那一錢銀子
[00:19:01.560 --> 00:19:06.760]  是代表神賜給我們的救恩
[00:19:06.760 --> 00:19:09.480]  每一個人都是一樣的
[00:19:09.480 --> 00:19:12.200]  每一個人都得著神的恩典
[00:19:12.200 --> 00:19:14.360]  無論你遲來早來
[00:19:14.360 --> 00:19:17.640]  所以在後的要在前
[00:19:17.640 --> 00:19:20.280]  在前的要在後
[00:19:20.280 --> 00:19:23.480]  每一個都得著神的恩典
[00:19:23.480 --> 00:19:25.720]  讓我們看看神的恩典有哪幾方面
[00:19:25.720 --> 00:19:27.000]  第一
[00:19:27.000 --> 00:19:30.920]  救恩是神主動的
[00:19:30.920 --> 00:19:37.800]  是傳言出於神的權能
[00:19:37.800 --> 00:19:42.920]  是神主動來尋找我們
[00:19:42.920 --> 00:19:44.040]  聖經裏面說
[00:19:44.040 --> 00:19:50.040]  人子來為要尋找拯救失喪的人
[00:19:50.040 --> 00:19:52.680]  原來神在創世以前
[00:19:52.680 --> 00:19:55.960]  祂已經計劃了救恩
[00:19:55.960 --> 00:19:58.520]  所以祂就差遣耶穌基督
[00:19:58.520 --> 00:20:01.400]  渡成肉身來到這個世界
[00:20:01.400 --> 00:20:04.360]  就為了要救贖我們
[00:20:04.360 --> 00:20:09.000]  神為我們已經預備好救贖的計劃
[00:20:09.000 --> 00:20:11.400]  我們就是在這個計劃裏面
[00:20:11.400 --> 00:20:15.160]  來去接受神的恩典
[00:20:15.160 --> 00:20:18.920]  所以救恩是神作主
[00:20:18.920 --> 00:20:22.280]  救恩是神施恩
[00:20:22.280 --> 00:20:27.480]  救恩是神為世人所預備的
[00:20:27.480 --> 00:20:31.480]  所以這是我們很需要掌握第一點
[00:20:31.480 --> 00:20:32.920]  第二
[00:20:32.920 --> 00:20:38.040]  神決定救恩的條件
[00:20:38.040 --> 00:20:40.200]  我們之所以得救
[00:20:40.200 --> 00:20:46.680]  完全是出於神
[00:20:46.680 --> 00:20:51.960]  救恩我們是憑信而得
[00:20:51.960 --> 00:20:55.080]  我們就是去接受
[00:20:55.080 --> 00:20:59.640]  我們就是去得著神這個恩典
[00:20:59.640 --> 00:21:02.360]  好像那批的工人一樣
[00:21:02.360 --> 00:21:07.880]  他們是被邀請進到葡萄園裏面工作
[00:21:07.880 --> 00:21:09.880]  無論你幾多點鐘
[00:21:09.880 --> 00:21:13.160]  你都是得到同一樣的東西
[00:21:13.160 --> 00:21:17.880]  因為是神的救恩已經為我們預備好了
[00:21:17.880 --> 00:21:21.800]  你只要接受就可以了
[00:21:21.800 --> 00:21:23.240]  第三
[00:21:23.240 --> 00:21:26.440]  神今日仍然在呼喚人
[00:21:26.440 --> 00:21:30.440]  進祂的國度裏面
[00:21:30.440 --> 00:21:33.720]  今日神仍然很期待
[00:21:33.720 --> 00:21:35.560]  有更多的人
[00:21:35.560 --> 00:21:38.360]  可以進到祂的葡萄園裏面
[00:21:38.360 --> 00:21:40.680]  得著神的恩典
[00:21:40.680 --> 00:21:42.760]  所以今日你和我
[00:21:42.760 --> 00:21:46.600]  需要很努力的去傳福音
[00:21:46.600 --> 00:21:48.920]  帶更多的人
[00:21:48.920 --> 00:21:51.400]  來到神的國度裏面
[00:21:51.400 --> 00:21:55.800]  去得著祂的恩典
[00:21:55.800 --> 00:21:58.920]  我們教會裏面有一位的姐妹
[00:21:58.920 --> 00:22:03.080]  她在短短三年多裏面
[00:22:03.080 --> 00:22:06.360]  帶了她的爸爸媽媽
[00:22:06.360 --> 00:22:11.240]  帶了她的哥哥一家人順主
[00:22:11.240 --> 00:22:14.680]  這位姐妹時時心裏面都記掛
[00:22:14.680 --> 00:22:18.600]  她家裏面未順主的家人
[00:22:18.600 --> 00:22:21.480]  她很懇切的祈禱
[00:22:21.480 --> 00:22:24.520]  有一次她就邀請了她爸爸媽媽
[00:22:24.520 --> 00:22:27.000]  來啟發課程
[00:22:27.000 --> 00:22:29.240]  好好感謝神的預備
[00:22:29.240 --> 00:22:31.160]  在啟發課程裏面
[00:22:31.160 --> 00:22:35.560]  這對夫婦就決志順主
[00:22:35.560 --> 00:22:39.000]  後來還受針加入教會
[00:22:39.000 --> 00:22:43.080]  另外這位姐妹又帶她的哥哥
[00:22:43.080 --> 00:22:45.960]  來參加我們一個報道會
[00:22:45.960 --> 00:22:48.520]  亦都是好好感謝神的恩典
[00:22:48.520 --> 00:22:49.720]  在報道會裏面
[00:22:49.720 --> 00:22:53.640]  她的哥哥就決志順主
[00:22:53.640 --> 00:22:57.160]  這位姐妹心裏面充滿了感恩
[00:22:57.160 --> 00:22:58.920]  充滿了讚美
[00:22:58.920 --> 00:23:00.760]  因為神的救恩
[00:23:00.760 --> 00:23:05.800]  就是這樣臨到她的家庭裏面
[00:23:05.800 --> 00:23:08.440]  各位我不知道今天你怎樣看
[00:23:08.440 --> 00:23:11.080]  神仍然在等待
[00:23:11.080 --> 00:23:13.480]  神仍然在呼喚人
[00:23:13.480 --> 00:23:15.800]  讓我們與神配合
[00:23:15.800 --> 00:23:19.560]  努力的去領人歸主
[00:23:19.560 --> 00:23:20.920]  第四
[00:23:20.920 --> 00:23:23.240]  凡是願意的人
[00:23:23.240 --> 00:23:27.320]  祂必定拯救
[00:23:27.320 --> 00:23:33.080]  我們的神有能力拯救所有願意的人
[00:23:33.080 --> 00:23:34.680]  凡是願意的人
[00:23:34.680 --> 00:23:38.280]  祂都拯救到底
[00:23:38.280 --> 00:23:39.560]  在這個比喻裏面
[00:23:39.560 --> 00:23:42.200]  我們看見那些工人
[00:23:42.200 --> 00:23:45.240]  他們願意來作供
[00:23:45.240 --> 00:23:46.840]  第五
[00:23:46.840 --> 00:23:53.400]  神對缺乏的人是充滿了恩慈
[00:23:53.400 --> 00:23:56.040]  記不記得最後一批
[00:23:56.040 --> 00:23:59.480]  就是下午五時的工人
[00:23:59.480 --> 00:24:01.640]  因為主人出去
[00:24:01.640 --> 00:24:06.040]  竟然見到還有人閒站
[00:24:06.040 --> 00:24:07.480]  有些解經家說
[00:24:07.480 --> 00:24:09.560]  會不會這些閒站的人
[00:24:09.560 --> 00:24:12.280]  是一些比較老弱的人
[00:24:12.280 --> 00:24:14.280]  因為其他年輕的
[00:24:14.280 --> 00:24:18.760]  身壯力健那些老早已經被人請去了
[00:24:18.760 --> 00:24:21.240]  去到下午五時
[00:24:21.240 --> 00:24:22.920]  還有些人
[00:24:22.920 --> 00:24:26.680]  可能他們身體上面有少少的問題
[00:24:26.680 --> 00:24:29.640]  或者是比較年紀老邁
[00:24:29.640 --> 00:24:31.320]  他們想找工作
[00:24:31.320 --> 00:24:33.080]  但是沒有人請
[00:24:33.080 --> 00:24:35.160]  但是這個主人
[00:24:35.160 --> 00:24:36.840]  去到五時
[00:24:36.840 --> 00:24:41.480]  仍然請人去他的葡萄園工作
[00:24:41.480 --> 00:24:45.880]  今日我們的神是憐憫所有的人
[00:24:45.880 --> 00:24:48.920]  沒有人是被拒諸門外的
[00:24:48.920 --> 00:24:51.960]  所有的人神都愛
[00:24:51.960 --> 00:24:55.000]  讓我們今日都同樣帶著這份的愛
[00:24:55.000 --> 00:24:57.880]  活在今日我們的世界上面
[00:24:57.880 --> 00:25:02.840]  在我們身邊有很多有需要的人
[00:25:02.840 --> 00:25:06.200]  讓我們用神的眼光來看他們
[00:25:06.200 --> 00:25:09.480]  讓我們用神的愛來愛他們
[00:25:09.480 --> 00:25:12.680]  去接納他們去包容他們
[00:25:12.680 --> 00:25:14.040]  第六
[00:25:14.040 --> 00:25:16.440]  神所應許的
