
[00:00:00.000 --> 00:00:03.460]  天父多謝祢給我們看這一段聖經
[00:08:19.520 --> 00:08:21.520]  如果我們看回上文在第十節
[00:08:21.520 --> 00:08:24.520]  在第五章第十節就說
[00:08:24.520 --> 00:08:28.520]  因為我們眾人必須站在基督審判台前受審
[00:08:28.520 --> 00:08:31.520]  為各人按著本身所行的
[00:08:31.520 --> 00:08:33.520]  或善或惡受報
[00:08:33.520 --> 00:08:35.520]  所以他存著敬畏的心
[00:08:35.520 --> 00:08:36.520]  敬畏什麼呢
[00:08:36.520 --> 00:08:42.520]  這位耶穌基督將來會審判我們所有一切所做的一切事情
[00:08:42.520 --> 00:08:45.520]  保羅是有著神給他的職事
[00:08:45.520 --> 00:08:46.520]  是傳揚福音
[00:08:46.520 --> 00:08:48.520]  他將來要交賬
[00:08:48.520 --> 00:08:51.520]  在一個永恆的角度來看
[00:08:51.520 --> 00:08:52.520]  以敬畏神
[00:08:52.520 --> 00:08:54.520]  他敬畏神是什麼呢
[00:08:54.520 --> 00:08:56.520]  所有的人
[00:08:56.520 --> 00:08:57.520]  無論信主不信主
[00:08:57.520 --> 00:09:00.520]  將來要面對神的審判
[00:09:00.520 --> 00:09:02.520]  他一想到這些方面的時候
[00:09:02.520 --> 00:09:04.520]  他就很敬畏
[00:09:04.520 --> 00:09:06.520]  傳福音是什麼事呢
[00:09:06.520 --> 00:09:09.520]  不只是我們隨意不隨意
[00:09:09.520 --> 00:09:11.520]  我們今天方便
[00:09:11.520 --> 00:09:15.520]  我覺得今天有機會就去傳福音
[00:09:15.520 --> 00:09:19.520]  而是會看到原來我們要交賬
[00:09:19.520 --> 00:09:20.520]  是敬畏神
[00:09:20.520 --> 00:09:23.520]  你想想人生創世紀
[00:09:23.520 --> 00:09:25.520]  人類起初的時候犯了罪
[00:09:25.520 --> 00:09:28.520]  神的救恩計劃不斷彰顯
[00:09:28.520 --> 00:09:30.520]  然後耶穌基督來到這個世界
[00:09:30.520 --> 00:09:32.520]  最後祂要審判這個世界
[00:09:32.520 --> 00:09:35.520]  我們活在一個神救恩的恩典的時代
[00:09:35.520 --> 00:09:38.520]  但是信徒如果我們看不到這個時代
[00:09:38.520 --> 00:09:40.520]  我們只是看我們今生人
[00:09:40.520 --> 00:09:43.520]  難怪有些基督徒說我信了耶穌
[00:09:43.520 --> 00:09:45.520]  我有永生
[00:09:45.520 --> 00:09:47.520]  我遇到什麼禍患
[00:09:47.520 --> 00:09:48.520]  祈禱就可以了
[00:09:48.520 --> 00:09:50.520]  我有信靠神的心就好了
[00:09:50.520 --> 00:09:52.520]  其實這個也是可疑
[00:09:52.520 --> 00:09:53.520]  也是真的
[00:09:53.520 --> 00:09:57.520]  但是如果你沒有將來永恆的眼界的時候
[00:09:57.520 --> 00:10:01.520]  要看到你和我將來要和神交賬的時候
[00:10:01.520 --> 00:10:04.520]  你只是所相信的和其他宗教
[00:10:04.520 --> 00:10:07.520]  或者其他的信仰沒有什麼兩樣
[00:10:07.520 --> 00:10:09.520]  我們只是為了今生
[00:10:09.520 --> 00:10:10.520]  我們看到我們自己一生
[00:10:10.520 --> 00:10:12.520]  我們的信仰變得越來越狹窄
[00:10:12.520 --> 00:10:15.520]  我們的信仰反而使我們越來越自私
[00:10:15.520 --> 00:10:18.520]  只看到自己的福分
[00:10:18.520 --> 00:10:21.520]  真正的基督徒是將自己的眼界看開
[00:10:21.520 --> 00:10:22.520]  是有永恆的眼界
[00:10:22.520 --> 00:10:24.520]  將來原來最後一天
[00:10:24.520 --> 00:10:25.520]  新天新地的來臨
[00:10:25.520 --> 00:10:27.520]  我們要面對神的審判
[00:10:27.520 --> 00:10:29.520]  我們要交賬
[00:10:29.520 --> 00:10:31.520]  就好像讀書要交成績表
[00:10:31.520 --> 00:10:32.520]  我們會派成績表
[00:10:32.520 --> 00:10:34.520]  你做了多少事
[00:10:34.520 --> 00:10:37.520]  基督徒我想要看到這一方面
[00:10:37.520 --> 00:10:42.520]  在50年代的時候
[00:10:42.520 --> 00:10:46.520]  我們知道美國在美國很轟動一時
[00:10:46.520 --> 00:10:52.520]  有5個美國人宣教士去到南美洲阿瓜多爾的地方
[00:10:52.520 --> 00:10:55.520]  是和一些阿卡族去傳福音
[00:10:55.520 --> 00:10:57.520]  這些故事大家聽了很多
[00:10:57.520 --> 00:11:00.520]  我只想說今天其中一位
[00:11:00.520 --> 00:11:03.520]  有一位叫做Lex Singh
[00:11:03.520 --> 00:11:04.520]  Singh就是聖人
[00:11:04.520 --> 00:11:06.520]  他的姓是聖人的姓
[00:11:06.520 --> 00:11:08.520]  Lex就是
[00:11:08.520 --> 00:11:11.520]  有些人看回一些紀錄
[00:11:11.520 --> 00:11:14.520]  Lex就在一次的聖誕節
[00:11:14.520 --> 00:11:16.520]  當他們去到這個行動
[00:11:16.520 --> 00:11:18.520]  去到這個阿瓜多爾
[00:11:18.520 --> 00:11:20.520]  去到這個阿卡族
[00:11:20.520 --> 00:11:22.520]  跟他們接觸了
[00:11:22.520 --> 00:11:24.520]  但繼續多一些跟他們接觸的時候
[00:11:24.520 --> 00:11:26.520]  他就去聖誕節的時候
[00:11:26.520 --> 00:11:28.520]  他寫了一些個人的反省
[00:11:28.520 --> 00:11:31.520]  很有內心的一個感受
[00:11:31.520 --> 00:11:33.520]  一些的說話
[00:11:33.520 --> 00:11:34.520]  他怎麼說呢
[00:11:34.520 --> 00:11:35.520]  他說
[00:11:35.520 --> 00:11:37.520]  神啊求你給我一個儀仗
[00:11:37.520 --> 00:11:39.520]  給我看清楚你自己的儀仗
[00:11:39.520 --> 00:11:42.520]  以致到我認為很重要的那些東西
[00:11:42.520 --> 00:11:43.520]  其實不是很重要
[00:11:43.520 --> 00:11:46.520]  也看到我人生其實很短暫
[00:11:46.520 --> 00:11:48.520]  我不能夠被一些不重要的東西
[00:11:48.520 --> 00:11:50.520]  蹉跎我的歲月
[00:11:50.520 --> 00:11:54.520]  以及使我要做真正重要的事
[00:11:54.520 --> 00:11:56.520]  而分心
[00:11:56.520 --> 00:11:57.520]  他說
[00:11:57.520 --> 00:12:00.520]  也求你幫我自己去審判自己
[00:12:00.520 --> 00:12:01.520]  審判什麼呢
[00:12:01.520 --> 00:12:02.520]  他說
[00:12:02.520 --> 00:12:03.520]  這群阿卡族的人
[00:12:03.520 --> 00:12:05.520]  現在是聖誕節
[00:12:05.520 --> 00:12:07.520]  他們連聖誕節的意義
[00:12:07.520 --> 00:12:09.520]  和耶穌基督是誰
[00:12:09.520 --> 00:12:12.520]  距離得非常非常遠
[00:12:12.520 --> 00:12:13.520]  意思就是說
[00:12:13.520 --> 00:12:15.520]  Lets說我也有責任
[00:12:15.520 --> 00:12:17.520]  他說這個這麼大的鴻溝的時候
[00:12:17.520 --> 00:12:19.520]  求祢光照我
[00:12:19.520 --> 00:12:22.520]  這位的耶穌基督已經成為貧窮
[00:12:22.520 --> 00:12:25.520]  為要使信祂的人得付足
[00:12:25.520 --> 00:12:28.520]  而我們因為祂的付足
[00:12:28.520 --> 00:12:31.520]  使我們可以脫離我們的貧窮
[00:12:31.520 --> 00:12:33.520]  他說神啊求祢讓我看到祢的旨意
[00:12:33.520 --> 00:12:36.520]  要我喜樂地活在其中
[00:12:36.520 --> 00:12:39.520]  這就是Lets的心跡
[00:12:39.520 --> 00:12:41.520]  這些阿卡族的人
[00:12:41.520 --> 00:12:43.520]  和他很有關係
[00:12:43.520 --> 00:12:45.520]  不是自己的生活
[00:12:45.520 --> 00:12:47.520]  他看到將來要和神交仗
[00:12:47.520 --> 00:12:49.520]  這位神的時候
[00:12:49.520 --> 00:12:50.520]  他很敬畏神
[00:12:50.520 --> 00:12:51.520]  很懼怕
[00:12:51.520 --> 00:12:53.520]  很戰驚地寫了這些說話
[00:12:53.520 --> 00:12:55.520]  過了不久
[00:12:55.520 --> 00:12:57.520]  他就信了
[00:12:57.520 --> 00:13:01.520]  和五個宣教士同時間信了
[00:13:01.520 --> 00:13:03.520]  就是和這些阿卡族的人
[00:13:03.520 --> 00:13:04.520]  慢慢和好
[00:13:04.520 --> 00:13:06.520]  本來開始給一些食物
[00:13:06.520 --> 00:13:07.520]  給一些物資他們
[00:13:07.520 --> 00:13:08.520]  他們很開心
[00:13:08.520 --> 00:13:09.520]  以為可以
[00:13:09.520 --> 00:13:10.520]  我們建立了基本的友誼
[00:13:10.520 --> 00:13:12.520]  誰知到了那一天
[00:13:12.520 --> 00:13:15.520]  全部被人殺了
[00:13:15.520 --> 00:13:19.520]  當時Lets只是32歲
[00:13:19.520 --> 00:13:20.520]  弟兄姊妹
[00:13:20.520 --> 00:13:21.520]  什麼是人生?
[00:13:21.520 --> 00:13:23.520]  我們的眼界在哪裡呢?
[00:13:23.520 --> 00:13:25.520]  我們會看到保羅當他說
[00:13:25.520 --> 00:13:27.520]  我是這樣去傳揚福音
[00:13:27.520 --> 00:13:28.520]  為了敬畏神
[00:13:28.520 --> 00:13:29.520]  我是傳揚福音的
[00:13:29.520 --> 00:13:30.520]  接著你會發覺
[00:13:30.520 --> 00:13:32.520]  保羅說的一些說話
[00:13:32.520 --> 00:13:34.520]  其實是自我申辯
[00:13:34.520 --> 00:13:35.520]  因為保羅說
[00:13:35.520 --> 00:13:37.520]  他自己這樣傳揚福音
[00:13:37.520 --> 00:13:38.520]  彷似以為人會覺得
[00:13:38.520 --> 00:13:40.520]  自己做得很厲害
[00:13:40.520 --> 00:13:41.520]  很多事情
[00:13:41.520 --> 00:13:44.520]  因為當時有些假教師
[00:13:44.520 --> 00:13:46.520]  批評保羅
[00:13:46.520 --> 00:13:48.520]  說保羅
[00:13:48.520 --> 00:13:50.520]  你看他有什麼出身
[00:13:50.520 --> 00:13:54.520]  他不值得你們這麼信靠
[00:13:54.520 --> 00:13:55.520]  所以保羅就說
[00:13:55.520 --> 00:13:57.520]  要為自己辯護
[00:13:57.520 --> 00:13:59.520]  說明我是真心誠意
[00:13:59.520 --> 00:14:01.520]  所以這裡說
[00:14:01.520 --> 00:14:04.520]  但是神是認識我們的
[00:14:04.520 --> 00:14:07.520]  我盼望你們的良心認識我們
[00:14:07.520 --> 00:14:10.520]  我們不是向你們再推薦自己
[00:14:10.520 --> 00:14:14.520]  而是要讓你們有誇耀我們的機會
[00:14:14.520 --> 00:14:16.520]  使你們好面對那些
[00:14:16.520 --> 00:14:18.520]  憑外貌
[00:14:18.520 --> 00:14:20.520]  不憑內心誇耀的人
[00:14:20.520 --> 00:14:22.520]  意思是保羅說
[00:14:22.520 --> 00:14:24.520]  讓信徒知道他是哪一位
[00:14:24.520 --> 00:14:26.520]  我是真心誠意的一個
[00:14:26.520 --> 00:14:28.520]  傳福音的福音使者
[00:14:28.520 --> 00:14:29.520]  是使徒
[00:14:29.520 --> 00:14:30.520]  有權柄
[00:14:30.520 --> 00:14:33.520]  而他整個為人
[00:14:33.520 --> 00:14:37.520]  都是證明他是真心誠意的一個
[00:14:37.520 --> 00:14:39.520]  為主而服侍的僕人
[00:14:39.520 --> 00:14:41.520]  所以在第四章第二節已經這麼說
[00:14:41.520 --> 00:14:42.520]  他說
[00:14:42.520 --> 00:14:47.520]  我將這些暗昧可恥的士氣諸了
[00:14:47.520 --> 00:14:48.520]  不行詭詐
[00:14:48.520 --> 00:14:50.520]  不曲解神的道
[00:14:50.520 --> 00:14:52.520]  只將真理顯揚出來
[00:14:52.520 --> 00:14:56.520]  好在神面前把自己推薦
[00:14:56.520 --> 00:14:58.520]  推薦給誰?
[00:14:58.520 --> 00:15:00.520]  給各人的良心
[00:15:00.520 --> 00:15:04.520]  在人的良心裏證明我是真心誠意的
[00:15:04.520 --> 00:15:06.520]  保羅是這樣說的
[00:15:06.520 --> 00:15:08.520]  那些假教師是怎樣的呢?
[00:15:08.520 --> 00:15:09.520]  他們是憑外貌的
[00:15:09.520 --> 00:15:10.520]  他們不是憑內心的
[00:15:10.520 --> 00:15:11.520]  什麼外貌呢?
[00:15:11.520 --> 00:15:13.520]  有推薦信
[00:15:13.520 --> 00:15:15.520]  他的背景出身好
[00:15:15.520 --> 00:15:16.520]  說話厲害
[00:15:16.520 --> 00:15:18.520]  很會說話
[00:15:18.520 --> 00:15:20.520]  這些就是他們的外表
[00:15:20.520 --> 00:15:23.520]  但是保羅說我是真心誠意的
[00:15:23.520 --> 00:15:25.520]  所以他做了這個自辯
[00:15:25.520 --> 00:15:27.520]  他說如果我是癲狂
[00:15:27.520 --> 00:15:28.520]  是因為神
[00:15:28.520 --> 00:15:30.520]  如果我清醒是為你們
[00:15:30.520 --> 00:15:32.520]  基督徒有時候
[00:15:32.520 --> 00:15:34.520]  有時候不太清醒的時候
[00:15:34.520 --> 00:15:35.520]  所謂很癲狂
[00:15:35.520 --> 00:15:36.520]  什麼是癲狂呢?
[00:15:36.520 --> 00:15:38.520]  癲狂就是說
[00:15:38.520 --> 00:15:40.520]  他很熱心
[00:15:40.520 --> 00:15:41.520]  在神的侍奉裏面
[00:15:41.520 --> 00:15:43.520]  有人外人看上來
[00:15:43.520 --> 00:15:45.520]  或者覺得這個人很傻
[00:15:45.520 --> 00:15:47.520]  他這麼狂
[00:15:47.520 --> 00:15:52.520]  耶穌基督在《馬考福音》也記載到
[00:15:52.520 --> 00:15:54.520]  他去服侍
