
[00:00:00.000 --> 00:00:03.120]  我們今天和大家討論的主題
[00:02:24.020 --> 00:02:25.220]  這個星期也是
[00:02:25.220 --> 00:02:27.620]  我們知道哥倫多教會
[00:02:27.620 --> 00:02:31.340]  就好像Papon上左邊那幅圖畫
[00:02:31.340 --> 00:02:32.420]  是什麼呢
[00:02:32.420 --> 00:02:33.700]  是Sin City
[00:02:33.700 --> 00:02:35.580]  哥倫多是一個Sin City
[00:02:35.580 --> 00:02:38.420]  一個罪惡之城
[00:02:38.420 --> 00:02:39.420]  算是教會
[00:02:39.420 --> 00:02:43.860]  但是保羅也覺得是一間很棘手
[00:02:43.860 --> 00:02:46.340]  很辣手的一間教會
[00:02:46.340 --> 00:02:48.460]  如果你看哥倫多前書
[00:02:48.460 --> 00:02:50.140]  它的分段很容易的
[00:02:50.140 --> 00:02:53.220]  因爲它的分段很明顯就是
[00:02:53.220 --> 00:02:55.540]  以教會一個又一個的
[00:02:55.540 --> 00:02:58.180]  好像Papon表列的問題
[00:02:58.180 --> 00:03:00.020]  作爲一個的編排
[00:03:00.020 --> 00:03:02.100]  逐個問題在回應
[00:03:02.100 --> 00:03:06.500]  哥倫多教會應該正確的處理方法是什麼
[00:03:06.500 --> 00:03:08.020]  我們這個星期
[00:03:08.020 --> 00:03:10.980]  今天第十二章講的經文
[00:03:10.980 --> 00:03:12.900]  就在回應教會當時
[00:03:12.900 --> 00:03:15.460]  其中紅色字最後那個
[00:03:15.460 --> 00:03:18.420]  講方言的一個問題
[00:03:18.420 --> 00:03:22.300]  這個問題是教會一個最大
[00:03:22.300 --> 00:03:25.580]  最爭議性的一個問題
[00:03:25.580 --> 00:03:30.380]  所以保羅這麼厲害的仕途
[00:03:30.380 --> 00:03:33.820]  他都是要用全決書最多的篇幅
[00:03:33.820 --> 00:03:37.380]  十二到十四章去處理的
[00:03:37.380 --> 00:03:40.100]  方言在聖經所講
[00:03:40.100 --> 00:03:43.980]  是一種屬靈的恩賜
[00:03:43.980 --> 00:03:46.380]  所以保羅回到最基本
[00:03:46.380 --> 00:03:49.540]  他就用不同的角度去剖析
[00:03:49.540 --> 00:03:52.100]  什麼叫做恩賜
[00:03:52.100 --> 00:03:54.340]  第十二章我們今天去看
[00:03:54.340 --> 00:03:58.820]  保羅所講的就是恩賜的作用
[00:03:58.820 --> 00:04:02.100]  第十三章講恩賜的態度
[00:04:02.100 --> 00:04:04.980]  第十四章講恩賜的實事
[00:04:04.980 --> 00:04:09.220]  今天時間關係這麼龐大的一個恩賜問題
[00:04:09.220 --> 00:04:12.820]  我們只可以看十二章
[00:04:12.820 --> 00:04:13.860]  十二章很長的
[00:04:13.860 --> 00:04:16.100]  我也不跟大家讀完
[00:04:16.100 --> 00:04:18.780]  我們去選讀
[00:04:18.780 --> 00:04:21.220]  我們看第四至第七字
[00:04:21.220 --> 00:04:23.500]  請大家一起讀
[00:04:23.500 --> 00:04:25.580]  「恩賜原有分別
[00:04:25.580 --> 00:04:27.580]  聖靈卻是一位
[00:04:27.580 --> 00:04:29.500]  職事也有分別
[00:04:29.500 --> 00:04:31.060]  主卻是一位
[00:04:31.060 --> 00:04:33.020]  公用也有分別
[00:04:33.020 --> 00:04:34.540]  神卻是一位
[00:04:34.540 --> 00:04:37.780]  在衆人裏面運行一切的事
[00:04:37.780 --> 00:04:40.220]  聖靈顯在各人身上
[00:04:40.220 --> 00:04:42.860]  是叫人得益處」
[00:04:42.860 --> 00:04:45.820]  我們要了解恩賜最容易的方法
[00:04:45.820 --> 00:04:50.220]  首先我們從字意去研究
[00:04:50.220 --> 00:04:54.380]  恩賜在原來的希臘文聖經裏面
[00:04:54.380 --> 00:04:56.740]  在《哥倫多前說》用了兩個字
[00:04:56.740 --> 00:04:58.860]  第一個就是上面P字頭那個
[00:04:58.860 --> 00:05:01.300]  我不讀出來了
[00:05:01.300 --> 00:05:03.620]  就是在第一節裏面所講的
[00:05:03.620 --> 00:05:05.500]  「屬靈的恩賜」
[00:05:05.500 --> 00:05:09.140]  第二個是第二行的C字頭的
[00:05:09.140 --> 00:05:14.820]  這個也是在第四、第九、第二、二十八、三十、三十一
[00:05:14.820 --> 00:05:20.820]  中文兩個的希臘文都一樣是翻譯成「恩賜」
[00:05:20.820 --> 00:05:22.940]  雖然中文是一樣的
[00:05:22.940 --> 00:05:26.100]  但其實前者P字頭
[00:05:26.100 --> 00:05:29.060]  原來的意思是「屬靈的」
[00:05:29.060 --> 00:05:32.940]  所以最重點是講恩賜的性質
[00:05:32.940 --> 00:05:34.820]  恩賜是屬靈的
[00:05:34.820 --> 00:05:36.620]  是神性的
[00:05:36.620 --> 00:05:42.140]  而後者保羅在這一章聖經更加多用
[00:05:42.140 --> 00:05:45.660]  這個原來的意思是「禮物」
[00:05:45.660 --> 00:05:47.340]  是禮物來的
[00:05:47.340 --> 00:05:51.540]  是聖靈給過人的一份禮物
[00:05:51.540 --> 00:05:55.140]  而是由聖靈去派發的
[00:05:55.140 --> 00:05:57.020]  雖然是這麼細微的分別
[00:05:57.020 --> 00:06:00.660]  但我相信保羅就是這麼刻意用這個
[00:06:00.660 --> 00:06:04.300]  後者聖靈是一份的禮物
[00:06:04.300 --> 00:06:08.300]  他用這個字去更正當時教會的人
[00:06:08.300 --> 00:06:11.340]  對於恩賜太過個人化
[00:06:11.340 --> 00:06:15.420]  太過爲自己的一種觀念
[00:06:15.420 --> 00:06:16.940]  什麼意思呢?
[00:06:16.940 --> 00:06:21.780]  什麼叫「將恩賜太過個人化爲自己」?
[00:06:21.780 --> 00:06:24.140]  當時和我們不同
[00:06:24.140 --> 00:06:27.700]  教會追求的不是我們所講的
[00:06:27.700 --> 00:06:31.980]  多些祈禱 多些看聖經
[00:06:31.980 --> 00:06:34.940]  他們教會推進的就是多些講方言
[00:06:34.940 --> 00:06:37.180]  他們教會的信徒甚至覺得
[00:06:37.180 --> 00:06:40.700]  一味追求講方言是比較厲害的
[00:06:40.700 --> 00:06:44.860]  講方言是一件驕傲的事
[00:06:44.860 --> 00:06:46.140]  究竟方言是些什麼呢?
[00:06:46.140 --> 00:06:48.020]  不知道大家聽過沒有
[00:06:48.020 --> 00:06:49.180]  究竟是些什麼呢?
[00:06:49.180 --> 00:06:51.660]  大家有不同的意見
[00:06:51.660 --> 00:06:53.660]  一樣說 這裏怕怕爽爽地說
[00:06:53.660 --> 00:06:56.700]  第一 可能是地方語言
[00:06:56.700 --> 00:06:58.980]  即是一些地方話
[00:06:58.980 --> 00:07:02.340]  我廣東人突然間會講潮州話
[00:07:02.340 --> 00:07:03.940]  哇 真是沒學過
[00:07:03.940 --> 00:07:06.500]  就是神所給你的一份的恩賜
[00:07:06.500 --> 00:07:08.420]  方言的恩賜
[00:07:08.420 --> 00:07:10.380]  這是第一種的說法
[00:07:10.380 --> 00:07:15.420]  第二種的說法是天使的說話
[00:07:15.420 --> 00:07:16.900]  你有沒有見過天使呢?
[00:07:16.900 --> 00:07:18.260]  我沒有見過
[00:07:18.260 --> 00:07:20.220]  有沒有聽過天使的說話呢?
[00:07:20.220 --> 00:07:21.460]  更加沒有聽過
[00:07:21.460 --> 00:07:23.500]  沒有見過更加不會聽過
[00:07:23.500 --> 00:07:24.620]  所以天使講什麼呢?
[00:07:24.620 --> 00:07:25.940]  我們都沒有人知道
[00:07:25.940 --> 00:07:27.540]  所以講一些沒有人知道
[00:07:27.540 --> 00:07:31.740]  沒有人聽得明白的東西就是方言
[00:07:31.740 --> 00:07:35.340]  當時他們追捧講方言
[00:07:35.340 --> 00:07:38.580]  他們不僅追捧自己講
[00:07:38.580 --> 00:07:43.260]  而且甚至回到聚會的時間一起講
[00:07:43.260 --> 00:07:46.700]  哇 你想想我們這裏百多二百人
[00:07:46.700 --> 00:07:49.700]  一起講話會是什麼情況?
[00:07:49.700 --> 00:07:52.420]  哇 一起搶咪講話 一起上來
[00:07:52.420 --> 00:07:57.860]  一起在這裏 教會就會很混亂
[00:07:57.860 --> 00:08:02.740]  我們贈信會對於方言比較陌生
[00:08:02.740 --> 00:08:07.980]  或者我們甚至都覺得講方言的人都比較邪邪的
[00:08:07.980 --> 00:08:09.500]  很激動的
[00:08:09.500 --> 00:08:13.380]  除非你本身來自靈恩派教會
[00:08:13.380 --> 00:08:17.820]  我們比較少有這個方言恩賜
[00:08:17.820 --> 00:08:19.780]  但我們要回到聖經裏面
[00:08:19.780 --> 00:08:22.660]  當時的情況是很不同的
[00:08:22.660 --> 00:08:27.180]  教會基本上是以講方言爲一種
[00:08:27.180 --> 00:08:33.340]  決定你究竟是屬靈程度高低的一個指標
[00:08:33.340 --> 00:08:36.820]  就好像我們看你屬不屬聖經做一個指標一樣
[00:08:36.820 --> 00:08:41.660]  他們認爲講方言的人在靈命上是高人一等的
[00:08:41.660 --> 00:08:47.300]  所以現在有些教會也有這種觀念
[00:08:47.300 --> 00:08:50.340]  不過我們回看保羅指出的問題是
[00:08:50.340 --> 00:08:53.420]  講方言不是錯的
[00:08:53.420 --> 00:08:59.180]  只是他指出他認爲講方言代表自己靈命厲害些
[00:08:59.180 --> 00:09:00.980]  這個是錯的
[00:09:00.980 --> 00:09:06.860]  保羅在這裏提出一句經文
[00:09:06.860 --> 00:09:09.260]  「恩賜原有分別
[00:09:09.260 --> 00:09:12.860]  聖靈卻是一位」這個論點
[00:09:12.860 --> 00:09:13.980]  這是一句簡單的說話
[00:09:13.980 --> 00:09:17.540]  我們分開上半句和下半句去了解
[00:09:17.540 --> 00:09:20.540]  「恩賜原有分別」
[00:09:20.540 --> 00:09:23.140]  這句話大致是
[00:09:23.140 --> 00:09:25.260]  「恩賜的多樣」
[00:09:25.260 --> 00:09:27.300]  「恩賜的差異」
[00:09:27.300 --> 00:09:28.900]  Diversity
[00:09:28.900 --> 00:09:31.100]  「恩賜」是有很多種的
[00:09:31.100 --> 00:09:33.380]  因爲看回這一段聖經
[00:09:33.380 --> 00:09:37.380]  八至十一字在這裏論述
[00:09:37.380 --> 00:09:39.620]  「恩賜」有些什麼呢?
[00:09:39.620 --> 00:09:42.260]  可以包括智慧的言語
[00:09:42.260 --> 00:09:43.820]  知識的言語
[00:09:43.820 --> 00:09:44.540]  信心
[00:09:44.540 --> 00:09:45.900]  醫病
[00:09:45.900 --> 00:09:47.380]  行異能
[00:09:47.380 --> 00:09:49.180]  作先知
[00:09:49.180 --> 00:09:51.940]  我在這裏不去做解釋
[00:09:51.940 --> 00:09:54.380]  不過我們要留意的是
[00:09:54.380 --> 00:09:58.980]  保羅這裏不是給了一個「恩賜」按住
[00:09:58.980 --> 00:10:01.460]  一二三四的重要性
[00:10:01.460 --> 00:10:02.900]  按次序
[00:10:02.900 --> 00:10:06.020]  排序的一個完整清單
[00:10:06.020 --> 00:10:07.340]  大家聽得明白嗎?
[00:10:07.340 --> 00:10:09.460]  他不是給一個清單給大家
[00:10:09.460 --> 00:10:10.980]  哪一個重要些
[00:10:10.980 --> 00:10:12.860]  他只是帶出
[00:10:12.860 --> 00:10:15.780]  「恩賜」是有很多種的
[00:10:15.780 --> 00:10:18.260]  「恩賜」是沒有分輕重的
[00:10:18.260 --> 00:10:22.060]  更加微細的地方大家留意
[00:10:22.060 --> 00:10:24.340]  哥林多最驕傲的是什麼呢?
[00:10:24.340 --> 00:10:26.140]  講方言
[00:10:26.140 --> 00:10:27.860]  但是在表述裏面
[00:10:27.860 --> 00:10:31.100]  他放在最後
[00:10:31.100 --> 00:10:34.660]  刻意放在最後才提及
[00:10:34.660 --> 00:10:39.540]  其實講方言不是那麼厲害
[00:10:39.540 --> 00:10:41.060]  後半句
[00:10:41.060 --> 00:10:44.260]  「聖靈卻是一位」
[00:10:44.260 --> 00:10:47.540]  這句帶出「合一」
[00:10:47.540 --> 00:10:49.980]  因此在功能上
[00:10:49.980 --> 00:10:51.260]  運用上
[00:10:51.260 --> 00:10:52.820]  要多元化
[00:10:52.820 --> 00:10:54.380]  多樣化
[00:10:54.380 --> 00:10:57.140]  但本質上仍然是合一的
[00:10:57.140 --> 00:10:58.700]  4節到第6節
[00:10:58.700 --> 00:11:01.420]  大家看見紅色字
[00:11:01.420 --> 00:11:03.900]  其實保羅用了三位一體
[00:11:03.900 --> 00:11:07.340]  我們見到他用「聖靈」
[00:11:07.340 --> 00:11:08.620]  「主」、「神」
[00:11:08.620 --> 00:11:11.500]  去表達這個又有差異
[00:11:11.500 --> 00:11:13.540]  又有合一的性質
[00:11:13.540 --> 00:11:15.860]  所以無論什麼恩賜都好
[00:11:15.860 --> 00:11:17.460]  簡單的一句
[00:11:17.460 --> 00:11:18.900]  都是「聖靈」
[00:11:18.900 --> 00:11:20.300]  根源都是「聖經」
[00:11:20.300 --> 00:11:21.420]  「聖靈」
[00:11:21.420 --> 00:11:23.300]  同一個阿媽山
[00:11:23.300 --> 00:11:29.060]  大家本是同根生
[00:11:29.060 --> 00:11:31.500]  下面有一句聖經
[00:11:31.500 --> 00:11:33.500]  「都從一位聖靈受洗
[00:11:33.500 --> 00:11:35.260]  成了一個身體
[00:11:35.260 --> 00:11:36.900]  忍於一位聖靈」
[00:11:36.900 --> 00:11:40.020]  最初看這段聖經有些不明白
[00:11:40.020 --> 00:11:41.460]  或者覺得挺有趣
[00:11:41.460 --> 00:11:44.740]  什麼叫「忍於一位聖靈」
[00:11:44.740 --> 00:11:47.540]  聖靈可以忍的嗎?
[00:11:47.540 --> 00:11:49.420]  當然不可以
[00:11:49.420 --> 00:11:50.980]  一個一個的比喻
[00:11:50.980 --> 00:11:54.940]  他平衡了「聖靈受洗」
[00:11:54.940 --> 00:11:55.940]  「水」
[00:11:55.940 --> 00:11:58.500]  那個相似的意思
[00:11:58.500 --> 00:12:00.140]  他說到我們每個信徒
[00:12:00.140 --> 00:12:03.300]  信主之後接受了「聖靈」
[00:12:03.300 --> 00:12:04.940]  進入我們的生命
[00:12:04.940 --> 00:12:07.340]  受到「聖靈滋潤」
[00:12:07.340 --> 00:12:10.700]  所以同一個水源去滋潤
[00:12:10.700 --> 00:12:12.980]  我們不同的信徒
[00:12:12.980 --> 00:12:14.660]  中國人有句說話
[00:12:14.660 --> 00:12:18.380]  「飲水要思源」
[00:12:18.380 --> 00:12:20.820]  這個道理基本上講到這裏
[00:12:20.820 --> 00:12:23.460]  這個前半章裏面
[00:12:23.460 --> 00:12:26.740]  這個又差異又合一的抽象道理
[00:12:26.740 --> 00:12:28.620]  不過保祿
[00:12:28.620 --> 00:12:31.420]  你見到他用更加多的篇幅
[00:12:31.420 --> 00:12:33.700]  去用一個比喻
[00:12:33.700 --> 00:12:36.820]  去表述、解釋這個道理
[00:12:36.820 --> 00:12:39.340]  一個精彩的比喻
[00:12:39.340 --> 00:12:42.620]  我們去讀12至第14節
[00:12:42.620 --> 00:12:44.220]  請大家讀
[00:12:44.220 --> 00:12:46.300]  「就如生子是一個
[00:12:46.300 --> 00:12:48.260]  卻有許多肢體
[00:12:48.260 --> 00:12:50.140]  而且肢體碎多
[00:12:50.140 --> 00:12:52.140]  仍是一個生子
[00:12:52.140 --> 00:12:54.220]  基督也是這樣
[00:12:54.220 --> 00:12:56.380]  他們不屈是猶太人
[00:12:56.380 --> 00:12:57.660]  是希臘人
[00:12:57.660 --> 00:12:58.980]  是遺奴的
[00:12:58.980 --> 00:13:00.260]  是自主的
[00:13:00.260 --> 00:13:02.700]  都從一位「聖靈」受洗
[00:13:02.700 --> 00:13:07.140]  成了一位「聖靈」
[00:13:07.140 --> 00:13:09.100]  原不是一個肢體
[00:13:09.100 --> 00:13:11.580]  乃是許多肢體」
[00:13:11.580 --> 00:13:14.460]  我們給一次大家怎麼稱呼
[00:13:14.460 --> 00:13:16.780]  我們會叫大家「靖姐妹」
[00:13:16.780 --> 00:13:19.900]  但我們也叫大家「肢體」
[00:13:19.900 --> 00:13:20.900]  我們是肢體
[00:13:20.900 --> 00:13:25.460]  基本上這個觀念就是來自這個比喻
[00:13:25.460 --> 00:13:27.860]  在基督的身體裏面
[00:13:27.860 --> 00:13:28.860]  所有的人
[00:13:28.860 --> 00:13:31.220]  我們靖姐妹就是手手腳腳
[00:13:31.220 --> 00:13:33.380]  不同的一個身體裏面的器官
[00:13:33.380 --> 00:13:34.260]  雖然不同
[00:13:34.260 --> 00:13:37.860]  大家都是同屬一個的身體
[00:13:37.860 --> 00:13:39.940]  大家熟悉
[00:13:39.940 --> 00:13:41.140]  我們看24節
[00:13:41.140 --> 00:13:43.460]  這裏沒有寫出來
[00:13:43.460 --> 00:13:45.220]  保羅有一個字稱
[00:13:45.220 --> 00:13:47.860]  他說「我們盡美的肢體」
[00:13:47.860 --> 00:13:50.300]  去形容哥倫多教會
[00:13:50.300 --> 00:13:52.620]  「我們」是一句字稱
[00:13:52.620 --> 00:13:54.860]  所以我們可以推斷
[00:13:54.860 --> 00:13:59.740]  其實保羅指的哥倫多教會背景的人
[00:13:59.740 --> 00:14:01.780]  其實都是盡美的
[00:14:01.780 --> 00:14:04.220]  都是有頭有面的
[00:14:04.220 --> 00:14:08.260]  是教會上有地位的人
[00:14:08.260 --> 00:14:11.740]  在教會里面原來有階級
[00:14:11.740 --> 00:14:15.060]  去到當時教會的
[00:14:15.060 --> 00:14:17.660]  羅馬政府管治的社會
[00:14:17.660 --> 00:14:20.820]  是更加有階級的
[00:14:20.820 --> 00:14:24.940]  上層社會的人對下層社會的人
[00:14:24.940 --> 00:14:26.140]  是不秋不彩的
[00:14:26.140 --> 00:14:28.260]  大家是沒有來往的
[00:14:28.260 --> 00:14:30.020]  有研究顯示
[00:14:30.020 --> 00:14:32.260]  當時羅馬帝國
[00:14:32.260 --> 00:14:35.940]  三分之一至一半的人
[00:14:35.940 --> 00:14:37.420]  是奴隸來的
[00:14:37.420 --> 00:14:38.180]  做奴隸
[00:14:38.180 --> 00:14:39.900]  真是奴隸
[00:14:39.900 --> 00:14:43.620]  其餘一些所謂自由人
[00:14:43.620 --> 00:14:45.300]  公民身份的人
[00:14:45.300 --> 00:14:49.140]  最好的 最頂的公民身份的人
[00:14:49.140 --> 00:14:51.780]  是可以有法律保障
[00:14:51.780 --> 00:14:53.140]  有投票權
[00:14:53.140 --> 00:14:59.340]  這些只是屬於少數人擁有的權利
[00:14:59.340 --> 00:15:01.900]  他們或者
[00:15:01.900 --> 00:15:03.940]  不像我們所說我們香港社會
[00:15:03.940 --> 00:15:04.980]  或者說
[00:15:04.980 --> 00:15:08.460]  都很財富不均
[00:15:08.460 --> 00:15:11.540]  就是財富嚴肅
[00:15:11.540 --> 00:15:14.500]  或者你都覺得我們袋子裏沒什麼錢
[00:15:14.500 --> 00:15:16.340]  就是窮人一個
[00:15:16.340 --> 00:15:17.020]  但是我想
[00:15:17.020 --> 00:15:19.380]  如果說你是奴隸來的
[00:15:19.380 --> 00:15:20.740]  你打我吧
[00:15:20.740 --> 00:15:22.980]  我們無論怎樣都好
[00:15:22.980 --> 00:15:26.420]  無論多有錢多沒錢都好
[00:15:26.420 --> 00:15:29.700]  我們都不覺得自己是奴隸來的
[00:15:29.700 --> 00:15:31.260]  我們有自尊
[00:15:31.260 --> 00:15:34.100]  我們仍然聲稱人人平等
[00:15:34.100 --> 00:15:35.700]  甚至我們現在
[00:15:35.700 --> 00:15:36.860]  有隻野豬出現
[00:15:36.860 --> 00:15:37.900]  人豬平等
[00:15:37.900 --> 00:15:40.300]  都不可以濫殺
[00:15:40.300 --> 00:15:43.140]  豬都不殺 何況是人
[00:15:43.140 --> 00:15:47.300]  保羅也是很突破性的
[00:15:47.300 --> 00:15:50.700]  他打破奴隸社會的觀念
[00:15:50.700 --> 00:15:52.860]  基督一個身體之下
[00:15:52.860 --> 00:15:54.540]  無論爲奴的
[00:15:54.540 --> 00:15:55.620]  就是奴隸
[00:15:55.620 --> 00:15:56.580]  自主的
[00:15:56.580 --> 00:15:57.540]  就是主人
[00:15:57.540 --> 00:16:00.300]  都成爲合一的關係
[00:16:00.300 --> 00:16:05.940]  保羅甚至打破了猶太人和外族人之間
[00:16:05.940 --> 00:16:09.900]  歷史圍繞下來的那種
[00:16:09.900 --> 00:16:12.460]  就是大家那種的壁壘
[00:16:12.460 --> 00:16:15.140]  是一個很大膽的觀念
[00:16:15.140 --> 00:16:15.900]  說了這麼多
[00:16:15.900 --> 00:16:18.540]  從正面的角度講合一
[00:16:18.540 --> 00:16:21.820]  其實在定基文有趣的地方
[00:16:21.820 --> 00:16:25.700]  也是講不合一的原因
[00:16:25.700 --> 00:16:28.660]  保羅從反面講出不合一
[00:16:28.660 --> 00:16:30.780]  有兩個原因
[00:16:30.780 --> 00:16:35.020]  第一個我們首先看第十五第十六節
[00:16:35.020 --> 00:16:36.300]  請大家讀
[00:16:36.300 --> 00:16:38.180]  切若葛雪
[00:16:38.180 --> 00:16:39.820]  不侍守
[00:16:39.820 --> 00:16:41.460]  惡掃真摯
[00:16:41.460 --> 00:16:42.500]  他也不賴
[00:16:42.500 --> 00:16:44.700]  接受束縛真摯
[00:16:44.700 --> 00:16:46.180]  切若主摯
[00:16:46.180 --> 00:16:47.460]  我不侍也
[00:16:47.460 --> 00:16:53.060]  所以不束縛真摯
[00:16:53.060 --> 00:16:54.940]  好了我們看看《局下破難》
[00:16:54.940 --> 00:16:57.580]  就已經很圖像化表示
[00:16:57.580 --> 00:16:59.260]  既然是一個圖畫比喻
[00:16:59.260 --> 00:17:02.140]  我們是需要多些想象
[00:17:02.140 --> 00:17:04.020]  所以多些感情
[00:17:04.020 --> 00:17:06.620]  因爲感情裏面是有
[00:17:06.620 --> 00:17:08.820]  腳和手是一對
[00:17:08.820 --> 00:17:11.020]  耳和眼是一對
[00:17:11.020 --> 00:17:12.340]  這兩對
[00:17:12.340 --> 00:17:16.220]  他們都拒絕合一
[00:17:16.220 --> 00:17:17.860]  拒絕合一
[00:17:17.860 --> 00:17:21.300]  而當中有些肢體是覺得自己是
[00:17:21.300 --> 00:17:23.700]  一些沒那麼重要的器官
[00:17:23.700 --> 00:17:26.260]  腳和耳
[00:17:26.260 --> 00:17:29.500]  就好像在那裏大聲對着對方地說
[00:17:29.500 --> 00:17:30.220]  我不是你啊
[00:17:30.220 --> 00:17:31.300]  你就厲害吧
[00:17:31.300 --> 00:17:32.820]  我沒你那麼厲害啊
[00:17:32.820 --> 00:17:33.940]  那麼重要
[00:17:33.940 --> 00:17:37.420]  我們都不是的
[00:17:37.420 --> 00:17:41.580]  經文裏面我們會看到埋怨 發埋怨
[00:17:41.580 --> 00:17:44.940]  裏面有很多苦結
[00:17:44.940 --> 00:17:47.740]  是腳對着手的時候
[00:17:47.740 --> 00:17:50.420]  腳對手 哪個重要一點
[00:17:50.420 --> 00:17:54.140]  當然我們會覺得手重要一點
[00:17:54.140 --> 00:17:55.580]  發出苦結
[00:17:55.580 --> 00:17:58.140]  是耳面對眼的時間
[00:17:58.140 --> 00:18:04.540]  耳朵我們總覺得相對比眼沒那麼重要
[00:18:04.540 --> 00:18:06.740]  我們何時會說這番話呢
[00:18:06.740 --> 00:18:09.540]  通常是自卑的時候
[00:18:09.540 --> 00:18:13.260]  在我們覺得自己比其他人沒那麼好的時候
[00:18:13.260 --> 00:18:17.020]  我們就會甚至行動上選擇離開
[00:18:17.020 --> 00:18:19.260]  哇 你光環太厲害了
[00:18:19.260 --> 00:18:21.540]  我沒你那麼厲害
[00:18:21.540 --> 00:18:25.460]  哇 你太高了 太矮了
[00:18:25.460 --> 00:18:27.860]  哇 你這羣人衣着那麼光鮮
[00:18:27.860 --> 00:18:29.660]  我一般般
[00:18:29.660 --> 00:18:31.580]  覺得格格不入
[00:18:31.580 --> 00:18:32.860]  甚至覺得
