
[00:00:00.000 --> 00:00:01.000]  今早的平安
[00:03:57.000 --> 00:03:58.000]  深圳
[00:03:58.000 --> 00:04:00.000]  仍然是那個地方
[00:04:00.000 --> 00:04:01.000]  會幫助我們
[00:04:01.000 --> 00:04:03.000]  如果你同意的話
[00:04:03.000 --> 00:04:04.000]  我試著去做
[00:04:04.000 --> 00:04:07.000]  就算不行
[00:04:07.000 --> 00:04:08.000]  給你做
[00:04:08.000 --> 00:04:09.000]  一場
[00:04:09.000 --> 00:04:10.000]  太大的宵禮
[00:04:10.000 --> 00:04:11.000]  也好
[00:04:11.000 --> 00:04:12.000]  或者你去請我
[00:04:12.000 --> 00:04:14.000]  去試驗也好
[00:04:14.000 --> 00:04:15.000]  我相信深圳
[00:04:15.000 --> 00:04:16.000]  很奇妙的
[00:04:16.000 --> 00:04:17.000]  仍然比你共和學
[00:04:17.000 --> 00:04:18.000]  在香港
[00:04:18.000 --> 00:04:21.000]  我們不是無路可逃的
[00:04:21.000 --> 00:04:22.000]  我們有很多事
[00:04:22.000 --> 00:04:24.000]  令我們無路可逃的
[00:04:24.000 --> 00:04:25.000]  我們呢
[00:04:25.000 --> 00:04:26.000]  是由1984年
[00:04:26.000 --> 00:04:28.000]  1842年開放的那一天
[00:04:28.000 --> 00:04:29.000]  香港都經歷了
[00:04:29.000 --> 00:04:30.000]  很多事
[00:04:30.000 --> 00:04:32.000]  你明不明白
[00:04:32.000 --> 00:04:34.000]  我們從香港回到香港
[00:04:34.000 --> 00:04:35.000]  以前
[00:04:35.000 --> 00:04:36.000]  深圳的政權
[00:04:36.000 --> 00:04:37.000]  那一次
[00:04:37.000 --> 00:04:38.000]  就是這裏的議員
[00:04:38.000 --> 00:04:40.000]  反而令到香港的政府
[00:04:40.000 --> 00:04:41.000]  進一步
[00:04:41.000 --> 00:04:43.000]  更加的放脈起來
[00:04:43.000 --> 00:04:45.000]  我相信目前香港的形勢
[00:04:45.000 --> 00:04:47.000]  這個新的形勢
[00:04:47.000 --> 00:04:49.000]  大家都知道
[00:04:49.000 --> 00:04:50.000]  我本身
[00:04:50.000 --> 00:04:51.000]  這個新的形勢
[00:04:51.000 --> 00:04:53.000]  原來不是過去
[00:04:53.000 --> 00:04:55.000]  任何的
[00:04:55.000 --> 00:04:57.000]  活者
[00:04:57.000 --> 00:04:59.000]  尤其是在這個新國家
[00:04:59.000 --> 00:05:02.000]  自身的會中
[00:05:02.000 --> 00:05:03.000]  只能夠預計
[00:05:03.000 --> 00:05:04.000]  共和香港
[00:05:04.000 --> 00:05:05.000]  未來下次
[00:05:05.000 --> 00:05:07.000]  會有那種可塑性
[00:05:07.000 --> 00:05:09.000]  我相信是
[00:05:09.000 --> 00:05:10.000]  普遍的
[00:05:10.000 --> 00:05:12.000]  共產黨所在裏面
[00:05:12.000 --> 00:05:13.000]  這個國家
[00:05:13.000 --> 00:05:14.000]  已經是個
[00:05:14.000 --> 00:05:16.000]  低能的時代
[00:05:16.000 --> 00:05:17.000]  有上帝
[00:05:17.000 --> 00:05:18.000]  在他身邊
[00:05:18.000 --> 00:05:19.000]  和我在一起
[00:05:19.000 --> 00:05:20.000]  去年
[00:05:20.000 --> 00:05:21.000]  在他眼中
[00:05:21.000 --> 00:05:22.000]  就在同行
[00:05:22.000 --> 00:05:23.000]  所以我
[00:05:23.000 --> 00:05:24.000]  是很悲哀的
[00:05:24.000 --> 00:05:26.000]  因為經歷了這件事
[00:05:26.000 --> 00:05:27.000]  所以我發掘
[00:05:27.000 --> 00:05:29.000]  在議員和大家的分享
[00:05:29.000 --> 00:05:30.000]  最近
[00:05:30.000 --> 00:05:31.000]  我們的國會活動
[00:05:31.000 --> 00:05:33.000]  有些神明的先祖的發言
[00:05:33.000 --> 00:05:35.000]  而令到我
[00:05:35.000 --> 00:05:37.000]  真的感到不自由
[00:05:37.000 --> 00:05:39.000]  我更加是
[00:05:39.000 --> 00:05:40.000]  對我心境的
[00:05:40.000 --> 00:05:41.000]  真正的
[00:05:41.000 --> 00:05:43.000]  希望了
[00:05:43.000 --> 00:05:44.000]  總之我仍有一些
[00:05:44.000 --> 00:05:46.000]  多年的果實
[00:05:46.000 --> 00:05:47.000]  我從以前當時
[00:05:47.000 --> 00:05:48.000]  就緊張一點
[00:05:48.000 --> 00:05:49.000]  八零二十年
[00:05:49.000 --> 00:05:50.000]  的經歷
[00:05:50.000 --> 00:05:51.000]  就給了我
[00:05:51.000 --> 00:05:53.000]  一個很大的英勇力
[00:05:53.000 --> 00:05:54.000]  但是這次
[00:05:54.000 --> 00:05:56.000]  先帝的成全
[00:05:56.000 --> 00:05:57.000]  就在月球上
[00:05:57.000 --> 00:05:58.000]  就算沒有定出來
[00:05:58.000 --> 00:05:59.000]  也沒有定了
[00:05:59.000 --> 00:06:00.000]  所以我是
[00:06:00.000 --> 00:06:01.000]  當中
[00:06:01.000 --> 00:06:03.000]  先禮學教書的領袖
[00:06:03.000 --> 00:06:05.000]  阿廷的祖父
[00:06:05.000 --> 00:06:06.000]  去尋問
[00:06:06.000 --> 00:06:07.000]  我對當中的
[00:06:07.000 --> 00:06:08.000]  父親的心聲
[00:06:08.000 --> 00:06:09.000]  我覺得
[00:06:09.000 --> 00:06:11.000]  曾經的成全
[00:06:11.000 --> 00:06:12.000]  實在是
[00:06:12.000 --> 00:06:13.000]  搞得好的
[00:06:13.000 --> 00:06:15.000]  智慧和絕對力量
[00:06:15.000 --> 00:06:17.000]  因為你要成全
[00:06:17.000 --> 00:06:18.000]  你也知道
[00:06:18.000 --> 00:06:19.000]  當中可以成全
[00:06:19.000 --> 00:06:20.000]  當中一定是
[00:06:20.000 --> 00:06:21.000]  會相撞
[00:06:21.000 --> 00:06:22.000]  甚至
[00:06:22.000 --> 00:06:23.000]  意志消沉
[00:06:23.000 --> 00:06:24.000]  好啦
[00:06:24.000 --> 00:06:25.000]  最後一點
[00:06:25.000 --> 00:06:27.000]  你可以離開一旁
[00:06:27.000 --> 00:06:28.000]  但是
[00:06:28.000 --> 00:06:29.000]  為甚麼我們要成全呢
[00:06:29.000 --> 00:06:30.000]  我們要成全一個
[00:06:30.000 --> 00:06:31.000]  好像
[00:06:31.000 --> 00:06:32.000]  在教會裡面
[00:06:32.000 --> 00:06:33.000]  很久沒講到的
[00:06:33.000 --> 00:06:34.000]  一個主題
[00:06:34.000 --> 00:06:35.000]  聖潔
[00:06:35.000 --> 00:06:37.000]  聖潔
[00:06:37.000 --> 00:06:38.000]  也就是教會
[00:06:38.000 --> 00:06:40.000]  很重要的名義
[00:06:40.000 --> 00:06:41.000]  尤其是
[00:06:41.000 --> 00:06:42.000]  教會的一個
[00:06:42.000 --> 00:06:43.000]  原則來的
[00:06:43.000 --> 00:06:45.000]  其實無論你
[00:06:45.000 --> 00:06:46.000]  用幾多個方法
[00:06:46.000 --> 00:06:47.000]  想用
[00:06:47.000 --> 00:06:48.000]  幾多個方式
[00:06:48.000 --> 00:06:49.000]  去講聖潔
[00:06:49.000 --> 00:06:50.000]  究竟究竟
[00:06:50.000 --> 00:06:51.000]  聖潔是
[00:06:51.000 --> 00:06:53.000]  容易去表述的呢
[00:06:53.000 --> 00:06:54.000]  我看過一個
[00:06:54.000 --> 00:06:55.000]  人物學院的
[00:06:55.000 --> 00:06:56.000]  一個學院
[00:06:56.000 --> 00:06:57.000]  的對話
[00:06:57.000 --> 00:06:59.000]  聖潔
[00:06:59.000 --> 00:07:01.000]  就是神的分位
[00:07:01.000 --> 00:07:03.000]  神的分位
[00:07:03.000 --> 00:07:04.000]  就是聖潔
[00:07:04.000 --> 00:07:07.000]  所以當神臨在的時候
[00:07:07.000 --> 00:07:09.000]  聖潔就自留在
[00:07:09.000 --> 00:07:10.000]  不過一當
[00:07:10.000 --> 00:07:11.000]  有個聖潔
[00:07:11.000 --> 00:07:12.000]  在臨在的時候
[00:07:12.000 --> 00:07:13.000]  你就一定會
[00:07:13.000 --> 00:07:14.000]  變為神
[00:07:14.000 --> 00:07:16.000]  所以聖潔
[00:07:16.000 --> 00:07:17.000]  是神的分位
[00:07:17.000 --> 00:07:19.000]  而你在
[00:07:19.000 --> 00:07:20.000]  故事上面
[00:07:20.000 --> 00:07:21.000]  有一個很出色的
[00:07:21.000 --> 00:07:24.000]  人物家庭德國的黑官
[00:07:24.000 --> 00:07:25.000]  韓書風
[00:07:25.000 --> 00:07:26.000]  他就講了
[00:07:26.000 --> 00:07:27.000]  教會司儀的原則
[00:07:27.000 --> 00:07:29.000]  意思是
[00:07:29.000 --> 00:07:30.000]  古早年的聖潔
[00:07:30.000 --> 00:07:31.000]  大公
[00:07:31.000 --> 00:07:32.000]  唯一
[00:07:32.000 --> 00:07:33.000]  大司徒傳統
[00:07:33.000 --> 00:07:35.000]  每一個教會
[00:07:35.000 --> 00:07:36.000]  一定要包含
[00:07:36.000 --> 00:07:37.000]  司儀的職務
[00:07:37.000 --> 00:07:38.000]  職務
[00:07:38.000 --> 00:07:39.000]  也是元素
[00:07:39.000 --> 00:07:41.000]  Private Law
[00:07:41.000 --> 00:07:42.000]  是一定的教會
[00:07:42.000 --> 00:07:44.000]  或者叫儀式
[00:07:44.000 --> 00:07:46.000]  所以聖潔
[00:07:46.000 --> 00:07:48.000]  就是今天教會
[00:07:48.000 --> 00:07:49.000]  與世俗
[00:07:49.000 --> 00:07:50.000]  有不相同的
[00:07:50.000 --> 00:07:52.000]  所在的聖潔
[00:07:52.000 --> 00:07:54.000]  而聖潔
[00:07:54.000 --> 00:07:55.000]  並不是你和我
[00:07:55.000 --> 00:07:56.000]  是的
[00:07:56.000 --> 00:07:57.000]  即是我的自己
[00:07:57.000 --> 00:07:58.000]  個人
[00:07:58.000 --> 00:07:59.000]  是道德的
[00:07:59.000 --> 00:08:00.000]  高次
[00:08:00.000 --> 00:08:01.000]  高層次裡面
[00:08:01.000 --> 00:08:02.000]  去創造的
[00:08:02.000 --> 00:08:03.000]  世物
[00:08:03.000 --> 00:08:04.000]  因為
[00:08:04.000 --> 00:08:05.000]  真正的聖潔的
[00:08:05.000 --> 00:08:06.000]  剛才所講
[00:08:06.000 --> 00:08:07.000]  那個時候
[00:08:07.000 --> 00:08:08.000]  司儀
[00:08:08.000 --> 00:08:09.000]  就算是
[00:08:09.000 --> 00:08:10.000]  用不到司儀的
[00:08:10.000 --> 00:08:11.000]  五百多天
[00:08:11.000 --> 00:08:12.000]  不但為王
[00:08:12.000 --> 00:08:13.000]  犯了
[00:08:13.000 --> 00:08:14.000]  大罪之後
[00:08:14.000 --> 00:08:15.000]  更先是
[00:08:15.000 --> 00:08:17.000]  藍包原諒他
[00:08:18.000 --> 00:08:20.000]  於是他就把黑暗的
[00:08:20.000 --> 00:08:21.000]  心願的理想
[00:08:21.000 --> 00:08:22.000]  放出來
[00:08:22.000 --> 00:08:23.000]  於是他就寫了
[00:08:23.000 --> 00:08:24.000]  《司儀》
[00:08:24.000 --> 00:08:25.000]  第五十一篇
[00:08:25.000 --> 00:08:28.000]  我給你們看一個
[00:08:28.000 --> 00:08:29.000]  《認罪詩》
[00:08:29.000 --> 00:08:31.000]  《認罪》
[00:08:31.000 --> 00:08:32.000]  是詩章
[00:08:32.000 --> 00:08:34.000]  第十六三十二篇
[00:08:34.000 --> 00:08:35.000]  《司儀》
[00:08:35.000 --> 00:08:36.000]  第十二篇
[00:08:36.000 --> 00:08:37.000]  是紀錄篇
[00:08:37.000 --> 00:08:38.000]  但《認罪》
[00:08:38.000 --> 00:08:40.000]  《認罪》的
[00:08:40.000 --> 00:08:41.000]  《司儀》裡面
[00:08:41.000 --> 00:08:42.000]  其中最重要的
[00:08:42.000 --> 00:08:43.000]  目的就是
[00:08:43.000 --> 00:08:44.000]  在地下
[00:08:44.000 --> 00:08:45.000]  有相同的
[00:08:45.000 --> 00:08:46.000]  聖徒
[00:08:46.000 --> 00:08:47.000]  會被抵押
[00:08:47.000 --> 00:08:48.000]  所以它叫《聖結》
[00:08:48.000 --> 00:08:49.000]  聽見嗎
[00:08:49.000 --> 00:08:50.000]  《聖結》其實是
[00:08:50.000 --> 00:08:51.000]  形像灰灰之下
[00:08:51.000 --> 00:08:53.000]  重獲上帝的臨在
[00:08:53.000 --> 00:08:55.000]  當聖徒的發明
[00:08:55.000 --> 00:08:56.000]  一來的時候
[00:08:56.000 --> 00:08:57.000]  就說你
[00:08:57.000 --> 00:08:58.000]  透過基督的保暖
[00:08:58.000 --> 00:08:59.000]  穿越了
[00:08:59.000 --> 00:09:00.000]  動物對立的
[00:09:00.000 --> 00:09:01.000]  生命之後
[00:09:01.000 --> 00:09:02.000]  回到神的面前
[00:09:02.000 --> 00:09:03.000]  你依然在聖結他
[00:09:03.000 --> 00:09:05.000]  我以我妻
[00:09:05.000 --> 00:09:06.000]  你生上四十天
[00:09:06.000 --> 00:09:08.000]  留到你的時候
[00:09:08.000 --> 00:09:09.000]  以這個面法
[00:09:09.000 --> 00:09:10.000]  光復了自己
[00:09:10.000 --> 00:09:13.000]  你由面對上帝的時候
[00:09:13.000 --> 00:09:15.000]  就是聖結的臨在
[00:09:16.000 --> 00:09:17.000]  其實我對
[00:09:17.000 --> 00:09:18.000]  這份敬禮
[00:09:18.000 --> 00:09:21.000]  是相當深刻的一次
[00:09:21.000 --> 00:09:24.000]  在人生
[00:09:24.000 --> 00:09:25.000]  份處下
[00:09:25.000 --> 00:09:26.000]  二世老歲的
[00:09:26.000 --> 00:09:27.000]  大學教會
[00:09:27.000 --> 00:09:28.000]  當了司徒
[00:09:28.000 --> 00:09:29.000]  至原
[00:09:29.000 --> 00:09:30.000]  聖徒都寫上來了
[00:09:30.000 --> 00:09:33.000]  同樣
[00:09:33.000 --> 00:09:34.000]  我好想
[00:09:34.000 --> 00:09:35.000]  同樣信任你
[00:09:35.000 --> 00:09:37.000]  其實你也知道
[00:09:37.000 --> 00:09:38.000]  那個青年時期
[00:09:38.000 --> 00:09:40.000]  有幾次
[00:09:40.000 --> 00:09:41.000]  我祈禱 祈禱 祈禱
[00:09:41.000 --> 00:09:42.000]  好想見到上帝
[00:09:42.000 --> 00:09:44.000]  我好想
[00:09:44.000 --> 00:09:45.000]  接到老婆
[00:09:45.000 --> 00:09:46.000]  老婆的大牌
[00:09:46.000 --> 00:09:47.000]  我好想
[00:09:47.000 --> 00:09:48.000]  被耶穌光照
[00:09:48.000 --> 00:09:50.000]  我好想
[00:09:50.000 --> 00:09:51.000]  這十二次
[00:09:51.000 --> 00:09:52.000]  我見到耶穌
[00:09:52.000 --> 00:09:53.000]  我好想
[00:09:53.000 --> 00:09:54.000]  我這世人是怎樣
[00:09:54.000 --> 00:09:55.000]  風水雨打
[00:09:55.000 --> 00:09:56.000]  我好想
[00:09:56.000 --> 00:09:57.000]  我的信心
[00:09:57.000 --> 00:09:58.000]  一定大正
[00:09:58.000 --> 00:09:59.000]  我好想
[00:09:59.000 --> 00:10:00.000]  祈禱給你
[00:10:00.000 --> 00:10:01.000]  我是聖徒
[00:10:01.000 --> 00:10:02.000]  保祿的
[00:10:02.000 --> 00:10:03.000]  保祿的
[00:10:03.000 --> 00:10:04.000]  英靈
[00:10:04.000 --> 00:10:05.000]  我想
[00:10:05.000 --> 00:10:06.000]  在我祈禱
[00:10:06.000 --> 00:10:07.000]  祈禱的時候
[00:10:07.000 --> 00:10:09.000]  我好想
[00:10:09.000 --> 00:10:10.000]  聖結他臨在的時候
[00:10:10.000 --> 00:10:11.000]  其實你當然
[00:10:11.000 --> 00:10:13.000]  會很急促
[00:10:13.000 --> 00:10:14.000]  感受到
[00:10:14.000 --> 00:10:15.000]  當你到他臨庭的時候
[00:10:15.000 --> 00:10:16.000]  其實我一瞬間過去
[00:10:16.000 --> 00:10:18.000]  我會逼你
[00:10:18.000 --> 00:10:19.000]  噴沙出來的
[00:10:19.000 --> 00:10:21.000]  為什麼
[00:10:21.000 --> 00:10:23.000]  英靈想要逼上我
[00:10:23.000 --> 00:10:25.000]  我害了吳威
[00:10:25.000 --> 00:10:27.000]  他肯定在行在
[00:10:27.000 --> 00:10:28.000]  你要知道
[00:10:28.000 --> 00:10:30.000]  聖地基督
[00:10:30.000 --> 00:10:32.000]  好大的工作人員
[00:10:32.000 --> 00:10:34.000]  都會跟我為祭
[00:10:34.000 --> 00:10:35.000]  為依為神
[00:10:35.000 --> 00:10:36.000]  自己就為自己
[00:10:36.000 --> 00:10:38.000]  他真的聖靈
[00:10:38.000 --> 00:10:39.000]  能在你身邊
[00:10:39.000 --> 00:10:40.000]  令你真是放棄
[00:10:40.000 --> 00:10:42.000]  你想
[00:10:42.000 --> 00:10:44.000]  我聖靈的大人臨在
[00:10:44.000 --> 00:10:46.000]  宇宙萬物
[00:10:46.000 --> 00:10:47.000]  都創造了出來
[00:10:47.000 --> 00:10:48.000]  你懂嗎
[00:10:48.000 --> 00:10:49.000]  是渺小到
[00:10:49.000 --> 00:10:51.000]  在銀河系裡面的
[00:10:51.000 --> 00:10:52.000]  創造了一屬於
[00:10:52.000 --> 00:10:54.000]  地球裡面的小分子
[00:10:54.000 --> 00:10:56.000]  如果真的聖地
[00:10:56.000 --> 00:10:57.000]  在你身邊
[00:10:57.000 --> 00:10:58.000]  臨在
[00:10:58.000 --> 00:10:59.000]  正所謂的
[00:10:59.000 --> 00:11:00.000]  惡夢到
[00:11:00.000 --> 00:11:01.000]  那些創造的動物
[00:11:01.000 --> 00:11:02.000]  難免
[00:11:02.000 --> 00:11:03.000]  所以
[00:11:03.000 --> 00:11:05.000]  真的有很大機會
[00:11:05.000 --> 00:11:06.000]  很多時候
[00:11:06.000 --> 00:11:07.000]  保祿
[00:11:07.000 --> 00:11:08.000]  和鮑威王
[00:11:08.000 --> 00:11:09.000]  都跟我一樣
[00:11:09.000 --> 00:11:10.000]  但英靈
[00:11:10.000 --> 00:11:12.000]  不僅僅是生命的生存
[00:11:12.000 --> 00:11:14.000]  是你的命打敗的門
[00:11:14.000 --> 00:11:16.000]  世世代代會說什麼
[00:11:16.000 --> 00:11:18.000]  也都叫你留到
[00:11:18.000 --> 00:11:19.000]  現在
[00:11:19.000 --> 00:11:21.000]  你在聖地邊
[00:11:21.000 --> 00:11:23.000]  你一樣很重要的
[00:11:23.000 --> 00:11:25.000]  就是你要獲取到
[00:11:25.000 --> 00:11:27.000]  你的最高等
[00:11:27.000 --> 00:11:30.000]  你的規然感
[00:11:30.000 --> 00:11:32.000]  千年來
[00:11:32.000 --> 00:11:33.000]  東歐當年
[00:11:33.000 --> 00:11:34.000]  孝順的劉少年
[00:11:34.000 --> 00:11:36.000]  他很容易
[00:11:36.000 --> 00:11:37.000]  帶領過我的
[00:11:38.000 --> 00:11:40.000]  但是他又很輕柔的人
[00:11:40.000 --> 00:11:42.000]  他就不是
[00:11:42.000 --> 00:11:43.000]  曾經軒碑的人
[00:11:43.000 --> 00:11:45.000]  是耶穌
[00:11:45.000 --> 00:11:46.000]  軒轅
[00:11:46.000 --> 00:11:47.000]  和基督的人
[00:11:47.000 --> 00:11:49.000]  你們不要學
[00:11:49.000 --> 00:11:50.000]  那些教法師
[00:11:50.000 --> 00:11:51.000]  那些法理
[00:11:51.000 --> 00:11:52.000]  法人的聖詩
[00:11:52.000 --> 00:11:53.000]  好學
[00:11:53.000 --> 00:11:54.000]  你大聲地
[00:11:54.000 --> 00:11:55.000]  叫祈禱
[00:11:55.000 --> 00:11:56.000]  他所指的
[00:11:56.000 --> 00:11:57.000]  有罪的碎裂
[00:11:57.000 --> 00:11:58.000]  要逼你
[00:11:58.000 --> 00:11:59.000]  站在哪邊
[00:11:59.000 --> 00:12:00.000]  不必留
[00:12:00.000 --> 00:12:01.000]  你必須說一句話
[00:12:01.000 --> 00:12:02.000]  就是
[00:12:02.000 --> 00:12:03.000]  主啊可以
[00:12:03.000 --> 00:12:04.000]  可以為我罪人
[00:12:04.000 --> 00:12:06.000]  主啊可以
[00:12:06.000 --> 00:12:07.000]  可以為我罪人
[00:12:08.000 --> 00:12:09.000]  主啊可以
[00:12:09.000 --> 00:12:10.000]  可以為我罪人
[00:12:10.000 --> 00:12:12.000]  主啊可以
[00:12:12.000 --> 00:12:13.000]  可以為我罪人
[00:12:13.000 --> 00:12:15.000]  主啊可以
[00:12:15.000 --> 00:12:16.000]  可以為我罪人
[00:12:16.000 --> 00:12:18.000]  主啊可以
[00:12:18.000 --> 00:12:19.000]  可以為我罪人
[00:12:19.000 --> 00:12:20.000]  主啊可以
[00:12:20.000 --> 00:12:21.000]  可以為我罪人
[00:12:21.000 --> 00:12:22.000]  主啊可以
[00:12:22.000 --> 00:12:23.000]  可以為我罪人
[00:12:23.000 --> 00:12:24.000]  主啊可以
[00:12:24.000 --> 00:12:25.000]  可以為我罪人
[00:12:25.000 --> 00:12:26.000]  主啊可以
